biz.neustar.maven.plugins	sitebricks-doc-generator	1.0-alpha-1		7caf1f4eb3f9df189e38cb23ed633b8ee4bbb869
org.commonjava.indy	indy-autoprox-common	1.1.2	dataset	8fa66d9fafe9bde2fb25cbec21d19ad56401d4bd
org.commonjava.indy	indy-autoprox-common	1.1.3		71e4601fb28f4aafd62af8d38fb9868bd175ac7b
org.commonjava.indy	indy-autoprox-common	1.1.3	dataset	ee4c24328fc53ff7f65a3b52162901bb974808a4
org.commonjava.indy	indy-autoprox-common	1.1.4		8a4f7d10b0390f099a340cc72438398134160913
org.commonjava.indy	indy-autoprox-common	1.1.4	dataset	c31534c2257f8b1f4e0e25089389ce09972286f8
org.commonjava.indy	indy-autoprox-common	1.1.5		ebd892c7db32896f443c7c4683744bd96a0cc8ba
org.commonjava.indy	indy-autoprox-common	1.1.5	dataset	07b90cd0a5e5fa95f8026ae164778a7e795dcacc
org.commonjava.indy	indy-autoprox-common	1.1.6		de65100d03bd8d47be03454cfe2840a8203ac109
org.commonjava.indy	indy-autoprox-common	1.1.6	dataset	13319f8c83789a85f9a1fe354232c21799bb07f5
org.commonjava.indy	indy-autoprox-common	1.1.7		4c8c3bd630cfc9ee20ccbe80e24a6afb56e11600
org.commonjava.indy	indy-autoprox-common	1.1.7	dataset	d5968e2a8f15b10d33cdc2b5af29e50f8c114b53
org.commonjava.indy	indy-autoprox-common	1.1.8		20cb3fdbadcd3a0d7a12eb9d2aa8de3eb8b7adc3
org.commonjava.indy	indy-autoprox-common	1.1.8	dataset	1eeca76a79ab3ea223a6667c4d5863ce961842b9
org.commonjava.indy	indy-autoprox-common	1.1.9		2bf769223bc9caf566f687142be8a8d62867c426
org.commonjava.indy	indy-autoprox-common	1.1.9	dataset	8cadfbcd9e7d0cf4f8f7849b42bd9a1c475d660a
org.commonjava.indy	indy-autoprox-common	1.2.0		0d6eb9076988f9c660c94fa7a2ad3eca41110fd1
org.commonjava.indy	indy-autoprox-common	1.2.0	dataset	30c0bbe8f41017d6f881a90debb2adf464d1fdf6
org.commonjava.indy	indy-autoprox-common	1.2.1		5c034e61f1acc7547e68ccf925b07577110d231f
org.commonjava.indy	indy-autoprox-common	1.2.1	dataset	56a47e8712d980047987baf7540407f38e40870c
org.commonjava.indy	indy-autoprox-common	1.2.2		c14293adff94fa55123300f3b831d67cb82f0b53
org.commonjava.indy	indy-autoprox-common	1.2.2	dataset	58111fccc1e84c9d9705416d703b7d659c9660d4
org.commonjava.indy	indy-autoprox-common	1.2.3		65bedafb8421317374334cc5bd98bf8f6fd8e1db
org.commonjava.indy	indy-autoprox-common	1.2.3	dataset	84d3dddaa7e266d939721163764168f05af2b5b3
org.commonjava.indy	indy-autoprox-common	1.2.4		3e8e6cbb502c5b139c1704a5ce119c42928b5e9d
org.commonjava.indy	indy-autoprox-common	1.2.4	dataset	91615ef852957c36dc2cce206ef8686ad4612eb5
org.commonjava.indy	indy-autoprox-common	1.2.5		1a6b0ddf107a18abac9249808420811b14906ee3
org.commonjava.indy	indy-autoprox-common	1.2.5	dataset	3f0d0ac8f297499d01831ad5cd0da75183153298
org.commonjava.indy	indy-autoprox-common	1.2.6		3059fed1b869575dd584c883d8e4b831ad322faf
org.commonjava.indy	indy-autoprox-common	1.2.6	dataset	f4cf985b8c154cb3f09a2a36aa0baf2ab8b13d03
org.commonjava.indy	indy-autoprox-common	1.2.7		f5370282560cb6c2d6d3e398a728f9f825701b66
org.commonjava.indy	indy-autoprox-common	1.2.7	dataset	28948420823b51ce915a637217a73ff26098c468
org.commonjava.indy	indy-autoprox-common	1.2.7.1		d292f5d9b6ff2a50a3569b34cc9918f369ba3570
org.commonjava.indy	indy-autoprox-common	1.2.7.1	dataset	8b78bad54f87906ea1fe608b8ee2e8470eefe12f
org.commonjava.indy	indy-autoprox-common	1.2.7.2		da5a598b277c8e189c64f3bba12ded229ab0ca34
org.commonjava.indy	indy-autoprox-common	1.2.7.2	dataset	359fd1fb24c6e1941597c41ecd89338a7d9d1e64
org.commonjava.indy	indy-autoprox-common	1.3.0		601c35b959d622fe7b7a14adf381ca25d4c3aef5
org.commonjava.indy	indy-autoprox-common	1.3.0	dataset	625455b0cee41499a2e5a50de22f00e17c9564c2
org.commonjava.indy	indy-autoprox-common	1.3.0.1		9441d70b778c32e0cc1a5f1881973c9c3a5cde59
org.commonjava.indy	indy-autoprox-common	1.3.0.1	dataset	e039dc7ffd0f38e719267b2a9b26c7ce700aea11
org.commonjava.indy	indy-autoprox-common	1.3.0.2		6d9afc4290f805901650a14dd8e42c66f03bced4
org.commonjava.indy	indy-autoprox-common	1.3.0.2	dataset	8b135ab145d9540314c4cf65476dc1009d3aa75f
org.commonjava.indy	indy-autoprox-common	1.3.1		fb8cd2016544742af221c8939b4ea1897b3908e5
org.commonjava.indy	indy-autoprox-common	1.3.1	dataset	38206a68606fda589ffd923f408655f552b627d5
org.commonjava.indy	indy-autoprox-common	1.4.0		caa87610bdaca27ea212d0935686cb20accf38a9
org.commonjava.indy	indy-autoprox-common	1.4.0	dataset	9f5577b8813e489807c2243982a131fb5ebdb884
org.commonjava.indy	indy-autoprox-common	1.5.0		30e02625a927a83165efcc15319cf57ee9a813e8
org.commonjava.indy	indy-autoprox-common	1.5.0	dataset	b6ee1aa2e6a7b9f5caf9d36a72f0be441b35b3ff
org.commonjava.indy	indy-autoprox-common	1.5.0.1		ad25847b9c519cd15258e46938f5c726e6602d53
org.commonjava.indy	indy-autoprox-common	1.5.0.1	dataset	da34c4076c5692a7cd1f8c39eb23814121da224d
org.commonjava.indy	indy-autoprox-common	1.5.0.2		a1a064604487e76237be35843fd4af73d5399ec2
org.commonjava.indy	indy-autoprox-common	1.5.0.2	dataset	4ac2b194e0eddfb2846b651821f264f51f2aa83c
org.commonjava.indy	indy-autoprox-common	1.5.0.3		ff46e33f9c6b8191f794a7d4480953901055c2f0
org.commonjava.indy	indy-autoprox-common	1.5.0.3	dataset	6301f3dcd1fdf5d41f60a85094d43728b6b3d0e1
org.commonjava.indy	indy-autoprox-common	1.6.0		659a29cd2a46da748603a3bdad49e22d7deb3869
org.commonjava.indy	indy-autoprox-common	1.6.0	dataset	25389c0eb8dd538e11dc7d2acce99c1df0299671
org.commonjava.indy	indy-autoprox-common	1.6.1		9cc6f3fcb597683b38455e822f557203ba2a2f67
org.commonjava.indy	indy-autoprox-common	1.6.1	dataset	094af7bc9ba753eb6a22bfca56803c6c0c48c5ab
org.commonjava.indy	indy-autoprox-common	1.6.2		687e689a131c04ef5fa095fc2148b423a0098cfa
org.commonjava.indy	indy-autoprox-common	1.6.2	dataset	b86462f023804ea45b1f6044025a33a23fa9758c
org.commonjava.indy	indy-autoprox-common	1.7.0		a4d8c66b07786a46e4c1bf6a5f15e069a863924e
org.commonjava.indy	indy-autoprox-common	1.7.0	dataset	7d55a5c657081aa5c7e861f5e0c1c694271bb3ce
org.commonjava.indy	indy-autoprox-common	1.7.1		439eeb165da416c7c346109c4297b017c22daca6
org.commonjava.indy	indy-autoprox-common	1.7.1	dataset	3c40c13cb5d9a582b1d6e33f881fc12f05910643
org.commonjava.indy	indy-autoprox-common	1.7.2		51cc68bbf335be7fd81cd22d9d4d9741edfecad6
org.commonjava.indy	indy-autoprox-common	1.7.2	dataset	da4aba496e9c5f87d4f1320908f3ce7572277b32
org.commonjava.indy	indy-autoprox-common	1.7.3		c1f94996937f5ad161336d2958b7bfade278d511
org.commonjava.indy	indy-autoprox-common	1.7.3	dataset	e77eacd723c5458a5845eb4f095da5660ee8e10b
org.commonjava.indy	indy-autoprox-common	1.7.4		7da593697c3fd7c2e312b26eb3d6f8af78ba695b
org.commonjava.indy	indy-autoprox-common	1.7.4	dataset	07a7c0b439c5ed27ea495763b06bf8b60170c821
org.commonjava.indy	indy-autoprox-common	1.7.5		6b2acec108b3d3a1f53bc23a0b2a961655cf578b
org.commonjava.indy	indy-autoprox-common	1.7.5	dataset	63c7e8d1fe43fcba3c9d7e0b2f0833d31cfd51db
org.commonjava.indy	indy-autoprox-common	1.7.6		fb9c1b3840b2ffcc2a9fdf8a8678eb36a650c3b0
org.commonjava.indy	indy-autoprox-common	1.7.6	dataset	835d76c2eb93d1ea17a9bcf0ebd257178ef264f0
org.commonjava.indy	indy-autoprox-common	1.7.7		38af9a470c4ed7c21b3424620af1638262f25dbe
org.commonjava.indy	indy-autoprox-common	1.7.7	dataset	f3d3cefafa64478897671141d9c4bd6ec3d7b4bd
org.complate	complate-core	0.1.0		095251bc9b6a869e5df2c1e142570b93578164fb
org.complate	complate-core	0.2.0		06eab0c4a2b65167e9a73dc5fbf1f825af154668
org.complate	complate-core	0.3.0		c464af7dc40b72d01bfd9808e7d34b9b9feef5b1
org.complate	complate-core	1.0.0		f18ad8acbc2c87bceea72633407f4815eb142884
org.daisy.pipeline.modules	epub3-to-html	1.0.0		dfe7a9e15215c3999ececc8ec13f0eb6cd166c0d
org.daisy.pipeline.modules	epub3-to-html	1.0.0	doc	2cb5e6c7e0e0e3f2af81e62e373940b70a372379
org.daisy.pipeline.modules	epub3-to-html	1.0.0	xprocdoc	d934e9ec664443a7d0fd28cdc4747b596bceebdc
org.daisy.pipeline.modules	epub3-to-html	1.0.1		0ecea43ec8490d5182d9c36856f97a87a3fb8949
org.daisy.pipeline.modules	epub3-to-html	1.0.1	doc	167ec2883e2cb68e1b59a507ffa98a47d4d23b4c
org.daisy.pipeline.modules	epub3-to-html	1.0.1	xprocdoc	cb8602c350d1ed93634f36d3ce5b5449b3efede1
org.danbrough.ktor	ktor-resources-js	2.1.1		9d8814d4c44aa373c9041bb274e1ed6b24312733
org.danbrough.ktor	ktor-resources-js	2.1.1a		18df5ec2125648121e18819424ec98a6fff6b532
org.danbrough.ktor	ktor-resources-js	2.2.3		f5df47516415477cd7235f82326cc38a455ddf34
org.danbrough.ktor	ktor-resources-js	2.2.4		f5df47516415477cd7235f82326cc38a455ddf34
org.geomajas.plugin	geomajas-server-plugin-print-parent	1.14.0		N/A
org.geomajas.plugin	geomajas-server-plugin-print-parent	1.15.0		N/A
org.geomajas.plugin	geomajas-server-plugin-print-parent	1.15.1		N/A
org.geomajas.plugin	geomajas-server-plugin-print-parent	1.16.0		N/A
org.geomajas.plugin	geomajas-server-plugin-print-parent	1.16.1		N/A
org.geomajas.plugin	geomajas-server-plugin-print-parent	1.16.2		N/A
org.geomajas.plugin	geomajas-server-plugin-print-parent	1.16.5		N/A
org.geomajas.plugin	geomajas-server-plugin-print-parent	1.17.0		N/A
org.geomajas.plugin	geomajas-server-plugin-print-parent	1.18.0		N/A
org.geomajas.plugin	geomajas-server-plugin-print-parent	1.18.1		N/A
org.geomajas.plugin	geomajas-server-plugin-print-parent	1.18.2		N/A
org.geomajas.plugin	geomajas-server-plugin-print-parent	1.18.3		N/A
org.geomajas.plugin	geomajas-server-plugin-print-parent	1.18.5		N/A
org.icefaces.samples	samples-parent	4.0.0		N/A
org.icefaces.samples	samples-parent	4.1.0		N/A
org.icefaces.samples	samples-parent	4.1.1		N/A
org.icefaces.samples	samples-parent	4.2.0		N/A
org.icefaces.samples	samples-parent	4.2.0-BETA		N/A
org.icefaces.samples	samples-parent	4.3.0		N/A
org.javastack	figaro	1.0.0		3151d3e981bd3d5340e25f9e11f3086b1e33315e
org.javastack	figaro	1.0.1		a20beb37c74752796486b1eb6d38fe9517bb5b6c
org.javastack	figaro	1.0.2		84ddcd76d2a864a56d9944fff63737d3d698ad20
org.jentity	jentity	0.3		N/A
org.jresearch.commons.gwt.base	org.jresearch.commons.gwt.base.gwt	1.0.197		775cfd19d5d08c76666072310335c8742997d4cc
org.jresearch.commons.gwt.base	org.jresearch.commons.gwt.base.gwt	1.0.198		f520c9dc6ec467ca6e53fc48b7c41e89b0a92a37
org.jresearch.commons.gwt.base	org.jresearch.commons.gwt.base.gwt	1.0.199		d12e6359c3c564deb30bdc916813acbf3f0dee1a
org.jresearch.commons.gwt.base	org.jresearch.commons.gwt.base.gwt	1.0.200		3abfe9cddb7289365ec518567868ec2f2b7466e2
org.jresearch.commons.gwt.base	org.jresearch.commons.gwt.base.gwt	1.0.201		c00b319db9a0ec810a3ff78e98f6b7f0bac74974
org.jresearch.commons.gwt.base	org.jresearch.commons.gwt.base.gwt	1.0.202		e28bdbbab50bafeaf320b131a0686a876ffc8470
org.jresearch.commons.gwt.base	org.jresearch.commons.gwt.base.gwt	1.0.203		fe05ac8df004d74ba1b8bffc72765a254ae8e02e
org.jresearch.commons.gwt.base	org.jresearch.commons.gwt.base.gwt	1.0.204		1fee7c636edf1c59ab88b863542c42a9e15d77b7
org.json4s	json4s-xml_sjs1_3.0.0-RC2	3.7.0-M15		0cb08338bd6c1e65e84a956bf7829092b2a16c9a
org.kie.kogito	predictions	0.10.0		N/A
org.kie.kogito	predictions	0.10.1		N/A
org.kie.kogito	predictions	0.11.0		N/A
org.kie.kogito	predictions	0.11.1		N/A
org.kie.kogito	predictions	0.12.0		N/A
org.kie.kogito	predictions	0.13.0		N/A
org.kie.kogito	predictions	0.13.1		N/A
org.kie.kogito	predictions	0.14.0		N/A
org.kie.kogito	predictions	0.15.0		N/A
org.kie.kogito	predictions	0.16.0		N/A
org.kie.kogito	predictions	0.17.0		N/A
org.kie.kogito	predictions	0.7.0		N/A
org.kie.kogito	predictions	0.7.1		N/A
org.kie.kogito	predictions	0.8.0		N/A
org.kie.kogito	predictions	0.8.1		N/A
org.kie.kogito	predictions	0.9.0		N/A
org.kie.kogito	predictions	0.9.1		N/A
org.kie.kogito	predictions	1.0.0.Final		N/A
org.kie.kogito	predictions	1.1.0.Final		N/A
org.kie.kogito	predictions	1.2.0.Final		N/A
org.kie.kogito	predictions	1.3.0.Final		N/A
org.kie.kogito	predictions	1.4.0.Final		N/A
org.kie.kogito	predictions	1.4.1.Final		N/A
org.kie.kogito	predictions	1.5.0.Final		N/A
org.kie.kogito	predictions	1.6.0.Final		N/A
org.kie.kogito	predictions	1.7.0.Final		N/A
org.microshed	microshed-testing-payara-server	0.4.1		dbab05baeb659c888f91ef43fe13b2bc0d3b71ab
org.microshed	microshed-testing-payara-server	0.4.2		0f3cbbe58069881b3a597b4d6c24d705ad6143d1
org.microshed	microshed-testing-payara-server	0.5		ddf5080bd88d104b75519425f55e6da39101225e
org.microshed	microshed-testing-payara-server	0.6		b31ea88ffec251c9498cd479024ff7c26bbef726
org.microshed	microshed-testing-payara-server	0.6.1.1		10ee41c7ea94ca75419419aaa6e3d47e300108d8
org.microshed	microshed-testing-payara-server	0.6.2		fd5b8b0cee974bfd1d3cadf4fc03681b99b5aa79
org.microshed	microshed-testing-payara-server	0.7		ce91d699d6672a78d998379143d280db84e5fcc9
org.microshed	microshed-testing-payara-server	0.7.1		e55f43058e674a7598a9b654dff0feac3ed9f711
org.microshed	microshed-testing-payara-server	0.8		fd74eace51d6074bd8128362f4da7c19625565be
org.microshed	microshed-testing-payara-server	0.9		f3e043a61512dd39c82a5b2dc23c58e09b50b2ab
org.microshed	microshed-testing-payara-server	0.9.1		4f8f71ca7bf42e03103df968abeecb36ff5fb69f
org.microshed	microshed-testing-payara-server	0.9.2		5a342e379fd8e9756a8049a2d6d2adde0daeb38f
org.mobicents.media.docs	mobicents-mms-docs-sources-telscale	3.0.1.FINAL		9d6ecd73b4e5e1e835c2992dc665357fa880a4c9
org.mobicents.media.docs	mobicents-mms-docs-sources-telscale	3.0.2.FINAL		033d4bf1de43f5adb8f3c3e058bedac7f245e0ff
org.moduliths	moduliths-events-jpa	1.1.0		b721c5f48673f5c98433ef86c99fa355988a9c20
org.moduliths	moduliths-events-jpa	1.1.0-M1		365ce5f872d96a41dc673ef4b6484b9885d158af
org.moduliths	moduliths-events-jpa	1.1.0-RC1		74f543645aa20a49336339f43dfe57e00129efea
org.moduliths	moduliths-events-jpa	1.1.0-RC2		789411ede38a12534468528009f2803b228169d9
org.moduliths	moduliths-events-jpa	1.2.0		a8ba828526360d1a5f542e08b3b0d322449bbb74
org.moduliths	moduliths-events-jpa	1.2.0-M1		0397ab1fbc8bbb738db5b7b72f6a3e070344b72b
org.moduliths	moduliths-events-jpa	1.2.1		7223e44c2d6b7413e2adea1a18a8299af418644d
org.moduliths	moduliths-events-jpa	1.2.2		27dfac96acea78751e1a90f7ce081a902021a3b9
org.moduliths	moduliths-events-jpa	1.2.3		1c8af8b5d47e5e3da35797f13d118a43310a9ac6
org.moduliths	moduliths-events-jpa	1.3.0		ea78096c8f004044da9ec306de1d14f91fda60a9
org.moduliths	moduliths-events-jpa	1.3.0-M1		60b959dbbd6d0e131502b53c6d75e6bd0f6c1351
org.moduliths	moduliths-events-jpa	1.3.0-M2		c63a9ef60c282b99dddf2dcc11a74728e6ede8af
org.moduliths	moduliths-events-jpa	1.3.0-RC1		7afc9655d507a858a5e09832f8c76ee61e7739cf
org.mvnpm	lowlight	1.20.0		9a2faeaf83ac90d39b7fb297db62adcf88c8eccd
org.mvnpm.at.sigstore	verify	2.1.0		f10a04a461150b7d4a3ac4c922893d3092cc8744
org.netbeans.api	org-netbeans-modules-lexer-antlr4	RELEASE170		a50e2feefe3de6196ab21d2d0ed567a342d1d0d6
org.netbeans.api	org-netbeans-modules-lexer-antlr4	RELEASE180		d207a7511ce0cc8fc317c38b17afed6846473f41
org.netbeans.api	org-netbeans-modules-lexer-antlr4	RELEASE190		33ae5a4ae89375a94f9ca3d7a6e752bf3a70a630
org.netbeans.api	org-netbeans-modules-lexer-antlr4	RELEASE200		04293fab2723f691535fc5ffb797d63458f515ad
org.netbeans.api	org-netbeans-modules-lexer-antlr4	RELEASE210		ab58b5941985a60f3e31ac21ca9c358951f49700
org.netbeans.api	org-netbeans-modules-lexer-antlr4	RELEASE220		a7a89c018ce4b94cf9b6b424881fafccc958df96
org.netbeans.api	org-netbeans-modules-lexer-antlr4	RELEASE230		6f86f7009584ff771b2f4aa542467cb1a988c95f
org.netbeans.api	org-netbeans-modules-lexer-antlr4	RELEASE240		fab910f33062dbf2d569055e713ab5825a50158c
org.netbeans.api	org-netbeans-modules-lexer-antlr4	RELEASE250		902d7b0f1b4a6d65102fd87ab32ab0118e5851b2
org.ninjaframework	ninja-morphia-module	1.0.2		3d04fc0bf282e8e4ef7cf4283f9303d1bc106162
org.ninjaframework	ninja-morphia-module	1.0.3		4f667e52af339be9753837ba9dae792a9da47ea1
org.opencastproject	opencast-workflow-service-remote	10.0		f014a7cb32c28bd65e3d48fb76e02c56d308ad99
org.opencastproject	opencast-workflow-service-remote	10.1		b25fe62b925fb9c477b9c9f6ee68aa7718dbb4f0
org.opencastproject	opencast-workflow-service-remote	10.10		5422bf6acfc00ef2bf16b65df67d8a1dafe7f65f
org.opencastproject	opencast-workflow-service-remote	10.11		f62c631c2958719a8ad97422c5b4e4ffb04b376d
org.opencastproject	opencast-workflow-service-remote	10.12		fcda3e14184d77ad3b0bf19ceb9c0e9f1740ab29
org.opencastproject	opencast-workflow-service-remote	10.2		be5b54facd6cb4b0af719dd5bcb9cb7580664276
org.opencastproject	opencast-workflow-service-remote	10.3		cedf16c2337c39474935c038ed6cee98a678ddbc
org.opencastproject	opencast-workflow-service-remote	10.4		16d69c45dab51409d2f3a9faa4281cfb62e9f47a
org.opencastproject	opencast-workflow-service-remote	10.5		941e5258efd1c729d23df2a81c004f11d3c774b8
org.opencastproject	opencast-workflow-service-remote	10.6		3fc017eba53865694b7be0a63795c1d6efe3b14d
org.opencastproject	opencast-workflow-service-remote	10.7		7ec6ef4951422d95cf25f9ae23ab19a3b4f36bb4
org.opencastproject	opencast-workflow-service-remote	10.8		3dcf49a8f984df2e50a3977f9f0b4666a7cac955
org.opencastproject	opencast-workflow-service-remote	10.9		4dce92792f23ab57728267218d409741b87ad811
org.opencastproject	opencast-workflow-service-remote	11.0		d6354ce84ff23a9d8ff660a42a59467720ef19b4
org.opencastproject	opencast-workflow-service-remote	11.1		d83ee9844e3c8725f9dd6309171d15a913a5c24a
org.opencastproject	opencast-workflow-service-remote	11.10		46bba510b0022028e73b9ebfaf664c1be0410762
org.opencastproject	opencast-workflow-service-remote	11.11		9273245667a9a16f6eb0166559de80067b0f3659
org.opencastproject	opencast-workflow-service-remote	11.2		6da9af80cc47aeec7150f70c24679e37adc214cd
org.opencastproject	opencast-workflow-service-remote	11.3		5e43fdd07a2705cf3c0530f247f737bad6aa337e
org.opencastproject	opencast-workflow-service-remote	11.4		c1d4871f168b2c67cda290b5c32cb44f97a0da6f
org.opencastproject	opencast-workflow-service-remote	11.5		67f32212a0b8d995ffff9f6ddcd7efbfd245c5f7
org.opencastproject	opencast-workflow-service-remote	11.6		4ce13c33e8c3e5344efe0a8c85f5e15ec7a991e3
org.opencastproject	opencast-workflow-service-remote	11.7		39ff51887be0b39b0ff6808a713b3587bfceeeb1
org.opencastproject	opencast-workflow-service-remote	11.8		bf0f16e9923aa8cd5048ab367064fa57de9f29fb
org.opencastproject	opencast-workflow-service-remote	11.9		100ab1e35f9657cc96178a867ecb07e1530eb2eb
org.opencastproject	opencast-workflow-service-remote	12.0		fca1be551cab03b3be6954d34ae61fe251053930
org.opencastproject	opencast-workflow-service-remote	12.1		ea42c5f5e40070e907cc1139a0d0fd3b75dff4bd
org.opencastproject	opencast-workflow-service-remote	12.11		e23219627bce6c74b65275e16b338a6c1c3f0fdc
org.opencastproject	opencast-workflow-service-remote	12.12		578a5858ced46a90a22cc97830009a71294c2790
org.opencastproject	opencast-workflow-service-remote	12.13		78c565f879d4e0ed1cd4ad76f603afb332363da9
org.opencastproject	opencast-workflow-service-remote	12.2		64afdacbf1f234155c8a2297489b87822837519e
org.opencastproject	opencast-workflow-service-remote	12.3		7996d6c172ffd7c2a2975fbb66a0e12c071adcc7
org.opencastproject	opencast-workflow-service-remote	12.5		52b491058b010eacda4a5a8a74c4b9c5b8e030e5
org.opencastproject	opencast-workflow-service-remote	12.6		a1fa26b2764478f8b569772622af5603e0d7e83a
org.opencastproject	opencast-workflow-service-remote	12.7		4bb86992a418353674ceb5239897b2ff9afcc2b9
org.opencastproject	opencast-workflow-service-remote	12.8		f9a3a2368a3269466ae5a332173ebd3243ebf13a
org.opencastproject	opencast-workflow-service-remote	12.9		676ce9cc15ec159163a5ad056a4d75f8693399a1
org.opencastproject	opencast-workflow-service-remote	13.0		7643d0dfd31bbd7f9483eb2288580b2b965606dc
org.opencastproject	opencast-workflow-service-remote	13.1		cb3146a403becc681d1548a1c133f6ca75d526e4
org.opencastproject	opencast-workflow-service-remote	13.10		dc94421ba21aa8dcdf84a70047a2a5a2729f06ce
org.opencastproject	opencast-workflow-service-remote	13.11		4d06cda48d84bf024da523ffc7b4f6fc6a0eafa4
org.opencastproject	opencast-workflow-service-remote	13.12		a7723c102ea85f1c9d9dfad5455367d3b822a832
org.opencastproject	opencast-workflow-service-remote	13.2		2edf70a2a217646f0bcf48c24dcb9a192486a5a7
org.opencastproject	opencast-workflow-service-remote	13.4		6d44addd42484db7325e329a5fa9cfd593813fca
org.opencastproject	opencast-workflow-service-remote	13.5		1a709dd72d3a2d932284e2e71a17cccf10fc8005
org.opencastproject	opencast-workflow-service-remote	13.6		cbb685fa36435ce49319f910f1f537148871927b
org.opencastproject	opencast-workflow-service-remote	13.7		f628acb74e5bce8c2ff87a46285a816dbf34e9f3
org.opencastproject	opencast-workflow-service-remote	13.8		dee2da273503b748b6a04d95048e9b588d62c78f
org.opencastproject	opencast-workflow-service-remote	14.0		10f6e0633b87d06a7e6a0531594e8359821ee288
org.opencastproject	opencast-workflow-service-remote	14.1		646239f05a9c38021f6e056f71db9fe7057eb2e9
org.opencastproject	opencast-workflow-service-remote	14.10		88f15f7840660f7ef88c96840990cfcc3bdae789
org.opencastproject	opencast-workflow-service-remote	14.11		1a8d5ada5b62eba2072bddb622f16b6df7225aae
org.opencastproject	opencast-workflow-service-remote	14.12		fb271437b606c0bd737536652f846ac7c9401f4a
org.opencastproject	opencast-workflow-service-remote	14.13		ce32e931cf19813ba014a0d314081216d6973cdb
org.opencastproject	opencast-workflow-service-remote	14.2		774b4e9614f967eed48f6ad94bb9269c048fe7cd
org.opencastproject	opencast-workflow-service-remote	14.3		a036bd9dd742f5b2eb5211025e472dec68f644c2
org.opencastproject	opencast-workflow-service-remote	14.5		916a65fb11032040bd44e79819069a7e39afb0ac
org.opencastproject	opencast-workflow-service-remote	14.6		beb6519c942f560d150efe9a7bf368b909148b96
org.opencastproject	opencast-workflow-service-remote	14.7		5cca9321d6310204437d15828485712db3a0e746
org.opencastproject	opencast-workflow-service-remote	14.8		cca162f0f83da9b3eedf99bd6e94606abc76d19a
org.opencastproject	opencast-workflow-service-remote	14.9		054d3e86513db7c63d886d2718081121285aabb6
org.opencastproject	opencast-workflow-service-remote	15.0		255903ca6b6f59863be8676bc2994dc4a29dfd82
org.opencastproject	opencast-workflow-service-remote	15.1		6131c3b9adceb3eee5ad0d7873d5e03e434e4489
org.opencastproject	opencast-workflow-service-remote	15.10		2188388f93602f98e6da7add4a72d39aef2af7e0
org.opencastproject	opencast-workflow-service-remote	15.11		2326757305d4224c9392da938d96c33d68fc5c21
org.opencastproject	opencast-workflow-service-remote	15.12		c020c4353972c724175d319007c6e8650af22748
org.opencastproject	opencast-workflow-service-remote	15.13		f65b52e579d1eb43e6eaec206ddd38e7e6dac423
org.opencastproject	opencast-workflow-service-remote	15.2		e71448588bba040d683c0d9a9124704edf8ff0cc
org.opencastproject	opencast-workflow-service-remote	15.3		f0b87bd74e7acd89688000c8dff7188b8ff0ea07
org.opencastproject	opencast-workflow-service-remote	15.4		b6ce06ad89044702cff4a99159f14bcf79460f0f
org.opencastproject	opencast-workflow-service-remote	15.5		3ca6a43fb0dac0c067d162f62502f0c76a7f872b
org.opencastproject	opencast-workflow-service-remote	15.6		9c4d71b4f98f582366bee34a6f4b99b1a5d4abdb
org.opencastproject	opencast-workflow-service-remote	15.7		800a078af21898b983548a85f73e2a71d54ca2d8
org.opencastproject	opencast-workflow-service-remote	15.8		2a16f3ef74c40e37a919bc462871ccd86451ba8b
org.opencastproject	opencast-workflow-service-remote	15.9		a95815d18155f2e97914e21a6441c047eaf567f6
org.opencastproject	opencast-workflow-service-remote	16.0		c7cfeceffeb165d4b0f6dd9088dd7c6efaf37358
org.opencastproject	opencast-workflow-service-remote	16.1		9db344c7430e6a7f1896f9a1c616dfb6c35b32c7
org.opencastproject	opencast-workflow-service-remote	16.10		a70c1c5a3716cbf6718072afd75cd1794c09da98
org.opencastproject	opencast-workflow-service-remote	16.2		143b6f73a5c601c15ccbe5aa57af02de4c2ba126
org.opencastproject	opencast-workflow-service-remote	16.3		3f987b317ad28f9a905403e9c08ffce5f3f0272a
org.opencastproject	opencast-workflow-service-remote	16.4		94586a43abb75aeb6361514a8e31ffc3b29eb067
org.opencastproject	opencast-workflow-service-remote	16.5		1df5603b3bd0b796657d29e23531493f84a3e5ba
org.opencastproject	opencast-workflow-service-remote	16.6		cc3783e599886c53c19be641f5bf11c990b5bb5d
org.opencastproject	opencast-workflow-service-remote	16.7		0cecc76e66b9fc851cd3593fc4896d50900dff18
org.opencastproject	opencast-workflow-service-remote	16.8		cd592419c85df0d9ea0c8b6433005b405a61ea04
org.opencastproject	opencast-workflow-service-remote	16.9		82a8b9e8e88321a1be4f7f9a073b76c4c1254419
org.opencastproject	opencast-workflow-service-remote	6.6		a9ef3d9bc64bbb7f839dbc0b30c56abd060b0f0a
org.opencastproject	opencast-workflow-service-remote	7.2		acc0460b4453896fa78b2d9ca007d2b56f048a35
org.opencastproject	opencast-workflow-service-remote	7.3		c95f63f6cfe990dde97833a2dd012d38b93ad122
org.opencastproject	opencast-workflow-service-remote	7.4		15387a16e3db6772456032cba699d82fc0e4db70
org.opencastproject	opencast-workflow-service-remote	7.5		8a487c661b1eb7bdc8dfb22018e532376007abf6
