ai.abra	abra-sdk	1.0.0		N/A
org.opendaylight.controller.model	model-inventory	1.11.3		b812faf1952bb6443acf30c45cf4294c244a6129
org.opendaylight.controller.model	model-inventory	1.2.0-Lithium		70d1e54c7fbab46fff37322e3893ceb8b2eff6ab
org.opendaylight.controller.model	model-inventory	1.2.1-Lithium-SR1		158a1bece9f87629df557ff2368dfea992d67f1b
org.opendaylight.controller.model	model-inventory	1.2.2-Lithium-SR2		756c9018a5d36f2fcbd7a05bf19f9f3e5d4b0f7d
org.opendaylight.controller.model	model-inventory	1.2.3-Lithium-SR3		d21ab03b9f1991343b4eda792def8652ce7ffa87
org.opendaylight.controller.model	model-inventory	1.2.4-Lithium-SR4		ba7101b4a1bffb988781a28b8f3f369afdefad8e
org.opendaylight.controller.model	model-inventory	1.3.0-Beryllium		0d9a44e6e46476c5856b57766cee15aa0dd5ba9e
org.opendaylight.controller.model	model-inventory	1.3.1-Beryllium-SR1		3139bf19c34f508fcddadf194ff5c9bb87f68074
org.opendaylight.controller.model	model-inventory	1.3.2-Beryllium-SR2		41ad760f71f65a506b3247b072f7ae674e1a5604
org.opendaylight.controller.model	model-inventory	1.3.3-Beryllium-SR3		7bf7cdf0babdeaf53b6d99a10044fc14ea028750
org.opendaylight.controller.model	model-inventory	1.3.4-Beryllium-SR4		ac16fee85fa941da17ad0649836f22769e2481e6
org.opendaylight.controller.model	model-inventory	1.4.0-Boron		b5f7f6d259cb7ac9bacf72da38b337fe274bdf1a
org.opendaylight.controller.model	model-inventory	1.4.1-Boron-SR1		15f960bd15111b0b4ca4cf1ae584b34450f12e4d
org.opendaylight.controller.model	model-inventory	1.4.2-Boron-SR2		fdb7fbb729241a8a6457e2963ec37db62cb04c75
org.opendaylight.controller.model	model-inventory	1.4.3-Boron-SR3		65237b5b541bb16b67b78afb542a9125a62b2183
org.opendaylight.controller.model	model-inventory	1.4.4-Boron-SR4		c5e7a84d6b015ccd13f832ec578f3cc95951c955
org.opendaylight.controller.model	model-inventory	1.5.0-Carbon		166e7b093128ff16eadb70815c04373ad0091edf
org.opendaylight.controller.model	model-inventory	1.5.1-Carbon		992756c1e6ba5cad475e0a6e11f08a2deac10960
org.opendaylight.controller.model	model-inventory	1.5.2-Carbon		7cf14b42cc8ba5b47bf1c92fd569bc2d433f314a
org.opendaylight.controller.model	model-inventory	1.5.3-Carbon		4c57e5c9bdd826a06bcc9bfa5be9b7c17e2d0bf9
org.opendaylight.controller.model	model-inventory	1.5.4-Carbon		83c611297d3555f77463f1581deee6076b247b42
org.opendaylight.controller.model	model-inventory	1.6.0		6dc4ce3a1c37cb69e43defa8ac0483e8efb3ce61
org.opendaylight.controller.model	model-inventory	1.6.1		8158395d9fce4f268f9b7521b7338f163e8a9dc5
org.opendaylight.controller.model	model-inventory	1.6.2		5d98fe0292894e80007d48870410ae58840af1f2
org.opendaylight.controller.model	model-inventory	1.6.3		5057508e647f7d5b201183331bb3bb63a0b9aadd
org.opendaylight.controller.model	model-inventory	1.7.0		d9be39a130aceef99092b89b2e4998f89ac86cb5
org.opendaylight.controller.model	model-inventory	1.7.1		a4f93137e88e6196a50871ff8140f4240bab767c
org.opendaylight.controller.model	model-inventory	1.7.2		1dfbb1b841823ef269700854789e74991bc1fd21
org.opendaylight.controller.model	model-inventory	1.7.3		0d0148e7fafe33edf9af5a15b5742e7f8f822af0
org.opendaylight.controller.model	model-inventory	1.7.4		78e7337a93d32c855cac719403a81466d67ad465
org.opendaylight.controller.model	model-inventory	1.8.0		22b9bdbd227dacf81d39c9a8a628f6db88251073
org.opendaylight.controller.model	model-inventory	1.8.1		b9d258c731c9a885904639bc8bb03b013cbffd93
org.opendaylight.controller.model	model-inventory	1.8.2		486cb770d102506db68df55f1d55466b5c74a24a
org.opendaylight.controller.model	model-inventory	1.8.3		4e5b9ed2c58c383b81b865c4a6e8b7af83d6fc3e
org.opendaylight.controller.model	model-inventory	1.9.0		8dd8c8b437434ee07591101f94e12c09548ad330
org.opendaylight.controller.model	model-inventory	1.9.1		f42062883214df42bb41ff6ed6019b386a9ec384
org.opendaylight.controller.model	model-inventory	1.9.2		cdaee030ba68e92a5ebb2fe557fc307c64d2b168
org.opendaylight.controller.model	model-inventory	1.9.3		c43e7f28511a82454bd6a1ca845793cf7c955cac
org.opendaylight.controller.model	model-inventory	2.0.0		971122499a4f605a018b78166caaaea61ba59ace
org.opendaylight.controller.model	model-inventory	2.0.1		b7c300672631599d900288e87d54e5425f570696
org.opendaylight.controller.model	model-inventory	2.0.10		83318548e6fe3f21f9bed367b0d5612e433c2549
org.opendaylight.controller.model	model-inventory	2.0.2		8cea5e75875e5f1f5c55b2e6fb9b55325e112c9a
org.opendaylight.controller.model	model-inventory	2.0.3		d5a6bf2b2da67bd65070dd88b06d2390e15acac6
org.opendaylight.controller.model	model-inventory	2.0.4		e7ec77737d8d0a5cad1489beb6bbce834f08580c
org.opendaylight.controller.model	model-inventory	2.0.5		85a8b7b46b4f033eca3d5a13798f4df18f197d2e
org.opendaylight.controller.model	model-inventory	2.0.6		ffcd17ac2e28b7233ec0e02542d8362e4ac25e6b
org.opendaylight.controller.model	model-inventory	2.0.7		794b3b4d7fba7ea8bd8e5f494a9d8179ae8f4235
org.opendaylight.controller.model	model-inventory	2.0.8		97e8c4ba8a6e97c80881f34b55e405f44535ebf9
org.opendaylight.controller.model	model-inventory	2.0.9		3f5b64bee0f538270cb68d1e8952d1572992dcfd
org.opendaylight.controller.model	model-inventory	3.0.0		1ba25875993e3e798ea367616d907f229c1db492
org.opendaylight.controller.model	model-inventory	3.0.1		834ec93edaffe87b08b71eb140b50ed6f3bf3b07
org.opendaylight.controller.model	model-inventory	3.0.10		c9b9df7a96a1888707d9bc8090a6c830e1b7c685
org.opendaylight.controller.model	model-inventory	3.0.11		a77ce1a4dfff509865f22861837bb243a51c8866
org.opendaylight.controller.model	model-inventory	3.0.12		7b8e0a9df1adf145506d3bb928574f30cbbb85a7
org.opendaylight.controller.model	model-inventory	3.0.13		892cc624968eaa0b45463f1104041807e90e81d3
org.opendaylight.controller.model	model-inventory	3.0.14		efc0f100d6e37d8d5c8b5194ed57a4e71c0a4236
org.opendaylight.controller.model	model-inventory	3.0.15		f3f3e00a1341da08a633acbe8c813c22c8d19f00
org.opendaylight.controller.model	model-inventory	3.0.16		5af26a98684830e8bbfc9843c1211313eb477cda
org.opendaylight.controller.model	model-inventory	3.0.2		749781d4344221330f092df202a385b7b7c718f7
org.opendaylight.controller.model	model-inventory	3.0.3		5210b2f99dd499bff7cc319c1521e0ca52b4e962
org.opendaylight.controller.model	model-inventory	3.0.4		d7167719bd4d030ab1f4d97f2202cfb4dd02acd8
org.opendaylight.controller.model	model-inventory	3.0.5		a8de2520861c1e9c489b90f7322d384cbe1b3df0
org.opendaylight.controller.model	model-inventory	3.0.6		dc8dcd218627198ca99c36f8a59ef05f422e9963
org.opendaylight.controller.model	model-inventory	3.0.7		9965c44659936e4bf9ea3362964e587c4d783b0a
org.opendaylight.controller.model	model-inventory	3.0.8		60aaf05c1e6f8643d820ffa41b6f0c1e5a595654
org.opendaylight.controller.model	model-inventory	3.0.9		b43476d99778a70f4f12a952d6647344024fcb07
org.ops4j.pax.exam	pax-exam-spring	3.0.0		922fd9ffad4e06c267c36c3454260088cb1ecf73
org.ops4j.pax.exam	pax-exam-spring	3.0.0.M4		437f5048c8b4a3a18730d7180f6414d6b830eff5
org.ops4j.pax.exam	pax-exam-spring	3.0.0.RC1		1b287af9bdcb9851e1e29d8048413d60752d94d9
org.ops4j.pax.exam	pax-exam-spring	3.0.1		d8f4fc976b60f1b3a5652ba15e5a9bbc01d36098
org.ops4j.pax.exam	pax-exam-spring	3.0.2		2a06ba9cbeb3c06489950cc0836f7a4ed018d220
org.ops4j.pax.exam	pax-exam-spring	3.0.3		81f4d55fdded92374226a205a903a4e60356cb0f
org.ops4j.pax.exam	pax-exam-spring	3.1.0		4515d842d1a214dae22df0270264d947a691947c
org.ops4j.pax.exam	pax-exam-spring	3.2.0		db3dad25003d7ee1f1ecf2c87b69f2fa801c0540
org.ops4j.pax.exam	pax-exam-spring	3.3.0		9128ad3c4056952a31ab2175f1fdfeb9ed87b421
org.ops4j.pax.exam	pax-exam-spring	3.4.0		adfabd7c5ccc9359365a34a04295f9e3eedbea86
org.ops4j.pax.exam	pax-exam-spring	3.5.0		bfad327fa13bb177d271573502145502ddc28bbd
org.ops4j.pax.exam	pax-exam-spring	3.6.0		a531370d344cfaec9643705f9f85c3934de791c4
org.ops4j.pax.exam	pax-exam-spring	4.0.0		469161e17664f18b73f774db313fdd7b838dd07f
org.ops4j.pax.exam	pax-exam-spring	4.1.0		b3510f943a1c68460d1718a86f67d1a1a0fffeab
org.ops4j.pax.exam	pax-exam-spring	4.10.0		d8396e12d8e891565e1a3209c2b00501ae2e1111
org.ops4j.pax.exam	pax-exam-spring	4.11.0		700d0c7fc7a32e5fc26451cff17cb4aaca30f27d
org.ops4j.pax.exam	pax-exam-spring	4.12.0		7d7f5e50b8989d7117de6de4057631ced139cbcd
org.ops4j.pax.exam	pax-exam-spring	4.13.0		33df41f496d49feb288526bd8c2111ee43a8c82f
org.ops4j.pax.exam	pax-exam-spring	4.13.1		e3782abc515d82a6cb7754631ad61ca64dec0e8c
org.ops4j.pax.exam	pax-exam-spring	4.13.2		a0caf5cf429fcd864ddea4ce60e69ced09ad20f2
org.ops4j.pax.exam	pax-exam-spring	4.13.3		4bf3f69baeade4f3cdb86b069bc8ca934d350333
org.ops4j.pax.exam	pax-exam-spring	4.13.4		38ab7ee5279cca479d380a72cce9a79faaa742fe
org.ops4j.pax.exam	pax-exam-spring	4.13.5		d0d3105c99a7e62c8687615ac628ce3e0653f11b
org.ops4j.pax.exam	pax-exam-spring	4.2.0		0deb5057cf9ef85838bc28f2b000c448adbf8788
org.ops4j.pax.exam	pax-exam-spring	4.3.0		7a94fc064a247908b8752422e7fea2bc99f20b83
org.ops4j.pax.exam	pax-exam-spring	4.4.0		4cf00b7cdf959d7324eb4e247eef356b1e677056
org.ops4j.pax.exam	pax-exam-spring	4.5.0		84185d36e103da403f6bb72fe89bbb0c366b6e6f
org.ops4j.pax.exam	pax-exam-spring	4.6.0		a15f86d7422f38d00b8c41822b183ba2b2c6fb2b
org.ops4j.pax.exam	pax-exam-spring	4.7.0		524023605b4073b456a165d719faeef85f7ecd00
org.ops4j.pax.exam	pax-exam-spring	4.8.0		196a4065909efffb0b50639aa6b7c3087e1e9a1b
org.ops4j.pax.exam	pax-exam-spring	4.9.0		de23fef9ccfd356e481017c9074223a9c225aef5
org.ops4j.pax.exam	pax-exam-spring	4.9.1		2d34c6fb12da2f34d8c9e6e13e65453ffee75274
org.ops4j.pax.exam	pax-exam-spring	4.9.2		a1c1d42e859ebbdd815fadf7dd5d5d309a9087f2
org.refcodes	refcodes-licensing	0.0.3		5af13bb25ba18f60eac9651bbe0fe7202ebbeb8b
org.refcodes	refcodes-licensing	0.0.4		001cee8a04b16fcb52205de7c0255bef94efd9d9
org.refcodes	refcodes-licensing	0.1.0		92d23012b11c8a6c2a5068ccfef2574479c99c5a
org.refcodes	refcodes-licensing	0.2.0		8317324a60fc26afd1d61526743e13b21fe89655
org.refcodes	refcodes-licensing	0.3.0		57380d8d97c0eef786019b006beda49da4956286
org.refcodes	refcodes-licensing	0.4.0		36ea392990f2b9e689378c88e96414f163202d64
org.refcodes	refcodes-licensing	1.0.0		c86592f750cdf52e0ca937c4e40358c0ea18565a
org.refcodes	refcodes-licensing	1.0.1		248403a9727f31bd9d3d2038d5fe5ddb48372b4d
org.refcodes	refcodes-licensing	1.0.2		b9149967488e940910536e2a0cb87a695db960d6
org.refcodes	refcodes-licensing	1.0.3		816dff5fe3013a9fa9aa031799703e31a205eba2
org.refcodes	refcodes-licensing	1.0.4		63467a8d18e0d093c51c0c0515ed11184d031106
org.refcodes	refcodes-licensing	1.0.5		fef31dff0ff4a24b96e9816a2a9c4b9a6bacd05e
org.refcodes	refcodes-licensing	1.1.0		0876bac4c4663f1f46cd7a76f882341adcb40add
org.refcodes	refcodes-licensing	1.1.1		13bccab51ec6ff55789e882168bf6f4154bd1e31
org.refcodes	refcodes-licensing	1.1.2		084952f183c065fba9bb3db754eab3a3daab991f
org.refcodes	refcodes-licensing	1.1.3		e92efdef6bbb99fb9453a766b641b20b7a00bb13
org.refcodes	refcodes-licensing	1.1.4		53ff77554f4c67dd59c81c625c34a1746bc61e00
org.refcodes	refcodes-licensing	1.1.5		f6433da2a9c1a425cef02df2e4ad7f436bbb4581
org.refcodes	refcodes-licensing	1.1.6		0125b5f04f3fccc217f08c8d0fabf041d168fa90
org.refcodes	refcodes-licensing	1.1.7		645c593c4bf10d8d0cb8412d676115a56227e3e1
org.refcodes	refcodes-licensing	1.1.8		b152f8419ccfe93ceede0d2bde1d4e8b49162d5f
org.refcodes	refcodes-licensing	1.1.9		a21ef397805cb7b5e5015a90a5d9f47edf8c2a03
org.refcodes	refcodes-licensing	1.10.0		c19cb88b910505f6aa4ea503983d50b70fd89655
org.refcodes	refcodes-licensing	1.10.1		4096c23f4410c01a4568eb47c4610285b2cdc9fd
org.refcodes	refcodes-licensing	1.10.2		819ec380ba9b731f07f659d4e4412bb552c1f92a
org.refcodes	refcodes-licensing	1.10.3		15f71fdfe2c733f3e960dbc6c720e09492ca6ab4
org.refcodes	refcodes-licensing	1.2.0		2702c66c2ce6a8846089608cbb46a72227c20199
org.refcodes	refcodes-licensing	1.2.1		6e29e9793209fea1ea1837b4ebac5418a04f66b8
org.refcodes	refcodes-licensing	1.2.2		686095688be5a074fe8471726340af583db68e52
org.refcodes	refcodes-licensing	1.2.3		425e993dad4d0a6e9d8d2198db9595ce841876e7
org.refcodes	refcodes-licensing	1.2.4		aa4603cf85655834c33e1dc5e6723cc0fc43a0c9
org.refcodes	refcodes-licensing	1.2.5		564114b8753cb6035989248a6574fa20affb2fbe
org.refcodes	refcodes-licensing	1.2.6		92a061f6d5ecfc8f438e74fba389e4a061668f4d
org.refcodes	refcodes-licensing	1.2.7		229f446429e60a5d270a8a0dc6fe4835a412ac04
org.refcodes	refcodes-licensing	1.2.8		7c0a0990e7d9ecda0bff578a93f52baf6dcd9762
org.refcodes	refcodes-licensing	1.2.9		b19f6625d44dbe110913a47d7d367dcf5ef811d5
org.refcodes	refcodes-licensing	1.3.0		26dd48df51600fc093962ad6da2a51cf747ffba9
org.refcodes	refcodes-licensing	1.3.1		8d063a77632f534fab17c5b7eb6fe80c75f5e6d1
org.refcodes	refcodes-licensing	1.3.2		89a80ec19063a8dc07606f9b6c705a98e6c3a8ee
org.refcodes	refcodes-licensing	1.3.3		34f5c547bd3278226134c135e31abf0e6814e098
org.refcodes	refcodes-licensing	1.3.4		3fa6969fb0fc515cbf7e67cf3ac26b3319bd4ec0
org.refcodes	refcodes-licensing	1.3.5		b0277721a44152ea12636307495a502d761077a7
org.refcodes	refcodes-licensing	1.9.9		cb290fca917a42c3b13f316b4423a66702965419
org.refcodes	refcodes-licensing	2.0.0		b0aa5e87f9626ddb6c2d7228636cc1e38dc6be9b
org.refcodes	refcodes-licensing	2.0.1		a7d611586b0deea9ebe98ab188ea46165a7158c0
org.refcodes	refcodes-licensing	2.0.2		78e6c92dccc33aef5c9f0b2150ed549bdad5cc25
org.refcodes	refcodes-licensing	2.0.3		7a2ec9ebeec28b97f1828684e786a9a33057d7ae
org.refcodes	refcodes-licensing	2.0.4		ef26a73b667d461e23ac21043905c3b4aab9ff49
org.refcodes	refcodes-licensing	2.0.5		b316f4d411759071117a671bf7bab0ab9687fd4f
org.refcodes	refcodes-licensing	2.1.0		2a99fbb8bfcda204b1ce5a33501a36b00c297c34
org.refcodes	refcodes-licensing	2.1.1		4dce218788abfac6229f5d1af269f3f85ffa0436
org.refcodes	refcodes-licensing	2.1.2		2d2ba841d7531f4c13aecb725df3e65c41212d92
org.refcodes	refcodes-licensing	2.1.3		2798909198067689c07d90e96528a95e27b6a947
org.refcodes	refcodes-licensing	2.1.4		bb88939a915fc53cbc83396e40ca1d2594b4ba18
org.refcodes	refcodes-licensing	2.1.5		13f9d6571326faed3e15f368e5a301d6347d2164
org.refcodes	refcodes-licensing	2.1.6		c5da6ad67aa18f5328fa34c5f7fb2975d17adcbe
org.refcodes	refcodes-licensing	2.2.0		c6c8e7aed0e16f726b8cbbb8bbb793e1619286f6
org.refcodes	refcodes-licensing	2.2.1		33f5eadd1c294881ea5080de12150db1789c8dd6
org.refcodes	refcodes-licensing	2.2.2		ff62134f93394005c78f019b359ade1fab945e85
org.refcodes	refcodes-licensing	3.0.0		13e01544f17b546684db90d0843655e4691ee3b2
org.refcodes	refcodes-licensing	3.0.1		74834acc2ccc008cbfecd6f9a4f3429e32c0f415
org.refcodes	refcodes-licensing	3.0.2		af02be0892a5f45d197329e1de8b262a8866eed0
org.refcodes	refcodes-licensing	3.0.3		1a44558f58d3d6e75c55fc562af958b90ca267f3
org.refcodes	refcodes-licensing	3.0.4		90947b1d74c14f173d3bac1f8d4a2c1e63d6dd4e
org.refcodes	refcodes-licensing	3.0.5		59ab6f5a1c4a39e52177a324b58af1853264b7cb
org.refcodes	refcodes-licensing	3.0.6		8eef3fc55c1c72d46f25075f118db28333b14147
org.refcodes	refcodes-licensing	3.0.7		8ff637678994787040669b85becca5f33bf1dc51
org.refcodes	refcodes-licensing	3.0.8		c60ca5e25c44cf44381373f806912d445f941398
org.refcodes	refcodes-licensing	3.0.9		75de21bb1c585888a01ef0f7ee84b130a62db7bc
org.refcodes	refcodes-licensing	3.1.0		1c9e7a40b3dbbccc48ecd1c2734f683010338ed4
org.refcodes	refcodes-licensing	3.1.1		7829a57e95bedf991aec810a53c83ebd1a4f324c
org.refcodes	refcodes-licensing	3.1.2		418b62ba89525f77eb8e610b5226bd5dafebf734
org.refcodes	refcodes-licensing	3.1.3		50d49425c3e1cd5e9299157037f93914a5725810
org.refcodes	refcodes-licensing	3.2.0		04c81cd4137ca6ed7dfbe8c4b21d688c8221219f
org.refcodes	refcodes-licensing	3.2.1		38ea77f067fff3267447c05ec113fb9b58a244f3
org.refcodes	refcodes-licensing	3.2.2		72155330a5d2cc5dfbd32b5ed0915d871c493233
org.refcodes	refcodes-licensing	3.2.3		d03c908bafd8d8e85f0930ce803312b3e5c6397a
org.refcodes	refcodes-licensing	3.2.4		8b538b4f30498271d7a194d59b833248c160e713
org.refcodes	refcodes-licensing	3.2.5		c3ce1f456ac8bb585f9ef7bd824f7142bea6a47b
org.refcodes	refcodes-licensing	3.2.6		641d75fc31468b74798ab6be656816129c39225e
org.refcodes	refcodes-licensing	3.2.7		70fae928a977911a855b008aa0a2790b5da8a8cf
org.refcodes	refcodes-licensing	3.2.8		fada1558e09a4216c2342bdc2d36f4c60af23505
org.refcodes	refcodes-licensing	3.3.0		e6a1691e2d7e20072ab94172c018204e14ab553c
org.refcodes	refcodes-licensing	3.3.1		3802457ea05b851723db67b10d7332ec2d9786bf
org.refcodes	refcodes-licensing	3.3.2		902b9c06d8e88e0f99e01fe0be8839be3436a085
org.refcodes	refcodes-licensing	3.3.3		ec78c55acda28cd846f99db706125fb38afc086e
org.refcodes	refcodes-licensing	3.3.4		889403f1c1c59d4e68c3da8de0fb51b460899938
org.refcodes	refcodes-licensing	3.3.5		fa61dff537c0ef4e4274b8a8f25ee200ce8c823f
org.refcodes	refcodes-licensing	3.3.6		8a1fa6bf07cbfab6220696bacbf29ee20467a8f0
org.refcodes	refcodes-licensing	3.3.7		784384e98b81c12f4b39b9f264abc5c9ab347d53
org.refcodes	refcodes-licensing	3.3.8		d707b777d76062842368ddafdf56ab60a8a510d5
org.refcodes	refcodes-licensing	3.3.9		32897d29dd2b922700cd1fd775a3aaffa98307ec
org.sansenshimizu.sakuraboot	sakura-boot-mapper-api	0.1.0		04153df325123d8f80204d7c7b491b1910cf70fe
org.sansenshimizu.sakuraboot	sakura-boot-mapper-api	0.1.1		86226232608fee5fe9d8a74a567d8afc33eadcf6
org.sansenshimizu.sakuraboot	sakura-boot-mapper-api	0.1.2		bc8148a886c667e5db412e76e85c27507baff0ac
org.sansenshimizu.sakuraboot	sakura-boot-mapper-api	0.1.3		80e4ca04f3bafbed31b98747ab18dc00bd571006
org.sansenshimizu.sakuraboot	sakura-boot-mapper-api	0.1.4		80e4ca04f3bafbed31b98747ab18dc00bd571006
org.sansenshimizu.sakuraboot	sakura-boot-mapper-api	0.1.5		80e4ca04f3bafbed31b98747ab18dc00bd571006
org.touchbit.shields4j	shields4j-parent	1.0.0		N/A
org.touchbit.shields4j	shields4j-parent	1.0.1		N/A
org.webjars.npm	mjml-head-title	4.1.1		dd18fae4787b5a3daf01686cda95fa9b7525c458
org.webjars.npm	mjml-head-title	4.15.3		339ad6d45bde376243ad23fad17f1c2164595432
org.webjars.npm	mjml-head-title	4.2.0		74d268781aca7753c0aa54ef6912bcdc61021101
org.webjars.npm	mjml-head-title	4.2.1		0af6d2bceaae3e765be144832d888c43bc641f17
org.webjars.npm	mjml-head-title	4.4.1		b3c068be1411cef01d1a7c1a3343fd224614d26b
org.webjars.npm	mjml-head-title	4.6.3		cf3c5cb086b6090db46fb7923ceea3594c4f548f
org.webjars.npm	rollup-plugin-node-globals	1.2.1		5c51f817a6bcf6cd64791f525aca93ee78e41738
org.wildfly.swarm	topology-api	1.0.0.Beta3		d85eb3d4310c065facf01205e8fba4226d887a6b
org.wildfly.swarm	topology-api	1.0.0.Beta4		bd0ae075330754ab7a3048e7988efe252395b4eb
org.wildfly.swarm	topology-api	1.0.0.CR1		f3d4ca18f5b71221324c81116298d67206a902f9
org.wildfly.swarm	topology-api	1.0.0.CR2		364079f7bcd66835df6a940ad1456560f1c80f57
org.wildfly.swarm	topology-api	1.0.0.CR3		8f33bf4acf6e1d1eca0fce11468a9f3e162f787b
org.wildfly.swarm	topology-api	1.0.0.Final		a9a2203b2c888d88c01caed03ed03928a8a294c3
org.wildfly.swarm	topology-api	1.0.1.Final		53b1a58656163671b456f65d77e9e749696464a3
org.wildfly.swarm	topology-api	1.0.2.Final		eb7ffb05116d154db8ad3289133a3c7fb293ef73
org.zalando	logbook-netty	2.1.0		e459d645b42fdf58d4442ea05ebff1cf0688af26
org.zalando	logbook-netty	2.1.1		fe1e666af5ff336a1a6f812631eb2cf769ba67e5
org.zalando	logbook-netty	2.1.2		fdcbdbfc4ad7ac7abc46d3d42821b47e050d9de3
org.zalando	logbook-netty	2.1.3		e720216a75b09ad1adbc2a70fb493c17034fb97b
org.zalando	logbook-netty	2.1.4		cbb699c02054a1e397e190f05f1ce8c264938477
org.zalando	logbook-netty	2.10.0		af08960b1fb652b24613ac919ad18cb470f63041
org.zalando	logbook-netty	2.11.0		b3542efa4ff1bc6cd1abac148ab42603d7c78595
org.zalando	logbook-netty	2.12.0		f5028e4587bf218179ab82da36aa3a490f841257
org.zalando	logbook-netty	2.13.0		8715512a982e645eaf465744f13dcdc2de518d74
org.zalando	logbook-netty	2.14.0		9f445b57ea41786f90e668add63c1809e1efa8c4
org.zalando	logbook-netty	2.15.0		24aa3568a110e650a6bfd6dd681b84524303803c
org.zalando	logbook-netty	2.16.0		030642a7829717609e806b1c1b5e4de9f0ba0197
org.zalando	logbook-netty	2.2.0		1b7416a5aad2f3ac9d9f113ef658769d4984c9f8
org.zalando	logbook-netty	2.2.1		4e120f842c5fcdbda158d1bbb083fcef82fc5bb5
org.zalando	logbook-netty	2.3.0		0553997dc0303dc6af5cb3674cba32c68215c41d
org.zalando	logbook-netty	2.4.0		c373c7874fc35e379a987dccfcc10d863566a126
org.zalando	logbook-netty	2.4.1		30430a8e47f56b1f35a1b44d0ce74362e794a1a2
org.zalando	logbook-netty	2.4.2		8fa0b691296f55658583b676ca336e204dd31600
org.zalando	logbook-netty	2.5.0		0cfb96b09042e1f4b94aa5b6f7b017d4515ab2db
org.zalando	logbook-netty	2.6.0		ca05e739ac763e4b294d2a2f3e5d0647ceb4d374
org.zalando	logbook-netty	2.6.1		57677e40245b5d4842404bfb4051f1b2ed5dd011
org.zalando	logbook-netty	2.6.2		ed8b83980a5e87a74bf3280331aced4604fb1096
org.zalando	logbook-netty	2.7.0		25519eaaa43302021854d679eb582831e0032404
org.zalando	logbook-netty	2.8.0		6f444420adf1bf70685e1ffdfc029fd3e2370c19
org.zalando	logbook-netty	2.9.0		1f6acd7c33a7c58726ed4eac40995d8d2cf9f36e
org.zalando	logbook-netty	3.0.0		c2e8652cab7785fad6da1f12947da7e7fc5ba37d
org.zalando	logbook-netty	3.0.0-RC.0		4f3bcd1547d250a959c6c454fd099c5319cfc1b9
org.zalando	logbook-netty	3.0.0-RC.1		aeba3eb64c1d59cb4f5c1ff4fb30e7c46e5f441d
org.zalando	logbook-netty	3.0.0-RC.2		1a4a78fcc0fb58743afa0aacf3967d3b8ddd5a2d
org.zalando	logbook-netty	3.1.0		675477632e47969aef25f13f24c5b6ee3da05067
org.zalando	logbook-netty	3.10.0		4129e917c1856514e82bf08f8908c08a7924e726
org.zalando	logbook-netty	3.11.0		bc9577a570e48e1e3b2e32da775cec9fce02bb64
org.zalando	logbook-netty	3.12.0		b355749c41492fe2b89f6eef2b3a326abfd8f0f9
org.zalando	logbook-netty	3.2.0		fa64909d6c2fd6eb19d28811535fa1b1df39a953
org.zalando	logbook-netty	3.3.0		b08bf85eb9e87ba7b1e7033a557bbe89e937562f
org.zalando	logbook-netty	3.4.0		84a0b6c29a7bdf937324fe5c3b5aa21f114b25c4
org.zalando	logbook-netty	3.5.0		054fd3ec41482f0ad044fe8b53009191a17e7c29
org.zalando	logbook-netty	3.6.0		a09c0de1fcf85ac3f4ad53df9e455c574078eea1
org.zalando	logbook-netty	3.7.0		795629da16ba4a67438e11cfbed974aed206c74a
org.zalando	logbook-netty	3.7.1		ac56e37b7441269703b10530122619a76846ee35
org.zalando	logbook-netty	3.7.2		21f7fa9f438fb154f9bcf487df4e00ef0cb98784
org.zalando	logbook-netty	3.8.0		d538805daae6e3ab5c2958c1ae24a4db7cef1ef6
org.zalando	logbook-netty	3.9.0		3680e4276a41cfdf7b0e00f8a6dbe3c11c69bacf
se.skltp.vp	itinfra-tp-schemas	2.2.1		91c93559163abdf956bdb14dde08d6ceca9f2e37
se.skltp.vp	itinfra-tp-schemas	2.2.1-RC1		c239cf575a6f4d0b2e61d784a8e4ba014f0cf4b9
se.skltp.vp	itinfra-tp-schemas	2.2.1-RC2		8ededdad8ac843669632ce077209b85d81c2aec5
se.skltp.vp	itinfra-tp-schemas	2.2.10		bd87e0086dacb71ea2750b7621d2a60b8be0e981
se.skltp.vp	itinfra-tp-schemas	2.2.11		b5416dcad7f8c336ba52e3ce1355edcdb8ae0551
se.skltp.vp	itinfra-tp-schemas	2.2.11-RC1		828421a61bd8e04f28618b84eef44693fd7f54f4
se.skltp.vp	itinfra-tp-schemas	2.2.2		3c33607709ad692eb41371d6fb84236e1834ea4d
se.skltp.vp	itinfra-tp-schemas	2.2.2-RC3		5a5a870f737be30e76ed2f90b440d97129791535
se.skltp.vp	itinfra-tp-schemas	2.2.2-RC4		ae2508b0d031f0454efc8da24009dd0b4aad5876
se.skltp.vp	itinfra-tp-schemas	2.2.3		d790ee52da1901dc180337a306889cf77a9d3cfa
se.skltp.vp	itinfra-tp-schemas	2.2.4		1364a66c619228fef1b3a15331b85c1f191657fd
se.skltp.vp	itinfra-tp-schemas	2.2.4-RC2		522ecacf90837acf55c263d8ce58e7d537a34be3
se.skltp.vp	itinfra-tp-schemas	2.2.5		671f11eec40793be7b50a40de0bacecee5fac9ee
se.skltp.vp	itinfra-tp-schemas	2.2.5-RC1		4aa84a83170f5cc2eeddbbc3a440063de455df87
