ai.latta	latta-spring-recorder	1.0		N/A
org.openapitools	openapi-generator-core	4.2.0		e80e1a4706ef006e31b25ae866ab59d32eae0a05
org.openapitools	openapi-generator-core	4.2.1		23764e778ea8eb4fea3b2071235802d4f1d2d0cc
org.openapitools	openapi-generator-core	4.2.2		40b1d6f717fc4e1b5f9298fcaec94f2c5ed4ea2c
org.openapitools	openapi-generator-core	4.2.3		97ce213581d07f254b10ca9b58cc81026f52bee4
org.openapitools	openapi-generator-core	4.3.0		6b1fc846590ca1322b5f5619763d589af53e1c80
org.openapitools	openapi-generator-core	4.3.1		f80b77f92ca67bb8a531696e3bfcfa3e63eae9df
org.openapitools	openapi-generator-core	5.0.0		40f7abb82bd119bd2cb4a95e7e8fda35586d25ab
org.openapitools	openapi-generator-core	5.0.0-beta		4173936a530083b4333e0f5abcccde51442cf678
org.openapitools	openapi-generator-core	5.0.0-beta2		5d962f9368d34df5c7bcdb3f3dafddd461a29871
org.openapitools	openapi-generator-core	5.0.0-beta3		07325d7a0ff14f10323f8e182ea67bdb3ba6c0bc
org.openapitools	openapi-generator-core	5.0.1		16d5ac441892da706c8b0d03cc830bbefb6a4dee
org.openapitools	openapi-generator-core	5.1.0		8393ccf77fca56e82b6585838e088d941b470dcd
org.openapitools	openapi-generator-core	5.1.1		3d93d16f6eb1e37d5c5ee7ca676fb51e29cd7d54
org.openapitools	openapi-generator-core	5.2.0		c529152387d0c6e4eb0826ff4d31ab4983cc35f2
org.openapitools	openapi-generator-core	5.2.1		d70d04721aabf2b37b08d422c0769c1077fcd25b
org.openapitools	openapi-generator-core	5.3.0		adba59dc6b51c60994468d955412e459eb04b374
org.openapitools	openapi-generator-core	5.3.1		ba837cb2bb0f934e7c1307db7ff0771d5cf06967
org.openapitools	openapi-generator-core	5.4.0		7d9f7c07907987062aa79c9c43a37f8a3add54c7
org.openapitools	openapi-generator-core	6.0.0		7d7e2532eab140e33f8bff4f00f0a5394688aac4
org.openapitools	openapi-generator-core	6.0.0-beta		1ca4d708aa92900c2e0c860bd48364a7de8e48b2
org.openapitools	openapi-generator-core	6.0.1		420f7e6d3785cb2e62fd9eae99302f981033b05a
org.openapitools	openapi-generator-core	6.1.0		30814aca10d88310da1936d297611f5358b0155d
org.openapitools	openapi-generator-core	6.2.0		dbfd0e22786963bffefb6260bc120887a6b5eb6c
org.openapitools	openapi-generator-core	6.2.1		4b728dd42b2845af63d185f45f5287a125fc6570
org.openapitools	openapi-generator-core	6.3.0		9006ecb5f019d8931de3b442c99fe9ad253fb8ff
org.openapitools	openapi-generator-core	6.4.0		8a9a9aa0f3e0928e5fa896b9af3d3c8496a94937
org.openapitools	openapi-generator-core	6.5.0		a92ff0922c0ede99af67246f66dde5194cdca8ad
org.openapitools	openapi-generator-core	6.6.0		471be1357ce45b4ef394b247441f992168fb8f01
org.openapitools	openapi-generator-core	7.0.0		aade9449410b977f24e95ce34818535a47196236
org.openapitools	openapi-generator-core	7.0.0-beta		5b87111b762808a2a1b4087da3f93c5fc6c94bb1
org.openapitools	openapi-generator-core	7.0.1		0941d176214e2972634abf470f700335a641c984
org.openapitools	openapi-generator-core	7.1.0		c8478560a3ed5ea1bd1827541ac1a927355fbeaf
org.openapitools	openapi-generator-core	7.10.0		1a64c49cae1f04b7538cf7adb63c2be215594919
org.openapitools	openapi-generator-core	7.11.0		3bdd52f6d22ed3032ed3686199a2837f12b892d1
org.openapitools	openapi-generator-core	7.12.0		be98a3438acaf6fa07f48f9237042e74489f6977
org.openapitools	openapi-generator-core	7.13.0		8b14431504129328bf8d09047574cb714b30b103
org.openapitools	openapi-generator-core	7.2.0		35b93fbbb1fe8309d9069a8d41a64f3d1b85189a
org.openapitools	openapi-generator-core	7.3.0		d97e66e1ff7616b217120c9f7853238c3a7285d6
org.openapitools	openapi-generator-core	7.4.0		f05f26014b3b70ec9ab6f1e07ef6e15c5bbb11ff
org.openapitools	openapi-generator-core	7.5.0		80692ebb3bd99c380ca5309104050c3278645a91
org.openapitools	openapi-generator-core	7.6.0		7bc82560e6be1981237ddfff5409584537c08a0f
org.openapitools	openapi-generator-core	7.7.0		c59410221d3997fa9ec23e3f9565d62208b85d98
org.openapitools	openapi-generator-core	7.8.0		4a6de1f52ec41db59a4d75353002167d3146f104
org.openapitools	openapi-generator-core	7.9.0		e744f70dabfa8cd4e6f3ce22a4b0c1c7224293c8
org.ops4j.pax.cdi.samples	pax-cdi-sample5-client1	0.10.0		9ae204670c2be3dc4a1f8a5d717dd063b5655512
org.ops4j.pax.cdi.samples	pax-cdi-sample5-client1	0.11.0		8c9f8774bab320fceb19ef240a135fdb647debc5
org.ops4j.pax.cdi.samples	pax-cdi-sample5-client1	0.12.0		7e2efd51da19c5586c8a8473a652c51ede28c52b
org.ops4j.pax.cdi.samples	pax-cdi-sample5-client1	0.9.0		2cffa9a6938cd2f7f02ba5bb43287286b6bf9f75
org.ops4j.pax.cdi.samples	pax-cdi-sample5-client1	1.0.0		0f3c4bba6297c049bccfaa1ad43f53054e9859a3
org.ops4j.pax.cdi.samples	pax-cdi-sample5-client1	1.0.0.RC1		c576acdae62eddb1f9718c72a2a62dfb927c8c64
org.ops4j.pax.cdi.samples	pax-cdi-sample5-client1	1.0.0.RC2		ede3e23c33441e534776015e1c3f6b105c06dc73
org.ops4j.pax.cdi.samples	pax-cdi-sample5-client1	1.1.0		f5cf8936c0361ac02c51253b02073888f7439eaf
org.ops4j.pax.cdi.samples	pax-cdi-sample5-client1	1.1.1		fb4aea30e9fbd11b6ab088a08374a618a462dd00
org.ops4j.pax.cdi.samples	pax-cdi-sample5-client1	1.1.2		d2d57a9151b5aade851d7aa349accbf37baa8666
org.ops4j.pax.cdi.samples	pax-cdi-sample5-client1	1.1.3		8362dc10544aa897b6e13d2ea1941c7e95d4a5eb
org.ops4j.pax.cdi.samples	pax-cdi-sample5-client1	1.1.4		51b7485f01fdbba9175d66e4ba77336f7e7f0ed4
org.ow2.jonas	jonas-itests-cargo-lmi	5.2.0-M1		6d1d5335a39d31c513644a468c125e3bb3733ad6
org.playframework	play-routes-compiler_3	3.0.0		8d83e58d84fc0302ee056cab81f94ad0c44d76c9
org.playframework	play-routes-compiler_3	3.0.0-M1		86a2a9bb57f50211e4887340e3bee6e6772e1a9e
org.playframework	play-routes-compiler_3	3.0.0-M2		b8b995a23bc8d4af3fe7612d1bd4176ba7c31073
org.playframework	play-routes-compiler_3	3.0.0-M3		acbff50bb54f1c9ea9251e1a2f47ca794ca04aa2
org.playframework	play-routes-compiler_3	3.0.1		c86b4c1270a2cc381e3ed868fbcf327cd290d42b
org.playframework	play-routes-compiler_3	3.0.2		978f40834fd0c0333edcc5c39ee00021bff42355
org.playframework	play-routes-compiler_3	3.0.3		49c908c2ab2c1c8fad0815a089c0f650e53ae96b
org.playframework	play-routes-compiler_3	3.0.4		80eeb2ba48a8b5a017b396338034c56f0efbbc1d
org.playframework	play-routes-compiler_3	3.0.4-M1		94153b60a544807620e2775602c323a2de306d6c
org.playframework	play-routes-compiler_3	3.0.5		3209997430f769feb55348d62b6aded352c76574
org.playframework	play-routes-compiler_3	3.0.6		ac346b3ec6e88d3f6631906f52e185190a283cff
org.playframework	play-routes-compiler_3	3.0.7		4167e5fc651a1a228ffbbe0e9e560819e6f0bcd9
org.playframework	play-routes-compiler_3	3.1.0-M1		bd0bf0aa24adb11c344348df86128f132c3219f9
org.rwshop	org.rwshop.modules.application	0.8.7		N/A
org.rwshop	org.rwshop.modules.application	0.8.9		N/A
org.rwshop	org.rwshop.modules.application	0.8.9.1		N/A
org.rwshop	org.rwshop.modules.application	0.8.9.2		N/A
org.rwshop	org.rwshop.modules.application	0.9.0		N/A
org.rwshop	org.rwshop.modules.application	0.9.0.1		N/A
org.rwshop	org.rwshop.modules.application	0.9.1		N/A
org.rwshop	org.rwshop.modules.application	0.9.2		N/A
org.rwshop	org.rwshop.modules.application	0.9.3		N/A
org.rwshop	org.rwshop.modules.application	0.9.4		N/A
org.rwshop	org.rwshop.modules.application	0.9.5		N/A
org.rwshop	org.rwshop.modules.application	0.9.6		N/A
org.rwshop	org.rwshop.modules.application	0.9.7		N/A
org.rwshop	org.rwshop.modules.application	0.9.8		N/A
org.rwshop	org.rwshop.modules.application	0.9.9		N/A
org.scommons.api	scommons-api-play-ws_2.12	0.1.0		33013a008a56d8f6c4c18d163e0c222ce5f8aeaf
org.scommons.api	scommons-api-play-ws_2.12	0.2.0		a1cb65afa1af69895c8208c77af595b39cbb9a21
org.scommons.api	scommons-api-play-ws_2.12	0.3.0		7a4362f15be92f17f843997c13409478f124617f
org.scommons.api	scommons-api-play-ws_2.12	0.4.0		98b2261b270076574b2fb9161f9e2bf620f3e6d3
org.skinny-framework	skinny-micro-common_2.13	2.1.0		e6ec0b7a4ca0c1a93fa042f872f65d1f98a5d7ad
org.skinny-framework	skinny-micro-common_2.13	2.2.0		e982f2d819127392819799abbffb170300f994d1
org.skinny-framework	skinny-micro-common_2.13	2.3.0		1c8a8937b9b4c2bbacbf451458d8386667c29707
org.sonatype.restsimple	acceptance-test	0.1		2f7c49a5e20091042ed75457d3604922ab4e9914
org.springframework.cloud.stream.app	spring-cloud-starter-stream-sink-gpfdist	1.0.0.RELEASE		fc9103202894fede817f49cdc1432aedc9327d84
org.springframework.cloud.stream.app	spring-cloud-starter-stream-sink-gpfdist	1.0.2.RELEASE		50c4c55281c27c89362fcf14f59b5f3eb496b487
org.springframework.cloud.stream.app	spring-cloud-starter-stream-sink-gpfdist	1.0.4.RELEASE		bad9f0acc44fb9dafade4b4adb2e2b6a1d2754fb
org.springframework.cloud.stream.app	spring-cloud-starter-stream-sink-gpfdist	1.1.0.RELEASE		ba8e8635c93782d3700c6188d43294a5abade0a5
org.springframework.cloud.stream.app	spring-cloud-starter-stream-sink-gpfdist	1.1.1.RELEASE		5fcbe8f18952ef0d43004451db7604a4c4d2e8ca
org.springframework.cloud.stream.app	spring-cloud-starter-stream-sink-gpfdist	1.2.0.RELEASE		27a861394608c6d28c43007c05abbc056b205681
org.springframework.cloud.stream.app	spring-cloud-starter-stream-sink-gpfdist	1.3.0.RELEASE		997b3d934d60dc77522ddeaa140a14670c53d878
org.springframework.cloud.stream.app	spring-cloud-starter-stream-sink-gpfdist	1.3.1.RELEASE		b8c84f574e1ba82d06af4cc2a9b9395f7c1d9d79
org.webjars.bower	angular-ui-codemirror	0.2.3		90060aa00112ef88c69c8cc4d282f7b314e0c0f7
org.webjars.bower	angular-ui-codemirror	0.3.0		4c2a00bf1a644d6b76ca6d0355b5c5c482371317
org.webjars.bower	slimScroll	1.3.1		3322bd947e4d960acdcd879be537d418f177f42a
org.webjars.bower	slimScroll	1.3.3		475f5497f65b96706e962306ba284c6a2898946e
org.webjars.npm	github-com-eshaz-mse-audio-wrapper	1.4.14		76c4b7d443d5e8de2183509b54ea76e2e07687a9
org.webjars.npm	github-com-hypertino-auth-service-api	0.1.0		d8cf8777c9cd86f30802295e0824c0468cae4360
org.webjars.npm	github-com-postmanlabs-postman-url-encoder	1.0.2		abe475eb58bf754cdf28a7df096abb5b9cd4b46d
org.webjars.npm	opentelemetry__core	0.8.3		ba8444379896f37e467dc95fa25b33b16e131498
org.wso2.carbon.mediation	application-mgt	4.6.100		N/A
org.wso2.carbon.mediation	application-mgt	4.6.101		N/A
org.wso2.carbon.mediation	application-mgt	4.6.102		N/A
org.wso2.carbon.mediation	application-mgt	4.6.103		N/A
org.wso2.carbon.mediation	application-mgt	4.6.104		N/A
org.wso2.carbon.mediation	application-mgt	4.6.105		N/A
org.wso2.carbon.mediation	application-mgt	4.6.106		N/A
org.wso2.carbon.mediation	application-mgt	4.6.107		N/A
org.wso2.carbon.mediation	application-mgt	4.6.108		N/A
org.wso2.carbon.mediation	application-mgt	4.6.109		N/A
org.wso2.carbon.mediation	application-mgt	4.6.110		N/A
org.wso2.carbon.mediation	application-mgt	4.6.111		N/A
org.wso2.carbon.mediation	application-mgt	4.6.113		N/A
org.wso2.carbon.mediation	application-mgt	4.6.114		N/A
org.wso2.carbon.mediation	application-mgt	4.6.115		N/A
org.wso2.carbon.mediation	application-mgt	4.6.116		N/A
org.wso2.carbon.mediation	application-mgt	4.6.137		N/A
org.wso2.carbon.mediation	application-mgt	4.6.138		N/A
org.wso2.carbon.mediation	application-mgt	4.6.139		N/A
org.wso2.carbon.mediation	application-mgt	4.6.140		N/A
org.wso2.carbon.mediation	application-mgt	4.6.141		N/A
org.wso2.carbon.mediation	application-mgt	4.6.142		N/A
org.wso2.carbon.mediation	application-mgt	4.6.143		N/A
org.wso2.carbon.mediation	application-mgt	4.6.144		N/A
org.wso2.carbon.mediation	application-mgt	4.6.145		N/A
org.wso2.carbon.mediation	application-mgt	4.6.146		N/A
org.wso2.carbon.mediation	application-mgt	4.6.147		N/A
org.wso2.carbon.mediation	application-mgt	4.6.148		N/A
org.wso2.carbon.mediation	application-mgt	4.6.149		N/A
org.wso2.carbon.mediation	application-mgt	4.6.150		N/A
org.wso2.carbon.mediation	application-mgt	4.6.151		N/A
org.wso2.carbon.mediation	application-mgt	4.6.26		N/A
org.wso2.carbon.mediation	application-mgt	4.6.27		N/A
org.wso2.carbon.mediation	application-mgt	4.6.28		N/A
org.wso2.carbon.mediation	application-mgt	4.6.29		N/A
org.wso2.carbon.mediation	application-mgt	4.6.30		N/A
org.wso2.carbon.mediation	application-mgt	4.6.31		N/A
org.wso2.carbon.mediation	application-mgt	4.6.32		N/A
org.wso2.carbon.mediation	application-mgt	4.6.33		N/A
org.wso2.carbon.mediation	application-mgt	4.6.34		N/A
org.wso2.carbon.mediation	application-mgt	4.6.35		N/A
org.wso2.carbon.mediation	application-mgt	4.6.36		N/A
org.wso2.carbon.mediation	application-mgt	4.6.37		N/A
org.wso2.carbon.mediation	application-mgt	4.6.38		N/A
org.wso2.carbon.mediation	application-mgt	4.6.39		N/A
org.wso2.carbon.mediation	application-mgt	4.6.40		N/A
org.wso2.carbon.mediation	application-mgt	4.6.41		N/A
org.wso2.carbon.mediation	application-mgt	4.6.42		N/A
org.wso2.carbon.mediation	application-mgt	4.6.43		N/A
org.wso2.carbon.mediation	application-mgt	4.6.44		N/A
org.wso2.carbon.mediation	application-mgt	4.6.45		N/A
org.wso2.carbon.mediation	application-mgt	4.6.46		N/A
org.wso2.carbon.mediation	application-mgt	4.6.47		N/A
org.wso2.carbon.mediation	application-mgt	4.6.48		N/A
org.wso2.carbon.mediation	application-mgt	4.6.49		N/A
org.wso2.carbon.mediation	application-mgt	4.6.51		N/A
org.wso2.carbon.mediation	application-mgt	4.6.52		N/A
org.wso2.carbon.mediation	application-mgt	4.6.53		N/A
org.wso2.carbon.mediation	application-mgt	4.6.54		N/A
org.wso2.carbon.mediation	application-mgt	4.6.56		N/A
org.wso2.carbon.mediation	application-mgt	4.6.57		N/A
org.wso2.carbon.mediation	application-mgt	4.6.58		N/A
org.wso2.carbon.mediation	application-mgt	4.6.59		N/A
org.wso2.carbon.mediation	application-mgt	4.6.60		N/A
org.wso2.carbon.mediation	application-mgt	4.6.61		N/A
org.wso2.carbon.mediation	application-mgt	4.6.62		N/A
org.wso2.carbon.mediation	application-mgt	4.6.63		N/A
org.wso2.carbon.mediation	application-mgt	4.6.64		N/A
org.wso2.carbon.mediation	application-mgt	4.6.65		N/A
org.wso2.carbon.mediation	application-mgt	4.6.66		N/A
org.wso2.carbon.mediation	application-mgt	4.6.67		N/A
org.wso2.carbon.mediation	application-mgt	4.6.68		N/A
org.wso2.carbon.mediation	application-mgt	4.6.69		N/A
org.wso2.carbon.mediation	application-mgt	4.6.70		N/A
org.wso2.carbon.mediation	application-mgt	4.6.71		N/A
org.wso2.carbon.mediation	application-mgt	4.6.72		N/A
org.wso2.carbon.mediation	application-mgt	4.6.73		N/A
org.wso2.carbon.mediation	application-mgt	4.6.74		N/A
org.wso2.carbon.mediation	application-mgt	4.6.75		N/A
org.wso2.carbon.mediation	application-mgt	4.6.76		N/A
org.wso2.carbon.mediation	application-mgt	4.6.77		N/A
org.wso2.carbon.mediation	application-mgt	4.6.78		N/A
org.wso2.carbon.mediation	application-mgt	4.6.79		N/A
org.wso2.carbon.mediation	application-mgt	4.6.80		N/A
org.wso2.carbon.mediation	application-mgt	4.6.81		N/A
org.wso2.carbon.mediation	application-mgt	4.6.82		N/A
org.wso2.carbon.mediation	application-mgt	4.6.83		N/A
org.wso2.carbon.mediation	application-mgt	4.6.84		N/A
org.wso2.carbon.mediation	application-mgt	4.6.85		N/A
org.wso2.carbon.mediation	application-mgt	4.6.86		N/A
org.wso2.carbon.mediation	application-mgt	4.6.87		N/A
org.wso2.carbon.mediation	application-mgt	4.6.88		N/A
org.wso2.carbon.mediation	application-mgt	4.6.89		N/A
org.wso2.carbon.mediation	application-mgt	4.6.90		N/A
org.wso2.carbon.mediation	application-mgt	4.6.91		N/A
org.wso2.carbon.mediation	application-mgt	4.6.92		N/A
org.wso2.carbon.mediation	application-mgt	4.6.93		N/A
org.wso2.carbon.mediation	application-mgt	4.6.94		N/A
org.wso2.carbon.mediation	application-mgt	4.6.95		N/A
org.wso2.carbon.mediation	application-mgt	4.6.96		N/A
org.wso2.carbon.mediation	application-mgt	4.6.97		N/A
org.wso2.carbon.mediation	application-mgt	4.6.98		N/A
org.wso2.carbon.mediation	application-mgt	4.6.99		N/A
org.wso2.carbon.mediation	application-mgt	4.7.100		N/A
org.wso2.carbon.mediation	application-mgt	4.7.101		N/A
org.wso2.carbon.mediation	application-mgt	4.7.102		N/A
org.wso2.carbon.mediation	application-mgt	4.7.103		N/A
org.wso2.carbon.mediation	application-mgt	4.7.104		N/A
org.wso2.carbon.mediation	application-mgt	4.7.105		N/A
org.wso2.carbon.mediation	application-mgt	4.7.106		N/A
org.wso2.carbon.mediation	application-mgt	4.7.107		N/A
org.wso2.carbon.mediation	application-mgt	4.7.108		N/A
org.wso2.carbon.mediation	application-mgt	4.7.109		N/A
org.wso2.carbon.mediation	application-mgt	4.7.110		N/A
org.wso2.carbon.mediation	application-mgt	4.7.111		N/A
org.wso2.carbon.mediation	application-mgt	4.7.112		N/A
org.wso2.carbon.mediation	application-mgt	4.7.113		N/A
org.wso2.carbon.mediation	application-mgt	4.7.114		N/A
org.wso2.carbon.mediation	application-mgt	4.7.115		N/A
org.wso2.carbon.mediation	application-mgt	4.7.116		N/A
org.wso2.carbon.mediation	application-mgt	4.7.117		N/A
org.wso2.carbon.mediation	application-mgt	4.7.118		N/A
org.wso2.carbon.mediation	application-mgt	4.7.119		N/A
org.wso2.carbon.mediation	application-mgt	4.7.120		N/A
org.wso2.carbon.mediation	application-mgt	4.7.121		N/A
org.wso2.carbon.mediation	application-mgt	4.7.122		N/A
org.wso2.carbon.mediation	application-mgt	4.7.137		N/A
org.wso2.carbon.mediation	application-mgt	4.7.138		N/A
org.wso2.carbon.mediation	application-mgt	4.7.139		N/A
org.wso2.carbon.mediation	application-mgt	4.7.140		N/A
org.wso2.carbon.mediation	application-mgt	4.7.141		N/A
org.wso2.carbon.mediation	application-mgt	4.7.142		N/A
org.wso2.carbon.mediation	application-mgt	4.7.143		N/A
org.wso2.carbon.mediation	application-mgt	4.7.144		N/A
org.wso2.carbon.mediation	application-mgt	4.7.145		N/A
org.wso2.carbon.mediation	application-mgt	4.7.146		N/A
org.wso2.carbon.mediation	application-mgt	4.7.147		N/A
org.wso2.carbon.mediation	application-mgt	4.7.148		N/A
org.wso2.carbon.mediation	application-mgt	4.7.159		N/A
org.wso2.carbon.mediation	application-mgt	4.7.16		N/A
org.wso2.carbon.mediation	application-mgt	4.7.160		N/A
org.wso2.carbon.mediation	application-mgt	4.7.161		N/A
org.wso2.carbon.mediation	application-mgt	4.7.162		N/A
org.wso2.carbon.mediation	application-mgt	4.7.163		N/A
org.wso2.carbon.mediation	application-mgt	4.7.164		N/A
org.wso2.carbon.mediation	application-mgt	4.7.165		N/A
org.wso2.carbon.mediation	application-mgt	4.7.166		N/A
org.wso2.carbon.mediation	application-mgt	4.7.167		N/A
org.wso2.carbon.mediation	application-mgt	4.7.168		N/A
org.wso2.carbon.mediation	application-mgt	4.7.17		N/A
org.wso2.carbon.mediation	application-mgt	4.7.170		N/A
org.wso2.carbon.mediation	application-mgt	4.7.171		N/A
org.wso2.carbon.mediation	application-mgt	4.7.172		N/A
org.wso2.carbon.mediation	application-mgt	4.7.173		N/A
org.wso2.carbon.mediation	application-mgt	4.7.174		N/A
org.wso2.carbon.mediation	application-mgt	4.7.175		N/A
org.wso2.carbon.mediation	application-mgt	4.7.176		N/A
org.wso2.carbon.mediation	application-mgt	4.7.177		N/A
org.wso2.carbon.mediation	application-mgt	4.7.18		N/A
org.wso2.carbon.mediation	application-mgt	4.7.19		N/A
org.wso2.carbon.mediation	application-mgt	4.7.190		N/A
org.wso2.carbon.mediation	application-mgt	4.7.191		N/A
org.wso2.carbon.mediation	application-mgt	4.7.20		N/A
org.wso2.carbon.mediation	application-mgt	4.7.200		N/A
org.wso2.carbon.mediation	application-mgt	4.7.205		N/A
org.wso2.carbon.mediation	application-mgt	4.7.206		N/A
org.wso2.carbon.mediation	application-mgt	4.7.207		N/A
org.wso2.carbon.mediation	application-mgt	4.7.208		N/A
org.wso2.carbon.mediation	application-mgt	4.7.209		N/A
org.wso2.carbon.mediation	application-mgt	4.7.21		N/A
org.wso2.carbon.mediation	application-mgt	4.7.214		N/A
org.wso2.carbon.mediation	application-mgt	4.7.215		N/A
org.wso2.carbon.mediation	application-mgt	4.7.217		N/A
org.wso2.carbon.mediation	application-mgt	4.7.218		N/A
org.wso2.carbon.mediation	application-mgt	4.7.219		N/A
org.wso2.carbon.mediation	application-mgt	4.7.22		N/A
org.wso2.carbon.mediation	application-mgt	4.7.224		N/A
org.wso2.carbon.mediation	application-mgt	4.7.23		N/A
org.wso2.carbon.mediation	application-mgt	4.7.30		N/A
org.wso2.carbon.mediation	application-mgt	4.7.34		N/A
org.wso2.carbon.mediation	application-mgt	4.7.35		N/A
org.wso2.carbon.mediation	application-mgt	4.7.36		N/A
org.wso2.carbon.mediation	application-mgt	4.7.37		N/A
org.wso2.carbon.mediation	application-mgt	4.7.38		N/A
org.wso2.carbon.mediation	application-mgt	4.7.39		N/A
org.wso2.carbon.mediation	application-mgt	4.7.41		N/A
org.wso2.carbon.mediation	application-mgt	4.7.42		N/A
org.wso2.carbon.mediation	application-mgt	4.7.43		N/A
org.wso2.carbon.mediation	application-mgt	4.7.44		N/A
org.wso2.carbon.mediation	application-mgt	4.7.45		N/A
org.wso2.carbon.mediation	application-mgt	4.7.46		N/A
org.wso2.carbon.mediation	application-mgt	4.7.47		N/A
org.wso2.carbon.mediation	application-mgt	4.7.48		N/A
org.wso2.carbon.mediation	application-mgt	4.7.49		N/A
org.wso2.carbon.mediation	application-mgt	4.7.50		N/A
org.wso2.carbon.mediation	application-mgt	4.7.51		N/A
org.wso2.carbon.mediation	application-mgt	4.7.52		N/A
org.wso2.carbon.mediation	application-mgt	4.7.53		N/A
org.wso2.carbon.mediation	application-mgt	4.7.54		N/A
org.wso2.carbon.mediation	application-mgt	4.7.55		N/A
org.wso2.carbon.mediation	application-mgt	4.7.56		N/A
org.wso2.carbon.mediation	application-mgt	4.7.57		N/A
org.wso2.carbon.mediation	application-mgt	4.7.58		N/A
org.wso2.carbon.mediation	application-mgt	4.7.59		N/A
org.wso2.carbon.mediation	application-mgt	4.7.60		N/A
org.wso2.carbon.mediation	application-mgt	4.7.61		N/A
org.wso2.carbon.mediation	application-mgt	4.7.62		N/A
org.wso2.carbon.mediation	application-mgt	4.7.63		N/A
org.wso2.carbon.mediation	application-mgt	4.7.64		N/A
org.wso2.carbon.mediation	application-mgt	4.7.65		N/A
org.wso2.carbon.mediation	application-mgt	4.7.66		N/A
org.wso2.carbon.mediation	application-mgt	4.7.67		N/A
org.wso2.carbon.mediation	application-mgt	4.7.68		N/A
org.wso2.carbon.mediation	application-mgt	4.7.69		N/A
org.wso2.carbon.mediation	application-mgt	4.7.70		N/A
org.wso2.carbon.mediation	application-mgt	4.7.72		N/A
org.wso2.carbon.mediation	application-mgt	4.7.74		N/A
org.wso2.carbon.mediation	application-mgt	4.7.75		N/A
org.wso2.carbon.mediation	application-mgt	4.7.76		N/A
org.wso2.carbon.mediation	application-mgt	4.7.77		N/A
org.wso2.carbon.mediation	application-mgt	4.7.78		N/A
org.wso2.carbon.mediation	application-mgt	4.7.79		N/A
org.wso2.carbon.mediation	application-mgt	4.7.80		N/A
org.wso2.carbon.mediation	application-mgt	4.7.81		N/A
org.wso2.carbon.mediation	application-mgt	4.7.82		N/A
org.wso2.carbon.mediation	application-mgt	4.7.83		N/A
org.wso2.carbon.mediation	application-mgt	4.7.84		N/A
org.wso2.carbon.mediation	application-mgt	4.7.85		N/A
org.wso2.carbon.mediation	application-mgt	4.7.86		N/A
org.wso2.carbon.mediation	application-mgt	4.7.87		N/A
org.wso2.carbon.mediation	application-mgt	4.7.88		N/A
org.wso2.carbon.mediation	application-mgt	4.7.89		N/A
org.wso2.carbon.mediation	application-mgt	4.7.90		N/A
org.wso2.carbon.mediation	application-mgt	4.7.91		N/A
org.wso2.carbon.mediation	application-mgt	4.7.92		N/A
org.wso2.carbon.mediation	application-mgt	4.7.93		N/A
org.wso2.carbon.mediation	application-mgt	4.7.94		N/A
org.wso2.carbon.mediation	application-mgt	4.7.95		N/A
org.wso2.carbon.mediation	application-mgt	4.7.96		N/A
org.wso2.carbon.mediation	application-mgt	4.7.97		N/A
org.wso2.carbon.mediation	application-mgt	4.7.98		N/A
org.wso2.carbon.mediation	application-mgt	4.7.99		N/A
org.wso2.carbon.messaging	org.wso2.carbon.andes	3.2.17		306835f2b88634f4058ccad19a668e0b17645773
org.wso2.carbon.messaging	org.wso2.carbon.andes	3.2.18		f387307a4d1919d5e21fe1db94ef3dfd0641f171
org.wso2.carbon.messaging	org.wso2.carbon.andes	3.2.19		d07a368e618d08411e951fe88b9149b2cfac830c
org.wso2.carbon.messaging	org.wso2.carbon.andes	3.2.20		ae4a334456eae1606cc6f58d5ea697f1bf74b030
org.wso2.carbon.messaging	org.wso2.carbon.andes	3.2.21		06c96e7bbc222637a0e759043351a6efed0ba16f
org.wso2.carbon.messaging	org.wso2.carbon.andes	3.2.22		82375b294ac92fc4876c4fb1e1b1f89cd39dee2f
org.wso2.carbon.messaging	org.wso2.carbon.andes	3.2.23		4fff10bfbaae22628d453b1cac718fbfa3ded59c
org.wso2.carbon.messaging	org.wso2.carbon.andes	3.2.24		bda13da8753a4a82179bf8c231518bd8139ab38f
org.wso2.carbon.messaging	org.wso2.carbon.andes	3.2.25		f1a11a9bd51e9f97a59aed0be2413c342ab2d209
org.wso2.carbon.messaging	org.wso2.carbon.andes	3.2.26		d0dc8eb64d06b264165f3f5f95aeea99b11e7fe1
org.wso2.carbon.messaging	org.wso2.carbon.andes	3.2.27		3d1a4edda63fdb94afd7de76f9b57257d5ac6ab9
org.wso2.carbon.messaging	org.wso2.carbon.andes	3.2.28		e9f68c8b4782e640b9166add95f7f0aff16bcc77
org.wso2.carbon.messaging	org.wso2.carbon.andes	3.2.29		cc1321f69f0ede08b4c962f9b1f62b35cf06305e
org.wso2.carbon.messaging	org.wso2.carbon.andes	3.2.30		c0e7be8c382948b42a4e6b62c6b7f0192fbf6bdf
org.wso2.carbon.messaging	org.wso2.carbon.andes	3.2.31		4d81231f9d5e5ada56429d6f2b541a13eee7528c
org.wso2.carbon.messaging	org.wso2.carbon.andes	3.2.32		2f32ae33c90c4d302f0d7bf3f88115befe8599dd
org.wso2.carbon.messaging	org.wso2.carbon.andes	3.2.33		b751bf5ce82ce15c5562572818058150d5d1b792
org.wso2.carbon.messaging	org.wso2.carbon.andes	3.2.34		51404819bde22cd3febae241509f977b03ea6865
