at.released.wasm-sqlite-driver	sqlite-wasm-emscripten-aot-349-jvm	0.7		4247928b49288a749adfbd8753b409be2f6bcafe
org.codehaus.groovy.maven.archetypes	gmaven-archetype-basic	1.0-rc-5		88d7377c1a181e15be7043f6ac9a2db113a64433
org.codehaus.groovy.maven.archetypes	gmaven-archetype-basic	1.0-rc-5-kohsuke-1		c88e1e3ec4f3d46e8cd402687ef1826cdbc4e0ed
org.digidoc4j.dss	dss-test	5.0.d4j.1		012120130019c875618816e25aac3a4170d8cf82
org.digidoc4j.dss	dss-test	5.0.d4j.2		2bb73facabd66cce20902db43c456f86fa47b9fc
org.digidoc4j.dss	dss-test	5.0.d4j.3		ff75a111cf81c7857a8cfef44dfc5b28f0840d8f
org.digidoc4j.dss	dss-test	5.0.d4j.4		4b3127f06a08c6fa6ec5c0a47ba7f2d0bfd735c2
org.digidoc4j.dss	dss-test	5.0.d4j.5		1d6c8c2759875f62c517d801e05bf47f35b8e03b
org.digidoc4j.dss	dss-test	5.1.RC1.d4j.1		eac6e0d0ae229bcb24ea7c63e7fdf0dc96676e49
org.digidoc4j.dss	dss-test	5.1.d4j.1		3e3888f29da485d0056bf1e0e4d3e7bc92dd5257
org.digidoc4j.dss	dss-test	5.1.d4j.2		eea45295f1638b389aaa5438f44720694c84a54d
org.digidoc4j.dss	dss-test	5.1.d4j.3		206c57dc344e71df96c761114c218fa0a3e15e91
org.digidoc4j.dss	dss-test	5.1.d4j.4		79d09fbcf269a9c4a161ee1873d56558b7efaac7
org.digidoc4j.dss	dss-test	5.1.d4j.5		4283ab06ef8ff3f96f085430a02d9c1ae56158ce
org.digidoc4j.dss	dss-test	5.11.1.d4j.1		15e18d5e10d3d73025564017d03d44c7935cd19f
org.digidoc4j.dss	dss-test	5.2.d4j.1		a9bf894c26ab134b99af5278303956229a883da9
org.digidoc4j.dss	dss-test	5.2.d4j.2		d22af6d6aac75914d46d05b01cd97d80f345e215
org.digidoc4j.dss	dss-test	5.2.d4j.3		984f9c3b32551f14236d340cfd94f499b235e7d5
org.digidoc4j.dss	dss-test	5.2.d4j.4		569cf1b94f035ceddf4ebcbfb4d6e5c4af3affdf
org.digidoc4j.dss	dss-test	5.4.d4j.1		412627628e5fe656aaf30f23df77ded9a6fb754b
org.digidoc4j.dss	dss-test	5.5.d4j.1		48cad1f083dfd29e1c9e07a28875cb66bdc0c5e3
org.digidoc4j.dss	dss-test	5.7.d4j.1		9fda12652fdc1ba60eb30bde76865300f61357c9
org.digidoc4j.dss	dss-test	5.7.d4j.2		b9f3c49cbbd0c0b1d4269ba8dc7dd8913fb5d9df
org.digidoc4j.dss	dss-test	5.8.d4j.1		03ad633155b25da441c895f589d9b4cec6256faa
org.digidoc4j.dss	dss-test	5.9.d4j.1		6d7f3a1ae4b4c3bfebf82aafec19c2b6932e03c8
org.digidoc4j.dss	dss-test	6.0.1.d4j.1		ff7eec499b14223952039c623d099bd762fa8f14
org.digidoc4j.dss	dss-test	6.0.d4j.1		de46e095e27700326c7a604ca3f7c67d594c87d1
org.digidoc4j.dss	dss-test	6.0.d4j.2		b4cec3f552afcb396bb1771133d39abc65b258a3
org.dromara.solon-plugins	orika-solon-plugin	0.0.1		9fc94f0c30c36e186a7703999b352c3f568c0462
org.dromara.solon-plugins	orika-solon-plugin	0.0.2		aea58851a48950f1ba95635d1c0a594eb9da6814
org.dromara.solon-plugins	orika-solon-plugin	0.0.3		1a905b1a5407470b2fa73bc1dbf801647abffe12
org.dromara.solon-plugins	orika-solon-plugin	0.0.4		75b1061b45ded6030124e1c3f5ef644bd02107b0
org.dromara.solon-plugins	orika-solon-plugin	0.0.6		1c89dc9a5c862937102a025ec95232cfc7732ed4
org.dromara.solon-plugins	orika-solon-plugin	0.0.7		45530ce88d43835bdc191d2b680471761e677c08
org.dromara.solon-plugins	orika-solon-plugin	0.0.8		e4340520b3a433c54b4d51c4ff3e77fd329ecc82
org.dromara.solon-plugins	orika-solon-plugin	0.0.9		f68ff815fba0761434a95d611684e5077d32a632
org.dromara.solon-plugins	orika-solon-plugin	0.1.0		914ebadeb39f5baa072e7a0bac25170fdf9c6a66
org.dromara.solon-plugins	orika-solon-plugin	0.1.1		567dfeb9256eee04a4bfadba7fc88e4ba3326c00
org.dromara.solon-plugins	orika-solon-plugin	0.1.2		fc42d8bd6b54ac7584fcfb6cf161ccaa7d722610
org.dromara.solon-plugins	orika-solon-plugin	0.1.3		080f87224b1a2e4e00d07e18d522ef5d8161c79c
org.dromara.solon-plugins	orika-solon-plugin	0.1.3.1		ee0a2c736f5764f17b3b62caf5a5b350b30282a0
org.dromara.solon-plugins	orika-solon-plugin	0.1.3.2		163b300153c2da6eb423b46baab65c61b54bf5c7
org.eclipse.che.core	che-core-api-testing	6.10.0		7d8b8a9c9286ecb1ea89cf57816dc8ee87eae68a
org.eclipse.che.core	che-core-api-testing	6.11.0		b0654ae24074a9609ed70af7cb08bdf674bd0201
org.eclipse.che.core	che-core-api-testing	6.11.1		7b655ff5222b8327dc294a8abbcb219e077d8e0d
org.eclipse.che.core	che-core-api-testing	6.12.0		28767ff623a5858b5cb024bc11564d2fac076be7
org.eclipse.che.core	che-core-api-testing	6.12.1		751354f53ee8676cc05d30b52388a2e66fdbb02a
org.eclipse.che.core	che-core-api-testing	6.12.2		3fd81dedea6328f3fa34a9524104980d0a6fc3c3
org.eclipse.che.core	che-core-api-testing	6.13.0		ccf81e4a9cac83711051abf3e5bdfa2ae2385aa7
org.eclipse.che.core	che-core-api-testing	6.13.1		0fab6372e55d02c343e631ac17b4646de8d5b9db
org.eclipse.che.core	che-core-api-testing	6.14.0		e7376fb8c42d0ffce9a3c80450082440682675f2
org.eclipse.che.core	che-core-api-testing	6.14.1		4a7330e7502ced16a8d16607dbde222869c41eba
org.eclipse.che.core	che-core-api-testing	6.14.2		a4ac6e92b9db1048b0fff53443ad27cae11c706f
org.eclipse.che.core	che-core-api-testing	6.15.0		5d2346665ed2e9f41a51d3ad2c4bcbdace24097b
org.eclipse.che.core	che-core-api-testing	6.16.0		205e95e99a8a6d3afadf71406603d6c944ba6194
org.eclipse.che.core	che-core-api-testing	6.17.0		a6b971b997a77bfdb9f3e388a0ed2172281e2ec4
org.eclipse.che.core	che-core-api-testing	6.17.1		ef997dfeed7523a3e21954190148f73b313144e6
org.eclipse.che.core	che-core-api-testing	6.18.0		4fd41057e832a81b995df8f891984757cf4579c1
org.eclipse.che.core	che-core-api-testing	6.18.1		1a65538ccef5d8270d1f754266bcfe98e06d77a5
org.eclipse.che.core	che-core-api-testing	6.18.2		d44622b2e9489dab900ef6cd915a0aa57c26d573
org.eclipse.che.core	che-core-api-testing	6.19.0		96c8ebff885adf550a9edc51cba12f0e5ccf0c55
org.eclipse.che.core	che-core-api-testing	6.19.1		c9be50ff72fae97991e83aacbcccbf84251bc316
org.eclipse.che.core	che-core-api-testing	6.19.2		9fe01e151a42404791da0a43128214e29822db09
org.eclipse.che.core	che-core-api-testing	6.19.3		c63e945fcc87a43ca88cb2f6eee927395d3289ee
org.eclipse.che.core	che-core-api-testing	6.19.4		5e6b84add2a113777b2784055291e801341ef117
org.eclipse.che.core	che-core-api-testing	6.19.5		a9fb749857ed51ad30ef413e9dbad23cb7152d1e
org.eclipse.che.core	che-core-api-testing	6.19.6		ea665e5bfc23baba1f3f4bb70836379547a7699c
org.eclipse.che.core	che-core-api-testing	7.0.0-RC-1.0		16cedf2fa8f8a46f9ae8dddd4993daa47c992040
org.eclipse.che.core	che-core-api-testing	7.0.0-RC-1.1		fbbba8ee2f8687a99f3594b41fde35f2197eea2f
org.eclipse.che.core	che-core-api-testing	7.0.0-RC-2.0		4e014c761cb2c8c093ee1bf036df3a88085d92a0
org.eclipse.che.core	che-core-api-testing	7.0.0-beta-1.0		f501284642dddcf9a4f578e07328b2a5f26d1d03
org.eclipse.che.core	che-core-api-testing	7.0.0-beta-2.0		f4e9e680566e2c4735206808e143bc5e1d79f65b
org.eclipse.che.core	che-core-api-testing	7.0.0-beta-3.0		1ea4778e6a7de51114e5951c1efe4106c7841fd9
org.eclipse.che.core	che-core-api-testing	7.0.0-beta-4.0		76b05fb4b2cab38ba2b9487eaf168ceba72e483c
org.eclipse.che.core	che-core-api-testing	7.0.0-beta-5.0		124b627be7594960307c51f5ef4ac580993fa721
org.eclipse.che.core	che-core-api-testing	7.0.0-rc-3.0		83c995d88dfe29b6f676556043632502d112293a
org.eclipse.starter	jakartaee8-minimal	1.0.0		af4bf6d41cbf7468c76b12ec18ad2d5cf59a4937
org.eclipse.starter	jakartaee8-minimal	2.0.0		20e9db89f62645a72ebb36b6639a5df71ff21eea
org.kodein.db	kodein-db-serializer-kotlinx-iosx64	0.2.0-beta		N/A
org.kodein.db	kodein-db-serializer-kotlinx-iosx64	0.3.0-beta		N/A
org.kodein.db	kodein-db-serializer-kotlinx-iosx64	0.4.0-beta		N/A
org.kodein.db	kodein-db-serializer-kotlinx-iosx64	0.5.0-beta		N/A
org.kodein.db	kodein-db-serializer-kotlinx-iosx64	0.6.0-beta		N/A
org.kodein.db	kodein-db-serializer-kotlinx-iosx64	0.6.1-beta		N/A
org.kodein.db	kodein-db-serializer-kotlinx-iosx64	0.8.0-beta		N/A
org.kodein.db	kodein-db-serializer-kotlinx-iosx64	0.8.1-beta		N/A
org.kodein.db	kodein-db-serializer-kotlinx-iosx64	0.9.0-beta		N/A
org.lambadaframework	stub-handlers	0.0.1		50bc46fba5c0a798f17e376ffe7cb761e84a8d8e
org.lambadaframework	stub-handlers	0.0.2		5fd03d681dfb0c4bbf87f2644e2ed278a1a86c33
org.lambadaframework	stub-handlers	0.0.3		c67411297fc4c24a232e4a5a3bfbdee85bfd1136
org.lambadaframework	stub-handlers	0.0.4		ce13a83b30a760da3bab55413bf2fd38aeeaf48e
org.lambadaframework	stub-handlers	0.0.5		990b12aab43bc62b72493c020cf617c7205c22c1
org.lambadaframework	stub-handlers	0.0.6		b469a3836801929158e7d0ada48d382a6b7ea34a
org.mobicents.resources	mobicents-slee-ra-tftp-server	2.8.1		N/A
org.mobicents.resources	mobicents-slee-ra-tftp-server	2.8.2		N/A
org.mobicents.resources	mobicents-slee-ra-tftp-server	2.8.3		N/A
org.ogema.apps	apps-master	2.2.0		N/A
org.opendaylight.ovsdb	ovsdb-artifacts	1.1.0-Lithium		N/A
org.opendaylight.ovsdb	ovsdb-artifacts	1.1.1-Lithium-SR1		N/A
org.opendaylight.ovsdb	ovsdb-artifacts	1.1.2-Lithium-SR2		N/A
org.opendaylight.ovsdb	ovsdb-artifacts	1.1.3-Lithium-SR3		N/A
org.opendaylight.ovsdb	ovsdb-artifacts	1.1.4-Lithium-SR4		N/A
org.opendaylight.ovsdb	ovsdb-artifacts	1.2.1-Beryllium		N/A
org.opendaylight.ovsdb	ovsdb-artifacts	1.2.2-Beryllium-SR1		N/A
org.openurp.platform	openurp-platform-adminapp_2.12	0.0.24		N/A
org.openurp.platform	openurp-platform-adminapp_2.12	0.0.25		N/A
org.openurp.platform	openurp-platform-adminapp_2.12	0.0.26		N/A
org.ow2.util.maven	maven-osgi-plugin-launcher-core	1.0.10		6711326bf80afc9e1848fb702b5103399355e4ec
org.ow2.util.maven	maven-osgi-plugin-launcher-core	1.0.11		412eb861e2d16f13c0ae83747fdfb3ac158a27ee
org.ow2.util.maven	maven-osgi-plugin-launcher-core	1.0.12		39ed062a853d0c7b5faacfdb8245d015c1e6a0ef
org.ow2.util.maven	maven-osgi-plugin-launcher-core	1.0.13		76db253930d8c087214cb1fbf7bf2164e5feca35
org.ow2.util.maven	maven-osgi-plugin-launcher-core	1.0.14		8ea2e2176b5d9b15e749de66e30a62d654831246
org.ow2.util.maven	maven-osgi-plugin-launcher-core	1.0.15		693266b693bb2b1b0bade824859993d173d94b3b
org.ow2.util.maven	maven-osgi-plugin-launcher-core	1.0.16		9b87dc94a741ab602cbe6d7d6177db8699cddd44
org.ow2.util.maven	maven-osgi-plugin-launcher-core	1.0.17		d123e9068ef12b2829abb025931c9fcc9a725288
org.ow2.util.maven	maven-osgi-plugin-launcher-core	1.0.18		2dfa95826af9d756cb837d577d2a0cf31e79c6b9
org.ow2.util.maven	maven-osgi-plugin-launcher-core	1.0.19		91ecc86b65bfdc848bc10757604927e3123af912
org.ow2.util.maven	maven-osgi-plugin-launcher-core	1.0.20		3b564e97bb2878c2df24799f2db46c634db67eab
org.ow2.util.maven	maven-osgi-plugin-launcher-core	1.0.21		112166fa69c860ede9e35913433b47c359a87144
org.ow2.util.maven	maven-osgi-plugin-launcher-core	1.0.22		6bf39cb4c2c9e6b970f9708eef63460c79c31e69
org.ow2.util.maven	maven-osgi-plugin-launcher-core	1.0.23		096ff6d4acb76341fa97ae102c70af2b835f3d29
org.ow2.util.maven	maven-osgi-plugin-launcher-core	1.0.24		892cf64c8cda67159748ce9cbe94bb44a1055d35
org.ow2.util.maven	maven-osgi-plugin-launcher-core	1.0.25		e79900e69ab117475c5c5e001b613404685cc3b3
org.ow2.util.maven	maven-osgi-plugin-launcher-core	1.0.26		3b7a2200109334734d2483a34a7794789b497515
org.ow2.util.maven	maven-osgi-plugin-launcher-core	1.0.27		d50056e61102df441b18b735921cf5f56d882fa6
org.ow2.util.maven	maven-osgi-plugin-launcher-core	1.0.28		e8e776ddea2d48f9e63a0fdcbf55b1e4a9baf344
org.ow2.util.maven	maven-osgi-plugin-launcher-core	1.0.29		9d0096edb79df5a84f5ac3459b36f236a005cde6
org.ow2.util.maven	maven-osgi-plugin-launcher-core	1.0.30		3294e341e9a6c3adae2e560d0337bccf9eee1431
org.ow2.util.maven	maven-osgi-plugin-launcher-core	1.0.31		2816b944d117229a4d67f2fcee11d15fd1cd0143
org.ow2.util.maven	maven-osgi-plugin-launcher-core	1.0.32		d6852566806e527cd9706c9340f825467c1d6163
org.ow2.util.maven	maven-osgi-plugin-launcher-core	1.0.33		5835686633a9c452a087eff8eeaca2bdbad6c4fa
org.ow2.util.maven	maven-osgi-plugin-launcher-core	1.0.34		b8e28ec4c543e9ff38350edafce02378a1725850
org.ow2.util.maven	maven-osgi-plugin-launcher-core	1.0.35		4cf3bd0b7f9b64716a840cf090a1adb4d8f80ecf
org.ow2.util.maven	maven-osgi-plugin-launcher-core	1.0.36		25f29ad3aec4e43501b5ba2501c54a39cb83b39e
org.ow2.util.maven	maven-osgi-plugin-launcher-core	1.0.37		8afabe8634f8600f5f9d0e00e792598591a6d74a
org.ow2.util.maven	maven-osgi-plugin-launcher-core	1.0.8		95176f9298f70af22a5e0b7012ed63df98c93dc6
org.ow2.util.maven	maven-osgi-plugin-launcher-core	1.0.8b		20c5b18d7fa912fc316d2b4a7052d7be07be61d6
org.ow2.util.maven	maven-osgi-plugin-launcher-core	1.0.9		5c6df9be468406faac18e26748bb86a485632281
org.projectnessie.nessie	nessie-versioned-storage-store	0.100.0		acad56c9a8a5f225e99f75313020a867f9f3c6c7
org.projectnessie.nessie	nessie-versioned-storage-store	0.100.1		38427b1d25a99dac74b2ba629dfcd04caf0496b8
org.projectnessie.nessie	nessie-versioned-storage-store	0.100.2		9c17aa115829fbc465c40b0fe7d27b41244b5567
org.projectnessie.nessie	nessie-versioned-storage-store	0.100.3		4e2fe5b3da82be145c8fc3453dcb3a76c4aecd23
org.projectnessie.nessie	nessie-versioned-storage-store	0.101.0		dc0c8c18436170f5d60f9208a4c8f7307d4980b8
org.projectnessie.nessie	nessie-versioned-storage-store	0.101.1		96c22a5be09b0619d863282574c8b35bb7d783cf
org.projectnessie.nessie	nessie-versioned-storage-store	0.101.2		1c3bd12a44838ae1a10d1ad4b6b385adfdcbc672
org.projectnessie.nessie	nessie-versioned-storage-store	0.101.3		5c4f44674e3d5cc7702970d5e4ee40a0653f660b
org.projectnessie.nessie	nessie-versioned-storage-store	0.102.0		3844bfa2f43564ec995cf6100fb85e38df9c68fd
org.projectnessie.nessie	nessie-versioned-storage-store	0.102.1		3014793ac2c5d479a596825668a278629869bf02
org.projectnessie.nessie	nessie-versioned-storage-store	0.102.2		964293de62e830cdbcbd7b9ec339146f73ca63ef
org.projectnessie.nessie	nessie-versioned-storage-store	0.102.3		5f4a5dafec988b72f3f0576894e91d74b2aee378
org.projectnessie.nessie	nessie-versioned-storage-store	0.102.4		efdbd7689765db9eb4124646b51ea9c7772ff8e7
org.projectnessie.nessie	nessie-versioned-storage-store	0.102.5		73d28f17f84e99ab5145bd3bd6a585a49e5242b6
org.projectnessie.nessie	nessie-versioned-storage-store	0.103.0		9a4efd3f134d0be57a101e59c2c8e43ebbea9ce5
org.projectnessie.nessie	nessie-versioned-storage-store	0.103.1		b265bd26f8b9b4fb38eaf48ed58c97fc280c0afd
org.projectnessie.nessie	nessie-versioned-storage-store	0.103.2		0e524b8c4de952c9d233be349bb72edb51223f12
org.projectnessie.nessie	nessie-versioned-storage-store	0.103.3		1da1cf04166b1bbe3b2d2591cc6e60816e57b9e8
org.projectnessie.nessie	nessie-versioned-storage-store	0.103.4		c5429c6197e12b59c628ac269a354b059821e2db
org.projectnessie.nessie	nessie-versioned-storage-store	0.103.5		4e2b60dea259a1a54198dc80366c46743fb6faeb
org.projectnessie.nessie	nessie-versioned-storage-store	0.103.6		d5ba603a2de33c1157a37acf4759493ca9e44847
org.projectnessie.nessie	nessie-versioned-storage-store	0.52.0		aa700c1c0f0c22fcf7a9256ac2170e9633be1a1b
org.projectnessie.nessie	nessie-versioned-storage-store	0.52.1		474da3cded15d4b5f76bd13f77736a406e1a7884
org.projectnessie.nessie	nessie-versioned-storage-store	0.52.3		73767baa6485a545a9386d016582c4c263487fb1
org.projectnessie.nessie	nessie-versioned-storage-store	0.53.0		3f2ee7c90c9d8ef3822a40fc779d37eebffdb7c0
org.projectnessie.nessie	nessie-versioned-storage-store	0.53.1		cb35fa9564387e4d612109b5abdf9438e9bfe7d4
org.projectnessie.nessie	nessie-versioned-storage-store	0.54.0		5692e0c16718a3209d28b91c38bd35a44f66c1c9
org.projectnessie.nessie	nessie-versioned-storage-store	0.55.0		d39eb1237819369f22a17fc570e3a186aeebcd5f
org.projectnessie.nessie	nessie-versioned-storage-store	0.56.0		864d8d7faad84b9bafd263b42b846e4c823f7cdf
org.projectnessie.nessie	nessie-versioned-storage-store	0.57.0		5b847850d6eb0c196be03301a0d6ed7c209e10e7
org.projectnessie.nessie	nessie-versioned-storage-store	0.58.0		c704eef710479025bb88c95bdbff09bc65b8a005
org.projectnessie.nessie	nessie-versioned-storage-store	0.58.1		16c9f48f4db6bb8164689ee5ff7cce5aee8c3c27
org.projectnessie.nessie	nessie-versioned-storage-store	0.59.0		2eaf1e25410d15c8cbbaaf966857f716849615f3
org.projectnessie.nessie	nessie-versioned-storage-store	0.60.0		d6af7baf691f1f5d9db4d136fa8ccacf178fd03b
org.projectnessie.nessie	nessie-versioned-storage-store	0.60.1		c04a055a4c283b07580d8564fa7382993ecf57fa
org.projectnessie.nessie	nessie-versioned-storage-store	0.61.0		cd1716644bfe00c0aa10f35804ca500827dcb31e
org.projectnessie.nessie	nessie-versioned-storage-store	0.62.0		7f1d1b7024a8398c76c0108b2addc1d16d6c4598
org.projectnessie.nessie	nessie-versioned-storage-store	0.62.1		62f50f3e18d02d5085250fef02744dcadb24a6dc
org.projectnessie.nessie	nessie-versioned-storage-store	0.63.0		437897617ee27dd0b496ac8c5dfb307f7f35a909
org.projectnessie.nessie	nessie-versioned-storage-store	0.64.0		1fcfffd147629b9d94b92b699224f8a79421fa02
org.projectnessie.nessie	nessie-versioned-storage-store	0.65.0		26a573286ed7aa16974fb404077ffe6e0e162f62
org.projectnessie.nessie	nessie-versioned-storage-store	0.65.1		ec65fff3b67506e2ff8c94622bfeeb44dc1bc9ee
org.projectnessie.nessie	nessie-versioned-storage-store	0.66.0		07fdd438ce8fc2d4270ef3f03269b150eeaea74d
org.projectnessie.nessie	nessie-versioned-storage-store	0.67.0		c859c8f9e5e2791d0253e39da9bbb9597470321d
org.projectnessie.nessie	nessie-versioned-storage-store	0.68.0		d2373b4e70081dbda5b53080272ede03ef8b8301
org.projectnessie.nessie	nessie-versioned-storage-store	0.69.0		86c5376233a9c0ab90b4ad422d850e5c07dfa96a
org.projectnessie.nessie	nessie-versioned-storage-store	0.69.1		880969875fc51ac1033b48050ba462ebda0fe05b
org.projectnessie.nessie	nessie-versioned-storage-store	0.69.2		528592513278f0ce1412269361294857416bc2a0
org.projectnessie.nessie	nessie-versioned-storage-store	0.70.0		815856e46c932b73d5bc86ab71c5955709f734fb
org.projectnessie.nessie	nessie-versioned-storage-store	0.70.1		33095c5f9bdfa3ebf2ab2f3f27e86b6373d520cc
org.projectnessie.nessie	nessie-versioned-storage-store	0.70.2		7d6f9c5d509d1f5e98167d699e33f3b3e2428c70
org.projectnessie.nessie	nessie-versioned-storage-store	0.70.3		a2dc130fe6266b081327c30311fe81568d27b393
org.projectnessie.nessie	nessie-versioned-storage-store	0.71.0		41e82ce1e70a05310973fe3a7e46650c43b8e2f4
org.projectnessie.nessie	nessie-versioned-storage-store	0.71.1		b480fa8d16437d4a08ea48b96c4f149c331f0bc3
org.projectnessie.nessie	nessie-versioned-storage-store	0.72.0		3a1efca39323d7ae8d47980edd5763984f5ae570
org.projectnessie.nessie	nessie-versioned-storage-store	0.72.1		fcdd59e55aaca05c429201da76ea325c0e2930cf
org.projectnessie.nessie	nessie-versioned-storage-store	0.72.2		c11042ae57db4a45b9506702cbd4d2e0feae0265
org.projectnessie.nessie	nessie-versioned-storage-store	0.72.4		61c37072d183afb96f8e11eb173940d7acc9e6cc
org.projectnessie.nessie	nessie-versioned-storage-store	0.73.0		1b04890f69c0dfaa189ceddfe8d738f7499398b3
org.projectnessie.nessie	nessie-versioned-storage-store	0.74.0		14b7950e5b8bfc4f7c033fdb2239d1907d36cf02
org.projectnessie.nessie	nessie-versioned-storage-store	0.75.0		2564850674a20fa3630d7139886bed03dd5e41a7
org.projectnessie.nessie	nessie-versioned-storage-store	0.76.0		85ce20d15ceb5be67688607dc398527ac2138c22
org.projectnessie.nessie	nessie-versioned-storage-store	0.76.1		60ffc1021a5edee5002d8126d606b57a652fa553
org.projectnessie.nessie	nessie-versioned-storage-store	0.76.2		a8a235d866be3687a799364154d03647244a065f
org.projectnessie.nessie	nessie-versioned-storage-store	0.76.3		a307a635453798ed45a4f2278dec3ea30a3ea300
org.projectnessie.nessie	nessie-versioned-storage-store	0.76.4		414e90590ed8d931caf7b9308387abddd5b6c0fa
org.projectnessie.nessie	nessie-versioned-storage-store	0.76.5		498e80250efc66a616b5cc8da50735322c582455
org.projectnessie.nessie	nessie-versioned-storage-store	0.76.6		eccaddb2eaf843e601a337e588e6f73065b83aaf
org.projectnessie.nessie	nessie-versioned-storage-store	0.77.0		51f5496a865286bd03c26b744f6952384f9618aa
org.projectnessie.nessie	nessie-versioned-storage-store	0.77.1		a3a5b19385cf14d6444a57d178de35571f750e74
org.projectnessie.nessie	nessie-versioned-storage-store	0.78.0		9e9786f9799882c139e860fb3dd89ca0a79c443c
org.projectnessie.nessie	nessie-versioned-storage-store	0.79.0		f880c574ce9b77ada81fdf793ddfd39aa8fbc08f
org.projectnessie.nessie	nessie-versioned-storage-store	0.80.0		eb7de716957d1c6dbccf270295f5a601a47c1f61
org.projectnessie.nessie	nessie-versioned-storage-store	0.81.0		ce73c21dda9e301825ee1403a3d289e7f44960d8
org.projectnessie.nessie	nessie-versioned-storage-store	0.81.1		9e6c8f179e4c478c8da64acb5adc7f532cc734ee
org.projectnessie.nessie	nessie-versioned-storage-store	0.82.0		6dc8be52fa3b63177197d951747e83266cd4d976
org.projectnessie.nessie	nessie-versioned-storage-store	0.83.0		d1404a2ca15a1a78c4b37571f7d9ef00533ddcbe
org.projectnessie.nessie	nessie-versioned-storage-store	0.83.1		5fd29e0fa3cc033462c1c5bacb8481edf486bdf1
org.projectnessie.nessie	nessie-versioned-storage-store	0.83.2		0706f49a49e345ad516bb77bf73a6e25df5c6472
org.projectnessie.nessie	nessie-versioned-storage-store	0.90.1		ee818fc60243c3f13de1c3593a783d344d7e2a20
org.projectnessie.nessie	nessie-versioned-storage-store	0.90.2		ecff16cb825a183ff52200f15247363f447028a2
org.projectnessie.nessie	nessie-versioned-storage-store	0.90.4		b25ddbb8a9f23e31451e748a81753b5c14b67ad0
org.projectnessie.nessie	nessie-versioned-storage-store	0.91.0		4805ba2d6eff0ef9d6728162d9060bbad1df0914
org.projectnessie.nessie	nessie-versioned-storage-store	0.91.1		596fac52e2d54a8eec3d135d2c0f83b5897400b3
org.projectnessie.nessie	nessie-versioned-storage-store	0.91.2		86ae9d99ceb0595f563a14548e9a3892f026993a
org.projectnessie.nessie	nessie-versioned-storage-store	0.91.3		1562217716d4105b61aca79f82d361d4a376fa31
org.projectnessie.nessie	nessie-versioned-storage-store	0.92.0		df6d011a068ad77365b3438f1ac7ea5e621fcb1f
org.projectnessie.nessie	nessie-versioned-storage-store	0.92.1		1949040d3b2ffdd9f26470193b240e387479a8a1
org.projectnessie.nessie	nessie-versioned-storage-store	0.93.1		d77896f7b3e12d143fff123d712ded6221581081
org.projectnessie.nessie	nessie-versioned-storage-store	0.94.0		33ed7a34bc732f8007eec2c5b75644f0715a15c1
org.projectnessie.nessie	nessie-versioned-storage-store	0.94.1		562d90d7ba471f653702bccdc75e875264a917b9
org.projectnessie.nessie	nessie-versioned-storage-store	0.94.2		fb2d3d5410fc77969557572bf1cf7892e1c3f645
