ai.yda-framework	openai-assistant-generator	0.1.0		267dd6fa50cfd4d5bd4b9f92de38de62d5ad8fd3
org.webjars.npm	yn	3.0.0		a08a53a8b6524f02e8f433805bfe42d565b71364
org.webjars.npm	yn	3.1.1		c0fd52aa71c8b6b4687bd81adfa80bfad9140161
org.wildfly.swarm	naming-test	1.0.0.Alpha6		99ab68ee80b133fe2e6c96abff44b899551e6521
org.wildfly.swarm	naming-test	1.0.0.Alpha7		d6acaf8c3be9748ff0537866716f5646118ecbd8
org.wildfly.swarm	naming-test	1.0.0.Alpha8		158cb880396bdd514e4fc53c89404f0bb9c58a85
org.wildfly.swarm	naming-test	1.0.0.Beta1		f37940aaa7a0f22cade88fb1e9ef3a43f2a3a1e2
org.wildfly.swarm	naming-test	1.0.0.Beta2		9fb8a8527243430add09faea9494e619285fed3f
org.wildfly.swarm	naming-test	1.0.0.Beta3		385144193afac6f86213d0121ac8e9d46511f585
org.wildfly.swarm	naming-test	1.0.0.Beta4		3437f5d8e0b0476c3b898e6a9785decc260a7239
org.wildfly.swarm	naming-test	1.0.0.Beta5		48f71c04e422745a784c1d1ee6910a010da178f3
org.wildfly.swarm	naming-test	1.0.0.Beta6		3413ab1ed8f22868b60e931e423b4c1b1a3ea860
org.wildfly.swarm	naming-test	1.0.0.Beta7		367447a0edbe4a97182371f35de9d7cd47c129ba
org.wildfly.swarm	naming-test	1.0.0.CR1		e0b6240f4d8cd699a4a4821e996a7f93e011fde3
org.wildfly.swarm	naming-test	1.0.0.CR2		3f096d5a253874657166cfa70357dfd705bc65d4
org.wildfly.swarm	naming-test	1.0.0.CR3		cba99e905b95b6ca05047387c347c1f47a8623c2
org.wildfly.swarm	naming-test	1.0.0.Final		b0a0e4a0f8658a3cf9b5c8a58b2fb23620a2ddee
org.wildfly.swarm	naming-test	1.0.1.Final		516f7513f03241d34e6d3556b04975092641f8f9
org.wildfly.swarm	naming-test	1.0.2.Final		dae959bf7acf074de5691a251f7ea2154ea481f4
org.wso2.carbon.auth	org.wso2.carbon.auth.rest.api.commons	1.0.16		8943a93724516c166f5af5c64dcaae2426235a1f
org.wso2.carbon.auth	org.wso2.carbon.auth.rest.api.commons	1.0.17		906b212cb5e07608b80795a6f16d1ce91cd2e4ac
org.wso2.carbon.auth	org.wso2.carbon.auth.rest.api.commons	1.0.18		943a8c3bf803a0d24bfc1c4b26b5bec505663b1f
org.wso2.carbon.auth	org.wso2.carbon.auth.rest.api.commons	1.0.19		235b9e840defc7bce40bda858a7b7ab9e3301510
org.wso2.carbon.auth	org.wso2.carbon.auth.rest.api.commons	1.0.20		00ec5e0fa5417f3727631b8e016a1ecf588ad1bd
org.wso2.carbon.auth	org.wso2.carbon.auth.rest.api.commons	1.0.21		60bdc369445b7fe2242fe0b96bc802802ed2de5d
org.wso2.carbon.auth	org.wso2.carbon.auth.rest.api.commons	1.0.22		2bff8ecc3599f667f009f99afaf0ea546be0703f
org.wso2.carbon.auth	org.wso2.carbon.auth.rest.api.commons	1.0.23		25b4e6da368afe78938ed8683ce0587b95844a78
org.wso2.carbon.auth	org.wso2.carbon.auth.rest.api.commons	1.0.24		0048cff57a4e327505f1dd869b88a8d06be794ca
org.wso2.carbon.auth	org.wso2.carbon.auth.rest.api.commons	1.0.25		993c375dd86615aa6e09f4be09c81c857624321f
org.wso2.carbon.auth	org.wso2.carbon.auth.rest.api.commons	1.0.26		8a67ba119635004cfac52fcdf13b5e32a53447ae
org.wso2.carbon.auth	org.wso2.carbon.auth.rest.api.commons	1.0.27		e7432865a993d99688ec22441129bb26b1fdf38f
org.wso2.carbon.auth	org.wso2.carbon.auth.rest.api.commons	1.0.28		4c8af41ba8aa0418b3599cf23d11030325834e35
org.wso2.carbon.auth	org.wso2.carbon.auth.rest.api.commons	1.0.29		99c6cd83cc731baa6cde6267b5786f9d7fb74c66
org.wso2.carbon.auth	org.wso2.carbon.auth.rest.api.commons	1.0.30		2c406c9aec6cabd73842b7c630d2806812661a8b
org.wso2.carbon.auth	org.wso2.carbon.auth.rest.api.commons	1.0.31		aef75a03ff19942f0ce05a7fbd60c0f0b5da28f6
org.wso2.carbon.auth	org.wso2.carbon.auth.rest.api.commons	1.0.32		c20e282734674d7a86c8042e7038b020743bbbb0
org.wso2.carbon.auth	org.wso2.carbon.auth.rest.api.commons	1.0.33		14b2a95c6bafc847bc5e2f6d2e7b035378c42730
org.wso2.carbon.auth	org.wso2.carbon.auth.rest.api.commons	1.0.34		6533f903678cbd161afcda54d5b6227ef795ba17
org.wso2.carbon.auth	org.wso2.carbon.auth.rest.api.commons	1.0.35		416aa705916787630d4d8479cfcd8f9d5c7b804f
org.wso2.carbon.auth	org.wso2.carbon.auth.rest.api.commons	1.0.36		c2b55fcd62c13d664a396a9834fdba1f066edd06
org.wso2.carbon.auth	org.wso2.carbon.auth.rest.api.commons	1.0.37		46899718158f3b5a5ca59fa0c51e0a25f99b04fe
org.wso2.carbon.auth	org.wso2.carbon.auth.rest.api.commons	1.0.38		64a8d247814b4bc6164653536f9ef6b2c4601243
org.wso2.carbon.auth	org.wso2.carbon.auth.rest.api.commons	1.0.39		9185f834728b9dc30f0b3efc6e933a7a8885ab0c
org.wso2.carbon.auth	org.wso2.carbon.auth.rest.api.commons	1.0.40		b61d49328e6da62457543e905bf776a19ae074f7
org.wso2.carbon.auth	org.wso2.carbon.auth.rest.api.commons	1.0.41		926817a1f1ea2c736b1ca4b4e4bc5953dfc0e43e
org.wso2.carbon.auth	org.wso2.carbon.auth.rest.api.commons	1.0.42		d6e6c852629e03ef7e2fc42c18399563b5bc59d8
org.wso2.carbon.auth	org.wso2.carbon.auth.rest.api.commons	1.0.43		de94eb56af1d2874176ff4192a104b08c2237f84
org.wso2.carbon.auth	org.wso2.carbon.auth.rest.api.commons	1.0.44		32137939bc36ffcaec06a636be093fe28fed5c13
org.wso2.carbon.auth	org.wso2.carbon.auth.rest.api.commons	1.0.45		f5081a095b12e5c4beb1e443f7c4ad4cadd2f415
org.wso2.carbon.auth	org.wso2.carbon.auth.rest.api.commons	1.0.46		e14c88eb2b4194f6ab0256c826b8f4f3783930d9
org.wso2.carbon.auth	org.wso2.carbon.auth.rest.api.commons	1.0.47		bdc4306912e02385b4f7ed6403018c0b3be952c6
org.wso2.carbon.auth	org.wso2.carbon.auth.rest.api.commons	1.0.48		a7f8c5a89d26a8086a74eb4a32d710cb9c38af98
org.wso2.carbon.auth	org.wso2.carbon.auth.rest.api.commons	1.0.49		2f909cc1d304fb29a4e3b23811e52cab821e7f8b
org.wso2.carbon.auth	org.wso2.carbon.auth.rest.api.commons	1.0.50		e443077d216f7154658899eba02e3dbe574fb03d
org.wso2.carbon.auth	org.wso2.carbon.auth.rest.api.commons	1.0.51		c30fb5874f64932ec2b7250e594d7406f6c7f656
org.wso2.carbon.auth	org.wso2.carbon.auth.rest.api.commons	1.0.52		c65a1f49a7ab59762912f338ccd004ed84b68206
org.wso2.carbon.auth	org.wso2.carbon.auth.rest.api.commons	1.0.53		1575041268a3dadd719af6e719786fee8dc32cd7
org.wso2.carbon.auth	org.wso2.carbon.auth.rest.api.commons	1.0.54		4f50e1c3ee1337250560e5f310173d1c186027e5
org.wso2.carbon.auth	org.wso2.carbon.auth.rest.api.commons	1.0.55		767e9a63704a2b8cb8ef55a5dcfe37f1de97766e
org.wso2.carbon.auth	org.wso2.carbon.auth.rest.api.commons	1.0.56		1c3ae03fa51cd4731220deaf7115bf87f96b72bb
org.wso2.carbon.auth	org.wso2.carbon.auth.rest.api.commons	1.0.57		27310433f48d0b265a578b2d7e54f15b633a0c92
org.wso2.carbon.auth	org.wso2.carbon.auth.rest.api.commons	1.0.58		a7809976ef325d65484226bebc988a02e0ef15aa
org.wso2.carbon.auth	org.wso2.carbon.auth.rest.api.commons	1.0.59		b44cb9c9011366d0ea04a89cafb0c4e6747b20e9
org.wvlet.airframe	airframe-http-rx_sjs1_2.12	20.3.1		f0da5a7da29e95e96a6d0a8fd98164ca5f72f182
org.wvlet.airframe	airframe-http-rx_sjs1_2.12	20.3.2		6be66f9e3e3ca8e3d01a608023eb80c4deab8713
org.wvlet.airframe	airframe-http-rx_sjs1_2.12	20.3.3		11b032badf72f36ac1b18a0546bda21e2c2f66c5
org.wvlet.airframe	airframe-http-rx_sjs1_2.12	20.4.0		01af6932f8d634b3094661d7722f1f104ff4c790
org.wvlet.airframe	airframe-http-rx_sjs1_2.12	20.4.1		b1c2409b31d971d8de4d23bfbacdf60886712661
org.wvlet.airframe	airframe-http-rx_sjs1_2.12	20.5.0		ce8a55df1056e0ff8daa75921d4dbf0071e89150
org.wvlet.airframe	airframe-http-rx_sjs1_2.12	20.5.1		cbf5be7672bc31f65cda575bcaf5c6f6e5f566eb
org.wvlet.airframe	airframe-http-rx_sjs1_2.12	20.5.2		8c386e07723f59d9d2419add2c40695127759097
org.wvlet.airframe	airframe-http-rx_sjs1_2.12	20.6.0		3a5d76b15cc9ca9c5079f9b438e5867f866a7c86
org.wvlet.airframe	airframe-http-rx_sjs1_2.12	20.6.1		83ee7c8162a1ea69481c0d8a10b3b13f8d45e791
org.wvlet.airframe	airframe-http-rx_sjs1_2.12	20.6.2		45ab42a82c111c182c43325d7345e6c281b14818
org.wvlet.airframe	airframe-http-rx_sjs1_2.12	20.7.0		397ef3ef6469c8a8abad6da2940d36fc1cc559ca
ru.fix	completable-reactor-graph-kotlin	1.3.1		7b59cefecfff6c0802a6b5dfe8040f4b5b96683d
ru.fix	completable-reactor-graph-kotlin	1.4.1		c240b56e85c7b91f03bdcf7b7a17d3c951cbe18e
ru.fix	completable-reactor-graph-kotlin	1.4.5		a7849e490f0c693f0d16651d57819c160d684e7e
ru.fix	completable-reactor-graph-kotlin	1.4.8		b09ddc8384234a0bfd1865f8544e08b7be3507c1
ru.fix	completable-reactor-graph-kotlin	1.5.5		509cd8ad665ed6d412de20660ed735ce2654cfae
ru.fix	completable-reactor-graph-kotlin	1.5.7		ced1a11213548c36460c2cf7a07578cdcfbfcb0c
ru.fix	completable-reactor-graph-kotlin	1.5.9		ff90c05ea9e011901a9995c52bf3934556e6cfbc
tech.mappie	mappie-api-wasm-js	0.10.0		d21cefb4f1059d9a0caf0fd99b86ff4383e60fee
tech.mappie	mappie-api-wasm-js	0.8.0		5ca7af0638497677df0e1aede2173ce4937e37a2
tech.mappie	mappie-api-wasm-js	0.9.0		b9183fe3d0c4dc87777fd73b2c4f4467957adb98
tech.mappie	mappie-api-wasm-js	0.9.1		6b396b34e960e9d2608478c82173558dd9e71dd7
tech.mappie	mappie-api-wasm-js	0.9.2		f9a066ddca534e0accde3ab865ee2c9d24b60621
tech.mappie	mappie-api-wasm-js	1.0.0		1fd31ca2dc333cbd5be8722aa2ea77b713f96948
tech.mappie	mappie-api-wasm-js	1.1.0		7e8994784d2c476b093f7c60d6e2c81fe0837700
tech.mappie	mappie-api-wasm-js	1.1.1		1b4a2a85d4e1ab5e3e5b2fce4667ed509c773afa
tech.mappie	mappie-api-wasm-js	2.1.20-1.2.0		e660c4c6bee525271d881a7570ebc5ce589159ec
tech.mappie	mappie-api-wasm-js	2.1.20-1.2.1		e7d244d51e5ce6a29871de455d0bbcac13d9ad5b
tech.mappie	mappie-api-wasm-js	2.1.20-1.2.2		da7c4082176def427c7e5ef2f96e7a5496f5f43c
tech.mappie	mappie-api-wasm-js	2.1.20-1.2.3		eacbd3d65e9df3637189efc51bd66caae0280d02
tiffrenderer	tiffrenderer	0.9		dfe41134d579bf9d830a10da0684c02171f16210
tiffrenderer	tiffrenderer	0.9	min	a8e8776121e59328cbb0e0d13437d887f888f9ee
xyz.amricko0b	quarkus-json-rpc-core-deployment	0.0.1		d8dde3400e1c68db7d3fd94cf3afa501a0b0a2a5
xyz.amricko0b	quarkus-json-rpc-core-deployment	0.0.2		2329afdb7aa48b3bb3d34a942779d8bba9e3511d
