cn.vertxup	aeon-vie	0.9.0		9f438b0454a17e2d2998dd0cf0007d624afafd0d
com.splendo.kaluga	bluetooth-permissions-androidlib	1.3.1		N/A
com.splendo.kaluga	bluetooth-permissions-androidlib	1.4.0		N/A
com.typesafe.akka	akka-camel_2.12.0-M2	2.4-M3		a44a4c490b230ca527aea8f0678cade48eb2b738
com.typesafe.akka	akka-camel_2.12.0-M2	2.4.0		4f0d52091ae82b788a7dc958c8d704a4d9de2e36
com.typesafe.akka	akka-camel_2.12.0-M2	2.4.0-RC1		5de7b4431182608f6b44ea1bb05ae5d0baee7d15
com.typesafe.akka	akka-camel_2.12.0-M2	2.4.0-RC2		a3befc37a64b91d310ab8e7c61efb8675ea2ae8d
com.typesafe.akka	akka-camel_2.12.0-M2	2.4.0-RC3		a34d8b51a04521fa8fc0893d5d20ba606c2bb932
com.yiruibim.cairo	cairo-core	1.1.0-snapshot-20230508134319		6da9a4ee81c1cd918013bfc8013328644cd4d309
com.yiruibim.cairo	cairo-core	1.1.0-snapshot-20230508135127		0edacc31c54f19ec0be85ff56e8394ae16c02777
com.yiruibim.cairo	cairo-core	1.1.0-snapshot1		9a5aa3f7ef5152f9e82555bf4985944d52ee4f57
com.yiruibim.cairo	cairo-core	1.1.1-snapshot1		932c5fd6e21db0276748723ec6162cee76021919
com.yiruibim.cairo	cairo-core	1.1.2		f8acb32034e37a66ffd9eea5d17006acba24c236
com.yiruibim.cairo	cairo-core	1.1.6		7afadc665fdd819107686e6380f611c0fcbc584b
com.yiruibim.cairo	cairo-core	1.1.7		b1fdaedfb86a4001645800bddc467856a76ed8e1
com.zhizus	thrift-client	0.0.1		7bfe897daed3fe2699e6822119cf4d4a75ad9848
com.zuhlke.testing	recmocks	0.1-BETA		791dffc19cd27a4ed4d7235404876d8e8a7a50d3
com.zuhlke.testing	recmocks	0.2-BETA		c5e2731fb0c0b6c00a46e07b7dd339a68f1e2aa6
community.flock.aigentic	gemini	0.0.4		a449452a5f6cf72718b1d376f7bda4d5f915b5a4
community.flock.aigentic	gemini	0.0.5		a449452a5f6cf72718b1d376f7bda4d5f915b5a4
community.flock.aigentic	gemini	0.0.6		a449452a5f6cf72718b1d376f7bda4d5f915b5a4
de.eitco.cid	spring-config-generator	4.0.1		31d32dce7553422f80f9fb08a79f193b85167b9a
dev.langchain4j	langchain4j-kotlin	1.0.0-beta4		07cc31d777898c26f5fcb721073f998dd326b2ad
in.clouthink.daas	daas-fss-glusterfs	3.0.1		16a816ebbaab2aa4b1705a64b3651432d44387d3
in.clouthink.daas	daas-fss-glusterfs	3.0.2		f416d49eff5d438880046cbb2c949fcac1c3eef3
in.clouthink.daas	daas-fss-glusterfs	3.0.3		f2608c3715657f5906b03508b32722fcdda35629
in.clouthink.daas	daas-fss-glusterfs	3.0.4		fc25907fa90118e4c76276520a329e5a7a185091
in.clouthink.daas	daas-fss-glusterfs	3.0.5		b823708f324da914c8457aec9d2ae8e35a6f9b0f
in.clouthink.daas	daas-fss-glusterfs	3.0.6		be5242c643d1b672af61a197180430f7a56e8dba
in.clouthink.daas	daas-fss-glusterfs	3.0.7		ec18c9135bfc30c5d681e33484cfa62991b19241
io.brooklyn	brooklyn-software-osgi	0.4.0		a2021d67d4b31178e367772d1119c6804f12070e
io.brooklyn	brooklyn-software-osgi	0.5.0		d6fcf84662cfa8fbdd5043ef9a21971441f9cd44
io.brooklyn	brooklyn-software-osgi	0.5.0-M1		1669839c38d1445087890f57302b5e9c694c9270
io.brooklyn	brooklyn-software-osgi	0.5.0-M2		df55d2acd8d7d6e6381530de8b019f4e89207219
io.brooklyn	brooklyn-software-osgi	0.5.0-rc.1		bc4feba859f5e7d29fea269f2db693dd41c749af
io.brooklyn	brooklyn-software-osgi	0.5.0-rc.2		352c2a4d5fa0b731950a04cca435d65846a9457a
io.brooklyn	brooklyn-software-osgi	0.6.0		6be183b605519612e08e71c7af8d1ea7c055dabe
io.brooklyn	brooklyn-software-osgi	0.6.0-M1		c10817b650fc32b4ec29803afe4a66e88f5eca1a
io.brooklyn	brooklyn-software-osgi	0.6.0-M2		904f7a153dd6faea7f18fdef178df7c525f403a6
io.brooklyn	brooklyn-software-osgi	0.6.0-rc.1		43c1e52c76ef0d919df07f57c57516bf540125a4
io.brooklyn	brooklyn-software-osgi	0.6.0-rc.2		732df701d6ae0f8ee443b73f644eb7daa0752ca1
io.brooklyn	brooklyn-software-osgi	0.6.0-rc.3		c21a8f80a376d2062eef9c853452056eb3b384dc
io.brooklyn	brooklyn-software-osgi	0.6.0-rc.4		2c60f8bbea25d3e7a2e28c28c5bc2ae68d0a3829
io.brooklyn	brooklyn-software-osgi	0.7.0-M1		a924ff9e14c9523d229a4756d6ca3ee107224a5e
io.fabric8.platform.packages	funktion	2.4.15		2d5f4c6430585217cf81613019b6e2f368fcce70
io.fabric8.platform.packages	funktion	2.4.16		429bce2b0b53b4b7019bfe031f07cab4919fdaec
io.fabric8.platform.packages	funktion	2.4.17		af3abeded8886e717642489ec1b2beab48868340
io.fabric8.platform.packages	funktion	2.4.18		b57e591ffb69850c9fc40aee288d96d053aafb3a
io.fabric8.platform.packages	funktion	2.4.19		8dea3a8366fd5ee4e886a05341dec4733355569f
io.fabric8.platform.packages	funktion	2.4.21		42cbc697299a08d00ec1ca16b6883bda01019074
io.fabric8.platform.packages	funktion	2.4.24		4f1974a0b30a0dabf5b3d1a8bcac5875312b9be6
io.flamingock	flamingock-springboot-v3-runner	0.0.10-beta		869e401e1d63f23fc5b77e9ff2c92833d1fd0796
io.flamingock	flamingock-springboot-v3-runner	0.0.11-beta		dcb8b2ff759ffda52102e92d0b9b819b155df8a8
io.flamingock	flamingock-springboot-v3-runner	0.0.12-beta		e86c6b317a91afd33ce5800fc01923bdab8ae670
io.flamingock	flamingock-springboot-v3-runner	0.0.13-beta		0ac0ab0edbf01c63fd6ff4b5183756acff5a3d8c
io.flamingock	flamingock-springboot-v3-runner	0.0.14-beta		028befc873d802913f6d3af24dc5c69f907ce828
io.flamingock	flamingock-springboot-v3-runner	0.0.17-beta		6222681a39f4e539530da7bcd202bb544d2a0bf0
io.flamingock	flamingock-springboot-v3-runner	0.0.18-beta		20449628d6e74798ee71f3a77ebed3d4e0eefd7b
io.flamingock	flamingock-springboot-v3-runner	0.0.19-beta		7c5af8dde828a01bf04b87b8ca31b2bb538c11da
io.flamingock	flamingock-springboot-v3-runner	0.0.20-beta		a4198c2127a1351568ca0541c40b6bdf8d0c7c40
io.flamingock	flamingock-springboot-v3-runner	0.0.21-beta		d79ab0ff649ddb559942a06d110ee6f7f188837d
io.flamingock	flamingock-springboot-v3-runner	0.0.22-beta		f0a3f69bdd015b3cd0ac9eb7e993b1e2d3b0d87b
io.flamingock	flamingock-springboot-v3-runner	0.0.23-beta		c2cbf2c6d9f0eb7159161362e2f0954fe726662c
io.flamingock	flamingock-springboot-v3-runner	0.0.24-beta		a291ad96a224341edf783a0a85d186c276ce04c8
io.flamingock	flamingock-springboot-v3-runner	0.0.25-beta		306dfe9dbaf34662b612e8b3f42c93ffa76162e8
io.flamingock	flamingock-springboot-v3-runner	0.0.26-beta		f48246cd9c7a19faad9533d94c440206ff91e2de
io.flamingock	flamingock-springboot-v3-runner	0.0.27-beta		2fd3dc6ab0b2c995f7062f8da88c254ea4a5ec9b
io.flamingock	flamingock-springboot-v3-runner	0.0.28-beta		7ed988caaf759283eaf55a9c8a9b5bd905ff7555
io.flamingock	flamingock-springboot-v3-runner	0.0.29-beta		07ca79991dc0682da3e73ffbcd5545231bfb6b2a
io.flamingock	flamingock-springboot-v3-runner	0.0.30-beta		b4a75c4432714156e83f6a60f8521c2aeb8ce720
io.flamingock	flamingock-springboot-v3-runner	0.0.31-beta		548680b8a8b98bb719ca52c063dab63c91b5a1cd
io.flamingock	flamingock-springboot-v3-runner	0.0.32-beta		93b9db490407bf6e3a77f86399f087a22dd1ef56
io.flamingock	flamingock-springboot-v3-runner	0.0.9-beta		d7d583bc97d655eca5bb8c2081599281e6d7a9f0
io.get-coursier	coursier_sjs0.6_2.11	1.0.0		ee8131a31d2a55ce562a68ba0aee58128fba485f
io.get-coursier	coursier_sjs0.6_2.11	1.0.0-M11		65caafceba9507e10381ae02aa54a8537464d7b2
io.get-coursier	coursier_sjs0.6_2.11	1.0.0-M11-1		847c595fbe4defbdb4ba761c4ca26582e80a30b2
io.get-coursier	coursier_sjs0.6_2.11	1.0.0-M12		449a1f197ce5c881eb97d9223a798764bfb903d9
io.get-coursier	coursier_sjs0.6_2.11	1.0.0-M12-1		6a9d839c48e87dd1521e57167bafe336c8d183b5
io.get-coursier	coursier_sjs0.6_2.11	1.0.0-M13		4fb973d9d2291d68c1796e43d8695679d9299219
io.get-coursier	coursier_sjs0.6_2.11	1.0.0-M14		8df18c5a8ae33c89990d453aa8a3e8c7ee9c1045
io.get-coursier	coursier_sjs0.6_2.11	1.0.0-M14-1		e8ef8dadaf22a4683ff0ca16e034578bbacc1074
io.get-coursier	coursier_sjs0.6_2.11	1.0.0-M14-2		106753f35abfabf110bc7efce0a9bc179dfc007b
io.get-coursier	coursier_sjs0.6_2.11	1.0.0-M14-3		5c762932b71dc1ec481b13aa2a15b361f44aad2c
io.get-coursier	coursier_sjs0.6_2.11	1.0.0-M14-4		72754495b004a213310d468b6716c372c5e8ed63
io.get-coursier	coursier_sjs0.6_2.11	1.0.0-M14-5		9cddf2659a16fe53703273c17d5a400de5b4b1e1
io.get-coursier	coursier_sjs0.6_2.11	1.0.0-M14-6		5a63eba424709e977c40d9192e2b8934b7b5e5b7
io.get-coursier	coursier_sjs0.6_2.11	1.0.0-M14-7		764138e9f198d23e429e69f9062e30b42891b16a
io.get-coursier	coursier_sjs0.6_2.11	1.0.0-M14-8		b71cfe3b3af986161ea9d96765ad45866c801a93
io.get-coursier	coursier_sjs0.6_2.11	1.0.0-M14-9		77247af8d4355b687c1a3479a51e4dce14d09a0a
io.get-coursier	coursier_sjs0.6_2.11	1.0.0-M15		2f2e66a3518fb64c7b878715ed261f69c76dfaa3
io.get-coursier	coursier_sjs0.6_2.11	1.0.0-M15-1		df0a523c4c318f86c51fb8d5834cf096984392f0
io.get-coursier	coursier_sjs0.6_2.11	1.0.0-M15-2		6d59c40ba8ca4197bcb132c40ed0165c261d151c
io.get-coursier	coursier_sjs0.6_2.11	1.0.0-M15-3		c644b54c902e21d4cc76be6ccdaccfeb1bb4be53
io.get-coursier	coursier_sjs0.6_2.11	1.0.0-M15-4		fe653a718b5cd1be0d215b31b9dcde8185169abc
io.get-coursier	coursier_sjs0.6_2.11	1.0.0-M15-5		e7c8b874cc5f984a55648d74d2fdeaf81c3660f1
io.get-coursier	coursier_sjs0.6_2.11	1.0.0-M15-6		41af43e539837d4845a47f1d481905b8e4540a72
io.get-coursier	coursier_sjs0.6_2.11	1.0.0-M15-7		a4f2e228f65b1573177859ce6f9bd4d35503791d
io.get-coursier	coursier_sjs0.6_2.11	1.0.0-RC1		8e03d3b4e8a824a7c510ec964da9db0646137160
io.get-coursier	coursier_sjs0.6_2.11	1.0.0-RC10		1878d9acff27b67378dc8f5a6796e0746444505e
io.get-coursier	coursier_sjs0.6_2.11	1.0.0-RC11		c94793852e3222d6b04987a19cee76d01cdebcee
io.get-coursier	coursier_sjs0.6_2.11	1.0.0-RC12		ed0cb088ca7e4b26ad9a6476b1f6b1017d082b48
io.get-coursier	coursier_sjs0.6_2.11	1.0.0-RC12-1		bb5057dbea9e3f3fe6e9a54cbd9c824d93c6f58c
io.get-coursier	coursier_sjs0.6_2.11	1.0.0-RC13		854eaad1b188b914e9109848fbcc0cba06554eca
io.get-coursier	coursier_sjs0.6_2.11	1.0.0-RC14		cffa57935e353bf535fa3d7a7e145b5f75d4bd2b
io.get-coursier	coursier_sjs0.6_2.11	1.0.0-RC2		0c5bd1d1bf66f790cf0cf8cc9be11f11ffbf5662
io.get-coursier	coursier_sjs0.6_2.11	1.0.0-RC3		b51ff516f762521349a6b1b105611cf319fa6512
io.get-coursier	coursier_sjs0.6_2.11	1.0.0-RC4		99a5d4f5b2f454a11bdfa32b52367d6930d90e7e
io.get-coursier	coursier_sjs0.6_2.11	1.0.0-RC5		5ecea345e7a3c608518c6fd817c7aa0cb14d3584
io.get-coursier	coursier_sjs0.6_2.11	1.0.0-RC6		4a3c8ec9d043ce6a51a38492b3d606e6b50ef564
io.get-coursier	coursier_sjs0.6_2.11	1.0.0-RC7		9f6cd475edf39c205a7e6f5cdf2d8f87e4cf2e19
io.get-coursier	coursier_sjs0.6_2.11	1.0.0-RC8		3dee4f9cae239dbb2a1f385c858c1de0c0ccb16c
io.get-coursier	coursier_sjs0.6_2.11	1.0.0-RC9		4af34b1bb3845c68c92f97212a610c763a3a9e8d
io.get-coursier	coursier_sjs0.6_2.11	1.0.1		3ca699c7eac9884fcfb25355cb3b93f7bd1be40c
io.get-coursier	coursier_sjs0.6_2.11	1.0.1-M1		0fa464283bb63d655838283ce718e47d2020020e
io.get-coursier	coursier_sjs0.6_2.11	1.0.2		e3bb38b0f0f5a9b157a6b6e40cb461f3886dc79c
io.get-coursier	coursier_sjs0.6_2.11	1.0.3		fc1770ef004e2bd4ce65b4c44e0218a5ad0692d6
io.get-coursier	coursier_sjs0.6_2.11	1.1.0-M1		0b47d7fff6de20e1d46702922827fe95d2afd837
io.get-coursier	coursier_sjs0.6_2.11	1.1.0-M2		2d57b00bb9a612971675860ac49119409d230acc
io.get-coursier	coursier_sjs0.6_2.11	1.1.0-M3		365bff9f0ad06211035966f21b59463a198d060f
io.get-coursier	coursier_sjs0.6_2.11	1.1.0-M4		39968d6ba9565e5a972f53b526c1e2a0bb0cf43d
io.get-coursier	coursier_sjs0.6_2.11	1.1.0-M5		e5cb8a68a9f950a1debfbc28bba13405edc16bb1
io.get-coursier	coursier_sjs0.6_2.11	1.1.0-M6		d600fa4ec91a2fd6d8907f75ce3a4336d4bdd3f7
io.get-coursier	coursier_sjs0.6_2.11	1.1.0-M7		9a82fa15ba540ed6b930d4e8c87f334e2c2f06a2
io.github.Riduidel.aadarchi	structurizr-components-detector	0.1.10		ab295c423c1bd10e35c9f816a532430781fff8de
io.github.Riduidel.aadarchi	structurizr-components-detector	0.1.11		f361694ddc29686367a1414221d6f9770569383a
io.github.Riduidel.aadarchi	structurizr-components-detector	0.1.12		54b12ed85ea23011b822d15b58141587c3941dd7
io.github.Riduidel.aadarchi	structurizr-components-detector	0.1.13		054fbb57e59a732866571d89cfb38fe8356db615
io.github.Riduidel.aadarchi	structurizr-components-detector	0.1.14		275320f5fdfa6ef5bb8ffe4e81e9290d4bada302
io.github.Riduidel.aadarchi	structurizr-components-detector	0.1.2		7435709758b5132c5fe91de67d76c9c8e8a473f6
io.github.Riduidel.aadarchi	structurizr-components-detector	0.1.3		2fc7ba90977b5a393eb9a4f4a200fcfe0b8ebf6c
io.github.Riduidel.aadarchi	structurizr-components-detector	0.1.4		6e4b6fc30d2b3f69d9f82390569a4164e4198b21
io.github.Riduidel.aadarchi	structurizr-components-detector	0.1.5		2f2f8991fcebf0c48e4022a381997ff0a2313775
io.github.Riduidel.aadarchi	structurizr-components-detector	0.1.6		54421fb34887ed12615241adc934bd650f340a57
io.github.Riduidel.aadarchi	structurizr-components-detector	0.1.8		3293616580528541df3b7bfc5eac630a64df0d2a
io.github.Riduidel.aadarchi	structurizr-components-detector	0.1.9		0724aba4607c7c70d2f8b96fb59289f3a9307028
io.github.Riduidel.aadarchi	structurizr-components-detector	0.2.1		9a1c61afe20a5a59bf5c8a4b16d112976942a2c6
io.github.Riduidel.aadarchi	structurizr-components-detector	0.2.2		2e5204a1aa55c53eae770c1c97ede57cc7fe17f0
io.github.Riduidel.aadarchi	structurizr-components-detector	0.2.3		fc9aece1022774b206d6260576d57d49d0bc90c3
io.github.adven27	env-redis	5.0.0		518695914a4b738a945ee4dde5fde6ca344b4e91
io.github.adven27	env-redis	5.0.1		54220450f80a55bb296e1f3fc149eb748e20c18e
io.github.adven27	env-redis	5.0.2		d99dc40a940ff970b8d2f72490c78cc19cc2f62d
io.github.adven27	env-redis	5.1.0		3f42c0504d4d3aa883332e111ab554e9e270f978
io.github.adven27	env-redis	5.1.1		b6a6790757d39d0e491e1b67183b7486de8bea2f
io.github.adven27	env-redis	5.2.0		e6abe74caf8be9d42af39d456f250d5fade5f636
io.github.adven27	env-redis	5.3.0		8a12345418da893f7d7107e6c39a74e6ada1a71f
io.github.adven27	env-redis	5.4.0		5a64861d8d77839412cd1b2b584a866e6fc42412
io.github.adven27	env-redis	5.5.0		667169173ae73cb6df81794b7f8c9cbd23fdea68
io.github.adven27	env-redis	5.5.1		b28e6d0faf3c21a61b5f99c914ed8ac6428a867d
io.github.cquiroz	scala-java-time_2.13.0-M5	2.0.0-RC1		bcb54201b40f75debf49586e6465bf5777151947
io.github.intrinsicgray	utilcsv	0.1.0		b2d8e509cdbf868fb39469fa224ee704745d5798
io.github.intrinsicgray	utilcsv	0.1.2		96d8d544ef1b82df705b64466af2b7f83267d694
io.github.loom	loom.messaging.contract	0.0.1		5b5eda9718c7ee052de2dedfa3f7d2405c6993ee
io.github.loom	loom.messaging.contract	0.0.4		7ab8a140bfbc7b74ad49790cf6aa85fc11c63dfb
io.github.loom	loom.messaging.contract	0.1.0		37fd49c3be44550d7249116e6b5a271c44783cb9
io.github.loom	loom.messaging.contract	0.1.1		9d5af372ba9e96276dfafac2e02d5ae349aa8f1d
io.github.loom	loom.messaging.contract	0.2.0		8b516f808c0469da4443ac7f9bfb24c1d102a521
io.github.loom	loom.messaging.contract	0.3.0		520bb5096cab93f81ec5ef15fc4cd1f95752c225
io.github.loom	loom.messaging.contract	0.5.0		de11f4079c44cd49bdf0eb395f8a8430e4502941
io.github.never0end	needle-lib	0.1		CB8C4AA60D6ABEB801FD987729C4B9D31AA15878
io.github.pylonmc	pylon-core	0.1.0		a98e9ba30537a3f364d66746a597d614664c1adf
io.github.pylonmc	pylon-core	0.1.1		0b404ad1e6613f81dca2e9ec26eb4962af00c7ff
io.github.pylonmc	pylon-core	0.1.2		ccc9513d9ae5fecfda578ab7534e5400eddacef9
io.github.pylonmc	pylon-core	0.2.0		bf2e3eaf31d306004169da6250aa5b3f03622e5b
io.github.pylonmc	pylon-core	0.3.0		6a035c6988d3acd66569e7db4e70bd11d662c377
io.github.pylonmc	pylon-core	0.4.0		ade7f16acd391cc754672d3aeddf2ed6f759ae5b
io.github.pylonmc	pylon-core	0.5.0		0cfa0a53bd92934cb0bb9e5cee388befb9012022
io.github.pylonmc	pylon-core	0.6.0		c6d0bb522ba1ea1fe6f8a497486c07c4cb7933ad
io.github.pylonmc	pylon-core	test		3a5ad21ff030d55b33f09f8fc9139c0bdbb5beea
io.github.serpro69	kotlin-faker-tech	2.0.0-rc.1		74c03c01a0ab05ff541860abce68a37501803211
io.github.serpro69	kotlin-faker-tech	2.0.0-rc.2		e8c656e224597db12d2f42a50cf853171fa07867
io.github.serpro69	kotlin-faker-tech	2.0.0-rc.3		90abb1a0a55b6bba568cf55549f8ddcc6e9b4eae
io.github.serpro69	kotlin-faker-tech	2.0.0-rc.4		25ed46f54e51f029a0bbda94efc7627150f64cd7
io.github.serpro69	kotlin-faker-tech	2.0.0-rc.7		c84893b76733dba3e554717d78987317b36fa5f5
io.github.serpro69	kotlin-faker-tech	2.0.0-rc.8		4f9594c853dff6723b4cddca23955d5308b84a68
io.github.serpro69	kotlin-faker-tech	2.0.0-rc.9		945b646f1fa30872c33b422b2e0a60caf0a1a62d
io.github.t83714	elastic4s-streams-pekko_2.12	8.11.6		22a0d8ab81e7a4f078e6de79a9d3ddaef6a52b77
io.github.t83714	elastic4s-streams-pekko_2.12	8.11.6-alpha.2		40d8f6d505df237ddb38f68281f83e52298d0c3a
io.github.t83714	elastic4s-streams-pekko_2.12	8.11.7		ccfb82b2954bd902e31514063f6d97bc5328cdf4
io.github.toddburnside	scalajs-react-table_sjs1_2.13	0.0.1		74de5c9c081dce65f205cbb1f85e1a05eef28357
io.github.toddburnside	scalajs-react-table_sjs1_2.13	0.0.2		e5ef5658a993370fcddcad6d26fe98447227ce6c
io.github.toddburnside	scalajs-react-table_sjs1_2.13	0.0.3		d21d0048e4e5532df5f25446b51e88322840dd19
io.github.toddburnside	scalajs-react-table_sjs1_2.13	0.1.0		95edcf50c6ce1d6255ecf71b671e691d2c5a2907
io.github.toddburnside	scalajs-react-table_sjs1_2.13	0.1.1		57ef346f0fd62b1d83d6fa52072aab1d65799445
io.github.toddburnside	scalajs-react-table_sjs1_2.13	0.1.2		8796122f2bf9630ebcf1d54325e3325424ea8ca1
io.github.toddburnside	scalajs-react-table_sjs1_2.13	0.1.3		0cf99d1bb46ff8555f4e723ad2a286afb624cb25
io.github.toddburnside	scalajs-react-table_sjs1_2.13	0.1.4		a0241543ae808fa7a9add3bec6c35573b058de7e
io.github.toddburnside	scalajs-react-table_sjs1_2.13	0.2.0		31ff4c36fd79dfc02f8a2b3f0c0c20a695edab12
io.github.toddburnside	scalajs-react-table_sjs1_2.13	0.2.1		f6213859ba32106e45b2adde5d2f97d637f52106
io.github.toddburnside	scalajs-react-table_sjs1_2.13	0.3.0		66efcf24521e591d92d5bb133f5e7d23c51a92f9
io.github.toddburnside	scalajs-react-table_sjs1_2.13	0.4.0		6b4a7bf4ac5fa0004a7bdc6c7060df9ae2bab5cb
io.github.toddburnside	scalajs-react-table_sjs1_2.13	0.5.0		54c240e47b8ddcebfb9aa45c36cd366a4d451b02
io.github.toddburnside	scalajs-react-table_sjs1_2.13	0.5.1		acfdb9a199b215d53b90ebc91c69f5eaa8828921
io.github.toddburnside	scalajs-react-table_sjs1_2.13	0.6.0		83a55ab1a722f71bd39b2dbc170cf4b7fb923156
io.github.toddburnside	scalajs-react-table_sjs1_2.13	0.7.0		618d6477371ac9d7f90c7ab938b16c0191cbd080
io.github.toddburnside	scalajs-react-table_sjs1_2.13	0.7.1		f6ac3924eb1dd00b72459defd0966b8adf1b8d10
io.github.toddburnside	scalajs-react-table_sjs1_2.13	0.7.2		674f09420164fa88651bde22c388676acc2748f7
io.github.toddburnside	scalajs-react-table_sjs1_2.13	0.7.3		c3320e0c275f3fdd9e6262dd01c1cd5d2dfb2e73
io.github.toddburnside	scalajs-react-table_sjs1_2.13	0.7.4		2a0c5232ec97b6094678051d0404c3a91b84db24
io.ktor	ktor-server-jetty-test-http2	1.1.0		9758feb51bc6519a2e86fb95fd4601c6e67f00ec
io.ktor	ktor-server-jetty-test-http2	1.1.1		ea05f82610c8f79c8211fffded407a2f6af2d24d
io.ktor	ktor-server-jetty-test-http2	1.1.2		6f9e1026d3d4a7c31da957576e923571de9b515d
io.ktor	ktor-server-jetty-test-http2	1.1.3		96e4918e65d3ce7173fad3ca0b39c98e220df704
io.ktor	ktor-server-jetty-test-http2	1.1.4		f4a4c447d307119b197cc5359ca088212b93bc86
io.ktor	ktor-server-jetty-test-http2	1.2.0		c05dd0398010d4cb26795ab470bba6a8a34799a4
io.ktor	ktor-server-jetty-test-http2	1.2.0-rc		cea0218ac371daf5679d136b67aa4ac441885224
io.ktor	ktor-server-jetty-test-http2	1.2.0-rc2		4e640d01e0723b95f72acc00b1e28e69c3870171
io.ktor	ktor-server-jetty-test-http2	1.2.1		f4a7b7e4ca368fc84b95a4d8cdd9844eace43779
io.ktor	ktor-server-jetty-test-http2	1.2.2		8c8709a5bacae15618e9b2d26997ab482ac69beb
io.ktor	ktor-server-jetty-test-http2	1.2.3		84bd364a8fef4902473d0eb980981661811fa2cb
io.ktor	ktor-server-jetty-test-http2	1.2.3-rc		14433a59a3f6d47061a32a0bafa1091347bf54fa
io.ktor	ktor-server-jetty-test-http2	1.2.4		533ad4b2c685a1a41c8ca422d93681275146b51e
io.ktor	ktor-server-jetty-test-http2	1.2.5		fe370ba11afba09c5bae9249de69f2e27f6059aa
io.ktor	ktor-server-jetty-test-http2	1.2.6		f7b3353ada397d85c623d1a337f9edc048a3d6a6
io.ktor	ktor-server-jetty-test-http2	1.3.0		3101a797860925eeea7e6409664fce5b91262fff
io.ktor	ktor-server-jetty-test-http2	1.3.0-rc		8d2a7d8564569c931b65ceba93396d6b67d95762
io.ktor	ktor-server-jetty-test-http2	1.3.0-rc2		070dd88aab303cf62333cfc4a05e94b150bad309
io.ktor	ktor-server-jetty-test-http2	1.3.1		49a589f4a06602ce0b051246617c496009e37984
io.ktor	ktor-server-jetty-test-http2	1.3.2-1.4.0-rc		2ce8f790aa0c08e7fc104b6aa468d321c016d57e
io.ktor	ktor-server-jetty-test-http2	1.4.0		480b45da98282d8c11377b6b01037288f90d00c3
io.ktor	ktor-server-jetty-test-http2	1.4.1		04eeddd77593286415ab5a72276ef641ccb29bda
io.ktor	ktor-server-jetty-test-http2	1.4.2		a6a0c9ced5bbc320d9d43c056ce914d499a49faa
io.ktor	ktor-server-jetty-test-http2	1.4.3		bd975c1adfa0803af77bcffa6779f1748cf9a3af
io.ktor	ktor-server-jetty-test-http2	1.5.0		d8935047ba1b87dc3b1ac662b2d6c4d2def117c9
io.ktor	ktor-server-jetty-test-http2	1.5.1		fbb57455d6e6ee426462073f2c00e3f09f0ec189
io.ktor	ktor-server-jetty-test-http2	1.5.2		2ba2b8e79104f775e8e9d244a548c3413f277ef6
io.ktor	ktor-server-jetty-test-http2	1.5.3		86df00cec4275e08a893e7ebc20bed1a03428393
io.ktor	ktor-server-jetty-test-http2	1.5.4		fb70a3093740d54cca9b7d1ce42216998f7998d5
io.ktor	ktor-server-jetty-test-http2	1.6.0		04069490570fa8d54d9471f40a406b45c926e19a
io.ktor	ktor-server-jetty-test-http2	1.6.1		5cfb07cb4522a8dfd22b0a35f0b92da87ed829a7
io.ktor	ktor-server-jetty-test-http2	1.6.2		763bdcfc8379a30b9b2c780de60005a3af63fb21
io.ktor	ktor-server-jetty-test-http2	1.6.3		c73127c3d550b8640ff40f2cf2f7b659d34c93d8
io.ktor	ktor-server-jetty-test-http2	1.6.4		27526560712574eb1b9af6794d22e676dd71fbc9
io.ktor	ktor-server-jetty-test-http2	1.6.5		d206d6a0166b205ff05f4cdc286ca20d4557b698
io.ktor	ktor-server-jetty-test-http2	1.6.6		810269fa42cd6622b5463af975de7765283b8176
io.ktor	ktor-server-jetty-test-http2	1.6.7		15b5aeecf1c14da63da6289a69e930cc452cd2f3
io.ktor	ktor-server-jetty-test-http2	1.6.8		6fdc1fa0a4724aca6ce33d71ef667d211ce9381b
io.ktor	ktor-server-jetty-test-http2	2.0.0		f5ff40a327a54a2064e7a3e96819b7d7229bea41
io.ktor	ktor-server-jetty-test-http2	2.0.0	all	8e5b7193eec791f525e0a79efba8de43dedaa78c
io.ktor	ktor-server-jetty-test-http2	2.0.0-beta-1		34a28eb94909630b1be9e356025701d6080cf230
io.ktor	ktor-server-jetty-test-http2	2.0.0-beta-1	all	12ad0a02deb5e617b452553e696e4d84343e56ab
io.ktor	ktor-server-jetty-test-http2	2.0.0-rc-1		acc46f55593f38105f1170f0170e7a4ed40f11fe
io.ktor	ktor-server-jetty-test-http2	2.0.0-rc-1	all	d63bf546aa20c87d719f7e1a1ef0e6ea0d484825
io.ktor	ktor-server-jetty-test-http2	2.0.1		fd8043a9b5df902ff65021ee7ed15c56b846c6bc
io.ktor	ktor-server-jetty-test-http2	2.0.1	all	73154578b7f373105b9e766b444c1f3e4beadd33
io.ktor	ktor-server-jetty-test-http2	2.0.2		b39fe8da669bdd22422b3b18b3805c94aa4a821a
io.ktor	ktor-server-jetty-test-http2	2.0.2	all	2b36cc67370b08435f004b99da049d64e7010949
io.ktor	ktor-server-jetty-test-http2	2.0.3		39ddfb3930792964dbcb33303e4d5f5a3426f9cc
