app.softwork	kotlinx-serialization-flf-wasm-js	0.0.20		N/A
com.amazonaws	aws-java-sdk-translate	1.12.304		891d2b0bfd07d201a7a0e21e2d989e97f1b63658
com.amazonaws	aws-java-sdk-translate	1.12.305		08a7f759b766a434fadf67235e70d18ffd750489
com.amazonaws	aws-java-sdk-translate	1.12.306		b8b774e87e2c97ac38d1c35ea68da6a420c746d2
com.amazonaws	aws-java-sdk-translate	1.12.307		fc124f43ad39ecea6fb83a7ebd9963f1499b107d
com.amazonaws	aws-java-sdk-translate	1.12.308		51fdac519e6e75cbdf4f669840200e337b190d5b
com.amazonaws	aws-java-sdk-translate	1.12.309		87db61a025be8f970a99d1b357b3ebe387ca41e3
com.amazonaws	aws-java-sdk-translate	1.12.31		9662800ccf46d440607f6dc43301d45105c1f9a1
com.amazonaws	aws-java-sdk-translate	1.12.310		c0a624b45a3bcfac7ccdf66cc29fc49c379ad0bb
com.amazonaws	aws-java-sdk-translate	1.12.311		48404e51db89a71ec5da2ffb0ad97ff2cda80814
com.amazonaws	aws-java-sdk-translate	1.12.312		f29cf86882594288dc674af63e43d7507b87f1e3
com.amazonaws	aws-java-sdk-translate	1.12.313		967f51f96d1f0618669a3f9635e711f517b1d216
com.amazonaws	aws-java-sdk-translate	1.12.314		ffd158a5d7d5fffda104ab77a903b5ed9e3bd7ee
com.amazonaws	aws-java-sdk-translate	1.12.315		083342eeed8887a7473e96ecafb9314da6e29323
com.amazonaws	aws-java-sdk-translate	1.12.316		6e7ca1eca45c76497eeee43112f0028fd0fa9953
com.amazonaws	aws-java-sdk-translate	1.12.317		7c584c67476866def17a379a418482839c455b03
com.amazonaws	aws-java-sdk-translate	1.12.318		c0f1354e4331a821f01ceba8256176c1c4d25e5b
com.amazonaws	aws-java-sdk-translate	1.12.319		7a77d219618dc221eb775408ed6283f404a956b9
com.amazonaws	aws-java-sdk-translate	1.12.32		67edf29763f79c51bafd5a586998e19026fb48ef
com.amazonaws	aws-java-sdk-translate	1.12.320		cad3b3a80331c45ea3e29398b0c1ac31c70fb90a
com.amazonaws	aws-java-sdk-translate	1.12.321		8d4d938cd92f9a49729dbaf4baa4994bd645e86d
com.amazonaws	aws-java-sdk-translate	1.12.322		8d4ce30bdf881ab652a76f58462affe96a2aa14b
com.amazonaws	aws-java-sdk-translate	1.12.323		278d65d89db04058a6ca2be7e7e0fd57468199b6
com.amazonaws	aws-java-sdk-translate	1.12.324		8e41fc85da7476bc3a19473d40bebce01ac3813b
com.amazonaws	aws-java-sdk-translate	1.12.325		35ba59bd0cdc9d4e68a788a9d0c5b65601cd46de
com.amazonaws	aws-java-sdk-translate	1.12.326		352e986940bb0f49b77ab653ed530c920c6ee01b
com.amazonaws	aws-java-sdk-translate	1.12.327		c1ad9fbdae1562b66cb523d5832d4b8a72c6c99d
com.amazonaws	aws-java-sdk-translate	1.12.328		3cff32fb50cd17f7a41c8f4259f8b2befa13de59
com.amazonaws	aws-java-sdk-translate	1.12.329		a25e395bd1e1a8a92fe88e6db985bc38c3a36de5
com.amazonaws	aws-java-sdk-translate	1.12.33		9a23ebc6d859a641e719dd1d21dd059ed3ad5297
com.amazonaws	aws-java-sdk-translate	1.12.330		816969c82e8d8a31a4e1f0bab5f5930792da6727
com.amazonaws	aws-java-sdk-translate	1.12.331		4c3dd0581f01254d083a34bbd3b80491feb834f3
com.amazonaws	aws-java-sdk-translate	1.12.332		73bf846df04e6a73a2d0b18a1c5f93b91ec60f47
com.amazonaws	aws-java-sdk-translate	1.12.333		95a1afc0c9137798328d2c1b2309262bb2fe4714
com.amazonaws	aws-java-sdk-translate	1.12.334		185786db48339702464e819067ea27e38b642835
com.amazonaws	aws-java-sdk-translate	1.12.335		816904af75784861a56b1be1fa734575709f420a
com.amazonaws	aws-java-sdk-translate	1.12.336		51b12f9b90bbdd08e302b7c370c557e78d14c225
com.amazonaws	aws-java-sdk-translate	1.12.337		8c798251284c3b12ab214d693ee1b3271d27c14e
com.amazonaws	aws-java-sdk-translate	1.12.338		be9704ccee80967e6e74f33b49015332aa8ed0fa
com.amazonaws	aws-java-sdk-translate	1.12.339		30ac142d739e1fe2c874b008df97751b95fb2eb7
com.amazonaws	aws-java-sdk-translate	1.12.34		76904ff8cdbba919b8795cbb9f6f1499315622a0
com.amazonaws	aws-java-sdk-translate	1.12.340		defa6c8b1d5255b70cbd9f4ed73fbeffa8150205
com.amazonaws	aws-java-sdk-translate	1.12.341		318d2f9f8f2a3009a7d11bf745728ef414f5b29d
com.amazonaws	aws-java-sdk-translate	1.12.342		dc2a5aab0070a41c2e5758f34c00786ab8e8f3a0
com.amazonaws	aws-java-sdk-translate	1.12.343		e73ae193d5979ea35d2fd16f8259f7d58908cc34
com.amazonaws	aws-java-sdk-translate	1.12.344		aa8e583f0ff93c3b7eaa257f808a6a87c3bc8c26
com.amazonaws	aws-java-sdk-translate	1.12.345		0531cd68d23d216bf116ded5a533255f8189b9c1
com.amazonaws	aws-java-sdk-translate	1.12.346		203a6e9c71e2d25245cf9f4ed6d0651cce220fb4
com.amazonaws	aws-java-sdk-translate	1.12.347		95409a35b9c0902ab73df35130b84490aadc4d30
com.amazonaws	aws-java-sdk-translate	1.12.348		b67f73ce1cab816cf2d24352dfb48514e3d6e916
com.amazonaws	aws-java-sdk-translate	1.12.349		465c3b2ab24f0f1d81adf425b51c545e28a931f7
com.amazonaws	aws-java-sdk-translate	1.12.35		d831302b7ba600ee146fb351a7909dc78a434b9f
com.amazonaws	aws-java-sdk-translate	1.12.350		c96de925203b777fe6cfec85383b9dbc726d10a7
com.amazonaws	aws-java-sdk-translate	1.12.351		ea1eefdd45700f2b75fd6502b01f7950c1307373
com.amazonaws	aws-java-sdk-translate	1.12.352		be327dc61948359e212550f78a2eeb40826d850e
com.amazonaws	aws-java-sdk-translate	1.12.353		c99b1484e49f063e7e2c139cfa90c610317ca259
com.amazonaws	aws-java-sdk-translate	1.12.354		23ad7bba82381f4ed7ecc7a7841fe26c635a5fbb
com.amazonaws	aws-java-sdk-translate	1.12.355		f155c91f833fdb2be51a79a1c080e765862a7e48
com.amazonaws	aws-java-sdk-translate	1.12.356		fe1c83120d6de071be55b7bbbda6f4bab0e83319
com.amazonaws	aws-java-sdk-translate	1.12.357		e568ad656163bbf2954453320991a4dbc5bedff3
com.amazonaws	aws-java-sdk-translate	1.12.358		ce8dd527e20412b34751b9beeeb338c6a9caff5a
com.amazonaws	aws-java-sdk-translate	1.12.359		ed93e905be41d44a52f6c27b326983d08682143f
com.amazonaws	aws-java-sdk-translate	1.12.36		96d566bcec3271138330ffde0d0b168f4e99b681
com.amazonaws	aws-java-sdk-translate	1.12.360		c42a2b6421d8664132d9008c19334d45e564a503
com.amazonaws	aws-java-sdk-translate	1.12.361		c64f2db170918dc02625410e40be63a6119cd8fd
com.amazonaws	aws-java-sdk-translate	1.12.362		bb745821219a8bbe8e446fd784ebce13b786bc47
com.amazonaws	aws-java-sdk-translate	1.12.363		de27d2b1774ba4c043950353a8fcac1fe932d1fb
com.amazonaws	aws-java-sdk-translate	1.12.364		b50dd74fbb1eec80a4e3e3a356b248e0aad34b30
com.amazonaws	aws-java-sdk-translate	1.12.365		3146474c39cb975531a46629d89d3ada6fc13480
com.amazonaws	aws-java-sdk-translate	1.12.366		3779409c1f33235f3bde3064b63251429104679d
com.amazonaws	aws-java-sdk-translate	1.12.367		95b80707e80dbc157f4109f9b2ea193c75ffe752
com.amazonaws	aws-java-sdk-translate	1.12.368		8fe9e4db92f5ade1a18ee13e5ff9c24ef761ba97
com.amazonaws	aws-java-sdk-translate	1.12.369		443658be4984fc28d503b6765c2bfacc72702d38
com.amazonaws	aws-java-sdk-translate	1.12.37		d0a2e1e73f4fc48589921c3e4900753db022e05d
com.amazonaws	aws-java-sdk-translate	1.12.370		d2d8dd927398a0d75a7955ee5689484870df6c1a
com.amazonaws	aws-java-sdk-translate	1.12.371		29116981de1bf47c3d51fa9aa310690d7c90aedf
com.amazonaws	aws-java-sdk-translate	1.12.372		06eff344d7f11dd8859be0a365e3fe03d9697ad7
com.amazonaws	aws-java-sdk-translate	1.12.373		32b1391658fde1b7591fae3403cbe41e955f12f3
com.amazonaws	aws-java-sdk-translate	1.12.374		2dd59680a7b05214bc4200ef9e900269223f16e7
com.amazonaws	aws-java-sdk-translate	1.12.375		f77ee2de05521f63faf1e2544b6a99098f3fe1ae
com.amazonaws	aws-java-sdk-translate	1.12.376		6ac6d2034191e15787645cc8a150996223ad605e
com.amazonaws	aws-java-sdk-translate	1.12.377		34fdf75878799d24e0138bac7559ccfa0c0837e4
com.amazonaws	aws-java-sdk-translate	1.12.378		0fc69939adf31e0dadd6225a90596af0d616d810
com.amazonaws	aws-java-sdk-translate	1.12.379		48d556e5c6fdf7273ce4417dffd55eaae87bd1b6
com.amazonaws	aws-java-sdk-translate	1.12.38		64a6b46613d5512e85bb7e306d59bfc6ed239415
com.amazonaws	aws-java-sdk-translate	1.12.380		c8eea990443519ea1bb01e7dfc3abcdcdf654683
com.amazonaws	aws-java-sdk-translate	1.12.381		88899e4810c13544f5ba9ea7bcd2418f2f097c5c
com.amazonaws	aws-java-sdk-translate	1.12.382		65d232663d281acab6c639beb09b0afd9ab9ad2f
com.amazonaws	aws-java-sdk-translate	1.12.383		80b51d3ccf223502a2875a3a6bdb4bbacbb08f13
com.amazonaws	aws-java-sdk-translate	1.12.384		5f76c314e1c22572a1b5b03b83707bfbb4751bf9
com.amazonaws	aws-java-sdk-translate	1.12.385		f3fec282235ac2e4aa285df7d343b81af6f49f0b
com.amazonaws	aws-java-sdk-translate	1.12.386		c7687280f67052cd6f13f6082b60b6d2e3fdf04c
com.amazonaws	aws-java-sdk-translate	1.12.387		98e827c59e825b61a328c0f4f6923eb60c7cdbd8
com.amazonaws	aws-java-sdk-translate	1.12.388		cdbec4e420b356d26eab4977cd219ce73a9a8adc
com.amazonaws	aws-java-sdk-translate	1.12.389		92d37ed3dc822e5342403312907780728668d43a
com.amazonaws	aws-java-sdk-translate	1.12.39		f9f1755c52108be9523f368c2f4a62fdeee6bb0b
com.amazonaws	aws-java-sdk-translate	1.12.390		6a39f70e947c3c6cdd8acef427d3acd7f38b75f3
com.amazonaws	aws-java-sdk-translate	1.12.391		d6529b423012fa97ab8951dc438c9dab2e520ab0
com.amazonaws	aws-java-sdk-translate	1.12.392		7bca83a4b3c840b17c2748e9c9dc6fb593f9dddf
com.amazonaws	aws-java-sdk-translate	1.12.393		6a03ae209fb79f2c0b20e0e8a03b6a74afb520c5
com.amazonaws	aws-java-sdk-translate	1.12.394		c4984af6d600a338705ff0782e3e31d37c636921
com.amazonaws	aws-java-sdk-translate	1.12.395		474d525e2d19c8bbbea0ae1416d11c6a6cb950dd
com.amazonaws	aws-java-sdk-translate	1.12.396		452e7dab15b29e4c0d26893bcde67a14a2942dac
com.amazonaws	aws-java-sdk-translate	1.12.397		7cd589ccd52db27e6473d1eb1f8a6c73662406ab
com.amazonaws	aws-java-sdk-translate	1.12.398		72bf404e5957c6937541861a14cbd8a7bdba0ef8
com.amazonaws	aws-java-sdk-translate	1.12.399		1b4947a84cf37f77c3733a51f79f391b54a900b0
com.amazonaws	aws-java-sdk-translate	1.12.4		81a1e50efc444eb24a81fdd90e7a5546be1013db
com.amazonaws	aws-java-sdk-translate	1.12.40		5928afced3827f2396f7a40a6ac3d0094f75f174
com.amazonaws	aws-java-sdk-translate	1.12.400		0bb2dfed2f4b7252b7086eece2d4bc09f394ea50
com.amazonaws	aws-java-sdk-translate	1.12.401		ffca4a801d852c1c482afbc42011f56a353c3463
com.amazonaws	aws-java-sdk-translate	1.12.402		c6432760b76b230f7bf4b2e8358b37ea349f4d7c
com.amazonaws	aws-java-sdk-translate	1.12.403		d633c5de75d8ef6009223491e387944eba6751f8
com.amazonaws	aws-java-sdk-translate	1.12.404		16cdda7cc7088d4bc6988273508e8c57cbd518bb
com.amazonaws	aws-java-sdk-translate	1.12.405		c87bb657f94adee14575e02988fd2d87e2e5dd64
com.amazonaws	aws-java-sdk-translate	1.12.406		8fc02295c5fef0ae4d41f6597d4b2ee2eeb70eaf
com.amazonaws	aws-java-sdk-translate	1.12.407		5fad3c6d5faadd054902f6a9dc9bb9e006a950b0
com.amazonaws	aws-java-sdk-translate	1.12.408		f0fbea7e8c9192a1df90e23cb44334af165e518d
com.amazonaws	aws-java-sdk-translate	1.12.409		8abb2a16bca5673bd15a79729c678038709ccb43
com.amazonaws	aws-java-sdk-translate	1.12.41		f470711fcdcd01ac72fb9ce64019fc76d7a3e167
com.amazonaws	aws-java-sdk-translate	1.12.410		6e7cdd6d52e299db683dd62eeef54cf45d2b26dc
com.amazonaws	aws-java-sdk-translate	1.12.411		dc46ac4f40774da79f9d115916ea40587153e771
com.amazonaws	aws-java-sdk-translate	1.12.412		50bb2d60dc0ee2c085c77f2fbf122701cbbd2cc0
com.amazonaws	aws-java-sdk-translate	1.12.413		e89bb9850338a0e8cce1ad1c6bebe53308900428
com.amazonaws	aws-java-sdk-translate	1.12.414		0d4d2ad3a9f7832596d10713f71dae3fe7903b32
com.amazonaws	aws-java-sdk-translate	1.12.415		c727584c938266f5e0c1b7902e1857479404e4db
com.amazonaws	aws-java-sdk-translate	1.12.416		433434e2a9cc157e2740103604189791cd96c87f
com.amazonaws	aws-java-sdk-translate	1.12.417		2e7751e26aebc3e60d632b36e092112f4da34ec9
com.amazonaws	aws-java-sdk-translate	1.12.418		bb8a7ed3ada341fdacd23a579d3a870e3fa8ff09
com.amazonaws	aws-java-sdk-translate	1.12.419		d90665cdd48eec1b4955502077ca4d14c066c917
com.amazonaws	aws-java-sdk-translate	1.12.42		6474e7ecdc87fd52e00a70fe5454d951b3a13935
com.amazonaws	aws-java-sdk-translate	1.12.420		40a044c7e50e6f6b501bfe17848ec432d2b73573
com.amazonaws	aws-java-sdk-translate	1.12.421		00230f2d4b9ca5194e400de7444f9b5f5ea0fcca
com.amazonaws	aws-java-sdk-translate	1.12.422		d50db11c42466b5a30e369ab8e2cafe9679a7e42
com.amazonaws	aws-java-sdk-translate	1.12.423		75af7cd4af5867c92b0abdeafe08394182938d44
com.amazonaws	aws-java-sdk-translate	1.12.424		f6d9f1965342e315e986d5e4f9dfd8fe5779d12f
com.amazonaws	aws-java-sdk-translate	1.12.425		44ee96b725f0f14fc9f462741817df47dcbfb18d
com.amazonaws	aws-java-sdk-translate	1.12.426		96e88eb8d2a23057aebf2def22a5db4246f47a99
com.amazonaws	aws-java-sdk-translate	1.12.427		f98385e260693337db949684b3f13ebb2729839f
com.amazonaws	aws-java-sdk-translate	1.12.428		e9783e4ddd14e141f129dbd24a35a07793088d9a
com.amazonaws	aws-java-sdk-translate	1.12.429		06f14a2c53f14fa29a141630ff6a7e3903803bbf
com.amazonaws	aws-java-sdk-translate	1.12.43		1c667f1780ef3508b5ce73b6638276f52f6169d2
com.amazonaws	aws-java-sdk-translate	1.12.430		94359b1355a43702ce52b780db6b56c8833fa5a4
com.amazonaws	aws-java-sdk-translate	1.12.431		1fa57adbd8fd6b84c7233e8b6760c6212cd8798e
com.amazonaws	aws-java-sdk-translate	1.12.432		ef50a283016cbce1bf7d0facc28e8098644f062b
com.amazonaws	aws-java-sdk-translate	1.12.433		836f0ffa988d3a53ce0a666e1bcc50777976f4d5
com.amazonaws	aws-java-sdk-translate	1.12.434		54812773950d8264f2af3cff90ae28f053c58a59
com.amazonaws	aws-java-sdk-translate	1.12.435		2eff5413b2bd451a9c5670b041d65b0e736fb090
com.amazonaws	aws-java-sdk-translate	1.12.436		134ea9271412cca004a03511acbbb941f3a6059d
com.amazonaws	aws-java-sdk-translate	1.12.437		d9522cd809f82856625c1b0f963671957a55458c
com.amazonaws	aws-java-sdk-translate	1.12.438		0f91d3a141ff0ac88c40ecdfa0b8d932c3c56c86
com.amazonaws	aws-java-sdk-translate	1.12.439		7adb1d207d8767df4c2f1df4c15017b372878c10
com.amazonaws	aws-java-sdk-translate	1.12.44		ef8ca5305b8eabd47e242f127972779b38bdae05
com.amazonaws	aws-java-sdk-translate	1.12.440		44ad5e2322a9899e77e9c3266733db7f8d286373
com.amazonaws	aws-java-sdk-translate	1.12.441		046e8d19de9169564054b97664da3b253cce02ed
com.amazonaws	aws-java-sdk-translate	1.12.442		7d74ee4a4a416641fad35673d5c23e340d303a09
com.amazonaws	aws-java-sdk-translate	1.12.443		70e581e0ac017e8b999fe3f62ce8b06ec50dfcd9
com.amazonaws	aws-java-sdk-translate	1.12.444		579d6b524e41855d8e2ab31926b9917fd49c12d5
com.amazonaws	aws-java-sdk-translate	1.12.445		e56762733f16349e914b76f4f648cbc58c03f03e
com.amazonaws	aws-java-sdk-translate	1.12.446		8598ed45c2e1012a75d56e32ecda7af8c8f10a45
com.amazonaws	aws-java-sdk-translate	1.12.447		7842f581b1813753d34216e2f6624ba041fcd71c
com.amazonaws	aws-java-sdk-translate	1.12.448		ec80405c1eb0a3be96f53237f53ed30f791dbe09
com.amazonaws	aws-java-sdk-translate	1.12.449		457757e4f7e98bb08bcc9a41ce1daffea56a5587
com.amazonaws	aws-java-sdk-translate	1.12.45		ccaf6007362caabd48b11f43abc3f6e8c0137595
com.amazonaws	aws-java-sdk-translate	1.12.450		a5eb22eebf51b3ebe17b420e82c24b2894102d23
com.amazonaws	aws-java-sdk-translate	1.12.451		ee443b58219ffc8c1ca611120d7cdc6be73e6ded
com.amazonaws	aws-java-sdk-translate	1.12.452		b521f1a30cdfb1f632336874d44c7dfb0ceb5791
com.amazonaws	aws-java-sdk-translate	1.12.453		b5dc436485fe1433104998698075c12903430468
com.amazonaws	aws-java-sdk-translate	1.12.454		f0bcac06c281fd31ee3ac4acb075f94eadbfd0f5
com.amazonaws	aws-java-sdk-translate	1.12.455		98da0967d705d1bf2724d27de310bc7daff5a205
com.amazonaws	aws-java-sdk-translate	1.12.456		cff416c7ecdc85e86cd9bee4fc143f81b3741cac
com.amazonaws	aws-java-sdk-translate	1.12.457		ffc17b5ab359a91436fb5d0cadac2c9d938a9786
com.amazonaws	aws-java-sdk-translate	1.12.458		738509c33bf76fc97909326492e706dd3ae86d70
com.amazonaws	aws-java-sdk-translate	1.12.459		97faed2195aea6c51184739e10be6c42eb042fd6
com.amazonaws	aws-java-sdk-translate	1.12.46		a8996604a05b17e5f470271b49baa44618881fc3
com.amazonaws	aws-java-sdk-translate	1.12.460		d4b5ccdccc704297ccb75075c72980f1f0060702
com.amazonaws	aws-java-sdk-translate	1.12.461		9bc6d92712b749ea33c0f9b0f05e9b823c02c570
com.amazonaws	aws-java-sdk-translate	1.12.462		247728034afd6bd345552f8437ebcfd4bf78ca37
com.amazonaws	aws-java-sdk-translate	1.12.463		5ecaa7a5c0f314711c66583b154e9c9065a57c31
com.amazonaws	aws-java-sdk-translate	1.12.464		d824a08a15c0f3efe288ac9147072b89dc055a80
com.amazonaws	aws-java-sdk-translate	1.12.465		9fca9d3cc787184201df6a64364a499b62d489fd
com.amazonaws	aws-java-sdk-translate	1.12.466		25fcf633599524aac8408104c3b5e82bab6d2547
com.amazonaws	aws-java-sdk-translate	1.12.467		33815871c98991ee97a1e44ad1d844268b9889f1
com.amazonaws	aws-java-sdk-translate	1.12.468		2e7e55db32d6ff203cf9559822332fb13124f479
com.amazonaws	aws-java-sdk-translate	1.12.469		823c893491fa697212f45653f0465f9eab10890c
com.amazonaws	aws-java-sdk-translate	1.12.47		a00bcf0f8e5d3e3c9c07019b0d46d902ee975424
com.amazonaws	aws-java-sdk-translate	1.12.470		27c9d4e62147e06a940771cda809c61602d36ebc
com.amazonaws	aws-java-sdk-translate	1.12.471		99765779cde9277ba3cea453647df37017f3d432
com.amazonaws	aws-java-sdk-translate	1.12.472		857a439442300c9d34906750e69c27e569e0b63f
com.amazonaws	aws-java-sdk-translate	1.12.473		b1654defe91a72d5eadad65d487f5e2c2a5f08fe
com.amazonaws	aws-java-sdk-translate	1.12.474		cb3e3c90ad2a3a85fcee6ef5c79e82329d198144
com.amazonaws	aws-java-sdk-translate	1.12.475		60784ea3cc9e6a358e8143d20de99d14523761c6
com.amazonaws	aws-java-sdk-translate	1.12.476		090660a49b5891a990917be002de4136d036c7fb
com.amazonaws	aws-java-sdk-translate	1.12.477		4e262b35dc840a0538cb98c0f6bcc76ce283f41a
com.amazonaws	aws-java-sdk-translate	1.12.478		e8a47b487eb48c00096991ef3b9e25ac4e34e9bd
com.amazonaws	aws-java-sdk-translate	1.12.479		f33fbd761607a778b9e02a2d1149c24d6937bbb2
com.amazonaws	aws-java-sdk-translate	1.12.48		23fae556c145d35df52ccf417fbf9b98a30a1d59
com.amazonaws	aws-java-sdk-translate	1.12.480		9e8216359cca6b0ec7a6593de73ecb82647181b3
com.amazonaws	aws-java-sdk-translate	1.12.481		fecc6fe1b471e9f0670f884f40d9f1c535732127
com.amazonaws	aws-java-sdk-translate	1.12.482		d0ec66f1e2710c6bf89074224d6e434fa70d6fac
com.amazonaws	aws-java-sdk-translate	1.12.483		8abaa9f02d9685cf63e22630d81a7879e3244a72
com.amazonaws	aws-java-sdk-translate	1.12.484		adf94d735c432f52ef293759bc69a11b29f29c56
com.amazonaws	aws-java-sdk-translate	1.12.485		af0c1a0e230cb731f016ec616df4ceefcd287c09
com.amazonaws	aws-java-sdk-translate	1.12.486		cb17170d44ebbeb7df80b93ec24494bd984d1cf8
com.amazonaws	aws-java-sdk-translate	1.12.487		40ca79dcb2a6f87fcf6fdf1892973d5646420ebe
com.amazonaws	aws-java-sdk-translate	1.12.488		70f01aeeadf4e0071df346f83e0e6c8c847a47f5
com.amazonaws	aws-java-sdk-translate	1.12.489		5ffbb14fc91fd25bc76075234db00fffa285a382
com.amazonaws	aws-java-sdk-translate	1.12.49		ee48691d183d97a0d5ec4a0fe6f6d625a985903a
com.amazonaws	aws-java-sdk-translate	1.12.490		a347b4e0e94ffd4d8dd407975bc475cef5c31c59
com.amazonaws	aws-java-sdk-translate	1.12.491		522f4a6f9058c0c0c42c69edbb23504893ceac28
com.amazonaws	aws-java-sdk-translate	1.12.492		6dabafcef44f56ad94d8bc88330022cc2bba322b
com.amazonaws	aws-java-sdk-translate	1.12.493		aae35a08ae3f5ef46af761b861289d58298dd344
com.amazonaws	aws-java-sdk-translate	1.12.494		64cf8aeb83a553e363b3ef726bbfe92dc3841c0b
com.amazonaws	aws-java-sdk-translate	1.12.495		732d0f59ce8aedc8a2fdc7ab8d92968b91a93a82
com.amazonaws	aws-java-sdk-translate	1.12.496		ada86abdd80f5a1f0cfb5e05c9c7eb69e4db86fe
com.amazonaws	aws-java-sdk-translate	1.12.497		19a57b0ab8994c89cb2ad2b8c03bd7e7777bf6a7
com.amazonaws	aws-java-sdk-translate	1.12.498		12dc3e5400f452dba1775e3382e0c5a3e212280e
com.amazonaws	aws-java-sdk-translate	1.12.499		54a4f3d213b4539408468feff27ec1e4f7b540a8
com.amazonaws	aws-java-sdk-translate	1.12.5		e43bf80abd9f1172996618ebe30f02482d665765
com.amazonaws	aws-java-sdk-translate	1.12.50		d392a2b152a3e8142f9592c52038db7d8ea4e7c9
com.amazonaws	aws-java-sdk-translate	1.12.500		8b6cceb8e8ce13fce33ddf088071aaeb7304975c
com.amazonaws	aws-java-sdk-translate	1.12.501		4ec8c5b597dc313abc01bd3ee48492f771577a76
com.amazonaws	aws-java-sdk-translate	1.12.502		173311604e46617069694d64bacf30624df2635d
com.amazonaws	aws-java-sdk-translate	1.12.503		25b6094e0e4efb3c180c263d5275b14e45975495
com.amazonaws	aws-java-sdk-translate	1.12.504		a9f3a821c64b268d119272dac6f8839cc929824a
com.amazonaws	aws-java-sdk-translate	1.12.505		067e30c46b30d0b12d5d64aa2e939e28354f143e
com.amazonaws	aws-java-sdk-translate	1.12.506		2e736d0d1f8c47f526dd988e44bf15df4a9399e8
com.amazonaws	aws-java-sdk-translate	1.12.507		a0e77deec7915ec0f7137a057206f8c1c7ac6650
com.amazonaws	aws-java-sdk-translate	1.12.508		ccc6526224b2add28483573ac7392fa6516f233c
com.amazonaws	aws-java-sdk-translate	1.12.509		69bee5ca8a02996bbc065240c73d773ef333bc41
com.amazonaws	aws-java-sdk-translate	1.12.51		7ae733b2c20ce07020266b10a437e8ba7736e913
com.amazonaws	aws-java-sdk-translate	1.12.510		24558d982edb5b0a041b10cc81ce59caf0590672
com.amazonaws	aws-java-sdk-translate	1.12.511		589eaf9a6d5cd83cfae77dd9b3a8135e3e48e557
com.amazonaws	aws-java-sdk-translate	1.12.512		1a0516096cf488c63812f41680d4268153a5e983
com.amazonaws	aws-java-sdk-translate	1.12.513		75002304ff5b729f54b05a22cf3f1a3533ef23b2
com.amazonaws	aws-java-sdk-translate	1.12.514		78dec969255d8a021c113ffc51dbaf8ce5663798
com.amazonaws	aws-java-sdk-translate	1.12.515		17042760886a68b54b8d1ee0c81e33a819ff55c7
com.amazonaws	aws-java-sdk-translate	1.12.516		6d3d661931fdb9aab46e3917e1ea671a6986e85a
com.amazonaws	aws-java-sdk-translate	1.12.517		22719b3ca7a2820c8b22db9957b2d967aa7e5dfc
com.amazonaws	aws-java-sdk-translate	1.12.518		b64214e08964a47fa67fc1aa6629f5330ddf5baf
com.amazonaws	aws-java-sdk-translate	1.12.519		4226af05c120386e6c54298a59c5ddbff5f4dcef
com.amazonaws	aws-java-sdk-translate	1.12.52		670402c54e0eec3c409451e711633504253d3381
com.amazonaws	aws-java-sdk-translate	1.12.520		9a1ab8bbb7228a477fbdd4577f879250e5b0573e
com.amazonaws	aws-java-sdk-translate	1.12.521		7c90a9ac8c6c6779d1e332f8bd6b787de6df0d9a
com.amazonaws	aws-java-sdk-translate	1.12.522		5160a9cc2cbc7c548040467acd737039e8dfc0e9
com.amazonaws	aws-java-sdk-translate	1.12.523		e2e54b705459a0887cf0d52005729a85479aa03f
com.amazonaws	aws-java-sdk-translate	1.12.524		ccdb60d1daf9500b40612bab233d7e039ccdabef
com.amazonaws	aws-java-sdk-translate	1.12.525		f8dd8e21b5c2416a027478bfefeff5dc428804ee
com.amazonaws	aws-java-sdk-translate	1.12.526		426277d22a7f12ad3e710b1bb865acf6a0073fb4
com.amazonaws	aws-java-sdk-translate	1.12.527		7f41765345c38e33919fb5fbd89f6c1185ac16d0
com.amazonaws	aws-java-sdk-translate	1.12.528		d8f7dbb50f1dd14bb33458bf2b7970c0959313bf
com.amazonaws	aws-java-sdk-translate	1.12.529		57ec54bec11f7c799932ce5c48dad248713aedb6
