cc.drx	repl_2.13.0-M4	dp		77d27264609a5c427305496b097cd797e7a5622d
com.viiyue.plugins	validator-lite-spring-boot-samples	1.2.1		fc29b0aa8decdf2c88c1083755866eb32fd5101c
com.viiyue.plugins	validator-lite-spring-boot-samples	1.2.2		44af6f37ac53355d39449af6d8cddb809e24e283
de.sciss	fingertree_3.0.0-RC3	1.5.5		fef22bdb06d705d4c67273bae28e923935a7af23
dev.hnaderi	scala-k8s-spray-json_2.12	0.10.0		1ea3c9270bb124ad32c589d748e7133de0011e6e
dev.hnaderi	scala-k8s-spray-json_2.12	0.11.0		5101a13745a7bf105793b8c1b04595cb942a7faf
dev.hnaderi	scala-k8s-spray-json_2.12	0.11.1		b7e232fcb5aaed90e972a694a31a0fed20796983
dev.hnaderi	scala-k8s-spray-json_2.12	0.12.0		ddd4a8b3631e9af62106b9ca890336c0a0688a0a
dev.hnaderi	scala-k8s-spray-json_2.12	0.12.1		9d1f6a3482203eaba8d46919dd1c16b73320f372
dev.hnaderi	scala-k8s-spray-json_2.12	0.13.0		81e168ad0c3dfb8f3219564ef82ae1528b6848ed
dev.hnaderi	scala-k8s-spray-json_2.12	0.13.1		bda7d2a512a50e344d4b437ffb65e2a6b987d212
dev.hnaderi	scala-k8s-spray-json_2.12	0.14.0		83271cbfb686c2cc31350d6421939f8565be344c
dev.hnaderi	scala-k8s-spray-json_2.12	0.15.0		759ad6b50c21c40e7e7647b7a821581365110702
dev.hnaderi	scala-k8s-spray-json_2.12	0.15.1		7ea48323fbcde75a994a926f0e1a7afcb5c2d347
dev.hnaderi	scala-k8s-spray-json_2.12	0.15.2		665f5847310f1648f03b08f2f5113ddbda0385cf
dev.hnaderi	scala-k8s-spray-json_2.12	0.15.3		9e60347dd662959e6329deb62a02b5de42f0010f
dev.hnaderi	scala-k8s-spray-json_2.12	0.16.0		9099d1217abae2dde24616bd8112b9f1a563c707
dev.hnaderi	scala-k8s-spray-json_2.12	0.16.1		e08e87535534928e4d0479c2c4d9250ac194a7fe
dev.hnaderi	scala-k8s-spray-json_2.12	0.16.2		b47c6ff44e62a694da3854a074c49294dfb94623
dev.hnaderi	scala-k8s-spray-json_2.12	0.16.3		a184b9a4203646d27a913c9b3217e530bc813adb
dev.hnaderi	scala-k8s-spray-json_2.12	0.16.4		7d130784e3992982cd0acf2ac7bc355b3dda4092
dev.hnaderi	scala-k8s-spray-json_2.12	0.17.0		cd8f5db1ba9ef988875be7a83e19c62eb3ea44e0
dev.hnaderi	scala-k8s-spray-json_2.12	0.18.0		7ff99d63b4b339841d6988e2279f728e30ea816d
dev.hnaderi	scala-k8s-spray-json_2.12	0.19.0		88422fda978591c913d5f51d56c310cebc1e49c5
dev.hnaderi	scala-k8s-spray-json_2.12	0.20.0		24a694cb7506716da4e785ef73233ca6e0c727fb
dev.hnaderi	scala-k8s-spray-json_2.12	0.20.1		9664f5f5703b7a0c06a87a70736741726c3e2c21
dev.hnaderi	scala-k8s-spray-json_2.12	0.20.2		ddb62475bad688130b0dc5297c424b5f12b2bca6
dev.hnaderi	scala-k8s-spray-json_2.12	0.20.3		cda19375f9ac9ff88dc6a78c32ece3cb6e4c443b
dev.hnaderi	scala-k8s-spray-json_2.12	0.21.0		d90a6b9b6b5c2c76cfd87c6173c17fcf937a7e73
dev.hnaderi	scala-k8s-spray-json_2.12	0.22.0		1605008f1e83df0c78b0a4efe7c30d9c85a483a4
dev.hnaderi	scala-k8s-spray-json_2.12	0.23.0		e7eba64bf3eb474cd586c4b73e7cea27c60078c5
dev.hnaderi	scala-k8s-spray-json_2.12	0.3.0		913ef64b9f8d124c9debb5332f86c858014189c8
dev.hnaderi	scala-k8s-spray-json_2.12	0.4.0		9a33c348355378e0edd3a74b7e17f93a1e28a9f1
dev.hnaderi	scala-k8s-spray-json_2.12	0.5.0		0987b926c8746b25e48dda08cd018f4b265fc484
dev.hnaderi	scala-k8s-spray-json_2.12	0.5.1		3cd5b9e53dd04364dd222a092ac4af8b0ce19669
dev.hnaderi	scala-k8s-spray-json_2.12	0.5.2		ba12b86f645e72140cfbfd1f9625b4d8cea89c54
dev.hnaderi	scala-k8s-spray-json_2.12	0.6.0		c3e03efce5e12d801695ad02390bcbdbe4a872de
dev.hnaderi	scala-k8s-spray-json_2.12	0.7.0		d5990208372e6787547687038263345f5ce7cf1d
dev.hnaderi	scala-k8s-spray-json_2.12	0.8.0		27de5dcb6860cbf413e58559086369e4bb9cb668
dev.hnaderi	scala-k8s-spray-json_2.12	0.8.1		f717921d6bdaa29cee34ed853dd005c73403ea1c
dev.hnaderi	scala-k8s-spray-json_2.12	0.8.2		60e09be83f7e7736db268277e0ec9e6b30679ed5
dev.hnaderi	scala-k8s-spray-json_2.12	0.9.0		03bd06c52743ad0914d9a82b63184312269743ed
dev.zio	zio-config-pureconfig_2.13	4.0.3		b1092198893a2ac8301ec62618bc0972c6e008bd
dev.zio	zio-config-pureconfig_2.13	4.0.4		b3e619653d249f98cc61e0c7223b664d4e34902a
info.xiancloud	xian-curator-recipes	0.1.0		a2388fc8cd3856b53af79da75f9d904a80bec749
info.xiancloud	xian-curator-recipes	0.1.0-SNAPSHOTS		68af92f403ed2728ad63eb9f277cd74db1a601ff
info.xiancloud	xian-curator-recipes	0.1.0-beta		430ce50e21320548f145f548e5850847405e4857
info.xiancloud	xian-curator-recipes	0.1.1		a21bfd216a10660c10384db4b160084bd51813c1
info.xiancloud	xian-curator-recipes	0.1.2		8b6c12bd762741605b59c1c45b5fb652970a19e6
info.xiancloud	xian-curator-recipes	0.1.3		7bd2dfd1a752c82513852f436ee181e26a2bb13a
info.xiancloud	xian-curator-recipes	0.1.4		022a22ca34326a65b29deae10a01747012f8e9c3
info.xiancloud	xian-curator-recipes	0.2.0-pre		8e36b0b0ad1f2229177cc0cc9573ae82c1883a5b
info.xiancloud	xian-curator-recipes	0.2.0-pre2		a2b7f2b07f907777307850c91766b60ac4f1e0d8
info.xiancloud	xian-curator-recipes	0.2.0-pre3		1ad1ab92c412e57aa56d794cbce95a94b4a08617
info.xiancloud	xian-curator-recipes	0.2.1		486137d2aed8afe11fc50a7b10a3757a575c791a
info.xiancloud	xian-curator-recipes	0.2.1-pre0		8221a3be6a6ff1ed5927f02416cd017e3859fcbc
info.xiancloud	xian-curator-recipes	0.3.3		734d835324d4610f76a8fc86e9a8470c113b99b0
info.xiancloud	xian-curator-recipes	0.3.3.1		d09b0fd78e0409a51a664adcb4f8839ff5400eca
info.xiancloud	xian-curator-recipes	0.3.3.2		621b47251298a9a52e6e5031c90e9bf558ad70f7
info.xiancloud	xian-curator-recipes	0.3.3.3		5013572ab0771222edf9e38e69a2004a953eec4d
io.eventuate.tram.core	eventuate-tram-spring-events-common	0.27.0.RELEASE		635b5a53488fabeb74c373b37111e3b502d09a47
io.eventuate.tram.core	eventuate-tram-spring-events-common	0.28.0.RELEASE		ae9632e33b170dd93960a6f6792874fe0ac42b8f
io.eventuate.tram.core	eventuate-tram-spring-events-common	0.29.0.RELEASE		21b1dab8b7a0c7dcc2e2a371baaf96df9c651d64
io.eventuate.tram.core	eventuate-tram-spring-events-common	0.30.0.RELEASE		9f79e31cb59284eaa9cae690904bfc5852b7df8e
io.eventuate.tram.core	eventuate-tram-spring-events-common	0.31.0.RELEASE		bf58e3664fe85ca125226f41c7a63a72639d3fad
io.eventuate.tram.core	eventuate-tram-spring-events-common	0.32.0.RELEASE		e0c1047c18936690b7517ea89bdf1e89902d986e
io.eventuate.tram.core	eventuate-tram-spring-events-common	0.33.0.RELEASE		83f2561d4fb50ee6970b2bc81724c0fc4485f078
io.eventuate.tram.core	eventuate-tram-spring-events-common	0.34.0.RELEASE		15935a5f6eca82d65d5eb0b0f95123517e7054f0
io.eventuate.tram.core	eventuate-tram-spring-events-common	0.35.0.RELEASE		7bc84912a6e3b014e227c0116c571faef2b42ff9
io.eventuate.tram.core	eventuate-tram-spring-events-common	0.36.0.RELEASE		b00d883c30b571c25681e9e9684aa62b8ac3fd60
io.github.apolostudio	composemultiplatformpaging-iosarm64	0.0.0		N/A
io.github.apolostudio	composemultiplatformpaging-iosarm64	0.0.0	metadata	2ebca0d4f0333abad8240cb7db6bb532136cde63
io.github.dftrakesh	tqlrest	1.1		a029c53b067bce6fa7586010cd2d7f56de3f5097
io.github.dftrakesh	tqlrest	1.2		c1bc9f70e8c7199248bc056de0c886e2ed8f8e93
io.github.kotools	types-linux	4.0.0		N/A
io.github.kotools	types-linux	4.0.1		N/A
io.github.kotools	types-linux	4.1.0		N/A
io.github.linx-opennetwork	sdn-sdk-java	0.1.0		f81bef8016379e2c3bb488ebfaca86827aa0b19e
io.ktor	ktor-http-cio-androidnativex86	3.0.0		7ca893fe7a282eecc2c8bb1bace236e1253a63fb
io.ktor	ktor-http-cio-androidnativex86	3.0.1		1c5ce31bdac312c389b95e50b5b7479429929e3e
io.ktor	ktor-http-cio-androidnativex86	3.0.2		5ea7352abbaca748ddaa9c076353b93d162adc00
io.ktor	ktor-http-cio-androidnativex86	3.0.3		a13d2b7365487ee3fdea4d3b8b9be0e10c46b7f5
io.ktor	ktor-http-cio-androidnativex86	3.1.0		09fcdd848f4992fb3e300fc99a86501049499b11
io.ktor	ktor-http-cio-androidnativex86	3.1.1		2edd153fe1d2d9c22912f420e6adb8d139d7ed7e
io.ktor	ktor-http-cio-androidnativex86	3.1.2		96baa8d8e5bd64f6760e60ff62a99ccc85264647
io.vproxy	graal-sdk-mock-word	1.0.0		c94d82bf8ed23569d09ca2917d5915b5a2f1722b
io.vproxy	graal-sdk-mock-word	1.1.0		3713650b19c38a441aab7279874530d85cdf5e82
io.vproxy	graal-sdk-mock-word	1.2.0		87288ee0c7f68dd2d921189d6dfb86fb1a80c266
io.vproxy	graal-sdk-mock-word	1.2.1		812a6422464ebec809cf05ce25ee9f41b0654545
io.vproxy	graal-sdk-mock-word	1.2.2		c92ed576c23c7abbf949565737d5e4249db369af
kr.jadekim	chameleon-proto-initia-opinit-jvm	1.0.0-5		f509a86c63975e4d9059556983783fafcd2a4cf3
kr.jadekim	chameleon-proto-initia-opinit-jvm	1.0.1-5		f509a86c63975e4d9059556983783fafcd2a4cf3
me.nathanfallet.ringify	ringify-commons-mingwx64	0.0.1		N/A
me.nathanfallet.ringify	ringify-commons-mingwx64	0.0.2		N/A
me.nathanfallet.ringify	ringify-commons-mingwx64	0.0.3		N/A
me.nathanfallet.ringify	ringify-commons-mingwx64	0.0.4		N/A
net.dryuf.maven.plugin	dryuf-csv-localizer-maven-plugin	1.0.0		7ea67a6138823551394a8c818f58fcad5919efcf
org.apache.camel	camel-lra-starter	2.21.0		43dac9db2d32e97b97d52bcc8183204b77ece596
org.apache.camel	camel-lra-starter	2.21.1		bf410a833cd218dc89d1785d6a229b1c3475485d
org.apache.camel	camel-lra-starter	2.21.2		f1a924fc521bd2bbe1338ced4c1c6e88d645dddb
org.apache.camel	camel-lra-starter	2.21.3		5163209b077d4a4041a0e7ba9ad5e02f98aa2c65
org.apache.camel	camel-lra-starter	2.21.4		8618c28545f58a8b80dc3b5eeec1fe05cc749243
org.apache.camel	camel-lra-starter	2.21.5		597e64fdef412ce84acecdf9ba4893cf84e58340
org.apache.camel	camel-lra-starter	2.22.0		0fa2323b980461561e529bb4d2f28a2a14f62c42
org.apache.camel	camel-lra-starter	2.22.1		1a79c758f38adde9b19cc93d7e837e0ae1f4ac8c
org.apache.camel	camel-lra-starter	2.22.2		e433348a85728e0cd4da167cba4603a215a73a04
org.apache.camel	camel-lra-starter	2.22.3		edc930829c258d219eb0b8f5d64927a26ccc9c02
org.apache.camel	camel-lra-starter	2.22.4		1fa8bcac66941e10d3859e95bb79f204f33483d8
org.apache.camel	camel-lra-starter	2.22.5		ce3a5629c3c8186e3abb320a62d47cd13d0439d9
org.apache.camel	camel-lra-starter	2.23.0		be7354fc9e07af99b3230462a73c303687a5d9d4
org.apache.camel	camel-lra-starter	2.23.1		6263767fd9eee2aa94e8fd52685fdc4d88ed0d61
org.apache.camel	camel-lra-starter	2.23.2		32b7b42098b4b3febd20a5415c5c63067be7c4ee
org.apache.camel	camel-lra-starter	2.23.3		b8c22a87595ba34d8f5596ce90b0f27fbd382076
org.apache.camel	camel-lra-starter	2.23.4		ef006a117a7d10a77d4426f67c5a2f55d6c64b68
org.apache.camel	camel-lra-starter	2.24.0		501cf00bccea8d2eeb15deb132aee6d88cf386f6
org.apache.camel	camel-lra-starter	2.24.1		bec70fa470b5a4e6d50e1641f016125b0ca1c48e
org.apache.camel	camel-lra-starter	2.24.2		091dd752fb5d1217816da1e6390cd8f7fd4f882c
org.apache.camel	camel-lra-starter	2.24.3		93a51f76ac1079d133e580616bf7fb0fb056dcb3
org.apache.camel	camel-lra-starter	2.25.0		6f15b50278cd36b0daca053ef9d3779d033bea98
org.apache.camel	camel-lra-starter	2.25.1		57a2fd782943e4da6788ed740f1a781fb473fff1
org.apache.camel	camel-lra-starter	2.25.2		f3444b500501cefd555a2b921c6e0fa87ab76a8f
org.apache.camel	camel-lra-starter	2.25.3		165aa6a5910a11ec0da8b96434abb362bf7df101
org.apache.camel	camel-lra-starter	2.25.4		fcf8a4828a5fe749f077232519ac11e4079fa7ea
org.apache.camel	camel-lra-starter	3.0.0-M1		5065b91e2470b3b10f77f972b8d0a51cd610a63a
org.apache.camel	camel-lra-starter	3.0.0-M2		1fe4a6c6f700fc8df1159e57bfc9bbfa444ed50a
org.apache.camel	camel-lra-starter	3.0.0-M3		c82122e5e569bf3ea789c28b5c1b2cbc5707df12
org.apache.camel	camel-lra-starter	3.0.0-M4		e69e6c6a325624ff45ae1d5266b21a666b2b39cf
org.apache.camel	camel-lra-starter	3.0.0-RC1		43b1537243d31e1e0e5d9b3d2b164dc990ddde50
org.apache.camel	camel-lra-starter	3.0.0-RC2		4a19dfccd018e517f33bffbda3913c04c143055c
org.apache.camel	camel-lra-starter	3.0.0-RC3		011992dada7890224d8ead1f0d52866cf4014ea3
org.apache.camel.quarkus	camel-quarkus-integration-test-aws2-cw	1.8.0		f8845ec97c3b12a65d8f9f6e1f600a4021f49e30
org.apache.camel.quarkus	camel-quarkus-integration-test-aws2-cw	1.8.1		067f515db3a49ccc8e13b1b08215f7a9d9764462
org.apache.camel.quarkus	camel-quarkus-integration-test-aws2-cw	2.0.0		c71d00e15c8cf0de920341ce36c6c5c34da61ddc
org.apache.camel.quarkus	camel-quarkus-integration-test-aws2-cw	2.0.0-M1		8344d10c34d52e0feaef4dca0b3a2bcd373644c9
org.apache.camel.quarkus	camel-quarkus-integration-test-aws2-cw	2.0.0-M2		28f255eccb268c8269e0114db16b7e9ad6580724
org.apache.camel.quarkus	camel-quarkus-integration-test-aws2-cw	2.1.0		2844f2843e31f412106144ac6ef1f94584438fe5
org.apache.camel.quarkus	camel-quarkus-integration-test-aws2-cw	2.10.0		928252b0bb90bdd0ab62c081513421d821ed3f5e
org.apache.camel.quarkus	camel-quarkus-integration-test-aws2-cw	2.11.0		5ab15aebf23a71e7ff808df04f0915f82553f6eb
org.apache.camel.quarkus	camel-quarkus-integration-test-aws2-cw	2.12.0		00f39901c998e035e4962062f30e8441f900d640
org.apache.camel.quarkus	camel-quarkus-integration-test-aws2-cw	2.13.0		fde327d6b06bfc56ec2a85d7c00c33b02fb89f6f
org.apache.camel.quarkus	camel-quarkus-integration-test-aws2-cw	2.13.1		a9f99bc74d0b970aed615b7e08f685d0e19ce1bf
org.apache.camel.quarkus	camel-quarkus-integration-test-aws2-cw	2.13.2		4fb483aff71755fc9bb12c0ad2546bb42c16a08e
org.apache.camel.quarkus	camel-quarkus-integration-test-aws2-cw	2.13.3		0964c85ca25fdb8c4073cf92ff8ece3451f82f2e
org.apache.camel.quarkus	camel-quarkus-integration-test-aws2-cw	2.14.0		54c8eb6903bff6019e06318e2003da55626d49b1
org.apache.camel.quarkus	camel-quarkus-integration-test-aws2-cw	2.15.0		185dae3d545f19a39a36d35dd797f773bfcd1f12
org.apache.camel.quarkus	camel-quarkus-integration-test-aws2-cw	2.16.0		e4ed3639d8c50a11908d1addd75da80225546330
org.apache.camel.quarkus	camel-quarkus-integration-test-aws2-cw	2.2.0		40f8383155c81c66ad207945852dc615a51ecffb
org.apache.camel.quarkus	camel-quarkus-integration-test-aws2-cw	2.2.1		4e08fa5fd99d17a6656309bad0d492581af0284b
org.apache.camel.quarkus	camel-quarkus-integration-test-aws2-cw	2.3.0		89631d790f45b50bba1a270659327bf73adec947
org.apache.camel.quarkus	camel-quarkus-integration-test-aws2-cw	2.4.0		8088bf9ebaf6fb6bf0daf484abd02c67ad56c716
org.apache.camel.quarkus	camel-quarkus-integration-test-aws2-cw	2.5.0		e0355f37597216c9afabeb2adae7a54a7d15a401
org.apache.camel.quarkus	camel-quarkus-integration-test-aws2-cw	2.6.0		d24b9d88fa3cdb2d0227fe8cfef4c9d75a2f1a6d
org.apache.camel.quarkus	camel-quarkus-integration-test-aws2-cw	2.7.0		fba5e0c2ca38b4f8afe91576f0f7d4e2094c3762
org.apache.camel.quarkus	camel-quarkus-integration-test-aws2-cw	2.7.1		8c706d76b969d0e14c785c3d6c0885b1ed05f1c3
org.apache.camel.quarkus	camel-quarkus-integration-test-aws2-cw	2.7.2		a8e7c9c73a50f2bdef76f0d7a4cc5bd27d674403
org.apache.camel.quarkus	camel-quarkus-integration-test-aws2-cw	2.8.0		a3afff9a7ec33cda82b9eb0c7401c6f647a7689a
org.apache.camel.quarkus	camel-quarkus-integration-test-aws2-cw	2.8.0-M1		d4308a29bff2974940523862f81459699b66c101
org.apache.camel.quarkus	camel-quarkus-integration-test-aws2-cw	2.9.0		443b26255346e2963bb6849bc29f95719479e014
org.apache.camel.quarkus	camel-quarkus-integration-test-aws2-cw	3.0.0-M1		a1ad88212a61a0122e09bd8fcbedc0e33bb29378
org.apache.camel.quarkus	camel-quarkus-integration-test-aws2-cw	3.0.0-M2		e85072f47310379725907403e662cc46a8e53292
org.apache.camel.quarkus	camel-quarkus-integration-test-aws2-cw	3.0.0-RC1		66e657bfd4cfb0ca623e3a2a667322e660844929
org.apache.camel.quarkus	camel-quarkus-integration-test-aws2-cw	3.0.0-RC2		aae26e2e8a03a427586795292199b8920f24a7dd
org.apache.camel.quarkus	camel-quarkus-integration-test-aws2-cw	3.10.0		53d57aa305deae5242e104cdf7b49caf4a450438
org.apache.camel.quarkus	camel-quarkus-integration-test-aws2-cw	3.11.0		e385e7bb218328ef480fddc2549e9f678617c219
org.apache.camel.quarkus	camel-quarkus-integration-test-aws2-cw	3.12.0		9b2a773347237f173a817144e5bde456ce827fcf
org.apache.camel.quarkus	camel-quarkus-integration-test-aws2-cw	3.13.0		2c0bcfc99fdd4921a970b5ff61d5b12ff4bdd7da
org.apache.camel.quarkus	camel-quarkus-integration-test-aws2-cw	3.2.0		f72ff0b42b6c70145aaae2d8b22e37f9cafbdc5d
org.apache.camel.quarkus	camel-quarkus-integration-test-aws2-cw	3.2.1		de1d03bf6667fa51b3b4779a9846f019f2b7daca
org.apache.camel.quarkus	camel-quarkus-integration-test-aws2-cw	3.2.2		6af01e6334518474ecd3e5e5c35fe267f040ec52
org.apache.camel.quarkus	camel-quarkus-integration-test-aws2-cw	3.2.3		f706cc128bee15d7d42863e8a2bd17061c360c88
org.apache.camel.quarkus	camel-quarkus-integration-test-aws2-cw	3.4.0		fb8b6b3f664e1a63ef676fc93d9e162ea56c4147
org.apache.camel.quarkus	camel-quarkus-integration-test-aws2-cw	3.5.0		344773f0e3275f62ba7bf37a7136229d44c58159
org.apache.camel.quarkus	camel-quarkus-integration-test-aws2-cw	3.6.0		20d04a6c103210e9cbc3d9d2cc8606e6958a4414
org.apache.camel.quarkus	camel-quarkus-integration-test-aws2-cw	3.7.0		144c8d8fc278310d9314629589c0055d9218c94e
org.apache.camel.quarkus	camel-quarkus-integration-test-aws2-cw	3.8.0		d01e6b6860a393def11b9ea4839c4e0e9c958157
org.apache.camel.quarkus	camel-quarkus-integration-test-aws2-cw	3.8.1		f3b6e7dd6363d01d8da6ccc9ca48cf356aaf6f53
org.apache.camel.quarkus	camel-quarkus-integration-test-aws2-cw	3.8.2		06caea9d1f05008838b4b3315a116f09d176c5d2
org.apache.camel.quarkus	camel-quarkus-integration-test-aws2-cw	3.8.3		e52a3203defd4148ac62a8c127a6320b2645b1ee
org.apache.camel.quarkus	camel-quarkus-integration-test-aws2-cw	3.9.0		d64ac80ae7ea92864b9b69b11936cd4f5eb41319
org.apache.jena	jena-fuseki-server	2.0.0		53ea857edc236b2d4ebc906830899ab19649b74d
org.apache.jena	jena-fuseki-server	2.3.0		1237ed1052ae7bdf2e1a06a63f8e11f55c094961
org.apache.jena	jena-fuseki-server	2.3.1		f11be0910274d6426fcafc443973a3a92074bd94
org.apache.jena	jena-fuseki-server	2.4.0		057222c0e5b3f1822a67c91b408f72224a2ae586
org.apache.jena	jena-fuseki-server	2.4.1		99999a7a0344f1f9e476c7c675f13a9cbbec31f8
org.apache.jena	jena-fuseki-server	2.5.0		28c03d98a0ac09acf22d51a52e2f2e26fc4ad775
org.apache.jena	jena-fuseki-server	2.6.0		d7213742bb09ad88cbd23ac63380908880cf0f75
org.apache.jena	jena-fuseki-server	3.10.0		cd65c7e12c96e58364d7eb224a6b3d6001fd13cf
org.apache.jena	jena-fuseki-server	3.11.0		1cd4794d70b113f644b789e399b57a4130c48dfa
org.apache.jena	jena-fuseki-server	3.12.0		2cdf2481798ce3cfe9df5df57f2c0ff53fcb2b26
org.apache.jena	jena-fuseki-server	3.13.0		e7f4eacf256b8d618492b961af082c345f5767ef
org.apache.jena	jena-fuseki-server	3.13.1		145bb25a1edea161871412f29951f88838f98275
org.apache.jena	jena-fuseki-server	3.14.0		34a088b6d15724e70527f615674ebff7b0966683
org.apache.jena	jena-fuseki-server	3.15.0		2c6daf19d390253bbc70e1844ada967201d2ac1b
org.apache.jena	jena-fuseki-server	3.16.0		1f6145e56cb035a4349ac697f43a80a22b4523d1
org.apache.jena	jena-fuseki-server	3.17.0		6852f25f00bca41ed63b689ec413e02a52fbd84c
org.apache.jena	jena-fuseki-server	3.4.0		c213081c49dcbd7c824958706a196d35e7396f6f
org.apache.jena	jena-fuseki-server	3.5.0		367f042ef58a8a3fac25d2b05c28a71b39dd463d
org.apache.jena	jena-fuseki-server	3.6.0		1549bd5401ae6104dcf4d4a81b35c6fb64cf03ec
org.apache.jena	jena-fuseki-server	3.7.0		ed08440dbc17bf9472b77d917e369c63b3f03142
org.apache.jena	jena-fuseki-server	3.8.0		cf77324e22422851781069498b5fadba4f124ab2
org.apache.jena	jena-fuseki-server	3.9.0		22acd8c9331b00993db856a9ad305b39bcae95fe
org.apache.jena	jena-fuseki-server	4.0.0		5024d80ffc7dea74b0626cfa360949f30f14fc5d
org.apache.jena	jena-fuseki-server	4.1.0		56dc73f76029063b28a1868970056a2a8fe10f3b
org.apache.jena	jena-fuseki-server	4.10.0		055cfca872913dc89a89318ce5772ab45be573b5
org.apache.jena	jena-fuseki-server	4.2.0		6ca815f51212f7ebf51d2e7b9a3ca957dbeb1fdc
org.apache.jena	jena-fuseki-server	4.3.0		eab6eaa219e7a123500489826ecffeba660c98c0
org.apache.jena	jena-fuseki-server	4.3.1		a60111ee31d5a045f90c81f26a1703a75cb2104b
org.apache.jena	jena-fuseki-server	4.3.2		dfe875a715204551c497136168c718c6ee0196ac
org.apache.jena	jena-fuseki-server	4.4.0		2c5465cc546f11152f8912651cbd73b4d0771c4f
org.apache.jena	jena-fuseki-server	4.5.0		e8e3e585fe0b7473361ef608ea9646d5aec348fa
org.apache.jena	jena-fuseki-server	4.6.0		f3748cdc24337c128fca9be219e4b1ae3c908419
org.apache.jena	jena-fuseki-server	4.6.1		d51b91dfeea8af5629c709bd15b6a38f5627ea55
org.apache.jena	jena-fuseki-server	4.7.0		81b50a73e7874d96ab93b460970161900860337e
org.apache.jena	jena-fuseki-server	4.8.0		74e3e8989fae569ce5b94867323d12fc65e00812
org.apache.jena	jena-fuseki-server	4.9.0		142f226a11efc9e982226aaa64d5afe772ef9512
org.apache.jena	jena-fuseki-server	5.0.0		a3db7590a3d10abd034711d588314cb4a3c65983
org.apache.jena	jena-fuseki-server	5.0.0-rc1		142b4f730d43cee6a0ddff581379a74c3a4b5002
org.apache.jena	jena-fuseki-server	5.1.0		37975eb485d5506f8606cb7bda8a6e3c8a456a78
org.apache.jena	jena-fuseki-server	5.2.0		09ecf3b9b18821434e271a1723ae45d76278701c
org.apache.jena	jena-fuseki-server	5.3.0		b5f1cc3cd14dbc60ccace5b01b85c28792129d69
org.apache.jena	jena-fuseki-server	5.4.0		8ec619ae96211868fa4eb5c790801b66fc55b36d
org.apache.karaf.shell	org.apache.karaf.shell.osgi	2.0.0		f74392d2c510e32b876620c801ebbea0d983b03b
org.apache.karaf.shell	org.apache.karaf.shell.osgi	2.1.0		a1be44e3548afe9db36dd1a35b30a226c2032d4f
