br.com.objectos	metainf-annotations	0.4.0		ff706e50d3e2f8c52c63cedf96b67b124e1ceee3
org.kuali.rice	rice-krad-sampleapp	2.5.15		N/A
org.kuali.rice	rice-krad-sampleapp	2.5.16		N/A
org.kuali.rice	rice-krad-sampleapp	2.5.17		N/A
org.kuali.rice	rice-krad-sampleapp	2.5.18		N/A
org.kuali.rice	rice-krad-sampleapp	2.5.19		N/A
org.kuali.rice	rice-krad-sampleapp	2.5.2		N/A
org.kuali.rice	rice-krad-sampleapp	2.5.3		N/A
org.kuali.rice	rice-krad-sampleapp	2.5.4		N/A
org.kuali.rice	rice-krad-sampleapp	2.5.5		N/A
org.kuali.rice	rice-krad-sampleapp	2.5.6		N/A
org.kuali.rice	rice-krad-sampleapp	2.5.9		N/A
org.kuali.rice	rice-krad-sampleapp	2.6.0		N/A
org.kuali.rice	rice-krad-sampleapp	2.6.1		N/A
org.kuali.rice	rice-krad-sampleapp	2.6.2		N/A
org.netbeans.api	org-netbeans-modules-extexecution-base	RELEASE100		a14d95d7d27e3f05c6f69261d9e6f8d140bbbc4d
org.netbeans.api	org-netbeans-modules-extexecution-base	RELEASE110		9435c85039a9a29e562c365a65824a3a33cdf07a
org.netbeans.api	org-netbeans-modules-extexecution-base	RELEASE111		a1df18540770a3dd07fb8d0c76d63d65c1b333ec
org.netbeans.api	org-netbeans-modules-extexecution-base	RELEASE112		f1b34e3b13979fc73f6dbee57bfcc2a87e03fa9c
org.netbeans.api	org-netbeans-modules-extexecution-base	RELEASE113		88634a519f2b57ffbab760bc7008f250c079bfad
org.netbeans.api	org-netbeans-modules-extexecution-base	RELEASE120		0c1d7dd0f66550e873623caee8c1235ad910d33c
org.netbeans.api	org-netbeans-modules-extexecution-base	RELEASE120-1		f632176d948d837ee3f29a95ab646fcff7a42531
org.netbeans.api	org-netbeans-modules-extexecution-base	RELEASE120-u1		93844e1d8a283e8079c1d8f1cb69cdcb2453de0b
org.netbeans.api	org-netbeans-modules-extexecution-base	RELEASE121		98db5e34d60a0e26fc4242caccfbbdf472272677
org.netbeans.api	org-netbeans-modules-extexecution-base	RELEASE122		948d5738b28d535148a15c5cbd6a3ace0d3b8cf5
org.netbeans.api	org-netbeans-modules-extexecution-base	RELEASE123		31e1d76b0fab5787f18e7b403a7de575648512e9
org.netbeans.api	org-netbeans-modules-extexecution-base	RELEASE124		c13b4752ea442206aec9c588936f2a413f313839
org.netbeans.api	org-netbeans-modules-extexecution-base	RELEASE125		c08c73aa57fb1ed03390c44fda49081bd32c5183
org.netbeans.api	org-netbeans-modules-extexecution-base	RELEASE126		ad2db0e3e431078f16ded20c01c551f62161cc00
org.netbeans.api	org-netbeans-modules-extexecution-base	RELEASE130		223e7be5a0465bbe4a69f88a77ff1d02bf32f498
org.netbeans.api	org-netbeans-modules-extexecution-base	RELEASE140		93ea9068b1f43f40bd3d21c0a5a49dac7d086acc
org.netbeans.api	org-netbeans-modules-extexecution-base	RELEASE150		fc01d18c0c9ba80c76dc7952e815b0cef64fc089
org.netbeans.api	org-netbeans-modules-extexecution-base	RELEASE160		c602405084d1b3181dba21d46114ec21bbc4c150
org.netbeans.api	org-netbeans-modules-extexecution-base	RELEASE170		29e12314b49059b815d4f2ff9206a1f5e90be273
org.netbeans.api	org-netbeans-modules-extexecution-base	RELEASE180		717a62df5d83403a1c62f3c44dd39ec7630a3655
org.netbeans.api	org-netbeans-modules-extexecution-base	RELEASE190		d7c3815b5db4590800788aa4e5f99e2ee2005f13
org.netbeans.api	org-netbeans-modules-extexecution-base	RELEASE200		ebe1966a2381304de6e7f78ea397f088a5d55aa3
org.netbeans.api	org-netbeans-modules-extexecution-base	RELEASE210		93e0167cf9c46b0c89b30f97ed779453a5e1a920
org.netbeans.api	org-netbeans-modules-extexecution-base	RELEASE220		595d298aaf81eac018ac25062eed247a49e31988
org.netbeans.api	org-netbeans-modules-extexecution-base	RELEASE230		21511d1acafdfd449d22b01ac6266ecc7c6aba9e
org.netbeans.api	org-netbeans-modules-extexecution-base	RELEASE240		437d70eabd5f084dc176e9b225e021365d5eec8a
org.netbeans.api	org-netbeans-modules-extexecution-base	RELEASE250		72f355a070cd79f0332e8f8ff36cc224a917ae5a
org.netbeans.api	org-netbeans-modules-extexecution-base	RELEASE90		c66e0f12394587693f8957c3b2ab01531aec6404
org.opensingular	singular-studio-core	1.6.9		329cd48d0bdcfd14dffe9a031526bfd9045cef50
org.opensingular	singular-studio-core	1.6.9-RC1		94e44e4a128786a18e5df7d9d9f19469a9d4290c
org.opensingular	singular-studio-core	1.6.9-RC2		3f9107eb57e328b47a0237858a6f9720f94b3d09
org.opensingular	singular-studio-core	1.6.9-RC3		0b260fb22cfe97f3e7b99e797bf41713ee48bf08
org.opensingular	singular-studio-core	1.6.9.1		83c55927801f5796b0d2df1174050b798928657e
org.opensingular	singular-studio-core	1.6.9.10		9c86fdabc01310ae19270c3e45afbc162e9b6743
org.opensingular	singular-studio-core	1.6.9.2		198d394926f4729fe692571d2fb6104c88b23995
org.opensingular	singular-studio-core	1.6.9.3		0b0185aecfd0101bfa9ef069397b64b584971470
org.opensingular	singular-studio-core	1.6.9.4		da35846098564f3ec2d32ad90eee3e7a777b2957
org.opensingular	singular-studio-core	1.6.9.5		617033089f7b3ff15f07f7fc7fe1652e5018d87d
org.opensingular	singular-studio-core	1.6.9.6		d87bcf943b23e496c6e7a95d2601f5a63784b42d
org.opensingular	singular-studio-core	1.6.9.7		2f41dc019bda137854be0167ae51919d65efd273
org.opensingular	singular-studio-core	1.6.9.8		b3b6d61956ec38c5ff23307218f6c333bc4f4a41
org.opensingular	singular-studio-core	1.6.9.9		ac6f2d782497c64fefc458d18d279fb7532656e4
org.opensingular	singular-studio-core	1.7.0		d2c59c5a17c3590db08f637a164d0e2c8c340d0d
org.opensingular	singular-studio-core	1.7.0-RC1		95461aaf947983892712f32cd0331654623b566a
org.opensingular	singular-studio-core	1.7.0-RC2		8fac2fe5cb3f9ad99d0319da903151573c96a81e
org.opensingular	singular-studio-core	1.7.0-RC3		288d5f9e328a41eccc8961285e987b729ae6fd08
org.opensingular	singular-studio-core	1.7.0.1		35e9594516cfa222d297c492e642d3bed16fc06f
org.opensingular	singular-studio-core	1.7.0.2		1eb0028922a76c342e492e7b79cdcede95517c93
org.opensingular	singular-studio-core	1.7.0.3		58efdc45235a4ffe316028b83cde9af9f298159c
org.opensingular	singular-studio-core	1.7.1		7d7fd63377d000b60737a296f0b7feabd41b846a
org.opensingular	singular-studio-core	1.7.1-RC1		53b55ec7f5eaf77c577192d5ed8316bb452ab3ff
org.opensingular	singular-studio-core	1.7.1-RC2		d18c123a5857fb89c8c0b1a8a0fad8ed703ef2ed
org.opensingular	singular-studio-core	1.7.1-RC3		fde6dc53fc9eadafb1673e162957bb741a4c6364
org.opensingular	singular-studio-core	1.7.1-RC4		62ad31ab8babe996fc600fe17f544d0691773263
org.opensingular	singular-studio-core	1.8.0		c6c87d267b6d154295717f398dcac53c158894d5
org.opensingular	singular-studio-core	1.8.0-RC1		da3d6476e9290206b40abaef09f35ea65ef7a697
org.opensingular	singular-studio-core	1.8.0-RC2		b7c1a7ce70d4ae736eedcb41e9c356707c38ead4
org.opensingular	singular-studio-core	1.8.0.1		27e73e54fc48903b645a0d8b6c373e1dcfb0f6e6
org.opensingular	singular-studio-core	1.8.0.2		bb90cabbb65cf7de15a40bf25c319d7cc9875263
org.opensingular	singular-studio-core	1.8.0.3		8907a988ad6a0b36d69410b91933b8df61eb6cb9
org.opensingular	singular-studio-core	1.8.0.4		47eb5a5fd0d56782326809b2dee9e0ca92d9cbee
org.opensingular	singular-studio-core	1.8.1		d18256f8ed2918a200c373db7c4fba7a96047bfe
org.opensingular	singular-studio-core	1.8.1-RC1		c26532bf38fd84c3f7132ab5ef9455a8a408a605
org.opensingular	singular-studio-core	1.8.1-RC2		54ed4ebb4c92860254a2a2338a801bf3e7504105
org.opensingular	singular-studio-core	1.8.2		35123378caf0980ed9aa86cee0655c14ef000123
org.opensingular	singular-studio-core	1.8.2-RC1		e0d03438edaa6268892efc46ad6dc26a6b2b262d
org.opensingular	singular-studio-core	1.8.2-RC2		58acd8aface460c88137e0720332674fcac01ede
org.opensingular	singular-studio-core	1.8.2-RC3		dc88252810e92078369d71bee10ef2ce8a078035
org.opensingular	singular-studio-core	1.8.2-RC4		22f019bc6e1792dc7c18f0d0fca0e08442a33509
org.opensingular	singular-studio-core	1.8.2-RC5		247f82572269ad7bcc6d437fa1e7e553a4c85b54
org.opensingular	singular-studio-core	1.8.2-RC6		ddb944a61f5871960096a0333099273fe350b5d0
org.opensingular	singular-studio-core	1.8.2-RC7		a4fd21d98ba0f64a22519f282ac9914008a2085d
org.opensingular	singular-studio-core	1.8.2.1		4f66a97176568d1883435549975643dad541ed6b
org.opensingular	singular-studio-core	1.8.2.1-RC6		0c3caa8900872106df88a45fb5fccf48f4d7e824
org.opensingular	singular-studio-core	1.8.2.2		6541c5d59ae2bf9f3109332a44883ca79772fa4f
org.opensingular	singular-studio-core	1.8.2.3		22ae3c1ebb2c845ab3fec085b8173ceac3606d9c
org.opensingular	singular-studio-core	1.8.2.3-RC6		14a22d459779c2f3338b1149dfed20df563c498f
org.opensingular	singular-studio-core	1.8.2.4		212921fe238d1f5bec4be9f85f5b0f9a3d365c0c
org.opensingular	singular-studio-core	1.9.0		001c29c100fee52abbed7a0aaeeefbc8447f7305
org.opensingular	singular-studio-core	1.9.0-RC1		728683ed7d58079a35347e5e5aa11194f30efe43
org.opensingular	singular-studio-core	1.9.0.1		86c81a703600a9452cbbb316144d0206219d8c9b
org.opensingular	singular-studio-core	1.9.1		40deb6e1e856195ef9546ecbead3743ee193007f
org.opensingular	singular-studio-core	1.9.1-RC1		c88a507ac2130cfd5ae93273a1fb9370a8725821
org.opensingular	singular-studio-core	1.9.1-RC10		a254041c4a7bf87b1f3ddfcc2076d44408006f8d
org.opensingular	singular-studio-core	1.9.1-RC11		02c4ff4fd150eb4a1ae5fa415c57fd9ef4cef160
org.opensingular	singular-studio-core	1.9.1-RC12		a4255b860f884438ec74377e199d54adaacee6bf
org.opensingular	singular-studio-core	1.9.1-RC14		c6e54fba7749c383174e4f4dae08b91647182df9
org.opensingular	singular-studio-core	1.9.1-RC15		f618a0c5cc61eaeed767bd18f05ff1565c52cf85
org.opensingular	singular-studio-core	1.9.1-RC16		68be497282d04a2f597219e0044b91a72b924409
org.opensingular	singular-studio-core	1.9.1-RC2		a908a6f3b53a99dc742710930789314562266d35
org.opensingular	singular-studio-core	1.9.1-RC3		6f557a73b70a37ca4bbd30ffd85e598404bf9f73
org.opensingular	singular-studio-core	1.9.1-RC3.1		cbb9104a91bf9f0f1750cb44dff1e5e837b6d5c1
org.opensingular	singular-studio-core	1.9.1-RC3.2		4226f9880296e3735e8b91816aabea8f5860104c
org.opensingular	singular-studio-core	1.9.1-RC4		d40b6b14ccfdcaa398fa5492c08e8f4053d0a623
org.opensingular	singular-studio-core	1.9.1-RC6		fc7af0bb7a48df21e24ee9ab1b3925626592d807
org.opensingular	singular-studio-core	1.9.1-RC7		cea70e7d5f771999221f02143550dc1071ea29ad
org.opensingular	singular-studio-core	1.9.1-RC8		b7bca308deb335481e68b99d035a5ffc20cac450
org.opensingular	singular-studio-core	1.9.1-RC9		241958c2032b85426230a0d1e63758a9afc10b47
org.opensingular	singular-studio-core	1.9.2		706002ddfcdfbdf32784400e3f8910c20150f726
org.opensingular	singular-studio-core	1.9.4		6693418c4e7f608a2b4209b4be4b73c799ff06c1
org.opensingular	singular-studio-core	1.9.5		81758978a8f913f33abc074bd87d55113de5fcfd
org.opensingular	singular-studio-core	1.9.6		917ac137b7de07808702a197dcb6b9914f4c53c2
org.opensingular	singular-studio-core	1.9.7		5617d19855728f49e9a0c3b77ffeab782596311d
org.opensingular	singular-studio-core	1.9.7-RC1		7b43f62f82b0efe85bcbe947ee5bcf0e4d098ff2
org.opensingular	singular-studio-core	1.9.7-RC3		10208f2bb27d75c3a3fb2485ec30d50478eadd7e
org.ossreviewtoolkit.plugins.commands	config-command	1.0.0		ad3ff616963f545132a727bc3e5d37d1e80e1cce
org.ossreviewtoolkit.plugins.commands	config-command	1.0.1		744b3220102538dda25bb60540ebb1ec0ba98c7d
org.ossreviewtoolkit.plugins.commands	config-command	1.1.0		2addd620879c07d020ab43b42498c34a4760361b
org.ossreviewtoolkit.plugins.commands	config-command	10.0.0		d301344404a6022dc8d8eff46b0e69b8e403ae2e
org.ossreviewtoolkit.plugins.commands	config-command	11.0.0		13f6f0f424cb2eb18d8f9897d4e8990b50b4c3ce
org.ossreviewtoolkit.plugins.commands	config-command	12.0.0		c711c141bd813ca9bd2c429ceb72740e3bed83e5
org.ossreviewtoolkit.plugins.commands	config-command	13.0.0		9f1abbae841ec8e467d58e5b76df5eaa74eaa434
org.ossreviewtoolkit.plugins.commands	config-command	14.0.0		d5cf208d0759663878308efc014cd4caffbbf80d
org.ossreviewtoolkit.plugins.commands	config-command	15.0.0		036d76df9611c98198ca8c72233c35e3fbaa1e16
org.ossreviewtoolkit.plugins.commands	config-command	15.1.0		19d6b81e4bb1b919bdd219d1320338ea21390a61
org.ossreviewtoolkit.plugins.commands	config-command	15.2.0		833596c2c62ca67dca56918d72e528ed4fd60481
org.ossreviewtoolkit.plugins.commands	config-command	15.3.0		a77960281a87245331fc9445b6e7a1658e9249d8
org.ossreviewtoolkit.plugins.commands	config-command	16.0.0		646db211512736daa0aebe908eaabda2e25097f9
org.ossreviewtoolkit.plugins.commands	config-command	17.0.0		a3b4a3d78ea363e825d889a102b12d576d538f18
org.ossreviewtoolkit.plugins.commands	config-command	17.0.1		b31424997e914ab66c8a9077b6a296c55912777e
org.ossreviewtoolkit.plugins.commands	config-command	17.1.0		c682d40bd3b152d8dbc690e97f1c05c551cf0a5c
org.ossreviewtoolkit.plugins.commands	config-command	18.0.0		3b08fb52ac7ae24d594cb7caf05ef5f48d0e3114
org.ossreviewtoolkit.plugins.commands	config-command	19.0.0		8fc4138a6862cacf89feb64397e72ccb1eba19a1
org.ossreviewtoolkit.plugins.commands	config-command	19.1.0		640286c9364fdc80712358a122d64278aae89c55
org.ossreviewtoolkit.plugins.commands	config-command	2.0.0		6d9b678ef07f7361e3b94e1329e2e4552f67f8ac
org.ossreviewtoolkit.plugins.commands	config-command	20.0.0		2ec5808fb17212cfe94cef3a3094972a2bd44552
org.ossreviewtoolkit.plugins.commands	config-command	20.1.0		eb401bf15a93fa5ab2976486509d748a87f5fe64
org.ossreviewtoolkit.plugins.commands	config-command	21.0.0		354ad21c0fb2b1fca6bdc1838b2604bf47d522d1
org.ossreviewtoolkit.plugins.commands	config-command	22.0.0		4545c6d15063eb1ed97233af27ce0d6380f8d0fd
org.ossreviewtoolkit.plugins.commands	config-command	22.1.0		2b675c6062a6eac601e3ee054b2d2be93f03e74e
org.ossreviewtoolkit.plugins.commands	config-command	22.2.0		bde40af8d71b08a1ba8f81fcd0157ee8fbffad56
org.ossreviewtoolkit.plugins.commands	config-command	22.3.0		9f8dc91211c7198a922b0f0edd7ccc854c13cb03
org.ossreviewtoolkit.plugins.commands	config-command	22.4.0		ae9894b737eb07bfeb259882a7b701e594df0384
org.ossreviewtoolkit.plugins.commands	config-command	22.5.0		c6376fa545ee424e221c088ecb2bef7c88bf6c52
org.ossreviewtoolkit.plugins.commands	config-command	22.6.0		64352e1a3a4d340693d466d081942dc32b85b42d
org.ossreviewtoolkit.plugins.commands	config-command	22.7.0		c6932a504d5a38b5c427e87c57de53e60057a4e4
org.ossreviewtoolkit.plugins.commands	config-command	22.8.0		5f78a2b3516ba4e44411397a562cf1216d2bd0ee
org.ossreviewtoolkit.plugins.commands	config-command	23.0.0		5a733b4ca4177adac358731df4293f8aca150769
org.ossreviewtoolkit.plugins.commands	config-command	24.0.0		1b259bdcc0ea6ef9db33147e8f4477221bc31f0f
org.ossreviewtoolkit.plugins.commands	config-command	25.0.0		8183c0513024acd4ddf9dc997a3b4cc26c5d04e3
org.ossreviewtoolkit.plugins.commands	config-command	25.1.0		62401dfc524f35a837bec88b345f241ea0dfc95d
org.ossreviewtoolkit.plugins.commands	config-command	26.0.0		2d76fe1ac64954ab0b4eeb3db9247b01fe13c29e
org.ossreviewtoolkit.plugins.commands	config-command	27.0.0		03a727fdc82f322d23c5b332e8ba6c4530a4a5ec
org.ossreviewtoolkit.plugins.commands	config-command	28.0.0		eb76597757cda143789c805be7ddcd6f97799e6e
org.ossreviewtoolkit.plugins.commands	config-command	29.0.0		7f0f670b48a4e90a60731a20b2daee578e021083
org.ossreviewtoolkit.plugins.commands	config-command	29.1.0		39751bed35279cd6caeba4b153183656d9b5e79a
org.ossreviewtoolkit.plugins.commands	config-command	3.0.0		cf85477e04e99716cc1a230e725594742c7cd96b
org.ossreviewtoolkit.plugins.commands	config-command	30.0.0		654ea81f99e9ae98eaf8610a4bcaf691e99ba3fe
org.ossreviewtoolkit.plugins.commands	config-command	31.0.0		d8e35b9f40597433834f98e1a0f3e85f3dde5ef0
org.ossreviewtoolkit.plugins.commands	config-command	32.0.0		a87dce7d2e3612ece5038b9169e6831fc00d30db
org.ossreviewtoolkit.plugins.commands	config-command	32.1.0		1954efdd09b1d629d42893339d60a620c360792d
org.ossreviewtoolkit.plugins.commands	config-command	33.0.0		dac8dbde4ad6d255c759b62a8a1a68f2f94a8f78
org.ossreviewtoolkit.plugins.commands	config-command	33.1.0		794c46fc230120b4f60eac22a59166568c0b9949
org.ossreviewtoolkit.plugins.commands	config-command	34.0.0		91f0c7c82ad941742ae651fd7774302119551edb
org.ossreviewtoolkit.plugins.commands	config-command	35.0.0		a81cdba6f5ddc6e6d4ddcaf5ddec3cd3868098da
org.ossreviewtoolkit.plugins.commands	config-command	36.0.0		2df6dcbc3388b08c9802964d9e7f6851d54162f0
org.ossreviewtoolkit.plugins.commands	config-command	37.0.0		f9613bed66b38a7717b5980c9ce177a372c80c20
org.ossreviewtoolkit.plugins.commands	config-command	38.0.0		0c1155dfab36cf0b999455699db9b2052e032026
org.ossreviewtoolkit.plugins.commands	config-command	39.0.0		9831c4d1d72628a2fac1a58baa2d7722f63a771d
org.ossreviewtoolkit.plugins.commands	config-command	4.0.0		158320a39304993bb093552a799e87e499be97a7
org.ossreviewtoolkit.plugins.commands	config-command	40.0.0		a6ca98ad990f180435788902f64c0e512328967b
org.ossreviewtoolkit.plugins.commands	config-command	40.0.1		89442bef5e4b316ba3ee3892b0b6be62a3e0fb97
org.ossreviewtoolkit.plugins.commands	config-command	41.0.0		8424e47c659b2d8fd71dc316688a607efa2467ec
org.ossreviewtoolkit.plugins.commands	config-command	42.0.0		5ce49fd7b423845b357f27f82894aab55854ae0f
org.ossreviewtoolkit.plugins.commands	config-command	42.1.0		bf65ddad10b42ef641959eca23b532c14265f495
org.ossreviewtoolkit.plugins.commands	config-command	43.0.0		27d84180682cde1bdfe09beb4ec84f8ffa2677c7
org.ossreviewtoolkit.plugins.commands	config-command	43.0.1		f656e5c3bcb888628efffea18602a2122b4044c6
org.ossreviewtoolkit.plugins.commands	config-command	43.0.2		944ec904369a8aef1da5ff482f8bdc5f3bc609b5
org.ossreviewtoolkit.plugins.commands	config-command	44.0.0		f03ac08ab8ceb610e757276319fe69c674f9aad7
org.ossreviewtoolkit.plugins.commands	config-command	45.0.0		bd43a8c813b4fde117eb4276dc984cfc07f7b269
org.ossreviewtoolkit.plugins.commands	config-command	46.0.0		ecec981d9c0ca0930f49bfbc03934aaa7d852b80
org.ossreviewtoolkit.plugins.commands	config-command	47.0.0		24239fb47224311fb6bf65f177b6d4124f0a85f3
org.ossreviewtoolkit.plugins.commands	config-command	48.0.0		953aa671ad78dc274747e9a89298b19f04a1a585
org.ossreviewtoolkit.plugins.commands	config-command	49.0.0		01042c6f4da00d5282ab74843470bc46153f3162
org.ossreviewtoolkit.plugins.commands	config-command	5.0.0		f20ad227257874e0dbd378600ad008d93206880f
org.ossreviewtoolkit.plugins.commands	config-command	5.1.0		ced1f86c635e13be706fa160b60d67e7c215f5b4
org.ossreviewtoolkit.plugins.commands	config-command	50.0.0		f74a78b209eb2fc60b418e4c721f5cddec8c5a45
org.ossreviewtoolkit.plugins.commands	config-command	51.0.0		15be0db03660a12568917868ed08495249a1b6d4
org.ossreviewtoolkit.plugins.commands	config-command	51.1.0		ca9834b5f6ec174cd91c70877ccfc61cf638a7e6
org.ossreviewtoolkit.plugins.commands	config-command	52.0.0		6647b4aef7b3041ff1e58313c73de9390e3f4905
org.ossreviewtoolkit.plugins.commands	config-command	52.0.1		d324bfefaeff6eb0f8bf82b1487d34530476c020
org.ossreviewtoolkit.plugins.commands	config-command	52.1.0		48b7e5b14688910fc9828e5555e6d331847fdf7f
org.ossreviewtoolkit.plugins.commands	config-command	53.0.0		8cb97ae73f27d890f02f84801824be8d7dd963f8
org.ossreviewtoolkit.plugins.commands	config-command	54.0.0		fceb71556a67f140c15d0ccdadd14d6500250894
org.ossreviewtoolkit.plugins.commands	config-command	55.0.0		3dae23591328745b2cb46c97ca885683be7a2624
org.ossreviewtoolkit.plugins.commands	config-command	55.1.0		92c9149e3976bdddbcd680cc156412e1c7e60f47
org.ossreviewtoolkit.plugins.commands	config-command	55.2.0		ef8e7b1ef3389864f678799a9ae1f1e9c29d2efe
org.ossreviewtoolkit.plugins.commands	config-command	55.3.0		8633f23d3ea7d4f5e0a0f8795d86a0e16e57ac62
org.ossreviewtoolkit.plugins.commands	config-command	56.0.0		bb20017ecee3321584fa4313347340c824436b7a
org.ossreviewtoolkit.plugins.commands	config-command	56.1.0		477473191f03f6702d2ed36a2d0c7d313e4b691c
org.ossreviewtoolkit.plugins.commands	config-command	57.0.0		5e209e226c720c0c1d5f0bd1fa879cc71bfd5c2f
org.ossreviewtoolkit.plugins.commands	config-command	58.0.0		8501454e0b54d2aef19d0843198a1db2886d2fe3
org.ossreviewtoolkit.plugins.commands	config-command	58.0.1		f7408a84db5725c2f58b7117ce6512fcaf276f52
org.ossreviewtoolkit.plugins.commands	config-command	6.0.0		941214047f039944a8d88f8721f40fc0c2ca0a37
org.ossreviewtoolkit.plugins.commands	config-command	6.1.0		076668fe7f0daa37b947aed20859fd65ff305650
org.ossreviewtoolkit.plugins.commands	config-command	6.1.1		6f26132270e2ce577b38b294c30dfe8396f25029
org.ossreviewtoolkit.plugins.commands	config-command	7.0.0		ce0f3119b35a295a92d9458e8f66ba3c9cffbc87
org.ossreviewtoolkit.plugins.commands	config-command	7.1.0		8a69011cf1003203cbd65fed094775f020e27992
org.ossreviewtoolkit.plugins.commands	config-command	8.0.0		bc3306a407a1c8d8a11a16015efd33297fc6a8cd
org.ossreviewtoolkit.plugins.commands	config-command	9.0.0		c788c4146cc405a5f72bd8302509b9a80f16126b
org.patterntesting	patterntesting-check	1.0.3		N/A
org.patterntesting	patterntesting-check	1.1.0		N/A
org.patterntesting	patterntesting-check	1.2.0		N/A
org.patterntesting	patterntesting-check	1.2.10-YEARS		N/A
org.patterntesting	patterntesting-check	1.2.20		N/A
org.patterntesting	patterntesting-check	1.3.0		N/A
org.patterntesting	patterntesting-check	1.4.0		N/A
org.patterntesting	patterntesting-check	1.4.1		N/A
org.patterntesting	patterntesting-check	1.4.2		N/A
org.patterntesting	patterntesting-check	1.4.3		N/A
org.patterntesting	patterntesting-check	1.5.0		N/A
org.patterntesting	patterntesting-check	1.5.1		N/A
org.patterntesting	patterntesting-check	1.5.2		N/A
org.patterntesting	patterntesting-check	1.6.0		N/A
org.patterntesting	patterntesting-check	1.6.1		N/A
org.patterntesting	patterntesting-check	1.6.2		N/A
org.patterntesting	patterntesting-check	1.6.3		N/A
org.patterntesting	patterntesting-check	1.7.0		N/A
org.patterntesting	patterntesting-check	1.7.1		N/A
org.patterntesting	patterntesting-check	1.7.2		N/A
org.patterntesting	patterntesting-check	1.8.0		N/A
org.patterntesting	patterntesting-check	2.0.0		N/A
org.patterntesting	patterntesting-check	2.0.1		N/A
org.patterntesting	patterntesting-check	2.0.2		N/A
org.patterntesting	patterntesting-check	2.1.0		N/A
org.patterntesting	patterntesting-check	2.1.1		N/A
org.patterntesting	patterntesting-check	2.1.2		N/A
org.patterntesting	patterntesting-check	2.2.0		N/A
org.patterntesting	patterntesting-check	2.2.20-YEARS		N/A
org.patterntesting	patterntesting-check	2.3.0		N/A
org.patterntesting	patterntesting-check	2.4.0		N/A
org.patterntesting	patterntesting-check	2.5.0		N/A
