au.csiro	elk-distribution-parent	0.5.0		N/A
org.nutz	nutz-plugins-event	1.r.63		ecf5fc9ccf2412c389a271b8d9815f8d97f1c216
org.nutz	nutz-plugins-event	1.r.63.r3		321f32243785af13a94123dc76fbbcdab6f02ce8
org.nutz	nutz-plugins-event	1.r.63.r4		cd82f20982f631fbbf9aa54b8b72e8419718bb2c
org.nutz	nutz-plugins-event	1.r.63.r5		b00ef1b1e62b50223372f7505b59b0b8e8e9d410
org.nutz	nutz-plugins-event	1.r.65		227c625bd3f1236375e870b465fac2b99932bee9
org.nutz	nutz-plugins-event	1.r.66		072f269a3bb4be91715613c4a2274e20d97cd104
org.nutz	nutz-plugins-event	1.r.67		e3b92062477a9ebe4f05481605ae6e517f339e72
org.nutz	nutz-plugins-event	1.r.68.v20190220		2e4fd2384f10cc30e9e8f61aa3ca0f0645d69520
org.nutz	nutz-plugins-event	1.r.68.v20190318		787c92ceb6f6071829214ad537320bd2df74532f
org.nutz	nutz-plugins-event	1.r.68.v20190329		6fb658e35aaa56b9911e32dc86e593b6f3891cbe
org.nutz	nutz-plugins-event	1.r.68.v20190516		fc61f5a3069aaf095a33cfdc2da7586624def111
org.nutz	nutz-plugins-event	1.r.68.v20190621		945232c670439ae4a6907cf34f21b130d012cd6c
org.nutz	nutz-plugins-event	1.r.68.v20190731		c00c7508dbda72e83058727777cb9cbc1cbf602d
org.nutz	nutz-plugins-event	1.r.68.v20191031		91ebdcba86fb89d66e9216592d7a8f5d01c38b65
org.nutz	nutz-plugins-event	1.r.68.v20200309		e6ee3abe74a2be149c9928793091e8561f31730d
org.nutz	nutz-plugins-event	1.r.68.v20200427		bce149641ff928f84d84283ee541bb43b2605180
org.nutz	nutz-plugins-event	1.r.68.v20201011		7d1b94b2166940d1705f8b4e7984f8694aeb9f86
org.nutz	nutz-plugins-event	1.r.68.v20201205		298098417a2dfbd328cfdf08bf7ea9034a3dd364
org.nutz	nutz-plugins-event	1.r.69.v20220215		af86c343cdd82f34bc01985bb654419a64a09835
org.tpolecat	doobie-postgres_3.0.0-M2	0.10.0		af0d66797db911754b97dfc7466b39904a02338d
org.tpolecat	doobie-postgres_3.0.0-M2	0.10.0-M2		1a43985e19586712c0920023d2e8369f583a337f
org.tpolecat	doobie-postgres_3.0.0-M2	0.11.0-M2		dd04babf2d09e30e5db62d17dbf1c37633f25831
org.typelevel	scalacheck-effect-munit_3.0.0-M2	0.1-1-8209e5c		c69f397820bdaaa3c8a1f889aab6a2feef11db8b
org.typelevel	scalacheck-effect-munit_3.0.0-M2	0.1-10-2bf5da0		2ce4874f1fabd3adb7b8f1a510b6e35e93c67a54
org.typelevel	scalacheck-effect-munit_3.0.0-M2	0.1-10-a432fd7		0407e28a8e64ee08c2274a6c2794674767597310
org.typelevel	scalacheck-effect-munit_3.0.0-M2	0.1-11-ae6068f		aa4ec71d6c09fc7671d0477fb5eaf7724e9d8a84
org.typelevel	scalacheck-effect-munit_3.0.0-M2	0.1-12-6aef9de		93676345cc65f07ab114e7b18679f51558ea55d8
org.typelevel	scalacheck-effect-munit_3.0.0-M2	0.1-14-9ce2a6c		4d48c7af4f1fabbc0bbf17d5e036a1f1ef2d5638
org.typelevel	scalacheck-effect-munit_3.0.0-M2	0.1-16-bcc8b58		74ebe5a67968249e259c171b7f30a84a04c65913
org.typelevel	scalacheck-effect-munit_3.0.0-M2	0.1-18-f275ef9		3dbc481cba25c6433fa4413a6dc7250463b363d3
org.typelevel	scalacheck-effect-munit_3.0.0-M2	0.1-19-f1339f3		59bf120f1e239dd613f191a6acfc26ca7eac4fef
org.typelevel	scalacheck-effect-munit_3.0.0-M2	0.1-2-2098c24		17b23656799084e91aef9849df83e86734a314ed
org.typelevel	scalacheck-effect-munit_3.0.0-M2	0.1-20-408d4ec		ff306df646c73171f22e2cc6261d7e3478b5d4b1
org.typelevel	scalacheck-effect-munit_3.0.0-M2	0.1-20-cfc9f4d		df8b82d84d60bbd7f251a068055f01d6b93dd004
org.typelevel	scalacheck-effect-munit_3.0.0-M2	0.1-3-cc66577		df208812771a3e749c17f1a05c68e33ae9f9bf8d
org.typelevel	scalacheck-effect-munit_3.0.0-M2	0.1-4-710f015		f29d5242768ae9e823f145367b48fba77857a6e9
org.typelevel	scalacheck-effect-munit_3.0.0-M2	0.1-4-bb29198		9c82417dd39f2fc616f7aeeef27deba0b383e4f3
org.typelevel	scalacheck-effect-munit_3.0.0-M2	0.1-6-51bc6ca		44c7bd66d25666b583caaba001170f29db481183
org.typelevel	scalacheck-effect-munit_3.0.0-M2	0.1-6-5ab3b18		cb1fccb41a4ed3719eafd691d274a80bc8c68182
org.typelevel	scalacheck-effect-munit_3.0.0-M2	0.1-8-8818f15		8256ed12e5fbf2fb84458c6afb5ca8b493992bd4
org.typelevel	scalacheck-effect-munit_3.0.0-M2	0.1-8-c0c2cf9		2e14058dbb97eafd1c03aa0363c8df46679072bd
org.typelevel	scalacheck-effect-munit_3.0.0-M2	0.6.0		0401c18079770d524b8270548326a9320c112194
org.typelevel	scalacheck-effect-munit_3.0.0-M2	0.7.0		2dcf3ed53bc654a5d1db965c575a098154b1a1c1
org.webjars.bower	backbone.basicauth	0.4.0		d9b9dcde30ff09363739bbc157d1eb05e7035593
org.webjars.npm	lodash._isnative	2.4.1		aaa59a38dae62838745c3f6af4bd89af5381fa61
org.webjars.npm	postcss-less	3.0.2		7a4f0d1eb78699d2f986dfcc704e54172f07b0e5
org.webjars.npm	postcss-less	3.1.4		b36c76477a1aabe751eaee737ec04a185cfd8e3a
org.webjars.npm	postcss-less	5.0.0		8b8c34f1817777e93ef9ee05cfce9c68a81fb3a5
org.webjars.npm	sentry__node	7.119.2		8239243ad8591fa6608e0e3e476d8836f0e9a429
ru.krindra.vkkt	vkkt-responses-linuxx64	0.9.7		N/A
ru.krindra.vkkt	vkkt-responses-linuxx64	0.9.8		N/A
ru.krindra.vkkt	vkkt-responses-linuxx64	0.9.8.1		N/A
ru.krindra.vkkt	vkkt-responses-linuxx64	0.9.9		N/A
ru.krindra.vkkt	vkkt-responses-linuxx64	0.9.9.1		N/A
ru.krindra.vkkt	vkkt-responses-linuxx64	1.0.0		N/A
sh.almond.tmp.ammonite	ammonite-cross-3.3.0-interp-api_2.13.11	3.0.0-M0-36-8856669f		4f40ece5de37264ff2fe044161637c94e124c9a4
sh.almond.tmp.ammonite	ammonite-cross-3.3.0-interp-api_2.13.11	3.0.0-M0-38-dd60a0b5		63ff5deeb354b599ef18362ed116893347ab0fb3
sh.almond.tmp.ammonite	ammonite-cross-3.3.0-interp-api_2.13.11	3.0.0-M0-39-72f519a6		7c5eb6cbb7fbda0ae239e6b549e2c48a8a7aca3c
sh.almond.tmp.ammonite	ammonite-cross-3.3.0-interp-api_2.13.11	3.0.0-M0-40-d95c3b3d		136cea8f471f83374a30bd4987b3e00c8563a1ec
sh.almond.tmp.ammonite	ammonite-cross-3.3.0-interp-api_2.13.11	3.0.0-M0-41-26a93d9c		1ae312fd66125bfe204ff8c4eb67cc95deb3ba50
sh.almond.tmp.ammonite	ammonite-cross-3.3.0-interp-api_2.13.11	3.0.0-M0-42-a9b51919		887d839cf718e293d48d4f5adf2ce5dbcd343a49
sh.almond.tmp.ammonite	ammonite-cross-3.3.0-interp-api_2.13.11	3.0.0-M0-44-1f535bd1		046141874b526709a0c6824909d8a745d9b492e8
sh.almond.tmp.ammonite	ammonite-cross-3.3.0-interp-api_2.13.11	3.0.0-M0-45-9c598c7c		ac2a20097758dc3e14547269eef1a2f6e7d78c68
sh.almond.tmp.ammonite	ammonite-cross-3.3.0-interp-api_2.13.11	3.0.0-M0-48-6c09dd71		6ec5e389904e5b60f47269cbc3eeba834abe2258
sh.almond.tmp.ammonite	ammonite-cross-3.3.0-interp-api_2.13.11	3.0.0-M0-49-82b3e605		5ea67d47e4640880869a48aabca06e5092ba7240
sh.almond.tmp.ammonite	ammonite-cross-3.3.0-interp-api_2.13.11	3.0.0-M0-50-9a35e1dd		91c89e03f6d62c39f837312c5585bf93e45ed5cb
sh.almond.tmp.ammonite	ammonite-cross-3.3.0-interp-api_2.13.11	3.0.0-M0-50-f03f2d82		4cd10f092a3c23f7c7944cab47a9f00708fd8c94
sh.almond.tmp.ammonite	ammonite-cross-3.3.0-interp-api_2.13.11	3.0.0-M0-58-8d00463c		cb2966d43aa8fc86b44ed9fbf39a062dc03cca14
sh.almond.tmp.ammonite	ammonite-cross-3.3.0-interp-api_2.13.11	3.0.0-M0-67-83057fea		a97858264f40d952c2db35e1935a7ab812204fd1
sh.almond.tmp.ammonite	ammonite-cross-3.3.0-interp-api_2.13.11	3.0.0-M0-67-fcfedca6		d5f80a3f38a89a306000e307b1159c076fec6ffb
tech.hiddenproject	progressive	0.5.0		c5a9b822518aa64de3c6307ca9c6a0c0fe8dc1d9
tech.hiddenproject	progressive	0.6.0		6edc804b18db28a25658d2d3848ee7857db1ffa9
tech.hiddenproject	progressive	0.6.1		2ac05fc84a6246d749ee01db034a17d74afce596
tech.hiddenproject	progressive	0.7.0		542f649a6bfc1d42f6d8785c2567eaf8801eaa2f
tech.hiddenproject	progressive	0.7.1		N/A
tech.hiddenproject	progressive	0.7.11		N/A
xyz.weechang	moreco-task	0.0.1		55dfa22f754679fa603e246ff986954c1bd8573c
