at.molindo	molindo-mysql-collations	1.0-alpha-1		332c863fe20bded8e6eb80feaa77b095dd6b7e78
com.liferay	com.liferay.portal.workflow.kaleo.api	4.2.5		9ae55008c7ffbff26d1a6765d583507eeed88267
com.liferay	com.liferay.portal.workflow.kaleo.api	4.2.6		c5b92c8e40555883b0ada05d233909fe835bf6d4
com.liferay	com.liferay.portal.workflow.kaleo.api	4.3.0		31f9296348107d2cc011b5409ff17e4dc5faa52d
com.liferay	com.liferay.portal.workflow.kaleo.api	4.3.1		5bd14fb39141c29d9eaab2f959427f92d9ca6c9e
com.liferay	com.liferay.portal.workflow.kaleo.api	4.4.0		570e234df3e8a9c658cc80ed77f83c0ec388bee5
com.liferay	com.liferay.portal.workflow.kaleo.api	4.4.1		458aa876ffe60632f12667c5d69890352ab9a538
com.liferay	com.liferay.portal.workflow.kaleo.api	4.4.2		15ba4602afb374585da71556e34932edd5ecd390
com.liferay	com.liferay.portal.workflow.kaleo.api	4.4.3		cc7ec5e3a0ec63d801aae88596a09108386a250b
com.liferay	com.liferay.portal.workflow.kaleo.api	4.4.4		b6b408dd2f17b5c1371ca76190fcd2b9a150661e
com.liferay	com.liferay.portal.workflow.kaleo.api	4.4.5		6fec7ed82134fef9df1b19e603ce3e0aaa08f797
com.liferay	com.liferay.portal.workflow.kaleo.api	4.5.0		63e37ac5653d91f4eb1f3775a4b59c2960d01881
com.liferay	com.liferay.portal.workflow.kaleo.api	4.5.1		7a44b1807b43690371df557d8e182d55bed06b7e
com.liferay	com.liferay.portal.workflow.kaleo.api	4.6.0		fe9f4dbbfd486ab75e6a623c5b51dc1afa522775
com.liferay	com.liferay.portal.workflow.kaleo.api	5.0.0		1d34d00a7b1230fcee47581b8af639d2edbe0e76
com.liferay	com.liferay.portal.workflow.kaleo.api	5.1.0		a253d01740398d1e6eddb72e0ddb67fb849e96b1
com.liferay	com.liferay.portal.workflow.kaleo.api	5.1.1		2b0770733161cb9f17ef5138351d2b02206eb623
com.liferay	com.liferay.portal.workflow.kaleo.api	5.2.0		293135e73783766e02ab72ebbfa4cb3aabbdfd7d
com.liferay	com.liferay.portal.workflow.kaleo.api	5.2.1		4d03a10b5aea35ed2928fc9c60f76cc48425ad32
com.liferay	com.liferay.portal.workflow.kaleo.api	6.0.0		39ec710a1e0feda893df7299e4af72b86164c7e3
com.liferay	com.liferay.portal.workflow.kaleo.api	6.0.1		cf832c35c3f5566ac1f1e4e55b126d5efbe90d1c
com.liferay	com.liferay.portal.workflow.kaleo.api	6.1.0		3c93b744e75bee9e8d24554f1778d735354eb727
com.liferay	com.liferay.portal.workflow.kaleo.api	6.10.0		1c3038b894339650d9355b7e541942463399bd6e
com.liferay	com.liferay.portal.workflow.kaleo.api	6.11.0		95deafec75bb892d25183c0c1a499a28e5f622ce
com.liferay	com.liferay.portal.workflow.kaleo.api	6.12.0		be39433a5cef7fb572961c1beb0c4dc9e21f3508
com.liferay	com.liferay.portal.workflow.kaleo.api	6.2.0		ea7fd209c6fa1514c1291b5c6fc96c086c34920c
com.liferay	com.liferay.portal.workflow.kaleo.api	6.2.1		f5f6276ea7d309effc3ccf4458af259a54a77cf1
com.liferay	com.liferay.portal.workflow.kaleo.api	6.3.0		5603877ea039dd675ab0de14b1dc3f6dfb3682d8
com.liferay	com.liferay.portal.workflow.kaleo.api	6.3.1		ea394d433f5a216ef92548511be34484f612eddb
com.liferay	com.liferay.portal.workflow.kaleo.api	6.4.0		2db223b88f18830f02b59a047b89214c05253acb
com.liferay	com.liferay.portal.workflow.kaleo.api	6.5.0		1940116153b96cdc1e29d7ef7e8f6d4770be979e
com.liferay	com.liferay.portal.workflow.kaleo.api	6.5.1		23d2a4c9e4adebd9eb7957c84f6f426f97ab95b3
com.liferay	com.liferay.portal.workflow.kaleo.api	6.5.2		d92fbf3fc06794c23f39d601dd0403256621efd1
com.liferay	com.liferay.portal.workflow.kaleo.api	6.5.3		abf0c4f9858c7a5ece4e743d02a46bd592fda961
com.liferay	com.liferay.portal.workflow.kaleo.api	6.6.0		4db14eb082b8812b12e12a3ddf5ae6ff152e5edc
com.liferay	com.liferay.portal.workflow.kaleo.api	6.6.1		b7344fb5691b22246001d95a0756927bcf17a442
com.liferay	com.liferay.portal.workflow.kaleo.api	6.7.0		e043fc6c9d54fd2dfa8e7e5345dcde5004dff4c5
com.liferay	com.liferay.portal.workflow.kaleo.api	6.7.1		5371e466eb3e4cccb4109d833db8b19e7bcf1fce
com.liferay	com.liferay.portal.workflow.kaleo.api	6.7.2		a84b679a5a55ca4c46c96f8b8b06ecac8499bc11
com.liferay	com.liferay.portal.workflow.kaleo.api	6.7.3		80c8b0a1a6d5baa13af3f5b95745570b321dc80a
com.liferay	com.liferay.portal.workflow.kaleo.api	6.8.0		27fc4f11776bef0eb8aa72dc475cbe799e4d1b5d
com.liferay	com.liferay.portal.workflow.kaleo.api	6.9.0		bfd46bf32a72098fe7dd047bb59bdceb9f21eafe
com.liferay	com.liferay.portal.workflow.kaleo.api	6.9.1		be598ec67317bc1da23d6015ccf291b6bbfb134a
com.liferay	com.liferay.portal.workflow.kaleo.api	7.0.0		6b1de0e79ec203d058dbc2e5a12ee6ad722c0bd6
com.liferay	com.liferay.portal.workflow.kaleo.api	7.1.0		eef4336a6a74bfb87f08ec214259ba847ec49823
com.liferay	com.liferay.portal.workflow.kaleo.api	7.1.1		bf9d4a7a0925634c3a611d9a624503f17f3b27cb
com.liferay	com.liferay.portal.workflow.kaleo.api	7.1.2		fa3112f4e3775c78090d6f43fcbdce7e61df6db5
com.liferay	com.liferay.portal.workflow.kaleo.api	8.0.0		e629204faeaea689bebd65361607c288fd6bf478
com.liferay	com.liferay.portal.workflow.kaleo.api	8.1.0		029cf26030a1b04180537199c09cab061755c5f1
com.liferay	com.liferay.portal.workflow.kaleo.api	8.1.1		a6e5a30175030aedae6dbeadac500143755cf528
com.liferay	com.liferay.portal.workflow.kaleo.api	9.0.0		844dd563c3f605204adb4a8c6186f1e628f79bb3
com.liferay	com.liferay.portal.workflow.kaleo.api	9.0.1		2a43baf6957bf3fa5a51d6bee13edfa77c3221dc
com.liferay	com.liferay.portal.workflow.kaleo.api	9.0.2		9aeb92373ad46967bd295f3d4576bdde3267b6ee
com.liferay	com.liferay.portal.workflow.kaleo.api	9.1.0		e32f6ef55c848539269b6462cc1fa0cc027cddc5
com.liferay	com.liferay.portal.workflow.kaleo.api	9.1.1		cc144ab94ed8d33baea1d0528a675e5d4eec7317
com.linked-planet.client	kotlin-jira-client-sdk	0.10.0		f51c8bb23633479c3862cacc389da5e01e19158b
com.linked-planet.client	kotlin-jira-client-sdk	0.10.1		8f31b4b96ebc8f88d36cc3b5e6e0d8ce960a8f6e
com.linked-planet.client	kotlin-jira-client-sdk	0.11.0		89054e7146970a261bc5ae24d044f3d1b155a50d
com.linked-planet.client	kotlin-jira-client-sdk	0.11.1		df4dd6a0764988e6eb5fef40937c5c8677ca2bde
com.linked-planet.client	kotlin-jira-client-sdk	0.12.0		679155e682e302ce69ac5823398c586fa92668b3
com.linked-planet.client	kotlin-jira-client-sdk	0.12.2		51719d00e6781f4f87b4a64b8d1a5af7195fce15
com.linked-planet.client	kotlin-jira-client-sdk	0.12.3		37e61ebf8020ca2a06f0e7ecfd6a886a048ec7bb
com.linked-planet.client	kotlin-jira-client-sdk	0.12.4		3b44cfe8528a318f2dbf00f1730bcce8d280f184
com.linked-planet.client	kotlin-jira-client-sdk	0.12.5		571e483840e1d5a9d00cd6fcad019af2b6e88bd0
com.linked-planet.client	kotlin-jira-client-sdk	0.12.6		7e6e0d318c16ab590cb9e5592622ca1f45f8fa73
com.linked-planet.client	kotlin-jira-client-sdk	0.12.7		ed21f2d9a0db9a5d152b8add8a21c5caf66e8fd5
com.linked-planet.client	kotlin-jira-client-sdk	0.12.8		7415493f50a1c577a8d4d2031be40d9b18325bde
com.linked-planet.client	kotlin-jira-client-sdk	0.12.9		27bae9460777b2faff3e00990c4d1c875ee319ea
com.linked-planet.client	kotlin-jira-client-sdk	0.13.00		6f31b6988407687ed99f4e806992b0d82952c120
com.linked-planet.client	kotlin-jira-client-sdk	0.13.1		8d8e5a4032ff7b6f3cd858b3586b211cb4336b17
com.linked-planet.client	kotlin-jira-client-sdk	0.13.10		cef0dc8c28ecbf400264047da631df6d3559a554
com.linked-planet.client	kotlin-jira-client-sdk	0.13.11		8e71540fb7317c327e24b8c04d65e24a52b8b8c3
com.linked-planet.client	kotlin-jira-client-sdk	0.13.12		b6f912e9c35b3aec9897e2dde6cff114d697e92d
com.linked-planet.client	kotlin-jira-client-sdk	0.13.2		755cb9e17a4091ee0833fc9bf0ee84f3df238ceb
com.linked-planet.client	kotlin-jira-client-sdk	0.13.20		d1d75319d1c4d7ceafcb3946c20a1fd76576705e
com.linked-planet.client	kotlin-jira-client-sdk	0.13.3		e21ab1e80d76183df3b490e0d7b4e781e9f567a0
com.linked-planet.client	kotlin-jira-client-sdk	0.13.4		b8c13297770e321aa33bffa545d1b017179a48ab
com.linked-planet.client	kotlin-jira-client-sdk	0.13.5		94521d8e4db72beb34d6e11f3144862a4af91274
com.linked-planet.client	kotlin-jira-client-sdk	0.13.6		518338f52326929655a763b6b3be9b5d4c4ccda9
com.linked-planet.client	kotlin-jira-client-sdk	0.13.7		6a8d40ef9fc036a3013ecb9cf592004f38fe1077
com.linked-planet.client	kotlin-jira-client-sdk	0.13.9		5f2ff028db7c73868c12ccd0a761bcd0e17e002f
com.linked-planet.client	kotlin-jira-client-sdk	0.14.0		6861c6ac20d09ce30ff1b9587f83a5a8f9eed177
com.linked-planet.client	kotlin-jira-client-sdk	0.14.1		a1b5cce6cfb8eb16b1722fc0ecc57c83d65f0e29
com.linked-planet.client	kotlin-jira-client-sdk	0.14.10		2e38426cca37905622bfb7097b1db48ad0c86191
com.linked-planet.client	kotlin-jira-client-sdk	0.14.11		3f869cd53bafa01173ed7e2c61fc766e24fe8d32
com.linked-planet.client	kotlin-jira-client-sdk	0.14.2		64d62584f9fab7e0e32f50dba6f2cac580245c48
com.linked-planet.client	kotlin-jira-client-sdk	0.14.3		cda26846ae814062a927552c58f6cd32f3a4d12d
com.linked-planet.client	kotlin-jira-client-sdk	0.14.5		99716804393711f56bcdf2f5caa12d55c7e2a880
com.linked-planet.client	kotlin-jira-client-sdk	0.14.6		fd416b8096115a09e64be0812f654cba02392a2f
com.linked-planet.client	kotlin-jira-client-sdk	0.14.7		55cc814ca460f2bdd71335ee958dbe084ab9a2b4
com.linked-planet.client	kotlin-jira-client-sdk	0.14.8		5613e53d643b04b5946adde01c14b57d45be0bc9
com.linked-planet.client	kotlin-jira-client-sdk	0.14.9		c6e04e9a2cebaa96488c1d92b4b0674413f28ec0
com.linked-planet.client	kotlin-jira-client-sdk	0.9.0		ccb5a27c912c39409b3051a30def7be6b19c7b2b
com.linked-planet.client	kotlin-jira-client-sdk	0.9.1		1c343be204e1f80614319eddcbf3b2951bbaa569
com.linked-planet.client	kotlin-jira-client-sdk	0.9.2		14ec9266a4ee723ceee118ef58a439b21feb0924
com.nablarch.framework	nablarch-common-exclusivecontrol	1.0.1		6ed5b83ca208213b65cb497516f2b11dee7ebf9e
com.nablarch.framework	nablarch-common-exclusivecontrol	1.1.0		a4cba494c5dfeed6f6e1aaba71826ef2033dc141
com.nablarch.framework	nablarch-common-exclusivecontrol	2.0.0		713aef96113bbc545a2973c3efb69fc7c69d9c54
com.qingzhuge.framework	qing-framework-security-manager-organization-api	1.0.1		f02df3319d31170ff38b78831b7a09287ee3aa65
com.qingzhuge.framework	qing-framework-security-manager-organization-api	1.0.1.3		3201d6be6c9aebb9a6acbf0209beb234c3710023
com.qingzhuge.framework	qing-framework-security-manager-organization-api	1.0.1.4		40b1c7d1d3e5a4824df58eef9f62630075d8f1e0
com.qingzhuge.framework	qing-framework-security-manager-organization-api	1.0.1.5		2c4b69887b6a8256afb52abc3f24ae0b3abef91c
com.russhwolf	multiplatform-settings-make-observable-watchossimulatorarm64	1.2.0		N/A
com.russhwolf	multiplatform-settings-make-observable-watchossimulatorarm64	1.2.0	metadata	50ed3cb68df1b6bff9ba133466ce6bdb7a0479b8
com.russhwolf	multiplatform-settings-make-observable-watchossimulatorarm64	1.3.0		N/A
com.russhwolf	multiplatform-settings-make-observable-watchossimulatorarm64	1.3.0	metadata	aa4dc7acda984db2b930c246691f5d4fe4db706b
com.slack.circuit	circuit-backstack-iosx64	0.10.0		N/A
com.slack.circuit	circuit-backstack-iosx64	0.10.0	metadata	4e06af5acfff59c5f33ea8552c666d50899615e0
com.slack.circuit	circuit-backstack-iosx64	0.10.1		N/A
com.slack.circuit	circuit-backstack-iosx64	0.10.1	metadata	1049e925c760c17d866ba1a9fa20c6fb8da1d410
com.slack.circuit	circuit-backstack-iosx64	0.11.0		N/A
com.slack.circuit	circuit-backstack-iosx64	0.11.0	metadata	f4a3e881eed556b71d202270093df870fe805cae
com.slack.circuit	circuit-backstack-iosx64	0.12.0		N/A
com.slack.circuit	circuit-backstack-iosx64	0.12.0	metadata	3df098fe8362f2a1ad612854a1edb342bbc67f71
com.slack.circuit	circuit-backstack-iosx64	0.12.1		N/A
com.slack.circuit	circuit-backstack-iosx64	0.12.1	metadata	3df098fe8362f2a1ad612854a1edb342bbc67f71
com.slack.circuit	circuit-backstack-iosx64	0.13.0-beta01		N/A
com.slack.circuit	circuit-backstack-iosx64	0.13.0-beta01	metadata	f76d1ee48784b71eee3a54a4686f537e28c930a7
com.slack.circuit	circuit-backstack-iosx64	0.14.0		N/A
com.slack.circuit	circuit-backstack-iosx64	0.14.0	metadata	e369660a9a14ddb0d0a373ee478e922b1e7006b3
com.slack.circuit	circuit-backstack-iosx64	0.14.1		N/A
com.slack.circuit	circuit-backstack-iosx64	0.14.1	metadata	77d24e4a9850615b369da1df4673f0adc9984155
com.slack.circuit	circuit-backstack-iosx64	0.15.0		N/A
com.slack.circuit	circuit-backstack-iosx64	0.15.0	metadata	77d24e4a9850615b369da1df4673f0adc9984155
com.slack.circuit	circuit-backstack-iosx64	0.16.0		N/A
com.slack.circuit	circuit-backstack-iosx64	0.16.0	metadata	1c479c5dc081fd40f3ae3b84661c54ed4754a455
com.slack.circuit	circuit-backstack-iosx64	0.16.1		N/A
com.slack.circuit	circuit-backstack-iosx64	0.16.1	metadata	bf159428651cbc25d5555f9a02769523835422ac
com.slack.circuit	circuit-backstack-iosx64	0.17.0		N/A
com.slack.circuit	circuit-backstack-iosx64	0.17.0	metadata	d1948aed7accde0a1a65a436a2cc6694329c5139
com.slack.circuit	circuit-backstack-iosx64	0.17.1		N/A
com.slack.circuit	circuit-backstack-iosx64	0.17.1	metadata	fc655c6eeecb906c7f635971d6da574ce70b1d5f
com.slack.circuit	circuit-backstack-iosx64	0.18.0		N/A
com.slack.circuit	circuit-backstack-iosx64	0.18.0	metadata	5f484813f93bb65753fffd92263a86fb2c80e108
com.slack.circuit	circuit-backstack-iosx64	0.18.1		N/A
com.slack.circuit	circuit-backstack-iosx64	0.18.1	metadata	5f484813f93bb65753fffd92263a86fb2c80e108
com.slack.circuit	circuit-backstack-iosx64	0.18.2		N/A
com.slack.circuit	circuit-backstack-iosx64	0.18.2	metadata	fb09ef1ebfb32953a209fdc3ce24427b81b63423
com.slack.circuit	circuit-backstack-iosx64	0.19.0		N/A
com.slack.circuit	circuit-backstack-iosx64	0.19.0	metadata	10bfe056b19e8d01c33571ebb23bfa98b214cdf3
com.slack.circuit	circuit-backstack-iosx64	0.19.1		N/A
com.slack.circuit	circuit-backstack-iosx64	0.19.1	metadata	5227b49a96fadad0d20d18e42f92cb142f9c647f
com.slack.circuit	circuit-backstack-iosx64	0.20.0		N/A
com.slack.circuit	circuit-backstack-iosx64	0.20.0	metadata	e5618317ba8a22157cf3ef9c851ed47794f8e193
com.slack.circuit	circuit-backstack-iosx64	0.21.0		N/A
com.slack.circuit	circuit-backstack-iosx64	0.21.0	metadata	6e9af76c12dee8021aded47180d4ec96f80cbf75
com.slack.circuit	circuit-backstack-iosx64	0.21.1		N/A
com.slack.circuit	circuit-backstack-iosx64	0.21.1	metadata	f5cf1077b89d01aa7d27f27f9f8e4191150e74c7
com.slack.circuit	circuit-backstack-iosx64	0.21.2		N/A
com.slack.circuit	circuit-backstack-iosx64	0.21.2	metadata	cb6fddd6be19e49fccb61d8969ac74b6adace6cb
com.slack.circuit	circuit-backstack-iosx64	0.22.0		N/A
com.slack.circuit	circuit-backstack-iosx64	0.22.0	metadata	d84027436772498d07ec22b02bee150a719b21d4
com.slack.circuit	circuit-backstack-iosx64	0.22.1		N/A
com.slack.circuit	circuit-backstack-iosx64	0.22.1	metadata	a27b3a850cf246b77f072e306c22a71545ef5ef9
com.slack.circuit	circuit-backstack-iosx64	0.22.2		N/A
com.slack.circuit	circuit-backstack-iosx64	0.22.2	metadata	49aae2cb2318927bba1e66307e7b55c5ce272445
com.slack.circuit	circuit-backstack-iosx64	0.23.0		N/A
com.slack.circuit	circuit-backstack-iosx64	0.23.0	metadata	9d746ba4c462f0d7d7da8511aa604252c7a94ec0
com.slack.circuit	circuit-backstack-iosx64	0.23.1		N/A
com.slack.circuit	circuit-backstack-iosx64	0.23.1	metadata	a40916efae71896c069d77080450a11f0fab4546
com.slack.circuit	circuit-backstack-iosx64	0.24.0		N/A
com.slack.circuit	circuit-backstack-iosx64	0.24.0	metadata	916cc3f7b5dd5558df44ba293d2c4d8d1ac07073
com.slack.circuit	circuit-backstack-iosx64	0.24.0-alpha01-compose17		N/A
com.slack.circuit	circuit-backstack-iosx64	0.24.0-alpha01-compose17	metadata	709bce20d8ae4d8df443770d1bddaf2f55750966
com.slack.circuit	circuit-backstack-iosx64	0.25.0		N/A
com.slack.circuit	circuit-backstack-iosx64	0.25.0	metadata	53bcd66ddde8e126e717cbf75807462e387da226
com.slack.circuit	circuit-backstack-iosx64	0.26.0		N/A
com.slack.circuit	circuit-backstack-iosx64	0.26.0	metadata	ac02dcc45cb05aa0e2f744257c4c0908965c2f3d
com.slack.circuit	circuit-backstack-iosx64	0.26.1		N/A
com.slack.circuit	circuit-backstack-iosx64	0.26.1	metadata	080942d2a4fe95ba4c08199dd73635647b805466
com.slack.circuit	circuit-backstack-iosx64	0.27.0		N/A
com.slack.circuit	circuit-backstack-iosx64	0.27.0	metadata	9aa9ea2593b8d3133be230030fa398f9d3d4a747
com.slack.circuit	circuit-backstack-iosx64	0.27.1		N/A
com.slack.circuit	circuit-backstack-iosx64	0.27.1	metadata	9aa9ea2593b8d3133be230030fa398f9d3d4a747
com.slack.circuit	circuit-backstack-iosx64	0.28.0	metadata	09e1c404224b5c27f62cc9f9643635dd79351355
com.slack.circuit	circuit-backstack-iosx64	0.9.0		N/A
com.slack.circuit	circuit-backstack-iosx64	0.9.0	metadata	5d65e1b752263a5f001568753d627abf63936741
com.slack.circuit	circuit-backstack-iosx64	0.9.1		N/A
com.slack.circuit	circuit-backstack-iosx64	0.9.1	metadata	d97ac3346a059980673850a14ef44e053baabf74
com.typesafe.akka	akka-persistence-typed_2.13.0-M5	2.5.19		cd8dbbfb3d0d332a4e9f3c6a25e35db5753ac9e6
com.typesafe.akka	akka-persistence-typed_2.13.0-M5	2.5.20		c6ed73e44135bfc6e8c81cdc20150cb747f5cef3
com.typesafe.akka	akka-persistence-typed_2.13.0-M5	2.5.21		880d480e9db297f581add321a866de40018258a6
com.typesafe.akka	akka-persistence-typed_2.13.0-M5	2.5.22		0014c8ca359333a2313b735fe2414daddf977708
com.typesafe.akka	akka-persistence-typed_2.13.0-M5	2.5.23		323d410b4bb54c9b56d28066ee086b2596bcbde5
com.typesafe.akka	akka-persistence-typed_2.13.0-M5	2.6.0-M1		38b47e6e83d8651931a65dbc8240fa1fa47b32e0
com.woaizhuangbi	conf-url	1.0.1-RELEASE		N/A
com.woaizhuangbi	conf-url	1.0.2-RELEASE		N/A
com.woaizhuangbi	conf-url	1.0.3-RELEASE		N/A
com.woaizhuangbi	conf-url	1.0.4-RELEASE		N/A
com.woaizhuangbi	conf-url	1.0.5-RELEASE		N/A
de.gematik	documentation-plugin	1.1.0		9766310fbb56af125b9f16ac6550e4ce4b42b594
de.gematik	documentation-plugin	1.1.0	groovydoc	f539d2a2a4712ea5f3e3b0d1e7c05919ab01f0a9
de.gematik	documentation-plugin	1.1.1		e8313d336843786b4c0de3618522bcf98a4f07a0
de.gematik	documentation-plugin	1.1.1	groovydoc	9bd3199fe6b2a1904b481044feb874b638783560
de.gematik	documentation-plugin	1.1.2		a9f4da78b191333195c6cf089d8b593793ac9fa7
de.gematik	documentation-plugin	1.1.2	groovydoc	4432b50901de307742ef108f0c68fb3c18c6c569
de.gematik	documentation-plugin	1.2.0		d4618ed6b4de07afd4e782101cea725385743071
de.gematik	documentation-plugin	1.2.0	groovydoc	35d4430785103caf6ee3d11484fb2bde609619f5
de.martinreinhardt-online	zap-client-api	0.1.0		e0b51f765891bb02efbd4d675e85a2480abdfcbd
de.mhus.lib	mhus-mongo	1.6.2		N/A
de.mhus.lib	mhus-mongo	6.3.0		N/A
de.mhus.lib	mhus-mongo	7.0.0		N/A
de.mhus.lib	mhus-mongo	7.1.0		N/A
de.mhus.lib	mhus-mongo	7.2.0		N/A
de.mhus.lib	mhus-mongo	7.7.0		N/A
de.muenchen	refarch	1.1.0-RC2		N/A
de.rub.nds	protocol-toolkit-bom	1.0.1		N/A
de.rub.nds	protocol-toolkit-bom	1.1.0		N/A
de.rub.nds	protocol-toolkit-bom	1.2.0		N/A
de.rub.nds	protocol-toolkit-bom	1.2.2		N/A
de.rub.nds	protocol-toolkit-bom	1.2.3		N/A
de.rub.nds	protocol-toolkit-bom	2.2.5		N/A
de.rub.nds	protocol-toolkit-bom	3.0.2		N/A
de.rub.nds	protocol-toolkit-bom	3.0.3		N/A
de.rub.nds	protocol-toolkit-bom	3.0.4		N/A
de.rub.nds	protocol-toolkit-bom	3.2.0		N/A
de.rub.nds	protocol-toolkit-bom	3.2.1		N/A
de.rub.nds	protocol-toolkit-bom	3.2.2		N/A
de.rub.nds	protocol-toolkit-bom	3.2.3		N/A
de.rub.nds	protocol-toolkit-bom	3.2.4		N/A
de.rub.nds	protocol-toolkit-bom	3.2.5		N/A
de.rub.nds	protocol-toolkit-bom	3.2.6		N/A
de.rub.nds	protocol-toolkit-bom	3.2.8		N/A
de.rub.nds	protocol-toolkit-bom	3.3.0		N/A
de.rub.nds	protocol-toolkit-bom	3.4.0		N/A
de.rub.nds	protocol-toolkit-bom	3.4.1		N/A
de.rub.nds	protocol-toolkit-bom	3.4.2		N/A
de.rub.nds	protocol-toolkit-bom	3.5.0		N/A
de.rub.nds	protocol-toolkit-bom	3.5.17-anvilE		N/A
de.rub.nds	protocol-toolkit-bom	4.0.0		N/A
de.rub.nds	protocol-toolkit-bom	4.0.2		N/A
de.rub.nds	protocol-toolkit-bom	4.0.5		N/A
de.rub.nds	protocol-toolkit-bom	4.1.2		N/A
de.rub.nds	protocol-toolkit-bom	4.1.6		N/A
de.rub.nds	protocol-toolkit-bom	4.2.0		N/A
de.rub.nds	protocol-toolkit-bom	4.2.1		N/A
de.rub.nds	protocol-toolkit-bom	4.2.7		N/A
de.rub.nds	protocol-toolkit-bom	4.3.0		N/A
de.rub.nds	protocol-toolkit-bom	4.4.0		N/A
de.rub.nds	protocol-toolkit-bom	4.4.1		N/A
de.rub.nds	protocol-toolkit-bom	4.4.3		N/A
de.rub.nds	protocol-toolkit-bom	4.5.0		N/A
de.rub.nds	protocol-toolkit-bom	5.1.7		N/A
de.rub.nds	protocol-toolkit-bom	5.1.8		N/A
dev.gitlive	firebase-messaging-js	1.13.0		N/A
dev.gitlive	firebase-messaging-js	2.0.0		N/A
dev.gitlive	firebase-messaging-js	2.1.0		N/A
dev.lounres	kone.computations-wasm-js	0.0.0-experiment-2024.11.24		N/A
dev.microsandbox	microsandbox	0.1.0		b2178624797bae4f0c07397b11b1a0e19f9ed787
dev.zio	zio-aws-sagemakeredge_2.12	5.17.102.7		b7959de50ef227aaaa4b77eb2b3435b308b53b6e
dev.zio	zio-aws-sagemakeredge_2.12	5.17.102.8		83e638aaa81063e8b02060cb764c7481004b51f1
dev.zio	zio-aws-sagemakeredge_2.12	5.17.102.9		02f7099adc08bf7aad3e96458499410218f4cde0
dev.zio	zio-aws-sagemakeredge_2.12	5.17.103.1		e417452e013fc093fe64acfdb2f5e57851d0fd06
dev.zio	zio-aws-sagemakeredge_2.12	5.17.104.1		601dc20945605bf1f43fbf1c267b69115d203cf1
dev.zio	zio-aws-sagemakeredge_2.12	5.17.104.10		73e2c226878dee1fcf6a1f9d17af8ebc285149ef
dev.zio	zio-aws-sagemakeredge_2.12	5.17.104.11		92b6962a733a038ce1fe956dcd196418a81739ca
dev.zio	zio-aws-sagemakeredge_2.12	5.17.104.12		e5d071822afacd813a49728dd3cb1680f4945bf1
dev.zio	zio-aws-sagemakeredge_2.12	5.17.104.13		cdfde1ff06d3384e06779e4bb35431089daa36bf
dev.zio	zio-aws-sagemakeredge_2.12	5.17.104.2		bc564d00aed953368642a3cf8bc576b5f0fc398e
dev.zio	zio-aws-sagemakeredge_2.12	5.17.104.3		e6259a33b7265da12c1ad9441c95d049f7fcb2ee
dev.zio	zio-aws-sagemakeredge_2.12	5.17.104.4		24de5b3348d8e7cc8c21d47aa4d8cc718f57b3f0
dev.zio	zio-aws-sagemakeredge_2.12	5.17.104.5		52004fdcd2d7475203d7c27b9634c0bfac48d828
dev.zio	zio-aws-sagemakeredge_2.12	5.17.104.7		ad5196465cefbd7c5e5468e4c627bb93958a4223
dev.zio	zio-aws-sagemakeredge_2.12	5.17.104.8		b4bca2319e7201a971edbcbf52974b8fdc2410bf
dev.zio	zio-aws-sagemakeredge_2.12	5.17.104.9		157d3ff6f2ed7af23777feee1e2c2fa8cf3cc7c9
dev.zio	zio-aws-sagemakeredge_2.12	5.17.112.1		4d46a3c9345998c35fc5d5f2862228730bf12b46
dev.zio	zio-aws-sagemakeredge_2.12	5.17.113.1		f3db1f9180b1ade0218600bd376be3aa13b15ca0
dev.zio	zio-aws-sagemakeredge_2.12	5.17.115.1		14a07f0c5888cbf458a484ef3e04f37eafceaab6
dev.zio	zio-aws-sagemakeredge_2.12	5.17.116.1		9cf8a0da64dc8d41f5b7229e8069b068bdfa643f
dev.zio	zio-aws-sagemakeredge_2.12	5.17.116.2		91de892eb43dffcd430bfafafa0dd8f65d929666
dev.zio	zio-aws-sagemakeredge_2.12	5.17.121.2		f04b3c3129478157663e2fc1f8789515e5da98f2
dev.zio	zio-aws-sagemakeredge_2.12	5.17.121.3		878460d4a7d1a677fe92bac91312e4a1e8d04527
dev.zio	zio-aws-sagemakeredge_2.12	5.17.122.1		2bc245045d7d302c58d0eb747f44b98b4ae33a69
dev.zio	zio-aws-sagemakeredge_2.12	5.17.123.1		68db53a1d4b7a5977c337ade173461c486bdfa22
dev.zio	zio-aws-sagemakeredge_2.12	5.17.123.2		3a4be1a0f90e2e666510e2560adfe2b98d51734d
