cc.zhaoac	faith-tool-common	1.1.0		a0bbc02e1610f6aa7a0fceb9f7b035a20d7734ba
pro.zackpollard.telegrambot.api	jtelegram-botapi-core	1.6.1		fc3afd024f99619ab321fe6b83c90c94f9a56c19
pro.zackpollard.telegrambot.api	jtelegram-botapi-core	1.6.3		231ed678ce1f2e243ac096c0f1a1003bcd020a7b
pro.zackpollard.telegrambot.api	jtelegram-botapi-core	1.6.4		fb3c299a291ee285bdac0a508c85afe87c51d9dc
pro.zackpollard.telegrambot.api	jtelegram-botapi-core	1.6.5		bddb56989b18551ba4650417a80808ec10e8daeb
ru.astrainteractive.klibs.kdi	kdi-iosarm64	1.0.0		N/A
ru.astrainteractive.klibs.kdi	kdi-iosarm64	1.0.0	metadata	645f12dc1a136c635439e99d0ba6de4d77e98565
ru.kontur.mobile.visualfsm	visualfsm-core-tvossimulatorarm64	4.0.0		N/A
ru.kontur.mobile.visualfsm	visualfsm-core-tvossimulatorarm64	4.0.0	metadata	c7721fe14d63d0bddcc21dcd3b28c0aa754e6391
se.skltp.agp	agp-test-common	1.0.0		87d6cab99eadb831611c71764df897d1b5908bbb
se.skltp.agp	agp-test-common	1.0.0-RC1		b9d0e52ecebaddf9c99d77ed268ae989f2fcdb20
se.skltp.agp	agp-test-common	1.0.0-RC2		981874153916bce712111ec90ccb946f7dda4131
se.skltp.agp	agp-test-common	1.0.0-RC3		1862ebb9ba551e09ea656bd80e60efaf11f84a19
se.skltp.agp	agp-test-common	1.0.0-RC4		54aaa22d3479eb83d037ba9ee98a3dae05723e65
se.skltp.agp	agp-test-common	1.0.0-RC5		59f32eadfca86ee048c746caf4d730defd674531
se.skltp.agp	agp-test-common	1.1.0		c04a73c01eff66c39afc7d845083548f4998f4c6
se.skltp.agp	agp-test-common	1.1.0-RC1		9496a24df643d5ec17824e5d93f6cf98cc9b51bd
se.skltp.agp	agp-test-common	1.1.0-RC2		9c95cc86361d755233690f4dea8c5be2d8caa46e
se.skltp.agp	agp-test-common	1.2.0		812054d48b40fe6981de7cb53436c9e651a870c7
se.skltp.agp	agp-test-common	1.2.0-RC1		62b6b97e47b2828f37643458cd92f088500bef0e
se.skltp.agp	agp-test-common	1.2.1		98a69d0748da73a3daddc857684b32a9d31eea85
se.skltp.agp	agp-test-common	1.2.1-RC1		e09ebb9e7700808db7abba439fa7f9b3f20ec0de
se.skltp.agp	agp-test-common	1.2.1-RC2		a11d580a01add2d0edffa953e3bac8b226b898aa
se.skltp.agp	agp-test-common	1.2.1-RC3		b8599dd3a8a1326a342ac5f66664c813461cb88e
se.skltp.agp	agp-test-common	1.2.2		d85a004d9a4fd58890e3e3235a77aeb6c5791154
se.skltp.agp	agp-test-common	1.2.3		3ebd7a15d37af3ee649f5c29433cefdbddee4238
se.skltp.agp	agp-test-common	1.3.0		b6dd319cb160b42550c841ea3f57aa9ff5ed3a75
se.skltp.agp	agp-test-common	1.3.0-RC1		69fd088b339e9eb02ad1876fdf84ee61278656fe
se.skltp.agp	agp-test-common	1.3.1		69b2bccc753c4ae1b98b3cc1b87469ff0814ca0a
se.skltp.agp	agp-test-common	1.3.2		60eb98d9117bcfc009fe900d9b2b95fb29cc3040
se.skltp.agp	agp-test-common	1.3.3		b400f6a7ddd6eccdfe4f8e3a3ff82b3e094832e2
se.skltp.agp	agp-test-common	1.3.4		2b8eb8c0ac1920162052867072992439997519b7
se.skltp.agp	agp-test-common	1.3.5		793fe82868944d5e6d17a05c616324f2782d0d5f
se.skltp.agp	agp-test-common	1.3.6		523fbd21bdcd41498a8c22b8e2f13e7b35d7cf26
se.skltp.agp	agp-test-common	1.3.7		7ecd24b65feb036c68e252ac0b766da8f862d7b0
se.skltp.agp	agp-test-common	1.3.8		6c3d8d0b132ce678677ab398a1f32d4c937e10df
se.skltp.agp	agp-test-common	1.4.0		6505b91caa6f6078bf6c8fa9c53a1182f0cfd5fd
se.skltp.agp	agp-test-common	2.0		a522c65be2543104adb528e6a93b2f5606634c39
se.skltp.agp	agp-test-common	2.1		864bd8dcf1c992fdeaac7c7b0001a9043febe7b0
se.skltp.agp	agp-test-common	2.2		eea18447e6f84e96ad17d8ab5a0edf1c27e27ea6
se.skltp.agp	agp-test-common	2.3		f78460db132b2e6c6c05bd1db0277f5c0ccf9e36
se.skltp.agp	agp-test-common	2.3.1		443153488edca614746b3dd715c99a6fa9e5763f
se.skltp.agp	agp-test-common	2.3.2		acd4ba47fc4a8038265126ef4231659686e46922
se.skltp.agp	agp-test-common	2.3.3		c4f17d494581ea2524d51432e2959b7d74a6ea1f
se.skltp.agp	agp-test-common	2.3.3-RC1		5d40ef7e79f740d34ca79b3d0ed6dec59d842bcf
se.skltp.agp	agp-test-common	2.3.3-RC2		9d86216137413b95e453cae789f06a55bc7c85c9
