avalon	avalon-meta	1.0		0cd7b83c773a18073d56ec9a91af2ac682f7a479
io.youi	youi-communication_2.11	0.10.9		e11731ddd464df25147f8199b8d20dd6b2e1bf24
io.youi	youi-communication_2.11	0.11.0		fac84fe0baaba1f2514a4dbb7f65459d587efa3a
io.youi	youi-communication_2.11	0.11.1		aa7bb307534f2b2f4ce1324baa50f035bd5caf14
io.youi	youi-communication_2.11	0.2.0		f0ffeea25139eeb3a5067d015852e6f9cbd1fb43
io.youi	youi-communication_2.11	0.2.1		f4aa31b8bea08260012db1fc4e3c977267f84742
io.youi	youi-communication_2.11	0.2.2		e53401f21a546bc6093cf1cb8736172777d7eb52
io.youi	youi-communication_2.11	0.2.3		cfe31dd7962615ea9d5a2579e5db781f13c21f6e
io.youi	youi-communication_2.11	0.2.4		fa2a95e6584cc178659be9ceb5db9e379f654df5
io.youi	youi-communication_2.11	0.2.5		174834bf2f58b42b6754ce051dc7bd1fa877560b
io.youi	youi-communication_2.11	0.2.6		c01cd799bfad19f0a88dd1b723d19f0c3fc4a37b
io.youi	youi-communication_2.11	0.2.7		dffd185274c8800b9a40545816c09f2f247df160
io.youi	youi-communication_2.11	0.2.8		c13f90d86901d906429499b82c5109e6b4c799e3
io.youi	youi-communication_2.11	0.3.0		690632bbf9183eac34f08e3aef3cc5d32b7ed19d
io.youi	youi-communication_2.11	0.3.1		c177e418154495f0ef917769576ef668db1b0138
io.youi	youi-communication_2.11	0.3.2		0f5f557015bbdb9ce9a689502a8ae9ee6eae3008
io.youi	youi-communication_2.11	0.3.3		e21a175b9b98b143deefe65125049d7df598006d
io.youi	youi-communication_2.11	0.3.4		b3b89a2775fc2a30e0d5a239e2960cd504f46a7a
io.youi	youi-communication_2.11	0.4.0		dd8b277919d6c485f9a2996089d8fcd6da7f3a80
io.youi	youi-communication_2.11	0.4.1		974edfae44774924e2d65107f585f0ab90585fee
io.youi	youi-communication_2.11	0.4.2		002c5c39e0e24b9851f9d741761e1d38a26fb139
io.youi	youi-communication_2.11	0.4.3		5b42764df36e83de5e436d9cf8963a26006fb9a3
io.youi	youi-communication_2.11	0.4.4		3284846ccbe9f86b5f664063bdc5012e527382c1
io.youi	youi-communication_2.11	0.4.5		5875959323516a0bbdac0b41b68e3c21d1660ee2
io.youi	youi-communication_2.11	0.4.6		45cb130d48b3ef944f467e50f5ec6e409c4e0018
io.youi	youi-communication_2.11	0.4.7		432b2f9f838d7fffaffc9bab904be7dcb3f037c1
io.youi	youi-communication_2.11	0.4.8		7cdde9bd09b890a501375d357326ed8b0cf3709d
io.youi	youi-communication_2.11	0.4.9		83f21ceb58eae10a944dd6634bc181ce07b5f509
io.youi	youi-communication_2.11	0.5.0		468e1894a480ac249fbbfe912558eef95658eac4
io.youi	youi-communication_2.11	0.5.1		1bd881dd9855ffe11c8b850cc64465d1c54ad9a4
io.youi	youi-communication_2.11	0.5.2		b2dac830464cb19e3e56d8732d25fe41efe899fd
io.youi	youi-communication_2.11	0.6.0		2cb10d399f28f02e4b467d8927b1d6a55135a117
io.youi	youi-communication_2.11	0.6.1		57ea6e8064537e2caeda69f4043f8836583b5ddb
io.youi	youi-communication_2.11	0.6.2		8235efbed4ce9d6d431e757874263d608fa30229
io.youi	youi-communication_2.11	0.6.3		461ff4e1354872ef916b9a28c0f1ae6c8f7a72e2
io.youi	youi-communication_2.11	0.6.4		169ae0d5c6f675f907b152afe24f2d950a5b026d
io.youi	youi-communication_2.11	0.6.5		8bbdbcb2819c1810417769747db7c24d6edac514
io.youi	youi-communication_2.11	0.6.6		2424b0ea18b71726e690296242b17c2da2f2d2c6
io.youi	youi-communication_2.11	0.6.7		8342e9291ab897f0b69f08221c2d16ebbc51c658
io.youi	youi-communication_2.11	0.6.8		19c272d539601ec2d197d4abeb7f1d779406fbb0
io.youi	youi-communication_2.11	0.6.9		8b7a37b4e6b1d0e4bd4c9ffa69acf81afbbab943
io.youi	youi-communication_2.11	0.7.0		63d8daaff9949e5f785f750dd95ca7f49f4733f4
io.youi	youi-communication_2.11	0.7.1		0c8d419b436f6bf953f2eadcb4966d939cfdd958
io.youi	youi-communication_2.11	0.7.2		3baec32312a805b8a5e38039ef6bdfff5d75314a
io.youi	youi-communication_2.11	0.7.3		e62b388bd844d274c7adf4afece306f1fd35059e
io.youi	youi-communication_2.11	0.8.0		34a24181dba3ba0b444aa1af0e58e9f2724dbded
io.youi	youi-communication_2.11	0.8.2		27846918b9f73937b5d8a6929ca4cb7ce9095255
io.youi	youi-communication_2.11	0.9.0		1c962bf7f371ea28731cfe8cf303b232065c6fab
io.youi	youi-communication_2.11	0.9.0-M1		f7eb31e80e62da2e25e3ac34330ede0bde737fbc
io.youi	youi-communication_2.11	0.9.0-M10		ad23815f3f8023722ba6cdc52c8dffdbf2abc1bd
io.youi	youi-communication_2.11	0.9.0-M11		d540566e55ca4eddaf7924c404066edc5951198b
io.youi	youi-communication_2.11	0.9.0-M12		beba1e4571dbc39a77df59670f6a2916e1d89822
io.youi	youi-communication_2.11	0.9.0-M13		014860670ff310ca9b97632c08f0f3f4256aa745
io.youi	youi-communication_2.11	0.9.0-M14		1f73995139986cb8cebad503a539443822d63b58
io.youi	youi-communication_2.11	0.9.0-M15		398c14374afbb57a4769075ad5aee0eecb22ecb1
io.youi	youi-communication_2.11	0.9.0-M16		f3da3cf2a55b192dec73266833f0a1944b0e56c6
io.youi	youi-communication_2.11	0.9.0-M17		703149461a2b391c6603dc7a65e63dedbb72f953
io.youi	youi-communication_2.11	0.9.0-M18		45de0f361f0505e00f71421c9f74f4a99656507e
io.youi	youi-communication_2.11	0.9.0-M19		0f33e4798d74b7718564a6c3c017d0a42426991e
io.youi	youi-communication_2.11	0.9.0-M2		40ab95e0b1bf62f9b892b63d26f964432d5cbcf4
io.youi	youi-communication_2.11	0.9.0-M20		d4fb4cd79884fd62e94f25ec43c4c78cfac70135
io.youi	youi-communication_2.11	0.9.0-M21		ad9f356373deed74344b34545373e117dadc0206
io.youi	youi-communication_2.11	0.9.0-M22		79189f5c4acfe3aac93289d4ab1f86bf4334013b
io.youi	youi-communication_2.11	0.9.0-M23		12cb4a9e5caa776ff135689f1276cea13f115241
io.youi	youi-communication_2.11	0.9.0-M24		5036dc1a6ac0e49aaa1acb1e45d723b313ec409a
io.youi	youi-communication_2.11	0.9.0-M25		fc85830df493481e79f16cc1a94b0fa9aba1d9dd
io.youi	youi-communication_2.11	0.9.0-M3		daf520f2aee29adde3a3ad74db91bbe7c50425ce
io.youi	youi-communication_2.11	0.9.0-M4		d1f91799f45cb95e12c8f7e59d19f06f6e86ab0c
io.youi	youi-communication_2.11	0.9.0-M5		9e542e2a6ecd359a1c9a0e1b115561321026f99d
io.youi	youi-communication_2.11	0.9.0-M6		540368b5e98ead757b312ebccd5ab0ffc949557e
io.youi	youi-communication_2.11	0.9.0-M7		4c4679df06ca9168d5046a2f528d33710ec9c9ed
io.youi	youi-communication_2.11	0.9.0-M8		43905afbc34974c9e4d9085a9a15e03db2c393e7
io.youi	youi-communication_2.11	0.9.0-M9		474bdfeccd278599d642b88f84cc94c3267d1459
io.youi	youi-communication_2.11	0.9.1		b13e719f8337574951ccfa4aa4bee9f1ed19f85b
io.youi	youi-communication_2.11	0.9.10		274d320812c10a2f24d3c3552a04b0a443afd5e5
io.youi	youi-communication_2.11	0.9.11		edf6be95cc90f5ee182ecc99fe2ab16869ef767c
io.youi	youi-communication_2.11	0.9.12		905f9fe86bcdb0c88f20efc27d61c4d14578bb7c
io.youi	youi-communication_2.11	0.9.2		87333bf9e184405d8cf3af9300722e31500dcd7c
io.youi	youi-communication_2.11	0.9.3		8ca8117c6a7ce1dafc9acc36214045c3a973963b
io.youi	youi-communication_2.11	0.9.4		85a9097fdf52d9b3304a290b0d1bfc1ab312aedb
io.youi	youi-communication_2.11	0.9.5		618055dc56c560493a1ae598265fa7bdb5c40605
io.youi	youi-communication_2.11	0.9.6		b3af5d49df159d1243eb4faf3ab44459924b1edb
io.youi	youi-communication_2.11	0.9.7		eacd34321223fa94e040834585772f01a9186d33
io.youi	youi-communication_2.11	0.9.8		e2835b0a02f7c69f5f113aeaa6369bb9b488cfc3
io.youi	youi-communication_2.11	0.9.9		d9eee348d0faa7732a79bc9f4cbb437550921e02
net.sf.okapi.steps	okapi-step-encodingconversion	0.35		ae9ab3877c8e5f1235a8980fdc15fdaa603a2211
net.sf.okapi.steps	okapi-step-encodingconversion	0.36		714f38b86e23c3ae07c86ab7c46ac900a45e6dca
net.sf.okapi.steps	okapi-step-encodingconversion	0.37		fc31927b9373b057f1f20fc8a6065cf9318ffa61
net.sf.okapi.steps	okapi-step-encodingconversion	0.38		09c97577be00373f390b5dc3963d7a45ae51540e
net.sf.okapi.steps	okapi-step-encodingconversion	1.39.0		75a22d9ac252c6dec58c07015e482ff39f960e32
net.sf.okapi.steps	okapi-step-encodingconversion	1.40.0		8c876427371d80f6888638aa95484e0bc1e9a410
net.sf.okapi.steps	okapi-step-encodingconversion	1.41.0		434200c654a4c5081e8467f743408338ac7aef12
net.sf.okapi.steps	okapi-step-encodingconversion	1.42.0		f8ea85d5a09ea622884c371444ac490427c84bab
net.sf.okapi.steps	okapi-step-encodingconversion	1.43.0		25531565c34ac9c0c4fc6ca35172552efba33b71
net.sf.okapi.steps	okapi-step-encodingconversion	1.44.0		525a7f3fada48e1fc6b0149ba88b41211b8f7300
net.sf.okapi.steps	okapi-step-encodingconversion	1.45.0		746e6c2cb2189e16de9a02f63df8032730dbd7e9
net.sf.okapi.steps	okapi-step-encodingconversion	1.46.0		73b222bac290c4eab819680e5613d8ac054dc81d
net.sf.okapi.steps	okapi-step-encodingconversion	1.47.0		a1423ea0af54dd225d1c4dd7af9c159c2e6ad074
net.stickycode.plugins	shifty-maven-plugin	1.12		5e2825d39ed34da7dcf3ae1b9209b78e4b19b930
net.stickycode.plugins	shifty-maven-plugin	1.17		d4d93065b5960658e8b6c1bd7eef5cb4c1f9f643
net.stickycode.plugins	shifty-maven-plugin	1.18		be45a33b48c1d25210377983f3f806d0489845f5
net.stickycode.plugins	shifty-maven-plugin	1.2		2709584ed46ccb2c188b88b6d25dbb75071d811e
net.stickycode.plugins	shifty-maven-plugin	1.3		2cf9445617cfa9c804fff5ecc0629cc381bc16d4
net.stickycode.plugins	shifty-maven-plugin	1.5		876b4a50fdec1dd6c6fbb6fa814eeb126d63ec6b
net.stickycode.plugins	shifty-maven-plugin	1.7		5e5bbd8e267bffe51733e054c0fb2b1db76294f0
net.stickycode.plugins	shifty-maven-plugin	1.8		7ba40033f2dcf64a2caa8ee33b3c64ca72de1af2
net.stickycode.plugins	shifty-maven-plugin	1.9		1d2661f2cabfaace5135b9cea5e3bb60b4e47833
nl.psek.fitnesse	psek-fitnesse-fixtures-database	1.1.0		7ba923d83914815de40ab78d8104397f2daad57f
nl.psek.fitnesse	psek-fitnesse-fixtures-database	1.1.1		eaaca9ad67f09175634679953830a6fc2caabc5b
nl.psek.fitnesse	psek-fitnesse-fixtures-database	1.1.10		6fbe96c98e2787f811d04a6a272310d5e8f95a1a
nl.psek.fitnesse	psek-fitnesse-fixtures-database	1.1.11		79637dedb571fce288c02e627cf2be2169cbde7a
nl.psek.fitnesse	psek-fitnesse-fixtures-database	1.1.2		b1f8060a4af8aff38dae11ae157ca4d7cb19e227
nl.psek.fitnesse	psek-fitnesse-fixtures-database	1.1.3		3a661cc75ea3192861224379b3b03f2695b7c1f9
nl.psek.fitnesse	psek-fitnesse-fixtures-database	1.1.4		3447bd0aa42c764e51a8e4ff695e7d72e4709570
nl.psek.fitnesse	psek-fitnesse-fixtures-database	1.1.5		eaaef0f5ec5248bc3b6a86590cf3d24c20c1689f
nl.psek.fitnesse	psek-fitnesse-fixtures-database	1.1.6		0a9dccb2ae7b78d475d3b442e66071e8a640f76d
nl.psek.fitnesse	psek-fitnesse-fixtures-database	1.1.7		a14454dda18e9f4f5f7ad5ecf8613a14727566c4
nl.psek.fitnesse	psek-fitnesse-fixtures-database	1.1.8		7c1c42216dd5bd5b5e94682d0d9e99b41d76642b
nl.psek.fitnesse	psek-fitnesse-fixtures-database	1.1.9		367537176d53983956b734614a1d2cd1e4a37f6f
nl.psek.fitnesse	psek-fitnesse-fixtures-database	1.2.0		acc73cc0afbf53b2d0388dd5558b82af47aa420e
nl.psek.fitnesse	psek-fitnesse-fixtures-database	1.2.1		555cabf13826dee8e9bdfd92fef611bf3ac13d65
nl.psek.fitnesse	psek-fitnesse-fixtures-database	1.2.1-RC4		af5d336d74f7e203e37c67a0164ccba59c54dd09
nl.psek.fitnesse	psek-fitnesse-fixtures-database	1.2.1-rc1		3b9306f2f5f26573e31a9c1805d045e188bb6e6e
nl.psek.fitnesse	psek-fitnesse-fixtures-database	1.2.1-rc2		56d169afef679f6e7175ccd028de33d60d27aaf8
nl.psek.fitnesse	psek-fitnesse-fixtures-database	1.2.1-rc3		695055014f7995bc714541d4c217f9bbd1e9d7ac
nl.psek.fitnesse	psek-fitnesse-fixtures-database	1.2.1-rc5		5618e64536e94623e93ae87b9a7410a23afead6e
nl.psek.fitnesse	psek-fitnesse-fixtures-database	1.2.1-rc6		47fcadff1a9009ff567203071c6ed51e7773c524
nl.psek.fitnesse	psek-fitnesse-fixtures-database	1.2.2-rc1		da94b79914be76adf87e03a644dd4dce9a17a4c4
nl.psek.fitnesse	psek-fitnesse-fixtures-database	2.0.0		6b0b3d9fc4dac7708227622105e7c7d5ef032ead
nl.psek.fitnesse	psek-fitnesse-fixtures-database	2.0.1		447e975bf36224a1d395ad90c3afc94bb6bc54a1
nl.psek.fitnesse	psek-fitnesse-fixtures-database	2.0.2		2eab1385cdb7efe837963cb07990138a141fd946
nl.psek.fitnesse	psek-fitnesse-fixtures-database	2.0.3		e523589380ad7e098b44609497591c6d3b7f4d5d
nl.psek.fitnesse	psek-fitnesse-fixtures-database	2.1.0		efff005273b540c793d6a533b47ca1ef2445277a
nl.psek.fitnesse	psek-fitnesse-fixtures-database	2.2.1-RC1		a990688766d4eb771146f7e99cfc75fc317aa86a
nl.psek.fitnesse	psek-fitnesse-fixtures-database	2.3.0		6d5537d973cce2e910e615084fdf2e1d8c15b9bd
nl.psek.fitnesse	psek-fitnesse-fixtures-database	2.5.0		08a1c3ad351f9ca1b3bf3ca9b00dcda32fe640f2
org.apache.cocoon	cocoon-servlet-service-components-sample	2.3.0		e73c394a1d9b155fb694fbe9cf5c1d758807243a
org.apache.deltaspike	parent	0.1-incubating		N/A
org.apache.deltaspike	parent	0.2-incubating		N/A
org.apache.deltaspike	parent	0.3-incubating		N/A
org.apache.deltaspike	parent	0.4		N/A
org.apache.deltaspike	parent	0.5		N/A
org.apache.deltaspike	parent	0.6		N/A
org.apache.deltaspike	parent	0.7		N/A
org.apache.deltaspike	parent	1.0.0		N/A
org.apache.deltaspike	parent	1.0.1		N/A
org.apache.deltaspike	parent	1.0.2		N/A
org.apache.deltaspike	parent	1.0.3		N/A
org.apache.deltaspike	parent	1.1.0		N/A
org.apache.deltaspike	parent	1.2.0		N/A
org.apache.deltaspike	parent	1.2.1		N/A
org.apache.deltaspike	parent	1.3.0		N/A
org.apache.deltaspike	parent	1.4.0		N/A
org.apache.deltaspike	parent	1.4.1		N/A
org.apache.deltaspike	parent	1.4.2		N/A
org.apache.deltaspike	parent	1.5.0		N/A
org.apache.deltaspike	parent	1.5.1		N/A
org.apache.deltaspike	parent	1.5.2		N/A
org.apache.deltaspike	parent	1.5.3		N/A
org.apache.deltaspike	parent	1.5.4		N/A
org.apache.deltaspike	parent	1.6.0		N/A
org.apache.deltaspike	parent	1.6.1		N/A
org.apache.deltaspike	parent	1.7.0		N/A
org.apache.deltaspike	parent	1.7.1		N/A
org.apache.deltaspike	parent	1.7.2		N/A
org.apache.deltaspike	parent	1.8.0		N/A
org.apache.deltaspike	parent	1.8.1		N/A
org.apache.deltaspike	parent	1.8.2		N/A
org.apache.deltaspike	parent	1.9.0		N/A
org.apache.deltaspike	parent	1.9.1		N/A
org.apache.deltaspike	parent	1.9.2		N/A
org.apache.deltaspike	parent	1.9.3		N/A
org.apache.deltaspike	parent	1.9.4		N/A
org.apache.deltaspike	parent	1.9.5		N/A
org.apache.deltaspike	parent	1.9.6		N/A
org.apache.deltaspike	parent	2.0.0		N/A
org.apache.jspwiki.wikipages	jspwiki-wikipages-fr	2.10.0		2bab07b717de90f2467052712b269bfba0bcdbf5
org.apache.jspwiki.wikipages	jspwiki-wikipages-fr	2.10.1		1d27415c4735e24c7d60a7dcc73880cf97515371
org.apache.jspwiki.wikipages	jspwiki-wikipages-fr	2.10.2		3f7ffa63fdb76b05026ba29eb9339cd65088bfe5
org.apache.jspwiki.wikipages	jspwiki-wikipages-fr	2.10.3		fa6fdfa52d08d42d578017baf92ec24f8bef9180
org.apache.jspwiki.wikipages	jspwiki-wikipages-fr	2.10.4		38e7368cdc50fe32a41dc02014f7f6e2b579da34
org.apache.jspwiki.wikipages	jspwiki-wikipages-fr	2.10.5		bfdaebcb5b15fbfd44a81540265ef59783cf7956
org.apache.jspwiki.wikipages	jspwiki-wikipages-fr	2.11.0		54d0e69faaf64e8817588f531af1a4cdda8deeea
org.apache.jspwiki.wikipages	jspwiki-wikipages-fr	2.11.0.M1		408fe585532507f18f7e2452bd2c086e7f3bf60b
org.apache.jspwiki.wikipages	jspwiki-wikipages-fr	2.11.0.M2		a9321be96a9aef2fceccb31b8904a96a7e336868
org.apache.jspwiki.wikipages	jspwiki-wikipages-fr	2.11.0.M3		3da500c16987927334856e1969c1ddc4b8e48b7b
org.apache.jspwiki.wikipages	jspwiki-wikipages-fr	2.11.0.M4		695baef60dd3d029ded0f65459a31689b68c0ac2
org.apache.jspwiki.wikipages	jspwiki-wikipages-fr	2.11.0.M5		3da654779c0a9f4fafb0b3e59f9923ada2c2ddf5
org.apache.jspwiki.wikipages	jspwiki-wikipages-fr	2.11.0.M6		15ab0bdc8ff580a26fc67b2cc9294a117e6872ec
org.apache.jspwiki.wikipages	jspwiki-wikipages-fr	2.11.0.M7		72e52380a411a6a5ec0217474d1897c1d8a2e824
org.apache.jspwiki.wikipages	jspwiki-wikipages-fr	2.11.0.M8		8ee3c9e78334f77d48b18db02a0b01ef5a117188
org.apache.jspwiki.wikipages	jspwiki-wikipages-fr	2.11.1		06c101e5458cd010e68665384c47a30103e26f72
org.apache.jspwiki.wikipages	jspwiki-wikipages-fr	2.11.2		2a7df15b8373d96d2051145c23c2f9b0e5589735
org.apache.jspwiki.wikipages	jspwiki-wikipages-fr	2.11.3		59e4e48c99f1c04068c3aa8f76ca3d9c990ce2bf
org.apache.jspwiki.wikipages	jspwiki-wikipages-fr	2.12.0		2653d2827e957676ddc3703a46e271e51e940983
org.apache.jspwiki.wikipages	jspwiki-wikipages-fr	2.12.1		3e2d246e39fd7313506155ca7d84f1c617bb768b
org.apache.jspwiki.wikipages	jspwiki-wikipages-fr	2.12.2		161b4cb7dd352907a65a44a61c4d3e17f28982ba
org.apache.karaf.decanter.collector	org.apache.karaf.decanter.collector.openstack	2.10.0		7c465db56acce3152489771788d620a50937340d
org.apache.karaf.decanter.collector	org.apache.karaf.decanter.collector.openstack	2.11.0		b22a53dabc71cd3d7adcf95299de03949b8b175e
org.apache.karaf.decanter.collector	org.apache.karaf.decanter.collector.openstack	2.7.0		6bf3ee9ca52d689f602f001c75556f4022b376ca
org.apache.karaf.decanter.collector	org.apache.karaf.decanter.collector.openstack	2.8.0		b2aef2924fb04698aa6869f3b5fcdff8b6ab27a8
org.apache.karaf.decanter.collector	org.apache.karaf.decanter.collector.openstack	2.9.0		2fd6dbe4665ac5831751f76a737c6c45019cd143
org.apache.paimon	paimon-shade-jackson-module-jsonSchema-2	2.14.2-0.4.0-incubating		aa001c9cd914f59d764d140711deccb0264de8a0
org.apache.paimon	paimon-shade-jackson-module-jsonSchema-2	2.14.2-0.6.0-incubating		357161f0fedbdbb070de83f4b19e1feb5efa9ca3
org.apache.paimon	paimon-shade-jackson-module-jsonSchema-2	2.14.2-0.8.0		8af03bced88a40c1d847fad673994efad3050adf
org.apereo.cas	cas-server-support-hazelcast-discovery-kubernetes	6.0.0		19dc905782bb57bf0c2f5bb511d64e9b8ee989ac
org.apereo.cas	cas-server-support-hazelcast-discovery-kubernetes	6.0.0	resources	73b16eb345f0a6ca91ba8b3b8077b2f72fb6794b
org.apereo.cas	cas-server-support-hazelcast-discovery-kubernetes	6.0.0-RC2		3e3905f353e9944d98c9a943b88bb07463512eeb
org.apereo.cas	cas-server-support-hazelcast-discovery-kubernetes	6.0.0-RC2	resources	73f76e898e84f3a0720ea7d13fe6922c60333dc9
org.apereo.cas	cas-server-support-hazelcast-discovery-kubernetes	6.0.0-RC3		e080137f61acb36a1ea0c5b940bb6789bd737ae9
org.apereo.cas	cas-server-support-hazelcast-discovery-kubernetes	6.0.0-RC3	resources	0ef8e80f188c6ceec05410ed2af50cd3a6cfca7b
org.apereo.cas	cas-server-support-hazelcast-discovery-kubernetes	6.0.0-RC4		ce3f78630e22935d33221a73b6f268594e076dc0
org.apereo.cas	cas-server-support-hazelcast-discovery-kubernetes	6.0.0-RC4	resources	b315eb7ea2481095f9a686e1339e518e6de3bbeb
org.apereo.cas	cas-server-support-hazelcast-discovery-kubernetes	6.0.1		d80ac0c6ad2f5644cef447093aa0a53f7c18689b
org.apereo.cas	cas-server-support-hazelcast-discovery-kubernetes	6.0.1	resources	76ab289fe704c614c331298c2c1a1b5b70ca1b45
org.apereo.cas	cas-server-support-hazelcast-discovery-kubernetes	6.0.2		a94a6d72a65b8cb2ca59fd973b5e11e94613685b
org.apereo.cas	cas-server-support-hazelcast-discovery-kubernetes	6.0.2	resources	faa4e7155e20ad0d170eb7b93e2c7a1239f430b3
org.apereo.cas	cas-server-support-hazelcast-discovery-kubernetes	6.0.3		70eae1dd9807943cdad96ea6fb0a1f2080a233a5
org.apereo.cas	cas-server-support-hazelcast-discovery-kubernetes	6.0.3	resources	48916638ecf874b4d5be9aa5d62e0a96b5082981
org.apereo.cas	cas-server-support-hazelcast-discovery-kubernetes	6.0.4		8be36672dcdcf48fd9962c10f92516a5fae02366
org.apereo.cas	cas-server-support-hazelcast-discovery-kubernetes	6.0.4	resources	6f2c3901d739b0fc00f741997a0b89f4d032e9d7
org.apereo.cas	cas-server-support-hazelcast-discovery-kubernetes	6.0.5		080b9f86a410d2d28ffac95b21b91000a05dc2f5
org.apereo.cas	cas-server-support-hazelcast-discovery-kubernetes	6.0.5	resources	2054fa1a7afc269f28439e6d5cb677e4de887939
org.apereo.cas	cas-server-support-hazelcast-discovery-kubernetes	6.0.5.1		6cd5e0c4fac9af892b766daa34d67a4a783822e0
org.apereo.cas	cas-server-support-hazelcast-discovery-kubernetes	6.0.5.1	resources	43adee13598772b6203b8c0fd64c1e54e4dc6dc8
org.apereo.cas	cas-server-support-hazelcast-discovery-kubernetes	6.0.6		bcd82f7d7002d29bb31952d4fbc218a89dbeed0e
org.apereo.cas	cas-server-support-hazelcast-discovery-kubernetes	6.0.6	resources	3ddaa59c1df4077d8a0c878d9a2c351c13d868c5
org.apereo.cas	cas-server-support-hazelcast-discovery-kubernetes	6.0.7		afe4524648f8f5da3fa70e74b9c15fbf99f1a362
org.apereo.cas	cas-server-support-hazelcast-discovery-kubernetes	6.0.7	resources	42ee6413c0b367b6e5f4c3d18aa69f96b7d8441c
org.apereo.cas	cas-server-support-hazelcast-discovery-kubernetes	6.0.8		001bd36d20631554fb7c8643e4755202da1e6af6
org.apereo.cas	cas-server-support-hazelcast-discovery-kubernetes	6.0.8	resources	a04cc84a2c2c9148592a5c461d1897087aefe806
org.apereo.cas	cas-server-support-hazelcast-discovery-kubernetes	6.0.8.1		cbed8a19c1363e6c6c30a0f2d6cd482e50ecbf1f
org.apereo.cas	cas-server-support-hazelcast-discovery-kubernetes	6.0.8.1	resources	5b42d5e977825e07e3fe5398bc5390e127e6f5a5
org.apereo.cas	cas-server-support-hazelcast-discovery-kubernetes	6.1.0		d212d7eed83e30a6402a83374698456ab27d163c
org.apereo.cas	cas-server-support-hazelcast-discovery-kubernetes	6.1.0	resources	8e7358a5b85b4fe52689c794c00e333254752907
org.apereo.cas	cas-server-support-hazelcast-discovery-kubernetes	6.1.0-RC1		c90ed1d16e37339ca61257e42c196922e5ddb94b
org.apereo.cas	cas-server-support-hazelcast-discovery-kubernetes	6.1.0-RC1	resources	612bf48ac1a416d17e136a253dd8a93149c57033
org.apereo.cas	cas-server-support-hazelcast-discovery-kubernetes	6.1.0-RC2		081243613800446d0bfa87f4429677d4f24ea562
org.apereo.cas	cas-server-support-hazelcast-discovery-kubernetes	6.1.0-RC2	resources	abac743ea99bc0960e7ed9be6727f400e32c5c8a
org.apereo.cas	cas-server-support-hazelcast-discovery-kubernetes	6.1.0-RC3		ba1ae34d21e28d93aca86ac6d69ec0c855c316d6
org.apereo.cas	cas-server-support-hazelcast-discovery-kubernetes	6.1.0-RC3	resources	a7cd299a4bbcc682403a98f0bfea689e3577eda1
org.apereo.cas	cas-server-support-hazelcast-discovery-kubernetes	6.1.0-RC4		b8ea98af5e971e87949a0042f6b4f782fe5bf678
org.apereo.cas	cas-server-support-hazelcast-discovery-kubernetes	6.1.0-RC4	resources	ba03ebe498a7877855619ba9bc9dbf6a3ff5497d
org.apereo.cas	cas-server-support-hazelcast-discovery-kubernetes	6.1.0-RC5		a3b320e5877165931aedb8b0e30baec6bbd87848
org.apereo.cas	cas-server-support-hazelcast-discovery-kubernetes	6.1.0-RC5	resources	507949d7d05aaab7e505534f234474f405ad787b
org.apereo.cas	cas-server-support-hazelcast-discovery-kubernetes	6.1.0-RC6		bdbd50bf40ce7cec089fc97e21e680fa8b362384
org.apereo.cas	cas-server-support-hazelcast-discovery-kubernetes	6.1.0-RC6	resources	09fd467d9b68146cb51d06ce67f217b39b57784a
org.apereo.cas	cas-server-support-hazelcast-discovery-kubernetes	6.1.1		0485c15afde7dbe3043079492f73bd69e5e1ce8e
org.apereo.cas	cas-server-support-hazelcast-discovery-kubernetes	6.1.1	resources	007cfedc97a721ac2294d20541a01c87f0e459bf
org.apereo.cas	cas-server-support-hazelcast-discovery-kubernetes	6.1.2		90f1aff5c24272c938ccc5e399d9efe65bd569f7
org.apereo.cas	cas-server-support-hazelcast-discovery-kubernetes	6.1.2	resources	09397476a459363ba787ef1e1769fd31a0b8d800
org.apereo.cas	cas-server-support-hazelcast-discovery-kubernetes	6.1.3		2a33836e8d82fea738cc7bb249b0d4a2091baa0a
org.apereo.cas	cas-server-support-hazelcast-discovery-kubernetes	6.1.3	resources	6bfe6a1c39068e3b46ce8f552749a1b8de9c4c89
org.apereo.cas	cas-server-support-hazelcast-discovery-kubernetes	6.1.4		63f3927623bf5fee66434d51ee6625d1228f9d05
org.apereo.cas	cas-server-support-hazelcast-discovery-kubernetes	6.1.4	resources	36059810e56ef23f27a0f26a1c15dd9e51f06d21
org.apereo.cas	cas-server-support-hazelcast-discovery-kubernetes	6.1.5		0db38477ef6bded56333727821711ba2e4e29674
org.apereo.cas	cas-server-support-hazelcast-discovery-kubernetes	6.1.5	resources	758e6980034ceefa91a840b1d5e37d7df3544bd4
