apache-jaxme	jaxme-rt-incubation	0.2		97b9eaee0b2d9484e7fd6514f3ecf73b4ab92947
io.stargate.grpc	bridge-proto	2.1.0-BETA-13		59682980702a09b3b3ed330fb79e6b0e138d4bd0
io.stargate.grpc	bridge-proto	2.1.0-BETA-14		9fa0ae4493c28082497c7b42bc7ee9d26b67d420
io.stargate.grpc	bridge-proto	2.1.0-BETA-15		90d6ff54aae3639a1a4cb2f09b7ac53b6de2703d
io.stargate.grpc	bridge-proto	2.1.0-BETA-16		476e1fb5c79c094fd19dc50876e3aeff4d31be55
io.stargate.grpc	bridge-proto	2.1.0-BETA-17		b958815627ffcdf4af9f0c10170f4f8193757b64
io.stargate.grpc	bridge-proto	2.1.0-BETA-18		af9b8a0ea0112a96cd5602bd13a703998b68ed67
io.stargate.grpc	bridge-proto	2.1.0-BETA-19		0dbb659127fffd88820413d61b461957eef35d58
io.stargate.grpc	bridge-proto	2.1.0-BETA-2		c80671deb0e9b8d7748392e5b1781d49a2b5f334
io.stargate.grpc	bridge-proto	2.1.0-BETA-21		3ad30c28db989f7917833b90a3ca7e4a98d97d4c
io.stargate.grpc	bridge-proto	2.1.0-BETA-22		1df337a3ca88cb525d5375a3ca43fa312eec7d3e
io.stargate.grpc	bridge-proto	2.1.0-BETA-23		16ec118c07e78f05b654209a188f08ac1dfb9f35
io.stargate.grpc	bridge-proto	2.1.0-BETA-24		2e02dd7bedfc382ba6cc5e5ab82f194be4b3e185
io.stargate.grpc	bridge-proto	2.1.0-BETA-3		014e4abf511e9e768a305e4d6266c31fc2dd48a7
io.stargate.grpc	bridge-proto	2.1.0-BETA-4		728ed70648588c5a49d417c4bd717d81e5cca951
io.stargate.grpc	bridge-proto	2.1.0-BETA-5		671d6fbb289686d5d1ab6146035069014e01d6b3
io.stargate.grpc	bridge-proto	2.1.0-BETA-6		707dd428c7527c053476d9581532f7c33fce0cf9
io.stargate.grpc	bridge-proto	2.1.0-BETA-7		4291ee57b592c7c09ccaf65da05f5d643ff7734b
io.stargate.grpc	bridge-proto	2.1.0-BETA-8		01aa5b296ffb3e676e5c05b4ae553d85e665a41e
io.stargate.grpc	bridge-proto	2.1.0-BETA-9		c7af199eca4226cace35f19a7fab24c53c5de26b
io.tracee	tracee-testhelper	0.10.0		ed4de03729bcdfa2b3efd413d1e0ccc7d6d027d9
io.tracee	tracee-testhelper	0.11.0		0c02a80bf19890406338d459ca5a019c0fd5bb27
io.tracee	tracee-testhelper	0.12.0		4f84030a88658202cca7785e51ace7b772afc73a
io.tracee	tracee-testhelper	0.3.0		7dece831cbc1c972c09cc28b559af14e8aa086d1
io.tracee	tracee-testhelper	0.4.0		866a0034699e5e9352f5a9d77f317eceb6ad386c
io.tracee	tracee-testhelper	0.5.0		2eced4be953955e974c0dd841fe305ae98141326
io.tracee	tracee-testhelper	0.6.0		eb12ca53b2ddf97aebf578d11effcf6fe76eded2
io.tracee	tracee-testhelper	0.7.0		c8ee29f55d0dc6df4275e09996ccb9b08897816f
io.tracee	tracee-testhelper	0.8.0		4b2ad5511a1a1a62ebfe316e627a70bc5abe6ce3
io.tracee	tracee-testhelper	0.9.0		e85cb704787bc1f8b0fbc63a820cf48f2c24005a
io.tracee	tracee-testhelper	1.0.0		f9c3e557fe826d74996f56c1c3a9ca00de884eec
io.tracee	tracee-testhelper	1.0.0-rc1		939efb7c29d525a0cf08dfc5685dceaf4dfb23c6
io.tracee	tracee-testhelper	1.0.0-rc2		9cebb79ac5b5afe9f7e6d93bb178b5aa07aaf7e2
io.tracee	tracee-testhelper	1.0.0-rc3		3fac632b4733ef1027770dea3447d2002ec94639
io.tracee	tracee-testhelper	1.0.1		7b9511a056b093e5a726df9f3bf4c092eadd530c
io.tracee	tracee-testhelper	1.1.0		84eb25eeccc7a6de6143f82cfc08845ce70a8e8a
io.tracee	tracee-testhelper	1.1.1		7202d566e89d911dd0f2f6327a9e62d33d34c6ce
io.tracee	tracee-testhelper	1.1.2		f88acca09312b4ad4a399e484dc1aae7bd0d3120
io.tracee	tracee-testhelper	1.2.0		47cdcea514d2fdd90a48454c8ce544b68fd133a5
me.hsgamer	hscore-expansion-manifest	4.2.10		103da9d9e45db1efefecfd989c4d5992de3c9aed
me.hsgamer	hscore-expansion-manifest	4.2.11		890433c7c99612fff80d5b51e33061a24b84b399
me.hsgamer	hscore-expansion-manifest	4.2.12		426f4b1f12232e5d229bd03d85e730cf23e277c0
me.hsgamer	hscore-expansion-manifest	4.2.13		bbec9fb7195e67b7e10cb4a2916a9de4afd760a5
me.hsgamer	hscore-expansion-manifest	4.2.14		99728b25cbe364081970f73a2f2eaf256c454e9c
me.hsgamer	hscore-expansion-manifest	4.2.15		9c77052b39f7288ef79c974e5a202d715e586eda
me.hsgamer	hscore-expansion-manifest	4.2.16		4916645682934ef866ebc0f9934e8cb4b04ff763
me.hsgamer	hscore-expansion-manifest	4.2.17		a54f1372cf73c085f6cc437a9e5589b8de8fed53
me.hsgamer	hscore-expansion-manifest	4.2.18		b391495f687213acf20b273214d36e4a96a2b0de
me.hsgamer	hscore-expansion-manifest	4.2.19		203b76796ac11ffc4c100b1437f9ea8f8ee8238b
me.hsgamer	hscore-expansion-manifest	4.2.20		0e71f014dbdd6be0ef7489b90f10df6d75d1f630
me.hsgamer	hscore-expansion-manifest	4.2.21		83423b98d519653bc88abdb25b836d8edb0db409
me.hsgamer	hscore-expansion-manifest	4.2.8		bc8327b742aaa943dfebc44626cab026ff91d08b
me.hsgamer	hscore-expansion-manifest	4.2.9		052b02cee18997f034220280d14d8043b4f8197e
me.hsgamer	hscore-expansion-manifest	4.3.0		98d3d15b8bc1504dbb9ea5a777752f1c6e43d444
me.hsgamer	hscore-expansion-manifest	4.3.10		2c0c8300c2a192de1cdf193eb3cad282882a4bb6
me.hsgamer	hscore-expansion-manifest	4.3.11		052b1adda1047255e2a343c3ae69af56ec69f9fc
me.hsgamer	hscore-expansion-manifest	4.3.12		880d1e5ac575f7c053ec874a0174bda1678bf903
me.hsgamer	hscore-expansion-manifest	4.3.13		34a4410f000069ea9adc2fb06a871ca0410075eb
me.hsgamer	hscore-expansion-manifest	4.3.14		cc67e883d3cbc79414bb99c04a458acfad536b9c
me.hsgamer	hscore-expansion-manifest	4.3.15		90557fd633015fe4c50c4f784ce92ee634add699
me.hsgamer	hscore-expansion-manifest	4.3.16		e67184a0dd6fd1217b919bc210f4a94dfdd5ef11
me.hsgamer	hscore-expansion-manifest	4.3.17		91d4bc82f264196b3eb3105ff373abb58d8e5c1d
me.hsgamer	hscore-expansion-manifest	4.3.18		34f49b2959d29899f0ad7f8980507326acd4e7f0
me.hsgamer	hscore-expansion-manifest	4.3.19		ce06384eb553cc56226a3487c35def24652032e2
me.hsgamer	hscore-expansion-manifest	4.3.2		cbdaec2e70e744bf8929c0daa55d5dc0ab342a9a
me.hsgamer	hscore-expansion-manifest	4.3.20		f680cadea2f6af8823988984970f1ffca7f2d4cf
me.hsgamer	hscore-expansion-manifest	4.3.21		875dc451ce020ad2cb4a2bddb3e33d3d7f833de1
me.hsgamer	hscore-expansion-manifest	4.3.22		0a5785b302665b39b0de88904f6d4536b50cc715
me.hsgamer	hscore-expansion-manifest	4.3.23		563ff6def4da6dc24d48e4d49eeeb7ac63babccc
me.hsgamer	hscore-expansion-manifest	4.3.24		8cc34f16c9b5a40f75fc6843679af97aac8842b0
me.hsgamer	hscore-expansion-manifest	4.3.25		c3e3e309bbd23690d422d94ca69d3612c06d312b
me.hsgamer	hscore-expansion-manifest	4.3.26		fb1686ec1048d94ebe0c1dfd03e80f5b4a648bec
me.hsgamer	hscore-expansion-manifest	4.3.27		9226bac909ede1eb2b30aab2dd8ef7e38fe807a1
me.hsgamer	hscore-expansion-manifest	4.3.28		d47d5c9366724513c414202e0ee62a01e62c17ad
me.hsgamer	hscore-expansion-manifest	4.3.29		9a773a724f2fb12d3cd82b7af73e78414845f7d9
me.hsgamer	hscore-expansion-manifest	4.3.3		0a26696319abd345edfc3aef0288837a51ec434d
me.hsgamer	hscore-expansion-manifest	4.3.30		cddd167ca93932a2d0f77fe3af4ca33c748ed4d4
me.hsgamer	hscore-expansion-manifest	4.3.4		8f5f62d95ff868bd143d419c685d81622a39e720
me.hsgamer	hscore-expansion-manifest	4.3.5		363c82c9c92b698ebe739f3fc540894d025ca443
me.hsgamer	hscore-expansion-manifest	4.3.6		7eb4bf4fd0f4645b376b7bdaab86d1bdbd7728b6
me.hsgamer	hscore-expansion-manifest	4.3.7		5651e232debe6de7c98943def966759ee553ff28
me.hsgamer	hscore-expansion-manifest	4.3.8		eafd969fc7f706888ff45ce4ccbf9b58319c51d1
me.hsgamer	hscore-expansion-manifest	4.3.9		c5c42e3d182a4cb8c2486913e2783c063c420f21
me.hsgamer	hscore-expansion-manifest	4.4.0		3996fcdeb648ab4ef80773e77dcfbcb6b8ce3ad7
me.hsgamer	hscore-expansion-manifest	4.4.1		ea8bddce423ea0de409bdf73e8bcf0c6a7b3cadd
me.hsgamer	hscore-expansion-manifest	4.4.2		10af5c8fac828557547897be55b80783983e53a6
me.hsgamer	hscore-expansion-manifest	4.4.3		9e7ce7aaafee1b9bf99cccb52dab8b34f9999734
me.hsgamer	hscore-expansion-manifest	4.4.4		3b541560300f9324b01767e7d100267779e57998
me.hsgamer	hscore-expansion-manifest	4.5.0		db4b5318d2242380bce4f206ca8b5311ceb1053a
me.hsgamer	hscore-expansion-manifest	4.5.1		59ce7ed5ce6e91d639e04bb579491ba05e0c95d0
me.hsgamer	hscore-expansion-manifest	4.5.2		8a21ccb9d25d6306bd0d44c0ff032c8da5a82e87
me.hsgamer	hscore-expansion-manifest	4.5.3		eee444ea9b08f52b9aabe4a8c967c6d970c1d020
me.hsgamer	hscore-expansion-manifest	4.5.4		84586923f527045acb0fb97694d008c953e99f21
me.hsgamer	hscore-expansion-manifest	4.5.5		f2591419c0e63e539ed7d29f279017761b6f69cb
me.hsgamer	hscore-expansion-manifest	4.5.6		446b471c1df8ab43dd0fe548034825e2bceb0db2
me.hsgamer	hscore-expansion-manifest	4.5.7		b82b84585738af6d31deb6f994389ae2e3ee9885
me.hsgamer	hscore-expansion-manifest	4.6.0		20d8f48de7eeb2595f581bbdf2f2fe0a15aa4373
net.exoego	aws-sdk-scalajs-facade-auditmanager_sjs1_2.13	0.33.0-v2.892.0		6856fb14dfdd30676c412e51f406cce9336d3782
net.minidev	ovh-java-sdk-cdnwebstorage	0.9		6e5ce3f5e194ac88d3c467208cc61d04be8a222c
net.minidev	ovh-java-sdk-cdnwebstorage	0.9.1		16660e669b153c8c16b1fcc9f67cca676a97b540
net.minidev	ovh-java-sdk-cdnwebstorage	0.9.10		ff8c4a0a21aa56c46149d95cd53c82f67b11c38c
net.minidev	ovh-java-sdk-cdnwebstorage	0.9.11		db5ac14a1f2dece21c1e60deca50fabc05595a92
net.minidev	ovh-java-sdk-cdnwebstorage	0.9.12		a2dad2a8bff149502f9b9162ec8a57142725ffa2
net.minidev	ovh-java-sdk-cdnwebstorage	0.9.13		48af4625a33136208836ec0b5bcf5cb29cbd1dc0
net.minidev	ovh-java-sdk-cdnwebstorage	0.9.14		83b0c0498435d412e692823b3bf20c64e978ccf6
net.minidev	ovh-java-sdk-cdnwebstorage	0.9.15		2d2c6a2901849806ec3f2244aec10e497900ebcf
net.minidev	ovh-java-sdk-cdnwebstorage	0.9.2		959cac34a1afa67f3d469bc65b2538fe1cdc4cf0
net.minidev	ovh-java-sdk-cdnwebstorage	0.9.3		1370b1a2555a64c413c07bc7649665b15d98ca02
net.minidev	ovh-java-sdk-cdnwebstorage	0.9.4		540c70ae8d54d5cb1b531a5b68dc0baf95cffe25
net.minidev	ovh-java-sdk-cdnwebstorage	0.9.6		f8cf13d29c4373e27049a140e44e456985078fdd
net.minidev	ovh-java-sdk-cdnwebstorage	0.9.8		102fed0f511992bf318934af29cab31a77057294
net.minidev	ovh-java-sdk-cdnwebstorage	0.9.9		dd95974de055c54e2424f7366cdd4ede51395ada
net.minidev	ovh-java-sdk-cdnwebstorage	1.0.17		96725a2bc8f020c15a6f1619cdb991dd68e67bd0
net.rossonet	ar4k-agent-watson	0.9.1000		214da28c8beeb7cbc47f03416f54c7c9d8a0faff
net.rossonet	ar4k-agent-watson	0.9.1003		2e8f70f1bbca0602d5813f27dc06368ad85c53d2
net.rossonet	ar4k-agent-watson	0.9.1005		b62d4556c85c76f794f3d0164813727ab1550289
net.rossonet	ar4k-agent-watson	0.9.1006		e21801f396babbde28acc0320b36a04008e4bf51
net.rossonet	ar4k-agent-watson	0.9.1009		31ae4d08256c017f6e3ecf10dc2297261b13a726
net.rossonet	ar4k-agent-watson	0.9.1014		a58720f365a2c0b1883a0814e9e07e138f21b6c5
org.apache.hivemall	hivemall-nlp	0.5.0-incubating		0ce38ed274e670547a30bf2a27126e5062de2e5a
org.apache.hivemall	hivemall-nlp	0.5.2-incubating		7a0054cf40870f2d13da512d00c13c0a07b62bcf
org.apache.hivemall	hivemall-nlp	0.6.0-incubating		8f7fabf2b5c80d70ab99d92039be71bc3b6113b1
org.apache.sshd	sshd-cli	2.0.0		033e52a34347693d10f492ec4a95438aec6171e6
org.apache.sshd	sshd-cli	2.1.0		4247a19b8899cc4f28729a5d4414fea9ba5202bc
org.apache.sshd	sshd-cli	2.10.0		3952393313167fc1a05497590f91bde2fb9ae4eb
org.apache.sshd	sshd-cli	2.11.0		5d7e3534db1eac0230003fa44dcd7c94932033e1
org.apache.sshd	sshd-cli	2.12.0		8cee1be5fa7eff5934ea654b35054b00d0ee3d7b
org.apache.sshd	sshd-cli	2.12.1		606651c77c47da88a4776b55fbfd5ce217e59973
org.apache.sshd	sshd-cli	2.13.0		7cc177a54e86808e2570d6ddb2dd7a54ca8d8e4c
org.apache.sshd	sshd-cli	2.13.1		3cf422c2291d411d19e637c4bbce51cb059d1145
org.apache.sshd	sshd-cli	2.13.2		7b316e957f0d1cc3885a6157f3f7d9cd0881803a
org.apache.sshd	sshd-cli	2.14.0		23c2e440f3324b551a9032350bface14a1f171ef
org.apache.sshd	sshd-cli	2.15.0		ea13db389e39d8f48df2aa78145276475a18a2ce
org.apache.sshd	sshd-cli	2.2.0		4b3e104ea56d5ecd48515f08f1b560756124353d
org.apache.sshd	sshd-cli	2.3.0		92944cffc97f00392117f5df45145d6e9757c856
org.apache.sshd	sshd-cli	2.4.0		cb001975723e978fa3aa3f64b71fba587f956aff
org.apache.sshd	sshd-cli	2.5.0		57241d9694858ffe618eabc32d0a1f5e72d9d784
org.apache.sshd	sshd-cli	2.5.1		fe536af7c7e9efa881f75a35a3c65dd1d54e75dc
org.apache.sshd	sshd-cli	2.6.0		ef412beeee783a6f4fd97c886255cc8f9afde70c
org.apache.sshd	sshd-cli	2.7.0		b0e80aff78d9e76f58f520b0fea696108bb17598
org.apache.sshd	sshd-cli	2.8.0		57407fdb0f9e5d176680cd2e3243e53078522a96
org.apache.sshd	sshd-cli	2.9.0		c740659061267a3871f74febcf24d5e90c766eb1
org.apache.sshd	sshd-cli	2.9.1		d42e9609e75deac7efa79faf7f6fc911d726e074
org.apache.sshd	sshd-cli	2.9.2		e2c00b0c41f1036a376b5a4de3e9755e906ad11d
org.apache.sshd	sshd-cli	2.9.3		04ddc18edbb1c5869e39e8b8c757faebaf74bafb
org.dajlab	bricklinkapi	0.0.3		75bbf2fc3b14e0d5ff406198f75c8fb2be319b5c
org.dajlab	bricklinkapi	0.0.4		1194a77629883cbb599c067564ea2d9dab23e505
org.dajlab	bricklinkapi	0.0.5		25278f4ed1caf080b129e56511b3f38c0f9c7533
org.dromara	soul-plugin-resilience4j	2.3.0-RELEASE		55a2330a53b18d4f89cfc39314e5e1560e3dbbbd
org.dromara.sms4j	sms4j-email-jakarta-comm	3.1.0		8f6e016e868657b102d84dcf811bcd8c0acca49c
org.dromara.sms4j	sms4j-email-jakarta-comm	3.1.1		6192f5f620aa662b3cb0c52e02be3c7e6d6ed767
org.dromara.sms4j	sms4j-email-jakarta-comm	3.2.0		24464084acfb0baec95c958272dfab7bde0e7723
org.dromara.sms4j	sms4j-email-jakarta-comm	3.2.1		5a79b08e6d11f555f09739c8519bbefc12cebc5f
org.dromara.sms4j	sms4j-email-jakarta-comm	3.3.0		bb66dc5d86f9d19a91c4693eea8fdd3f7b715cc4
org.dromara.sms4j	sms4j-email-jakarta-comm	3.3.1		db9fc894c9ab212ecbc69c0135870327aa1d6749
org.dromara.sms4j	sms4j-email-jakarta-comm	3.3.2		0b60a208d55f3d9398c74fc4c78ed0d2c6f8b487
org.dromara.sms4j	sms4j-email-jakarta-comm	3.3.3		4394935098cbaaba296c306a23a0e365e0212dbf
org.dromara.sms4j	sms4j-email-jakarta-comm	3.3.4		0fa72adf94d7ff0a0a589aefe5fc042d85633518
org.finos.legend.engine	legend-engine-xt-sql-providers-service	4.33.0		dc0eee913760379746da4ea1c22f72a027bde918
org.finos.legend.engine	legend-engine-xt-sql-providers-service	4.33.3		487fc5573dd8ae4b1b02f61e10e18f6e4b229585
org.finos.legend.engine	legend-engine-xt-sql-providers-service	4.33.5		0e4b5858dc8735398a81daffded01e39698c8cde
org.finos.legend.engine	legend-engine-xt-sql-providers-service	4.33.6		6b7c0ef858d004f4809c483b88de01ba4dc43a39
org.finos.legend.engine	legend-engine-xt-sql-providers-service	4.34.0		83b2aba42a15fac068da9af6b26b3601690e883a
org.finos.legend.engine	legend-engine-xt-sql-providers-service	4.35.0		6c61136c06947b129660a6909c3d40f2bfe9b594
org.finos.legend.engine	legend-engine-xt-sql-providers-service	4.35.1		1a96568f19fb14cb0cfa9a66e94388e4ed1fcf8b
org.finos.legend.engine	legend-engine-xt-sql-providers-service	4.35.2		d489b67e203e469c1ab65c8af9b19bda9a48988e
org.finos.legend.engine	legend-engine-xt-sql-providers-service	4.35.3		27dd29f9548f1bc8ca8d37ac91d787bbdacc6bdc
org.finos.legend.engine	legend-engine-xt-sql-providers-service	4.35.4		c12b0d71a5a065099c7277af752311480c599ccb
org.finos.legend.engine	legend-engine-xt-sql-providers-service	4.35.5		4b7575339f315194122c0218db8d7819bfa3a3f0
org.finos.legend.engine	legend-engine-xt-sql-providers-service	4.36.0		dbbf0d89a186cd1a6a8de9994cce13dcb405aaba
org.finos.legend.engine	legend-engine-xt-sql-providers-service	4.37.0		4913b04e45f278bdc09cdf900687e7ef094872db
org.finos.legend.engine	legend-engine-xt-sql-providers-service	4.37.1		8054d74d78c49195691daea112155321336bb385
org.finos.legend.engine	legend-engine-xt-sql-providers-service	4.37.2		3519a0578d31c5b25ecf4a949f28d61b54796a08
org.finos.legend.engine	legend-engine-xt-sql-providers-service	4.37.7		6ed9649d206eaf38ffd5f9894f907db6051308a3
org.finos.legend.engine	legend-engine-xt-sql-providers-service	4.37.8		10e7026e80e47e899e5cfc37f251ab7dd7ec3a40
org.finos.legend.engine	legend-engine-xt-sql-providers-service	4.38.0		cf6d538508f627e52b1fe1bbc74007b270a3f533
org.finos.legend.engine	legend-engine-xt-sql-providers-service	4.38.1		827459463b33f152d4bd30cf325af05e9fb200e5
org.finos.legend.engine	legend-engine-xt-sql-providers-service	4.38.2		0be61ec78ef5ef454f2a2569947dcd42351f8c3f
org.finos.legend.engine	legend-engine-xt-sql-providers-service	4.38.3		333bebd5096b5437c0eb6770139d946bbe0f7317
org.finos.legend.engine	legend-engine-xt-sql-providers-service	4.38.4		49a32daab2d5b8d2826cf31ead5f5c6c1158efc5
org.finos.legend.engine	legend-engine-xt-sql-providers-service	4.39.0		05496adfaf51fe4283f4da61dce817c9f6b1f0aa
org.finos.legend.engine	legend-engine-xt-sql-providers-service	4.39.1		2c2a2d376b45dc44087b5ffe49cb3ed9771cfde7
org.finos.legend.engine	legend-engine-xt-sql-providers-service	4.40.0		03982da810ab3cf1091c99f32879dd20e5b41abc
org.finos.legend.engine	legend-engine-xt-sql-providers-service	4.40.3		a22a4dba2039f640f9f7302725bc2d1beb57833e
org.finos.legend.engine	legend-engine-xt-sql-providers-service	4.41.0		9edd961236d7d27ebd9b5aebd2573dd56adcd61f
org.finos.legend.engine	legend-engine-xt-sql-providers-service	4.42.0		9813a902a242fe134dfaa93569f515d910b1a437
org.finos.legend.engine	legend-engine-xt-sql-providers-service	4.42.1		0a3d06711ae0363e097c1154f9d3c170289a2542
org.finos.legend.engine	legend-engine-xt-sql-providers-service	4.42.2		3c839ee7582b0b34cd46aaa2689c9b4b54ce94bf
org.finos.legend.engine	legend-engine-xt-sql-providers-service	4.42.3		1e4f67e5e1e7e73f9902b7562de7beac6feb1f22
org.finos.legend.engine	legend-engine-xt-sql-providers-service	4.42.4		8ffa09ade7eb828569ad12d9e54548102d388bed
org.finos.legend.engine	legend-engine-xt-sql-providers-service	4.42.5		5c318b01345607fdc9151e923d949c34a95bfeaa
org.finos.legend.engine	legend-engine-xt-sql-providers-service	4.42.6		05692ba474bf5c8d5e19c8353cbbfd02a1fd9780
org.finos.legend.engine	legend-engine-xt-sql-providers-service	4.43.0		f6fb4ab734788a2be0d1b5ecb14a5dd9c5cb9c9d
org.finos.legend.engine	legend-engine-xt-sql-providers-service	4.43.1		031ff345f5d4eb9c6e63a4a163b3b71ba68e6e76
org.finos.legend.engine	legend-engine-xt-sql-providers-service	4.43.2		d82bf2650cfe0e61df040bafef3f5f2a456bcd40
org.finos.legend.engine	legend-engine-xt-sql-providers-service	4.43.3		69cb9fc118dbe6cd93fbd27400ceb5dfec86b283
org.finos.legend.engine	legend-engine-xt-sql-providers-service	4.43.4		86c768a999dfc2fdc28e7671f08e64f4dc8e41d8
org.finos.legend.engine	legend-engine-xt-sql-providers-service	4.44.0		d52280df70c851eedb0578d5454430a92a6773eb
org.finos.legend.engine	legend-engine-xt-sql-providers-service	4.44.1		f3eda6dd1bd8236b48b513658b96c90cd61acf2b
org.finos.legend.engine	legend-engine-xt-sql-providers-service	4.44.2		72dac86338079d3c7bb33d7feb802171867b2430
org.finos.legend.engine	legend-engine-xt-sql-providers-service	4.44.3		cc2d5007c5db53fb410992d2098c1e7d9d63ff81
org.finos.legend.engine	legend-engine-xt-sql-providers-service	4.45.0		ccce4b28df3db46695e51a2a0ef9a3fa177b58c3
org.finos.legend.engine	legend-engine-xt-sql-providers-service	4.45.1		3cc0d09a2c43c49b0e33d53e893739b1cce302c4
org.finos.legend.engine	legend-engine-xt-sql-providers-service	4.45.2		9c040cee4026feeaf5159958c6ee8edbc97ccf5b
org.finos.legend.engine	legend-engine-xt-sql-providers-service	4.46.0		f94b75ae25fd5cf1a89830a9d5c9b44be5478923
org.finos.legend.engine	legend-engine-xt-sql-providers-service	4.46.1		4f6518928e587420b0424db20bf2eb4e3a8b12e2
org.finos.legend.engine	legend-engine-xt-sql-providers-service	4.46.2		ce634bc721cce4d8a31d715b520b19caa124030d
org.finos.legend.engine	legend-engine-xt-sql-providers-service	4.47.0		587186869b8d27f9ec3abdc1ee237dd0af431b1d
org.finos.legend.engine	legend-engine-xt-sql-providers-service	4.47.1		933653484d4ee4d4bcc1040a2b1c2876473f5e17
org.finos.legend.engine	legend-engine-xt-sql-providers-service	4.47.2		d2db35e5309e16d34b7b3dd4f186a474c9b685f9
org.finos.legend.engine	legend-engine-xt-sql-providers-service	4.47.3		a45f16f912d42440eac3336f1124a6d8665bfff0
org.finos.legend.engine	legend-engine-xt-sql-providers-service	4.48.0		8e892865662e9093fcb86659d0ca884beee95004
org.finos.legend.engine	legend-engine-xt-sql-providers-service	4.48.1		764784faf3f96c90d5e427ac1ee8dcba7c8b30ba
org.finos.legend.engine	legend-engine-xt-sql-providers-service	4.48.2		1016a4ea645d19f6e406c6fefbd82f92d7b25a22
org.finos.legend.engine	legend-engine-xt-sql-providers-service	4.49.0		2ff42c9ed5138ca495f6bfb7b36076e04933c6af
org.finos.legend.engine	legend-engine-xt-sql-providers-service	4.49.1		944bd0f85c6402eb23495bb2709ad29507ed28d2
org.finos.legend.engine	legend-engine-xt-sql-providers-service	4.50.0		a7d5a8ebad472d21a9aec644dac95e2fe01c1699
org.finos.legend.engine	legend-engine-xt-sql-providers-service	4.50.1		7186e12d41a42fc6ac3fda8ce97e4278d0a8b0d1
org.finos.legend.engine	legend-engine-xt-sql-providers-service	4.51.1		1431d616d582dbcf320908616f71002b24989a1f
org.finos.legend.engine	legend-engine-xt-sql-providers-service	4.52.0		c761eea62b7c52068095c2697aa092ac416dd70b
org.finos.legend.engine	legend-engine-xt-sql-providers-service	4.52.1		83d4a4960f1d06615639ed7db0a6d7991c306ee8
org.finos.legend.engine	legend-engine-xt-sql-providers-service	4.53.0		96961ad669dfdd5f5b2eb856638686b1469808bc
org.finos.legend.engine	legend-engine-xt-sql-providers-service	4.53.3		aafcaf3ece91497dc26b909106b8a7320eac5dff
org.finos.legend.engine	legend-engine-xt-sql-providers-service	4.53.5		8d0bcf37487eacb6b47f2c1d11cb4298ecdc6fd0
org.finos.legend.engine	legend-engine-xt-sql-providers-service	4.53.8		0ee1e90b76bb78af180caebf5f4d58689dc657f6
org.finos.legend.engine	legend-engine-xt-sql-providers-service	4.54.0		af36505e24582ad5ead96787495f1a13f593cd00
org.finos.legend.engine	legend-engine-xt-sql-providers-service	4.54.1		05a5794e24828e3a55738715307d9f1e9bbb82c6
org.finos.legend.engine	legend-engine-xt-sql-providers-service	4.55.0		e23bbf09d1797633757ff41ca77a706090148bdc
org.finos.legend.engine	legend-engine-xt-sql-providers-service	4.55.1		068b50019fae5520bb7fee18cd03f5ec315642ed
org.finos.legend.engine	legend-engine-xt-sql-providers-service	4.55.2		04db83168624e243657e158c47726ccb3f7289ab
org.finos.legend.engine	legend-engine-xt-sql-providers-service	4.55.3		cef96c0449172e826d8fa2bbb432674eb0cfb0fa
org.finos.legend.engine	legend-engine-xt-sql-providers-service	4.55.4		18691d87d88b83a6699dc255567f2655152a980d
org.finos.legend.engine	legend-engine-xt-sql-providers-service	4.56.0		04b2412fbb13c96c30b0c36711b493d4eb41746f
org.finos.legend.engine	legend-engine-xt-sql-providers-service	4.57.0		b67bb81a20e039feb42922c82650fca6183c6bbb
org.finos.legend.engine	legend-engine-xt-sql-providers-service	4.57.1		e8a55e4bc6967549ef2545768f9d704f992024a7
org.finos.legend.engine	legend-engine-xt-sql-providers-service	4.58.0		143c2a1835d9abf451cecdd887a823b5a01f22a9
org.finos.legend.engine	legend-engine-xt-sql-providers-service	4.58.1		b98f119e5af5dfc21762a0f62375ed3574940b86
org.finos.legend.engine	legend-engine-xt-sql-providers-service	4.59.0		da9b52114b9e48faaed55a4552cd9556ac6fc97f
org.finos.legend.engine	legend-engine-xt-sql-providers-service	4.60.0		6a90de8d2c79e4e01448afc5857725805c9602d3
org.finos.legend.engine	legend-engine-xt-sql-providers-service	4.61.0		3daa864fcce317c4a0c34b371a87d2bf616662b1
org.finos.legend.engine	legend-engine-xt-sql-providers-service	4.62.0		7abed977d73562c4fcf69c7532779bb639d7ef61
org.finos.legend.engine	legend-engine-xt-sql-providers-service	4.62.1		6341a94a87217a331a63f1ba17239872d537a45f
org.finos.legend.engine	legend-engine-xt-sql-providers-service	4.63.0		74680800b54a50cd4f4efc3d1089547c1fccf6f0
org.finos.legend.engine	legend-engine-xt-sql-providers-service	4.63.1		49c661740ca34aa0949a0023c2e0c8c46b72d5bb
org.finos.legend.engine	legend-engine-xt-sql-providers-service	4.63.2		727960d319fbd22cea7a0b7def9a6d7d397a782e
org.finos.legend.engine	legend-engine-xt-sql-providers-service	4.64.0		9667aada9ce473391697f8695947cc2a3b5dc3b2
org.finos.legend.engine	legend-engine-xt-sql-providers-service	4.64.1		d2378c4fc0933e36a79ec5a1c307d82cacd7826f
org.finos.legend.engine	legend-engine-xt-sql-providers-service	4.65.0		6d54f178beb296514997e89b39a958c0162dc69e
