ai.latta	spring	1.0		57dfd0f63f7a4544d647e7cbf06a74f1344f7a78
com.amazonaws	aws-java-sdk-timestreamquery	1.11.989		ad9105f6b0f67933f5f72eefe21c8b074ff9bf7d
com.amazonaws	aws-java-sdk-timestreamquery	1.11.990		c13ac3a688bc4c73288ab43515aadb13eb99af14
com.amazonaws	aws-java-sdk-timestreamquery	1.11.991		5e0bb2b0b0a986bb77a8808a6c067561b52019f2
com.amazonaws	aws-java-sdk-timestreamquery	1.11.992		4619128e2a721cdbe6f9a1f870e3ce8a802a6090
com.amazonaws	aws-java-sdk-timestreamquery	1.11.993		6fb2d6610c349697627472ef2a8520116682d88f
com.amazonaws	aws-java-sdk-timestreamquery	1.11.994		7e4dea69c6d7a4fba1771b8551715da61ffb6b47
com.amazonaws	aws-java-sdk-timestreamquery	1.11.995		129fa82ed6edde939b9f4f20e1e36a952298bb58
com.amazonaws	aws-java-sdk-timestreamquery	1.11.996		beb3a1239e5a9ff726be27b7bc6cb895a4174d30
com.amazonaws	aws-java-sdk-timestreamquery	1.11.997		19b6e7595d64374d5e83c3abbcac856cbb4337c1
com.amazonaws	aws-java-sdk-timestreamquery	1.11.998		0f107440152a38abd0cff137891d3be231079cec
com.amazonaws	aws-java-sdk-timestreamquery	1.11.999		74d0f5484c8d0b4771d2464e7fe6bd26b8bbf49b
com.amazonaws	aws-java-sdk-timestreamquery	1.12.1		6ce0c776173e0c60606ba28f83db05dbd555986a
com.amazonaws	aws-java-sdk-timestreamquery	1.12.10		0d4c1024b0816eabbaee4b6848cc9af1c12e65c5
com.amazonaws	aws-java-sdk-timestreamquery	1.12.100		5b0f369a57b6a9a4fa7c9d9f79085da60bae25b6
com.amazonaws	aws-java-sdk-timestreamquery	1.12.101		2143c8b0609bdb46810cadf505396f8e4b10a7d7
com.amazonaws	aws-java-sdk-timestreamquery	1.12.102		5b0d472d39fa1206f770787862138aac049ae65a
com.amazonaws	aws-java-sdk-timestreamquery	1.12.103		f7392c65e70b69c4d41c793ff8851b6ca7d5ab30
com.amazonaws	aws-java-sdk-timestreamquery	1.12.104		372a53e510a3e02f9dd0520a361a0c91733421ff
com.amazonaws	aws-java-sdk-timestreamquery	1.12.105		830abcc835e004f543365a446d5f27b977cf650e
com.amazonaws	aws-java-sdk-timestreamquery	1.12.106		df652d441cd17bcc2be51a30c49917caa9e82620
com.amazonaws	aws-java-sdk-timestreamquery	1.12.107		d50525d631ea133037b0833d933b4ef215b4b635
com.amazonaws	aws-java-sdk-timestreamquery	1.12.108		c5e9cb019f7cbbe28e3ec2c457854b9cc6fda52a
com.amazonaws	aws-java-sdk-timestreamquery	1.12.109		b8221b83b1c3f92201dc8695de5cb03940fea74d
com.amazonaws	aws-java-sdk-timestreamquery	1.12.11		b899acb636eee466675139aaf9ed3169c7fd2e94
com.amazonaws	aws-java-sdk-timestreamquery	1.12.110		8ed6c0114847ee0f135f773f6cd5bb5afaf48b5a
com.amazonaws	aws-java-sdk-timestreamquery	1.12.111		797cb91052ed353298a4bac9e0da0a09c0285b09
com.amazonaws	aws-java-sdk-timestreamquery	1.12.112		436ea3076be000fd42c9992c919d9cc592cbfe02
com.amazonaws	aws-java-sdk-timestreamquery	1.12.113		8c74c099aa75298ec9f28005a9a6633c3ebd6dfd
com.amazonaws	aws-java-sdk-timestreamquery	1.12.114		c6c2df8f49bdb730b29bdeeda14ea7b9d80291b3
com.amazonaws	aws-java-sdk-timestreamquery	1.12.115		c8bb274ad0667631acb9d264830175706b6058c0
com.amazonaws	aws-java-sdk-timestreamquery	1.12.116		02de4162d80676e1f4c257434fed098a8a787768
com.amazonaws	aws-java-sdk-timestreamquery	1.12.117		de666ea50f3a3cbac2523601ca74dae04ed871d4
com.amazonaws	aws-java-sdk-timestreamquery	1.12.118		95d197402db3c8a87a3d890c2939c6ece7589b6e
com.amazonaws	aws-java-sdk-timestreamquery	1.12.119		eb3a213a1ae0f2c8f869c690cf2577c6095d8d2c
com.amazonaws	aws-java-sdk-timestreamquery	1.12.12		c0b080c5aae0ffdfe309b51db575d22cde7e6b01
com.amazonaws	aws-java-sdk-timestreamquery	1.12.120		d4afdae3a18f463e7ca151b32a23d7ba03ab4a77
com.amazonaws	aws-java-sdk-timestreamquery	1.12.121		b6099875e3771c267bc38c2dfed70e06fcb4df00
com.amazonaws	aws-java-sdk-timestreamquery	1.12.122		843982f90676d7dc104e690caffc901e5375e1ce
com.amazonaws	aws-java-sdk-timestreamquery	1.12.123		f09515840adac120218e7a201d1670007afe8c90
com.amazonaws	aws-java-sdk-timestreamquery	1.12.124		a8af2e42b0c45578aa910cdd04bb552a5ba74d79
com.amazonaws	aws-java-sdk-timestreamquery	1.12.125		4e17575fe7067a017656c5bea29b6c69ab6a8935
com.amazonaws	aws-java-sdk-timestreamquery	1.12.126		75f331c63b00b91491149b8c970fec9fd30255f3
com.amazonaws	aws-java-sdk-timestreamquery	1.12.127		b24014420d208777bab6124d5080aadc3a8a2a26
com.amazonaws	aws-java-sdk-timestreamquery	1.12.128		92d5bfea391e191e44235186805d43bb7ef78261
com.amazonaws	aws-java-sdk-timestreamquery	1.12.129		97877cc032e05a317c075f8abbfd1542bda27b99
com.amazonaws	aws-java-sdk-timestreamquery	1.12.13		a9a6305e02ff1dc8fa10e68f4a82d55cf42c7250
com.amazonaws	aws-java-sdk-timestreamquery	1.12.130		72d2fa2a87f1f4d9afb82db40596cba79e399fa2
com.amazonaws	aws-java-sdk-timestreamquery	1.12.131		1bb173561f6ef8ee4a464a553defa54d9616397c
com.amazonaws	aws-java-sdk-timestreamquery	1.12.132		ef6479815d56857ae7075e9184a6db4610ebffcf
com.amazonaws	aws-java-sdk-timestreamquery	1.12.133		78df4c320e1b74a058835d22d27e7e7b8e2c52ce
com.amazonaws	aws-java-sdk-timestreamquery	1.12.134		b6c340900c142ef6e424777502b7fc8dc053d8ba
com.amazonaws	aws-java-sdk-timestreamquery	1.12.135		dda8d6807c7a5c721f0982d21fb3b2abdec2b383
com.amazonaws	aws-java-sdk-timestreamquery	1.12.136		7e3623ab0fe37d196d4ee39694d9413b166e5edc
com.amazonaws	aws-java-sdk-timestreamquery	1.12.137		45e1fa9d1d29a73e47e4a904545370b866743ea8
com.amazonaws	aws-java-sdk-timestreamquery	1.12.138		a13c810b54f6f25f67824209f64522f2ee25de32
com.amazonaws	aws-java-sdk-timestreamquery	1.12.139		773bc578a85e5bb9dae91a3e3c26f16df3e19000
com.amazonaws	aws-java-sdk-timestreamquery	1.12.14		dd697882db7d623a6476de18f46028cc0a6a7b2a
com.amazonaws	aws-java-sdk-timestreamquery	1.12.140		a48d8525844d55245c8e500ed4998b65dcbf5132
com.amazonaws	aws-java-sdk-timestreamquery	1.12.141		70b1f9095ff8b5d6013e676bf01359e35b6d1e8e
com.amazonaws	aws-java-sdk-timestreamquery	1.12.142		86a653a5330c92db5bc97ddaed04870f70c5968b
com.amazonaws	aws-java-sdk-timestreamquery	1.12.143		271c1e750f62cbc2624ca807f7e63b5b172ea1a7
com.amazonaws	aws-java-sdk-timestreamquery	1.12.144		8a782175c3400fd7e82e004e1d5cd1505ce94986
com.amazonaws	aws-java-sdk-timestreamquery	1.12.145		83f4bc94a2f1455b1a2ff3c64ba9daf3653d5d8f
com.amazonaws	aws-java-sdk-timestreamquery	1.12.146		7143a8cabd085465fd80be46cceb7734735b3cde
com.amazonaws	aws-java-sdk-timestreamquery	1.12.147		faf2658b11d56cd58bf0f9e1309d139386cab54b
com.amazonaws	aws-java-sdk-timestreamquery	1.12.148		8b28e1ef45461f2e4b63f10f9caabc0c5df07876
com.amazonaws	aws-java-sdk-timestreamquery	1.12.149		f75f840023ec8d6e179893dfbcada157baff5a1c
com.amazonaws	aws-java-sdk-timestreamquery	1.12.15		8baa63c03e6168d7884a3ec1af7ae84566e80f00
com.amazonaws	aws-java-sdk-timestreamquery	1.12.150		06f69e012683734a87b6ef9c3195f68de38e4940
com.amazonaws	aws-java-sdk-timestreamquery	1.12.151		a7d1a328c16f78e684a63136b670344f32d3af96
com.amazonaws	aws-java-sdk-timestreamquery	1.12.152		584d9490aa0bedfe054b6e7ef144298e657e771f
com.amazonaws	aws-java-sdk-timestreamquery	1.12.153		4913c225b02f11cea046a12cdf6dffc77d4edafb
com.amazonaws	aws-java-sdk-timestreamquery	1.12.154		6d3cf440f3ea297c7186e067d27307f1b4df1814
com.amazonaws	aws-java-sdk-timestreamquery	1.12.155		653a2062532159609c44a1a4343dbaf517c0c57b
com.amazonaws	aws-java-sdk-timestreamquery	1.12.156		e7a83e33c892da54bd61aa48431a9ff20dc80614
com.amazonaws	aws-java-sdk-timestreamquery	1.12.157		d3ddb105013bd126d8cf92c1d5e77fa1f5e110ac
com.amazonaws	aws-java-sdk-timestreamquery	1.12.158		914db8db91fe4fb95675441f87cc2f0832d855a4
com.amazonaws	aws-java-sdk-timestreamquery	1.12.159		d9d193dd67d060c0fb17ab0359f7d48f60721774
com.amazonaws	aws-java-sdk-timestreamquery	1.12.16		2c71681545899be39f99f99979f3ff8429ec00b8
com.amazonaws	aws-java-sdk-timestreamquery	1.12.160		9f862503e98469ca16c8e845580c89e59b12d580
com.amazonaws	aws-java-sdk-timestreamquery	1.12.161		fc0a50023ae88b2a2d41101bfdad0ee65ef6a90b
com.amazonaws	aws-java-sdk-timestreamquery	1.12.162		23bcca58dc2061720298d8532874d945b9ec03b4
com.amazonaws	aws-java-sdk-timestreamquery	1.12.163		7f05c6615e5b955910dc462399d2611d0137ea36
com.amazonaws	aws-java-sdk-timestreamquery	1.12.164		3b91b92e5051e258be232fee9b9427d4f7be99b9
com.amazonaws	aws-java-sdk-timestreamquery	1.12.165		ba831583128c431c109e001bb0eb85c20ea5e6f5
com.amazonaws	aws-java-sdk-timestreamquery	1.12.166		9b874058d9e562d7f970678cd912bde4bbb0e60f
com.amazonaws	aws-java-sdk-timestreamquery	1.12.167		45733960a5f5cebbe88ee27e3216c3e5d50aca0a
com.amazonaws	aws-java-sdk-timestreamquery	1.12.168		ed5ec7982e235925c2aeac5ccd8fcfed047084ea
com.amazonaws	aws-java-sdk-timestreamquery	1.12.169		e25c488374b6e7ee4ce17c19177bd5bfb0b646f1
com.amazonaws	aws-java-sdk-timestreamquery	1.12.17		42738287e2b2b3497e90bbe8773215f28bae036b
com.amazonaws	aws-java-sdk-timestreamquery	1.12.170		54d603176819091cc405e5a908aa134485ed21e9
com.amazonaws	aws-java-sdk-timestreamquery	1.12.171		3a8bdaf11f184b167f7d2980dfde4eb457265fd4
com.amazonaws	aws-java-sdk-timestreamquery	1.12.172		f52989823f15da1a68676e7027ac39d13aa2ed55
com.amazonaws	aws-java-sdk-timestreamquery	1.12.173		7dd13085dacd52db9b8ed6468fedce5d451b13a8
com.amazonaws	aws-java-sdk-timestreamquery	1.12.174		b95a0f4b2d214b067756d2de844b3e4d8d91ece1
com.amazonaws	aws-java-sdk-timestreamquery	1.12.175		18d1962c6048fa2b85efb8d0aaf44c26bf330242
com.amazonaws	aws-java-sdk-timestreamquery	1.12.176		fb37fd776aa626fa9c2edee9a2c41cbc9b327f0b
com.amazonaws	aws-java-sdk-timestreamquery	1.12.177		9a6c257336801122890dde3626299f85900a7546
com.amazonaws	aws-java-sdk-timestreamquery	1.12.178		b570a4f64619339274e2902c9ea245bae0cd5c01
com.amazonaws	aws-java-sdk-timestreamquery	1.12.179		b982c64665e0136b6dbc0adb6cb83ace45381efb
com.amazonaws	aws-java-sdk-timestreamquery	1.12.18		0183a7fd4804edc31d428658511459589ab88f54
com.amazonaws	aws-java-sdk-timestreamquery	1.12.180		7bba416bb2babafe01dab0f55186a6b0e757ac1e
com.amazonaws	aws-java-sdk-timestreamquery	1.12.181		01082713d3bb865a9c33ee6f161ce8fb42d468ad
com.amazonaws	aws-java-sdk-timestreamquery	1.12.182		5b29dc33098c7ff2a217105ac995b40d7fd59a9a
com.amazonaws	aws-java-sdk-timestreamquery	1.12.183		6dd8ac4421c0f78bc4448ad701f0a0380a9ea164
com.amazonaws	aws-java-sdk-timestreamquery	1.12.184		788da69f724859d4fe6e4a16e3b52c2d712a9aaf
com.amazonaws	aws-java-sdk-timestreamquery	1.12.185		3498aca1af5723d23ba3464c8ed5170ff1117d6c
com.amazonaws	aws-java-sdk-timestreamquery	1.12.186		e2a57828a5763ff2a1ed2c32b9dd5f2052a4e31e
com.amazonaws	aws-java-sdk-timestreamquery	1.12.187		508e07bcfef4072caaef3ec5d351f1f45f60afcd
com.amazonaws	aws-java-sdk-timestreamquery	1.12.188		0396600aeb6c00bdeab7072eb39b1026a2eda9bf
com.amazonaws	aws-java-sdk-timestreamquery	1.12.189		064ff41ff7ab6abb40ead121d8e40b7c7155d3dc
com.amazonaws	aws-java-sdk-timestreamquery	1.12.19		3002e9cbc585377397feb04cf931333dab5f8aea
com.amazonaws	aws-java-sdk-timestreamquery	1.12.190		6df8256b85f9f1f5c2179ff9cb4044318ba0af9d
com.amazonaws	aws-java-sdk-timestreamquery	1.12.191		a4d3965656dd72edde24d3683ae00b0b37c9d852
com.amazonaws	aws-java-sdk-timestreamquery	1.12.192		eec833408ff41d272643f9866f4075664d361bcc
com.amazonaws	aws-java-sdk-timestreamquery	1.12.193		5f3a45b7aa8248e8a547b1e57dcb047739e9426e
com.amazonaws	aws-java-sdk-timestreamquery	1.12.194		daae72209098b56181829a198aafc6eaac793d85
com.amazonaws	aws-java-sdk-timestreamquery	1.12.195		894c54c89b79d7a7f2550811cf7328ddefee0b5e
com.amazonaws	aws-java-sdk-timestreamquery	1.12.196		c4b458f02e1de4d23389275a2007e40a44992d21
com.amazonaws	aws-java-sdk-timestreamquery	1.12.197		4b7e34e8b1479c93424cbe4506b6cca90eaafc1b
com.amazonaws	aws-java-sdk-timestreamquery	1.12.198		05c981ca7659e5b877321d201edc38051e06b1b7
com.amazonaws	aws-java-sdk-timestreamquery	1.12.199		0eaec1da8cde14c289da4ab7d102c26c414f8ce1
com.amazonaws	aws-java-sdk-timestreamquery	1.12.2		eac2f428b9c8cc93fa451c216bbe38509d2ed11c
com.amazonaws	aws-java-sdk-timestreamquery	1.12.20		b616291200dc99511ff8ad8dca73eec5cbd372b9
com.amazonaws	aws-java-sdk-timestreamquery	1.12.200		efdcc711f956b346f0c9820409a9628a16c206ae
com.amazonaws	aws-java-sdk-timestreamquery	1.12.201		4963ce3d82f7d0e02f62727b565bc64d6d6504b0
com.amazonaws	aws-java-sdk-timestreamquery	1.12.202		bcabb4996654ed5a44b040919518986569deedbe
com.amazonaws	aws-java-sdk-timestreamquery	1.12.203		94231cbbc378612d6428966795ad98a0a3285738
com.amazonaws	aws-java-sdk-timestreamquery	1.12.204		cdfeb8f9d145de882900091f0782610e1273a9b7
com.amazonaws	aws-java-sdk-timestreamquery	1.12.205		02aba5b30b32e71db292e2328347734f03c19de3
com.amazonaws	aws-java-sdk-timestreamquery	1.12.206		59f363a196fc3b25cbecc91db65e481e9781f992
com.amazonaws	aws-java-sdk-timestreamquery	1.12.207		29076876f45e5b935ab767725b821995dce74c0e
com.amazonaws	aws-java-sdk-timestreamquery	1.12.208		1764e627360461d1833fa48c48172f953637c9fc
com.amazonaws	aws-java-sdk-timestreamquery	1.12.209		393778b0c17156ea260c1e1e5685d2fd8e67cc4f
com.amazonaws	aws-java-sdk-timestreamquery	1.12.21		469db735ad9a476f855e54f0bd2c706cde562295
com.amazonaws	aws-java-sdk-timestreamquery	1.12.210		27395182f1d7f125d93deaa5d1a9222b30ac121f
com.amazonaws	aws-java-sdk-timestreamquery	1.12.211		49e3e0c6c6f64575267b3d227264ff141a69c447
com.amazonaws	aws-java-sdk-timestreamquery	1.12.212		3c8f1bf46fc42f207f5ae34544e625a7ce66a259
com.amazonaws	aws-java-sdk-timestreamquery	1.12.213		c8db0d3beb611b895175e019bc521d7c2a09d7e0
com.amazonaws	aws-java-sdk-timestreamquery	1.12.214		e5b644d0bfcb02a8d4975d88b4636a39a106182c
com.amazonaws	aws-java-sdk-timestreamquery	1.12.215		b3d6925ac977f1d52fa52fca43362698d907f3ec
com.amazonaws	aws-java-sdk-timestreamquery	1.12.216		fe1cc5fbea830462d3dac9e57246f80bec53e627
com.amazonaws	aws-java-sdk-timestreamquery	1.12.217		e60ab04904b3ffc143dd9c4f69f224446af38d68
com.amazonaws	aws-java-sdk-timestreamquery	1.12.218		c3145183267d89b917196def393e3a4eb995a8cb
com.amazonaws	aws-java-sdk-timestreamquery	1.12.219		26cb7cc0802c2a23403d916a4909c2399de91542
com.amazonaws	aws-java-sdk-timestreamquery	1.12.22		07ae06ceb44b8880eb4ce3511a1859ed5999401c
com.amazonaws	aws-java-sdk-timestreamquery	1.12.220		3a451ccb23573a2a462e0c02bbdf8e43fcb032b5
com.amazonaws	aws-java-sdk-timestreamquery	1.12.221		f601acf70c67eee42cd9f855b59608067f536b55
com.amazonaws	aws-java-sdk-timestreamquery	1.12.222		a3f909a94c4eb02cdc249bd1826677fdee97842b
com.amazonaws	aws-java-sdk-timestreamquery	1.12.223		cf4213865f25f939e0c2665503405f11071cd9e4
com.amazonaws	aws-java-sdk-timestreamquery	1.12.224		42b291d2eccba529eb0ef52cfb696c02552a83f6
com.amazonaws	aws-java-sdk-timestreamquery	1.12.225		7e991cb884d3f3be58a87aa3fc13dedacf418524
com.amazonaws	aws-java-sdk-timestreamquery	1.12.226		5e17fc0885a79fe7184fc3685223102ef54b326d
com.amazonaws	aws-java-sdk-timestreamquery	1.12.227		fdb611b5dbbab391dee0997028bda60cf3479fcf
com.amazonaws	aws-java-sdk-timestreamquery	1.12.228		c1e7f5d3c4b1dcf5c231f378cb4cbe0b2ca45d19
com.amazonaws	aws-java-sdk-timestreamquery	1.12.229		0a8ef38e1f1960334e86080c61fc6c398ae6f647
com.amazonaws	aws-java-sdk-timestreamquery	1.12.23		67feae3f59ffc5e7f3d8051a3a2118863ce48f12
com.amazonaws	aws-java-sdk-timestreamquery	1.12.230		8f5869b8b61ae78a48bbcec5e45c65c5163a28dd
com.amazonaws	aws-java-sdk-timestreamquery	1.12.231		5544dba14b44c9ea636ae70e7397ed45775205ce
com.amazonaws	aws-java-sdk-timestreamquery	1.12.232		79735cef81abbf075e0be98dd58d106c7d9070d5
com.amazonaws	aws-java-sdk-timestreamquery	1.12.233		0fdf9a6378a7802031452950e6d98bd72dfedfa7
com.amazonaws	aws-java-sdk-timestreamquery	1.12.234		24f7dfb6660d4908f1654bf0a7418bafbe59a08c
com.amazonaws	aws-java-sdk-timestreamquery	1.12.235		b7c06a46fe3a6b17a57746ed5ab1c2847e8f5046
com.amazonaws	aws-java-sdk-timestreamquery	1.12.236		536f015b67844467ea407662d0268c2e8938d7f7
com.amazonaws	aws-java-sdk-timestreamquery	1.12.237		91db5ceeb9f34b72b85be0eece04395e31f28d1c
com.amazonaws	aws-java-sdk-timestreamquery	1.12.238		c931f2c422f9ed2751a0f4c52f23559fe8290da3
com.amazonaws	aws-java-sdk-timestreamquery	1.12.239		d6f350b5fd1f5d002361e6680ffc29f4476b2a1b
com.amazonaws	aws-java-sdk-timestreamquery	1.12.24		db905363a55b910b96eb78a3bae6502dda66f936
com.amazonaws	aws-java-sdk-timestreamquery	1.12.240		ab3c4caeb8eef1e760867f89d105b9a6e3746b9b
com.amazonaws	aws-java-sdk-timestreamquery	1.12.241		98e85f04b33471320c281e760364852de14ff1a2
com.amazonaws	aws-java-sdk-timestreamquery	1.12.242		adee17a2b3fb65d86bca972fbe5dfdf1e9cdb4f3
com.amazonaws	aws-java-sdk-timestreamquery	1.12.243		e702ccb0e7e9c629af0ecdba4b36091a99361a62
com.amazonaws	aws-java-sdk-timestreamquery	1.12.244		0f68690f786f4c9738d0d4988a9f6f5479e25b8c
com.amazonaws	aws-java-sdk-timestreamquery	1.12.245		ff4199a0cb02da0f9a8acba60d0a28bd581f16d8
com.amazonaws	aws-java-sdk-timestreamquery	1.12.246		7dcd0f57540bbd0b64592ef82154067dc0f5b61d
com.amazonaws	aws-java-sdk-timestreamquery	1.12.247		60328e738f64c21a45c7008ebb1354ddf8e3eef9
com.amazonaws	aws-java-sdk-timestreamquery	1.12.248		8d89391d67217ecc516727b0ab3f80ae06784ab4
com.amazonaws	aws-java-sdk-timestreamquery	1.12.249		b7a98b9519b0a0fee1197a179f16f5e0cff8fc7b
com.amazonaws	aws-java-sdk-timestreamquery	1.12.25		67965967cbd04e680e697d06da44bb0467d9a19f
com.amazonaws	aws-java-sdk-timestreamquery	1.12.250		5cb430edccc361e7d512f4fbd68a0c43c351147b
com.amazonaws	aws-java-sdk-timestreamquery	1.12.251		1d56c867287a0c7238d5ce83d9b2049cfa9f015f
com.amazonaws	aws-java-sdk-timestreamquery	1.12.252		43049ea734dc61af1bc3e0faf3350b078a347edd
com.amazonaws	aws-java-sdk-timestreamquery	1.12.253		a43b9e7a3b43505752dbe84ef3d5f8b9597cc3be
com.amazonaws	aws-java-sdk-timestreamquery	1.12.254		eb5124532ff33d7bbf0808c953ace61e6a27ab67
com.amazonaws	aws-java-sdk-timestreamquery	1.12.255		a2a1270d34694c981123d397e7bd503e521f822c
com.amazonaws	aws-java-sdk-timestreamquery	1.12.256		8f08a95825560ec30ce445263f687ae464e8839c
com.amazonaws	aws-java-sdk-timestreamquery	1.12.257		c74fae12b87b70dccf7731946bb1654362d932bd
com.amazonaws	aws-java-sdk-timestreamquery	1.12.258		8348b342b5d8b13d53b1d94d0f4715b6dcdc1271
com.amazonaws	aws-java-sdk-timestreamquery	1.12.259		e7f35993e6cf93b4d3eeca357b1f05d0916ffa1e
com.amazonaws	aws-java-sdk-timestreamquery	1.12.26		f417e71c0a1d0e1d748c5932450ac0c2152539de
com.amazonaws	aws-java-sdk-timestreamquery	1.12.260		4cfb5bfcd4e2968cb4f1113126808125340101c0
com.amazonaws	aws-java-sdk-timestreamquery	1.12.261		ebaf7cd429c4f8c568b809e4bb668c525d0cea2a
com.amazonaws	aws-java-sdk-timestreamquery	1.12.262		c4aa016002a2611c804f9781ca71cbf0f84f592c
com.amazonaws	aws-java-sdk-timestreamquery	1.12.263		a7177affcd8725e589d807ff4275175c1821f793
com.amazonaws	aws-java-sdk-timestreamquery	1.12.264		bf8a2410fe2c46b3651daf747815f294c8ee2826
com.amazonaws	aws-java-sdk-timestreamquery	1.12.265		5ec5649a7b6c11939f50d0bc3ecd99277e243cb6
com.amazonaws	aws-java-sdk-timestreamquery	1.12.266		175d899af822bf271d7fa4c9f11ab6b4b2d13d5a
com.amazonaws	aws-java-sdk-timestreamquery	1.12.267		37f395d798922e5105b8648c81848367a8991c90
com.amazonaws	aws-java-sdk-timestreamquery	1.12.268		a7b85dcd1597014fc8246bb69c7c18746fa8c241
com.amazonaws	aws-java-sdk-timestreamquery	1.12.269		b5304b100344149be17337cd819aca4d4cc54a2d
com.amazonaws	aws-java-sdk-timestreamquery	1.12.27		73c9b42db88de443657de239bd7bef1ebe7244ad
com.amazonaws	aws-java-sdk-timestreamquery	1.12.270		edec4b06463e7cc0a4876a20bc3dd2086e69d4fa
com.amazonaws	aws-java-sdk-timestreamquery	1.12.271		9a5b0c9fc89f6c8795c2ae1ee84221424d4e6da8
com.amazonaws	aws-java-sdk-timestreamquery	1.12.272		947a4bbf2394cb2b845545c9a16a693b4b81a200
com.amazonaws	aws-java-sdk-timestreamquery	1.12.273		b32ce978b051a8d62800eb716799e422498ebe0a
com.amazonaws	aws-java-sdk-timestreamquery	1.12.274		83883baa5b5fe66914bb78084bb74f3361af88a6
com.amazonaws	aws-java-sdk-timestreamquery	1.12.275		160043e5c987eedd78417915de3f0f1498862e5a
com.amazonaws	aws-java-sdk-timestreamquery	1.12.276		227dacfcae40eedbe1ea7b5f5758afae50f71a8f
com.amazonaws	aws-java-sdk-timestreamquery	1.12.277		4b1f9a7c872bcf0c3ce9b36b483da70398c47f04
com.amazonaws	aws-java-sdk-timestreamquery	1.12.278		90332baf5978f264246d2affb4e2cab5c2531d24
com.amazonaws	aws-java-sdk-timestreamquery	1.12.279		e0c5ec37b9afb1a3d52ed89123c444aafb5558e4
com.amazonaws	aws-java-sdk-timestreamquery	1.12.28		4eb2188ee2402cd3962eccc1488b0696f6518b9b
com.amazonaws	aws-java-sdk-timestreamquery	1.12.280		9f1b36fdd71a3baf3123a06a6eedc6c67f2d61f9
com.amazonaws	aws-java-sdk-timestreamquery	1.12.281		b72e8d9377095d9c7295feba25c9bc9f61ee3eec
com.amazonaws	aws-java-sdk-timestreamquery	1.12.282		82c23871d464abba02450e73e7bd38f8af8dccfb
com.amazonaws	aws-java-sdk-timestreamquery	1.12.283		f3774099756773b5a9494d83249cb263b5087a06
com.amazonaws	aws-java-sdk-timestreamquery	1.12.284		7b85336bb046f54bb9c1d35f6a58f21e7c26041c
com.amazonaws	aws-java-sdk-timestreamquery	1.12.285		ef01bc66f58099dab68a8c2b31dcf897c2ecb2d0
com.amazonaws	aws-java-sdk-timestreamquery	1.12.286		70a1150093e6b2f0107ad1631ea5a36501bb0a72
com.amazonaws	aws-java-sdk-timestreamquery	1.12.287		66c32647a9296f487311ce4e45dca9b6bdb1ffd4
com.amazonaws	aws-java-sdk-timestreamquery	1.12.288		4d24e532fd7e8196492d70a04f00116121700c85
com.amazonaws	aws-java-sdk-timestreamquery	1.12.289		de850032aa2443c5837029c760421ada4d702f52
com.amazonaws	aws-java-sdk-timestreamquery	1.12.29		7fb5170fb9bb640eaa941e32fc2edce9f7fdabf7
com.amazonaws	aws-java-sdk-timestreamquery	1.12.290		02653957311539ec13fa42e8ac9944e21f011d8f
com.amazonaws	aws-java-sdk-timestreamquery	1.12.291		60ebd2dacf1c3443ad66fe82b09984aaf13ee7a8
com.amazonaws	aws-java-sdk-timestreamquery	1.12.292		6bd5a80d919e8a30870714a27ccc79a56d4f9687
com.amazonaws	aws-java-sdk-timestreamquery	1.12.293		c5ccba11634e1702815d70c03d0c33a479e9c602
com.amazonaws	aws-java-sdk-timestreamquery	1.12.294		744f439f26bc29d17cc5412c78b93f7d90fc5ff4
com.amazonaws	aws-java-sdk-timestreamquery	1.12.295		7f82ac801b728f0fb6bd61e8a1bc4e9ef3063e76
com.amazonaws	aws-java-sdk-timestreamquery	1.12.296		ae5a9d9a21f053e69fd5c68554e9d0083523f0af
com.amazonaws	aws-java-sdk-timestreamquery	1.12.297		2deb768f2c743d9835c5bc7b01ba71a7b1dbd5d7
com.amazonaws	aws-java-sdk-timestreamquery	1.12.298		80a34293801517e2ae8f6a1b7842c6a1e901ff74
com.amazonaws	aws-java-sdk-timestreamquery	1.12.299		44a7872231d55edd103cec43425c8911cebc2b00
com.amazonaws	aws-java-sdk-timestreamquery	1.12.3		aee590cc9df7cdcf45d1023227e5f673f2027d1b
com.amazonaws	aws-java-sdk-timestreamquery	1.12.30		b165c17a0ba3bf741cec679eeb535a5f9db4dadb
com.amazonaws	aws-java-sdk-timestreamquery	1.12.300		ba96ce9ca1d56aef7069480dabe9dfb4b365d557
com.amazonaws	aws-java-sdk-timestreamquery	1.12.301		a3d81ff82e96cab7234d634d84efac2d8b6edf53
com.amazonaws	aws-java-sdk-timestreamquery	1.12.302		da4ac089e34077b963aa5801b1361a0cb6a0d534
com.amazonaws	aws-java-sdk-timestreamquery	1.12.303		73d53903445f39943cf187cfe1fbb8a6545f0836
com.amazonaws	aws-java-sdk-timestreamquery	1.12.304		c7e470341d35840fa79c40f9a280d1427d73f576
com.amazonaws	aws-java-sdk-timestreamquery	1.12.305		c9e79a2497fc54e054cdfae51cd1de505dc788ff
