beer.devs	fastnbt_nms_v1_21_5_mojangmap	1.4.7		3fd15ab14d951ab799af31a2704ee283231eb64a
com.tencentcloudapi	tencentcloud-sdk-java-eiam	3.1.977		2da0805b60f64869df6f48f8950a3ecb0c7ccb04
com.typesafe.dbuild	actorlogging_2.10	0.9.18		69f7589be1039f9001f45e77b3ac0194e4b1369f
com.typesafe.dbuild	actorlogging_2.10	0.9.19		d51295bcfa83b4b1c8855204238ffb446fcd3be1
com.typesafe.dbuild	actorlogging_2.10	0.9.20		512ae72843a40b732f4a3ab678af3d36f020a79e
de.bitmarck.bms	base32check-scala_2.11	0.0.1		c53a2f2d7e93c93ed29270b65fdcf9373635b946
de.bitmarck.bms	base32check-scala_2.11	0.0.2		72c7e082c03a6590d7933eee11144a29deb9f1f1
de.bitmarck.bms	base32check-scala_2.11	0.0.3		1bfd869edef7f46660eff99604906c27394b05f7
de.bitmarck.bms	base32check-scala_2.11	0.1.0		b28d2a2012d2786c7df220580455305c9700f469
de.hammwerk	material-color-palette	1.0.0		ce26100658e910b31b4a25b80af819cb14fe0457
de.lolhens	scala-commandline_2.12	0.0.1		44a114b6ed68c57ef9289d75151ea4c98c555620
de.lolhens	scala-commandline_2.12	0.1.0		fdb33e39dbf43aff18f53741b67377910a30cfc2
de.lolhens	scala-commandline_2.12	0.2.0		311696a510cfc0ee80ac59ef23dcdda6410bce8f
de.lolhens	scala-commandline_2.12	0.2.1		bd2258433195f56df60af5f66880d45a6a96e846
de.lolhens	scala-commandline_2.12	0.3.0		9871e6ded23c0d6d300678a98284646af7b99f7a
de.lolhens	scala-commandline_2.12	0.3.1		d0b864a673e8d920d4dabe140e727ce5d57d2ee9
de.lolhens	scala-commandline_2.12	0.4.0		de9265608e0f66adc1d40183cda12b265345546c
dev.jordond.connectivity	connectivity-core-linuxarm64	2.0.0		N/A
dev.jordond.connectivity	connectivity-core-linuxarm64	2.0.0-beta01		N/A
dev.rikka.ndk	riru	10		N/A
dev.rikka.ndk	riru	11		N/A
dev.rikka.ndk	riru	24.0.0		N/A
dev.rikka.ndk	riru	25.0.0		N/A
dev.rikka.ndk	riru	25.0.1		N/A
dev.rikka.ndk	riru	26.0.0		N/A
dev.teogor.crosslens	crosslens-ui-jvm	1.0.0-alpha02		6c0af74999272fb92f73bd951668c2121084b7ae
eu.doppel-helix.netbeans.lib	cpplite-mi	f8f8250283be		2bf984b5372f003d3e6c2e96a34f45d659168534
io.7mind.izumi	distage-core-api_sjs0.6_2.12	0.10.0		221f2e1b6ebb941079ed02ea992c869281c51321
io.7mind.izumi	distage-core-api_sjs0.6_2.12	0.10.0-M13		84063b3dec25e06e9b831e9a98635edc252f79d1
io.7mind.izumi	distage-core-api_sjs0.6_2.12	0.10.0-M13-ZIORC16		e3dff817a68ad903776f3069d59fd1c4502ca3e8
io.7mind.izumi	distage-core-api_sjs0.6_2.12	0.10.0-ZIORC16		8e44f087a666cf5ff8fcdee14fe5914c8eface33
io.7mind.izumi	distage-core-api_sjs0.6_2.12	0.10.1		a12185c7086a8198bf4891ec5987fb1137c862a7
io.7mind.izumi	distage-core-api_sjs0.6_2.12	0.10.1-ZIORC16		1a6c6735d13c9b51f7641bf48ac50c6764dd76cf
io.7mind.izumi	distage-core-api_sjs0.6_2.12	0.10.2		3854c8779ae70af6046f381360dc46a8941dd54d
io.7mind.izumi	distage-core-api_sjs0.6_2.12	0.10.2-M0		4aaceeb1350d2f3cb80838fe8658049542147899
io.7mind.izumi	distage-core-api_sjs0.6_2.12	0.10.2-M1		71c7f0ac0a412f6945caf7a364fc2ccb32999d89
io.7mind.izumi	distage-core-api_sjs0.6_2.12	0.10.2-M2		36c342a02ea355f7f0fb44e78457fef68d88241e
io.7mind.izumi	distage-core-api_sjs0.6_2.12	0.10.2-M3		7b5a5c6245e6227ceeb82bb6d90e245a18a34f9d
io.7mind.izumi	distage-core-api_sjs0.6_2.12	0.10.2-M6		e2171658dce8c1a106a142c5db7b274fb5f4ea8a
io.7mind.izumi	distage-core-api_sjs0.6_2.12	0.10.2-M7		1867b48b883981f4f615235d63ea2d35a3fee7ac
io.7mind.izumi	distage-core-api_sjs0.6_2.12	0.10.2-M7-ZIORC16		0a743c2e534e04f7aa908173975e41655f43ad52
io.7mind.izumi	distage-core-api_sjs0.6_2.12	0.10.2-M8		dbe003e694d67391c420a10ac6678caeeb4eab9a
io.7mind.izumi	distage-core-api_sjs0.6_2.12	0.10.2-M8-ZIORC16		7aace355d52e508578bd48e36645609aa204931f
io.7mind.izumi	distage-core-api_sjs0.6_2.12	0.10.3		aa73fee083ff028dc85b55b4451eba9d070314d0
io.7mind.izumi	distage-core-api_sjs0.6_2.12	0.10.3-M1		16fb9b717d7a4b186da8863427740c5ab81c2564
io.7mind.izumi	distage-core-api_sjs0.6_2.12	0.10.3-M2		64e64c24f7245e0652fc38ffaf0e281ba6804fe4
io.7mind.izumi	distage-core-api_sjs0.6_2.12	0.10.4		5198fd9d78d48b2963e04a313e5018d18003bc55
io.7mind.izumi	distage-core-api_sjs0.6_2.12	0.10.5		d896f704f97ccc207c7aea8cc51af70b22f4c52c
io.7mind.izumi	distage-core-api_sjs0.6_2.12	0.10.6		0d8e8269472e3aaf06c3a986d29949f5f79b8773
io.7mind.izumi	distage-core-api_sjs0.6_2.12	0.10.7		586f85c300d74e891f4c9a44b3c85e6a1e4b481a
io.apiman	apiman-common-logging-slf4j	1.2.5.Final		5264ad8d8ff490e0c11e31fa8cb1df75ffb3f6f4
io.apiman	apiman-common-logging-slf4j	1.2.6.Beta1		51d0b6c2e86ddc5a072217572487dc01084cc50e
io.apiman	apiman-common-logging-slf4j	1.2.6.Beta3		cf80c3365fd1c2e35ec862ef95fd869801181231
io.apiman	apiman-common-logging-slf4j	1.2.6.Final		e0c7784ef6fd1a2e2da8578aa5ac2714799fa1e9
io.apiman	apiman-common-logging-slf4j	1.2.7.Beta1		0c28990ae1fb4d6ecbf47169f5297ddd3dd1eff2
io.apiman	apiman-common-logging-slf4j	1.2.7.Final		4c4e07bb719591c9e2cfd248be3caa24426b768d
io.apiman	apiman-common-logging-slf4j	1.2.8.Final		355762cc9f3f3757a98bc37c107db041fd775d5b
io.apiman	apiman-common-logging-slf4j	1.2.9.Final		d357f302d6ceabf454b2a797e65b6c3f159f988e
io.apiman	apiman-common-logging-slf4j	1.3.0.Final		01c649b0d54b5644d2cef4ded64ddebd28b29d1d
io.apiman	apiman-common-logging-slf4j	1.3.1.Final		a9ec716d31ea4187432546da2894ab0369fcb8a1
io.apiman	apiman-common-logging-slf4j	1.3.2.Final		64ad8fdfefe1739366e0518efff2a10e41ec697f
io.apiman	apiman-common-logging-slf4j	1.3.3.Final		b498cd974a506deed67aa5fd614f5293288217e4
io.apiman	apiman-common-logging-slf4j	1.3.4.Final		0844ff1da91a14aba95e02c607b2617946795fcb
io.apiman	apiman-common-logging-slf4j	1.3.5.Final		326f41c23800302ffdbe5d1b271282c286f00a20
io.apiman	apiman-common-logging-slf4j	1.4.0.Final		440dcc91e93c56cf21a2599bc9ae26765b445541
io.apiman	apiman-common-logging-slf4j	1.4.1.Final		ec9f8ac3fc7948269febcadfe7a583581c85289b
io.apiman	apiman-common-logging-slf4j	1.4.2.Final		dd8cdfd7505ce57a42075d61945149bd5826b9cc
io.apiman	apiman-common-logging-slf4j	1.4.3.Final		5b74384d4693ea41374b6a287601901950a06559
io.apiman	apiman-common-logging-slf4j	1.5.0.Final		21a4eaa6a4da4669b2de979ed7e2649da0132853
io.apiman	apiman-common-logging-slf4j	1.5.1.Final		1c80b90cf7145c72911a9912e992c6a695319fb9
io.apiman	apiman-common-logging-slf4j	1.5.2.Final		84484b80e2978d0993f71d4441eedd3fe0abc045
io.apiman	apiman-common-logging-slf4j	1.5.3.Final		b27b768b54c41fb8149b9eae3f901befe193b257
io.apiman	apiman-common-logging-slf4j	1.5.4.Final		7228fdbe637fa0bae3c23dd93237607255133934
io.apiman	apiman-common-logging-slf4j	1.5.5.Final		2895cb28b29a7986f34547bed8c8eadf90c994c6
io.apiman	apiman-common-logging-slf4j	1.5.6.Final		0738f84a01c32003ec2015a7cec9923a1a406977
io.apiman	apiman-common-logging-slf4j	1.5.7.Final		73d479a855863fd2928ae83d7d9867cafa7fa265
io.apiman	apiman-common-logging-slf4j	2.0.0.Final		6a7b83778342875a42d1fb8fadbf53f56f06e909
io.apiman	apiman-common-logging-slf4j	2.1.0.Final		955c925067da2b9f7001d43994a43e474d650d75
io.apiman	apiman-common-logging-slf4j	2.1.1.Final		32008da1e6cd6152a9dd81b230623dbc90515307
io.apiman	apiman-common-logging-slf4j	2.1.2.Final		b2d85e389744591d4843f3ef3c1b1b5d50c365ed
io.apiman	apiman-common-logging-slf4j	2.1.3.Final		ee4f9ec5e0760d56b642a324926cbef17688d498
io.apiman	apiman-common-logging-slf4j	2.1.4.Final		f3f5666f827e8150be0a0a24c2d69f9836e34e82
io.apiman	apiman-common-logging-slf4j	2.1.5.Final		4124ad61778310c8b4bcf48fe65d4519e890f0ce
io.apiman	apiman-common-logging-slf4j	2.2.0.Final		0adba10324a2596dba500e129fb665d4d7b486ae
io.apiman	apiman-common-logging-slf4j	2.2.1.Final		b729820f65433a514a10e3f1e8955f7672cf22db
io.apiman	apiman-common-logging-slf4j	2.2.2.Final		e51edca7c22264caec03dfc2206cae9ac95c98b0
io.apiman	apiman-common-logging-slf4j	2.2.3.Final		9b099663f35422b495d4455ffa0a2b3ea1f24843
io.brachu	docker-compose-maven-plugin	0.1.0		4b4c4349bd5053a7c3b1dc9e88610e6133e6a98b
io.brachu	docker-compose-maven-plugin	0.10.0		f976ab73768cb34f34d07a27c6e6e106b282f1bd
io.brachu	docker-compose-maven-plugin	0.11.0		6afe4b82ff357060a4fc7c42f52ae25e58ae1cd9
io.brachu	docker-compose-maven-plugin	0.2.0		76ce051e7d1debc51822eeb4b22af6d475a48b48
io.brachu	docker-compose-maven-plugin	0.3.0		d1df0b6180d9e36662ef63540c4e3e7a2fd26850
io.brachu	docker-compose-maven-plugin	0.4.0		8bf9c529413ece3b9054247007f10b2420e65b86
io.brachu	docker-compose-maven-plugin	0.5.0		5d85dabe556911f23dec82ba3eda6b3cd51cff94
io.brachu	docker-compose-maven-plugin	0.6.0		77c888b8fcf21060b4fd0323025fa23bf671d64e
io.brachu	docker-compose-maven-plugin	0.7.0		396da6aa288e4b00e7b4d41518cfc08b071fe1dd
io.brachu	docker-compose-maven-plugin	0.8.0		aba1f5dd688fb34da4112cc25e134d898c67707b
io.brachu	docker-compose-maven-plugin	0.9.0		f181e193810ac2c47d263e76d97e2d5cd4470229
io.brachu	docker-compose-maven-plugin	1.0.0		2071a17c9360f780f4ada50877f121034e6c05b8
io.codemonastery	dropwizard-rabbitmq	0.0.1		ac5f8ec225de9fabd76a6bd2d549ec48e8a4be22
io.codemonastery	dropwizard-rabbitmq	0.0.2		0d0646d99fd59a1a9e9a31125aacc9ec135ec604
io.codemonastery	dropwizard-rabbitmq	0.0.3		117f4a89901ff401f86f6aa9ff3313b8056ac1ec
io.codemonastery	dropwizard-rabbitmq	0.0.5		a732f4ea4a9f0fc42038eb247bad20fb550388c0
io.codemonastery	dropwizard-rabbitmq	0.0.6		fc02afc96449822542b972bfcf2490d241e52650
io.codemonastery	dropwizard-rabbitmq	0.9.1.1		f59e4d9777dfa329455fe61afb620a98f1f0da7a
io.codemonastery	dropwizard-rabbitmq	0.9.1.2		c6b5ac884e9b6fd5543bbab66fccb385c8aa90f2
io.codemonastery	dropwizard-rabbitmq	0.9.1.3		8ec42b614e3882ef4a00ae625279a78cabaf79a9
io.codemonastery	dropwizard-rabbitmq	0.9.2.1		d2a67c6bbb7d226837699b927bf6c982ad329e5c
io.codemonastery	dropwizard-rabbitmq	1.0.0.0		65a586beeada9993e167bc36f7e04a38b66d6e83
io.codemonastery	dropwizard-rabbitmq	1.0.0.1		83af5f4bc4f2ed3f6932407d8f757798fbfd0ac3
io.codemonastery	dropwizard-rabbitmq	1.0.0.10		c8d173dcc1d814906282aa54b2bb977b4dbeaea4
io.codemonastery	dropwizard-rabbitmq	1.0.0.11		5de16e60ab044a48f3911cdc0793dc4c9e23d75f
io.codemonastery	dropwizard-rabbitmq	1.0.1.0		de974c3ea1ad505262a0225d5e419469b0d68127
io.codemonastery	dropwizard-rabbitmq	dropwizard-rabbitmq-1.0.0.5		15dcfaa7a89b436d4a6842c6bfbcf8cb1ee72370
io.codemonastery	dropwizard-rabbitmq	dropwizard-rabbitmq-1.0.0.6		82092740f4ac735b66373fc9fc1c8d7b00828b7d
io.codemonastery	dropwizard-rabbitmq	dropwizard-rabbitmq-1.0.0.8		a6243f86aead5104a6ad7a33844fff644567fff2
io.fabric8.examples.fabric-camel-dosgi	features	1.1.0.Beta5		1028ae33c48916d8d588df2cb4b9b6802653363c
io.fabric8.examples.fabric-camel-dosgi	features	1.1.0.Beta6		9f6892f621ad67eb543c849da8a2a08f66ed2376
io.fabric8.examples.fabric-camel-dosgi	features	1.1.0.CR1		abda00ad61e77fdcac61824634ff18a8d288f3c3
io.fabric8.examples.fabric-camel-dosgi	features	1.1.0.CR2		c32550604687b99585b8047be3fdb406c3bb35a1
io.fabric8.examples.fabric-camel-dosgi	features	1.1.0.CR3		c1421800649b5d6c31c8b248bf209336ebc4e107
io.fabric8.examples.fabric-camel-dosgi	features	1.1.0.CR4		f71ab89cf70d4993c92820cde72b70ecd951ef8a
io.fabric8.examples.fabric-camel-dosgi	features	1.1.0.CR5		654d7209ddc43ce9aade2b0d820209b921db5071
io.fabric8.examples.fabric-camel-dosgi	features	1.2.0.Beta1		140991327119f5e767f007d0f9ca490ee2baf176
io.fabric8.examples.fabric-camel-dosgi	features	1.2.0.Beta2		ebeac8448533edb934a2fbfad43427fab2b8da9d
io.fabric8.examples.fabric-camel-dosgi	features	1.2.0.Beta3		67a41b1c3d536ca5d650dfa8d256d98c99bf4f00
io.fabric8.examples.fabric-camel-dosgi	features	1.2.0.Beta4		c534089c137c0bf89f435caa259a26d23b3309fd
io.fabric8.examples.fabric-camel-dosgi	features	1.2.0.redhat-133		d566c0dd1f5df412390fe326061d553b853fabe5
io.github.ReleaseStandard.CodeEditor.widget-linenumber	view-android	3.4.0		N/A
io.github.ReleaseStandard.CodeEditor.widget-linenumber	view-android	3.5.0		N/A
io.github.bug-wheels	spring-cloud-nacos	0.3		9b6d45ba2c7ebacc63e496b756744ad944b3cb84
io.github.joafalves	pixel-gui	0.5.2		e65ebb210adf99b30518adeec70751a0aaa1554e
io.github.joafalves	pixel-gui	0.5.3		5997a56f66e1fdcddc3d6941ab6288ea324827d1
io.github.john-tuesday	measure-macosx64	2.0.0-alpha05		N/A
io.github.john-tuesday	measure-macosx64	2.0.0-alpha05	metadata	12cf8ba719021b45d9c4c9e42baaee9b4123e43e
io.github.nahushabg	testandroidlibrary	1.0.1		N/A
io.github.pityka	tasks-spores_2.12	0.1.2		b82a5b257b5873b6702c0b4530767da85b90759b
io.github.pityka	tasks-spores_2.12	0.1.5		06b3530b5b776977cd9317a50822e272135fb615
io.github.pityka	tasks-spores_2.12	0.1.6		e7ee3ff97106edfcc4888bc43aa14a2b3f2f817e
io.github.pityka	tasks-spores_2.12	0.2.0		02e0bad0557e1292d95b46409255091a3e82cac4
io.github.pityka	tasks-spores_2.12	0.2.1		82af8e100b34a0abaa1c4e802e3c6ea08f29be2b
io.github.pityka	tasks-spores_2.12	0.2.2		86a6355fe36d68b7870ed81e895bb26c31609423
io.github.pityka	tasks-spores_2.12	0.3.0		9498edf2103940a604a592e9e18cb42bc477d87a
io.github.pityka	tasks-spores_2.12	0.3.2		031e878d7b2e2550043029b308c414b54346fea0
io.github.pityka	tasks-spores_2.12	1.0.0		3fd6cdf6e80bbfbbd1c0014645519029cc72a4ff
io.github.pityka	tasks-spores_2.12	1.0.0-M1		b9934ea3d417cd04197dac513269f4f4714e2d1f
io.github.pityka	tasks-spores_2.12	1.0.0-M2		fa96ef98efefd6bb11abdf8a7c279227fd43c011
io.github.pityka	tasks-spores_2.12	1.0.0-M3		1ea44ba5389481096d414c8448efceb5442cff72
io.github.pityka	tasks-spores_2.12	1.0.0-M4		faa85a124c117a9aec14d1b22705f7bb72084d88
io.github.pityka	tasks-spores_2.12	1.0.0-M6		d4f5cc025abf1e0840327471db0d98557122261e
io.github.pityka	tasks-spores_2.12	1.0.0-M7		3d81d8c91f0d5bab3e3ec10330d23307c47ac766
io.github.pityka	tasks-spores_2.12	2.0.0-M1		04bd63480f8b533da87b5fbf459d455ab7961cc9
io.github.pityka	tasks-spores_2.12	2.0.0-M11		f1c3fa0bb9b5863ebd52e07ace579b4c6867b712
io.github.pityka	tasks-spores_2.12	2.0.0-M12		3fcb53b4d08d446ce7fb6aa8939e9f28c94b56f0
io.github.pityka	tasks-spores_2.12	2.0.0-M13		eb557ba368ef3f3b02860aa4f8129b76c5692ea8
io.github.pityka	tasks-spores_2.12	2.0.0-M14		adadff39441b85ed58c4a189f2104093909fbff0
io.github.pityka	tasks-spores_2.12	2.0.0-M15		7bd4581a4c38f4b96175ae7310eb11964381ece0
io.github.pityka	tasks-spores_2.12	2.0.0-M16		ec68e4037cc9a25334675dd180dd45bf0c0c2a85
io.github.pityka	tasks-spores_2.12	2.0.0-M18		60663b07205923277536088b84c43c8d38f4448e
io.github.pityka	tasks-spores_2.12	2.0.0-M3		b64a0c2442a60842ce8a8a923cc56eb62777612a
io.github.pityka	tasks-spores_2.12	2.0.0-M5		35abb8e564a85b42fa3605c07d215057416839a1
io.github.pityka	tasks-spores_2.12	2.0.0-M6		a6738a0267ffb2b334ebdda780748068c9e1e4bd
io.github.pityka	tasks-spores_2.12	2.0.0-M7		60e2cac492465f2a92877d700393216aeaff9d94
io.github.pityka	tasks-spores_2.12	2.0.0-M8		cda470e84e2409421f58760e18eb5d6ed475968e
io.github.qsy7.java.infrastructure.inject.modules	implementer	0.1.0		858d29903542b3d8a26413ef49ef94ff2c356c4b
io.github.qsy7.java.infrastructure.inject.modules	implementer	0.1.2		656ddbe349e4784d593dc9bd41c9de293bd6bd42
io.github.qsy7.java.infrastructure.inject.modules	implementer	0.3.2		dcc793638e7440eb16f60d5eb4032999d16502ae
io.github.qsy7.java.infrastructure.inject.modules	implementer	0.3.3		a888b1c857852b4b02b560ac6a95fb7c96a264d7
io.github.salute-developers	sbermarket-wlbusiness-view-tokens	0.1.0		N/A
io.github.salute-developers	sbermarket-wlbusiness-view-tokens	0.2.0		N/A
io.github.yibird	wuhu-starter-cache-jetcache	0.0.2		59d20cee5cd467e76ca18966b3cb5be78e0217d2
io.github.yibird	wuhu-starter-cache-jetcache	0.0.3		daf5d1cbc0295220f904d1eed4e9624a9c8b0a93
io.ktor	ktor-server-method-override-iosarm32	2.0.0		6a1b704a818895f5a3d7e88a89762ddaa4228916
io.ktor	ktor-server-method-override-iosarm32	2.0.0	metadata	2bfc381e686e1ccd8f5f86aa8b442c3bce625c39
io.ktor	ktor-server-method-override-iosarm32	2.0.0-rc-1		ee452fb0909f616b4c78a5c7b8d55589a8801d18
io.ktor	ktor-server-method-override-iosarm32	2.0.0-rc-1	metadata	ee452fb0909f616b4c78a5c7b8d55589a8801d18
io.ktor	ktor-server-method-override-iosarm32	2.0.1		e78ccfb264ebec1dc9c25f1ca8c1e1e3eaa438eb
io.ktor	ktor-server-method-override-iosarm32	2.0.1	metadata	150dd361acfaf79b773ffc322794fd39be5ce8d9
io.ktor	ktor-server-method-override-iosarm32	2.0.2		3e35c9dfa6ab1d84455074cc442b981bf417277a
io.ktor	ktor-server-method-override-iosarm32	2.0.2	metadata	0c2da0a6d7b9514be34cf63980e33b3b387daf27
io.ktor	ktor-server-method-override-iosarm32	2.0.3		2cf5070036eb4503e28403575653afbd6debca40
io.ktor	ktor-server-method-override-iosarm32	2.0.3	metadata	fd8557e7c3e19ba80d3842994520d2235358f070
io.ktor	ktor-server-method-override-iosarm32	2.1.0		26c49685163fc87f688c0f2bdf2d80776f6c06b7
io.ktor	ktor-server-method-override-iosarm32	2.1.0	metadata	646529dca7dfdc1d888d05c5e0edc7f1e058e1d8
io.ktor	ktor-server-method-override-iosarm32	2.1.1		cc30791a046d5b748b53b3b2e9edc5dce084ae0b
io.ktor	ktor-server-method-override-iosarm32	2.1.1	metadata	612a5db745b426f43e19b2965c2fb69debeb12ae
io.ktor	ktor-server-method-override-iosarm32	2.1.2		4447cc72bdf08e21edd0c14967237dbc141ce3b1
io.ktor	ktor-server-method-override-iosarm32	2.1.2	metadata	cb6e2aafa5d2702380c5e4bb830db99c557d2fda
io.ktor	ktor-server-method-override-iosarm32	2.1.3		d2339b14399ce67b33bb806895f6d6bdd6296147
io.ktor	ktor-server-method-override-iosarm32	2.1.3	metadata	f93fd761150772226aa7dee72b622fc436cbd87d
io.ktor	ktor-server-method-override-iosarm32	2.2.0		97a4cadf01b869ac54a835d7fca69c93d6f01871
io.ktor	ktor-server-method-override-iosarm32	2.2.0	metadata	c8cb3d02d3dce4088beb99914ecadb4ccabef91e
io.ktor	ktor-server-method-override-iosarm32	2.2.1		0498010af7c9ac9751e0c7b31c6ad256ce38be27
io.ktor	ktor-server-method-override-iosarm32	2.2.1	metadata	64d2c7832c3acd0adf9a2081bb3a57c4777a4ae3
io.ktor	ktor-server-method-override-iosarm32	2.2.2		c82ca70f9e20ca804254c5be0a3abee074f5f674
io.ktor	ktor-server-method-override-iosarm32	2.2.2	metadata	86f2a2c9aec804b5ea1eee2d0d4cc661d4f84101
io.ktor	ktor-server-method-override-iosarm32	2.2.3		a8259f42e361b7ecc4a74e432c4feafca4315926
io.ktor	ktor-server-method-override-iosarm32	2.2.3	metadata	a23bf078308465d33de9ac58546984f7b9929672
io.ktor	ktor-server-method-override-iosarm32	2.2.4		ee7b899d71eeeca710c151743d585d6b4675c41a
io.ktor	ktor-server-method-override-iosarm32	2.2.4	metadata	478dda00ce94649a47c69f6053ce6884c5f4af12
io.ktor	ktor-server-method-override-iosarm32	2.3.0		613b4ab177ceaebcbb0a61603407240191dd52b7
io.ktor	ktor-server-method-override-iosarm32	2.3.0	metadata	fa2f7ca714f196fe9b91f62c33ba3a0218e44412
io.ktor	ktor-server-method-override-iosarm32	2.3.1		35d0cf50d7ba9c0d70d41c362c962bfc1f0711e3
io.ktor	ktor-server-method-override-iosarm32	2.3.1	metadata	9114a59d813b258fcbaac6765519872acb56d626
io.ktor	ktor-server-method-override-iosarm32	2.3.2		c2e26e49a05b8aaa05d19d00fadcba94a8446f4f
io.ktor	ktor-server-method-override-iosarm32	2.3.2	metadata	73da4a1413672fcea11bd9bdefa88f245bffef4f
io.quarkus	quarkus-smallrye-reactive-messaging-rabbitmq-deployment	2.10.0.CR1		4965365ae5d3d9de60fc4c3ff72728f6bf070868
io.quarkus	quarkus-smallrye-reactive-messaging-rabbitmq-deployment	2.10.0.Final		2b2460ec105e775b7d3e5e89ea6c92ab2dcc3acb
io.quarkus	quarkus-smallrye-reactive-messaging-rabbitmq-deployment	2.10.1.Final		1633c72aa9fe4929a6a8b4f7bec494ecbbea8ddb
io.quarkus	quarkus-smallrye-reactive-messaging-rabbitmq-deployment	2.10.2.Final		46ff640cfae28ac965c7df677a9b910ecc67d513
io.quarkus	quarkus-smallrye-reactive-messaging-rabbitmq-deployment	2.10.3.Final		56e1f7cd1e6c6295a3e553ed0ac68c389193b788
io.quarkus	quarkus-smallrye-reactive-messaging-rabbitmq-deployment	2.10.4.Final		f0cba01f70b3c3ad6449a6ba339480e0db145dc4
io.quarkus	quarkus-smallrye-reactive-messaging-rabbitmq-deployment	2.11.0.CR1		75b386f40f9c854970f871a75a2d2b896ae9b008
io.quarkus	quarkus-smallrye-reactive-messaging-rabbitmq-deployment	2.11.0.Final		5baa882f9089aa1f683f67b96cb7e900c32178ac
io.quarkus	quarkus-smallrye-reactive-messaging-rabbitmq-deployment	2.11.1.Final		47c4716ff24441e4444d1c6b9f376245865d345a
io.quarkus	quarkus-smallrye-reactive-messaging-rabbitmq-deployment	2.11.2.Final		752543b23296d8eb2633f9e4191183b2fe59358c
io.quarkus	quarkus-smallrye-reactive-messaging-rabbitmq-deployment	2.11.3.Final		c6829d20c2aa9ef7448a590ae6a5248dccd42305
io.quarkus	quarkus-smallrye-reactive-messaging-rabbitmq-deployment	2.12.0.CR1		f5acc55c3285057c06d7605e60edc2fddb512911
io.quarkus	quarkus-smallrye-reactive-messaging-rabbitmq-deployment	2.12.0.Final		288002fc5989ed1db1654015e1f7357b8e0cd869
io.quarkus	quarkus-smallrye-reactive-messaging-rabbitmq-deployment	2.12.1.Final		40fc3257a016bbb2410a3b89dd7c2730b274de64
io.quarkus	quarkus-smallrye-reactive-messaging-rabbitmq-deployment	2.12.2.Final		40371065296cfdced6e5eaf2b850dc78a75b6a56
io.quarkus	quarkus-smallrye-reactive-messaging-rabbitmq-deployment	2.12.3.Final		ef4667bd6bda90129f5d93314aa7d5df4547ea93
io.quarkus	quarkus-smallrye-reactive-messaging-rabbitmq-deployment	2.13.0.CR1		4f85df4ff2e75c83ff5d4393a54f91aa46b30408
io.quarkus	quarkus-smallrye-reactive-messaging-rabbitmq-deployment	2.13.0.Final		10b8e366c0204c9ffe3334be8a71f26da682a367
io.quarkus	quarkus-smallrye-reactive-messaging-rabbitmq-deployment	2.13.1.Final		00caa7f0802e602ba3a28c2c1f76540e6e086359
io.quarkus	quarkus-smallrye-reactive-messaging-rabbitmq-deployment	2.13.2.Final		b4f5eb4c0b49086562c609fe666773106818ddf9
io.quarkus	quarkus-smallrye-reactive-messaging-rabbitmq-deployment	2.13.3.Final		5b8530ccc717a1fe30675f7364022d2996caed40
io.quarkus	quarkus-smallrye-reactive-messaging-rabbitmq-deployment	2.13.4.Final		2cbefb701b1e5f31a0ed302e6a04afbb1b3be97d
io.quarkus	quarkus-smallrye-reactive-messaging-rabbitmq-deployment	2.13.5.Final		3616f660e34016abdd657b1b17accfe7758cbe5d
io.quarkus	quarkus-smallrye-reactive-messaging-rabbitmq-deployment	2.13.6.Final		b9507786c196c57d54ca6fc7697fe940569666b9
io.quarkus	quarkus-smallrye-reactive-messaging-rabbitmq-deployment	2.13.7.Final		1bd9593b76093b82cb933416014fb26349048cc6
io.quarkus	quarkus-smallrye-reactive-messaging-rabbitmq-deployment	2.13.8.Final		a85afbf75fe9f97f9eff36bf452cb5f81c828ddd
io.quarkus	quarkus-smallrye-reactive-messaging-rabbitmq-deployment	2.13.9.Final		4e69fd207b785c32d9fd162ac583c9983ef1cfe7
io.quarkus	quarkus-smallrye-reactive-messaging-rabbitmq-deployment	2.14.0.CR1		7469450b786290663519d757c5c3acfaf1d7c077
io.quarkus	quarkus-smallrye-reactive-messaging-rabbitmq-deployment	2.14.0.Final		9592bb489c8269b8b3ad0807d55e809c51ded17d
io.quarkus	quarkus-smallrye-reactive-messaging-rabbitmq-deployment	2.14.1.Final		d875aa1532357606f5cb62c3f32390526b97a254
io.quarkus	quarkus-smallrye-reactive-messaging-rabbitmq-deployment	2.14.2.Final		59301d67a667de3806a3aa7992d466c4aea6cc35
io.quarkus	quarkus-smallrye-reactive-messaging-rabbitmq-deployment	2.14.3.Final		ecb05cbfb360861bafe2de7104389921dafaedb3
io.quarkus	quarkus-smallrye-reactive-messaging-rabbitmq-deployment	2.15.0.CR1		a932bbeb9940a7c16006a7e92121e84e1f07e72e
io.quarkus	quarkus-smallrye-reactive-messaging-rabbitmq-deployment	2.15.0.Final		b40be6560a2052f96f9045b3124820b97114cfa7
