at.asitplus	android-attestation-versionCatalog	1.5.2		N/A
com.vaadin	vaadin-renderer-flow	23.3.30		afcdab30d80ab3452984afe66a60c7b4c59d8621
com.vaadin	vaadin-renderer-flow	23.3.31		dcb5b29bd9cf6e40777ce2e6451849690004b1ed
com.vaadin	vaadin-renderer-flow	23.3.32		2698b59e101ed32f13307e142b393dc27a9b9977
com.vaadin	vaadin-renderer-flow	23.3.33		06b38dcda1d0409b11a32ca3e9400268aa03e8bb
com.vaadin	vaadin-renderer-flow	23.3.34		ef46465441c966446aecd0e90a16c5103410eb80
com.vaadin	vaadin-renderer-flow	23.3.35		c109abf93b3e3433c7f475a319a9f29709813139
com.vaadin	vaadin-renderer-flow	23.3.4		678f01d10ecb57ec047ea3d6186ed5846c9cc0b0
com.vaadin	vaadin-renderer-flow	23.3.5		255f7dafb85d726dd7fa302c903f0c878d61d6bf
com.vaadin	vaadin-renderer-flow	23.3.6		65d1fe85ce9c38a52cd6fad4acdea0eb8cd80cb8
com.vaadin	vaadin-renderer-flow	23.3.7		0596b697670d825be1f2e2d518796e44ff2dcad3
com.vaadin	vaadin-renderer-flow	23.3.8		35ae17e4194cfc9c3851d9ebaa19e250207fb762
com.vaadin	vaadin-renderer-flow	23.3.9		f9e39b66f9ecd913c3385edb4dc29ca0c37e8210
com.vaadin	vaadin-renderer-flow	23.4.0		7ea154df79c7a524bd338763f2121f4765a779d6
com.vaadin	vaadin-renderer-flow	23.4.1		90b6e82ee93186a8813e39dc8e1d96c597c8cd33
com.vaadin	vaadin-renderer-flow	23.5.0		73f4c7b7091b3ee7780fba5107f14d8a5b1dfbb0
com.vaadin	vaadin-renderer-flow	23.5.1		b621830b210a746c7fcc822480f1f240a34f65ae
com.vaadin	vaadin-renderer-flow	23.5.10		9c668c0bd2b628a0cd0e8827d142645316dd767e
com.vaadin	vaadin-renderer-flow	23.5.11		6605dd0677fa3a834f163ce4b7e030c7990e2735
com.vaadin	vaadin-renderer-flow	23.5.12		37e9f678016bf1db46fd305e732f78282d28894a
com.vaadin	vaadin-renderer-flow	23.5.13		1cfef542dd37ba084e005c7270cb352e4f564703
com.vaadin	vaadin-renderer-flow	23.5.14		d38ee1a42a09ad90002efacb60daffcae0e0f86a
com.vaadin	vaadin-renderer-flow	23.5.15		fba71a96c29ce42ac9f83f9ad8d18fc70e8bbbb6
com.vaadin	vaadin-renderer-flow	23.5.2		c677eb68ea195cf525a6925651543ade0d654481
com.vaadin	vaadin-renderer-flow	23.5.3		bc6d3618c034d6e5c2717783a87f96f2a042cb34
com.vaadin	vaadin-renderer-flow	23.5.4		08bec292e71ff9256da55d462f1ffa25465e2ea1
com.vaadin	vaadin-renderer-flow	23.5.5		4616d0efbdadadb1c379e2040b2e03fd291d92bd
com.vaadin	vaadin-renderer-flow	23.5.6		a96eb35fb8d6c16fdacbf883f3a716ed1c064d30
com.vaadin	vaadin-renderer-flow	23.5.7		dfb0b822c90c66ebde14cb89ec6a47d7cdbf6864
com.vaadin	vaadin-renderer-flow	23.5.8		b6915fa34862c40f030f595894890865346450bc
com.vaadin	vaadin-renderer-flow	23.5.9		40b6da0401d97a80014259a397f9b7d6cebedda2
com.vaadin	vaadin-renderer-flow	24.0.0		4645b96a1286cd20b7256062d48749d62680d6b1
com.vaadin	vaadin-renderer-flow	24.0.1		096d648a31a642e2bf025e1a3e8c4fb226fcfe21
com.vaadin	vaadin-renderer-flow	24.0.10		6f730e5f9ff8d2a3710bfbefcc697ffedb741e1e
com.vaadin	vaadin-renderer-flow	24.0.11		d86a1d29dcd75d4231fa4e21878922bcc254fe55
com.vaadin	vaadin-renderer-flow	24.0.12		cdeb4d3f18428e1cb6c8eaee17b0466c2929bc2f
com.vaadin	vaadin-renderer-flow	24.0.13		9f6f3d3f5373c880c33d9755d412a92c8f57323f
com.vaadin	vaadin-renderer-flow	24.0.14		83dcb130f2321e59863f2ce66152e9604cb586f0
com.vaadin	vaadin-renderer-flow	24.0.2		bbbbdbeeaff15e19315c42066424410c409b9325
com.vaadin	vaadin-renderer-flow	24.0.3		61d8ddd3cfbd14fb2e7262ca4c7e93629e225844
com.vaadin	vaadin-renderer-flow	24.0.4		67f9fb14e25b62cf1f4ede87cdd7283190cf48c7
com.vaadin	vaadin-renderer-flow	24.0.5		f253c4acba8355f86869a79e0390b40af569113d
com.vaadin	vaadin-renderer-flow	24.0.6		3cb903512ca84a83f999194e3e1ad185889cee0d
com.vaadin	vaadin-renderer-flow	24.0.7		2ef5b95ed3b3019adebe338d6c93720724afbca6
com.vaadin	vaadin-renderer-flow	24.0.8		cc7d9c7608676018208bf0bef771d2efb408fc67
com.vaadin	vaadin-renderer-flow	24.0.9		eba4cb8b47a8c3ff2f9656e96ad2d70081c5ca28
com.vaadin	vaadin-renderer-flow	24.1.0		1bc63a31ae478a833133e93d3683ae163ea2da33
com.vaadin	vaadin-renderer-flow	24.1.1		02accfcdca2016ab175eb6c6a8cb37ab8c65f816
com.vaadin	vaadin-renderer-flow	24.1.10		f5153d2c085b4068a276f603812bad43f077c046
com.vaadin	vaadin-renderer-flow	24.1.11		54b2403a17e7e10b36015692f47d1fc7876ce612
com.vaadin	vaadin-renderer-flow	24.1.12		52b89bb4cb93b7e7264ec860c67facd3e77eca9b
com.vaadin	vaadin-renderer-flow	24.1.13		8bea1bf4c61d704403f3f1c1377473902ac531a3
com.vaadin	vaadin-renderer-flow	24.1.14		b0f89d879b7d3ecc96f2a84f3d1f19ab911bfafe
com.vaadin	vaadin-renderer-flow	24.1.15		d5bb62142758cb6bcdcad6070ca6a9cea6ad4f8f
com.vaadin	vaadin-renderer-flow	24.1.16		9f9535407745ff4610d4d7e26ca0d4c9a2519e22
com.vaadin	vaadin-renderer-flow	24.1.2		2672fa10d5fe5a9288b71ffbbbca92e326963e14
com.vaadin	vaadin-renderer-flow	24.1.3		dde2527d6504fd1548f2750e1d1cdc64423f00d5
com.vaadin	vaadin-renderer-flow	24.1.4		def02f4d908d80d8a0cd7de4b80b4b781996434d
com.vaadin	vaadin-renderer-flow	24.1.5		91fc47b1b38dad6a0785b06b35ff4f7450f875c1
com.vaadin	vaadin-renderer-flow	24.1.6		b4cdd9938c6f1346ce9377913121dd9d3290f491
com.vaadin	vaadin-renderer-flow	24.1.7		8d566ef5d0354b0698c670a83e674f1b3944a52f
com.vaadin	vaadin-renderer-flow	24.1.8		26160fda6e27b114a7aa8a793258fa0a2098e405
com.vaadin	vaadin-renderer-flow	24.1.9		b2b11ef383933633bf20053ab859f9db92ed17aa
com.vaadin	vaadin-renderer-flow	24.2.0		434edd78cd2da86ed525dc2b3ef7364fedfe87e5
com.vaadin	vaadin-renderer-flow	24.2.1		6faedb9cc96cd49e53e2d3c582b046c51d4d4049
com.vaadin	vaadin-renderer-flow	24.2.10		327c104cf1ea454fa06f84c3d5908480c1c07c12
com.vaadin	vaadin-renderer-flow	24.2.11		43af113e2d437849419406da7d5b7705bc388063
com.vaadin	vaadin-renderer-flow	24.2.12		95f2536576a67d5a8787a3868296489419a63fb9
com.vaadin	vaadin-renderer-flow	24.2.2		ffed1fb9b3b8b42a4bbc5f2c523c167fd358e3a3
com.vaadin	vaadin-renderer-flow	24.2.3		3da9e022baab782a8a18b96aede8b2a8df6581d3
com.vaadin	vaadin-renderer-flow	24.2.4		5d86d30fb11c862299ab2e59d9d010b9d016b70b
com.vaadin	vaadin-renderer-flow	24.2.5		bfa43c8d862e05b9bbcabcbe31eca9aa2457f275
com.vaadin	vaadin-renderer-flow	24.2.6		be50a808b8994f297b3e6c68493ea2213218dff7
com.vaadin	vaadin-renderer-flow	24.2.7		b1d5aac8ba375bac503848df4187a0da04bf4dc9
com.vaadin	vaadin-renderer-flow	24.2.8		e05fe8cfe067689ac1d17ae3c81c322354f2e2bd
com.vaadin	vaadin-renderer-flow	24.2.9		a0df2b40c4cc5ddbee7e29337b6feff0fd4be67e
com.vaadin	vaadin-renderer-flow	24.3.0		1269b25fc00f0f4ec68d975465a1657d4e9b5ec5
com.vaadin	vaadin-renderer-flow	24.3.1		4bb6017e0775e19330574268e6f0177a7f0e748a
com.vaadin	vaadin-renderer-flow	24.3.10		647af2fb30ef11bbdaa93b3fe0deb420476c3e72
com.vaadin	vaadin-renderer-flow	24.3.11		cb24a6d805617a2d28b835e52d7c23e3e3a7e335
com.vaadin	vaadin-renderer-flow	24.3.12		9b601756c66cb3c90ef0a2cb579707ed0499abd3
com.vaadin	vaadin-renderer-flow	24.3.13		6ab32e2b2e963d98a37634352012f1a627ea8e94
com.vaadin	vaadin-renderer-flow	24.3.14		98b8a6118761c1ddb1cb937ad4ebf93da24ebfce
com.vaadin	vaadin-renderer-flow	24.3.15		33d4c926bd7b081d5dd30ee73dfcf6240a8cabf4
com.vaadin	vaadin-renderer-flow	24.3.16		17ff4ed4e00d790e97eed02c1315c8d03e5d0f63
com.vaadin	vaadin-renderer-flow	24.3.17		f3f92bc6b5af14b5b3403db54c14dfe3a0b07fac
com.vaadin	vaadin-renderer-flow	24.3.18		bb43cfe99051c523b9fcce296eeb914129911226
com.vaadin	vaadin-renderer-flow	24.3.19		af168c80be5f02d1943ccf62a7a3f07f68439221
com.vaadin	vaadin-renderer-flow	24.3.2		c919d5818c77b5c329a35f754be60af272aa60d1
com.vaadin	vaadin-renderer-flow	24.3.20		d6e1105fdcb4e45613ab3aa8e7322c8534ff400b
com.vaadin	vaadin-renderer-flow	24.3.3		533d8825de19c1ab991d664c1781e264cff1b9e8
com.vaadin	vaadin-renderer-flow	24.3.4		60892d45b2bc7c67d7ea44e49a07f5d0258c5dca
com.vaadin	vaadin-renderer-flow	24.3.5		98300f7e72f46168bafca536d9ebb83ea5c35144
com.vaadin	vaadin-renderer-flow	24.3.6		daaf92f230cc09f474e80290ef4e44296c271438
com.vaadin	vaadin-renderer-flow	24.3.7		c9a8dd5a1174177b7bf32c9f3d9fdb70f05c315d
com.vaadin	vaadin-renderer-flow	24.3.8		963922d5d042ba8365ee2bf29bd236edc5c3d3b1
com.vaadin	vaadin-renderer-flow	24.3.9		d1e824af1f88a0e5b22c1c46fe83fc19a3783420
com.vaadin	vaadin-renderer-flow	24.4.0		eaae1e20df9c7e1af9fa04ffcb53b59c7cbed2b4
com.vaadin	vaadin-renderer-flow	24.4.1		ccf703cac9d10cd6a799cef4b73bf7d202842a00
com.vaadin	vaadin-renderer-flow	24.4.10		1b06df51fb2cd0b44915080ebada16f7561158db
com.vaadin	vaadin-renderer-flow	24.4.11		0ce0d726cca91a9465d76ac54ce8341979d3aa6c
com.vaadin	vaadin-renderer-flow	24.4.12		e152ad45dc4e9a3c9c8e2fbdab0320c113086a33
com.vaadin	vaadin-renderer-flow	24.4.13		2e766c5e39a51fd71a6cb7217e7c3576ceb3f6fa
com.vaadin	vaadin-renderer-flow	24.4.14		3f41c4e8e2ca925e93de06f3cd113ccbc623310b
com.vaadin	vaadin-renderer-flow	24.4.15		a7d986a1c5acfe453a808db82957a89e82dfbb83
com.vaadin	vaadin-renderer-flow	24.4.16		2a6695f13ed48115f5c19a4d741861457968eaed
com.vaadin	vaadin-renderer-flow	24.4.17		03036ec1861c964510318f28dd8653e60297faf4
com.vaadin	vaadin-renderer-flow	24.4.18		f6bdcdc1d429d18585dd2c3a3f360eb36f8bbfe6
com.vaadin	vaadin-renderer-flow	24.4.19		5df2b083409ab24dbbfeb6fdf15db9a103d5e1b9
com.vaadin	vaadin-renderer-flow	24.4.2		9f954bda333fbffbf5d11b29190e0a0087cbe5c6
com.vaadin	vaadin-renderer-flow	24.4.20		f4f593ac3998ad212a5bfc8b421755ace977a6fd
com.vaadin	vaadin-renderer-flow	24.4.21		17a81d903fc73623e4fd30ff7c3ccfca70987ad0
com.vaadin	vaadin-renderer-flow	24.4.22		bf63aad0b94034d51327af8454cb122a5e01617c
com.vaadin	vaadin-renderer-flow	24.4.3		7bf1f8b4de49926acceb57deb0f91b7724a89819
com.vaadin	vaadin-renderer-flow	24.4.4		e559bb707307c23e9dc232c34a7846fa18ae2160
com.vaadin	vaadin-renderer-flow	24.4.5		c885b6668c2ac39e09efd7dafd2d3e78f72d8acc
com.vaadin	vaadin-renderer-flow	24.4.6		b49909896d188b39f5fe0d7e4206ec63d5d1ef81
com.vaadin	vaadin-renderer-flow	24.4.7		51e738cb9c5faef4877c9bef3c4c883915170a9f
com.vaadin	vaadin-renderer-flow	24.4.8		74fde1ebe2b672499abf2f0549e091bd2bb69a30
com.vaadin	vaadin-renderer-flow	24.4.9		7eb15258927d242a6e8e29818c4110666ba40679
com.vaadin	vaadin-renderer-flow	24.5.0		15bcbfe8d96eae6f0801dd1aa3325964ee1058b2
com.vaadin	vaadin-renderer-flow	24.5.1		11e01acfcd21cc4e57a170e172a06401eeaabdc2
com.vaadin	vaadin-renderer-flow	24.5.10		fd2cd6c6d5c5651fc7833515b58e604d460ea357
com.vaadin	vaadin-renderer-flow	24.5.11		8d66c4f24170dedcf401b6f49bf0d7a34b92d95b
com.vaadin	vaadin-renderer-flow	24.5.12		71fc3242133e6cfab962ce2bce26bd6c8cef98d1
com.vaadin	vaadin-renderer-flow	24.5.13		de84e48d903eb27daa8e4ac02f8fff2741ee2d17
com.vaadin	vaadin-renderer-flow	24.5.14		2c2dfc7677a8c7b74747560ed3efbd0b5e2d4b65
com.vaadin	vaadin-renderer-flow	24.5.2		c6570e759197287619d296f612dbb55019135482
com.vaadin	vaadin-renderer-flow	24.5.3		e89e2ed4ac19dab7b1b68bcc3f7c979544989d33
com.vaadin	vaadin-renderer-flow	24.5.4		a5556c4c6798a992583133d7117266e5990bb038
com.vaadin	vaadin-renderer-flow	24.5.5		992b90ef7bd328f10c4c529714c5c374f4c8a2ad
com.vaadin	vaadin-renderer-flow	24.5.6		d4724f0d5142b0c7c2837899fff56700fd26d633
com.vaadin	vaadin-renderer-flow	24.5.7		74697a52b421ae91df15867e84d3bd384824f97d
com.vaadin	vaadin-renderer-flow	24.5.8		a22a3cf086a2b5e088d1ade13f6c9385399e24ea
com.vaadin	vaadin-renderer-flow	24.5.9		586da60e944e56c75a5cd671267dd8fb4f0c3efc
com.vaadin	vaadin-renderer-flow	24.6.0		dc28a67ff4670aa58f9483bd07dc8d12bfb8b1df
com.vaadin	vaadin-renderer-flow	24.6.1		ec71315fc838037d0f8d3a612866a792ab697e06
com.vaadin	vaadin-renderer-flow	24.6.2		639f2ee5023f203aedfcce9299a9507e4b201ee7
com.vaadin	vaadin-renderer-flow	24.6.3		2a1f9112e673d86279e0cd7b4828f541867ade74
com.vaadin	vaadin-renderer-flow	24.6.4		94f16846d69d97d952fc4022175e3f959cc9ef48
com.vaadin	vaadin-renderer-flow	24.6.5		93df98bc9fea7153da2bd6cd656e609a6969aee0
com.vaadin	vaadin-renderer-flow	24.6.6		58f8be65051192c0b89622298d74f45dba63de24
com.vaadin	vaadin-renderer-flow	24.6.7		0c8b6743626233a37d3788efd2e2d25d60b51654
com.vaadin	vaadin-renderer-flow	24.6.8		70b7ee75125471c414512ed1492e016203059eba
com.vaadin	vaadin-renderer-flow	24.6.9		10b269f5e833aa61c86a7717b8fe8f3fc35058cb
com.vaadin	vaadin-renderer-flow	24.7.0		5f4b8c3a8bcd780f177b7f5474c529b071e3e973
com.vaadin	vaadin-renderer-flow	24.7.1		41bff93ce1ae9df3b030dda173c80c89f43bfb10
com.vaadin	vaadin-renderer-flow	24.7.2		b63214babb88a71a2b0bb01dc978c6985c00abe8
com.vaadin	vaadin-renderer-flow	24.7.3		272d324bdc163e380f9df3810f0e95efea116bec
com.weicoder.extend	dao-extend	3.2.1		090a5a4893341b67dedfa8ab49319833b71ffc01
com.weicoder.extend	dao-extend	3.3		13303711d75024d27fb8710ec7b3708ffce8a460
com.weicoder.extend	dao-extend	3.3.1		915bc9b925745aaedc6db4e9936573f7e9f0833c
com.weicoder.extend	dao-extend	3.3.2		6961743f917818a2b64c5f5fac901dbdeb5772e3
com.weicoder.extend	dao-extend	3.3.3		0e1da1c3892fef3eded0e8277b36fc7c3b4c7959
com.weicoder.extend	dao-extend	3.3.4		9a792b3a51a688cb027f162aa5068855c903f3a1
com.weicoder.extend	dao-extend	3.3.5		c7a8fa7047b23ca0dc697cd5c192b988c09bc356
com.weicoder.extend	dao-extend	3.3.6		6a31db4a1f5ebefa121cf22d43703e8a04755e68
com.weicoder.extend	dao-extend	3.3.7		37f730d0dd6f222df5dd31600aad3de55a375730
com.weicoder.extend	dao-extend	3.3.8		b78cd1d33694b1fe3887287c88416edd1016cb6d
de.androbit	brainslug-juel	0.21		ff1c38e2fc23a084d640b899ad46dc4dc9b94801
de.gematik.refv	referencevalidator-cli	0.1.3		584131bc0794b948495b7fb881b32940c2a63c1d
de.gematik.refv	referencevalidator-cli	0.1.3	jar-with-dependencies	96c2e1dfd8dfc249557ae304f04df5241dc9bbf3
de.gematik.refv	referencevalidator-cli	0.2.0		3a998e2685472a4f22c164a2534eb0b82c5eb499
de.gematik.refv	referencevalidator-cli	0.2.0	jar-with-dependencies	3932b474ad5fc08eb29a51182abeae7606a1ace7
de.gematik.refv	referencevalidator-cli	0.3.0		013879734045eec25deac814ba96ae400e5952a0
de.gematik.refv	referencevalidator-cli	0.3.0	jar-with-dependencies	ec4adf62c0790b40bdb5d45ffb4c704feaa98548
de.jensklingenberg.ktorfit	ktorfit-lib-mingwx64	1.0.0		N/A
de.jensklingenberg.ktorfit	ktorfit-lib-mingwx64	1.0.0-beta10		N/A
de.jensklingenberg.ktorfit	ktorfit-lib-mingwx64	1.0.0-beta10-Test		N/A
de.jensklingenberg.ktorfit	ktorfit-lib-mingwx64	1.0.0-beta11		N/A
de.jensklingenberg.ktorfit	ktorfit-lib-mingwx64	1.0.0-beta12		N/A
de.jensklingenberg.ktorfit	ktorfit-lib-mingwx64	1.0.0-beta13		N/A
de.jensklingenberg.ktorfit	ktorfit-lib-mingwx64	1.0.0-beta14		N/A
de.jensklingenberg.ktorfit	ktorfit-lib-mingwx64	1.0.0-beta15		N/A
de.jensklingenberg.ktorfit	ktorfit-lib-mingwx64	1.0.0-beta16		N/A
de.jensklingenberg.ktorfit	ktorfit-lib-mingwx64	1.0.0-beta17		N/A
de.jensklingenberg.ktorfit	ktorfit-lib-mingwx64	1.0.0-beta18		N/A
de.jensklingenberg.ktorfit	ktorfit-lib-mingwx64	1.0.1		N/A
de.jensklingenberg.ktorfit	ktorfit-lib-mingwx64	1.1.0		N/A
de.jensklingenberg.ktorfit	ktorfit-lib-mingwx64	1.10.0		N/A
de.jensklingenberg.ktorfit	ktorfit-lib-mingwx64	1.10.1		N/A
de.jensklingenberg.ktorfit	ktorfit-lib-mingwx64	1.10.2		N/A
de.jensklingenberg.ktorfit	ktorfit-lib-mingwx64	1.11.0		N/A
de.jensklingenberg.ktorfit	ktorfit-lib-mingwx64	1.11.1		N/A
de.jensklingenberg.ktorfit	ktorfit-lib-mingwx64	1.12.0		N/A
de.jensklingenberg.ktorfit	ktorfit-lib-mingwx64	1.13.0		N/A
de.jensklingenberg.ktorfit	ktorfit-lib-mingwx64	1.14.0		N/A
de.jensklingenberg.ktorfit	ktorfit-lib-mingwx64	1.2.0		N/A
de.jensklingenberg.ktorfit	ktorfit-lib-mingwx64	1.3.0		N/A
de.jensklingenberg.ktorfit	ktorfit-lib-mingwx64	1.4.0		N/A
de.jensklingenberg.ktorfit	ktorfit-lib-mingwx64	1.4.1		N/A
de.jensklingenberg.ktorfit	ktorfit-lib-mingwx64	1.4.2		N/A
de.jensklingenberg.ktorfit	ktorfit-lib-mingwx64	1.4.3		N/A
de.jensklingenberg.ktorfit	ktorfit-lib-mingwx64	1.4.4		N/A
de.jensklingenberg.ktorfit	ktorfit-lib-mingwx64	1.5.0		N/A
de.jensklingenberg.ktorfit	ktorfit-lib-mingwx64	1.6.0		N/A
de.jensklingenberg.ktorfit	ktorfit-lib-mingwx64	1.7.0		N/A
de.jensklingenberg.ktorfit	ktorfit-lib-mingwx64	1.7.0-1.9.20-Beta2		N/A
de.jensklingenberg.ktorfit	ktorfit-lib-mingwx64	1.8.0		N/A
de.jensklingenberg.ktorfit	ktorfit-lib-mingwx64	1.8.1		N/A
de.jensklingenberg.ktorfit	ktorfit-lib-mingwx64	1.9.0		N/A
de.jensklingenberg.ktorfit	ktorfit-lib-mingwx64	1.9.1		N/A
de.jensklingenberg.ktorfit	ktorfit-lib-mingwx64	2.0.0		N/A
de.jensklingenberg.ktorfit	ktorfit-lib-mingwx64	2.0.0-beta1		N/A
de.jensklingenberg.ktorfit	ktorfit-lib-mingwx64	2.0.0-rc01		N/A
de.jensklingenberg.ktorfit	ktorfit-lib-mingwx64	2.0.1		N/A
de.jensklingenberg.ktorfit	ktorfit-lib-mingwx64	2.1.0		N/A
de.jensklingenberg.ktorfit	ktorfit-lib-mingwx64	2.2.0		N/A
de.jensklingenberg.ktorfit	ktorfit-lib-mingwx64	2.3.0		N/A
de.jensklingenberg.ktorfit	ktorfit-lib-mingwx64	2.4.0		N/A
de.jensklingenberg.ktorfit	ktorfit-lib-mingwx64	2.4.1		N/A
de.jensklingenberg.ktorfit	ktorfit-lib-mingwx64	2.5.0		N/A
de.jensklingenberg.ktorfit	ktorfit-lib-mingwx64	2.5.1		N/A
dev.arpan	traveller-cardview	0.0.1		N/A
dev.arpan	traveller-cardview	0.0.1	release-sources	ce1ccacabfcd04c71de0619316609397c7087972
dev.arpan	traveller-cardview	0.0.2		N/A
dev.arpan	traveller-cardview	0.0.2	release-sources	e344d353853eeb8173832700c2af46ed18856003
dev.arpan	traveller-cardview	0.0.3		N/A
dev.arpan	traveller-cardview	0.0.3	release-sources	cbcfbc2c84576630d7939d71d98534c33f14b1ca
dev.whyoleg.cryptography	cryptography-bigint-js	0.3.0		N/A
dev.whyoleg.cryptography	cryptography-bigint-js	0.3.1		N/A
dev.whyoleg.cryptography	cryptography-bigint-js	0.4.0		N/A
fr.davit	scout_3	0.2.0		4db0042bcc297e5209383658459fc08c1af8072e
fr.davit	scout_3	0.2.1		3affb2e27e2cd65dea33858dee3f4cad59a16366
group.springframework.nacos	nacos-all	2.3.2		N/A
group.springframework.nacos	nacos-all	2.3.2-OEM		N/A
io.cellery.observability	protobuf	0.1.0		014315fc5bda0f5b6d66717ebb4a9b9ee43274eb
io.cellery.observability	protobuf	0.2.2		8093fcca0cdb2e6ce988674134e2617c167253e8
io.digiexpress	hdes-store-thena	4.278.119		0977baafb39b1c8fd4a1c906f2562c5e37af9829
io.digiexpress	hdes-store-thena	4.278.120		f53054cc6bba0249f1f60bb3a9259805daa78143
io.digiexpress	hdes-store-thena	4.278.121		a87ddb0ab7a3b127c6def1fd3fbd6f6d1e807aaa
io.digiexpress	hdes-store-thena	4.278.122		ccc07a6a3eda256160e54eafbce29982071574d4
io.digiexpress	hdes-store-thena	4.278.123		ce2720ad1b88356aa5b31cbf9fefd7f1563bf42f
io.digiexpress	hdes-store-thena	4.278.124		4974ac92a830172abe3ccee61e5c70819b05ff49
io.digiexpress	hdes-store-thena	4.278.125		1c240c7b70b22c19e3e629c0f4675189f9691bc0
io.digiexpress	hdes-store-thena	4.278.131		7c3293eeebcd05569b35e460069d6c985f2f40a8
io.digiexpress	hdes-store-thena	4.278.132		1a865377c64207c5984f2c7bf3a6478e7d307682
io.fabric8.funktion.connector	connector-aws-s3	1.1.20		d7b269c70f30945ebc63890b616f33845079c715
io.fabric8.funktion.connector	connector-aws-s3	1.1.21		3d371153f09aaf1d127233d6147fa670f41e919e
io.fabric8.funktion.connector	connector-aws-s3	1.1.22		2fae8cdd17c705316f03aa676285efd8afa4fa30
io.fabric8.funktion.connector	connector-aws-s3	1.1.23		0c46e551132ed2c91bb847cce88b9b37c87cf08f
io.fabric8.funktion.connector	connector-aws-s3	1.1.24		b8ea9924654c8f1dd562c0473c95bec1cf799d12
io.fabric8.funktion.connector	connector-aws-s3	1.1.27		9b9f1fd92c7e4c2377b38f5cf7b16b6cc2a0bf21
io.fabric8.funktion.connector	connector-aws-s3	1.1.28		1add6c92990fa69af9fa249c2419110c99b7c4dc
io.fabric8.funktion.connector	connector-aws-s3	1.1.29		853d8e1aa5bdcbbc0174cacb2e86a8f5cd5f1aa9
io.fabric8.funktion.connector	connector-aws-s3	1.1.30		6e3c4a0689caab12a75555a211820227074013fe
io.fabric8.funktion.connector	connector-aws-s3	1.1.31		4505da3a898b9ec32091add8216aaffed0d5d1a3
io.fabric8.funktion.connector	connector-aws-s3	1.1.36		22461e123984911971f57f5f049e6935e0ee46d0
io.fabric8.funktion.connector	connector-aws-s3	1.1.37		24c1df7e7baf29ae2b37d35742ff9c5ae272cbbe
io.fabric8.funktion.connector	connector-aws-s3	1.1.39		23b2796678a2715d3cca645ba4cd3c0379b177ad
io.fabric8.funktion.connector	connector-aws-s3	1.1.41		8f92fee7ef34a2850e3dbd991f6e48af523a84d1
io.fabric8.funktion.connector	connector-aws-s3	1.1.42		48bfe0c41648f0e59b35b95b7461e90d6cfd0c73
io.fabric8.funktion.connector	connector-aws-s3	1.1.44		49933a0614c70cc49f678c52537daee30311b39d
io.fabric8.funktion.connector	connector-aws-s3	1.1.53		74701cef3b77c9e7aace8d9df4d5df6bd418028e
io.fabric8.funktion.connector	connector-aws-s3	1.1.55		597182cc72de31cb01c311c741a092e3ce88ec0b
io.fabric8.funktion.connector	connector-aws-s3	1.1.9		eb69bbc30b3f3e550b3e36c3abdf2b7204b666ec
io.geewit.utils.core	gw-core-lang-utils	2.0.0		f84a924c7183e517a15ef6703af52ee1348b74b1
io.geewit.utils.core	gw-core-lang-utils	2.0.1		7d9c03c56c727dcdb3c8f580d89eab60e7a61b8b
io.geewit.utils.core	gw-core-lang-utils	2.0.10		193a91a44133d7dee4ff1c2f4a26194907ba7516
io.geewit.utils.core	gw-core-lang-utils	2.0.11		ecd17381075c328acb708ed88830138d914bf61a
io.geewit.utils.core	gw-core-lang-utils	2.0.12		bb9ce603eaa7108d69ee9d7eaf82cfdcd227eb31
io.geewit.utils.core	gw-core-lang-utils	2.0.14		a919eeb31998fde241d16b432488515e2ea717ba
io.geewit.utils.core	gw-core-lang-utils	2.0.15		77c586171dfee5926ce21a7f5dc2e588c56be224
io.geewit.utils.core	gw-core-lang-utils	2.0.16		94e7533a79043f85ef58fd6054bcef42fb04898a
io.geewit.utils.core	gw-core-lang-utils	2.0.17		dd74607ab521f94699fc65274b9e23c4480e8ca1
io.geewit.utils.core	gw-core-lang-utils	2.0.18		50c6304d86e28ebbb7c9e1e8c5e57164e30e752d
io.geewit.utils.core	gw-core-lang-utils	2.0.19		d9fde7c1ac27e3150fd905b92f86c4bff10fa54c
io.geewit.utils.core	gw-core-lang-utils	2.0.2		e5079654eeb859a568d9510fd965d57eddb0cf03
io.geewit.utils.core	gw-core-lang-utils	2.0.20		7bebe879cb3f9f01f35d6c85fc3149d26520ed10
io.geewit.utils.core	gw-core-lang-utils	2.0.21		39fdbf15b0745e9a34d38cb353defb033ed52803
io.geewit.utils.core	gw-core-lang-utils	2.0.22		47bcceb0a96b245e0c533cf4402575408e133ab8
io.geewit.utils.core	gw-core-lang-utils	2.0.23		f09c61dffa411ce074c54e42e707f991d61e0fef
io.geewit.utils.core	gw-core-lang-utils	2.0.24		7ab969a74586e2699a1cd1ade587e69e7042ca77
io.geewit.utils.core	gw-core-lang-utils	2.0.25		db92dfd88e6a408d44117cb79d0d04813f70a909
io.geewit.utils.core	gw-core-lang-utils	2.0.26		66b842cd70c3000658339c5521a2bc8081a4241d
io.geewit.utils.core	gw-core-lang-utils	2.0.27		7c502f74d34a63177fec107c7a6bc511933c7913
