com.adobe.aem	core-forms-print-components-print-dor-api	1.0.6		fbe6c065d352b2db613f010160f219cc100dffae
org.springframework.social	manual	1.1.2.RELEASE		be9bc4963cb529ce29fb2a365406bfbc4b72229a
org.springframework.social	manual	1.1.3.RELEASE		4034ff40489098b1929d1004d54fc82e95130500
org.springframework.social	manual	1.1.4.RELEASE		efd212bdde93dc7627507d6be2b687dfff5713de
org.springframework.social	manual	1.1.5.RELEASE		dec24ff8dd2f5ed57d1ec82d165ff60920fa3ca5
org.springframework.social	manual	1.1.6.RELEASE		87d97c4a962c0b148ee2e329d1745e213c3fa6c7
org.tpolecat	natchez-mtl_3.0.0-RC3	0.0.23		9c2c4ec294a54014066cce679426cb0cfb49b666
org.tpolecat	natchez-mtl_3.0.0-RC3	0.0.24		7b54298614d889cc8084d6ac37fcfc9eda92cc11
org.tpolecat	natchez-mtl_3.0.0-RC3	0.1.1		ad76d67207725a964495893ee2ea6aa31ac75958
org.tpolecat	natchez-mtl_3.0.0-RC3	0.1.2		4d8b1e43901015c8e4f07e178911e1c2d205d3b2
org.tpolecat	natchez-mtl_3.0.0-RC3	0.1.3		98fdb6d41ac348d88e5e2eeebcfdf89674574c8f
org.typelevel	grackle-circe_native0.4_3	0.15.0		1962f1a85afb36bba0e597fa0a7b2cf642a63c59
org.typelevel	grackle-circe_native0.4_3	0.16.0		d6f89202d9737454145dc9e91028b56ff110a320
org.typelevel	grackle-circe_native0.4_3	0.16.1		3ee30a2affc4ae976f9dade8910c4c922a8ac1b9
org.typelevel	grackle-circe_native0.4_3	0.17.0		13aa76282c7e24eda1d42d9fff20ec76ecc31a85
org.typelevel	grackle-circe_native0.4_3	0.17.1		71c29e3e6785839fe167b6476712683fd0787f65
org.typelevel	grackle-circe_native0.4_3	0.17.2		fe146f7253e8d551b5b8b14021ad2993ef751f43
org.typelevel	grackle-circe_native0.4_3	0.18.0		8f75751363368e7c4c76febf144e4305763b2bbb
org.typelevel	grackle-circe_native0.4_3	0.18.1		7e7d69ee99d9561ed5bdd0133d557a678d5c0393
org.typelevel	grackle-circe_native0.4_3	0.19.0		3929ca01b7bc114cd2b5bdb4c3754e2ec27db7e9
org.typelevel	grackle-circe_native0.4_3	0.19.1		401a61743aaee7dd464311626d6c7a52c9670120
org.typelevel	grackle-circe_native0.4_3	0.20.0		f19cd5910a46870a89357193a0074a5ee279a0f2
org.typelevel	grackle-circe_native0.4_3	0.21.0		b9302673d5ee3000d34223e5a5b55cf83cd54be2
org.typelevel	grackle-circe_native0.4_3	0.22.0		26aed7daf6dfb13641051cf51e10f6e6bf5e6cea
org.typelevel	grackle-circe_native0.4_3	0.23.0		bb3e616924342cf5777cfb15184ebdfa24b7bb74
org.typelevel	grackle-circe_native0.4_3	0.24.0		068e784d6418e74b2a371c9114156235781cd327
org.webjars.npm	bulk-write-stream	1.1.4		22d022c3cae5cad57fb9255a1c7c185aa79f53bd
org.webjars.npm	n1ru4l__push-pull-async-iterable-iterator	2.1.2		79670bfff488d8ac6fb7890b46d96b44ae00d217
org.webjars.npm	n1ru4l__push-pull-async-iterable-iterator	3.2.0		b2e52b9e1bba823bff074221384e4c38d7d0591c
org.webjars.npm	react-universal-interface	0.6.2		0acb0e302871e2d26df1cef0f797189108079cb3
org.wso2.appserver	modules	6.0.0-m1		N/A
org.wso2.appserver	modules	6.0.0-m2		N/A
org.wso2.appserver	modules	6.0.0-m3		N/A
org.wso2.appserver	modules	6.0.0-m4		N/A
pl.codewise.commons	commons-aws-test	1.0.1		aaa23ad21b06714dd61b1314acccc173cf692fe3
pl.codewise.commons	commons-aws-test	1.0.10		aafbfe6d747a81ea97442c9d582a7e6e66fccef3
pl.codewise.commons	commons-aws-test	1.0.11		872f473b468e2f4b6da0a16974747570c701b617
pl.codewise.commons	commons-aws-test	1.0.12		91c05912cc599272a5a5804a7be55f312b105f8d
pl.codewise.commons	commons-aws-test	1.0.13		59797db7a9f1a73d59565f4b9a4e6257b571e5bb
pl.codewise.commons	commons-aws-test	1.0.14		447803da0edd27447d5c4ad769b8d8a09b8fe514
pl.codewise.commons	commons-aws-test	1.0.15		34d55c050ae294dc9a4b8b1e4533c20c14a2dc18
pl.codewise.commons	commons-aws-test	1.0.2		dd801880a8503e00566e7f42b08b41d5f948fb91
pl.codewise.commons	commons-aws-test	1.0.3		d7c1ded4ff7d776f1df0407e4dadfcceeb123150
pl.codewise.commons	commons-aws-test	1.0.4		1dccc6bee20cdbaa3aca90a3d05e43540f36e5a1
pl.codewise.commons	commons-aws-test	1.0.5		5a5fa3b938dc4ff17fd7484696a17c132a123939
pl.codewise.commons	commons-aws-test	1.0.9		f774ea3739d3ab4523319c05e7fefffd852d1aa0
ro.cosminmihu.ktor	ktor-monitor-logging	1.0.1		de18a54f821962f86c1d4c00c53197be59cacd31
ro.cosminmihu.ktor	ktor-monitor-logging	1.1.0		de18a54f821962f86c1d4c00c53197be59cacd31
ro.cosminmihu.ktor	ktor-monitor-logging	1.2.0		1e6de3ca4c33695bbd53bce3673dabd313348fab
ro.cosminmihu.ktor	ktor-monitor-logging	1.3.0		5c1b984d78e3ea0d35da500d801300b3c79e0ee0
ro.cosminmihu.ktor	ktor-monitor-logging	1.4.0		675bfc6f48714018a0199f38fbf8b29c35b91727
ro.cosminmihu.ktor	ktor-monitor-logging	1.5.0		e2010710c9e88a51c4b93d95e6aec8e706a0d26d
ro.cosminmihu.ktor	ktor-monitor-logging	1.6.0		f76593d41b628f36f71b6871384d8429b0d274e5
ro.cosminmihu.ktor	ktor-monitor-logging	1.6.1		c1d983b817084f16e450aa8a5c6a621446afcabe
space.x9x.radp	radp-archetype-std-api	0.1.3		8b770e1b59a915750dce7bb5de23286139f5fe26
space.x9x.radp	radp-archetype-std-api	0.10		999ef20c7e6ddb80d62eb5b20a0816a3f7bd5cf2
space.x9x.radp	radp-archetype-std-api	0.11		099266179f2e9d3fa18de4098b898b1ab269b374
space.x9x.radp	radp-archetype-std-api	0.2		3ab168ffc8cd2f50598b9c08cca93746cfd861b7
space.x9x.radp	radp-archetype-std-api	0.3		5926b9e3f75acd2858796397feb4337188d560e6
space.x9x.radp	radp-archetype-std-api	0.3.13		b6975f26c990a975fefff7bb2f42355ee72a20df
space.x9x.radp	radp-archetype-std-api	0.5		db564bab92d0c11f3f2fde0cadad9590fe85a706
space.x9x.radp	radp-archetype-std-api	0.6		2525ef310ccf11f707a6aeb55de29add3cf36fec
space.x9x.radp	radp-archetype-std-api	0.7		ab0ddc7762578c202fe3dcf4398c4d8cd0a069f3
space.x9x.radp	radp-archetype-std-api	0.8		c704364f54cd23ab02ed20a5dfb3a600b8c903f2
space.x9x.radp	radp-archetype-std-api	0.9		07fd5f63fcac839f781e73c187cdef2bb50ec90d
space.x9x.radp	radp-archetype-std-api	2.12		ac047a767b42443b4418c0cfd2ed5121122d883b
space.x9x.radp	radp-archetype-std-api	2.13		0c1d6d1f80767e92fc8886895a1626f86cc8cc1d
space.x9x.radp	radp-archetype-std-api	2.14		b5c6c9808b095daef2812615b714e0a3ac080281
space.x9x.radp	radp-archetype-std-api	2.15		e347b5b88fe9ad309e476e5dd45b8f89986d17b4
space.x9x.radp	radp-archetype-std-api	2.15.1		515ecf677d3849fe776b8876ccfdde0f3c528ff8
space.x9x.radp	radp-archetype-std-api	2.16		5f9dbf4096b050b0e8ff40c11fce29f225641c00
space.x9x.radp	radp-archetype-std-api	2.16.1		7024a1dd589c52befa099d583a1f623c7092b5dc
space.x9x.radp	radp-archetype-std-api	2.17		5d449aad06c36d4b705055e70985598b4f8de329
space.x9x.radp	radp-archetype-std-api	2.18		91056dc51a7e6b105615a07f249152a102756c6f
space.x9x.radp	radp-archetype-std-api	2.18.1		9e4fd91a84487a54c1b451439cb44961f93b3ab2
space.x9x.radp	radp-archetype-std-api	3.12		be6fe1d2c14b79367feccc5377a5f61701675b23
space.x9x.radp	radp-archetype-std-api	3.13		aedd411763e769a890ae13595a2779fea5e4100a
space.x9x.radp	radp-archetype-std-api	3.14		1d1f5279ff6706392ba33fc97929526f9890888a
space.x9x.radp	radp-archetype-std-api	3.15		013f7eb10f72c9e985463b560e2beac38118be7a
space.x9x.radp	radp-archetype-std-api	3.15.1		ca4a945b0afaadd368ef6cc663fdd1f6b3e1e41f
space.x9x.radp	radp-archetype-std-api	3.16		19016a3b67c2adbe2708c38447f8f5690595378f
space.x9x.radp	radp-archetype-std-api	3.16.1		0f66c90e2a25d8f6dfe842adc9c6029a18406932
space.x9x.radp	radp-archetype-std-api	3.17		51fe943b57ea04b326663c523634c4d171b723f3
space.x9x.radp	radp-archetype-std-api	3.18		1833b3eac49c28e0480f80988c11face55e4261a
space.x9x.radp	radp-archetype-std-api	3.18.1		65ea769f13dbd20a2e3f2f7ea50bf4d4ad6919a0
us.ihmc	ekf-test	0.7.10		5f119f674e8130fad295f0e3c9b5b2c7a5184043
us.ihmc	ekf-test	0.7.2		e963a6ff336cb52682d46f66830a39580f71367c
us.ihmc	ekf-test	0.7.3		86582eec82b02b133cf5ef49882d28f3f510cd01
us.ihmc	ekf-test	0.7.4		495b1fae327c260f90d56c1e32b0d2871601b9f8
us.ihmc	ekf-test	0.7.5		1776e0914b3640dc4b14d2ec0b7a39254faa0433
us.ihmc	ekf-test	0.7.6		99a920052cd6dc1d2db72cbffa68d0f8fcfe8b78
us.ihmc	ekf-test	0.7.7		f0db7cfb4329c9d81fedf5727200df60a22f4aed
us.ihmc	ekf-test	0.7.8		0cda6285ab421991b6c1b6641eb2841dbc5d2614
us.ihmc	ekf-test	0.7.9		ef9e2f404364296dabbc5d6656484031063f896e
