at.released.wasm-sqlite-driver	sqlite-android-wasm-emscripten-icu-aot-349	0.7		bcd7a7e6804a5cacdea41f950d058cb0b8724518
io.klogging	klogging-jvm	0.5.1		5ca86e6e8dd6d4cbb9f019af894fdfbcfa486ffc
io.klogging	klogging-jvm	0.5.10		f9ac6e9e7b01c3a56895f67e452b964350b571e7
io.klogging	klogging-jvm	0.5.11		230f5d1d86933e60c03fe733f6e766c6bf6fe831
io.klogging	klogging-jvm	0.5.12		f5234afd67395e1a75e5640930890109e102f9ea
io.klogging	klogging-jvm	0.5.13		59f2e8ee7909baa305c2e426568388d7288de7e7
io.klogging	klogging-jvm	0.5.14		dd84a99095ef3396d6507550b7e8fa0d1ea26936
io.klogging	klogging-jvm	0.5.2		d9aba77206890ee2a5764eaafdc1f9571853daa4
io.klogging	klogging-jvm	0.5.3		2455da84c34c7f1cad92016ba6678369c1b13dc7
io.klogging	klogging-jvm	0.5.4		2455da84c34c7f1cad92016ba6678369c1b13dc7
io.klogging	klogging-jvm	0.5.5		46f38eec27f8575c4adf4458d44ba8b660ef79a4
io.klogging	klogging-jvm	0.5.6		455b64280bcdc64c1c70e830e664454080a74b85
io.klogging	klogging-jvm	0.5.7		2fa905e80b089c65b11c19fe473470ed90df17a4
io.klogging	klogging-jvm	0.5.8		461e18c8be6cac8a701fade54c7fc8def0613163
io.klogging	klogging-jvm	0.5.9		fbfabec8e13521a8ff3c75b228d41f176a1b272d
io.klogging	klogging-jvm	0.6.0		c13facff8d7586bf84ab54f5ebec3edfe0a33664
io.klogging	klogging-jvm	0.6.1		7070659cb848d55c61e3a17534e674902742f233
io.klogging	klogging-jvm	0.7.0		40a3baa1b5451b924bb961118f32e81fcce01e77
io.klogging	klogging-jvm	0.7.1		33036d0227bff37736f944676f20360342bae0f9
io.klogging	klogging-jvm	0.7.13		a0c6489c8acbc678ef74f2dd26eaeed9f4601b81
io.klogging	klogging-jvm	0.7.2		7740c6fe2cd0b715528a65cb117a7364577cb47f
io.klogging	klogging-jvm	0.7.3		a0c6489c8acbc678ef74f2dd26eaeed9f4601b81
io.klogging	klogging-jvm	0.8.0		25b121495e0b5850be48e24988c0b17cf43c087b
io.klogging	klogging-jvm	0.9.0		103a85523c4a43a330a99b5d201c9f0558229db2
io.klogging	klogging-jvm	0.9.1		103a85523c4a43a330a99b5d201c9f0558229db2
io.klogging	klogging-jvm	0.9.2		aef38b3579d0d484a11267d2eebd9bd45bd89a68
io.klogging	klogging-jvm	0.9.3		aef38b3579d0d484a11267d2eebd9bd45bd89a68
io.klogging	klogging-jvm	0.9.4		ddfecc85d5cc90b4020a7fabe8bc763c5f50a163
io.quarkiverse.antivirus	quarkus-antivirus-integration-tests-reactive	0.0.5		4506f75e335eb5922b993a23657257e0ba62840f
io.quarkiverse.antivirus	quarkus-antivirus-integration-tests-reactive	1.0.0		da0911583230c1b3d6ba8c96a73e17de46b423e5
io.quarkiverse.antivirus	quarkus-antivirus-integration-tests-reactive	1.0.1		5e25678cf5554abc4c3205bb7fea425af9580b81
io.univalence	update-page_2.13	0.1.0		8c1993a7b5cea12960e8c74dc0ba86f2224961c5
io.univalence	update-page_2.13	0.2.0		cc82bfb5ed9bfb925d0c3d809e86565d03a983b5
io.univalence	update-page_2.13	0.2.1		21352824427dc0ffe4056ece1679e4b1bb10bf9c
io.univalence	update-page_2.13	0.2.2		7a8902073c9f869dc86147ee1144b362f7101bbd
io.univalence	update-page_2.13	0.2.3		635ba2d3236d0caede577418cff385f28a5aabdc
io.univalence	update-page_2.13	0.3.0		3c4e4989c7f3d8d3ec710abb569bfeaf17df112e
io.univalence	update-page_2.13	0.4.0		cbf327a29437e4fcfbb0cabebc260e730e166439
io.univalence	update-page_2.13	0.5.0		b8d6a961b16a537e43aea147bf9b858a146090f4
io.univalence	update-page_2.13	0.6.0		d4551463d00a627361b8f7dd239fefe496662c4c
io.univalence	update-page_2.13	0.6.1		264acdf5a105337842b30946bd93a4e45cd69e7a
io.univalence	update-page_2.13	0.6.2		57b6821e34f6e8fbaad58f3b82d4db3fbcd5d7c0
io.univalence	update-page_2.13	0.7.0		2358aa724b495acf788a4f921415d99f9087f6aa
io.univalence	update-page_2.13	0.8.0		0801cbc85c7b4bd601a21e68b5fd83027a691195
io.univalence	update-page_2.13	0.8.1		aeb9ec6778f0a2175db0ba82be2919e4f2c9c203
io.univalence	update-page_2.13	0.9.0		89a0c4084c5f66d8ecc230010134c8c48543f842
io.univalence	update-page_2.13	0.9.1		0de3e5057157942e2c94b4ae69838ac9eb078f10
io.univalence	update-page_2.13	0.9.2		2fcf90fa543517f68d8cc5748365e633668e2bf4
io.univalence	update-page_2.13	0.9.3		42a01e34a4e0222b6d6938b27766e1e3cd75daa7
ma.markware.charybdis	charybdis-model	1.0.2		3f8d2e7f16a96ccce8117e74e843847692f7071e
ma.markware.charybdis	charybdis-model	2.0.0		4c18362653febd9a48daf256b5d5b812659ea830
ma.markware.charybdis	charybdis-model	2.1.0		15daa14c66e75ce1f9955eb5410f27a167935bde
ma.markware.charybdis	charybdis-model	2.2.0		f962e2124211ea0167e60c867ab57dd67263fce3
ma.markware.charybdis	charybdis-model	2.2.1		857577de1529608dfe17c8979abc3c74f4aec242
ma.markware.charybdis	charybdis-model	2.3.0		4e9541617ce51eaff07cb95bbb5b4228ede10d65
ma.markware.charybdis	charybdis-model	2.3.1		63117f4530f37f7913171473d35b712bf1c5a1a0
ma.markware.charybdis	charybdis-model	2.4.0		b6d81d7c11641415110f81ee093c3e17c9e1438f
ma.markware.charybdis	charybdis-model	2.4.1		cf76c9cd21f172e834a10479cfae285aeb22e7d6
ma.markware.charybdis	charybdis-model	2.5.0		cb7fc7cdd54a7f057737468e3cfd48b0ec6291d3
ma.markware.charybdis	charybdis-model	2.6.0		c1f64e01f342deb8943082ab8993f4a914ef322f
ma.markware.charybdis	charybdis-model	2.7.0		547be05b87a9971077c2938a8022a1d5800e78d3
ma.markware.charybdis	charybdis-model	2.7.1		e63cc96dd200897df21c2a39ccb6d1d4a0523f4d
ma.markware.charybdis	charybdis-model	2.7.2		68cbb09d38f453ac4da8074dea65e2ff8703d670
ma.markware.charybdis	charybdis-model	2.7.3		d649b6667d186c0515fae81970c689d69de8042a
ma.markware.charybdis	charybdis-model	2.8.0		acee1fb5e7efe2d52eab848fcc6aa1f9a1837998
ma.markware.charybdis	charybdis-model	2.9.0		1628492717b238612d8722857fa62585b39a4af2
me.lyh	shapeless-datatype-tensorflow_2.10	0.1.3		f3cb36752f32efea84f7365bcfa4fb8cb0d944b8
me.lyh	shapeless-datatype-tensorflow_2.10	0.1.4		e5e4ac41311c12bf2c13484d934ec412ec0bbaf0
net.exoego	aws-sdk-scalajs-facade-iotjobsdataplane-nodejs-v8_sjs0.6_2.12	0.26.1-v2-524.0		464ce6970586cb8a9014f1b0cb9afd4d2527b05b
net.exoego	aws-sdk-scalajs-facade-iotjobsdataplane-nodejs-v8_sjs0.6_2.12	0.26.1-v2.524.0		2e9ab3a6e3b8d40345e70d976d85d69edbec06d2
net.exoego	aws-sdk-scalajs-facade-personalize_sjs0.6_2.13	0.25.0-v2-518-0		7fc3d3fd981fb7365b1ea053cf7998197557d400
net.exoego	aws-sdk-scalajs-facade-personalize_sjs0.6_2.13	0.26.0-v2.524.0		20cd41ec8ccfca86110b048bc3b45f7278bbc5ca
net.exoego	aws-sdk-scalajs-facade-personalize_sjs0.6_2.13	0.26.1-v2-524.0		7c29a1477ef65c6a36299e1d5f025b1dbc3807a3
net.exoego	aws-sdk-scalajs-facade-personalize_sjs0.6_2.13	0.26.1-v2.524.0		e40d123162687f3137f850a0f2def91eb3f92888
net.exoego	aws-sdk-scalajs-facade-personalize_sjs0.6_2.13	0.27.0-v2.571.0		e8bed9a353e8a31906492465207d88322d7f3923
net.exoego	aws-sdk-scalajs-facade-personalize_sjs0.6_2.13	0.28.0-v2.596.0		323e129f8228a3f11233e63b5a0c59c0569895f9
net.exoego	aws-sdk-scalajs-facade-personalize_sjs0.6_2.13	0.29.0-v2.624.0		8bc173b8cbb1dce55ba11304e7eb08329cd740c4
net.exoego	aws-sdk-scalajs-facade-personalize_sjs0.6_2.13	0.30.0-v2.715.0		95ebba9fccc2fdeae68bea29eec23c8372481391
net.hydromatic	chinook-data-hsqldb	0.1		b53eb2e341198bb65ab4b28c415a872281802055
net.hydromatic	chinook-data-hsqldb	0.2		56dcf0ad7baeb0ee9c65d6a5346022b79fc2d6b5
net.rsprot	osrs-227-common	1.0.0-ALPHA-20241122		3dfb7e15e2d40ad89e8fe6f7eb9dafb049e1ba3d
net.rsprot	osrs-227-common	1.0.0-ALPHA-20241201		3dfb7e15e2d40ad89e8fe6f7eb9dafb049e1ba3d
net.rsprot	osrs-227-common	1.0.0-ALPHA-20241220		3dfb7e15e2d40ad89e8fe6f7eb9dafb049e1ba3d
net.rsprot	osrs-227-common	1.0.0-ALPHA-20241221		3dfb7e15e2d40ad89e8fe6f7eb9dafb049e1ba3d
net.rsprot	osrs-227-common	1.0.0-ALPHA-20241223		3dfb7e15e2d40ad89e8fe6f7eb9dafb049e1ba3d
net.rsprot	osrs-227-common	1.0.0-ALPHA-20241227		3dfb7e15e2d40ad89e8fe6f7eb9dafb049e1ba3d
net.rsprot	osrs-227-common	1.0.0-ALPHA-20241228		3dfb7e15e2d40ad89e8fe6f7eb9dafb049e1ba3d
net.rsprot	osrs-227-common	1.0.0-ALPHA-20250103		87fe30ed41400033997c2ace42a26f54eaab8358
net.rsprot	osrs-227-common	1.0.0-ALPHA-20250115		87fe30ed41400033997c2ace42a26f54eaab8358
net.rsprot	osrs-227-common	1.0.0-ALPHA-20250116		87fe30ed41400033997c2ace42a26f54eaab8358
net.rsprot	osrs-227-common	1.0.0-ALPHA-20250117		87fe30ed41400033997c2ace42a26f54eaab8358
net.rsprot	osrs-227-common	1.0.0-ALPHA-20250122		87fe30ed41400033997c2ace42a26f54eaab8358
net.rsprot	osrs-227-common	1.0.0-ALPHA-20250122-2		87fe30ed41400033997c2ace42a26f54eaab8358
net.rsprot	osrs-227-common	1.0.0-ALPHA-20250123		87fe30ed41400033997c2ace42a26f54eaab8358
net.rsprot	osrs-227-common	1.0.0-ALPHA-20250125		87fe30ed41400033997c2ace42a26f54eaab8358
net.rsprot	osrs-227-common	1.0.0-ALPHA-20250126		87fe30ed41400033997c2ace42a26f54eaab8358
net.rsprot	osrs-227-common	1.0.0-ALPHA-20250128		87fe30ed41400033997c2ace42a26f54eaab8358
net.rsprot	osrs-227-common	1.0.0-ALPHA-20250129		87fe30ed41400033997c2ace42a26f54eaab8358
net.rsprot	osrs-227-common	1.0.0-ALPHA-20250206		87fe30ed41400033997c2ace42a26f54eaab8358
net.rsprot	osrs-227-common	1.0.0-ALPHA-20250213		87fe30ed41400033997c2ace42a26f54eaab8358
net.rsprot	osrs-227-common	1.0.0-ALPHA-20250217		87fe30ed41400033997c2ace42a26f54eaab8358
net.rsprot	osrs-227-common	1.0.0-ALPHA-20250219		87fe30ed41400033997c2ace42a26f54eaab8358
net.rsprot	osrs-227-common	1.0.0-ALPHA-20250220		87fe30ed41400033997c2ace42a26f54eaab8358
net.rsprot	osrs-227-common	1.0.0-ALPHA-20250222		87fe30ed41400033997c2ace42a26f54eaab8358
net.rsprot	osrs-227-common	1.0.0-ALPHA-20250224		87fe30ed41400033997c2ace42a26f54eaab8358
net.rsprot	osrs-227-common	1.0.0-ALPHA-20250301		87fe30ed41400033997c2ace42a26f54eaab8358
net.rsprot	osrs-227-common	1.0.0-ALPHA-20250328		87fe30ed41400033997c2ace42a26f54eaab8358
net.rsprot	osrs-227-common	1.0.0-ALPHA-20250406		87fe30ed41400033997c2ace42a26f54eaab8358
net.rsprot	osrs-227-common	1.0.0-ALPHA-20250407		87fe30ed41400033997c2ace42a26f54eaab8358
net.rsprot	osrs-227-common	1.0.0-ALPHA-20250408		87fe30ed41400033997c2ace42a26f54eaab8358
net.rsprot	osrs-227-common	1.0.0-ALPHA-20250409		87fe30ed41400033997c2ace42a26f54eaab8358
net.rsprot	osrs-227-common	1.0.0-ALPHA-20250411		87fe30ed41400033997c2ace42a26f54eaab8358
net.rsprot	osrs-227-common	1.0.0-ALPHA-20250413		87fe30ed41400033997c2ace42a26f54eaab8358
net.rsprot	osrs-227-common	1.0.0-ALPHA-20250416		87fe30ed41400033997c2ace42a26f54eaab8358
net.rsprot	osrs-227-common	1.0.0-ALPHA-20250423		87fe30ed41400033997c2ace42a26f54eaab8358
net.sf.dozer	dozer-spring	5.5.1		80df65251c625a4067de1751faeb14bfe2651334
org.apache.camel.springboot	camel-oaipmh-starter	3.10.0		8d14a2360fc156a8f3c1d1fb10f1782e49af39a5
org.apache.camel.springboot	camel-oaipmh-starter	3.11.0		1c5bdf146b7cd3cc2c06fbbf982a3d621cea47c5
org.apache.camel.springboot	camel-oaipmh-starter	3.11.1		a867b169d99f5c1541cb2563a9ef1408cb42888a
org.apache.camel.springboot	camel-oaipmh-starter	3.11.2		c962215265ba9cd8d672aa9c80276e6bc5c9fe47
org.apache.camel.springboot	camel-oaipmh-starter	3.11.3		f5d913280d2ed973c0ab61a0e285f398278a3417
org.apache.camel.springboot	camel-oaipmh-starter	3.11.4		0168ff017845c6f014f65882fcba7b7858f239d0
org.apache.camel.springboot	camel-oaipmh-starter	3.11.5		0371ad508ea9e975c3cc15114456ef0daa4a400b
org.apache.camel.springboot	camel-oaipmh-starter	3.11.6		bf0a8bc4e81ce234a6990544c14ed9eefff5bc8c
org.apache.camel.springboot	camel-oaipmh-starter	3.11.7		33ec4a327969242c7ec52a9de5e8d436efa95345
org.apache.camel.springboot	camel-oaipmh-starter	3.12.0		0f1ea980f98618b4b3c0c781e24b1afd8a6569a0
org.apache.camel.springboot	camel-oaipmh-starter	3.13.0		c58629fadd31083b336a1ec16a2c158dc0712c57
org.apache.camel.springboot	camel-oaipmh-starter	3.14.0		e49564e413e183eaeb67d5a0acc8a91901515230
org.apache.camel.springboot	camel-oaipmh-starter	3.14.1		7b5cc74e8df08c24fbfc9dea09716620c8e7836c
org.apache.camel.springboot	camel-oaipmh-starter	3.14.10		aabb37640cfe4d85f040749c2e0fe1d4ed14e007
org.apache.camel.springboot	camel-oaipmh-starter	3.14.2		fb57b9cdb3b4993c17916d07625180bab4809d50
org.apache.camel.springboot	camel-oaipmh-starter	3.14.3		130d5fa4b6be426761fb6ebec4ff1d90ba2f0ffb
org.apache.camel.springboot	camel-oaipmh-starter	3.14.4		a575c4303961f654d88ddf54ac5ee2a03d607d80
org.apache.camel.springboot	camel-oaipmh-starter	3.14.5		d7ebe70b456017d0ebbcbda40374466234a29977
org.apache.camel.springboot	camel-oaipmh-starter	3.14.6		ce963a8682ef7ce01247cbd1418fab47d5dc92cf
org.apache.camel.springboot	camel-oaipmh-starter	3.14.7		a919568e0f42aa9b32cb9421b85627b9b15ccc06
org.apache.camel.springboot	camel-oaipmh-starter	3.14.8		f0582ff149290d8adc20b9b726ff0994baefcb88
org.apache.camel.springboot	camel-oaipmh-starter	3.14.9		18ef3dcb89c64bcf8ef587dd0a44e63cd73dff04
org.apache.camel.springboot	camel-oaipmh-starter	3.15.0		5698e2f8c973282b477c7af7948482d90a79cfb6
org.apache.camel.springboot	camel-oaipmh-starter	3.16.0		e81a4a94bb5a88861c46438e3bb480607990e384
org.apache.camel.springboot	camel-oaipmh-starter	3.17.0		ff5986ccd3a66db80006de86993fa192bec53402
org.apache.camel.springboot	camel-oaipmh-starter	3.18.0		ce78a02a5962854e09fba6fbe44a91de259cff76
org.apache.camel.springboot	camel-oaipmh-starter	3.18.1		fc63b8ee346cc910b4449dbc9d949587a7264310
org.apache.camel.springboot	camel-oaipmh-starter	3.18.2		644acbde0f4e6eac493292e561e553d91a16e045
org.apache.camel.springboot	camel-oaipmh-starter	3.18.3		d5005c182a2f4c1dfd38d2b8ee72052671127d69
org.apache.camel.springboot	camel-oaipmh-starter	3.18.4		ee072c3b0d6bd5cccde7bab466cb02191759f0c3
org.apache.camel.springboot	camel-oaipmh-starter	3.18.5		6a2c1cf3b57d739353bc360a1096beeb880ced3b
org.apache.camel.springboot	camel-oaipmh-starter	3.18.6		138775550741fab4891c1c372a19f114dbb30c93
org.apache.camel.springboot	camel-oaipmh-starter	3.18.7		d40522f9de55b14f430c7d54708d5f88d3d4aa3f
org.apache.camel.springboot	camel-oaipmh-starter	3.18.8		e7216d91538e34bc999273311baf46f229a53041
org.apache.camel.springboot	camel-oaipmh-starter	3.19.0		6d01eb7bf763995ee139bfe554309b41286778e3
org.apache.camel.springboot	camel-oaipmh-starter	3.20.0		dd306aa2ee312a62c4f671bb7ba0158ef29081a2
org.apache.camel.springboot	camel-oaipmh-starter	3.20.1		cbfaba96d16577e468de7d653d31438c59771500
org.apache.camel.springboot	camel-oaipmh-starter	3.20.2		26d964b1bb923dc8b7607175de694a7206ecf92b
org.apache.camel.springboot	camel-oaipmh-starter	3.20.3		709089b89db92aaa98d86dd67ef40c23076e97d5
org.apache.camel.springboot	camel-oaipmh-starter	3.20.4		0401f31779948d3c49e6cafc0464d08e5dfcac7a
org.apache.camel.springboot	camel-oaipmh-starter	3.20.5		139011b0db1cd94ae9b005e0058291f8761bc5de
org.apache.camel.springboot	camel-oaipmh-starter	3.20.6		dc28fb2c6aeed696770750d6fa80dd2e3ff5b4f3
org.apache.camel.springboot	camel-oaipmh-starter	3.20.7		30983b5c9ed42faaa0e34faebd520466abfbf987
org.apache.camel.springboot	camel-oaipmh-starter	3.20.8		64b14a33fd038fce7ffaaccf0d096e38364c7fc2
org.apache.camel.springboot	camel-oaipmh-starter	3.20.9		5069ab4abfd2c78747351b1ee8e3536f80cc5025
org.apache.camel.springboot	camel-oaipmh-starter	3.21.0		6e29ec2956cb527449c9f90eb9f211c155454eb8
org.apache.camel.springboot	camel-oaipmh-starter	3.21.1		8e176e80a7a92f93fb9179b5b224f0f1553c2ecc
org.apache.camel.springboot	camel-oaipmh-starter	3.21.2		8fd87d97f1f4dec61a1ff75c3222b6d78aa2a8f0
org.apache.camel.springboot	camel-oaipmh-starter	3.21.3		baf743f479182e75995b588fb6077079d96d3666
org.apache.camel.springboot	camel-oaipmh-starter	3.21.4		ab53eb176a581b551347f020ed1492fbbe710574
org.apache.camel.springboot	camel-oaipmh-starter	3.21.5		1c41b56057741decff52b7b09c668db75539517f
org.apache.camel.springboot	camel-oaipmh-starter	3.22.0		c0d70a53bdb8bfe9d3fa0e4da9cd251267c55e97
org.apache.camel.springboot	camel-oaipmh-starter	3.22.1		d45f9b9bfc162881455ad9e65c6c9b777609acaf
org.apache.camel.springboot	camel-oaipmh-starter	3.22.2		fec0bf31bd876ff4baf59b6fbeee841527d7363b
org.apache.camel.springboot	camel-oaipmh-starter	3.22.3		3a00766ee12d10b1c99a0184fdbcfcaca1e904c3
org.apache.camel.springboot	camel-oaipmh-starter	3.22.4		2488d4bb066cdbb78676ea3a697d111e8617a4a2
org.apache.camel.springboot	camel-oaipmh-starter	3.5.0		c57d5d2072e625e341d468c73ea32ff5eb1645f9
org.apache.camel.springboot	camel-oaipmh-starter	3.6.0		4edf4890a7bef2788f10610db0231adb97b24a03
org.apache.camel.springboot	camel-oaipmh-starter	3.7.0		821e872fdc2c692c8d31f4b1ca26a9e988da8ee4
org.apache.camel.springboot	camel-oaipmh-starter	3.7.1		79279f263c0a48752cc841c23a76cea5fcab0602
org.apache.camel.springboot	camel-oaipmh-starter	3.7.2		e0b16d614e6beccd9823c862b07035a008058791
org.apache.camel.springboot	camel-oaipmh-starter	3.7.3		cc3ef9c8e722786fdbdb4044514a761777e13c72
org.apache.camel.springboot	camel-oaipmh-starter	3.7.4		e33ebbde4ad4c3c07befefeefff3d48983ee14da
org.apache.camel.springboot	camel-oaipmh-starter	3.7.5		9fdf46e24193ab8d7202d7c557d5f4cdf425149e
org.apache.camel.springboot	camel-oaipmh-starter	3.7.6		2c4d168d15234bb5f175701bc154ecf6038cfe9a
org.apache.camel.springboot	camel-oaipmh-starter	3.7.7		9842908a4affaf1eb68385d806f19008a51ac9a1
org.apache.camel.springboot	camel-oaipmh-starter	3.8.0		937a4cee03dc05322b2b56fc203831c68f4bf625
org.apache.camel.springboot	camel-oaipmh-starter	3.9.0		af9157c183d1adb71216c2a58054f1ddc92df6c9
org.apache.camel.springboot	camel-oaipmh-starter	4.0.0		52d08349f60cebc07811ef7cdf849aff79f1773e
org.apache.camel.springboot	camel-oaipmh-starter	4.0.0-M1		e948738f2ff5d013c053a11deb10c0cbe7a14898
org.apache.camel.springboot	camel-oaipmh-starter	4.0.0-M2		5b59e5dea36752ab20d6b214313da9a9dda043cb
org.apache.camel.springboot	camel-oaipmh-starter	4.0.0-M3		55f8ee42e340d4b4817ee6f08a5233e2b70246a6
org.apache.camel.springboot	camel-oaipmh-starter	4.0.0-RC1		b073ab6ed333256bbd081ec4427a5e9ead0a9aa0
org.apache.camel.springboot	camel-oaipmh-starter	4.0.0-RC2		5481a2879283bb8ca47fcb115b39936d3d217118
org.apache.camel.springboot	camel-oaipmh-starter	4.0.1		b6b6aae64f66b5fc3a9deeb0ea5c6615856a3b0f
org.apache.camel.springboot	camel-oaipmh-starter	4.0.2		def5f1f8bdc13215df8ff61427fdaa61faaeaf17
org.apache.camel.springboot	camel-oaipmh-starter	4.0.3		76ed990e1d4fcd99477f61a715bf9eb2eb15b636
org.apache.camel.springboot	camel-oaipmh-starter	4.0.4		fdb1db7e35886678ae91a331fb8198e3ba163a57
org.apache.camel.springboot	camel-oaipmh-starter	4.0.5		622eb8712ca9427bfd4721fb8acdd803ab34f6a7
org.apache.camel.springboot	camel-oaipmh-starter	4.0.6		8647518f081e06a1e5157ec950459ea3ea502d44
org.apache.camel.springboot	camel-oaipmh-starter	4.1.0		5e662683a03d9ac0e428f6b0a942d7a20d3a521f
org.apache.camel.springboot	camel-oaipmh-starter	4.10.0		5b3977fbfbed131f1c88ce21ba4784b593b44ff9
org.apache.camel.springboot	camel-oaipmh-starter	4.10.1		391b48a415db5028374d2f58c64fbd6718302284
org.apache.camel.springboot	camel-oaipmh-starter	4.10.2		e70602c74b2c95f03b7bbd06754499d1250f5aff
org.apache.camel.springboot	camel-oaipmh-starter	4.10.3		d727817e5e5670777a28317a6c1b17b60be002c9
org.apache.camel.springboot	camel-oaipmh-starter	4.10.4		ebad33a16403a842807ccfd5d534b405479a735a
org.apache.camel.springboot	camel-oaipmh-starter	4.11.0		0bcec6b55afc3a621ec934b55535ee205d5bbea3
org.apache.camel.springboot	camel-oaipmh-starter	4.2.0		7c0f1c74c8c2390fca542553554da62887c30744
org.apache.camel.springboot	camel-oaipmh-starter	4.3.0		72dfe946e81410872e5efe0959b0121e21dae06c
org.apache.camel.springboot	camel-oaipmh-starter	4.4.0		bac0b088edcf2779cedc0eabed8d73ee6953b20c
org.apache.camel.springboot	camel-oaipmh-starter	4.4.1		4fb6b7a491483666f70444346923605ee4138b44
org.apache.camel.springboot	camel-oaipmh-starter	4.4.2		4a5bc1d3d20ee15aa141e30e39fdc4c44a5c2279
org.apache.camel.springboot	camel-oaipmh-starter	4.4.3		d6c2d1a98e127f1c676f7d9f1a35e048a9124ac3
org.apache.camel.springboot	camel-oaipmh-starter	4.4.4		de85d9f51789764f8efcfa9511aa5b16bb3565eb
org.apache.camel.springboot	camel-oaipmh-starter	4.4.5		0342bfcc8a90de1e22ccf90fb7f2518f7400ed31
org.apache.camel.springboot	camel-oaipmh-starter	4.5.0		c9f3a0af12cc6072d663bfde6952cd10b456121c
org.apache.camel.springboot	camel-oaipmh-starter	4.6.0		57813bef044339e94ded03f4734aad89d360d088
org.apache.camel.springboot	camel-oaipmh-starter	4.7.0		c559d7f979f4669af4c8bfaa34f4866c7ee10556
org.apache.camel.springboot	camel-oaipmh-starter	4.8.0		39be591bb5c49a01e534a97adfef06b593f8d116
org.apache.camel.springboot	camel-oaipmh-starter	4.8.1		cec31db6b4f55cd5c10e24aef430aba9d54dd8ce
org.apache.camel.springboot	camel-oaipmh-starter	4.8.2		d8b118297227b41c33c1b4a82fffe2b05e1ca1cf
org.apache.camel.springboot	camel-oaipmh-starter	4.8.3		fceb486e13e91e50325630b5930d4c8575501be4
org.apache.camel.springboot	camel-oaipmh-starter	4.8.4		cc22bce3ff7612cd0603d6dcf594102861842e59
org.apache.camel.springboot	camel-oaipmh-starter	4.8.5		1f18160b087642c76a94df4e561459f591f718a8
org.apache.camel.springboot	camel-oaipmh-starter	4.8.6		c265df362de3f6f1d5d4e85e154371c771bbfbcf
org.apache.camel.springboot	camel-oaipmh-starter	4.9.0		fe090030dce08bd19498a9c7b9d24d4df728e7b7
org.apache.iotdb	spark-example	0.12.4		956dbc984bb427ac738cb31018880d143c090e06
org.apache.iotdb	spark-example	0.12.5		26b5852e45c1b31cf9fbe0e4012fcc01a9af0320
org.apache.iotdb	spark-example	0.12.6		740af795aa8662e338b5d6478376c2518642959e
org.apache.isis.core	isis-core-internaltestsupport	2.0.0-M3		718a565cf77554bef75d44a38acb329d4010be73
org.apache.isis.core	isis-core-internaltestsupport	2.0.0-M4		ab4ce099ff3a885102d3519daa7b9ba9c181a0fb
org.apache.isis.core	isis-core-internaltestsupport	2.0.0-M5		73690d2d3119621250551c4e2b5873632be2f18b
org.apache.isis.core	isis-core-internaltestsupport	2.0.0-M6		66ef5cfbab639f4e94a9aaf2dc51a456d9a4e403
org.apache.isis.core	isis-core-internaltestsupport	2.0.0-M7		1a0e355ba2b63c8438ff72babaa7159a3032cb89
org.apache.isis.core	isis-core-internaltestsupport	2.0.0-M8		328862c202b7b6896ffe90fda873f49a731f5673
org.apache.isis.core	isis-core-internaltestsupport	2.0.0-M9		283127defabf335feedcd7097e8cd3e9af42a132
org.apache.linkis	linkis-engineplugin-spark	1.0.3		02e9b53d50d63e4e7c06c2b0f34d197394226348
org.apache.linkis	linkis-engineplugin-spark	1.1.0		e258c06d098126fed816600757e91d88ec720bd5
org.apache.linkis	linkis-engineplugin-spark	1.1.1		171ed2f85cd3a2cae7985f2fe55f4fe465c2e159
org.apache.linkis	linkis-engineplugin-spark	1.1.2		52f39cea94966a7540149b69c097f8f0361ec9b4
org.apache.linkis	linkis-engineplugin-spark	1.1.3		e442b6cb6a6e5937e437fe647787a847fafec8ef
org.apache.linkis	linkis-engineplugin-spark	1.2.0		e8c4c565f5b1d4688ec0ffbf53c228219585bbdb
org.apache.linkis	linkis-engineplugin-spark	1.3.0		6c3a9275c45c37dd01d5ebdfdf97bfc19941cc70
org.apache.linkis	linkis-engineplugin-spark	1.3.1		85df82c87d9c321b03c63cf077deb5aba2697e85
org.apache.linkis	linkis-engineplugin-spark	1.3.2		0bd0ba07cf82dd19b86f3b9dad8c71ff63658098
org.apache.linkis	linkis-engineplugin-spark	1.4.0		f5b6f77aacf264a6fb127637f618a685cf73827c
org.apache.linkis	linkis-engineplugin-spark	1.5.0		6341caa6855c3c0f3b72d675b267efcf43b1154f
org.apache.linkis	linkis-engineplugin-spark	1.6.0		d217a642550ed100a7c8423c0c89cae79d9ad166
org.apache.linkis	linkis-engineplugin-spark	1.7.0		f1b2459493aea9d3cfa68034e98324935aab229d
org.apache.ranger	ranger-schema-registry-plugin	2.1.0		4f3bb8e506c17725054f2cdf2052547dbe2e84f0
org.apache.ranger	ranger-schema-registry-plugin	2.2.0		7e2587e4f43baa6422f80f618880ad92bfc8216a
org.apache.ranger	ranger-schema-registry-plugin	2.3.0		74aa76c7ff7297cd3cf2d3e6369cee78f7860395
org.apache.ranger	ranger-schema-registry-plugin	2.4.0		fcef7425518202e1643a7fadeadc4ab8100ddc02
org.apache.ranger	ranger-schema-registry-plugin	2.5.0		e9c5a486d53e1f33eddcd2b10b66c88c1ca59cc4
