at.hyphen	android-sdk-flow	1.0.0-alpha06		N/A
org.jboss.shrinkwrap.resolver	shrinkwrap-resolver-api-maven-archive	2.1.0		24d6c1bc6d2664a9d2a1dedad32a06c834f2a04e
org.jboss.shrinkwrap.resolver	shrinkwrap-resolver-api-maven-archive	2.1.0-alpha-1		1d46b335010af757530b27db786b7e0c0e1ce013
org.jboss.shrinkwrap.resolver	shrinkwrap-resolver-api-maven-archive	2.1.1		59f76a1889905dfcf049d489e0fb5f3ac6969411
org.jboss.shrinkwrap.resolver	shrinkwrap-resolver-api-maven-archive	2.2.0		f985b8983e259e1cd1f7111972952587f55d69a5
org.jboss.shrinkwrap.resolver	shrinkwrap-resolver-api-maven-archive	2.2.0-alpha-1		60f7b180688ef1cca3703e84def8eab0710264cf
org.jboss.shrinkwrap.resolver	shrinkwrap-resolver-api-maven-archive	2.2.0-alpha-2		43f429b640d6c49ad6555ac859e14c2d51addf18
org.jboss.shrinkwrap.resolver	shrinkwrap-resolver-api-maven-archive	2.2.0-beta-1		f5c69bf98cc38f793a1f55cf7e6ba0114a0e9b79
org.jboss.shrinkwrap.resolver	shrinkwrap-resolver-api-maven-archive	2.2.0-beta-2		d1f0937c0a4b1f5b1dc5c0ef9d0b2931ef418ad9
org.jboss.shrinkwrap.resolver	shrinkwrap-resolver-api-maven-archive	2.2.1		6660489aafe398cfae8abb9093b47adaef6afb37
org.jboss.shrinkwrap.resolver	shrinkwrap-resolver-api-maven-archive	2.2.2		c3c6acecf28477ccd7d34149147233d6a4a77ba2
org.jboss.shrinkwrap.resolver	shrinkwrap-resolver-api-maven-archive	2.2.3		d05ab7923f12409c0a1facf46dd87c14168466b9
org.jboss.shrinkwrap.resolver	shrinkwrap-resolver-api-maven-archive	2.2.4		cb51df9f479da8ef4f23666b7d0678ebd66e5526
org.jboss.shrinkwrap.resolver	shrinkwrap-resolver-api-maven-archive	2.2.5		30538f2c657105600e97eb902e2e5ea861586170
org.jboss.shrinkwrap.resolver	shrinkwrap-resolver-api-maven-archive	2.2.6		f121151ffe8bdd267aad6634dc3774e5d7cba962
org.jboss.shrinkwrap.resolver	shrinkwrap-resolver-api-maven-archive	2.2.7		c56b9a34e636912891a071166a692a0f45455d8e
org.jboss.shrinkwrap.resolver	shrinkwrap-resolver-api-maven-archive	3.0.0		0e84e107502259305e103a7c1949b90b38b53a81
org.jboss.shrinkwrap.resolver	shrinkwrap-resolver-api-maven-archive	3.0.0-alpha-1		5c5ae93f30c52607b59dbde1bad0dabe1bd2b5c9
org.jboss.shrinkwrap.resolver	shrinkwrap-resolver-api-maven-archive	3.0.0-alpha-2		9aaeb6da3c58d2cf3ac527f09df9d7d30c3947ca
org.jboss.shrinkwrap.resolver	shrinkwrap-resolver-api-maven-archive	3.0.0-alpha-3		a2ad6096a11303d3bf82d18af90cff11641f8b1c
org.jboss.shrinkwrap.resolver	shrinkwrap-resolver-api-maven-archive	3.0.0-alpha-4		548b043481c4b4f52b9e3fe83312d11919ac2669
org.jboss.shrinkwrap.resolver	shrinkwrap-resolver-api-maven-archive	3.0.0-beta-1		d91e0d3ad278fd4af430d543715b3fba2ca9b12f
org.jboss.shrinkwrap.resolver	shrinkwrap-resolver-api-maven-archive	3.0.0-beta-2		ba39604c195e770d0741571d0ee0098932c90c43
org.jboss.shrinkwrap.resolver	shrinkwrap-resolver-api-maven-archive	3.0.1		a2d4d8f6b734faffd17b2c3747c893e81c6143e3
org.jboss.shrinkwrap.resolver	shrinkwrap-resolver-api-maven-archive	3.1.0		c072e4f2892f83d216c868d0c3de2971a7564563
org.jboss.shrinkwrap.resolver	shrinkwrap-resolver-api-maven-archive	3.1.1		4f4f0de990e819ebc05e59dbe7e7942e4b5b254e
org.jboss.shrinkwrap.resolver	shrinkwrap-resolver-api-maven-archive	3.1.2		5da8ecdd7ca557a30f513e00ff86f04c7cabfc87
org.jboss.shrinkwrap.resolver	shrinkwrap-resolver-api-maven-archive	3.1.3		96a5a0e9f0f56b9daef4d0d78f926fb6e4dea4fd
org.jboss.shrinkwrap.resolver	shrinkwrap-resolver-api-maven-archive	3.1.4		a10aa4b34a2a3f7de8196b7a8d4bee1bc0c7d7d6
org.jboss.shrinkwrap.resolver	shrinkwrap-resolver-api-maven-archive	3.1.5		cd1dc7ab7fb9251c69e325b41e7d7cc7b8f3eacc
org.jboss.shrinkwrap.resolver	shrinkwrap-resolver-api-maven-archive	3.1.6		22557eefaab07913406ebe42a92b43eb4da98991
org.jboss.shrinkwrap.resolver	shrinkwrap-resolver-api-maven-archive	3.2.0		28c2f37756406829aa24e3dbedfeba8aebc81a2a
org.jboss.shrinkwrap.resolver	shrinkwrap-resolver-api-maven-archive	3.2.1		3af0248c8d55686363fe70f1fbadc28339df3baf
org.jboss.shrinkwrap.resolver	shrinkwrap-resolver-api-maven-archive	3.3.0		a79d5bef139db1ba79a1c845fc7d52c44e2ab06c
org.jboss.shrinkwrap.resolver	shrinkwrap-resolver-api-maven-archive	3.3.1		c7a90cbba5845d6cceabb8be2e1d58c1e730c4a2
org.jboss.shrinkwrap.resolver	shrinkwrap-resolver-api-maven-archive	3.3.2		813bdb0de4fb8d86e86c3d5cdcfbff8603d1fd4b
org.jboss.shrinkwrap.resolver	shrinkwrap-resolver-api-maven-archive	3.3.3		9e1d7fd0c539e1113d0408e0c39d9ca0d34a3607
org.jboss.shrinkwrap.resolver	shrinkwrap-resolver-api-maven-archive	3.3.4		bc28e2345ae14f51f6288fa7799815741ca4c2eb
org.kobjects	core-android	0.8.0		N/A
org.openengsb.wrapped	net.sourceforge.htmlunit-all	2.8.w1		057c183adba8f60906f17594a4df2be0d445c6d3
org.ow2.chameleon.json	json-service	0.2.0		412c0dde079d896cc86ab22cbe2515981a0c3d46
org.ow2.chameleon.json	json-service	0.4.0		d1fbe8d2be8a4f5364886634a2c8ec2d7c79012e
org.picketlink	employee-sig	1.0.0		N/A
org.picketlink	employee-sig	1.0.0.CR1		N/A
org.picketlink	employee-sig	1.0.0.GA		N/A
org.picketlink	employee-sig	1.0.1		N/A
org.picketlink	employee-sig	1.0.2		N/A
org.picketlink	employee-sig	1.0.3.CR1		N/A
org.picketlink	employee-sig	1.0.3.CR2		N/A
org.picketlink	employee-sig	1.0.3.CR3		N/A
org.picketlink	employee-sig	1.0.3.CR4		N/A
org.picketlink	employee-sig	1.0.3.SP1		N/A
org.picketlink	employee-sig	1.0.3.final		N/A
org.picketlink	employee-sig	1.0.4.final		N/A
org.picketlink	employee-sig	2.0.0.final		N/A
org.picketlink	employee-sig	2.0.1.1.final		N/A
org.picketlink	employee-sig	2.0.1.final		N/A
org.picketlink	employee-sig	2.0.2.Final		N/A
org.picketlink	employee-sig	2.0.3.Final		N/A
org.prompto	DataServer	0.0.1		ba577979a960971ed7eb1d4d68e5a3c6d307da1e
org.prompto	DataServer	0.0.10		17759455c28996fda0b7f8fec5fcd53ec4d95661
org.prompto	DataServer	0.0.2		e0fc9bed810681d222d7a4f346982808a47aeebd
org.prompto	DataServer	0.0.3		6c59b8bbf36276a0ad7c690d7f7d3808dc3fe5bd
org.prompto	DataServer	0.0.4		dba191098cbeb8ae22ec9de36a2f0b4f54e71bee
org.prompto	DataServer	0.0.5		446ab4cd3fe8d870a6b02c25cb5e1ca308173dbd
org.prompto	DataServer	0.0.7		8585e79deefe34606554cd1a2e23bce5a2b38ed3
org.prompto	DataServer	0.0.8		86617e55cbb14b3e2fa0a2f477e87e72d22395b9
org.prompto	DataServer	0.0.9		b9cf68fc2516829080e9d793f430208e6cafb359
org.scala-js	scalajs-java-time_sjs1.0.0-M7_2.13.0-RC2	0.2.5		1a0a3033f254266b92f69cb2f480d220b348281a
org.specs2	specs2-analysis_native0.5_2.12	4.20.6		65ff288a3d322570b3ea556f43837af623503649
org.specs2	specs2-analysis_native0.5_2.12	4.20.7		807b005038da103f4540510ed85488e5b1b4ae40
org.specs2	specs2-analysis_native0.5_2.12	4.20.8		3b690d6eaf724166b5961579654dc30fcf8bb665
org.specs2	specs2-analysis_native0.5_2.12	4.20.9		657add24cee091b52d26eb7312976c9a2f7819b4
org.specs2	specs2-analysis_native0.5_2.12	4.21.0		30013bbbfa07eba4c4ac19e9ec83d124ce75d098
org.springframework.cloud.stream.app	counter-sink-kafka-09	1.1.1.RELEASE		1de66969e1cef3f89c861c3ef72185ae87d180bf
org.springframework.cloud.stream.app	counter-sink-kafka-09	1.2.0.RELEASE		26450bcac2531c840c3ce2ad92dc874b1de49100
org.springframework.cloud.stream.app	counter-sink-kafka-09	1.2.0.RELEASE	metadata	ccfdfe9f6319d78efc4d99e27ded0b6757efa2a7
org.webjars.npm	github-com-ramda-ramda	0.26.1		35a9c4ddf7a40e4c76b5fc24a24ff1a0a45cbbad
org.webjars.npm	js-stringify	1.0.2		c0e2f496b635ed1e622b569610736b5f8f0f6a67
org.webjars.npm	listenercount	1.0.1		f6bd79bfa551d069ff86574855c23db5901672a3
org.webjars.npm	textarea-autosize	0.4.2		9ecc6c3c9d63bd979f294a03e7173e4e6d1d0df1
org.wso2.analytics.solutions	org.wso2.analytics.solutions.sp.twitter.analytics.widgets.topcountries	1.0.0		N/A
org.wso2.analytics.solutions	org.wso2.analytics.solutions.sp.twitter.analytics.widgets.topcountries	1.0.1		N/A
org.wso2.analytics.solutions	org.wso2.analytics.solutions.sp.twitter.analytics.widgets.topcountries	1.0.10		N/A
org.wso2.analytics.solutions	org.wso2.analytics.solutions.sp.twitter.analytics.widgets.topcountries	1.0.11		N/A
org.wso2.analytics.solutions	org.wso2.analytics.solutions.sp.twitter.analytics.widgets.topcountries	1.0.12		N/A
org.wso2.analytics.solutions	org.wso2.analytics.solutions.sp.twitter.analytics.widgets.topcountries	1.0.13		N/A
org.wso2.analytics.solutions	org.wso2.analytics.solutions.sp.twitter.analytics.widgets.topcountries	1.0.14		N/A
org.wso2.analytics.solutions	org.wso2.analytics.solutions.sp.twitter.analytics.widgets.topcountries	1.0.15		N/A
org.wso2.analytics.solutions	org.wso2.analytics.solutions.sp.twitter.analytics.widgets.topcountries	1.0.16		N/A
org.wso2.analytics.solutions	org.wso2.analytics.solutions.sp.twitter.analytics.widgets.topcountries	1.0.17		N/A
org.wso2.analytics.solutions	org.wso2.analytics.solutions.sp.twitter.analytics.widgets.topcountries	1.0.18		N/A
org.wso2.analytics.solutions	org.wso2.analytics.solutions.sp.twitter.analytics.widgets.topcountries	1.0.19		N/A
org.wso2.analytics.solutions	org.wso2.analytics.solutions.sp.twitter.analytics.widgets.topcountries	1.0.2		N/A
org.wso2.analytics.solutions	org.wso2.analytics.solutions.sp.twitter.analytics.widgets.topcountries	1.0.20		N/A
org.wso2.analytics.solutions	org.wso2.analytics.solutions.sp.twitter.analytics.widgets.topcountries	1.0.21		N/A
org.wso2.analytics.solutions	org.wso2.analytics.solutions.sp.twitter.analytics.widgets.topcountries	1.0.22		N/A
org.wso2.analytics.solutions	org.wso2.analytics.solutions.sp.twitter.analytics.widgets.topcountries	1.0.23		N/A
org.wso2.analytics.solutions	org.wso2.analytics.solutions.sp.twitter.analytics.widgets.topcountries	1.0.24		N/A
org.wso2.analytics.solutions	org.wso2.analytics.solutions.sp.twitter.analytics.widgets.topcountries	1.0.25		N/A
org.wso2.analytics.solutions	org.wso2.analytics.solutions.sp.twitter.analytics.widgets.topcountries	1.0.26		N/A
org.wso2.analytics.solutions	org.wso2.analytics.solutions.sp.twitter.analytics.widgets.topcountries	1.0.27		N/A
org.wso2.analytics.solutions	org.wso2.analytics.solutions.sp.twitter.analytics.widgets.topcountries	1.0.28		N/A
org.wso2.analytics.solutions	org.wso2.analytics.solutions.sp.twitter.analytics.widgets.topcountries	1.0.29		N/A
org.wso2.analytics.solutions	org.wso2.analytics.solutions.sp.twitter.analytics.widgets.topcountries	1.0.3		N/A
org.wso2.analytics.solutions	org.wso2.analytics.solutions.sp.twitter.analytics.widgets.topcountries	1.0.30		N/A
org.wso2.analytics.solutions	org.wso2.analytics.solutions.sp.twitter.analytics.widgets.topcountries	1.0.31		N/A
org.wso2.analytics.solutions	org.wso2.analytics.solutions.sp.twitter.analytics.widgets.topcountries	1.0.32		N/A
org.wso2.analytics.solutions	org.wso2.analytics.solutions.sp.twitter.analytics.widgets.topcountries	1.0.33		N/A
org.wso2.analytics.solutions	org.wso2.analytics.solutions.sp.twitter.analytics.widgets.topcountries	1.0.34		N/A
org.wso2.analytics.solutions	org.wso2.analytics.solutions.sp.twitter.analytics.widgets.topcountries	1.0.35		N/A
org.wso2.analytics.solutions	org.wso2.analytics.solutions.sp.twitter.analytics.widgets.topcountries	1.0.36		N/A
org.wso2.analytics.solutions	org.wso2.analytics.solutions.sp.twitter.analytics.widgets.topcountries	1.0.37		N/A
org.wso2.analytics.solutions	org.wso2.analytics.solutions.sp.twitter.analytics.widgets.topcountries	1.0.38		N/A
org.wso2.analytics.solutions	org.wso2.analytics.solutions.sp.twitter.analytics.widgets.topcountries	1.0.39		N/A
org.wso2.analytics.solutions	org.wso2.analytics.solutions.sp.twitter.analytics.widgets.topcountries	1.0.4		N/A
org.wso2.analytics.solutions	org.wso2.analytics.solutions.sp.twitter.analytics.widgets.topcountries	1.0.40		N/A
org.wso2.analytics.solutions	org.wso2.analytics.solutions.sp.twitter.analytics.widgets.topcountries	1.0.41		N/A
org.wso2.analytics.solutions	org.wso2.analytics.solutions.sp.twitter.analytics.widgets.topcountries	1.0.42		N/A
org.wso2.analytics.solutions	org.wso2.analytics.solutions.sp.twitter.analytics.widgets.topcountries	1.0.43		N/A
org.wso2.analytics.solutions	org.wso2.analytics.solutions.sp.twitter.analytics.widgets.topcountries	1.0.44		N/A
org.wso2.analytics.solutions	org.wso2.analytics.solutions.sp.twitter.analytics.widgets.topcountries	1.0.45		N/A
org.wso2.analytics.solutions	org.wso2.analytics.solutions.sp.twitter.analytics.widgets.topcountries	1.0.46		N/A
org.wso2.analytics.solutions	org.wso2.analytics.solutions.sp.twitter.analytics.widgets.topcountries	1.0.47		N/A
org.wso2.analytics.solutions	org.wso2.analytics.solutions.sp.twitter.analytics.widgets.topcountries	1.0.48		N/A
org.wso2.analytics.solutions	org.wso2.analytics.solutions.sp.twitter.analytics.widgets.topcountries	1.0.49		N/A
org.wso2.analytics.solutions	org.wso2.analytics.solutions.sp.twitter.analytics.widgets.topcountries	1.0.5		N/A
org.wso2.analytics.solutions	org.wso2.analytics.solutions.sp.twitter.analytics.widgets.topcountries	1.0.50		N/A
org.wso2.analytics.solutions	org.wso2.analytics.solutions.sp.twitter.analytics.widgets.topcountries	1.0.51		N/A
org.wso2.analytics.solutions	org.wso2.analytics.solutions.sp.twitter.analytics.widgets.topcountries	1.0.52		N/A
org.wso2.analytics.solutions	org.wso2.analytics.solutions.sp.twitter.analytics.widgets.topcountries	1.0.53		N/A
org.wso2.analytics.solutions	org.wso2.analytics.solutions.sp.twitter.analytics.widgets.topcountries	1.0.54		N/A
org.wso2.analytics.solutions	org.wso2.analytics.solutions.sp.twitter.analytics.widgets.topcountries	1.0.55		N/A
org.wso2.analytics.solutions	org.wso2.analytics.solutions.sp.twitter.analytics.widgets.topcountries	1.0.56		N/A
org.wso2.analytics.solutions	org.wso2.analytics.solutions.sp.twitter.analytics.widgets.topcountries	1.0.57		N/A
org.wso2.analytics.solutions	org.wso2.analytics.solutions.sp.twitter.analytics.widgets.topcountries	1.0.58		N/A
org.wso2.analytics.solutions	org.wso2.analytics.solutions.sp.twitter.analytics.widgets.topcountries	1.0.59		N/A
org.wso2.analytics.solutions	org.wso2.analytics.solutions.sp.twitter.analytics.widgets.topcountries	1.0.6		N/A
org.wso2.analytics.solutions	org.wso2.analytics.solutions.sp.twitter.analytics.widgets.topcountries	1.0.60		N/A
org.wso2.analytics.solutions	org.wso2.analytics.solutions.sp.twitter.analytics.widgets.topcountries	1.0.61		N/A
org.wso2.analytics.solutions	org.wso2.analytics.solutions.sp.twitter.analytics.widgets.topcountries	1.0.62		N/A
org.wso2.analytics.solutions	org.wso2.analytics.solutions.sp.twitter.analytics.widgets.topcountries	1.0.63		N/A
org.wso2.analytics.solutions	org.wso2.analytics.solutions.sp.twitter.analytics.widgets.topcountries	1.0.7		N/A
org.wso2.analytics.solutions	org.wso2.analytics.solutions.sp.twitter.analytics.widgets.topcountries	1.0.8		N/A
org.wso2.analytics.solutions	org.wso2.analytics.solutions.sp.twitter.analytics.widgets.topcountries	1.0.9		N/A
pl.zycienakodach	kt-time-traveler-core	0.1.11		7766d7849bcdd6097ac08e2a7f4c5340e7ae66e5
pl.zycienakodach	kt-time-traveler-core	0.1.13		54f4cece864f760189e36a05247b8f4f5b58d22f
pl.zycienakodach	kt-time-traveler-core	0.1.15		71c282df54fcd87370023222056b987ade28f797
ru.astrainteractive.mobilex	service-locator-jvm	2.5.0		6b211517cc8b3c7b57aec6c182526f2711eb5b9b
ru.astrainteractive.mobilex	service-locator-jvm	2.5.2		e14933a8aad2626ac58c26f57d2e91507cf4a21a
ru.astrainteractive.mobilex	service-locator-jvm	2.6.1		c4bee1d0c8e8e99c8c03a9473633c25917022630
ru.astrainteractive.mobilex	service-locator-jvm	2.6.2		c4bee1d0c8e8e99c8c03a9473633c25917022630
ru.astrainteractive.mobilex	service-locator-jvm	2.6.3		c4bee1d0c8e8e99c8c03a9473633c25917022630
ru.astrainteractive.mobilex	service-locator-jvm	2.6.5		c4bee1d0c8e8e99c8c03a9473633c25917022630
ru.astrainteractive.mobilex	service-locator-jvm	2.6.6		7f560f189c5bcd32a211d384fffadf0cbedd29a6
ru.astrainteractive.mobilex	service-locator-jvm	2.7.0		49b7df12838729437a76aa8cdcc307796c891c60
ru.astrainteractive.mobilex	service-locator-jvm	2.7.1		49b7df12838729437a76aa8cdcc307796c891c60
ru.astrainteractive.mobilex	service-locator-jvm	2.7.2		b6fc3e34927b0b0c65f792b67d6376f47a76e469
ru.astrainteractive.mobilex	service-locator-jvm	2.7.3		b6fc3e34927b0b0c65f792b67d6376f47a76e469
sh.almond.tmp.ammonite	ammonite-compiler-interface_2.13.2	3.0.0-M0-36-8856669f		807b5269f481b218a76438aa7d521c44c0bff039
sh.almond.tmp.ammonite	ammonite-compiler-interface_2.13.2	3.0.0-M0-38-dd60a0b5		5c61a7a62f987a932670054f8207792b98438865
sh.almond.tmp.ammonite	ammonite-compiler-interface_2.13.2	3.0.0-M0-39-72f519a6		641fea6e0868d195f6492ad60d8a5163959b2e63
sh.almond.tmp.ammonite	ammonite-compiler-interface_2.13.2	3.0.0-M0-40-d95c3b3d		65b5ef5fdaa91cce7ed3b8e2740576c1ee918e4a
sh.almond.tmp.ammonite	ammonite-compiler-interface_2.13.2	3.0.0-M0-41-26a93d9c		96b51d18e617f57bdd89109ebedee7c1330937e4
sh.almond.tmp.ammonite	ammonite-compiler-interface_2.13.2	3.0.0-M0-42-a9b51919		14b71c0fb35e0d29b25380ef7c393cce1d575239
sh.almond.tmp.ammonite	ammonite-compiler-interface_2.13.2	3.0.0-M0-44-1f535bd1		107036f6521d7ec53406dcc3cbde9833a495b217
sh.almond.tmp.ammonite	ammonite-compiler-interface_2.13.2	3.0.0-M0-45-9c598c7c		1d31b633d277622de1dcbb78c1f21a3c7bd4ef57
sh.almond.tmp.ammonite	ammonite-compiler-interface_2.13.2	3.0.0-M0-48-6c09dd71		30feaac2b1276abc8e1af62604da1f1b1fe86bae
sh.almond.tmp.ammonite	ammonite-compiler-interface_2.13.2	3.0.0-M0-49-82b3e605		6a2f5e6e919ea35fc1bc88885b88c1c3075ca176
sh.almond.tmp.ammonite	ammonite-compiler-interface_2.13.2	3.0.0-M0-50-9a35e1dd		dfc03853f988f7815899587793853f2e95c6fa17
sh.almond.tmp.ammonite	ammonite-compiler-interface_2.13.2	3.0.0-M0-50-f03f2d82		8e42d99c3dadc9193631b42af8013f0949049ddf
sh.almond.tmp.ammonite	ammonite-compiler-interface_2.13.2	3.0.0-M0-58-8d00463c		908a8bf2779b140094a86911e835e9063d7f4d80
sh.almond.tmp.ammonite	ammonite-compiler-interface_2.13.2	3.0.0-M0-67-83057fea		f3aa2ad4d9199b4a487956a77ec4c8c0f6534301
sh.almond.tmp.ammonite	ammonite-compiler-interface_2.13.2	3.0.0-M0-67-fcfedca6		48f91266d1afba6526edc8e58ce040e8506182ff
software.amazon.rdsdata	rds-data-api-client-library-java	1.0.1		d57ca86df650abb37f6af65dddaf17404f2d2703
software.amazon.rdsdata	rds-data-api-client-library-java	1.0.2		6e27ffc2c83651f7c2f98108d5f399ccb2104de7
software.amazon.rdsdata	rds-data-api-client-library-java	1.0.3		9e76e2016b6709ed8bb03d01f2d7fd1f9e721294
software.amazon.rdsdata	rds-data-api-client-library-java	1.0.4		47d4a8141178725416f056d8bdf2d769e31b81fb
software.amazon.rdsdata	rds-data-api-client-library-java	1.0.5		0b421acd3c1a75056d579384cd855ce535440840
software.amazon.rdsdata	rds-data-api-client-library-java	1.0.6		fc637d5851677fe45f0dce917fbbec36a93df2b7
software.amazon.rdsdata	rds-data-api-client-library-java	1.0.7		554f79df34a62e0eb72bbffb89503856ceda2e22
software.amazon.rdsdata	rds-data-api-client-library-java	1.0.8		e38328c7434e5930e81114cc2a7b22e780550bd7
software.amazon.rdsdata	rds-data-api-client-library-java	2.0.0		3dbd5c1236e43e6cbcfa4f5a2d555b530eb34540
tf.tofu	tofu-observable_3	0.13.1		0b134b3b53a5f49b0dff9affaecaa6e86d724ca3
tf.tofu	tofu-observable_3	0.13.2		e9a92dadbf5e0de5768c8fdf12f0961c39192604
tf.tofu	tofu-observable_3	0.13.3		d3d59290f3f35fe5e763a5c225f346ccbbc51bd1
tf.tofu	tofu-observable_3	0.13.4		b03e6a4ee21152dfbf5744ffdcce2db1fdd3e96f
tf.tofu	tofu-observable_3	0.13.5		1af897fce94ca5939e0943520f69e63e40924257
tf.tofu	tofu-observable_3	0.13.6		50fb0f4e32b47a4104297c393425e585436cbafd
tf.tofu	tofu-observable_3	0.13.7		690d65362dbb179434deef874ace89d18e81676b
tz.co.asoft	koncurrent-awaited-test-wasm-js	3.0.1		N/A
tz.co.asoft	koncurrent-awaited-test-wasm-js	3.0.11		N/A
tz.co.asoft	koncurrent-awaited-test-wasm-js	3.0.12		N/A
tz.co.asoft	koncurrent-awaited-test-wasm-js	3.0.13		N/A
tz.co.asoft	koncurrent-awaited-test-wasm-js	3.0.14		N/A
tz.co.asoft	koncurrent-awaited-test-wasm-js	3.0.15		N/A
tz.co.asoft	koncurrent-awaited-test-wasm-js	3.0.2		N/A
tz.co.asoft	koncurrent-awaited-test-wasm-js	3.0.3		N/A
tz.co.asoft	koncurrent-awaited-test-wasm-js	3.0.4		N/A
tz.co.asoft	koncurrent-awaited-test-wasm-js	3.0.5		N/A
tz.co.asoft	koncurrent-awaited-test-wasm-js	3.0.6		N/A
tz.co.asoft	koncurrent-awaited-test-wasm-js	3.0.7		N/A
tz.co.asoft	koncurrent-awaited-test-wasm-js	3.0.8		N/A
tz.co.asoft	koncurrent-awaited-test-wasm-js	3.0.9		N/A
tz.co.asoft	viewmodel-test-core-iosx64	0.0.81		N/A
tz.co.asoft	viewmodel-test-core-iosx64	0.0.90		N/A
tz.co.asoft	viewmodel-test-core-iosx64	0.0.91		N/A
tz.co.asoft	viewmodel-test-core-iosx64	0.0.93		N/A
tz.co.asoft	viewmodel-test-core-iosx64	0.1.10		N/A
tz.co.asoft	viewmodel-test-core-iosx64	0.1.20		N/A
tz.co.asoft	viewmodel-test-core-iosx64	0.1.21		N/A
tz.co.asoft	viewmodel-test-core-iosx64	0.1.30		N/A
tz.co.asoft	viewmodel-test-core-iosx64	0.2.0		N/A
tz.co.asoft	viewmodel-test-core-iosx64	0.2.10		N/A
tz.co.asoft	viewmodel-test-core-iosx64	0.2.20		N/A
tz.co.asoft	viewmodel-test-core-iosx64	0.2.21		N/A
tz.co.asoft	viewmodel-test-core-iosx64	0.2.22		N/A
tz.co.asoft	viewmodel-test-core-iosx64	0.2.23		N/A
tz.co.asoft	viewmodel-test-core-iosx64	0.2.25		N/A
tz.co.asoft	viewmodel-test-core-iosx64	0.2.26		N/A
tz.co.asoft	viewmodel-test-core-iosx64	0.2.27		N/A
tz.co.asoft	viewmodel-test-core-iosx64	0.2.28		N/A
tz.co.asoft	viewmodel-test-core-iosx64	0.2.29		N/A
tz.co.asoft	viewmodel-test-core-iosx64	0.2.30		N/A
tz.co.asoft	viewmodel-test-core-iosx64	0.2.30	metadata	77561a11337ce66ac859dbb1de035d3498956351
tz.co.asoft	viewmodel-test-core-iosx64	0.2.41		N/A
tz.co.asoft	viewmodel-test-core-iosx64	0.2.41	metadata	0a3dbb3b028db9ec9f541e60a96706d8af6addf4
tz.co.asoft	viewmodel-test-core-iosx64	0.2.42		N/A
tz.co.asoft	viewmodel-test-core-iosx64	0.2.42	metadata	d5f8037c0e8ddacfbe980de322ac88a24a6865ab
tz.co.asoft	viewmodel-test-core-iosx64	0.2.43		N/A
tz.co.asoft	viewmodel-test-core-iosx64	0.2.43	metadata	6ebb0973636bfbfd84af53b7ff0c9b33b7bbb0de
tz.co.asoft	viewmodel-test-core-iosx64	1.5.3		N/A
tz.co.asoft	viewmodel-test-core-iosx64	1.5.3	metadata	ffa31f869beec26ac59026679438c95a40dde02d
work.gaigeshen	tripartite	1.0.0		N/A
work.gaigeshen	tripartite	1.0.1		N/A
work.gaigeshen	tripartite	1.0.2		N/A
work.gaigeshen	tripartite	1.1.0		N/A
work.gaigeshen	tripartite	1.1.1		N/A
work.gaigeshen	tripartite	1.1.2		N/A
work.gaigeshen	tripartite	1.10.0		N/A
work.gaigeshen	tripartite	1.10.1		N/A
work.gaigeshen	tripartite	1.11.0		N/A
work.gaigeshen	tripartite	1.12.0		N/A
work.gaigeshen	tripartite	1.13.0		N/A
work.gaigeshen	tripartite	1.13.1		N/A
work.gaigeshen	tripartite	1.14.0		N/A
work.gaigeshen	tripartite	1.15.0		N/A
work.gaigeshen	tripartite	1.16.0		N/A
work.gaigeshen	tripartite	1.17.0		N/A
work.gaigeshen	tripartite	1.18.0		N/A
work.gaigeshen	tripartite	1.19.0		N/A
work.gaigeshen	tripartite	1.2.0		N/A
work.gaigeshen	tripartite	1.20.0		N/A
work.gaigeshen	tripartite	1.20.1		N/A
work.gaigeshen	tripartite	1.20.2		N/A
work.gaigeshen	tripartite	1.21.0		N/A
work.gaigeshen	tripartite	1.21.1		N/A
work.gaigeshen	tripartite	1.21.2		N/A
work.gaigeshen	tripartite	1.21.3		N/A
work.gaigeshen	tripartite	1.22.0		N/A
work.gaigeshen	tripartite	1.3.0		N/A
work.gaigeshen	tripartite	1.4.0		N/A
work.gaigeshen	tripartite	1.4.1		N/A
work.gaigeshen	tripartite	1.5.0		N/A
work.gaigeshen	tripartite	1.6.0		N/A
work.gaigeshen	tripartite	1.6.1		N/A
work.gaigeshen	tripartite	1.7.0		N/A
work.gaigeshen	tripartite	1.8.0		N/A
work.gaigeshen	tripartite	1.9.0		N/A
