ai.djl.spring	djl-spring-boot-starter-mxnet-win-x86_64	0.2	-	49a8727882a6bbbd7a7a547b759ee883d142d564
org.openl.rules	org.openl.rules.project.validation	5.25.13	-	fa80c5b61b8ca4e49b6d90c81895175ec46692a0
org.openl.rules	org.openl.rules.project.validation	5.25.14	-	3ed83a11f756f76db340b2fb7961d033ca8cae1c
org.openl.rules	org.openl.rules.project.validation	5.25.15	-	0c5648044a20cf5c8d093171fa9818273abb04b6
org.openl.rules	org.openl.rules.project.validation	5.25.16	-	024db236479661a81174229b3aa3a3cec13e2944
org.openl.rules	org.openl.rules.project.validation	5.25.17	-	7f681b589fd43e50b839f62a6bac63a33b018d41
org.openl.rules	org.openl.rules.project.validation	5.25.2	-	42188c6c85f8403bdf570925f9527f6a5a1ca6aa
org.openl.rules	org.openl.rules.project.validation	5.25.3	-	255fe2e160f754e935b9635264623e5af639bf35
org.openl.rules	org.openl.rules.project.validation	5.25.4	-	719c759d54b3c68c5a08d0191ac12e00c3a0a457
org.openl.rules	org.openl.rules.project.validation	5.25.5	-	e8205feeefa0d4e19552741e1069765b5d056232
org.openl.rules	org.openl.rules.project.validation	5.25.6	-	d6844ed47979b18630017e76cecead67e5eac7c3
org.openl.rules	org.openl.rules.project.validation	5.25.7	-	949b86a0069adfbcda18e47ea44b7b4561957e23
org.openl.rules	org.openl.rules.project.validation	5.25.8	-	63964eff9e6778cfe41ee3b78e88dd6aa8ae70d1
org.openl.rules	org.openl.rules.project.validation	5.25.9	-	80af575f7a68284a7efde73ab791c85d25f03e13
org.openl.rules	org.openl.rules.project.validation	5.26.0	-	b9312ee58e4f49168ca963b13331b8a88e21a120
org.openl.rules	org.openl.rules.project.validation	5.26.1	-	13e92410d5b9726ae693218a982c3714452b7360
org.openl.rules	org.openl.rules.project.validation	5.26.10	-	92ecd84a74f34493282a248da9bbfc025773b1b7
org.openl.rules	org.openl.rules.project.validation	5.26.11	-	5aba4623aa643ffdd258e975ee512f2184f307f8
org.openl.rules	org.openl.rules.project.validation	5.26.2	-	a2a90b7e21306591d59e0b37655aa12ef641382c
org.openl.rules	org.openl.rules.project.validation	5.26.3	-	ab812b7911e65bc1d361b2d01cc33249e633c4ca
org.openl.rules	org.openl.rules.project.validation	5.26.4	-	52356b5229658def8cad3b9e156177f0db313d8f
org.openl.rules	org.openl.rules.project.validation	5.26.5	-	0912038af88f0c10a156eee39493cbc45c87357d
org.openl.rules	org.openl.rules.project.validation	5.26.6	-	d7e107e8c49275468beeb2a5d6003da85943f60d
org.openl.rules	org.openl.rules.project.validation	5.26.7	-	382cc2207be49732dd01fa923dc5aba46584ddda
org.openl.rules	org.openl.rules.project.validation	5.26.8	-	fe801709c74af74c3146b9837cf58206b1c000ce
org.openl.rules	org.openl.rules.project.validation	5.26.9	-	5ed6262fabb3df1ad0991832d288b9bc1e84c24b
org.openl.rules	org.openl.rules.project.validation	5.26.9.1	-	2c784198de8300b6675e50e812269b6c725bf501
org.openl.rules	org.openl.rules.project.validation	5.27.0	-	c238843cc89dfa60eb87b2f5d82841614c85ad79
org.openscada.utgard	org.openscada.opc.dcom	1.5.0	-	41ec820c0855918beca4007abd2f4c17c6ba7671
org.opensourcebim	BimQL	0.0.5	-	8e646731375ace65b3023af3749bad384343175e
org.ops4j.pax.web.samples	whiteboard-blueprint-jaxrs	8.0.10	-	fcfa5094103aa1e217cd54a6cf6f96665e8fb89f
org.ops4j.pax.web.samples	whiteboard-blueprint-jaxrs	8.0.11	-	19b8eb2a2130f40697751632e46e3a7823e1ac99
org.ops4j.pax.web.samples	whiteboard-blueprint-jaxrs	8.0.12	-	ff628275b4fbdedb939bde20db2c793302330ba5
org.ops4j.pax.web.samples	whiteboard-blueprint-jaxrs	8.0.13	-	08dfc15975eac8c5a99d8a7c77de8adaeea3d9ef
org.ops4j.pax.web.samples	whiteboard-blueprint-jaxrs	8.0.14	-	cfb8c188200413c016c8b22acb5c618f14d10707
org.ops4j.pax.web.samples	whiteboard-blueprint-jaxrs	8.0.15	-	e78d030ff5562ff016e6ee9b7a35fab6f9fa3195
org.ops4j.pax.web.samples	whiteboard-blueprint-jaxrs	8.0.16	-	d0b2f0d72d4a4c130ebb621d0b192fa28330f4cf
org.ops4j.pax.web.samples	whiteboard-blueprint-jaxrs	8.0.17	-	8651ff85c21ae82189b64be5ce7e6c288903cb7a
org.ops4j.pax.web.samples	whiteboard-blueprint-jaxrs	8.0.18	-	7dd97728332c8800d803805ef2c33cad7b6949fa
org.ops4j.pax.web.samples	whiteboard-blueprint-jaxrs	8.0.19	-	e93b3dfa49dc38e56a0c91c36c0f82fb0f5b1673
org.ops4j.pax.web.samples	whiteboard-blueprint-jaxrs	8.0.20	-	b6b0dfab17ec5aee10a68cb361e6a66b82b4d755
org.ops4j.pax.web.samples	whiteboard-blueprint-jaxrs	8.0.21	-	5c2a0951e4e6158ad7992319a292dcce26c5c62c
org.ops4j.pax.web.samples	whiteboard-blueprint-jaxrs	8.0.22	-	57e10bd3059175f0556fc54ce2bbc05b6bedcfdd
org.ops4j.pax.web.samples	whiteboard-blueprint-jaxrs	8.0.23	-	cd2e6c6c14acb4e437f4b2a1d3489b21f96b4ab0
org.ops4j.pax.web.samples	whiteboard-blueprint-jaxrs	8.0.24	-	9728ea09ed49f41570a6394bd556a8ba5ffaf73b
org.ops4j.pax.web.samples	whiteboard-blueprint-jaxrs	8.0.25	-	2c17a27998e916988a51fde2fb4f6cf3cc62264f
org.ops4j.pax.web.samples	whiteboard-blueprint-jaxrs	8.0.26	-	7d3ba4c4a6d14c4b90ddab8c6cde3ad79b1f9593
org.ops4j.pax.web.samples	whiteboard-blueprint-jaxrs	8.0.27	-	947c81d1cbd96bb3932e70326575a2e42de8973f
org.ops4j.pax.web.samples	whiteboard-blueprint-jaxrs	8.0.28	-	8cdeb529236709c52ef6d303689a6e9d160223dd
org.ops4j.pax.web.samples	whiteboard-blueprint-jaxrs	8.0.29	-	7035fae152b7af152be280478c638c6122aca752
org.ops4j.pax.web.samples	whiteboard-blueprint-jaxrs	8.0.30	-	4e38cfd594c566eee53575ed3be4068a85a646fc
org.ops4j.pax.web.samples	whiteboard-blueprint-jaxrs	8.0.31	-	e1b78b29c44980ef2ffea83a0e6ec571647f7238
org.ops4j.pax.web.samples	whiteboard-blueprint-jaxrs	8.0.7	-	05d6fe7b514fc28bcfcd22f0150476c4a84c0222
org.ops4j.pax.web.samples	whiteboard-blueprint-jaxrs	8.0.8	-	65ed82555cc8829b3a990e53b456c5d01e16deeb
org.ops4j.pax.web.samples	whiteboard-blueprint-jaxrs	8.0.9	-	23d3ff7aa934de00cf94d26c7746baee07a07825
org.ops4j.pax.web.samples	whiteboard-blueprint-jaxrs	9.0.0	-	1ead810dea8ad69384af04da6280685cc501a380
org.ops4j.pax.web.samples	whiteboard-blueprint-jaxrs	9.0.1	-	48d091eb221adb3de24551d018ab7b3ea608d835
org.ops4j.pax.web.samples	whiteboard-blueprint-jaxrs	9.0.10	-	b1402bdb56bd3d736db7dd76c58d0ebbfedeaf13
org.ops4j.pax.web.samples	whiteboard-blueprint-jaxrs	9.0.11	-	b6431e54dd958e153e229e8ffc3f87393a081223
org.ops4j.pax.web.samples	whiteboard-blueprint-jaxrs	9.0.12	-	4711b86c4f995bcd041102568cb43ba18958dbcb
org.ops4j.pax.web.samples	whiteboard-blueprint-jaxrs	9.0.13	-	7a2b5dbaf840f51f500ac1db41e7e61ea86d4d13
org.ops4j.pax.web.samples	whiteboard-blueprint-jaxrs	9.0.14	-	ff1ed1354356ceea5b27712e69ea41cab875485f
org.ops4j.pax.web.samples	whiteboard-blueprint-jaxrs	9.0.15	-	7076f5cf6ad6536e8ca60607d3630e9f52730719
org.ops4j.pax.web.samples	whiteboard-blueprint-jaxrs	9.0.16	-	49b348a419601717dc8bad08a70d86ab7e399fa4
org.ops4j.pax.web.samples	whiteboard-blueprint-jaxrs	9.0.17	-	91802b0c84c621b6502f64968833d6f664e8bd5f
org.ops4j.pax.web.samples	whiteboard-blueprint-jaxrs	9.0.18	-	2f50c4292d519b8c25509d5cdda3f470fe4143ee
org.ops4j.pax.web.samples	whiteboard-blueprint-jaxrs	9.0.19	-	ab98ece02a17cc12bbfec3abf57548422d888979
org.ops4j.pax.web.samples	whiteboard-blueprint-jaxrs	9.0.2	-	43f4d5b335e2aaf27afcd7944e0fbdb4b8ed0029
org.ops4j.pax.web.samples	whiteboard-blueprint-jaxrs	9.0.20	-	8e19310c2317c66071319aad1bcf8e85ef43b2d4
org.ops4j.pax.web.samples	whiteboard-blueprint-jaxrs	9.0.3	-	084377d2c5292387d839fd03edaa5834874cda13
org.ops4j.pax.web.samples	whiteboard-blueprint-jaxrs	9.0.4	-	a8f41fc03d81ae5b698ffdb4f9a989fe18d45983
org.ops4j.pax.web.samples	whiteboard-blueprint-jaxrs	9.0.5	-	cfc1a75ece539f23b2e6a4e859869c162120edef
org.ops4j.pax.web.samples	whiteboard-blueprint-jaxrs	9.0.6	-	ab5287ec0a84e2fcea3ef8c0675beda65c273cc8
org.ops4j.pax.web.samples	whiteboard-blueprint-jaxrs	9.0.7	-	c6e61e43f48c98a92a8e975feaea973026ea0bc5
org.ops4j.pax.web.samples	whiteboard-blueprint-jaxrs	9.0.8	-	9591a04f1ebbcc842e8289cfaa205c01de555490
org.ops4j.pax.web.samples	whiteboard-blueprint-jaxrs	9.0.9	-	c4800a68c2b47256f1642d03f04cf0727e35acbd
org.optaplanner	optaplanner-quarkus-jsonb	10.0.0	-	fe8c28792588a86f55d8eac091df02205ffeec59
org.optaplanner	optaplanner-quarkus-jsonb	7.39.0.CR1	-	81f12bc9f72867773855188a91b7e2a8fd8085bf
org.optaplanner	optaplanner-quarkus-jsonb	7.39.0.Final	-	6add2dc717bb0aaa8fdc9539fffb528f9ed7320e
org.optaplanner	optaplanner-quarkus-jsonb	7.40.0.20200703	-	e09ef42f7a2ca56eae21e257bab3fd00c790390c
org.optaplanner	optaplanner-quarkus-jsonb	7.40.0.Final	-	c1084e38d1a8bcb7663c63e7fe74a650149e9fc6
org.optaplanner	optaplanner-quarkus-jsonb	7.41.0.Final	-	13b1d4883140575b77839ee505d2816524a9d3dd
org.optaplanner	optaplanner-quarkus-jsonb	7.41.0.t20200723	-	4cb73ab7262b4370946907d8f337448318f2a3df
org.optaplanner	optaplanner-quarkus-jsonb	7.42.0.Final	-	589ab9a61ab66b2acc7b4eeb82161bd2692bd821
org.optaplanner	optaplanner-quarkus-jsonb	7.43.0.Final	-	10f485827d12750ea47d40cbd706124eb3845d15
org.optaplanner	optaplanner-quarkus-jsonb	7.43.1.Final	-	e44e3e59b944af8c6a8c3aa6377ebd008e139a7a
org.optaplanner	optaplanner-quarkus-jsonb	7.44.0.Final	-	5f786424cfc36c0e298c0d6cb94e95d7b87c8fa2
org.optaplanner	optaplanner-quarkus-jsonb	7.45.0.Final	-	7d6bf9b6e3b8ad4c44fd9d90406fd685583110f5
org.optaplanner	optaplanner-quarkus-jsonb	7.45.0.t20201009	-	812830e4531865b84f5ac12121d5b543c399844b
org.optaplanner	optaplanner-quarkus-jsonb	7.45.0.t20201014	-	a06117ecadf373e37cf621d459a64b142aa9aeeb
org.optaplanner	optaplanner-quarkus-jsonb	7.46.0.Final	-	0c90c12da25b13977a6e13cdf69636b9c3255919
org.optaplanner	optaplanner-quarkus-jsonb	7.47.0.Final	-	55b64dcd6ebf8d6998dfd9745ccd6b820a2d1fa1
org.optaplanner	optaplanner-quarkus-jsonb	7.48.0.Final	-	7c863197d100d308835c0d9fa364fd31469bbbb4
org.optaplanner	optaplanner-quarkus-jsonb	7.49.0.Final	-	1f1cf749c9d8528550f68adb19eeb290a656f7ed
org.optaplanner	optaplanner-quarkus-jsonb	8.0.0.Beta1	-	323a4e7431c66431bc4353fb8be8a908046b865f
org.optaplanner	optaplanner-quarkus-jsonb	8.0.0.Final	-	db3a062311254b6eb7d6c68db6cc40d0f4e2f012
org.optaplanner	optaplanner-quarkus-jsonb	8.1.0.Final	-	5e2690987e13086daa51996b98d88fb9240b00c3
org.optaplanner	optaplanner-quarkus-jsonb	8.10.0.Final	-	03257758f2833df61de17e75c9e4d7f6007194a4
org.optaplanner	optaplanner-quarkus-jsonb	8.11.0.Final	-	ddef80b41139829195b4420edfd7b50f4b859076
org.optaplanner	optaplanner-quarkus-jsonb	8.11.1.Final	-	47d4f9b04509b0944ab2fec330da0b6ac05641d2
org.optaplanner	optaplanner-quarkus-jsonb	8.12.0.Final	-	fa4fa5a90684cce2ef42e8483d177d9f1870f797
org.optaplanner	optaplanner-quarkus-jsonb	8.13.0.Final	-	037d85024b6d46adf234ce64614871a255be30ca
org.optaplanner	optaplanner-quarkus-jsonb	8.14.0.Final	-	ab60449eb7a58b78e7ee7591dc06385c36cdd642
org.optaplanner	optaplanner-quarkus-jsonb	8.14.1.Final	-	753008731224aca24f54d0534df342bd06d05327
org.optaplanner	optaplanner-quarkus-jsonb	8.15.0.Final	-	379d6d348a73de68597932543f5267cf58ae4774
org.optaplanner	optaplanner-quarkus-jsonb	8.16.0.Final	-	5c1bd0ade43d24319933a4985fc5b288ac404740
org.optaplanner	optaplanner-quarkus-jsonb	8.16.1.Final	-	abd9ef333fb5b5defff0d0405d7a2c7836e05ec3
org.optaplanner	optaplanner-quarkus-jsonb	8.17.0.Final	-	0da132c8072ac65a4be0be97211233c656711f9f
org.optaplanner	optaplanner-quarkus-jsonb	8.18.0.Final	-	fd556e6378d7ad8396c9b2420d7cd18c7a80c3ae
org.optaplanner	optaplanner-quarkus-jsonb	8.19.0.Final	-	88aa14b1b5c5ccfc5ed1b159f0bf4ded8663fa04
org.optaplanner	optaplanner-quarkus-jsonb	8.2.0.Final	-	041dac920ffec06b42b2d3c4f2e37f56853705fc
org.optaplanner	optaplanner-quarkus-jsonb	8.20.0.Final	-	6c0fd4bdd9befd91d77308ccf889c0b6be16079a
org.optaplanner	optaplanner-quarkus-jsonb	8.21.0.Final	-	aa5d4ff9038315c2e0e6f155baa632719c4fb8c1
org.optaplanner	optaplanner-quarkus-jsonb	8.22.0.Final	-	eea16205dd3cc62519b1035c27e1dffc77fa40c6
org.optaplanner	optaplanner-quarkus-jsonb	8.22.1.Final	-	d812b7d02b883edf28b92e98612cef919a9a249e
org.optaplanner	optaplanner-quarkus-jsonb	8.23.0.Final	-	42c50e8171f64c36fb76d934d9c770eb42980026
org.optaplanner	optaplanner-quarkus-jsonb	8.24.0.Final	-	71ca59b781e1c2b7174c6d398c745cb83961aae2
org.optaplanner	optaplanner-quarkus-jsonb	8.24.1.Final	-	26514d6d1861b5c7391e9569c59636d7a3bce663
org.optaplanner	optaplanner-quarkus-jsonb	8.25.0.Final	-	3b32ed4df9090b2f92b38eb26c7cde4b12689981
org.optaplanner	optaplanner-quarkus-jsonb	8.26.0.Final	-	41f3df829660d3c3b975b8488f9f348c9317b5fa
org.optaplanner	optaplanner-quarkus-jsonb	8.27.0.Final	-	81219ec5425bca204fdaab2f56ccbc68f4a74cf1
org.optaplanner	optaplanner-quarkus-jsonb	8.28.0.Final	-	a018c3adccda537a54fa0dc32ff32a615b9c05b5
org.optaplanner	optaplanner-quarkus-jsonb	8.29.0.Final	-	e23e0dcf6af95d6eaa087a3919e73535e02a30e7
org.optaplanner	optaplanner-quarkus-jsonb	8.3.0.Final	-	b9d0e70f34b106f46f7757091d2c4a6b066b820b
org.optaplanner	optaplanner-quarkus-jsonb	8.30.0.Final	-	288da680a9d5daeff993fb26e9fabddf4ebe75c4
org.optaplanner	optaplanner-quarkus-jsonb	8.31.0.Final	-	927e2f5f51a7db2fb5bc1c8e55415ac586bc17fd
org.optaplanner	optaplanner-quarkus-jsonb	8.31.1.Final	-	4db4c9a1c707b570046a42a39c3cff19b109bb7d
org.optaplanner	optaplanner-quarkus-jsonb	8.32.0.Final	-	7be0d9af806fa641ff7eb0ca63bc3db4006a1361
org.optaplanner	optaplanner-quarkus-jsonb	8.33.0.Final	-	a214b649698a7b907e82bae0bc60fabfd2b62d94
org.optaplanner	optaplanner-quarkus-jsonb	8.34.0.Final	-	7c56eb774f4a9b336f0c7ef1cc1e1de9f1de51ab
org.optaplanner	optaplanner-quarkus-jsonb	8.35.0.Final	-	b9ec81277b37696f24a2c442e9a5faa224de8cce
org.optaplanner	optaplanner-quarkus-jsonb	8.36.0.Final	-	f62ef83fbfc1f010eae3ad48ecd0e94210776e1e
org.optaplanner	optaplanner-quarkus-jsonb	8.37.0.Final	-	2961942ca8f76721d74a0d7600068b4721f82bdd
org.optaplanner	optaplanner-quarkus-jsonb	8.38.0.Final	-	df3e15492e634429ffca54396baaf76671045e58
org.optaplanner	optaplanner-quarkus-jsonb	8.4.0.Final	-	2697780a5d0b395acee8a29b33c1ba01aefc7155
org.optaplanner	optaplanner-quarkus-jsonb	8.4.1.Final	-	a372aca47fcfee3cb41808605cb688ad4e803600
org.optaplanner	optaplanner-quarkus-jsonb	8.40.0.Final	-	6504da1ddac48fddfbbb4fe3ebff0c7691b6947a
org.optaplanner	optaplanner-quarkus-jsonb	8.41.0.Final	-	596650d16f7250fdd3288a7ebebf523f959c4f08
org.optaplanner	optaplanner-quarkus-jsonb	8.42.0.Final	-	5751a31be2f18e1dd513f2c80d6533ba11db52c7
org.optaplanner	optaplanner-quarkus-jsonb	8.43.0.Final	-	cdc7247db051ec7cba8ac68783a0eb63e0dd667d
org.optaplanner	optaplanner-quarkus-jsonb	8.44.0.Final	-	eaa18184036760c94d25ace401d492b00117e6b2
org.optaplanner	optaplanner-quarkus-jsonb	8.5.0.Final	-	8d0456927be0013cfdb9805ba1d1a211308768b1
org.optaplanner	optaplanner-quarkus-jsonb	8.6.0.Final	-	d69162f45ba2fbbf97cb6d930ca6b1bf0f000180
org.optaplanner	optaplanner-quarkus-jsonb	8.7.0.Final	-	80af18a23d7b0c7b62caff01feca9f225d8cc16b
org.optaplanner	optaplanner-quarkus-jsonb	8.8.0.Final	-	7af89bfc7ac96689105d274104115dab72ea117d
org.optaplanner	optaplanner-quarkus-jsonb	8.9.0.Final	-	24a660c60db77df3a646e2ea15330271a58e31e6
org.optaplanner	optaplanner-quarkus-jsonb	8.9.1.Final	-	afcda7342822e43faf5da1ab2d2880bc35260449
org.optaplanner	optaplanner-quarkus-jsonb	9.34.0.Beta1	-	ae06f1e0249b0c21ef72ec91f4d4410a62d08c1f
org.optaplanner	optaplanner-quarkus-jsonb	9.35.0.Beta2	-	48a41679d185daa6cb51155afaa045ea742f0668
org.optaplanner	optaplanner-quarkus-jsonb	9.36.0.Beta3	-	45b45780fdea16dc35b2e7c2914aae83b3decabe
org.optaplanner	optaplanner-quarkus-jsonb	9.37.0.Final	-	f64577803765977e3e7b1b35c45532524631a4d0
org.optaplanner	optaplanner-quarkus-jsonb	9.38.0.Final	-	1dd71a8b31118af308b80414af118721aa6d596f
org.optaplanner	optaplanner-quarkus-jsonb	9.40.0.Final	-	a06205ec7ec17342d58fd4cb7f1ecb3b82f7dfee
org.optaplanner	optaplanner-quarkus-jsonb	9.41.0.Final	-	5630a2fb67d2cdbea51bc5fd3f15c3470592ce30
org.optaplanner	optaplanner-quarkus-jsonb	9.42.0.Final	-	256ae83ad131c0a602159de1070b78fc0c865860
org.optaplanner	optaplanner-quarkus-jsonb	9.43.0.Final	-	ecc012beb19b12a78415f47d578dff53f6fd4b8f
org.optaplanner	optaplanner-quarkus-jsonb	9.44.0.Final	-	1060232043a0c9bc2cfc14aa0ae29dd59de802cc
org.ow2.easybeans	easybeans-component-jca-workmanager	1.2.0	-	b562dcb407e8a4cc84e5f56c05533686ce6c5478
org.ow2.easybeans	easybeans-component-jca-workmanager	1.2.0-M1	-	d3ce14670ae7822ea80b578ee5a3208146213ca6
org.ow2.easybeans	easybeans-component-jca-workmanager	1.2.0-M2	-	f67da87c8db3080aa1afa2f35a6a812baf471c2c
org.ow2.easybeans	easybeans-component-jca-workmanager	1.2.0-M3	-	11a97c9c13107b4367c806942e86a17dd2b5a2e5
org.ow2.easybeans	easybeans-component-jca-workmanager	1.2.0-M3-JOnAS	-	e448634e8dff83f508d91ed51d6f23479d1b1173
org.ow2.easybeans	easybeans-component-jca-workmanager	1.2.0-M4	-	4af4c7464e73d76eacce1b07612771d34f5ed62c
org.ow2.easybeans	easybeans-component-jca-workmanager	1.2.0-M5	-	a0d0b576319eb980332c968315a59cf296f213db
org.ow2.easybeans	easybeans-component-jca-workmanager	1.2.1	-	b7834ec0818bdee355e8d2e418150954194cbefe
org.ow2.easybeans	easybeans-component-jca-workmanager	1.2.2	-	8d244c9f71297d32c31c28b80abf4002f312f6ab
org.ow2.easybeans	easybeans-component-jca-workmanager	1.2.3	-	61b7583926c5f19b1e00b803f7a83fbe3f28d9d9
org.ow2.easybeans	easybeans-component-jca-workmanager	1.2.4	-	5f439cb5ee8f9ddcb798ea6565cf5bb657233dd7
org.ow2.easybeans	easybeans-component-jca-workmanager	2.0.0	-	d60076997ad1fb71bd7d0786b17b52519899b019
org.ow2.easybeans	easybeans-component-jca-workmanager	2.0.0-M1	-	cf881c01b32c089d042a5742980a72b3ccb23fd2
org.ow2.easybeans	easybeans-component-jca-workmanager	2.0.0-M2	-	0aced0638ea3c4a6163e385f6a2636ff65f68f9e
org.ow2.easybeans	easybeans-component-jca-workmanager	2.0.0-RC1	-	409a931d142a344fe94317b8f1f5eee35df076fb
org.ow2.easybeans	easybeans-component-jca-workmanager	3.0.0-M1	-	036235df27dc8b3bb88a09501b6a14ec77307afd
org.ow2.monolog	monolog-examples-additivity	2.2.1-RC1	-	ed79f8aeb811555ce1f3eaf43ffd3853cb0d2536
org.ow2.monolog	monolog-examples-additivity	2.2.1-RC1	2.2.1-RC1-jar-with-dependencies	a92dedeb450a9633fe181621e204f3fc5258f86f
org.oxerr	chbtc-client	2.0.0	-	3d7a6c0b6b284ebaadbe9093c9604a6722365fcd
org.oxerr	chbtc-client	2.0.1	-	f50b73fd0666a98b003cd37d7cb0b31411b54f78
org.oxerr	youzan-client-dto	0.0.1	-	3b43eda64d47166309d466b6d6039e8597a86b04
org.parboiled	parboiled_2.10	2.0-M1	-	dc404ff4ec32e038e5962fc315a884cb83c08840
org.parboiled	parboiled_2.10	2.0-M2	-	c224dd0333a832cc1e1570be14494c4fdc4834fe
org.parboiled	parboiled_2.10	2.0.0	-	1eadbcc1ba00239ceeb9514a45c2d92ae1812d35
org.parboiled	parboiled_2.10	2.0.0-RC1	-	cea1a642a82bb1d8776eb8ceae197f82f8dbf772
org.parboiled	parboiled_2.10	2.0.0-RC2	-	b481b2058d241edcd6b5e3974cdfe302de194d3e
org.parboiled	parboiled_2.10	2.0.1	-	763320f9232fdf1bee99fe822e2073c68d471be2
org.parboiled	parboiled_2.10	2.1.0	-	088ff04350fbc9be80d6a3d0ec6a290257c14add
org.parboiled	parboiled_2.10	2.1.1	-	5287438688f21f7446745e5ba150f7bb696b53fc
org.parboiled	parboiled_2.10	2.1.2	-	bb6f360f52cb5197c9c711bc5fb85d53304c3efa
org.parboiled	parboiled_2.10	2.1.3	-	b0319fe16a10a0cd72bee216a8196b1b5b0eea3f
org.psloboda.code	sitemapgen4j	1.0.0	-	35112b544b1be9cc52e4af6c0e35f4920c4e5e84
org.purang.search	esy-domain_3.0.0-RC1	3.1.0-RC3	-	312071c52300fc7575c7f16c2f3e540843b9adaf
org.realityforge.swung-weave	swung-weave-tool	1.1.5	-	41f2dd2d201fd614def2601ea938170aa39e840e
org.realityforge.swung-weave	swung-weave-tool	1.1.6	-	96cc4c647e7dd9b818765c7108f3c55bd514e4cc
org.realityforge.swung-weave	swung-weave-tool	1.1.7	-	22904f75ed7ba5fbdb73f02109c54c4011193155
org.sakaiproject.mailsender	mailsender-help	1.7.0-b03	-	cba5093d0c844795d30227579ed2deb68e10097a
org.sakaiproject.mailsender	mailsender-help	1.7.0-b04	-	2b4d9ca2f71535efbd0e344e3ed0431bde2d7251
org.sakaiproject.mailsender	mailsender-help	1.7.0-b05	-	5bc50ad0644a62a623caf8e1fb18795ed87d8ac9
org.sakaiproject.mailsender	mailsender-help	1.7.0-b06	-	471f5750cb0d17f3bc10342880d15de7543e8ce3
org.sakaiproject.mailsender	mailsender-help	1.7.0-b07	-	2df1678a7304f990b6d337b35322c0b53a872067
org.sakaiproject.mailsender	mailsender-help	1.7.0-rc01	-	30e5a4de490e5412ca262dda3a085775860e568a
org.sakaiproject.mailsender	mailsender-help	1.7.0-rc02	-	8aa5391285b22a89db0e0ebb6bc551b753470521
org.sakaiproject.mailsender	mailsender-help	1.7.0-rc1	-	af73a6016a9cf9b511fef4219fcece0e7c895c44
org.sakaiproject.mailsender	mailsender-help	1.7.1	-	a0df24f3bea82f9e9ca9a1acbcbb21963500823e
org.sakaiproject.mailsender	mailsender-help	1.7.1-rc03	-	61b5d32e05e218da6e9f54d2c586156b14d8cef0
org.sakaiproject.mailsender	mailsender-help	1.7.2	-	68121e6a15a669b339965af9aeea9b5b64945454
org.sakaiproject.mailsender	mailsender-help	1.7.3	-	b48bfbe494500ade99c654003f27851f7a518f2d
org.sakaiproject.mailsender	mailsender-help	1.7.4	-	8b47e71edca484f0ff7f9fe497234bede11286f1
org.sangria-graphql	sangria-derivation_3	3.3.0	-	d0f6bda315b538ae6bfe9566d9a84d6a31adfd35
org.sangria-graphql	sangria-derivation_3	3.3.0-RC1	-	09418f51c807ecad5fba298ae5b5cc4ec8ca31b4
org.sangria-graphql	sangria-derivation_3	3.4.0	-	1810847b30f4f28f6a87f29e14883ffd23c74c43
org.sangria-graphql	sangria-derivation_3	3.4.1	-	dd83982bd5df675deee647e25b583f89625a0d5a
org.sangria-graphql	sangria-derivation_3	3.5.0	-	210ceb55205804a2b36b79f68a2dabf36805f237
org.sangria-graphql	sangria-derivation_3	3.5.1	-	1d7fe1a26c436cb03fa68321a76c10fe4d041ff5
org.sangria-graphql	sangria-derivation_3	3.5.2	-	9b985847e48eb808ffa8820cc82cb5244c4efd0a
org.sangria-graphql	sangria-derivation_3	3.5.3	-	960fbc14ac06afee40bcd4db79147e939aeb9c13
org.sangria-graphql	sangria-derivation_3	3.5.3-RC1	-	ac8ffbf31d05d2dd959eb4f67f548e0964ef8efb
org.sangria-graphql	sangria-derivation_3	3.5.4-RC1	-	ec4aff84d9ee892889f40a7a964be3c1ea43c7c7
org.sangria-graphql	sangria-derivation_3	4.0.0	-	efa604d2a2b7859199646eab4e6803a7b283577d
org.sangria-graphql	sangria-derivation_3	4.0.0-RC1	-	1c38cfeca0d3e88379d8a75cfcd2debe2a808453
org.sangria-graphql	sangria-derivation_3	4.0.0-RC2	-	48da757b03f8fce88249a6eb7196db7384146f2a
org.sangria-graphql	sangria-derivation_3	4.0.0-RC3	-	cc6b846b680805ab851c09ef9f47b0446ae15e49
org.sangria-graphql	sangria-derivation_3	4.0.0-RC4	-	8ae287e7e4e23438de07355fb640c7c2e7d937d8
org.sangria-graphql	sangria-derivation_3	4.0.0-RC5	-	35fe17cf725a44dbd48de71d75faf3db77453d6f
org.sangria-graphql	sangria-derivation_3	4.0.1	-	78dc16b0dd8ac632b9b160357d4de971f56beb83
org.sangria-graphql	sangria-derivation_3	4.0.2	-	d7163cad6ba1e61604412551c902a8273eba8a3f
org.sangria-graphql	sangria-derivation_3	4.1.0	-	43c2d631c7ee488bbfcbe876f19391d87ba33da6
org.sangria-graphql	sangria-derivation_3	4.1.0-RC1	-	b00fe2c0e785c26ef3608b20b0befbc47dde4a2a
org.sangria-graphql	sangria-derivation_3	4.1.0-RC2	-	88461570cb135fe326853dcba3997881e4f98d52
org.sangria-graphql	sangria-derivation_3	4.1.1	-	7df870086dd3a7865b48aa4c3b8d3400bbdc28fb
