ant-doxygen	ant-doxygen	1.2	-	8c91953fb946245a7ab741353c26687c402319df
org.opencastproject	opencast-distribution-service-streaming-wowza	12.8	-	bce196c813696fada81a474fcd70e46e2ce32258
org.opencastproject	opencast-distribution-service-streaming-wowza	12.9	-	566c09b0f00681358c7449dd6171874e0c2e0342
org.opencastproject	opencast-distribution-service-streaming-wowza	13.0	-	848f3d52deaf5a57a6da3eb16a06c2ce9c1d1352
org.opencastproject	opencast-distribution-service-streaming-wowza	13.1	-	6cf9f4543b8a0eb9f45e30759ec79661b6dd26b7
org.opencastproject	opencast-distribution-service-streaming-wowza	13.10	-	6cd608b17b35869725cecc79b98e1c81c1a3fa42
org.opencastproject	opencast-distribution-service-streaming-wowza	13.11	-	1f19221b2d905d39448bd32cbfb877130613f030
org.opencastproject	opencast-distribution-service-streaming-wowza	13.12	-	64e47a6993992b1e2734d3bbc11a3387cb47b261
org.opencastproject	opencast-distribution-service-streaming-wowza	13.2	-	aa80010faa187b805f3895fe0b9759f112b9feab
org.opencastproject	opencast-distribution-service-streaming-wowza	13.4	-	57ad538c8279e2f1f74e22270dd74ff3e28402ce
org.opencastproject	opencast-distribution-service-streaming-wowza	13.6	-	0c477142f3ed85f4943427840ca4ff0a8c7ea9d9
org.opencastproject	opencast-distribution-service-streaming-wowza	13.7	-	0b194fe4b426f885c0d7fca1bde37fc099fada2c
org.opencastproject	opencast-distribution-service-streaming-wowza	13.8	-	c61b7709d3ef6fca8c548d3343d449105a460d41
org.opencastproject	opencast-distribution-service-streaming-wowza	14.0	-	c9c29d2cf8115f40dff29739d57a221c3d8588de
org.opencastproject	opencast-distribution-service-streaming-wowza	14.1	-	6ccda05b7648a9c1f8d07cbdddf97d48120ca161
org.opencastproject	opencast-distribution-service-streaming-wowza	14.10	-	3d935abad62520888f026bccfb301a4fe8c0ca95
org.opencastproject	opencast-distribution-service-streaming-wowza	14.11	-	06f3e32b4fcb157ae20a15f49293d93118130b1d
org.opencastproject	opencast-distribution-service-streaming-wowza	14.12	-	b87f8ff2c3de8c423c6e44a8c36cf7692f6a2064
org.opencastproject	opencast-distribution-service-streaming-wowza	14.13	-	4dc403f305f36a1f3e790bac8e1b6a8489ebff13
org.opencastproject	opencast-distribution-service-streaming-wowza	14.2	-	dcd33249d490726449457fa42401475cbd4260c9
org.opencastproject	opencast-distribution-service-streaming-wowza	14.3	-	6728934eef57fb1547a69ace5349328d8728c402
org.opencastproject	opencast-distribution-service-streaming-wowza	14.5	-	961e6c6a6b8b980d4cd5f1771a4bb5aa2be698d3
org.opencastproject	opencast-distribution-service-streaming-wowza	14.7	-	126c037b0e6dffe5be46a03358785d56ba2efc29
org.opencastproject	opencast-distribution-service-streaming-wowza	14.8	-	f4944503203268ffbc88c0ca3f70fbfdd31c9a29
org.opencastproject	opencast-distribution-service-streaming-wowza	14.9	-	5753daf59133b8e40ec72f0bcd404d8ff3ea49ff
org.opencastproject	opencast-distribution-service-streaming-wowza	15.0	-	40f29e37a1b06db47cd7e07790c058d252afc7f8
org.opencastproject	opencast-distribution-service-streaming-wowza	15.1	-	30da0a7f4e9b3ed194224b4619a97452ce41e387
org.opencastproject	opencast-distribution-service-streaming-wowza	15.10	-	51d45f537ddf7c7cb017c5fa80eea9429e586851
org.opencastproject	opencast-distribution-service-streaming-wowza	15.11	-	07389f5f00ebb9ac4b0f7a597d38267d0d768917
org.opencastproject	opencast-distribution-service-streaming-wowza	15.12	-	dc3570b1e16aa2a14a2dca98ff7c54b599f8438b
org.opencastproject	opencast-distribution-service-streaming-wowza	15.13	-	8a61d5f0311198843d5b67bd1c587adb93d39520
org.opencastproject	opencast-distribution-service-streaming-wowza	15.2	-	a7c61fd76d64f341377cfd201c6e9c1653efb58b
org.opencastproject	opencast-distribution-service-streaming-wowza	15.3	-	f4ffd18add7e1e9948f4ed4483968b91207f42f5
org.opencastproject	opencast-distribution-service-streaming-wowza	15.4	-	2542cadbc94639790e6fb3741d052105610f4b53
org.opencastproject	opencast-distribution-service-streaming-wowza	15.5	-	7538b7de328a74760c27a44bf405ad139e378a11
org.opencastproject	opencast-distribution-service-streaming-wowza	15.6	-	8157fb8351e2ccc4e245b0b674470f1398491481
org.opencastproject	opencast-distribution-service-streaming-wowza	15.7	-	8b1ea75dc7267dee7c61541ecdad93dc7b66c948
org.opencastproject	opencast-distribution-service-streaming-wowza	15.8	-	2b186240625a476613e36c42f69385253b1c5614
org.opencastproject	opencast-distribution-service-streaming-wowza	15.9	-	4007fbd14e349642b26a78ac441e312440799342
org.opencastproject	opencast-distribution-service-streaming-wowza	16.0	-	ab75e3e1db8ab500608029ae9270d8b7f0b2732c
org.opencastproject	opencast-distribution-service-streaming-wowza	16.1	-	263a67ef6590d8fcc09231c0614c2dfb9e3ed006
org.opencastproject	opencast-distribution-service-streaming-wowza	16.10	-	43f6ed0fd2a77019f6309693f663a684c96c2d08
org.opencastproject	opencast-distribution-service-streaming-wowza	16.2	-	7b30c8c3bbdf71337d07bf3f78489a17fcf3a154
org.opencastproject	opencast-distribution-service-streaming-wowza	16.3	-	c9cefdd42d9e8010f2325966b6a09f3f9dc5ce16
org.opencastproject	opencast-distribution-service-streaming-wowza	16.4	-	a738fd0649567e4cb5bb27cc55f1a5db8aee264e
org.opencastproject	opencast-distribution-service-streaming-wowza	16.5	-	cd7fa8f0917448d9bf094dc0b15853c76ce131f9
org.opencastproject	opencast-distribution-service-streaming-wowza	16.6	-	4560a61f19dbc4db641c0489c76180498a47691d
org.opencastproject	opencast-distribution-service-streaming-wowza	16.7	-	6fff247541ef03c614b66f50a015ed6e8f42cfe9
org.opencastproject	opencast-distribution-service-streaming-wowza	16.8	-	31200360c709f23f69bb829942ce87f249c224f9
org.opencastproject	opencast-distribution-service-streaming-wowza	16.9	-	2961718c0f0e41f3f6615bc861f25c1696a46ca7
org.opencastproject	opencast-distribution-service-streaming-wowza	9.0	-	998a0b8bb562f2ef1b4fa6392d02d0bbf7a51cdf
org.opencastproject	opencast-distribution-service-streaming-wowza	9.1	-	8a34eb8c19722654922d34ba8f0face085a61ee2
org.opencastproject	opencast-distribution-service-streaming-wowza	9.10	-	537d745536d03c655d50b6bf449f00c9101d34f4
org.opencastproject	opencast-distribution-service-streaming-wowza	9.11	-	0a6120e78493c5a645156e8f7728634a8e9ccee0
org.opencastproject	opencast-distribution-service-streaming-wowza	9.12	-	5f6f00bece558ead41cc23c00a9bb8880093c5d3
org.opencastproject	opencast-distribution-service-streaming-wowza	9.2	-	d15e2bf0951f6468f40355392164e978b7b3805d
org.opencastproject	opencast-distribution-service-streaming-wowza	9.3	-	0f82ad465f793345e700ca443d796ce4a91f9bae
org.opencastproject	opencast-distribution-service-streaming-wowza	9.4	-	af1973b12eb62ef8ed37a156ae81beced95182f1
org.opencastproject	opencast-distribution-service-streaming-wowza	9.5	-	12de1e50cc9e55935b9e1325c3d04914579afda1
org.opencastproject	opencast-distribution-service-streaming-wowza	9.6	-	e26fb5db8976d2044060c1ff47333d729a11da50
org.opencastproject	opencast-distribution-service-streaming-wowza	9.7	-	a20468a83a08215de3f306fb25925a64c378ec08
org.opencastproject	opencast-distribution-service-streaming-wowza	9.9	-	c71ca01e00f50cc16dd4809bb36be8e5b826c0af
org.opendaylight.bgpcep	bgp-l3vpn	0.10.0	-	d8ae464a499f7561eab768396c9ccc6d502a8417
org.opendaylight.bgpcep	bgp-l3vpn	0.10.1	-	dafa6b541ebf0ed6048428f76171d9b29af2b6ee
org.opendaylight.bgpcep	bgp-l3vpn	0.10.2	-	7378a202c3fd03320dc89985925adb6278fe0d01
org.opendaylight.bgpcep	bgp-l3vpn	0.10.3	-	ab44b3074d651816f83e26631f99be922e188833
org.opendaylight.bgpcep	bgp-l3vpn	0.11.0	-	f241461e14dc0ab1a81cca1c12118ad1baebbcd6
org.opendaylight.bgpcep	bgp-l3vpn	0.11.1	-	51b98e52f3a72bf1abf4e3376ad19acc97936849
org.opendaylight.bgpcep	bgp-l3vpn	0.11.2	-	92fac5ec57c3c449a689832421b90e570f341b78
org.opendaylight.bgpcep	bgp-l3vpn	0.11.3	-	41505b74102dc6c2fc158fe85a43e3aa372bb6b4
org.opendaylight.bgpcep	bgp-l3vpn	0.12.0	-	5a1a70ea86e418985298f6e4b35b529fcc1f520f
org.opendaylight.bgpcep	bgp-l3vpn	0.12.1	-	7afed80b1101e7eca135dc8a2d9a44f59117ec81
org.opendaylight.bgpcep	bgp-l3vpn	0.12.2	-	c719b5f410f933191773f1a84f136bd397526999
org.opendaylight.bgpcep	bgp-l3vpn	0.12.3	-	43c903208def27d4d3d07747e040fbe76c24fb60
org.opendaylight.bgpcep	bgp-l3vpn	0.12.4	-	2860d96f913cbf76482a76c3355868a4d562e9b3
org.opendaylight.bgpcep	bgp-l3vpn	0.13.0	-	fd63cef627223c89e1b9c002ec501e8c8fb00005
org.opendaylight.bgpcep	bgp-l3vpn	0.13.1	-	c3043bb62c75f31a0ead684cff3f6048edbad1e9
org.opendaylight.bgpcep	bgp-l3vpn	0.13.2	-	897c713df7fb1731b9160b20901d69cf3aa0d69d
org.opendaylight.bgpcep	bgp-l3vpn	0.13.3	-	1005aecdfee68450715a7845f95869781371480d
org.opendaylight.bgpcep	bgp-l3vpn	0.14.0	-	6e159674109b993926e13f41fc88e6c4da9e5ac2
org.opendaylight.bgpcep	bgp-l3vpn	0.14.1	-	e4528fbf319718a2b2baa3555da2deccd317dcee
org.opendaylight.bgpcep	bgp-l3vpn	0.14.2	-	e4bbd24164b6107f3635d2f5d07003e264063e76
org.opendaylight.bgpcep	bgp-l3vpn	0.14.3	-	c0d33e337db0205640929456271c9352cdc577f3
org.opendaylight.bgpcep	bgp-l3vpn	0.14.4	-	4e3716147e23eaca8a9286be592b7bbd21df93df
org.opendaylight.bgpcep	bgp-l3vpn	0.15.0	-	f6ee268ea5d99d48d81aa211edb71ae9aaea1646
org.opendaylight.bgpcep	bgp-l3vpn	0.15.1	-	abc2112902f118dfe73efd2c5c8af158c6bebc91
org.opendaylight.bgpcep	bgp-l3vpn	0.15.2	-	644382add41100cc6168984431c9a56d129fb071
org.opendaylight.bgpcep	bgp-l3vpn	0.15.3	-	2e7485de08b7dc6e1772ecb4c8ba0f552beac18a
org.opendaylight.bgpcep	bgp-l3vpn	0.15.4	-	eb5cee26c951035911283a4dcd6d62885de84eb8
org.opendaylight.bgpcep	bgp-l3vpn	0.16.0	-	ba2657bee8d0d143a18d5e329b985f9249c73f56
org.opendaylight.bgpcep	bgp-l3vpn	0.16.1	-	4b43a0eff863e7570f0329144eb0045709828503
org.opendaylight.bgpcep	bgp-l3vpn	0.16.10	-	71685b19bca4bae6d2e7e7979e85d6deb9e96842
org.opendaylight.bgpcep	bgp-l3vpn	0.16.11	-	0c7eb61c93564ab500857c5ea11dbf01ea1fe513
org.opendaylight.bgpcep	bgp-l3vpn	0.16.12	-	d59b6ae8db47d9527ff31dde3a59f3f1b06b6e3c
org.opendaylight.bgpcep	bgp-l3vpn	0.16.13	-	7055535881faba77989f2717b97b76f0eec9b1f3
org.opendaylight.bgpcep	bgp-l3vpn	0.16.14	-	b3c3fe7f8aac0f6730ca6ff2da945a76807e7253
org.opendaylight.bgpcep	bgp-l3vpn	0.16.15	-	758bdd7e6af2227f11ef419fa5b716c347546ce8
org.opendaylight.bgpcep	bgp-l3vpn	0.16.16	-	1380fa35ccc82ff2c2e56c7657b0335aa8fa294a
org.opendaylight.bgpcep	bgp-l3vpn	0.16.2	-	df085f54d14a222934a2d2f87359714863a8b1f6
org.opendaylight.bgpcep	bgp-l3vpn	0.16.3	-	4831a1a0c240560b6ea8df802c022b6e05b76606
org.opendaylight.bgpcep	bgp-l3vpn	0.16.4	-	5e4a9fccf91f20c915e7d3fc37a0ec96a45eb892
org.opendaylight.bgpcep	bgp-l3vpn	0.16.5	-	860839804cda7e0f808dd507f6d78c750fe95acd
org.opendaylight.bgpcep	bgp-l3vpn	0.16.6	-	562f25dfdbd6266cd8e95a0e3077776f19e3e470
org.opendaylight.bgpcep	bgp-l3vpn	0.16.7	-	71001d4b93490ff67ac3aa02003ea1786932dcc1
org.opendaylight.bgpcep	bgp-l3vpn	0.16.8	-	5e3acccdb268cb33c62c27c4e72bc7374b5ade00
org.opendaylight.bgpcep	bgp-l3vpn	0.16.9	-	849a71c1d62338fb64d3724d9d52ef4f6f01ce09
org.opendaylight.bgpcep	bgp-l3vpn	0.17.0	-	28b593050269b8b03b1b4b65b634e462c200086e
org.opendaylight.bgpcep	bgp-l3vpn	0.17.1	-	accc2185435253e9e3a55fac34db2e51e000f8ac
org.opendaylight.bgpcep	bgp-l3vpn	0.17.10	-	30895d0b32e038ee41e7b8900b9665216cbab194
org.opendaylight.bgpcep	bgp-l3vpn	0.17.2	-	126764a36208531c1bbcfd3aed16c1a50f11a4e4
org.opendaylight.bgpcep	bgp-l3vpn	0.17.3	-	8ffb09829fddd730fb1b09da95191359ca377165
org.opendaylight.bgpcep	bgp-l3vpn	0.17.4	-	ad0e84d1a8b637f88cae43454240a33472ede145
org.opendaylight.bgpcep	bgp-l3vpn	0.17.5	-	1825a3316425fd74e16e50e541b2d477bf9f4b72
org.opendaylight.bgpcep	bgp-l3vpn	0.17.6	-	91f49acccff74a1ad6d6c7ea8ec51719308436dc
org.opendaylight.bgpcep	bgp-l3vpn	0.17.7	-	b479c933cc14a186b2c43a0a39a168f9f2395ca3
org.opendaylight.bgpcep	bgp-l3vpn	0.17.8	-	ab12999faad90e5ebfba882d62c0e7d32be709f4
org.opendaylight.bgpcep	bgp-l3vpn	0.17.9	-	6c8ea15caa8a44e372894e9f6cd42fdfca1e3f0a
org.opendaylight.bgpcep	bgp-l3vpn	0.18.0	-	7c45b8090a38f27da3a026e5ca7c934e25fd0e54
org.opendaylight.bgpcep	bgp-l3vpn	0.18.1	-	a9282c84582fdbaac8e02f4aa19daae7a5ba8d3d
org.opendaylight.bgpcep	bgp-l3vpn	0.18.2	-	8b4897ef6bcca0d04b60a8c66fd279a6a68ccd0f
org.opendaylight.bgpcep	bgp-l3vpn	0.18.3	-	3af25f75774e3ebd1e9296e03cc86242f9102f57
org.opendaylight.bgpcep	bgp-l3vpn	0.18.4	-	0bc3af3ce48a0eefa5a48ba4fc513d0b489e1ae0
org.opendaylight.bgpcep	bgp-l3vpn	0.18.5	-	6bd78c28f8c2465ed89d966c3946c05684de5094
org.opendaylight.bgpcep	bgp-l3vpn	0.18.6	-	51ae74c8d186aa8bb55f2d420ba172f1b56cf8db
org.opendaylight.bgpcep	bgp-l3vpn	0.18.7	-	cda07bc34c7d55a4cab579c45f339f37211b6488
org.opendaylight.bgpcep	bgp-l3vpn	0.18.8	-	ec345ac4c6a0f8213504f28a5e7032503a6ba50d
org.opendaylight.bgpcep	bgp-l3vpn	0.18.9	-	3ac011d67c0db7fd3090116948bf9090ac09f8b9
org.opendaylight.bgpcep	bgp-l3vpn	0.19.0	-	a728c5ebda01a13a6d765908013e603e4b8f2dfb
org.opendaylight.bgpcep	bgp-l3vpn	0.19.1	-	9a26527efdb8c3cfd9dea73d145e8f789428ca9c
org.opendaylight.bgpcep	bgp-l3vpn	0.19.2	-	6d4d43176db87cf2b02fa6e7bda2f41d7bc9a339
org.opendaylight.bgpcep	bgp-l3vpn	0.19.3	-	e15eb62a39a840e2a442dd1b1db12179459f90d3
org.opendaylight.bgpcep	bgp-l3vpn	0.19.4	-	2ceb1b76a0549c1701704355905d3b02141ba4b4
org.opendaylight.bgpcep	bgp-l3vpn	0.19.5	-	b9584d9834852961bfdae24ffaba232cff473124
org.opendaylight.bgpcep	bgp-l3vpn	0.19.6	-	b0e60a96b8b466137072a1b485561bd0915d2622
org.opendaylight.bgpcep	bgp-l3vpn	0.19.7	-	5a40101067d6f4938d5a2905dbc5e6144ac27c3f
org.opendaylight.bgpcep	bgp-l3vpn	0.19.8	-	969b5bcf2aa38958ec5ec608fb60cceb434a8824
org.opendaylight.bgpcep	bgp-l3vpn	0.19.9	-	06b4e267fbcb3a1f829c16e0ab55c9aca0ab2575
org.opendaylight.bgpcep	bgp-l3vpn	0.20.0	-	cc72c1ce50f59b4bf8ef8a2de8f34414cf6eeb68
org.opendaylight.bgpcep	bgp-l3vpn	0.20.1	-	c933f3c1978a20d5aed992e558422fdc2735cd1d
org.opendaylight.bgpcep	bgp-l3vpn	0.20.2	-	500976f8ba679a9ba20bd9db8cc5b0afa98f1bb5
org.opendaylight.bgpcep	bgp-l3vpn	0.20.3	-	d55bffb12a069885142db5f671d8fa958285b09e
org.opendaylight.bgpcep	bgp-l3vpn	0.20.4	-	868f4e9d7ae652c07e70796443c72fefa250b1cd
org.opendaylight.bgpcep	bgp-l3vpn	0.20.5	-	d598753963bd3eb81dc8cd6eba3272a7c4360c9a
org.opendaylight.bgpcep	bgp-l3vpn	0.20.6	-	ce0e1d8fa7e355ce739a711ba508a05751f97274
org.opendaylight.bgpcep	bgp-l3vpn	0.20.7	-	a14f348bd94e6b302aa59cf544aaf0ac53c8e1ae
org.opendaylight.bgpcep	bgp-l3vpn	0.20.8	-	39a342e2c0862d792d0206349c06909019b129b9
org.opendaylight.bgpcep	bgp-l3vpn	0.20.9	-	6b7c45cb589f40ec77e47fc327f4b5647bf7130a
org.opendaylight.bgpcep	bgp-l3vpn	0.21.0	-	db11968b2f98af5ced1d87707ef0bb5349b162fb
org.opendaylight.bgpcep	bgp-l3vpn	0.21.1	-	d33c417f60aa30ca9229223d24cdcb9bac52d9f7
org.opendaylight.bgpcep	bgp-l3vpn	0.21.10	-	38c660a6ff76d810d0529cb175f7e91e9180dbd9
org.opendaylight.bgpcep	bgp-l3vpn	0.21.11	-	13c10d5ccb53fc6bd7c92202a6fa0762f1d25591
org.opendaylight.bgpcep	bgp-l3vpn	0.21.2	-	48e66f131c0bd0596a603a0b60c726db917d4536
org.opendaylight.bgpcep	bgp-l3vpn	0.21.3	-	00c1fcbec45f7d0cdad42121629e255147148459
org.opendaylight.bgpcep	bgp-l3vpn	0.21.4	-	e85e21352a3f737f4e72b6160c6e83e3e7f9ed16
org.opendaylight.bgpcep	bgp-l3vpn	0.21.5	-	3f8d6221b2ebf8d7dfef045090d1f3fec3371a9c
org.opendaylight.bgpcep	bgp-l3vpn	0.21.6	-	927624fff8627a5ee8470fb9e0ae3be7ad694fea
org.opendaylight.bgpcep	bgp-l3vpn	0.21.7	-	a3d1a0ce985874216572b60aa03606ca02ef73f8
org.opendaylight.bgpcep	bgp-l3vpn	0.21.8	-	56a6e41c8232ba4a33ef287722404095c1973979
org.opendaylight.bgpcep	bgp-l3vpn	0.21.9	-	bd8e2077b6e161a520650dac6ad855ce8d663d9f
org.opendaylight.bgpcep	bgp-l3vpn	0.22.0	-	5698d5fdbe4d75d481a1b1df39822d7f28e60dc7
org.opendaylight.bgpcep	bgp-l3vpn	0.22.1	-	55e901c5cfd04bd354427e388aa7a1e63f1b1e52
org.opendaylight.bgpcep	bgp-l3vpn	0.22.10	-	8d44a66588aa91c1460c9076118ad5aaade1bb04
org.opendaylight.bgpcep	bgp-l3vpn	0.22.2	-	4721cf54756d69ba12560ec718bcd9e0e80bce81
org.opendaylight.bgpcep	bgp-l3vpn	0.22.3	-	c5ef06d3a1d6bdbdcd725e5671f95e91e403dc52
org.opendaylight.bgpcep	bgp-l3vpn	0.22.4	-	3f9a136c657cedf2b0b5e17cc5bed4206dd74d64
org.opendaylight.bgpcep	bgp-l3vpn	0.22.5	-	672f5539103ab14bb2813305535f71187dc62b5a
org.opendaylight.bgpcep	bgp-l3vpn	0.22.6	-	f1bebb2798050986e1e728d8b2919ed2a2bc2461
org.opendaylight.bgpcep	bgp-l3vpn	0.22.7	-	45c1a1a99ebdd7f44b2876a799c166cf5f43bd4f
org.opendaylight.bgpcep	bgp-l3vpn	0.22.8	-	768835674ebf34f520a7c82bc5d5f5399762f975
org.opendaylight.bgpcep	bgp-l3vpn	0.22.9	-	be524786b9a40e92b2ff2f2917b8b41dc199bc1f
org.opendaylight.bgpcep	bgp-l3vpn	0.6.0-Boron	-	b2fe0dd66624dcb2d14fa50da2efc586cc74e256
org.opendaylight.bgpcep	bgp-l3vpn	0.6.1-Boron-SR1	-	c9be3ef6b69cc8afedabb0f03dc8a4cc33580d18
org.opendaylight.bgpcep	bgp-l3vpn	0.6.2-Boron-SR2	-	a455548b4c8e656f63d0724bc2efde89cd4e9a52
org.opendaylight.bgpcep	bgp-l3vpn	0.6.3-Boron-SR3	-	f7c67f835a772ce81b2dc5ec20da9de24ddb7abb
org.opendaylight.bgpcep	bgp-l3vpn	0.6.4-Boron-SR4	-	a64def374f9464e4ec7a4d88e9a947765073d208
org.opendaylight.bgpcep	bgp-l3vpn	0.7.0-Carbon	-	d591c4f398bcfb245a066588a0bc4ce721b7d759
org.opendaylight.bgpcep	bgp-l3vpn	0.7.1-Carbon	-	e0418ad9825ea77113431a2ade64e30f0cb79604
org.opendaylight.bgpcep	bgp-l3vpn	0.7.2-Carbon	-	e1888882ea355c49ad8c8b3c783f409c64ba8f8e
org.opendaylight.bgpcep	bgp-l3vpn	0.7.3-Carbon	-	391fe631c9e226e0bc5e65eab6db282a831371de
org.opendaylight.bgpcep	bgp-l3vpn	0.7.4-Carbon	-	c86d562c980e47d65283c5cbcf163cf3604b69ba
org.opendaylight.bgpcep	bgp-l3vpn	0.8.0	-	d86a6382b38b491372f661c03b7c58bd296c3ca2
org.opendaylight.bgpcep	bgp-l3vpn	0.8.1	-	30fac484e66033fc0e5c336cb20873598fc5c177
org.opendaylight.bgpcep	bgp-l3vpn	0.8.2	-	2632212fc9ab70afa011c8e07f49c4d8b70c5f95
org.opendaylight.bgpcep	bgp-l3vpn	0.8.3	-	ba20ae85e61892863a61d94fd0e97e459943eeb6
org.opendaylight.bgpcep	bgp-l3vpn	0.9.0	-	137fe1f1eedf63e412e7a3cbe45a215488058255
org.opendaylight.bgpcep	bgp-l3vpn	0.9.1	-	d80ce606a838753e70172ca4010d58b97bc58cba
org.opendaylight.bgpcep	bgp-l3vpn	0.9.2	-	0a6eecb1c40099403ac28cc8083428e667cbd78c
org.opendaylight.bgpcep	bgp-l3vpn	0.9.3	-	bb38d915fc740882b750c177bbcbae11c0d5a4f5
org.opendaylight.bgpcep	bgp-l3vpn	0.9.4	-	9cc777c6b6d907ba991293463c849b56e694eecf
org.opendaylight.controller	netconf-monitoring	0.2.3	-	b6ab619eb941f7dd723417dae69f296f6323f060
org.opendaylight.controller	netconf-monitoring	0.2.5-Helium	-	1e982058d42de6692079c28e6c574037ca567ee4
org.opendaylight.controller	netconf-monitoring	0.2.6-Helium-SR1	-	9a35a356635f368c98eb43d920b5c44c3b286716
org.opendaylight.controller	netconf-monitoring	0.2.6-Helium-SR1.1	-	32fdd644eeecbd27f6f6c0809b022564e5be65ae
org.opendaylight.controller	netconf-monitoring	0.2.7-Helium-SR2	-	17cc94a3596f1e3164ada60af49d15cf78a9b786
org.opendaylight.controller	netconf-monitoring	0.2.8-Helium-SR3	-	4ddf4a7f45ef282119791eeae3df12b5a177eb9d
org.opendaylight.controller	netconf-monitoring	0.2.9-Helium-SR4	-	90c1c6aff24ef373478393de300b90605d279cdc
org.opendaylight.controller	netconf-monitoring	0.3.0-Lithium	-	35fa0f7ce02ed9ec20b0ca1045b29a15ee430c8f
org.opendaylight.controller	netconf-monitoring	0.3.1-Lithium-SR1	-	3807ce1886cb4e357d546bab225660d88ec475b2
org.opendaylight.controller	netconf-monitoring	0.3.2-Lithium-SR2	-	ad1dc1fc2e25f0c50c8277daf8bdc5a78a0995a2
org.opendaylight.controller	netconf-monitoring	0.3.3-Lithium-SR3	-	70a489f9cc04669ddabcc509e8a27ebe4b7f155a
org.opendaylight.controller	netconf-monitoring	0.3.4-Lithium-SR4	-	b070252fce5d2f5b285caf7011401a86d7e803a5
org.opendaylight.mdsal	mdsal-dom-inmemory-datastore	10.0.0	-	f1191d4a0b9b676a6e8697283919cba6175d172b
org.opendaylight.mdsal	mdsal-dom-inmemory-datastore	10.0.1	-	cf7404765c53f7950246983311a7a5ecbabf9f5c
org.opendaylight.mdsal	mdsal-dom-inmemory-datastore	10.0.2	-	defe8c9516df1c470d4c36e892548900ae19248b
org.opendaylight.mdsal	mdsal-dom-inmemory-datastore	10.0.3	-	580d0b1aab32cddd208b992d6ab902cff2101952
org.opendaylight.mdsal	mdsal-dom-inmemory-datastore	10.0.4	-	ac564056004f4e4b13b4a154f197645a9b5a3324
org.opendaylight.mdsal	mdsal-dom-inmemory-datastore	10.0.5	-	7ecb09d5b267cb94f760ddb86a40aef79da1f926
org.opendaylight.mdsal	mdsal-dom-inmemory-datastore	10.0.6	-	23a7efa3efd3caf56fc9c24f9c0641866d678173
org.opendaylight.mdsal	mdsal-dom-inmemory-datastore	10.0.7	-	dcc5ce0c5d8f1081c5c1b968a017511506febe79
org.opendaylight.mdsal	mdsal-dom-inmemory-datastore	10.0.8	-	3b97be00a3402a6a67e2a178fb1267d7014aec0c
org.opendaylight.mdsal	mdsal-dom-inmemory-datastore	10.0.9	-	d9648f3c2eaa9b693ac6229699b2e73b132e7e20
org.opendaylight.mdsal	mdsal-dom-inmemory-datastore	11.0.0	-	53422ba7ea8d715a22f16b74aa4619e368d3d1c7
org.opendaylight.mdsal	mdsal-dom-inmemory-datastore	11.0.1	-	d33ecd04d44360b668cc80e90d4d683fd9283466
org.opendaylight.mdsal	mdsal-dom-inmemory-datastore	11.0.10	-	ffe150123091c5ff3a9f53ccd201b77c8ec32d34
org.opendaylight.mdsal	mdsal-dom-inmemory-datastore	11.0.11	-	0855913c44809704777da7eb7a3130b015999c1b
org.opendaylight.mdsal	mdsal-dom-inmemory-datastore	11.0.12	-	c91695ff1596f24ea018b5806ea9663f27556961
org.opendaylight.mdsal	mdsal-dom-inmemory-datastore	11.0.13	-	c56e99ef9fc67a72b77e40ae1dc6d7a038d116c0
org.opendaylight.mdsal	mdsal-dom-inmemory-datastore	11.0.14	-	4fc98df8b9b40965c69f4c8b5c54e2f3d4f17ff3
org.opendaylight.mdsal	mdsal-dom-inmemory-datastore	11.0.15	-	952a91422b7951fc9f6dd31ff8b55bde704b74b7
org.opendaylight.mdsal	mdsal-dom-inmemory-datastore	11.0.16	-	ce3fc8c08c53d998aece6a9baa10de8ecd192af5
org.opendaylight.mdsal	mdsal-dom-inmemory-datastore	11.0.2	-	b61fc88f83baa41e8a37a44924b7142969907fd7
org.opendaylight.mdsal	mdsal-dom-inmemory-datastore	11.0.3	-	1afa954f454fb2c62e6314fb00a662b97a123b32
org.opendaylight.mdsal	mdsal-dom-inmemory-datastore	11.0.4	-	e30c41d7e8d8fe79d98e192d112c97ecb9fb33ae
org.opendaylight.mdsal	mdsal-dom-inmemory-datastore	11.0.5	-	fe519d7e999959689e8ce13aaf8b66699559e005
org.opendaylight.mdsal	mdsal-dom-inmemory-datastore	11.0.6	-	3e84ab296a98dfc70f349124bfd3acc7a42a3f42
