cloud.mburger.mb_android_kt	mb_android_kt	0.8.0		N/A
software.amazon.awssdk	forecastquery	2.17.209		029493c41ca46cfeb4fb6c530ffa8720e30eafff
software.amazon.awssdk	forecastquery	2.17.21		44c21821a7173a41c50a0efba3a9583d6440dbbf
software.amazon.awssdk	forecastquery	2.17.210		2a465f810ba5651b2c8a3e55e04094b6b13066cc
software.amazon.awssdk	forecastquery	2.17.211		90a650a4e6135b75b1f18abf08a4643890d29f60
software.amazon.awssdk	forecastquery	2.17.212		2384af66ac8d4ff3513f8867fc6b400830fcef05
software.amazon.awssdk	forecastquery	2.17.213		bfacb698eb12c9d77ac31d961d6a96007ac602ac
software.amazon.awssdk	forecastquery	2.17.214		1b280894e672c8f99fde38ed47d3d598e573b5f7
software.amazon.awssdk	forecastquery	2.17.215		bc10f8d85ccee074e2f8d4ae2f810cfb582f1364
software.amazon.awssdk	forecastquery	2.17.216		7f488d8aaac15806576c7114a3828608f11ae025
software.amazon.awssdk	forecastquery	2.17.217		9bebaac6e8e548f0cb6ce08b2a7bf5c8fbc39023
software.amazon.awssdk	forecastquery	2.17.218		65c2a88ce8f315ac5ad93a945eb934bdd8ca5ed1
software.amazon.awssdk	forecastquery	2.17.219		d239c6ac5e411a185998f7fe8dc0e89a358b72c1
software.amazon.awssdk	forecastquery	2.17.22		5288ca2ff0a3f61b700cdc41d33b110535e79849
software.amazon.awssdk	forecastquery	2.17.220		c5c83a1ebf74b53393d9422f7b2843cb1f0f8ed2
software.amazon.awssdk	forecastquery	2.17.221		0654e7fe08da60230295c201e5b2b9e569939601
software.amazon.awssdk	forecastquery	2.17.222		5c4fbba44cbace7766e9d6191f91ea69f8677121
software.amazon.awssdk	forecastquery	2.17.223		a14072ca9dc25cf62ff3aaec10ab665c27b31239
software.amazon.awssdk	forecastquery	2.17.224		7404e0e207a58e06b71a4612c0bdccd3943b58bf
software.amazon.awssdk	forecastquery	2.17.225		4748877b2071c8d4d86f1e1c2f8b05c494666598
software.amazon.awssdk	forecastquery	2.17.226		a8b196c650c80504d3377c5276c54aafdaa58a26
software.amazon.awssdk	forecastquery	2.17.227		efc5095854798d01c35e1a43e65edc401ecf4665
software.amazon.awssdk	forecastquery	2.17.228		6df9903946dcead82043db9e3fd7d2448261a87f
software.amazon.awssdk	forecastquery	2.17.229		0459b3ae98edc57f2ddbd7fac2da538646ad4434
software.amazon.awssdk	forecastquery	2.17.23		52f0801daf9c8ec2b313af98da8ee046b53ff5af
software.amazon.awssdk	forecastquery	2.17.230		6106a17a9cf4c613df521ebd0c3a0477ad4d5350
software.amazon.awssdk	forecastquery	2.17.231		ede7b37638fe0859449afc1fdd43b4f65a376220
software.amazon.awssdk	forecastquery	2.17.232		df0a5b5bdbeb78910bbe4c0064a427dc8e309874
software.amazon.awssdk	forecastquery	2.17.233		845cbedd3df6f104457e4e5fe744b1bbd2d45bae
software.amazon.awssdk	forecastquery	2.17.234		7c26fba3d30762b4bec64edd79a81dd03ff2acff
software.amazon.awssdk	forecastquery	2.17.235		93fce6ffb22a7a93efb714f00dd8abb1b6a54329
software.amazon.awssdk	forecastquery	2.17.236		09bc41aeaa4cfd1f35e3ae9f016d90e2b827f655
software.amazon.awssdk	forecastquery	2.17.237		003a551cc432c46473868b5882c870dd6ec26f65
software.amazon.awssdk	forecastquery	2.17.238		0d257c3263d2c7884d9056463dd5d2e2c6fd7202
software.amazon.awssdk	forecastquery	2.17.239		36968188060c07c281d9031d57842e9c5e101ef7
software.amazon.awssdk	forecastquery	2.17.24		f66908cff605a93c3eeb91190b8ca5c8b2ff69e7
software.amazon.awssdk	forecastquery	2.17.240		ceb2058a4527ae16fe22dda35ffde4937dcbc1c5
software.amazon.awssdk	forecastquery	2.17.241		4859f32ead9800b2e55f3c756c99d175bb86e8f1
software.amazon.awssdk	forecastquery	2.17.242		5c1953a29e577b98200c01a27031ced72292833c
software.amazon.awssdk	forecastquery	2.17.243		b419b9149afe6fc7e9c4535416eda367d6d91658
software.amazon.awssdk	forecastquery	2.17.244		ac7bade154eb0d57b550996d9ae5e9da617fc830
software.amazon.awssdk	forecastquery	2.17.245		943cc20ea17d44171ea4afe23c8776e6f7482540
software.amazon.awssdk	forecastquery	2.17.246		0f25f900bf2e98e45a2900aebdb73204734a8817
software.amazon.awssdk	forecastquery	2.17.247		32831ce78e6810e6e3b9402fe03ac2e42e9d1c56
software.amazon.awssdk	forecastquery	2.17.248		be82054229d36673d60cba31236256ab1f1efc1d
software.amazon.awssdk	forecastquery	2.17.249		82e3f43d725a7d58ad5378af0c6c3d3e4d90f8d8
software.amazon.awssdk	forecastquery	2.17.25		56c03bdde6c9bfc3ddb3e19afed62c5ca5eb72ae
software.amazon.awssdk	forecastquery	2.17.250		52a4b7ca18fd269908d4a9312cfe0421d75ffd16
software.amazon.awssdk	forecastquery	2.17.251		1e84fe15cd1b2a6fcae7b49c4e8c1a14071ccea1
software.amazon.awssdk	forecastquery	2.17.252		48200d16f73566407189f25acf9ea46f761e872a
software.amazon.awssdk	forecastquery	2.17.253		b439b5f33ad7a09f1753ed3c1338892fd07ba7af
software.amazon.awssdk	forecastquery	2.17.254		51b0c98e58dc48d49d3c90173df8b535deb70075
software.amazon.awssdk	forecastquery	2.17.255		0d76ed5c5c9148379dd9cf1fb5a0576189cb87aa
software.amazon.awssdk	forecastquery	2.17.256		aa8209055321fdfdb150484b7d11cf37c9bfd523
software.amazon.awssdk	forecastquery	2.17.257		8338a5fe4fdabd7574bda974e3668f8fc5eb6617
software.amazon.awssdk	forecastquery	2.17.258		ca2badee7a26dfea916d2b19f73ca260550197f0
software.amazon.awssdk	forecastquery	2.17.259		55027ac8dacbbfa777d5856530fdd9bf0f541ce2
software.amazon.awssdk	forecastquery	2.17.26		d16a068930e5e4f9b0f705ceafc376af894f38e1
software.amazon.awssdk	forecastquery	2.17.260		d0a1f7371ea81504cf5f3142379c822403d805ee
software.amazon.awssdk	forecastquery	2.17.261		95666adfe092b8179fe94dd270b2bf8350e062ea
software.amazon.awssdk	forecastquery	2.17.262		9a5962cfda87f5add63ae21a862170ff89e52b4c
software.amazon.awssdk	forecastquery	2.17.263		fcfb0561e491e53e84aebbcc1d37392042c94345
software.amazon.awssdk	forecastquery	2.17.264		79386b1d5d3edd96943655f7e8e7bc0db8df38bc
software.amazon.awssdk	forecastquery	2.17.265		032f51d8bc1e0772a5c3e6f62eeea22094da2cac
software.amazon.awssdk	forecastquery	2.17.266		d58b112f8f7ef59d2a2a590e4e2e59a7ceda9a96
software.amazon.awssdk	forecastquery	2.17.267		185e6044cb8a91a471bb5c9d465477467c2387cd
software.amazon.awssdk	forecastquery	2.17.268		f14aad2c7525a910f5c92a2a39cbd7cafcd76829
software.amazon.awssdk	forecastquery	2.17.269		c5fc7449efd8c082ea4e99103b571fcbb43ffef7
software.amazon.awssdk	forecastquery	2.17.27		6043dde773985ce5c2597e38b32faa6243f637bb
software.amazon.awssdk	forecastquery	2.17.270		112297dba0228adf4ff942a3dc6993f01fe2ce27
software.amazon.awssdk	forecastquery	2.17.271		0117b12f6ab2f19f3c6d0cf7d5ba03ad268eb9c8
software.amazon.awssdk	forecastquery	2.17.272		3867318cbf94c0249a6c8dbee71cce58a96611bd
software.amazon.awssdk	forecastquery	2.17.273		1ae8d8d1672291e34cba89274b369e636c2ea6de
software.amazon.awssdk	forecastquery	2.17.274		f111c41bb00984e276baf32f04f38fcbac78fa88
software.amazon.awssdk	forecastquery	2.17.275		eaf89fe850cc436aa54a002ea78b67dd87821561
software.amazon.awssdk	forecastquery	2.17.276		8e171aad334d03312afe27e8b1190e93c49c794c
software.amazon.awssdk	forecastquery	2.17.277		7ddef22a6fbeeedacb911a4949038fa935956a70
software.amazon.awssdk	forecastquery	2.17.278		4a63472f4ffaf183d9b50bf85f77f5d913a5a6ec
software.amazon.awssdk	forecastquery	2.17.279		87763d4929d8d310cb5c5afb39d36fbbe3f29072
software.amazon.awssdk	forecastquery	2.17.28		642145055b53b1e466e30a307652dedc7d0b24a0
software.amazon.awssdk	forecastquery	2.17.280		342dbc9ca59a9551bcee5470a4729a1b6ecdf9b3
software.amazon.awssdk	forecastquery	2.17.281		0d08bc125409b89c591699cbee7bd49869e420c4
software.amazon.awssdk	forecastquery	2.17.282		f8468534f89039505ec73b5100bf1c2c461efdaa
software.amazon.awssdk	forecastquery	2.17.283		9b65e7667a83df423b14e22d2ca7f6ae70561e86
software.amazon.awssdk	forecastquery	2.17.284		0514963847eb6e0cb870a9151943268025489ea5
software.amazon.awssdk	forecastquery	2.17.285		df06ae08260c5f4a09bd72aa9faadb4738cdaaed
software.amazon.awssdk	forecastquery	2.17.286		3ee24aacd4f7163a7b88fbd96d43f6e63cff16a8
software.amazon.awssdk	forecastquery	2.17.287		7d5106973455b9df20fcb74ecf431d535f8a1657
software.amazon.awssdk	forecastquery	2.17.288		1ad3b71bbe0a3d3992397dbfa7f23f4c63967e5f
software.amazon.awssdk	forecastquery	2.17.289		2f5f75dd08f580c9df65eabd31303c18e610fd27
software.amazon.awssdk	forecastquery	2.17.29		0f907b93e4132bcc0442946717d4621759495c19
software.amazon.awssdk	forecastquery	2.17.290		126322d6036287dfed92d84eb16b7465bf71f477
software.amazon.awssdk	forecastquery	2.17.291		70aa61cb89a92719824c5b2df170e9ec8fadacee
software.amazon.awssdk	forecastquery	2.17.292		674e8e775afe2247e72e4d8c739a5ca6eac39965
software.amazon.awssdk	forecastquery	2.17.293		57e8db085903dd17af18e48de9de2efb9be44a97
software.amazon.awssdk	forecastquery	2.17.294		1480d9c5486440802018b20bd9d5ddbd9af4931a
software.amazon.awssdk	forecastquery	2.17.295		843459d5c3feec90e922ae174e38e7c0581e8764
software.amazon.awssdk	forecastquery	2.17.3		f2e9860493223cc7ba3c8d04e30c93dc4e8857f4
software.amazon.awssdk	forecastquery	2.17.30		921cfc55d9003c41809dca57cd52ae3d1c97397f
software.amazon.awssdk	forecastquery	2.17.31		855be33b5168a947200b3aaf197b77598082ea15
software.amazon.awssdk	forecastquery	2.17.32		c10cd40cc822f41b446d0823432272435cd2585e
software.amazon.awssdk	forecastquery	2.17.33		3df460335098dc534769984afaa8032237794686
software.amazon.awssdk	forecastquery	2.17.34		c4716f26158a771c802325785bd6ec2b1a04e427
software.amazon.awssdk	forecastquery	2.17.35		9fe2468c5d2e1b451b55226146b9e536cac9f563
software.amazon.awssdk	forecastquery	2.17.36		6d963ccb428953e140781068452d858fcb27a7e1
software.amazon.awssdk	forecastquery	2.17.37		4bab336bfd5325d1054243816ea4a16c904ec40b
software.amazon.awssdk	forecastquery	2.17.38		d18937645476d6e710006a3375a41af2cd5c6f9b
software.amazon.awssdk	forecastquery	2.17.39		19478dfb7d54a0dd101c59e2d799097e6adae0ed
software.amazon.awssdk	forecastquery	2.17.4		47860eb82966387ba374fd93ec748cf95d007ed3
software.amazon.awssdk	forecastquery	2.17.40		85ed657705a0be853b766ff9c2649adbf85eaefa
software.amazon.awssdk	forecastquery	2.17.41		05ec80a86fb590ac505d0c9b6d5184a2753263a7
software.amazon.awssdk	forecastquery	2.17.42		d7dc345099e7b2c5c242f8133cbde8070ebd7b75
software.amazon.awssdk	forecastquery	2.17.43		62f51c2c2ebf132947597dadab6882b1af784ff9
software.amazon.awssdk	forecastquery	2.17.44		d75cb8ad2afdc1074e7780bd22e465de3ea888d1
software.amazon.awssdk	forecastquery	2.17.45		ffc34613bf6951baf944dcaa675c1381c628baba
software.amazon.awssdk	forecastquery	2.17.46		3a807784d67e379a630222de9f62508169abce73
software.amazon.awssdk	forecastquery	2.17.47		25ed68b39cbb9ffe70a3f9e716762bdd678507e1
software.amazon.awssdk	forecastquery	2.17.48		1a3eb8f4f2e2f2882be7ee19bac05005b1d91fc4
software.amazon.awssdk	forecastquery	2.17.49		47cb32ce05fc4f19943eb64b02ce0b563d2ef788
software.amazon.awssdk	forecastquery	2.17.5		af707e396d6911971afe6d5f12ab24d019ad7aee
software.amazon.awssdk	forecastquery	2.17.50		9e01793e9135a4330b6f7e103cde9d877ebba5a2
software.amazon.awssdk	forecastquery	2.17.51		72c04861531b8b1154c77172e75a61b617befee4
software.amazon.awssdk	forecastquery	2.17.52		7d96293954046bdf1761bd8f14e78a3e247f96c0
software.amazon.awssdk	forecastquery	2.17.53		a6b8a5a0cb0e551d7fe239117ffef55a6d7b17af
software.amazon.awssdk	forecastquery	2.17.54		7aace26954100b6d3af9e287bdf3b4c5aa33f6a0
software.amazon.awssdk	forecastquery	2.17.55		74ab088d2d96bb2824db9ef67534cb573c94e3e3
software.amazon.awssdk	forecastquery	2.17.56		d610991c5a099163acc58f66806cad25d52297d7
software.amazon.awssdk	forecastquery	2.17.57		9b7b971af45fb211217198499a5a1aa64643e840
software.amazon.awssdk	forecastquery	2.17.58		5fe8235248b8b55f0fdf09077211be68154c543f
software.amazon.awssdk	forecastquery	2.17.59		acb112ebf41ca0470b9236b4b7754f703fa0861f
software.amazon.awssdk	forecastquery	2.17.6		b9e0d8897c57fb1788eb9b0ee09dcc197d0beaaf
software.amazon.awssdk	forecastquery	2.17.60		1f8f2850ad76d6df468529c4a3c943dc4e1cc0f7
software.amazon.awssdk	forecastquery	2.17.61		be377dc5eff2e352ea1030c32e06633900cb2450
software.amazon.awssdk	forecastquery	2.17.62		df42b71a4e9e57a527693028612ff20c6974acb8
software.amazon.awssdk	forecastquery	2.17.63		a96396f7acabdc03dc59f8a7e7a3bc14cd4918a5
software.amazon.awssdk	forecastquery	2.17.64		7a227aeb18027fcf0372a21d783b52aff4e0d32b
software.amazon.awssdk	forecastquery	2.17.65		fc2525265a6076068982d931b30c1770aaad7fd4
software.amazon.awssdk	forecastquery	2.17.66		a2339963f5b13c6a0a109c98a79e57acce7a2242
software.amazon.awssdk	forecastquery	2.17.67		45483992bab624030e747d613bb46d6af5e5b7d0
software.amazon.awssdk	forecastquery	2.17.68		c6be7c64f3bcfe06aab96734edf058be635d5ca8
software.amazon.awssdk	forecastquery	2.17.69		75c8f80b280ce86c26c9f6acf2aed0f95d405f43
software.amazon.awssdk	forecastquery	2.17.7		d73989073ac958664b455e7270ecd6145c5bb121
software.amazon.awssdk	forecastquery	2.17.70		d9e561a24c9999cbfb29f11f5cf342d4fbffea55
software.amazon.awssdk	forecastquery	2.17.71		5925dbefc0fce1da16fdbcf8528352ddf9114954
software.amazon.awssdk	forecastquery	2.17.72		67918999562ac78d3f9ab7bde7bf997f5103385c
software.amazon.awssdk	forecastquery	2.17.73		6914779bb63c97c199db15056bf76e1414a4d99e
software.amazon.awssdk	forecastquery	2.17.74		cfa6630258885de543f3f38c80e5c37d23eabad3
software.amazon.awssdk	forecastquery	2.17.75		7d6b51ff5c16ad71e88190802d3d5f3d10c9810f
software.amazon.awssdk	forecastquery	2.17.76		38e398647a2b3242a845bfb0750390162a5ed514
software.amazon.awssdk	forecastquery	2.17.77		0a976ed3bfe2a6b829ad8368defeb7588526692e
software.amazon.awssdk	forecastquery	2.17.78		f92bd3d167a19a6df93e977d8fbf1408cdb7fd48
software.amazon.awssdk	forecastquery	2.17.79		0f3029720c30032d79f33f16b95cba648a1cd49b
software.amazon.awssdk	forecastquery	2.17.8		b86b443e6600628586d5fc329da8f5504fb2fd99
software.amazon.awssdk	forecastquery	2.17.80		ad6761ed9966d741ebc58b9f28c33c02d8765123
software.amazon.awssdk	forecastquery	2.17.81		af1a193a6040a6f7b54eac762d2880e8d2314677
software.amazon.awssdk	forecastquery	2.17.82		62390c194ef81a45c7f098df5a3a62cdc60cf5a3
software.amazon.awssdk	forecastquery	2.17.83		b8a895322de9c50acb451400ffb3f0be1463c186
software.amazon.awssdk	forecastquery	2.17.84		d18e1aa2d7f174b4e10e47d1e7f6e1e0680ef44f
software.amazon.awssdk	forecastquery	2.17.85		9b64c73e21db9192a583db3fe11a6871be654874
software.amazon.awssdk	forecastquery	2.17.86		f03bda5cc3e6c778327b49e78728f52e4a8cf525
software.amazon.awssdk	forecastquery	2.17.87		3b867e87fd5e243be4d6a3366f1146cd79530775
software.amazon.awssdk	forecastquery	2.17.88		e4a23b62516ae18bc96de0c07433d9b3a6f2c711
software.amazon.awssdk	forecastquery	2.17.89		3069ba7479892587c6675060ad63ed111aeede49
software.amazon.awssdk	forecastquery	2.17.9		4a4d62665ad549e4e4cbe9518f15601673c89c51
software.amazon.awssdk	forecastquery	2.17.90		d59afae0636dd0913510984af94386de92735f3b
software.amazon.awssdk	forecastquery	2.17.91		cc56c9a7ab059774ae41c09c68de98c0687c4cbd
software.amazon.awssdk	forecastquery	2.17.92		6f97309a115a746dd9ab9c154b738c0814124291
software.amazon.awssdk	forecastquery	2.17.93		f93d093d77ae370dc739d7cb433358a3788b8954
software.amazon.awssdk	forecastquery	2.17.94		3fb3e6cad861dffc5803c0e8d05ce98bdb7db6e1
software.amazon.awssdk	forecastquery	2.17.95		b75e53042ae49c0d2842bd53248953427db6ddcc
software.amazon.awssdk	forecastquery	2.17.96		341b68a49ddd253da4805801bcdd50b827527b0a
software.amazon.awssdk	forecastquery	2.17.97		61b238353a68e1f59ed94b7a05f3f40e8c01bc0f
software.amazon.awssdk	forecastquery	2.17.98		8f2487f00b105ae5ad7eb289bfcb0e3b3f8b9e9b
software.amazon.awssdk	forecastquery	2.17.99		db28333f7e0b8102f5a2535e1d1196cd88950382
software.amazon.awssdk	forecastquery	2.18.0		7bebbe1505e94a7970a80f2ac880bcb48a44d8df
software.amazon.awssdk	forecastquery	2.18.1		af485f75fed07d035bd199a498a0dcdfaab52f21
software.amazon.awssdk	forecastquery	2.18.10		4f705774d36489a633e6b8c136b2aa100e9eec8c
software.amazon.awssdk	forecastquery	2.18.11		3554e204fa37d7166adf45783f8bf739a834b707
software.amazon.awssdk	forecastquery	2.18.12		65b59f1a6c636890b1bed0b186dbeb51e2acccaf
software.amazon.awssdk	forecastquery	2.18.13		3c06ab5d9abcfbcd870f1c55f6cb40bc9c13ca3f
software.amazon.awssdk	forecastquery	2.18.14		ca47f6dfeb30bfb49c5a3c51754a9465580efca2
software.amazon.awssdk	forecastquery	2.18.15		235435a909ab758b544e1748a81d2d7eb2492313
software.amazon.awssdk	forecastquery	2.18.16		e3ded50ce605bac2314a2ae17149828980190066
software.amazon.awssdk	forecastquery	2.18.17		e3c0f198973d82f91131fb9c208cf1c0f7f3806b
software.amazon.awssdk	forecastquery	2.18.18		689108eec254d6eca102480533e76ffcdd6aaa6c
software.amazon.awssdk	forecastquery	2.18.19		4c5e584d8325152152e1dc8719eb7884340176b3
software.amazon.awssdk	forecastquery	2.18.2		bc7a577cbdbb0bd86b4a9e748d9feb60868329c7
software.amazon.awssdk	forecastquery	2.18.20		2b291f6547cb03ca86a357bb2e17777d5a895c3f
software.amazon.awssdk	forecastquery	2.18.21		c02c8533feda0a421e75c874a7f9c84b9d8dc36e
software.amazon.awssdk	forecastquery	2.18.22		ad101aecf5270628ad54d8abb3d139c065905c28
software.amazon.awssdk	forecastquery	2.18.23		521ff1575433e882959a2bbeaf1d0da27801daf4
software.amazon.awssdk	forecastquery	2.18.24		3892fdc296a6c4d6ad5289a1639de951f0d7366b
software.amazon.awssdk	forecastquery	2.18.25		e1506fca6793ead97111b1ff736b6f58648845be
software.amazon.awssdk	forecastquery	2.18.26		10f0d0a9ea8ea1187b405a47a8a866e8ee34687d
software.amazon.awssdk	forecastquery	2.18.27		07f6cfca0b9772ef1c08bb0c7f3e07c6adc323b1
software.amazon.awssdk	forecastquery	2.18.28		d9f22913f3d8a2340e99a3928b449834c3985723
software.amazon.awssdk	forecastquery	2.18.29		8076c83cf8e0888b9a44b38af2acf474fda568ee
software.amazon.awssdk	forecastquery	2.18.3		2155d80c5d9d3e077d4e7dd9ee2ff45956069b29
software.amazon.awssdk	forecastquery	2.18.30		43bb774cfc1134779a57a9a90c1800112614c935
software.amazon.awssdk	forecastquery	2.18.31		04686d22a4beac8d546012ca3de074bbd20a95b2
software.amazon.awssdk	forecastquery	2.18.32		0a3129b439e91f43ee1830845cd69865e36339d4
software.amazon.awssdk	forecastquery	2.18.33		fd2bb142160dbc2ddd03189a5178b42267076d79
software.amazon.awssdk	forecastquery	2.18.34		10031a940d42206cff35ca78b8d41b059b4cd7f5
software.amazon.awssdk	forecastquery	2.18.35		5a363e2eb58a472d69583c7b2dcbcb2888301493
software.amazon.awssdk	forecastquery	2.18.36		1bebdf4a6006b1540c82396dfae571a311974090
software.amazon.awssdk	forecastquery	2.18.37		c901a44950f5e5df5fdda6be801757416053e813
software.amazon.awssdk	forecastquery	2.18.38		c0010f71bc5c406468367c47d5fc3ae592334774
software.amazon.awssdk	forecastquery	2.18.39		358a4bd4867d619faa167f442a2c8695332286cf
software.amazon.awssdk	forecastquery	2.18.4		fd06b0bc667da636ce5716d55e791444118f6412
software.amazon.awssdk	forecastquery	2.18.40		e3f7f6a826d111a59d1420d3c2673761b747da3e
software.amazon.awssdk	forecastquery	2.18.41		7bbf51e260674fa839cb8d675a861811676d3652
software.amazon.awssdk	forecastquery	2.18.5		84c810e515fa3111602f7eac34b5177e1706ecb3
software.amazon.awssdk	forecastquery	2.18.6		3139bca35e3fd36476b0ec850d4b43847431fd79
software.amazon.awssdk	forecastquery	2.18.7		6f62e4e4271883edace1546cd5142d78e1070e3d
software.amazon.awssdk	forecastquery	2.18.8		66b2114d39523f4a5e112f0f2f5e66c137064ae3
software.amazon.awssdk	forecastquery	2.18.9		a9c5fe0fdd8435891f3ab3d06a87f249e57d5af7
software.amazon.awssdk	forecastquery	2.19.0		5b61d698c969839fec03ffaa07bfd94077adbfde
software.amazon.awssdk	forecastquery	2.19.1		1bb9d29df1e98a4e560384c82416f61f754334d8
software.amazon.awssdk	forecastquery	2.19.10		4a5d9b361de498dba4d6736f6c3fbe6d159070fe
software.amazon.awssdk	forecastquery	2.19.11		28ff3c65a7ecc720040db8db69a0fb38a9985150
software.amazon.awssdk	forecastquery	2.19.12		f82e15a0249376965cc77a924b98932427d0217f
software.amazon.awssdk	forecastquery	2.19.13		44e4380988d1e9b814565b7c0e16d461f40d3887
software.amazon.awssdk	forecastquery	2.19.14		f443dea8953864a9b02ad3e2816aee2299feb19f
software.amazon.awssdk	forecastquery	2.19.15		9a124bdf2792a8474a09a7cd4a54f6cc300a4628
software.amazon.awssdk	forecastquery	2.19.16		eb96670295d5d3c835f347e1aba594f38564a5ac
software.amazon.awssdk	forecastquery	2.19.17		fd0c5c5328b47619494db2410faf6f092533a433
software.amazon.awssdk	forecastquery	2.19.18		7a0a85ae012297720b5746c87860b78babc341a6
software.amazon.awssdk	forecastquery	2.19.19		11ea4f91c67cb0ce6fe594e9b309135912ab5fd4
software.amazon.awssdk	forecastquery	2.19.2		25dd1a351b273d8a8c3529ff2ad3b2751113f85e
software.amazon.awssdk	forecastquery	2.19.20		9df09d8649281a6b4ad327bc13c764006950645b
software.amazon.awssdk	forecastquery	2.19.21		49e91673055d407b51325a7591eeb9481fe748c4
software.amazon.awssdk	forecastquery	2.19.22		a2644571179d93b878081210d0c53879872d7d76
software.amazon.awssdk	forecastquery	2.19.23		40306aacf8d36e5b4a69817d333be8f77a24c4c5
software.amazon.awssdk	forecastquery	2.19.24		2c81ec49a0a8cc2cea1226a07d87e25bb5470b5c
software.amazon.awssdk	forecastquery	2.19.25		42e825ac49ef8e1037e0db72ea63b8ae8239619e
software.amazon.awssdk	forecastquery	2.19.26		3a3ecca60c695e4fd47154bd8ea1eaa4d9a966d5
software.amazon.awssdk	forecastquery	2.19.27		d6ed13bd1336ffa69e4aec4f8d99e0ff63ba9ab5
software.amazon.awssdk	forecastquery	2.19.28		664e211fc35fef1bcb9b73af8bfc248d04debc7b
software.amazon.awssdk	forecastquery	2.19.29		5df697ad9ae751890e771f34365d085d040ae220
software.amazon.awssdk	forecastquery	2.19.3		94146a0992a9d9aeba1e52f20a48cf8c16373c3b
