ch.admin.bit.jeap	jeap-central-publishing-maven-plugin	0.7.0.1		a8acf8589153660895afc691fb7f076993dfb209
org.scalacheck	scalacheck_3.0.0-M3	1.5.1		34d88d78af2e26ee98d72d1fa6ccad49355bba12
org.webjars.bowergithub.asciidoctor	asciidoctor.js	2.2.6		efbbbc57feb3aabd183c7aa1e82082b2a5f98022
org.webjars.bowergithub.matfish2	vue-tables-2	1.4.70		0e50b399bc2d2f7d171aad3e89adbb263744ccc0
org.webjars.npm	framework-utils	1.1.0		4c92ad3f9f5654fa88cc07bfac8bea2ce4df2da9
org.webjars.npm	mock-require	2.0.2		5b16d529ea560f81e6acba052c80a83d1f45b55e
org.wildfly.swarm	wildfly-swarm-jaxrs-multipart	1.0.0.Alpha4		78afecce536de258032c77cb29ee525a7ba10075
org.wildfly.swarm	wildfly-swarm-jaxrs-multipart	1.0.0.Alpha5		f160619c3f329fb5d51f4e33935b74d9f6719407
org.wso2.carbon.registry	org.wso2.carbon.registry.activities.ui.feature	4.6.11		N/A
org.wso2.carbon.registry	org.wso2.carbon.registry.activities.ui.feature	4.6.12		N/A
org.wso2.carbon.registry	org.wso2.carbon.registry.activities.ui.feature	4.6.13		N/A
org.wso2.carbon.registry	org.wso2.carbon.registry.activities.ui.feature	4.6.14		N/A
org.wso2.carbon.registry	org.wso2.carbon.registry.activities.ui.feature	4.6.15		N/A
org.wso2.carbon.registry	org.wso2.carbon.registry.activities.ui.feature	4.6.16		N/A
org.wso2.carbon.registry	org.wso2.carbon.registry.activities.ui.feature	4.6.17		N/A
org.wso2.carbon.registry	org.wso2.carbon.registry.activities.ui.feature	4.6.18		N/A
org.wso2.carbon.registry	org.wso2.carbon.registry.activities.ui.feature	4.6.19		N/A
org.wso2.carbon.registry	org.wso2.carbon.registry.activities.ui.feature	4.6.20		N/A
org.wso2.carbon.registry	org.wso2.carbon.registry.activities.ui.feature	4.6.21		N/A
org.wso2.carbon.registry	org.wso2.carbon.registry.activities.ui.feature	4.6.22		N/A
org.wso2.carbon.registry	org.wso2.carbon.registry.activities.ui.feature	4.6.23		N/A
org.wso2.carbon.registry	org.wso2.carbon.registry.activities.ui.feature	4.6.24		N/A
org.wso2.carbon.registry	org.wso2.carbon.registry.activities.ui.feature	4.6.25		N/A
org.wso2.carbon.registry	org.wso2.carbon.registry.activities.ui.feature	4.6.26		N/A
org.wso2.carbon.registry	org.wso2.carbon.registry.activities.ui.feature	4.6.27		N/A
org.wso2.carbon.registry	org.wso2.carbon.registry.activities.ui.feature	4.6.28		N/A
org.wso2.carbon.registry	org.wso2.carbon.registry.activities.ui.feature	4.6.29		N/A
org.wso2.carbon.registry	org.wso2.carbon.registry.activities.ui.feature	4.6.30		N/A
org.wso2.carbon.registry	org.wso2.carbon.registry.activities.ui.feature	4.6.31		N/A
org.wso2.carbon.registry	org.wso2.carbon.registry.activities.ui.feature	4.6.32		N/A
org.wso2.carbon.registry	org.wso2.carbon.registry.activities.ui.feature	4.6.33		N/A
org.wso2.carbon.registry	org.wso2.carbon.registry.activities.ui.feature	4.6.34		N/A
org.wso2.carbon.registry	org.wso2.carbon.registry.activities.ui.feature	4.6.35		N/A
org.wso2.carbon.registry	org.wso2.carbon.registry.activities.ui.feature	4.6.36		N/A
org.wso2.carbon.registry	org.wso2.carbon.registry.activities.ui.feature	4.6.37		N/A
org.wso2.carbon.registry	org.wso2.carbon.registry.activities.ui.feature	4.6.38		N/A
org.wso2.carbon.registry	org.wso2.carbon.registry.activities.ui.feature	4.6.39		N/A
org.wso2.carbon.registry	org.wso2.carbon.registry.activities.ui.feature	4.6.40		N/A
org.wso2.carbon.registry	org.wso2.carbon.registry.activities.ui.feature	4.6.41		N/A
org.wso2.carbon.registry	org.wso2.carbon.registry.activities.ui.feature	4.6.42		N/A
org.wso2.carbon.registry	org.wso2.carbon.registry.activities.ui.feature	4.7.13		N/A
org.wso2.carbon.registry	org.wso2.carbon.registry.activities.ui.feature	4.7.14		N/A
org.wso2.carbon.registry	org.wso2.carbon.registry.activities.ui.feature	4.7.15		N/A
org.wso2.carbon.registry	org.wso2.carbon.registry.activities.ui.feature	4.7.16		N/A
org.wso2.carbon.registry	org.wso2.carbon.registry.activities.ui.feature	4.7.17		N/A
org.wso2.carbon.registry	org.wso2.carbon.registry.activities.ui.feature	4.7.25		N/A
org.wso2.carbon.registry	org.wso2.carbon.registry.activities.ui.feature	4.7.26		N/A
org.wso2.carbon.registry	org.wso2.carbon.registry.activities.ui.feature	4.7.27		N/A
org.wso2.carbon.registry	org.wso2.carbon.registry.activities.ui.feature	4.7.28		N/A
org.wso2.carbon.registry	org.wso2.carbon.registry.activities.ui.feature	4.7.31		N/A
org.wso2.carbon.registry	org.wso2.carbon.registry.activities.ui.feature	4.7.32		N/A
org.wso2.carbon.registry	org.wso2.carbon.registry.activities.ui.feature	4.7.33		N/A
org.wso2.carbon.registry	org.wso2.carbon.registry.activities.ui.feature	4.7.34		N/A
org.wso2.carbon.registry	org.wso2.carbon.registry.activities.ui.feature	4.7.35		N/A
org.wso2.carbon.registry	org.wso2.carbon.registry.activities.ui.feature	4.7.36		N/A
org.wso2.carbon.registry	org.wso2.carbon.registry.activities.ui.feature	4.7.37		N/A
org.wso2.carbon.registry	org.wso2.carbon.registry.activities.ui.feature	4.7.38		N/A
org.wso2.carbon.registry	org.wso2.carbon.registry.activities.ui.feature	4.7.39		N/A
org.wso2.carbon.registry	org.wso2.carbon.registry.activities.ui.feature	4.7.40		N/A
org.wso2.carbon.registry	org.wso2.carbon.registry.activities.ui.feature	4.7.41		N/A
org.wso2.carbon.registry	org.wso2.carbon.registry.activities.ui.feature	4.7.42		N/A
org.wso2.carbon.registry	org.wso2.carbon.registry.activities.ui.feature	4.7.43		N/A
org.wso2.carbon.registry	org.wso2.carbon.registry.activities.ui.feature	4.7.44		N/A
org.wso2.carbon.registry	org.wso2.carbon.registry.activities.ui.feature	4.7.45		N/A
org.wso2.carbon.registry	org.wso2.carbon.registry.activities.ui.feature	4.7.46		N/A
org.wso2.carbon.registry	org.wso2.carbon.registry.activities.ui.feature	4.7.47		N/A
org.wso2.carbon.registry	org.wso2.carbon.registry.activities.ui.feature	4.7.48		N/A
org.wso2.carbon.registry	org.wso2.carbon.registry.activities.ui.feature	4.7.49		N/A
org.wso2.carbon.registry	org.wso2.carbon.registry.activities.ui.feature	4.7.50		N/A
org.wso2.carbon.registry	org.wso2.carbon.registry.activities.ui.feature	4.8.0		N/A
org.wso2.carbon.registry	org.wso2.carbon.registry.activities.ui.feature	4.8.1		N/A
org.wso2.carbon.registry	org.wso2.carbon.registry.activities.ui.feature	4.8.10		N/A
org.wso2.carbon.registry	org.wso2.carbon.registry.activities.ui.feature	4.8.11		N/A
org.wso2.carbon.registry	org.wso2.carbon.registry.activities.ui.feature	4.8.12		N/A
org.wso2.carbon.registry	org.wso2.carbon.registry.activities.ui.feature	4.8.13		N/A
org.wso2.carbon.registry	org.wso2.carbon.registry.activities.ui.feature	4.8.14		N/A
org.wso2.carbon.registry	org.wso2.carbon.registry.activities.ui.feature	4.8.15		N/A
org.wso2.carbon.registry	org.wso2.carbon.registry.activities.ui.feature	4.8.2		N/A
org.wso2.carbon.registry	org.wso2.carbon.registry.activities.ui.feature	4.8.21		N/A
org.wso2.carbon.registry	org.wso2.carbon.registry.activities.ui.feature	4.8.23		N/A
org.wso2.carbon.registry	org.wso2.carbon.registry.activities.ui.feature	4.8.24		N/A
org.wso2.carbon.registry	org.wso2.carbon.registry.activities.ui.feature	4.8.30		N/A
org.wso2.carbon.registry	org.wso2.carbon.registry.activities.ui.feature	4.8.33		N/A
org.wso2.carbon.registry	org.wso2.carbon.registry.activities.ui.feature	4.8.35		N/A
org.wso2.carbon.registry	org.wso2.carbon.registry.activities.ui.feature	4.8.7		N/A
org.wso2.carbon.registry	org.wso2.carbon.registry.activities.ui.feature	4.8.8		N/A
org.wso2.carbon.registry	org.wso2.carbon.registry.activities.ui.feature	4.8.9		N/A
org.wso2.ei	tasks	1.1.0		N/A
org.wso2.ei	tasks	1.1.0-alpha		N/A
org.wso2.ei	tasks	1.1.0-beta		N/A
org.wso2.ei	tasks	1.1.0-beta2		N/A
org.wso2.ei	tasks	1.1.0-beta3		N/A
org.wso2.ei	tasks	1.2.0		N/A
org.wso2.ei	tasks	1.2.0-alpha		N/A
org.wso2.ei	tasks	1.2.0-beta		N/A
org.wso2.ei	tasks	1.2.0-m1		N/A
org.wso2.ei	tasks	1.2.0-m2		N/A
org.wso2.ei	tasks	1.2.0-m3		N/A
org.wso2.ei	tasks	1.2.0-m4		N/A
org.wso2.ei	tasks	4.0.0		N/A
org.wso2.ei	tasks	4.0.0-alpha		N/A
org.wso2.ei	tasks	4.0.0-beta		N/A
org.wso2.ei	tasks	4.0.0-m2		N/A
org.wso2.ei	tasks	4.0.0-m3		N/A
org.wso2.ei	tasks	4.0.0-m4		N/A
org.wso2.ei	tasks	4.0.0-m5		N/A
org.wso2.ei	tasks	4.0.0-m6		N/A
org.wso2.ei	tasks	4.0.0-m7		N/A
org.wso2.ei	tasks	4.0.0-m8		N/A
org.wso2.ei	tasks	4.1.0-alpha		N/A
org.wso2.ei	tasks	4.1.0-m1		N/A
org.wso2.ei	tasks	4.1.0-m2		N/A
org.wso2.ei	tasks	4.1.0-m3		N/A
org.wso2.ei	tasks	4.1.0-m4		N/A
org.wso2.ei	tasks	4.2.0-beta		N/A
org.wso2.ei	tasks	4.2.0-m1		N/A
pro.respawn.kmmutils	coroutines-tvosx64	1.3.0		N/A
pro.respawn.kmmutils	coroutines-tvosx64	1.3.0	metadata	808a3097def7f83471a7cb2a05f391a4788163de
pro.respawn.kmmutils	coroutines-tvosx64	1.3.1		N/A
pro.respawn.kmmutils	coroutines-tvosx64	1.3.1	metadata	8658ffd8897e87eb81eebf4f81665606a25d7ae9
pro.respawn.kmmutils	coroutines-tvosx64	1.3.2		N/A
pro.respawn.kmmutils	coroutines-tvosx64	1.3.2	metadata	6ae8e5b4a4e650d7419ffd9d227a66f06bb52653
pro.respawn.kmmutils	coroutines-tvosx64	1.4.0		N/A
pro.respawn.kmmutils	coroutines-tvosx64	1.4.0	metadata	fc41e895aa99df129772a69fe4cde39917efe1c3
pro.respawn.kmmutils	coroutines-tvosx64	1.4.1		N/A
pro.respawn.kmmutils	coroutines-tvosx64	1.4.1	metadata	92870649faf45acbbe4432a14125c2be96e9498c
pro.respawn.kmmutils	coroutines-tvosx64	1.4.2		N/A
pro.respawn.kmmutils	coroutines-tvosx64	1.4.2	metadata	c3836ec44f41ab91955f34fac6d2629464dc26de
pro.respawn.kmmutils	coroutines-tvosx64	1.4.3		N/A
pro.respawn.kmmutils	coroutines-tvosx64	1.4.3	metadata	c58254ef8aa196c758faef648bd6c756bae91ad4
pro.respawn.kmmutils	coroutines-tvosx64	1.4.4		N/A
pro.respawn.kmmutils	coroutines-tvosx64	1.4.4	metadata	831ab8531d51f4ffb9d5b1bb8fd8a96046235a4a
pro.respawn.kmmutils	coroutines-tvosx64	1.5.0		N/A
pro.respawn.kmmutils	coroutines-tvosx64	1.5.0	metadata	bb07deef7c97aed87c62ffd5696f923b945944bc
se.jguru.nazgul.core.xmlbinding.spi.jaxb	nazgul-core-xmlbinding-spi-jaxb	1.4.3		cff9acbc5d1ee723f28b81211b7b1298b7310967
se.jguru.nazgul.core.xmlbinding.spi.jaxb	nazgul-core-xmlbinding-spi-jaxb	1.5.0		b8669c9290f4a31b4c35bffee724ce286434a1fa
se.jguru.nazgul.core.xmlbinding.spi.jaxb	nazgul-core-xmlbinding-spi-jaxb	1.5.1		f1c177386ccf9155ac303121a027f3044df0fc78
se.jguru.nazgul.core.xmlbinding.spi.jaxb	nazgul-core-xmlbinding-spi-jaxb	1.6.0		c7f86c2355c0c0b53a8d3357598d2b48840d8d2a
se.jguru.nazgul.core.xmlbinding.spi.jaxb	nazgul-core-xmlbinding-spi-jaxb	1.7.0		20b58dc1f9ca44aadcdb62cd441be3315969ff58
se.jguru.nazgul.core.xmlbinding.spi.jaxb	nazgul-core-xmlbinding-spi-jaxb	1.7.1		e66a913f2aeb5cd02136384748aef0b48cff1436
se.jguru.nazgul.core.xmlbinding.spi.jaxb	nazgul-core-xmlbinding-spi-jaxb	1.8.0		1aee4e3508c0c515727fa017a5be558bf51bfeee
se.jguru.nazgul.core.xmlbinding.spi.jaxb	nazgul-core-xmlbinding-spi-jaxb	1.8.1		7465dc589e29210904ece17e4e0a0bc2af07c9da
se.jguru.nazgul.core.xmlbinding.spi.jaxb	nazgul-core-xmlbinding-spi-jaxb	1.9.0		52a064a0a5bacd37b3ea0aa3f63c032f4551ee5f
se.jguru.nazgul.core.xmlbinding.spi.jaxb	nazgul-core-xmlbinding-spi-jaxb	2.0.0		40cd01684c85d12ec74f1e080c1592ce3cf221e9
se.jguru.nazgul.core.xmlbinding.spi.jaxb	nazgul-core-xmlbinding-spi-jaxb	2.1.0		97102012f68e54ac0ad61cab22132bdb9ec1650e
se.jguru.nazgul.core.xmlbinding.spi.jaxb	nazgul-core-xmlbinding-spi-jaxb	2.2.0		96b02b4b22d14afdb403302558ca5fe34d789bd8
se.jguru.nazgul.core.xmlbinding.spi.jaxb	nazgul-core-xmlbinding-spi-jaxb	3.0.0		8f4465b451274e8c7d507b6e8c40e31c27b0e2c0
work.nvwa	nvwa-vine-spring-boot-starter-moonshot	0.1.0		c11b7bb3ceb6ac66640566541e5b35e12a1f7a35
work.nvwa	nvwa-vine-spring-boot-starter-moonshot	0.2.0		8bb486f5fc54ad39eb95c327d865ad5423aa6c05
