ca.stellardrift.guice-backport	guice-bom	5.0.1		N/A
cn.herodotus.engine	message-sdk-websocket	3.3.1.1		8030bbbb66bc6dea823c1f2e71344f8bf06a2214
cn.herodotus.engine	message-sdk-websocket	3.3.1.2		6aab0e98ff041305a7e53fcbc6533df465b87c7d
cn.herodotus.engine	message-sdk-websocket	3.3.1.3		2853a472188f72aff309aed45b7a364a8402f6d1
cn.herodotus.engine	message-sdk-websocket	3.3.2.0		14aa01a47e0ec99763c028062905e7b4dcd2a0c7
cn.herodotus.engine	message-sdk-websocket	3.3.2.1		0de76b1a43881deb327283163c5a197fab9c1c82
cn.herodotus.engine	message-sdk-websocket	3.3.2.2		5a9412e87d1e68b59c0ffe79547ae8513254a112
cn.herodotus.engine	message-sdk-websocket	3.3.3.0		00d23d9db1938133b8bf6e896794cb61e5cc3060
cn.herodotus.engine	message-sdk-websocket	3.3.3.1		3cfae4d452138032e1732b34e06f61fd5c1b443e
cn.herodotus.engine	message-sdk-websocket	3.3.3.2		1fcc28c0c66849edd942b489c3353dd024e29a19
cn.herodotus.engine	message-sdk-websocket	3.3.4.0		0518c65333a5e938f22c05ff2d71c177b469c4f3
cn.herodotus.engine	message-sdk-websocket	3.3.4.1		746ca9714393668cccca8417d86f5e20a49bbe19
cn.herodotus.engine	message-sdk-websocket	3.3.4.2		178f0802a6f3b70621ba9dc50963eba93438ed63
cn.herodotus.engine	message-sdk-websocket	3.3.4.3		73c7c8a1b200ef1d409d56aad678ab10b00447c0
cn.herodotus.engine	message-sdk-websocket	3.3.5.0		120b336098d2b18b575ada40de8b997579b9c1cf
cn.herodotus.engine	message-sdk-websocket	3.3.5.1		286b622902d491be4abcadb8618af466953eeab7
cn.herodotus.engine	message-sdk-websocket	3.3.6.0		8e370f2018458da0f5347ea2c94a6871b784b79e
cn.herodotus.engine	message-sdk-websocket	3.3.6.1		5c9acce91482aa31e791ea4a6be72a702404a975
cn.herodotus.engine	message-sdk-websocket	3.4.0.0		a37376f37f3ee7bf66b55c2a158dafb5c7f933d3
cn.herodotus.engine	message-sdk-websocket	3.4.0.1		2b3fa924e003e1adb5d598cd9b28a491bbb76f1f
cn.herodotus.engine	message-sdk-websocket	3.4.1.0		b4beaf28ac08faac37c762d8e8fb609109e995a7
cn.herodotus.engine	message-sdk-websocket	3.4.1.1		6c37a96ca0559bfbd01a8959bc99b4495839b4d7
cn.herodotus.engine	message-sdk-websocket	3.4.1.2		8d4b73e8b19eb5102cf3aa5b11e76cd3ad38ab9e
cn.herodotus.engine	message-sdk-websocket	3.4.2.0		da30b8e132a71b6090ea2973e6bfab3db90f02fb
cn.herodotus.engine	message-sdk-websocket	3.4.2.1		21610b72947dd8e4a83fc549b6753b6c2ffadad9
cn.herodotus.engine	message-sdk-websocket	3.4.2.2		81bed8a05a4ebc02d738b684da1fc4cbf39065ae
cn.herodotus.engine	message-sdk-websocket	3.4.3.0		af4137dc77ab957c1296038ae28c6cabfd954d43
cn.herodotus.engine	message-sdk-websocket	3.4.3.1		b5f03d08eff2a8754125a6b4ec3579931b484a9f
cn.herodotus.engine	message-sdk-websocket	3.4.3.2		1587b034b9b0cfc1c44b64f6c16f988f8ad42cb8
cn.herodotus.engine	message-sdk-websocket	3.4.3.3		3b49ae05c600e6ce37d666e110df7b8a85eda239
cn.herodotus.engine	message-sdk-websocket	3.4.4.0		7ac1ef3850065f526882b057d02cd2fd2106b00b
cn.herodotus.engine	message-sdk-websocket	3.4.4.1		244c2a44bdbb65d2907e7041c0e6c0be5874f3ab
cn.herodotus.engine	message-sdk-websocket	3.4.4.2		b3a277c98102d46b34a5c7f0a24f4ddd01cd3ef2
cn.herodotus.engine	message-sdk-websocket	3.4.5.0		46016acd55d91731e1486ff4c2c771c4583f335f
cn.iisme	iisme-framework	1.0.0		N/A
cn.mybatis-mp	mybatis-mp-spring-boot-starter	1.0.0		4f93ac2098d2feb22edb780d92b0bf7a797920e8
cn.mybatis-mp	mybatis-mp-spring-boot-starter	1.0.1		79d88e5655dd6ed39b808f00e337de2173242502
cn.mybatis-mp	mybatis-mp-spring-boot-starter	1.0.2		7c356e0123bb3cdee1f8fa2bc4a2da6a2d512ff6
cn.mybatis-mp	mybatis-mp-spring-boot-starter	1.0.3		f900b029cbde27541b2224a87a027f6f1273d0d9
cn.mybatis-mp	mybatis-mp-spring-boot-starter	1.0.4		1c5a3f6edc899a25892525d7255f22bc8fcbe538
cn.mybatis-mp	mybatis-mp-spring-boot-starter	1.0.5		a0c4fd7ba2e9323105e1e98636b97d732228bb53
cn.mybatis-mp	mybatis-mp-spring-boot-starter	1.0.6		bd0101b3d57279d6d900d001ad166952d77d247a
cn.mybatis-mp	mybatis-mp-spring-boot-starter	1.0.7		f58f33ff7fe3b6eaded2bb11095e466bd0338d90
cn.mybatis-mp	mybatis-mp-spring-boot-starter	1.0.8		97d7101cf0def374cb299821b1c659f15b8a0819
cn.mybatis-mp	mybatis-mp-spring-boot-starter	1.0.9		a42ae270cd065741bc7072ea3223c7309041f882
cn.mybatis-mp	mybatis-mp-spring-boot-starter	1.1.0		69a5cf3a0aef3d50963d007c010f811f3925c8a2
cn.mybatis-mp	mybatis-mp-spring-boot-starter	1.1.1		ab7e2646e37bd6b6e3bca1a64f1f9b598b6ebdef
cn.mybatis-mp	mybatis-mp-spring-boot-starter	1.1.2		cb94d31792dbed940e6acdf86728b57fb8b48dae
cn.mybatis-mp	mybatis-mp-spring-boot-starter	1.1.3		d80f84e9f4e975e80eb1661dbf7b8ce482b9f809
cn.mybatis-mp	mybatis-mp-spring-boot-starter	1.1.4		a4073db906225e4927b682257685e3f244fd5ee9
cn.mybatis-mp	mybatis-mp-spring-boot-starter	1.1.5		fafa3e3ca5bce0c5a2ce37ea251b5b3568431791
cn.mybatis-mp	mybatis-mp-spring-boot-starter	1.1.6		78325ff4477c4f217283946a08231c2ce55f681d
cn.mybatis-mp	mybatis-mp-spring-boot-starter	1.1.7		d992ab0b195c3c28cd31a6a9c642c59625837bce
cn.mybatis-mp	mybatis-mp-spring-boot-starter	1.1.8		4be5d548db997319f98e9f7e8b274e0223a651aa
cn.mybatis-mp	mybatis-mp-spring-boot-starter	1.1.9		ee664f9c7eae9a76cb70e0d373d409073833eed4
cn.mybatis-mp	mybatis-mp-spring-boot-starter	1.2.0		5fccec0cc29fc12a624dcb028afaf36aa00d9382
cn.mybatis-mp	mybatis-mp-spring-boot-starter	1.2.1		12961317e62306e036f26ea32f8932ee597e3ec3
cn.mybatis-mp	mybatis-mp-spring-boot-starter	1.2.2		0af15171733c35c95849a965fd4090cab946d0f2
cn.mybatis-mp	mybatis-mp-spring-boot-starter	1.2.3		770d6fd92699f449d49568f1425cf987d9734467
cn.mybatis-mp	mybatis-mp-spring-boot-starter	1.2.4		23351c5e5319a9039731ab0ac848f5735046e8fc
cn.mybatis-mp	mybatis-mp-spring-boot-starter	1.2.5		6add3251ce75f5e56567fef8e06a7f1b1710e764
cn.mybatis-mp	mybatis-mp-spring-boot-starter	1.2.5-spring-boot3		75227a66e6c99fced18d9d0d2e340ab899301da1
cn.mybatis-mp	mybatis-mp-spring-boot-starter	1.2.6		cbe9422d63c2ba59fb2655ad3439d4a9a2401cbf
cn.mybatis-mp	mybatis-mp-spring-boot-starter	1.2.6-spring-boot3		7e90a54753d57e9f31e5af16d0e4abf1e1d9d50b
cn.mybatis-mp	mybatis-mp-spring-boot-starter	1.2.7		4d7461e577f15877da75c221253799d4a73469c8
cn.mybatis-mp	mybatis-mp-spring-boot-starter	1.2.7-spring-boot3		67ebe2fdede5cd3fa98f41ffe20c112cfdcc7af9
cn.mybatis-mp	mybatis-mp-spring-boot-starter	1.2.8		5a3a265e6db5ae4d4604064515f4e13c7c41f6a2
cn.mybatis-mp	mybatis-mp-spring-boot-starter	1.2.8-spring-boot3		1686671d65250f6e151ca6f69833816d0d57b3b6
cn.mybatis-mp	mybatis-mp-spring-boot-starter	1.2.9		363362eff86643b29e228ec6473a674b4e9772d0
cn.mybatis-mp	mybatis-mp-spring-boot-starter	1.2.9-spring-boot3		496a0f25406fc50b43acc64ef486b3af0fd6dc57
cn.mybatis-mp	mybatis-mp-spring-boot-starter	1.3.0		a0776f4f8092c4191ee4e46084d30b4bba65cd59
cn.mybatis-mp	mybatis-mp-spring-boot-starter	1.3.0-spring-boot3		01d954f3fe69f9bf16ce8c2a3f5a87bac90d587e
cn.mybatis-mp	mybatis-mp-spring-boot-starter	1.3.1		e576fbf3091d612d998200cb05c0275488ba6299
cn.mybatis-mp	mybatis-mp-spring-boot-starter	1.3.1-spring-boot3		52b0218527104ef004624eb56300a8e388f95cca
cn.mybatis-mp	mybatis-mp-spring-boot-starter	1.3.2		498521cbcbff6aaa90f7e22637ddb4bf24036f23
cn.mybatis-mp	mybatis-mp-spring-boot-starter	1.3.2-spring-boot3		e7a3a40dbe69a1175a1479829db4ddecd473d792
cn.mybatis-mp	mybatis-mp-spring-boot-starter	1.3.3		58c5608964a09bd7a9b3b149af173184dcfdbed7
cn.mybatis-mp	mybatis-mp-spring-boot-starter	1.3.3-spring-boot3		9c6eb8223c206a7ab1cf3ce590ca1904d1d8da06
cn.mybatis-mp	mybatis-mp-spring-boot-starter	1.3.4		b54c16a3b5efa387c912a11eadab662507c626a2
cn.mybatis-mp	mybatis-mp-spring-boot-starter	1.3.4-spring-boot3		a3ad715c6c70212a988a700ad0d7e8244135221c
cn.mybatis-mp	mybatis-mp-spring-boot-starter	1.3.5		dca79153f11ccadc257918bc7ed5ac4520f6fa3c
cn.mybatis-mp	mybatis-mp-spring-boot-starter	1.3.5-spring-boot3		a729e01158069d009b98759730773479b115f7cf
cn.mybatis-mp	mybatis-mp-spring-boot-starter	1.3.6		a902eb89bf0c41c33f6ff51b42403deebc8b8565
cn.mybatis-mp	mybatis-mp-spring-boot-starter	1.3.6-spring-boot3		c5b159ffef41255ffe1f63be7c6ce06ae85cf6e5
cn.mybatis-mp	mybatis-mp-spring-boot-starter	1.3.7		dd0058f28c90731958cb72e2b17f4cab609f0bf8
cn.mybatis-mp	mybatis-mp-spring-boot-starter	1.3.7-spring-boot3		6fb04f27c3d7639e3c1fc3d77c0a70be62b354a4
cn.mybatis-mp	mybatis-mp-spring-boot-starter	1.3.9		61528b1074a3e547bbaa3cea242e12a64dfc9a52
cn.mybatis-mp	mybatis-mp-spring-boot-starter	1.3.9-spring-boot3		4abfd94cce3b8ce6a7c587d3136abf8146fad736
cn.mybatis-mp	mybatis-mp-spring-boot-starter	1.4.0		2f168e7d3bb86347b9d8e60ea257cca130a1c555
cn.mybatis-mp	mybatis-mp-spring-boot-starter	1.4.0-spring-boot3		2791b64eb4d082b7627a74342d02d431814e9a50
cn.mybatis-mp	mybatis-mp-spring-boot-starter	1.4.1		24f2d2fa5c53782ce64fbb78466f06934d38cd32
cn.mybatis-mp	mybatis-mp-spring-boot-starter	1.4.1-spring-boot3		4c713a84ad3be12a3032c4d4b7461d9037b768ad
cn.mybatis-mp	mybatis-mp-spring-boot-starter	1.4.2		65da78de021ce04f816fdbbf2149680663fdb734
cn.mybatis-mp	mybatis-mp-spring-boot-starter	1.4.2-spring-boot3		c9227293e6b653389a726633124cbf433014852b
cn.mybatis-mp	mybatis-mp-spring-boot-starter	1.4.3		8daf83100dd2b155b97a5a8bd1f85c6e27dfbc32
cn.mybatis-mp	mybatis-mp-spring-boot-starter	1.4.3-spring-boot3		ecbe13d14949ea26f2d57368983340e1c8988de7
cn.mybatis-mp	mybatis-mp-spring-boot-starter	1.4.4		7402a577a8db08d78adc9cd8da7d55ed7d5c0654
cn.mybatis-mp	mybatis-mp-spring-boot-starter	1.4.4-spring-boot3		5e8fdb2e09e1744123bc53c9af98f3c6ff074862
cn.mybatis-mp	mybatis-mp-spring-boot-starter	1.4.5		22211dc8caf60ba73f35a5c7701d549b12f189ed
cn.mybatis-mp	mybatis-mp-spring-boot-starter	1.4.5-spring-boot3		ad3438a0503d1a32d76db20e275bbb98af1735c1
cn.mybatis-mp	mybatis-mp-spring-boot-starter	1.4.6		96037f9c5aa5779cad4b41bc45fd435f96547192
cn.mybatis-mp	mybatis-mp-spring-boot-starter	1.4.6-spring-boot3		14db9d858af3f5b80562fcfade7a2b9cef5a50fd
cn.mybatis-mp	mybatis-mp-spring-boot-starter	1.4.7		71a244ecbb8143f88d85259dd09ec8c788b487eb
cn.mybatis-mp	mybatis-mp-spring-boot-starter	1.4.7-spring-boot3		e0a498efca83e06bf52234039ff56cdaee32263d
cn.mybatis-mp	mybatis-mp-spring-boot-starter	1.5.0		c2675f9120891b5b6aa72dcd7406a2a6fedc87bc
cn.mybatis-mp	mybatis-mp-spring-boot-starter	1.5.0-spring-boot3		96b2072c3d9b8e7eef192dd5c73393c561e4409d
cn.mybatis-mp	mybatis-mp-spring-boot-starter	1.5.1		0f1b24ff3ff9385f26fc03ee9786ad9b223e2454
cn.mybatis-mp	mybatis-mp-spring-boot-starter	1.5.1-spring-boot3		2169eaf3b35689187699241c1abdea60b81191c8
cn.mybatis-mp	mybatis-mp-spring-boot-starter	1.5.2		67654554a4eb9ba7a454b4362bd9d8386e018392
cn.mybatis-mp	mybatis-mp-spring-boot-starter	1.5.2-spring-boot3		9c0d8ff9e261bacd63d3d259944fcba898c981c3
cn.mybatis-mp	mybatis-mp-spring-boot-starter	1.5.3		caaea5e5f11ecaa7a738fdf30dbaac18b802367b
cn.mybatis-mp	mybatis-mp-spring-boot-starter	1.5.3-spring-boot3		c87d37a2b12f61775aa3852dfbe44f32bb3ffcea
cn.mybatis-mp	mybatis-mp-spring-boot-starter	1.5.5		e6e2a6c8036447748f30e2cd16ff3f6754d860e3
cn.mybatis-mp	mybatis-mp-spring-boot-starter	1.5.5-spring-boot3		77da2f71a9b6e2aea19daf457c33d8deff17d8d1
cn.mybatis-mp	mybatis-mp-spring-boot-starter	1.5.6		b15c5073285e32235e9fac71712f2c9cfd9307f7
cn.mybatis-mp	mybatis-mp-spring-boot-starter	1.5.6-rc1		8035b8536caf1df51c9471866b4070c6a58d647d
cn.mybatis-mp	mybatis-mp-spring-boot-starter	1.5.6-rc1-spring-boot3		150d7d13fde73da23e7b9a5c9927b51630eededa
cn.mybatis-mp	mybatis-mp-spring-boot-starter	1.5.6-spring-boot3		55b59cb2a8dc69170e9ca81c652cbdaecd0245b5
cn.mybatis-mp	mybatis-mp-spring-boot-starter	1.5.7		db0638b290478ff1a217f8e1997e4ad1dfbd76ef
cn.mybatis-mp	mybatis-mp-spring-boot-starter	1.5.7-rc1-spring-boot3		7d20c10e6d7ac6975fdb8ae16200c5a7415510c5
cn.mybatis-mp	mybatis-mp-spring-boot-starter	1.5.7-rc2		21de00128129316a3133c00eccc9e76038371790
cn.mybatis-mp	mybatis-mp-spring-boot-starter	1.5.7-rc2-spring-boot3		1e1dd54ee2b83aa7fc6d4543702ad54ea547633f
cn.mybatis-mp	mybatis-mp-spring-boot-starter	1.5.7-rc3		b7ea3ed3de8caed07bec7b437cec5d9789647d9e
cn.mybatis-mp	mybatis-mp-spring-boot-starter	1.5.7-rc3-spring-boot3		9d34df1d9eb17c97631929c052ae324bbace01a6
cn.mybatis-mp	mybatis-mp-spring-boot-starter	1.5.7-rc5		9408c60a8d775caa92527e1d0e9c53b7e11c88e5
cn.mybatis-mp	mybatis-mp-spring-boot-starter	1.5.7-rc5-spring-boot3		b9c4fc5e331e01ce39ed517bf6b2e6c0fd200770
cn.mybatis-mp	mybatis-mp-spring-boot-starter	1.5.7-rc6		73014129e96c230fa37978e27932bc50586dd76d
cn.mybatis-mp	mybatis-mp-spring-boot-starter	1.5.7-rc6-spring-boot3		6b9cf8918c588d188722ba82bf1592a946334a0f
cn.mybatis-mp	mybatis-mp-spring-boot-starter	1.5.7-rc7		403f235f82abbda4253fce561b86789663314f76
cn.mybatis-mp	mybatis-mp-spring-boot-starter	1.5.7-rc7-spring-boot3		245a10acce0d8d5c20229bf62ed1644d42e12223
cn.mybatis-mp	mybatis-mp-spring-boot-starter	1.5.7-rc8		90197ab7c757ab2177e60c53775501ad71da5768
cn.mybatis-mp	mybatis-mp-spring-boot-starter	1.5.7-rc8-spring-boot3		8c66faf75b27d0e6bd356340747776ed5b24cb50
cn.mybatis-mp	mybatis-mp-spring-boot-starter	1.5.7-spring-boot3		8c8bd9cfeaf4b0796b028a42e11b30b1b9d7cf56
cn.mybatis-mp	mybatis-mp-spring-boot-starter	1.5.8		6cd1a4df77b3a34aa9245adb8c0b44af714ea7c7
cn.mybatis-mp	mybatis-mp-spring-boot-starter	1.5.8-rc		5c5d7c32b87fb8385acec186a3003027ff3d617b
cn.mybatis-mp	mybatis-mp-spring-boot-starter	1.5.8-rc-spring-boot3		dfd80892568eaef37ee75b043a9487f87b211640
cn.mybatis-mp	mybatis-mp-spring-boot-starter	1.5.8-rc2		d0278b8259e4f616b1a85daabe0edaf0b3bcdbdb
cn.mybatis-mp	mybatis-mp-spring-boot-starter	1.5.8-rc2-spring-boot3		681c9eb1b196cb095ca98f8e67f49994ba567ce2
cn.mybatis-mp	mybatis-mp-spring-boot-starter	1.5.8-rc3		6d20815b5a68f3dbae20156a94bff2c13c4ae515
cn.mybatis-mp	mybatis-mp-spring-boot-starter	1.5.8-rc3-spring-boot3		a8804c15c53e2075bd8ff13236c1f32ab388861d
cn.mybatis-mp	mybatis-mp-spring-boot-starter	1.5.8-spring-boot3		1b2f43e1bfa843caeda73be6eda1c2a7b73a3fe3
cn.mybatis-mp	mybatis-mp-spring-boot-starter	1.5.9		7f89d4c662d22dcbbbde967cfd13dab4025d96e4
cn.mybatis-mp	mybatis-mp-spring-boot-starter	1.5.9-rc1		e58ef7e368c4b91363bd603e6a86e0647b43221f
cn.mybatis-mp	mybatis-mp-spring-boot-starter	1.5.9-rc1-spring-boot3		9a655895ba916383ead8d9f20cb28039f8b48fdd
cn.mybatis-mp	mybatis-mp-spring-boot-starter	1.5.9-rc2		1060864ed4d54b56c503468e47f04075a3a5290a
cn.mybatis-mp	mybatis-mp-spring-boot-starter	1.5.9-rc2-spring-boot3		da271b6959b1679915f6f55392e20a0fc677959b
cn.mybatis-mp	mybatis-mp-spring-boot-starter	1.5.9-rc3		79551882718a58f69b31fe2230d5782b377e3ed2
cn.mybatis-mp	mybatis-mp-spring-boot-starter	1.5.9-rc3-spring-boot3		d3695cf435ebedfec409b39513ea3ad0435c39e6
cn.mybatis-mp	mybatis-mp-spring-boot-starter	1.5.9-rc5		f4b65bd02e8a1378dbdaf29fbd39b1f73b40991d
cn.mybatis-mp	mybatis-mp-spring-boot-starter	1.5.9-rc5-spring-boot3		f8b9e27b0f2ca88b4ca58f86520336f465e2d600
cn.mybatis-mp	mybatis-mp-spring-boot-starter	1.5.9-rc6		653fe43129eef7a9775ed117db13b3436dc2c1d8
cn.mybatis-mp	mybatis-mp-spring-boot-starter	1.5.9-rc6-spring-boot3		5afa6f18c43399228e73844e30227166b6cdc1ae
cn.mybatis-mp	mybatis-mp-spring-boot-starter	1.5.9-spring-boot3		7eb2efef04df1f081176c336f1d9b350f0835de9
cn.mybatis-mp	mybatis-mp-spring-boot-starter	1.6.0		35ddedd3e17cefbdbcdb4a1f0ac1988a6dd8efe4
cn.mybatis-mp	mybatis-mp-spring-boot-starter	1.6.0-rc1		34c549af1c4d15c86d182aece31e1e9ddb19b28a
cn.mybatis-mp	mybatis-mp-spring-boot-starter	1.6.0-rc1-spring-boot3		cd6c4dede601e1045e0192adc22269eaeca1f63e
cn.mybatis-mp	mybatis-mp-spring-boot-starter	1.6.0-rc2		f7cc5543fb9862f5f0073d4b6838c87a8d167cd7
cn.mybatis-mp	mybatis-mp-spring-boot-starter	1.6.0-rc2-spring-boot3		9e4cff75aaea2283e86862c48efaa2f4a71fab09
cn.mybatis-mp	mybatis-mp-spring-boot-starter	1.6.0-spring-boot3		90f19730ec89e8a969f24a55a28652790b5f7dbf
cn.mybatis-mp	mybatis-mp-spring-boot-starter	1.6.1		93022a73909fc1b8ee52171224b350bf7652000b
cn.mybatis-mp	mybatis-mp-spring-boot-starter	1.6.1-rc1		865d887d9a63b486fb8d64214cff6ba004ddd8ff
cn.mybatis-mp	mybatis-mp-spring-boot-starter	1.6.1-rc1-spring-boot3		4353bd7854b26a4411856b9d7a83134631a0bc7d
cn.mybatis-mp	mybatis-mp-spring-boot-starter	1.6.1-rc2		c0634e336d4c327618495f294bbe437219a310fc
cn.mybatis-mp	mybatis-mp-spring-boot-starter	1.6.1-rc2-spring-boot3		b58c52b9b5e889d70f2b36cab080c0c8ddafdff4
cn.mybatis-mp	mybatis-mp-spring-boot-starter	1.6.1-spring-boot3		b166c014177c70fc5b433191bc717a8d5a9bf25d
cn.mybatis-mp	mybatis-mp-spring-boot-starter	1.6.2		4bdbca3023f8de33a8650362b9157eb703222eb5
cn.mybatis-mp	mybatis-mp-spring-boot-starter	1.6.2-rc1		69f30f2207087c416d574368003f49c3c2c90a81
cn.mybatis-mp	mybatis-mp-spring-boot-starter	1.6.2-rc1-spring-boot3		7e96d4e9eba88c75e6cbf9475c66dbbf36bfd33c
cn.mybatis-mp	mybatis-mp-spring-boot-starter	1.6.2-rc2		8e3cfaf77282591bf04310f9e9829292a65e234b
cn.mybatis-mp	mybatis-mp-spring-boot-starter	1.6.2-rc2-spring-boot3		2acdaab661edb0c0ba499dd7ac7dabe3294e4f18
cn.mybatis-mp	mybatis-mp-spring-boot-starter	1.6.2-rc3		cf0c0a499741c85ab6d474b016eeaedab08b0791
cn.mybatis-mp	mybatis-mp-spring-boot-starter	1.6.2-rc3-spring-boot3		75c1b4f9d6007b344745e9b627013a8b14d926c2
cn.mybatis-mp	mybatis-mp-spring-boot-starter	1.6.2-spring-boot3		810fe6203fa9ffb9251380aae3db3ee33be135be
cn.mybatis-mp	mybatis-mp-spring-boot-starter	1.6.3		9de03d7917226670c0d987a2bb463bc9971525af
cn.mybatis-mp	mybatis-mp-spring-boot-starter	1.6.3-spring-boot3		9c8ea542b862123845e9be78bb57197aaeb2fcd8
cn.mybatis-mp	mybatis-mp-spring-boot-starter	1.6.5		686b2291468288dffa67878effd5e9e9f1436109
cn.mybatis-mp	mybatis-mp-spring-boot-starter	1.6.5-spring-boot3		943bced44a6cac01f5e2a9959ae78d31758276c5
cn.mybatis-mp	mybatis-mp-spring-boot-starter	1.6.6		aa2c59eb37f4da5d8ce26f9f6f450ce1f430c2a0
cn.mybatis-mp	mybatis-mp-spring-boot-starter	1.6.6-spring-boot3		f2087d60956b3d873d8aa0719248e3636caf4266
cn.mybatis-mp	mybatis-mp-spring-boot-starter	1.6.7		66eee77acbc259760f608ae054f259da66903b05
cn.mybatis-mp	mybatis-mp-spring-boot-starter	1.6.7-rc1		7ce16e756a8359b7b64b07c73c8dd008807ddac1
cn.mybatis-mp	mybatis-mp-spring-boot-starter	1.6.7-rc1-spring-boot3		ed90ce4334ca388e77d12de2f5b22db57cfa3d7c
cn.mybatis-mp	mybatis-mp-spring-boot-starter	1.6.7-rc2		5c86d2a31b8a4f18735d051626dd685ef9d061b0
cn.mybatis-mp	mybatis-mp-spring-boot-starter	1.6.7-rc2-spring-boot3		1a004242b6e901ef6ca815a31219026a124a38cd
cn.mybatis-mp	mybatis-mp-spring-boot-starter	1.6.7-rc3		a8f8a7aa8ac5fa37426ae28c976fc6ba9ac88d37
cn.mybatis-mp	mybatis-mp-spring-boot-starter	1.6.7-rc3-spring-boot3		5f15d185623d4bc0fed27f5457f568fe96b39c91
cn.mybatis-mp	mybatis-mp-spring-boot-starter	1.6.7-rc5		e58b25b35e3389fbe42eeb7bde7adfef9e008699
cn.mybatis-mp	mybatis-mp-spring-boot-starter	1.6.7-rc5-spring-boot3		aff0c0eb78b819a3f077c229a8eff670b0921299
cn.mybatis-mp	mybatis-mp-spring-boot-starter	1.6.7-spring-boot3		1c5bbd9f9c324373ed6eec49950715d22472caf2
cn.mybatis-mp	mybatis-mp-spring-boot-starter	1.6.8		fb077a27462b339253c9b5115ed900b1409206fc
cn.mybatis-mp	mybatis-mp-spring-boot-starter	1.6.8-rc		4eda29b0659b6f68e8c890edaa6345e356fa003c
cn.mybatis-mp	mybatis-mp-spring-boot-starter	1.6.8-rc-spring-boot3		1292514ec31b0266ca8e376325f802a89b4d9931
cn.mybatis-mp	mybatis-mp-spring-boot-starter	1.6.8-rc2		6deea2f80f1accb499c1fb9a27e57415727ec775
cn.mybatis-mp	mybatis-mp-spring-boot-starter	1.6.8-rc2-spring-boot3		7a08024a403e5ed7d5fc57e036120f7fca4dff6f
cn.mybatis-mp	mybatis-mp-spring-boot-starter	1.6.8-spring-boot3		34fc52a42185c550ab441be93aff45fdb2869604
cn.mybatis-mp	mybatis-mp-spring-boot-starter	1.6.9		12c871eaed351c586910c8f968108f848260d433
cn.mybatis-mp	mybatis-mp-spring-boot-starter	1.6.9-rc		e15ac78486bc087f883086d7b2b401236d7a75b4
cn.mybatis-mp	mybatis-mp-spring-boot-starter	1.6.9-rc-spring-boot3		8625894dd1c4663ce2a7dade6324974dad6fad60
cn.mybatis-mp	mybatis-mp-spring-boot-starter	1.6.9-rc2		07953bc7ec6b826c59ea9f9b3921f16e0ff784ba
cn.mybatis-mp	mybatis-mp-spring-boot-starter	1.6.9-rc2-spring-boot3		76b3ea5f6ec715c1898fe78e928b1f820e762c35
cn.mybatis-mp	mybatis-mp-spring-boot-starter	1.6.9-rc3		7658e017b77aa2aa3515360fd7f458ba4c0f20cc
cn.mybatis-mp	mybatis-mp-spring-boot-starter	1.6.9-rc3-spring-boot3		8e1bf9db79bcfc80fb75debe9ee8ca11cfb3b43d
cn.mybatis-mp	mybatis-mp-spring-boot-starter	1.6.9-rc5		9f929a9dd4e701060fb65f46ef19a227f9fc0908
cn.mybatis-mp	mybatis-mp-spring-boot-starter	1.6.9-rc5-spring-boot3		d231b1cca1bb9b76e822d95fe1f70309ef65d908
cn.mybatis-mp	mybatis-mp-spring-boot-starter	1.6.9-spring-boot3		0446b94b6013a566e29cfa230dda5d852afc435e
cn.mybatis-mp	mybatis-mp-spring-boot-starter	1.7.0		bed33541ec7d0e0ced8e23f4f110776cee48d5d5
cn.mybatis-mp	mybatis-mp-spring-boot-starter	1.7.0-RC		8547dc6ba5ecea39805860024deacf31ce43e3f6
cn.mybatis-mp	mybatis-mp-spring-boot-starter	1.7.0-RC-spring-boot3		7fd41ad0603d25dc1f7f3f288d1a04607a91e842
cn.mybatis-mp	mybatis-mp-spring-boot-starter	1.7.0-RC2		1f19832362ac217e8e34f00ee6018d3f25471894
cn.mybatis-mp	mybatis-mp-spring-boot-starter	1.7.0-RC2-spring-boot3		8a1f474a2c5b32219ecdeff4d6cee4a30fe78c7d
cn.mybatis-mp	mybatis-mp-spring-boot-starter	1.7.0-RC3		1a45171259d46412296f24418397c5c20bfd3461
cn.mybatis-mp	mybatis-mp-spring-boot-starter	1.7.0-RC3-spring-boot3		bfa438ba5d55829622432d3d60337289624564d0
cn.mybatis-mp	mybatis-mp-spring-boot-starter	1.7.0-spring-boot3		e34b7be3d652a2e41432225b4d226630d94d89f9
cn.mybatis-mp	mybatis-mp-spring-boot-starter	1.7.1		3465b875e8d3e1491e9af2870d4045de181fbc56
cn.mybatis-mp	mybatis-mp-spring-boot-starter	1.7.1-RC		97150d1cc42146c0e3eb27f160468471fa6e403b
cn.mybatis-mp	mybatis-mp-spring-boot-starter	1.7.1-RC-spring-boot3		8336384e9f0ea7f34d34886fcdada537c5ca51fe
cn.mybatis-mp	mybatis-mp-spring-boot-starter	1.7.1-RC2		b7611b0c0428a720fbdf770e1aa41d4d62238544
cn.mybatis-mp	mybatis-mp-spring-boot-starter	1.7.1-RC2-spring-boot3		b03573228ec6e580a6631116e8ed8299d91c7183
