cc.drx	poi_2.13	ee		704dd3f98031dfcf71be1867a4ea486914031881
software.amazon.awssdk	rekognition	2.19.30		a2e949ada503952387e987a0b1e3e190c0b6de20
software.amazon.awssdk	rekognition	2.19.31		350c96854cb5cf598d03ee3fd2f8deafb6704f6a
software.amazon.awssdk	rekognition	2.19.32		ca044ea7c863321a9dae6bc12681eceeee55311f
software.amazon.awssdk	rekognition	2.19.33		78de347d71eb8784fea8fd88f4f61e147f1da3d1
software.amazon.awssdk	rekognition	2.19.4		ff0c6ad65cc321cdb8b1a82964fc06db704e7cdd
software.amazon.awssdk	rekognition	2.19.5		3bc8a22a237edd2bfeadab19da0d1613d2c74847
software.amazon.awssdk	rekognition	2.19.6		254f6e874cc3a402038e6e8c1d7625773b020f7f
software.amazon.awssdk	rekognition	2.19.7		9f4bdbd93084621dd7e97f4378c841bf25256dbc
software.amazon.awssdk	rekognition	2.19.8		1dd2c63a16e977ae2a5378d40541ab47790007b5
software.amazon.awssdk	rekognition	2.19.9		adad11358bd87d3fd9a980bb1e2459eeda4bf5b5
software.amazon.awssdk	rekognition	2.2.0		9f7161bc68d8c4052f9cfd82761caf965b02c1f4
software.amazon.awssdk	rekognition	2.20.0		29164753895eff33b271c3f461b85ed24efe1df5
software.amazon.awssdk	rekognition	2.20.1		e77f11c10a89ab1a7838e2b43460b0e5363c5c3a
software.amazon.awssdk	rekognition	2.20.10		560fe47765da06b39332ec9c55c661c05795badd
software.amazon.awssdk	rekognition	2.20.100		0a6fcf1a4e58f984642c259c465e834d109c7ec0
software.amazon.awssdk	rekognition	2.20.101		a10be3b975bbf6e12235a52ff1dfbb1c67a19c64
software.amazon.awssdk	rekognition	2.20.102		9f7ef52a7e039ea66656f35de292b8bc93e6edb1
software.amazon.awssdk	rekognition	2.20.103		d89b258b57d3e6793c9ed9494ab2828370f28450
software.amazon.awssdk	rekognition	2.20.104		ae153599442f2d93150c5d0fab329976b29e2132
software.amazon.awssdk	rekognition	2.20.105		6ca037cd0cf23a92a0575a5e45366dbb96acd57c
software.amazon.awssdk	rekognition	2.20.106		325f9e7a009a99395b5dd88f193a5be9e1d949e4
software.amazon.awssdk	rekognition	2.20.107		a7bfd1191254290df66e360f9b78ca980d017a56
software.amazon.awssdk	rekognition	2.20.108		4ce1e5e999afbac795410799bc361fafc6aade47
software.amazon.awssdk	rekognition	2.20.109		eb979311bc9e680c78aed81bb7b9ad9f42e15dcb
software.amazon.awssdk	rekognition	2.20.11		2547c28d68beb2a77e9558caf7c9c6f976353fef
software.amazon.awssdk	rekognition	2.20.110		eb8621041e68f50fe35abcb22f338cd62d1c3253
software.amazon.awssdk	rekognition	2.20.111		4ccc7c6475a3f09f97911396fe26bd589def07e7
software.amazon.awssdk	rekognition	2.20.112		c10d574be5ccd12b4488b37eac3d5a6c6d02a53e
software.amazon.awssdk	rekognition	2.20.113		a2890f642b68b8e735fe7b0809a400db925d55ed
software.amazon.awssdk	rekognition	2.20.114		b579003a01984457ac522d4e14054226e67f42e7
software.amazon.awssdk	rekognition	2.20.115		06506f1f8e74aef401b09537da7d025145739f5a
software.amazon.awssdk	rekognition	2.20.116		4300094397dec3880ea5374643be8dc34c4fe382
software.amazon.awssdk	rekognition	2.20.117		0704f99bf6469fa3ef67062fada9d5e3126e85df
software.amazon.awssdk	rekognition	2.20.118		13a5b4c5a9fe46aace37525315a7144a5ffd997d
software.amazon.awssdk	rekognition	2.20.119		5920f33801a0804b48a9c9fd02654d514ba1d049
software.amazon.awssdk	rekognition	2.20.12		977ff254e135196abc441c3241b97de3ec4073b1
software.amazon.awssdk	rekognition	2.20.120		f35ed99346d9b311b8efe3b6ccb7d831f8a35bb6
software.amazon.awssdk	rekognition	2.20.121		a89b36008fbb647355ac247ab441449e9fd2140d
software.amazon.awssdk	rekognition	2.20.122		04cb938dffa35ee7858fafa597602a4d5c3ccfe4
software.amazon.awssdk	rekognition	2.20.123		6ccee7449145be8b105ef66c23fe14bfa09e5ca2
software.amazon.awssdk	rekognition	2.20.124		9ab80b54d98a2c18daf9c74cb3b4573105473152
software.amazon.awssdk	rekognition	2.20.125		e6a7f386b7d1276eee00a073a2c4a5c1a6da847b
software.amazon.awssdk	rekognition	2.20.126		c3e193a9dfcbf49694ec2d17861fbbacae873768
software.amazon.awssdk	rekognition	2.20.127		6b7947d233ee948b91460b5a0138b46bf26048c6
software.amazon.awssdk	rekognition	2.20.128		f04f24c219e79c7e42e94fa4e5b0ab4801f0402e
software.amazon.awssdk	rekognition	2.20.129		a00124fe4916772a3c730983b4742b3c60945119
software.amazon.awssdk	rekognition	2.20.13		c19ea31fad0142d893735fa7dd1a7e22feedfb3b
software.amazon.awssdk	rekognition	2.20.130		e062ae2c6e178ac8f7ab78cc12012e3972553253
software.amazon.awssdk	rekognition	2.20.131		3cbf8dd64d4fceb3c1ece3557a99284a17061db3
software.amazon.awssdk	rekognition	2.20.132		845a86374b5fdd3657591a89b144a44fd2270b2e
software.amazon.awssdk	rekognition	2.20.133		23fd20f4979fc58873958088979da2cc5ab84fa7
software.amazon.awssdk	rekognition	2.20.134		ad358f314c83efae6fc4fe77138c88b6c82a792c
software.amazon.awssdk	rekognition	2.20.135		c2250004d16e9c19193793ebed41829fe3f31053
software.amazon.awssdk	rekognition	2.20.136		611a17454dcc9950f8e439ec15b48105343b7085
software.amazon.awssdk	rekognition	2.20.137		08e198d7e637f2f5288c7754552a059858a612a3
software.amazon.awssdk	rekognition	2.20.138		f8c2e57224329da329af2ef49acc0ed2b34a7f5c
software.amazon.awssdk	rekognition	2.20.139		66150c3a76fa68a1020332a9843cdc9bc5864224
software.amazon.awssdk	rekognition	2.20.14		d336728493df1b1ae6981870cf9762a7bd009830
software.amazon.awssdk	rekognition	2.20.140		d63d8d5403f92e5dddf5fc9eb2c35cdc5284ca5a
software.amazon.awssdk	rekognition	2.20.141		f1bba55f58946374981f95d1e43b5ba2598f6f22
software.amazon.awssdk	rekognition	2.20.142		7fc33f9efea408ed09477d9165a943dc5898d1b9
software.amazon.awssdk	rekognition	2.20.143		a70d6b656cfb59391eb9f626273aa6108587a4ff
software.amazon.awssdk	rekognition	2.20.144		3eb41ba0a0b3df1bc734d71645b0c72cb1364cbf
software.amazon.awssdk	rekognition	2.20.145		072f615b3d551d31476fa04b1a9130683f68d0c8
software.amazon.awssdk	rekognition	2.20.146		1b37a92091cc38e00e9e4bcb4a0c4e5048d59f05
software.amazon.awssdk	rekognition	2.20.147		fd357e7a3346d117b0c36385fbb87877db436dea
software.amazon.awssdk	rekognition	2.20.148		5490275089b7eff4b867ab936ba5ff540c19a40d
software.amazon.awssdk	rekognition	2.20.149		6d538323ad1c1675fd00f83101142b3e6a972429
software.amazon.awssdk	rekognition	2.20.15		ea597882edfdb46f09b19aa720b6d8cfda60192a
software.amazon.awssdk	rekognition	2.20.150		dd5c2085609653a943b8cb1101b56cd17131326a
software.amazon.awssdk	rekognition	2.20.151		d1dbcb4e1dae52be55ef4f77e03991cfe9fc7dcc
software.amazon.awssdk	rekognition	2.20.152		ad9bcd854c37b8b40c4dae7eb3e9412a99f3e58e
software.amazon.awssdk	rekognition	2.20.153		818dadf2c9106449894f765807acfce86e138405
software.amazon.awssdk	rekognition	2.20.154		57736d124b7b5a214a94aac62e8a7225cfb0a44b
software.amazon.awssdk	rekognition	2.20.155		353f6800d69cbdb3aba51b16fd92ed18b4d98ede
software.amazon.awssdk	rekognition	2.20.156		88c9665728c306655ead2cea9458734913000137
software.amazon.awssdk	rekognition	2.20.157		ab3d1abf324a121c8877f1948d45e23a2f3542c6
software.amazon.awssdk	rekognition	2.20.158		8f126b829f23ec0946e88a447e519c5ff34f686d
software.amazon.awssdk	rekognition	2.20.159		ea4f56ee42259cea35064af4f0ac110b5c1dfd0a
software.amazon.awssdk	rekognition	2.20.16		b8fbca7460d2267b17a399ab79c10bcbb04477f3
software.amazon.awssdk	rekognition	2.20.160		2f4b473fcfed8beeaf3e93ffe5a1514602f00f10
software.amazon.awssdk	rekognition	2.20.161		6aeac8953d2d21da2fce4d2004b54ef02255d018
software.amazon.awssdk	rekognition	2.20.162		3ac24f2c299589761f22ae4e32797d1457140a51
software.amazon.awssdk	rekognition	2.20.17		f07f2127a4fd296903dfca9c6990d0b8a14b7940
software.amazon.awssdk	rekognition	2.20.18		f6c402c236e436f27a808bbd6baff1c8948b997f
software.amazon.awssdk	rekognition	2.20.19		f62991de0f10ac2e2ff93180b9a760379e5bd6c0
software.amazon.awssdk	rekognition	2.20.2		b213bd797ee690fd92869bfcebcf04d1df11f60b
software.amazon.awssdk	rekognition	2.20.20		3b8d70b81ccb9f8f7dc61ce240d15e672f53a23e
software.amazon.awssdk	rekognition	2.20.21		847892547cf9d24e1f8f8cf50fba9fcaa88ab379
software.amazon.awssdk	rekognition	2.20.22		77992f2c4c903731327711ceabcaa62b9b581625
software.amazon.awssdk	rekognition	2.20.23		df0d1d2658ec16d5e87bd86828cfd5e9fbcfcbf4
software.amazon.awssdk	rekognition	2.20.24		8ff141f2f35a7c48197bcdcc8873eb90ad730b25
software.amazon.awssdk	rekognition	2.20.25		4fe9b9abc6dd130b709dee85374aa131a89ba0f6
software.amazon.awssdk	rekognition	2.20.26		1091179ad4e38d45f5baa4bba6844583a5047cd7
software.amazon.awssdk	rekognition	2.20.27		9d1784ff6940b3ee96a5cf176a10b309d4b4bb29
software.amazon.awssdk	rekognition	2.20.28		0c2ac967c05af1ea09397821cc246bf324db5cbe
software.amazon.awssdk	rekognition	2.20.29		d4019aab19fdb0976c66df09fcd2f0d822d0e0fa
software.amazon.awssdk	rekognition	2.20.3		7e4f999ea9bcb9ac8c0a29c6e02614d4c6893578
software.amazon.awssdk	rekognition	2.20.30		1ed71bc03519508fadb3f257ea60fa108537ae3a
software.amazon.awssdk	rekognition	2.20.31		a1328bcdd14a2d46876b1aee4e2805e3d8592906
software.amazon.awssdk	rekognition	2.20.32		d25023e17680ebe10dfed7e8414225befa9d4860
software.amazon.awssdk	rekognition	2.20.33		249d035b4e60a06dd26d396025b5d199eeab311d
software.amazon.awssdk	rekognition	2.20.34		e62fff9ae22426f1a64d5439e69786310e0cd4a9
software.amazon.awssdk	rekognition	2.20.35		7f25fa99174ca33c2f3f7436e5d3b9b71f27f31a
software.amazon.awssdk	rekognition	2.20.36		e0a52b092171ff2f5360381f39fa244d1d49f0ee
software.amazon.awssdk	rekognition	2.20.37		5f2ec02cdf54810cb1c722654e5be0a534d71d34
software.amazon.awssdk	rekognition	2.20.38		484016584fbe3ae3dc0f0d41f6098ccf20a60398
software.amazon.awssdk	rekognition	2.20.39		9de6f930ea6f275f4904370e781538ee3a5279ef
software.amazon.awssdk	rekognition	2.20.4		065809ebeddff8039b445bb0173bf2b11119aa19
software.amazon.awssdk	rekognition	2.20.40		1d0e0c54bd527d910e64470b47b6355525720237
software.amazon.awssdk	rekognition	2.20.41		82c07c03dc15afafb468655bd14f1e32264b641c
software.amazon.awssdk	rekognition	2.20.42		c24f4ea137ee82d17817432e35001e706a16aeb9
software.amazon.awssdk	rekognition	2.20.43		58100882a03a18799c9de1569413d113c7a9412f
software.amazon.awssdk	rekognition	2.20.44		6725f664214f6c8001601b8a85c7368bcd2b431b
software.amazon.awssdk	rekognition	2.20.45		175045073f0dccd95be3cb73a1a54e2366d79f1b
software.amazon.awssdk	rekognition	2.20.46		a9a68db082a075f9a093babe8b2fb11676317d2c
software.amazon.awssdk	rekognition	2.20.47		7d6f5d6296d222c6c6ee5a11e3498884f9c6355d
software.amazon.awssdk	rekognition	2.20.48		d0fc389f1260e9a5bd05292fa7466383145006bb
software.amazon.awssdk	rekognition	2.20.49		06ab9e4860778d8da87579604eb0cb0137fc6b93
software.amazon.awssdk	rekognition	2.20.5		be26f0332a934a5eace16b7fa5bf84edc4567c03
software.amazon.awssdk	rekognition	2.20.50		4647023c893f841f1750a45d743c7d4b7bf35f6c
software.amazon.awssdk	rekognition	2.20.51		26da2c37b00f654f426a52ed2d638537d80daa29
software.amazon.awssdk	rekognition	2.20.52		1bf3eb7182839823e67ae4862d236748239a52e4
software.amazon.awssdk	rekognition	2.20.53		ed76981ec450551e1111bf47fb2cf349be350846
software.amazon.awssdk	rekognition	2.20.54		1cdacdf0b971f76604f1e6c00876bc5b4c7607b8
software.amazon.awssdk	rekognition	2.20.55		1e207a0a05dcc5dbf1e5fcb09fdedf248f734adf
software.amazon.awssdk	rekognition	2.20.56		7b44ea5daaa04b1051b2bee4b4c4017d4f08c551
software.amazon.awssdk	rekognition	2.20.57		3dd4b0d0909f7d03e1e6cb7e09e944f7944e923c
software.amazon.awssdk	rekognition	2.20.58		193671871cee19639ced797e9682200b74342a05
software.amazon.awssdk	rekognition	2.20.59		3de77cbb951843a77238efa677b38893f9761347
software.amazon.awssdk	rekognition	2.20.6		61ccae9ac1427cd9d9c85468c7d05ee4cda686ac
software.amazon.awssdk	rekognition	2.20.60		cab4c11b313d05cc802878fbb3d639ac1e4eb7d9
software.amazon.awssdk	rekognition	2.20.61		195794cf90a8f3d1ab0b41a49a7b791c90f0e839
software.amazon.awssdk	rekognition	2.20.62		d98fc7932a7e0c7ee12637b8db56e5eb948fc6e4
software.amazon.awssdk	rekognition	2.20.63		c0faff13344a0e6cbf3c419f29eac25caadc2ef1
software.amazon.awssdk	rekognition	2.20.64		77f9b8c820ced2975dbb50e71de23ed163814af0
software.amazon.awssdk	rekognition	2.20.65		eb04208e472b429edec8a0bad2c29d03a8aafd88
software.amazon.awssdk	rekognition	2.20.66		efb8a62272c487caf4c6aef468c022d7396654d6
software.amazon.awssdk	rekognition	2.20.67		e8b6498ac932c495f9ed63b14b6ab5a11007ce10
software.amazon.awssdk	rekognition	2.20.68		b9e95b03acc63a501ffbacb3273ec9a38c9ba245
software.amazon.awssdk	rekognition	2.20.69		8241e4344b58b51b3f037d9c039080d3ea725270
software.amazon.awssdk	rekognition	2.20.7		19ea1e91a9a02ad5af502e47ae2ab7bd29a3f287
software.amazon.awssdk	rekognition	2.20.70		8f222b55f3636476a19478687877ca0945c8905c
software.amazon.awssdk	rekognition	2.20.71		54da32fc1e080ee05e60e0b2d1c02fc4816557e8
software.amazon.awssdk	rekognition	2.20.72		05972b889d53b27d0fef2597826d853c609c4293
software.amazon.awssdk	rekognition	2.20.73		292692ac65d8114cfed74e318dfe14b4aba63cae
software.amazon.awssdk	rekognition	2.20.74		a26aa3be61b13c147bbc42112f8374afa8257b16
software.amazon.awssdk	rekognition	2.20.75		fcff918553edade9ce95064e055cb8bc9c1ceff2
software.amazon.awssdk	rekognition	2.20.76		b2fec01bbb4e398921dc325ac384a27e8a6c25ff
software.amazon.awssdk	rekognition	2.20.77		f7c16c311130d5ae8ae60a7c51db9a8303ef6420
software.amazon.awssdk	rekognition	2.20.78		d1cd5bb9bc5658bc26e39f375066d297ff5597d7
software.amazon.awssdk	rekognition	2.20.79		a29ea88c83eabf5ef0735b09be472fa45b67e1e2
software.amazon.awssdk	rekognition	2.20.8		51a767f52ce72e480a0dedc7192e67e41ec6ccb0
software.amazon.awssdk	rekognition	2.20.80		929be012c5f1a9f9d139a7347efa0ac46cc55cd2
software.amazon.awssdk	rekognition	2.20.81		207d4d7ba22bc744353c44652df85eef1df67983
software.amazon.awssdk	rekognition	2.20.82		bd681fcfa83224ce86b2eed878038ac049425ef5
software.amazon.awssdk	rekognition	2.20.83		d48f1e8ba90e9c3a8ac3036f62585b4b53cd6222
software.amazon.awssdk	rekognition	2.20.84		f8c597cd43533f1ec3f707d6c2040570b96dd416
software.amazon.awssdk	rekognition	2.20.85		edd5995af64b40c302eabbc4f25b23514c647424
software.amazon.awssdk	rekognition	2.20.86		f02221b8f49c82af533506da22d21eb9185525a1
software.amazon.awssdk	rekognition	2.20.87		36595ec297644ae86e5e9e2f0500355d765e2a56
software.amazon.awssdk	rekognition	2.20.88		c27981959403a7567eea81f1374ac7eccf01945a
software.amazon.awssdk	rekognition	2.20.89		6c6eba918dbd8ba8102ea1d12b0e55657349444d
software.amazon.awssdk	rekognition	2.20.9		b84834c095ea015241f913f6cfb9ef65c1c9a8e7
software.amazon.awssdk	rekognition	2.20.90		c9067e2387bd88d3d986180deb4835f05d736ef2
software.amazon.awssdk	rekognition	2.20.91		fc1d2abde1613252581140615fca3b4020b55049
software.amazon.awssdk	rekognition	2.20.92		300bdb30cebfeea3a3c61a563b809894738f6eb9
software.amazon.awssdk	rekognition	2.20.93		bd35ebcf763f496789f1bd26ac0100ee22861485
software.amazon.awssdk	rekognition	2.20.94		dcb2a5f228512de594c173eb269e4ec275564578
software.amazon.awssdk	rekognition	2.20.95		566140376132c854305ed6008265e35bd1bda81c
software.amazon.awssdk	rekognition	2.20.96		e2b1f9f75830cdb98ac9d6f11848f94da5edca5e
software.amazon.awssdk	rekognition	2.20.97		aa004c7df0ffa8a3417cc548fdd6dbd1489ba6e5
software.amazon.awssdk	rekognition	2.20.98		8d30272c808b02e62ee64dcbeb88f2a392a1b308
software.amazon.awssdk	rekognition	2.20.99		72572def1802ffba1bb7ebae7491aa6fb6fdf3f1
software.amazon.awssdk	rekognition	2.21.0		e9ad2091f06f5d0b2f9965bb9d84d3e9c179c575
software.amazon.awssdk	rekognition	2.21.1		d134bc390f32edb7fa139a5ef310a3050bcbff5d
software.amazon.awssdk	rekognition	2.21.10		9a9bd629174ec25b1776af2dd6cdd89c84db6f42
software.amazon.awssdk	rekognition	2.21.11		7fb7315f585b42e1def3e3300b7d5fca03d47eb9
software.amazon.awssdk	rekognition	2.21.12		0c02f0e962610485d5204b1a6aa7f756acd16793
software.amazon.awssdk	rekognition	2.21.13		43f993fbb31e2fb381be2608fd2471f17de34b3a
software.amazon.awssdk	rekognition	2.21.14		774066e838999cf87505886abe706a94d9382eac
software.amazon.awssdk	rekognition	2.21.15		61ca33d60e31801f255301d397ead9064bab3a37
software.amazon.awssdk	rekognition	2.21.16		6a5d2893ed134a98d2b4c548aba35051de7c0e1e
software.amazon.awssdk	rekognition	2.21.17		f3c9225e277bf89fed0053f0ddf7cc6201397b59
software.amazon.awssdk	rekognition	2.21.18		7c06b3e16fb8b314c5054bad8ffebf8da09b9583
software.amazon.awssdk	rekognition	2.21.19		c37ed2e4f09c1a937b77ad0183d2e81fbbe41c77
software.amazon.awssdk	rekognition	2.21.2		61c068916af52753f055fea9a075808df8d214c6
software.amazon.awssdk	rekognition	2.21.20		33d800cd62d6f2b1d49f91ecdc58a9bb0d9280e8
software.amazon.awssdk	rekognition	2.21.21		afe5dfaefd1ad2f7f41abded3121f99dd3d387ac
software.amazon.awssdk	rekognition	2.21.22		2ccf194d96321a32f659f50733773d00fbf47227
software.amazon.awssdk	rekognition	2.21.23		ef41d8db140fb0d70d7ae45138eeeffca27f9181
software.amazon.awssdk	rekognition	2.21.24		1d6cbdbd92c2aaab1eed0fbc917c1e48e2c108a4
software.amazon.awssdk	rekognition	2.21.25		93e1183b6051a7f1d2135fda7e80f356810699ae
software.amazon.awssdk	rekognition	2.21.26		0182d94cc045b542415680a6e1462da579caabbb
software.amazon.awssdk	rekognition	2.21.27		ba2094b928104f35c4293464e699055810c8d0b2
software.amazon.awssdk	rekognition	2.21.28		733ae2d875d99182bb936ce691dceb844c162d09
software.amazon.awssdk	rekognition	2.21.29		f7402af635c2ea0ed61359e81d564adbf78e616a
software.amazon.awssdk	rekognition	2.21.3		8c45dafcccbbce12472cf5633b67e041dc588245
software.amazon.awssdk	rekognition	2.21.30		6ea7b324030a4ed7c83a04ce08f36c06a8193d30
software.amazon.awssdk	rekognition	2.21.31		aee81fa2711837f073e5b8bd2b1881a9baf86eb1
software.amazon.awssdk	rekognition	2.21.32		cf7eb0db0f1d23f860a273a9fd42680c107d9b47
software.amazon.awssdk	rekognition	2.21.33		498e2af6a0000c7ab33d2691fadf01c37f5db26a
software.amazon.awssdk	rekognition	2.21.34		4bcc69361f619f87ff04a77a4f798350e2046cc6
software.amazon.awssdk	rekognition	2.21.35		31ffb8086438242a286324516954aa17e0637190
software.amazon.awssdk	rekognition	2.21.36		a899d3d19f2629b0b8dd858c70901a71acf5cda9
software.amazon.awssdk	rekognition	2.21.37		c6d48fc2afe10e361be60582d5e4a93ed24d5105
software.amazon.awssdk	rekognition	2.21.38		18f4aaace97f2c20dfe06d12bd5e9d4cab9c9608
software.amazon.awssdk	rekognition	2.21.39		b6ce818e2c2ed5c9eba19e76dd675432dc9c5cae
software.amazon.awssdk	rekognition	2.21.4		24a56c14c054c52bde7bbaff5464dab77c1ab91a
software.amazon.awssdk	rekognition	2.21.40		4db3e53022b4457779bf3de9fc4100d19c49b910
software.amazon.awssdk	rekognition	2.21.41		00fba550d50f186b58e048cb9096f1c45fc51900
software.amazon.awssdk	rekognition	2.21.42		9d55e64ac4447cd00e22b15ba95b4aaa3c23ae1a
software.amazon.awssdk	rekognition	2.21.43		fccc87bdfdd92849fdfc08632295baa42567762c
software.amazon.awssdk	rekognition	2.21.44		de1090f92ebf57df2bdf05d459071039e5cba96a
software.amazon.awssdk	rekognition	2.21.45		480b3390308154ace4257e127982f3903cd9e42c
software.amazon.awssdk	rekognition	2.21.46		f20d0cda642a8c65824295f2652ee147f3427c83
software.amazon.awssdk	rekognition	2.21.5		900eb93aa2a71ed035c1c88ea9cdbf55387a0a86
software.amazon.awssdk	rekognition	2.21.6		f77ff62b9b4363d4b61a05460b6aa6e80ec73254
software.amazon.awssdk	rekognition	2.21.7		64bf7b12a6d4ca00c62941ebf0f627aca51f5385
software.amazon.awssdk	rekognition	2.21.8		7ebce1e7db3e611be5553343e42dc88c4fd16dfb
software.amazon.awssdk	rekognition	2.21.9		c6395dbbea2f407d25843e1c84a1d7c0d23129c4
software.amazon.awssdk	rekognition	2.22.0		103b0810b650be9c84d49cff461662ed08b0f725
software.amazon.awssdk	rekognition	2.22.1		902602a60e25b08508924c918ee62c4309a96e2b
software.amazon.awssdk	rekognition	2.22.10		4986a3053e573b656ded379a2f0ab7928522ad13
software.amazon.awssdk	rekognition	2.22.11		d42de5457b64344f43f615f7a965aaa886b2b337
software.amazon.awssdk	rekognition	2.22.12		e09dd560f7410022ddf2d094e42ca960db4254bc
software.amazon.awssdk	rekognition	2.22.13		ea8650a7ec76c7a8b444f0da5b94bec8aab55dda
software.amazon.awssdk	rekognition	2.22.2		fa06c82dc2f03ba7e67ede35eb814f748889ee18
software.amazon.awssdk	rekognition	2.22.3		591e8e5a5126f55af40462091475685d899c3de0
software.amazon.awssdk	rekognition	2.22.4		b1f3a49a06245caa7388f56d7a6191acdf8bcf70
software.amazon.awssdk	rekognition	2.22.5		1cfe517cb36d3bb270d1677580dae3bd623fca4b
software.amazon.awssdk	rekognition	2.22.6		025aa63501689635b89cef728bf8fb3c5964c78b
software.amazon.awssdk	rekognition	2.22.7		8ca673bedffdac12606e3164ffe8540b6f8c8dc8
software.amazon.awssdk	rekognition	2.22.8		d5038b0786790d1e60f59df016364716a4d50bc4
software.amazon.awssdk	rekognition	2.22.9		074840f2e379ab62eb0d60a1462fa7bc701ed94f
software.amazon.awssdk	rekognition	2.23.0		567087c7c7b17a06d8d91fad0a2904587c3f40fa
software.amazon.awssdk	rekognition	2.23.1		2dbf03506bee896a38ffbf3a8ff1cae5340c4a2f
software.amazon.awssdk	rekognition	2.23.10		a2d3cb453f73ffb71cd2267e9641a30d02aa8693
software.amazon.awssdk	rekognition	2.23.11		72cfaee6f3c65a2c8f9f7275decd74a7e3279b6f
software.amazon.awssdk	rekognition	2.23.12		a8edb5dccc0308b54b7ce7b89b0e37a6b49a00cb
software.amazon.awssdk	rekognition	2.23.13		4d3b67752f92cae0614c38b6c3fa750c5e6921d9
software.amazon.awssdk	rekognition	2.23.14		d3e146aa54f933d44a5722609b5cda105cf73e8d
software.amazon.awssdk	rekognition	2.23.15		51b99b700943f7e5b256e2cbcc35ecd834faa8d2
software.amazon.awssdk	rekognition	2.23.16		531f80b89511025c17f70478a495488604d04b3c
software.amazon.awssdk	rekognition	2.23.17		858a3cf9b6a5e105432402e8db301d3878ddb0a4
software.amazon.awssdk	rekognition	2.23.18		38fbac0c13d9ffdec82b9adbcbc8f3f0caca7e80
software.amazon.awssdk	rekognition	2.23.19		073c25a51343f1d3740f9fdb32e5c447e2c1be6b
software.amazon.awssdk	rekognition	2.23.2		ba7ee9b8e86aaee124c2431925cf1e11f2b54356
software.amazon.awssdk	rekognition	2.23.20		87e0319bf34dd17e764a502b09f72a9bb0abb0c4
software.amazon.awssdk	rekognition	2.23.21		0b0493d2c1bd732222d57c1bc56d9246c8c77913
software.amazon.awssdk	rekognition	2.23.3		76bdc32ea2f90dcddb21a83fdbd52f2237a70569
software.amazon.awssdk	rekognition	2.23.4		e2cce614230a25a4441228e0ac6f9e77fc472a4d
software.amazon.awssdk	rekognition	2.23.5		974f69fe56f4d6b17726d7e754f68688bb7e67ff
software.amazon.awssdk	rekognition	2.23.6		21d54fcba35ae5fc258c51a4fa20ed0a56eac051
software.amazon.awssdk	rekognition	2.23.7		bb4606e1bbb6f65940f77cbe4edfad18fd1560cb
software.amazon.awssdk	rekognition	2.23.8		2c9f3cf3bcffbcdadad69da06d718cf546e8fe8e
software.amazon.awssdk	rekognition	2.23.9		d72491300c2da33a5cbae7f46453c8ccc272956e
software.amazon.awssdk	rekognition	2.24.0		91736f6e223b6ffd4c6a35ff22dc8ed28e5b3327
software.amazon.awssdk	rekognition	2.24.1		997848fce12eeb9b0223e3aac4f170587da4c0c4
software.amazon.awssdk	rekognition	2.24.10		11b430988e0efc0dadaef1d71098fc2e3928c26d
software.amazon.awssdk	rekognition	2.24.11		93810d74320778c61c5f17dee76059bc568113f3
software.amazon.awssdk	rekognition	2.24.12		02e35d449d566bd8762ff06ad4bcf9c1d040f36c
software.amazon.awssdk	rekognition	2.24.13		087f03749094a119a90c170ba639e081a7e62c26
software.amazon.awssdk	rekognition	2.24.2		05a6157ac3fa25b0a5351696936e669e18dc6e9a
software.amazon.awssdk	rekognition	2.24.3		d1c572fa01ca1e5e217cd2f4f08e47d72cc14b15
software.amazon.awssdk	rekognition	2.24.4		36be8d9ab8705195a52fdb38e95e5ceefde0f3a3
software.amazon.awssdk	rekognition	2.24.5		de17df14357d17b6f4516390840d5ea181ba0401
software.amazon.awssdk	rekognition	2.24.6		4537379d3e141d6fd9fe1a7d562c47ba7e3a8422
software.amazon.awssdk	rekognition	2.24.7		0a45a28049e2a9d2d96983d3f6b0cc8917647c50
software.amazon.awssdk	rekognition	2.24.8		8893d8c59336809f0d1e37d58c743a091034223c
software.amazon.awssdk	rekognition	2.24.9		1aff135c09c00f5485535564b4659c1f90922921
software.amazon.awssdk	rekognition	2.25.0		093f0aecd91a7d65a2073382b3d95d07a2b3b9c2
software.amazon.awssdk	rekognition	2.25.1		5d0200653adcdbd2dfce933ac861793c9adf77e5
software.amazon.awssdk	rekognition	2.25.10		8ce596a8b4b1a74bd4940c0ad75d2034d6a53569
software.amazon.awssdk	rekognition	2.25.11		3444a03daf1f8bfd619058e8951bd53f554980f4
software.amazon.awssdk	rekognition	2.25.12		189b79f1824feca96394e0a6e8ee008a5680a94d
software.amazon.awssdk	rekognition	2.25.13		7ab2b7c3a6ec4aaa5e925c465daa6154821c1256
software.amazon.awssdk	rekognition	2.25.14		86e896692d1f5b152084261996b8660db54b1bfc
software.amazon.awssdk	rekognition	2.25.15		064f30d9edf66f447999b5e5bb093d97de64c546
software.amazon.awssdk	rekognition	2.25.16		c0cfa0a542dce544a3698f06a44a2ac66e634aae
software.amazon.awssdk	rekognition	2.25.17		e05ceac90c0d3b156a3ad7b70736c8db1da3fdcd
software.amazon.awssdk	rekognition	2.25.18		6b12f3096bbef9badd6e2462eb36c2efd2f90a58
