cn.herodotus.oss	aliyun-core	1.1.3		8b0f0147e10dfcb84382d7c55ca0391d31cf5d26
net.algart	algart-tiff	1.0.0		68b8309ffd1da7a359fdeced4f5c2d802b6c8399
net.algart	algart-tiff	1.1.0		d9b21fd0ab2b3c7ef661464b0895b091bc54dae5
net.algart	algart-tiff	1.1.1		db935da06993eba72522b9ff6314c2f24e49c7d3
net.algart	algart-tiff	1.1.2		ea6edd99187c61bacc7e77c037491e1401c09a27
net.algart	algart-tiff	1.1.3		4ebb58d0b8ef4db916d9ec5884b392485ba6679a
net.algart	algart-tiff	1.1.4		e74b45f73d511799ea0e93b6ce00cd20a4a642e4
net.algart	algart-tiff	1.1.5		5ab695a71b2e8e8f8f1caca074dc060502e60019
net.algart	algart-tiff	1.1.6		a471431ca66f17f55819be71e6d441c334e37b7d
net.algart	algart-tiff	1.1.7		0b846c5c74d5b5e3f0460b1a6b9c3a2633effe8a
net.algart	algart-tiff	1.1.8		4a1e3a8d446b73a6907a33e567d1613b51539c04
net.algart	algart-tiff	1.1.9		c924c553dfce959b0e92c407d1a8b8ea0aa8a0d7
net.algart	algart-tiff	1.2.0		60cc6deee0d14c7755b8b8dd94f4514f9ccec3ba
net.algart	algart-tiff	1.2.1		9a58158f80b7ac681c864802bbcaa2a4582edaae
net.algart	algart-tiff	1.2.10		f2f839bd90335016620a64b41da05e55533c3263
net.algart	algart-tiff	1.2.11		e9cbc2b17b8b73257d798ce14751a580ded41be3
net.algart	algart-tiff	1.2.2		40466f3cbc01c67fffe7dea2a4797b3b84607f60
net.algart	algart-tiff	1.2.3		bc6a69fcad25ac4dd952f3eabf1a9760807577dd
net.algart	algart-tiff	1.2.4		b22717e1a2606040ef9242ca51edf06724a3a970
net.algart	algart-tiff	1.2.5		3f691b78caeef050bc75896c7ebcd450bb94306b
net.algart	algart-tiff	1.2.6		0a584c35a0079bc29f078f5a74d6d470fcbc0d9c
net.algart	algart-tiff	1.2.7		f592316941772235053efb845fa3cc1db9148b83
net.algart	algart-tiff	1.2.8		8c92b5227c94b9c36b0e174bc8e8ec738339ac98
net.algart	algart-tiff	1.2.9		6f985c646796197c5c534847a0a54a2217635908
net.algart	algart-tiff	1.3.0		2cfc897a8139fd7dc3cd038780f387a1f95271d2
net.algart	algart-tiff	1.3.1		478bcc44d6ac4b25da6ddfb4bc5e348e2ce2a8e7
net.algart	algart-tiff	1.3.10		2bf07279020e68086cb7ec2061b8e05947580539
net.algart	algart-tiff	1.3.2		0c20eee6e80598b5f13ad3d442bdb8c537f25e1b
net.algart	algart-tiff	1.3.3		88f7f7d453a10bb2b60e2cab74bd1b98a5579bc3
net.algart	algart-tiff	1.3.4		df6ca180e0c58971adf124f0f518b5e0785d64d4
net.algart	algart-tiff	1.3.5		99a50f8c8f6934941b7346fb5d96b9ad8b699516
net.algart	algart-tiff	1.3.6		4a597b3a24b986ee359c17f258be5d9afb57e58c
net.algart	algart-tiff	1.3.7		07d3f8eef902093c6a27503ad9d16ef9ee7ef4b5
net.algart	algart-tiff	1.3.8		495af93dc24ab99aed7d462549d3ed9f22bbae8d
net.algart	algart-tiff	1.3.9		09f29959361b79b81817367af605830ec74d3efb
net.java.truevfs	truevfs-profile-full_2.12	0.12.0		3182b06454df27ffdea8b62cff7fed55106d50af
net.java.truevfs	truevfs-profile-full_2.12	0.12.1		1de1a7e7c253a57663541f7d8f687e47e451eeab
net.java.truevfs	truevfs-profile-full_2.12	0.12.2		6e87b68539a374057d0c77a4ba7843506d425bbd
net.ltgt.oauth	oauth-bom	1.0.0-rc-2		N/A
net.ltgt.oauth	oauth-bom	1.0.0-rc-3		N/A
net.ssehub.easy.vil	expressions	1.2.0		1f6be57d581072663d8816a9e81640454045a860
net.ssehub.easy.vil	expressions	1.3.2		c233e3a3fce8216dbacf4db1694362bd59d30b9f
net.ssehub.easy.vil	expressions	1.3.3		7795e140016d802ab9e76b2d369d83dac39cc214
net.ssehub.easy.vil	expressions	1.3.4		b701f653dcb328aef855867e13f11f26fb01c630
net.ssehub.easy.vil	expressions	1.3.5		eab16fefa21d13aed32f30640f5a165865527d26
net.sulea.cristian	maven-assembly-descriptors	1.2		7c02c74984a52c15bd1a9dd2395897b48c53b932
net.sulea.cristian	maven-assembly-descriptors	1.3		e2c10cf50afb9d7b2e24e69195e195a44e2ad19e
net.sulea.cristian	maven-assembly-descriptors	1.3.1		3ce42c6b023bbeb2939d5aae08d8c04250b2534d
net.sulea.cristian	maven-assembly-descriptors	1.3.2		60e178612b6acf3439004727ced1c936ade416d5
net.sulea.cristian	maven-assembly-descriptors	1.3.3		e96eee58c0aa0f151d5c32ae71c7e01286a846eb
net.sulea.cristian	maven-assembly-descriptors	1.3.4		242d9627363f522603d744f033172f1b5fea1763
net.sulea.cristian	maven-assembly-descriptors	1.4.0		6fdb9770c20ec7921876da081bad329e43e93560
net.sulea.cristian	maven-assembly-descriptors	2.0		fd6d47d05ce9ab76b66a690419e35e051f02bd36
net.sulea.cristian	maven-assembly-descriptors	2.2		4d546c385ff903fa5927b9f8adddec666cf52832
net.sulea.cristian	maven-assembly-descriptors	2.4		3fbf10c8a8be95d95f65a0fdebbff12d3726df2a
net.sulea.cristian	maven-assembly-descriptors	2.5		bf60f7ffd9e40bd9afdf5ea1d148a5a1e3c72d07
net.sulea.cristian	maven-assembly-descriptors	2.6		71fd95f25bd6b03ad93ee30cac32a607316a0e16
nl.cloudfarming.client	crop-type	1.0.18		5f191d6a7612ee91ac7269953a96863dcedf72f5
org.apache.camel	camel-core-reifier	3.10.0		a185eb91774806e44d95f4c3b723e42b178f2cc6
org.apache.camel	camel-core-reifier	3.11.0		060a3976401e03b27640769000313cedb660d998
org.apache.camel	camel-core-reifier	3.11.1		08f8e3a8f5c9d620d81dff54e6fde6631638990e
org.apache.camel	camel-core-reifier	3.11.2		fc659bb7e9891ea8eba19e947ed7b53ad43730a7
org.apache.camel	camel-core-reifier	3.11.3		4449dacf83460694c62ebae361d19b37defb0929
org.apache.camel	camel-core-reifier	3.11.4		bd82d6c55c2ca91918353ee9e2419c4d06f0113e
org.apache.camel	camel-core-reifier	3.11.5		65548e94f66cac24ba8b89f4aeb6d7579ad860a4
org.apache.camel	camel-core-reifier	3.11.6		d132bd034415e8a3d1927a9931b60f7d03d807e1
org.apache.camel	camel-core-reifier	3.11.7		880827618e34956abf2bb153396b40fa19496353
org.apache.camel	camel-core-reifier	3.12.0		506db57feded64adb20f6a5b4f9dafd7b6bddbb0
org.apache.camel	camel-core-reifier	3.13.0		ced2376a69c78eb31288938b422faadc3e531934
org.apache.camel	camel-core-reifier	3.14.0		8d749c1e3c8ed25e7c84db00503cc888411ae9c3
org.apache.camel	camel-core-reifier	3.14.1		d484a9dd7fa949d8981a3ba520d34d20464da13d
org.apache.camel	camel-core-reifier	3.14.10		419389a4c6d9acb110de4e52fb4c33c1f06594fa
org.apache.camel	camel-core-reifier	3.14.2		766953bbc7f8f0ec98e899c5f3184de5a4a878f0
org.apache.camel	camel-core-reifier	3.14.3		76c28c65a01ab62771ab08bedc50655b04dd46cd
org.apache.camel	camel-core-reifier	3.14.4		bf96881e8be11cb11d359fd3bb513811d10502c3
org.apache.camel	camel-core-reifier	3.14.5		74976a4982b5c72595eec6cb48c5604d4f17a7b9
org.apache.camel	camel-core-reifier	3.14.6		a932d6b35feab1101376306343995d9f71f7fcee
org.apache.camel	camel-core-reifier	3.14.7		6aaf325603a583a573b820ceafccd2100b19f028
org.apache.camel	camel-core-reifier	3.14.8		68b6ffbc957e022e591fdbe97a59e2becdb84128
org.apache.camel	camel-core-reifier	3.14.9		9aa942c8c99f26f66b60250ce327364704259a0a
org.apache.camel	camel-core-reifier	3.15.0		c14db5689c08e08a9afad607a0a63749fc9dd388
org.apache.camel	camel-core-reifier	3.16.0		55b5220018ef0040f1b848519b1a1c5b4ac94da7
org.apache.camel	camel-core-reifier	3.17.0		b8c71a37cba9f1f9ce0ece723726ddb769e30b26
org.apache.camel	camel-core-reifier	3.18.0		ea6171644e53804812d043631efaca5243de7f15
org.apache.camel	camel-core-reifier	3.18.1		c47dd5b1d28ef03cbbf05f5a5d42771e93575bd9
org.apache.camel	camel-core-reifier	3.18.2		679770d671d50a54381c5f7ee0c4a8b711b8d5ca
org.apache.camel	camel-core-reifier	3.18.3		4e5073fdcf52c78fc43f60a88bd5497f83842faf
org.apache.camel	camel-core-reifier	3.18.4		e57b031f7723b94987a1fb207538f29021317297
org.apache.camel	camel-core-reifier	3.18.5		139559b25b61073a2bc239bc03f684a9d532b167
org.apache.camel	camel-core-reifier	3.18.6		4078604c07b26500ad74d81fffd10b82b9d55453
org.apache.camel	camel-core-reifier	3.18.7		8d696a5772feb5430516e496c7ec22d41f1c2f57
org.apache.camel	camel-core-reifier	3.18.8		68020b57ad73b59e08dda9b9e2f21ceedb57e198
org.apache.camel	camel-core-reifier	3.19.0		4763da8e936e4b95114a76d0c49d886aa173ab8f
org.apache.camel	camel-core-reifier	3.20.0		cc6e3ec3018d77fadd68a94c997172a244c42248
org.apache.camel	camel-core-reifier	3.20.1		8bea4b859f392fa3baf552b128c12a22f97d3b6b
org.apache.camel	camel-core-reifier	3.20.2		60a806e665e122ced90eeec2f7ab337d8e495b44
org.apache.camel	camel-core-reifier	3.20.3		89b972db4f1824d296ced51f7da8bf3c0892ba54
org.apache.camel	camel-core-reifier	3.20.4		ef6ec7ec3d814d85bdebaf61d1e5c3a41c59ec91
org.apache.camel	camel-core-reifier	3.20.5		bc599f1b72110ada9574323c067b957323f57618
org.apache.camel	camel-core-reifier	3.20.6		2779c95b8d5160cd7bf74991bffab6f02fbd5f86
org.apache.camel	camel-core-reifier	3.20.7		0dff3310a7f1900841d1ebbb87bd64a45d3e5ae3
org.apache.camel	camel-core-reifier	3.20.8		8e97969715545308dac221ba57210001789be7f3
org.apache.camel	camel-core-reifier	3.20.9		96d1e9a53177e228ed6222e6e8e5b5065cf6c41e
org.apache.camel	camel-core-reifier	3.21.0		b6ac3323a528c6657d6ea32181369a6b9881776a
org.apache.camel	camel-core-reifier	3.21.1		5213dbeba6020485415c6ce4840f076afd3c7600
org.apache.camel	camel-core-reifier	3.21.2		69cf632400476c80c8cd94a1e24dd36e39d3149d
org.apache.camel	camel-core-reifier	3.21.3		4834bac77ef4668507685fdfcc35bdce2f953725
org.apache.camel	camel-core-reifier	3.21.4		b139c4406bc0f16ce630047ed33f221224fdcd4e
org.apache.camel	camel-core-reifier	3.21.5		610137321872db97c238ae2183e962d1ec1f675e
org.apache.camel	camel-core-reifier	3.22.0		a5caf70de1f176678093825a279a919fd98c4f51
org.apache.camel	camel-core-reifier	3.22.1		3ffe747936b299dcef67f38d5379865a88eb1d91
org.apache.camel	camel-core-reifier	3.22.2		b74c8587fb1a5ce0163ead80b579677b10d7012e
org.apache.camel	camel-core-reifier	3.22.3		61e696fed5f0872c6c9b245fe2f60722b843afc0
org.apache.camel	camel-core-reifier	3.22.4		4b65a416c3a4d78c5759243189a1a884aab85b3f
org.apache.camel	camel-core-reifier	3.7.0		c7ecfa6c104670b5d5c21c90806cf7b973fc5fc6
org.apache.camel	camel-core-reifier	3.7.1		1fe9cce345789079ece7d7e5f7429ce287d031c3
org.apache.camel	camel-core-reifier	3.7.2		bb3072f0c0f53b876b6f139ca572617a3b11c52a
org.apache.camel	camel-core-reifier	3.7.3		48951e4c43002de5aa921d45f17305e082bb4a6e
org.apache.camel	camel-core-reifier	3.7.4		fc643c1c2a150f7977ae4d6d54fcb340a719ac8f
org.apache.camel	camel-core-reifier	3.7.5		beb53b1f178ec396a0565d091099e7c76ea22b0f
org.apache.camel	camel-core-reifier	3.7.6		e37ec890bcd3fbe00c367db62e92948708cf0b20
org.apache.camel	camel-core-reifier	3.7.7		700c34656e348a9f32a60406ad803bea3c39ff8f
org.apache.camel	camel-core-reifier	3.8.0		f1961b3d68528049379d34a8dc4184a67e520884
org.apache.camel	camel-core-reifier	3.9.0		2f827f7546fccbde71074e875f86ac367b7917a3
org.apache.camel	camel-core-reifier	4.0.0		ec176341ed48226cbfe1cdf0ac4925e0d95786a9
org.apache.camel	camel-core-reifier	4.0.0-M1		3ea85e9243acaf007ccb2153d33c92674f66d8b5
org.apache.camel	camel-core-reifier	4.0.0-M2		8999f281e5441db3fe90c03adb2da091ed11076f
org.apache.camel	camel-core-reifier	4.0.0-M3		09e03a9598ac1051c8853ffa9000f1c923c99bd2
org.apache.camel	camel-core-reifier	4.0.0-RC1		c882f3e6668b4bf70988eae4fbd91f7f097e5fdf
org.apache.camel	camel-core-reifier	4.0.0-RC2		3849ebb8ebeedd2111c088f4691454465effd544
org.apache.camel	camel-core-reifier	4.0.1		c7b42247e815984c8902c6f83bae335b0ec1a989
org.apache.camel	camel-core-reifier	4.0.2		faa1af86a5e7f1117899c36cef8ebb0c2a4bbfff
org.apache.camel	camel-core-reifier	4.0.3		9679f14c31746aad0fc40367b551da10b100158c
org.apache.camel	camel-core-reifier	4.0.4		a4344a1f1db05028b2d09848a856551d06027b42
org.apache.camel	camel-core-reifier	4.0.5		da80dd800914b25e1e5953bc99a01410e52c9ba4
org.apache.camel	camel-core-reifier	4.0.6		d41ad19344dc3297fb7093098830671b47e8bc04
org.apache.camel	camel-core-reifier	4.1.0		eae66b8245795acdce4e4c9d0168862b5584d507
org.apache.camel	camel-core-reifier	4.10.0		eb74091122bbc6c9274e52c27e0428a241dbbb73
org.apache.camel	camel-core-reifier	4.10.1		8f2f3497138861ac348d64a59c0311637aa9f387
org.apache.camel	camel-core-reifier	4.10.2		84fce6f75d433cdc7bac194aab584dcb2bea655e
org.apache.camel	camel-core-reifier	4.10.3		961bec6f6a73089aa500f5cd05930a9b99b0d895
org.apache.camel	camel-core-reifier	4.10.4		555d8713bc1884d40866029067b935e94d7d32e1
org.apache.camel	camel-core-reifier	4.11.0		f29d18dbcef7251f21e8daff551e6dcf191fa260
org.apache.camel	camel-core-reifier	4.2.0		5ea84cce31ec532d00cec028e997a3528d809cc1
org.apache.camel	camel-core-reifier	4.3.0		8bed35438848c002a8dacae8e5d719728b6d5eff
org.apache.camel	camel-core-reifier	4.4.0		494d8a7d8098f15ca5c3caac3957debfba187b56
org.apache.camel	camel-core-reifier	4.4.1		6abf9a4a057d60d30d21b7fa1511687690fa4699
org.apache.camel	camel-core-reifier	4.4.2		0897f4ab9c2b3c7f5eb0f3639edefa102f35f839
org.apache.camel	camel-core-reifier	4.4.3		e5c0455f2aab570e48bbfe3f13b51d7b0fe49e2c
org.apache.camel	camel-core-reifier	4.4.4		c05f28fa888527418caacabcb9ed458f27365fec
org.apache.camel	camel-core-reifier	4.4.5		4bc25928e11260f60810b6c31b16a0cb6d621c0a
org.apache.camel	camel-core-reifier	4.5.0		7825615babac67bc04abc1a794076dbf0f0bdff0
org.apache.camel	camel-core-reifier	4.6.0		ae64078a13fb607de4321acd7547d97b78612e1f
org.apache.camel	camel-core-reifier	4.7.0		1d465d928f5f68c3d2d5cd4694e87fa4ed0811a5
org.apache.camel	camel-core-reifier	4.8.0		96661ce58519ecbce51e12a3ca9d1b3ea2d37999
org.apache.camel	camel-core-reifier	4.8.1		4b3f2d904299374b28f14ebe696b2c7b7f6abe4d
org.apache.camel	camel-core-reifier	4.8.2		0a3e1a6db14cf2f1355209038d3ab10bddacc17e
org.apache.camel	camel-core-reifier	4.8.3		e78affe378da80a0379fbeafc4c5b36a391d9c33
org.apache.camel	camel-core-reifier	4.8.4		5891cc4e6d208502fba5f115e55f8634423dc7f1
org.apache.camel	camel-core-reifier	4.8.5		2c28551857b3baebad72ea534fc935b47f61a234
org.apache.camel	camel-core-reifier	4.8.6		e4e746605a1f80c061a94ed0a14c510a48bb0820
org.apache.camel	camel-core-reifier	4.8.7		d8dc808378c60bfb7d3b7f9b26eb9e540bd71cb4
org.apache.camel	camel-core-reifier	4.9.0		eb9655f9cae90062bbd76ac100bb2d724d8f5071
org.apache.geronimo.modules	geronimo-deployment	1.2-beta		ff0365c297aa17c8ded8eec0dcb7cf6fe84f253b
org.apache.geronimo.modules	geronimo-deployment	2.0.1		9675952efcbdf45d5e0c36fba7bb59b295cf5f47
org.apache.geronimo.modules	geronimo-deployment	2.0.2		5428bb838a4ff87bab4bdb7496573e3e1277a2e8
org.apache.geronimo.samples	inventory	2.1.2		N/A
org.apache.geronimo.samples	inventory	2.1.7		N/A
org.apache.geronimo.samples	inventory	2.2		N/A
org.apache.geronimo.samples	inventory	2.2.1		N/A
org.apache.geronimo.samples	inventory	3.0-M1		N/A
org.apache.jackrabbit	oak-http	0.10		b8ee2269b8a478db52566eaa6326b56b0d2837de
org.apache.jackrabbit	oak-http	0.11		c497d3b9bbca55f4334b1a0fde0c9bcf81075942
org.apache.jackrabbit	oak-http	0.12		5ae511383ce07059a437926669493e410e71ed7b
org.apache.jackrabbit	oak-http	0.13		be54dc26d9c04dfa00c8bdcd1b8a1b30210aa2e8
org.apache.jackrabbit	oak-http	0.14		8e920aa44f0b2a9ee3bc067c603b1df955b0dbef
org.apache.jackrabbit	oak-http	0.15		dd005a8429c6ce1b1a6cac403e82715c8b4343c3
org.apache.jackrabbit	oak-http	0.16		169d2437bf4ba4dd263fd8bcb0a4b856f2efe04c
org.apache.jackrabbit	oak-http	0.17.1		c462092760e15d0607b546cdc116959c3ab8b271
org.apache.jackrabbit	oak-http	0.18		f75df7535fe6233eaf0677dd43d8c3721f1ca41e
org.apache.jackrabbit	oak-http	0.19		c086433636f4a8efcfc480536d10516a0d64b6a0
org.apache.jackrabbit	oak-http	0.20.0		8e30418482203ba37502136c3508b507c0424339
org.apache.jackrabbit	oak-http	0.3		d8e6fe6ac96cb15ccc51db7fa7fac3af85ab3bcc
org.apache.jackrabbit	oak-http	0.4		591130c64c88cb3353f3d715a92f2515bf7519a8
org.apache.jackrabbit	oak-http	0.5		f07fcfa70deba781aa45f5ef643602b83cde14ec
org.apache.jackrabbit	oak-http	0.6		30c682cff949b9a986936c9880a0aff3195ffa8d
org.apache.jackrabbit	oak-http	0.7		0b0d4604dbde9443dcf3f7088b57d3d79c00c6ae
org.apache.jackrabbit	oak-http	0.8		0ea5f94bafd0dae47074c72245f378d0aceeead8
org.apache.jackrabbit	oak-http	0.9		c0a8a3a3cb9f2714edd66fa7e84707f770c1b62e
org.apache.jackrabbit	oak-http	1.0.0		0c8db216943c9235ea795ef6c488a70811577683
org.apache.jackrabbit	oak-http	1.0.1		1b9890b57533004299e2210438765cd70ef12d7b
org.apache.jackrabbit	oak-http	1.0.10		82708f46a57f203cc0b4f466f4b1aa8a01f75349
org.apache.jackrabbit	oak-http	1.0.11		dc1240b2f9c24a56039d0e31111f9c944739bdcc
org.apache.jackrabbit	oak-http	1.0.12		4fc20558264962929c6bc5d1ea623ac73976f040
org.apache.jackrabbit	oak-http	1.0.13		f14abaccbee09f1a61a1bb2b890dc1f1766d6f63
org.apache.jackrabbit	oak-http	1.0.14		097b6e80b4fc0c8c467aea03b4668bf0ea6a5e5e
org.apache.jackrabbit	oak-http	1.0.15		00db6bd62f37fcddacd5e25702792435ae978dc7
org.apache.jackrabbit	oak-http	1.0.16		02729a259794b43a8bc060c70c66549f12f8999d
org.apache.jackrabbit	oak-http	1.0.17		e8b154b953ee9b70c52df95d5c2475a798a261d1
org.apache.jackrabbit	oak-http	1.0.18		c61a8017f45c6457b1528b64f1ce645e8ddda429
org.apache.jackrabbit	oak-http	1.0.19		8477399a99c782008e958d486b34b2f3107c1ac3
org.apache.jackrabbit	oak-http	1.0.2		48549a574cb5ba1da5ea4c5e2113a317b4a50961
org.apache.jackrabbit	oak-http	1.0.21		e26e862b35641de6981e92b31207a81707ac2ace
org.apache.jackrabbit	oak-http	1.0.22		aa838d2a62fb371dce648b43bedb0aae8cf369be
org.apache.jackrabbit	oak-http	1.0.23		6350cd061a8c680b133390c8720d1cb4f15f441e
org.apache.jackrabbit	oak-http	1.0.24		0fdcc3298639d7a84517080302a343373086c144
org.apache.jackrabbit	oak-http	1.0.25		e76b657cc7aca72d6442baf926548e9c2cfdd453
org.apache.jackrabbit	oak-http	1.0.26		93c5c727d77a310ce64849461de711209dc2efec
org.apache.jackrabbit	oak-http	1.0.27		cf088e16599486d64221e5f7eff24f3545c79317
org.apache.jackrabbit	oak-http	1.0.28		30c0fd4963d0d27661918e5933d8c19596d24658
org.apache.jackrabbit	oak-http	1.0.29		6a69c6bccb84e5013a9304791b1ee66f72a328e6
org.apache.jackrabbit	oak-http	1.0.3		465633e062b39e047a8c40f04634141ee87cc9cd
org.apache.jackrabbit	oak-http	1.0.30		7c5c3c6135cf89e7f892b1c883095c591ffa3fc3
org.apache.jackrabbit	oak-http	1.0.31		e93c0a4415c9485ebd996df3d32e2aafccc16f05
org.apache.jackrabbit	oak-http	1.0.32		fd4e499b051fb8585961dca3549fdcdb86415c3a
org.apache.jackrabbit	oak-http	1.0.33		5fadc558729ac3a784a5489157c52ba5c8e66f50
org.apache.jackrabbit	oak-http	1.0.34		38703887cea577ef01b4bb74a84bca134b0d2b63
org.apache.jackrabbit	oak-http	1.0.35		67c2274502e86ac5a449f7b8b687946dd2a0fa00
org.apache.jackrabbit	oak-http	1.0.36		49d862dd33f9efde63abf9e9e09cda80aad75414
org.apache.jackrabbit	oak-http	1.0.37		ad90ec4acdc87bfa619450c1a742da1fb9a6bf54
org.apache.jackrabbit	oak-http	1.0.38		708f17b8bf84dd6f1ed4e93746a7c61207c6f4de
org.apache.jackrabbit	oak-http	1.0.39		31be15197e9631d1fc4941857de8fc1a01bcf4c4
org.apache.jackrabbit	oak-http	1.0.4		b0d8f0770f54fcd915e2dd824aa704c969218d9d
org.apache.jackrabbit	oak-http	1.0.40		45bf527693f27bc1984beb00e81503997a67c37b
org.apache.jackrabbit	oak-http	1.0.41		e80987fb37109966188f6044d43c34606488197e
org.apache.jackrabbit	oak-http	1.0.42		fc677bc02d3b3e1cc4e8c8449eb0d5fec51ba80b
org.apache.jackrabbit	oak-http	1.0.5		956a87538a0f0a3b3813c7ff344ab841612f02fc
org.apache.jackrabbit	oak-http	1.0.6		d73df2899544c5f4c97212f3c42eb51e5bdb4ed4
org.apache.jackrabbit	oak-http	1.0.7		261d44631f6a26532ded1d61cbde54c216113e6e
org.apache.jackrabbit	oak-http	1.0.8		e9108c97c30b7e7392f2dfb860b690953ad76ac1
org.apache.jackrabbit	oak-http	1.0.9		6916a1f9c34397847b8fb1656618714fc7001e77
org.apache.jackrabbit	oak-http	1.1.0		668dbfbee3d59afa27f35930948ed6c043abf1f9
org.apache.jackrabbit	oak-http	1.1.1		e2b3ef2915389fd5b5a7bbeffcb9dbf9c2d064ce
org.apache.jackrabbit	oak-http	1.1.2		98043f01fe906cf85bc0c598409ab32b581621fa
org.apache.jackrabbit	oak-http	1.1.3		7a7e6d1cdce8a26dcadddb5bf8898a4bba5a3969
org.apache.jackrabbit	oak-http	1.1.4		c3c55afc0d0f3ec3237a72dfc7335b8e00466ec5
org.apache.jackrabbit	oak-http	1.1.5		11f9a558d7da9695a8744490bbfef0c35c683aa4
org.apache.jackrabbit	oak-http	1.1.6		e9e6420aedcc79c58ac3ec8e00b4adcb30e56ff6
org.apache.jackrabbit	oak-http	1.1.7		ec499b0f6bda905980b221bf99e2b6fe32e7dd35
org.apache.jackrabbit	oak-http	1.1.8		596d3213b09db28a0c8e8d0400a15c1ece013c7c
org.apache.jackrabbit	oak-http	1.10.0		9450c2f8a5a40fbb7901ed9572add886974e604f
org.apache.jackrabbit	oak-http	1.10.1		69a49e4d09d112da6efe8c4f249b402212e8fd3f
org.apache.jackrabbit	oak-http	1.10.2		43f71fea3f55bf0d72cb98e77252e7dd80b29ef7
org.apache.jackrabbit	oak-http	1.10.3		a74ff21f67b673aba941cfbab1f89fdeb4f5af92
org.apache.jackrabbit	oak-http	1.10.4		f35f61661027496b438a8516197fcaba6fc78d7b
org.apache.jackrabbit	oak-http	1.10.5		ead91084edf5f1c3821f3d90f6d3f8f5f5d140c2
org.apache.jackrabbit	oak-http	1.10.6		4696e9620cde05163d85447832362e1c83f13cee
org.apache.jackrabbit	oak-http	1.10.7		87c8883bf2fd657186a9259ea16e5ba6ce5b30b4
org.apache.jackrabbit	oak-http	1.10.8		d0abfc65b5f0405c93a18073b9e9c7cb2a6e6550
org.apache.jackrabbit	oak-http	1.12.0		1e12761fba825978284149066ef3755e40d784e3
org.apache.jackrabbit	oak-http	1.14.0		7b3e8d1cb77fa41b2e2cc351d9911b0c12d358af
org.apache.jackrabbit	oak-http	1.16.0		157378d9bf431c09d0a9b4728b86f833d377c0f0
org.apache.jackrabbit	oak-http	1.18.0		e6d3289e1c237f51c6013c3945dda444dd3bc713
org.apache.jackrabbit	oak-http	1.2.0		a408ce747891f029d01b6beaee8e1575069d7506
org.apache.jackrabbit	oak-http	1.2.1		0b126fa6597eef86aec15172079100ccab89d76d
org.apache.jackrabbit	oak-http	1.2.10		3e1ed83da65e052ddae4151623655e5c06698a2b
org.apache.jackrabbit	oak-http	1.2.11		9210954940ea345766b6d96529bedf7b2bcf1a22
org.apache.jackrabbit	oak-http	1.2.12		a6d90301032d9ede096ea7d2a9f12dc016c8389c
org.apache.jackrabbit	oak-http	1.2.13		d70283090007e33c46be6d6e9997df0bf298b11e
org.apache.jackrabbit	oak-http	1.2.14		4da1acc8b532d25fc86d03d39dfafaa086f56d9b
org.apache.jackrabbit	oak-http	1.2.15		dd432398645adddf19a49f770c7e77543a5f11fe
org.apache.jackrabbit	oak-http	1.2.16		ae644ede54800a83ff54655f28fffbbe7d5b42de
org.apache.jackrabbit	oak-http	1.2.17		52cf1ff08828f266eba5345773afa9babfdce2e4
org.apache.jackrabbit	oak-http	1.2.18		858b8e2045ca621943abe647e6c0dc403248aadd
org.apache.jackrabbit	oak-http	1.2.19		b08d19a78c6d6ad9ce32301d19d865eb68053079
org.apache.jackrabbit	oak-http	1.2.2		0f02c11c1a62492e980592c55925c51e15392e0f
org.apache.jackrabbit	oak-http	1.2.20		809ef183aabb46418c7fce6fc786c8fe201b3b1e
org.apache.jackrabbit	oak-http	1.2.21		2cf8ee2b7ac661a351f32ed386286dedab3a3d7f
org.apache.jackrabbit	oak-http	1.2.22		aeffaeb1e805b14ad9970ca34795d6aef4aa9eb6
org.apache.jackrabbit	oak-http	1.2.23		9fbfad32f4bba1ba9f0d0fc7cc0cb7f8f997e765
org.apache.jackrabbit	oak-http	1.2.24		e885c609bd6789d1c30249634be36d422522356a
org.apache.jackrabbit	oak-http	1.2.25		a60bd19c593257120394f1c5032a778689e59778
org.apache.jackrabbit	oak-http	1.2.26		9d1d7c3a7481c4e6a4c80bf5708dd42821914ca8
org.apache.jackrabbit	oak-http	1.2.27		608d4301b7d9bb544bfd73f8075f2cedd2a12f5d
org.apache.jackrabbit	oak-http	1.2.28		0d674cf7c7232d5649fb9e098447bb6007450e43
org.apache.jackrabbit	oak-http	1.2.29		8b924bf7e3faf42c88b38ee266f7ac6439d254b6
