at.molindo	molindo-webtools	1.0.0		N/A
org.apereo.cas	cas-server-support-saml-idp-web	6.6.9	resources	635132b8dd6a0201f16baf3bfd324f1a31b4c459
org.apereo.cas	cas-server-support-saml-idp-web	7.0.0		f53fea1ba4d17ae9e63bee45154d69cf7db4bc2b
org.apereo.cas	cas-server-support-saml-idp-web	7.0.0	resources	cda5ccc16627ae771cd8f0afd3cdad1c6e1ef2b0
org.apereo.cas	cas-server-support-saml-idp-web	7.0.0-RC1		506dee90bee5a64a37d0b86893b436f9864eecd9
org.apereo.cas	cas-server-support-saml-idp-web	7.0.0-RC1	resources	ead95e7f5da9592d45dfc9737b2e5d1fbc92faae
org.apereo.cas	cas-server-support-saml-idp-web	7.0.0-RC2		39cc9adccf11b71fcc5651093e3f814b6ac5ca8a
org.apereo.cas	cas-server-support-saml-idp-web	7.0.0-RC2	resources	73dae0778854d6dcf93bb21ad5984addb42e199c
org.apereo.cas	cas-server-support-saml-idp-web	7.0.0-RC3		08399069e8e7c74de78279396a3b8d247b4beae9
org.apereo.cas	cas-server-support-saml-idp-web	7.0.0-RC3	resources	a70d9001beeb1408b309e37cb78a4317a268d175
org.apereo.cas	cas-server-support-saml-idp-web	7.0.0-RC4		226d11b26699113786bb3634dd054bed7cbd7cef
org.apereo.cas	cas-server-support-saml-idp-web	7.0.0-RC4	resources	bf7ae7c05a6b477f8e3a5f99799ecf631d074b87
org.apereo.cas	cas-server-support-saml-idp-web	7.0.0-RC5		e46981c9c9401add3922219f9fb8a94a05874833
org.apereo.cas	cas-server-support-saml-idp-web	7.0.0-RC5	resources	e5de0d4502704893454610d283c247e8d6c97047
org.apereo.cas	cas-server-support-saml-idp-web	7.0.0-RC6		c51fad8a56dd0544f8e7b1078318ca211c3fe109
org.apereo.cas	cas-server-support-saml-idp-web	7.0.0-RC6	resources	6bb3a3a3134802f841e7d3ce5dd0651f28d62d7f
org.apereo.cas	cas-server-support-saml-idp-web	7.0.0-RC7		ef638818ef5348592f7e573e8d511465f7248085
org.apereo.cas	cas-server-support-saml-idp-web	7.0.0-RC7	resources	faac3d5397128c09d38f7f041ecfa6c7a2befca1
org.apereo.cas	cas-server-support-saml-idp-web	7.0.0-RC8		fc76c16f76684dfcb62903df2a33712f9326d803
org.apereo.cas	cas-server-support-saml-idp-web	7.0.0-RC8	resources	56db42388b4ddbb762c0674cc44a3161718e3770
org.apereo.cas	cas-server-support-saml-idp-web	7.0.0-RC9		d85b438129969e7cffeeb46a2be4c200ff689fed
org.apereo.cas	cas-server-support-saml-idp-web	7.0.0-RC9	resources	1cec0f971fac6b9b70b793d4ae09122e99f78dcb
org.apereo.cas	cas-server-support-saml-idp-web	7.0.1		b603a52974c5917d6441fbb64ed28a07e7718da0
org.apereo.cas	cas-server-support-saml-idp-web	7.0.1	resources	235a70d59280f4357017aed8e2548b2c109e078a
org.apereo.cas	cas-server-support-saml-idp-web	7.0.10		d61df85b3786831a64bcefdbed9c7df6933249a7
org.apereo.cas	cas-server-support-saml-idp-web	7.0.10	resources	42b38d56b02dcd3d466dde116bab428405dbc281
org.apereo.cas	cas-server-support-saml-idp-web	7.0.10.1		e6e9344f1c618a496e02566f80baaea0158757cf
org.apereo.cas	cas-server-support-saml-idp-web	7.0.10.1	resources	d803237092b31c31ddf8d2a087652d19da9d861c
org.apereo.cas	cas-server-support-saml-idp-web	7.0.2		fe6fce0ca42610b3cd50d355099d7d490d440e61
org.apereo.cas	cas-server-support-saml-idp-web	7.0.2	resources	fca18005839ea5ce251cd08e8d7915f0fc858b20
org.apereo.cas	cas-server-support-saml-idp-web	7.0.3		07a815324ff07b021541673c8b2ddc1db63f2918
org.apereo.cas	cas-server-support-saml-idp-web	7.0.3	resources	c530ce136b2fd72aaefca211e556370a7978b23a
org.apereo.cas	cas-server-support-saml-idp-web	7.0.4		db028bf10857d99ca2ad43935a63439287410ef3
org.apereo.cas	cas-server-support-saml-idp-web	7.0.4	resources	0bf3b8c56910e4c6144ee1ebbcb913b2b4daaee7
org.apereo.cas	cas-server-support-saml-idp-web	7.0.4.1		ca3a78b88e78f046430f170ba470270e556c2b1c
org.apereo.cas	cas-server-support-saml-idp-web	7.0.4.1	resources	801ed8b1cdc76e4e7d9266d5e1f4f5c05d07d4d0
org.apereo.cas	cas-server-support-saml-idp-web	7.0.5		e7ca89d97a6c78d71b0e31687919bf4aa086abad
org.apereo.cas	cas-server-support-saml-idp-web	7.0.5	resources	a139a4cd45d0c57e0f5c82c8cfcd39c21e2792af
org.apereo.cas	cas-server-support-saml-idp-web	7.0.5.1		af109e4064bcb71d02c4279f57e4be063faa48ad
org.apereo.cas	cas-server-support-saml-idp-web	7.0.5.1	resources	f315932b1b2ecaf0b236b7880979cc63f33f1f38
org.apereo.cas	cas-server-support-saml-idp-web	7.0.6		1ab81e1c5c0fc760e1f7c312565d7c9a72a13b60
org.apereo.cas	cas-server-support-saml-idp-web	7.0.6	resources	8b8f0d4ad6c8d21d3d385a87654f64b8d895dfdb
org.apereo.cas	cas-server-support-saml-idp-web	7.0.7		1bd1555041025bd09d07b864389ffe833b03a957
org.apereo.cas	cas-server-support-saml-idp-web	7.0.7	resources	bf90b1bb22e8589a545c634286582c3985cbcffd
org.apereo.cas	cas-server-support-saml-idp-web	7.0.8		bd80440cd34b9d9d7957282adbf2caf96910c5fc
org.apereo.cas	cas-server-support-saml-idp-web	7.0.8	resources	29f5668fd6415397a4b3b83d17004a3e5c944a5b
org.apereo.cas	cas-server-support-saml-idp-web	7.0.9		ed876d36a4e23ba7d47219671b4dffbfdfab8824
org.apereo.cas	cas-server-support-saml-idp-web	7.0.9	resources	bca972a0fdbfae7157757fe12a01bd7020cea54c
org.apereo.cas	cas-server-support-saml-idp-web	7.1.0		ed7ca4ce29f920bba15b22e42ecee82e6070c488
org.apereo.cas	cas-server-support-saml-idp-web	7.1.0	resources	bc1f24f55f8ecbd8f928bb534e2a1a160dd19404
org.apereo.cas	cas-server-support-saml-idp-web	7.1.0-RC1		edea24dbe81a97892ab9ea96b42b38bdc1552e34
org.apereo.cas	cas-server-support-saml-idp-web	7.1.0-RC1	resources	83c5dc373bb7414afe515f931eaf3657b179bdb1
org.apereo.cas	cas-server-support-saml-idp-web	7.1.0-RC2		127537860ac89da0e54f13916386f04623a0440f
org.apereo.cas	cas-server-support-saml-idp-web	7.1.0-RC2	resources	d176f85fb369fadb067c487d0a70a2c61da86383
org.apereo.cas	cas-server-support-saml-idp-web	7.1.0-RC3		844091bbd4e22b253470b485ca58bdc6e0ebb735
org.apereo.cas	cas-server-support-saml-idp-web	7.1.0-RC3	resources	a40e6121fbb2f4b71e804c2b57fd7425dece45fa
org.apereo.cas	cas-server-support-saml-idp-web	7.1.0-RC4		e68cf4e6b2e3fac4f3c24eb9b64dd368c24372c1
org.apereo.cas	cas-server-support-saml-idp-web	7.1.0-RC4	resources	e6d79ef2bd1878b5497ad037d01adcc4439f252d
org.apereo.cas	cas-server-support-saml-idp-web	7.1.0-RC5		10452c8e8dc9af95045a45a147d01e2c7267e6b7
org.apereo.cas	cas-server-support-saml-idp-web	7.1.0-RC5	resources	5faa8909fb03c2d0e972c1cc4491b06b4a6817b9
org.apereo.cas	cas-server-support-saml-idp-web	7.1.0-RC6		3b4565dc51b9a1dea7d89e905fe664b2dc645635
org.apereo.cas	cas-server-support-saml-idp-web	7.1.0-RC6	resources	6d20124b7c74a9ae09986598a1fad53bfe0c2675
org.apereo.cas	cas-server-support-saml-idp-web	7.1.1		8678e13785e5ac7dd6032ed0ba355a060ebdacb2
org.apereo.cas	cas-server-support-saml-idp-web	7.1.1	resources	136c239adae2f0b9937494d814c5a1fd0599e2ac
org.apereo.cas	cas-server-support-saml-idp-web	7.1.2		e81db10c26338c290af1408b14b44034479ed230
org.apereo.cas	cas-server-support-saml-idp-web	7.1.2	resources	f43e018561044ffde06dc2a48f6a466377dc9df1
org.apereo.cas	cas-server-support-saml-idp-web	7.1.3		c4b3bf2d44b19ac1c91a3fe7334152c9946a9d63
org.apereo.cas	cas-server-support-saml-idp-web	7.1.3	resources	8102f2ee85d96a92f846144f64f685454f8eab74
org.apereo.cas	cas-server-support-saml-idp-web	7.1.4		2be695b7609687e8c15c19de6bf3af97f5c0b761
org.apereo.cas	cas-server-support-saml-idp-web	7.1.4	resources	7d9b6538b450f2613994d66ad89f1b6af3d511ea
org.apereo.cas	cas-server-support-saml-idp-web	7.1.5		2d4fa5402418943163558400c2ea360e69df62af
org.apereo.cas	cas-server-support-saml-idp-web	7.1.5	resources	ecd49068c29a252d1ac02b2ce712d322290cef49
org.apereo.cas	cas-server-support-saml-idp-web	7.1.6		3bd27cd75d87103380fd93de355d40239300d3e8
org.apereo.cas	cas-server-support-saml-idp-web	7.1.6	resources	53229ae11a0a880f0c22c2c427adc885cdfa9a72
org.apereo.cas	cas-server-support-saml-idp-web	7.2.0		6c6b2771b987d626220cdc53e64904d82df79353
org.apereo.cas	cas-server-support-saml-idp-web	7.2.0	resources	7f856193f3f868dcc47d0e5824c042cb8fb6906a
org.apereo.cas	cas-server-support-saml-idp-web	7.2.0-RC1		4ba81253ee13fca3b15a7ff9602a3891775584f5
org.apereo.cas	cas-server-support-saml-idp-web	7.2.0-RC1	resources	04bd6e57f4370e58212839db026de92ea4b9cb80
org.apereo.cas	cas-server-support-saml-idp-web	7.2.0-RC2		7a2a7ccac2faee5ab519f0bef24f9dcabdeb8c84
org.apereo.cas	cas-server-support-saml-idp-web	7.2.0-RC2	resources	796026b10fa3a274b4b1bb81107fb7925be18a66
org.apereo.cas	cas-server-support-saml-idp-web	7.2.0-RC3		7949fb4a432062de00d46288ba1fc438b0350590
org.apereo.cas	cas-server-support-saml-idp-web	7.2.0-RC3	resources	770bf4bd9f941aa27c6ccbf8823e3dd55d72467e
org.apereo.cas	cas-server-support-saml-idp-web	7.2.0-RC4		27666d3bbe8009850a15ef229615734291446279
org.apereo.cas	cas-server-support-saml-idp-web	7.2.0-RC4	resources	ce9e22069f4a85863aabdd27dff2cd7743e8462b
org.apereo.cas	cas-server-support-saml-idp-web	7.2.0-RC5		6e0547f115c47fde31017a51edb72cc7ae0f55cb
org.apereo.cas	cas-server-support-saml-idp-web	7.2.0-RC5	resources	378f90d353622fe443eed4a43355891e8c442b27
org.apereo.cas	cas-server-support-saml-idp-web	7.2.0-RC6		eaad6a617514f3b4ef247124f06507983af0d8c2
org.apereo.cas	cas-server-support-saml-idp-web	7.2.0-RC6	resources	4e38083f15c6a87cd8a0aa9c847415c0a80d6ae2
org.apereo.cas	cas-server-support-saml-idp-web	7.2.1		b73855758f7ae75516eafbc810ce7d7cecb4cec9
org.apereo.cas	cas-server-support-saml-idp-web	7.2.1	resources	63ac6eac605887c99aa982ec38e253aa510f08f8
org.apereo.cas	cas-server-support-saml-idp-web	7.3.0-RC1		de9be2bb667c48a8f99aea7dfe1b8d7c34fe57ac
org.apereo.cas	cas-server-support-saml-idp-web	7.3.0-RC1	resources	be3afc2cf04e81c943cfae6cbf12aa46bbb8d1fa
org.apereo.cas	cas-server-support-saml-idp-web	v6.4.0-RC5		6158aa9f4c138c50168d80e58f455181d703392e
org.apereo.cas	cas-server-support-saml-idp-web	v6.4.0-RC5	resources	2f15b8aeb75ae83276198ef40d9df3434b2ff60d
org.apereo.cas	cas-server-support-saml-idp-web	v6.4.0-RC6		b5408af728ef4d8ae1d742aae6596e18b03fde84
org.apereo.cas	cas-server-support-saml-idp-web	v6.4.0-RC6	resources	f0b6c40ebe6508d057b42f7514448d49a6a118c1
org.bytestreamparser	scalar-parser	0.0.1		9c68c16bd3ba6aaebc43fb6a2db52f499b19cad2
org.bytestreamparser	scalar-parser	0.0.2		05ad0b51771714f0fb763b02f35a2c5ee24b66dd
org.bytestreamparser	scalar-parser	0.02		1376268c77e85c11ccf8dfdadb892bf9889c5bcf
org.bytestreamparser	scalar-parser	0.3.0		16f0a88429b59a203c67ab5042b058567248fb01
org.bytestreamparser	scalar-parser	0.3.1		2a9f208c36b815758a90b8b54735cf940fd749a5
org.bytestreamparser	scalar-parser	0.3.2		581170d4f1d2472eeb68de141a8a125840f49954
org.bytestreamparser	scalar-parser	0.4.0		03d7d5f26625e2182c5dc98c9e25071c6f31cf4d
org.bytestreamparser	scalar-parser	0.4.1		aa56f418a752a37cb8ccb0d1ff5b35e995d16d98
org.bytestreamparser	scalar-parser	0.4.2		0afb81d0e81967cf83f40a4956e44665ce65544f
org.bytestreamparser	scalar-parser	0.4.3		152c7e3a6ba6748c280f33f28ed90bf3bd767375
org.eclipse.scout.rt	org.eclipse.scout.rt.client.mobile.test	5.2.0.M3		feb22cfcfa6cabd3cbafc6e41ed004769fed24cb
org.eclipse.scout.rt	org.eclipse.scout.rt.client.mobile.test	5.2.0.M4		9538c7401fed4c1232080540deed7406de56c04e
org.eclipse.scout.rt	org.eclipse.scout.rt.client.mobile.test	5.2.0.M5		6507a86ea8add31d968277548b14b5002d5a9742
org.eclipse.scout.rt	org.eclipse.scout.rt.client.mobile.test	6.0.0.M6		5876784c972035d338d153fb3109d0119e7720b1
org.eclipse.scout.rt	org.eclipse.scout.rt.client.mobile.test	6.0.0.M6_1		001ba5d7412729fc7a6296bee15f04737a219d62
org.eclipse.scout.rt	org.eclipse.scout.rt.client.mobile.test	6.0.0.M7		df886395da7efa60fe052ed1dc6d9e1d1b036c5a
org.eclipse.scout.rt	org.eclipse.scout.rt.client.mobile.test	6.0.0.RC1		26125c5efd48a3e58b7e59bed3b16196b90d9ba5
org.eclipse.scout.rt	org.eclipse.scout.rt.client.mobile.test	6.0.0.RC2		42bb638bcdbc42875792d4fde85ddd1ddc886331
org.finos.legend.pure	legend-pure-code-compiled-core-external-format-json	1.41.0		d7b73ad06898863ff30fd3102cb7a8e113cff5c0
org.finos.legend.pure	legend-pure-code-compiled-core-external-format-json	1.42.0		b965228d21d74c50a7088c287f6cbbc609d39967
org.finos.legend.pure	legend-pure-code-compiled-core-external-format-json	1.43.0		58851a26a7aac0514d822b7266f5096bbb32c109
org.finos.legend.pure	legend-pure-code-compiled-core-external-format-json	1.43.1		d06d0054dd6dc4702a3cdf92e2a40e4410b9f832
org.finos.legend.pure	legend-pure-code-compiled-core-external-format-json	1.44.1		c93cb4cbbd91e3193da8ecf5d987dee4b1767a31
org.finos.legend.pure	legend-pure-code-compiled-core-external-format-json	1.45.0		0d207984618223d4e477b31ad8e6ae6f5c87c165
org.finos.legend.pure	legend-pure-code-compiled-core-external-format-json	1.46.0		7a017c4215bd5e9a3a385a5e669c8786ac25cee3
org.finos.legend.pure	legend-pure-code-compiled-core-external-format-json	1.47.0		5c6d907027b93b815d79f99c8be8d9c5c297e73b
org.finos.legend.pure	legend-pure-code-compiled-core-external-format-json	1.48.0		d81b8a0b4419222b5f26451de135c5711cbd7ee5
org.finos.legend.pure	legend-pure-code-compiled-core-external-format-json	1.49.0		df30fb0b3f27f3758fd9c3faa57b240f43eaae5f
org.finos.legend.pure	legend-pure-code-compiled-core-external-format-json	1.50.0		80f5d2fbb807f814b95cedbde5f2c301eb7a4ee2
org.finos.legend.pure	legend-pure-code-compiled-core-external-format-json	1.51.0		56b88a5b5d2147545bd98bca8c4ec6ef497e2dda
org.finos.legend.pure	legend-pure-code-compiled-core-external-format-json	1.51.1		ee982a6a08cdbf3bedaa90aea449e42a4c45446f
org.finos.legend.pure	legend-pure-code-compiled-core-external-format-json	1.52.0		febc691832c2be6d044438c023f0325f075fb787
org.finos.legend.pure	legend-pure-code-compiled-core-external-format-json	1.52.1		1f9a0a16660c5fce4dc13cf9b69b5553c84431ac
org.finos.legend.pure	legend-pure-code-compiled-core-external-format-json	1.52.2		22e74aa07d41558ff84a6499732e3e8147c45bbd
org.finos.legend.pure	legend-pure-code-compiled-core-external-format-json	1.53.0		b7c53401a228a221297dca2a75c83ec7cc09952b
org.finos.legend.pure	legend-pure-code-compiled-core-external-format-json	1.54.0		af32fe8e3811df1bf650a33ed9728fdfe2307819
org.finos.legend.pure	legend-pure-code-compiled-core-external-format-json	2.0.0		f4c10fe16a889a6e3a50358f8a3d69e4e128b6ea
org.ifinal.finalframework.boot	final-boot-starter-dashboard	1.0.0		74cf100d821093b22fc545ae37483b59570150bf
org.ifinal.finalframework.boot	final-boot-starter-dashboard	1.0.1		5667a83fb3c6d358843562147c665d0805862b48
org.ifinal.finalframework.boot	final-boot-starter-dashboard	1.0.2		4d675e670a3a608d5c758df4dfd009f3e41d2577
org.infinispan	infinispan-ec2-demoui	5.0.0.FINAL		N/A
org.infinispan	infinispan-ec2-demoui	5.0.1.FINAL		N/A
org.infinispan	infinispan-ec2-demoui	5.1.0.ALPHA1		N/A
org.infinispan	infinispan-ec2-demoui	5.1.0.ALPHA2		N/A
org.infinispan	infinispan-ec2-demoui	5.1.0.BETA1		N/A
org.infinispan	infinispan-ec2-demoui	5.1.0.BETA2		N/A
org.infinispan	infinispan-ec2-demoui	5.1.0.BETA3		N/A
org.infinispan	infinispan-ec2-demoui	5.1.0.BETA4		N/A
org.infinispan	infinispan-ec2-demoui	5.1.0.BETA5		N/A
org.infinispan	infinispan-ec2-demoui	5.1.0.CR1		N/A
org.infinispan	infinispan-ec2-demoui	5.1.0.CR2		N/A
org.infinispan	infinispan-ec2-demoui	5.1.0.CR3		N/A
org.infinispan	infinispan-ec2-demoui	5.1.0.CR4		N/A
org.infinispan	infinispan-ec2-demoui	5.1.0.FINAL		N/A
org.infinispan	infinispan-ec2-demoui	5.1.1.CR1		N/A
org.infinispan	infinispan-ec2-demoui	5.1.1.FINAL		N/A
org.infinispan	infinispan-ec2-demoui	5.1.2.CR1		N/A
org.infinispan	infinispan-ec2-demoui	5.1.2.CR1	classes	312f497f1ccab0d00c744d8850dd55903eaac31f
org.infinispan	infinispan-ec2-demoui	5.1.2.FINAL		N/A
org.infinispan	infinispan-ec2-demoui	5.1.2.FINAL	classes	82799b9ed518969cfe9ffa1677db9609b56c04b7
org.infinispan	infinispan-ec2-demoui	5.1.3.CR1		N/A
org.infinispan	infinispan-ec2-demoui	5.1.3.CR1	classes	1025692865c5baf548cb692da767249c836b3e35
org.infinispan	infinispan-ec2-demoui	5.1.3.FINAL		N/A
org.infinispan	infinispan-ec2-demoui	5.1.3.FINAL	classes	5c7a8ce149a221300a679bc98d3f8a83e9acd6c4
org.infinispan	infinispan-ec2-demoui	5.1.4.CR1		N/A
org.infinispan	infinispan-ec2-demoui	5.1.4.CR1	classes	ef6a7d7369b7ad7764b7331c0438387f18913e76
org.infinispan	infinispan-ec2-demoui	5.1.4.FINAL		N/A
org.infinispan	infinispan-ec2-demoui	5.1.4.FINAL	classes	b4ce0e3d4785164ebccf6f3d28692de139c88886
org.infinispan	infinispan-ec2-demoui	5.1.5.CR1		N/A
org.infinispan	infinispan-ec2-demoui	5.1.5.CR1	classes	c7dc102cf904ff334340f6384b72741bb85792ee
org.infinispan	infinispan-ec2-demoui	5.1.5.FINAL		N/A
org.infinispan	infinispan-ec2-demoui	5.1.5.FINAL	classes	8d0d369d3240038a1ce870b27d5031da0b2a51f7
org.infinispan	infinispan-ec2-demoui	5.1.6.FINAL		N/A
org.infinispan	infinispan-ec2-demoui	5.1.6.FINAL	classes	6621dc80859fd6f09f9afe33bfab754e5e8c3109
org.infinispan	infinispan-ec2-demoui	5.1.7.Final		N/A
org.infinispan	infinispan-ec2-demoui	5.1.7.Final	classes	7fd5bf4e3a2f997133567ef1c63a250de4337a89
org.infinispan	infinispan-ec2-demoui	5.1.8.Final		N/A
org.infinispan	infinispan-ec2-demoui	5.1.8.Final	classes	f24a2935af8fe0468e44ae2c6a4023e2e740a1ca
org.infinispan	infinispan-ec2-demoui	5.2.0.ALPHA1		N/A
org.infinispan	infinispan-ec2-demoui	5.2.0.ALPHA1	classes	ab626ee0a362317f01c869f175ffe2bd01904abf
org.infinispan	infinispan-ec2-demoui	5.2.0.ALPHA2		N/A
org.infinispan	infinispan-ec2-demoui	5.2.0.Alpha3		N/A
org.infinispan	infinispan-ec2-demoui	5.2.0.Alpha4		N/A
org.infinispan	infinispan-ec2-demoui	5.2.0.Beta1		N/A
org.infinispan	infinispan-ec2-demoui	5.2.0.Beta2		N/A
org.infinispan	infinispan-ec2-demoui	5.2.0.Beta3		N/A
org.infinispan	infinispan-ec2-demoui	5.2.0.Beta4		N/A
org.infinispan	infinispan-ec2-demoui	5.2.0.Beta5		N/A
org.infinispan	infinispan-ec2-demoui	5.2.0.Beta6		N/A
org.infinispan	infinispan-ec2-demoui	5.2.0.CR1		N/A
org.infinispan	infinispan-ec2-demoui	5.2.0.CR2		N/A
org.infinispan	infinispan-ec2-demoui	5.2.0.CR3		N/A
org.infinispan	infinispan-ec2-demoui	5.2.0.Final		N/A
org.infinispan	infinispan-ec2-demoui	5.2.1.Final		N/A
org.infinispan	infinispan-ec2-demoui	5.2.10.Final		N/A
org.infinispan	infinispan-ec2-demoui	5.2.11.CR1		N/A
org.infinispan	infinispan-ec2-demoui	5.2.11.Final		N/A
org.infinispan	infinispan-ec2-demoui	5.2.12.Final		N/A
org.infinispan	infinispan-ec2-demoui	5.2.13.Final		N/A
org.infinispan	infinispan-ec2-demoui	5.2.14.Final		N/A
org.infinispan	infinispan-ec2-demoui	5.2.15.Final		N/A
org.infinispan	infinispan-ec2-demoui	5.2.18.Final		N/A
org.infinispan	infinispan-ec2-demoui	5.2.19.Final		N/A
org.infinispan	infinispan-ec2-demoui	5.2.2.Final		N/A
org.infinispan	infinispan-ec2-demoui	5.2.20.Final		N/A
org.infinispan	infinispan-ec2-demoui	5.2.3.Final		N/A
org.infinispan	infinispan-ec2-demoui	5.2.4.Final		N/A
org.infinispan	infinispan-ec2-demoui	5.2.5.Final		N/A
org.infinispan	infinispan-ec2-demoui	5.2.6.Final		N/A
org.infinispan	infinispan-ec2-demoui	5.2.7.Final		N/A
org.infinispan	infinispan-ec2-demoui	5.2.8.CR1		N/A
org.infinispan	infinispan-ec2-demoui	5.2.8.Final		N/A
org.infinispan	infinispan-ec2-demoui	5.2.9.Final		N/A
org.infinispan	infinispan-ec2-demoui	5.3.0.Alpha1		N/A
org.infinispan	infinispan-ec2-demoui	5.3.0.Beta1		N/A
org.infinispan	infinispan-ec2-demoui	5.3.0.Beta2		N/A
org.infinispan	infinispan-ec2-demoui	5.3.0.CR2		N/A
org.infinispan	infinispan-ec2-demoui	5.3.0.Final		N/A
org.infinispan	infinispan-ec2-demoui	6.0.0.Alpha1		N/A
org.infinispan	infinispan-ec2-demoui	6.0.0.Alpha2		N/A
org.infinispan	infinispan-ec2-demoui	6.0.0.Alpha3		N/A
org.infinispan	infinispan-ec2-demoui	6.0.0.Alpha4		N/A
org.infinispan	infinispan-ec2-demoui	6.0.0.Beta1		N/A
org.infinispan	infinispan-ec2-demoui	6.0.0.Beta2		N/A
org.infinispan	infinispan-ec2-demoui	6.0.0.CR1		N/A
org.infinispan	infinispan-ec2-demoui	6.0.0.Final		N/A
org.infinispan	infinispan-ec2-demoui	6.0.1.Final		N/A
org.infinispan	infinispan-ec2-demoui	6.0.2.Final		N/A
org.infinispan	infinispan-ec2-demoui	7.0.0.Alpha1		N/A
org.infinispan	infinispan-ec2-demoui	7.0.0.Alpha2		N/A
org.infinispan	infinispan-ec2-demoui	7.0.0.Alpha3		N/A
org.infinispan	infinispan-ec2-demoui	7.0.0.Alpha4		N/A
org.infinispan	infinispan-ec2-demoui	7.0.0.Alpha5		N/A
org.infinispan	infinispan-ec2-demoui	7.0.0.Beta1		N/A
org.infinispan	infinispan-ec2-demoui	7.0.0.Beta2		N/A
org.infinispan	infinispan-ec2-demoui	7.0.0.CR1		N/A
org.infinispan	infinispan-ec2-demoui	7.0.0.CR2		N/A
org.infinispan	infinispan-ec2-demoui	7.0.0.Final		N/A
org.infinispan	infinispan-ec2-demoui	7.0.1.Final		N/A
org.infinispan	infinispan-ec2-demoui	7.0.2.Final		N/A
org.infinispan	infinispan-ec2-demoui	7.0.3.Final		N/A
org.infinispan	infinispan-ec2-demoui	7.1.0.Alpha1		N/A
org.infinispan	infinispan-ec2-demoui	7.1.0.Beta1		N/A
org.infinispan	infinispan-ec2-demoui	7.1.0.CR1		N/A
org.infinispan	infinispan-ec2-demoui	7.1.0.CR2		N/A
org.infinispan	infinispan-ec2-demoui	7.1.0.Final		N/A
org.infinispan	infinispan-ec2-demoui	7.1.1.Final		N/A
org.infinispan	infinispan-ec2-demoui	7.2.0.Alpha1		N/A
org.kie.kogito.examples	process-usertasks-springboot-with-console	1.10.0.Final		28807b94622d35b4ffb80f6b59e06211617eb85f
org.kie.kogito.examples	process-usertasks-springboot-with-console	1.11.0.Final		bf6abf5514c79a8f3746e775317262ef6f501776
org.kie.kogito.examples	process-usertasks-springboot-with-console	1.11.1.Final		6e96b0f3d3eda4298cfab4ab2754fbec7431fb39
org.kie.kogito.examples	process-usertasks-springboot-with-console	1.12.0.Final		5fdea4087baa0afe0759ad69f71c52c7c8910c9c
org.kie.kogito.examples	process-usertasks-springboot-with-console	1.13.0.Final		e6eac4b555ba7e478a5b47634b3b351a46ac2ac1
org.kie.kogito.examples	process-usertasks-springboot-with-console	1.14.0.Final		e0ef43d81ba17d9da6f16df9820d5f03469d807f
org.kie.kogito.examples	process-usertasks-springboot-with-console	1.14.1.Final		e43268a160ce3a116884a548dd66d9a6b4793ea1
org.kie.kogito.examples	process-usertasks-springboot-with-console	1.15.0.Final		883fdd93ca7c8cc43a9a737c1f6799fbb2205d48
org.kie.kogito.examples	process-usertasks-springboot-with-console	1.16.0.Final		f28262ab92e840e41db87329ef0c5de3e75089a9
org.kie.kogito.examples	process-usertasks-springboot-with-console	1.16.1.Final		03c4785577c9ea2e5ecca1afc4285eefe2b2e064
org.kie.kogito.examples	process-usertasks-springboot-with-console	1.17.0.Final		074bac07e8461fc8b8c484b8c4f1618b66590429
org.kie.kogito.examples	process-usertasks-springboot-with-console	1.18.0.Final		875ea0bf0a5b7c9699cb771302e85c1601cc7561
org.kie.kogito.examples	process-usertasks-springboot-with-console	1.19.0.Final		7e8c18be9b34aaaf0f3f1e207c0a3f50dc67e128
org.kie.kogito.examples	process-usertasks-springboot-with-console	1.20.0.Final		a8c240f2bb4625a1afbc53e9794defa8095e8000
org.kie.kogito.examples	process-usertasks-springboot-with-console	1.21.0.Final		8f460f511a85cc85cd2d6de3df390e0eabe66a4c
org.kie.kogito.examples	process-usertasks-springboot-with-console	1.22.0.Final		28ac2f89507358f645066d2641f6e2a46caf0480
org.kie.kogito.examples	process-usertasks-springboot-with-console	1.22.1.Final		07529dc533714c0401c5279b7ff741c0add50240
org.kie.kogito.examples	process-usertasks-springboot-with-console	1.23.0.Final		72c086fb8a51327fef222386d49fcca7e86e538d
org.kie.kogito.examples	process-usertasks-springboot-with-console	1.24.0.Final		28e6ac85df598c3df7fd725d963f4835021e5e3e
org.kie.kogito.examples	process-usertasks-springboot-with-console	1.24.1.Final		184e5217f8c22df70be9fcd953c4de8658b27075
org.kie.kogito.examples	process-usertasks-springboot-with-console	1.25.0.Final		ffca4f38abdf0a1a442613d091e558d0e7a59a10
org.kie.kogito.examples	process-usertasks-springboot-with-console	1.8.0.Final		c507184950c9ca2a2f95def3e7708802ce29f210
org.kie.kogito.examples	process-usertasks-springboot-with-console	1.9.0.Final		4ad9b2bcc15b18709ca1d36ee7ec1cfe4c273925
org.kie.kogito.examples	process-usertasks-springboot-with-console	1.9.1.Final		7bfdae7e80c6ebc366f9fa0c8f5cbf50b5239c52
org.mvnpm	validate-html-nesting	1.2.2		9c0c08aed28892498230990627b2e131dbcd5041
org.mvnpm.at.editorjs	paragraph	2.11.6		946358ad5bd300df9aa28fb083897bf4d1d26a2d
org.mvnpm.at.npmcli	run-script	9.1.0		78a1d324abbf2edbeb33d80688906be766377890
