beehive	beehive-netui-scoping	1.0-alpha		a9ed56a3e9cde8bd4ca3a976fbf76cb5f1dd1b5c
org.scalatest	scalatest-funsuite_native0.4_2.12	3.2.12-RC2		86167f13d4a3b5d558ca0131fc04d4fc7fe3c595
org.scalatest	scalatest-funsuite_native0.4_2.12	3.2.13		9a3a4bc6176637c8d1796fa4aa4c6ac216d93cfd
org.scalatest	scalatest-funsuite_native0.4_2.12	3.2.14		83163e12da93f337d39599c386cbce487e65045c
org.scalatest	scalatest-funsuite_native0.4_2.12	3.2.15		6e5ab0ae250fb8e505f6954fc6e751e7fb4e2e1a
org.scalatest	scalatest-funsuite_native0.4_2.12	3.2.16		904b07708899530ee7a0ed93c5c6985bff2eb5ce
org.scalatest	scalatest-funsuite_native0.4_2.12	3.2.17		4a839784c4bcbe8ebd695696a0b19d824ccf9f7d
org.scalatest	scalatest-funsuite_native0.4_2.12	3.2.18		8dc3774ab06f6052bcbf2b18f4eaaeb3673ced26
org.scalatest	scalatest-funsuite_native0.4_2.12	3.2.4		5cc3be729bca12611a9074d10a9f366f0ee6fe86
org.scalatest	scalatest-funsuite_native0.4_2.12	3.2.4-M1		21f003c1a1ba56c31ebb123858445368022510e6
org.scalatest	scalatest-funsuite_native0.4_2.12	3.2.5		0c3c5672dc5c156181008d30f136e6105934f470
org.scalatest	scalatest-funsuite_native0.4_2.12	3.2.6		6c29d30711d33412eb11e06591db1de7b6b42f53
org.scalatest	scalatest-funsuite_native0.4_2.12	3.2.7		9fc6a5229801f4bba2edcb4305025bcb85b0480e
org.scalatest	scalatest-funsuite_native0.4_2.12	3.2.8		731dbd839a0f93c1bf9769ce3865eedc5857bf8e
org.scalatest	scalatest-funsuite_native0.4_2.12	3.2.9		e289f0cde1502996197225ff999654748b370969
org.scalatest	scalatest-funsuite_native0.4_2.12	3.3.0-SNAP4		45a3ed2327c67729f589ff3307178b030eae334a
org.scalatest	scalatest-funsuite_native0.4_2.12	3.3.0-alpha.1		085a2a9816ef402b8eeefd688d1c0cc856169c79
org.scalaz	testz-extras_2.12	0.0.4		0da31350e7817fd0f60482df0b1af3731e4251ad
org.scalaz	testz-extras_2.12	0.0.5		efe384554ee2978a104cd4db0f37ab3019544f92
org.scalaz	testz-extras_2.12	0.0.6		d99a32ebf76eddc92c9d60c67bb117fb6b65bac3
org.swimos	swim-fabric	3.10.0		2e840e2e6d16162000f84fe78621953651973ed7
org.webjars.bower	bootstrap3-typeahead	3.1.1		bb512d281128d9c0dd7c1f372da9a13ceb531fc0
org.webjars.npm	scalar__object-utils	1.1.13		fc40bb49d828ed1d078bf2380799e25f8d31b109
org.webjars.npm	spin.js	1.3.2		87af736700308771f3ee9488b12f6c27e2fb93eb
org.webjars.npm	spin.js	2.0.0		43a2dc85e4514dbb445ebf43cee38a343f6a2d5f
org.webjars.npm	spin.js	2.0.1		b8483f90e373d268c154c5b0f0f2400591c0014a
org.webjars.npm	spin.js	2.0.2		ddc0242e76dce65f679793d3e850649066fb64e9
org.webjars.npm	spin.js	2.3.2		e5d4464762d6cb3220b5426c509d28a751fb8c52
org.webjars.npm	spin.js	3.1.0		a328e5e84a0e503b6445ae6fa9c440572fc7de39
org.webjars.npm	spin.js	4.0.0		bbed849900cb455126603a49be51030a19e252b6
org.webjars.npm	spin.js	4.1.0		5e8a2a8021691a0c2e1b8d657d86eb25092fe893
org.webjars.npm	swagger-ui	2.1.3		811579f8d0389870928c795025f65fa7df261d5f
org.webjars.npm	swagger-ui	2.1.4		631374eefb41f5c28c5a93542afc6f46142bd171
org.webjars.npm	swagger-ui	2.1.5		3ad67a23680702fd811016fd426e17871b2d2c25
org.webjars.npm	swagger-ui	2.2.0		1d0038bf39036028f2cc096e123b29e1e300827a
org.webjars.npm	swagger-ui	2.2.10		c850a1a179ee258a38520579bc234b5f669b6b75
org.webjars.npm	swagger-ui	2.2.8		61612f66825c0d81d5464bb5a30d4e78a0fe2d47
org.webjars.npm	swagger-ui	3.0.12		fac36b2ef007c5a0446bb6a80c1da1d06a979fd4
org.webjars.npm	swagger-ui	3.0.14		58168367cc42e16d025ca4582d1d7a7b24128365
org.webjars.npm	swagger-ui	3.0.17		7d7acfa22d0ca7775d87a7ec5b870eb1ffcaac1c
org.webjars.npm	swagger-ui	3.0.18		f7148b0c5d443099a28cce9dde17dd9653ff100f
org.webjars.npm	swagger-ui	3.0.2		9773a0f9bd86c675e4a01e9dc09e1589950ec729
org.webjars.npm	swagger-ui	3.0.20		af437e3461ae62a2bc9896da706067ca2af5b871
org.webjars.npm	swagger-ui	3.0.6		a501fe19f9e6c3cb74b23789e33e7660580ffd74
org.webjars.npm	swagger-ui	3.1.4		85762dd04a67736c61c79749688ccd834e921ab5
org.webjars.npm	swagger-ui	3.1.6		909f24775be6cfdabfe41bc9027569ea7cb74b1b
org.webjars.npm	swagger-ui	3.1.7		18b104cea40cb3fee70d14f998238a99ddba3867
org.webjars.npm	swagger-ui	3.10.0		3dd398530f7ca6ec036c561d367db0dfe50c8fec
org.webjars.npm	swagger-ui	3.12.0		6e5d013898cf59c298065245b5f00e633a3f105b
org.webjars.npm	swagger-ui	3.17.0		0cdfade660e14b85fb137c5a707d70b33b9c969b
org.webjars.npm	swagger-ui	3.17.6		e8d1ff832f7059cdbb83dec7054177ea0e8274d6
org.webjars.npm	swagger-ui	3.18.1		9392bfce31dc329f3839ae158b0e15f68f50f652
org.webjars.npm	swagger-ui	3.19.0		f801cc777404ef9f33a4d3faa73e53dee64623b7
org.webjars.npm	swagger-ui	3.19.1		2dee345af7a087de44baedbd8d563d61efb7f9a0
org.webjars.npm	swagger-ui	3.19.4		43065ce2b784f3e6d3a15dfe5eca8eb0dd1dc634
org.webjars.npm	swagger-ui	3.20.6		e013c55d1e03434d6b2d253a4aab56dc7279c83a
org.webjars.npm	swagger-ui	3.20.7		b9cd968f8ba2a7273210841401481108eb39a9a9
org.webjars.npm	swagger-ui	3.22.0		fe757c06b8e7d2b4cbcdba416cfcaabbfc2813ea
org.webjars.npm	swagger-ui	3.22.1		fdd01a9d6e56c56ef6eb4bba4fda3fe8fcdbaf54
org.webjars.npm	swagger-ui	3.22.2		e5db28956f14e3d0934bbbc3df111a1a08f18094
org.webjars.npm	swagger-ui	3.22.3		463b484a76ce96716d69b330249a35e1383a936c
org.webjars.npm	swagger-ui	3.23.1		c349f6cc9c750c552389d700af87048578bbed81
org.webjars.npm	swagger-ui	3.23.10		e49ee940042ae00f007339b2e467dc4f02519e41
org.webjars.npm	swagger-ui	3.23.11		dbbd3e75cafb05f6aff38d2986c4fc72ce830f5e
org.webjars.npm	swagger-ui	3.23.2		269074235c876ca04a3d30fa037e96b0fdb92926
org.webjars.npm	swagger-ui	3.23.3		ee0030cd22d25c7e09c1ae2ffb070a9edcc03e0f
org.webjars.npm	swagger-ui	3.23.4		5566dd4a039d0a2611562ceda2472a9ade706459
org.webjars.npm	swagger-ui	3.23.5		029a42a99e51a0ea4ec38f8513b8003f4f724dc8
org.webjars.npm	swagger-ui	3.24.0		ff27674c2d8182f17af5f6478b613421d28b873c
org.webjars.npm	swagger-ui	3.24.1		b1a767511f35d8420ff8ce2e959ab95ff91566f7
org.webjars.npm	swagger-ui	3.24.2		7b876d459584e83857d98b881357e435c57f21ce
org.webjars.npm	swagger-ui	3.24.3		14acd2bc56cb3009fe4294a4557856fd07968bb3
org.webjars.npm	swagger-ui	3.25.0		8f01d011df9bfdcecf48f5d5a6607cbfbb04ddb4
org.webjars.npm	swagger-ui	3.25.3		cf2144372da9316b1c6d66ea699a67d1d22d03b4
org.webjars.npm	swagger-ui	3.26.0		20dd3eec8ccedbb5a5e63e1903d83ec82a66f3b0
org.webjars.npm	swagger-ui	3.26.1		3f1ce82a4ee0b3d76a24dbfaacd858d3965d3664
org.webjars.npm	swagger-ui	3.26.2		27dd7be1ba67d38387018d6f1cc6e74f148eac38
org.webjars.npm	swagger-ui	3.27.0		a82d77d4c81ce80a9b7eef5a53713bd1354b22ac
org.webjars.npm	swagger-ui	3.29.0		e7593d445825dd65dd354d6a8d3f0664e2267e25
org.webjars.npm	swagger-ui	3.3.1		6e35f3832db62e6b792fa27295111959fa0fec7b
org.webjars.npm	swagger-ui	3.4.1		37324ae00cbdcd1810fd70d16feedb642a392cdc
org.webjars.npm	swagger-ui	3.45.0		e1f8355dfa3d74036714ef51a952962525f83138
org.webjars.npm	swagger-ui	3.45.1		996d87ef9d84eb1858af9d74e1dc8d7d6c7294cd
org.webjars.npm	swagger-ui	3.48.0		7983dd12b36d9defb65ce69732e13d9d839e0fa6
org.webjars.npm	swagger-ui	3.49.0		258de87e484bbb40065b9c01e26b49182ade1c50
org.webjars.npm	swagger-ui	3.50.0		2a53a4c0d6bac306765cf447f12edb40bc7b5a64
org.webjars.npm	swagger-ui	3.51.0		5a897cd2e49bbeaee3760b73c323a9fcd7c6e505
org.webjars.npm	swagger-ui	3.52.2		b55c66bf5e84ddce987a7a134b09f4c6c0c58fb9
org.webjars.npm	swagger-ui	3.52.3		dea8ddc8a499622ae0634b03840d460587020362
org.webjars.npm	swagger-ui	3.52.4		0ed26f8c2b1d2f12ab641fd36f7f087fdb1e037f
org.webjars.npm	swagger-ui	3.6.1		b7ac62f003b0e8f32110e686a9de05fad2f76fe6
org.webjars.npm	swagger-ui	3.9.3		76739fce5a136b2ad24a3019253ed4899c795acc
org.webjars.npm	swagger-ui	4.0.0-rc.4		0898126031bb3050092f390ced5d15b6a35cdfd5
org.webjars.npm	swagger-ui	4.1.0		432fa87a6e0f9e51a77eb40c7e520472bbc40bc8
org.webjars.npm	swagger-ui	4.10.0		8a3246fb8380ae22d65794decd4a6306d2887044
org.webjars.npm	swagger-ui	4.10.3		b36c9458fee0af502ead3bdf16b849f72d4705eb
org.webjars.npm	swagger-ui	4.11.0		ff8694d70edeacdfc3eaec4cc450ea1cb58de98d
org.webjars.npm	swagger-ui	4.14.2		ed9f08146fec3250501da2350e71f880f02d3bed
org.webjars.npm	swagger-ui	4.14.3		f992ca2bfb9f2d01cd4b22af27ed1af9d63efcd5
org.webjars.npm	swagger-ui	4.15.2		6c7d5f7386ee8b57625ff97c3e8598a29710ddbe
org.webjars.npm	swagger-ui	4.15.5		451a118463f63b0ab5d10722e79e06d4415c3ce7
org.webjars.npm	swagger-ui	4.16.1		79ad6ce6effa6a8b5c230eac84662077bd74a6b2
org.webjars.npm	swagger-ui	4.18.2		366cd126c4c4aecd3b83808f0e30af87d38c4f14
org.webjars.npm	swagger-ui	4.19.0		bc6e842bba46d1ba5300ffb658dfd0f33ec8a391
org.webjars.npm	swagger-ui	4.5.1		07048af58b00b8fbba8812fcbef5c311ba6c6110
org.webjars.npm	swagger-ui	4.8.0		c56f628f47b4e66f07dbc19951c58a01650c0463
org.webjars.npm	swagger-ui	4.8.1		92cb42e2a1acb5138156edad14ca1bf9630f8517
org.webjars.npm	swagger-ui	5.11.3		2e5094f7cf32d7dbae529e19a5a11bfdebedc161
org.webjars.npm	swagger-ui	5.17.14		01d94d9782e2fee85c0d25d3bc89ba2151b1576b
org.webjars.npm	swagger-ui	5.20.2		3300bfb6a4e136ad8cac2e36a879e6c7c6ea0f36
org.webjars.npm	swagger-ui	5.20.3		962c4cf2f8bbea07dd98142dc3cc5fa63f345483
org.webjars.npm	swagger-ui	5.4.2		687c4518a2bd04c9a8a891c2283a34ccf490d3f2
org.webjars.npm	swagger-ui	5.5.0		bfee4b1e3514aaa00a35afb45e46d44d13dcff7c
org.webjars.npm	swagger-ui	5.6.2		39d12ae11b83dd133cb9b37841c9c92283c0d005
org.xerial.snappy	snappy-java	1.0.1-rc1		6dac925c3b69a7072da6c22491fbfee1f614c401
org.xerial.snappy	snappy-java	1.0.1-rc2		e2d5af4fa43b02a1a02a9812c23ce520e3149b28
org.xerial.snappy	snappy-java	1.0.1-rc3		a6eb25fe4c1bd0bcd18db19f4fd617cf9557041e
org.xerial.snappy	snappy-java	1.0.1-rc4		8bd9b523339174fcf9b51b755c8996260339d51f
org.xerial.snappy	snappy-java	1.0.3		675c587663269ad3331b1da4f13102cc7ee30176
org.xerial.snappy	snappy-java	1.0.3-rc1		19b7213192a9ab733d84a2788305e8ce8b851a96
org.xerial.snappy	snappy-java	1.0.3-rc2		285eb24c48840c6ab03bea6aff40df241ac63832
org.xerial.snappy	snappy-java	1.0.3-rc3		0e8f9625658fd6ce868363d309dd07c8e77b92f4
org.xerial.snappy	snappy-java	1.0.3-rc4		499043b83f9510b003870f8059223154bbb4e43a
org.xerial.snappy	snappy-java	1.0.3.1		1b6e4d995c78672d74dbaa9841b21df1ca6943fb
org.xerial.snappy	snappy-java	1.0.3.2		ac128161763df895bd34b88487f3bb3eb68c50a4
org.xerial.snappy	snappy-java	1.0.3.3		abebc9e790e13795c095781a0ba2cde8d9607237
org.xerial.snappy	snappy-java	1.0.4		aedc826d33252a9b014723b6867e0b368a169757
org.xerial.snappy	snappy-java	1.0.4.1		f88b89a5a21a466aeb0ecf0c063605bd584b4947
org.xerial.snappy	snappy-java	1.0.5		10cb4550360a0ec6b80f09a5209d00b6058e82bf
org.xerial.snappy	snappy-java	1.0.5-M1		2cc50458eb7ca8ce4c6472097a2f2c0fccf9465e
org.xerial.snappy	snappy-java	1.0.5-M2		5b015647886ef85a6747091461099dfba944864f
org.xerial.snappy	snappy-java	1.0.5-M3		69a346aecc49b74879eae86c0b0968457ef43743
org.xerial.snappy	snappy-java	1.0.5-M4		240179fbbc7e14583b3c59db79929fcfc6d2613a
org.xerial.snappy	snappy-java	1.0.5.1		fc681e8c254e9854107ecfd9cd9e9d96baea1460
org.xerial.snappy	snappy-java	1.0.5.2		cdbe290254983234061515ee8bd8516b3c813e26
org.xerial.snappy	snappy-java	1.0.5.3		6a7529f55968e0f1dec55a6992cf3648d998cca4
org.xerial.snappy	snappy-java	1.0.5.4		06b26d1fd5c283b907c78edc17ec64ca2be8a687
org.xerial.snappy	snappy-java	1.1.0		071c46e2313e92887de4247f2aabce4d09d65d82
org.xerial.snappy	snappy-java	1.1.0-M1		f6b04a5ad8a57d386aa9c2a89684945b1c0792f3
org.xerial.snappy	snappy-java	1.1.0-M2		27f8ce231084e967e4ff1508ff34b655506db6e6
org.xerial.snappy	snappy-java	1.1.0-M3		336b9629bfc8884c423b1b9560751b800c972375
org.xerial.snappy	snappy-java	1.1.0-M4		55f84ab1e14448dbd9bfa82ed20d93797ea925f9
org.xerial.snappy	snappy-java	1.1.0.1		d6791f51fc9b7420a4d7e0c8f8f3a11713038e62
org.xerial.snappy	snappy-java	1.1.1		70870267c44835ce663bf1eefd14cc3cfcf53b2a
org.xerial.snappy	snappy-java	1.1.1-M1		09b2e4ad4af07e098c6eea22462ea797edebee1b
org.xerial.snappy	snappy-java	1.1.1-M2		6b5f3afd97964fad3202384feec1b36ec673b231
org.xerial.snappy	snappy-java	1.1.1-M3		3ac95b0f175feb1879e1590f4d39216c27817fae
org.xerial.snappy	snappy-java	1.1.1-M4		e8b1bdfbeae11630af677c941ffb1c06264dab07
org.xerial.snappy	snappy-java	1.1.1.1		6fa1b045c47d8958998f927a601a6c8058c21c40
org.xerial.snappy	snappy-java	1.1.1.2		0b42e89bb679ffeaef772533c7fa1952209b6c91
org.xerial.snappy	snappy-java	1.1.1.3		fbd7b0b8400ebd0d6a2c61493f39530a93d9c4b6
org.xerial.snappy	snappy-java	1.1.1.4		603698f8045289d8fe4d8daf64319802f53be80e
org.xerial.snappy	snappy-java	1.1.1.5		e3f5299a2e4b6a25e8778942151f22332420e713
org.xerial.snappy	snappy-java	1.1.1.6		e3f12835a135c0d253bee4dbbe74d37ce35d7269
org.xerial.snappy	snappy-java	1.1.1.7		33b6965e9364145972035c30a45a996aad2bf789
org.xerial.snappy	snappy-java	1.1.10.0		356b22f323f71e124d1f2556eebe2c776509ea9d
org.xerial.snappy	snappy-java	1.1.10.1		4a1e1a22cba39145dfa20f2fef4e1ca38c8e02a1
org.xerial.snappy	snappy-java	1.1.10.2		ad917deefef556ad8a03ede23c4693df0b7052e9
org.xerial.snappy	snappy-java	1.1.10.3		04548ee2aac847998146e8d4a3176f7bcc766a00
org.xerial.snappy	snappy-java	1.1.10.4		50d0390056017158bdc75c063efd5c2a898d5f0c
org.xerial.snappy	snappy-java	1.1.10.5		ac605269f3598506196e469f1fb0d7ed5c55059e
org.xerial.snappy	snappy-java	1.1.10.6		dce8fcdcccedd4ff1144339bd6e5fcb6620da1b3
org.xerial.snappy	snappy-java	1.1.10.7		3049f95640f4625a945cfab85715f603fa4c8f80
org.xerial.snappy	snappy-java	1.1.2		3f9deb2515182ee7219e4c68ac138aa01ec8067b
org.xerial.snappy	snappy-java	1.1.2-M1		51d8fc5ea540e1345edfd609c42cd7209b3e4e99
org.xerial.snappy	snappy-java	1.1.2-RC1		d94ad1c1b6b2574de7f876c4f0e9422e2fa9e5c6
org.xerial.snappy	snappy-java	1.1.2-RC2		3f8a2bcc9ae0fffa4008cf3365dd4d3ad108adb4
org.xerial.snappy	snappy-java	1.1.2-RC3		511e9983aceb36321d8b7c053781e3aad0d82f44
org.xerial.snappy	snappy-java	1.1.2.1		19477508808febc1a49214a1beb684c6dc8517ba
org.xerial.snappy	snappy-java	1.1.2.2		368ffeef195dca7bfe11aed84e098165e8239217
org.xerial.snappy	snappy-java	1.1.2.3		4e8cc6df572d92cc4eecef973d5226ca2be2a0a1
org.xerial.snappy	snappy-java	1.1.2.4		40370f7364a63c79d966074e19480ad1c998d1e2
org.xerial.snappy	snappy-java	1.1.2.5		edc105cd625d5753b6dd6fb969dcaa384be1f7f6
org.xerial.snappy	snappy-java	1.1.2.6		48d92871ca286a47f230feb375f0bbffa83b85f6
org.xerial.snappy	snappy-java	1.1.3-M1		32cb0ea572d05d1742de87e701f56b5d7138920b
org.xerial.snappy	snappy-java	1.1.3-M2		25062be45a8a4c6b7f89b8f2bf421a75e1d296e4
org.xerial.snappy	snappy-java	1.1.4		d94ae6d7d27242eaa4b6c323f881edbb98e48da6
org.xerial.snappy	snappy-java	1.1.4-M1		afe81da81dfbf0ec6e10fb70eb12ec857adeb54f
org.xerial.snappy	snappy-java	1.1.4-M2		971d406fc3f3627b45eaa9f68594ff5dbaa8014e
org.xerial.snappy	snappy-java	1.1.4-M3		8653b9d094096ea5d625ed37ac7904dae1adc8d5
org.xerial.snappy	snappy-java	1.1.7		0ef9d28a3515f0704ee9b930b7370051bd26720f
org.xerial.snappy	snappy-java	1.1.7.1		d5190b41f3de61e3b83d692322d58630252bc8c3
org.xerial.snappy	snappy-java	1.1.7.2		307b286efd119ad2c6d4291128bf110bddc68088
org.xerial.snappy	snappy-java	1.1.7.3		241bb74a1eb37d68a4e324a4bc3865427de0a62d
org.xerial.snappy	snappy-java	1.1.7.4		e150969f52324e03ab44e4d95c36045f04b40f7a
org.xerial.snappy	snappy-java	1.1.7.5		d619b07cb52abb619ae6f7c802741b5e6f4dff6c
org.xerial.snappy	snappy-java	1.1.7.6		2900879ed8049a19b0f0f30ecd00a84e5a2b80c0
org.xerial.snappy	snappy-java	1.1.7.7		43d5dbd718e6b0b1f0c8b234f2a9bb6385b8afde
org.xerial.snappy	snappy-java	1.1.7.8		3bc859e327964de8a833db5749759e188c847503
org.xerial.snappy	snappy-java	1.1.8		942c7e6605bb1737d474b80fd59fbb2569b09715
org.xerial.snappy	snappy-java	1.1.8.1		d30aaf4d41d6ff0c760c8931d3b8dafc0293c91a
org.xerial.snappy	snappy-java	1.1.8.2		4205e3cf9c44264731ad002fcd2520eb1b2bb801
org.xerial.snappy	snappy-java	1.1.8.3		2c58fa5745831afa3a4290c2ce15553ff13ad0ab
org.xerial.snappy	snappy-java	1.1.8.4		66f0d56454509f6e36175f2331572e250e04a6cc
org.xerial.snappy	snappy-java	1.1.9.0		a8cc145a986fc7d97f29f3a85a2dd472c1aab5d4
org.xerial.snappy	snappy-java	1.1.9.1		96770312ae05ca8b59e565909973dbc2ea71bb91
org.xipki.shell	cmp-client-shell	6.0.0		9a700b87de546f30db9a1ace1f3e892c7c015fa2
org.xipki.shell	cmp-client-shell	6.1.0		28bc099968474ac6d64d0ce8a6da754bd517f81c
org.xipki.shell	cmp-client-shell	6.2.0		39c6fbc0050e8e3c64ff0f418f5becdda5d99ac9
org.xipki.shell	cmp-client-shell	6.3.0		d41c9c9ad9ddbe372f3c4859be9ad138b871950a
org.xipki.shell	cmp-client-shell	6.4.0		dcd8fdedae07cf6a96a8970558735bfe7e427f00
org.xipki.shell	cmp-client-shell	6.5.1		e85308a7eaccc71b8c5c24b4043bb5cd8f6cbdef
org.xipki.shell	cmp-client-shell	6.5.2		3cd2c29fe6e47e27fb1fd49b9e45a37baad0d73c
org.xipki.shell	cmp-client-shell	6.5.3		64fc553c47437defae160b0d414229626cb82c85
tech.utsmankece	osm-android-compose	0.0.3		N/A
tech.utsmankece	osm-android-compose	0.0.4		N/A
tech.utsmankece	osm-android-compose	0.0.5		N/A
tf.tofu	tofu-core-cats-mtl_2.12	0.10.0		47223cb9ee7d2387f3d92df8d7bd063eb12eb55f
tf.tofu	tofu-core-cats-mtl_2.12	0.10.1		a2088e2e148600487c1716ff744151a1ddf527a2
tf.tofu	tofu-core-cats-mtl_2.12	0.10.2		03d1198a17e494856316edde3f9bc585bfc2aa42
tf.tofu	tofu-core-cats-mtl_2.12	0.10.3		5ea34bcc2976ea707295f2c795a1b488b90e7d6a
ws.unfiltered	unfiltered_2.13.0-RC3	0.10.0-M4		780fc7c17107b1f92ce2c458e49ba0f1bc437dbc
za.co.absa.hyperdrive	parent-conf_2.11	4.2.1		N/A
za.co.absa.hyperdrive	parent-conf_2.11	4.2.2		N/A
za.co.absa.hyperdrive	parent-conf_2.11	4.3.0		N/A
za.co.absa.hyperdrive	parent-conf_2.11	4.4.0		N/A
za.co.absa.hyperdrive	parent-conf_2.11	4.4.1		N/A
za.co.absa.hyperdrive	parent-conf_2.11	4.5.1		N/A
za.co.absa.hyperdrive	parent-conf_2.11	4.5.2		N/A
za.co.absa.hyperdrive	parent-conf_2.11	4.6.0		N/A
za.co.absa.hyperdrive	parent-conf_2.11	4.7.0		N/A
