ai.abra	abra-api	1.0.0		N/A
io.gravitee.am.authdevice.notifier	gravitee-am-authdevice-notifier	4.2.23		N/A
io.gravitee.am.authdevice.notifier	gravitee-am-authdevice-notifier	4.2.24		N/A
io.gravitee.am.authdevice.notifier	gravitee-am-authdevice-notifier	4.2.25		N/A
io.gravitee.am.authdevice.notifier	gravitee-am-authdevice-notifier	4.2.26		N/A
io.gravitee.am.authdevice.notifier	gravitee-am-authdevice-notifier	4.2.27		N/A
io.gravitee.am.authdevice.notifier	gravitee-am-authdevice-notifier	4.2.28		N/A
io.gravitee.am.authdevice.notifier	gravitee-am-authdevice-notifier	4.2.29		N/A
io.gravitee.am.authdevice.notifier	gravitee-am-authdevice-notifier	4.2.3		N/A
io.gravitee.am.authdevice.notifier	gravitee-am-authdevice-notifier	4.2.4		N/A
io.gravitee.am.authdevice.notifier	gravitee-am-authdevice-notifier	4.2.5		N/A
io.gravitee.am.authdevice.notifier	gravitee-am-authdevice-notifier	4.2.6		N/A
io.gravitee.am.authdevice.notifier	gravitee-am-authdevice-notifier	4.2.7		N/A
io.gravitee.am.authdevice.notifier	gravitee-am-authdevice-notifier	4.2.8		N/A
io.gravitee.am.authdevice.notifier	gravitee-am-authdevice-notifier	4.2.9		N/A
io.gravitee.am.authdevice.notifier	gravitee-am-authdevice-notifier	4.3.0		N/A
io.gravitee.am.authdevice.notifier	gravitee-am-authdevice-notifier	4.3.1		N/A
io.gravitee.am.authdevice.notifier	gravitee-am-authdevice-notifier	4.3.10		N/A
io.gravitee.am.authdevice.notifier	gravitee-am-authdevice-notifier	4.3.11		N/A
io.gravitee.am.authdevice.notifier	gravitee-am-authdevice-notifier	4.3.12		N/A
io.gravitee.am.authdevice.notifier	gravitee-am-authdevice-notifier	4.3.13		N/A
io.gravitee.am.authdevice.notifier	gravitee-am-authdevice-notifier	4.3.14		N/A
io.gravitee.am.authdevice.notifier	gravitee-am-authdevice-notifier	4.3.15		N/A
io.gravitee.am.authdevice.notifier	gravitee-am-authdevice-notifier	4.3.17		N/A
io.gravitee.am.authdevice.notifier	gravitee-am-authdevice-notifier	4.3.18		N/A
io.gravitee.am.authdevice.notifier	gravitee-am-authdevice-notifier	4.3.19		N/A
io.gravitee.am.authdevice.notifier	gravitee-am-authdevice-notifier	4.3.2		N/A
io.gravitee.am.authdevice.notifier	gravitee-am-authdevice-notifier	4.3.20		N/A
io.gravitee.am.authdevice.notifier	gravitee-am-authdevice-notifier	4.3.21		N/A
io.gravitee.am.authdevice.notifier	gravitee-am-authdevice-notifier	4.3.22		N/A
io.gravitee.am.authdevice.notifier	gravitee-am-authdevice-notifier	4.3.23		N/A
io.gravitee.am.authdevice.notifier	gravitee-am-authdevice-notifier	4.3.24		N/A
io.gravitee.am.authdevice.notifier	gravitee-am-authdevice-notifier	4.3.25		N/A
io.gravitee.am.authdevice.notifier	gravitee-am-authdevice-notifier	4.3.26		N/A
io.gravitee.am.authdevice.notifier	gravitee-am-authdevice-notifier	4.3.27		N/A
io.gravitee.am.authdevice.notifier	gravitee-am-authdevice-notifier	4.3.3		N/A
io.gravitee.am.authdevice.notifier	gravitee-am-authdevice-notifier	4.3.4		N/A
io.gravitee.am.authdevice.notifier	gravitee-am-authdevice-notifier	4.3.5		N/A
io.gravitee.am.authdevice.notifier	gravitee-am-authdevice-notifier	4.3.6		N/A
io.gravitee.am.authdevice.notifier	gravitee-am-authdevice-notifier	4.3.7		N/A
io.gravitee.am.authdevice.notifier	gravitee-am-authdevice-notifier	4.3.8		N/A
io.gravitee.am.authdevice.notifier	gravitee-am-authdevice-notifier	4.3.9		N/A
io.gravitee.am.authdevice.notifier	gravitee-am-authdevice-notifier	4.4.0		N/A
io.gravitee.am.authdevice.notifier	gravitee-am-authdevice-notifier	4.4.0-alpha.1		N/A
io.gravitee.am.authdevice.notifier	gravitee-am-authdevice-notifier	4.4.1		N/A
io.gravitee.am.authdevice.notifier	gravitee-am-authdevice-notifier	4.4.10		N/A
io.gravitee.am.authdevice.notifier	gravitee-am-authdevice-notifier	4.4.11		N/A
io.gravitee.am.authdevice.notifier	gravitee-am-authdevice-notifier	4.4.12		N/A
io.gravitee.am.authdevice.notifier	gravitee-am-authdevice-notifier	4.4.13		N/A
io.gravitee.am.authdevice.notifier	gravitee-am-authdevice-notifier	4.4.14		N/A
io.gravitee.am.authdevice.notifier	gravitee-am-authdevice-notifier	4.4.15		N/A
io.gravitee.am.authdevice.notifier	gravitee-am-authdevice-notifier	4.4.16		N/A
io.gravitee.am.authdevice.notifier	gravitee-am-authdevice-notifier	4.4.17		N/A
io.gravitee.am.authdevice.notifier	gravitee-am-authdevice-notifier	4.4.18		N/A
io.gravitee.am.authdevice.notifier	gravitee-am-authdevice-notifier	4.4.19		N/A
io.gravitee.am.authdevice.notifier	gravitee-am-authdevice-notifier	4.4.2		N/A
io.gravitee.am.authdevice.notifier	gravitee-am-authdevice-notifier	4.4.20		N/A
io.gravitee.am.authdevice.notifier	gravitee-am-authdevice-notifier	4.4.21		N/A
io.gravitee.am.authdevice.notifier	gravitee-am-authdevice-notifier	4.4.22		N/A
io.gravitee.am.authdevice.notifier	gravitee-am-authdevice-notifier	4.4.23		N/A
io.gravitee.am.authdevice.notifier	gravitee-am-authdevice-notifier	4.4.24		N/A
io.gravitee.am.authdevice.notifier	gravitee-am-authdevice-notifier	4.4.3		N/A
io.gravitee.am.authdevice.notifier	gravitee-am-authdevice-notifier	4.4.4		N/A
io.gravitee.am.authdevice.notifier	gravitee-am-authdevice-notifier	4.4.5		N/A
io.gravitee.am.authdevice.notifier	gravitee-am-authdevice-notifier	4.4.6		N/A
io.gravitee.am.authdevice.notifier	gravitee-am-authdevice-notifier	4.4.7		N/A
io.gravitee.am.authdevice.notifier	gravitee-am-authdevice-notifier	4.4.8		N/A
io.gravitee.am.authdevice.notifier	gravitee-am-authdevice-notifier	4.4.9		N/A
io.gravitee.am.authdevice.notifier	gravitee-am-authdevice-notifier	4.5.0		N/A
io.gravitee.am.authdevice.notifier	gravitee-am-authdevice-notifier	4.5.0-alpha.1		N/A
io.gravitee.am.authdevice.notifier	gravitee-am-authdevice-notifier	4.5.0-alpha.2		N/A
io.gravitee.am.authdevice.notifier	gravitee-am-authdevice-notifier	4.5.0-alpha.3		N/A
io.gravitee.am.authdevice.notifier	gravitee-am-authdevice-notifier	4.5.0-alpha.4		N/A
io.gravitee.am.authdevice.notifier	gravitee-am-authdevice-notifier	4.5.1		N/A
io.gravitee.am.authdevice.notifier	gravitee-am-authdevice-notifier	4.5.10		N/A
io.gravitee.am.authdevice.notifier	gravitee-am-authdevice-notifier	4.5.11		N/A
io.gravitee.am.authdevice.notifier	gravitee-am-authdevice-notifier	4.5.12		N/A
io.gravitee.am.authdevice.notifier	gravitee-am-authdevice-notifier	4.5.13		N/A
io.gravitee.am.authdevice.notifier	gravitee-am-authdevice-notifier	4.5.14		N/A
io.gravitee.am.authdevice.notifier	gravitee-am-authdevice-notifier	4.5.2		N/A
io.gravitee.am.authdevice.notifier	gravitee-am-authdevice-notifier	4.5.3		N/A
io.gravitee.am.authdevice.notifier	gravitee-am-authdevice-notifier	4.5.4		N/A
io.gravitee.am.authdevice.notifier	gravitee-am-authdevice-notifier	4.5.5		N/A
io.gravitee.am.authdevice.notifier	gravitee-am-authdevice-notifier	4.5.6		N/A
io.gravitee.am.authdevice.notifier	gravitee-am-authdevice-notifier	4.5.7		N/A
io.gravitee.am.authdevice.notifier	gravitee-am-authdevice-notifier	4.5.8		N/A
io.gravitee.am.authdevice.notifier	gravitee-am-authdevice-notifier	4.5.9		N/A
io.gravitee.am.authdevice.notifier	gravitee-am-authdevice-notifier	4.6.0		N/A
io.gravitee.am.authdevice.notifier	gravitee-am-authdevice-notifier	4.6.0-alpha.1		N/A
io.gravitee.am.authdevice.notifier	gravitee-am-authdevice-notifier	4.6.0-alpha.2		N/A
io.gravitee.am.authdevice.notifier	gravitee-am-authdevice-notifier	4.6.0-alpha.3		N/A
io.gravitee.am.authdevice.notifier	gravitee-am-authdevice-notifier	4.6.1		N/A
io.gravitee.am.authdevice.notifier	gravitee-am-authdevice-notifier	4.6.2		N/A
io.gravitee.am.authdevice.notifier	gravitee-am-authdevice-notifier	4.6.3		N/A
io.gravitee.am.authdevice.notifier	gravitee-am-authdevice-notifier	4.6.4		N/A
io.gravitee.am.authdevice.notifier	gravitee-am-authdevice-notifier	4.6.5		N/A
io.gravitee.am.authdevice.notifier	gravitee-am-authdevice-notifier	4.6.6		N/A
io.gravitee.am.authdevice.notifier	gravitee-am-authdevice-notifier	4.6.7		N/A
io.gravitee.am.authdevice.notifier	gravitee-am-authdevice-notifier	4.6.8		N/A
io.gravitee.am.authdevice.notifier	gravitee-am-authdevice-notifier	4.7.0		N/A
io.gravitee.am.authdevice.notifier	gravitee-am-authdevice-notifier	4.7.0-alpha.1		N/A
io.gravitee.am.authdevice.notifier	gravitee-am-authdevice-notifier	4.7.0-alpha.2		N/A
io.gravitee.am.authdevice.notifier	gravitee-am-authdevice-notifier	4.7.0-alpha.3		N/A
io.gravitee.am.authdevice.notifier	gravitee-am-authdevice-notifier	4.7.0-alpha.4		N/A
io.gravitee.am.authdevice.notifier	gravitee-am-authdevice-notifier	4.7.1		N/A
io.gravitee.am.authdevice.notifier	gravitee-am-authdevice-notifier	4.7.2		N/A
io.insert-koin	koin-core-viewmodel-macosx64	4.0.0		N/A
io.insert-koin	koin-core-viewmodel-macosx64	4.0.0	metadata	ed3a1d794f3fc69d80632027cd9f0ecef0c8bd0c
io.insert-koin	koin-core-viewmodel-macosx64	4.0.0-RC1		N/A
io.insert-koin	koin-core-viewmodel-macosx64	4.0.0-RC1	metadata	cee76d28ee55c243fa682b9711c13f41e9a30276
io.insert-koin	koin-core-viewmodel-macosx64	4.0.0-RC2		N/A
io.insert-koin	koin-core-viewmodel-macosx64	4.0.0-RC2	metadata	6d15a7447710834d247cbfc6b429fb7775507f5e
io.insert-koin	koin-core-viewmodel-macosx64	4.0.1		N/A
io.insert-koin	koin-core-viewmodel-macosx64	4.0.1	metadata	c6fbd023960a9c9b56aa1dd2549b8ad901dd19e0
io.insert-koin	koin-core-viewmodel-macosx64	4.0.1-Beta1		N/A
io.insert-koin	koin-core-viewmodel-macosx64	4.0.1-Beta1	metadata	7ae5bcc19629c3fa7a3016dcfd3cdbae077d64b0
io.insert-koin	koin-core-viewmodel-macosx64	4.0.1-RC1		N/A
io.insert-koin	koin-core-viewmodel-macosx64	4.0.1-RC1	metadata	1d37bcec848a046198ce041818d4bae64578a0b2
io.insert-koin	koin-core-viewmodel-macosx64	4.0.1-RC2		N/A
io.insert-koin	koin-core-viewmodel-macosx64	4.0.1-RC2	metadata	29fcabb169f56496238daff2c4c76eb4df53cf20
io.insert-koin	koin-core-viewmodel-macosx64	4.0.2		N/A
io.insert-koin	koin-core-viewmodel-macosx64	4.0.2	metadata	24e0b58b4ae3ee8ef36fc2357fc51efa175a77f2
io.insert-koin	koin-core-viewmodel-macosx64	4.0.2-RC1		N/A
io.insert-koin	koin-core-viewmodel-macosx64	4.0.2-RC1	metadata	c4d37669fd4a01ceaa03f3bb8011ed95354f9d43
io.insert-koin	koin-core-viewmodel-macosx64	4.0.2-RC2		N/A
io.insert-koin	koin-core-viewmodel-macosx64	4.0.2-RC2	metadata	985bcb5aae4ee6284c14235a997e098672af3d9d
io.insert-koin	koin-core-viewmodel-macosx64	4.0.2-RC3		N/A
io.insert-koin	koin-core-viewmodel-macosx64	4.0.2-RC3	metadata	a7572a6b4b6c69b96a92477143c299b6f4b53e72
io.insert-koin	koin-core-viewmodel-macosx64	4.0.3		N/A
io.insert-koin	koin-core-viewmodel-macosx64	4.0.3	metadata	97eefaeccae5b0ac4f8c1e14d4f3c710d6559ec8
io.insert-koin	koin-core-viewmodel-macosx64	4.0.3-Beta1		N/A
io.insert-koin	koin-core-viewmodel-macosx64	4.0.3-Beta1	metadata	76144778923daddeede7e2decfcd685621f28462
io.insert-koin	koin-core-viewmodel-macosx64	4.0.3-RC1		N/A
io.insert-koin	koin-core-viewmodel-macosx64	4.0.3-RC1	metadata	355841c666d1525b211700fed610820593bb8f44
io.insert-koin	koin-core-viewmodel-macosx64	4.0.4		N/A
io.insert-koin	koin-core-viewmodel-macosx64	4.0.4	metadata	99273f8cfd9e870f7cc31586e05aa65624b5bb21
io.insert-koin	koin-core-viewmodel-macosx64	4.1.0-Beta1		N/A
io.insert-koin	koin-core-viewmodel-macosx64	4.1.0-Beta1	metadata	319a52932c86b7468b1e1bd03dce1708c546c8e7
io.insert-koin	koin-core-viewmodel-macosx64	4.1.0-Beta10	metadata	20fcf9002ee482de0c8e9c9540aa4d4b2281ffad
io.insert-koin	koin-core-viewmodel-macosx64	4.1.0-Beta11	metadata	2cab32607cff15f0a1d57718e0621f013d84de06
io.insert-koin	koin-core-viewmodel-macosx64	4.1.0-Beta13-KTOR-EAP	metadata	629f841abd7e2bc74ac82727dda1adcee1b00d14
io.insert-koin	koin-core-viewmodel-macosx64	4.1.0-Beta3		N/A
io.insert-koin	koin-core-viewmodel-macosx64	4.1.0-Beta3	metadata	5eb90ece236a78e7fb348da12a6f24bf4eaae4cf
io.insert-koin	koin-core-viewmodel-macosx64	4.1.0-Beta4		N/A
io.insert-koin	koin-core-viewmodel-macosx64	4.1.0-Beta4	metadata	8109c7f3d636a189d61491917ab10834685dc381
io.insert-koin	koin-core-viewmodel-macosx64	4.1.0-Beta5		N/A
io.insert-koin	koin-core-viewmodel-macosx64	4.1.0-Beta5	metadata	82c43bcba1e6740700fa0ae970a46fec9304bfe1
io.insert-koin	koin-core-viewmodel-macosx64	4.1.0-Beta6		N/A
io.insert-koin	koin-core-viewmodel-macosx64	4.1.0-Beta6	metadata	331bacba32e7b654c810cb553adcda9250fcafee
io.insert-koin	koin-core-viewmodel-macosx64	4.1.0-Beta7		N/A
io.insert-koin	koin-core-viewmodel-macosx64	4.1.0-Beta7	metadata	4c6d2762023d760aba18b950cc61ff1d198df68d
io.insert-koin	koin-core-viewmodel-macosx64	4.1.0-Beta8		N/A
io.insert-koin	koin-core-viewmodel-macosx64	4.1.0-Beta8	metadata	9860547fbf4cc9418b3db4cb3db48cbfab93e732
io.insert-koin	koin-core-viewmodel-macosx64	4.1.0-RC1	metadata	bf7b9c58ddd24b39eabd53c16a5a71ef1cb60dc9
io.joynr.tests	inter-language-test	0.16.0		455f8fa9a3bb10790e3a476421ae6a661f9fdb16
io.joynr.tests	inter-language-test	0.17.0		44e7b3c97ccd756a0fc5dc326d87628eea9da80f
io.joynr.tests	inter-language-test	0.17.1		835c8d6be902cdd6b4b24cbdfc9260e2141f5ba9
io.joynr.tests	inter-language-test	0.17.2		83ec6910d20ad96c77c9ba59235e0aec59eae7a1
io.joynr.tests	inter-language-test	0.18.0		009b01866cbe1d3aa0863d9869492486cb7b0028
io.joynr.tests	inter-language-test	0.18.1		5d45286ed00c1ec44b2b85b4add55a4f998ed81f
io.joynr.tests	inter-language-test	0.18.2		cc018b0243361d1f90d937777095c99613c3677f
io.joynr.tests	inter-language-test	0.18.3		3c9e8a8131482f9f7e97b04245cec49bb25084bc
io.joynr.tests	inter-language-test	0.18.4		3841d1d8bd7cba334f843d874b7c1913f08ed138
io.joynr.tests	inter-language-test	0.18.5		893057f600633646df49dedb3644e3946663c590
io.joynr.tests	inter-language-test	0.19.0		2862e2731753a0089997f1c7b059c8344ec6ebd7
io.joynr.tests	inter-language-test	0.19.1		0ff2416585355e368ef3f126fb236a0e3958dc68
io.joynr.tests	inter-language-test	0.19.3		021e39b57fb1fc5cfccfdeea9b4f2e1a558ceeb6
io.joynr.tests	inter-language-test	0.19.4		eb4da49fbf49fde8f182fb43afef5ee86bc39ea1
io.joynr.tests	inter-language-test	0.19.5		6b6b1fac5926732c72e6199a566dbbf530146056
io.joynr.tests	inter-language-test	0.20.0		840aa6a4dd24d9259a52ca1a00450054b9475f10
io.joynr.tests	inter-language-test	0.20.1		47cdffbccfc82c97110dd769cebd75952963fa3d
io.joynr.tests	inter-language-test	0.20.2		a66179f09f72f67bfa798742d9175aa4347b8931
io.joynr.tests	inter-language-test	0.20.3		24b80c2b5c841b84973936ba8d07fb612aa0acef
io.joynr.tests	inter-language-test	0.21.0		0e581fd93284ac25cdf01533d29694b358eedeee
io.joynr.tests	inter-language-test	0.21.1		1290b2ecc5fcd710fa8aa53458171c163c98119f
io.joynr.tests	inter-language-test	0.21.2		470ef36e5a2d80e21371d23e3ea3dc51ddf89beb
io.joynr.tests	inter-language-test	0.21.4		d65a1744607f05b9db53f5e15ac89f692016f235
io.joynr.tests	inter-language-test	0.22.0		e713c351098d02ca04bee939d4bcf82a0e59617a
io.joynr.tests	inter-language-test	0.22.1		9aef901752fc75054e331c540e1478f7e8c42b08
io.joynr.tests	inter-language-test	0.22.2		7882660b0f75273b77ad1db6ea1e165136bdba7b
io.joynr.tests	inter-language-test	0.22.3		c0b6ea6243e205e20c3a0dee787b0b20f23e0ffe
io.joynr.tests	inter-language-test	0.22.4		5f24ef88ebb588288e63c1ebd8e8c2380a38b4f7
io.joynr.tests	inter-language-test	0.23.0		9488ed175264e7f8db6245739f15704a38710917
io.joynr.tests	inter-language-test	0.23.1		dc4fcbf1a29bc59b75752820e558c6b330b284d3
io.joynr.tests	inter-language-test	0.23.2		56d9f649ec8aede577b3c006988fac4822ca43f6
io.joynr.tests	inter-language-test	0.24.0		0c1e4f7a2f307b3a3268b1a97e13f665f8a53c47
io.joynr.tests	inter-language-test	0.24.1		46deed1b5403a842e4a0f1e2f2d53858b749ee75
io.joynr.tests	inter-language-test	0.25.0		61d06e820a86cb23429c356a98adf6a80727e04f
io.joynr.tests	inter-language-test	0.25.1		9a7c893ada8d6695ea5d83b45ba1f86f5f0c0591
io.joynr.tests	inter-language-test	0.25.2		856f8a20a64c2c3171d924e057e2f519e92bc949
io.joynr.tests	inter-language-test	0.26.0		cec9d639e79193cb1f5236cb7e50dab3d70fee36
io.joynr.tests	inter-language-test	0.27.0		0c80f80422ddfe9a40b1ecce13450f39c65e5c45
io.joynr.tests	inter-language-test	0.27.1		92792bd9d8166e8c20ee7734aa9767ca49b63931
io.joynr.tests	inter-language-test	0.27.2		2bcd4f82d106f704e7465141173517e6c898b641
io.joynr.tests	inter-language-test	0.27.3		a540abce1416887e1724898c63b6b4a2f5e6b949
io.joynr.tests	inter-language-test	0.27.4		e318f38bbd397b87fdbee84afd7906326e32e776
io.joynr.tests	inter-language-test	0.27.99		ff653cf3e9a7f83a7079ddd678b6d30a874a826f
io.joynr.tests	inter-language-test	0.28.0		40dc48d752730e1659e1df1a5942a10befa8085c
io.joynr.tests	inter-language-test	0.28.1		df717db9eb3ce5d7c241b3eddf3f6d635f349c05
io.joynr.tests	inter-language-test	0.29.0		a4bd00522a674286b728d081f572ef036ed272d5
io.joynr.tests	inter-language-test	0.29.1		f8725b02033a5cc31c9d914448a8b98847235390
io.joynr.tests	inter-language-test	0.29.2		00e55969385f3c6b8715f4ea34d22cd6e71e0baa
io.joynr.tests	inter-language-test	0.29.3		29e8cf89ac4349369000eeafd3e2a6e7b2a4ac64
io.joynr.tests	inter-language-test	0.30.0		3825c05586fb55470505516189ba069b32aed44a
io.joynr.tests	inter-language-test	0.30.1		97871cad625d0a1a7a781b9870c48ef201fd6b34
io.joynr.tests	inter-language-test	0.31.0		0b6e2d2e2df0b8aafb10df1d43a6577e9b8f412d
io.joynr.tests	inter-language-test	0.31.1		355f5e4f08561b39c3ed4228cce8c708ce769931
io.joynr.tests	inter-language-test	0.32.0		a394d9f5e41f58beca1e61f0ba3508e3faeb22ee
io.joynr.tests	inter-language-test	0.32.1		6d240fd5b37a1d0ec0417f7f8283cfbccfb92069
io.joynr.tests	inter-language-test	0.32.2		a1fbdcd183be62f97a4889a8661f3a165e5c6d98
io.joynr.tests	inter-language-test	0.33.0		9a6a2e4e14b6db0ea1d1252c73543034180209e2
io.joynr.tests	inter-language-test	0.33.1		f053b71ef5f3a44296db321bafd03a4452079181
io.joynr.tests	inter-language-test	1.0.0		9af22669c9471685a4162136158a26c38b4edcb8
io.joynr.tests	inter-language-test	1.0.1		b7e2b6585deaf710ebd04f0243ca3f2159ac22b5
io.joynr.tests	inter-language-test	1.0.2		39236f9911d0c48f07f08ff8165dff5e347707b7
io.joynr.tests	inter-language-test	1.0.3		e2c33abdc40a4dc95149f6c51c423bdb728e0f78
io.joynr.tests	inter-language-test	1.0.4		c56f58e33bf19f62d1f298ad7f721a36b8380ac3
io.joynr.tests	inter-language-test	1.0.5		852f954c0119a370fc430a5c9ad8cf0ee8bb5bdd
io.joynr.tests	inter-language-test	1.1.0		9957b41d963301a648ff5a0da40a63f0f836a8b8
io.joynr.tests	inter-language-test	1.1.1		a686d1556096d9f6f836a96d1e315f82c158b830
io.joynr.tests	inter-language-test	1.1.2		ac40ff8b75b4f75d21454603957ce85fe50c1a81
io.joynr.tests	inter-language-test	1.2.0		452bc6e41580a0e24a9b30b554de56f39ffcdc81
io.joynr.tests	inter-language-test	1.3.0		2828e72c44b9fa463f77693764ddc9bdbf827e5d
io.joynr.tests	inter-language-test	1.3.1		dcdfb263bf57e9349bc6199d7853702c2018244f
io.joynr.tests	inter-language-test	1.3.2		eec6e94ba17ddca2abc74b84b7838b9a76215535
io.joynr.tests	inter-language-test	1.4.0		e449e6519a52c8e5a17db1e1727ca4642cff9425
io.monaru	shared-android	0.0.4		N/A
io.monaru	shared-android	0.0.5		N/A
io.mosip.registrationprocessor	registration-processor-stage-group-2	1.2.0		096f5bdf00103a0e7dcd776665df707e35318425
io.mosip.registrationprocessor	registration-processor-stage-group-2	1.2.0-prerel		956341f4235088452fe5e2a1476940eff45cd821
io.mosip.registrationprocessor	registration-processor-stage-group-2	1.2.0-rc1		67a2f50b88b41712c8da32aef60692b657400a2f
io.mosip.registrationprocessor	registration-processor-stage-group-2	1.2.0.1		907eb4da299f30488b8449b9267eebd2cd80382c
io.mosip.registrationprocessor	registration-processor-stage-group-2	1.2.0.1-B1		832758ebbe172555ddcdee804fffed07a19bd177
io.mosip.registrationprocessor	registration-processor-stage-group-2	1.2.0.1-B3		91e98cd4a404cf342c6e412526f5080cd9be97b3
io.mosip.registrationprocessor	registration-processor-stage-group-2	1.2.0.2		e3cd238bc552cd7e4d8e7ca0271b8ee20ff906f0
io.mosip.registrationprocessor	registration-processor-stage-group-2	1.2.1.0		083e1afecaf6c5e565986c3b174b4672630ca0fd
io.mosip.registrationprocessor	registration-processor-stage-group-2	1.3.0-beta.1		23ffa72ba49f2aff69b404f08f94dffaf0944d28
io.openliberty.features	com.ibm.websphere.appserver.javax.cdi-2.0	18.0.0.2		N/A
io.openliberty.features	com.ibm.websphere.appserver.javax.cdi-2.0	18.0.0.3		N/A
io.openliberty.features	com.ibm.websphere.appserver.javax.cdi-2.0	18.0.0.4		N/A
io.openliberty.features	com.ibm.websphere.appserver.javax.cdi-2.0	19.0.0.1		N/A
io.openliberty.features	com.ibm.websphere.appserver.javax.cdi-2.0	19.0.0.10		N/A
io.openliberty.features	com.ibm.websphere.appserver.javax.cdi-2.0	19.0.0.11		N/A
io.openliberty.features	com.ibm.websphere.appserver.javax.cdi-2.0	19.0.0.12		N/A
io.openliberty.features	com.ibm.websphere.appserver.javax.cdi-2.0	19.0.0.2		N/A
io.openliberty.features	com.ibm.websphere.appserver.javax.cdi-2.0	19.0.0.3		N/A
io.openliberty.features	com.ibm.websphere.appserver.javax.cdi-2.0	19.0.0.4		N/A
io.openliberty.features	com.ibm.websphere.appserver.javax.cdi-2.0	19.0.0.5		N/A
io.openliberty.features	com.ibm.websphere.appserver.javax.cdi-2.0	19.0.0.6		N/A
io.openliberty.features	com.ibm.websphere.appserver.javax.cdi-2.0	19.0.0.7		N/A
io.openliberty.features	com.ibm.websphere.appserver.javax.cdi-2.0	19.0.0.8		N/A
io.openliberty.features	com.ibm.websphere.appserver.javax.cdi-2.0	19.0.0.9		N/A
io.openliberty.features	com.ibm.websphere.appserver.javax.cdi-2.0	20.0.0.1		N/A
io.openliberty.features	com.ibm.websphere.appserver.javax.cdi-2.0	20.0.0.10		N/A
io.openliberty.features	com.ibm.websphere.appserver.javax.cdi-2.0	20.0.0.11		N/A
io.openliberty.features	com.ibm.websphere.appserver.javax.cdi-2.0	20.0.0.12		N/A
io.openliberty.features	com.ibm.websphere.appserver.javax.cdi-2.0	20.0.0.2		N/A
io.openliberty.features	com.ibm.websphere.appserver.javax.cdi-2.0	20.0.0.3		N/A
