at.released.cassettes	cassettes-base-androidnativex64	0.1-alpha01		N/A
org.apereo.cas	cas-server-support-wsfederation-webflow	7.2.0-RC1	resources	99201a4b9bb8ea60ce99fa9ad5ad29d1215f10ba
org.apereo.cas	cas-server-support-wsfederation-webflow	7.2.0-RC2		b19d824fe5ca4fb247bc16adcb63b96e5cb61a24
org.apereo.cas	cas-server-support-wsfederation-webflow	7.2.0-RC2	resources	ae8460f70010a9f0f6c392eaece236981e6d4ab0
org.apereo.cas	cas-server-support-wsfederation-webflow	7.2.0-RC3		da399666a38286358d4b5483f118956651055a26
org.apereo.cas	cas-server-support-wsfederation-webflow	7.2.0-RC3	resources	1299d9334998f5c2f12dcb5fd7e8a46429877c9d
org.apereo.cas	cas-server-support-wsfederation-webflow	7.2.0-RC4		e4340bd7af796b4bed04f57d225526c097f93dcf
org.apereo.cas	cas-server-support-wsfederation-webflow	7.2.0-RC4	resources	0584097d770e8ae4ecf442ad82ac64631affefcd
org.apereo.cas	cas-server-support-wsfederation-webflow	7.2.0-RC5		1de2cf03491cb143b0c516f5d374f9639d9104a9
org.apereo.cas	cas-server-support-wsfederation-webflow	7.2.0-RC5	resources	ecf6680b311189f8bb63cc539f331ae5527d326e
org.apereo.cas	cas-server-support-wsfederation-webflow	7.2.0-RC6		a4e2347fca3c6861f9f1d076dad9946baae49ae0
org.apereo.cas	cas-server-support-wsfederation-webflow	7.2.0-RC6	resources	ed15c0ff272addb10c1372dbef8c48c8b6eb9d14
org.apereo.cas	cas-server-support-wsfederation-webflow	7.2.1		afd6ca02a3a97f2f590896fa68104545c3c51437
org.apereo.cas	cas-server-support-wsfederation-webflow	7.2.1	resources	98b9751d18626ae593e8487ec4d0b718c423a23a
org.apereo.cas	cas-server-support-wsfederation-webflow	7.3.0-RC1		8b018a2abbf905b52ef50a06928a6ac3427b986c
org.apereo.cas	cas-server-support-wsfederation-webflow	7.3.0-RC1	resources	67ed350f92871fb6dd261ce2800237f1f58b5fe5
org.apereo.cas	cas-server-support-wsfederation-webflow	v6.4.0-RC5		f52b10f6adb22d18788342c353804a9684b896ec
org.apereo.cas	cas-server-support-wsfederation-webflow	v6.4.0-RC5	resources	df118a0cdcc9c015365c04b862a92d9a32516286
org.apereo.cas	cas-server-support-wsfederation-webflow	v6.4.0-RC6		ba13813d6ff02080dd30a27c01f8e1e23089330b
org.apereo.cas	cas-server-support-wsfederation-webflow	v6.4.0-RC6	resources	14beaf402eae76c069a5a66d432d8e4fb8ca8203
org.cloudburstmc.fastutil.maps	double-double-maps	8.5.13		7cd670a36ea82c8a59c850f0e64f1f693b8aefcf
org.cloudburstmc.fastutil.maps	double-double-maps	8.5.15		c8e2ae90d8e7a58769ca4593b80ca6f1697fd698
org.codegeny.jakartron	jakartron-jms	0.0.1		d6558cdc5dc029ca076ae2d617f31c8cba7ddcba
org.codegeny.jakartron	jakartron-jms	0.0.10		e64c4b14c311f02bb58ca09dc2a8809991150e77
org.codegeny.jakartron	jakartron-jms	0.0.2		f068d99ed2b928401e452634e1d30121cc46fc72
org.codegeny.jakartron	jakartron-jms	0.0.3		4fa361a4b8e25abe57f8b826d0810b5fd08c0415
org.codegeny.jakartron	jakartron-jms	0.0.4		3c673d19b05ba536a1f5409ae3796d27316c14f4
org.codegeny.jakartron	jakartron-jms	0.0.5		3b77aa0a5d20cb615ea4c2acc0a384c410a63ee5
org.codegeny.jakartron	jakartron-jms	0.0.6		e9a2d7fffd892f61e0fa3ecc802636757e1fcd5f
org.codegeny.jakartron	jakartron-jms	0.0.7		6fa34fd734476f4eb0eaf59be4e133e7805ca315
org.codegeny.jakartron	jakartron-jms	0.0.8		82b3a3bbae512c3824260096d89fc882e9428e0c
org.codegeny.jakartron	jakartron-jms	0.0.9		4a373c8fa45faafa2b405de54b0b56e997f47922
org.codehaus.xfire	jibx	genschema		f8141176ee27cb2116c061a8bdab8f6601eb5e51
org.eclipse.digitaltwin.basyx	basyx.submodelservice-feature-operation-dispatching	2.0.0-milestone-05		81ea86fca77a5409641381f639215685318dc4ae
org.glassfish.extras	javaee	3.0		b173aa3cbe86d747511aeff70693f4ea2dfcf3f9
org.glassfish.extras	javaee	3.0-b65		e2ea17c14f4f25a81491bd7d5d631f8c1f2019c2
org.glassfish.extras	javaee	3.0-b66		5c3875cef6298de8e6c873faa770ed393c6a2f37
org.glassfish.extras	javaee	3.0-b67		a1e1b6eb66ef913605b20d752d927aa247e0af7e
org.glassfish.extras	javaee	3.0-b68		f85d57129139e1e569c2b8e96c8679e95303f833
org.glassfish.extras	javaee	3.0-b69		8cff7a76c5255117d3cba998a4c91447ce0c5a6a
org.glassfish.extras	javaee	3.0-b70		3b6dc7e52e69a7f82d4853fb89df711f0241aefd
org.glassfish.extras	javaee	3.0-b71		26ea4180c27716c4b7970fd3bd9159ff27d6aaad
org.glassfish.extras	javaee	3.0-b72		0f6f0cd864a38f016cc118e28d0bb01e7eff8297
org.glassfish.extras	javaee	3.0-b73		46ce8587559f1e70c6abe6808b778b8664202a8c
org.glassfish.extras	javaee	3.0-b74		a583f5a50202eda071c2dcc9db7a7650de152537
org.glassfish.extras	javaee	3.0-b74a		fbbb8757c2a11e3c0f011713e45071d56502d51b
org.glassfish.extras	javaee	3.0-b74b		4e87eee72f0bb0846bef0854a71647af6ebd8b50
org.glassfish.extras	javaee	3.0.1		e7bfec848ba1381bcf06654824f800047427c9f5
org.glassfish.extras	javaee	3.0.1-b01		7e48820ea7bb31724c64b73344b6b7689ed7a7d6
org.glassfish.extras	javaee	3.0.1-b02		019032256d1354caa60d6b7e961b9205ad4a1fd7
org.glassfish.extras	javaee	3.0.1-b03		216ae89b02187af45a2226355c535f442d7861d7
org.glassfish.extras	javaee	3.0.1-b04		3ef7354c6025a8bb4d035cde3e0c8e3b78b3a965
org.glassfish.extras	javaee	3.0.1-b05		39400b9dc84bd04f039a289bf5c4fe23f57c1194
org.glassfish.extras	javaee	3.0.1-b06		f6a0543e629a7eea3c7acb91c3fae0b0b55268ad
org.glassfish.extras	javaee	3.0.1-b07		76ead96e82d0e1730bef3e9ff026ff2d6fcf06dc
org.glassfish.extras	javaee	3.0.1-b08		c8f27d7d18fe009bdb071bd9d2fd52e24134064e
org.glassfish.extras	javaee	3.0.1-b09		32e0a033ade37343cdba86d017995a2d93e8e50f
org.glassfish.extras	javaee	3.0.1-b10		17df68b4fc5075c285217c0bca4e199dd3fa7c8d
org.glassfish.extras	javaee	3.0.1-b11		decbb4f43e13bed5257f612f6c1a72cd1c34d554
org.glassfish.extras	javaee	3.0.1-b12		09160aadb78b9adcc4e8837875f9bacb8c8959ac
org.glassfish.extras	javaee	3.0.1-b14		dbbd88c14b635cbaa38066fdcf56999714360087
org.glassfish.extras	javaee	3.0.1-b15		2aca6ca66a282f0bc9e2c7ac46331e0241e6f53d
org.glassfish.extras	javaee	3.0.1-b16		6b4c98e65da725dbe1250acc5d16654c953d524f
org.glassfish.extras	javaee	3.0.1-b17		40993df7ac8d36430b15eee76007091b60623883
org.glassfish.extras	javaee	3.0.1-b18		c255d3377022724bb9ccafc9ad6ed8774a41fb31
org.glassfish.extras	javaee	3.0.1-b19		b9e01975f8461d55b03f52cad0be8f5e3c04db63
org.glassfish.extras	javaee	3.0.1-b20		7d0d13dbeb275f372cf0fcd49d859cbe70500334
org.glassfish.extras	javaee	3.1		16d9abcee735c5e654e67b19272a91c2651feaaa
org.glassfish.extras	javaee	3.1-b01		164dc1cd8c4617f14417001c371551bb88e7ec7e
org.glassfish.extras	javaee	3.1-b02		eea725262a8ed9c416c830f43dd4585fdfd9eeef
org.glassfish.extras	javaee	3.1-b03		5cfc3aa8ec7d4e3a2e25cd677337010fa5384efc
org.glassfish.extras	javaee	3.1-b04		3436b61895c546c7faa0726f1d1c80ef0c3cecb8
org.glassfish.extras	javaee	3.1-b05		90e8468fd9ef5a844a8ae7a9ad170034ec17353b
org.glassfish.extras	javaee	3.1-b06		af0f818929539fa52735719d7b0d994f729ee76d
org.glassfish.extras	javaee	3.1-b07		18b7ae894d9ffab55d191a94869aea06c91c53af
org.glassfish.extras	javaee	3.1-b08		1fb3fb9b9528f4aac630614e4af92f423f44bfd3
org.glassfish.extras	javaee	3.1-b09		e6be27ed177f8aad7f942ce686357190961b2d74
org.glassfish.extras	javaee	3.1-b10		4eb7adb19057ee18ff2adcff06b6fc650eb72481
org.glassfish.extras	javaee	3.1-b11		448b13440d8276ce14718cceb77dcdc89fb67f64
org.glassfish.extras	javaee	3.1-b12		99e52ebdf230a056fc00df69eb37a99013fc6a72
org.glassfish.extras	javaee	3.1-b13		4dedd231cecdc3c91f207af599fc859c8b2bc566
org.glassfish.extras	javaee	3.1-b14		38b1c567e55e879bf9aaead987f80f6b18994454
org.glassfish.extras	javaee	3.1-b15		f234d5f761f3dacaf3324ffa734a5c74bec9c98e
org.glassfish.extras	javaee	3.1-b16		c585767fa13cb3d2ef73224f5b72f63b75a93909
org.glassfish.extras	javaee	3.1-b17		269683bbef8999f6e2848010f4442395ac006d2f
org.glassfish.extras	javaee	3.1-b18		ac26e5163a8eb79e2b5e7a10014fc2461f02f240
org.glassfish.extras	javaee	3.1-b19		ccfff622c8106fba8bfe8330f7faea18edf40b85
org.glassfish.extras	javaee	3.1-b20		77a3e83cf8ea9b30747ce21ef2b7e6e1decdd914
org.glassfish.extras	javaee	3.1-b21		c4ea1e0932395fb467775b3f70cb109d111eab9b
org.glassfish.extras	javaee	3.1-b22		84e9265b0f0ae635e319c4c4a909c66485a31404
org.glassfish.extras	javaee	3.1-b23		18f2f95aa6475c0ff688f526b6ceecd9cd7d40cc
org.glassfish.extras	javaee	3.1-b24		df7a72191e29ce5f84037be9ccdfcf5723cdaacb
org.glassfish.extras	javaee	3.1-b25		19a13a184c5186404910d545d06940c36f3b1417
org.glassfish.extras	javaee	3.1-b26		0786d437491a7a0229a746a54cd0fb31e78e1927
org.glassfish.extras	javaee	3.1-b27		f269df62c4682b6e1627435e9ed2705475adb466
org.glassfish.extras	javaee	3.1-b28		45e759b2d4410d7984756d0b39b98b982eac7c18
org.glassfish.extras	javaee	3.1-b30		28ff05579a29a216209ab8c369c01d81596b0e87
org.glassfish.extras	javaee	3.1-b31		e62e340d7641d3cf48d03e7d93615abbe15acc70
org.glassfish.extras	javaee	3.1-b32		e7c2f0d1815d7d1b728dd78a0e28a4413eb5c9de
org.glassfish.extras	javaee	3.1-b33		7acec669ad79b09e69995760050f8b791753c8fb
org.glassfish.extras	javaee	3.1-b34		e99cb19673873db010239f54922e7e9a86ace05c
org.glassfish.extras	javaee	3.1-b35		d24abb1dd8b30040a7a664ba511728ea008c0270
org.glassfish.extras	javaee	3.1-b36		100a86c373e9587dff35700c4fb416cca8333a7d
org.glassfish.extras	javaee	3.1-b37		191b75cf4c7bab0b5938a9310a464d80ad744f61
org.glassfish.extras	javaee	3.1-b38		90d1773553c09195ccada557d457b74e24a508fc
org.glassfish.extras	javaee	3.1-b39		ee28e99d2d73610bf44ac602ef63c6d5219b4a1c
org.glassfish.extras	javaee	3.1-b40		d7d93dc230e06cf5552731450a6f3056de089341
org.glassfish.extras	javaee	3.1-b41		85c366796fb652d7e72f82e3f212a9ca35eca3f1
org.glassfish.extras	javaee	3.1.1		63ed5947cbc1d640d425cc967f2670948b99d850
org.glassfish.extras	javaee	3.1.1-b01		2898c5a9ec08ac2104e9fec330496428243b4f49
org.glassfish.extras	javaee	3.1.1-b02		f74bb68cea072e9d5d980edfacb562b7051f9304
org.glassfish.extras	javaee	3.1.1-b03		c6bffcb50ebcbdd6ff7bad3113c60a37a1818460
org.glassfish.extras	javaee	3.1.1-b04		c50653349da44c3d91f033573ee7bd1cae77691c
org.glassfish.extras	javaee	3.1.1-b05		35b6384e180769533c791b8c5f19e5f8b9c7767d
org.glassfish.extras	javaee	3.1.1-b06		212fcce2f73d72d19462680bef94de27b8b98915
org.glassfish.extras	javaee	3.1.1-b07		8e63af4b99d683f41619db376ea2b07ca5de3f87
org.glassfish.extras	javaee	3.1.1-b08		95fe6bb925153a0eedb397df838e137386b1fc48
org.glassfish.extras	javaee	3.1.1-b09		d1b38740e6cb3b07fa77fbb2bcb06446b5dbf423
org.glassfish.extras	javaee	3.1.1-b10		8d4563e7aa4e482d8fc108ea59e74cf27391bb59
org.glassfish.extras	javaee	3.1.1-b11		55fb3d2baabc0b6dc35473b2e25f7db44c3aebe2
org.glassfish.extras	javaee	3.2-b01		c0aae2cf4262385a2a040fd65719120b3706b033
org.glassfish.extras	javaee	3.2-b02		74a1f0f5de8c20977f89523910323acef3d9a393
org.glassfish.extras	javaee	3.2-b03		449dd3fa73ec25969646b6f48d0c35b6c81963ef
org.glassfish.extras	javaee	3.2-b04		914f707ba6213740463c61c73003c32b66c87f98
org.glassfish.extras	javaee	3.2-b05		23c4dc12b1b2be140c987f7d2a7232e351dc958f
org.glassfish.extras	javaee	3.2-b06		c502a731864333569a74b4cc64b8407d004c98ff
org.http4s	rho-core_2.11	0.1.0		0e6b0bf294de24b2cb88b964eb15b5848f2a40a1
org.http4s	rho-core_2.11	0.1.1		bdbd1ca74d619df2744b4944895590bfcbffb243
org.http4s	rho-core_2.11	0.10.0		c2287873a6cc4464be3fc0d51cc0419b4de86e4a
org.http4s	rho-core_2.11	0.10.1		623f251b99c36a16ffade9c9c333e9d4470a8577
org.http4s	rho-core_2.11	0.10.1a		26e06f376291b0f99446703fcd1a200826650a75
org.http4s	rho-core_2.11	0.11.0		ecf050ac56d29e20416f473b859395100ea3acc3
org.http4s	rho-core_2.11	0.11.0a		f0494ac625bec7b0fa1c9946bfd95b8361f55d6a
org.http4s	rho-core_2.11	0.12.0		77c031b5ec45cd19afcb828464d11dcda101adee
org.http4s	rho-core_2.11	0.12.0a		93d357386be837b4d07cf0e27283cc4c378f935f
org.http4s	rho-core_2.11	0.13.0		0d3e023a50875b28c0b39f806d33eadd4a1e90fd
org.http4s	rho-core_2.11	0.13.0a		94b4c206f00b0c88be1df13594bf6104c70fe384
org.http4s	rho-core_2.11	0.13.1		d70f55bd697f77195960dcebee157f5b45626403
org.http4s	rho-core_2.11	0.13.1a		b078764c71380a5f4d3925c4b845f9ea68526554
org.http4s	rho-core_2.11	0.14.0		76615b7f05a8c3f4170459f4864b2dba45141748
org.http4s	rho-core_2.11	0.14.0a		d8d9791b1435b7c85e4a4480ad6f04e1779b2689
org.http4s	rho-core_2.11	0.15.0		835f4898dc0c46974084e48ed90059338e786059
org.http4s	rho-core_2.11	0.15.0a		9e933a79809778cdda09b8b2065e156e5e8981c8
org.http4s	rho-core_2.11	0.16.0		ae8416edb9803a9f7c1ee1f33a0af961bc4c6269
org.http4s	rho-core_2.11	0.16.0a		3dc0b380f7fdd949dca8cbe43b905b350f5157e3
org.http4s	rho-core_2.11	0.16.1		dd8624e9a9214754b67944b211626301bedca1ad
org.http4s	rho-core_2.11	0.16.1a		ca349063aafd0e647801be96b53438de17d6a5e6
org.http4s	rho-core_2.11	0.16.2		ea9362ac0cca074a4cbcdd21e010c1dfcaa671e5
org.http4s	rho-core_2.11	0.16.2a		5f3e493339ca13a7770ffc0337e5bbb4d65b360d
org.http4s	rho-core_2.11	0.16.3		64e80c393b1971f71990fadb70e60d3025747304
org.http4s	rho-core_2.11	0.16.3a		59faaaa96ebc8f6cfe0b2b23c60358585a1e5cb6
org.http4s	rho-core_2.11	0.17.0		9fb8144e9a3725903d7430b271aec74ac9483136
org.http4s	rho-core_2.11	0.17.0-M3		7f12c3d1bd55ac5a7eae7063e7437b2b3025b282
org.http4s	rho-core_2.11	0.17.0-RC1		52bfc6cf581de4437420df4ca1f897b504ca7465
org.http4s	rho-core_2.11	0.18.0		bc82b0b36c5c803c7ae3f71f02164f9ec413507e
org.http4s	rho-core_2.11	0.18.0-M1		e368d934f1faac9e09adf884e90779766c225742
org.http4s	rho-core_2.11	0.18.0-M2		9d2960d6b0f266b00aa276063d916ede1c7123dc
org.http4s	rho-core_2.11	0.19.0		b910d72c5c2d4046b33311d0ba67f62cd9dd0c94
org.http4s	rho-core_2.11	0.19.0-M1		b01727d93815a443def37496cdb8eebb6890023e
org.http4s	rho-core_2.11	0.19.0-M2		4e904cf28c641f605a0404d40241a9e261f9a8ec
org.http4s	rho-core_2.11	0.19.0-M3		ae644112773fda4e900dca7ea5b8c463e18bc0e0
org.http4s	rho-core_2.11	0.19.0-M4		22e6403cd5c3c145aa7f331081f1afb328cb67fb
org.http4s	rho-core_2.11	0.19.0-M5		33dd22d97dbe70d366b4ee6bc62e976b5009bd46
org.http4s	rho-core_2.11	0.19.0-M6		b5cfdf09726b265143dabecb4d76e8f2591797dc
org.http4s	rho-core_2.11	0.19.0-M7		1b5e7a0da43dfd3e88fbffb6689f145ad1b39081
org.http4s	rho-core_2.11	0.19.0-M8		399ca1cab8906727f6eeb53977f13831965f62eb
org.http4s	rho-core_2.11	0.19.1		3255cbe9005cd6e822866d625948dde7235ca120
org.http4s	rho-core_2.11	0.2.0		a8b6e194110ddc40aad6fc52ad2dfb570bf6ec5f
org.http4s	rho-core_2.11	0.3.0		93ca63cb703fc7479dceb809a436d12e14fe01eb
org.http4s	rho-core_2.11	0.4.0		6518031bf1228b792c81349848db92ca31b0032b
org.http4s	rho-core_2.11	0.5.0		189d4ed31fa71639d220f09c44e1832ed5b409c9
org.http4s	rho-core_2.11	0.6.0		c8989dbfed0e40f0ceaf04fe3a5c97596d972c7d
org.http4s	rho-core_2.11	0.7.0		306cafa2f2c3c3b83aeaa797a3ea64633162d391
org.http4s	rho-core_2.11	0.8.0		a7a07579e8f39649b96921aeddb50ce162f82ab3
org.http4s	rho-core_2.11	0.9.0		f7e08d67407cdd80e7f818ab7e2d424e5d3a65df
org.kie	kie-server-spring-boot-kafka-sample	7.48.0.Final		6dcd68e81df29c44ddfdd42b084e9d0cc18b4cbb
org.kie	kie-server-spring-boot-kafka-sample	7.49.0.Final		8926224f0b49d7a21174601c1f3e94a6d360e287
org.kie	kie-server-spring-boot-kafka-sample	7.50.0.Final		8f5b7ac9595b4340ea7fdbcf104498fab83f9dff
org.kie	kie-server-spring-boot-kafka-sample	7.51.0.Final		b81e19689be59934668ab57c03effd43cee86991
org.kie	kie-server-spring-boot-kafka-sample	7.52.0.Final		6a869e607ac65aa117ae97670ff3cf1ea3515346
org.kie	kie-server-spring-boot-kafka-sample	7.53.0.Final		fc549d5138788775e65dc8eba65413d739c2673f
org.kie	kie-server-spring-boot-kafka-sample	7.54.0.Final		3e7c5a15bc89eb77bd7a70c5637c9dad9615b9cc
org.kie	kie-server-spring-boot-kafka-sample	7.55.0.Final		c28cba6989eb72251bb045a7ebcc44456119c599
org.kie	kie-server-spring-boot-kafka-sample	7.56.0.Final		da8b43c48b57114603ae59721a5417c2543587f0
org.kie	kie-server-spring-boot-kafka-sample	7.57.0.Final		3402a9da83687180581e7bff78d84fd67106457c
org.kie	kie-server-spring-boot-kafka-sample	7.58.0.Final		9844762ea6a12cfb8be8ea91341449b10e3729c3
org.kie	kie-server-spring-boot-kafka-sample	7.59.0.Final		a1f3bf08e500438c63c3b48271a193ce3d9fcc82
org.kie	kie-server-spring-boot-kafka-sample	7.60.0.Final		2ac85d3c61a0e03976a71f56df847a168bbbe2a4
org.kie	kie-server-spring-boot-kafka-sample	7.61.0.Final		a15efe4c14a194f79a53869a42c7e4b0ecef3dba
org.kie	kie-server-spring-boot-kafka-sample	7.62.0.Final		5ef0b49e7a4b25ce7061e773e9d2aedc2780d153
org.kie	kie-server-spring-boot-kafka-sample	7.63.0.Final		5c0f976de0c6b3f86d51ef85555b14c8872be642
org.kie	kie-server-spring-boot-kafka-sample	7.64.0.Final		cd4c40f4d21ab533553670958e8fc3d16c4175e4
org.kie	kie-server-spring-boot-kafka-sample	7.65.0.Final		5871a1decca43db19ae5dabc6437f199a7724f0b
org.kie	kie-server-spring-boot-kafka-sample	7.66.0.Final		f6a26d0d9481131e04f816f41755e6a772fb1728
org.kie	kie-server-spring-boot-kafka-sample	7.67.0.Final		925df6810da1c34a07c08bf80869771e51fc9f07
org.kie	kie-server-spring-boot-kafka-sample	7.68.0.Final		277137a1efca3c6bed8e9d9d6f19bac669d4b493
org.kie	kie-server-spring-boot-kafka-sample	7.69.0.Final		8b7079c0f66771d2cf1693574a847fbfe6538bc8
org.kie	kie-server-spring-boot-kafka-sample	7.70.0.Final		703d795e315adbc3f01f90121b29b30e097b83e2
org.kie	kie-server-spring-boot-kafka-sample	7.71.0.Final		db146819d885590d6e6456fa1acef4490c4d2384
org.kie	kie-server-spring-boot-kafka-sample	7.72.0.Final		8cf1acdad622f04fa73e68adcdb01c275d0b2ee6
org.kie	kie-server-spring-boot-kafka-sample	7.73.0.Final		76ef9de4f8760c2ffc5c99664f7d31ee29905f11
org.kie	kie-server-spring-boot-kafka-sample	7.74.0.Final		8c4b93d0fb575d3a722722063527970b4b128d47
org.kie	kie-server-spring-boot-kafka-sample	7.74.1.Final		df9948db1131a57bf02c2460a2f5bba50ab56b7b
org.mvnpm	micromark-util-chunked	2.0.0		e03ffe320d7698a4c96c1cdb23ef7fc4f58aa8d8
org.mvnpm	micromark-util-chunked	2.0.1		d86db6635a1ae5a537b1c4a402fcf5a0243d536a
org.operaton.bpm	operaton-external-task-client	1.0.0-beta-1		754206475ca745086752f5d2c5afd403c1ad65b3
org.operaton.bpm	operaton-external-task-client	1.0.0-beta-2		f9e9efc4602cba9a6b4dcd35f10ccca377e691a6
org.operaton.bpm	operaton-external-task-client	1.0.0-beta-3		3289e8b77e34a38eb0eae58d038f68e6e9d21fe6
org.ops4j.pax.runner	pax-runner-scanner-file	1.0.0		f4acb4bb60c7a047d996708e68038a1fdb4ceb01
org.ops4j.pax.runner	pax-runner-scanner-file	1.0.0	jdk14	14a567249cbc8d0a110b8e96d112dd217f354c49
org.ops4j.pax.runner	pax-runner-scanner-file	1.1.0		f7ff427896502866f93aff255237571b586bda55
org.ops4j.pax.runner	pax-runner-scanner-file	1.1.0	jdk14	f4a5fb02cbda32b90f193f566b17daf6b3d090ca
org.ops4j.pax.runner	pax-runner-scanner-file	1.1.1		131b88b7e79c364b0c62dccb3dfb70d2ce7ccae7
org.ops4j.pax.runner	pax-runner-scanner-file	1.1.1	jdk14	8f373edb98167ef197928cee35ad2db03d753612
org.oxerr.spring.cache.redis.scored	spring-cache-redis-scored-score-resolver-annotated-impl	0.0.1		855f6e5191bc567e70ab418d131bf52a79027db3
org.oxerr.spring.cache.redis.scored	spring-cache-redis-scored-score-resolver-annotated-impl	0.0.2		f4d0a50fb245f4c400b031bf5abffda87e989516
org.scala-lang.modules	scala-xml_sjs1_3.0.0-RC3	2.0.0		1ac02bf4ec0a668dc48a20808badc991d05a9177
org.scala-lang.modules	scala-xml_sjs1_3.0.0-RC3	2.0.0-RC1		c00e69abd44b1d55417b90dea9b0f856dc8432b2
org.springframework.ai	spring-ai-vertex-ai-embedding	1.0.0-M5		0bbaac8f8feb45bb58104a405d158a4a469d6434
org.springframework.ai	spring-ai-vertex-ai-embedding	1.0.0-M6		4d5f8a32500b42c981f9f409bcb3344f8a9e98f2
org.springframework.ai	spring-ai-vertex-ai-embedding	1.0.0-M7		0112af2bc1f5126dbd000b400da100669a576dcf
org.springframework.ai	spring-ai-vertex-ai-embedding	1.0.0-M8		4ad11c7a74481ff75b4c81cc865be3f69e9a79f8
org.webjars.bower	OwlCarousel2	2.0.0-beta.3		cc9f84a8be431192206e464af20c026f73bad709
org.webjars.bower	OwlCarousel2	2.2.0		bb4d079ec7dbbd81b2a0279e2837e66b59f776e0
org.webjars.bower	OwlCarousel2	2.2.1		a2bcc9e1ed64537f1c817d55e4e7e9a383d36ec9
org.wildfly.swarm	spring-boot	1.0.0.Alpha1		cd36b8fb3e365be6ec9b27af6a5495b590bd2daf
org.wildfly.swarm	spring-boot	1.0.0.Alpha2		8df62aec6d774314f649c2ba2ff453fafcd4031b
top.hmtools	hm-tools-gb-t2260-starter	0.0.1		6a8233321567abcab36eec0a90d672acc27f2f53
xyz.cofe	text-lex	1.0		5579c34b844811dec357a804e3af7fbfce50b90f
