by.exonit	swagger-play2-play26_2.12	1.0.0		a66c4bafb96bc11a61ed78a85e885a63966b3844
io.quarkus	quarkus-kubernetes-config	2.10.1.Final		fbc1b6d4f62f928382861b554d11781cf3a4a74e
io.quarkus	quarkus-kubernetes-config	2.10.2.Final		6b7c1795a1843d7922d80f51f58066e8f5d6fdf2
io.quarkus	quarkus-kubernetes-config	2.10.3.Final		1b117ea611022b6fb26d080db11e0e31abc9689a
io.quarkus	quarkus-kubernetes-config	2.10.4.Final		a8c1d68b5191ec373435473207fabba43c65f1e5
io.quarkus	quarkus-kubernetes-config	2.11.0.CR1		4513a6da637c8d09773fac4a1346f216007fd6e6
io.quarkus	quarkus-kubernetes-config	2.11.0.Final		046543d93d6997cbc56ddfce68216fe70566c54a
io.quarkus	quarkus-kubernetes-config	2.11.1.Final		e37253bc5ed94bf9546bb906f64ed5205a87e852
io.quarkus	quarkus-kubernetes-config	2.11.2.Final		255aff8b2b0623bc2b8d66cab2df0e42ae1c7a4a
io.quarkus	quarkus-kubernetes-config	2.11.3.Final		a8e8dd34722e2ab049d208e4c586c221406bf986
io.quarkus	quarkus-kubernetes-config	2.12.0.CR1		d171e9e8184a00e7da2399baaa69b6c6a58fafb6
io.quarkus	quarkus-kubernetes-config	2.12.0.Final		6910a85eb38b4d659c0342da34b5f8000f930910
io.quarkus	quarkus-kubernetes-config	2.12.1.Final		2224298f6591b400756e99720ccfbc122e9098af
io.quarkus	quarkus-kubernetes-config	2.12.2.Final		e4e9b6a2df36afbbf46d5f7eff10df24f049bcd1
io.quarkus	quarkus-kubernetes-config	2.12.3.Final		c045244c9d98a5bdd615b5806b45bfb68d2aebdf
io.quarkus	quarkus-kubernetes-config	2.13.0.CR1		fafc9829a22e873f354e7a44175ee5fe1c4499da
io.quarkus	quarkus-kubernetes-config	2.13.0.Final		4915fbf0e13010fdc8d84a2d3d02fbae47ed0ca6
io.quarkus	quarkus-kubernetes-config	2.13.1.Final		4623950b664fb8419dffb11f8d920b11534f6bdd
io.quarkus	quarkus-kubernetes-config	2.13.2.Final		cff30dcc41be4225e48d532cb82a0474128aa03a
io.quarkus	quarkus-kubernetes-config	2.13.3.Final		3c1aed9a3158f86fdce0499e3d14f8a62d8c73ae
io.quarkus	quarkus-kubernetes-config	2.13.4.Final		36dfd3339fdea082da9176c3c60d61965251620c
io.quarkus	quarkus-kubernetes-config	2.13.5.Final		1640a1761cd01c76a4157c6116e15da3a2e909f9
io.quarkus	quarkus-kubernetes-config	2.13.6.Final		aacd97b0b3da240ff44f8ab9291faa701181894f
io.quarkus	quarkus-kubernetes-config	2.13.7.Final		d7bec79bebcd340c1fbef06e5cd72218dd066f06
io.quarkus	quarkus-kubernetes-config	2.13.8.Final		ff2ca2474679fcc24dc35d0b1641ddef908dbaae
io.quarkus	quarkus-kubernetes-config	2.13.9.Final		c5a6f91a00ffff5f74e47e05c73259749bf5fd81
io.quarkus	quarkus-kubernetes-config	2.14.0.CR1		fc7c36696bdc6dc99cb9ff33241fb58170f28fac
io.quarkus	quarkus-kubernetes-config	2.14.0.Final		e32fc71b60509a246f74f1b913e5cb63e7244052
io.quarkus	quarkus-kubernetes-config	2.14.1.Final		a09996b583f85f0931631949d7a5880496fff7ee
io.quarkus	quarkus-kubernetes-config	2.14.2.Final		f1c5812f830e94eacdf0820754f2ab2aa3e505ff
io.quarkus	quarkus-kubernetes-config	2.14.3.Final		395c669cc456f38a319b6cc26b04fda377554363
io.quarkus	quarkus-kubernetes-config	2.15.0.CR1		6c684b3a9b198cb9deb472590900ab2fc4cefd93
io.quarkus	quarkus-kubernetes-config	2.15.0.Final		3c8a66e0766fe7351ecb4f927ff2b7f7f5e80da2
io.quarkus	quarkus-kubernetes-config	2.15.1.Final		1ce089ee52d443735bcf572316800b3af3f935df
io.quarkus	quarkus-kubernetes-config	2.15.2.Final		e1a40c2eb08b49a67585a902b4b7bdf5778d7421
io.quarkus	quarkus-kubernetes-config	2.15.3.Final		4c4a0f690a3352e2ca356d54679420a864e48df9
io.quarkus	quarkus-kubernetes-config	2.16.0.CR1		a348b8c1f090885ff34d116d72af14fe8c2b75e4
io.quarkus	quarkus-kubernetes-config	2.16.0.Final		4883c3752cb163ccc11f0628bbc759a9090bb187
io.quarkus	quarkus-kubernetes-config	2.16.1.Final		50460dd60192fea9c6645dbc0275d33184d4bb84
io.quarkus	quarkus-kubernetes-config	2.16.10.Final		2fc8cd858e8c78e0cb438ccceeb38c9bb856a697
io.quarkus	quarkus-kubernetes-config	2.16.11.Final		a31249ada269b2acb7313897ffc8d6a34bdd1786
io.quarkus	quarkus-kubernetes-config	2.16.12.Final		e372ff053caf0c2084da7b3f68055d8ec49a0897
io.quarkus	quarkus-kubernetes-config	2.16.2.Final		8fa04e08a9392bb99937de9424649f23f6a467af
io.quarkus	quarkus-kubernetes-config	2.16.3.Final		93bb9e3d290982226b3873eb8cc7da33fe07a3c0
io.quarkus	quarkus-kubernetes-config	2.16.4.Final		1f81a32494a94e20c2c7c68483f9ca0c2f47d3f0
io.quarkus	quarkus-kubernetes-config	2.16.5.Final		907826196daaf76ec2770c40dd4cf47af650e3da
io.quarkus	quarkus-kubernetes-config	2.16.6.Final		ddecb7fef103cd789ee2fa700412198074ac41a6
io.quarkus	quarkus-kubernetes-config	2.16.7.Final		88560b6e4f04e47d67159b7f2d39d868f5444b31
io.quarkus	quarkus-kubernetes-config	2.16.8.Final		e16c7e77a4022baf4cb68df425471a5f5c38314e
io.quarkus	quarkus-kubernetes-config	2.16.9.Final		2a3fbd57e70ec8b121508df1f5e64e9db4bf8060
io.quarkus	quarkus-kubernetes-config	2.2.0.CR1		47e6ac675fd2fffd1362da0762bb1a06a464e747
io.quarkus	quarkus-kubernetes-config	2.2.0.Final		2b6f086c0c998f212418ef88ff57457ab98078c6
io.quarkus	quarkus-kubernetes-config	2.2.1.Final		5090a3292788ced9011ed263121635cd8a036a88
io.quarkus	quarkus-kubernetes-config	2.2.2.Final		587f03486b29aaeb4b645c20b268f06240b452f2
io.quarkus	quarkus-kubernetes-config	2.2.3.Final		e131c37c7a89cb25a1145d031852fe930ced0f43
io.quarkus	quarkus-kubernetes-config	2.2.4.Final		05abe9686a0343b60360dbb79ec2f8f5270aa848
io.quarkus	quarkus-kubernetes-config	2.2.5.Final		139cddebea504389ba6fc9e92563ef358583003a
io.quarkus	quarkus-kubernetes-config	2.3.0.CR1		328e3fcf69b1813ea4fe1683337d0838ac222784
io.quarkus	quarkus-kubernetes-config	2.3.0.Final		80849600f116c4681e35141f4b59501cd3b7f252
io.quarkus	quarkus-kubernetes-config	2.3.1.Final		46509ce7b12460596f27fbe64bbbd3b513ada95f
io.quarkus	quarkus-kubernetes-config	2.4.0.CR1		8ec280f6ca76e4ef69e9338b62b06402ad654bbb
io.quarkus	quarkus-kubernetes-config	2.4.0.Final		9032a9534ade7b08eb7e1905378417945da5f3a2
io.quarkus	quarkus-kubernetes-config	2.4.1.Final		cb3517e638eda09d112db66cd4904c0921395d8f
io.quarkus	quarkus-kubernetes-config	2.4.2.Final		25f085a58bc12e82598b80dc4fe2706ec154929b
io.quarkus	quarkus-kubernetes-config	2.5.0.CR1		02ce0371a512d28351b13009ea37c1e664c39518
io.quarkus	quarkus-kubernetes-config	2.5.0.Final		67b062d0a0f39e49b5d22cd0dd9759d91aa19f42
io.quarkus	quarkus-kubernetes-config	2.5.1.Final		c29fbd7deebde1b0b1b173560e7429aac3464ffc
io.quarkus	quarkus-kubernetes-config	2.5.2.Final		2c7ef65bcf83e17d073aa5054df76434301c5b87
io.quarkus	quarkus-kubernetes-config	2.5.3.Final		785b0d5a1c4cd096d4d5a70879c695ea659dcff1
io.quarkus	quarkus-kubernetes-config	2.5.4.Final		c9a03ba4259ea3d1c1e1ba8e082dbdaee2359dad
io.quarkus	quarkus-kubernetes-config	2.6.0.CR1		e221df2b02fde37e12c854f126140af84862c59b
io.quarkus	quarkus-kubernetes-config	2.6.0.Final		74ad8d60cace71ab4d4243f535ba2ea534e75649
io.quarkus	quarkus-kubernetes-config	2.6.1.Final		b8582d109268993d7e98bf74302cef3cf28f4303
io.quarkus	quarkus-kubernetes-config	2.6.2.Final		db95d0dd916bf5583ebb88f2d93c09f4b1dd1b21
io.quarkus	quarkus-kubernetes-config	2.6.3.Final		901cb8002bf9f4cd837e1bb86384d491d619e5eb
io.quarkus	quarkus-kubernetes-config	2.7.0.CR1		ac72bcfd6bbcaecc18d8ddb524377e85581f137c
io.quarkus	quarkus-kubernetes-config	2.7.0.Final		57c7659d8f6e833115e3db2962e912e225976c1d
io.quarkus	quarkus-kubernetes-config	2.7.1.Final		154dcc57548bbd77894d7b7b8f679370bbaa0f7d
io.quarkus	quarkus-kubernetes-config	2.7.2.Final		a392fc31041ad46de06bd1c25ea6bbcac42e7545
io.quarkus	quarkus-kubernetes-config	2.7.3.Final		ff0f7b091d8191197ee3b4ad8eff7a08cfe2ee26
io.quarkus	quarkus-kubernetes-config	2.7.4.Final		0718f7d294dfc22852da5eecd2a3f3754cf85567
io.quarkus	quarkus-kubernetes-config	2.7.5.Final		cf790a00b2d19ba3d781046e91da0f1c0c31bdbf
io.quarkus	quarkus-kubernetes-config	2.7.6.Final		2f56be2d1953ebad6b0bc2886d2672b6eb7f5ca6
io.quarkus	quarkus-kubernetes-config	2.7.7.Final		53af94f07687295acd1c2d28e9b16d2c1c34b8a3
io.quarkus	quarkus-kubernetes-config	2.8.0.CR1		45a07f6a015b13a7b5605db27cb057b0aaf1cf8c
io.quarkus	quarkus-kubernetes-config	2.8.0.Final		addf2b70b7b904f045fe344a96f411f05079abd9
io.quarkus	quarkus-kubernetes-config	2.8.1.Final		0880be0bed94d64391c04527e2df1468482f8bbb
io.quarkus	quarkus-kubernetes-config	2.8.2.Final		345a0b2765094714c58d4ca0ac556bb424e3bccd
io.quarkus	quarkus-kubernetes-config	2.8.3.Final		389a37fb26cdd853a98f17fc36c76f4ed8720b71
io.quarkus	quarkus-kubernetes-config	2.9.0.CR1		3ee7a8d3c92baa266e325cd0ecec5719cfccbd07
io.quarkus	quarkus-kubernetes-config	2.9.0.Final		a323bdbe95a89b7f5eb87ef207c8048fbb2b1ac0
io.quarkus	quarkus-kubernetes-config	2.9.1.Final		12cb403416c39eb10927ffd780573b2e6eeb5516
io.quarkus	quarkus-kubernetes-config	2.9.2.Final		81a1af4758f03fcc2e9d055ea311b174d9f6992f
io.quarkus	quarkus-kubernetes-config	3.0.0.Alpha1		2b1e9996f1f830f627e288f807c2a7a3bb24edec
io.quarkus	quarkus-kubernetes-config	3.0.0.Alpha2		3aec8445c1e6ea240932660c3a7eec97ffa0ae41
io.quarkus	quarkus-kubernetes-config	3.0.0.Alpha3		3d7f7e483e4b19525f51756f8c6a25d498688895
io.quarkus	quarkus-kubernetes-config	3.0.0.Alpha4		33f18a94e0cb9afa5de33c07b3be179707d2d473
io.quarkus	quarkus-kubernetes-config	3.0.0.Alpha5		344654970a89e2a5903ee27bf63a36066293d578
io.quarkus	quarkus-kubernetes-config	3.0.0.Alpha6		c179468709e392f2715eadf2804193f870832c6c
io.quarkus	quarkus-kubernetes-config	3.0.0.Beta1		98e87646a01375b560a6fc99e87b55b8e32b1062
io.quarkus	quarkus-kubernetes-config	3.0.0.CR1		d1c6b1c153aa0fc58714b6a3aade694ed5015c8d
io.quarkus	quarkus-kubernetes-config	3.0.0.CR2		fa90082fa1acf5ce00888e01b9e5f353fb43ca64
io.quarkus	quarkus-kubernetes-config	3.0.0.Final		6a0014034e81b6d2426d2f8dd04a9275ca99307e
io.quarkus	quarkus-kubernetes-config	3.0.1.Final		e73a205fb561cc73edbd3434cf1c40517a40872a
io.quarkus	quarkus-kubernetes-config	3.0.2.Final		575f5b4e85680d59ca5b620ab87d71fdded9c8f8
io.quarkus	quarkus-kubernetes-config	3.0.3.Final		48bf069aa57bcbb3c45e5d72a621015eb71a6e53
io.quarkus	quarkus-kubernetes-config	3.0.4.Final		e473bc23a582b01f77aab4fc37283cbae2ccde87
io.quarkus	quarkus-kubernetes-config	3.1.0.CR1		b681dcef3e986c1fbc88f03f8270798fcdd216b2
io.quarkus	quarkus-kubernetes-config	3.1.0.Final		43d9ac781ba394f6b5b55f86fb83d8cef3c6b31c
io.quarkus	quarkus-kubernetes-config	3.1.1.Final		705bbc4b76d2342bf912b412ed7bea704fe19116
io.quarkus	quarkus-kubernetes-config	3.1.2.Final		305bc4b1827805026ef2fd5b8e69fdc91d34e5d9
io.quarkus	quarkus-kubernetes-config	3.1.3.Final		3e5088c78bc4ffe36005bea8b8beeb191a42c770
io.quarkus	quarkus-kubernetes-config	3.10.0		53c976412e2a3a791f4ce5d200948099c61cfd97
io.quarkus	quarkus-kubernetes-config	3.10.0.CR1		908006be91b455d3c963d35419eb27aa8b598282
io.quarkus	quarkus-kubernetes-config	3.10.1		24cf733bf4d94a0d1916ba34c68ab99c2903033a
io.quarkus	quarkus-kubernetes-config	3.10.2		ba6d373ee8a41fddd40725448e8569641012c0f0
io.quarkus	quarkus-kubernetes-config	3.11.0		a796ea7ce396395f9062c93b9722e3b4ade610fd
io.quarkus	quarkus-kubernetes-config	3.11.0.CR1		b6e2b9f76dcc48f7a00ec78de6ebd918d4e84a8b
io.quarkus	quarkus-kubernetes-config	3.11.1		c907e3daa12bd0af14af5626bb88a4004905ad8e
io.quarkus	quarkus-kubernetes-config	3.11.2		74425e05df2ddfc917a58f18d5d68529338418e7
io.quarkus	quarkus-kubernetes-config	3.11.3		44b157208aa172c06a8f7835b146792a6b813548
io.quarkus	quarkus-kubernetes-config	3.12.0		221cdf7040c602d199d4f733e5e35394f9abb7e4
io.quarkus	quarkus-kubernetes-config	3.12.0.CR1		e4c0d7cff1c3e87d48b34d757af68352dcf8d901
io.quarkus	quarkus-kubernetes-config	3.12.1		03579fe7deecede8dfb864093e6ef856f48d83c3
io.quarkus	quarkus-kubernetes-config	3.12.2		1824b3ab22ce377c1492c7865136e0fc7947cde9
io.quarkus	quarkus-kubernetes-config	3.12.3		753c1c94187100d7622baa6c65dbbd3a0701a9c3
io.quarkus	quarkus-kubernetes-config	3.13.0		af32825fc8cdfc56af8a8224467dc8b196701459
io.quarkus	quarkus-kubernetes-config	3.13.0.CR1		2fe7e055ecaa235be20d7257b55276f5c6e5d4cb
io.quarkus	quarkus-kubernetes-config	3.13.1		fd781864f084ee6515eee8810289d5ff3a310c1e
io.quarkus	quarkus-kubernetes-config	3.13.2		bd76df0edfb3178ed09fa40a302d3a1b7ed79145
io.quarkus	quarkus-kubernetes-config	3.13.3		9987b5a47a9be6e4d23deeabd35f5317d7cd84b1
io.quarkus	quarkus-kubernetes-config	3.14.0		516597135fc3dba88cb911c757e084cff0d78116
io.quarkus	quarkus-kubernetes-config	3.14.0.CR1		a8da147192b460ce53d42774f6080db35beeb6a5
io.quarkus	quarkus-kubernetes-config	3.14.1		bdf819ab17d7ef83f04d0f8b669a4f991f7895cb
io.quarkus	quarkus-kubernetes-config	3.14.2		acc89fb60205982a8722e9d50d96e2c281f07330
io.quarkus	quarkus-kubernetes-config	3.14.3		a4e70edca6212f2e5a436f46fbc73147eeea8c52
io.quarkus	quarkus-kubernetes-config	3.14.4		e033814b6cc973e1faaad67353fd5e3be7bd783e
io.quarkus	quarkus-kubernetes-config	3.15.0		07e845ae99302fdb3e43865475688490943ca069
io.quarkus	quarkus-kubernetes-config	3.15.0.CR1		6d748d868a8d4a6974b2e6a6be2071213bad6f8d
io.quarkus	quarkus-kubernetes-config	3.15.1		7d1615862314f17a0733945a453ed0c383a69f66
io.quarkus	quarkus-kubernetes-config	3.15.2		d2f243406e460e9fdabca25efa3bc0bda78351b1
io.quarkus	quarkus-kubernetes-config	3.15.3		03eda782e19e3bbea7babce956704c7e82f32734
io.quarkus	quarkus-kubernetes-config	3.15.3.1		3ea4d4816370ee9eed1707f095c5b753ab27d3d3
io.quarkus	quarkus-kubernetes-config	3.15.4		77d03e2e4b6a7c2c47eebb1e1cd0488ccb715836
io.quarkus	quarkus-kubernetes-config	3.15.5		f53aa166adc7871ecb826f4fa13dbfa49950b2cf
io.quarkus	quarkus-kubernetes-config	3.16.0		580dc6782639acd34845ac08feea1addb2355796
io.quarkus	quarkus-kubernetes-config	3.16.0.CR1		ec6090ccbf021953553b999d120cf7103013b553
io.quarkus	quarkus-kubernetes-config	3.16.1		1c4460f619f80403cee1a867a955714e704366b6
io.quarkus	quarkus-kubernetes-config	3.16.2		4e566c86d3ceeadb5f8c26d3a0df2ab0df39ea3b
io.quarkus	quarkus-kubernetes-config	3.16.3		22405f2c3f0fce52f0227fcbac86e6900720bc51
io.quarkus	quarkus-kubernetes-config	3.16.4		0e8c83632ce7d3df831d17f491dfd8f5bbe11c65
io.quarkus	quarkus-kubernetes-config	3.17.0		fb031d1bb16eedbd77c976cfe72c4c2e7942ba5e
io.quarkus	quarkus-kubernetes-config	3.17.0.CR1		32916c295ca44d8f68dd0d8a30ace04e54b79d5e
io.quarkus	quarkus-kubernetes-config	3.17.1		7914158371ae8d9074e9b6cf5c2c014930e4fd15
io.quarkus	quarkus-kubernetes-config	3.17.2		e49070c9e687b9cfb57fe38c30d712d9104bedf3
io.quarkus	quarkus-kubernetes-config	3.17.3		3ef03a9cb65ae100140a1d0d4519bc30c3790aa5
io.quarkus	quarkus-kubernetes-config	3.17.4		f772097c5900f343d6e16893bf4c37cb835d006a
io.quarkus	quarkus-kubernetes-config	3.17.5		8aa89a679f18881aed3a399f94e46736155cc5c5
io.quarkus	quarkus-kubernetes-config	3.17.6		df78275d5a2494bafa65f7fa43702a87ad504777
io.quarkus	quarkus-kubernetes-config	3.17.7		e41efe24a6fe2cbbd0dd8428981c61387cc4f6a8
io.quarkus	quarkus-kubernetes-config	3.17.8		1253f83de71a13d16756317f489734488f0a0049
io.quarkus	quarkus-kubernetes-config	3.18.0		a7a642e0cc419a907e9855ec065ee722bbbd6238
io.quarkus	quarkus-kubernetes-config	3.18.0.CR1		62922cb1a26856ac4215b914171f85ebad3acba2
io.quarkus	quarkus-kubernetes-config	3.18.1		220cce087c5333b6a8a9ce2819701a831f87d67e
io.quarkus	quarkus-kubernetes-config	3.18.2		cd1172f0b7d9514defaf5d7a2902ce69e67cb3a6
io.quarkus	quarkus-kubernetes-config	3.18.3		bbe98e6b74f1f768b2561f2ab575f65047c40586
io.quarkus	quarkus-kubernetes-config	3.18.4		fbdd8774daa09eb4d4e829b0ee3d2aa957aeabd8
io.quarkus	quarkus-kubernetes-config	3.19.0		64ba3b1043e79471176f3aa91ac7270de3f577c4
io.quarkus	quarkus-kubernetes-config	3.19.0.CR1		3655f5bc41ca3d77eb49750a78a4486b934c20d0
io.quarkus	quarkus-kubernetes-config	3.19.1		33f98dedd201e99854fee18c5df1b7888be2568f
io.quarkus	quarkus-kubernetes-config	3.19.2		05220ff50550d21120ee5809466b72eec5e98155
io.quarkus	quarkus-kubernetes-config	3.19.3		29b94823f2edfeee77f20998642a87758fb683a3
io.quarkus	quarkus-kubernetes-config	3.19.4		9f4e1e3ccee61b9369d8bd0057f17fd2ca010549
io.quarkus	quarkus-kubernetes-config	3.2.0.CR1		ac5a3f4de88871b2254f707526858f0c4c4672b8
io.quarkus	quarkus-kubernetes-config	3.2.0.Final		d48dec4cba8867600d9d40c992b25606c3664263
io.quarkus	quarkus-kubernetes-config	3.2.1.Final		4951e4ec81d7f541728acfe349fa84def045e7f2
io.quarkus	quarkus-kubernetes-config	3.2.10.Final		6f53c7a4bebc7a7517c57fb8f354d76088ae90d1
io.quarkus	quarkus-kubernetes-config	3.2.11.Final		308f3190266457b1176242f5ba4d6aaabef0f922
io.quarkus	quarkus-kubernetes-config	3.2.12.Final		2cfdc9d2714266dc667a78037203c7b035a8cb2c
io.quarkus	quarkus-kubernetes-config	3.2.2.Final		0f1a1803318ad7dc04c6069387d3ecb69281be4d
io.quarkus	quarkus-kubernetes-config	3.2.3.Final		2863523598aaf80e520bb30fb1de4ec8e4f205aa
io.quarkus	quarkus-kubernetes-config	3.2.4.Final		a787a9345fb0e8fe71cac973a2e0591c3e24654f
io.quarkus	quarkus-kubernetes-config	3.2.5.Final		60d5a54285085ebc368aef5d17c9b185593d5426
io.quarkus	quarkus-kubernetes-config	3.2.6.Final		57f860a7eb700a0ef4f7dcafe5d7242eb77b31bf
io.quarkus	quarkus-kubernetes-config	3.2.7.Final		91e54a3f85e44bbfb624804f915e2a6c49ae53c9
io.quarkus	quarkus-kubernetes-config	3.2.8.Final		9448e57675abdc6ea3d7813969e62a80444bec04
io.quarkus	quarkus-kubernetes-config	3.2.9.Final		2f137c8b012cec40b417073f8ed98d15d8b8ee62
io.quarkus	quarkus-kubernetes-config	3.20.0		52b3c3d34ade8a868eefcca8d30b8ea17e2c4d39
io.quarkus	quarkus-kubernetes-config	3.20.0.CR1		7a79a1759d6ec37230b680c703749fb9b2f2fc9b
io.quarkus	quarkus-kubernetes-config	3.20.1		00c3050cb3002a9dc2f9aa084ed40950cb79acd7
io.quarkus	quarkus-kubernetes-config	3.21.0		97040cda88c92275778b1193c4946137c79cd497
io.quarkus	quarkus-kubernetes-config	3.21.0.CR1		d437b48bbe0dcb49b5102832b218ad98001fc5fe
io.quarkus	quarkus-kubernetes-config	3.21.1		d9a5d9b54b1c9b630e67305b4a8bf9d1a957b235
io.quarkus	quarkus-kubernetes-config	3.21.2		60548f175a2541c0e81b14566ddc0859946b66fe
io.quarkus	quarkus-kubernetes-config	3.21.3		1ec475efee3251cd162397929d70014a8942f829
io.quarkus	quarkus-kubernetes-config	3.21.4		7d3c7a6a708762ca40358b2b11a6baf9e2b6259d
io.quarkus	quarkus-kubernetes-config	3.22.0		cab840bf83c3c04bafda87db3c2ad954c1c64883
io.quarkus	quarkus-kubernetes-config	3.22.0.CR1		def4b003b187008649180285969b2da9b447bad3
io.quarkus	quarkus-kubernetes-config	3.22.1		9c5df09730ee2d6a0875a57eaee22be6e1fcf14d
io.quarkus	quarkus-kubernetes-config	3.22.2		8c4b3ed7d5c2715a1cb8dd54a5f656424ecbb4dc
io.quarkus	quarkus-kubernetes-config	3.22.3		9284b94c5310f0f2979050a8d8dc48e98048389b
io.quarkus	quarkus-kubernetes-config	3.23.0.CR1		3df0c2e570fb781605cc7f98219c8b0845fa3332
io.quarkus	quarkus-kubernetes-config	3.3.0		81c93df800790d35d14a0bfaba01e1520879674e
io.quarkus	quarkus-kubernetes-config	3.3.0.CR1		d07f04c090d7083098a3e660a16f04cb8df034ef
io.quarkus	quarkus-kubernetes-config	3.3.1		b40e1d8b22edef3012addea59e176d243fce0eef
io.quarkus	quarkus-kubernetes-config	3.3.2		4f24b67b31a3cb520f731bbb70c92440269c0497
io.quarkus	quarkus-kubernetes-config	3.3.3		d8e9325a92c0c1ba5130930fb2ff325d6798909b
io.quarkus	quarkus-kubernetes-config	3.4.0		072597e0d2129d1557f2effee49e8f0358008fd8
io.quarkus	quarkus-kubernetes-config	3.4.0.CR1		8fad5eb47e353a6c5021cdd17dd7179c10516fa3
io.quarkus	quarkus-kubernetes-config	3.4.1		42514c39bf775f18eb48aeb6d250b9e8c631a1a5
io.quarkus	quarkus-kubernetes-config	3.4.2		31935d5e04fc22f3c87a3672800cf8d0ccab3804
io.quarkus	quarkus-kubernetes-config	3.4.3		f575699efd122b91f8c5faed416d01e6eacbc8e6
io.quarkus	quarkus-kubernetes-config	3.5.0		54c73a31763438dfe1cd2f4711bc373be076f2bf
io.quarkus	quarkus-kubernetes-config	3.5.0.CR1		ddd128bcc76133697b98d8dcbf3348d9ca99b43c
io.quarkus	quarkus-kubernetes-config	3.5.1		5f7edd7815b96fb7131dfb7f296aca0eda6b5c43
io.quarkus	quarkus-kubernetes-config	3.5.2		6476a070fef65fccf22f4b508ddac42bdeac29e6
io.quarkus	quarkus-kubernetes-config	3.5.3		398efca56a1298bff72df02ea33ee8ce975bc85e
io.quarkus	quarkus-kubernetes-config	3.6.0		f53fda61b8f026463db772cc0d8e49b6c47ddaa3
io.quarkus	quarkus-kubernetes-config	3.6.0.CR1		0d22fa9031c7d999ffb0c7ad777143c0abded5e3
io.quarkus	quarkus-kubernetes-config	3.6.1		ededa97eac1a17994c92efb771c9f16427a2be16
io.quarkus	quarkus-kubernetes-config	3.6.2		d715e6c00fdbae855dc19f18cc0ff443cf09645c
io.quarkus	quarkus-kubernetes-config	3.6.3		e8f35747a23308e2f1ac106aeab12105579fd4b0
io.quarkus	quarkus-kubernetes-config	3.6.4		09572617b028c3ac165d32fa5aefa3883fe3c2a4
io.quarkus	quarkus-kubernetes-config	3.6.5		3db2bdfda69598c138ff1136e93d95b2e7a8ad20
io.quarkus	quarkus-kubernetes-config	3.6.6		f46879333bb9f22297d0b62377ac5ba487455247
io.quarkus	quarkus-kubernetes-config	3.6.7		e526ce6982d49572337659f99b6d032aa4a676cf
io.quarkus	quarkus-kubernetes-config	3.6.8		dc84410cb257f8dc630c2ff0e4ff3a35c34be309
io.quarkus	quarkus-kubernetes-config	3.6.9		4e45df7ba0998689da249f846fb059f2ee2ca272
io.quarkus	quarkus-kubernetes-config	3.7.0		ce75a418dba5cb7b680777d0fea7294df4a8f0d9
io.quarkus	quarkus-kubernetes-config	3.7.0.CR1		ede33ac22e77571cf05656fb82d89d78a1bc5e43
io.quarkus	quarkus-kubernetes-config	3.7.1		bd2ae264c332fecad58e02f467ad60d088f0c408
io.quarkus	quarkus-kubernetes-config	3.7.2		623a68abe69d17b6296f2dc3b791e6ce63e68c8f
io.quarkus	quarkus-kubernetes-config	3.7.3		1b491ff2061ce8cbeb72a8d1c146305e5341d329
io.quarkus	quarkus-kubernetes-config	3.7.4		fc2e8e2c6ba48af5a6a880fc8e50ee2d76525df0
io.quarkus	quarkus-kubernetes-config	3.8.0		cf3d64b46153f508b6a5bfdc6be7fd727c362fd9
io.quarkus	quarkus-kubernetes-config	3.8.0.CR1		3ec2f7f08b30aace34ee7c3fc9c6e1a8d0390072
io.quarkus	quarkus-kubernetes-config	3.8.1		72a9e77c31ab9745cbeb0635783395f2cea31728
io.quarkus	quarkus-kubernetes-config	3.8.2		71fbbb5ccf33c185a74a34055380893c330e4360
io.quarkus	quarkus-kubernetes-config	3.8.3		0775a0c0684bb3e96163ea2df5225a7e2358d73f
io.quarkus	quarkus-kubernetes-config	3.8.4		c761034975efb05b83b0c35573fba169e039307f
io.quarkus	quarkus-kubernetes-config	3.8.5		891f045a6265546d7dc960353a1405b63e968675
io.quarkus	quarkus-kubernetes-config	3.8.6		660aeb43b8f43bf2cc0d67ae63053844ae16cad8
io.quarkus	quarkus-kubernetes-config	3.8.6.1		240835e1abe582265aba2f2911b28a683923b916
io.quarkus	quarkus-kubernetes-config	3.9.0		51dd8f277988506e8c515c3029937376f623dbfe
io.quarkus	quarkus-kubernetes-config	3.9.0.CR1		62a0fbb31b06295c2971312810458516c7ae9fa6
io.quarkus	quarkus-kubernetes-config	3.9.0.CR2		3e619bf42b79dc0a5f92602a8241f249976143d1
io.quarkus	quarkus-kubernetes-config	3.9.1		d5292664105c8c6a35b386ed42f82b67bac4ce26
io.quarkus	quarkus-kubernetes-config	3.9.2		7cb2b20f1d73e0ede336b2b9fe869329aaa58d0d
io.quarkus	quarkus-kubernetes-config	3.9.3		724014de29fb4fb0b4948997b48bcce79c2c1fd9
io.quarkus	quarkus-kubernetes-config	3.9.4		64578afc8ff533715b8b14d32d0c75abc13547ea
io.quarkus	quarkus-kubernetes-config	3.9.5		34488c845db8cfa09e3a558e3b12c2364ad4267e
io.spinnaker.front50	front50-bom	2.23.1		N/A
io.spinnaker.front50	front50-bom	2.23.10		N/A
io.spinnaker.front50	front50-bom	2.23.2		N/A
io.spinnaker.front50	front50-bom	2.23.3		N/A
