at.bestsolution	at.bestsolution.dart.server.api	1.0.0		82cd091624a0948847b1c8f00f1ae2d6cedb534f
org.stagemonitor	stagemonitor-jvm	0.80.2		6f58f5ace9a93d6d75eeac04250a8a11552d09ba
org.stagemonitor	stagemonitor-jvm	0.81.0		6b7ad74427ba295941237aa6e0ff4f8affad3b85
org.stagemonitor	stagemonitor-jvm	0.82.0		68374eefbdd2c1a43a0ed2dc401f8833640e72e5
org.stagemonitor	stagemonitor-jvm	0.83.0		43c78c20593f9f08258ce6147be1d8a892e76cce
org.stagemonitor	stagemonitor-jvm	0.83.1		9dca402127cefa0d65aff1e75d8fdaeb0234ea59
org.stagemonitor	stagemonitor-jvm	0.83.2		83fc71e5e701215dac971baf9f2d5ecbb1b03bc5
org.stagemonitor	stagemonitor-jvm	0.84.0		9933484cafcb28275b459c7699d47e39ccd36b62
org.stagemonitor	stagemonitor-jvm	0.84.1		fb5ff0fd58cabc2ee0da8a854444cc77bbb64431
org.stagemonitor	stagemonitor-jvm	0.85.0		3e2d1308b3811b03e8b6eb8fa49e0fc4458bff80
org.stagemonitor	stagemonitor-jvm	0.85.0.RC1		f4a7c73b605423b176477f2094a9ad6dc36ad724
org.stagemonitor	stagemonitor-jvm	0.85.1		4d6d086bc62ffa50cb0185b2bb31bc18c6ef65e2
org.stagemonitor	stagemonitor-jvm	0.86.0		06e2d3952197d4d30883fca6304d12cd85ea40f3
org.stagemonitor	stagemonitor-jvm	0.86.1		cc7db094a8b26aea9f0b37a92f716937c7b046c8
org.stagemonitor	stagemonitor-jvm	0.86.2		db5887ee288d06aebd11df474343c31e46bc3d62
org.stagemonitor	stagemonitor-jvm	0.87.0		654ac2d0cb3bb7b67c8091f6bd0989640f1e6d31
org.stagemonitor	stagemonitor-jvm	0.87.1		e9b34075de5a57bf4b2169737feeb73ab3ffe953
org.stagemonitor	stagemonitor-jvm	0.87.10		a7d72b88352a69e6711318cccba94fbfcac52117
org.stagemonitor	stagemonitor-jvm	0.87.11		f38e17ec7f3628b8f549c7d7e6bd3af6381f9571
org.stagemonitor	stagemonitor-jvm	0.87.12		0ef17e15cb0c9fb0ccd7b66a2bbeed1d9373994c
org.stagemonitor	stagemonitor-jvm	0.87.13		953f10372604f869851e47896506f7f5716f8778
org.stagemonitor	stagemonitor-jvm	0.87.14		fc78ae79674f05ceda5f27d29d7ff9daad75151d
org.stagemonitor	stagemonitor-jvm	0.87.15		9c230d66e74e50fccad4e8a428dbc95f10b93721
org.stagemonitor	stagemonitor-jvm	0.87.16		962b47f136e8003805212f7dc5651891c80dd356
org.stagemonitor	stagemonitor-jvm	0.87.2		8d5ae084e23dc9edaed6e303ad773b491922c419
org.stagemonitor	stagemonitor-jvm	0.87.3		edd6323ad6af5f7916c56b92262fda6d56d9fa0c
org.stagemonitor	stagemonitor-jvm	0.87.4		5f78afdd14ea616c1d87679cae15f8cb48c74058
org.stagemonitor	stagemonitor-jvm	0.87.5		cfd3b8b19193200bd8ab4d893a2b5576af7c2662
org.stagemonitor	stagemonitor-jvm	0.87.6		23fe0789f9b8873f4a9ee37475530bcf8a9b2822
org.stagemonitor	stagemonitor-jvm	0.87.7		74c2dcfe7042459bd25ce6f4667cc4e355f9040b
org.stagemonitor	stagemonitor-jvm	0.87.8		9234fd12ae8b552add58c1f95a7b2c5613feee78
org.stagemonitor	stagemonitor-jvm	0.87.9		2fc6a1268977380bca6a330adf85785a82db58e7
org.stagemonitor	stagemonitor-jvm	0.88.0		1089b7dc838bb7978423b877d4285e7929c61441
org.stagemonitor	stagemonitor-jvm	0.88.1		51da8e89b8887b0144e6779574a33a08e61b4670
org.stagemonitor	stagemonitor-jvm	0.88.10		c3a9692e5e2c1a4030270f52536350a17b20ffdb
org.stagemonitor	stagemonitor-jvm	0.88.2		0677f0c5b81761f68650bbf423eb5b6aece0a932
org.stagemonitor	stagemonitor-jvm	0.88.3		20d4e2c1700bdc3c34ecb7cdb8e6d5f71e0f0d0a
org.stagemonitor	stagemonitor-jvm	0.88.4		6a153c8a1c07f5f55cd9ba4a0b8979ee0f2f6ae2
org.stagemonitor	stagemonitor-jvm	0.88.5		d36e37c0e6841c4859fea8131c70827eddbd1c26
org.stagemonitor	stagemonitor-jvm	0.88.6		3b5d28723368c34a5765acb419f804facc9c25c2
org.stagemonitor	stagemonitor-jvm	0.88.7		97ca30e305dbe554338056d6fb6cd8a467a5c6bd
org.stagemonitor	stagemonitor-jvm	0.88.8		70d2f8e0d20dfe435426abe958d57309d93f8acb
org.stagemonitor	stagemonitor-jvm	0.88.9		3cc772e31fbe5953671a3d48e4d50d251d717aff
org.stagemonitor	stagemonitor-jvm	0.89.0		8449eb528c8b28e506d708fc93c99886af26ea67
org.stagemonitor	stagemonitor-jvm	0.89.1		32112871cea83843a7c8ee7a7d6ccfc0a0604860
org.stagemonitor	stagemonitor-jvm	0.9.1		dbcc310239cc7756317c276701e4ef04be849cb1
org.stagemonitor	stagemonitor-jvm	0.9.2		f1265934d8c13b4dba18930776e1eb564fe4e1b0
org.typelevel	spire-util_sjs0.6_2.13	0.17.0-M1		fcccde3f7f00e1138d72ebac84a7db0b078886bb
org.typelevel	spire-util_sjs0.6_2.13	0.17.0-RC1		16683fb6337508fe664ea3f340d88f9d20a0be58
org.webjars.bower	bootstrap-progressbar	0.8.5		106d9f70c957a8f3393d03b69f01dca49ae645ca
org.webjars.bower	bootstrap-progressbar	0.9.0		2f2dee31231e1814e74489941a83742a3ad7a2d2
org.yupana	yupana-caffeine_2.12	0.10.0		1a3e8dd8be20326eed9cadfde263b349ee3992d2
org.yupana	yupana-caffeine_2.12	0.11.0		e7bebe485b2d675497cd578aa36545114bb9625f
org.yupana	yupana-caffeine_2.12	0.12.0		0fe5c0e5eefc1cddfe7c2c583192dca222f80d3c
org.yupana	yupana-caffeine_2.12	0.13.0		81ff7211752d9f2d178036a74b0b38ee519ed651
org.yupana	yupana-caffeine_2.12	0.13.1		72faa7ddbe7aa8ed87d946c6c9576d5630214db3
org.yupana	yupana-caffeine_2.12	0.13.2		2ca6f84b1424f55dd0c1909c86b458939a046b6e
org.yupana	yupana-caffeine_2.12	0.14.0		cf68710abc29396760f887874b067bccf05c4bdd
org.yupana	yupana-caffeine_2.12	0.15.0		58f3a3dbbb3e06efd08847c3e8fc7904a80b3d93
org.yupana	yupana-caffeine_2.12	0.15.2		9afac1f26e3c177aca8d0282989e83215c8e0d4e
org.yupana	yupana-caffeine_2.12	0.15.3		807899d34d4687f659cb283e88bd57c7117da90c
org.yupana	yupana-caffeine_2.12	0.16.0		c9d1e03eb79f6cd52786887652a2206100804a6c
org.yupana	yupana-caffeine_2.12	0.17.0		08f3fd3d7b955a6b5a895834b18b4389ac714d6b
org.yupana	yupana-caffeine_2.12	0.18.0		6ee6142da9ea2db23d140b32fdf8519542a13c03
org.yupana	yupana-caffeine_2.12	0.19.0		19a4c096ad6c9f1ed75b500496388c0776af1b34
org.yupana	yupana-caffeine_2.12	0.20.0		b6e7ccc039d0669ab4e3d2a372240841ee84df08
org.yupana	yupana-caffeine_2.12	0.21.0		2436d5c6863dcd2236aa1b7d847fbf1b6edddfb9
org.yupana	yupana-caffeine_2.12	0.22.0		231751e36bdbbcc80b9a311815a7ce23cf89a4d9
org.yupana	yupana-caffeine_2.12	0.22.1		60e103e3e738469ae61ff15717e08a24a85d8b8c
org.yupana	yupana-caffeine_2.12	0.23.0		c550bad17237d21e8e2309f98c7154444c28c054
org.yupana	yupana-caffeine_2.12	0.23.1		044e946ceb53d9875838c34b135604bc01c4d97b
org.yupana	yupana-caffeine_2.12	0.24.0		a4eb8d25944fb44a4b8e54fe80802f5de0771d80
org.yupana	yupana-caffeine_2.12	0.25.0		ff09db3c95c99cc4b9380175db71839b521665c6
org.yupana	yupana-caffeine_2.12	0.26.0		2bfdd9777a4d735c268bc1aa92f6ab20c7377d30
org.yupana	yupana-caffeine_2.12	0.27.0		e4150cb4b8dcc6d5cbd80787e1420a5dfff1808d
org.yupana	yupana-caffeine_2.12	0.28.0		3fb0433ff9f7a42ae81eda642d1d84e49cd6150a
org.yupana	yupana-caffeine_2.12	0.28.1		0952db0127421e98b1972e53e553bd13d36aca21
org.yupana	yupana-caffeine_2.12	0.29.0		687e5e01d26bc25e095e8b2e6b95e418b1a1ef6d
org.yupana	yupana-caffeine_2.12	0.30.0		414a4a1e272d0c63f9cea2dfd4668cf2a31703da
org.yupana	yupana-caffeine_2.12	0.30.1		3c1545ca00cd5825a3c443bb2b3979b80f1f1b8e
org.yupana	yupana-caffeine_2.12	0.31.0		c7f3be5ba818f3a51e2541b06c7e68d848460e39
org.yupana	yupana-caffeine_2.12	0.9.0		700df77a4305eacaaf5ae03b3e3335111dde78c0
ru.pocketbyte.locolaser	runtime-mingwx64	2.4.0		N/A
ru.pocketbyte.locolaser	runtime-mingwx64	2.4.1		N/A
ru.pocketbyte.locolaser	runtime-mingwx64	2.4.2		N/A
ru.pocketbyte.locolaser	runtime-mingwx64	2.4.3		N/A
ru.pocketbyte.locolaser	runtime-mingwx64	2.5.0		N/A
ru.surfstudio.android	analytics	0.5.0		N/A
sk.seges.corpis	corpis-news-domain-model	2.0.0		f3c089e6942301ab9600b67307f79a02a68930d2
