au.net.causal.shoelaces	shoelaces-jdbc-integration-tests-standalone	2.0		N/A
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.1.0-RC2	gradle80	7bb4bf89d5391d4b67702dc88c22cf3d964b4dbb
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.1.0-RC2	gradle80-sources	00a4663da7e93d215105229e6ac5951ef3b4be5f
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.1.0-RC2	gradle81	7bb4bf89d5391d4b67702dc88c22cf3d964b4dbb
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.1.0-RC2	gradle81-sources	00a4663da7e93d215105229e6ac5951ef3b4be5f
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.1.0-RC2	gradle82	7bb4bf89d5391d4b67702dc88c22cf3d964b4dbb
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.1.0-RC2	gradle82-sources	00a4663da7e93d215105229e6ac5951ef3b4be5f
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.1.0-RC2	gradle85	7bb4bf89d5391d4b67702dc88c22cf3d964b4dbb
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.1.0-RC2	gradle85-sources	00a4663da7e93d215105229e6ac5951ef3b4be5f
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.1.10		33105bacb6ae178da466e422dc4e71d0e07aa934
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.1.10	gradle80	33105bacb6ae178da466e422dc4e71d0e07aa934
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.1.10	gradle80-sources	00a4663da7e93d215105229e6ac5951ef3b4be5f
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.1.10	gradle81	33105bacb6ae178da466e422dc4e71d0e07aa934
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.1.10	gradle81-sources	00a4663da7e93d215105229e6ac5951ef3b4be5f
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.1.10	gradle82	33105bacb6ae178da466e422dc4e71d0e07aa934
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.1.10	gradle82-sources	00a4663da7e93d215105229e6ac5951ef3b4be5f
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.1.10	gradle85	33105bacb6ae178da466e422dc4e71d0e07aa934
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.1.10	gradle85-sources	00a4663da7e93d215105229e6ac5951ef3b4be5f
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.1.10-RC		f049d7983ea76dbc3c35a26078629bbe719f6c4d
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.1.10-RC	gradle80	f049d7983ea76dbc3c35a26078629bbe719f6c4d
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.1.10-RC	gradle80-sources	00a4663da7e93d215105229e6ac5951ef3b4be5f
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.1.10-RC	gradle81	f049d7983ea76dbc3c35a26078629bbe719f6c4d
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.1.10-RC	gradle81-sources	00a4663da7e93d215105229e6ac5951ef3b4be5f
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.1.10-RC	gradle82	f049d7983ea76dbc3c35a26078629bbe719f6c4d
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.1.10-RC	gradle82-sources	00a4663da7e93d215105229e6ac5951ef3b4be5f
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.1.10-RC	gradle85	f049d7983ea76dbc3c35a26078629bbe719f6c4d
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.1.10-RC	gradle85-sources	00a4663da7e93d215105229e6ac5951ef3b4be5f
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.1.10-RC2		d13b4c4ca4536bafe2508dfa41970f100e007635
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.1.10-RC2	gradle80	d13b4c4ca4536bafe2508dfa41970f100e007635
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.1.10-RC2	gradle80-sources	00a4663da7e93d215105229e6ac5951ef3b4be5f
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.1.10-RC2	gradle81	d13b4c4ca4536bafe2508dfa41970f100e007635
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.1.10-RC2	gradle81-sources	00a4663da7e93d215105229e6ac5951ef3b4be5f
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.1.10-RC2	gradle82	d13b4c4ca4536bafe2508dfa41970f100e007635
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.1.10-RC2	gradle82-sources	00a4663da7e93d215105229e6ac5951ef3b4be5f
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.1.10-RC2	gradle85	d13b4c4ca4536bafe2508dfa41970f100e007635
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.1.10-RC2	gradle85-sources	00a4663da7e93d215105229e6ac5951ef3b4be5f
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.1.20		e9e45fb71c59d76e30ed774235e76c710b61ae64
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.1.20	gradle80	e9e45fb71c59d76e30ed774235e76c710b61ae64
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.1.20	gradle80-sources	4688867313dc495002d442bcfcd778f3e7d96d35
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.1.20	gradle81	e9e45fb71c59d76e30ed774235e76c710b61ae64
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.1.20	gradle81-sources	4688867313dc495002d442bcfcd778f3e7d96d35
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.1.20	gradle82	e9e45fb71c59d76e30ed774235e76c710b61ae64
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.1.20	gradle82-sources	4688867313dc495002d442bcfcd778f3e7d96d35
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.1.20	gradle85	e9e45fb71c59d76e30ed774235e76c710b61ae64
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.1.20	gradle85-sources	4688867313dc495002d442bcfcd778f3e7d96d35
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.1.20-Beta1		bb9a8adbb77ae943bc8e8eeb1229b27bfd3ebd06
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.1.20-Beta1	gradle80	bb9a8adbb77ae943bc8e8eeb1229b27bfd3ebd06
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.1.20-Beta1	gradle80-sources	2a200ff7c7bd0e7fe1a8ec94824bb4f924436f5a
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.1.20-Beta1	gradle81	bb9a8adbb77ae943bc8e8eeb1229b27bfd3ebd06
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.1.20-Beta1	gradle81-sources	2a200ff7c7bd0e7fe1a8ec94824bb4f924436f5a
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.1.20-Beta1	gradle82	bb9a8adbb77ae943bc8e8eeb1229b27bfd3ebd06
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.1.20-Beta1	gradle82-sources	2a200ff7c7bd0e7fe1a8ec94824bb4f924436f5a
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.1.20-Beta1	gradle85	bb9a8adbb77ae943bc8e8eeb1229b27bfd3ebd06
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.1.20-Beta1	gradle85-sources	2a200ff7c7bd0e7fe1a8ec94824bb4f924436f5a
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.1.20-Beta2		e9647bb86485a5e305eeb1eeca158cfd1a8b63fb
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.1.20-Beta2	gradle80	e9647bb86485a5e305eeb1eeca158cfd1a8b63fb
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.1.20-Beta2	gradle80-sources	4688867313dc495002d442bcfcd778f3e7d96d35
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.1.20-Beta2	gradle81	e9647bb86485a5e305eeb1eeca158cfd1a8b63fb
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.1.20-Beta2	gradle81-sources	4688867313dc495002d442bcfcd778f3e7d96d35
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.1.20-Beta2	gradle82	e9647bb86485a5e305eeb1eeca158cfd1a8b63fb
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.1.20-Beta2	gradle82-sources	4688867313dc495002d442bcfcd778f3e7d96d35
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.1.20-Beta2	gradle85	e9647bb86485a5e305eeb1eeca158cfd1a8b63fb
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.1.20-Beta2	gradle85-sources	4688867313dc495002d442bcfcd778f3e7d96d35
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.1.20-RC		aaa81c878c29bbd54890d08f4d49edf5f0e8eee6
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.1.20-RC	gradle80	aaa81c878c29bbd54890d08f4d49edf5f0e8eee6
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.1.20-RC	gradle80-sources	4688867313dc495002d442bcfcd778f3e7d96d35
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.1.20-RC	gradle81	aaa81c878c29bbd54890d08f4d49edf5f0e8eee6
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.1.20-RC	gradle81-sources	4688867313dc495002d442bcfcd778f3e7d96d35
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.1.20-RC	gradle82	aaa81c878c29bbd54890d08f4d49edf5f0e8eee6
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.1.20-RC	gradle82-sources	4688867313dc495002d442bcfcd778f3e7d96d35
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.1.20-RC	gradle85	aaa81c878c29bbd54890d08f4d49edf5f0e8eee6
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.1.20-RC	gradle85-sources	4688867313dc495002d442bcfcd778f3e7d96d35
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.1.20-RC2		05282932f51ade69438ff4055b45f12b7faf9e5f
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.1.20-RC2	gradle80	05282932f51ade69438ff4055b45f12b7faf9e5f
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.1.20-RC2	gradle80-sources	4688867313dc495002d442bcfcd778f3e7d96d35
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.1.20-RC2	gradle81	05282932f51ade69438ff4055b45f12b7faf9e5f
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.1.20-RC2	gradle81-sources	4688867313dc495002d442bcfcd778f3e7d96d35
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.1.20-RC2	gradle82	05282932f51ade69438ff4055b45f12b7faf9e5f
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.1.20-RC2	gradle82-sources	4688867313dc495002d442bcfcd778f3e7d96d35
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.1.20-RC2	gradle85	05282932f51ade69438ff4055b45f12b7faf9e5f
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.1.20-RC2	gradle85-sources	4688867313dc495002d442bcfcd778f3e7d96d35
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.1.20-RC3		74919b7aff272019119082138d67413b8ddeaca9
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.1.20-RC3	gradle80	74919b7aff272019119082138d67413b8ddeaca9
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.1.20-RC3	gradle80-sources	4688867313dc495002d442bcfcd778f3e7d96d35
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.1.20-RC3	gradle81	74919b7aff272019119082138d67413b8ddeaca9
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.1.20-RC3	gradle81-sources	4688867313dc495002d442bcfcd778f3e7d96d35
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.1.20-RC3	gradle82	74919b7aff272019119082138d67413b8ddeaca9
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.1.20-RC3	gradle82-sources	4688867313dc495002d442bcfcd778f3e7d96d35
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.1.20-RC3	gradle85	74919b7aff272019119082138d67413b8ddeaca9
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.1.20-RC3	gradle85-sources	4688867313dc495002d442bcfcd778f3e7d96d35
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.1.21-RC		0d59c7133e0f3e57d82ec1c12e1bc052f9dfedc0
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.1.21-RC	gradle80	0d59c7133e0f3e57d82ec1c12e1bc052f9dfedc0
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.1.21-RC	gradle80-sources	4688867313dc495002d442bcfcd778f3e7d96d35
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.1.21-RC	gradle81	0d59c7133e0f3e57d82ec1c12e1bc052f9dfedc0
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.1.21-RC	gradle81-sources	4688867313dc495002d442bcfcd778f3e7d96d35
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.1.21-RC	gradle82	0d59c7133e0f3e57d82ec1c12e1bc052f9dfedc0
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.1.21-RC	gradle82-sources	4688867313dc495002d442bcfcd778f3e7d96d35
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.1.21-RC	gradle85	0d59c7133e0f3e57d82ec1c12e1bc052f9dfedc0
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.1.21-RC	gradle85-sources	4688867313dc495002d442bcfcd778f3e7d96d35
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.1.21-RC2		bf1c0ae317cab52b9b69d4c81d582f9c231ac68e
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.1.21-RC2	gradle80	bf1c0ae317cab52b9b69d4c81d582f9c231ac68e
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.1.21-RC2	gradle80-sources	4688867313dc495002d442bcfcd778f3e7d96d35
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.1.21-RC2	gradle81	bf1c0ae317cab52b9b69d4c81d582f9c231ac68e
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.1.21-RC2	gradle81-sources	4688867313dc495002d442bcfcd778f3e7d96d35
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.1.21-RC2	gradle82	bf1c0ae317cab52b9b69d4c81d582f9c231ac68e
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.1.21-RC2	gradle82-sources	4688867313dc495002d442bcfcd778f3e7d96d35
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.1.21-RC2	gradle85	bf1c0ae317cab52b9b69d4c81d582f9c231ac68e
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.1.21-RC2	gradle85-sources	4688867313dc495002d442bcfcd778f3e7d96d35
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.2.0-Beta1		3020e41e1bbdf5c6d81537dd229de76633a98c19
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.2.0-Beta1	gradle80	3020e41e1bbdf5c6d81537dd229de76633a98c19
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.2.0-Beta1	gradle80-sources	e71d858d55d362c7caefa785001d6bf142215b5d
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.2.0-Beta1	gradle81	3020e41e1bbdf5c6d81537dd229de76633a98c19
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.2.0-Beta1	gradle81-sources	e71d858d55d362c7caefa785001d6bf142215b5d
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.2.0-Beta1	gradle811	3020e41e1bbdf5c6d81537dd229de76633a98c19
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.2.0-Beta1	gradle811-sources	e71d858d55d362c7caefa785001d6bf142215b5d
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.2.0-Beta1	gradle82	3020e41e1bbdf5c6d81537dd229de76633a98c19
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.2.0-Beta1	gradle82-sources	e71d858d55d362c7caefa785001d6bf142215b5d
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.2.0-Beta1	gradle85	3020e41e1bbdf5c6d81537dd229de76633a98c19
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.2.0-Beta1	gradle85-sources	e71d858d55d362c7caefa785001d6bf142215b5d
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.2.0-Beta1	gradle86	3020e41e1bbdf5c6d81537dd229de76633a98c19
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.2.0-Beta1	gradle86-sources	e71d858d55d362c7caefa785001d6bf142215b5d
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.2.0-Beta1	gradle88	3020e41e1bbdf5c6d81537dd229de76633a98c19
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.2.0-Beta1	gradle88-sources	e71d858d55d362c7caefa785001d6bf142215b5d
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.2.0-Beta2		a048728beabce8f7b7b99ed1c7cf945f91f3af23
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.2.0-Beta2	gradle80	a048728beabce8f7b7b99ed1c7cf945f91f3af23
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.2.0-Beta2	gradle80-sources	718d168cad6023826d38f678ac7c77786e732926
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.2.0-Beta2	gradle81	a048728beabce8f7b7b99ed1c7cf945f91f3af23
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.2.0-Beta2	gradle81-sources	718d168cad6023826d38f678ac7c77786e732926
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.2.0-Beta2	gradle811	a048728beabce8f7b7b99ed1c7cf945f91f3af23
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.2.0-Beta2	gradle811-sources	718d168cad6023826d38f678ac7c77786e732926
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.2.0-Beta2	gradle813	a048728beabce8f7b7b99ed1c7cf945f91f3af23
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.2.0-Beta2	gradle813-sources	718d168cad6023826d38f678ac7c77786e732926
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.2.0-Beta2	gradle82	a048728beabce8f7b7b99ed1c7cf945f91f3af23
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.2.0-Beta2	gradle82-sources	718d168cad6023826d38f678ac7c77786e732926
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.2.0-Beta2	gradle85	a048728beabce8f7b7b99ed1c7cf945f91f3af23
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.2.0-Beta2	gradle85-sources	718d168cad6023826d38f678ac7c77786e732926
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.2.0-Beta2	gradle86	a048728beabce8f7b7b99ed1c7cf945f91f3af23
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.2.0-Beta2	gradle86-sources	718d168cad6023826d38f678ac7c77786e732926
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.2.0-Beta2	gradle88	a048728beabce8f7b7b99ed1c7cf945f91f3af23
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.2.0-Beta2	gradle88-sources	718d168cad6023826d38f678ac7c77786e732926
org.kie	business-central-tests-gui	7.15.0.Final		dc1a1ede9377bad5175bd3485e92499a7bf0c7f8
org.kie	business-central-tests-gui	7.16.0.Final		7469d3ad020d67bc6d7309b18c68ba1ea0805d68
org.kie	business-central-tests-gui	7.17.0.Final		62485d5e4b98f41dcc9eec004bed7d78fce6228d
org.kie	business-central-tests-gui	7.18.0.Final		e6f0ec105572323d5be24039827f89b670ed8564
org.kie	business-central-tests-gui	7.19.0.Final		7efb9f4500780b93dd85760aba5ec66758d286a9
org.kie	business-central-tests-gui	7.20.0.Final		dc425caf8856b2fd6abfbea082f9b402555ee9ac
org.kie	business-central-tests-gui	7.21.0.Final		25df35372f67e7e64c963b00bdfe699e79a7921e
org.kie	business-central-tests-gui	7.22.0.Final		c2b4b935ee1710f0fc174840ce0e97008ba50f31
org.kie	business-central-tests-gui	7.23.0.Final		da6675afd364e17c6a7bb3c4a7154a794682789a
org.kie	business-central-tests-gui	7.24.0.Final		11b47f312c6deb1330c61ffb30224b947ca5c0aa
org.kie	business-central-tests-gui	7.25.0.Final		46e3e4f8a7b00c6462eada15a0467707c67b1840
org.kie	business-central-tests-gui	7.26.0.Final		b20d38f47e164ffb4d01f3d3d648065665226a64
org.kie	business-central-tests-gui	7.27.0.Final		4c24251e2d3e3a7bfabebbf007f8cac303f50cd1
org.kie	business-central-tests-gui	7.28.0.Final		acd6e1f4e85e63d1205aad6f2cfe336e74483449
org.kie	business-central-tests-gui	7.29.0.Final		0a178e25bf2d83ed462fd1861eea41d507e301ac
org.kie	business-central-tests-gui	7.30.0.Final		2a1d574fafd9c540272a12a9f2a618487005ec1f
org.kie	business-central-tests-gui	7.31.0.Final		b64c7ea1411a8429f1d43beabf9031c23a97357d
org.kie	business-central-tests-gui	7.32.0.Final		b9b8b0d22a4bea0990e346c78a551b0170f8504b
org.kie	business-central-tests-gui	7.33.0.Final		f771a3fe33bd3f77c06b18e118d98ee7106b3551
org.kie	business-central-tests-gui	7.34.0.Final		bcf4e959cd6d588eabf33a1fbf9ab65196b1df47
org.kie	business-central-tests-gui	7.35.0.Final		03eb1d0cce541667d9f6118786556caeab8c1c94
org.kie	business-central-tests-gui	7.36.0.Final		bc5990b527859a18c0c8ba7f01f8d00f64337453
org.kie	business-central-tests-gui	7.36.1.Final		e938480f33a094f7b8e8fbb33a08ddd3a68800e1
org.kie	business-central-tests-gui	7.37.0.Final		771d4e84b9eaf726ef0fbbcd751724756a5e4352
org.kie	business-central-tests-gui	7.38.0.Final		9e6d724f89a8781219fef6452de6ccf961c5d2a3
org.kie	business-central-tests-gui	7.39.0.Final		897d9405ea8387c8342d3b3dbf3838ac72499af3
org.kie	business-central-tests-gui	7.40.0.20200703		0a0d7870e863ee34899391514086f64d6f165304
org.kie	business-central-tests-gui	7.40.0.Final		10bc10e2103df264794c5b3d97fc4e77cf6e4fc4
org.kie	business-central-tests-gui	7.41.0.Final		a5b9d973f4d605fbc2fcb64479af62ea84bb8bb6
org.kie	business-central-tests-gui	7.41.0.t20200723		b7a061f32a5f3573b989303e09a69f70b4da9dd8
org.kie	business-central-tests-gui	7.42.0.Final		431cef26f444b943f8696295bae62d77de3f073b
org.kie	business-central-tests-gui	7.43.0.Final		fafc708db1bb91441486a554daaba16f5a51eb41
org.kie	business-central-tests-gui	7.43.1.Final		1eb25a6475b9af719d4c7c7d69593d1dffb6b2e3
org.kie	business-central-tests-gui	7.44.0.Final		ccb411176f6f135db62ae43ca3e82aea2fd2ab75
org.kie	business-central-tests-gui	7.45.0.Final		dea887f91a122e4debd2e95287bbc43fef755c8f
org.kie	business-central-tests-gui	7.45.0.t20201009		1aee36d56146717bfccdc0243e28810fdd2513a8
org.kie	business-central-tests-gui	7.46.0.Final		ab7f6c7c3dca271d6d40f558d9c8625d614d9850
org.kie	business-central-tests-gui	7.47.0.Final		edc3dec96f678de5a6e4551b5a9d0e8f3c288c9d
org.kie	business-central-tests-gui	7.48.0.Final		66faa0977e8f565af8a12257cd67aa8e4c00ed03
org.kie	business-central-tests-gui	7.49.0.Final		448968cb29ddd32e694c762eba1722738b9d8348
org.kie	business-central-tests-gui	7.50.0.Final		05952a122fcdc373e535ec1d9ba5cd7386a99c27
org.kie	business-central-tests-gui	7.51.0.Final		cccba870a3265bf90f82950fce565295c20e3107
org.kie	business-central-tests-gui	7.52.0.Final		64fbab048af950e37b89f4ef6209f3a7b186daa4
org.kie	business-central-tests-gui	7.53.0.Final		440c68ff9753c79994412d7a0501423d2fe9b94b
org.kie	business-central-tests-gui	7.54.0.Final		11f99e43578a199f0cb703aa470a707068b7d134
org.kie	business-central-tests-gui	7.55.0.Final		8bc09711053438f26f10f0fe3c201cb5a0026815
org.kie	business-central-tests-gui	7.56.0.Final		c02abe1bf333a25fd40b2cd4219e577b5dea1cdf
org.kie	business-central-tests-gui	7.57.0.Final		d00d7aeb514a7034fc560eff0ac922c2aa0f629c
org.kie	business-central-tests-gui	7.58.0.Final		99d286d8a3e25c87f8f3118272d523fdac38de87
org.kie	business-central-tests-gui	7.59.0.Final		8d90734e4e1aebec84a323b09a21c2ce093db3f2
org.kie	business-central-tests-gui	7.60.0.Final		efc3b254e89c4146704784a579b134ff696fd633
org.kie	business-central-tests-gui	7.61.0.Final		2480b55de06ffa5a3ded82af5408f8ff28b542db
org.kie	business-central-tests-gui	7.62.0.Final		09fa881fc31af0b70db9d5ee2207891b6a44b960
org.kie	business-central-tests-gui	7.63.0.Final		47bd117b2019e729cae7efc40d73906a79dd32c2
org.kie	business-central-tests-gui	7.64.0.Final		dce44c0d81863c24156fdc6b555e82eda102b2de
org.kie	business-central-tests-gui	7.65.0.Final		73b84ada3fd5c1caa6116ca7a88c96ab6708f622
org.kie	business-central-tests-gui	7.66.0.Final		ae5ceabd4826d99532c9ebb6d4d23eb6dab66201
org.kie	business-central-tests-gui	7.67.0.Final		e04b5e504df16da36798d52d35deee0f1bc0bf4e
org.kie	business-central-tests-gui	7.68.0.Final		e6a6c3f68a1d3982a179ae441b4fc0b3b70bd9bc
org.kie	business-central-tests-gui	7.69.0.Final		f6bc4b44116625b598491abc5e59f2ae3502f093
org.kie	business-central-tests-gui	7.70.0.Final		b1b9918a6681697d1f1c00e3a38892b5f32506e8
org.kie	business-central-tests-gui	7.71.0.Final		1dedc5db3be902057d90d5139d338b9476ee9d45
org.kie	business-central-tests-gui	7.72.0.Final		8ad63f644da13bfe7be0c8161a97702248376948
org.kie	business-central-tests-gui	7.73.0.Final		c74cfae2ab3962efb69e24914295c8d652644251
org.kie	business-central-tests-gui	7.74.0.Final		05d772cdf721d765173be792be78e6055665cea2
org.kie	business-central-tests-gui	7.74.1.Final		197540a1b755a550cbb19811076fa1e498d57ca0
org.mongodb	casbah-util_2.8.1	2.3.0		2bf51bfb05b0022e727a4c55e27157bd0b428478
org.mongodb	casbah-util_2.8.1	2.3.0-M1		a9ee6f9c22fc81cb3fa0a7f80c6b858c45830dba
org.mongodb	casbah-util_2.8.1	2.3.0-RC1		547bb7583394c4e662cd6ffb6cfc246a87748af8
org.mongodb	casbah-util_2.8.1	2.4.0		1bfe6fb7a00a2eb7f27515140b203d353a11685c
org.mongodb	casbah-util_2.8.1	2.4.1		7a996e79b4ccb6add5e4bac44ee700d8f5520e60
org.mongodb	casbah-util_2.8.1	3.0.0-M1		65316d445d8cf53cc76077d9f6187195a6c5dcc6
org.mongodb	casbah-util_2.8.1	3.0.0-M2		ab4910e4d96e3542a05907f646709031425b77a5
org.opencypher	okapi-neo4j-io	0.1.7		7673d679f72ce2f2979ad54b8d1c20b3c4713084
org.opencypher	okapi-neo4j-io	0.1.8		1093fa58de5e7e1ec8f440461cc1f9380f6cea7c
org.opencypher	okapi-neo4j-io	0.1.9		8cac0ce577a71c34160c5564c95109b4ac6ec8fe
org.opencypher	okapi-neo4j-io	0.2.0		9a02856fc7a6010b03115a2f1d8bd5e24e476d87
org.opencypher	okapi-neo4j-io	0.2.1		ea1f824828336021a5292bc98618e326175b720a
org.opencypher	okapi-neo4j-io	0.2.2		77d34eacf900406c15d7b663f563d4538bdd34e4
org.opencypher	okapi-neo4j-io	0.2.3		602c5b01de4d751ced73aacde8992d29554afa13
