ai.grakn.kgms	core	1.4.3		e0d49af654fb61f5f6ccf08e53e868ed2be0232c
edu.amherst.acdc	acrepo-services-ldcache-file	1.0.7		b70c41254a548a2f4fef8bc10d6412aebbaddac9
eu.xenit.alfred.api	alfred-api-233	6.1.0		N/A
fr.wseduc	mod-postgresql	0.1.0		1a906868647aadd552bedb6ef39356c101d9f36f
fr.wseduc	mod-postgresql	0.1.1		59dcd3fe90519621376b1cda4c0087efc515d89b
fr.wseduc	mod-postgresql	0.1.2		9101951b47e2175c9816e445bd32281f918ab7f2
io.dangernoodle	dn-scm-github	0.1.0		N/A
io.dangernoodle	dn-scm-github	0.1.1		N/A
io.dangernoodle	dn-scm-github	0.1.2		N/A
io.edurt.datacap	datacap-jdbc-monetdb	1.10.0		fe17a6836adb43a148b8e9b726a8217b87906063
io.edurt.datacap	datacap-jdbc-monetdb	1.10.0	plugin	31061546e7f9cef92290789d2bf4ebc2a5500ef5
io.edurt.datacap	datacap-jdbc-monetdb	1.11.0		4647e52bd5b2c2df89533ff2028f78fc2bf8bef1
io.edurt.datacap	datacap-jdbc-monetdb	1.12.0		20a5947bc87e396f4ab366afbf775264ccc6e9ec
io.edurt.datacap	datacap-jdbc-monetdb	1.13.0		c44c7e34d847a67cfafbf73b1def5ddab914efe0
io.edurt.datacap	datacap-jdbc-monetdb	1.14.0		86be1be81e7fb65dc3d345d5b5da5e8f9da50a06
io.edurt.datacap	datacap-jdbc-monetdb	1.15.0		8d58f3e29e3153b94a437cede9d0003b8acca748
io.edurt.datacap	datacap-jdbc-monetdb	1.16.0		ec0719fb1b56b55efd3686d5135ae9491de3be6c
io.edurt.datacap	datacap-jdbc-monetdb	1.17.0		c6a50d449d3bb0ab7fc9b340ae946e84b6f4dddb
io.edurt.datacap	datacap-jdbc-monetdb	1.18.0		fee9831f61b3ecbe582153c11b8811e57fbeaa60
io.edurt.datacap	datacap-jdbc-monetdb	1.6.0		b49e4631e8f0f216d87f5c3860ad2debe6871695
io.edurt.datacap	datacap-jdbc-monetdb	1.6.0	plugin	64af3f77e1001f00b5683e9382cd0d28e536e24f
io.edurt.datacap	datacap-jdbc-monetdb	1.7.0		403d9e90719ae45246a7a819c84647f0ccb0ac4f
io.edurt.datacap	datacap-jdbc-monetdb	1.7.0	plugin	bdbb69b53782ed9024b589fad1f020069d3d348e
io.edurt.datacap	datacap-jdbc-monetdb	1.8.0		a6f199279f626a783a7cc773d8846f397a1ef171
io.edurt.datacap	datacap-jdbc-monetdb	1.8.0	plugin	4124efe22dd99702e12c2fec21d7fa558610e1f2
io.edurt.datacap	datacap-jdbc-monetdb	1.9.0		4035ea6e63177302af4f9dd6440ce64105765e1c
io.edurt.datacap	datacap-jdbc-monetdb	1.9.0	plugin	3947362f32c7a32b3db4ab207837119cbc808f2e
io.edurt.datacap	datacap-jdbc-monetdb	2024.01.1		10a0fa0b8d442dbecbeb0b45cbb38a58d2ace925
io.edurt.datacap	datacap-jdbc-monetdb	2024.02.1		a25f08934c534c9ae90b586a23d2f129b91978ef
io.edurt.datacap	datacap-jdbc-monetdb	2024.03.1		8c2a58ea1b6627d1b482616c4d5a548e85632ba7
io.edurt.datacap	datacap-jdbc-monetdb	2024.03.2		3dceb744e96f63f51ce38a7892047f115eb2214f
io.edurt.datacap	datacap-jdbc-monetdb	2024.03.3		5c73fed1eb178f23dcac657bce392adae8ed5195
io.edurt.datacap	datacap-jdbc-monetdb	2024.03.4		27d48bc43f2a9c419312ee95ed09e390487a7b27
io.edurt.datacap	datacap-jdbc-monetdb	2024.03.5		f7fdde931140969e933eb49765bc39ca966809a4
io.edurt.datacap	datacap-jdbc-monetdb	2024.03.6		faabf12beaf06f979455c19d88ec8fbc9aacc2f7
io.edurt.datacap	datacap-jdbc-monetdb	2024.03.7		fe38d22d0d29bcb158bf0694b1951923ed55d16a
io.edurt.datacap	datacap-jdbc-monetdb	2024.03.8		cae65a9b02c770ea1a884b65e3f62fa017db9b1a
io.edurt.datacap	datacap-jdbc-monetdb	2024.03.9		c418b12af861648a69e1547e13cd8b3d2c177226
io.edurt.datacap	datacap-jdbc-monetdb	2024.3.10		8840882d7489919325cbdf342e19e7c7cbf13f22
io.edurt.datacap	datacap-jdbc-monetdb	2024.3.11		958e56e575942f3bbc1c511af6fa34799fdef68e
io.edurt.datacap	datacap-jdbc-monetdb	2024.3.9		1ac7f9f88490f2c07c4ab0a3965b35bc6bb641b2
io.edurt.gcm.framework	gcm-framework-test	1.2.0		2d69db003dc6113c7114300ebec06b488b0404ac
io.edurt.gcm.framework	gcm-framework-test	1.2.1		e3654856dc467cf855aaa601c4cf767c97da60c6
io.edurt.gcm.framework	gcm-framework-test	1.2.2		cc3950130c4b7d8d39be0e5afa6728158c9e20e2
io.edurt.gcm.framework	gcm-framework-test	1.2.3		56e4884a24e1719e13e8583526713d4e24b39aee
io.edurt.gcm.framework	gcm-framework-test	1.2.4		2c25a7c443cf2f533711056e489b9001ab50cdc4
io.edurt.gcm.framework	gcm-framework-test	1.2.5		da482642d4d3cef2fda99ea951f767ba4722d009
io.edurt.gcm.framework	gcm-framework-test	1.2.6		f47a87bbfe78e7c3ead61ff60dc97090aae7a925
io.gitee.litong	groovy-sdk	1.0.4		97428efc93f9a8d123c9eb689d93932de6d10b94
io.gitee.litong	groovy-sdk	1.0.5		1a3dacbb103550706f227586b483f57497f41a40
io.gitee.litong	groovy-sdk	1.0.6		4ef4bc179459ee1023c72242e2c6cd9b27fe21a2
io.gitee.litong	groovy-sdk	1.0.7		c6254f28ef16b3d8076da06850fd7b8cd7fe8b77
io.gitee.sabero	gps	1.0.0		9b175dba6dc385dfd0316a081b89629d3010441d
io.github.bovane	bovane-framework	1.0.0		e971c3bb1c35488aecacb20716e5afb8c068ba1e
io.github.danielliu1123	grpc-transcoding	3.3.0		5289dc75baa3b623fac12f3d0d6fb0d00d8cae84
io.github.danielliu1123	grpc-transcoding	3.3.0	optional-support	8ce0162f4caacb063ca4450dad0ba0e4b7d4affb
io.github.danielliu1123	grpc-transcoding	3.3.0-RC1		f6c3c76dcdf3049f89487a6a2fb3644b1bdc799a
io.github.danielliu1123	grpc-transcoding	3.3.0-RC1	optional-support	0d9797e60105d8eea0a0da9d115db99b5aa1b37d
io.github.danielliu1123	grpc-transcoding	3.3.0-RC2		79ef68d3d0aef1271986edba637870ea26fe1824
io.github.danielliu1123	grpc-transcoding	3.3.0-RC2	optional-support	8a379345fa0420c19d4bca16fa14b75f8666b8fc
io.github.danielliu1123	grpc-transcoding	3.3.1		58847c1937625bcfdc27cb96a3c9ce5ad815f068
io.github.danielliu1123	grpc-transcoding	3.3.1	optional-support	47d717ac89edf3e1ffd0d9456478d63642ce9a17
io.github.danielliu1123	grpc-transcoding	3.3.1-RC1		24c93d4dc3baa26f08bbf9ce83dea310ab237f66
io.github.danielliu1123	grpc-transcoding	3.3.1-RC1	optional-support	b209c19092b261dc2196f85090212a149b4b0beb
io.github.danielliu1123	grpc-transcoding	3.3.2		50ab544e608a65cc6ebe8163a659d9d8eb38e09e
io.github.danielliu1123	grpc-transcoding	3.3.2	optional-support	36ca3f44ef09e90d8dcf6445d75aa02f51e784fb
io.github.danielliu1123	grpc-transcoding	3.3.2-RC1		4a4888a40accd0ccd6eb46d9860a878e505e24a5
io.github.danielliu1123	grpc-transcoding	3.3.2-RC1	optional-support	d5f6d3cce9a1550cb084480884b9558e7e9a58f8
io.github.danielliu1123	grpc-transcoding	3.3.3		908b096a2cc2dee8a0f86d1dc494e527c352c8b7
io.github.danielliu1123	grpc-transcoding	3.3.3	optional-support	e00fb5b39fda1b1adad4f7a414e43f70dccec2a4
io.github.danielliu1123	grpc-transcoding	3.3.4		7915471e8f19f19b39a243611be32b6adf62b4d4
io.github.danielliu1123	grpc-transcoding	3.3.4	optional-support	2a2765c22e153d1bb95b5d1d38d777878addf904
io.github.danielliu1123	grpc-transcoding	3.3.5		fd9415c7400409d6385ca65a85e749df4d9eaaf6
io.github.danielliu1123	grpc-transcoding	3.3.5	optional-support	d75094d817f6e32eb29df830b1b095a8b25973dd
io.github.danielliu1123	grpc-transcoding	3.3.5.1		690600cdb8b2693a9fba9895b19cb8207cf62ff1
io.github.danielliu1123	grpc-transcoding	3.3.5.1	optional-support	932fa923206846c259b59ec695e94344dc103ded
io.github.danielliu1123	grpc-transcoding	3.3.5.2		70597e725c4fcac6cd525d1ed3e3465015cc3da9
io.github.danielliu1123	grpc-transcoding	3.3.5.2	optional-support	3118306abbdd90bc77da5dd2678fba2da1f64325
io.github.danielliu1123	grpc-transcoding	3.4.0		02a048769c08be347cdca9903fb39324f178a632
io.github.danielliu1123	grpc-transcoding	3.4.0	optional-support	032c4eaf88ea64479fa47e16a4d4f64667609800
io.github.danielliu1123	grpc-transcoding	3.4.1		15e0bfa8af4a1667e2cd7d6333a903d95c78fa5b
io.github.danielliu1123	grpc-transcoding	3.4.1	optional-support	0737dfa551265205aa514a6f1fb8cf7f74969d07
io.github.danielliu1123	grpc-transcoding	3.4.2		6c286ef374e28a27421a4a0dfd27133ca816165b
io.github.danielliu1123	grpc-transcoding	3.4.2	optional-support	f70b2b6cf927bd59c3b550fc9f5dd7c35d7a2d56
io.github.danielliu1123	grpc-transcoding	3.4.3		3a7590bbb08a9311b48251502a84f25c1adb9ebb
io.github.danielliu1123	grpc-transcoding	3.4.3	optional-support	800be5e424853c3d6ed702b97641efc8cc7465ca
io.github.danielliu1123	grpc-transcoding	3.4.3.1		88229b058812166d99e68f500dfe5c1ee7f0c301
io.github.danielliu1123	grpc-transcoding	3.4.3.1	optional-support	a7e7600681c558014065c01103734fbf5ea1f2f0
io.github.danielliu1123	grpc-transcoding	3.4.4		c4f5039a7dd50a16836e406a17bbdd804974db62
io.github.danielliu1123	grpc-transcoding	3.4.4	optional-support	89be9a3b48b08eb023f0e6b1940c6f85a7c6c265
io.github.danielliu1123	grpc-transcoding	3.4.5		8346237cadd8822603c536be593bb930b45b42af
io.github.danielliu1123	grpc-transcoding	3.4.5	optional-support	aa361f1be661b8cc1618bf2b484d8474f4c2cf49
io.github.egonw.bacting	managers-cdk	0.0.10		ee117c65fa7c2e411cd638cd80ac6132c6754f90
io.github.egonw.bacting	managers-cdk	0.0.11		5e255d176b54be3a5c1a170a2928a9f7b0d130ce
io.github.egonw.bacting	managers-cdk	0.0.12		b6b7266d83aa5459b0473f7d1c77c1ad9b5910b2
io.github.egonw.bacting	managers-cdk	0.0.13		3b6baa699778d2f65fda83e9511fce12c02bdd88
io.github.egonw.bacting	managers-cdk	0.0.14		99d2f764e54f2fa69e2a98de5020f128d7145b09
io.github.egonw.bacting	managers-cdk	0.0.15		644af5e5eaff8537dd65355e946b132e7c6641cf
io.github.egonw.bacting	managers-cdk	0.0.16		ed198c83c7853e4152ea2ffd8988a3f18a974178
io.github.egonw.bacting	managers-cdk	0.0.17		a11dc48cb83c1a0dfb307d286e2906c9076764f8
io.github.egonw.bacting	managers-cdk	0.0.18		1fd31dd2115eb4298ca1120c85bb37c63c76ee3f
io.github.egonw.bacting	managers-cdk	0.0.19		4f2139e51bcdec33564adff9cd380d3550034b87
io.github.egonw.bacting	managers-cdk	0.0.20		8d7b361f28468144c77d2315dc87dd09abcda34c
io.github.egonw.bacting	managers-cdk	0.0.21		393fc9122210ba0fca195753ef14bbb48cc267cf
io.github.egonw.bacting	managers-cdk	0.0.22		be35f070114f8c683c2b53d9795ddc6e6f2d52d8
io.github.egonw.bacting	managers-cdk	0.0.23		8e70e3f4dcbe1a7a235bba0054f8ee52ce8565e6
io.github.egonw.bacting	managers-cdk	0.0.24		63a68c7a10d03e79d4fb7099caa042ce50c63154
io.github.egonw.bacting	managers-cdk	0.0.25		fe50f416b35f67f65d6996cafc82e5af28ba7d34
io.github.egonw.bacting	managers-cdk	0.0.26		5903586f568cfa716cf8ddfe4c43e52656da284d
io.github.egonw.bacting	managers-cdk	0.0.27		b75e5564600de4fcebcef11b259a9b6ee20545d0
io.github.egonw.bacting	managers-cdk	0.0.29		d5a19541d27a6e7deb4c45e8d5d4d30a91720101
io.github.egonw.bacting	managers-cdk	0.0.30		4630e56fe507740744fc908d7434133d36ecea69
io.github.egonw.bacting	managers-cdk	0.0.31		7a1ba3569e7b1eb4fec60a15f99b2cb67943f0b1
io.github.egonw.bacting	managers-cdk	0.0.32		8b265007a531f59482befb7188d557f4482f2a46
io.github.egonw.bacting	managers-cdk	0.0.33		ec639d2cf4660f60109201a516b02672e4e6d5b4
io.github.egonw.bacting	managers-cdk	0.0.34		a74cfe09ea4f67a6fe556cad157c7f8cffecd2e7
io.github.egonw.bacting	managers-cdk	0.0.35		8b11996f6bed29390ec6abc8cd10d75a2330ba69
io.github.egonw.bacting	managers-cdk	0.0.36		75d5dc474a29c4fa9f2d22eb156a03e750b612e9
io.github.egonw.bacting	managers-cdk	0.0.37		17ad49f8ac5f6249340dec39942af8f005e99e94
io.github.egonw.bacting	managers-cdk	0.0.38		569755e8b0f354d30a5cb2b5f32d992843e279b1
io.github.egonw.bacting	managers-cdk	0.0.39		174319b6404b62a0a7dd25d2aeab14d2088b581f
io.github.egonw.bacting	managers-cdk	0.0.40		86118b3080b8dc81d1884eb560f83888034c6134
io.github.egonw.bacting	managers-cdk	0.0.41		e90b8145866cdd68d206b4ea5dd9f66c5825e954
io.github.egonw.bacting	managers-cdk	0.0.42		ffc664ea53107a7de07db6f87e73737d3395169c
io.github.egonw.bacting	managers-cdk	0.0.43		d8eb1df8c898a8ca8fe7fa0006ddd631058799f7
io.github.egonw.bacting	managers-cdk	0.0.44		08e3d7f8dfbd362e490cc4607c9d9cb4c4dd969c
io.github.egonw.bacting	managers-cdk	0.0.45		7479cf3ac3dc8851b9786b298ea1de025da54c8b
io.github.egonw.bacting	managers-cdk	0.0.5		0d8f54c49d744f9bf4cc01ec9145ffcdc679f4c9
io.github.egonw.bacting	managers-cdk	0.0.7		9044df7451cdd2d6eb9f247f6f6e5704dfe6a369
io.github.egonw.bacting	managers-cdk	0.0.8		451002830e2e2bd9c1f539c263fd3e184f4d07fa
io.github.egonw.bacting	managers-cdk	0.0.9		3bb40884a8d3fbabec03af307ecc2e660c810d57
io.github.egonw.bacting	managers-cdk	0.1.0		cfbe5431ffccd9b9a7d500944a825659c3a2fb89
io.github.egonw.bacting	managers-cdk	0.1.1		0d5935e3975d3ac3cda71cabd6fae88b67502dd9
io.github.egonw.bacting	managers-cdk	0.1.2		56fcb99e83ae25e3d597f4acd3e1872efde09db4
io.github.egonw.bacting	managers-cdk	0.3.0		d6f51b115850bcd996b1f9b50f09be7e7f920a4f
io.github.egonw.bacting	managers-cdk	0.3.1		c077a1588280431e0dd3d1823e8be1f4cf0b8098
io.github.egonw.bacting	managers-cdk	0.3.2		1a143c35329f975afe47da279e58105c989e60a5
io.github.egonw.bacting	managers-cdk	0.3.3		39157e8f0b917bfcc3a59cdbfc1f38e75b17dd46
io.github.egonw.bacting	managers-cdk	0.3.4		18afb967dddb6a41cd1635c2b989b0e5ee319990
io.github.egonw.bacting	managers-cdk	0.3.5		a9536095e209ef78899cb5fa7ded144b5d8b6c72
io.github.egonw.bacting	managers-cdk	0.3.6		5dfb8647ec59bfebd7ed86ff3972b4484c192164
io.github.egonw.bacting	managers-cdk	0.4.0		478e7fb52731fa14c5c5795ac2ad5b664d82c52e
io.github.egonw.bacting	managers-cdk	0.4.1		d71d389be517db9084504c6170ab63482bbd07e7
io.github.egonw.bacting	managers-cdk	0.5.0		673dec9c0ba32d08dc5fa6e93c895a47a8790a38
io.github.egonw.bacting	managers-cdk	0.5.1		7ff1400ae293a9a07abc75c83ac8264abd8ee3f8
io.github.egonw.bacting	managers-cdk	0.5.2		5669696b860f4ba3d6e828502be27b3e8ad540e1
io.github.egonw.bacting	managers-cdk	1.0.0		3f4c0a3f889a9d898529fd219c1b0add899080cb
io.github.egonw.bacting	managers-cdk	1.0.1		c632253f94bd93cefdeb7a41bb6e92651eff7641
io.github.egonw.bacting	managers-cdk	1.0.2		f8a391dfe8afe67aeed29ced30347b4f82d32d01
io.github.egonw.bacting	managers-cdk	1.0.3		74f8548dedeb9330c8b746d9ce36f70fe8cb127c
io.github.egonw.bacting	managers-cdk	1.0.5		5c0f15fae004e2ce98fb25837bee4a63b57ddd4c
io.github.fishlikewater	raiden-crypto	1.0.1		3bd0025aca81029ae3cb285b95c315e7d4ddf2bb
io.github.fishlikewater	raiden-crypto	1.0.3		8fe0ef9bb99a9538e4debe690f8f1ed5d5cdaa84
io.github.fishlikewater	raiden-crypto	1.0.4		dc2c3d4cfb9fecab3b793e2a42f7e927dbc52f05
io.github.fishlikewater	raiden-crypto	1.0.5		a8715e4f7b76956cc9e51c64581adea49f1417ab
io.github.fishlikewater	raiden-crypto	1.0.6		b7a7a4842e21db2c07d13929671b10c3b6034d0d
io.github.fishlikewater	raiden-crypto	1.0.8		9dbdb27fe7fb9f9a4c776fbc0da79552b4be7f27
io.github.fishlikewater	raiden-crypto	1.0.9		2a96d86d83c7e3efe2f27f7f6e3b54ac17f804a4
io.github.fishlikewater	raiden-crypto	1.1.0		f786de18963317afb3aab3ac063615471b40aadb
io.github.fishlikewater	raiden-crypto	1.1.1		7df08d03ff983aa7dd3988fcae307f45ab4486ee
io.github.fishlikewater	raiden-crypto	1.1.3		8d78ef3a33ec8113e89cf72846e15eb7fcbf1d6b
io.github.fishlikewater	raiden-crypto	1.1.4		860f162bb8e3b631f6eae3f2aa7bfe7377b7aaf4
io.github.javpower	kvstore-spring-boot-starter	2.7.13		39ed5f185530cdc2ea5d7e61076f488dd736b620
io.github.javpower	kvstore-spring-boot-starter	2.7.14		a6b2e0ff6791293ff28bde66cb0b6c7cc984a083
io.github.open-accelerators	case-root-cause-analysis	1.0.2		N/A
io.github.tomgarden	lib_log	0.1.22		N/A
io.github.tomgarden	lib_log	0.1.23		N/A
io.github.tomgarden	lib_log	0.1.25		N/A
io.github.zj565061763.kmp	compose-nested-iosx64	1.0.0-alpha01		N/A
io.github.zj565061763.kmp	compose-nested-iosx64	1.0.0-alpha01	metadata	4bc6f2c16506089333cdcc23dfda067962392486
io.gitlab.mateuszjaje	gitlab4s-tmp-sttp-try_2.12	0.2.5.4		09e3fcd24473465055a0dc3735aa1d4285fe4cc7
io.gitlab.mateuszjaje	gitlab4s-tmp-sttp-try_2.12	0.2.5.5		1736329439325ce3c3f0aea6f52908d12e6b8f6a
io.iden3	circomwitnesscalc	0.0.1-alpha.1		N/A
io.iden3	circomwitnesscalc	0.0.1-alpha.2		N/A
io.iden3	circomwitnesscalc	0.0.1-alpha.3		N/A
io.iden3	circomwitnesscalc	0.0.1-alpha.4		N/A
io.jexxa	Jexxa	1.4		9ba3b4de792964f560063c5be25212e12689cda9
io.jexxa	Jexxa	1.4.1		235db6a3521fadf72d3cdb7b8cc37e941599e2c0
io.jexxa	Jexxa	1.4.2		9cb9f5a87ab26413c55652da86673ceacf9f11a1
io.ktor	ktor-server-jetty-jakarta	2.3.0		a46f3a8f9fe7ec1a8a29d07cd2c29ec6d0a7d8ec
io.ktor	ktor-server-jetty-jakarta	2.3.0	all	784489c4b0d8d6303817138153de95b2751752f0
io.ktor	ktor-server-jetty-jakarta	2.3.1		22ab4076960775b0453b6d5dae3e85bd5f78de9f
io.ktor	ktor-server-jetty-jakarta	2.3.1	all	784489c4b0d8d6303817138153de95b2751752f0
io.ktor	ktor-server-jetty-jakarta	2.3.10		a780e883e5dd45c39b3b5482e14dbced38d83914
io.ktor	ktor-server-jetty-jakarta	2.3.11		a780e883e5dd45c39b3b5482e14dbced38d83914
io.ktor	ktor-server-jetty-jakarta	2.3.12		a780e883e5dd45c39b3b5482e14dbced38d83914
io.ktor	ktor-server-jetty-jakarta	2.3.13		a780e883e5dd45c39b3b5482e14dbced38d83914
io.ktor	ktor-server-jetty-jakarta	2.3.2		b7265c3160c4ade28228b6830d8d17174d0dc8c9
io.ktor	ktor-server-jetty-jakarta	2.3.2	all	784489c4b0d8d6303817138153de95b2751752f0
io.ktor	ktor-server-jetty-jakarta	2.3.3		d12b6603b687bab2f8c75c32667f376937e0a28c
io.ktor	ktor-server-jetty-jakarta	2.3.3	all	784489c4b0d8d6303817138153de95b2751752f0
io.ktor	ktor-server-jetty-jakarta	2.3.4		fe97dd9b90a712818f94fcacc83e4eac7fa56e15
io.ktor	ktor-server-jetty-jakarta	2.3.4	all	784489c4b0d8d6303817138153de95b2751752f0
io.ktor	ktor-server-jetty-jakarta	2.3.5		a780e883e5dd45c39b3b5482e14dbced38d83914
io.ktor	ktor-server-jetty-jakarta	2.3.6		a780e883e5dd45c39b3b5482e14dbced38d83914
io.ktor	ktor-server-jetty-jakarta	2.3.7		a780e883e5dd45c39b3b5482e14dbced38d83914
io.ktor	ktor-server-jetty-jakarta	2.3.8		a780e883e5dd45c39b3b5482e14dbced38d83914
io.ktor	ktor-server-jetty-jakarta	2.3.9		a780e883e5dd45c39b3b5482e14dbced38d83914
io.ktor	ktor-server-jetty-jakarta	3.0.0		82c9a593ab1120af6c51cefde7b4245965573b8b
io.ktor	ktor-server-jetty-jakarta	3.0.0-beta-1		82c9a593ab1120af6c51cefde7b4245965573b8b
io.ktor	ktor-server-jetty-jakarta	3.0.0-beta-2		82c9a593ab1120af6c51cefde7b4245965573b8b
io.ktor	ktor-server-jetty-jakarta	3.0.0-rc-1		82c9a593ab1120af6c51cefde7b4245965573b8b
io.ktor	ktor-server-jetty-jakarta	3.0.0-rc-2		82c9a593ab1120af6c51cefde7b4245965573b8b
io.ktor	ktor-server-jetty-jakarta	3.0.1		82c9a593ab1120af6c51cefde7b4245965573b8b
io.ktor	ktor-server-jetty-jakarta	3.0.2		82c9a593ab1120af6c51cefde7b4245965573b8b
io.ktor	ktor-server-jetty-jakarta	3.0.3		82c9a593ab1120af6c51cefde7b4245965573b8b
io.ktor	ktor-server-jetty-jakarta	3.1.0		82c9a593ab1120af6c51cefde7b4245965573b8b
io.ktor	ktor-server-jetty-jakarta	3.1.1		82c9a593ab1120af6c51cefde7b4245965573b8b
io.ktor	ktor-server-jetty-jakarta	3.1.2		28cbbd267e2cdbea0a637d71db8f57b788a419c0
io.ktor	ktor-server-jetty-jakarta	3.1.3		28cbbd267e2cdbea0a637d71db8f57b788a419c0
io.mateu	lifecycle	1.0.1		5b79074ebd4ae2679d58d859d9fc7c21e390dec4
io.mateu	lifecycle	1.0.2		1509e6f60f807d236cae43cde336e4b613179664
io.mateu	lifecycle	1.0.3		b1d9e2a4613c9a4e88d56bccb25065041befa1d6
io.mateu	lifecycle	1.0.4		eacf2720d5bb421c360159e96308a861a50390fb
io.monadasync	monadasync-root_2.11	0.1.0		9c263289163383a3a075cb1398d94436d29c4529
io.runon.cryptocurrency	exchanges	0.0.1		2cca3f019e08597bee9ddd88a54185e8803b1779
io.runon.cryptocurrency	exchanges	0.0.2		6d1b15c40811ea510b989d0c3b4d5c50d3f8cd60
io.runon.cryptocurrency	exchanges	0.0.3		1acb22267b85d887f16814ad34f0b37db9f3ef06
io.runon.cryptocurrency	exchanges	0.0.4		6c36c9599bfacbd0e20617969c233ac39fd2b1f2
io.runon.cryptocurrency	exchanges	0.0.5		0150ee9dfd527c36a8bf47bd5495a24ef2ef3cfb
io.runon.cryptocurrency	exchanges	0.0.6		a86b73ad6f11d72e560c12315980777ec13ca7bc
io.runon.cryptocurrency	exchanges	0.0.7		b46001ed72572832af8068918dba54e883a868c5
io.runon.cryptocurrency	exchanges	0.0.8		b07a56c1449ffcbcd439844fa4e7dfd06c79bf40
io.runon.cryptocurrency	exchanges	0.0.9		a7bfb4ff01269986d41654cff9abae46aa98f32a
io.runon.cryptocurrency	exchanges	0.1.0		9da0f4f947b46080ed82ebf2ac4a56551719a28f
io.runon.cryptocurrency	exchanges	0.1.1		97c60ed7073e712522990f419cb508af73579ec7
io.runon.cryptocurrency	exchanges	0.1.2		f7ecc9ecc38872939baed71d3fbf96c23593ba46
io.runon.cryptocurrency	exchanges	0.1.3		1338f7e14fde964a862cf3f1a5c6efbef8b8417f
io.runon.cryptocurrency	exchanges	0.1.4		5e606d581ee5461460fb1644a957aa4956114bc0
io.runon.cryptocurrency	exchanges	0.1.5		12603f09203fa3c68f8588631a063e8a93b2f1a9
io.runon.cryptocurrency	exchanges	0.1.6		511b0d58f1487290033099d3e5f4f1f17cd72690
io.runon.cryptocurrency	exchanges	0.1.7		1b2f71ab6ce5081c8a11364278fed8b9b2a68fa9
io.runon.cryptocurrency	exchanges	0.1.8		77e736224ed9e99c74d1b385b09f900936c81317
io.runon.cryptocurrency	exchanges	0.1.9		7d897353ae234f6e4e5a43ebb8664434ac20229d
io.runon.cryptocurrency	exchanges	0.2.0		fed829296342c0b90b862ed7b8cc7e8ae87346f4
io.runon.cryptocurrency	exchanges	0.2.1		7b0e220aa64a52b2cb66379a5068172273ce8bcf
io.runon.cryptocurrency	exchanges	0.2.2		2c40516ac04bd2b3e3592879cec920b35fb1d9c5
io.runon.cryptocurrency	exchanges	0.2.3		3f2c173aefc9ecd84c028e0301773bb24f9693e5
io.runon.cryptocurrency	exchanges	0.2.4		cc717f422ccbcc5acb93dbf6937e4ebea44ab1f1
io.scalajs	qwery-core_2.11	0.3.8		9da078955ab6f3f3ccb1675fc89d927918731925
io.vertx	vertx-micrometer-metrics	3.5.1		4b3c039001ce6c3a9944f6b6f2d53570c6056da3
io.vertx	vertx-micrometer-metrics	3.5.2		9ccf7ec9fc698e54bfaaac4e5907886f3c9982b9
io.vertx	vertx-micrometer-metrics	3.5.2.CR1		ff52ee7e83b13d07713e6619af54794dafcec42b
io.vertx	vertx-micrometer-metrics	3.5.2.CR2		8ecf30817d433c6f5fc596502ff9cfdc60f9e4a6
io.vertx	vertx-micrometer-metrics	3.5.2.CR3		c4ddd5ed3d853c3038c07185641a8da768c74361
io.vertx	vertx-micrometer-metrics	3.5.3		9c7056213caf4b8fee9cf1b6d3eca7ad60e07c88
io.vertx	vertx-micrometer-metrics	3.5.3.CR1		c8053f3413705b22149a08320b12da05e7a1104e
io.vertx	vertx-micrometer-metrics	3.5.4		769c978b749887b411844073ecbf7c31277e8b67
io.vertx	vertx-micrometer-metrics	3.6.0		50bf30ee792e073a694fe2fa88704a33969e9bd0
io.vertx	vertx-micrometer-metrics	3.6.0.CR1		12e842954ddd3813e7fb411c24ee763789cdf8f1
io.vertx	vertx-micrometer-metrics	3.6.0.CR2		4e73650ea259d1e59016242e3e00b52de0174aa2
io.vertx	vertx-micrometer-metrics	3.6.1		5e18a5eb445d60b4d0dfcb3fc929ad5a01d525bc
io.vertx	vertx-micrometer-metrics	3.6.2		fe27979250fe12d28fcf3a02997b995c1601a94e
io.vertx	vertx-micrometer-metrics	3.6.3		9bf0ad05a5710dc09725ee62605b33c41dcdbf7a
io.vertx	vertx-micrometer-metrics	3.7.0		a368246ab485fbf4d0e43a1f428fdafb429a681c
io.vertx	vertx-micrometer-metrics	3.7.1		ad76312e3c769a1f818a57b0c62f2a716dd22352
io.vertx	vertx-micrometer-metrics	3.8.0		68b126d422f38f35a1b0a3138afe8a4395b70dbd
io.vertx	vertx-micrometer-metrics	3.8.1		79f8a5f608bb3b1f6a3901c4613c13da8cdba330
io.vertx	vertx-micrometer-metrics	3.8.2		aa3f3b91501414b18e7b5c85d543fb667972edef
io.vertx	vertx-micrometer-metrics	3.8.3		fc1d8b4218fc25f2df29c8dec9f16d7a2eb028cc
io.vertx	vertx-micrometer-metrics	3.8.4		ade05ac4d14bef83b8d5f87c3e2f677387898f78
io.vertx	vertx-micrometer-metrics	3.8.5		effd1f5662da3547720c489bdd17a78eeac02138
io.vertx	vertx-micrometer-metrics	3.9.0		962ecd02c3ea37ff123352c9e111b042cfa54ae6
