acegisecurity	acegi-security-resin-lib	0.6.1	-	22dce0c8b8c89169364e78b3ffb74e03e661185c
org.scalatra.scalate	scalate-less_2.12	1.9.4-RC1	-	c09042e498cb4f28a489dc6b0cf329a72224d3fe
org.scalatra.scalate	scalate-less_2.12	1.9.5	-	3d743f99a45aacea3277b16a5cf0b6d93cfe791f
org.scalatra.scalate	scalate-less_2.12	1.9.6	-	7d5dad045bd0e47a53ec07d125171cd197b38482
org.scodec	scodec-core_3.0.0-M3	2.0-11-6363389	-	e5a05a43bfe250657435c0c490f195c630fdfb6d
org.scodec	scodec-core_3.0.0-M3	2.0-14-b0784f3	-	253da8109f083d7dcf76d81b55428738b82597d4
org.scodec	scodec-core_3.0.0-M3	2.0-15-685d31d	-	8afc0f73c2facb68c97417c07376a9b7a25ee519
org.scodec	scodec-core_3.0.0-M3	2.0-16-e40cb1a	-	e88502321a1dc9e057fe1122f08f0533318931bc
org.scodec	scodec-core_3.0.0-M3	2.0-17-e333dd9	-	fd7a8b6d4c836d76376246c29011ead516adb445
org.scodec	scodec-core_3.0.0-M3	2.0-18-cfe4419	-	07d4b59ec29de1c64ad9d7bf0b7c0d4826175ddd
org.scodec	scodec-core_3.0.0-M3	2.0-20-8fa9ab7	-	317cc39bc892db895d692c72789cc831c098cea8
org.scodec	scodec-core_3.0.0-M3	2.0-22-8d41250	-	45e18044cc6f001e5128d4ee4ed649010e7fd4c9
org.scodec	scodec-core_3.0.0-M3	2.0-24-f4fb1ec	-	738c788a9f1ebd67c1cf0a215c1f685bb7aa6e71
org.scodec	scodec-core_3.0.0-M3	2.0-26-be4b366	-	fafdb5a4aad0991b02dfe929c42bd8da551e283a
org.scodec	scodec-core_3.0.0-M3	2.0-27-3fb62fc	-	25b29b4c4588dcc4fbfcc90bb851a14e4005ea13
org.scodec	scodec-core_3.0.0-M3	2.0-5-2c9b5c1	-	07781973201c4ad3aba894a7822cc6e83508864e
org.scodec	scodec-core_3.0.0-M3	2.0-7-124d285	-	e23829c674b8c69f8a728a575aa503026c80c9ed
org.scodec	scodec-core_3.0.0-M3	2.0-9-4c86b95	-	b86548af9b1c6686ba4b40eaf6a5589757a5fc95
org.scodec	scodec-core_3.0.0-M3	2.0.0-M3	-	c4710c5701002ea16631e02b5beb3b3e8133d628
org.scodec	scodec-core_3.0.0-M3	2.0.0-RC1	-	b0652a003059eed3f1afab0128c58a3fe3ce641a
org.seedstack.seed	seed-rest-specs	2.1.0	-	0fd0c45a5ebd41c06d118ee768e0d584ccad580d
org.seedstack.seed	seed-rest-specs	2.2.0	-	cc404cc9f21d38c809946949f6d476c0133f6ae3
org.seedstack.seed	seed-rest-specs	2.2.1	-	baef3fbf19592ce8c72cadf6fa5eef3da89ebd45
org.seedstack.seed	seed-rest-specs	2.3.0	-	b22715d17fa62423998213ac3e1a219316aaaaa0
org.seedstack.seed	seed-rest-specs	2.3.1	-	6d845a6e9f3fb4a2f9990def938dc2c3b5bfe898
org.seedstack.seed	seed-rest-specs	2.3.2	-	5172b37c5323d8ac316d3305e8bb85d1987a2aec
org.seedstack.seed	seed-rest-specs	2.3.3	-	707bd56c92cc0da0e9ffbd986ca80c2bb1834da5
org.seedstack.seed	seed-rest-specs	2.3.4	-	53191d5c6c6bc7b7ce692cbaeeb2e4c5daed280e
org.seedstack.seed	seed-rest-specs	3.0.0	-	46ca47046afde37bbb93bdc72a9d2c8e4cb1caa2
org.seedstack.seed	seed-rest-specs	3.0.1	-	37a00d66c419857e6b1827bfc6643e68fc6b8a4f
org.seedstack.seed	seed-rest-specs	3.0.2	-	7982e2c98fe3150aca4d8fa4ca24b7e51a0250f0
org.seedstack.seed	seed-rest-specs	3.0.3	-	1cf590d89ca485718092230ab483076a0af628de
org.seedstack.seed	seed-rest-specs	3.1.0	-	acf612d1736b262dfb83d0f76495856c2abfdee6
org.seedstack.seed	seed-rest-specs	3.10.0	-	76ac3ab090f85f3e2e674b148be0e3ea46983900
org.seedstack.seed	seed-rest-specs	3.11.0	-	10edc46bd2e266cc5171a14008a21a54a90c518b
org.seedstack.seed	seed-rest-specs	3.12.0	-	e21bb0ef9364db35cb753c8cd5e0ef7f703694a3
org.seedstack.seed	seed-rest-specs	3.12.1	-	0983f2f6da1f617c55e17aa84fda0dedc8362ebf
org.seedstack.seed	seed-rest-specs	3.13.0	-	4b63990a7c81fe827ffaeb595cb0221ba24349b4
org.seedstack.seed	seed-rest-specs	3.14.0	-	4350e0ee994ecbc6979f84b4917c72083359e879
org.seedstack.seed	seed-rest-specs	3.15.0	-	1aeb43c4b7deb755ce5636ac7471cddb11703de3
org.seedstack.seed	seed-rest-specs	3.15.1	-	9592349ea955639584306b6658eba5e22af5c342
org.seedstack.seed	seed-rest-specs	3.2.0	-	55ba9099d7b277db2be3d6e9182d278c43d9db7d
org.seedstack.seed	seed-rest-specs	3.3.0	-	a2baf521c94d9990fb6314d469f36fb5a6a94d88
org.seedstack.seed	seed-rest-specs	3.3.1	-	d242d36a07289b22c325a91e36caf3190a5dcfe8
org.seedstack.seed	seed-rest-specs	3.4.0	-	56b42001bb76ac50033254cf5281c6290aaeab54
org.seedstack.seed	seed-rest-specs	3.4.1	-	d022209f417c35186656746ced53b26d15cd8cf4
org.seedstack.seed	seed-rest-specs	3.4.2	-	0a0d3d11e074132ef4685e97bea55589cfca2851
org.seedstack.seed	seed-rest-specs	3.5.0	-	cebc94711e6e3be20e461d70ab16a5cc9b6a5f10
org.seedstack.seed	seed-rest-specs	3.5.1	-	e90cfbfc1f5ab5b0108cd90333ef3a4ee4363f2c
org.seedstack.seed	seed-rest-specs	3.6.0	-	20a633a9f72dff98079c9ee741517154ea50dcc0
org.seedstack.seed	seed-rest-specs	3.6.1	-	dc3b77ccbcc51b22d2217792ffb2593911c585e1
org.seedstack.seed	seed-rest-specs	3.6.2	-	2865760b50562cd9ed7d41684a35775577a3f0c5
org.seedstack.seed	seed-rest-specs	3.7.0	-	1f6ceec0c907df9908c05b0a3bb22ee3f4f82499
org.seedstack.seed	seed-rest-specs	3.7.1	-	77bddbc2d264060d2a59afbc46ed0810b9b69156
org.seedstack.seed	seed-rest-specs	3.7.2	-	2623a68c951706f309777247aa74e9edec116083
org.seedstack.seed	seed-rest-specs	3.7.3	-	bc8f4233717d8345dace8b74aa0d56b01288e00f
org.seedstack.seed	seed-rest-specs	3.8.0	-	9b06a1481149c4dc947d90124cb299b38fe3368d
org.seedstack.seed	seed-rest-specs	3.8.1	-	855250d7a131ef0d34913b17d1000d9031c0bb08
org.seedstack.seed	seed-rest-specs	3.8.2	-	db2ed00480d1d8e2ac47d35b4a6d9bde35ca678a
org.seedstack.seed	seed-rest-specs	3.8.3	-	57174181d1dafe341f00d29351dcb4fbab87845a
org.seedstack.seed	seed-rest-specs	3.8.4	-	90251533eb2855b548f7326e764248be47aedfb0
org.seedstack.seed	seed-rest-specs	3.8.5	-	e54d4cd504dcc651cdf3a925e3132f6a4886c63a
org.seedstack.seed	seed-rest-specs	3.9.0	-	cbc78661d4558fee1aaff50de545a4ea740d825c
org.seedstack.seed	seed-rest-specs	3.9.1	-	6eeb82f66e4773c33e9fd6685f948b83ac623db5
org.sonatype.plexus.appevents	simple-event-multicaster	1.0.0	-	486d55a284b3a446fd851a1878b76b0600925efb
org.sonatype.plexus.appevents	simple-event-multicaster	1.0.1	-	41132b59371b9dc93ae0dfed7f13aff404a078d3
org.sonatype.plexus.appevents	simple-event-multicaster	1.1	-	b7a908026ce4cf319ad63c40068a1cd2bf38b381
org.sonatype.plexus.appevents	simple-event-multicaster	1.1.1	-	cf47e32403517bf3e610e54104fcd13755619e93
org.sonatype.plexus.appevents	simple-event-multicaster	1.2	-	091eb3b16e4e67e26fcd76a77e148d6be8245a42
org.spincast	spincast-plugins-logback-utils-tests	1.1.0	-	8f55f2edcae26226a9aef740706da359da6717b9
org.spincast	spincast-plugins-logback-utils-tests	1.1.1	-	e709f57d54cd61dcfb48ebcab301ebb5694150a8
org.spincast	spincast-plugins-logback-utils-tests	1.10.0	-	5a5923da1bdaf621a9991f0bfa77968d0d6f2a57
org.spincast	spincast-plugins-logback-utils-tests	1.11.0	-	905e30d9fcf3a878e1f6103d92e0ad698d0ef5ba
org.spincast	spincast-plugins-logback-utils-tests	1.11.1	-	379a2021fb8118f4ff4e45fcc087e7784e287607
org.spincast	spincast-plugins-logback-utils-tests	1.12.0	-	3edff3a96d5ba0e44b8653eed1205fb052a52c4f
org.spincast	spincast-plugins-logback-utils-tests	1.13.0	-	04319b19f4c66541634df56daa13bc323e638820
org.spincast	spincast-plugins-logback-utils-tests	1.14.0	-	1a2154ced61685132e423b361bf6bf36996b9cac
org.spincast	spincast-plugins-logback-utils-tests	1.14.1	-	3d4379c706aaada6e2a0b576506a0d0926187207
org.spincast	spincast-plugins-logback-utils-tests	1.2.0	-	68058185523a1904c42e070e7e8e85ebcc0a5d48
org.spincast	spincast-plugins-logback-utils-tests	1.3.0	-	83662ba5cd4993696a083146b41c89b02ca49575
org.spincast	spincast-plugins-logback-utils-tests	1.4.0	-	acfe258237b10370def5c118a44d588dd0494783
org.spincast	spincast-plugins-logback-utils-tests	1.4.1	-	1bf7e29ab5250327d3a2a6b87e5114cc669e3db7
org.spincast	spincast-plugins-logback-utils-tests	1.5.0	-	c3a04f746a2a0c39175ac8798a54836f57ea9d33
org.spincast	spincast-plugins-logback-utils-tests	1.5.1	-	aa3c1e9268ab2b792988c30059d971625744f8d0
org.spincast	spincast-plugins-logback-utils-tests	1.6.0	-	648a473e44f54fb52807989ad8c7b44eaf45c11b
org.spincast	spincast-plugins-logback-utils-tests	1.7.0	-	c755ecb73b623443237be2f0a6e1113ec8e6ed19
org.spincast	spincast-plugins-logback-utils-tests	1.7.1	-	f4a5dfe468e7dd7bfb4ca04ed3f53718c999b20d
org.spincast	spincast-plugins-logback-utils-tests	1.7.2	-	32bba591860138cda90c1a15b817dd5aa1b2fc02
org.spincast	spincast-plugins-logback-utils-tests	1.7.3	-	3537710a3c01641d66e064367b46891925c2c7a4
org.spincast	spincast-plugins-logback-utils-tests	1.8.0	-	998c391e57f78bdb4d26960ec96ec971acfb8fca
org.spincast	spincast-plugins-logback-utils-tests	1.9.0	-	cfe3ecdde13a665a7b7d747a0f5c8903d2f31120
org.spincast	spincast-plugins-logback-utils-tests	2.0.0	-	9349abb6ca4229f2ba461172646b29fd7bfb0ac2
org.spincast	spincast-plugins-logback-utils-tests	2.0.1	-	2af41668be8b6eaa6a8cc9c5f7c7b971408c861d
org.spincast	spincast-plugins-logback-utils-tests	2.1.0	-	0f6dd6994f1ffe02668e27601b59315b47eb9f7b
org.spincast	spincast-plugins-logback-utils-tests	2.1.1	-	0cd660c2553ebb089b532615c9f5703eea463784
org.spincast	spincast-plugins-logback-utils-tests	2.2.0	-	d1fde26b7307ecfd6fac021e2fd424f023c4aa33
org.spire-math	cats-js_sjs0.6_2.11	0.3.0	-	a5c032c9e29278551f7051a6c4db279a6f075a9b
org.springframework.cloud.stream.app	twitterstream-source-rabbit	1.0.2.RELEASE	-	1cb112c026f9ae42bea52597801f4e1b15dcee65
org.springframework.cloud.stream.app	twitterstream-source-rabbit	1.0.4.RELEASE	-	4fd79d99d48671d4efbc15cc8f15195715f9b866
org.springframework.cloud.stream.app	twitterstream-source-rabbit	1.1.0.RELEASE	-	8f2af86142f4ff33db3432f0dabf95675a3df73e
org.springframework.cloud.stream.app	twitterstream-source-rabbit	1.1.1.RELEASE	-	c8bd640702b569ccc64efed82d89efbc33f7a34d
org.springframework.cloud.stream.app	twitterstream-source-rabbit	1.2.0.RELEASE	-	783702d63df99493a520709eeef91af661bea57a
org.springframework.cloud.stream.app	twitterstream-source-rabbit	1.2.0.RELEASE	1.2.0.RELEASE-metadata	aa50c8844eb8f64ce2c08b5d8aa09915a127cb51
org.springframework.cloud.stream.app	twitterstream-source-rabbit	1.3.0.RELEASE	-	be0b737eeeb4b0193a353449430783404f3d4062
org.springframework.cloud.stream.app	twitterstream-source-rabbit	1.3.0.RELEASE	1.3.0.RELEASE-metadata	d1aec1fb136ee78651b256ca963f0741b97c68f1
org.springframework.cloud.stream.app	twitterstream-source-rabbit	1.3.1.RELEASE	-	959f093cd697d64d96c4463175cf9f741450edaf
org.springframework.cloud.stream.app	twitterstream-source-rabbit	1.3.1.RELEASE	1.3.1.RELEASE-metadata	fb06a232f8e26dff8c78de75f93826719fd23026
org.springframework.cloud.stream.app	twitterstream-source-rabbit	2.0.0.RELEASE	-	4c941691ecf79441c3bea102fbf1460b0fa05832
org.springframework.cloud.stream.app	twitterstream-source-rabbit	2.0.0.RELEASE	2.0.0.RELEASE-metadata	d4ef60ccce8d415e03078af988fd00882c788f17
org.springframework.cloud.stream.app	twitterstream-source-rabbit	2.0.1.RELEASE	-	28a5947d6913523497c9dfe84000657fbed20bf0
org.springframework.cloud.stream.app	twitterstream-source-rabbit	2.0.1.RELEASE	2.0.1.RELEASE-metadata	2fa214ae2c465ed2d57ef18a0f2d647b6130e006
org.springframework.cloud.stream.app	twitterstream-source-rabbit	2.1.0.RELEASE	-	eb00e47c0c6ec0fa4fa6259147b117e0cccfc7ef
org.springframework.cloud.stream.app	twitterstream-source-rabbit	2.1.0.RELEASE	2.1.0.RELEASE-metadata	ff6c4d466815b8f6d19d8e47ebb02865a771bc49
org.springframework.cloud.stream.app	twitterstream-source-rabbit	2.1.1.RELEASE	-	f005ea76436cc92cc85dc73aeebf3767f18f919c
org.springframework.cloud.stream.app	twitterstream-source-rabbit	2.1.1.RELEASE	2.1.1.RELEASE-metadata	af93ea85fadcf80f38504c61a236c78a1db691c2
org.springframework.cloud.stream.app	twitterstream-source-rabbit	2.1.2.RELEASE	-	d4ac796c8fb11e9e03b42f0a684e534a2c3cfbdf
org.springframework.cloud.stream.app	twitterstream-source-rabbit	2.1.2.RELEASE	2.1.2.RELEASE-metadata	0ce11fcdf56563a5fc91f2a7fe124c0afdb483ba
org.springframework.cloud.stream.app	twitterstream-source-rabbit	2.1.3.RELEASE	-	cb03bd4310b257c2755a889ef4c60c990e36c51b
org.springframework.cloud.stream.app	twitterstream-source-rabbit	2.1.3.RELEASE	2.1.3.RELEASE-metadata	0d80a035604e72a060bcd9811c0c65e0b29cce91
org.springframework.cloud.stream.app	twitterstream-source-rabbit	2.1.4.RELEASE	-	65731b24324b2629e3bd264de4b06c6972c7f990
org.springframework.cloud.stream.app	twitterstream-source-rabbit	2.1.4.RELEASE	2.1.4.RELEASE-metadata	e9fe938bef386ecddc4fc89b8c6fccd00a167f21
org.st-js.bridge	leaflet	0.7.1.bv0	-	d954953d97ffa764450d33da750c33fba0e3f67d
org.terrameta	plasma-maven-plugin	1.1.3	-	c278cda66a9a685e92400b85c8e71e70357d2fcc
org.terrameta	plasma-maven-plugin	1.1.4	-	5cb096087524a8eac27c9e3f29fe85df7a65cd3a
org.terrameta	plasma-maven-plugin	1.1.5	-	dc74714853a31e75a6e5d0425381520d501e4289
org.terrameta	plasma-maven-plugin	1.1.6	-	6ec273c38ef98d3c7e685f2093aa46cd79ae7cdf
org.terrameta	plasma-maven-plugin	1.1.7	-	7c09a6c01c1e4ce67c8f20826a6c39de65ae6542
org.terrameta	plasma-maven-plugin	1.1.8	-	8aaa58c6c3dd7aa11a6f3bdfb7cd0a3ae076d02e
org.terrameta	plasma-maven-plugin	1.1.9	-	143333b33a1945b839e51c323c72514997469820
org.terrameta	plasma-maven-plugin	1.2.0	-	ff8ea275b490767842bc961b217ff73580af3af9
org.terrameta	plasma-maven-plugin	1.2.1	-	e9f387f3ee8a1ee7f488f601c36cea9f0b0e05ab
org.terrameta	plasma-maven-plugin	1.2.2	-	c88b1dc9fe20deb1526b0b2782e59048e47a4793
org.terrameta	plasma-maven-plugin	1.2.3	-	a161fa592a172895b35d1829a98f224d160c548f
org.terrameta	plasma-maven-plugin	1.2.4	-	f229243b34e28ad0ec8172cb8b47850a0cfa90dd
org.terrameta	plasma-maven-plugin	1.2.5	-	eb7ccd50ef19bf08c05d0bd80f68a6b4982e5941
org.terrameta	plasma-maven-plugin	1.2.6	-	c007f616684d70b566fdda3e2aa9dc6c2f7ccc7c
org.terrameta	plasma-maven-plugin	1.2.7	-	3c468797fc9be44306f409ef84844627737cc579
org.terrameta	plasma-maven-plugin	1.2.8	-	c50523e40e10cddd6fc39893b9210d7bc1a47a48
org.terrameta	plasma-maven-plugin	1.2.9	-	a63ef9d14549f782a69e9b04fab7c1a4bdbf6ed0
org.terrameta	plasma-maven-plugin	1.3.0	-	b9e69665de903a30cedb09b70355d1ca4b349d09
org.terrameta	plasma-maven-plugin	1.3.1	-	0e97c99ce9e798b18c44d9582dcdaca53b309369
org.terrameta	plasma-maven-plugin	1.3.2	-	17ca2cfd0d0c39f35602eb1d0f239572247f6a6d
org.terrameta	plasma-maven-plugin	1.3.3	-	6328861b9d296204c19f4785cca0fbe7187395b3
org.terrameta	plasma-maven-plugin	2.0.0	-	a432d715348d5c0e8661924a8c6569e9f95a99e2
org.terrameta	plasma-maven-plugin	2.0.1	-	a7938f1e4fbb9c71f3d9d0f86179cb06decc4542
org.terrameta	plasma-maven-plugin	2.0.2	-	2713c19f7638224b69465fefa327d3c34c05d4ef
org.terrameta	plasma-maven-plugin	2.0.3	-	d57e020b2ef2abcc729636f677f5da33799ff63d
org.terrameta	plasma-maven-plugin	2.0.4	-	2d0127b55d57c231b9ef9a406e0d3942f11c5a2b
org.terrameta	plasma-maven-plugin	2.0.5	-	595afcd362fcea63a49bdf43dfb4044f97f46457
org.terrameta	plasma-maven-plugin	2.0.6	-	fe32761bc46c20d61eac13f7d917fe15f3f641c4
org.terrameta	plasma-maven-plugin	2.0.7	-	0830a859bcb2ac4a55f0a9728e4450a0c8396bba
org.terrameta	plasma-maven-plugin	2.0.8	-	21a3e42ac51a311c9fb9cb70ac184be41f823dd0
org.terrameta	plasma-maven-plugin	2.0.9	-	aceb7284101a8e6bf4e90d74e6c59182a98215a6
org.terrameta	plasma-maven-plugin	2.1.0	-	19591bde9d20d2af7233f9aaf4638ca6335d7d80
org.terrameta	plasma-maven-plugin	2.1.1	-	456e141568683e591454daa3cab42e782fff642f
org.terrameta	plasma-maven-plugin	2.1.2	-	6f0aa7891b2d70f85e55d81f17f2cbe085aca91c
org.terrameta	plasma-maven-plugin	2.1.3	-	91b717949b3b11fe47c74b4c64d4990b1ea3d0b3
org.terrameta	plasma-maven-plugin	2.1.4	-	b070d183da02f7bb2af660782ccfc0737ba92d2f
org.terrameta	plasma-maven-plugin	2.1.6	-	63ac4c58dfd3a00597df9d7f6be1d668a06c79f6
org.terrameta	plasma-maven-plugin	2.1.7	-	40a0dc3313bc593e915e92360ade918695a8ff6d
org.terrameta	plasma-maven-plugin	2.1.8	-	8a67a0d3fd7e6f13503361fdd7d8a854e6f08ccc
org.terrameta	plasma-maven-plugin	2.1.9	-	66457a15fb0c9326f4a837c0ec458b37f5bcb8c6
org.terrameta	plasma-maven-plugin	2.2.0	-	6672630b8e4f38a61c21e5ca7a4a07b6711252d8
org.terrameta	plasma-maven-plugin	2.2.1	-	cd6ecb3c53a718b33b8821e42bc1264af77bd642
org.testifyproject.tools	test-logger	0.9.1	-	ac3affa6929bb353b5ad78531acb137fb876ff4e
org.testifyproject.tools	test-logger	0.9.2	-	4825dd8f94a4627d531b3c56dd8527956e38aa36
org.testifyproject.tools	test-logger	0.9.3	-	509b62acc7a6e577d2776dad25762543d7faa012
org.testifyproject.tools	test-logger	0.9.4	-	ea0041a79690438aae3282ac803f31031a93ec2b
org.testifyproject.tools	test-logger	0.9.5	-	0faf2ed3dc04263e48400e2cf1c694d32c5a6490
org.testifyproject.tools	test-logger	0.9.6	-	addc6a3a3578f34c6da68923c27ce8cfdf4cfad4
org.testifyproject.tools	test-logger	0.9.7	-	0cacbc3515f353cd235a0248411e6393bc118da3
org.testifyproject.tools	test-logger	0.9.8	-	3a277688da40608744f0da97468c32719e568234
org.testifyproject.tools	test-logger	0.9.9	-	3f69f79619cb9642d605c51a50a5389e38ea0a7f
org.testifyproject.tools	test-logger	1.0.0	-	3633a13063d0083cd71a4d5366e54c645bd98e97
org.testifyproject.tools	test-logger	1.0.2	-	1aff5b8d3b662034498d5fa6046b964b3c80e957
org.testifyproject.tools	test-logger	1.0.3	-	d197ea8bc5f76132612194b809f6ba192a4c94d6
org.testifyproject.tools	test-logger	1.0.4	-	8807e6a07d586d7231172044d06a82e88ef3fe08
org.testifyproject.tools	test-logger	1.0.5	-	47913d4a0e2df0053775510263c649643064ef5c
org.testifyproject.tools	test-logger	1.0.6	-	57022790f229335a25507985a76ecdc16217d014
org.tkit.quarkus.lib	tkit-quarkus-rest-dto	1.5.0	-	9b9eefaeb4416fa2b66be168785923b61fe8e144
org.tkit.quarkus.lib	tkit-quarkus-rest-dto	1.6.0	-	c66088d117ab9d2a234d5a0919b08f57c936d291
org.tkit.quarkus.lib	tkit-quarkus-rest-dto	1.7.0	-	b172aaa29234e783397c50ad3185c37b077e5a4f
org.tkit.quarkus.lib	tkit-quarkus-rest-dto	2.0.0	-	a0460b2a1cbd2c986da6ab164b6b832e3cf2c5c0
org.tkit.quarkus.lib	tkit-quarkus-rest-dto	2.1.0	-	4eadab1957aa105efe9f1813d6f2cb8728c76dfa
org.tkit.quarkus.lib	tkit-quarkus-rest-dto	2.10.0	-	331058647deb6e8fd8ee3a2359cdd7fc556e631c
org.tkit.quarkus.lib	tkit-quarkus-rest-dto	2.11.0	-	b5de7f047df5ad66f57020d06e98a0cb0a031670
org.tkit.quarkus.lib	tkit-quarkus-rest-dto	2.12.0	-	bfc32d4b8b3a7653e17264b6d7f52707707a4dba
org.tkit.quarkus.lib	tkit-quarkus-rest-dto	2.13.0	-	f4bf9aed4de2c7e57bbdaea8c095859636c94047
org.tkit.quarkus.lib	tkit-quarkus-rest-dto	2.14.0	-	8603c3145168638bf9b4d68800fef3b4e0cc1d66
org.tkit.quarkus.lib	tkit-quarkus-rest-dto	2.15.0	-	8b7a5c5dc43eb80de9837d6f7aa7d7feeada0da1
org.tkit.quarkus.lib	tkit-quarkus-rest-dto	2.16.0	-	769502231d6a502f75746c89cfad2752166a443c
org.tkit.quarkus.lib	tkit-quarkus-rest-dto	2.17.0	-	eeee12ba3075abe0a0b16c399284980acc873afa
org.tkit.quarkus.lib	tkit-quarkus-rest-dto	2.18.0	-	307e198362b7cb43c90fbdd735be5364f15ebd16
org.tkit.quarkus.lib	tkit-quarkus-rest-dto	2.19.0	-	1e1d41c75e53ff2315fc1d67a6af1b080ea43ed1
org.tkit.quarkus.lib	tkit-quarkus-rest-dto	2.2.0	-	1876820dd7a2594b8c32fc1f03dbd52fbad09e03
org.tkit.quarkus.lib	tkit-quarkus-rest-dto	2.20.0	-	2c83b65529f5adf828a0718d9d975393bb292841
org.tkit.quarkus.lib	tkit-quarkus-rest-dto	2.21.0	-	1e3d8cb3ad62612db82a2545388d2f0cc6df2a85
org.tkit.quarkus.lib	tkit-quarkus-rest-dto	2.22.0	-	96b285d0edf74013b29c6119e38686e5b5b1f6b0
org.tkit.quarkus.lib	tkit-quarkus-rest-dto	2.23.0	-	cdbd81b339cc38a164a44c557f5e128c79646a1b
org.tkit.quarkus.lib	tkit-quarkus-rest-dto	2.24.0	-	2e3b4a3688e6b287e32308de9ca4a042022a1a14
org.tkit.quarkus.lib	tkit-quarkus-rest-dto	2.25.0	-	b23ec3b64db757cb589fd295de56ea6d63d96501
org.tkit.quarkus.lib	tkit-quarkus-rest-dto	2.26.0	-	f768b07e082b9bd2314e9f36cd6e392ad7ed6801
org.tkit.quarkus.lib	tkit-quarkus-rest-dto	2.27.0	-	61ae0541c370e2897a7a0308e216ce25c153ed1b
org.tkit.quarkus.lib	tkit-quarkus-rest-dto	2.28.0	-	2ff49f2ad2ec69546020861a865a05a1ab47c4fe
org.tkit.quarkus.lib	tkit-quarkus-rest-dto	2.29.0	-	87f5e553e6685c4c874e1a730f9db5302a228e8d
org.tkit.quarkus.lib	tkit-quarkus-rest-dto	2.3.0	-	a43caf45c0666947317eff621779f23194d3fa8d
org.tkit.quarkus.lib	tkit-quarkus-rest-dto	2.30.0	-	264b526d68bd0713a1a06ebf53fe6daec5338d91
org.tkit.quarkus.lib	tkit-quarkus-rest-dto	2.31.0	-	29def0849d0399ad313d3c368fdae0e44cf05ad7
org.tkit.quarkus.lib	tkit-quarkus-rest-dto	2.32.0	-	f34a089250ae9eb5ef726e03426f467fc4a6e6a5
org.tkit.quarkus.lib	tkit-quarkus-rest-dto	2.33.0	-	fd2d4d400d3bc85be487ac0b9234b290bf96531f
org.tkit.quarkus.lib	tkit-quarkus-rest-dto	2.34.0	-	0e8d930d2d1aa62548a3b76e0e2548ba064b4ff1
org.tkit.quarkus.lib	tkit-quarkus-rest-dto	2.35.0	-	080b1021fb7061fddffdce6e062fdcabbd2012b7
org.tkit.quarkus.lib	tkit-quarkus-rest-dto	2.36.0	-	4998ddfd69db65466621c7135f4a3844ebc005d3
org.tkit.quarkus.lib	tkit-quarkus-rest-dto	2.37.0	-	7fdcb79da2b32b24581a3d3cca94e6aaa44a348b
org.tkit.quarkus.lib	tkit-quarkus-rest-dto	2.38.0	-	1e8e4b430e34089e8b709ebe0fddf32c3e88d50d
org.tkit.quarkus.lib	tkit-quarkus-rest-dto	2.39.0	-	88edf42d462e1c659f4d10585d617a5275fecd41
org.tkit.quarkus.lib	tkit-quarkus-rest-dto	2.4.0	-	b1c2ee9c94c09854229dbcf3376308a5e8adc01b
org.tkit.quarkus.lib	tkit-quarkus-rest-dto	2.40.0	-	b2ffe8da8a77784eeb0a672b59e8545fc0595cbf
org.tkit.quarkus.lib	tkit-quarkus-rest-dto	2.41.0	-	8455a2af37e0357c26406da5b63aa369927992c4
org.tkit.quarkus.lib	tkit-quarkus-rest-dto	2.5.0	-	2f7d541d61c7e373316926e8d862c23264bf3a91
org.tkit.quarkus.lib	tkit-quarkus-rest-dto	2.6.0	-	fbf6663438334b88605777911ad1ccf84f74241a
org.tkit.quarkus.lib	tkit-quarkus-rest-dto	2.7.0	-	0cd0a6aef94d0f4923ff6ec0c6c3a4e894eff111
org.tkit.quarkus.lib	tkit-quarkus-rest-dto	2.8.0	-	2ded242432f453a7d44c72a7916df54c923e82af
org.tkit.quarkus.lib	tkit-quarkus-rest-dto	2.9.0	-	267961531bac3050b34c359aee06076729e36f51
org.wartremover	wartremover_3.3.4	3.2.1	-	db08c470347e5081b74ee05e91ca466d97664e62
org.wartremover	wartremover_3.3.4	3.2.2	-	8375591288789b242b2c6d87bad483ecd82b8f2d
org.wartremover	wartremover_3.3.4	3.2.3	-	1db211ade75ac5eaf633d6d828b905a3e1fa7f8f
org.wartremover	wartremover_3.3.4	3.2.4	-	0352e7579f3ae8ba9ce590e9de1d4797009271bb
org.wartremover	wartremover_3.3.4	3.2.5	-	ecf3ff827a273f10221944e5298d83ee1f5254df
org.wartremover	wartremover_3.3.4	3.2.6	-	b1a1dcbd91cc33adfeeede53c93ecab6be636888
org.wartremover	wartremover_3.3.4	3.2.7	-	aec9d172f38a9987310370d42ddc3096ed62fd8a
org.wartremover	wartremover_3.3.4	3.3.0	-	5299e8eefbdccf0048a2d8aa2acc0197884f1de0
org.wartremover	wartremover_3.3.4	3.3.1	-	5cf8ea7563af0e55b1892b06639fc3d7afb5ddb0
org.wartremover	wartremover_3.3.4	3.3.2	-	1d41aa4ec6f6f4d658a14771327c13aa70bc4d8e
org.wartremover	wartremover_3.3.4	3.3.3	-	776b3ef2fb79ea320e1cd9bbc1601d5b70e37111
org.webjars.bower	FlexSlider	2.6.3	-	e178930e53daf1859bbf8044f62e0aa58a6cc7c6
org.webjars.bower	angular-loader	1.4.7	-	6f651ea4c8bac934fc690e3efc18ce7f98780c6b
