ant	optional	1.5.4		2675db04b6c07b93e4b7f620131acef398015cf2
com.decathlon.tzatziki	tzatziki-core	1.2.19		0da653d472f601e0b20750a660a88b04c8bc725b
com.decathlon.tzatziki	tzatziki-core	1.2.2		49f587fd506c7006281366f32dbe8d5639da5444
com.decathlon.tzatziki	tzatziki-core	1.2.20		6d408ec4f1381451b52300742e694faaa0523c8f
com.decathlon.tzatziki	tzatziki-core	1.2.21		02aea199bd1f1286202f7c1b198eeed3eef433a9
com.decathlon.tzatziki	tzatziki-core	1.2.22		d72f63f3fcc2db5013fac9b3c715cf7f1ab75452
com.decathlon.tzatziki	tzatziki-core	1.2.23		6399d06e9f1dbf49d916da42dac75838d91d675b
com.decathlon.tzatziki	tzatziki-core	1.2.25		7f82f803986318fcd228991e47b0099d41f0a6d3
com.decathlon.tzatziki	tzatziki-core	1.2.26		ff515a0ee5eccb55ed9d326be31a550d3897fc9c
com.decathlon.tzatziki	tzatziki-core	1.2.3		b0ef827e8b03ff8a7acf2adf3b8dfc95e4b6c71d
com.decathlon.tzatziki	tzatziki-core	1.2.5		64d9b6b0fa537f2f8b4c0a1bfb3ddf896c06f8b5
com.decathlon.tzatziki	tzatziki-core	1.2.6		310935765f7f31b8ed3f122d1a5e52fceba892f4
com.decathlon.tzatziki	tzatziki-core	1.2.7		b62a4406fa084200ac37666531c0757974018c50
com.decathlon.tzatziki	tzatziki-core	1.2.8		fa55761318fbe37620ef35863582ede9db531f99
com.decathlon.tzatziki	tzatziki-core	1.2.9		c40d459726ccf4e7b2cc4085c386a9a1c715c133
com.decathlon.tzatziki	tzatziki-core	1.3.0		cdf64daf4da46c429b11b74cd987d3fae8773c7a
com.decathlon.tzatziki	tzatziki-core	1.3.1		fef01ea0b2dccd64fa8daf1cfd5cecfe1a70a05d
com.decathlon.tzatziki	tzatziki-core	1.3.10		022b6d388ca0ecdaa92067aa372f3290fef9d9a1
com.decathlon.tzatziki	tzatziki-core	1.3.11		e9e473023f98ae900fb97d7132637fcc3cdc18fe
com.decathlon.tzatziki	tzatziki-core	1.3.12		4eccd12d12db8a7fe298ac5bc91563091af54f67
com.decathlon.tzatziki	tzatziki-core	1.3.13		626db55b358669da135b02705e189e406dd60bbe
com.decathlon.tzatziki	tzatziki-core	1.3.14		f40dc08e6abf0eced575b2a9bbe55c34091d6785
com.decathlon.tzatziki	tzatziki-core	1.3.15		44f5412fda5ca7a9f104a89aadd8422d6c769bf6
com.decathlon.tzatziki	tzatziki-core	1.3.16		5856b9f71ea0a88452c66284dd332c5c21bb79e8
com.decathlon.tzatziki	tzatziki-core	1.3.2		79725b4f20449c5362dcc9556fc7490749bf0da4
com.decathlon.tzatziki	tzatziki-core	1.3.3		77b16dc301ca0de99c1ba5d5e1d8df494bcdc6ca
com.decathlon.tzatziki	tzatziki-core	1.3.4		2ddc5356072681e41ee2decea79b137513649c46
com.decathlon.tzatziki	tzatziki-core	1.3.5		a2f0b98bd754e7b734909ee151923751d14a95ed
com.decathlon.tzatziki	tzatziki-core	1.3.6		fe1615cbacbdeed14f0cc7f7830584b85220138a
com.decathlon.tzatziki	tzatziki-core	1.3.7		77589c38bf623e136335ec4e9632a6dd6a80325e
com.decathlon.tzatziki	tzatziki-core	1.3.8		fd30a53f1517adb7674c2970483777ee30b11e62
com.decathlon.tzatziki	tzatziki-core	1.3.9		f153abed99173784aac3b98b433cf79054cdaa52
com.decathlon.tzatziki	tzatziki-core	1.4.0		c2a265fdf21abb9321633fa3e8c40923454cf54a
com.decathlon.tzatziki	tzatziki-core	1.5.0		0284f43b1096e9ba89ed5361057af4b6690e703a
com.decathlon.tzatziki	tzatziki-core	1.5.1		6328a3a6e5944cacbe2d18282f17900289c2674f
com.decathlon.tzatziki	tzatziki-core	1.5.2		09423a72aea5979954356466311bf03d635b22a4
com.decathlon.tzatziki	tzatziki-core	1.5.3		3e7f85f963c1dc75a84fe07e161124a921d28ba3
com.decathlon.tzatziki	tzatziki-core	1.6.0		3f75e855b951ac7b16d7c424ed8a98a04c781fb5
com.decathlon.tzatziki	tzatziki-core	1.6.1		792dcd58d10475edc9ba199e0453e221647e64b2
com.decathlon.tzatziki	tzatziki-core	1.6.2		7dc3114f360102901c851d505fbb76158c023cf3
com.decathlon.tzatziki	tzatziki-core	1.7.0		f7c6e6b3bb918c374f45155f55df989c49f0aa2f
com.decathlon.tzatziki	tzatziki-core	1.8.0		8148cb637b308182e086eef6224a1e6f4bf033b1
com.decathlon.tzatziki	tzatziki-core	1.8.1		dc8c0dcc45a9d104848d58fa435e4208744b4f8e
com.decathlon.tzatziki	tzatziki-core	1.8.2		9dc2d18e92078dae293877acfcf34f0e4bfb2309
com.decathlon.tzatziki	tzatziki-core	1.8.3		e88c02168e504927a26384b7094ee9acfb4fdd37
com.decathlon.tzatziki	tzatziki-core	1.8.4		43acb3dc265aa68d8169bf009e05ce91c0d47c28
com.fasterxml.storemate	storemate-shared	0.1.0		a6385432152f2eb4ba88f0b544ca8b0f929684fb
com.fasterxml.storemate	storemate-shared	0.4.0		a991e5dd12fcb8a4d852cf6e5694fbb01302a062
com.fasterxml.storemate	storemate-shared	0.5.0		72054b7416e225b7cc87463a89faafa8ac5848ac
com.fasterxml.storemate	storemate-shared	0.5.1		00ab0b3b782ec544acec8a2b715995c8dd406790
com.fasterxml.storemate	storemate-shared	0.6.0		08131e3fa9e97013eb6739868dfce54bcd374135
com.fasterxml.storemate	storemate-shared	0.7.0		fc8fc8d88e773beb06383188ad3497c1ac508737
com.fasterxml.storemate	storemate-shared	0.8.0		9ee6a4653c19ff5722d23038070f6269e32994ec
com.fasterxml.storemate	storemate-shared	0.8.1		365beb5cd2fec40ca18e0eda69929cc8a585311a
com.fasterxml.storemate	storemate-shared	0.8.2		1d9c5d4b8e636e7f820b3646aca60e313e90f2ed
com.fasterxml.storemate	storemate-shared	0.8.3		a04a47a8b45f4cc12283406c33e475012f043318
com.fasterxml.storemate	storemate-shared	0.8.4		1d1d7b2a206c937a4e2e0e950c7d7abb089f984f
com.fasterxml.storemate	storemate-shared	0.8.5		edae20474952ba36b7bcbb4814748082c0519a06
com.fasterxml.storemate	storemate-shared	0.8.6		851f5af94f00f2ecef5d91c21911e47c505b2fff
com.fasterxml.storemate	storemate-shared	0.8.7		33a2a43d032697d772ca6338289a2637d6b07413
com.fasterxml.storemate	storemate-shared	0.8.8		ffb17ce0d9e4382cf9373c28680a0ada3109d7e5
com.fasterxml.storemate	storemate-shared	0.9.0		ecb0eacbf58fbba0d25c6fb2c3e830f17fc04dcd
com.fasterxml.storemate	storemate-shared	0.9.1		cfe616d251cdb3cf13f25442d56c1eadd3f7592e
com.fasterxml.storemate	storemate-shared	0.9.10		4a2b97e9f3e4e32b4ab0b82fc60f0d46173cf488
com.fasterxml.storemate	storemate-shared	0.9.11		2c1ca0a1a92c4debcfba877bdd9cd94b22d7a992
com.fasterxml.storemate	storemate-shared	0.9.12		cb0bdd01d23db6011360913ca6fc4cae0e123663
com.fasterxml.storemate	storemate-shared	0.9.13		d0e232302fb8a68883e8fe1ab0e5507d71b0219f
com.fasterxml.storemate	storemate-shared	0.9.14		27d50735c94db4109099e291aa48e6f34e4ba995
com.fasterxml.storemate	storemate-shared	0.9.15		e6edfd563fb0f019e3c01fb4fc0e307daa09ce05
com.fasterxml.storemate	storemate-shared	0.9.16		85a25b1082c7a5f49b4ff10b4467034dbc112105
com.fasterxml.storemate	storemate-shared	0.9.17		0fbf3b64196fd850e973fe2bfa6e069aef42bb25
com.fasterxml.storemate	storemate-shared	0.9.18		8381fa1c545db3b33e272c72e5924eca05d0ff20
com.fasterxml.storemate	storemate-shared	0.9.19		76b813455fc3a9ecbbf3b5a60ab416b366629e07
com.fasterxml.storemate	storemate-shared	0.9.2		854502fa1ed65e71f4239917ad1a60263b00353e
com.fasterxml.storemate	storemate-shared	0.9.20		64f00f24337af778aa9a2f6fe987b2e2932026b5
com.fasterxml.storemate	storemate-shared	0.9.21		2fd0d09b55599b0f2a74c47a455786c66b410913
com.fasterxml.storemate	storemate-shared	0.9.22		72cc63602b16c9e6914fd8acc454148cabf4ccc8
com.fasterxml.storemate	storemate-shared	0.9.23		efa0273fd30d240199a617ce5fbbca543ff57a2c
com.fasterxml.storemate	storemate-shared	0.9.24		058c66fc1c7561fd88561191268e66416b4d31ef
com.fasterxml.storemate	storemate-shared	0.9.25		666a92f0281e3f86c88898aa0be8f5a13226676f
com.fasterxml.storemate	storemate-shared	0.9.3		3c1af9055e2dc2f708c4ba371df64d86fab209eb
com.fasterxml.storemate	storemate-shared	0.9.4		2e514f26044b1153bfa7ecbf17b7e89b58a2bd04
com.fasterxml.storemate	storemate-shared	0.9.5		a8aa55c7dc80234f383853f09a52bd2e8df43d72
com.fasterxml.storemate	storemate-shared	0.9.6		a380a59f1823160276e8028e11f441d2f5745ff9
com.fasterxml.storemate	storemate-shared	0.9.7		f0c8be6f07616a72580d9d8df4bcfa067dcd5aee
com.fasterxml.storemate	storemate-shared	0.9.8		deb839cf17353b26bfd3dcec76611363c9bbbf0f
com.fasterxml.storemate	storemate-shared	0.9.9		c6ed2337006be65010a5807ad235c02e67c52d6e
com.fasterxml.storemate	storemate-shared	1.0.0		3c1011d50037f670c188c0eb62f6e8ea522ce9d1
com.fasterxml.storemate	storemate-shared	1.0.1		98db3f41f0a4bfcd9be862bc2e109e41565012ce
com.fasterxml.storemate	storemate-shared	1.0.2		4cc17d941f2965b64a235a2039bd6d4f6d0430fd
com.fasterxml.storemate	storemate-shared	1.1.0		27d7cd14f0bf94341d85b8830711c14dd5f44078
com.fasterxml.storemate	storemate-shared	1.1.1		b94aa2f10cd6a059be46903b597939cf2bfddc58
com.fasterxml.storemate	storemate-shared	1.1.2		561342fd80d407b546ee97aecf7c5c99501a4a02
com.fasterxml.storemate	storemate-shared	1.1.3		eca37478043b505a616198ff7abea3f59816522d
com.fasterxml.storemate	storemate-shared	1.1.4		82b4e91768b48826189dc60e470149fd31ae4cd6
com.gitblit.fathom	fathom-security-keycloak	0.8.4		69d1f7ce26ff8a8204dd13b5d86d25797b3fc324
com.gitblit.fathom	fathom-security-keycloak	0.9.0		75c6df6640fcb53fee60e40a91028b3967329c6d
com.gitblit.fathom	fathom-security-keycloak	0.9.1		bd7ae16834a190a54ad9179fbfd42f99931cb351
com.gitblit.fathom	fathom-security-keycloak	0.9.2		08c8b72cb570f2eb45c81b044ee39b22606041cc
com.gitblit.fathom	fathom-security-keycloak	1.0.1		993c074702887d5e5c8f2151825feb3087adba92
com.gitee.taotaojs	mylombok-test	1.0.0		966753f0be8560b3f7e6577408638e4258f08a22
com.gitee.taotaojs	mylombok-test	1.0.1		165883395125fa8e74d789100d1237a54412b48a
com.gitee.taotaojs	mylombok-test	1.0.2		3d9be2f030232a12cc6e2f9032a413e072b5733f
com.github.alkurop	stringerbell	0.2		N/A
com.github.alkurop	stringerbell	0.3		N/A
com.github.alkurop	stringerbell	0.4		N/A
com.github.aly8246	collection-util	1.0.0.RELEASE		ee315b008b00d838db9633a987b5446358ef0910
com.github.aly8246	collection-util	1.0.1.1		b45188db6f64aa36822f53b7cd6d5881777faf7d
com.github.aly8246	collection-util	1.0.1.RELEASE		1d11e42ee3422d75b929a555664910cb211026f1
com.github.aly8246	collection-util	1.0.2.RELEASE		0bfdfc0ebddb0e09a34d1ba01c6a4c6b72b26ef6
com.github.aly8246	collection-util	1.0.3.RELEASE		c1c633698d80bc419913b6f4aca6552ff2ce724f
com.github.aly8246	collection-util	1.0.4.RELEASE		70182bf4f8939edd754116dd8d571f022dd8d2ba
com.github.aly8246	collection-util	1.0.6.RELEASE		32e378164461e03ca4653f1ac70a473aa7f5d679
com.github.aly8246	collection-util	1.0.7.RELEASE		4c142440423c12c0d042cc6324a9a0f4857523c2
com.github.aly8246	collection-util	1.0.9.RELEASE		56e5892123c432a64b3f131dfb92fe74ed1fe44d
com.github.aly8246	collection-util	1.1.0.RELEASE		c8e5b7f16fe2b5942ad98e40e417245e2839ad42
com.github.aly8246	collection-util	1.1.1.RELEASE		1f12530769f7f13e03ac9330ee921717bb8e9754
com.github.seanzor	shared-preferences-helper	1.0.0		N/A
com.github.seanzor	shared-preferences-helper	1.1.0		N/A
com.github.shoothzj	distribute-impl-jpa	0.0.2		6da74cab0366eeebe8d27df3424d2ce40ee00bbf
com.github.shoothzj	distribute-impl-jpa	0.0.3		d0c148610348b6c79b0e6d308b16985c4bf7c790
com.google.android.horologist	horologist-ai-ui	0.5.18		N/A
com.google.android.horologist	horologist-ai-ui	0.5.19		N/A
com.google.android.horologist	horologist-ai-ui	0.5.20		N/A
com.google.android.horologist	horologist-ai-ui	0.5.21		N/A
com.google.android.horologist	horologist-ai-ui	0.5.22		N/A
com.google.android.horologist	horologist-ai-ui	0.5.23		N/A
com.google.android.horologist	horologist-ai-ui	0.5.24		N/A
com.google.android.horologist	horologist-ai-ui	0.5.25		N/A
com.google.android.horologist	horologist-ai-ui	0.5.26		N/A
com.google.android.horologist	horologist-ai-ui	0.5.27		N/A
com.google.android.horologist	horologist-ai-ui	0.5.28		N/A
com.google.android.horologist	horologist-ai-ui	0.6.0		N/A
com.google.android.horologist	horologist-ai-ui	0.6.1		N/A
com.google.android.horologist	horologist-ai-ui	0.6.10		N/A
com.google.android.horologist	horologist-ai-ui	0.6.11		N/A
com.google.android.horologist	horologist-ai-ui	0.6.12		N/A
com.google.android.horologist	horologist-ai-ui	0.6.13		N/A
com.google.android.horologist	horologist-ai-ui	0.6.14		N/A
com.google.android.horologist	horologist-ai-ui	0.6.15		N/A
com.google.android.horologist	horologist-ai-ui	0.6.16		N/A
com.google.android.horologist	horologist-ai-ui	0.6.17		N/A
com.google.android.horologist	horologist-ai-ui	0.6.18		N/A
com.google.android.horologist	horologist-ai-ui	0.6.19		N/A
com.google.android.horologist	horologist-ai-ui	0.6.2		N/A
com.google.android.horologist	horologist-ai-ui	0.6.20		N/A
com.google.android.horologist	horologist-ai-ui	0.6.21		N/A
com.google.android.horologist	horologist-ai-ui	0.6.22		N/A
com.google.android.horologist	horologist-ai-ui	0.6.23		N/A
com.google.android.horologist	horologist-ai-ui	0.6.3		N/A
com.google.android.horologist	horologist-ai-ui	0.6.4		N/A
com.google.android.horologist	horologist-ai-ui	0.6.5		N/A
com.google.android.horologist	horologist-ai-ui	0.6.6		N/A
com.google.android.horologist	horologist-ai-ui	0.6.7		N/A
com.google.android.horologist	horologist-ai-ui	0.6.8		N/A
com.google.android.horologist	horologist-ai-ui	0.6.9		N/A
com.google.android.horologist	horologist-ai-ui	0.7.0-alpha		N/A
com.google.android.horologist	horologist-ai-ui	0.7.1-alpha		N/A
com.google.android.horologist	horologist-ai-ui	0.7.10-alpha		N/A
com.google.android.horologist	horologist-ai-ui	0.7.11-alpha		N/A
com.google.android.horologist	horologist-ai-ui	0.7.12-alpha		N/A
com.google.android.horologist	horologist-ai-ui	0.7.2-alpha		N/A
com.google.android.horologist	horologist-ai-ui	0.7.3-alpha		N/A
com.google.android.horologist	horologist-ai-ui	0.7.4-alpha		N/A
com.google.android.horologist	horologist-ai-ui	0.7.5-alpha		N/A
com.google.android.horologist	horologist-ai-ui	0.7.6-alpha		N/A
com.google.android.horologist	horologist-ai-ui	0.7.7-alpha		N/A
com.google.android.horologist	horologist-ai-ui	0.7.8-alpha		N/A
com.google.android.horologist	horologist-ai-ui	0.7.9-alpha		N/A
com.gu	scanamo-scrooge_2.11	0.1.0		6cede32296c30d0825d27a3a5e2225c7c9df0c41
com.gu	scanamo-scrooge_2.11	0.1.1		f8c3e60d2b5f62253ae98f0a72c5cbaef62996e7
com.gu	scanamo-scrooge_2.11	0.1.2		523394a273a2cccf42a8184f4e3fde6c50e6bb0c
com.gu	scanamo-scrooge_2.11	0.1.3		65cceb66386d79e5c6fded675bac339afbbfab37
com.gu	scanamo-scrooge_2.11	0.1.4		284f1a644ae19f57be9c194e1ea424d369df5eda
com.gu	scanamo-scrooge_2.11	0.2.0		25846bd4dcfbe8e34af9b1531747d72ebb0e7999
com.gu	scanamo-scrooge_2.11	0.2.1		2e5d4b319a6d0c86f14584160cd2643b35c05b42
com.huanli233.acra-compat	acra-notification	5.12.0		N/A
com.olegpy	meow-mtl-monix_2.12	0.4.0		c0412dab44bd54579fd5ec892ca43a0b5d5c83d9
com.olegpy	meow-mtl-monix_2.12	0.4.1		af73513184c3cfc34f4d239542404a1c0d88812d
com.olegpy	meow-mtl-monix_2.12	0.5.0		0596fab5bac38e40ae4d24db94e36a63ef4962a8
com.olvind	scalablytyped-runtime_sjs1.0.0-M6_2.12	1.0.0		9b10bfe9c95c3db3dee9832a7c61139498da97f3
com.oracle.coherence.incubator	coherence-messagingpattern	11.0.0		868591c59ee7e34d43c9752843f6cc329ccc4c9d
com.oracle.coherence.incubator	coherence-messagingpattern	11.1.0		8eb306d49c108c263b0ede0e496dadc3c09bcd32
com.oracle.coherence.incubator	coherence-messagingpattern	11.2.0		ffca0a4acb1d825e552dae9ecb8cfba5ee5fee64
com.oracle.coherence.incubator	coherence-messagingpattern	11.2.1		9c233b9f7a18acc9d6b78c81824533478fa5e952
com.oracle.coherence.incubator	coherence-messagingpattern	11.2.2		8520cb39310ff6af3a613ee2438fde2a3acae256
com.oracle.coherence.incubator	coherence-messagingpattern	11.2.3		dd63241c027ca2a6de692ae49b85e884663c01aa
com.oracle.coherence.incubator	coherence-messagingpattern	11.3.0		cc89ecd46e79f5118d202ae587ff8b0c749641cd
com.oracle.coherence.incubator	coherence-messagingpattern	11.3.1		d0c4952a9c7975387709466726904081a3932056
com.oracle.coherence.incubator	coherence-messagingpattern	11.3.2		a9d2d1233b9678f8c019f914f90e00584a8e1169
com.oracle.coherence.incubator	coherence-messagingpattern	11.3.3		56e356f150657c130c1fc4fd54bff802a67adfd3
com.oracle.coherence.incubator	coherence-messagingpattern	12.0.0		8613cbedd1be35fc2ee26ecbe8b8320d072fbe07
com.oracle.coherence.incubator	coherence-messagingpattern	12.1.0		75076092b93972135d837aa6276eac80aba736da
com.oracle.coherence.incubator	coherence-messagingpattern	12.2.0		0c5cc83c23060d5a4ce89c6a13950b43833f8aaf
com.oracle.coherence.incubator	coherence-messagingpattern	12.3.0		616d18fea647978de5042cc04cf36b8f5c05dd7e
com.oracle.coherence.incubator	coherence-messagingpattern	12.3.1		8ceceb0a03a48a28c61443417e5669c5b5c8cc3c
com.oracle.coherence.incubator	coherence-messagingpattern	12.3.2		271193c14f31e5ee9c0f372a61db9a57ec668ef8
com.oracle.coherence.incubator	coherence-messagingpattern	12.4.0		2ad7b31e9a17ba6886e751ec62566fef94565c60
com.oracle.coherence.incubator	coherence-messagingpattern	12.5.0		42c91b995b732ee6bcdda100bdb9fa921fd420cc
com.oracle.coherence.incubator	coherence-messagingpattern	12.6.1		813c1463ebd003afc1fe48ea8d5f3b7ec71df517
com.oracle.coherence.incubator	coherence-messagingpattern	13.0.0		17539826ce0eee19021f35a52456b1929d4f0020
com.oracle.coherence.incubator	coherence-messagingpattern	13.0.1		d4ab48c766b3787d03a44e26e2f8524871e45a0d
com.raylabz	cashew	0.1.0		0ad8852a1ffd1ee1867ae1638d8552a3b896368e
com.raylabz	cashew	0.2.0		713025db569a6f348b51c87ee90d9fa0cb179d91
com.raylabz	cashew	0.3.0		d7378cb9737ab1bb626c9cf4d667ffc979d70918
com.raylabz	cashew	0.3.2		03a5d0321a778e43495fdb4b092c50168d77660f
com.raylabz	cashew	0.3.3		03d4e7009c45a18f521bb7395257ccd81ea35ba1
com.rocketfuel.scylladb	spark-cassandra-connector-assembly_2.11	2.5.1-scylla-1		2c4c5abd6fe86e873989417f7edfdd2d26ae4180
com.sap.cloud.mkt	mkt-api-corpaccount	1.1.0		7d842bf7dda3acaa0999b0e6d26e34b0aa32815b
com.sap.cloud.mkt	mkt-api-corpaccount	1.2.0		f84ed6d522f7b5c72af6b8bd42f9d3a741c471f5
com.talenteca	olon-record_2.13	1.0.0		354540cdf7e657ceea2a6b4dd6297cdff750dec2
com.typesafe.akka	akka-osgi_3	2.6.17		c0edcce607392c9ea769e10669d9cd2971484f33
de.bitmarck.bms	base32check-java	0.0.1		f69be5af206e6683bfd17887d207ea3ffbc60344
de.bitmarck.bms	base32check-java	0.0.2		fad0dc8a95c8f9a39a88f11411d143114c0e9e03
de.bitmarck.bms	base32check-java	0.1.0		4dca94b156a1f6d82244b73fd35bd283626baf70
dev.teogor.ceres	core-start-up	1.0.0-alpha05		N/A
es.ucm.fdi.grasia.faerie	es.ucm.fdi.grasia.faerie.broker.osgi.test	1.2.6		6f6575fe54155722e2254f90acec71bda2dbf719
es.ucm.fdi.grasia.faerie	es.ucm.fdi.grasia.faerie.broker.osgi.test	1.2.7		9c0b2daf0c1ef3959ea614b6ba7f99dfac0acdfb
es.ucm.fdi.grasia.faerie	es.ucm.fdi.grasia.faerie.broker.osgi.test	1.2.8		229a687ab1c9ed7c616e8a92ca85d9598663d691
es.ucm.fdi.grasia.faerie	es.ucm.fdi.grasia.faerie.broker.osgi.test	1.2.9		00434dc97c0a212a3fcc2748a56d087a2b4c763a
eu.koboo	yml-config	1.0.7		9c3d827f19134c5b24396f9f5243d572bf34259d
eu.koboo	yml-config	1.0.7	all	d7535cee077ab49eece95ddcba16935adb8bf95f
eu.koboo	yml-config	1.0.8		7d144867eee26f479a6ba19deca50cc5ac734eea
eu.koboo	yml-config	1.0.8	all	9f39046666f9f97b5101c89d58a763bf5abdee9a
fun.mortnon	flyrafter-maven-plugin	0.0.1		d45c1cddd0a5f71a1554cbdf112f6a5a4a0a242c
fun.mortnon	flyrafter-maven-plugin	0.0.2		24679c092ee5705d295282261515916679be1638
fun.mortnon	flyrafter-maven-plugin	0.0.6		e4bda31e9f64ab97aa326e7d4a723fec35978392
io.camunda.connector	connectors-e2e-test-http	8.3.1		5871e267fab2e0b4980e838c8abb7075cbb039c8
io.camunda.connector	connectors-e2e-test-http	8.3.10		586d613cee7703adf20620ed34f0c38dc5cde4f4
io.camunda.connector	connectors-e2e-test-http	8.3.11		df571ec64325bafede6ea5249d6b74ebce2e1cc7
io.camunda.connector	connectors-e2e-test-http	8.3.12		62c5e4619542f3c7915f4a2003e4a01e34aee352
io.camunda.connector	connectors-e2e-test-http	8.3.13		7cbe8683cf6f5547facd43a7e3d8fc08b5d7cadd
io.camunda.connector	connectors-e2e-test-http	8.3.14		a85606ca70acddc14edea920ba173e2de9902d26
io.camunda.connector	connectors-e2e-test-http	8.3.15		b0f4cb9498b2f2704478e8e8d49634d67bbb12e3
io.camunda.connector	connectors-e2e-test-http	8.3.16		027004c5049780423159ede57a75caf8d8df3c64
io.camunda.connector	connectors-e2e-test-http	8.3.18		c6a42e3f6f4a065b5df76a4202b791dfdc431484
io.camunda.connector	connectors-e2e-test-http	8.3.2		7eeaef8a4d5034431b501131bc64fc95521355d6
io.camunda.connector	connectors-e2e-test-http	8.3.20		80e4333a031c73c784254e63022e54b57097d065
io.camunda.connector	connectors-e2e-test-http	8.3.21		ee1aaf8b0c1f58e9d319efd4d1a09fce20036e8f
io.camunda.connector	connectors-e2e-test-http	8.3.23		bb403f7c72f8761305557193e6f2fd45ef17d170
io.camunda.connector	connectors-e2e-test-http	8.3.3		7c00aa63743ecd66d742d568f77d2f70fff6e8ab
io.camunda.connector	connectors-e2e-test-http	8.3.4		6646db1f7bed51178b67a027e88c1e3ffe6737f4
io.camunda.connector	connectors-e2e-test-http	8.3.5		b56613244a3fc0c5a22daf8345aa02d79b7588ac
io.camunda.connector	connectors-e2e-test-http	8.3.6		5268bc81142db04f3cf976dd1742138c55c04e62
io.camunda.connector	connectors-e2e-test-http	8.3.7		6d8797a385953b9924140645eb4aeb8a53a53a40
io.camunda.connector	connectors-e2e-test-http	8.3.8		94cee5a8b4a1e0c3c996c5ddfd03e68a6ee7d894
io.camunda.connector	connectors-e2e-test-http	8.3.9		18b1491c7db75e4dc8c055bf7801e2a111db9752
io.camunda.connector	connectors-e2e-test-http	8.4.0		5c60910aadd976d8d1fbaa708d138dca4b112ee5
io.camunda.connector	connectors-e2e-test-http	8.4.0-alpha1		f86b9056a7654cb1c68a3d1948ece643414d8e83
io.camunda.connector	connectors-e2e-test-http	8.4.0-alpha2		aa412704f2a83e3141976c78e2d0074081858c27
io.camunda.connector	connectors-e2e-test-http	8.4.1		bb2bbd8d8728738b2cc9f4300fb40ff54cdeb141
io.camunda.connector	connectors-e2e-test-http	8.4.10		9fef76c8f2a780b5a1bdfdffa12969cd7557121a
io.camunda.connector	connectors-e2e-test-http	8.4.11		d834380186d4909b540d9038822f4edce7a78094
io.camunda.connector	connectors-e2e-test-http	8.4.13		0f3d08e502c4ed4a180d33a585f6228b1c5225db
io.camunda.connector	connectors-e2e-test-http	8.4.15		5c07b574c8121e8aaaa34834a251f07e54c2bce1
io.camunda.connector	connectors-e2e-test-http	8.4.16		ee30cb2507232c70663d9d702856f1c4ca8ec1cd
io.camunda.connector	connectors-e2e-test-http	8.4.18		d06efa7d8cc2143058fbf50d93ec48125e7d36d5
io.camunda.connector	connectors-e2e-test-http	8.4.2		8f003cae591a06f614bc528f990180da4a65ac95
io.camunda.connector	connectors-e2e-test-http	8.4.3		9da7c4737d98221f2ff57cdef58c3c00815597b8
io.camunda.connector	connectors-e2e-test-http	8.4.4		0a5ea67dda5b29feef8a5a541342bb4226a41e47
io.camunda.connector	connectors-e2e-test-http	8.4.5		6bdfe00c7cb3501f8dda9107b15f1e766f0d1f25
io.camunda.connector	connectors-e2e-test-http	8.4.6		24ee5654e3ccf6215448d3dc47845dffd9bc35cb
io.camunda.connector	connectors-e2e-test-http	8.4.7		c6a8cbb5d829005cea5909abb5a8160f3c95de32
io.camunda.connector	connectors-e2e-test-http	8.4.8		1a4500b1743716afeb8b85916b2194e4fa59118d
io.camunda.connector	connectors-e2e-test-http	8.4.9		235d36698459f9d84c5697a3e9a509661a3da8b0
io.camunda.connector	connectors-e2e-test-http	8.5.0		c15da87b46b60f1b5751ef3dc0571387d22e83dd
io.camunda.connector	connectors-e2e-test-http	8.5.0-alpha1		ddefc7a5ee6aa285648e55bbf03d334bd6b11469
io.camunda.connector	connectors-e2e-test-http	8.5.0-alpha2		e88a6adf4f38bfb07fd072ba323122ed22bd96bb
io.camunda.connector	connectors-e2e-test-http	8.5.1		ecac90ee8fc0c049d9cff28d31bc3036cf906e48
io.camunda.connector	connectors-e2e-test-http	8.5.11		bcd3315562273a76ce3cb5f87af11f7d33de94d2
io.camunda.connector	connectors-e2e-test-http	8.5.12		0bf09e4f4dbc0ad9881ab88283e520959da3af75
io.camunda.connector	connectors-e2e-test-http	8.5.15		6142321b7405d0e9956e344d268f69c9f7ee0e58
io.camunda.connector	connectors-e2e-test-http	8.5.16		f317e58011be8b167579b88d5e56ff65ce6d5fcd
io.camunda.connector	connectors-e2e-test-http	8.5.2		62fcb86d486ece2eb72fefb0382e84247b12e2c4
io.camunda.connector	connectors-e2e-test-http	8.5.3		6b340c32efa38d623b8ce3e71135048d41364304
io.camunda.connector	connectors-e2e-test-http	8.5.4		63e260435c4f88ec4afa5b6eeebb039195b12175
