at.yawk.valda	valda-dexlib2	1.0.0		45a36e11d8d3a41d9a3d2e1d32a2c1f81e5ebf99
org.rust-nostr	nostr-sdk	0.32.1	release-sources	a3b26c082fab6b3e241fe0ebf51fe82d153c7249
org.rust-nostr	nostr-sdk	0.32.2		N/A
org.rust-nostr	nostr-sdk	0.32.2	release-sources	a3b26c082fab6b3e241fe0ebf51fe82d153c7249
org.rust-nostr	nostr-sdk	0.33.0		N/A
org.rust-nostr	nostr-sdk	0.33.0	release-sources	7b805c258689af4c26e1d8fcad95e8b0258708e1
org.rust-nostr	nostr-sdk	0.34.0		N/A
org.rust-nostr	nostr-sdk	0.34.0	release-sources	2733ccef7427b24c4df4a194492d71d1c52ffc88
org.rust-nostr	nostr-sdk	0.35.0		N/A
org.rust-nostr	nostr-sdk	0.35.0	release-sources	ef25e25d5fa78572fe264cfe2ba93dffcff6b703
org.rust-nostr	nostr-sdk	0.36.0		N/A
org.rust-nostr	nostr-sdk	0.36.0	release-sources	c5f49a153454666e50c9c2262290d15a72b8474b
org.rust-nostr	nostr-sdk	0.37.0		N/A
org.rust-nostr	nostr-sdk	0.37.0	release-sources	0c6b25d505fc13044304aa65597ce071e78e8884
org.rust-nostr	nostr-sdk	0.38.0		N/A
org.rust-nostr	nostr-sdk	0.38.0	release-sources	2ae23df546656a56e58a220fa8869d6a6ea5a6a0
org.rust-nostr	nostr-sdk	0.38.1		N/A
org.rust-nostr	nostr-sdk	0.38.1	release-sources	2ae23df546656a56e58a220fa8869d6a6ea5a6a0
org.rust-nostr	nostr-sdk	0.38.2		N/A
org.rust-nostr	nostr-sdk	0.38.2	release-sources	2ae23df546656a56e58a220fa8869d6a6ea5a6a0
org.rust-nostr	nostr-sdk	0.38.3		N/A
org.rust-nostr	nostr-sdk	0.38.3	release-sources	ed529642c650911186f7b848056b23af047ebf96
org.rust-nostr	nostr-sdk	0.39.0		N/A
org.rust-nostr	nostr-sdk	0.39.0	release-sources	79d169059d3e498c01974c2aedac388c45f26521
org.rust-nostr	nostr-sdk	0.40.0		N/A
org.rust-nostr	nostr-sdk	0.40.0	release-sources	3e65929add0e5bfbe5360469c204875abe1cc828
org.rust-nostr	nostr-sdk	0.40.1		N/A
org.rust-nostr	nostr-sdk	0.40.1	release-sources	3e65929add0e5bfbe5360469c204875abe1cc828
org.rust-nostr	nostr-sdk	0.41.0		N/A
org.rust-nostr	nostr-sdk	0.41.0	release-sources	3078ffb33c468f6f0ca34245b0ce978418780280
org.scalameta	trees_sjs1_2.12	2.2.26		3aa478be266fcd7b1cefbda6467527b26549a19d
org.scalameta	trees_sjs1_2.12	4.10.0		4f781f1a7b1595fee2b8c87d1c93d70c8391bdc9
org.scalameta	trees_sjs1_2.12	4.10.1		981a1909e1dbe27b98b58ecbfe24fa794e865b92
org.scalameta	trees_sjs1_2.12	4.10.2		4b570db1dd487a7faf7b28ee95b03a238920cdef
org.scalameta	trees_sjs1_2.12	4.11.0		5b3119af22e5aa65251c1b649f42bf3f691572a5
org.scalameta	trees_sjs1_2.12	4.11.1		1f3a688b3f1495ceb2176571dcc50c142f06170b
org.scalameta	trees_sjs1_2.12	4.11.2		9c38a1d43f57a3a1cf319f10a43292577396fe8c
org.scalameta	trees_sjs1_2.12	4.12.0		d4fa0246a86775c88c82798b01cd79166ae1d04b
org.scalameta	trees_sjs1_2.12	4.12.1		6dd98d7a76c43cdc2b955d37b02a14b0a284d29b
org.scalameta	trees_sjs1_2.12	4.12.2		656a6ff714038f747813780b2a026efd4301ccef
org.scalameta	trees_sjs1_2.12	4.12.3		167bf931cb5cfd1f3db30fc9776d99864322c4bb
org.scalameta	trees_sjs1_2.12	4.12.4		7062ac1eee4ee5a6de16665c8c5d510213d8dd8b
org.scalameta	trees_sjs1_2.12	4.12.4.1		239a6fbf3a6edc748656c2242dc05b06aeb8abde
org.scalameta	trees_sjs1_2.12	4.12.5		5d4d6f3a456f13b33ad17f0206b1cc8f4d78b0a4
org.scalameta	trees_sjs1_2.12	4.12.6		ffea08764af8a9944a4ce4743063413a5079a9ee
org.scalameta	trees_sjs1_2.12	4.12.7		aa61572627d4378791805e0447a35673ceeb28f1
org.scalameta	trees_sjs1_2.12	4.13.0		d78813b17faa635298b66bd529eec59bc52fbebf
org.scalameta	trees_sjs1_2.12	4.13.1		fa2bbbe94b869a87f3398ca3ca062eaf0d1a5a7f
org.scalameta	trees_sjs1_2.12	4.13.1.1		5326b82db40c8acf33e10c495724288a96ae499b
org.scalameta	trees_sjs1_2.12	4.13.2		0cede5177b32f30c40431a2afe745c6360deea9e
org.scalameta	trees_sjs1_2.12	4.13.3		5f4907e30d6932d36da8ca00989d2d79c4b6d28e
org.scalameta	trees_sjs1_2.12	4.13.4		365c8bf559c2612f7d41b148f3d188251c49d2f7
org.scalameta	trees_sjs1_2.12	4.13.5		52bcaa562fe20224d8237d9ebc398531c4261d89
org.scalameta	trees_sjs1_2.12	4.13.6		4fae500cda8bb43aa081ed006977dce2ae108e57
org.scalameta	trees_sjs1_2.12	4.3.12		612e43704ea648bfd9ab82c9042b4df6f969ef27
org.scalameta	trees_sjs1_2.12	4.3.13		d50ec0e42846f3bfa7f075bd326fd0b67d765b8f
org.scalameta	trees_sjs1_2.12	4.3.14		9627adb31890659b2f2ba49f2f79f8223ff5dfa1
org.scalameta	trees_sjs1_2.12	4.3.15		b326f83c058b9be4bfd005a2fbfe6e6da9f85888
org.scalameta	trees_sjs1_2.12	4.3.16		f8665d9e6a599fd07a7ae0ccab929aa366e06262
org.scalameta	trees_sjs1_2.12	4.3.17		7b055ad6b18f85726552f1241e6ae535d5aa3d4d
org.scalameta	trees_sjs1_2.12	4.3.18		997947fa67cfa1273e744cdfe36272b8d57a8457
org.scalameta	trees_sjs1_2.12	4.3.19		e0bd1c33d77fff0ad33b23689bc2c5440e80c7bd
org.scalameta	trees_sjs1_2.12	4.3.20		6e2703cf748bee99c12299ddced4c5adbce5c6fd
org.scalameta	trees_sjs1_2.12	4.3.21		2b5ae682a7408af3334fd20b49c93145f30ffa8c
org.scalameta	trees_sjs1_2.12	4.3.22		d8aa7b16eda483c555750ca464d0728757ae3f74
org.scalameta	trees_sjs1_2.12	4.3.23		09b9fcbb000d39cde061841d67dda0146f4373a8
org.scalameta	trees_sjs1_2.12	4.3.24		04e1b4b932df99128b670cfb89ea470af5fdb223
org.scalameta	trees_sjs1_2.12	4.4.0		92536f1072406b4220535304940663c2c91d74b4
org.scalameta	trees_sjs1_2.12	4.4.1		35e47c56cbb17eef33567f35b0196b100aee2408
org.scalameta	trees_sjs1_2.12	4.4.10		816d61b14943c43a211d841e7dd671961049fd50
org.scalameta	trees_sjs1_2.12	4.4.11		6ac2aa2c4d656c56f2b950f849e4bb8059058b10
org.scalameta	trees_sjs1_2.12	4.4.12		a7ec7d808463a60c9d5cfca9f4b4e3132330dfbd
org.scalameta	trees_sjs1_2.12	4.4.13		9163ec417fb09556aa5f34b72f511982117463a2
org.scalameta	trees_sjs1_2.12	4.4.14		8938552cda08b5f638d6931778e65979dfba7d62
org.scalameta	trees_sjs1_2.12	4.4.15		79fa0072885d8de8ebb6bd4b5c32f72721010715
org.scalameta	trees_sjs1_2.12	4.4.16		71c953b1bc12bf4845b3de556f999642f52c9909
org.scalameta	trees_sjs1_2.12	4.4.17		8642bd614e61085c494a5a8c6959d675b5c3e118
org.scalameta	trees_sjs1_2.12	4.4.18		477e3445609873380f6b93f898083c8124935c77
org.scalameta	trees_sjs1_2.12	4.4.19		0797f149ef35e03d2d63d939c5477631ffde8858
org.scalameta	trees_sjs1_2.12	4.4.2		89b26a902ce9abddb8bded73ee285437e4994216
org.scalameta	trees_sjs1_2.12	4.4.20		1c5955f5f419ac21a7f75807d2564eabfbe3df4d
org.scalameta	trees_sjs1_2.12	4.4.21		2df1a895c4d3ff2626c75d4ded871671b97fea78
org.scalameta	trees_sjs1_2.12	4.4.22		385df8621b597284952a7c13731b4ed788cbc557
org.scalameta	trees_sjs1_2.12	4.4.23		ff35d0e8b691a6b7e76eaee7b44e5f5b80c0496a
org.scalameta	trees_sjs1_2.12	4.4.24		ddd42fab38995595c41f1ed36f5007ede3caccfc
org.scalameta	trees_sjs1_2.12	4.4.25		56ad701ef140402e8fe9d22ade0b1c9fd2c61e72
org.scalameta	trees_sjs1_2.12	4.4.26		43cfd58016576b7f90f52cbd085fe594e7059527
org.scalameta	trees_sjs1_2.12	4.4.27		09bf0b81a9b51c72b8a13c4c56306eaa9ea6d52d
org.scalameta	trees_sjs1_2.12	4.4.28		dd672f49b0f3a1f2a2d2bb7f76be1456ebe16e4e
org.scalameta	trees_sjs1_2.12	4.4.29		214e4fea743ab30be3113e92d310ef7586225c31
org.scalameta	trees_sjs1_2.12	4.4.3		4e0bcd36e01c761db9bbad116542a73e5b5f3678
org.scalameta	trees_sjs1_2.12	4.4.30		e41e3853d2c0c369f351cbd84831ad69c1d63ab0
org.scalameta	trees_sjs1_2.12	4.4.31		09e06630f0a914ecced86763543f8517d3c64b98
org.scalameta	trees_sjs1_2.12	4.4.32		005b9bc3b745db2acb3fc8d940dcb95a77c3ca65
org.scalameta	trees_sjs1_2.12	4.4.33		46a0fbe0899234e314827bcf6959bba09884be43
org.scalameta	trees_sjs1_2.12	4.4.34		d7116338a4f7bb615beb5100f91df7ef1db6ea9c
org.scalameta	trees_sjs1_2.12	4.4.35		8ef669dfb6b0aa52c81b58dcd3d490a5ff9b04f3
org.scalameta	trees_sjs1_2.12	4.4.4		243c810caa75a5e0c3b9fed8e4ff6cd74986161e
org.scalameta	trees_sjs1_2.12	4.4.5		804917e97cfc35fbfa95dc0aee87208444b9eba9
org.scalameta	trees_sjs1_2.12	4.4.6		c87e2609696020b5ffd58e9ff77880bb6d83de7e
org.scalameta	trees_sjs1_2.12	4.4.7		099d59dbb143690ffb2f971d79f9c57b8056b396
org.scalameta	trees_sjs1_2.12	4.4.8		5afffba8959f461bcfae9c2d38bb82e0ac965a12
org.scalameta	trees_sjs1_2.12	4.4.9		eb867a0e01d260461030f3b27bcc4fda89007a7c
org.scalameta	trees_sjs1_2.12	4.5.0		b88c2bdd826ab368953d207f27ae602bb7495bed
org.scalameta	trees_sjs1_2.12	4.5.1		f6fb952fdaf4528dacde0d1f30f5ad8ff40c57c0
org.scalameta	trees_sjs1_2.12	4.5.10		fa8c1bf4ff2478a01da46de147e6ed583fde706c
org.scalameta	trees_sjs1_2.12	4.5.11		d5985697f6fe7af19f508b8dd7af3678ad12f052
org.scalameta	trees_sjs1_2.12	4.5.12		a00f418596f1cac846573d9a3f95cef1705d1893
org.scalameta	trees_sjs1_2.12	4.5.13		9a9a57deffdee3a64bace1dc7641680cfbf2fc8d
org.scalameta	trees_sjs1_2.12	4.5.2		fb099a699228b025803f9be34fe1a7420fec125a
org.scalameta	trees_sjs1_2.12	4.5.3		7492c09f21f5d9d59f50b285c0d2b0db1026e9e0
org.scalameta	trees_sjs1_2.12	4.5.4		9a109daef204ee7029f9d2d8444ce40d9374511d
org.scalameta	trees_sjs1_2.12	4.5.5		69a0d5ba5c0f44f657567ca55b20094975c43e7b
org.scalameta	trees_sjs1_2.12	4.5.6		d840d14e1887b2f5e2339f590ce16e7e3750d02c
org.scalameta	trees_sjs1_2.12	4.5.7		8d277b27b609a501ad05de8890b21c7069ed610a
org.scalameta	trees_sjs1_2.12	4.5.8		0c89f4016703a512edf3e311cb94f1dd6aad485c
org.scalameta	trees_sjs1_2.12	4.5.9		b8013fe50b0dfbf70cea93f0c76146ab7e075099
org.scalameta	trees_sjs1_2.12	4.6.0		02c535053473de4d9375b5f239aa3f3bed764cb3
org.scalameta	trees_sjs1_2.12	4.7.0		5679636eba041368f78d5db2e96feef23d3336dd
org.scalameta	trees_sjs1_2.12	4.7.1		7d7086edf2e3f4626928456f309d55a1649af6ee
org.scalameta	trees_sjs1_2.12	4.7.2		574bdc12bd9c9a691a0d15dae909cf5f667f331e
org.scalameta	trees_sjs1_2.12	4.7.3		7f6debf99cdb29819e3553c59711a447d7ba66a5
org.scalameta	trees_sjs1_2.12	4.7.4		a316471b5aa1ce32882889567d6c23d67e2649c3
org.scalameta	trees_sjs1_2.12	4.7.5		9c04ba2cc12df318a69fd2ebe7a77d8de297c7c9
org.scalameta	trees_sjs1_2.12	4.7.6		2bb85afc3153585af7235c5c446008e41a021807
org.scalameta	trees_sjs1_2.12	4.7.7		d48b2beacc197c3d098e545b6d9e9e18e3577ebc
org.scalameta	trees_sjs1_2.12	4.7.8		d3d279df5ca707dd7a0b7c364f170daa7b390eec
org.scalameta	trees_sjs1_2.12	4.8.0		6344d9665410a0728667887bc289b3635c9a72b4
org.scalameta	trees_sjs1_2.12	4.8.1		338dc19af9a761a2943ad0af6d902be7b56916f6
org.scalameta	trees_sjs1_2.12	4.8.10		f9bfc32983b492b4687ff4fc21421d70b9536a46
org.scalameta	trees_sjs1_2.12	4.8.11		beb4290f65520a0429a78a492540c70b882ca487
org.scalameta	trees_sjs1_2.12	4.8.12		d97f0a3515aeac5eefcaeabb023b2d0e1b55f015
org.scalameta	trees_sjs1_2.12	4.8.13		6d777926272c4b01ebf740f0a0458028e63e408c
org.scalameta	trees_sjs1_2.12	4.8.14		19156768c7e58c597c426dcc6d19c87dc0f0e0ce
org.scalameta	trees_sjs1_2.12	4.8.15		af2df22521d391ecf9e59c2bf2c06bc9f6b2073b
org.scalameta	trees_sjs1_2.12	4.8.2		0c842723b6d90089eb16079c7bb40e30a60b6d39
org.scalameta	trees_sjs1_2.12	4.8.3		6b4128bc35e9cac4cb2ae982618b3b3b932a7928
org.scalameta	trees_sjs1_2.12	4.8.4		2aa0658f004e2d779e2404247d2e158ab28f608b
org.scalameta	trees_sjs1_2.12	4.8.5		93c308bcec518e0273004e0175807f8cc57cfb8b
org.scalameta	trees_sjs1_2.12	4.8.6		e51a75543e96ae09003e1c31f0c3817279b68fdb
org.scalameta	trees_sjs1_2.12	4.8.7		b246b28f609e553862b517940e7553f9c061e937
org.scalameta	trees_sjs1_2.12	4.8.8		c171b0d1a31b2808a8038048eeea7a2d0117cdd7
org.scalameta	trees_sjs1_2.12	4.8.9		86dbf3379b6a1ac3e4a6cd58854b562d589f0f86
org.scalameta	trees_sjs1_2.12	4.9.0		9fcf783529aaf44fb5d9ea466a88c16de7d34a77
org.scalameta	trees_sjs1_2.12	4.9.1		8b48ec8eaf78ff12eff7f80c942165883565ceeb
org.scalameta	trees_sjs1_2.12	4.9.1-RC1		d81654f32f88378a17148600f48de7d93b63e13b
org.scalameta	trees_sjs1_2.12	4.9.2		0573cdde6c001e9dcb9fd836c06f17c93c5d1599
org.scalameta	trees_sjs1_2.12	4.9.3		229fe30cc4c96451312a73194fed9eda332e221f
org.scalameta	trees_sjs1_2.12	4.9.4		2d5b3d740513e02761c9a13e1b3909a40bdb5118
org.scalameta	trees_sjs1_2.12	4.9.5		f7b224a3b4537ab178e12c424a521649482a64ce
org.scalameta	trees_sjs1_2.12	4.9.6		4c5fb70727fb1b578367310480dfda10a1f091f2
org.scalameta	trees_sjs1_2.12	4.9.7		c86526cf00f2d745e15747e4446a06f3268d5a3f
org.scalameta	trees_sjs1_2.12	4.9.8		f5f1586fd61a0f497fc691a827d73357fe9812b0
org.scalameta	trees_sjs1_2.12	4.9.9		97afb2d276f420afed148dbe0f15ea9621c26940
org.scommons.service	scommons-service-test_2.12	0.1.0		db2dc8d71129c66db373a3e40bfcd5456bdf5969
org.scommons.service	scommons-service-test_2.12	0.2.0		4358b504af2a46dd2b262ceab40dec46018caf1e
org.scommons.service	scommons-service-test_2.12	0.3.0		e35b86f21912ff59b376178e9e2af46c89761a77
org.scommons.service	scommons-service-test_2.12	0.4.0		c37da1c6f12da4bfd816150537335f5dfaecb16f
org.sonatype.nexus.indexer-lucene	nexus-indexer-lucene-model	2.1		ce0527fa859f592fb89ddbec31d82e57a7690302
org.sonatype.nexus.indexer-lucene	nexus-indexer-lucene-model	2.1-RC1		8913e29405be6790a272e721d240df2bb927fb28
org.sonatype.nexus.indexer-lucene	nexus-indexer-lucene-model	2.1.1		07c63dbd969d95ce6e1b485996d6416e13528949
org.sonatype.nexus.indexer-lucene	nexus-indexer-lucene-model	2.1.2		ee21ed5a8c312184925017ae8671db0a38f144a1
org.sonatype.nexus.indexer-lucene	nexus-indexer-lucene-model	2.2		aa7ccfb0167a029a574f9169905f9121e6485dba
org.sonatype.nexus.indexer-lucene	nexus-indexer-lucene-model	2.2-01		728db8aa55a6934315d0e9e12decdabeef4c53e5
org.sonatype.nexus.indexer-lucene	nexus-indexer-lucene-model	2.2.1		e084c47a1ded8d21ab2a44a78cfa02343b372af0
org.sonatype.nexus.indexer-lucene	nexus-indexer-lucene-model	2.3.0		38b8fa211fd64f27c75b4a0359b5df9ea4c3617a
org.sonatype.nexus.indexer-lucene	nexus-indexer-lucene-model	2.3.0-01		9d032150d819298bccf24f6e97676f19b353751c
org.sonatype.nexus.indexer-lucene	nexus-indexer-lucene-model	2.3.0-02		39e7a1fd44381a928a42c3f7f2895a6951454c87
org.sonatype.nexus.indexer-lucene	nexus-indexer-lucene-model	2.3.0-04		46cde5c2698b9d5abf39bc462be9434e6a7a7041
org.sonatype.nexus.indexer-lucene	nexus-indexer-lucene-model	2.3.1		0a617994823cc4bda8ea561665163912df5b7f99
org.sonatype.nexus.indexer-lucene	nexus-indexer-lucene-model	2.3.1-01		54df6e6d38d284954ad42725297223c34e9692f2
org.sonatype.nexus.indexer-lucene	nexus-indexer-lucene-model	2.4.0-03		4ef67fd4145439339600c911df2c2b89c390fc4a
org.sonatype.nexus.indexer-lucene	nexus-indexer-lucene-model	2.4.0-04		3abf0ebfd4031ee37a2ac54a25403df53b337d52
org.sonatype.nexus.indexer-lucene	nexus-indexer-lucene-model	2.4.0-05		eb0d10f488db181a206180bcc1950a550968148b
org.sonatype.nexus.indexer-lucene	nexus-indexer-lucene-model	2.4.0-06		e0c27576bab44e8b4811795b9b52df5bd99a0288
org.sonatype.nexus.indexer-lucene	nexus-indexer-lucene-model	2.4.0-07		dadbe7a0af4f7accf78aa5d792a1a154085b685a
org.sonatype.nexus.indexer-lucene	nexus-indexer-lucene-model	2.4.0-08		abbf34b5189f1f3714958b3dffaeec5b01e07326
org.sonatype.nexus.indexer-lucene	nexus-indexer-lucene-model	2.4.0-09		00f48c410eee2441ecd7b7d8a7871b57e60a0ffd
org.sonatype.nexus.indexer-lucene	nexus-indexer-lucene-model	2.4.0-1		ba14d7c6c5f9b428c07df14bbab8ddcbe2e0a17a
org.sonatype.nexus.indexer-lucene	nexus-indexer-lucene-model	2.5.0-01		544ae1accfd778218cba3f2d5d4063e8b8cf1d4b
org.sonatype.nexus.indexer-lucene	nexus-indexer-lucene-model	2.5.0-02		4ccad28e31a92b27ca29b19312b7b5212f6b987c
org.sonatype.nexus.indexer-lucene	nexus-indexer-lucene-model	2.5.0-03		735a87835e178a3bc5a6fa56ccc7772ec37fd3ec
org.sonatype.nexus.indexer-lucene	nexus-indexer-lucene-model	2.5.0-04		a337fb7eca7afaa6af298a8d26c92014b3d3ee3b
org.sonatype.nexus.indexer-lucene	nexus-indexer-lucene-model	2.5.1-01		1bdc5275baad499e836fe3b875bb78deb078e696
org.teamapps	teamapps-application-api-model	0.1		5849bdb97fa4c50211aee391b1a683f1c32db8f9
org.teamapps	teamapps-application-api-model	0.2		77f3d39139745ff0028dfff5add675dfd13a2ff3
org.teamapps	teamapps-application-api-model	0.3		1fa177a126df75f6aece8104333e630f841aa91b
org.teamapps	teamapps-application-api-model	0.4		1237cf0f50d61a236067b417b49d1b73db52933a
org.teamapps	teamapps-application-api-model	0.5		1384efed06954c11da90270a9b14015c047518c6
org.teamapps	teamapps-application-api-model	0.6		888cadf49f1d8ee574eb1f0a03f54862754750ad
org.teamapps	teamapps-application-api-model	0.7		7b8bf4372a7b0efb6588dd31bacdbff0098ab84f
org.teamapps	teamapps-application-api-model	0.8		ab2ac960605d46d76f34d2d1dc0b10f19f95bbb1
org.teamapps	teamapps-application-api-model	0.9		db733c943784c463b76b916ce17797bc846d6b5d
org.tinygroup	ehcache	0.0.12		676c53983ce5546d3d8162810c9dcd01697a92e9
org.tinygroup	ehcache	0.0.8		267963d3079b781ffb07fe21f68bb421e5c73047
org.tinygroup	ehcache	0.0.9		36f29bc32a0aee4018e0cdb48aa5eb179835b7e6
org.typelevel	kind-projector_2.12.12	0.11.0		d903b71c5dc310ae15761ed18d0f961e080c1c03
org.typelevel	kind-projector_2.12.12	0.11.1		1814397d4ef7ccb1e6fe065071565bafe66cee0e
org.typelevel	kind-projector_2.12.12	0.11.2		4dbd27830868253b5b575cef5e6a384cd0a95c71
org.typelevel	kind-projector_2.12.12	0.11.3		971d1c427104f960c545822f89e45027e5fc50e7
org.typelevel	kind-projector_2.12.12	0.12.0		f6bcde5405ffcb84b2cb4c23ea718fab676b9d28
org.typelevel	kind-projector_2.12.12	0.13.0		a120af4ce2efd558a20e2c7182a17d49e673fe82
org.typelevel	kind-projector_2.12.12	0.13.1		cb269b2d486785fc319cf31c1927819a1ec7ffa4
org.typelevel	kind-projector_2.12.12	0.13.2		8ffad7d03ee103050dbc49d8c7bc2655bff4ab3e
org.typelevel	kind-projector_2.12.12	0.13.3		d11fdab374c2cc924197c354cf81f2c030a6bb5e
org.typelevel	log4cats-core_3.0.0-RC3	1.3.0		241e1417d89cf8b7aa9371dc3d99d0b822daa50f
org.typelevel	log4cats-core_3.0.0-RC3	2.1.0		04d94f7228ff03cc847598b9e4856878cb863eea
org.webjars.npm	aurelia-history-browser	1.0.0		9e057d8d505f097f83abfd05405df5e5f7f3b0d0
org.webjars.npm	aurelia-history-browser	1.0.0-beta.1.2.0		422e1620ebf155856f6f50dae088b5be2db72a64
org.webjars.npm	aurelia-history-browser	1.0.0-beta.1.2.1		80fa925dd7cd9aee89dcb21e58c1a3dab4142f16
org.webjars.npm	aurelia-history-browser	1.0.0-beta.2.0.1		8a1d2e3d0514015389d0bcd068e91abc372b9de3
org.webjars.npm	aurelia-history-browser	1.0.0-rc.1.0.0		4b4eef516e457e147199ad77e9330c17b8d9cff5
org.webjars.npm	datatables.net-scroller-bs	1.4.4		406c75752d55bd070b2f7fdf5c01381e967d9a29
org.webjars.npm	datatables.net-scroller-bs	1.5.1		b9de68b924a49f859289593c68fc895ea8d1c546
org.webjars.npm	obseriot	0.3.9		01d762eb6fdabeed4c36d4820a61f24d1374828b
org.wso2.carbon.caching	org.wso2.carbon.caching.parent	1.0.0		N/A
org.wso2.carbon.caching	org.wso2.carbon.caching.parent	1.0.0-m1		N/A
org.wso2.carbon.caching	org.wso2.carbon.caching.parent	1.1.0		N/A
org.wso2.carbon.caching	org.wso2.carbon.caching.parent	1.1.1		N/A
org.wso2.carbon.caching	org.wso2.carbon.caching.parent	1.1.2		N/A
org.wso2.carbon.caching	org.wso2.carbon.caching.parent	1.1.3		N/A
org.wso2.carbon.devicemgt-plugins	mobile-base-plugin-feature	2.1.0		N/A
org.wso2.carbon.devicemgt-plugins	mobile-base-plugin-feature	2.1.1		N/A
org.wso2.carbon.devicemgt-plugins	mobile-base-plugin-feature	2.1.2		N/A
org.wso2.carbon.devicemgt-plugins	mobile-base-plugin-feature	2.2.0		N/A
org.wso2.carbon.devicemgt-plugins	mobile-base-plugin-feature	2.2.1		N/A
org.wso2.carbon.devicemgt-plugins	mobile-base-plugin-feature	2.2.2		N/A
org.wso2.carbon.devicemgt-plugins	mobile-base-plugin-feature	2.2.3		N/A
org.wso2.carbon.devicemgt-plugins	mobile-base-plugin-feature	2.2.4		N/A
org.wso2.carbon.devicemgt-plugins	mobile-base-plugin-feature	2.2.5		N/A
org.wso2.carbon.devicemgt-plugins	mobile-base-plugin-feature	2.2.6		N/A
org.wso2.carbon.devicemgt-plugins	mobile-base-plugin-feature	2.2.7		N/A
org.wso2.sp	org.wso2.sp.solutions.widgets.http.server.request.count	4.2.0		N/A
org.wso2.sp	org.wso2.sp.solutions.widgets.http.server.request.count	4.2.0-alpha		N/A
org.wso2.sp	org.wso2.sp.solutions.widgets.http.server.request.count	4.2.0-beta		N/A
org.wso2.sp	org.wso2.sp.solutions.widgets.http.server.request.count	4.3.0-M1		N/A
org.wso2.sp	org.wso2.sp.solutions.widgets.http.server.request.count	4.3.0-M2		N/A
org.wso2.sp	org.wso2.sp.solutions.widgets.http.server.request.count	4.3.0-M3		N/A
software.amazon.kinesis	amazon-kinesis-client-multilang	2.0.0		632d0f9c6c93695b2f96387f790e148bbd99cc86
software.amazon.kinesis	amazon-kinesis-client-multilang	2.0.1		24be627238ad0445203105e5cfe9cb415b49108e
software.amazon.kinesis	amazon-kinesis-client-multilang	2.0.2		ed9c98140afb1cdf725fe524dc9f9615c4ad2fa0
software.amazon.kinesis	amazon-kinesis-client-multilang	2.0.3		e0179331afbb0062d501ab82ec10a7a4b795233f
software.amazon.kinesis	amazon-kinesis-client-multilang	2.0.3-experimental		2d80264972c4f20de152ea28b4989dc2cb1c0f5c
software.amazon.kinesis	amazon-kinesis-client-multilang	2.0.3-experimental-2		17f360eaa0f46698c70d9b6519fe29c9067d024f
software.amazon.kinesis	amazon-kinesis-client-multilang	2.0.3-experimental-3		009f5a33d8176df957c383f30036b8a81a343a5e
software.amazon.kinesis	amazon-kinesis-client-multilang	2.0.3-experimental-4		082d02a1673b54594e65bd3ccd8863793581a756
software.amazon.kinesis	amazon-kinesis-client-multilang	2.0.3-experimental-5		2f2a6a4a2ed8983463ce7fb8395c7073881b4d57
software.amazon.kinesis	amazon-kinesis-client-multilang	2.0.3-experimental-6		c6c0c7f838e0cd4a7257c7f7232c77e58dfbd657
software.amazon.kinesis	amazon-kinesis-client-multilang	2.0.3-experimental-7		db524273e92151440b40ff458a8534c3835757b7
software.amazon.kinesis	amazon-kinesis-client-multilang	2.0.4		2804e090932dad5f6cd9e6578dcdb51373171faa
software.amazon.kinesis	amazon-kinesis-client-multilang	2.0.5		e4b3935efecdd09545bec5ae405a10e1c7288bf0
software.amazon.kinesis	amazon-kinesis-client-multilang	2.1.0		b29c232d5dc2b95d20816add7a240bbfad82cd85
software.amazon.kinesis	amazon-kinesis-client-multilang	2.1.1		3260c3ba672799573e3639a29ed7630087e46637
software.amazon.kinesis	amazon-kinesis-client-multilang	2.1.2		0ef51ae38eb3d17ead055e33c41eb2dca04f85df
software.amazon.kinesis	amazon-kinesis-client-multilang	2.1.3		d0aeca53960f184cada1854048124fb68b9ffce5
software.amazon.kinesis	amazon-kinesis-client-multilang	2.2.0		a07e87595dd1cc4a3db21dbc5a8eb637a8486c74
software.amazon.kinesis	amazon-kinesis-client-multilang	2.2.1		0d7ede8da77db61b121513514db8fb6e6e79f035
software.amazon.kinesis	amazon-kinesis-client-multilang	2.2.10		6535e1ba49452a3146904ef6715c6f23fa7254c4
