axis2	axis2-jibx	1.0		d9606be24c8500f9a33e39cfe45b4015d2a1b121
io.github.tmgg	tmgg-commons-jackson	0.3.60		4d85c73f879a0b1d723432ae48ff1ffcd1e7b595
io.github.tmgg	tmgg-commons-jackson	0.3.61		2e276ff42c04644dbf6833b1397eb2cfd0602934
io.github.tmgg	tmgg-commons-jackson	0.3.62		c08216f3b52b427c50f89a78c86125815b941f20
io.github.tmgg	tmgg-commons-jackson	0.3.63		f53a5237f3780cdbb5ea99c6793e54359fc565ef
io.github.tmgg	tmgg-commons-jackson	0.3.64		c038dc8f8528e5444970583423eee2e87c410bb4
io.github.tmgg	tmgg-commons-jackson	0.3.65		ecbab0aebb23cde5eca5b13c736fc07f99ab6d39
io.github.tmgg	tmgg-commons-jackson	0.3.66		50a0e594e0be54addd175593756a969cfc2f9237
io.github.tmgg	tmgg-commons-jackson	0.3.67		53535d3327432935f63a52684a6e249718be4853
io.github.tmgg	tmgg-commons-jackson	0.3.68		d535adc777202473ad9a2b08b9c671e05769342f
io.github.tmgg	tmgg-commons-jackson	0.3.69		2bb73b08124ef1fabf9e5db40737d58ca8ea40ea
io.github.tmgg	tmgg-commons-jackson	0.3.7		4d37abd226797d230daa577c435f86451f2c15fa
io.github.tmgg	tmgg-commons-jackson	0.3.70		0ab1cbb548c212fe63b9255d04e0aabcbced29c6
io.github.tmgg	tmgg-commons-jackson	0.3.71		0a5b4dcef47eca2b189d3fbc55b88fcc1af604b1
io.github.tmgg	tmgg-commons-jackson	0.3.72		445c6b2386ce2df63ced02bb52825762c6878664
io.github.tmgg	tmgg-commons-jackson	0.3.73		130106006764a88796832aa4e447a5ea94ca0701
io.github.tmgg	tmgg-commons-jackson	0.3.74		2e2be58ecd2288af35bfea9b503cf3247ee5935b
io.github.tmgg	tmgg-commons-jackson	0.3.75		0711b698630efa655699fe2855e1b9dcbf09b690
io.github.tmgg	tmgg-commons-jackson	0.3.76		1aa58d50f6835eb2806b5d9205da35aa12bb6657
io.github.tmgg	tmgg-commons-jackson	0.3.78		b380d6f0b89fd847192351c692cbb74a78fce9cd
io.github.tmgg	tmgg-commons-jackson	0.3.79		f6b7a20c59236cdb680f05ae5210b73aee87b253
io.github.tmgg	tmgg-commons-jackson	0.3.8		1c87bdfd2308c1837c2be1cf4254bcbb234ccbc4
io.github.tmgg	tmgg-commons-jackson	0.3.80		2151e10b4b7da253c82d9c619885a490df7ea7ac
io.github.tmgg	tmgg-commons-jackson	0.3.81		5913d6fa675b1c7856cfe44dd03e76522e0dda2c
io.github.tmgg	tmgg-commons-jackson	0.3.82		29e9f02a555e5258c9bb241e6aec304a337e2654
io.github.tmgg	tmgg-commons-jackson	0.3.83		24c34c8f9c4866f8658af4888fbba432c504dc75
io.github.tmgg	tmgg-commons-jackson	0.3.84		1d8452e600dc4f1bc3b81162d0f6aefd903cc2ee
io.github.tmgg	tmgg-commons-jackson	0.3.85		cf642553cbed5af74022383f810cf7f5f98aaae8
io.github.tmgg	tmgg-commons-jackson	0.3.86		57bdd79f0fc8f2a620eaaafb6de728e3a4cdc21e
io.github.tmgg	tmgg-commons-jackson	0.3.87		5572636edcf5c231a28a87c1b15597f9e3dafe02
io.github.tmgg	tmgg-commons-jackson	0.3.88		7ce40c8f640cea3bb715f0f3ec911abfd7a5bb4e
io.github.tmgg	tmgg-commons-jackson	0.3.89		d8d43421e91eea84d58f9d80d6580168b617a452
io.github.tmgg	tmgg-commons-jackson	0.3.9		7561dd43f4dbccce9b53935dd554bb71dcd01dd0
io.github.tmgg	tmgg-commons-jackson	0.3.90		cdf8a2238eb6ba88ebac2431ccee88108c714684
io.github.tmgg	tmgg-commons-jackson	0.3.91		7151e18fcdf8fcd005f198b8d33d6a16a140f48b
io.github.tmgg	tmgg-commons-jackson	0.3.92		ef3f98ceac637a7af8bcd572613800f3f6de72d4
io.github.tmgg	tmgg-commons-jackson	0.3.93		1ecad05f354854fd57ea8d271b46ce988f1b7f6e
io.github.tmgg	tmgg-commons-jackson	0.4.5		c597d5b36c6a52bee793ceb0013d4eec44bf728b
io.github.tmgg	tmgg-commons-jackson	0.4.94		cb62ce6409e3d62b9b634a4de2a607bc08ca6afb
io.github.tmgg	tmgg-commons-jackson	1.0.0		858e20df6f5cde046dec37ce513c07bbbad650c3
io.github.tmgg	tmgg-commons-jackson	1.0.1		4b73850e15ea0e720df7d50e4adb302e02972967
io.github.tmgg	tmgg-commons-jackson	1.0.2		4ba1ac2c0d66a2fbc4c11b07d66c7764a1e449bc
io.github.tmgg	tmgg-commons-jackson	1.0.3		425386c24ebcdf0d550cbb9fca4576fe3e9077f0
io.komune.c2	ssm-couchdb-dsl	0.17.0		67fb0f6cdcceb93df3e96c9e700c244accec9a4e
io.komune.c2	ssm-couchdb-dsl	0.18.0		c0f0662e6806fd482c5771f7cf6274afa03cbbc7
io.komune.c2	ssm-couchdb-dsl	0.18.0.beta.1		dbf6fafcab545aacb4755dc5993153fdfbe2e89f
io.komune.c2	ssm-couchdb-dsl	0.19.0		8f0d081b5289ba3b2f1ce664c9f8bdbaf3d977c6
io.komune.c2	ssm-couchdb-dsl	0.20.0		539d750ef168353dbac1c4ecb20908ea1cf87f59
io.komune.c2	ssm-couchdb-dsl	0.21.0		149ce923a3077a6fa4827f3c9bb7095773477fdb
io.komune.c2	ssm-couchdb-dsl	0.22.0		e85329e16410477d32822ec1826cd5ff00fdc014
io.komune.c2	ssm-couchdb-dsl	0.23.0		aa59b0d3b525140788b552385361e5870e33845a
io.muenchendigital.digiwf	digiwf-spring-security	0.18.0		N/A
io.springboot.nacos	nacos-sm4-encryption-plugin	0.0.1		86bb655bfd5c2d046a539723c4c195dff77999d4
io.springboot.nacos	nacos-sm4-encryption-plugin	1.0.0		4dc879715ae53600479cb0580e137a28ab229b31
jencks	jencks-all	1.0		af0a33af21393c59e2311c634dc5a702bb3e7154
jencks	jencks-all	1.0-M1		90dc23bd896fcd9e598043a5f5fd5cc1f12767fe
jencks	jencks-all	1.1		b57373122802023bb86e5d6a170cdcfbcae8cb57
jencks	jencks-all	1.1.1		370e1d8bdd0021f0572087ed0075ac3023cf7c78
jencks	jencks-all	1.1.2		a9f9cbdff339a2b159d27b4f16e3b4f7c58a5148
jencks	jencks-all	1.1.3		d370a943e64ee88ea49f297c2f3d8ecb9e69b566
net.sf.wcf-art	wcf-art	1.0.0		55301361c255f38baf4bd834df165c1ca27bc4d1
net.sf.wcf-art	wcf-art	1.1.0		de6c9640b3b7d3182afe211ca9d372f617453bc6
net.sf.wcf-art	wcf-art	1.1.1		dd810c710c13a125c73a289a98d3a8d9ea6c5ae5
net.sf.wcf-art	wcf-art	1.1.2		9e8542aa97d6c734eeeaa4015d865f91539735bf
org.akhikhl.gretty	gretty-starter	1.1.0		20dd6e7e4eb2c5413bcd723f651bc7c2257e9b85
org.akhikhl.gretty	gretty-starter	1.1.1		20d9bfe1d85159097fbd543e5cb3332372dc06e6
org.akhikhl.gretty	gretty-starter	1.1.2		ff8b0e74f6b996ca701812f33325d1945c3d1fdc
org.akhikhl.gretty	gretty-starter	1.1.3		26c17c80a1b9d58a585acdb2cd196fa1f5f156ac
org.akhikhl.gretty	gretty-starter	1.1.4		00d369ee992bc742059f296ef0a2d35c11449c89
org.akhikhl.gretty	gretty-starter	1.1.5		c511974c3631ea93352991626fc4146ac4774f58
org.akhikhl.gretty	gretty-starter	1.1.6		62f63f6245738990bbb0de086b736abd4ab41da3
org.akhikhl.gretty	gretty-starter	1.1.7		bb04066dd5e09e971c73342e8251e13fc273985f
org.akhikhl.gretty	gretty-starter	1.1.8		f75498df5a7143d2526dae8c2d6335a9d8a41a01
org.akhikhl.gretty	gretty-starter	1.1.9		a46578ccce0bd890d591bafa9851626265ebd893
org.akhikhl.gretty	gretty-starter	1.2.0		7b3188c2021ed3083ba921be32e2b8fdcc471705
org.akhikhl.gretty	gretty-starter	1.2.1		f0d476010faf0d922b8f28827926b21c6a7a1c49
org.akhikhl.gretty	gretty-starter	1.2.2		44b834821e9a8c55aa027c6c0253fb2ab4db1fe7
org.akhikhl.gretty	gretty-starter	1.2.3		69c90f945c4be3fc059dd0c81efbb5a123cb79e7
org.akhikhl.gretty	gretty-starter	1.2.4		e387ae95d1af6e30ddb3a48004ffd297c63f64a5
org.akhikhl.gretty	gretty-starter	1.4.0		c96e226b9aef129d856f02156c678a79e1ce807e
org.akhikhl.gretty	gretty-starter	1.4.1		1b13c9dc897547ae7b007f17a307ea6e35a3ef89
org.akhikhl.gretty	gretty-starter	1.4.2		cf2af7a5f4b8730b6834a146890b9bae49c90fb3
org.akhikhl.gretty	gretty-starter	2.0.0		53615cb7022c3d1e1570e5048289cf86b6bb4161
org.apereo.cas	cas-server-support-themes-collection	6.2.0		72ea39256fa92f601d190da5febc33f213f542b5
org.apereo.cas	cas-server-support-themes-collection	6.2.0	resources	9f80ccb8a3419ae1ce35487c398ecae31878ce69
org.apereo.cas	cas-server-support-themes-collection	6.2.0-RC3		7f33df1cfb42b0eb1ede0ac3202746c7fc277050
org.apereo.cas	cas-server-support-themes-collection	6.2.0-RC3	resources	71f68f90d64bb126a62d9b94dbb21c7dad3608c5
org.apereo.cas	cas-server-support-themes-collection	6.2.0-RC4		2f869ebe2c23ed93e4de78382f5e14529da0ff5c
org.apereo.cas	cas-server-support-themes-collection	6.2.0-RC4	resources	c654d8f3a83d65a03e2841996cab3ebe7bc1a1db
org.apereo.cas	cas-server-support-themes-collection	6.2.0-RC5		31a5a916a8e6dbdcb8a54b5413e9a446dc8cdbb6
org.apereo.cas	cas-server-support-themes-collection	6.2.0-RC5	resources	57aced98efbfecfc84f04e420dc47d74b56ab9ee
org.apereo.cas	cas-server-support-themes-collection	6.2.1		e685782caac87ddc486dcfc3db0c809a437e5f07
org.apereo.cas	cas-server-support-themes-collection	6.2.1	resources	73674cb3cd4b5040d6ef99a5932377e5d72ebb96
org.apereo.cas	cas-server-support-themes-collection	6.2.2		24aba0e0c0ba835c768439a7d01ac8075a0593aa
org.apereo.cas	cas-server-support-themes-collection	6.2.2	resources	62fe25641f6554c3102cd88d91bf137cf10fffea
org.apereo.cas	cas-server-support-themes-collection	6.2.3		653ed7b5adb0759aa61df277adc37a659a0b9634
org.apereo.cas	cas-server-support-themes-collection	6.2.3	resources	10e1e399713f76d79ff1f9ddea62a0ce9b1384ac
org.apereo.cas	cas-server-support-themes-collection	6.2.4		e6eccb62f0976111a7efcc26883f40c3250ab41f
org.apereo.cas	cas-server-support-themes-collection	6.2.4	resources	431e17e3151d894bec41bc8a98807405d62b9137
org.apereo.cas	cas-server-support-themes-collection	6.2.5		3e4fad19a18fb1680e59c08e9a5e978379a3c8fa
org.apereo.cas	cas-server-support-themes-collection	6.2.5	resources	5f056dde5aba3d0f4e57f0110f429193a126030a
org.apereo.cas	cas-server-support-themes-collection	6.2.6		5343bc0b81fc392e58c6fc8f2bf95efc4812635d
org.apereo.cas	cas-server-support-themes-collection	6.2.6	resources	9d24b534e90051e8153a7514b8f95008800cd35b
org.apereo.cas	cas-server-support-themes-collection	6.2.7		531a9a9a9afa0caf8cfb5c07588a76a75a62fcc6
org.apereo.cas	cas-server-support-themes-collection	6.2.7	resources	42307eb8e6b179fe9745bddb103ff9a835a4fb73
org.apereo.cas	cas-server-support-themes-collection	6.2.8		2733ebb62f687dc7cd396485d532f7414ad1b94d
org.apereo.cas	cas-server-support-themes-collection	6.2.8	resources	1a8129e5381fb60e74bdbad997ef878fdf3ce134
org.apereo.cas	cas-server-support-themes-collection	6.3.0		ff6331533283f0fa7e9dfc05b609c7c7685138b3
org.apereo.cas	cas-server-support-themes-collection	6.3.0	resources	fb593a634cd4b5f055d0b4ce7801289e2ba0aaa5
org.apereo.cas	cas-server-support-themes-collection	6.3.0-RC1		c71d39342f91c9274251c48bb8154f5b085ab2ba
org.apereo.cas	cas-server-support-themes-collection	6.3.0-RC1	resources	ffc67974faa647907bb605d5abadba4555eeab5f
org.apereo.cas	cas-server-support-themes-collection	6.3.0-RC2		249b905296723c95cabe86299a887badfd9cc738
org.apereo.cas	cas-server-support-themes-collection	6.3.0-RC2	resources	0deecd5b076107c2daa5be76fceec40b1da87e76
org.apereo.cas	cas-server-support-themes-collection	6.3.0-RC3		58d21566ab9b70edd3bcc03e8cc873a603e8c1fe
org.apereo.cas	cas-server-support-themes-collection	6.3.0-RC3	resources	9886ecb1ea618045d5d578daa8fb207fb422ca12
org.apereo.cas	cas-server-support-themes-collection	6.3.0-RC4		f0d93d57ed5ee4353577bbe62bcfc088617dd4aa
org.apereo.cas	cas-server-support-themes-collection	6.3.0-RC4	resources	6c6d3794f4e63c3c01756a951c850f28e4adf4f6
org.apereo.cas	cas-server-support-themes-collection	6.3.0-RC5		42c61e1a95c2d5c114d59240a4b03845f84a1cfb
org.apereo.cas	cas-server-support-themes-collection	6.3.0-RC5	resources	7be2c47d8dff3fc5aeaf9fae0399d2b5306c6eb6
org.apereo.cas	cas-server-support-themes-collection	6.3.1		a0db43fc2ad7adfd91fcb7779f47398babaf01da
org.apereo.cas	cas-server-support-themes-collection	6.3.1	resources	e23af7addeffd43d20f39aba8b71e2ef4db4ba05
org.apereo.cas	cas-server-support-themes-collection	6.3.2		859938881db4a998d84a53b020b403d6291fdada
org.apereo.cas	cas-server-support-themes-collection	6.3.2	resources	427fc26f5ed9f7da1ef6887ffa780e91d26498db
org.apereo.cas	cas-server-support-themes-collection	6.3.3		d81867a469c2458ebe0133787953be375efe8312
org.apereo.cas	cas-server-support-themes-collection	6.3.3	resources	9c0acbbd8aa8be07dedb5c672616e17fec249ce6
org.apereo.cas	cas-server-support-themes-collection	6.3.4		2605017c71eb14bb0e5ba597923e691a799c3d4d
org.apereo.cas	cas-server-support-themes-collection	6.3.4	resources	a73fab1b96addc5e2f5a1c3307f8c8db1619ea2e
org.apereo.cas	cas-server-support-themes-collection	6.3.5		e47f3ce77efac8211ac6c46f63c71a4a274d85fc
org.apereo.cas	cas-server-support-themes-collection	6.3.5	resources	da7d31902b0f14a26c5f8a7afcd613afd9ff92c5
org.apereo.cas	cas-server-support-themes-collection	6.3.6		8c0163d0feadebfb075329b4e079e3dffeb0c386
org.apereo.cas	cas-server-support-themes-collection	6.3.6	resources	6e228dcca9522240f3b8117d7e8d4b2fe5a58dfe
org.apereo.cas	cas-server-support-themes-collection	6.3.7		78fe181f050c6001171d51984acbd1d84f8746b1
org.apereo.cas	cas-server-support-themes-collection	6.3.7	resources	95c0b39aa5f22127fbc8614a3888974db5529ceb
org.apereo.cas	cas-server-support-themes-collection	6.3.7.1		c519f60b6ff3a06c9ad3c7b9a2a7321fe1f521f8
org.apereo.cas	cas-server-support-themes-collection	6.3.7.1	resources	32cdf44b780ed0d65a381821e8f64c21ebcb059b
org.apereo.cas	cas-server-support-themes-collection	6.3.7.2		026f8fd7d178f2bb5566dba233ba7369dbf96fc5
org.apereo.cas	cas-server-support-themes-collection	6.3.7.2	resources	e54c2480d448bea05c01886efda106fc945013a6
org.apereo.cas	cas-server-support-themes-collection	6.3.7.3		e4579b2483f83bdcad8ef894e88d35d210e1dde7
org.apereo.cas	cas-server-support-themes-collection	6.3.7.3	resources	a70d2f1e752b876581c291717bffe8c1e9e473c2
org.apereo.cas	cas-server-support-themes-collection	6.3.7.4		3f29bf873de2a4d02b7d1933a12472b70301f6d4
org.apereo.cas	cas-server-support-themes-collection	6.3.7.4	resources	b8dc5df87016df3e2c088a965bbd76df4924eec5
org.apereo.cas	cas-server-support-themes-collection	6.4.0		e5942bce3ea70050f077c2ab39208e1b58050935
org.apereo.cas	cas-server-support-themes-collection	6.4.0	resources	c6b67e38901b8dfa56b54b5d7fdcb806fd16905c
org.apereo.cas	cas-server-support-themes-collection	6.4.0-RC1		37776997d2fee27485bfb01076305729b5f2ab40
org.apereo.cas	cas-server-support-themes-collection	6.4.0-RC1	resources	816fe127dd9e567ace98a01b3313afb305471771
org.apereo.cas	cas-server-support-themes-collection	6.4.0-RC2		11ab134ea79678fcaabc42f01082840274e9feaa
org.apereo.cas	cas-server-support-themes-collection	6.4.0-RC2	resources	71daa19b6fc9af6d7663e8b108f66b35c088bf03
org.apereo.cas	cas-server-support-themes-collection	6.4.0-RC3		47887756554344db7efb5831c66416870f375cc3
org.apereo.cas	cas-server-support-themes-collection	6.4.0-RC3	resources	6f4303a5d9e7168b5376974ebb37b31faee609f4
org.apereo.cas	cas-server-support-themes-collection	6.4.0-RC4		e5852935349effdc2283cbb895fa0d9df334cf69
org.apereo.cas	cas-server-support-themes-collection	6.4.0-RC4	resources	55ed485f8d9a802745123697397fc4ad5750ea31
org.apereo.cas	cas-server-support-themes-collection	6.4.0-RC5		a38f3490926f9436319c542c14b739e8b94442e3
org.apereo.cas	cas-server-support-themes-collection	6.4.0-RC5	resources	73b91cde8f75cec535cc89be4a8e3e067e084ef5
org.apereo.cas	cas-server-support-themes-collection	6.4.0-RC6		992d6827faf081e64a3003bb544f03b904cf84d9
org.apereo.cas	cas-server-support-themes-collection	6.4.0-RC6	resources	c7c00a59718c9246d50a77f78401a6f5a478a81f
org.apereo.cas	cas-server-support-themes-collection	6.4.1		48687d99c73027c2ce66414bfbeeb4157a1b8069
org.apereo.cas	cas-server-support-themes-collection	6.4.1	resources	8179d7c9337c131e4afd3600265b3173c1013163
org.apereo.cas	cas-server-support-themes-collection	6.4.2		9f5dac0c449d47537d39ea2ccc1c61d0b143fb37
org.apereo.cas	cas-server-support-themes-collection	6.4.2	resources	882afb5853da23656957bea1c158afd4da84391e
org.apereo.cas	cas-server-support-themes-collection	6.4.3		bfe3b18508cbdd6054395fdfecfa17262f8844d7
org.apereo.cas	cas-server-support-themes-collection	6.4.3	resources	8862db61c33241c98d87949ea579fcd521018bc6
org.apereo.cas	cas-server-support-themes-collection	6.4.4		2c113bcb500fd646fc2fd24e74a9e42be6597855
org.apereo.cas	cas-server-support-themes-collection	6.4.4	resources	346eb4c3b05e682c56a74ec96fddc5556f888eb7
org.apereo.cas	cas-server-support-themes-collection	6.4.4.1		d56248a18ba13a0345ddae27b6c2c5505bc4550b
org.apereo.cas	cas-server-support-themes-collection	6.4.4.1	resources	48b3fecb544d9fbd7a0c87f86c2da43e96dead8b
org.apereo.cas	cas-server-support-themes-collection	6.4.4.2		65ad3744043fc91e7fae081668df46e1d48bb6ba
org.apereo.cas	cas-server-support-themes-collection	6.4.4.2	resources	dac2918bf302957ae40ae1b22148c819b7de1b85
org.apereo.cas	cas-server-support-themes-collection	6.4.5		eaa0f6c25ab6665f074843a1e329ad3dde61c8ea
org.apereo.cas	cas-server-support-themes-collection	6.4.5	resources	d366513ab238c0b4a28b3fd206aca5205a04b9ea
org.apereo.cas	cas-server-support-themes-collection	6.4.6		33f3ba367ac36e90a9ef98c54d66713e4adf9ca2
org.apereo.cas	cas-server-support-themes-collection	6.4.6	resources	1cc81877a5d5a5f028d417bcacf854ddcc5c5fa1
org.apereo.cas	cas-server-support-themes-collection	6.4.6.1		f5214f2a89bd736b7e8faf603a6af357b4f14519
org.apereo.cas	cas-server-support-themes-collection	6.4.6.1	resources	2dcd40569a167ea2aae8e8e5e8acb21d08fcc068
org.apereo.cas	cas-server-support-themes-collection	6.4.6.2		b99ae3a73098ec8d1c51baf908f87ab8c74a473e
org.apereo.cas	cas-server-support-themes-collection	6.4.6.2	resources	bdcfa14450320e64ecd697cbf4bb31d5ca322d00
org.apereo.cas	cas-server-support-themes-collection	6.4.6.3		40bb3ebf6b77d4b5afcecff32b37d89c3d0daf8f
org.apereo.cas	cas-server-support-themes-collection	6.4.6.3	resources	021f367c02d0e96b96bd7f7af7279dfb02080e02
org.apereo.cas	cas-server-support-themes-collection	6.4.6.4		a88ae60fb680773ad4da5326e0e43dbf94302b23
org.apereo.cas	cas-server-support-themes-collection	6.4.6.4	resources	e5d84dd49423a2d6e737a826473b56f47549a78f
org.apereo.cas	cas-server-support-themes-collection	6.4.6.5		8cfddeab5e0c61d6f522bd1ce4748ad3c3f8593b
org.apereo.cas	cas-server-support-themes-collection	6.4.6.5	resources	a99ec47049140fd0abe236b180c23d368f5bf106
org.apereo.cas	cas-server-support-themes-collection	6.4.6.6		24fa5bca783994887a62c34adcc71047e2323069
org.apereo.cas	cas-server-support-themes-collection	6.4.6.6	resources	3ee249eb420a7db9a7ff6a7b86a9b87925854512
org.apereo.cas	cas-server-support-themes-collection	6.5.0		8b38cf20592a652571647963cb6e5836e1844607
org.apereo.cas	cas-server-support-themes-collection	6.5.0	resources	6adb93e31c30839e5e8421112addaa7d60467f2a
org.apereo.cas	cas-server-support-themes-collection	6.5.0-RC1		8d4e9f23b6dade61c962951692d85e48d44c5b91
org.apereo.cas	cas-server-support-themes-collection	6.5.0-RC1	resources	706363e3e34cdf794655312646fe2dd295b727e4
org.apereo.cas	cas-server-support-themes-collection	6.5.0-RC2		5eba131327f551c747971b2dcbace25d9844c851
org.apereo.cas	cas-server-support-themes-collection	6.5.0-RC2	resources	6828582e90e4ba9b32cadccdad06328d9e4d9bc9
org.apereo.cas	cas-server-support-themes-collection	6.5.0-RC3		46cdadb7ff1e29dfb1c00738c63397c0c780cbc6
org.apereo.cas	cas-server-support-themes-collection	6.5.0-RC3	resources	e7e9f56022db36b24b4017c1c3d1762a683dd26e
org.apereo.cas	cas-server-support-themes-collection	6.5.0-RC4		cbcc65520f671a16c0a98e7e8cc3e34d8f69b090
org.apereo.cas	cas-server-support-themes-collection	6.5.0-RC4	resources	36c20dce1f5a8ba87175b378f8a4543a792f81f0
org.apereo.cas	cas-server-support-themes-collection	6.5.0-RC5		183729794a5ea04030a1c73fb8568070196e3b9c
org.apereo.cas	cas-server-support-themes-collection	6.5.0-RC5	resources	d3f7f4a1941b69174916411c9ddacc2a6e350690
org.apereo.cas	cas-server-support-themes-collection	6.5.1		cbaba8203aa53add48957715d7951c209b8bee8e
org.apereo.cas	cas-server-support-themes-collection	6.5.1	resources	436c41f044007c4c696c52c3a46b9f0dd9f893f2
org.apereo.cas	cas-server-support-themes-collection	6.5.2		0ab510c43a3d44ac2da42d8bdb7e6321e084c08e
org.apereo.cas	cas-server-support-themes-collection	6.5.2	resources	b98bb3e8c1a6dc80ac7f1d8f9a3241f8baa349cb
org.apereo.cas	cas-server-support-themes-collection	6.5.3		8162d40e9b6d0d8823b03bab9634a788825641aa
org.apereo.cas	cas-server-support-themes-collection	6.5.3	resources	bb11251fb263e0a10480de197d30d17cb68035b3
org.apereo.cas	cas-server-support-themes-collection	6.5.4		cc4fad2182e89f2f5eefeb890626dfc161e0f587
org.apereo.cas	cas-server-support-themes-collection	6.5.4	resources	cc88b4ef29a76335fbedebba4e1fb9ed7f098fb4
org.apereo.cas	cas-server-support-themes-collection	6.5.5		5d618880c7ab3de0265ffb19cfd2f08b8df74d85
org.apereo.cas	cas-server-support-themes-collection	6.5.5	resources	e65c376a9d7773f532517533eadac7e5988af050
org.apereo.cas	cas-server-support-themes-collection	6.5.6		a16192a0977fc49c565ff60affb491969b770fe0
org.apereo.cas	cas-server-support-themes-collection	6.5.6	resources	4b9c0b0515a43822fda9bc32c8a5b4b23831950c
org.apereo.cas	cas-server-support-themes-collection	6.5.7		24d624b55790b63b47ba13d1f1535b5e53291065
org.apereo.cas	cas-server-support-themes-collection	6.5.7	resources	aee541dcf0df6d625372d152ed7170de6a325535
org.apereo.cas	cas-server-support-themes-collection	6.5.8		16ff206a180dee15968282debd5f9124a3e784d9
org.apereo.cas	cas-server-support-themes-collection	6.5.8	resources	53e8337a8f38fe9aba648e8e79432575d90fd55c
org.apereo.cas	cas-server-support-themes-collection	6.5.9		e2b452eb1de97f7675fc7beadeaeff73cb2c8299
org.apereo.cas	cas-server-support-themes-collection	6.5.9	resources	4358e0e196bec7cfb05592f6be9547c8650d4137
org.apereo.cas	cas-server-support-themes-collection	6.5.9.1		51295b7e7e6f78b6d34c0dab01b022877b0f94eb
org.apereo.cas	cas-server-support-themes-collection	6.5.9.1	resources	f8528ddee6bc0d35499ecd05e4fcf4ea2dc71908
org.apereo.cas	cas-server-support-themes-collection	6.5.9.2		36c8f0ed449fd0c9c7ba1daed39f0061ecb17870
org.apereo.cas	cas-server-support-themes-collection	6.5.9.2	resources	5f6e779cc2df8476c74e5188a15413aab9a011fe
org.apereo.cas	cas-server-support-themes-collection	6.5.9.3		358779cc8a7063e1e0f1d99fe2aa2bd60983e324
org.apereo.cas	cas-server-support-themes-collection	6.5.9.3	resources	96450d59ecc681ded2474eb01905d7112c2f51e9
org.apereo.cas	cas-server-support-themes-collection	6.5.9.4		f7a645cf5aa015e225a2ed685e5cef2c3fc089f0
org.apereo.cas	cas-server-support-themes-collection	6.5.9.4	resources	3a2c545836df55cc92c47009d45d09ca11ff3e1c
org.apereo.cas	cas-server-support-themes-collection	6.6.0		52cb029f55eae09202107a7d6785d081c5108532
org.apereo.cas	cas-server-support-themes-collection	6.6.0	resources	6fcd5b742a74c12922fecf1c07bd105283056a95
org.apereo.cas	cas-server-support-themes-collection	6.6.0-RC1		a95702a86e8999b7c31ae99f6f0b322cb4406c58
org.apereo.cas	cas-server-support-themes-collection	6.6.0-RC1	resources	1d0ae253dcfebf34ff51fbb32fd9b382b373e506
org.apereo.cas	cas-server-support-themes-collection	6.6.0-RC2		ba66008dacf239a040f9dba514992e5c31ea606b
org.apereo.cas	cas-server-support-themes-collection	6.6.0-RC2	resources	6cc3733ed82f952e8c6d9ef01fb436ac68ab8ee0
org.apereo.cas	cas-server-support-themes-collection	6.6.0-RC3		9b3ee97a725291b123bf814359128c45f796695b
org.apereo.cas	cas-server-support-themes-collection	6.6.0-RC3	resources	1773173f5f1da2b24a490892de03812d23095bca
org.apereo.cas	cas-server-support-themes-collection	6.6.0-RC4		a86c805034d14b61f8858bf27a7759448e8a2781
org.apereo.cas	cas-server-support-themes-collection	6.6.0-RC4	resources	2ff03b950606f9fdd6bf47dc69702f8683dacd25
org.apereo.cas	cas-server-support-themes-collection	6.6.0-RC5		4589f8ef7495596086a463d836a37cb04dab0145
org.apereo.cas	cas-server-support-themes-collection	6.6.0-RC5	resources	4952342050f82b020db05560ec3b55bcb7038532
org.apereo.cas	cas-server-support-themes-collection	6.6.1		aade99d0ac03bcf8a71763d3c987f4d2df7ef523
org.apereo.cas	cas-server-support-themes-collection	6.6.1	resources	6edb4373755f512a607d0f752e907395154d618b
org.apereo.cas	cas-server-support-themes-collection	6.6.10		354116dc8175acd65d1694680a00d5bf56bfd4b9
org.apereo.cas	cas-server-support-themes-collection	6.6.10	resources	abb7bf485cd7361756185de32e478485ffe2f3ba
org.apereo.cas	cas-server-support-themes-collection	6.6.11		5d2d5e03e4224a53d67062f36004d9b81a5a0538
org.apereo.cas	cas-server-support-themes-collection	6.6.11	resources	3da5ac337bfc4b4886e68b1ab25984c733fc4272
org.apereo.cas	cas-server-support-themes-collection	6.6.12		f9d5dc3b7e884db7b908552c55970c666ca2dc6e
org.apereo.cas	cas-server-support-themes-collection	6.6.12	resources	455afaa62df55c7c3523746baf3fd1c5b0e2569b
org.apereo.cas	cas-server-support-themes-collection	6.6.13		5e84c81945a24ee43c4f5806b24832e01c12601f
org.apereo.cas	cas-server-support-themes-collection	6.6.13	resources	f83be2fa5b51080b0cc5bcea845ca0331b55ade8
org.apereo.cas	cas-server-support-themes-collection	6.6.14		7be7c98dbfb6070d3bedb11a506603d2fd8fb0bd
org.apereo.cas	cas-server-support-themes-collection	6.6.14	resources	7c67e5f56372ac6b59e36bfbfaaf496d3f67d798
org.apereo.cas	cas-server-support-themes-collection	6.6.15		8754034860d3b76888387f0f22ddb9e695650823
org.apereo.cas	cas-server-support-themes-collection	6.6.15	resources	33bc951afcf8111b91318b6c8d59d368504a9492
