cloud.cirrusup	spring-s3-properties-loader	1.0		c8681a8ee64a335ee585f2107012642e8170caa0
org.finos.legend.engine	legend-engine-external-format-protobuf	2.10.0		1b59c398c7f59f0d4be61af3e6a485e673b8b2dd
org.finos.legend.engine	legend-engine-external-format-protobuf	2.10.1		618a02331159afd03890b7d25573a9e82a33004b
org.finos.legend.engine	legend-engine-external-format-protobuf	2.11.0		a1388d031f7bac6f062fc858f436221ddc5838c0
org.finos.legend.engine	legend-engine-external-format-protobuf	2.12.0		50a6461991461dd2634581717268608562f240f3
org.finos.legend.engine	legend-engine-external-format-protobuf	2.13.0		9180094bb4cb9e93dce71b32581cfc0f143d9d01
org.finos.legend.engine	legend-engine-external-format-protobuf	2.14.0		60c6056aef933ef36b709450dda744d2d37d4877
org.finos.legend.engine	legend-engine-external-format-protobuf	2.15.0		aec06eaf825df26cf4860ce2bfd151eff344e976
org.finos.legend.engine	legend-engine-external-format-protobuf	2.16.0		72e1087efccef9e62acf29e423ff85284da931c2
org.finos.legend.engine	legend-engine-external-format-protobuf	2.17.0		50dba42ac09393e5bfd6e4dc6626032b65662685
org.finos.legend.engine	legend-engine-external-format-protobuf	2.18.0		d17d6999c307d96c1872f931562ab236e76e805f
org.finos.legend.engine	legend-engine-external-format-protobuf	2.19.0		39ea51b4dca2f2ff60dc6484db9213cc400a29ec
org.finos.legend.engine	legend-engine-external-format-protobuf	2.20.0		ef994295b9abd9911a357a0ec0770076f8d9a866
org.finos.legend.engine	legend-engine-external-format-protobuf	2.21.0		d2d56466976b1e0f6584752e2fa3f3a363d6432f
org.finos.legend.engine	legend-engine-external-format-protobuf	2.22.0		f178198b58288b35b3af76b4d8fbb87dc1561454
org.finos.legend.engine	legend-engine-external-format-protobuf	2.22.2		9aac26288bdb7c25baabccd3e1395b2811d5fffd
org.finos.legend.engine	legend-engine-external-format-protobuf	2.22.3		5d09c8f41107b9d3f65642e00ff89f819b90d89b
org.finos.legend.engine	legend-engine-external-format-protobuf	2.22.4		bd2f61e6a5b6966cd865c9c8c799dc1e59936a31
org.finos.legend.engine	legend-engine-external-format-protobuf	2.23.0		a3e2004aed182daaa6dbaee90590c8b350e15870
org.finos.legend.engine	legend-engine-external-format-protobuf	2.24.0		d22291f157dff94986e9261773c8d95c14bfce2b
org.finos.legend.engine	legend-engine-external-format-protobuf	2.25.0		df59d568438ee5b2f1f3bbfde333fc086c3ae3e5
org.finos.legend.engine	legend-engine-external-format-protobuf	2.26.0		8f417cccd95aa77800fd54d37bfeae6f4249ed2e
org.finos.legend.engine	legend-engine-external-format-protobuf	2.27.0		f6fdaff0d2502d75c8a1383390167402ad7e3598
org.finos.legend.engine	legend-engine-external-format-protobuf	2.28.0		73dfdc02f1be9bfbacbb0f7052d21a0520e723c7
org.finos.legend.engine	legend-engine-external-format-protobuf	2.28.1		a4efb09f3bd1730fb3422e912619164dcd203b6a
org.finos.legend.engine	legend-engine-external-format-protobuf	2.28.2		2619001f2580b8f34c1755bdbc7e0bdb24855e0a
org.finos.legend.engine	legend-engine-external-format-protobuf	2.29.0		5c0284584b3f85ece4c462fc9303328de4a3210e
org.finos.legend.engine	legend-engine-external-format-protobuf	2.29.1		4488e66d65c4cb77a50dcf7b4deaf73d13dc9f40
org.finos.legend.engine	legend-engine-external-format-protobuf	2.3.0		c5352de2b5c43beb6526748605b202bf222677a8
org.finos.legend.engine	legend-engine-external-format-protobuf	2.30.0		1a9fdd2284ccff5fe9651d8d72d83866da1832b4
org.finos.legend.engine	legend-engine-external-format-protobuf	2.31.0		4800e4af483dab3d33d6e248489354dce7c888aa
org.finos.legend.engine	legend-engine-external-format-protobuf	2.32.0		d5583424ea1415a5433ad0f6b01e41ba72d1bed2
org.finos.legend.engine	legend-engine-external-format-protobuf	2.32.1		edbf4999f9d4f3550882b4e2f2a1b1cd567d4016
org.finos.legend.engine	legend-engine-external-format-protobuf	2.33.0		022ab9df7108d2f5ba1628d7ab935eb61d39dadc
org.finos.legend.engine	legend-engine-external-format-protobuf	2.34.0		fc7273fb5e2365f6053c73d1c2322e517b4755bd
org.finos.legend.engine	legend-engine-external-format-protobuf	2.35.0		7fb81ffb489da9b5f32f15bfd4e22f8bfcfcbfef
org.finos.legend.engine	legend-engine-external-format-protobuf	2.35.1		b07305db95b7800527b3007d7aca81fbf218dbac
org.finos.legend.engine	legend-engine-external-format-protobuf	2.36.0		04c367377e07a1ca0dc24fe9b495ecdbcd35a852
org.finos.legend.engine	legend-engine-external-format-protobuf	2.37.0		2259abf5cc2967916ff3fd210240849e26350df7
org.finos.legend.engine	legend-engine-external-format-protobuf	2.38.0		2db7106cb223c3bbce0e08f2e072e106d6a0f7e1
org.finos.legend.engine	legend-engine-external-format-protobuf	2.39.0		e979e7a3d60eaca73e6ad868d7fb27150163679a
org.finos.legend.engine	legend-engine-external-format-protobuf	2.4.0		d552443859dd41196ae79d5ca4be120eb6fccff2
org.finos.legend.engine	legend-engine-external-format-protobuf	2.40.0		c047f2fc86f2981e22f5643bc043681948ba230d
org.finos.legend.engine	legend-engine-external-format-protobuf	2.41.0		7804c543ab0e254c5291fe3cf8b60800fe43eceb
org.finos.legend.engine	legend-engine-external-format-protobuf	2.42.0		f92e8f46f9846c8c5771d79546aa445963e16664
org.finos.legend.engine	legend-engine-external-format-protobuf	2.43.0		eed54d4ffc199f01c23dd7ed7bfc9ebd9eeb171c
org.finos.legend.engine	legend-engine-external-format-protobuf	2.43.1		75f1688e50f30d72aa6223c768434cdbdcaaff10
org.finos.legend.engine	legend-engine-external-format-protobuf	2.44.0		39a4eff74b84196f3324b78b3fcf622534f320bc
org.finos.legend.engine	legend-engine-external-format-protobuf	2.45.0		3024c86b66cb7ddc74ad11b02d31971684eddad1
org.finos.legend.engine	legend-engine-external-format-protobuf	2.46.0		7b4e6faa2008d766b0f5881ac3e168c4c547bd09
org.finos.legend.engine	legend-engine-external-format-protobuf	2.47.0		2bde8868597934cf0a8b02a87572b6a052c02a6e
org.finos.legend.engine	legend-engine-external-format-protobuf	2.47.2		281791970933b91918556b375ca3596ade64c1c6
org.finos.legend.engine	legend-engine-external-format-protobuf	2.48.0		ba61d3ed2f603046f39087b320e636dfeed9869b
org.finos.legend.engine	legend-engine-external-format-protobuf	2.49.0		519bd0f82639cad23b17819f6a4e1a9fecff4ef2
org.finos.legend.engine	legend-engine-external-format-protobuf	2.49.1		94efaa6f03df55010f3cbda686235a824e453247
org.finos.legend.engine	legend-engine-external-format-protobuf	2.49.2		71308bead9243792679668073af5f607eba86c86
org.finos.legend.engine	legend-engine-external-format-protobuf	2.5.0		1b3ccb08c071ce8c65e9d5697318a8dbe3b8b38f
org.finos.legend.engine	legend-engine-external-format-protobuf	2.50.0		85d21baae084e83ccb41ede9b33ca46149bf4ed9
org.finos.legend.engine	legend-engine-external-format-protobuf	2.51.0		4625f650c1875c9d304481512a009aff6090384b
org.finos.legend.engine	legend-engine-external-format-protobuf	2.51.1		fcef17f22920b26f1e1e79c967f1843b7c709705
org.finos.legend.engine	legend-engine-external-format-protobuf	2.52.0		ec10f4a1cf04184f8720be9cb786c18882932610
org.finos.legend.engine	legend-engine-external-format-protobuf	2.53.0		4073c342ec47267d6199ffad13a3176a296a3564
org.finos.legend.engine	legend-engine-external-format-protobuf	2.53.2		11449f6c31aa5109dc7a3678d015580c3f9dc73d
org.finos.legend.engine	legend-engine-external-format-protobuf	2.54.0		13438ebc005c369e2830130bed32095302906441
org.finos.legend.engine	legend-engine-external-format-protobuf	2.54.1		1b216233abe8e005bd80229b2dda812bf9f8ace2
org.finos.legend.engine	legend-engine-external-format-protobuf	2.55.0		336e6c9c3ef0c24523ffa2b7d5485b5eb93f003a
org.finos.legend.engine	legend-engine-external-format-protobuf	2.56.0		10d31d893fd124b3e745d0b65b6ef1bce6c2218b
org.finos.legend.engine	legend-engine-external-format-protobuf	2.57.0		437bb6ca96319c33e96b6e3ed145469258835f34
org.finos.legend.engine	legend-engine-external-format-protobuf	2.58.0		e54074997bc082c77b351be23e46e3863aa17c79
org.finos.legend.engine	legend-engine-external-format-protobuf	2.58.1		2c4f1d884f714dc5535615d900bbf29c78acd4cb
org.finos.legend.engine	legend-engine-external-format-protobuf	2.59.0		75e03808d5072c4f607cc810bf058c35b673d7f3
org.finos.legend.engine	legend-engine-external-format-protobuf	2.59.1		7ffec29abe966093e948622abf0a1ca290ddca46
org.finos.legend.engine	legend-engine-external-format-protobuf	2.59.2		fd99da6c0b05d67e61e86ee454f63b6caebc58b3
org.finos.legend.engine	legend-engine-external-format-protobuf	2.6.0		07405f8052bd591e49559c232670c6a57d4fee15
org.finos.legend.engine	legend-engine-external-format-protobuf	2.6.1		b50a5123068b57e9104ac0baa40615479e4855da
org.finos.legend.engine	legend-engine-external-format-protobuf	2.60.0		f19f14a672eedc954250766cf8a9865ba1463e20
org.finos.legend.engine	legend-engine-external-format-protobuf	2.61.0		18ce03fff3aeec5e87873e87aed99bc1d0b7c7ed
org.finos.legend.engine	legend-engine-external-format-protobuf	2.61.1		8a6558470580b2c6d0ba0a54ce0c0617a851ee68
org.finos.legend.engine	legend-engine-external-format-protobuf	2.7.0		1235521b3409deed3162af7fec34654a5543033b
org.finos.legend.engine	legend-engine-external-format-protobuf	2.7.1		abfaa7d6a72c50be08f50de35a8fd9c5b9db2e52
org.finos.legend.engine	legend-engine-external-format-protobuf	2.7.2		2791b705d818ad1a0e0291c3eaf7ca4876022c09
org.finos.legend.engine	legend-engine-external-format-protobuf	2.7.3		9e01c3049ea12ebeec5323308275cbad2e0ba732
org.finos.legend.engine	legend-engine-external-format-protobuf	2.8.0		1034f7903043c5af0456314f6d08e7e57316747f
org.finos.legend.engine	legend-engine-external-format-protobuf	2.9.0		add04069f40f641e70ae624d6da0721cd0580dc9
org.finos.legend.engine	legend-engine-external-format-protobuf	2.9.1		fc6a122ab190aac41cc521773ad545d55664d1f9
org.finos.legend.engine	legend-engine-external-format-protobuf	3.0.0		8d0d3955deb6c367c19f6f3776b148793e1e9c18
org.forgerock.maven.plugins	linktester-maven-plugin	1.1.0		7a49c8f08d1294f345ca84732d67df9a9218a930
org.forgerock.maven.plugins	linktester-maven-plugin	1.2.0		df4508918edc9dfe042219542b29442f54d53431
org.forgerock.maven.plugins	linktester-maven-plugin	1.3.0		808e9fd6e0cbf967e42a244eddca391842a5b545
org.forgerock.maven.plugins	linktester-maven-plugin	2.0.0		1625ac0faa9b059d1d78760f9ffa8072753e7647
org.hawkular.agent	hawkular-agent-itest-dist	0.10.0.Final		N/A
org.hawkular.agent	hawkular-agent-itest-dist	0.11.0.Final		N/A
org.hawkular.agent	hawkular-agent-itest-dist	0.11.1.Final		N/A
org.hawkular.agent	hawkular-agent-itest-dist	0.11.2.Final		N/A
org.hawkular.agent	hawkular-agent-itest-dist	0.12.0.Final		N/A
org.hawkular.agent	hawkular-agent-itest-dist	0.6.0.Final		N/A
org.hawkular.agent	hawkular-agent-itest-dist	0.6.1.Final		N/A
org.hawkular.agent	hawkular-agent-itest-dist	0.6.2.Final		N/A
org.hawkular.agent	hawkular-agent-itest-dist	0.7.0.Final		N/A
org.hawkular.agent	hawkular-agent-itest-dist	0.8.0.Final		N/A
org.hawkular.agent	hawkular-agent-itest-dist	0.9.0.Final		N/A
org.hibernate.orm	hibernate-envers	6.0.0.Alpha3		c1e1e620746a615dfec2512957e2eaf0e673f41b
org.hibernate.orm	hibernate-envers	6.0.0.Alpha4		bb48de42741446d82038cb7ed8f425dd57ed0496
org.hibernate.orm	hibernate-envers	6.0.0.Alpha5		6465dd26f4b6f82c8032973dd603bb5192279466
org.hibernate.orm	hibernate-envers	6.0.0.Alpha6		7cc7e68dd40599b6147a2caaf1fd5663fc914b49
org.hibernate.orm	hibernate-envers	6.0.0.Alpha7		0a8280b79bbbe3035252f83b30aacd67572b24bf
org.hibernate.orm	hibernate-envers	6.0.0.Alpha8		15a5de2ac14c9b169937945a56a376314b611494
org.hibernate.orm	hibernate-envers	6.0.0.Alpha9		b3f7fb689cc830d4c252143bf9c70a1df3a8040e
org.hibernate.orm	hibernate-envers	6.0.0.Beta1		4675b678a2419c3e6edd1ed1f9ba2cc6266dd36d
org.hibernate.orm	hibernate-envers	6.0.0.Beta2		3d0a6d47a1989439fae8284f774717818f6ce72e
org.hibernate.orm	hibernate-envers	6.0.0.Beta3		4cd8d9b1ee26abbdb8de841e4b4b29db3b5092c2
org.hibernate.orm	hibernate-envers	6.0.0.CR1		5db2ca5008b303e6d7f9ee75d44708f4924c373c
org.hibernate.orm	hibernate-envers	6.0.0.CR2		35d08f9c8246eeb90c0b2d392f6b4592ea9d0180
org.hibernate.orm	hibernate-envers	6.0.0.Final		2d499879e649429a155d9dab6249c971f18043dc
org.hibernate.orm	hibernate-envers	6.0.1.Final		33bf4931e06cd0901c4b2971f0764445542984f0
org.hibernate.orm	hibernate-envers	6.0.2.Final		e70fc20cd5e5393ba1b9d21a2460114bc9750280
org.hibernate.orm	hibernate-envers	6.1.0.Final		0697a6049c10f5050cdf3c480eb4784b5b04c25e
org.hibernate.orm	hibernate-envers	6.1.1.Final		34d2758d02de152d3211efdc5e976d138663534e
org.hibernate.orm	hibernate-envers	6.1.2.Final		5320684ddd21b44b58ff1da254c2bd5c08923526
org.hibernate.orm	hibernate-envers	6.1.3.Final		579f207c917bae9ec884df7f1625fb478338a439
org.hibernate.orm	hibernate-envers	6.1.4.Final		36806bb5cf62765a31f5922af4704c1d6182ac56
org.hibernate.orm	hibernate-envers	6.1.5.Final		0070bf0faf3d2370eeba85fcaaef99cd8fc3831c
org.hibernate.orm	hibernate-envers	6.1.6.Final		944d6ce832ab6b9bfadadeec1f987d6eccae2668
org.hibernate.orm	hibernate-envers	6.1.7.Final		a1e7aa1544778e93d5b73ab98d739cc5d23a2ecc
org.hibernate.orm	hibernate-envers	6.2.0.CR1		2a5364f51e4039896496669206bd29d2152442c6
org.hibernate.orm	hibernate-envers	6.2.0.CR2		de40e1ebd2a36b0d4cebfa9101a5eed93bf4a0f6
org.hibernate.orm	hibernate-envers	6.2.0.CR3		e9c6de1108057c21dfa9f75629e76683ac27a62f
org.hibernate.orm	hibernate-envers	6.2.0.CR4		a78921056dfefcf35bd7b1c3952278aed91a59ab
org.hibernate.orm	hibernate-envers	6.2.0.Final		ee38ee548226b9f264f33ffcd935fc4868309337
org.hibernate.orm	hibernate-envers	6.2.1.Final		fa81153162a874d59120f81aaa6c0a64244b78b2
org.hibernate.orm	hibernate-envers	6.2.10.Final		4baf94ca4601566cec9a4ebab494474370354760
org.hibernate.orm	hibernate-envers	6.2.11.Final		94f57d1a6bc5291c5f464d1068a777540a85aa27
org.hibernate.orm	hibernate-envers	6.2.12.Final		2ac3c09a59bf5e7a89474712259b9ff7b1658d74
org.hibernate.orm	hibernate-envers	6.2.13.Final		9f39f53b610e7b98b220cfae03fa8badb2050d25
org.hibernate.orm	hibernate-envers	6.2.14.Final		a2000215130ecacf7abd7820c32668299bb3acad
org.hibernate.orm	hibernate-envers	6.2.15.Final		7c8a160fa0aaa557d194b85175d073d194ed6105
org.hibernate.orm	hibernate-envers	6.2.16.Final		dfd98c0cb9feaa5e5efa5dda248afdc43fc8c7f1
org.hibernate.orm	hibernate-envers	6.2.17.Final		cad2343a09272bd7be35629d80d3137fea2f8e14
org.hibernate.orm	hibernate-envers	6.2.18.Final		37c07bd20580aef37fa33ab3dcc777b953970fc0
org.hibernate.orm	hibernate-envers	6.2.19.Final		d29e7ef7e0d19eba53f1c1424058e431f228bdfd
org.hibernate.orm	hibernate-envers	6.2.2.Final		28d9b2efef02576c76a2f173e9e2e232ac76ee03
org.hibernate.orm	hibernate-envers	6.2.20.Final		d35861b4fcb35e3c5b39c092688205ad42c50dc6
org.hibernate.orm	hibernate-envers	6.2.21.Final		1d22ab9e7f313aff4ae0e712a1184c0ba723ccc1
org.hibernate.orm	hibernate-envers	6.2.22.Final		e6568f6c9834e5ae80e57a9d01c79573a71c5b82
org.hibernate.orm	hibernate-envers	6.2.23.Final		fd9db71b4918309d1d6360fbda32e1f3af1a6e03
org.hibernate.orm	hibernate-envers	6.2.24.Final		cd3f977be14eb45b19d683b6171864db6170d330
org.hibernate.orm	hibernate-envers	6.2.25.Final		2271bf20b80f69bd3f7a731de134c019f0210c5e
org.hibernate.orm	hibernate-envers	6.2.26.Final		b5bbff3319dfb800dbe876b7be164408ab23c3f2
org.hibernate.orm	hibernate-envers	6.2.27.Final		4ba6da9b64944b0adb7155d21affe42c6dc4b3da
org.hibernate.orm	hibernate-envers	6.2.28.Final		3f2107ee0804f671ccbb0283e24aef938a33b57b
org.hibernate.orm	hibernate-envers	6.2.29.Final		364a52967ce14a323e5a9943953e7ef25258389f
org.hibernate.orm	hibernate-envers	6.2.3.Final		92bab0367b0c6fcb44ed126c37a593cd4475b4cc
org.hibernate.orm	hibernate-envers	6.2.30.Final		61e1f3a2938a60361656070f1855b854a9b895d4
org.hibernate.orm	hibernate-envers	6.2.31.Final		4b41f5d0cb242714b6a02254b992b29344fc3f18
org.hibernate.orm	hibernate-envers	6.2.32.Final		9c48d348ba1e1f1327cf60a72780ee7476619af5
org.hibernate.orm	hibernate-envers	6.2.33.Final		9a8626c3889cfaeb7b6b64cb5a0d6e7ba881f49a
org.hibernate.orm	hibernate-envers	6.2.34.Final		96f455ff2c463a43e3c97896f34438b47f61d518
org.hibernate.orm	hibernate-envers	6.2.35.Final		1f1783758ec361b7ef86a45864189dec475716d7
org.hibernate.orm	hibernate-envers	6.2.36.Final		24e993eb0ff0f9ab7919c3addc3a4f5ba48b32ca
org.hibernate.orm	hibernate-envers	6.2.4.Final		fded46db4053d5b81ecf40851b675f1202212347
org.hibernate.orm	hibernate-envers	6.2.5.Final		7cc96593412b5c240e8c50b5eb560d06eb5746c7
org.hibernate.orm	hibernate-envers	6.2.6.Final		36ed9fe0deeac7d6ef8661ddfebff5824cab09a9
org.hibernate.orm	hibernate-envers	6.2.7.Final		c8594c20db859aca8115404ccbd0b81a99a18e23
org.hibernate.orm	hibernate-envers	6.2.8.Final		c9ed51b9571b0f2d243710be6fdb2502a346f492
org.hibernate.orm	hibernate-envers	6.2.9.Final		d3e96817f24e4561e53e557a0f5ca231086bf9a1
org.hibernate.orm	hibernate-envers	6.3.0.CR1		473ccad788ed31239195db1eab9b21c6c8c4f9f7
org.hibernate.orm	hibernate-envers	6.3.0.Final		6cbc924ede4cea681ab2783139c837cc2fec468e
org.hibernate.orm	hibernate-envers	6.3.1.Final		44b84802543b06575120172d41ea3f40429385b0
org.hibernate.orm	hibernate-envers	6.3.2.Final		faafa02ec91a45b0675e3425a95a4fbb732d9058
org.hibernate.orm	hibernate-envers	6.4.0.CR1		999dadbf4b246784057e51519fa3ea8b8c926f57
org.hibernate.orm	hibernate-envers	6.4.0.Final		839785f613a1f9fe24c58427d22b43877ba8be41
org.hibernate.orm	hibernate-envers	6.4.1.Final		b487a516728c55bf3206d7d7ec5e9d7ad22978f6
org.hibernate.orm	hibernate-envers	6.4.10.Final		32ed9cb9e8b46de5b52aebf5bc0003a5313406d3
org.hibernate.orm	hibernate-envers	6.4.2.Final		886e4f56f72d5cd71a6c0aa1669b30c22b37955b
org.hibernate.orm	hibernate-envers	6.4.3.Final		d2876b12f1fff1359fe4f12353f5917dab5f6fd6
org.hibernate.orm	hibernate-envers	6.4.4.Final		14153a5652999c6fe6cf44aa98ce15212b171ea9
org.hibernate.orm	hibernate-envers	6.4.5.Final		b221167d54bb1eea05606ee8db6546e5cebe49fb
org.hibernate.orm	hibernate-envers	6.4.6.Final		9f70962a747dfcd7a5b6d0c956ab433e7139f56a
org.hibernate.orm	hibernate-envers	6.4.7.Final		5425d702f3c30da0cdcbf489a47ed99c2ad3e6ab
org.hibernate.orm	hibernate-envers	6.4.8.Final		36fc0605f79342f09457fbed7eddca62718b2fb5
org.hibernate.orm	hibernate-envers	6.4.9.Final		5f8e7c66005864f348eb7100d595fadddb263a00
org.hibernate.orm	hibernate-envers	6.5.0.CR1		611682096b4dc497930d6feea11917e174f4e933
org.hibernate.orm	hibernate-envers	6.5.0.CR2		b2b521ac6c367e160fa09b4af8696e76e60028c0
org.hibernate.orm	hibernate-envers	6.5.0.Final		119ff0e26020607812e4f753286b1bb737158aa5
org.hibernate.orm	hibernate-envers	6.5.1.Final		631586d6b60665b5d6194d8ed550c00352dcef74
org.hibernate.orm	hibernate-envers	6.5.2.Final		358c5c428072655f176b9d86162220280d64c859
org.hibernate.orm	hibernate-envers	6.5.3.Final		35643777340c25eea38b08050eaecfe2199cb0ce
org.hibernate.orm	hibernate-envers	6.6.0.Alpha1		7f37fde762bcae2d9b97d9e4595476e20b043b8f
org.hibernate.orm	hibernate-envers	6.6.0.CR1		d6e377e35d875916b9a8cd448ccc59b133ce022e
org.hibernate.orm	hibernate-envers	6.6.0.CR2		5b789dcc60b71d509d8ba237106ed35652f17401
org.hibernate.orm	hibernate-envers	6.6.0.Final		574432977ed519faf2a2b67d82fd0c1bfaed47aa
org.hibernate.orm	hibernate-envers	6.6.1.Final		939b9569560b07ba299838a4be2f14a4b7d6882e
org.hibernate.orm	hibernate-envers	6.6.10.Final		7c9478340eee6598b806e4b678e5a37ad764bb51
org.hibernate.orm	hibernate-envers	6.6.11.Final		85dd7808ce4ec1ade632085bf0a0c15c1f0381c6
org.hibernate.orm	hibernate-envers	6.6.12.Final		294db94f2a25b30edb2e54d796b9a3e0c3139e90
org.hibernate.orm	hibernate-envers	6.6.13.Final		5b569ee1d9dfd05439833cb4e280b3baff554ed9
org.hibernate.orm	hibernate-envers	6.6.2.Final		a6268d80229dff77b9a58dfd7e50e85909809e57
org.hibernate.orm	hibernate-envers	6.6.3.Final		82ee203485afb6db102a9c772412d9875952f3bb
org.hibernate.orm	hibernate-envers	6.6.4.Final		00b7b7ed4079d09452157faf4f0cd24144b789d7
org.hibernate.orm	hibernate-envers	6.6.5.Final		9f5eeac0f1f4691ab98aa454ba390c18fc5d907f
org.hibernate.orm	hibernate-envers	6.6.6.Final		9ae9df3d00f57a7f2d145385e192782c5ce47275
org.hibernate.orm	hibernate-envers	6.6.7.Final		328e814a254f3c7900b77a8e6dfb6303c6079089
org.hibernate.orm	hibernate-envers	6.6.8.Final		dd1ac32d4c3c47aad2b005976f69f4e787eda60e
org.hibernate.orm	hibernate-envers	6.6.9.Final		77af28a4869d4f0a71f949421eff156319a9e7a1
org.hibernate.orm	hibernate-envers	7.0.0.Alpha1		18b313428076b33411f2a5a31562ee413eaf3554
org.hibernate.orm	hibernate-envers	7.0.0.Alpha2		f48d496116899bb67ce884d46fa81674faad7c52
org.hibernate.orm	hibernate-envers	7.0.0.Alpha3		2b3306c9350283563208acf4a5fffd5dd051b0e5
org.hibernate.orm	hibernate-envers	7.0.0.Beta1		75b1a1d181ce0d0fc24e745ed32205ace3514557
org.hibernate.orm	hibernate-envers	7.0.0.Beta2		524d4d6c1d1b35ceed224d8883f701e0b7fd3c85
org.hibernate.orm	hibernate-envers	7.0.0.Beta3		a438e9490208fab3f010add27a5dac451608c8b8
org.hibernate.orm	hibernate-envers	7.0.0.Beta4		8a9084a4d3d339f0a93f92c0de16a2021f8cc510
org.hibernate.orm	hibernate-envers	7.0.0.Beta5		898b133ffc82fb9f9e15430fcffaf2a784773176
org.hibernate.orm	hibernate-envers	7.0.0.CR1		9ed78b0aab9416b41214569473213d091bfe798d
org.ifinal.finalframework.boot	final-boot-starter-mybatis	1.0.0		ca65f44797a080e3c60dca5ee0f946ade2986634
org.ifinal.finalframework.boot	final-boot-starter-mybatis	1.0.1		20605b4ca18c57d5fab96ab53bb3188ec20ea3eb
org.ifinal.finalframework.boot	final-boot-starter-mybatis	1.0.2		0dc16d31047885d35b88b42bd369b852e8150f7e
org.mvnpm.at.azure	msal-browser	4.10.0		501129806775543877044682972940e19e830d6c
org.mvnpm.at.azure	msal-browser	4.11.0		91a68d06575f285a5d479004e98c172d6674924e
org.mvnpm.at.azure	msal-browser	4.11.1		a69accf5ff492bd447d7b8e5bf9fb09bae9963c6
org.mvnpm.at.azure	msal-browser	4.7.0		ea928154118a335d122fef78962da9eec0a1c3be
org.mvnpm.at.azure	msal-browser	4.8.0		dd82669f50ceac9851050ea8d86e596c6b40c7c5
org.mvnpm.at.azure	msal-browser	4.9.0		b90dc9cb8fee3b7cc9393c4c02c960db4db32169
org.mvnpm.at.azure	msal-browser	4.9.1		130df695f30bc4def056ff597fb3ff03d8a197e8
org.opensmarthouse.core.bundles	org.opensmarthouse.core.net	0.10.0		c048c5b6735605c7e94bb1c73773d4ed9a473dc3
org.opensmarthouse.core.bundles	org.opensmarthouse.core.net	0.10.1		88b6d8ca5bfee19884da81be147666b5e480760c
org.opensmarthouse.core.bundles	org.opensmarthouse.core.net	0.9.2		3149e1966e365b8faaf986d925d3a668913312af
org.owasp.appsensor	appsensor-configuration-stax	2.0.0		c038d5e35624779b45efc1012f8f0b224f619c92
org.owasp.appsensor	appsensor-configuration-stax	2.0.0-RC1		b68e3a7785140644ba1d1ec6f50e9aadda85e2b8
org.owasp.appsensor	appsensor-configuration-stax	2.0.0-RC2		333fca1030bf894cd37eda292c063f8ee6a02a4b
org.owasp.appsensor	appsensor-configuration-stax	2.0.0-RC3		20c68f38dbb96e9210b19a2ee22b1d98a4054c15
org.owasp.appsensor	appsensor-configuration-stax	2.0.0-beta		b6e525a7dceda0c90ea2a2681a98d2befacdfbe5
org.owasp.appsensor	appsensor-configuration-stax	2.0.1		cb716871292326ae499a70c2b58f50c3deae3823
org.owasp.appsensor	appsensor-configuration-stax	2.1.0		dd7d4e8acb3c3de05b554e7d58cdd0994b024b0d
org.owasp.appsensor	appsensor-configuration-stax	2.1.0-RC1		e01690a78e231d9f7d79487be5eab3b499954858
org.owasp.appsensor	appsensor-configuration-stax	2.1.0-RC2		5f6992ba2e267a72e1089636b4bdb92b1de09111
org.owasp.appsensor	appsensor-configuration-stax	2.2.0		2523fee6c98875c70539f6212000860b0fd14578
org.owasp.appsensor	appsensor-configuration-stax	2.2.0-RC1		3c8f6aada9a353a8281de2ba94bdc65972ef5d42
org.owasp.appsensor	appsensor-configuration-stax	2.2.0-RC2		14f43710318b514e30ccdfbc8c4f04f123e4a17a
org.owasp.appsensor	appsensor-configuration-stax	2.3.0		0db870c1baa17c0d6ee3112d385268658dd8e457
org.owasp.appsensor	appsensor-configuration-stax	2.3.1		0a85380bf2d42113d036c48ee21c27873fe7f5d3
org.owasp.appsensor	appsensor-configuration-stax	2.3.2		b3817278d1a137781b693bde67cc21c904520dae
org.owasp.appsensor	appsensor-configuration-stax	2.3.3		b0b3a5df91f8b0d70164dd03aa35e91bc4023947
org.teiid.connectors	salesforce	10.0.0.Alpha2		N/A
org.teiid.connectors	salesforce	10.0.0.Beta1		N/A
org.teiid.connectors	salesforce	10.0.0.Beta2		N/A
org.teiid.connectors	salesforce	10.0.0.CR1		N/A
org.teiid.connectors	salesforce	10.0.0.CR2		N/A
org.teiid.connectors	salesforce	10.0.0.Final		N/A
org.teiid.connectors	salesforce	10.0.1		N/A
org.teiid.connectors	salesforce	10.0.2		N/A
org.teiid.connectors	salesforce	10.0.3		N/A
org.teiid.connectors	salesforce	10.0.4		N/A
org.teiid.connectors	salesforce	10.0.5		N/A
org.teiid.connectors	salesforce	10.1.0		N/A
org.teiid.connectors	salesforce	10.1.1		N/A
org.teiid.connectors	salesforce	10.1.2		N/A
org.teiid.connectors	salesforce	10.1.3		N/A
org.teiid.connectors	salesforce	10.1.4		N/A
org.teiid.connectors	salesforce	10.2.0		N/A
org.teiid.connectors	salesforce	10.2.1		N/A
org.teiid.connectors	salesforce	10.2.2		N/A
org.teiid.connectors	salesforce	10.2.3		N/A
org.teiid.connectors	salesforce	10.3.0		N/A
