ba.sake	sbt-build-extract-core_2.13	0.0.1		dc786ca8a51fd3aab071c7feb22643b08b19660e
org.scalameta	semanticdb-metap_2.12.18	4.10.1		ad6e96a5a5beb64d60e9979da6634b4596e4d0d8
org.scalameta	semanticdb-metap_2.12.18	4.10.2		5d07524ede78215c05cc4a58c8f79dc37be75436
org.scalameta	semanticdb-metap_2.12.18	4.11.0		3f710a049107c74e9eb22b374a622339d5c8d9c6
org.scalameta	semanticdb-metap_2.12.18	4.11.1		51d44a3f65d9ed8b6c76ededb3cc226eb6a7edee
org.scalameta	semanticdb-metap_2.12.18	4.11.2		d9a68da45ad46d5e7c8202ad6735f0dbd978e060
org.scalameta	semanticdb-metap_2.12.18	4.12.0		59dcd76db8e09a0531ef427b0e7e5dd679fca7c5
org.scalameta	semanticdb-metap_2.12.18	4.12.1		cf568f8da2f4c273855ca4aa53c2aea08ab82f69
org.scalameta	semanticdb-metap_2.12.18	4.12.2		beb8b855a25c7f968ed9c8a0cf09d30de7f8807d
org.scalameta	semanticdb-metap_2.12.18	4.12.3		b8f4a34c75e370f217db266625b9bc620e948d42
org.scalameta	semanticdb-metap_2.12.18	4.12.4		4681e0461fc3978ef92de5111bb2616f1896190d
org.scalameta	semanticdb-metap_2.12.18	4.12.4.1		9ff77cddaf9243ece1511cedd5e64dcb867b8cdd
org.scalameta	semanticdb-metap_2.12.18	4.12.5		af9ba4f64a880100c66dd70502db4e1a470bc0e4
org.scalameta	semanticdb-metap_2.12.18	4.12.6		d2580a43d4f5fb378e89eaff24d8acffcb459179
org.scalameta	semanticdb-metap_2.12.18	4.12.7		b778f6c8fbbc93b0c75561f6291101ce9b83f7d3
org.scalameta	semanticdb-metap_2.12.18	4.13.0		2cdd5f146fe1d5c7482d816c9b6a1272348d2a0b
org.scalameta	semanticdb-metap_2.12.18	4.13.1		953d142d601d161bc62697fb2e5b0e8d2b98560f
org.scalameta	semanticdb-metap_2.12.18	4.13.1.1		910d22ad47cc73aa9b8874728f3970d679707dad
org.scalameta	semanticdb-metap_2.12.18	4.13.2		3508750592479b1ac5c35c5c7f0d59e8798d1018
org.scalameta	semanticdb-metap_2.12.18	4.13.3		a0aef877336a4718d8964c3bb31662d71008f044
org.scalameta	semanticdb-metap_2.12.18	4.13.4		fe73e72bf4caed5a8183d28fb84fb51b436412ca
org.scalameta	semanticdb-metap_2.12.18	4.13.5		3be02d2c73309ee32a785c14776454f66c32be41
org.scalameta	semanticdb-metap_2.12.18	4.9.9		e4320058ca2292db420151f74f233aa096328cfd
org.sonatype.sisu.goodies	goodies-ssl	1.10		01b8f8927f9f8a20cc139addcf4953bcc5a628bd
org.sonatype.sisu.goodies	goodies-ssl	1.11		bbaee0696ec60193042ae93d5bff5a0950d89fe2
org.sonatype.sisu.goodies	goodies-ssl	1.12		c173dcd258749a9c0ad339ffd061716406546a13
org.sonatype.sisu.goodies	goodies-ssl	1.13		fe2a03772e48e278d7843d7b3d061ef219acf09d
org.sonatype.sisu.goodies	goodies-ssl	1.14		4465c0a44ee54f2cb1b8dcbf53fb171380350b49
org.sonatype.sisu.goodies	goodies-ssl	1.15		e1f6bc51d79c2fedddcef3888c9d38088a455014
org.sonatype.sisu.goodies	goodies-ssl	1.6		cbfb45bb4501313e8f8945750161a36215011fc2
org.sonatype.sisu.goodies	goodies-ssl	1.6.1		0382c942cbb5af602d165b087848537e3a30333d
org.sonatype.sisu.goodies	goodies-ssl	1.7		513b61949e2ef3e3afddaa46badcfe13ab5361ff
org.sonatype.sisu.goodies	goodies-ssl	1.7.1		d20bb8b0c772addb4db933ab154cb7b3f8c3b253
org.sonatype.sisu.goodies	goodies-ssl	1.7.2		44f8109501468a5a0a025416b2720521bdd29e66
org.sonatype.sisu.goodies	goodies-ssl	1.7.3		6539b845dbf2438bac1695984b17da60a0a5faed
org.sonatype.sisu.goodies	goodies-ssl	1.7.4		13d9cdd78a300f4e81d16963ff22e60b2f2653ef
org.sonatype.sisu.goodies	goodies-ssl	1.7.5		acde2c1a70c7ab6b6ea81bd96bfd82756977a6bd
org.sonatype.sisu.goodies	goodies-ssl	1.8		6f6b9bfa4bc880d2238637af3cf26b792eb7429b
org.sonatype.sisu.goodies	goodies-ssl	1.9		9903f237b8fbe0b898c1d6691927fcf745c776ae
org.sonatype.sisu.goodies	goodies-ssl	1.9.1		4b7af43118128334ee669c7a62d2e65c7ce1d98e
org.sonatype.sisu.goodies	goodies-ssl	1.9.2-02		a65f0656edcceda862c7628b5b8b93c8604f41a8
org.tinygroup	org.tinygroup.htmlparser	1.1.0		53042ecb296902b87d979c77c71ceebfae184864
org.tinygroup	org.tinygroup.htmlparser	1.2.2		200b4b55471eaa448ccd38715f31060e7d638f10
org.tinygroup	org.tinygroup.htmlparser	1.2.3		cf32513e60d3bc09376349aa63f4babc0a489050
org.tinygroup	org.tinygroup.htmlparser	1.2.4		3648031a9f81647841b5e6bf5de809625f98e9a1
org.tinygroup	org.tinygroup.htmlparser	2.0.0		7a159257fde1640612d45c25c797b85b89e6d7cb
org.tinygroup	org.tinygroup.htmlparser	2.0.1		930edad8680d45d00d635de4fd829f83b338a602
org.tinygroup	org.tinygroup.htmlparser	2.0.10		f0f87a54ef3df24245a9eff33af20a3d31750f82
org.tinygroup	org.tinygroup.htmlparser	2.0.11		aa80a21b6f1219417d91fed92d2e508265363a02
org.tinygroup	org.tinygroup.htmlparser	2.0.12		1d0577a49396f4532ee93ea300c6e507fc58d615
org.tinygroup	org.tinygroup.htmlparser	2.0.13		d50af4adb81c4c7a7702521d0bc649f955d6c7d9
org.tinygroup	org.tinygroup.htmlparser	2.0.14		6b4decf2a7bbc7f2a45bc490596a70d2126eaf86
org.tinygroup	org.tinygroup.htmlparser	2.0.15		a6a1232e08f43ee6c1b7e3dabd16d0bf8e646bfb
org.tinygroup	org.tinygroup.htmlparser	2.0.16		bba7eb40c7f8ea3656358ac56749612236a53230
org.tinygroup	org.tinygroup.htmlparser	2.0.17		968fb8328846d4d8a4175696fa4bbfd0d6d5ce3c
org.tinygroup	org.tinygroup.htmlparser	2.0.19		3dcc18378bc897816194163887e78e0f15914585
org.tinygroup	org.tinygroup.htmlparser	2.0.2		c2e04e2e35d31e0439dbc62a47fe524b75278d69
org.tinygroup	org.tinygroup.htmlparser	2.0.20		2a8e0b78052895897e73f36239b7ceb321044f16
org.tinygroup	org.tinygroup.htmlparser	2.0.21		c2ad65a22dafc4d60a6c662fce1dc36c55078b78
org.tinygroup	org.tinygroup.htmlparser	2.0.23		4a5631f5bec61ed985073c3ddd2917009cbeead4
org.tinygroup	org.tinygroup.htmlparser	2.0.24		4982d6feebcc151f20e04ad44669354596541e5f
org.tinygroup	org.tinygroup.htmlparser	2.0.25		3eed4bb9ddad76e25d92822fe574a2cce6071ed3
org.tinygroup	org.tinygroup.htmlparser	2.0.26		5cfda57c66825da2f87cf93d9d93adb12b1e49c8
org.tinygroup	org.tinygroup.htmlparser	2.0.27		52260a7cd0af7778ace26a19280a960a9455fe34
org.tinygroup	org.tinygroup.htmlparser	2.0.28		ca25bdf5729ccb069407a2ae9849234f0f4cbbb1
org.tinygroup	org.tinygroup.htmlparser	2.0.29		d60df6c8faf72a4917650b094bbea5035247a5e7
org.tinygroup	org.tinygroup.htmlparser	2.0.3		b2bfe1fbd72590d1f46b30dca0d5981e26853fa3
org.tinygroup	org.tinygroup.htmlparser	2.0.30		64588e9e789ae69b37370a05ea4a610394a4439b
org.tinygroup	org.tinygroup.htmlparser	2.0.31		ef083684996e31f4c0698558df2eac8a3ff2ef40
org.tinygroup	org.tinygroup.htmlparser	2.0.32		452e428b2604894885f02533e62375f08e5eb516
org.tinygroup	org.tinygroup.htmlparser	2.0.33		1f2019aa9d76a0f569e84b4a4d106aa803a14fa6
org.tinygroup	org.tinygroup.htmlparser	2.0.4		6e40d74b3f5d7d0541ab2a3da1790e8de5b27b6b
org.tinygroup	org.tinygroup.htmlparser	2.0.5		266ff6f1743a09935493691a5d280ebf9a200510
org.tinygroup	org.tinygroup.htmlparser	2.0.6		5e48bf42816a54bbd83667574f320607b2263504
org.tinygroup	org.tinygroup.htmlparser	2.0.7		cc9486672d8b01143b36ae8d607a3eefbe9dd676
org.tinygroup	org.tinygroup.htmlparser	2.0.8		0d86e29a9637c3f2f15fca345f5200c9dc239ecf
org.tinygroup	org.tinygroup.htmlparser	2.0.9		46574dafad31af680657054925c9069812109c6e
org.tinygroup	org.tinygroup.htmlparser	2.1.0		bdbc1f51eb7d93d005a79d86a4719b93162ff301
org.tinygroup	org.tinygroup.htmlparser	2.1.1		46f3b8f392ffd32bbb71b3c8fe549d50d4088b84
org.tinygroup	org.tinygroup.htmlparser	2.2.0		da5b24409d522e63ed932ca13e6d6a11c207ffc8
org.tinygroup	org.tinygroup.htmlparser	2.2.1		6787708426cdbd30f15225cab4c59e9670e5e3ce
org.tinygroup	org.tinygroup.htmlparser	2.2.2		ca4a04b8558c92d388be84946e5f3fdc467c6f64
org.tinygroup	org.tinygroup.htmlparser	2.2.3		917992c9800df50e83fb1d0571a756dd9f6ebf41
org.tinygroup	org.tinygroup.htmlparser	2.3.0		a5d6da03fde4fd139cd2aaab569ad819702cad64
org.tinygroup	org.tinygroup.htmlparser	3.0.0		126b4d3b24232157c926682be4bf7b7dbab77c53
org.tinygroup	org.tinygroup.htmlparser	3.0.1		2af1880465131713eae7a605300c764912a2bd81
org.tinygroup	org.tinygroup.htmlparser	3.1.0		50059c3700ac73d7d036c31d6d82366a0211d88f
org.tinygroup	org.tinygroup.htmlparser	3.1.1		2e2b1fa650ce7828f03bc5ccc06d028d53968087
org.tinygroup	org.tinygroup.htmlparser	3.1.2		c085be5e13deda050b42670f908443b1e7f21c38
org.tinygroup	org.tinygroup.htmlparser	3.2.0		6c67164ec10703b2c1f04fc2e34450a65b1c1bfe
org.tinygroup	org.tinygroup.htmlparser	3.2.1		61c82ba11bf7d041d9a4ca30b72f7db94b7a1015
org.tinygroup	org.tinygroup.htmlparser	3.3.0		03ddd76cb547f506a016e7ff4fafc1c3d0979474
org.tinygroup	org.tinygroup.htmlparser	3.4.0		a611188bd59531c1db392f57add9338e91bb8697
org.tinygroup	org.tinygroup.htmlparser	3.4.1		26d2ee7077e89756e8f08e3af2cb3741403b9b1a
org.tinygroup	org.tinygroup.htmlparser	3.4.2		361e6643d625078908addcbb881a702d14dd2c1b
org.tinygroup	org.tinygroup.htmlparser	3.4.3		3e5cfc6e18d0ea7e813160aa6fd30c659ea3f4bc
org.tinygroup	org.tinygroup.htmlparser	3.4.4		2b90f6ea082912096475011345bf435098411315
org.tinygroup	org.tinygroup.htmlparser	3.4.5		23412f14a2f74bf062f0470df391041701e382bb
org.tinygroup	org.tinygroup.htmlparser	3.4.6		6c2abd902f2a62ad25b44365905d7136908dd548
org.tinygroup	org.tinygroup.htmlparser	3.4.7		56d87ab455a17606e7df7d62fd028822572b6b5e
org.tinygroup	org.tinygroup.htmlparser	3.4.8		5a257cd36f0f75376dcd8512dd5d2c6476941007
org.tinygroup	org.tinygroup.htmlparser	3.4.9		686d520b05b380491159195d879b2854051c43f9
org.tinygroup	org.tinygroup.htmlparser	tiny-3.0.0		a71ee97781888a5ae595d6371d30279c90c045be
org.webjars.npm	draht	1.0.1		892403c77142d32487455ea0b5ea334ba6f8f1ae
org.wildfly.swarm	full	2018.3.0		eeffd040004a184bf5d2ee9c521edc13cb3cfd88
org.wildfly.swarm	full	2018.3.1		0f06a35538901e7a030e94624659da48e3329874
org.wildfly.swarm	full	2018.3.2		5e7f5dfb18cccac8c23c75beb911f41b7b9f11cb
org.wildfly.swarm	full	2018.3.3		cd33b52fbe2fd409e21e70dc76667e4889f7bab1
org.wildfly.swarm	full	2018.4.0		60d5e0ecbfa8260f01d5d6cf5470bafa649a8d5f
org.wildfly.swarm	full	2018.4.1		9ab92665389ac8b08012d4891218ab84e251088b
org.wildfly.swarm	full	2018.5.0		902b07ad85514897f74e1632472526cde390b480
org.wso2.analytics.solutions	siddhi-execution-word	1.0.0		05622c9ccb5ada0daef8c8c8eefca988679e15c2
org.wso2.analytics.solutions	siddhi-execution-word	1.0.1		87449c2d62dbcd573055ac992fe955a154a1e5e0
org.wso2.analytics.solutions	siddhi-execution-word	1.0.10		c0536bd521c3f53891528641010ebb61fa8a496c
org.wso2.analytics.solutions	siddhi-execution-word	1.0.11		d7746c81626ae679e2609db45f84e5d4aeac787b
org.wso2.analytics.solutions	siddhi-execution-word	1.0.12		06fc6993caba04364df6089b6a2dae6dc3b58d81
org.wso2.analytics.solutions	siddhi-execution-word	1.0.13		7a68e14d64e8bb22aa17b45d1e42d431f459dcbb
org.wso2.analytics.solutions	siddhi-execution-word	1.0.14		41a6bc399083f2cdbc41aa3dcc187edfb94f8c22
org.wso2.analytics.solutions	siddhi-execution-word	1.0.15		70d562f5974d961f0127c94e3e0738b00ac0abe1
org.wso2.analytics.solutions	siddhi-execution-word	1.0.16		f4d663225a406d08ace6a7a9768d6b43ced53d48
org.wso2.analytics.solutions	siddhi-execution-word	1.0.17		2b102e8d0cdb48c4b4a0fefda84ab22f1af29106
org.wso2.analytics.solutions	siddhi-execution-word	1.0.18		88799338301714a2cbcb5ad16bdad544b7487fbb
org.wso2.analytics.solutions	siddhi-execution-word	1.0.19		1473bfb4d9644b92593f28b272cdc80dd7043f0a
org.wso2.analytics.solutions	siddhi-execution-word	1.0.2		6e8cd80a05c706aae56c057c5ae7396012e30ccc
org.wso2.analytics.solutions	siddhi-execution-word	1.0.20		fb447e34278331c26e02e006733f67448644f738
org.wso2.analytics.solutions	siddhi-execution-word	1.0.21		756172416232bfef4bc37c3f8e4b696443216597
org.wso2.analytics.solutions	siddhi-execution-word	1.0.22		840500b843507cd1e03d72f219c5b0d160d92b56
org.wso2.analytics.solutions	siddhi-execution-word	1.0.23		b7e0487129375a1c03ccbb12268399330391c28f
org.wso2.analytics.solutions	siddhi-execution-word	1.0.24		de252a7ca2c5dd4f4aba723be5e85e990e5f93e2
org.wso2.analytics.solutions	siddhi-execution-word	1.0.25		564cffd407a0a48b10b6c11efff342907bac4ca6
org.wso2.analytics.solutions	siddhi-execution-word	1.0.26		6913caab17544a2afeeb9f6d996a716bcb405d98
org.wso2.analytics.solutions	siddhi-execution-word	1.0.27		731ac38489524837632da8058785862572eb013b
org.wso2.analytics.solutions	siddhi-execution-word	1.0.28		afba1821991eb22fbabd813194ec438e91b50d3a
org.wso2.analytics.solutions	siddhi-execution-word	1.0.29		31194e2e3fdabe455cbce62ff885b33b25890550
org.wso2.analytics.solutions	siddhi-execution-word	1.0.3		9193c25d8c9d67a3dafa6a3d6f5067a67a455663
org.wso2.analytics.solutions	siddhi-execution-word	1.0.30		1787e699022cf214394db5060afe7cc9e7d25eb5
org.wso2.analytics.solutions	siddhi-execution-word	1.0.31		56e81bb8907669aa4d79f888e52944c60fbd9f46
org.wso2.analytics.solutions	siddhi-execution-word	1.0.32		aaad68b82cb648c2b76982f52446a49d40ace291
org.wso2.analytics.solutions	siddhi-execution-word	1.0.33		7501ff5babb2d6c4fd440f33cb33e35bd6da803c
org.wso2.analytics.solutions	siddhi-execution-word	1.0.34		e1fb3d4aa061834c4e9deab704f871a18d127fa1
org.wso2.analytics.solutions	siddhi-execution-word	1.0.35		693a0ae1b5f085f4d24664e194e0a4d5738dc94c
org.wso2.analytics.solutions	siddhi-execution-word	1.0.36		2d77fbc41801a37b21d5eea75d0c28009ecfb080
org.wso2.analytics.solutions	siddhi-execution-word	1.0.37		7aea0f9295224477be9a67069d402ab1872a7fcb
org.wso2.analytics.solutions	siddhi-execution-word	1.0.38		c21fedd5cc72784f6d2669f700af69428b71bbd6
org.wso2.analytics.solutions	siddhi-execution-word	1.0.39		3a7624ed9d2956ae38227253eaef1da19d968991
org.wso2.analytics.solutions	siddhi-execution-word	1.0.4		05f2347b41a56a89340608e2040d12891f42cad8
org.wso2.analytics.solutions	siddhi-execution-word	1.0.40		d71fda4bf6a9b8f3857556d4e22ee33ab9a3fdea
org.wso2.analytics.solutions	siddhi-execution-word	1.0.41		d35e7391a2217500e5df40da2a5323a93849431b
org.wso2.analytics.solutions	siddhi-execution-word	1.0.42		65ec084e59ff43a3c3ce13ad60e29eb58725b7e6
org.wso2.analytics.solutions	siddhi-execution-word	1.0.43		11550bcacb7d4111e6a180fe1614fd524f1aa10d
org.wso2.analytics.solutions	siddhi-execution-word	1.0.44		9424c638778be2a0e05cbf1f763cd759908728c4
org.wso2.analytics.solutions	siddhi-execution-word	1.0.45		2b77b9d265c2a1784b453eddc0643b7c97e3369b
org.wso2.analytics.solutions	siddhi-execution-word	1.0.46		38d04d701741096e07d26c9439732f9e07a10b35
org.wso2.analytics.solutions	siddhi-execution-word	1.0.47		8c32e093f35860ae3e0f5354912106d57ee68355
org.wso2.analytics.solutions	siddhi-execution-word	1.0.48		54f75c042ce8cadaca38003bcd81b9f0875ba4d7
org.wso2.analytics.solutions	siddhi-execution-word	1.0.49		3b6c07d6f08785e8d04acaeefdaa53a503e75b7b
org.wso2.analytics.solutions	siddhi-execution-word	1.0.5		28735336ecf13805e000d3fe9e15423ebd19f55d
org.wso2.analytics.solutions	siddhi-execution-word	1.0.50		197075f06a1613062680dac5ff7379c5e8677ed8
org.wso2.analytics.solutions	siddhi-execution-word	1.0.51		N/A
org.wso2.analytics.solutions	siddhi-execution-word	1.0.52		N/A
org.wso2.analytics.solutions	siddhi-execution-word	1.0.53		N/A
org.wso2.analytics.solutions	siddhi-execution-word	1.0.54		N/A
org.wso2.analytics.solutions	siddhi-execution-word	1.0.55		N/A
org.wso2.analytics.solutions	siddhi-execution-word	1.0.56		N/A
org.wso2.analytics.solutions	siddhi-execution-word	1.0.57		N/A
org.wso2.analytics.solutions	siddhi-execution-word	1.0.58		N/A
org.wso2.analytics.solutions	siddhi-execution-word	1.0.59		N/A
org.wso2.analytics.solutions	siddhi-execution-word	1.0.6		a7841b5842598f0287f331b4a8bc3eed6ba6c86e
org.wso2.analytics.solutions	siddhi-execution-word	1.0.60		N/A
org.wso2.analytics.solutions	siddhi-execution-word	1.0.61		N/A
org.wso2.analytics.solutions	siddhi-execution-word	1.0.62		N/A
org.wso2.analytics.solutions	siddhi-execution-word	1.0.63		N/A
org.wso2.analytics.solutions	siddhi-execution-word	1.0.7		48439449f9a6466e918a65fc8a1c28e5ee50a7c1
org.wso2.analytics.solutions	siddhi-execution-word	1.0.8		325d0e3b95c88435c82697c9d943f7b200a67b95
org.wso2.analytics.solutions	siddhi-execution-word	1.0.9		aa952221cfd735aaf6b1887cd0c71da132c7fb12
org.wvlet	airframe_2.11	0.1		2c4d343ab461a453450814948c20f1246fad62a5
org.wvlet	airframe_2.11	0.10		326d35f5cb83b2a4a6a5e9acb42c45fd930c0fe5
org.wvlet	airframe_2.11	0.11		51b59d5c75b3e791291afeaeadf778d83aba7617
org.wvlet	airframe_2.11	0.12		2fc0d9c8e4f4d37eb22c09815ad1d3e11d860d49
org.wvlet	airframe_2.11	0.13		21af44fa74fd93f0f94b8a8cbb3bed3e3b3da910
org.wvlet	airframe_2.11	0.14		95d154e65fc6b116617bf98f2fe61b4637d24986
org.wvlet	airframe_2.11	0.15		56fb8f4c72f1cfed5eaad6522db9e0a51821a108
org.wvlet	airframe_2.11	0.16		7fc7c899b753d0effe6ed6395e1e382ed45fcd21
org.wvlet	airframe_2.11	0.17		1ecc53b574a9b26f56e70dddc8521db67180f7d9
org.wvlet	airframe_2.11	0.18		d7ffb18ee13929bc7104a083e5814b1376616b73
org.wvlet	airframe_2.11	0.19		3f0ffbcabdcc56fbe5b21d196a7558df8bbe5174
org.wvlet	airframe_2.11	0.2		ebbfe2ebaea9bce00f5cd0584e5a5d0c7b430571
org.wvlet	airframe_2.11	0.20		4d54ec9ceb3bc4f23435aa4022111e08d68eb7c4
org.wvlet	airframe_2.11	0.21		64a0e87805eac0f76b8522157bd0592d6f708fff
org.wvlet	airframe_2.11	0.3		5adadb8f0b7a73f58a3b8ff57bcde7a5408568a0
org.wvlet	airframe_2.11	0.4		cbd65b1aad04e2c132db12ee73cc1964544d92d3
org.wvlet	airframe_2.11	0.5		38271607aae700d1c7b677b5bddec0328d88459d
org.wvlet	airframe_2.11	0.6		ccae912e57e705a6f9802b24c83380a0d5bef381
org.wvlet	airframe_2.11	0.7		bff58aeec1abd3adb6a2e452f88bc87d1faf8160
org.wvlet	airframe_2.11	0.8		c68a8f975bfa14789ce3b0acb64e1d1339874a81
org.wvlet	airframe_2.11	0.9		d046d9cd230f0b9abade78e03c04c875ab4f74b4
pl.tkowalcz	core	0.4		2dcc96289b75e0a2ea8fbe2c903b010d3f2a9486
pl.tkowalcz	core	0.5		4a22e13630febcc4cf977c22fa83d0fadb1d7818
pl.tkowalcz	core	0.6		9e6ec5c619b2b67c71153865d1a52987f617069e
pl.tkowalcz	core	0.8		542619bd253e3b6c95893823562a93ec24ebaca2
pl.tkowalcz	core	0.8.1		fc066b4a933767bcc6e235732c5d308a6168bb76
pl.tkowalcz	core	0.8.2		54eb9f0376139d9abba682321a24feb750f59057
pl.tkowalcz	core	0.9		89b119aec85151449e2fc00793bcb14e9427d615
pl.tkowalcz	core	0.9.1		4ac2042dbc257a6b9dfe2f414d7b2f7acd59fd70
top.ug666	ug666share	1.0		N/A
top.ug666	ug666share	2.0.1		N/A
tz.co.asoft	symphony-inputs-core-js	2.0.16		N/A
uk.org.freedonia	Cornflakerizer	1.0		a1f3226f5d6696107a7596d81ca8901f5017892a
xyz.cofe	j2d	0.2.0		469044317a196c9efdff5e5c83f773ff4cc72849
xyz.cofe	j2d	0.2.2		1f4979ed1036c454023756fe6d235f31fcf26019
