ai.ancf.lmos	lmos-router-vector-spring-boot-starter	0.1.0		d1661bc7e4e8ecf87fb53d55a9c212cf884094d2
org.wso2.carbon.analytics-common	org.wso2.carbon.event.output.adapter.soap	5.1.57		98bfff22ed3b6c777e78777930daacb7653ac19e
org.wso2.carbon.analytics-common	org.wso2.carbon.event.output.adapter.soap	5.1.59		c0f307e716b7f4d4c776a819792a25a32ff0b088
org.wso2.carbon.analytics-common	org.wso2.carbon.event.output.adapter.soap	5.1.6		8f9f5159f0b4110a55d2ec306bb70dc4bcfcb282
org.wso2.carbon.analytics-common	org.wso2.carbon.event.output.adapter.soap	5.1.61		N/A
org.wso2.carbon.analytics-common	org.wso2.carbon.event.output.adapter.soap	5.1.62		N/A
org.wso2.carbon.analytics-common	org.wso2.carbon.event.output.adapter.soap	5.1.63		N/A
org.wso2.carbon.analytics-common	org.wso2.carbon.event.output.adapter.soap	5.1.7		e5bbaeccd16e6fb7f565d1c6f5d6e0e82ad7a55e
org.wso2.carbon.analytics-common	org.wso2.carbon.event.output.adapter.soap	5.1.8		9234e95493e502b0a0ddd742a7352d7e7d3db258
org.wso2.carbon.analytics-common	org.wso2.carbon.event.output.adapter.soap	5.1.9		98e25ff6695026c928c848768497f2af5b7702d1
org.wso2.carbon.analytics-common	org.wso2.carbon.event.output.adapter.soap	5.2.11		ed795d29b92cbc82696fef9414e6763caf89f463
org.wso2.carbon.analytics-common	org.wso2.carbon.event.output.adapter.soap	5.2.12		4216e06b016e1ed08213d185684b60342c081d4a
org.wso2.carbon.analytics-common	org.wso2.carbon.event.output.adapter.soap	5.2.13		45e375eea018be6f78906394c2b4e9265e4500de
org.wso2.carbon.analytics-common	org.wso2.carbon.event.output.adapter.soap	5.2.19		272f5d6eea566b63bdb941775494ad728fce73b0
org.wso2.carbon.analytics-common	org.wso2.carbon.event.output.adapter.soap	5.2.23		d65b7846a1b48e66cb0e45d444ddf2537f7fc932
org.wso2.carbon.analytics-common	org.wso2.carbon.event.output.adapter.soap	5.2.24		bfb2983111828de0983f25c1ab9d3ba05b5e0417
org.wso2.carbon.analytics-common	org.wso2.carbon.event.output.adapter.soap	5.2.25		c770ac195da6add3369289d7694a0bf7e6af07ed
org.wso2.carbon.analytics-common	org.wso2.carbon.event.output.adapter.soap	5.2.26		0092ae355fbbd43d356ecc8c28a0dfac49951e61
org.wso2.carbon.analytics-common	org.wso2.carbon.event.output.adapter.soap	5.2.27		635e261369ecfbd634f88e81302c75a203b0ea47
org.wso2.carbon.analytics-common	org.wso2.carbon.event.output.adapter.soap	5.2.28		11d87d671ee8ed5d59839e820395e5ac4f243c9c
org.wso2.carbon.analytics-common	org.wso2.carbon.event.output.adapter.soap	5.2.29		31c39dbe32edfdadab2f36b9ad12db49483ab291
org.wso2.carbon.analytics-common	org.wso2.carbon.event.output.adapter.soap	5.2.30		4721f5750aaf2919e1087fdc981c914c20ca365a
org.wso2.carbon.analytics-common	org.wso2.carbon.event.output.adapter.soap	5.2.31		b091d62ef2a18b693ccd65001fb23f41d8f5d9a6
org.wso2.carbon.analytics-common	org.wso2.carbon.event.output.adapter.soap	5.2.32		660d7d516868e4f6f7ccb71dd7adffa0cae82ec0
org.wso2.carbon.analytics-common	org.wso2.carbon.event.output.adapter.soap	5.2.33		88d63f6ac89e5b7e7dd81801b09abae10414bd50
org.wso2.carbon.analytics-common	org.wso2.carbon.event.output.adapter.soap	5.2.34		91b5059450c60e7357b03072ec003d83338e1cc9
org.wso2.carbon.analytics-common	org.wso2.carbon.event.output.adapter.soap	5.2.35		11f882d70d156ae5db115bed84d3f1d322364314
org.wso2.carbon.analytics-common	org.wso2.carbon.event.output.adapter.soap	5.2.36		bcfcbdfb1fc4970beb8d3c6cc9711e9ebb880322
org.wso2.carbon.analytics-common	org.wso2.carbon.event.output.adapter.soap	5.2.37		2883d3d3429c4a9c56536baa03f1a8da14af5056
org.wso2.carbon.analytics-common	org.wso2.carbon.event.output.adapter.soap	5.2.38		4766430fe55552fc3c69134d662f711e641ea1ee
org.wso2.carbon.analytics-common	org.wso2.carbon.event.output.adapter.soap	5.2.44		eb577f44141a9160ede81ef8b4b18c319b49913b
org.wso2.carbon.analytics-common	org.wso2.carbon.event.output.adapter.soap	5.2.45		fc836e031dffe504dea5b9ef6fb32831ff42a74b
org.wso2.carbon.analytics-common	org.wso2.carbon.event.output.adapter.soap	5.2.46		4a028be0ff2eb797ff3697322de331f4c95aa2e3
org.wso2.carbon.analytics-common	org.wso2.carbon.event.output.adapter.soap	5.2.47		b0627c886d4eb576a42045e194909950e8371a9e
org.wso2.carbon.analytics-common	org.wso2.carbon.event.output.adapter.soap	5.2.48		f98b07a1cd001511c9c366f38bac092bf0b588f2
org.wso2.carbon.analytics-common	org.wso2.carbon.event.output.adapter.soap	5.2.49		b92f048c589b1e2e38ed5ec9e5c84c8a2494019a
org.wso2.carbon.analytics-common	org.wso2.carbon.event.output.adapter.soap	5.2.51		8491164ddf6a9b07d13ce809857eeb2470785dfe
org.wso2.carbon.analytics-common	org.wso2.carbon.event.output.adapter.soap	5.2.52		288945494678d0818b5a624198c82e140b0d7fe5
org.wso2.carbon.analytics-common	org.wso2.carbon.event.output.adapter.soap	5.3.0		9dd0124a13e3bba6d2ad83fc397d58f6ef94f3f3
org.wso2.carbon.analytics-common	org.wso2.carbon.event.output.adapter.soap	5.3.1		6d21788f61ee0d223bdbc884c72dc7427e458281
org.wso2.carbon.analytics-common	org.wso2.carbon.event.output.adapter.soap	5.3.10		5360972b75235c6286dcf18332a61f4cfeb8f1e9
org.wso2.carbon.analytics-common	org.wso2.carbon.event.output.adapter.soap	5.3.11		27af5ea6522ae024967c7ab360fa97bc9dbce3ef
org.wso2.carbon.analytics-common	org.wso2.carbon.event.output.adapter.soap	5.3.12		19bdc08ee588db32cc849aecbc75b42396ce4979
org.wso2.carbon.analytics-common	org.wso2.carbon.event.output.adapter.soap	5.3.13		99f797a11c8e59ac90eb9db03b55826165b7d4f9
org.wso2.carbon.analytics-common	org.wso2.carbon.event.output.adapter.soap	5.3.16		bea898399b5698402687a528ff91d8c65e29e45d
org.wso2.carbon.analytics-common	org.wso2.carbon.event.output.adapter.soap	5.3.3		865f3168172a872f82299e26156a9953c8df26ae
org.wso2.carbon.analytics-common	org.wso2.carbon.event.output.adapter.soap	5.3.4		b05a0698c5b0eb808a0d43498d70e661061f8635
org.wso2.carbon.analytics-common	org.wso2.carbon.event.output.adapter.soap	5.3.5		7961c81bafc2f88b573131b0c4942432f9028deb
org.wso2.carbon.analytics-common	org.wso2.carbon.event.output.adapter.soap	5.3.8		7854e0e54890abc5d4c97898e997a16eb9388fd0
org.xillium	xillium-play	1.1.0		129eb0b4c175b16476cb660a35f8d3618b0d0146
org.xillium	xillium-play	1.1.1		105e19c205bde2ae057c717a134b2719b22eafe2
org.xillium	xillium-play	1.1.2		f932613a490c490e2fad9041807ea19d24781a8d
org.xillium	xillium-play	1.1.3		b19bbafe0d429efeafc04fac13eee1de4eb11ff0
org.xillium	xillium-play	1.1.4		792aa6b3ec7328da4abba97c5d792dbc3fb01165
org.xillium	xillium-play	1.1.5		28b57249fb7ea712db423480007e46decf8542d1
org.xillium	xillium-play	1.1.6		560016dbcdb32c200b7b75ae855c242fee94209d
org.xillium	xillium-play	1.1.7		babb814691e9461ffcf13879981c6f22f52cd181
org.xillium	xillium-play	1.1.8		101f3b02eb9b54b8e94645553b7af92a8522107c
org.xillium	xillium-play	1.2.0		b35c13338d83bf8240d53e1497518f981a793422
org.xillium	xillium-play	1.2.1		cd5295cc6a0b0fcf5bfd7f73ad59ec2b5e5bb938
org.xillium	xillium-play	1.2.2		6a8bd1e28ac2f92e0f657046fcd306531de75677
pro.haichuang.framework	hc-sdk-aliyunsms	1.0.0		c74822418182711a651331ef6623a60ed93d2280
pro.haichuang.framework	hc-sdk-aliyunsms	1.0.0.210926		7529a071acab08316fcd5ce931f658f0915e14cf
pro.haichuang.framework	hc-sdk-aliyunsms	1.0.0.211009		770535a25303598c0dcd9135a9416fc74ab16762
pro.haichuang.framework	hc-sdk-aliyunsms	1.0.0.211014		6d12ab9656fa4e842d4ef48e9c125ddcfd927c3b
pro.haichuang.framework	hc-sdk-aliyunsms	1.1.0.211021		2ef6e633e9fd7f7a1935179908093b20c4531277
pro.haichuang.framework	hc-sdk-aliyunsms	1.1.1.211111		d4b8471865ba93ebb04adf91eec08123869baaa6
pro.haichuang.framework	hc-sdk-aliyunsms	1.1.3.211115		d4cce6e2895ef99c46bd8b388dbfbfdc837a1b73
pro.haichuang.framework	hc-sdk-aliyunsms	1.2.0.211209		b9e2e22679554c7e8c8a076b37d17b0f72ae9972
pro.haichuang.framework	hc-sdk-aliyunsms	1.2.1.211214		7816325352ce6db2d51d8ac2159e5f061d58824c
pro.haichuang.framework	hc-sdk-aliyunsms	1.2.2.211220		c5953fafd069b30254b61f16bfa175b45f1a1ff0
run.mone	ozhera-demo-server	1.0.1-jdk21		N/A
run.mone	ozhera-demo-server	1.0.2-jdk21		N/A
tech.mervyn	trace-logger	0.0.1		3677a895451f10c79d9313b4c616a63bdff88d7e
tech.mervyn	trace-logger	0.0.2		196bf12866782f3725eb837b65d22b89a4f1cc1e
uk.ac.nactem.uima	ChebiCurationTypeSystem	0.1		7ddfd99cf0f1962de0b7b5a9e35f8622c773148e
uk.ac.nactem.uima	ChebiCurationTypeSystem	0.2		db31c924eedfa8c59dcfb312cd33520db22088ad
