app.cash.sqldelight	android-paging3-extensions	2.0.0-alpha01		2bf5d4b8c6b483b79b57916102d1b0089b6a79c3
org.openidentityplatform.openam	openam-server-auth-ui	14.8.3		67bb9f9cb951a73eb44d40cd939cd78c8a039858
org.openidentityplatform.openam	openam-server-auth-ui	14.8.4		b913812258cd2ce6f93813fa059512453e35707d
org.openidentityplatform.openam	openam-server-auth-ui	15.0.0		dd85001290dfa81f2800df33cd8dfdbe516b2c07
org.openidentityplatform.openam	openam-server-auth-ui	15.0.1		048ec85afc22a187bc4d9995d0f222fb4b69e5f6
org.openidentityplatform.openam	openam-server-auth-ui	15.0.2		00fcdb771b005ec7a7deac1449f7366a74554e7c
org.openidentityplatform.openam	openam-server-auth-ui	15.0.3		3abe2b0ee3edc01413b2f2252732260c61bee075
org.openidentityplatform.openam	openam-server-auth-ui	15.0.4		e002861fac871e9c146c612621174ceebf807dff
org.openidentityplatform.openam	openam-server-auth-ui	15.1.0		5896fa39490ad727e38552faef74fbd9dfe87d3e
org.openidentityplatform.openam	openam-server-auth-ui	15.1.1		3ebe85c5812fd0892113f70ada13e6822fe1933b
org.openidentityplatform.openam	openam-server-auth-ui	15.1.2		48c0aaaf19b085e78f8863fcf41d90e140b693ba
org.openidentityplatform.openam	openam-server-auth-ui	15.1.3		7b098e51fda58fb0b6daead27e66abb19c418932
org.openidentityplatform.openam	openam-server-auth-ui	15.1.4		851a04294845ba615c25815865a0ffc4b78abdbe
org.openidentityplatform.openam	openam-server-auth-ui	15.1.5		cf99a35adb95ec1ee345fb6f933b14e6ff14c26e
org.openidentityplatform.openam	openam-server-auth-ui	15.1.6		0b157b513223e1e9c49140effb58385fba1d1237
org.scalaz	scalaz-zio-interop-shared_2.12	0.10		b1a21420487198e9bddafaef24c1dbef6d4a9358
org.scalaz	scalaz-zio-interop-shared_2.12	0.11		2940e6f843eb4a5e3a40341d0bece83516b3068a
org.scalaz	scalaz-zio-interop-shared_2.12	0.12		ff4f8f996bf455d95a7a237e90cb2c691c41a812
org.scalaz	scalaz-zio-interop-shared_2.12	0.13		c37b64cac240aae6326451ba0dfa01455e35d9a8
org.scalaz	scalaz-zio-interop-shared_2.12	0.14		240e90266be3e8285e71ac065fcb0130a5ce59e2
org.scalaz	scalaz-zio-interop-shared_2.12	0.15		178ed8d9e3108bbf4f976b3bb91d0d484d3438a4
org.scalaz	scalaz-zio-interop-shared_2.12	0.16		d38da4a3b396fe297c3973529dfa1ad513a942f6
org.scalaz	scalaz-zio-interop-shared_2.12	0.18		ba00d836489dd5bbc43c7fe105408a743b95f027
org.scalaz	scalaz-zio-interop-shared_2.12	0.19		57fb9f60af5e3a1b47f168243b6f1751bd4247d4
org.scalaz	scalaz-zio-interop-shared_2.12	0.5.1		ea6f0255274a6638f1335e8c5568f6a8478c23ea
org.scalaz	scalaz-zio-interop-shared_2.12	0.5.3		30343a0ad906f1c8c61011bd46e277786d48ca9c
org.scalaz	scalaz-zio-interop-shared_2.12	0.6.0		d783271958a2699502427b691909fac9904102cc
org.scalaz	scalaz-zio-interop-shared_2.12	0.6.1		b2f0551d7601995daabefab52f9e25b1d61196da
org.scalaz	scalaz-zio-interop-shared_2.12	0.6.2		254465d2f78266454e651e30c809ce516a337a38
org.scalaz	scalaz-zio-interop-shared_2.12	0.6.3		c6997f9c3320a3cc13fcbf0bb4ac66ee95c8d34c
org.scalaz	scalaz-zio-interop-shared_2.12	0.9		6812c3ca7a3ed1aa5e4654b2f578212007dc66b6
org.scalaz	scalaz-zio-interop-shared_2.12	1.0-RC1		0195dd3daa6a33c65c8f261a7ae6fd13da2da561
org.scalaz	scalaz-zio-interop-shared_2.12	1.0-RC3		c4fe8b99a65510bdd08be1127413ad37966984cf
org.scalaz	scalaz-zio-interop-shared_2.12	1.0-RC4		c1fc21f25a5dbe8f50359f9e2d89311ea8b2fa2b
org.scalaz	scalaz-zio-interop-shared_2.12	1.0-RC5		ae2135834105f63aa0a2b51b4f46f3c1b7daf9a9
org.switchyard.components	switchyard-component-itests	1.1.0.CR1		049ec7f6c65468bc83b759346023b8dd6220eb93
org.switchyard.components	switchyard-component-itests	1.1.0.Final		f6f0274feb335af83811ef9cfd2666d13e09fc86
org.switchyard.components	switchyard-component-itests	1.1.0.M4		45ebf08fa7da07b99d58a527886635a5c9d2b0ef
org.switchyard.components	switchyard-component-itests	2.0.0.Alpha1		17b7293a8ebb825cd6e674176c154aa70fa3cb4e
org.switchyard.components	switchyard-component-itests	2.0.0.Alpha2		fd82a3726df33e918688c6c6dfa4481048aaf3c0
org.switchyard.components	switchyard-component-itests	2.0.0.Alpha3		417f69485ddff6e80260cc9d3e9a703db9a08cda
org.switchyard.components	switchyard-component-itests	2.0.0.Beta1		64466f865c160204cc0b87c4bd890178a680ec83
org.switchyard.components	switchyard-component-itests	2.0.0.CR1		9902a542edbcce9ccd334d50cadf27ed453c585e
org.switchyard.components	switchyard-component-itests	2.0.0.Final		907cf4cc756244e295b898cad34f9ab854537c85
org.switchyard.components	switchyard-component-itests	2.0.1.redhat-620133		982ff0cb62acbf068a98daa3c0d004ae8dcfd512
org.switchyard.components	switchyard-component-itests	2.0.1.redhat-621084		3e87033306c607dbc47888031f63788c46af60c6
org.switchyard.components	switchyard-component-itests	2.0.1.redhat-621090		b7bfb1c476052b4fce85fe2052126d125b022cfd
org.switchyard.components	switchyard-component-itests	2.0.1.redhat-621107		0cc0674a839ea4c97d6750c63595b487f76031b8
org.switchyard.components	switchyard-component-itests	2.0.1.redhat-621117		541f5a512133f4c5696d2a8c43fde896785a1898
org.switchyard.components	switchyard-component-itests	2.0.1.redhat-621159		9adb874d459fbd0185612fbf748ea5f40f7cedf9
org.switchyard.components	switchyard-component-itests	2.0.1.redhat-621169		2c311b8629e469b2d940deb5cd064d3117801a52
org.switchyard.components	switchyard-component-itests	2.0.1.redhat-621177		c08a8a08f934a4d47fd09060eef6ffad81c7d96e
org.switchyard.components	switchyard-component-itests	2.0.1.redhat-621186		03e5be39f58f9123a6f872f91a40d57401a59b89
org.switchyard.components	switchyard-component-itests	2.0.1.redhat-621211		4c05b9ad5191cf8e54a0e29efc3ae8a73a202afe
org.switchyard.components	switchyard-component-itests	2.0.1.redhat-621216		fc7ad24fd1f7310ca1c31e74b356f7ab86df434b
org.switchyard.components	switchyard-component-itests	2.0.1.redhat-621222		11f0a76fa12017b068b81f25ada04526b61e518d
org.switchyard.components	switchyard-component-itests	2.1.0.Final		6ec1a78758c1594dd974e61d7f8bdac0cec44361
org.tpolecat	doobie-quill_2.13	0.10.0		28423686595870ef6fde37f7e94f8e2ffce134cc
org.tpolecat	doobie-quill_2.13	0.10.0-M2		7d3046221789c6317462511a587618b545b7cf70
org.tpolecat	doobie-quill_2.13	0.11.0-M2		5f30daafbd393b3706a7538c184ab2638e54a67d
org.tpolecat	doobie-quill_2.13	0.12.0		0aed7c0cc9b4f1bfaa587f78e050f2a6dc2f8f19
org.tpolecat	doobie-quill_2.13	0.12.1		eeb93ddbf277567f6d50a1fb03e7d9563ce51767
org.tpolecat	doobie-quill_2.13	0.13.0		a6d78fd0c83d927dc3be8b3bca9d2bca35b16a78
org.tpolecat	doobie-quill_2.13	0.13.1		4b4c4ba4d123e9f5e1c874cc98b6267361af09e2
org.tpolecat	doobie-quill_2.13	0.13.2		299e986afc76562048f4c2e3c3f499c11631e193
org.tpolecat	doobie-quill_2.13	0.13.3		316b151cddcf7c1f8f55f4229566b0f783b03ac3
org.tpolecat	doobie-quill_2.13	0.13.4		bcaf7903131070a6ca9241c7f15883a38ef9965e
org.tpolecat	doobie-quill_2.13	0.8.6		803f4b9de46907233a621b0b3df68681ee41c0be
org.tpolecat	doobie-quill_2.13	0.8.7		55e7bef9050f22078d5ed6435595631608164aed
org.tpolecat	doobie-quill_2.13	0.8.8		8ec350c8558995de801f94cb655a7ddace3753cd
org.tpolecat	doobie-quill_2.13	0.9.0		c0d48cc05c670b440e1dcfdea59b48d4a701c064
org.tpolecat	doobie-quill_2.13	0.9.2		5a32c645a7312fb232f7ee62e3b408cc0a0891e8
org.tpolecat	doobie-quill_2.13	0.9.3		6d44c64a6a73f40677e3d33e8a04ee6b16a99975
org.tpolecat	doobie-quill_2.13	0.9.4		3467cce7cf58e674154534f6d4a74ce36d813eb9
org.tpolecat	doobie-quill_2.13	1.0.0-M1		7ab6eb3b60cc7a912fb07be739cd23fc0ac6f585
org.tpolecat	doobie-quill_2.13	1.0.0-M2		87aecbe06dbcd65c9e18215c93f565ad4a55f238
org.tpolecat	doobie-quill_2.13	1.0.0-M3		54ad4d2365d80ab368d3ee7e7f0a658244649a64
org.tpolecat	doobie-quill_2.13	1.0.0-M4		a6041d386aa92c4c298a2fd082aa0988a1851f91
org.tpolecat	doobie-quill_2.13	1.0.0-M5		a5db7dc93956ea59e88839135addcee9a6d20792
org.tpolecat	doobie-quill_2.13	1.0.0-RC1		751d07cfc8c83716977be7fbc6436d95c7bc244d
org.uitnet.testing	smart-testauto-framework	1.0.0		70a101d8623e1247798a40d2c9784ed73065d8a3
org.uitnet.testing	smart-testauto-framework	1.0.1		cd67d5a9884c4e4a8f3cd9f602b9f1a2e5fe9c8e
org.uitnet.testing	smart-testauto-framework	1.0.2		b84ae64d2b5fd1ba0e23b84c574cc397eb99d748
org.uitnet.testing	smart-testauto-framework	1.0.3		5e3675b3cfa2cd274d959d9706e4e1a2732e576f
org.uitnet.testing	smart-testauto-framework	1.0.4		f97e407261226fb1290c8e7d1bddd3d5a00b1ce9
org.uitnet.testing	smart-testauto-framework	1.0.5		b5fc742ce6ae15b40a5002abe10baad67e545fdd
org.uitnet.testing	smart-testauto-framework	1.1.0		2264f16a5167b75c33bf8cce3b708d0100ae3f90
org.uitnet.testing	smart-testauto-framework	2.0.0		8fc494d29dfa14ebf8a94e1ef610b188e058e9a6
org.uitnet.testing	smart-testauto-framework	2.0.1		2a52f97769ccb64cd55376a529a54bfb7c73ca26
org.uitnet.testing	smart-testauto-framework	2.0.2		55017e41e6ede4d7cb2370d96c6b4e9f5993c284
org.uitnet.testing	smart-testauto-framework	2.0.3		43aefd71f726aec1d0963c04682ed3e6fb095464
org.uitnet.testing	smart-testauto-framework	2.0.4		f681722fbe11c9c6d87470c7fc16c4e311cbc15a
org.uitnet.testing	smart-testauto-framework	2.0.5		6de1f578a49448d68521934d35319102ad13b8a9
org.uitnet.testing	smart-testauto-framework	2.0.6		3ba7b002edf94e457710c8c9f41ee4c6f4f7cfd4
org.uitnet.testing	smart-testauto-framework	2.0.7		48cb27f36a31f93ad0cc74ea204d224352e52dfb
org.uitnet.testing	smart-testauto-framework	2.0.8		b13b12a59a0800c67335188a262530776585d96f
org.uitnet.testing	smart-testauto-framework	2.0.9		583c6a481a6551f9f137ffceb286ab6d50cb8bef
org.uitnet.testing	smart-testauto-framework	3.0.0		6bdb89b424c9a305237f444fafa95c39020f6602
org.uitnet.testing	smart-testauto-framework	3.0.1		758f93490660ff19c48551294d9cd33aa3c560be
org.uitnet.testing	smart-testauto-framework	3.0.2		1167e76bccc589a3b6630990ac397bbbff0559df
org.uitnet.testing	smart-testauto-framework	3.0.3		05c3939076925a58b17286ddadb47e3f4fe2b4f6
org.uitnet.testing	smart-testauto-framework	4.0.0		8b17cdbf63de2e5ad2df8c2557ae5812d9d5be2e
org.uitnet.testing	smart-testauto-framework	4.0.1		d2252c008cc9357d7a1fd970746fa2e942bcfe0b
org.uitnet.testing	smart-testauto-framework	4.0.2		4e4257391fac06aba3532fb4b7651e40f47b147f
org.uitnet.testing	smart-testauto-framework	5.0.0		a8516ef32c01041406c63d49e0e49fec83169dde
org.uitnet.testing	smart-testauto-framework	5.0.1		f696546035a409c334323aee45d04d9db91063db
org.uitnet.testing	smart-testauto-framework	5.0.2		fe3147d3a67a5ccf3d1fe018cc8e149c24d4eec2
org.uitnet.testing	smart-testauto-framework	5.0.3		eec2b66ba5a01dbccfd9024cf522d22216096ac2
org.uitnet.testing	smart-testauto-framework	5.1.0		83dc370a84e42973badf0612be739d3356cdb433
org.uitnet.testing	smart-testauto-framework	5.1.1		8f8c059928deef3dd2baa0c9ce788e77ab9cdc8a
org.uitnet.testing	smart-testauto-framework	6.0.0		e437a196ac9e8b302e107bfdd4a96b773efd5218
org.uitnet.testing	smart-testauto-framework	6.0.0-alpha1		a5f63b37845c3ee7029be560e1ca9dd1c1870ed1
org.uitnet.testing	smart-testauto-framework	6.0.0-alpha2		0f78f82aab6b7a0d293457a7f317445ffc479d21
org.uitnet.testing	smart-testauto-framework	6.0.0-alpha3		2f1c71d60c60dda397c6090f1a0f40563d58b120
org.uitnet.testing	smart-testauto-framework	6.0.1		cb4b9a2afd97a4eb3ad800033850faee59a87d30
org.uitnet.testing	smart-testauto-framework	6.0.10		e32b4c28e5e060f4da5168ad493c53294533c76a
org.uitnet.testing	smart-testauto-framework	6.0.11		c2b3a7005481d925cee8ad3f722eec8324334c7e
org.uitnet.testing	smart-testauto-framework	6.0.12		fa09a71a34544503424772d79a38e73a21676455
org.uitnet.testing	smart-testauto-framework	6.0.13		c583f0ece6402eb52ff96a1ccf4738c88cfd0d7c
org.uitnet.testing	smart-testauto-framework	6.0.15		9171ad0cfe1455955f980bee87bde04e5e115f0a
org.uitnet.testing	smart-testauto-framework	6.0.2		8ec150750d89c2a119052e9d49a0a316255087c2
org.uitnet.testing	smart-testauto-framework	6.0.3		306f9143b0f04ddaef70692dca610dd2bed77495
org.uitnet.testing	smart-testauto-framework	6.0.4		338a6b1fb1ad82856b63b3ca76e804dc46d565ed
org.uitnet.testing	smart-testauto-framework	6.0.5		a05495aacaf40e74e884b1c172860d5dd2e650b1
org.uitnet.testing	smart-testauto-framework	6.0.6		5ff43a7073e38f542296c9bf661446b7c82753ed
org.uitnet.testing	smart-testauto-framework	6.0.7		32e9bce600db1f411f9a59951f3bc5a9ab4902d7
org.uitnet.testing	smart-testauto-framework	6.0.8		5e3df6f96bf42c69f02e53fbedda84866f28e9cd
org.uitnet.testing	smart-testauto-framework	6.0.9		118fb5065760ad50c91bf862867d9824e0629f3a
org.uitnet.testing	smart-testauto-framework	6.1.0		5703f63a93e2f190dff6675f25eb09394b655493
org.uitnet.testing	smart-testauto-framework	6.1.1		33dc485c36e5f5a9c589430aeb28af2e1172b899
org.uitnet.testing	smart-testauto-framework	6.1.2		4897b5ebfd910e2b5f065b2b6e0e6ee947eb279b
org.uitnet.testing	smart-testauto-framework	6.1.3		42096cdd17c7cba2229822f9502cef26ef278456
org.uitnet.testing	smart-testauto-framework	6.1.4		ffd4fe05c7168441c6e54cf64610393fbaf8b05b
org.uitnet.testing	smart-testauto-framework	7.0.0		917a8da64353047435746f752a9f14b3e4981ced
org.webjars	optipng-bin	0.3.8		ba937699c86620ca58aed8b3e1e5911dc1488a3b
org.webjars	optipng-bin	0.3.8-1		1c01d47d31afb12821e7d32e53ac9295d7ae8338
org.webjars.bower	angular-shiro	0.1.0		cfb1fffdbe90c3141815fbac7dd673000d9e4033
org.webjars.bower	angular-shiro	0.1.3		e29193cd68d0dc54bbaf2421053f06a8a2674dab
org.webjars.bower	bootstrap-vertical-tabs	1.2.1		59397908b313e8d4bdf48e4523246f2c0c725a27
org.webjars.bower	bootstrap-vertical-tabs	1.2.2		4781093fd0c1b5e53e608859b6aa8009d4495f0d
org.webjars.bower	medium-button	1.1.2		07bbbbe92945e7f6d1250f78ec8d2ab9fb4efe14
org.webjars.bowergithub.caribouflex	caribou-stepper	2.0.2		b6030afa9cba81d683178104ccfbfab2a0536683
org.webjars.npm	react-map-gl	2.0.3		9fa0abee7e6799acf07bfe6b4d7f706b88376152
org.wildfly	jipijapa-hibernate5-3	13.0.0.Beta1		d1bdf23cd0d97c780d2aa9d43fcd73792d0d0c1a
org.wildfly	jipijapa-hibernate5-3	13.0.0.Final		3abcf46eb9c8dc77e4c49cca9868121c7280ff20
org.wildfly	jipijapa-hibernate5-3	14.0.0.Beta1		136aee84860177194d948e19f2c3a0371ece2cdf
org.wildfly	jipijapa-hibernate5-3	14.0.0.Beta2		c234a4316ce9453be3a7d3e14809d502110048f1
org.wildfly	jipijapa-hibernate5-3	14.0.0.Final		1c76038ce768577761ac370765ac589bbc813860
org.wildfly	jipijapa-hibernate5-3	14.0.1.Final		89838d445456f67d61aebb396bff684f8f8775a3
org.wildfly	jipijapa-hibernate5-3	15.0.0.Beta1		1232837b87d0eefd19ce2999f70fef22a720362e
org.wildfly	jipijapa-hibernate5-3	15.0.0.Final		663b6587d071bc1c59885db61bc9b9ecb9e2e941
org.wildfly	jipijapa-hibernate5-3	15.0.1.Final		daa22a9f205b774934d194f6c0c5c6202a8b3d4d
org.wildfly	jipijapa-hibernate5-3	16.0.0.Beta1		6ccb0183e357e25735f86a07146053d88fce2fc0
org.wildfly	jipijapa-hibernate5-3	16.0.0.Final		86789d1238fb12f4dd1207b9127e8e47884d5387
org.wildfly	jipijapa-hibernate5-3	17.0.0.Alpha1		885439ae7e905f3086f1742bbe0cfc46bbd13939
org.wildfly	jipijapa-hibernate5-3	17.0.0.Beta1		32d99eb102381ac54751623a52660edd68f237d1
org.wildfly	jipijapa-hibernate5-3	17.0.0.Final		328eb4ff5ba9679d5107a1ebf70c4da3e0d3fe8e
org.wildfly	jipijapa-hibernate5-3	17.0.1.Final		f831c8c7be8eb11f34d808e3c99e710f5d0531a4
org.wildfly	jipijapa-hibernate5-3	18.0.0.Beta1		4ca88c48d5e35120c834855d529cc091fddfb1e1
org.wildfly	jipijapa-hibernate5-3	18.0.0.Final		88a9c748b4f0c10099c9541ed74d562051dcf35a
org.wildfly	jipijapa-hibernate5-3	18.0.1.Final		06d0f981598e9231396b39640b7eebe18577e75a
org.wildfly	jipijapa-hibernate5-3	19.0.0.Beta1		7f9d3a0eb0aa0123ec96a41d193ba3a7251f0248
org.wildfly	jipijapa-hibernate5-3	19.0.0.Beta2		455288ac852d8f82602cba858b95fe940b6780aa
org.wildfly	jipijapa-hibernate5-3	19.0.0.Beta3		a347616c3d80aba22407caf0a5d891f5ed6cc6e1
org.wildfly	jipijapa-hibernate5-3	19.0.0.Final		a4bb44d1b278212369c4c7cd7d4173ba7b6e16fe
org.wildfly	jipijapa-hibernate5-3	19.1.0.Final		c3e3834278611bb4ab48461c45a0499a9fddec24
org.wildfly	jipijapa-hibernate5-3	20.0.0.Beta1		c9b1e094f88f0b38c46719acc8891ccea493bd82
org.wildfly	jipijapa-hibernate5-3	20.0.0.Final		2c88c5ffd54f54bed113e554ab15b4756277569b
org.wildfly	jipijapa-hibernate5-3	20.0.1.Final		bb30d3d18970f8d1e1632da2c7175d0471fafea8
org.wildfly	jipijapa-hibernate5-3	21.0.0.Beta1		ec735846c0fab758ff373f9e249fd41e8a87d5c2
org.wildfly	jipijapa-hibernate5-3	21.0.0.Final		7aab66d74c3627712ce52a551d2ec7f6ce64735a
org.wildfly	jipijapa-hibernate5-3	21.0.1.Final		d5ef921b72dd10bc59a9a1a7625cf5f52019c605
org.wildfly	jipijapa-hibernate5-3	21.0.2.Final		295e0624c2125b6c8ea367a1ccfa4df71ed29eea
org.wildfly	jipijapa-hibernate5-3	22.0.0.Alpha1		67a4b8e3914d3fa866cb29ec16850a1685a8cf60
org.wildfly	jipijapa-hibernate5-3	22.0.0.Beta1		c13f67af51432e285605efda074e336772be86c7
org.wildfly	jipijapa-hibernate5-3	22.0.0.Final		9057a858aada5380a4a1ce4777db5168e70cd561
org.wildfly	jipijapa-hibernate5-3	22.0.1.Final		40d2158eb8cf1e9093df86e8ab0ba3eafae1aaf7
org.wildfly	jipijapa-hibernate5-3	23.0.0.Beta1		fa7df6925b035ffdc90d3c350ec60ae877554360
org.wildfly	jipijapa-hibernate5-3	23.0.0.Final		b72aa18c89bb7e3c40914199646fdb61f790ecb0
org.wildfly	jipijapa-hibernate5-3	23.0.1.Final		ffa6aec6c2341dad14b3a68a236a564a22bc65cd
org.wildfly	jipijapa-hibernate5-3	23.0.2.Final		49f9fef4037b5022ab629a13e6fa05d5bc9671c8
org.wildfly	jipijapa-hibernate5-3	24.0.0.Beta1		91077780344a1feff54fdf48416fbe55331dd0bb
org.wildfly	jipijapa-hibernate5-3	24.0.0.Final		5e9ce0c126134c804564a2332b91dbf58c0439f7
org.wildfly	jipijapa-hibernate5-3	24.0.1.Final		8fd4c23133edb6972136c8312c79e76afb671d20
org.wildfly	jipijapa-hibernate5-3	25.0.0.Beta1		439443646b376d2ca1137e6ed6f6cc523606398f
org.wildfly	jipijapa-hibernate5-3	25.0.0.Final		4aac6988dce21420a7ca80c6b9446b29a5c44c5a
org.wildfly	jipijapa-hibernate5-3	25.0.1.Final		8969eca35955c9fed38d70ea6a04eedfdc1f3596
org.wildfly	jipijapa-hibernate5-3	26.0.0.Beta1		f74ef29ed2d65c8e05d78b4eb7cc1e336699b680
org.wildfly	jipijapa-hibernate5-3	26.0.0.Final		451522aaf11bbeacd3d9591f5c26e7dc5519b4a9
org.wildfly	jipijapa-hibernate5-3	26.0.1.Final		13fc2458fe85fc7d30693db42407e95d86031c8c
org.wildfly	jipijapa-hibernate5-3	26.1.0.Beta1		e39169528a749606de777e1eba4b9c645a17d175
org.wildfly	jipijapa-hibernate5-3	26.1.0.Final		4394f5d1a0cf9146fcb4beb90964e7737e7ff309
org.wildfly	jipijapa-hibernate5-3	26.1.1.Final		8c633d0dd21ced8bc0fde2da475bb321502809f8
org.wildfly	jipijapa-hibernate5-3	26.1.2.Final		e1bd8648c2da38ff240074b83a8797d760279447
org.wildfly	jipijapa-hibernate5-3	26.1.3.Final		9a61effe7c379c96340f4f2e928c2b056ad4fb37
org.wildfly	jipijapa-hibernate5-3	27.0.0.Alpha1		7b424cf953f589411b22b827c42ab51764f07786
org.wildfly	jipijapa-hibernate5-3	27.0.0.Alpha2		7d4b61f4810f30b21bb1d336e6b2be4209212789
org.wildfly	jipijapa-hibernate5-3	27.0.0.Alpha3		280ef91126443cb25244ce280500b6d1de24604c
org.wildfly	jipijapa-hibernate5-3	27.0.0.Alpha4		2d7c81355db6dc3a7fb4decf56f62f558edf3931
org.wildfly	jipijapa-hibernate5-3	27.0.0.Alpha5		e585fbf58af9da63394a17029676ea2a11191f27
org.wildfly	jipijapa-hibernate5-3	27.0.0.Beta1		201a8ea7342af5407e88cbf326f4018d30fc349d
org.wildfly.nosql	wildfly-neo4j-build	1.0.0.Alpha3		N/A
org.wildfly.nosql	wildfly-neo4j-build	1.0.0.Alpha4		N/A
org.wildfly.nosql	wildfly-neo4j-build	1.0.0.Alpha5		N/A
org.wildfly.nosql	wildfly-neo4j-build	1.0.0.Alpha6		N/A
org.wildfly.nosql	wildfly-neo4j-build	1.0.0.Beta1		N/A
org.wildfly.nosql	wildfly-neo4j-build	1.0.0.Final		N/A
org.wildfly.nosql	wildfly-neo4j-build	1.0.1.Final		N/A
org.wildfly.nosql	wildfly-neo4j-build	1.0.2.Final		N/A
org.wso2.carbon.mediation	message-processors-features	4.7.117		N/A
org.wso2.carbon.mediation	message-processors-features	4.7.118		N/A
org.wso2.carbon.mediation	message-processors-features	4.7.119		N/A
org.wso2.carbon.mediation	message-processors-features	4.7.120		N/A
org.wso2.carbon.mediation	message-processors-features	4.7.121		N/A
org.wso2.carbon.mediation	message-processors-features	4.7.122		N/A
org.wso2.carbon.mediation	message-processors-features	4.7.137		N/A
org.wso2.carbon.mediation	message-processors-features	4.7.138		N/A
org.wso2.carbon.mediation	message-processors-features	4.7.139		N/A
org.wso2.carbon.mediation	message-processors-features	4.7.140		N/A
org.wso2.carbon.mediation	message-processors-features	4.7.141		N/A
org.wso2.carbon.mediation	message-processors-features	4.7.142		N/A
org.wso2.carbon.mediation	message-processors-features	4.7.143		N/A
org.wso2.carbon.mediation	message-processors-features	4.7.144		N/A
org.wso2.carbon.mediation	message-processors-features	4.7.145		N/A
org.wso2.carbon.mediation	message-processors-features	4.7.146		N/A
org.wso2.carbon.mediation	message-processors-features	4.7.147		N/A
org.wso2.carbon.mediation	message-processors-features	4.7.148		N/A
org.wso2.carbon.mediation	message-processors-features	4.7.159		N/A
org.wso2.carbon.mediation	message-processors-features	4.7.160		N/A
org.wso2.carbon.mediation	message-processors-features	4.7.161		N/A
org.wso2.carbon.mediation	message-processors-features	4.7.162		N/A
org.wso2.carbon.mediation	message-processors-features	4.7.163		N/A
org.wso2.carbon.mediation	message-processors-features	4.7.164		N/A
org.wso2.carbon.mediation	message-processors-features	4.7.165		N/A
org.wso2.carbon.mediation	message-processors-features	4.7.166		N/A
org.wso2.carbon.mediation	message-processors-features	4.7.167		N/A
org.wso2.carbon.mediation	message-processors-features	4.7.168		N/A
org.wso2.carbon.mediation	message-processors-features	4.7.170		N/A
org.wso2.carbon.mediation	message-processors-features	4.7.171		N/A
org.wso2.carbon.mediation	message-processors-features	4.7.172		N/A
org.wso2.carbon.mediation	message-processors-features	4.7.173		N/A
org.wso2.carbon.mediation	message-processors-features	4.7.174		N/A
org.wso2.carbon.mediation	message-processors-features	4.7.175		N/A
org.wso2.carbon.mediation	message-processors-features	4.7.176		N/A
org.wso2.carbon.mediation	message-processors-features	4.7.177		N/A
org.wso2.carbon.mediation	message-processors-features	4.7.190		N/A
org.wso2.carbon.mediation	message-processors-features	4.7.191		N/A
org.wso2.carbon.mediation	message-processors-features	4.7.200		N/A
org.wso2.carbon.mediation	message-processors-features	4.7.205		N/A
org.wso2.carbon.mediation	message-processors-features	4.7.206		N/A
org.wso2.carbon.mediation	message-processors-features	4.7.207		N/A
org.wso2.carbon.mediation	message-processors-features	4.7.208		N/A
org.wso2.carbon.mediation	message-processors-features	4.7.209		N/A
org.wso2.carbon.mediation	message-processors-features	4.7.214		N/A
org.wso2.carbon.mediation	message-processors-features	4.7.215		N/A
org.wso2.carbon.mediation	message-processors-features	4.7.217		N/A
org.wso2.carbon.mediation	message-processors-features	4.7.218		N/A
org.wso2.carbon.mediation	message-processors-features	4.7.219		N/A
