br.com.ingenieux.launchify	launchify-spi	0.0.1		3956858609dcf808070a68ffd540d0cc2a551469
com.pholser	junit-quickcheck-core	0.5-alpha-4		0bc0d09dd8f9d4bf63089884fef19671763cfb32
com.pholser	junit-quickcheck-core	0.5-beta-1		8a885a186a83ddc1d5a1927d256923bfc9393869
com.pholser	junit-quickcheck-core	0.6		a3aa66c6a3aa7fbde655ad07bb8f4857ea049fff
com.pholser	junit-quickcheck-core	0.6-alpha-1		ccec00cc4206801a4bea9777557dcdab11542a7f
com.pholser	junit-quickcheck-core	0.6-alpha-2		1b25c93796921575a2e715fdf642203c99fb672c
com.pholser	junit-quickcheck-core	0.6-alpha-3		7f70ad350399e23ec2142237849ca3d09e707bf9
com.pholser	junit-quickcheck-core	0.6-beta-1		1fac663d1fd2844a589360146786cc95c94f422f
com.pholser	junit-quickcheck-core	0.6.1		e69dcd2ace3e34e0a9f1e6e0eceada64bf274e88
com.pholser	junit-quickcheck-core	0.7		e2da071d31b3beedf98e83cebbcf4bb995bf683d
com.pholser	junit-quickcheck-core	0.7-alpha-1		0fb06408eafe78fd820c95360d3ca34358072ff7
com.pholser	junit-quickcheck-core	0.7-alpha-2		0ab5f057ab243438b9c019ee06a2f1678bc24a36
com.pholser	junit-quickcheck-core	0.7-beta-1		5130259e66e8446ba1fd429948c5052db8fc8432
com.pholser	junit-quickcheck-core	0.7-beta-2		e8cad1ccf1de480f47c74b5d9f1bac658d460a98
com.pholser	junit-quickcheck-core	0.8		859d412973c1b9201faf5d48605a73c95a300e32
com.pholser	junit-quickcheck-core	0.8-alpha-1		bd4a978f4397f908cb99e0c7f587a203a64181f5
com.pholser	junit-quickcheck-core	0.8-alpha-2		b70b8382374b0527be4ba28903ac5aa409e6cc9e
com.pholser	junit-quickcheck-core	0.8-alpha-3		9c60bdc18a7ba1b5be8187e91cdbfc7bbb258d1d
com.pholser	junit-quickcheck-core	0.8-alpha-4		4679094edfbdbb7a45bfe5591c0624f752b827dd
com.pholser	junit-quickcheck-core	0.8-alpha-5		9f648817d4c4c2246943f3aa8209a4a67d8ed3dc
com.pholser	junit-quickcheck-core	0.8-alpha-6		0b08519646e528289cb16ed0d2cab095c586c1bf
com.pholser	junit-quickcheck-core	0.8-alpha-7		611382a3790e5330cd27c203b82f64a6501b20fb
com.pholser	junit-quickcheck-core	0.8-alpha-8		f982ad2b584b509dd2069abc0171b60077bb5757
com.pholser	junit-quickcheck-core	0.8-beta-1		2d6471db64bc2eb651ba8c1e22eed1dba33dfb16
com.pholser	junit-quickcheck-core	0.8-beta-2		f9294e97939d0aaa956ad1c6d1ea6cfe450ae31e
com.pholser	junit-quickcheck-core	0.8.1		c674b0031f055c9539771e4c7aa677f0b1b75c7d
com.pholser	junit-quickcheck-core	0.8.2		812cc8d98aa55eb4fcd7022538872e3fd0259d1a
com.pholser	junit-quickcheck-core	0.9		74f932bc8d1c492f2466e8f2a6c25c3c42cee126
com.pholser	junit-quickcheck-core	0.9.1		10b791b4d267a4db4bfebbe2bfe1d0b89308730f
com.pholser	junit-quickcheck-core	0.9.2		3ce9a8ae23ca11433e35ed4e2a48b04ab4e60a1f
com.pholser	junit-quickcheck-core	0.9.3		a0ce2e619ecb855a2c193c0d9c4ce1b865fbd9b6
com.pholser	junit-quickcheck-core	0.9.4		ec1deae29c6a47922e97b66b27a8be69bbe7bd2c
com.pholser	junit-quickcheck-core	0.9.5		aa07e6d95bad8fc27c44b6d3f241b9d4e2a1c1d7
com.pholser	junit-quickcheck-core	1.0		8dc0588b5ffbb74d7dc8cbd653d4a90a8b0741eb
com.pinterest.ktlint	ktlint-cli-reporter-baseline	1.0.0		f8eba1d1faec407dddf5769124255a6fdc34092e
com.pinterest.ktlint	ktlint-cli-reporter-baseline	1.0.1		bf88efbd16be016203441ac02b10cb3b6ed8be8e
com.pinterest.ktlint	ktlint-cli-reporter-baseline	1.1.0		4457f93b5063b71e2145908fff79f3b7645cb97b
com.pinterest.ktlint	ktlint-cli-reporter-baseline	1.1.1		8bc80ed68a6bdacaeb0155b2cd79a527b9b07091
com.pinterest.ktlint	ktlint-cli-reporter-baseline	1.2.0		cf7fe489d2a0a914e07f858b2bb0442b0c9ef872
com.pinterest.ktlint	ktlint-cli-reporter-baseline	1.2.1		df722401d38c5b15839009a97b888b15867141fe
com.pinterest.ktlint	ktlint-cli-reporter-baseline	1.3.0		9ef695504eb8a27b850c6acbb29140e1a6d42306
com.pinterest.ktlint	ktlint-cli-reporter-baseline	1.3.1		9689246b2c6c95a324575617752c499426eec190
com.pinterest.ktlint	ktlint-cli-reporter-baseline	1.4.0		ff977e09c5e10058e83ed97b934c2d2c125e6e76
com.pinterest.ktlint	ktlint-cli-reporter-baseline	1.4.1		d8eb33367b780de66933a881f221780352374952
com.pinterest.ktlint	ktlint-cli-reporter-baseline	1.5.0		8e34d70aaf789d4667f3a38c51e9654b3e413f28
com.powsybl	open-rao-virtual-hubs-json	5.0.1		d7c4a0f34be50692dcb6d43f882db97c66d2cb7e
com.powsybl	open-rao-virtual-hubs-json	5.1.0		fa13a71ef63b2b509e1cd965a5ab4febf36b0348
com.powsybl	open-rao-virtual-hubs-json	5.2.0		24541978c14df7f191812db87ae3a299f8ee0e92
com.powsybl	open-rao-virtual-hubs-json	5.3.0		114a554d4d65ffa105ab115af5af26b1d41c0634
com.powsybl	open-rao-virtual-hubs-json	5.4.0		31db1347b79609a4ff1214b9f37633743489a3b6
com.powsybl	open-rao-virtual-hubs-json	5.5.0		ddb5ac12e62fa05f1fb7228b2e93438138df2632
com.powsybl	open-rao-virtual-hubs-json	5.5.1		7fd409d6a5203e5642134c40190b31654f36ba04
com.powsybl	open-rao-virtual-hubs-json	5.5.2		665fd043bd83999c5c63b1251d69bb79e30fd70f
com.powsybl	open-rao-virtual-hubs-json	6.0.0		f1308ecacaa6ecc01fda4a7628ba6d4ce74dd3ed
com.powsybl	open-rao-virtual-hubs-json	6.0.1		101792b4b7bbe14fc80bc72e666c12f81f1b902a
com.powsybl	open-rao-virtual-hubs-json	6.0.2		89a2161e935363e35e7eb537d9cb5c89452d8d40
com.powsybl	open-rao-virtual-hubs-json	6.1.0		ee98dc4d80c8ea40b7feec9314f6069febe0c1e7
com.powsybl	open-rao-virtual-hubs-json	6.1.0-RC		82e626ca14b20facaa13c1e7778b9fb470b27c75
com.powsybl	open-rao-virtual-hubs-json	6.1.1		9610c47b03294c7df594e3cffbaa73c885903b27
com.powsybl	open-rao-virtual-hubs-json	6.1.2		4bc8049fa89978cbcf6bc698ab9d0ee9d6c9bf13
com.powsybl	open-rao-virtual-hubs-json	6.2.0		c339aff6ad0ecb6f1fb1108c77cf66e0cc2486f8
com.powsybl	open-rao-virtual-hubs-json	6.2.1		8e7fad01878f18248cb40882173e173f01809ea8
com.powsybl	open-rao-virtual-hubs-json	6.2.2		62b4df7419fe10d72f72bad60dfa93bfa6d469cf
com.powsybl	open-rao-virtual-hubs-json	6.3.0		71130ca09138ec0f20466ee6a4595c70df082471
com.powsybl	open-rao-virtual-hubs-json	6.4.0		5001f29b2b1edfb9437c98e51070744695c3028a
com.powsybl	open-rao-virtual-hubs-json	6.5.0		eae7cdcc4d17f74c8828f8f501dbfb059f176fb3
com.sfxcode.sapphire	sapphire-core_2.13	1.6.0		aae6211cb9b133853e4f386c0be861a579246766
com.sfxcode.sapphire	sapphire-core_2.13	1.6.1		fe4cd22e1e49c9cec32d3cf336f0a4dc49cbd166
com.sfxcode.sapphire	sapphire-core_2.13	1.6.2		2bab4140168a60a2ea36c15b524c57e6286ad56c
com.sfxcode.sapphire	sapphire-core_2.13	1.6.3		614db84a7788d1cc212e01aeec57aa3e32551106
com.sfxcode.sapphire	sapphire-core_2.13	1.6.4		102b0eeb662d2df9a9b9e79fab9b5f2d5d1842ca
com.sfxcode.sapphire	sapphire-core_2.13	1.6.5		39824f6026a58c65ee4b269c7d32034669d186a2
com.sfxcode.sapphire	sapphire-core_2.13	1.6.6		5ad6d325a00515033ae2e1dce06c5330657b5011
com.sfxcode.sapphire	sapphire-core_2.13	1.6.7		623e7a0dc15815f322f9cd49c147860b8d5a4bfa
com.sfxcode.sapphire	sapphire-core_2.13	1.6.8		982ec5adee5b484ea6557d10f54fa7205794ebbc
com.sfxcode.sapphire	sapphire-core_2.13	1.6.9		344ce6980bd301104b34cae39fab75a94594cbb5
com.sfxcode.sapphire	sapphire-core_2.13	1.7.0		2a82f297b3955a46b32be53260eca2c053e4e404
com.sfxcode.sapphire	sapphire-core_2.13	1.7.1		8cadfa6ed023a3e05bd21e0366666d1018f0eb87
com.sfxcode.sapphire	sapphire-core_2.13	1.7.2		5abea1170ba6c9aa40615d5993d4a0d76db020bb
com.sfxcode.sapphire	sapphire-core_2.13	1.7.3		b67cb5d7cb65ad0fe7e698fbc95814b7961043fb
com.sfxcode.sapphire	sapphire-core_2.13	1.8.0		62c0820d29548751b938d25115116d69b3cc5bbc
com.sfxcode.sapphire	sapphire-core_2.13	1.8.1		4a9ad9a751f0a9c0a29ccbbd014f8bbac83ea67a
com.sfxcode.sapphire	sapphire-core_2.13	1.8.2		98948cbd9aba107648d0287bcfafa28506238f9b
com.sfxcode.sapphire	sapphire-core_2.13	1.8.3		40dbf4832fb83280dc60fc6704d48b7c2601ce35
com.sfxcode.sapphire	sapphire-core_2.13	2.0.0		7b7a0affeffafe2ab2038535d77bcc60ca07e9e3
com.sfxcode.sapphire	sapphire-core_2.13	2.0.1		d4dd3903102301270860ed901abb8c515e1453de
com.softwaremill.sttp.tapir	tapir-json-zio_2.13	0.18.0		e6574e1749ace33e137ee065f92bde75d644c352
com.softwaremill.sttp.tapir	tapir-json-zio_2.13	0.18.0-M10		f7198e48e92abfaf4c8513ba7c84a0b5b7ee0649
com.softwaremill.sttp.tapir	tapir-json-zio_2.13	0.18.0-M11		d225d6a2db52cd2bdf94f519387cdd51a914c02e
com.softwaremill.sttp.tapir	tapir-json-zio_2.13	0.18.0-M15		ebde2614d46afb994f271e89d26229137d9dd6d0
com.softwaremill.sttp.tapir	tapir-json-zio_2.13	0.18.0-M17		db20b2f881aa1b697ef0aeb3ebf73e9b52917f7a
com.softwaremill.sttp.tapir	tapir-json-zio_2.13	0.18.0-M18		458e4e08f5c1c28db30c80cc536451e23df3932e
com.softwaremill.sttp.tapir	tapir-json-zio_2.13	0.18.0-M8		349efc9d9fbc40cbb3cc0ac7fb7e9897482033b2
com.softwaremill.sttp.tapir	tapir-json-zio_2.13	0.18.0-M9		308326d42bd60c0a26fafdd17a058d86cb6a104f
com.softwaremill.sttp.tapir	tapir-json-zio_2.13	0.18.1		d0d75da5d54b97b3616dcd13ccef535c2c411349
com.softwaremill.sttp.tapir	tapir-json-zio_2.13	0.18.3		f4f08ce139523cc70aba67ab242eb52a3c21f52e
com.softwaremill.sttp.tapir	tapir-json-zio_2.13	0.19.0		01ee095fe9c2a11c65d572b4dc905d9a0dc369f3
com.softwaremill.sttp.tapir	tapir-json-zio_2.13	0.19.0-M1		37d0946ce3bfb814fa33326eabd7e28582d55053
com.softwaremill.sttp.tapir	tapir-json-zio_2.13	0.19.0-M10		8ec650d1f3498e79761974be3cd52da5385322a2
com.softwaremill.sttp.tapir	tapir-json-zio_2.13	0.19.0-M11		df9c9c46b9aae1f38df306bc1a3251ee65a3dc0e
com.softwaremill.sttp.tapir	tapir-json-zio_2.13	0.19.0-M12		d85795a0190a7069f94a0433174e0f580cce1412
com.softwaremill.sttp.tapir	tapir-json-zio_2.13	0.19.0-M13		ab60c719c276ff47a4e05c5be9dd6a2fc104f0ba
com.softwaremill.sttp.tapir	tapir-json-zio_2.13	0.19.0-M14		9a6750470457f9c983a3a00401751f19c3ac3743
com.softwaremill.sttp.tapir	tapir-json-zio_2.13	0.19.0-M15		ebef2481d2fbf2724592c4f4f977e1a23d5327ea
com.softwaremill.sttp.tapir	tapir-json-zio_2.13	0.19.0-M16		2924b796afae6a0a7214c600615ab5a0ea2f0d82
com.softwaremill.sttp.tapir	tapir-json-zio_2.13	0.19.0-M2		3eb2bfe30cea3076f8c69e118771e7527d5435ca
com.softwaremill.sttp.tapir	tapir-json-zio_2.13	0.19.0-M3		dab3571058ae425eb1fbffeb5c0d7853506498cd
com.softwaremill.sttp.tapir	tapir-json-zio_2.13	0.19.0-M4		79fc9c3b9a15b879c44415fc024ac20232f94877
com.softwaremill.sttp.tapir	tapir-json-zio_2.13	0.19.0-M5		ff75dd57b491dcbce136375559fd3417e4cc0a1d
com.softwaremill.sttp.tapir	tapir-json-zio_2.13	0.19.0-M7		dd84d0d6d760660f61a6363aaaeeaf2657fe4c70
com.softwaremill.sttp.tapir	tapir-json-zio_2.13	0.19.0-M8		676807cd05a751e033fbedbb2fdf3eac231bf089
com.softwaremill.sttp.tapir	tapir-json-zio_2.13	0.19.0-M9		988f6f6796ab50de33e358f0feb3d5a72a2d43c6
com.softwaremill.sttp.tapir	tapir-json-zio_2.13	0.19.1		c6c91dabd34685d3e1d7f3d532a1d48b73e57258
com.softwaremill.sttp.tapir	tapir-json-zio_2.13	0.19.3		27554aac20b45d565bf5897e885e2ca8c1c7bc6d
com.softwaremill.sttp.tapir	tapir-json-zio_2.13	0.19.4		fbbad9d7a3beaa48d6549af25d0d1cde984bfa10
com.softwaremill.sttp.tapir	tapir-json-zio_2.13	0.20.0		679d81cbdbb41b4eaef3d2ee3e00b0ab09957d5a
com.softwaremill.sttp.tapir	tapir-json-zio_2.13	0.20.0-M10		14149fb84ff0a0289e0dde25bd4050f172653bda
com.softwaremill.sttp.tapir	tapir-json-zio_2.13	0.20.0-M2		57fc84b1fbeb832c15b52ae440a903e2b2bf1049
com.softwaremill.sttp.tapir	tapir-json-zio_2.13	0.20.0-M3		cae558c74d799a0105f37591b4c0f4f25691a2aa
com.softwaremill.sttp.tapir	tapir-json-zio_2.13	0.20.0-M4		42302500b6565137733976796220a12936909d5f
com.softwaremill.sttp.tapir	tapir-json-zio_2.13	0.20.0-M5		024895b3bf3ff030370c8b5c3868fc23efa9fd15
com.softwaremill.sttp.tapir	tapir-json-zio_2.13	0.20.0-M6		e0a492443f33c029fcce90b80b7d654a95e555fc
com.softwaremill.sttp.tapir	tapir-json-zio_2.13	0.20.0-M7		8ac879fca9b4cc241c8e414b4f3448ae60688b4b
com.softwaremill.sttp.tapir	tapir-json-zio_2.13	0.20.0-M8		4e4665eb32287fcf4aa283fc291dc28690ef71c9
com.softwaremill.sttp.tapir	tapir-json-zio_2.13	0.20.0-M9		682c3069c09e9ace112328344e8f0318aae0d26f
com.softwaremill.sttp.tapir	tapir-json-zio_2.13	0.20.1		45221c8f64d2b84f925444a827dde88dc0291c3e
com.softwaremill.sttp.tapir	tapir-json-zio_2.13	0.20.2		e4eec5c533003850ab7c08b6766f41398f1bb1c2
com.softwaremill.sttp.tapir	tapir-json-zio_2.13	1.0.0		a65417eb1d52c759b9d6522fe8199ae80cb3335b
com.softwaremill.sttp.tapir	tapir-json-zio_2.13	1.0.0-M1		930f84f033f42425ef5df68d15fb473508d41988
com.softwaremill.sttp.tapir	tapir-json-zio_2.13	1.0.0-M2		a1f9f76442d9280ae80aee9aff67823a6635d478
com.softwaremill.sttp.tapir	tapir-json-zio_2.13	1.0.0-M3		500091bbc1ed1f54c6462199343416f32af3708d
com.softwaremill.sttp.tapir	tapir-json-zio_2.13	1.0.0-M4		b2c654fbcefece238618f776b404033cd53309a0
com.softwaremill.sttp.tapir	tapir-json-zio_2.13	1.0.0-M5		6c60041fff78598fd270827b7a8c7bf24412c192
com.softwaremill.sttp.tapir	tapir-json-zio_2.13	1.0.0-M6		476edb0610842a7fd2ecf4844b355c9bbb788b55
com.softwaremill.sttp.tapir	tapir-json-zio_2.13	1.0.0-M7		0fb9f73cfb7a61d3f0dad4cda13622eb9805d3ab
com.softwaremill.sttp.tapir	tapir-json-zio_2.13	1.0.0-M8		c6b5ae69684fc2670a5c92c5684066fe498c090c
com.softwaremill.sttp.tapir	tapir-json-zio_2.13	1.0.0-M9		27d1c455df7301e29533bbd806212f83944be9dc
com.softwaremill.sttp.tapir	tapir-json-zio_2.13	1.0.0-RC1		7b9fbdbcf8d6f2a05b6dfc429bd15891489f3446
com.softwaremill.sttp.tapir	tapir-json-zio_2.13	1.0.0-RC2		6673bba4f2b18f7c36dd4cbdc66ea38e09ec1210
com.softwaremill.sttp.tapir	tapir-json-zio_2.13	1.0.0-RC3		a4ee150479859ef4d80ff8bf02c825438bcc32ec
com.softwaremill.sttp.tapir	tapir-json-zio_2.13	1.0.1		025f26c20adbf2765b533ca5b3b9426ce304c13a
com.softwaremill.sttp.tapir	tapir-json-zio_2.13	1.0.2		2f56483f4ff3c63cfe76b5b8a26e86a7b20f9860
com.softwaremill.sttp.tapir	tapir-json-zio_2.13	1.0.3		8b4f14bba86b7b16bf1fec5aab408c8b157e3054
com.softwaremill.sttp.tapir	tapir-json-zio_2.13	1.0.4		6271d7c2da5d491f01827d87401239a138d567cd
com.softwaremill.sttp.tapir	tapir-json-zio_2.13	1.0.5		f4ff896c6fbd8c81a215386600683fe60c41ea23
com.softwaremill.sttp.tapir	tapir-json-zio_2.13	1.0.6		360bb8cc3ca557f9d71aeed16048223935246c9f
com.softwaremill.sttp.tapir	tapir-json-zio_2.13	1.1.0		28db75343016db46b84d7d6ab7093cf5fdafe9ed
com.softwaremill.sttp.tapir	tapir-json-zio_2.13	1.1.1		f30a8faf2e4aaecf1c175ac4303c2c11ebf2689d
com.softwaremill.sttp.tapir	tapir-json-zio_2.13	1.1.2		b36c475895fa8ac295e731fd97021f3e7670fbe0
com.softwaremill.sttp.tapir	tapir-json-zio_2.13	1.1.3		404333cf2ccd36edfb49c508025c610c8c7a4490
com.softwaremill.sttp.tapir	tapir-json-zio_2.13	1.1.4		0c8b6d7bb6b2204436f41afa71003f2958870109
com.softwaremill.sttp.tapir	tapir-json-zio_2.13	1.10.0		3ef3b2a615c8c03926ff3b5ca6ed664aa6f2782c
com.softwaremill.sttp.tapir	tapir-json-zio_2.13	1.10.10		6760f78742af13d89d3ede0aadcf6f4c3409f02a
com.softwaremill.sttp.tapir	tapir-json-zio_2.13	1.10.11		92ffd061c4d66c20bce55ab5aca13cd550c9f2aa
com.softwaremill.sttp.tapir	tapir-json-zio_2.13	1.10.12		88ecbf11c196b8333e2bda9516d53202486347cf
com.softwaremill.sttp.tapir	tapir-json-zio_2.13	1.10.13		384b7568f1dfd584c3f36db06ac6a5c0b2c40209
com.softwaremill.sttp.tapir	tapir-json-zio_2.13	1.10.14		9c94276d7fe4a7ad8bfab0605f527f228a7660fc
com.softwaremill.sttp.tapir	tapir-json-zio_2.13	1.10.15		3e9635ac51b252aec0423e7f2385b10f3012c2db
com.softwaremill.sttp.tapir	tapir-json-zio_2.13	1.10.3		1269adc81140863b2805d0dd3e8d41875190175a
com.softwaremill.sttp.tapir	tapir-json-zio_2.13	1.10.4		10982c43227e8bd1ad27633a7bcc75a5b5bf05fa
com.softwaremill.sttp.tapir	tapir-json-zio_2.13	1.10.5		8a7234e62a534a039658530ea70cacd65c689cfe
com.softwaremill.sttp.tapir	tapir-json-zio_2.13	1.10.6		5451ac38f128a0b4552fdc62502ba36f9596e4fd
com.softwaremill.sttp.tapir	tapir-json-zio_2.13	1.10.7		56d69c5bd05d6fb97db547c4294f6370ea42c163
com.softwaremill.sttp.tapir	tapir-json-zio_2.13	1.10.8		84e6fe5cd9aa5e0a30f78c04d626ddd8e1d42a40
com.softwaremill.sttp.tapir	tapir-json-zio_2.13	1.10.9		e0244dca15430b37f659de94bef2afa0361dac70
com.softwaremill.sttp.tapir	tapir-json-zio_2.13	1.11.0		620f6a795d4cb5e496daf6a04786684c0a0f4752
com.softwaremill.sttp.tapir	tapir-json-zio_2.13	1.11.1		1ea1220bdd3b4df90cc63cd7fea1f1f7b192efc6
com.softwaremill.sttp.tapir	tapir-json-zio_2.13	1.11.10		b3850f764175cb3479a63613a7efbd2c41219dc6
com.softwaremill.sttp.tapir	tapir-json-zio_2.13	1.11.11		6e9a1971331dadbbf7c0666f5a451fac0df5b69c
com.softwaremill.sttp.tapir	tapir-json-zio_2.13	1.11.12		83bee5c19aa2df5ea4aee3944d19632a5931ea9a
com.softwaremill.sttp.tapir	tapir-json-zio_2.13	1.11.13		7bea7b1a077d742d1369b9b975a544d629b4b497
com.softwaremill.sttp.tapir	tapir-json-zio_2.13	1.11.14		746855299c6ad92d3859f0ee82e92336820b958e
com.softwaremill.sttp.tapir	tapir-json-zio_2.13	1.11.15		f34cf7dd7e910fcf5fa95f4311746c4102f2be2f
com.softwaremill.sttp.tapir	tapir-json-zio_2.13	1.11.16		48c1d881fe4c96d683ede8d081a7bc8722b8180e
com.softwaremill.sttp.tapir	tapir-json-zio_2.13	1.11.17		1c5eac31ef067beb0c54bcc4952d3af430f93f4e
com.softwaremill.sttp.tapir	tapir-json-zio_2.13	1.11.18		36534d5d16dd3d9b4529ea2b07b35c0f00e172ae
com.softwaremill.sttp.tapir	tapir-json-zio_2.13	1.11.19		35453ba4985d5196804fef55947f3fbf6e18663f
com.softwaremill.sttp.tapir	tapir-json-zio_2.13	1.11.2		66e90b1d17c1d1464c2525019ff61bca15b2e806
com.softwaremill.sttp.tapir	tapir-json-zio_2.13	1.11.20		49511502743f3aa2f70918cca6cfbb74ddf971b4
com.softwaremill.sttp.tapir	tapir-json-zio_2.13	1.11.21		a21ca451d8a9668f7369bf4fa54114ac499e1ccb
com.softwaremill.sttp.tapir	tapir-json-zio_2.13	1.11.22		014183d8eefd2df472593fee79db630300b5845f
com.softwaremill.sttp.tapir	tapir-json-zio_2.13	1.11.23		7d517dba0315589e3a10416409e2731ed96427c6
com.softwaremill.sttp.tapir	tapir-json-zio_2.13	1.11.24		99382c8649e7fb9d1085cf24c9360032c6d859c9
com.softwaremill.sttp.tapir	tapir-json-zio_2.13	1.11.25		6a62f3f73b74ca85c49d40e08609e2ed6221ff39
com.softwaremill.sttp.tapir	tapir-json-zio_2.13	1.11.3		eda7c6fbc7ebe1717dd7a04d3a43f2fbb4cfe753
com.softwaremill.sttp.tapir	tapir-json-zio_2.13	1.11.4		49c75f75b316d88f6e2acacaaec6fc40f09e83c3
com.softwaremill.sttp.tapir	tapir-json-zio_2.13	1.11.5		119752fde76ccda18cb6c7841705d5bf49db5123
com.softwaremill.sttp.tapir	tapir-json-zio_2.13	1.11.6		1e2420e5d2af614b7f0e72a0632c6dfdc16ed03f
com.softwaremill.sttp.tapir	tapir-json-zio_2.13	1.11.7		295e58a22c718335ce4ae96bc3a468712dd15f17
com.softwaremill.sttp.tapir	tapir-json-zio_2.13	1.11.8		c8663a0d4d7030ae2a91cede9f759671e51dd008
com.softwaremill.sttp.tapir	tapir-json-zio_2.13	1.11.9		9bfd2db26677c4286e9b2e49f44d71a9eeac4d97
com.softwaremill.sttp.tapir	tapir-json-zio_2.13	1.2.0		d5c5e6525231805a328f852e4541c8006e5f67c6
com.softwaremill.sttp.tapir	tapir-json-zio_2.13	1.2.1		2f97beb9f9d847f051b26e1ded0cf466cfb8669a
com.softwaremill.sttp.tapir	tapir-json-zio_2.13	1.2.10		eeb6e9d5308c8052bb7343a2f9fc343d2f95f8d3
com.softwaremill.sttp.tapir	tapir-json-zio_2.13	1.2.11		ba1703511ede8e3056928a26d1fe0c08173eab06
com.softwaremill.sttp.tapir	tapir-json-zio_2.13	1.2.12		b2ccc557284e977006c1b531d2587bd0372783fc
com.softwaremill.sttp.tapir	tapir-json-zio_2.13	1.2.13		d83473433706c61665c478a079154f2e1fcd4c1b
com.softwaremill.sttp.tapir	tapir-json-zio_2.13	1.2.2		198f6fd4f15d948eac41c7ee8854385f63d86dc2
com.softwaremill.sttp.tapir	tapir-json-zio_2.13	1.2.3		7d104eecc19dc4a24475c27f501519a4573aac16
com.softwaremill.sttp.tapir	tapir-json-zio_2.13	1.2.4		5a415730d5c52aee88adcd7f768930661d022672
com.softwaremill.sttp.tapir	tapir-json-zio_2.13	1.2.5		30e3cc0026c02b20e9743823de1ab0d4055e78b3
com.softwaremill.sttp.tapir	tapir-json-zio_2.13	1.2.6		0e0ec4f31e906765e0bcd2daa3b5d1dc8f24e27a
com.softwaremill.sttp.tapir	tapir-json-zio_2.13	1.2.7		f17ffe5591621a96df7f7963e948b0f670fb2663
com.softwaremill.sttp.tapir	tapir-json-zio_2.13	1.2.8		c7f5e92ebd3810776ee06fb6f594ea70e249e207
com.softwaremill.sttp.tapir	tapir-json-zio_2.13	1.2.9		f1ef4068a77e18087b00ad9bd6bb4d49155d30f5
com.softwaremill.sttp.tapir	tapir-json-zio_2.13	1.3.0		591bd1b1ac27621e52f97207ad9ce16114c184eb
com.softwaremill.sttp.tapir	tapir-json-zio_2.13	1.4.0		339e540d975aa32a57a1400a98125ac073d8aacd
com.softwaremill.sttp.tapir	tapir-json-zio_2.13	1.5.0		3c896e8ada71dcb8e52b26f2af53b01039df34ad
com.softwaremill.sttp.tapir	tapir-json-zio_2.13	1.5.1		f5d534a46db72ad63401400648cda2f19f2fb9f9
com.softwaremill.sttp.tapir	tapir-json-zio_2.13	1.5.4		33845a2d8ebd3f99422bea9b5aeac22acd8fad80
com.softwaremill.sttp.tapir	tapir-json-zio_2.13	1.5.5		22160d0dfae16054cd2514b4458ff7aeef58aafa
com.softwaremill.sttp.tapir	tapir-json-zio_2.13	1.6.0		7140fd2813e8d80733e0cb8bee8f5eedfbd15190
com.softwaremill.sttp.tapir	tapir-json-zio_2.13	1.6.1		032e797e444475950b06258d9cde59a4e95e51b4
com.softwaremill.sttp.tapir	tapir-json-zio_2.13	1.6.2		882cc3c55ce3314ef6906c4eae0d983f67654536
com.softwaremill.sttp.tapir	tapir-json-zio_2.13	1.6.3		1fffb6d94081e3d909012ae2a2b0fb2229c16b02
com.softwaremill.sttp.tapir	tapir-json-zio_2.13	1.6.4		ccc51c6e95be609dfb218b3a8c67fb3755360744
com.softwaremill.sttp.tapir	tapir-json-zio_2.13	1.7.0		6246fddd24fdb595da1827d8446af4a89562ce60
com.softwaremill.sttp.tapir	tapir-json-zio_2.13	1.7.1		ff4f5bf4d6a4b21dc0134a03c0b0af56ba8cd8c8
com.softwaremill.sttp.tapir	tapir-json-zio_2.13	1.7.2		8dfaf10a4bda44353003cc9c888ecb289b446329
com.softwaremill.sttp.tapir	tapir-json-zio_2.13	1.7.3		7fde8f55fe1edd87e038e9306265c944e5697ed8
com.softwaremill.sttp.tapir	tapir-json-zio_2.13	1.7.4		3176bbf22b386fa6ba9a3c385444fc95a7efbf3c
com.softwaremill.sttp.tapir	tapir-json-zio_2.13	1.7.5		f2bc94b0224dd826b569c49de7539a7f1f6b10e6
com.softwaremill.sttp.tapir	tapir-json-zio_2.13	1.7.6		30196769c3ac68160712f8c19b99f6a442ab953c
com.softwaremill.sttp.tapir	tapir-json-zio_2.13	1.8.0		d61e6aa91a750884ac24a70c5206862cda8321f6
com.softwaremill.sttp.tapir	tapir-json-zio_2.13	1.8.1		443c001db6917f897f50cd8a6c12d29f888f6b4d
com.softwaremill.sttp.tapir	tapir-json-zio_2.13	1.8.2		9d0d5496f190eafc46c1594f766cbbc7670fe723
com.softwaremill.sttp.tapir	tapir-json-zio_2.13	1.8.3		b7fc3ce8dc782c2b4d55b71152eeffe426812df0
com.softwaremill.sttp.tapir	tapir-json-zio_2.13	1.8.4		9b7750ad0218cb482684c74080d53a429443158c
com.softwaremill.sttp.tapir	tapir-json-zio_2.13	1.8.5		9d1ce30f7c91590dfa5712a08b275f9c70992158
com.softwaremill.sttp.tapir	tapir-json-zio_2.13	1.9.0		ec20f7e060e2e363e7388c54e2016caec05696b5
com.softwaremill.sttp.tapir	tapir-json-zio_2.13	1.9.1		e1376a4803222a601410af7035ab6d71cd1838e4
