cn.icanci.loopstack.rec	rec-admin-dal	1.0.0.0		70f870f21f56e41a1ec84a849d45fcd3a9c38f10
com.daml	test-common-upgrade-tests-java-1.0.0-1.dev	2.10.0-snapshot.20250108.13162.0.v1ce7df14		16fe3fcd955d569a0288642caf3a97fab0da8e5b
com.daml	test-common-upgrade-tests-java-1.0.0-1.dev	2.10.0-snapshot.20250114.13163.0.ve965e38d		c6869e11f0e66a0d43410b2044e7bdaf67b011d0
com.daml	test-common-upgrade-tests-java-1.0.0-1.dev	2.10.0-snapshot.20250120.13164.0.vd2e3ddc6		e838864f35a4e8d00cf55b19620d1a4726e5ffdf
com.daml	test-common-upgrade-tests-java-1.0.0-1.dev	2.10.0-snapshot.20250211.13169.0.vd812609c		abd9686d29a6c23c1b19aad29ba1842f9c36231b
com.daml	test-common-upgrade-tests-java-1.0.0-1.dev	2.9.0		a7f68253a19b5d4ecccfd9860bed3a61064ada23
com.daml	test-common-upgrade-tests-java-1.0.0-1.dev	2.9.0-adhoc.20240328.12709.0.v3c29b5ea		3227b25cf8060141d6cfe3607ba78b04c2735565
com.daml	test-common-upgrade-tests-java-1.0.0-1.dev	2.9.0-adhoc.20240515.12789.0.v8e4e0378		9445eab38495d6e10a7f75fe3d729262eaa67533
com.daml	test-common-upgrade-tests-java-1.0.0-1.dev	2.9.0-snapshot.20240205.12604.0.v4c3fd9db		0f4a06155f04e49f502d2064616ac2a134abc96a
com.daml	test-common-upgrade-tests-java-1.0.0-1.dev	2.9.0-snapshot.20240206.12605.0.v7e2bdfee		90c868fb789a6ad8907dec7341d3fe9f9edecdd2
com.daml	test-common-upgrade-tests-java-1.0.0-1.dev	2.9.0-snapshot.20240208.12614.0.vb86d563a		1f0e304649df00be04414286b5d156a32d0d2569
com.daml	test-common-upgrade-tests-java-1.0.0-1.dev	2.9.0-snapshot.20240209.12616.0.v536d2c45		c0868f2ead755c42dbd30fbcf607376438873fdc
com.daml	test-common-upgrade-tests-java-1.0.0-1.dev	2.9.0-snapshot.20240210.12617.0.vcab0f417		de69cac7777b84fa13fec59d488d1ee309e7bc54
com.daml	test-common-upgrade-tests-java-1.0.0-1.dev	2.9.0-snapshot.20240211.12618.0.vd6e29516		087a715bb0fe9d688fa70a36d4c2fe458ecba3e2
com.daml	test-common-upgrade-tests-java-1.0.0-1.dev	2.9.0-snapshot.20240212.12620.0.vf029081a		dac7cad3cb2c00dcf847795f1e77026dfe9959c6
com.daml	test-common-upgrade-tests-java-1.0.0-1.dev	2.9.0-snapshot.20240213.12623.0.vd4256e75		83e92c90628b027fca55b1eb901aa1c37819e4be
com.daml	test-common-upgrade-tests-java-1.0.0-1.dev	2.9.0-snapshot.20240214.12625.0.vdbe45630		00be4b434a62d96af7d66937d377f5972d57da6e
com.daml	test-common-upgrade-tests-java-1.0.0-1.dev	2.9.0-snapshot.20240215.12628.0.v8a921a9c		c63e09b2dff633f93d44d34455a1438f19e5f26b
com.daml	test-common-upgrade-tests-java-1.0.0-1.dev	2.9.0-snapshot.20240216.12630.0.v6f76ec4b		f026415e0427391f29a3a5af377bc82b84a11445
com.daml	test-common-upgrade-tests-java-1.0.0-1.dev	2.9.0-snapshot.20240219.12632.0.v3c74b848		98672c2adefe4331d39c1d1813da665c98f0716d
com.daml	test-common-upgrade-tests-java-1.0.0-1.dev	2.9.0-snapshot.20240220.12635.0.vb241d314		f1ab0c18f558810de54ebcb8b880f99aa4b94aa1
com.daml	test-common-upgrade-tests-java-1.0.0-1.dev	2.9.0-snapshot.20240221.12638.0.vf589f755		b3c42e5f67b1b6d519d715f4f0983b70a862079c
com.daml	test-common-upgrade-tests-java-1.0.0-1.dev	2.9.0-snapshot.20240222.12640.0.v55e1bbb4		a7618d0ac4f58a17203ad47d1c516d7cb1b866b5
com.daml	test-common-upgrade-tests-java-1.0.0-1.dev	2.9.0-snapshot.20240223.12643.0.v53dae10c		d2d76940f7d7eb3276b2b4658521cf27c462f5dd
com.daml	test-common-upgrade-tests-java-1.0.0-1.dev	2.9.0-snapshot.20240225.12644.0.vbbb82ba8		2e6564fa236c2938870911670f4b7ec36e8bd75b
com.daml	test-common-upgrade-tests-java-1.0.0-1.dev	2.9.0-snapshot.20240227.12645.0.vd69e568e		d1cce393bd9ab4c70212798a570fffa2de7484a2
com.daml	test-common-upgrade-tests-java-1.0.0-1.dev	2.9.0-snapshot.20240228.12647.0.v85afe011		5c4d1656cec1b85ce89b29110b73b653379c120c
com.daml	test-common-upgrade-tests-java-1.0.0-1.dev	2.9.0-snapshot.20240228.12647.1.v85afe011		26cc8913b33b47b9ba36adb7723c17bead4617d9
com.daml	test-common-upgrade-tests-java-1.0.0-1.dev	2.9.0-snapshot.20240229.12651.0.vef174f95		681e1b53b0a17d44040c1e7e1bbe91bbeda9f231
com.daml	test-common-upgrade-tests-java-1.0.0-1.dev	2.9.0-snapshot.20240301.12653.0.v4dc290cf		c651b77a139c4a82708a05650a8f4457a206a5a9
com.daml	test-common-upgrade-tests-java-1.0.0-1.dev	2.9.0-snapshot.20240305.12659.0.v37e529d3		ef3bb6a0418b65ef7c2e44a4795d3073fed4c6c1
com.daml	test-common-upgrade-tests-java-1.0.0-1.dev	2.9.0-snapshot.20240305.12663.0.v528827ef		712e059de44983787ed2e25bbc968b6a2355af3e
com.daml	test-common-upgrade-tests-java-1.0.0-1.dev	2.9.0-snapshot.20240306.12666.0.vd9ab7e14		7c0fe47080bfcb3aac3a297d60b6ac52ff9df27a
com.daml	test-common-upgrade-tests-java-1.0.0-1.dev	2.9.0-snapshot.20240307.12669.0.v11416849		1058f63582eee05ac9134eba9a7a2a97157adf80
com.daml	test-common-upgrade-tests-java-1.0.0-1.dev	2.9.0-snapshot.20240311.12676.0.v236a6c51		e0527d04f69bb216968a523d9ffafcb549279f6c
com.daml	test-common-upgrade-tests-java-1.0.0-1.dev	2.9.0-snapshot.20240312.12679.0.vcb94437f		e9de52497009d40550686c9a253f7be233d2c0d7
com.daml	test-common-upgrade-tests-java-1.0.0-1.dev	2.9.0-snapshot.20240313.12681.0.vd88ed4d2		c12beb050782e555852e369aa47775b27aa18b9d
com.daml	test-common-upgrade-tests-java-1.0.0-1.dev	2.9.0-snapshot.20240314.12684.0.v0818a2de		3831ca1e008972440222b11a093ed9d3b7788921
com.daml	test-common-upgrade-tests-java-1.0.0-1.dev	2.9.0-snapshot.20240315.12686.0.vb456e137		b900c5b2a7c5eaabf8597b3b8ee0e82b70a06440
com.daml	test-common-upgrade-tests-java-1.0.0-1.dev	2.9.0-snapshot.20240318.12689.0.v0bf4181f		94c26597052729180c192ce86e10d0b290163b59
com.daml	test-common-upgrade-tests-java-1.0.0-1.dev	2.9.0-snapshot.20240319.12691.0.v94b246f2		82602af84f71394af13fd10402599cb70db2ca72
com.daml	test-common-upgrade-tests-java-1.0.0-1.dev	2.9.0-snapshot.20240320.12692.0.vf2187562		a8608d8711e114b7f95d32189dd84886aaabafd1
com.daml	test-common-upgrade-tests-java-1.0.0-1.dev	2.9.0-snapshot.20240321.12695.0.v001e45dc		87358703493ac86c23b57d01ac30e331daf7ee18
com.daml	test-common-upgrade-tests-java-1.0.0-1.dev	2.9.0-snapshot.20240322.12699.0.v8ce6cbbd		5ced2f41000d121a2d1b8d6fd76a8636bd4bb9a6
com.daml	test-common-upgrade-tests-java-1.0.0-1.dev	2.9.0-snapshot.20240323.12702.0.v4d5e1e2d		e3aae1fb5f265bbe72348ce198e7fe118bfa2d51
com.daml	test-common-upgrade-tests-java-1.0.0-1.dev	2.9.0-snapshot.20240325.12704.0.va30104d0		c959cdbf8c9b9364262492220fd333d24b39fe36
com.daml	test-common-upgrade-tests-java-1.0.0-1.dev	2.9.0-snapshot.20240325.12705.0.vc300e035		82702b03dbfb95dbf71129a7ad6e813002f8718f
com.daml	test-common-upgrade-tests-java-1.0.0-1.dev	2.9.0-snapshot.20240326.12707.0.vf255482d		e7cf5173851c0510655c924fb28353b0c70aa8de
com.daml	test-common-upgrade-tests-java-1.0.0-1.dev	2.9.0-snapshot.20240328.12710.0.v4ae44840		4bc784c59da3b8ea1e9fd09aa8986c426222de08
com.daml	test-common-upgrade-tests-java-1.0.0-1.dev	2.9.0-snapshot.20240328.12714.0.v14ee6c5c		dda48f76471012da39aac5adf22ccee919ce1a64
com.daml	test-common-upgrade-tests-java-1.0.0-1.dev	2.9.0-snapshot.20240329.12716.0.v243aef8c		738d6033895ddf443a111b25b6568e96eadd3dcd
com.daml	test-common-upgrade-tests-java-1.0.0-1.dev	2.9.0-snapshot.20240402.12717.0.v38388c9a		c302b1bcf8e3a4e6310f0e2e87c72bad6d19f90a
com.daml	test-common-upgrade-tests-java-1.0.0-1.dev	2.9.0-snapshot.20240402.12718.0.vbb951d6b		e1cd3b672850f98949d855116f4e3b5c6e45133e
com.daml	test-common-upgrade-tests-java-1.0.0-1.dev	2.9.0-snapshot.20240402.12722.0.v99293bb4		fd35f12d3ceef821dbc471a5180e3609d8d83537
com.daml	test-common-upgrade-tests-java-1.0.0-1.dev	2.9.0-snapshot.20240402.12722.1.v99293bb4		21fa7b666f7af359beacf90e7d6374c503fb43c7
com.daml	test-common-upgrade-tests-java-1.0.0-1.dev	2.9.0-snapshot.20240403.12723.0.v893d7404		c9e21293f353f2f2be0de2344d2d74ea80cd7d15
com.daml	test-common-upgrade-tests-java-1.0.0-1.dev	2.9.0-snapshot.20240404.12726.0.v5f6bd1d0		f92c0b85cb2a2aa5792999e39de59de571ea1065
com.daml	test-common-upgrade-tests-java-1.0.0-1.dev	2.9.0-snapshot.20240408.12727.0.v1f85d6fa		a8245cc407db12135c9618bd4f2d0dacbae87ad7
com.daml	test-common-upgrade-tests-java-1.0.0-1.dev	2.9.0-snapshot.20240409.12732.0.v79c64703		49685f5e357135f032b9bdac10edc8ec62538651
com.daml	test-common-upgrade-tests-java-1.0.0-1.dev	2.9.0-snapshot.20240410.12734.0.v7ca3419a		444166d126fd772ac24f1fffbfc0ad7449cedf38
com.daml	test-common-upgrade-tests-java-1.0.0-1.dev	2.9.0-snapshot.20240411.12735.0.v39a36149		c60907e626aa8264b075c949f90c69341da1c13d
com.daml	test-common-upgrade-tests-java-1.0.0-1.dev	2.9.0-snapshot.20240412.12736.0.v26f0051f		4b32e5d3e52d8dd55de22571abe87b0e62d2f65c
com.daml	test-common-upgrade-tests-java-1.0.0-1.dev	2.9.0-snapshot.20240415.12738.0.vaa4a1984		3bfd7b1bbcbedf9021a60360fb5a8f459966da17
com.daml	test-common-upgrade-tests-java-1.0.0-1.dev	2.9.0-snapshot.20240416.12742.0.v03fa9fac		2e29880b60b12f26b1683856f27212b3177079e4
com.daml	test-common-upgrade-tests-java-1.0.0-1.dev	2.9.0-snapshot.20240418.12747.0.v0bbede5e		a44e6e81a9e6feeb3195bac08d1e14973a4c4cd3
com.daml	test-common-upgrade-tests-java-1.0.0-1.dev	2.9.0-snapshot.20240418.12750.0.v6e70562e		0019e54f4fcf1c33d3eb22e7e5dba0d9394016d9
com.daml	test-common-upgrade-tests-java-1.0.0-1.dev	2.9.0-snapshot.20240419.12753.0.v3fe708e6		fccab36ca0aa5c76f7774efe9ca285877517e7a3
com.daml	test-common-upgrade-tests-java-1.0.0-1.dev	2.9.0-snapshot.20240422.12754.0.ve119c594		fc0577af6a5882e1aa65cf750534c7b68e79a293
com.daml	test-common-upgrade-tests-java-1.0.0-1.dev	2.9.0-snapshot.20240423.12755.0.v2566475d		894d7b0af2b1e7255065278f464ffa67b0f48765
com.daml	test-common-upgrade-tests-java-1.0.0-1.dev	2.9.0-snapshot.20240424.12756.0.vab6d36e6		3f5abdc09a320202b5fb34fa6100fdc16a6db575
com.daml	test-common-upgrade-tests-java-1.0.0-1.dev	2.9.0-snapshot.20240425.12758.0.v26de22cd		c42278bd387d741298a079a930bac7af76af0354
com.daml	test-common-upgrade-tests-java-1.0.0-1.dev	2.9.0-snapshot.20240426.12759.0.v04695426		ebe7722a167e08ba0195b48c649843d239119082
com.daml	test-common-upgrade-tests-java-1.0.0-1.dev	2.9.0-snapshot.20240430.12762.0.v69b613f6		4071c0810234b6d3879f5f6ec7165c72ad155b6d
com.daml	test-common-upgrade-tests-java-1.0.0-1.dev	2.9.0-snapshot.20240430.12765.0.v37adf55b		4833d47a2c6bbb5ec585e1b6dfcfa37a4a50c48b
com.daml	test-common-upgrade-tests-java-1.0.0-1.dev	2.9.0-snapshot.20240501.12767.0.vd716fa83		7c5f941490025c8e8fb9fa9c19f586ebfddebda0
com.daml	test-common-upgrade-tests-java-1.0.0-1.dev	2.9.0-snapshot.20240502.12772.0.v70fb04b5		bc3d20444c896b7a9007b9e0deb86899fda762d5
com.daml	test-common-upgrade-tests-java-1.0.0-1.dev	2.9.0-snapshot.20240502.12772.1.v70fb04b5		de6c2fadf6b7c600759393c838c6e46698c78980
com.daml	test-common-upgrade-tests-java-1.0.0-1.dev	2.9.0-snapshot.20240503.12775.0.vd4066d03		6779774a5c2ed3cc9a1539864f9f2beef5a1b400
com.daml	test-common-upgrade-tests-java-1.0.0-1.dev	2.9.0-snapshot.20240506.12776.0.v38e3b317		ee737057b519a59f67d46cf90769abe34095fa13
com.daml	test-common-upgrade-tests-java-1.0.0-1.dev	2.9.0-snapshot.20240507.12777.0.v3380fa16		ddc8bb8af7acab3d702bf080263b9c7493353a7a
com.daml	test-common-upgrade-tests-java-1.0.0-1.dev	2.9.0-snapshot.20240507.12777.1.v3380fa16		243e6176f45dbfd612dd05f89e3c9747d725bfbd
com.daml	test-common-upgrade-tests-java-1.0.0-1.dev	2.9.0-snapshot.20240508.12778.0.vab9f5c77		41e90f5f2fe779172cf7a7ac7bdb6ede444da4c2
com.daml	test-common-upgrade-tests-java-1.0.0-1.dev	2.9.0-snapshot.20240508.12778.1.vab9f5c77		46b58d986a0f021b6d299fdf5febf90b9441336c
com.daml	test-common-upgrade-tests-java-1.0.0-1.dev	2.9.0-snapshot.20240516.12789.0.vf1365c67		208698f65b2c5d87dd2ee4735a8433e8f89ee3db
com.daml	test-common-upgrade-tests-java-1.0.0-1.dev	2.9.0-snapshot.20240516.12792.0.v7ffc096f		c5f733af8f93fd9353fd18fb13f889a836b28297
com.daml	test-common-upgrade-tests-java-1.0.0-1.dev	2.9.0-snapshot.20240522.12798.0.v8cf80272		f3eb42edb538118582644548484f6b90a50a5237
com.daml	test-common-upgrade-tests-java-1.0.0-1.dev	2.9.0-snapshot.20240523.12801.0.vde87fd3d		d7c18094bdc8554d079446dda36ae2ddcb046a0f
com.daml	test-common-upgrade-tests-java-1.0.0-1.dev	2.9.0-snapshot.20240523.12802.0.v2a592425		f3fd3294a993f79a8e17c014e2bec737f3e904f4
com.daml	test-common-upgrade-tests-java-1.0.0-1.dev	2.9.0-snapshot.20240524.12804.0.v95398f13		f75a5184b0bdc29a8cb5308061767d074283c385
com.daml	test-common-upgrade-tests-java-1.0.0-1.dev	2.9.0-snapshot.20240528.12807.0.v1a18b34d		78c14aca2c153cea89c035ce516595be78553d0e
com.daml	test-common-upgrade-tests-java-1.0.0-1.dev	2.9.0-snapshot.20240529.12810.0.v128d595b		178693d354e36d9b3289734d4bb03d09fcbe43a2
com.daml	test-common-upgrade-tests-java-1.0.0-1.dev	2.9.0-snapshot.20240530.12814.0.vef26c3a2		4353f5b2322a1726aaba37de8fa020523f73c191
com.daml	test-common-upgrade-tests-java-1.0.0-1.dev	2.9.0-snapshot.20240531.12817.0.va67a4490		78bb21ca6808db57b5d82ebb7364f321e934bfa7
com.daml	test-common-upgrade-tests-java-1.0.0-1.dev	2.9.0-snapshot.20240603.12818.0.vad262e6d		593cbb7bc2b2ca4cf021aa94d95e404b0a22fc52
com.daml	test-common-upgrade-tests-java-1.0.0-1.dev	2.9.0-snapshot.20240603.12820.0.v98b65512		e6873b06af66fad807a3f10aa553a8ee344399f8
com.daml	test-common-upgrade-tests-java-1.0.0-1.dev	2.9.0-snapshot.20240604.12824.0.v0c170ce4		792db2a40438f454e1ae980424573b7bf4dce2f5
com.daml	test-common-upgrade-tests-java-1.0.0-1.dev	2.9.0-snapshot.20240605.12825.0.vd780ddbf		fbdfc2a678689d39fe6283647dc5ad14080055e1
com.daml	test-common-upgrade-tests-java-1.0.0-1.dev	2.9.0-snapshot.20240606.12826.0.v3d5f2a19		dab65545e04d15ec72e98efe8b19de83bb34a9b5
com.daml	test-common-upgrade-tests-java-1.0.0-1.dev	2.9.0-snapshot.20240607.12828.0.vb083c469		5645d9d28e79d1eff6b0108234d01a3b96bf3f5d
com.daml	test-common-upgrade-tests-java-1.0.0-1.dev	2.9.0-snapshot.20240610.12830.0.v6df66d98		1d47693b32f13c428d4d71117bc7c64e3c873b5b
com.daml	test-common-upgrade-tests-java-1.0.0-1.dev	2.9.0-snapshot.20240612.12831.0.va188d6bc		e8da7ad68b503389d7a12aeb77ea65c1b1ce0aff
com.daml	test-common-upgrade-tests-java-1.0.0-1.dev	2.9.0-snapshot.20240613.12837.0.v8ffbb4e0		dac8933187ebd08e9dc478e6c1a65bf7abfc3ad4
com.daml	test-common-upgrade-tests-java-1.0.0-1.dev	2.9.0-snapshot.20240614.12839.0.v7ace5543		b7327ec42ee96cd20202fec62423ae3845521939
com.daml	test-common-upgrade-tests-java-1.0.0-1.dev	2.9.0-snapshot.20240617.12845.0.v7b4f6e3c		bc6c4f7b162cb0275f65a62bd0816443f624bcd3
com.daml	test-common-upgrade-tests-java-1.0.0-1.dev	2.9.0-snapshot.20240617.12845.2.v7b4f6e3c		96e2a2e3b1f447a6d5832a74a2617324e8db5656
com.daml	test-common-upgrade-tests-java-1.0.0-1.dev	2.9.0-snapshot.20240618.12849.0.v80521fa1		a9e7ce1972a3925e7901f4d046440f4757efa2f0
com.daml	test-common-upgrade-tests-java-1.0.0-1.dev	2.9.0-snapshot.20240619.12850.0.v0cfddd39		61c18bf99fdcda8d93880af12b5ca15f8f4e452d
com.daml	test-common-upgrade-tests-java-1.0.0-1.dev	2.9.0-snapshot.20240619.12852.0.vfd0f2b57		038501701d88663429019734269308949e8683ad
com.daml	test-common-upgrade-tests-java-1.0.0-1.dev	2.9.0-snapshot.20240621.12855.0.ve17980f5		2d0b91c4efdb63257bdb730e5c2622a56d9c3ff6
com.daml	test-common-upgrade-tests-java-1.0.0-1.dev	2.9.0-snapshot.20240625.12857.0.v2aea6caf		248b40a205c1dfd94eae1d9a20610d685aebd292
com.daml	test-common-upgrade-tests-java-1.0.0-1.dev	2.9.0-snapshot.20240627.12859.1.v8721b34e		8f9630b7b8d6dc1d2ab7557e57f21e158b4494c6
com.daml	test-common-upgrade-tests-java-1.0.0-1.dev	2.9.1		3be2a92b443aba398c40858773e34b621a8cbb7a
com.daml	test-common-upgrade-tests-java-1.0.0-1.dev	2.9.1-snapshot.20240711.12867.0.vbde55381		16dc68116b904ba46744a83f83af4186f21eb809
com.daml	test-common-upgrade-tests-java-1.0.0-1.dev	2.9.1-snapshot.20240711.12868.0.v71f67ec0		5aa7f03605085445483b8b835a91203c3c37c308
com.daml	test-common-upgrade-tests-java-1.0.0-1.dev	2.9.2		cf1b0ec3b7e48472f2526ae06493a3cd0c9ec49f
com.daml	test-common-upgrade-tests-java-1.0.0-1.dev	2.9.3		9de5617dda8d48f1d14c352880e710b1f58dae43
com.daml	test-common-upgrade-tests-java-1.0.0-1.dev	2.9.4		9504937fb432c5d79898c579e5be1fb566689ea3
com.daml	test-common-upgrade-tests-java-1.0.0-1.dev	2.9.4-adhoc.20240729.12882.0.v4ee22923		ddc8eeca84088e1f552aa07368025331dd3dd565
com.daml	test-common-upgrade-tests-java-1.0.0-1.dev	2.9.4-snapshot.20240814.12888.0.vb3283a3f		f30ebcb97d6fcd6ab597934febef6dc75d30f10a
com.daml	test-common-upgrade-tests-java-1.0.0-1.dev	2.9.5		8ae7d004341f720ee1e07d95c2c4269d0aa0fca5
com.daml	test-common-upgrade-tests-java-1.0.0-1.dev	2.9.5-snapshot.20240823.12891.0.vee04b471		9ddc33686410cd8c815b3abad01e14d72dfb7b00
com.daml	test-common-upgrade-tests-java-1.0.0-1.dev	2.9.5-snapshot.20240923.12896.0.va7af1e18		221e853779831619b428f3292dbad72b2e4f2a71
com.daml	test-common-upgrade-tests-java-1.0.0-1.dev	2.9.6		f51c0e18023bff3f29ae4bc00894096b2c05e490
com.daml	test-common-upgrade-tests-java-1.0.0-1.dev	2.9.6-snapshot.20241030.12898.0.v1e848e2c		593778b23e9a0b97b3cd9276d3730a8f56ad72ee
com.daml	test-common-upgrade-tests-java-1.0.0-1.dev	2.9.7		c1a9e19d3329410eac099508acbcec1304f49470
com.dyuproject.protostuff	protostuff-compiler	1.0.0		6f45725ca7c56381ff4e50c9239f20eb25e270e3
com.dyuproject.protostuff	protostuff-compiler	1.0.1		057cdcdac69640e1e8e959cd97c4854e913f1aa6
com.dyuproject.protostuff	protostuff-compiler	1.0.10		a3009bc058baa020e79b3debef405694960d549c
com.dyuproject.protostuff	protostuff-compiler	1.0.11		5dcf0806c088a03292cca7b19d50c66dc48a204e
com.dyuproject.protostuff	protostuff-compiler	1.0.12		9a8d63f5b770118efdfc35c711ff7684714944c2
com.dyuproject.protostuff	protostuff-compiler	1.0.2		c5f53153af5d040f50c52caccffb413d2de821e9
com.dyuproject.protostuff	protostuff-compiler	1.0.3		9c013513d7bf970c72dee8a347d34a836aaf21fa
com.dyuproject.protostuff	protostuff-compiler	1.0.4		84187c0bac5434a306c750d4d3e5e5f616da1c34
com.dyuproject.protostuff	protostuff-compiler	1.0.5		46b3879f61c9840ba071ef5e6c2b5fc99ea5f692
com.dyuproject.protostuff	protostuff-compiler	1.0.6		7ad513ad0f98f6d1ab2df2ca771a5d03276e61a3
com.dyuproject.protostuff	protostuff-compiler	1.0.7		d782369762e6a30869d39c2a01a1f58dcea265dd
com.dyuproject.protostuff	protostuff-compiler	1.0.8		ac42dcf72ebbcf65a43c154188481237ba2d81ac
com.dyuproject.protostuff	protostuff-compiler	1.0.9		320f12896134fc27c59374dc69ef4c9e8c17f75c
com.fleeksoft.io	uri-android	0.0.2		N/A
com.fleeksoft.io	uri-android	0.0.3		N/A
com.fleeksoft.io	uri-android	0.0.4		N/A
com.garmin	fit	21.120.0		b8dc5300ea9de6d18301b1459d6a229eec09c1db
com.garmin	fit	21.120.1		c78e3ee8e5f449dfaedf4d74b49ec78155115fa5
com.garmin	fit	21.120.2		22332dcd64d416a4b62192e7530c21c75b8cc37f
com.garmin	fit	21.126.0		d7d86d67c9694bf80e129f8f4fc9fa055b18b99b
com.garmin	fit	21.133.0		64cfcc62e044a7a6b1144bb9247babff84a8e618
com.garmin	fit	21.135.0		fe087145eac927c6fbec10d22a01e9777883d2b1
com.garmin	fit	21.141.0		218e4191fd65c7315cb2e0ff887ed9b80c7533c6
com.garmin	fit	21.158.0		010305c302c009cf1f2d9d2fdc45aceed1c2925b
com.gdxsoft.ffmpeg	ffmpeg-utils	1.0.0		710c36cbe6a96ef04bccc73fbe95ea09fe1770ae
com.gdxsoft.ffmpeg	ffmpeg-utils	1.0.1		15dc010689ac1a5663e4c9cc05cbd4d412ab18a8
com.github.EmergentOrder	onnx-scala-program-generator_2.12	0.2.0		06dec1acfdff82f87484cad4ecc6ce484ca7a6d5
com.github.EmergentOrder	onnx-scala-program-generator_2.12	v0.1.0		b9638267291073174182408bce842ee9bb290089
com.github.bolthelmet	mockito-sugar-rush_2.10	1.1		1bade6022199cfaec04d7f7bb9401e5afbb53484
com.github.bolthelmet	mockito-sugar-rush_2.10	1.3.0		338919aa8f1fdc1d1b3c8cd143757582904c2c8a
com.github.gestalt-config	gestalt-kodein-di	0.10.0		e6b7890fd51ccaa93638557d75478daf69d6408d
com.github.gestalt-config	gestalt-kodein-di	0.10.1		72a88ba250b37425f68c187e97932a4340925ce6
com.github.gestalt-config	gestalt-kodein-di	0.10.2		22cfb03ed5349d08ab649cfe9875b79c7c180cf8
com.github.gestalt-config	gestalt-kodein-di	0.11.0		087ca92233b3fa25c70d8e79d091161e2b6ef5de
com.github.gestalt-config	gestalt-kodein-di	0.12.0		69e21c77a260f39a3c484ed28105811a1a2b6a37
com.github.gestalt-config	gestalt-kodein-di	0.13.0		37cda24df42237364a14dffc22c503d53aaa239f
com.github.gestalt-config	gestalt-kodein-di	0.14.0		6d5e485862de7dadc8baecb4081f5a8782c56b12
com.github.gestalt-config	gestalt-kodein-di	0.14.1		d0bfb5458a88e5e07c3b436ea525a5e5f26aa01b
com.github.gestalt-config	gestalt-kodein-di	0.15.0		a00a7c5264e6106d0580258177ec2a74471b79c6
com.github.gestalt-config	gestalt-kodein-di	0.15.0-rc-1		89fab4cd22530e5cd7dec520b2d57812347c3f8a
com.github.gestalt-config	gestalt-kodein-di	0.15.0-rc-2		82250beef81e81695a565c7bf992869c690ca872
com.github.gestalt-config	gestalt-kodein-di	0.16.0		e250a0eb28048392769b43f01d00838e52ddedf0
com.github.gestalt-config	gestalt-kodein-di	0.16.1		cc9fcab0f061e77259198cd06637ffb19fad17bf
com.github.gestalt-config	gestalt-kodein-di	0.16.2		fa9bff2a57c1fd900f38caf3303f83fdfbad8b0c
com.github.gestalt-config	gestalt-kodein-di	0.16.3		c6ac719af5a4a2e94e325dc111eb03df48f2d3a3
com.github.gestalt-config	gestalt-kodein-di	0.16.4		09a41e93d15f7ce3231efb6a6ee3a9ba10a87bce
com.github.gestalt-config	gestalt-kodein-di	0.16.5		972b0989503806ef22cb02fec3f516f86b71e57b
com.github.gestalt-config	gestalt-kodein-di	0.16.6		76be589eb21aed1ebbc56d8bdbec306078a7f846
com.github.gestalt-config	gestalt-kodein-di	0.17.0		ac363ca53676bacb3f8e5d34bdad1afc9d35a790
com.github.gestalt-config	gestalt-kodein-di	0.18.0		7f17254497326cabad7721b05640c1ea6592ccb5
com.github.gestalt-config	gestalt-kodein-di	0.19.0		e01b9b07fcb8428ce1d8e7d73799a72617cd2f70
com.github.gestalt-config	gestalt-kodein-di	0.20.0		964e077249ff3c5fafa14df351a56fa897eaf867
com.github.gestalt-config	gestalt-kodein-di	0.20.1		7768fcfcd288795a4e83ca8a964161a8cbd4f518
com.github.gestalt-config	gestalt-kodein-di	0.20.2		48d6efef053c2b99868a98c99c0173f372984958
com.github.gestalt-config	gestalt-kodein-di	0.20.3		6d207f392202c56b1f9e10dbcd46958782d9a6c2
com.github.gestalt-config	gestalt-kodein-di	0.20.4		33f91155cbe545fb9b8bd41ca2e23fecb38221b6
com.github.gestalt-config	gestalt-kodein-di	0.20.5		a374e6fa2a3b3781cff286f8cb9f05db05c64310
com.github.gestalt-config	gestalt-kodein-di	0.20.6		3cf365adf23d3040231880d647ce2f2ec9e4186d
com.github.gestalt-config	gestalt-kodein-di	0.21.0		2037f4b3c9811d0d0f1714e3839a4d8c619ffaec
com.github.gestalt-config	gestalt-kodein-di	0.21.1		fd1f0719a7378b36ab4c4744149a27fb3bbe1d47
com.github.gestalt-config	gestalt-kodein-di	0.22.0		b9ec2d5af7cc579cd1430993420c0122f4484f07
com.github.gestalt-config	gestalt-kodein-di	0.22.1		d1696ae18f85f04d6b04fa82fc6a7a49ac114258
com.github.gestalt-config	gestalt-kodein-di	0.23.0		d0803367b08c2da9c9aa02c0c64b2b70afdcc328
com.github.gestalt-config	gestalt-kodein-di	0.23.1		d425f1074c9b9f14f3bbb908c0bbecb31101de1f
com.github.gestalt-config	gestalt-kodein-di	0.23.2		e566252f94a6abfeb4522d3a98334b896121bb87
com.github.gestalt-config	gestalt-kodein-di	0.23.3		406301827d8381cb69a2f57e0e52d890a219ef62
