app.cash.redwood	redwood-compose-testing-js	0.3.0		N/A
org.infinispan	infinispan-remote-query-client	13.0.22.Final		1041205ee407ac9d41f96348a2e4f6f9e11bd983
org.infinispan	infinispan-remote-query-client	13.0.3.Final		e7b5dfd4c290c8cdafb7d91065ba7f58a9079333
org.infinispan	infinispan-remote-query-client	13.0.4.Final		ac917e1fc586b8d6e91def9ff8e774d18657adfc
org.infinispan	infinispan-remote-query-client	13.0.5.Final		ceb7beadf669b5f32c0dbc2b7c1b0365e5cfd6d9
org.infinispan	infinispan-remote-query-client	13.0.6.Final		c0320f49c3ea24212dfc8472ebdb3ad2d1ad615d
org.infinispan	infinispan-remote-query-client	13.0.7.Final		7188c42931206dba4d7db91b44215ab582970981
org.infinispan	infinispan-remote-query-client	13.0.8.Final		13320c8f439c6b5fbf5c0938c83f71a0abe49127
org.infinispan	infinispan-remote-query-client	13.0.9.Final		e3d5e2d638350948f0c238ea9c27cff341614f4a
org.infinispan	infinispan-remote-query-client	14.0.0.CR1		cc14c8dfa036bbb348c92a77f2fdcc104f40f4bd
org.infinispan	infinispan-remote-query-client	14.0.0.CR2		95f60ce260ae51103622902848a4d11c210a05ad
org.infinispan	infinispan-remote-query-client	14.0.0.Dev01		6cc0294ce120df343d4d7bd75a3af29cf65b6ed0
org.infinispan	infinispan-remote-query-client	14.0.0.Dev02		cc979353df12e7799e50e748655862da23945caf
org.infinispan	infinispan-remote-query-client	14.0.0.Dev03		d9eec3b285e6d9b76ef8467274cbcb3114d6c51b
org.infinispan	infinispan-remote-query-client	14.0.0.Dev04		3c231b8ec1248dba69bd6f605ad9d7588e2334b4
org.infinispan	infinispan-remote-query-client	14.0.0.Final		c2fe2a1206c59152228c34b28c1a3e926d4636e9
org.infinispan	infinispan-remote-query-client	14.0.1.Final		8afd2a09fe56a16a310f19cefa416573050fbbf2
org.infinispan	infinispan-remote-query-client	14.0.10.Final		bef2325bb5d604fef9f249f1fe5e672f049b9501
org.infinispan	infinispan-remote-query-client	14.0.11.Final		dbf7fc2f49091a06324ae60adb255db637236cd8
org.infinispan	infinispan-remote-query-client	14.0.12.Final		2c09ddc8fcf69d80e608930b7bccd93a85e559dc
org.infinispan	infinispan-remote-query-client	14.0.13.Final		7bb902fcc7c47b97a64f53098e0ba12a2948e65e
org.infinispan	infinispan-remote-query-client	14.0.14.Final		40c26a67755e5e96192895af364e3c920689e851
org.infinispan	infinispan-remote-query-client	14.0.15.Final		bc3deecf0e760bb9b227fdcb18c3adf19ae4284c
org.infinispan	infinispan-remote-query-client	14.0.16.Final		cc0651eeba093ad4689e3910ef3d57754e4b9918
org.infinispan	infinispan-remote-query-client	14.0.17.Final		5b38a387ad5ac4f204cfe2ea484efe1b751366cc
org.infinispan	infinispan-remote-query-client	14.0.18.Final		b02e85b3fff68158c0f7ef91f437622b986fdfb2
org.infinispan	infinispan-remote-query-client	14.0.19.Final		79c8d4f158e74cdb6c1709f39ea852d25d595ea1
org.infinispan	infinispan-remote-query-client	14.0.2.Final		6550542ef015eb81d4296db9ce9937fed6e2be94
org.infinispan	infinispan-remote-query-client	14.0.20.Final		d9062028626055363f2b8ce34ccc22f0bb0775e7
org.infinispan	infinispan-remote-query-client	14.0.21.Final		803c6315483b9a38ccd96ab938eb9f379fbabb7b
org.infinispan	infinispan-remote-query-client	14.0.22.Final		79356a2e24a8f7ab7bf8f7b77481ff6c99300de2
org.infinispan	infinispan-remote-query-client	14.0.23.Final		fb43b52e7ac391b5bb01e295fbacd31385d93bae
org.infinispan	infinispan-remote-query-client	14.0.24.Final		8f2a76e546cd05307bb80818b2ecae17bb26eb49
org.infinispan	infinispan-remote-query-client	14.0.25.Final		aaa47750b188ec740d2ae493db234dc0b0eefcbb
org.infinispan	infinispan-remote-query-client	14.0.26.Final		f443704f2b3493384913d46b050515cc06e99ccb
org.infinispan	infinispan-remote-query-client	14.0.27.Final		e3ff5c4c123abe1d8a7c99db06a55e4a89ae8c79
org.infinispan	infinispan-remote-query-client	14.0.28.Final		20a0119225dac665abbc11e76f09d5d1ecaba9ef
org.infinispan	infinispan-remote-query-client	14.0.29.Final		1c7bcc9e794330d6680443e61a1a66dce55098df
org.infinispan	infinispan-remote-query-client	14.0.3.Final		f96f6cd7779b038ad7704d88abf8345afe4ae03d
org.infinispan	infinispan-remote-query-client	14.0.30.Final		a05bb16ca15adfbc304aface5c6c3240b7244229
org.infinispan	infinispan-remote-query-client	14.0.31.Final		68de10c99cc5c8cdeabb990574d4aa202568a56a
org.infinispan	infinispan-remote-query-client	14.0.32.Final		c8a7055a1e08d135e5ccd03a038c14fae3b2b8a7
org.infinispan	infinispan-remote-query-client	14.0.33.Final		33f42512e4a7ae5af5ef24e330b2e3e4991c822b
org.infinispan	infinispan-remote-query-client	14.0.34.Final		4f255789c8a2fdcfafde72aa16c376169ac98f07
org.infinispan	infinispan-remote-query-client	14.0.4.Final		dd7a47a1970b0a15f54435e63fd63c11c133a94c
org.infinispan	infinispan-remote-query-client	14.0.5.Final		098c8469d455a0a0a0d79c241951f5df5bdf10cc
org.infinispan	infinispan-remote-query-client	14.0.6.Final		eb0bde60660afd7897af84db1d53d3fa7a9d0498
org.infinispan	infinispan-remote-query-client	14.0.7.Final		c6e8aeda25bf60652bc8f3b08fc7af028d332124
org.infinispan	infinispan-remote-query-client	14.0.8.Final		9a8bc4fc18137c504382023ec107ebef17798e89
org.infinispan	infinispan-remote-query-client	14.0.9.Final		e8fcd0f4e89555824818e3000f04bba3e5bbf527
org.infinispan	infinispan-remote-query-client	15.0.0.CR1		01db9ceac0f7ab21e094c0a1b863aaff603e749f
org.infinispan	infinispan-remote-query-client	15.0.0.Dev01		b451c07cacbdc4131f434cdd42846810c53843d9
org.infinispan	infinispan-remote-query-client	15.0.0.Dev02		d2e45b829a124f25d9d2fe2f4d3a12dd328b30ac
org.infinispan	infinispan-remote-query-client	15.0.0.Dev03		6754bb45a0ee7afee5e4847654445907c6ea779e
org.infinispan	infinispan-remote-query-client	15.0.0.Dev04		54b4531bf7911e0cfcbd6f4d20dba6aa7425985d
org.infinispan	infinispan-remote-query-client	15.0.0.Dev05		af59fa485c75bd27f88d53b0a941cc85ea10b695
org.infinispan	infinispan-remote-query-client	15.0.0.Dev06		2880cff90c98de53d7be5679b8a2c4692c10773d
org.infinispan	infinispan-remote-query-client	15.0.0.Dev07		13a56a84381f7713ad52c09dae96b2fae034a0a8
org.infinispan	infinispan-remote-query-client	15.0.0.Dev08		4a6d1a69ca54aa535f0e59e2ffeeb3efa22a2505
org.infinispan	infinispan-remote-query-client	15.0.0.Dev09		3dd07adb1ef61ab88cb2495ca4475f2c51d94643
org.infinispan	infinispan-remote-query-client	15.0.0.Dev10		c98fae394e3bc9987305da891a24eb176a89bbbb
org.infinispan	infinispan-remote-query-client	15.0.0.Final		70532e6fe570301d5d59cdda6860f7ca11eb1f64
org.infinispan	infinispan-remote-query-client	15.0.1.Final		36d5a37b0538dfdc5c93da1c02c8a54239a4887e
org.infinispan	infinispan-remote-query-client	15.0.10.Final		7df2ba511cbe1dd702f1ecb2dd9013860507bb7b
org.infinispan	infinispan-remote-query-client	15.0.11.Final		86be585115e89ec1a4f7c551ba5de4b2dc85f95c
org.infinispan	infinispan-remote-query-client	15.0.12.Final		dfb4e8635780d9edb2db05b1116252c9567f646b
org.infinispan	infinispan-remote-query-client	15.0.13.Final		241ff74e7bbeacd00cd551451154faf2178b5381
org.infinispan	infinispan-remote-query-client	15.0.14.Final		270ebdfa0fd6e8d948b268c12e91094eb9ee2c46
org.infinispan	infinispan-remote-query-client	15.0.2.Final		eccfd77bbde3eb78f2a7cdfd00170a6f4777abde
org.infinispan	infinispan-remote-query-client	15.0.3.Final		b6238d553339dc99329785b16aa99feb1f9f2312
org.infinispan	infinispan-remote-query-client	15.0.4.Final		8be8bba9979531acb133a05d00a3ebe23fdb8f4b
org.infinispan	infinispan-remote-query-client	15.0.5.Final		79e33b17f13afcee6da37b12d7cc68558e55128f
org.infinispan	infinispan-remote-query-client	15.0.6.Final		5b55c691f606af1ed13fceeaf837c62fb2af1ad0
org.infinispan	infinispan-remote-query-client	15.0.7.Final		2ba9442c8112146ab61b5c3db1b1bdeb6c257b1c
org.infinispan	infinispan-remote-query-client	15.0.8.Final		8e151131b9cdc204c9c3aabd535b0e10d1599f8d
org.infinispan	infinispan-remote-query-client	15.0.9.Final		2a80dace6bd06bb1d1d7b7ee274a78591422a87d
org.infinispan	infinispan-remote-query-client	15.1.0.Dev01		16f7a13a5093dcfb57b1b187fd0ad8a21d9a136d
org.infinispan	infinispan-remote-query-client	15.1.0.Dev02		3c1935cd22f2eeb8698e6c5e45dea556854eb4ad
org.infinispan	infinispan-remote-query-client	15.1.0.Dev03		7afdb68e70306318156a4081e524a45bb78280c6
org.infinispan	infinispan-remote-query-client	15.1.0.Dev04		a9ffc6bc1cd6a1332e04f7819740b55875049616
org.infinispan	infinispan-remote-query-client	15.1.0.Dev05		b28525d5c97f0db93d365bf47b5063e804b7f5fb
org.infinispan	infinispan-remote-query-client	15.1.0.Final		e475e59fb20b85e2847e053d0376331e276eb928
org.infinispan	infinispan-remote-query-client	15.1.1.Final		af41b6502cfcbd466c186271e2d78491343521d5
org.infinispan	infinispan-remote-query-client	15.1.2.Final		29ba7e1c7a999e7980288ee9d9888c80e203764d
org.infinispan	infinispan-remote-query-client	15.1.3.Final		4338f964fe7ab84b889c18d356ee08ae45ac9715
org.infinispan	infinispan-remote-query-client	15.1.4.Final		0f6b1ea88ade83475be0ecf6aad6d6c16e84776e
org.infinispan	infinispan-remote-query-client	15.1.5.Final		7dd55644299f0dd79a26cd304acd33592312a4d5
org.infinispan	infinispan-remote-query-client	15.1.6.Final		52bed1ee651af806739de9f965a1853cff7b5559
org.infinispan	infinispan-remote-query-client	15.1.7.Final		ffba7b3d832c269e06cf434edebe0a41d404dc2a
org.infinispan	infinispan-remote-query-client	15.2.0.Dev01		e0bd52dfbb2f962764c4d1df178395023722560e
org.infinispan	infinispan-remote-query-client	15.2.0.Dev02		687d97f82c4fff8092a7cbbd3a7162fd2d047249
org.infinispan	infinispan-remote-query-client	15.2.0.Dev03		349c4131cbf18b9248c8cc1f430ffcf3f4061d91
org.infinispan	infinispan-remote-query-client	15.2.0.Final		9a361798f5528bd934a891f257a1c60e9fafada1
org.infinispan	infinispan-remote-query-client	15.2.1.Final		14150403e5afa8165866197067e9e29abec6d74f
org.infinispan	infinispan-remote-query-client	6.0.0.Alpha4		f1f6c4cfafd2fb5ed375df97cf1c4bbdeabe437e
org.infinispan	infinispan-remote-query-client	6.0.0.Beta1		b25253105bcc57a7430c38d74111cb6df50d454f
org.infinispan	infinispan-remote-query-client	6.0.0.Beta2		db58f4846c4efa43814955d619bb6453d47abaac
org.infinispan	infinispan-remote-query-client	6.0.0.CR1		fd32805caa2e5c98f471d776d16acfff479fc9cd
org.infinispan	infinispan-remote-query-client	6.0.0.Final		284cb73098fc4631d2ad3ad996c3e71131d2f761
org.infinispan	infinispan-remote-query-client	6.0.1.Final		159e2746d7a13070a54fe2be57293cc01ac98cf9
org.infinispan	infinispan-remote-query-client	6.0.2.Final		5e1a6bbaf0212899d7e52a2b57a0b08f9d692d69
org.infinispan	infinispan-remote-query-client	7.0.0.Alpha1		816d3c9debb100af68b9c87db46fe3c7a9c43520
org.infinispan	infinispan-remote-query-client	7.0.0.Alpha2		42b818c573bae1c24b6a13ec0f991f0631b2b62d
org.infinispan	infinispan-remote-query-client	7.0.0.Alpha3		39147a8b95c83d1ec84f94fc08b7eaa83edc91c4
org.infinispan	infinispan-remote-query-client	7.0.0.Alpha4		13d8ac181d0b5e086d1fac2b37898b7409413d63
org.infinispan	infinispan-remote-query-client	7.0.0.Alpha5		732827d8ede52baad8978ef8326f6bba0bbd6e43
org.infinispan	infinispan-remote-query-client	7.0.0.Beta1		c549f1034bd59dcb98a2045728c689b8dca34b9e
org.infinispan	infinispan-remote-query-client	7.0.0.Beta2		8c1a3761da66e47210294b394850f15bd76a4e7d
org.infinispan	infinispan-remote-query-client	7.0.0.CR1		fe10ab2015123d3246399923be7d330f6ba11bde
org.infinispan	infinispan-remote-query-client	7.0.0.CR2		a8697674cbe128c22c08d08e52f41b7e57d140a7
org.infinispan	infinispan-remote-query-client	7.0.0.Final		dbef2c2204a3454b04cb86e30c4815c1073f92cb
org.infinispan	infinispan-remote-query-client	7.0.1.Final		73fcc23394dd34e637f4bcea61160f7de36786d8
org.infinispan	infinispan-remote-query-client	7.0.2.Final		dba4a250282596aa9f741c6b4189e1116df92892
org.infinispan	infinispan-remote-query-client	7.0.3.Final		59315685a6db337f9aec4e9398ded046e780dbe1
org.infinispan	infinispan-remote-query-client	7.1.0.Alpha1		16bdd4de7450b5ccc433db01eebb0ca0c058e9b1
org.infinispan	infinispan-remote-query-client	7.1.0.Beta1		b574dce78833e56444817c7a4e19981e2de31bcf
org.infinispan	infinispan-remote-query-client	7.1.0.CR1		55f9e544f97495befa6cdbcf24b4954471612f6b
org.infinispan	infinispan-remote-query-client	7.1.0.CR2		fff0f6bf342297df42a9d389fdb5f2d55f868e7f
org.infinispan	infinispan-remote-query-client	7.1.0.Final		3fce97b7467679131ef0a247737dee71b062d03d
org.infinispan	infinispan-remote-query-client	7.1.1.Final		f517693ab4dbb54ebb6c9e8766ad81a59c80808a
org.infinispan	infinispan-remote-query-client	7.2.0.Alpha1		3adb769b6b68c9a0a93011b395dff6e14b232306
org.infinispan	infinispan-remote-query-client	7.2.0.Beta1		b561938dec698637373bea958a359011f7a5f34f
org.infinispan	infinispan-remote-query-client	7.2.0.Beta2		7a6879ea02f8646172fca902e7528d08725e4e4e
org.infinispan	infinispan-remote-query-client	7.2.0.CR1		86c8364641b256cc97a429ca029266fea5748bf5
org.infinispan	infinispan-remote-query-client	7.2.0.Final		ade4b9389b81ab69a0a75b101cf4273c8bc8bd83
org.infinispan	infinispan-remote-query-client	7.2.1.Final		cf9b76bf75f1b1e90ae8d999049f642bfdb5bc25
org.infinispan	infinispan-remote-query-client	7.2.2.Final		b84871115d7dca510a1cc00f129163c2a8ae5d92
org.infinispan	infinispan-remote-query-client	7.2.3.Final		4621570ffe333895eb1ada86f0e3795f2620197d
org.infinispan	infinispan-remote-query-client	7.2.4.Final		9c99311ce0209407eaacf4922438fea951a98519
org.infinispan	infinispan-remote-query-client	7.2.5.Final		d6360e10a9f740e1eb6a2e7396fd78d55047ab36
org.infinispan	infinispan-remote-query-client	8.0.0.Alpha1		798ca0aa8ec8c3a07c7121c0c1e5e798d247a7e1
org.infinispan	infinispan-remote-query-client	8.0.0.Alpha2		37be71c912e30c740246ea8cfc7e1d84fd582d60
org.infinispan	infinispan-remote-query-client	8.0.0.Beta1		d7e61022d78dc99c779f3e79f9f32f582e7bda70
org.infinispan	infinispan-remote-query-client	8.0.0.Beta2		b0775c9eb82716c99fef462cba18e5ff24409702
org.infinispan	infinispan-remote-query-client	8.0.0.Beta3		127ba78469f625caba970fcd12f53fe7c49b5b65
org.infinispan	infinispan-remote-query-client	8.0.0.CR1		ae1d28f086d3f1977a2305d12022499d99fdd0da
org.infinispan	infinispan-remote-query-client	8.0.0.Final		ad23a0509cbff3e5c598d54a62dbd9185c6e7d15
org.infinispan	infinispan-remote-query-client	8.0.1.Final		a0dcb9998d54950952664ec744e67aeaf0194f03
org.infinispan	infinispan-remote-query-client	8.0.2.Final		05408c5ab1a657e67677912ff37abe4824b67fcf
org.infinispan	infinispan-remote-query-client	8.1.0.Alpha1		b98e08c085bb202325c845fa542737470d9b120d
org.infinispan	infinispan-remote-query-client	8.1.0.Alpha2		12f06050e1bba7afe622fdc2a5fd941e9ca0268d
org.infinispan	infinispan-remote-query-client	8.1.0.Beta1		128de4feb779bf3772dec8944ab3e39f9ca20e5e
org.infinispan	infinispan-remote-query-client	8.1.0.CR1		6fd5a962a32d642fa9624eae647c70b4e3cbb2bd
org.infinispan	infinispan-remote-query-client	8.1.0.Final		f88a0939344f252a2d2d30b4ed9723cf04ec3145
org.infinispan	infinispan-remote-query-client	8.1.1.Final		6a521cae67d2b65032e9aeeaa985c1a9f87edb07
org.infinispan	infinispan-remote-query-client	8.1.2.Final		b634d58c1f02aa389255bb76fd25aaeae899de8b
org.infinispan	infinispan-remote-query-client	8.1.3.Final		fd59e972277903af23a468e855fdcd07671e6884
org.infinispan	infinispan-remote-query-client	8.1.4.Final		00583f90466e68918241263b6382905bd33a6471
org.infinispan	infinispan-remote-query-client	8.1.5.Final		8177dabc77dd0d64f1f131835fa9403d17088db9
org.infinispan	infinispan-remote-query-client	8.1.6.Final		cc48f1db828c6adb927f0f088af7c9ca2fe09e59
org.infinispan	infinispan-remote-query-client	8.1.7.Final		aa7c4ab9b96e01e4bcae0b4119c4ec2a262d4856
org.infinispan	infinispan-remote-query-client	8.1.8.Final		8ac2600f8496ed4dd1700dfe1d05c423bf8d471f
org.infinispan	infinispan-remote-query-client	8.1.9.Final		2e5c4457e2d7d9335a2939c3a9f185b562c1ec09
org.infinispan	infinispan-remote-query-client	8.2.0.Beta1		40ee5aff2a4ba204a9919b964aa652fd35b8eb1a
org.infinispan	infinispan-remote-query-client	8.2.0.Beta2		d4668a8a734273e4d2efd3dd78b06b38f46a0234
org.infinispan	infinispan-remote-query-client	8.2.0.CR1		e61981c83e08d0bdf2d252b7e11f0dcf6514c914
org.infinispan	infinispan-remote-query-client	8.2.0.Final		d0441b195b61ede26ec92e107fa0041c104c0441
org.infinispan	infinispan-remote-query-client	8.2.1.Final		120d86d0576af9d568961b4e400696af416b9450
org.infinispan	infinispan-remote-query-client	8.2.10.Final		77947e5bb463ddd6bfe640e982c996e9bd1e3f8f
org.infinispan	infinispan-remote-query-client	8.2.11.Final		a231961d13d5703cb407f41ea2f31c28ec90e68a
org.infinispan	infinispan-remote-query-client	8.2.12.Final		01784912c024cbf74d88f33d4786108027969ce6
org.infinispan	infinispan-remote-query-client	8.2.2.Final		8189e73977058efb06eae2fd3eb7b0a605f0b1bb
org.infinispan	infinispan-remote-query-client	8.2.3.Final		da3375d27f3c14d6a3e245c5065350f50aa1eea2
org.infinispan	infinispan-remote-query-client	8.2.4.Final		c09af6b42fa7469102f809a46dbd03ea3902ec2f
org.infinispan	infinispan-remote-query-client	8.2.5.Final		2f5b70e567152c6ffaa3f6f78996c214c6c70446
org.infinispan	infinispan-remote-query-client	8.2.6.Final		6b12cd887eede71e6fc2399bf76945e5534c20f8
org.infinispan	infinispan-remote-query-client	8.2.7.Final		d37da2f9d7872cfb0dda5eb25a178000279bf5f4
org.infinispan	infinispan-remote-query-client	8.2.8.Final		fdb1d5c47d2092676afcef1b7654f22f216d49f3
org.infinispan	infinispan-remote-query-client	9.0.0.Alpha1		7ee130f86c4d67198a7087dbc38a04fa850d58c6
org.infinispan	infinispan-remote-query-client	9.0.0.Alpha2		62c19c7c1b97ce86a627fbe75a5cc17566e91ae6
org.infinispan	infinispan-remote-query-client	9.0.0.Alpha3		afdb5edd90dda1696da57a05d6dd20e69b323d77
org.infinispan	infinispan-remote-query-client	9.0.0.Alpha4		8c8f948adf135ee5e4d1bd8a176e7da976436a63
org.infinispan	infinispan-remote-query-client	9.0.0.Beta1		fae06422f289eb260fb9be0fda56bd1678742359
org.infinispan	infinispan-remote-query-client	9.0.0.Beta2		1f8b42bcb640e878069cfcf4b28609977e9bbd0e
org.infinispan	infinispan-remote-query-client	9.0.0.CR1		c6191704471ccb0dc21320ab2d190b5d12f29bd1
org.infinispan	infinispan-remote-query-client	9.0.0.CR2		21d70d516b9801f20caa64a9187e1f417d1e32bf
org.infinispan	infinispan-remote-query-client	9.0.0.CR3		a0dc9d59144292d4331ca05193e7717cb55f54cc
org.infinispan	infinispan-remote-query-client	9.0.0.CR4		2f61aea1da77fcbe4bb967a14f580151f57c1394
org.infinispan	infinispan-remote-query-client	9.0.0.Final		aae626c96060d4e6aef7561c3caff575c858b04d
org.infinispan	infinispan-remote-query-client	9.0.1.Final		d723d591800bd551ec7658ffb6eaff91f62730e7
org.infinispan	infinispan-remote-query-client	9.0.2.Final		29051ca111919fad2e2ac58735ebb6ece152bd03
org.infinispan	infinispan-remote-query-client	9.0.3.Final		cf0c058dd33997613f50fe3e3c04c662b124ff9a
org.infinispan	infinispan-remote-query-client	9.1.0.Alpha1		2ada7c0f92dc118a09e8670dde464491699612f0
org.infinispan	infinispan-remote-query-client	9.1.0.Beta1		1ad5651b1f29806e088191f0947e385d1b7214c8
org.infinispan	infinispan-remote-query-client	9.1.0.CR1		a3151c1eca5a4472367781a35c4957ae133a3f09
org.infinispan	infinispan-remote-query-client	9.1.0.Final		b9725b4c429d65f61ed4acaf9cb0cdbf160aad65
org.infinispan	infinispan-remote-query-client	9.1.1.Final		4377870f2ab36c5b77515ce1f076b5a6a3fcae9c
org.infinispan	infinispan-remote-query-client	9.1.2.Final		793a0400143f32bdc3634845450183e72d4879c8
org.infinispan	infinispan-remote-query-client	9.1.3.Final		672fac57e2caa0fdcf8fde8dfd3b23b9a48c3e33
org.infinispan	infinispan-remote-query-client	9.1.4.Final		7703d22da431522e618e049ca2c51b337a7ef428
org.infinispan	infinispan-remote-query-client	9.1.5.Final		0c2fb7e99b2a389b259974dddbd4c499446c9276
org.infinispan	infinispan-remote-query-client	9.1.6.Final		e1ce1bc3ee7045f19872dd01e4aaae7fa69ec302
org.infinispan	infinispan-remote-query-client	9.1.7.Final		61eac397b373f32ae8c0694433a4e76ab0c14480
org.infinispan	infinispan-remote-query-client	9.2.0.Alpha1		a1746d803ee373268f266f90b3fb0f0e8bb0fceb
org.infinispan	infinispan-remote-query-client	9.2.0.Alpha2		ed650b93851cdd8e2589f240feedb921d479db52
org.infinispan	infinispan-remote-query-client	9.2.0.Beta1		0550990f8665235b20021b27a5ada983e5304ced
org.infinispan	infinispan-remote-query-client	9.2.0.Beta2		f9b75ed1310a37f87a6201d8e5b0e29b156f2a03
org.infinispan	infinispan-remote-query-client	9.2.0.CR1		3e6725532aecfc205d3f733a2beff9468ebd42ee
org.infinispan	infinispan-remote-query-client	9.2.0.CR2		ae71cc8150274ed2c8413d4a05bbf11861418d3b
org.infinispan	infinispan-remote-query-client	9.2.0.CR3		5a4b1ce63899d280ba63c7a84b8255855ad29b89
org.infinispan	infinispan-remote-query-client	9.2.0.Final		c830b352fc41cc4f69258f01e5f60f2541bba165
org.infinispan	infinispan-remote-query-client	9.2.1.Final		6edbd947f03fb189d6817116353f60c27a04d54a
org.infinispan	infinispan-remote-query-client	9.2.2.Final		1a5363b82485530fe1487530293f28b57aa8d6cf
org.infinispan	infinispan-remote-query-client	9.2.3.Final		9006eba88614c8e73c69045feca69a18cd5037f8
org.infinispan	infinispan-remote-query-client	9.2.4.Final		a8ddabc55a8715296089b7d4b7577655050a8412
org.infinispan	infinispan-remote-query-client	9.2.5.Final		27293f4dfc24566ee9c2d3e051c04e8ba9399e30
org.infinispan	infinispan-remote-query-client	9.3.0.Alpha1		490c4f763e07f164456fba036ba13873acb3dc8f
org.infinispan	infinispan-remote-query-client	9.3.0.Beta1		4bed383febbe3a3f46300dc8b173d8290f85770a
org.infinispan	infinispan-remote-query-client	9.3.0.CR1		ebecdccfb9ec10be442163a250d9a4d12d3b25b7
org.infinispan	infinispan-remote-query-client	9.3.0.Final		ae220cec59cdca4128dc739a8b4d57cbf593b79e
org.infinispan	infinispan-remote-query-client	9.3.1.Final		ce0b6527ac75b0a0f5da9fadf2ae51999e5fb486
org.infinispan	infinispan-remote-query-client	9.3.2.Final		f82d7b50647529e672a7f1af1f72f68c75b0de50
org.infinispan	infinispan-remote-query-client	9.3.3.Final		578b813c1bc3df84f9e63d89852dfee83cb8dbf3
org.infinispan	infinispan-remote-query-client	9.3.4.Final		3c65ea30e0a33ecab291babc4df4b6ca28205b90
org.infinispan	infinispan-remote-query-client	9.3.5.Final		e2ef5192c12f937db629f9ade9de48a199f045f0
org.infinispan	infinispan-remote-query-client	9.3.6.Final		8ffedf801b550d7bb35a9151e4c326c6333252db
org.infinispan	infinispan-remote-query-client	9.3.8.Final		a1d8907ab9445f108ab6c668a0d0759ac075c1a9
org.infinispan	infinispan-remote-query-client	9.3.9.Final		887dcd14e3c117b32b16a074e5b0e0f6e80d41ef
org.infinispan	infinispan-remote-query-client	9.4.0.Alpha1		6cb6893f89fe30bd36a2abd728795abc32f1c6b7
org.infinispan	infinispan-remote-query-client	9.4.0.Beta1		720258951a97113a388a3c9482035f844ae9641d
org.infinispan	infinispan-remote-query-client	9.4.0.CR1		d42d148fa9b4d1179b2b1daf751897364f8f85ae
org.infinispan	infinispan-remote-query-client	9.4.0.CR2		f7ec7857ad2ece0a635f8e91bcbd3eb7d6e2a932
org.infinispan	infinispan-remote-query-client	9.4.0.CR3		bceff9f35a66a1435916224992ac6b771d7ff522
org.infinispan	infinispan-remote-query-client	9.4.0.Final		cfc76383b91fd5902b931259d0c18c9dabfe6d9f
org.infinispan	infinispan-remote-query-client	9.4.1.Final		c22b85fb4100bbb48ffba4b899ab9fc5a84c64be
org.infinispan	infinispan-remote-query-client	9.4.10.Final		13e31ecd0f1ab9570722b141017d492dfced2a9f
org.infinispan	infinispan-remote-query-client	9.4.11.Final		9e919a763c275faa0ef4f1d68eb272fb72d3619e
org.infinispan	infinispan-remote-query-client	9.4.12.Final		4dd5405e401caa9f99e9a5af5fc05ae516cfd99a
org.infinispan	infinispan-remote-query-client	9.4.13.Final		ac24e3040feca13ed65163cde3cb250492d0555a
org.infinispan	infinispan-remote-query-client	9.4.14.Final		5bdfde5c8ff9bcb9f2e9a2a54a99fb9302d9903d
org.infinispan	infinispan-remote-query-client	9.4.15.Final		e66f5dec2bb41e26791ed4de2286010a68839416
org.infinispan	infinispan-remote-query-client	9.4.16.Final		03f3ba7da4a736390b74cae15c6c3ee8e6ce9bb8
org.infinispan	infinispan-remote-query-client	9.4.17.Final		ffe438d92fdd2448ff3990f8779b5949f80a880c
org.infinispan	infinispan-remote-query-client	9.4.18.Final		adf8ca38ca692c963a2c32f66c35f5431898e4c7
org.infinispan	infinispan-remote-query-client	9.4.19.Final		282255b151cf6d99f0d88f09981af15608e9111d
org.infinispan	infinispan-remote-query-client	9.4.2.Final		491b7a53e5e03d0998a62ad0eabac49dcef27946
org.infinispan	infinispan-remote-query-client	9.4.20.Final		7adf5d385403f3745c088bc30e9506d557c0e7d9
org.infinispan	infinispan-remote-query-client	9.4.21.Final		abc5ae30b664b19db9ac51b1bbbc7bfc06be0b8a
org.infinispan	infinispan-remote-query-client	9.4.22.Final		05375090548c0db8469f31b86a510763625555f6
org.infinispan	infinispan-remote-query-client	9.4.23.Final		7816ac3a291b3613b98365c17cd2f8ad5873cf91
org.infinispan	infinispan-remote-query-client	9.4.24.Final		0cc24defed0254ee7c7dc74ba50838cf5f1cda45
org.infinispan	infinispan-remote-query-client	9.4.3.Final		a20dc532bbeae27fccaa80a12aeffa891ef1e3bd
org.infinispan	infinispan-remote-query-client	9.4.4.Final		ecd1a7c1dd64c32e13d858801df712f661432383
org.infinispan	infinispan-remote-query-client	9.4.5.Final		91a8e25776f6d81f052f000287881e6917c13c6e
org.infinispan	infinispan-remote-query-client	9.4.6.Final		197e16570ce7477b51997f8007c53cb19d1e4a6f
org.infinispan	infinispan-remote-query-client	9.4.7.Final		b45e6d9e97ba6dd89af9d408ed6e21cc32f4de17
org.infinispan	infinispan-remote-query-client	9.4.8.Final		012ad77398d05cf87c6371df068d5c009a41efac
org.infinispan	infinispan-remote-query-client	9.4.9.Final		b780df591323ccd1132cc767debd52badf7fdc2a
org.kie.kogito.examples	dmn-tracing-quarkus	1.10.0.Final		2a53757dc30f4a2cd7a0f84913b3d40b6bd59824
