br.com.objectos.oss-java8	objectos-more-logging	1.0.0		c832dbf983d1d69867a5a9c99f6c34a864c2ce9b
org.milyn.edi.unedifact	d06a-aggregator	1.5		N/A
org.milyn.edi.unedifact	d06a-aggregator	1.5.1		N/A
org.milyn.edi.unedifact	d06a-aggregator	1.5.2		N/A
org.milyn.edi.unedifact	d06a-aggregator	1.6		N/A
org.milyn.edi.unedifact	d06a-aggregator	1.7.0		N/A
org.milyn.edi.unedifact	d06a-aggregator	1.7.1.0		N/A
org.mockito	mockito-subclass	4.10.0		52e60962a0eec67bfc5bcb5ae3a04c51f4589cc9
org.mockito	mockito-subclass	4.11.0		52e60962a0eec67bfc5bcb5ae3a04c51f4589cc9
org.mockito	mockito-subclass	5.0.0		52e60962a0eec67bfc5bcb5ae3a04c51f4589cc9
org.mockito	mockito-subclass	5.1.0		52e60962a0eec67bfc5bcb5ae3a04c51f4589cc9
org.mockito	mockito-subclass	5.1.1		52e60962a0eec67bfc5bcb5ae3a04c51f4589cc9
org.mockito	mockito-subclass	5.10.0		fb600177a19437fb739e49bb44150ba201816fff
org.mockito	mockito-subclass	5.11.0		fb600177a19437fb739e49bb44150ba201816fff
org.mockito	mockito-subclass	5.12.0		fb600177a19437fb739e49bb44150ba201816fff
org.mockito	mockito-subclass	5.13.0		fb600177a19437fb739e49bb44150ba201816fff
org.mockito	mockito-subclass	5.14.0		fb600177a19437fb739e49bb44150ba201816fff
org.mockito	mockito-subclass	5.14.1		fb600177a19437fb739e49bb44150ba201816fff
org.mockito	mockito-subclass	5.14.2		fb600177a19437fb739e49bb44150ba201816fff
org.mockito	mockito-subclass	5.15.2		8582d8f3dc816316b688fe3ee919e2dd4541208e
org.mockito	mockito-subclass	5.16.0		6d7ebf435f9857e28e9b9c8b513fdabfe0c33c2b
org.mockito	mockito-subclass	5.16.1		622024c4b9230a4821ff43a8fe94858954aae9af
org.mockito	mockito-subclass	5.17.0		ffcd4f73fbb734488348f164341db8646ad5311e
org.mockito	mockito-subclass	5.2.0		52e60962a0eec67bfc5bcb5ae3a04c51f4589cc9
org.mockito	mockito-subclass	5.3.0		52e60962a0eec67bfc5bcb5ae3a04c51f4589cc9
org.mockito	mockito-subclass	5.3.1		52e60962a0eec67bfc5bcb5ae3a04c51f4589cc9
org.mockito	mockito-subclass	5.4.0		52e60962a0eec67bfc5bcb5ae3a04c51f4589cc9
org.mockito	mockito-subclass	5.5.0		fb600177a19437fb739e49bb44150ba201816fff
org.mockito	mockito-subclass	5.6.0		fb600177a19437fb739e49bb44150ba201816fff
org.mockito	mockito-subclass	5.7.0		fb600177a19437fb739e49bb44150ba201816fff
org.mockito	mockito-subclass	5.8.0		fb600177a19437fb739e49bb44150ba201816fff
org.mockito	mockito-subclass	5.9.0		fb600177a19437fb739e49bb44150ba201816fff
org.mortbay.jetty	jetty-security	7.0.0.pre4		4e9bbf9ba0f79a1710b660de3cc47e8bbc483b48
org.mortbay.jetty	jetty-security	7.0.0.pre5		27241762d171a41d15afc24238fbe618af7e6850
org.mortbay.jetty	jetty-test-jaas	6.0.2		N/A
org.mortbay.jetty	jetty-test-jaas	6.1.0		N/A
org.mortbay.jetty	jetty-test-jaas	6.1.0pre0		N/A
org.mortbay.jetty	jetty-test-jaas	6.1.0pre1		N/A
org.mortbay.jetty	jetty-test-jaas	6.1.0pre2		N/A
org.mortbay.jetty	jetty-test-jaas	6.1.0pre3		N/A
org.mortbay.jetty	jetty-test-jaas	6.1.0rc0		N/A
org.mortbay.jetty	jetty-test-jaas	6.1.0rc1		N/A
org.mortbay.jetty	jetty-test-jaas	6.1.0rc2		N/A
org.mortbay.jetty	jetty-test-jaas	6.1.0rc3		N/A
org.mortbay.jetty	jetty-test-jaas	6.1.1		N/A
org.mortbay.jetty	jetty-test-jaas	6.1.10		N/A
org.mortbay.jetty	jetty-test-jaas	6.1.11		N/A
org.mortbay.jetty	jetty-test-jaas	6.1.12		N/A
org.mortbay.jetty	jetty-test-jaas	6.1.12.rc2		N/A
org.mortbay.jetty	jetty-test-jaas	6.1.12.rc3		N/A
org.mortbay.jetty	jetty-test-jaas	6.1.12.rc4		N/A
org.mortbay.jetty	jetty-test-jaas	6.1.12.rc5		N/A
org.mortbay.jetty	jetty-test-jaas	6.1.12rc1		N/A
org.mortbay.jetty	jetty-test-jaas	6.1.14		N/A
org.mortbay.jetty	jetty-test-jaas	6.1.15		N/A
org.mortbay.jetty	jetty-test-jaas	6.1.15.pre0		N/A
org.mortbay.jetty	jetty-test-jaas	6.1.15.rc2		N/A
org.mortbay.jetty	jetty-test-jaas	6.1.15.rc3		N/A
org.mortbay.jetty	jetty-test-jaas	6.1.15.rc4		N/A
org.mortbay.jetty	jetty-test-jaas	6.1.15.rc5		N/A
org.mortbay.jetty	jetty-test-jaas	6.1.16		N/A
org.mortbay.jetty	jetty-test-jaas	6.1.17		N/A
org.mortbay.jetty	jetty-test-jaas	6.1.18		N/A
org.mortbay.jetty	jetty-test-jaas	6.1.19		N/A
org.mortbay.jetty	jetty-test-jaas	6.1.1rc0		N/A
org.mortbay.jetty	jetty-test-jaas	6.1.1rc1		N/A
org.mortbay.jetty	jetty-test-jaas	6.1.2		N/A
org.mortbay.jetty	jetty-test-jaas	6.1.20		N/A
org.mortbay.jetty	jetty-test-jaas	6.1.21		N/A
org.mortbay.jetty	jetty-test-jaas	6.1.22		N/A
org.mortbay.jetty	jetty-test-jaas	6.1.23		N/A
org.mortbay.jetty	jetty-test-jaas	6.1.24		N/A
org.mortbay.jetty	jetty-test-jaas	6.1.25		N/A
org.mortbay.jetty	jetty-test-jaas	6.1.26		N/A
org.mortbay.jetty	jetty-test-jaas	6.1.26RC0		N/A
org.mortbay.jetty	jetty-test-jaas	6.1.2pre0		N/A
org.mortbay.jetty	jetty-test-jaas	6.1.2pre1		N/A
org.mortbay.jetty	jetty-test-jaas	6.1.2rc0		N/A
org.mortbay.jetty	jetty-test-jaas	6.1.2rc1		N/A
org.mortbay.jetty	jetty-test-jaas	6.1.2rc2		N/A
org.mortbay.jetty	jetty-test-jaas	6.1.2rc4		N/A
org.mortbay.jetty	jetty-test-jaas	6.1.2rc5		N/A
org.mortbay.jetty	jetty-test-jaas	6.1.3		N/A
org.mortbay.jetty	jetty-test-jaas	6.1.4		N/A
org.mortbay.jetty	jetty-test-jaas	6.1.4rc0		N/A
org.mortbay.jetty	jetty-test-jaas	6.1.4rc1		N/A
org.mortbay.jetty	jetty-test-jaas	6.1.5		N/A
org.mortbay.jetty	jetty-test-jaas	6.1.5rc0		N/A
org.mortbay.jetty	jetty-test-jaas	6.1.6		N/A
org.mortbay.jetty	jetty-test-jaas	6.1.6rc0		N/A
org.mortbay.jetty	jetty-test-jaas	6.1.6rc1		N/A
org.mortbay.jetty	jetty-test-jaas	6.1.7		N/A
org.mortbay.jetty	jetty-test-jaas	6.1.8		N/A
org.mortbay.jetty	jetty-test-jaas	6.1.9		N/A
org.mortbay.jetty	jetty-test-jaas	6.1H.10		N/A
org.mortbay.jetty	jetty-test-jaas	6.1H.14		N/A
org.mortbay.jetty	jetty-test-jaas	6.1H.14.1		N/A
org.mortbay.jetty	jetty-test-jaas	6.1H.22		N/A
org.mortbay.jetty	jetty-test-jaas	6.1H.4-beta		N/A
org.mortbay.jetty	jetty-test-jaas	6.1H.4rc1		N/A
org.mortbay.jetty	jetty-test-jaas	6.1H.5-beta		N/A
org.mortbay.jetty	jetty-test-jaas	6.1H.6		N/A
org.mortbay.jetty	jetty-test-jaas	6.1H.7		N/A
org.mortbay.jetty	jetty-test-jaas	6.1H.8		N/A
org.nasdanika.models.function-flow	parent	2024.11.0		N/A
org.nasdanika.models.function-flow	parent	2024.3.0		N/A
org.nasdanika.models.function-flow	parent	2024.5.0		N/A
org.nasdanika.models.function-flow	parent	2024.5.1		N/A
org.nasdanika.models.function-flow	parent	2024.6.0		N/A
org.nasdanika.models.function-flow	parent	2024.7.0		N/A
org.nasdanika.models.function-flow	parent	2024.7.1		N/A
org.nasdanika.models.function-flow	parent	2024.8.0		N/A
org.openbase.bco	registry.lib	1.1.0		ceef2456c1d7ad748540582d9c526f138dfb1377
org.openbase.bco	registry.lib	1.1.1		8d28d7ed54832ed8dfbfd4adceec30516cfedaff
org.openbase.bco	registry.lib	1.1.2		b8ed9cdfe8f732a1b9851ee2fd00472154177e26
org.openbase.bco	registry.lib	1.1.3		5fb0029aec0dce04de136d36c86e3049331a869b
org.openbase.bco	registry.lib	1.1.4		414f3e2731ef721cd50f1e1a0056b42702d0db4c
org.openbase.bco	registry.lib	1.1.5		70cfa0ad885516ebd45f29f49dad34f4e1bd39dd
org.openbase.bco	registry.lib	1.2.0		9cfbcff3665623c0605a67b0e2bf77215f8da439
org.openbase.bco	registry.lib	1.2.1		ea00058c71ad2dbe0c4150ea8b96186f334293ad
org.openbase.bco	registry.lib	1.3.0		dde0efe4c72850481db8ff80e055c8c8fca1e70d
org.openbase.bco	registry.lib	1.3.1		685aa0bff6065dcdc2856323727c80bc1c3477cf
org.openbase.bco	registry.lib	1.3.2		e5246a505cacf612246d6e96d54c011b372cda5f
org.openbase.bco	registry.lib	1.3.3		05a1a57df794a3c20efaadb620503564d6ee2402
org.openbase.bco	registry.lib	1.4.0		5132b56ffcb3b2d66396f6c183bc159ada9d2fec
org.openbase.bco	registry.lib	1.4.1		fe1d6376a8063466224e06577e507a3a6fc177db
org.openbase.bco	registry.lib	1.4.2		702c5b956e642cb985ef521645ca36b727b84e46
org.openbase.bco	registry.lib	1.4.3		13bfa13d875a9c1541af2b74c09106ce89df63e1
org.openbase.bco	registry.lib	1.4.4		be190bdb96ed13fcdb5a7854c1d9950d51f5d27d
org.openbase.bco	registry.lib	1.4.5		01fe00833a166463ba9ee43f816b955d945e5cd4
org.openbase.bco	registry.lib	1.5-alpha-0		0301169c9098762610dc23d872835abdd2f2bfb1
org.openbase.bco	registry.lib	1.5.0		bf91318d84848be49aead0776d88118a97d422cb
org.openbase.bco	registry.lib	1.5.1		a940f413742088b42ca0b666a160ba52c757d78b
org.openbase.bco	registry.lib	1.5.3		3fa31a043a81e9cdbf9127eef780aeb8771bae81
org.openbase.bco	registry.lib	1.5.4		e368de76f1dbad50ac6317553eb046ab2cecae63
org.openbase.bco	registry.lib	1.6.0		9e3295ca1c56b0731ed7d053f1ad61d26b0d78f0
org.openbase.bco	registry.lib	1.6.1		8f2b3757b0843273ddb968fcad224f6487c789ff
org.openbase.bco	registry.lib	1.6.2		b0af9d40ed59a6e517f81364753996d5573408dc
org.openbase.bco	registry.lib	1.6.3		b929856c7337efda2a2079140a3ee45d22c30204
org.openbase.bco	registry.lib	1.6.4		63602b3c1a243d36d9c7492f2798dd718e6aed42
org.openbase.bco	registry.lib	1.6.5		7695d635133cdffc9fbc6c5f093a80ac271f762d
org.openbase.bco	registry.lib	1.6.6		acee72638355f5122c684f39c684723ae427d14e
org.openbase.bco	registry.lib	1.6.7		33e42d458286b5b740eb7881b41c3e0580f4ba36
org.openbase.bco	registry.lib	1.6.8		8be1c757de927675d1ed88d00030b118fd0a6913
org.opendaylight.bgpcep	odl-bgpcep-programming-impl	0.10.0		N/A
org.opendaylight.bgpcep	odl-bgpcep-programming-impl	0.10.1		N/A
org.opendaylight.bgpcep	odl-bgpcep-programming-impl	0.10.2		N/A
org.opendaylight.bgpcep	odl-bgpcep-programming-impl	0.10.3		N/A
org.opendaylight.bgpcep	odl-bgpcep-programming-impl	0.11.0		N/A
org.opendaylight.bgpcep	odl-bgpcep-programming-impl	0.11.1		N/A
org.opendaylight.bgpcep	odl-bgpcep-programming-impl	0.11.2		N/A
org.opendaylight.bgpcep	odl-bgpcep-programming-impl	0.11.3		N/A
org.opendaylight.bgpcep	odl-bgpcep-programming-impl	0.12.0		N/A
org.opendaylight.bgpcep	odl-bgpcep-programming-impl	0.12.1		N/A
org.opendaylight.bgpcep	odl-bgpcep-programming-impl	0.12.2		N/A
org.opendaylight.bgpcep	odl-bgpcep-programming-impl	0.12.3		N/A
org.opendaylight.bgpcep	odl-bgpcep-programming-impl	0.12.4		N/A
org.opendaylight.bgpcep	odl-bgpcep-programming-impl	0.13.0		N/A
org.opendaylight.bgpcep	odl-bgpcep-programming-impl	0.13.1		N/A
org.opendaylight.bgpcep	odl-bgpcep-programming-impl	0.13.2		N/A
org.opendaylight.bgpcep	odl-bgpcep-programming-impl	0.13.3		N/A
org.opendaylight.bgpcep	odl-bgpcep-programming-impl	0.14.0		N/A
org.opendaylight.bgpcep	odl-bgpcep-programming-impl	0.14.1		N/A
org.opendaylight.bgpcep	odl-bgpcep-programming-impl	0.14.2		N/A
org.opendaylight.bgpcep	odl-bgpcep-programming-impl	0.14.3		N/A
org.opendaylight.bgpcep	odl-bgpcep-programming-impl	0.14.4		N/A
org.opendaylight.bgpcep	odl-bgpcep-programming-impl	0.15.0		N/A
org.opendaylight.bgpcep	odl-bgpcep-programming-impl	0.15.1		N/A
org.opendaylight.bgpcep	odl-bgpcep-programming-impl	0.15.2		N/A
org.opendaylight.bgpcep	odl-bgpcep-programming-impl	0.15.3		N/A
org.opendaylight.bgpcep	odl-bgpcep-programming-impl	0.15.4		N/A
org.opendaylight.bgpcep	odl-bgpcep-programming-impl	0.16.0		N/A
org.opendaylight.bgpcep	odl-bgpcep-programming-impl	0.16.1		N/A
org.opendaylight.bgpcep	odl-bgpcep-programming-impl	0.16.10		N/A
org.opendaylight.bgpcep	odl-bgpcep-programming-impl	0.16.11		N/A
org.opendaylight.bgpcep	odl-bgpcep-programming-impl	0.16.12		N/A
org.opendaylight.bgpcep	odl-bgpcep-programming-impl	0.16.13		N/A
org.opendaylight.bgpcep	odl-bgpcep-programming-impl	0.16.14		N/A
org.opendaylight.bgpcep	odl-bgpcep-programming-impl	0.16.15		N/A
org.opendaylight.bgpcep	odl-bgpcep-programming-impl	0.16.16		N/A
org.opendaylight.bgpcep	odl-bgpcep-programming-impl	0.16.2		N/A
org.opendaylight.bgpcep	odl-bgpcep-programming-impl	0.16.3		N/A
org.opendaylight.bgpcep	odl-bgpcep-programming-impl	0.16.4		N/A
org.opendaylight.bgpcep	odl-bgpcep-programming-impl	0.16.5		N/A
org.opendaylight.bgpcep	odl-bgpcep-programming-impl	0.16.6		N/A
org.opendaylight.bgpcep	odl-bgpcep-programming-impl	0.16.7		N/A
org.opendaylight.bgpcep	odl-bgpcep-programming-impl	0.16.8		N/A
org.opendaylight.bgpcep	odl-bgpcep-programming-impl	0.16.9		N/A
org.opendaylight.bgpcep	odl-bgpcep-programming-impl	0.17.0		N/A
org.opendaylight.bgpcep	odl-bgpcep-programming-impl	0.17.1		N/A
org.opendaylight.bgpcep	odl-bgpcep-programming-impl	0.17.10		N/A
org.opendaylight.bgpcep	odl-bgpcep-programming-impl	0.17.2		N/A
org.opendaylight.bgpcep	odl-bgpcep-programming-impl	0.17.3		N/A
org.opendaylight.bgpcep	odl-bgpcep-programming-impl	0.17.4		N/A
org.opendaylight.bgpcep	odl-bgpcep-programming-impl	0.17.5		N/A
org.opendaylight.bgpcep	odl-bgpcep-programming-impl	0.17.6		N/A
org.opendaylight.bgpcep	odl-bgpcep-programming-impl	0.17.7		N/A
org.opendaylight.bgpcep	odl-bgpcep-programming-impl	0.17.8		N/A
org.opendaylight.bgpcep	odl-bgpcep-programming-impl	0.17.9		N/A
org.opendaylight.bgpcep	odl-bgpcep-programming-impl	0.18.0		N/A
org.opendaylight.bgpcep	odl-bgpcep-programming-impl	0.18.1		N/A
org.opendaylight.bgpcep	odl-bgpcep-programming-impl	0.18.2		N/A
org.opendaylight.bgpcep	odl-bgpcep-programming-impl	0.18.3		N/A
org.opendaylight.bgpcep	odl-bgpcep-programming-impl	0.18.4		N/A
org.opendaylight.bgpcep	odl-bgpcep-programming-impl	0.18.5		N/A
org.opendaylight.bgpcep	odl-bgpcep-programming-impl	0.18.6		N/A
org.opendaylight.bgpcep	odl-bgpcep-programming-impl	0.18.7		N/A
org.opendaylight.bgpcep	odl-bgpcep-programming-impl	0.18.8		N/A
org.opendaylight.bgpcep	odl-bgpcep-programming-impl	0.18.9		N/A
org.opendaylight.bgpcep	odl-bgpcep-programming-impl	0.19.0		N/A
org.opendaylight.bgpcep	odl-bgpcep-programming-impl	0.19.1		N/A
org.opendaylight.bgpcep	odl-bgpcep-programming-impl	0.19.2		N/A
org.opendaylight.bgpcep	odl-bgpcep-programming-impl	0.19.3		N/A
org.opendaylight.bgpcep	odl-bgpcep-programming-impl	0.19.4		N/A
org.opendaylight.bgpcep	odl-bgpcep-programming-impl	0.19.5		N/A
org.opendaylight.bgpcep	odl-bgpcep-programming-impl	0.19.6		N/A
org.opendaylight.bgpcep	odl-bgpcep-programming-impl	0.19.7		N/A
org.opendaylight.bgpcep	odl-bgpcep-programming-impl	0.19.8		N/A
org.opendaylight.bgpcep	odl-bgpcep-programming-impl	0.19.9		N/A
org.opendaylight.bgpcep	odl-bgpcep-programming-impl	0.20.0		N/A
org.opendaylight.bgpcep	odl-bgpcep-programming-impl	0.20.1		N/A
org.opendaylight.bgpcep	odl-bgpcep-programming-impl	0.20.2		N/A
org.opendaylight.bgpcep	odl-bgpcep-programming-impl	0.20.3		N/A
org.opendaylight.bgpcep	odl-bgpcep-programming-impl	0.20.4		N/A
org.opendaylight.bgpcep	odl-bgpcep-programming-impl	0.20.5		N/A
org.opendaylight.bgpcep	odl-bgpcep-programming-impl	0.20.6		N/A
org.opendaylight.bgpcep	odl-bgpcep-programming-impl	0.20.7		N/A
org.opendaylight.bgpcep	odl-bgpcep-programming-impl	0.20.8		N/A
org.opendaylight.bgpcep	odl-bgpcep-programming-impl	0.20.9		N/A
org.opendaylight.bgpcep	odl-bgpcep-programming-impl	0.21.0		N/A
org.opendaylight.bgpcep	odl-bgpcep-programming-impl	0.21.1		N/A
org.opendaylight.bgpcep	odl-bgpcep-programming-impl	0.21.10		N/A
org.opendaylight.bgpcep	odl-bgpcep-programming-impl	0.21.11		N/A
org.opendaylight.bgpcep	odl-bgpcep-programming-impl	0.21.2		N/A
org.opendaylight.bgpcep	odl-bgpcep-programming-impl	0.21.3		N/A
org.opendaylight.bgpcep	odl-bgpcep-programming-impl	0.21.4		N/A
org.opendaylight.bgpcep	odl-bgpcep-programming-impl	0.21.5		N/A
org.opendaylight.bgpcep	odl-bgpcep-programming-impl	0.21.6		N/A
org.opendaylight.bgpcep	odl-bgpcep-programming-impl	0.21.7		N/A
org.opendaylight.bgpcep	odl-bgpcep-programming-impl	0.21.8		N/A
org.opendaylight.bgpcep	odl-bgpcep-programming-impl	0.21.9		N/A
org.opendaylight.bgpcep	odl-bgpcep-programming-impl	0.22.0		N/A
org.opendaylight.bgpcep	odl-bgpcep-programming-impl	0.22.1		N/A
org.opendaylight.bgpcep	odl-bgpcep-programming-impl	0.22.10		N/A
org.opendaylight.bgpcep	odl-bgpcep-programming-impl	0.22.2		N/A
org.opendaylight.bgpcep	odl-bgpcep-programming-impl	0.22.3		N/A
org.opendaylight.bgpcep	odl-bgpcep-programming-impl	0.22.4		N/A
org.opendaylight.bgpcep	odl-bgpcep-programming-impl	0.22.5		N/A
org.opendaylight.bgpcep	odl-bgpcep-programming-impl	0.22.6		N/A
org.opendaylight.bgpcep	odl-bgpcep-programming-impl	0.22.7		N/A
org.opendaylight.bgpcep	odl-bgpcep-programming-impl	0.22.8		N/A
org.opendaylight.bgpcep	odl-bgpcep-programming-impl	0.22.9		N/A
org.opendaylight.bgpcep	odl-bgpcep-programming-impl	0.7.0-Carbon		N/A
org.opendaylight.bgpcep	odl-bgpcep-programming-impl	0.7.1-Carbon		N/A
org.opendaylight.bgpcep	odl-bgpcep-programming-impl	0.7.2-Carbon		N/A
org.opendaylight.bgpcep	odl-bgpcep-programming-impl	0.7.3-Carbon		N/A
org.opendaylight.bgpcep	odl-bgpcep-programming-impl	0.7.4-Carbon		N/A
org.opendaylight.bgpcep	odl-bgpcep-programming-impl	0.8.0		N/A
org.opendaylight.bgpcep	odl-bgpcep-programming-impl	0.8.1		N/A
org.opendaylight.bgpcep	odl-bgpcep-programming-impl	0.8.2		N/A
org.opendaylight.bgpcep	odl-bgpcep-programming-impl	0.8.3		N/A
org.opendaylight.bgpcep	odl-bgpcep-programming-impl	0.9.0		N/A
org.opendaylight.bgpcep	odl-bgpcep-programming-impl	0.9.1		N/A
org.opendaylight.bgpcep	odl-bgpcep-programming-impl	0.9.2		N/A
org.opendaylight.bgpcep	odl-bgpcep-programming-impl	0.9.3		N/A
org.opendaylight.bgpcep	odl-bgpcep-programming-impl	0.9.4		N/A
org.opendaylight.mdsal.model	odl-mdsal-model-rfc8572-ietf-sztp-bootstrap-server	14.0.0		N/A
org.opendaylight.mdsal.model	odl-mdsal-model-rfc8572-ietf-sztp-bootstrap-server	14.0.1		N/A
org.opendaylight.mdsal.model	odl-mdsal-model-rfc8572-ietf-sztp-bootstrap-server	14.0.10		N/A
org.opendaylight.mdsal.model	odl-mdsal-model-rfc8572-ietf-sztp-bootstrap-server	14.0.11		N/A
org.opendaylight.mdsal.model	odl-mdsal-model-rfc8572-ietf-sztp-bootstrap-server	14.0.12		N/A
org.opendaylight.mdsal.model	odl-mdsal-model-rfc8572-ietf-sztp-bootstrap-server	14.0.2		N/A
org.opendaylight.mdsal.model	odl-mdsal-model-rfc8572-ietf-sztp-bootstrap-server	14.0.3		N/A
org.opendaylight.mdsal.model	odl-mdsal-model-rfc8572-ietf-sztp-bootstrap-server	14.0.4		N/A
org.opendaylight.mdsal.model	odl-mdsal-model-rfc8572-ietf-sztp-bootstrap-server	14.0.6		N/A
org.opendaylight.mdsal.model	odl-mdsal-model-rfc8572-ietf-sztp-bootstrap-server	14.0.8		N/A
org.opendaylight.mdsal.model	odl-mdsal-model-rfc8572-ietf-sztp-bootstrap-server	14.0.9		N/A
org.osgi	org.osgi.service.async	1.0.0		b514e46cf8f928ca73656877d2173a6a6b8ec731
org.ow2.orchestra.designer	orchestra-designer	4.8.0		N/A
org.ow2.orchestra.designer	orchestra-designer	4.9.0		N/A
org.ow2.orchestra.designer	orchestra-designer	4.9.0-M1		N/A
org.ow2.orchestra.designer	orchestra-designer	4.9.0-M2		N/A
org.ow2.orchestra.designer	orchestra-designer	4.9.0-M3		N/A
org.ow2.orchestra.designer	orchestra-designer	4.9.0-M4		N/A
org.ow2.orchestra.designer	orchestra-designer	4.9.0-M5		N/A
org.ow2.orchestra.designer	orchestra-designer	4.9.1		N/A
org.scommons.api	scommons-api-admin_sjs0.6_2.13	0.5.0		de1127d1697e2fd5dedc07b06245849550838d35
org.scommons.api	scommons-api-admin_sjs0.6_2.13	0.6.0		e9b197aff39c5f84e5729105b4fe80735b8b0610
org.scommons.api	scommons-api-admin_sjs0.6_2.13	0.7.0		ebb848a92717f919ea1ee495227c1596652c56f6
org.webjars.bowergithub.substack	node-wordwrap	0.0.3		ca69722c026454e2f06d3672582de7a11b27ee18
org.webjars.bowergithub.substack	node-wordwrap	1.0.0		cd8b6a49e296d2d7b3373ef756da0f994ceffb1f
org.webjars.npm	cardinal	0.4.4		ed4a8ad6d97988a83050c1b443c074a4f6867ceb
org.webjars.npm	cardinal	1.0.0		4d57227cef9342c0083ff1b93d45947f334528ea
org.webjars.npm	cardinal	2.1.1		5fbc8a4bd1e15c88a48a4f0a9d2a7a9d79a7ba56
org.webjars.npm	parse-cache-control	1.0.1		8fa2260ae376df487b748631d60eab7573712055
org.wildfly.extras.reactive	wildfly-microprofile-context-propagation-mutiny-integration	1.0.0.Final		105ad332c7695a406dc7cba49e68795329d0d795
org.wildfly.extras.reactive	wildfly-microprofile-context-propagation-mutiny-integration	1.0.1.Final		c725f120b1cd3781b34c7e8e614e1c92f9737038
org.wildfly.extras.reactive	wildfly-microprofile-context-propagation-mutiny-integration	1.0.2.Final		0ae4ce6b0a6ed9d0b85e13914453f826eb472ec5
org.wildfly.extras.reactive	wildfly-microprofile-context-propagation-mutiny-integration	2.0.0.Final		7e81a97a32acdc7db3d459709f95c10a5fc8e41a
org.wildfly.extras.reactive	wildfly-microprofile-context-propagation-mutiny-integration	3.0.0.Final		8da6aa9034ef0153e4f76a5c67c4ba03da405e5b
org.wildfly.swarm	batch-jberet-runtime	1.0.0.Alpha6		85a345066cb0df2b9a22aa7e25211f11fb9bf300
org.wildfly.swarm	batch-jberet-runtime	1.0.0.Alpha7		10e8da7d3a82e58c943c0674a60240715f597659
org.wildfly.swarm	batch-jberet-runtime	1.0.0.Alpha8		b4a20406b83a1c98b01136c4f24586a1d459dbb2
org.wildfly.swarm	batch-jberet-runtime	1.0.0.Beta1		303fbc725e6ec07b809a9432dfdb3fb1986c6c72
org.wildfly.swarm	batch-jberet-runtime	1.0.0.Beta2		605254a7af907ea52ca95f3f2b2d5b3865f08053
org.wildfly.swarm	batch-jberet-runtime	1.0.0.Beta3		43efe2761a96482dce6db50b2df7a97588de476f
org.wildfly.swarm	batch-jberet-runtime	1.0.0.Beta4		9f2425de0f48a7c1be4047b9a8423f235a3cce09
org.wildfly.swarm	batch-jberet-runtime	1.0.0.Beta5		3f1c434a43be9d9ad3a15fc5ea45b526a9434fc8
org.wildfly.swarm	batch-jberet-runtime	1.0.0.Beta6		e52af39ae68dfe8404abe893b01688498465e418
org.wildfly.swarm	batch-jberet-runtime	1.0.0.Beta7		90819f4e5e57b24c91ba0075b6ce692f4ad28a93
org.wildfly.swarm	batch-jberet-runtime	1.0.0.CR1		6a63b3cc844fbfcd9fe1910c27625ba5378eddce
org.wildfly.swarm	batch-jberet-runtime	1.0.0.CR2		a98cc85493054e8b752af42cb44f6e4819fd11ca
org.wildfly.swarm	batch-jberet-runtime	1.0.0.CR3		d7185de8fd817bfa0950967f894e9ae103a185cf
org.wildfly.swarm	batch-jberet-runtime	1.0.0.Final		d14df4ce09c0d234d91a1ca4684ac5c5093268d5
org.wildfly.swarm	batch-jberet-runtime	1.0.1.Final		af88b2451afb2ef6252e8b1b8c52d57ca9575739
org.wildfly.swarm	batch-jberet-runtime	1.0.2.Final		7fb65b45bc02a2ebb7e0cf07581ffc26d23e876d
tel.schich	kognigy-js	2.0.0		4b819d88b6c98e117125e04208d355fdad1171ad
tel.schich	kognigy-js	2.0.1		96d6b35afac652eb3fcc1e43ad6eea4b93371100
tel.schich	kognigy-js	2.0.2		d795ccddd37d30cb223d4fa8ddabd1e6a4a20fd8
tel.schich	kognigy-js	3.0.0		1d64b0755faaab0395269d6736cfeb2c9de6e724
tel.schich	kognigy-js	3.0.1		N/A
tel.schich	kognigy-js	3.0.2		N/A
tel.schich	kognigy-js	3.0.3		N/A
tel.schich	kognigy-js	3.0.4		N/A
tel.schich	kognigy-js	3.1.0		N/A
tel.schich	kognigy-js	3.2.0		N/A
tel.schich	kognigy-js	3.3.0		N/A
tel.schich	kognigy-js	3.4.0		N/A
tel.schich	kognigy-js	3.4.1		N/A
tel.schich	kognigy-js	3.4.2		N/A
tel.schich	kognigy-js	3.4.3		N/A
tel.schich	kognigy-js	3.4.4		N/A
tel.schich	kognigy-js	3.5.0		N/A
tel.schich	kognigy-js	3.5.1		N/A
tel.schich	kognigy-js	3.6.0		N/A
tel.schich	kognigy-js	4.0.0		N/A
tel.schich	kognigy-js	4.0.1		N/A
tel.schich	kognigy-js	4.0.2		N/A
ua.com.lavi	fsafe-rest-client	1.0.0		519e376ff06dd28a1c8cf3b63dac18cc66533c8f
