cn.easyproject	easycommons	1.0.1-RELEASE		N/A
com.petersamokhin.vksdk	http-client-common-ktor-watchosarm32	0.0.3		N/A
com.petersamokhin.vksdk	http-client-common-ktor-watchosarm32	0.0.4		N/A
com.petersamokhin.vksdk	http-client-common-ktor-watchosarm32	0.0.5		N/A
com.petersamokhin.vksdk	http-client-common-ktor-watchosarm32	0.0.6		N/A
com.petersamokhin.vksdk	http-client-common-ktor-watchosarm32	0.0.6-1.4.0-rc		N/A
com.petersamokhin.vksdk	http-client-common-ktor-watchosarm32	0.0.7		N/A
com.petersamokhin.vksdk	http-client-common-ktor-watchosarm32	0.0.8		N/A
com.pulsepoint	chronos-maven-plugin	0.0.8		dde42cc73b2a9849296b2a8437afe081a0b1e603
com.pulsepoint	chronos-maven-plugin	0.1.0		4061fbb0e40c3e15591204f266fc99f34917026f
com.pulsepoint	chronos-maven-plugin	0.2.0		c554b21a15a84aa7d64d21fdc7ca60f3c7265521
com.pulsepoint	chronos-maven-plugin	0.3.0		a1dc7dcbef017c70c2148366517547c4f2073139
com.pulsepoint	chronos-maven-plugin	0.3.1		7f874970e328631d53ad31ac9d7f9f0a760a35e2
com.pulsepoint	chronos-maven-plugin	0.3.2		187837fe27e5ed9c44c0ea8cc529e8b88d4e59e8
com.shaishavgandhi.navigator	navigator-annotations	0.1.0.1		d55a7b305c4869d36a54e66e995a93838e47363c
com.shaishavgandhi.navigator	navigator-annotations	0.1.1		f148e73adb251a86a102aa7c6d25e4e23d6bf570
com.shaishavgandhi.navigator	navigator-annotations	0.1.2		5b157838d2c499a80bba0d670cfac61765f04e6f
com.shaishavgandhi.navigator	navigator-annotations	0.2.0		7db167e1514a1ca0e8916f5667a04b5a36beca62
com.shaishavgandhi.navigator	navigator-annotations	0.2.1		4d7763c1440b1c351670f6764ac260df3770928c
com.shaishavgandhi.navigator	navigator-annotations	0.3.0		41ad56ef8abcbccd9670856f11934c07c7ea514a
com.shaishavgandhi.navigator	navigator-annotations	0.3.1		f5331b10edea161d626cf49f1dacd5a56b8838a3
com.shaishavgandhi.navigator	navigator-annotations	0.3.2		fa54ccec42b274b6ed7f0ee2ec28aaa77c0d0091
com.shaishavgandhi.navigator	navigator-annotations	0.4.0		8f2af79915e4f1b3427e36ad98f281bb9b0a9eec
com.shaishavgandhi.navigator	navigator-annotations	0.4.1		b9017e02a39e9b478ba5219ffdaada21d5b8fcdc
com.shaishavgandhi.navigator	navigator-annotations	0.5.0		ebfc8b26078068d1ee4ba2979b5d373dbe590b20
com.shaishavgandhi.navigator	navigator-annotations	1.0.0-RC1		26ec4c123c5ef36d1c79f0e31d26d63b4d2d1b5e
com.squareup	javawriter	1.0.0		a88a9fbf536ff541b8a4361d90974a914ee51862
com.squareup	javawriter	1.0.1		451e383af23dd690232f73004ed05f0b3f4d8e9e
com.squareup	javawriter	1.0.2		c96e5fb34c64059aa7aa75e3940bbe519305414c
com.squareup	javawriter	1.0.3		5bc481210d6f4ac6a6811a5f845ad84a7f47a30a
com.squareup	javawriter	1.0.4		fd5136c93c1e81c51a591233709568fa76a215b9
com.squareup	javawriter	1.0.5		d4576fdb2fb07cd80ab10c0651c5dbf4de28475c
com.squareup	javawriter	2.0.0		420eb6d1fff209150709c14130c380a3b1e3c3e5
com.squareup	javawriter	2.0.1		ce9cbca1ba656f25fe0c3d2cea44823d4d542244
com.squareup	javawriter	2.1.0		e5db5cdb43eeed95d468beea277c41484d5fb392
com.squareup	javawriter	2.1.1		67ff45d9ae02e583d0f9b3432a5ebbe05c30c966
com.squareup	javawriter	2.1.2		173578fb9aef23a6c0d38722a26665ea7db3fa1f
com.squareup	javawriter	2.2.0		1f44e65d5c9a3155024eff02c119bdb8f84b7a9d
com.squareup	javawriter	2.2.1		d6dac1da0b24ab9ea9a6b5d49c2586d85f17e597
com.squareup	javawriter	2.3.0		4b290e394ea3109be5c0b7f08ff75de089125122
com.squareup	javawriter	2.3.1		374012c0cfd2aa6ea7c52a3167440a4176653946
com.squareup	javawriter	2.4.0		08c906ceb13855dbc1398a0953ab998189c16870
com.squareup	javawriter	2.5.0		81241ff7078ef14f42ea2a8995fa09c096256e6b
com.squareup	javawriter	2.5.1		54c87b3d91238e5b58e1a436d4916eee680ec959
com.streethawk	growth	1.7.0		N/A
com.streethawk	growth	1.7.10		N/A
com.streethawk	growth	1.7.12		N/A
com.streethawk	growth	1.7.13		N/A
com.streethawk	growth	1.7.14		N/A
com.streethawk	growth	1.7.15		N/A
com.streethawk	growth	1.7.3		N/A
com.streethawk	growth	1.7.5		N/A
com.streethawk	growth	1.7.8		N/A
com.streethawk	growth	1.7.9		N/A
com.streethawk	growth	1.8.0		N/A
com.streethawk	growth	1.8.1		N/A
com.streethawk	growth	1.8.10		N/A
com.streethawk	growth	1.8.2		N/A
com.streethawk	growth	1.8.3		N/A
com.streethawk	growth	1.8.4		N/A
com.streethawk	growth	1.8.5		N/A
com.streethawk	growth	1.8.6		N/A
com.streethawk	growth	1.8.7		N/A
com.streethawk	growth	1.8.8		N/A
com.streethawk	growth	1.8.9		N/A
com.streethawk	growth	1.8.9.3-SNAPSHOT-PHONEGAP		N/A
com.tencent.polaris	dubbo-router-front	0.1.0		f2d95a7c3113b0a74d08869fe5a2b157b02a4d97
com.tencent.polaris	dubbo-router-front	0.1.1		b7a66362f4163bb2f824d34c218a5834bb41135f
com.tencent.polaris	dubbo-router-front	0.1.2		fc5c864c7aec213788d6c114072c920bb2c2e099
com.tencent.polaris	dubbo-router-front	0.1.3		996f29cf1ca4e05733225731f67fd39db477267a
com.tencent.polaris	dubbo-router-front	0.2.0		cef18ec1e5ee59d766c3f3c23e0224adaa4a9254
com.tencent.polaris	dubbo-router-front	0.2.1		b6375eb0bc75e11b97eef4b0efd883a4311a0339
com.theoryinpractise.datatyper	datatyper	1.0.1		N/A
com.theoryinpractise.datatyper	datatyper	1.1.1		N/A
com.theoryinpractise.datatyper	datatyper	1.1.3		N/A
com.viskan	logstash-appender	1.0.0		c08118985e047f65f3b698f73a508449e522f4c2
com.viskan	logstash-appender	1.1.0		1c91e35e00e89f1f48c5e6833d0b4a2c415a4bd9
com.viskan	logstash-appender	2.0.0		d830eace4d640c64080a6930f0e7af0b0be58d93
de.alpharogroup	prop-to-yaml	1		a77128a710b3daa018c3a8a4088a2bec4ccd5ff2
de.sciss	scalacollider_2.9.2	0.34		aceafa1da29f33a6b307f2773a158fbcdbc245f6
de.sciss	scalacollider_2.9.2	1.0.0		aba7d13c7be767b2e7c91def9c941c6d9029f597
de.sciss	scalacollider_2.9.2	1.1.0		eb4b7f01f28f7eabfecb905a64cd0441d103c70f
de.sciss	scalacollider_2.9.2	1.1.1		e4626d2e2d344718c392d45e959048a7912fc2f5
de.sciss	scalacollider_2.9.2	1.2.0		ad147d08f7b2fdae1aa0cce76a57f1a1e44ff728
de.sciss	scalacollider_2.9.2	1.3.0		29ab59c747d1a465bf8d78dc6ce47480f5cb0fc7
de.sciss	scalacollider_2.9.2	1.3.1		4c53a1a6872f066ff0722f4f09802b7fa472c635
dev.jonpoulton.alakazam	android-ui-compose	3.1.0		N/A
dev.jonpoulton.alakazam	android-ui-compose	3.2.0		N/A
dev.jonpoulton.alakazam	android-ui-compose	3.2.1		N/A
dev.jonpoulton.alakazam	android-ui-compose	3.2.2		N/A
dev.jonpoulton.alakazam	android-ui-compose	3.2.3		N/A
dev.jonpoulton.alakazam	android-ui-compose	4.0.1		N/A
dev.jonpoulton.alakazam	android-ui-compose	4.0.2		N/A
dev.jonpoulton.alakazam	android-ui-compose	4.0.3		N/A
dev.jonpoulton.alakazam	android-ui-compose	4.0.4		N/A
dev.jonpoulton.alakazam	android-ui-compose	4.0.5		N/A
dev.jonpoulton.alakazam	android-ui-compose	4.1.0		N/A
dev.jonpoulton.alakazam	android-ui-compose	4.2.0		N/A
dev.jonpoulton.alakazam	android-ui-compose	4.3.0		N/A
dev.jonpoulton.alakazam	android-ui-compose	4.4.0		N/A
dev.jonpoulton.alakazam	android-ui-compose	4.4.1		N/A
dev.jonpoulton.alakazam	android-ui-compose	4.5.0		N/A
dev.jonpoulton.alakazam	android-ui-compose	4.5.1		N/A
dev.jonpoulton.alakazam	android-ui-compose	4.5.2		N/A
dev.jonpoulton.alakazam	android-ui-compose	4.5.3		N/A
dev.jonpoulton.alakazam	android-ui-compose	4.5.4		N/A
dev.jonpoulton.alakazam	android-ui-compose	4.5.5		N/A
dev.jonpoulton.alakazam	android-ui-compose	4.5.6		N/A
dev.jonpoulton.alakazam	android-ui-compose	4.5.7		N/A
dev.jonpoulton.alakazam	android-ui-compose	4.6.0		N/A
dev.jonpoulton.alakazam	android-ui-compose	4.6.1		N/A
dev.jonpoulton.alakazam	android-ui-compose	4.7.0		N/A
dev.jonpoulton.alakazam	android-ui-compose	4.7.1		N/A
dev.jonpoulton.alakazam	android-ui-compose	5.0.0		N/A
dev.jonpoulton.alakazam	android-ui-compose	6.0.0		N/A
dev.opensavvy.ktmongo	annotations-linuxarm64	0.13.0		N/A
dev.opensavvy.ktmongo	annotations-linuxarm64	0.14.0		N/A
dev.opensavvy.ktmongo	annotations-linuxarm64	0.15.0		N/A
dev.whyoleg.cryptography	cryptography-random-iosarm64	0.1.0		N/A
dev.whyoleg.cryptography	cryptography-random-iosarm64	0.1.0	metadata	6572b13ee850f7136fadec8b0547384d067979f8
dev.whyoleg.cryptography	cryptography-random-iosarm64	0.2.0		N/A
dev.whyoleg.cryptography	cryptography-random-iosarm64	0.2.0	metadata	1fbe928a3ccdd03f4b4be9bc971186b4b14743ce
dev.whyoleg.cryptography	cryptography-random-iosarm64	0.3.0		N/A
dev.whyoleg.cryptography	cryptography-random-iosarm64	0.3.0	metadata	b354bdd5fb5ce1213e8cc3bd8e4ea8b4efc097a5
dev.whyoleg.cryptography	cryptography-random-iosarm64	0.3.1		N/A
dev.whyoleg.cryptography	cryptography-random-iosarm64	0.3.1	metadata	15ff57d079421d4ac26337f0a36fca037b5184b7
dev.whyoleg.cryptography	cryptography-random-iosarm64	0.4.0		N/A
dev.whyoleg.cryptography	cryptography-random-iosarm64	0.4.0	metadata	fef0ad5559b665d416df41394cced97440d15891
eu.kennytv.maintenance	maintenance-bungee	4.2.1		17efb4a9d6c5ab0189ce6c636b2bad92af84f38c
eu.l-space	lspace-parse_2.11	0.2.0.16		8e22bd915645dc4da5fb4392354626cb5278c9e7
eu.l-space	lspace-parse_2.11	0.2.0.18		e3160ba91bf702e7be0af1d880aeec4e4bd0ec6c
eu.l-space	lspace-parse_2.11	0.2.0.19		742fb68e890d338909d66f7b3419e9ceb2ce05aa
eu.l-space	lspace-parse_2.11	0.2.1		cc48252cbb00a8aa1f459a9e5a23228c4f25eeb2
eu.l-space	lspace-parse_2.11	0.2.1.1		760ffd1b133cd02aa56372c8b9b5f8beae239150
eu.l-space	lspace-parse_2.11	0.3.0.0-M2		ae1cfb5dd9e9b48b26a8ad81e926dcbec7f9d374
eu.l-space	lspace-parse_2.11	0.3.0.0-M3		f0447c19b5eccb696cc2527ae681a76b1f3bd6e7
eu.l-space	lspace-parse_2.11	0.3.0.0-M4		dd98b4b6c7892fd410e3c0eaf56a3745c7c30e21
eu.l-space	lspace-parse_2.11	0.3.0.0-M5		68d8553310133a601421472fc8765f6c15fe215d
eu.l-space	lspace-parse_2.11	0.3.0.1		b55f77214dda16b9e58c35db2cb83a694502ae2f
eu.l-space	lspace-parse_2.11	0.3.1.1		d84b2cb1c214192bde24062e24ebf096a972b59b
eu.l-space	lspace-parse_2.11	0.3.1.2		ced1261b66a1bb8296a2953b87f7a6eeac1a8d61
eu.l-space	lspace-parse_2.11	0.4.0.2		5a8ff67e85c6616b9d7d81b323a3ae5338686352
eu.l-space	lspace-parse_2.11	0.4.0.3		adcd29e92965e63d447e88bf41ff3c38468e4b41
eu.l-space	lspace-parse_2.11	0.4.0.4		702ad721b0267a04d41a0c0016ae8ee9b03f869d
eu.l-space	lspace-parse_2.11	0.4.0.5		7056e47fd0f0e1b5633640b4ab0befdcea7e3e0a
eu.l-space	lspace-parse_2.11	0.5.0.0		3d485c7adc3b2f3c290b54caf224d82e6f38b412
eu.l-space	lspace-parse_2.11	0.5.0.1		d64cd458a779a91a98977a9999eb591b67f81321
eu.l-space	lspace-parse_2.11	0.5.0.2		b2f4518624731948acea761fd45d780a3938a236
eu.l-space	lspace-parse_2.11	0.5.0.3		705915bc3d4c016fc40e86b0a1931262d54d15b1
eu.l-space	lspace-parse_2.11	0.5.0.4		881c4c799af0065a3fa075ec676f0be06d329d48
eu.l-space	lspace-parse_2.11	0.5.0.5		9d669a5921867a105c54ea46b0b5eb97bb20c855
eu.l-space	lspace-parse_2.11	0.5.1.2		e6f6a13c2db1904ba090907481ea51bd79cffaf7
eu.l-space	lspace-parse_2.11	0.6.0.0-M2		a78e67163503a5650db98c207fdb4622d0fc170c
eu.l-space	lspace-parse_2.11	0.6.0.1		0683fbddf4e5fc76bfad79c43bed40eefe058a64
eu.l-space	lspace-parse_2.11	0.6.0.10		8309e2c16c02e3817040782ced715b1e4589a346
eu.l-space	lspace-parse_2.11	0.6.0.12		6a9285a4707297887d32f06f096be351bd348c1e
eu.l-space	lspace-parse_2.11	0.6.0.2		6c4e510f599d4c4fbc99a488f2ff6dfd2dd5a7f7
eu.l-space	lspace-parse_2.11	0.6.0.3		1cf9110c255a6859089e3dc23be7f8ee1cab1356
eu.l-space	lspace-parse_2.11	0.6.0.4		367419ea15a6bb12cb82304c8201d39c6454eaed
eu.l-space	lspace-parse_2.11	0.6.0.5		fbb19ef76e2ab70380d1a8dbff0a0170f920cc56
eu.l-space	lspace-parse_2.11	0.6.0.6		eb4b1e6d784de4911da1c2ee23e2eab047f1ddff
eu.l-space	lspace-parse_2.11	0.6.0.7		621c22ffacb089243195acbd6360a7effb995953
eu.l-space	lspace-parse_2.11	0.6.0.8		729f474af3647ea1baeade1f096091b27e10db13
eu.l-space	lspace-parse_2.11	0.6.0.9		2a09345210a4ad0fe4dd1a1213e5e2522e3524a0
fun.adaptive	adaptive-lib-email-jvm	0.6.0		7a140a5b9c4e0b5846dd77b3261cd35f60d2a4ef
fun.adaptive	adaptive-lib-email-jvm	0.6.1		df05bba42b098f00fdd70f842e804b0ae833416c
fun.adaptive	adaptive-lib-email-jvm	0.7.0		08b3d16e3146fde19cdeea960cae19fcacfb4104
io.arenadata.hive	hive-metastore	2.3.9_arenadata1		51001b31e207265b5c1b7a13aabf0dc1394e5741
io.arenadata.hive	hive-metastore	2.3.9_arenadata2		766644dee72130abf0944c044250de9c6c1b7b43
io.arenadata.hive	hive-metastore	2.3.9_arenadata3		c8acb04d55b3e76cae9ffa65b0aa46dc99723450
io.arenadata.hive	hive-metastore	2.3.9_arenadata4		8992a1083084669d701afb8023dfccd81741fb9a
io.arenadata.hive	hive-metastore	2.3.9_arenadata5		1f81cd4889a0f7b7e6eee962cbf625251d817bf6
io.gitee.laoshirenggo	mybatis-plus	1.0-RELEASEOT		2fa395ac1f4c858f1db56b3ad6dfe7e9656a053f
io.gitee.laoshirenggo	mybatis-plus	1.1		d228c873ceb1fa2c959c58db37125d98fc247d37
io.gitee.laoshirenggo	mybatis-plus	1.2		76a3bbebb337593e30237adc800dde06a9326a0f
io.gitee.laoshirenggo	mybatis-plus	1.3		6c0a8ea40fdb9618cfb7c5dbbe23471aa7fb3eb5
io.github.christian-draeger	k6-kotlin	0.1.0		f3272dd368c2c846dc75babc29bd734ea06256b4
io.github.christian-draeger	k6-kotlin	0.1.1		3f685bf09d3c8d25eab678ab75ffdb212f8720e7
io.github.leeigithub	livery	0.0.1		N/A
io.github.lyxnx.compose.ui	ui-voyager-iossimulatorarm64	2.2.0		N/A
io.github.lyxnx.compose.ui	ui-voyager-iossimulatorarm64	2.2.0	metadata	1a84d8c412ebfa453939c150bf6d5120b2fa3cc2
io.github.lyxnx.compose.ui	ui-voyager-iossimulatorarm64	2.2.1		N/A
io.github.lyxnx.compose.ui	ui-voyager-iossimulatorarm64	2.2.1	metadata	36f37a654d8f2c5d4dd231eaac4ba65c03cb0d0e
io.github.nonononoki	reverse-country-code	1.0.0		f685b4be0cf008b953267b5a54d66192c9f574f0
io.github.woody230.gradle.internal.multiplatform-android-target	io.github.woody230.gradle.internal.multiplatform-android-target.gradle.plugin	1.3.0		N/A
io.github.woody230.gradle.internal.multiplatform-android-target	io.github.woody230.gradle.internal.multiplatform-android-target.gradle.plugin	1.4.0		N/A
io.github.woody230.gradle.internal.multiplatform-android-target	io.github.woody230.gradle.internal.multiplatform-android-target.gradle.plugin	1.5.0		N/A
io.github.woody230.gradle.internal.multiplatform-android-target	io.github.woody230.gradle.internal.multiplatform-android-target.gradle.plugin	1.6.0		N/A
io.github.woody230.gradle.internal.multiplatform-android-target	io.github.woody230.gradle.internal.multiplatform-android-target.gradle.plugin	1.7.0		N/A
io.relayr	java-sdk	1.0.0		a51e473299339cdb12695321fde33e0bb7017809
io.relayr	java-sdk	1.0.1		52bf9d3ea9499fa9b9e6fff2c25357ac35b489eb
io.relayr	java-sdk	1.0.2		e53f29a0aece970fb235023cceb0a4bf04dd1ff5
io.relayr	java-sdk	1.0.3		0d0cebc4ad64485316f11451537350ecc366d2c4
io.relayr	java-sdk	1.0.4		9d52e85bca95dca2f785766c0deb1703247ed349
io.relayr	java-sdk	1.0.5		34d9c0ac3e4a26bdb801b437e751755557b121f0
io.relayr	java-sdk	1.0.6		152990fddac7e5701c87e83e0479b5062e523667
io.relayr	java-sdk	1.1.0		90e6283b806e54f44d8e329c5dad21978da10d6e
io.relayr	java-sdk	1.2.0		0f0abd22380f39f3596ef11276e94a923a9d2de9
io.relayr	java-sdk	1.2.1		fd06c0b1dc2a2bf44b12141e0c582ab6ff134f5e
io.relayr	java-sdk	1.4		692379a51f2f0c4eb9b92cd284197ba26e050d5f
io.rtdi.appcontainer	mysqlrealm	0.9.10		fbfdf07eb0da6ef54be5181c1f70bc1e13793f44
io.rtdi.appcontainer	mysqlrealm	0.9.11		a3eba18cf86e4ebd1e23a92f3a6e7a3c09af3d9a
io.rtdi.appcontainer	mysqlrealm	0.9.12		53f54cb223a9b810e77d2c644d5b3adaf486627b
io.rtdi.appcontainer	mysqlrealm	0.9.15		f2a6ff8aaef9160da2d3a197578c6630ece6bb0c
io.rtdi.appcontainer	mysqlrealm	0.9.16		8d68d5f39285b2955d4e21f4a76ba211d43931bc
io.rtdi.appcontainer	mysqlrealm	0.9.18		16c211fd539d6622449a8ff0f72e1696a9a32a28
io.rtdi.appcontainer	mysqlrealm	0.9.19		bd42002b850e01e78b561b4b3288167f99624c19
io.rtdi.appcontainer	mysqlrealm	0.9.7		43c08c7b703c3fb9ff3b61d7d4986f67a23a4d25
io.rtdi.appcontainer	mysqlrealm	0.9.8		97c7160279cfc80949f18376f3421942c36d303f
io.ultreia.java4all.config	config-io	1.0.0		e098024501da9ae606e529e6f3be13d550a05c21
io.ultreia.java4all.config	config-io	1.0.1		56f8e829e546126f33e4358634e8e8bdc5d95342
io.ultreia.java4all.config	config-io	1.0.10		b33b5a69623f21fd17863bdcd90cd27724c32c44
io.ultreia.java4all.config	config-io	1.0.11		c973e9711a40eac02d652512f7de129f9a7a0c09
io.ultreia.java4all.config	config-io	1.0.12		ff0ac148226e688a3bf05938dc051a8ef568f2e8
io.ultreia.java4all.config	config-io	1.0.13		f248c7deed120a369d93066c7a2c68515c17e5a6
io.ultreia.java4all.config	config-io	1.0.14		2e18e1c141d2f69b56ca144ae8ea823a5ccc51c6
io.ultreia.java4all.config	config-io	1.0.15		ce6d9ac3d03a0279259f02b635b6a69ba4a364ab
io.ultreia.java4all.config	config-io	1.0.16		1cc30325010f80e592013b23869388d4753b8ab6
io.ultreia.java4all.config	config-io	1.0.17		2f87801d3c35aca97b4d4dbd99741a4ea31bfb50
io.ultreia.java4all.config	config-io	1.0.18		N/A
io.ultreia.java4all.config	config-io	1.0.19		N/A
io.ultreia.java4all.config	config-io	1.0.2		162c1752cae7c7d5734f51cc0b596145eb0d0607
io.ultreia.java4all.config	config-io	1.0.20		N/A
io.ultreia.java4all.config	config-io	1.0.21		N/A
io.ultreia.java4all.config	config-io	1.0.22		N/A
io.ultreia.java4all.config	config-io	1.0.23		N/A
io.ultreia.java4all.config	config-io	1.0.24		N/A
io.ultreia.java4all.config	config-io	1.0.25		N/A
io.ultreia.java4all.config	config-io	1.0.26		N/A
io.ultreia.java4all.config	config-io	1.0.27		N/A
io.ultreia.java4all.config	config-io	1.0.28		N/A
io.ultreia.java4all.config	config-io	1.0.29		N/A
io.ultreia.java4all.config	config-io	1.0.3		c00ddac96af382b3c37d7741d27989bc8b2f9bd9
io.ultreia.java4all.config	config-io	1.0.4		6c0bfabe154dd9594295d56baf9108402c175ffb
io.ultreia.java4all.config	config-io	1.0.5		de7fdf43f9c6392cc1188113480f4c51cde0ce96
io.ultreia.java4all.config	config-io	1.0.6		a3178a11e4a6b4f39ef23ad622090e84143af31f
io.ultreia.java4all.config	config-io	1.0.7		82c02d607d65d345e67109fb071e1ba74b8ac367
io.ultreia.java4all.config	config-io	1.0.8		18ec8a763c307d7d48ab599daa08b5dbebb5dda8
io.ultreia.java4all.config	config-io	1.0.9		cb1e9bc8a2c32c0fc12e336ff198ae57147d1ff6
io.vlingo.xoom	xoom-symbio-dynamodb	1.10.1		46371232193f6cfbefbb84db077977bddeaa345c
io.vlingo.xoom	xoom-symbio-dynamodb	1.11.0		3463def55b39291d6482e098f76143902d96afbb
io.vlingo.xoom	xoom-symbio-dynamodb	1.11.1		2953c290f6c85eb3c25d3aff37d1ff6cedcd6bd4
io.vlingo.xoom	xoom-symbio-dynamodb	1.7.0		c423dff2b6c178f3699bb04b7c82c889ae50d840
io.vlingo.xoom	xoom-symbio-dynamodb	1.7.5		5fc88a69ee113d92d49c99bf7be5c17d629855ce
io.vlingo.xoom	xoom-symbio-dynamodb	1.7.6		9847438f7e9f1bce755b0a012223c43da2e22e6b
io.vlingo.xoom	xoom-symbio-dynamodb	1.7.7		0d2af6fcefbf6e47ac78b70f10d7cda4f61bbf62
io.vlingo.xoom	xoom-symbio-dynamodb	1.8.0		7d179605878e8aedf566d88224e2df9b5858b865
io.vlingo.xoom	xoom-symbio-dynamodb	1.8.1		3df618fa33e7f3d739464bb89a27cc6150bc30ca
io.vlingo.xoom	xoom-symbio-dynamodb	1.8.2		67e7cfa28d9f91a1563ba5f9a8331336dd688f44
io.vlingo.xoom	xoom-symbio-dynamodb	1.8.3		54871914e28a4b87e7e2b2d193f3a292b11c667e
io.vlingo.xoom	xoom-symbio-dynamodb	1.8.4		fc4ca3dff5ff26832b5bed9135dc8312cd6abc3d
io.vlingo.xoom	xoom-symbio-dynamodb	1.8.5		322345bea138e78465a9def7ce429f956ef4f030
io.vlingo.xoom	xoom-symbio-dynamodb	1.8.6		62bd11a5db5c486c2244f3a7be6122e6d82e37b3
io.vlingo.xoom	xoom-symbio-dynamodb	1.8.7		dfe6cf64ed3b6dc8b0ca6937aa725c3acc0d0d99
io.vlingo.xoom	xoom-symbio-dynamodb	1.8.8		496e00a68ec94fbf99e17f0bff93d8bfc6fe8ed3
io.vlingo.xoom	xoom-symbio-dynamodb	1.9.0		abaf835f421c67f788ae7c2a0d2c70c48ebb093f
io.vlingo.xoom	xoom-symbio-dynamodb	1.9.1		dc02ac92ce80a3f0379ed88ab65b50726b1abd34
io.vlingo.xoom	xoom-symbio-dynamodb	1.9.2		92a554f5a920f7127493004265efdad06d56d5ef
io.vlingo.xoom	xoom-symbio-dynamodb	1.9.3		b1078d8a96c3ac18b63c3e45337453e29025269e
net.databinder	unfiltered-util_2.9.0-1	0.5.1		5f6c874ad50df3ea5c62e57bc5ea0a9960875daa
net.databinder	unfiltered-util_2.9.0-1	0.5.2		ff6ceadece690fd893b0da9406a199782542667d
net.databinder	unfiltered-util_2.9.0-1	0.5.3		b70741c1afaeda3c6ff506dbc34f9beed85e0339
net.databinder	unfiltered-util_2.9.0-1	0.6.0		686c8c52f077eebdcf014ca927a612ea85c57931
net.databinder	unfiltered-util_2.9.0-1	0.6.1		8e9a8e345d4c1e1c8752ee343de070adadff88f3
net.databinder	unfiltered-util_2.9.0-1	0.6.2		6ce8ad767b956f87ca22c14e8731bf91840922b4
net.databinder	unfiltered-util_2.9.0-1	0.6.3		226117dc165ebdaef8adb559377fc01e9f0d09bb
net.databinder	unfiltered-util_2.9.0-1	0.6.4		699038b052381fdf90c07b008dff74f6fc4f8dd8
net.databinder	unfiltered-util_2.9.0-1	0.6.5		4282b697f252adc98f3fc135c5ebc10f19d8fad8
net.paissad.tools.reqcoco	reqcoco-api	1.0.0		8943fde4ddb45a7d0242fe211f227a7d34251c80
net.paissad.tools.reqcoco	reqcoco-api	1.0.1		dbf44f55d64346b20f557218870202d88ae9d484
net.paissad.tools.reqcoco	reqcoco-api	1.0.2		1ffefbdb18edaa3d9d032d6a4f813ef99339f9ec
net.paissad.tools.reqcoco	reqcoco-api	1.0.3		e123d35443eba6b02c92359c3b4e31b15838b0d0
net.paissad.tools.reqcoco	reqcoco-api	1.0.4		4313f5f2272dc28b5287eb047446a8c75e6d0b37
net.paissad.tools.reqcoco	reqcoco-api	1.0.5		12272dc4861186c4f15ecc80b51c5d9d7f4ceb45
net.pocorall	pocorall-scala-nolib-base-pom	1.1		N/A
net.pocorall	pocorall-scala-nolib-base-pom	1.2		N/A
nl.gn0s1s	elastic4s-core_3	8.12.0		aed727f67551a079bba122dcb1e0be678bd88895
nl.gn0s1s	elastic4s-core_3	8.12.0-RC3		82f66ad10863d3869d98b8002d1601d64744f812
nl.gn0s1s	elastic4s-core_3	8.13.0		e2c6296c390adda589b9d3a7f2e25f4091996a9c
nl.gn0s1s	elastic4s-core_3	8.13.1		65083897d6fd7ad05a37bef966518ac6a0d45e8a
nl.gn0s1s	elastic4s-core_3	8.14.0		d8fe0e00d9d71b3910343a30461a365ad8cd7395
nl.gn0s1s	elastic4s-core_3	8.14.1		5e725dd6caa874f8115f3706861b8fbd07f403d4
nl.gn0s1s	elastic4s-core_3	8.15.0		a5be696f7ce2c950596fd74477dda74c84bcb726
nl.gn0s1s	elastic4s-core_3	8.15.1		bb7265d7f058d24c19409490af990b03ed350e2c
nl.gn0s1s	elastic4s-core_3	8.15.2		b21128ebd33de1c3ece914fd228d5f13c7f95ba0
nl.gn0s1s	elastic4s-core_3	8.15.3		8a30cd8aa57bb95c6f4b56a49c8098345b84c3d2
