ai.x	safe_2.10	0.1.0		b1e12f8bfd3d0228c81fd800929066648b6bee20
aws.sdk.kotlin	ec2instanceconnect-jvm	1.2.28		46d35327f72b65cc6f05f94ef5dc0e6ae92dbcff
aws.sdk.kotlin	ec2instanceconnect-jvm	1.2.29		97403ae7d6d821def41fc5c0d8f9bcabf4ea92b3
aws.sdk.kotlin	ec2instanceconnect-jvm	1.2.3		1a37556e939932dae8b18a70a71fa7505c971498
aws.sdk.kotlin	ec2instanceconnect-jvm	1.2.30		0fb4345ae450885b09c7b9fbe367e66a694af98d
aws.sdk.kotlin	ec2instanceconnect-jvm	1.2.31		ca5f7b6a23278b5d46a1710774548a2bf879501d
aws.sdk.kotlin	ec2instanceconnect-jvm	1.2.32		cdde016feffd801e7db526b56ef5ceff24804a31
aws.sdk.kotlin	ec2instanceconnect-jvm	1.2.33		8e2119669de452f7e1ac5bf13d5bb74e55358acd
aws.sdk.kotlin	ec2instanceconnect-jvm	1.2.34		3b8fa3d8e4b6aa9f557f74657a3ae3446e95ced2
aws.sdk.kotlin	ec2instanceconnect-jvm	1.2.35		20a2c328974fe1a1a5f60ee8e59e438dac4e3c61
aws.sdk.kotlin	ec2instanceconnect-jvm	1.2.36		8d7bb5190016f22ec99795515525bb3343aa37a0
aws.sdk.kotlin	ec2instanceconnect-jvm	1.2.37		6b3f29fc6d206ca03578ef4b30ea35c58fe17499
aws.sdk.kotlin	ec2instanceconnect-jvm	1.2.38		d8ec0903fb264f1b1c532919ca29ffc6eaf4aee1
aws.sdk.kotlin	ec2instanceconnect-jvm	1.2.39		107bd4f2deb0e0920adad2bf114666e591fd3f74
aws.sdk.kotlin	ec2instanceconnect-jvm	1.2.4		9f0e152bc62e2224a14755f2e20f7671ff59147d
aws.sdk.kotlin	ec2instanceconnect-jvm	1.2.40		947af09284cd4e6c1010ac45a741a0d790bf8b11
aws.sdk.kotlin	ec2instanceconnect-jvm	1.2.41		b3415916d90a31b0092fad2dac6e3ee7baea506d
aws.sdk.kotlin	ec2instanceconnect-jvm	1.2.42		a3b5bdcb5821d34bd001d8065eaa3df022818e05
aws.sdk.kotlin	ec2instanceconnect-jvm	1.2.43		368e1b5975d9b3909cc42876ea45c1cfa9a732d8
aws.sdk.kotlin	ec2instanceconnect-jvm	1.2.44		cdef39761fa3d043167b8f2fac9192108aa8268c
aws.sdk.kotlin	ec2instanceconnect-jvm	1.2.45		bde70d8c860f5677351acf9ddeb9f2465c2e9549
aws.sdk.kotlin	ec2instanceconnect-jvm	1.2.46		0c3242053a09000b1a52c0b9e5165028f2637a72
aws.sdk.kotlin	ec2instanceconnect-jvm	1.2.47		463604082121a7fc9818ba70fff51ea05942e685
aws.sdk.kotlin	ec2instanceconnect-jvm	1.2.48		275aa54ac6db2d223b33b1b1f3756a65a22bdf2b
aws.sdk.kotlin	ec2instanceconnect-jvm	1.2.49		acedaddba44007a49c76673d1419d9cdda5342df
aws.sdk.kotlin	ec2instanceconnect-jvm	1.2.5		810038a72f86879708b72a52a9fb57ad89255b05
aws.sdk.kotlin	ec2instanceconnect-jvm	1.2.50		7bba4299eb15e62d01c902bd9bf93a532decf41f
aws.sdk.kotlin	ec2instanceconnect-jvm	1.2.51		b7d701a518aa4ce03ed71e70f3ac7be357023215
aws.sdk.kotlin	ec2instanceconnect-jvm	1.2.52		50b95322bf81d52a1a8c43c9e0cc8c2638519529
aws.sdk.kotlin	ec2instanceconnect-jvm	1.2.53		812d8b6be5dad0af956f6048553edaebd967581a
aws.sdk.kotlin	ec2instanceconnect-jvm	1.2.54		d67771b9679b101df0066b991a06fc3bab03ab06
aws.sdk.kotlin	ec2instanceconnect-jvm	1.2.55		61d5100afbcb1bd0d32d6ab75f10276964b5e218
aws.sdk.kotlin	ec2instanceconnect-jvm	1.2.56		63d40483ccd335c4fcf76c47e0710745b7ca6ca4
aws.sdk.kotlin	ec2instanceconnect-jvm	1.2.6		5d9ad67c68196cb449c9135bef711bef7302242c
aws.sdk.kotlin	ec2instanceconnect-jvm	1.2.7		275c7df34c70dcffdef3a23733a66a4e86272b56
aws.sdk.kotlin	ec2instanceconnect-jvm	1.2.8		2e2f5d9c7ef741414816f2ac9bf5d2a017b3daf0
aws.sdk.kotlin	ec2instanceconnect-jvm	1.2.9		197764ecdc42b5f0bf760145fb0e8080a066bcd0
aws.sdk.kotlin	ec2instanceconnect-jvm	1.3.0		eb2ba3615aba119a1a2681be4b365685d87638d8
aws.sdk.kotlin	ec2instanceconnect-jvm	1.3.1		549df0521593ce9cc805dbeaeb7d280931b26953
aws.sdk.kotlin	ec2instanceconnect-jvm	1.3.10		efd6da07e53dcd39da17694fe836128729ac2137
aws.sdk.kotlin	ec2instanceconnect-jvm	1.3.100		a2a5a40688c62f04707e437dfcd246e67712088d
aws.sdk.kotlin	ec2instanceconnect-jvm	1.3.101		d23fbbf1951ace25b159c83ef532f12ec516efac
aws.sdk.kotlin	ec2instanceconnect-jvm	1.3.102		2e8b27b1c68cfbbb2eb94b067adca0cb428595c0
aws.sdk.kotlin	ec2instanceconnect-jvm	1.3.103		8594e09d46a2d1e88f396874470047efec3699b6
aws.sdk.kotlin	ec2instanceconnect-jvm	1.3.104		02e499ec8924d1e168bd24392e55afdffc38fbdd
aws.sdk.kotlin	ec2instanceconnect-jvm	1.3.105		b34df06a72bc773af4e5bc18ab18b3fc81be5d27
aws.sdk.kotlin	ec2instanceconnect-jvm	1.3.106		6033c377ac7c8c7e362b8954c29f5ab200526da1
aws.sdk.kotlin	ec2instanceconnect-jvm	1.3.107		72f8f7766ed6edcd54154d68faa4da54568ccc3c
aws.sdk.kotlin	ec2instanceconnect-jvm	1.3.108		252aa1f44decacd9e2b8ca703be868fa1edfb5d1
aws.sdk.kotlin	ec2instanceconnect-jvm	1.3.109		d38f07d9de2a47d53ea5e0f38ddcf7812c88d227
aws.sdk.kotlin	ec2instanceconnect-jvm	1.3.11		e64f3a4e51f736abbed95e0bd591aa66fc2d215d
aws.sdk.kotlin	ec2instanceconnect-jvm	1.3.110		b10bbbd3600b01d0f2b1cf65e3d71630c90b47c2
aws.sdk.kotlin	ec2instanceconnect-jvm	1.3.111		9ff526f395acca0e5f713677b2c6387946b43dd2
aws.sdk.kotlin	ec2instanceconnect-jvm	1.3.112		26215b7e90d1af3d01f41116201d8171960d8eb7
aws.sdk.kotlin	ec2instanceconnect-jvm	1.3.12		fd9e80f471cb7c36cd1e3aa8349aa8ed98de929f
aws.sdk.kotlin	ec2instanceconnect-jvm	1.3.13		3dab7b297aca536e0d3c44c1592a7b4ec4c9d250
aws.sdk.kotlin	ec2instanceconnect-jvm	1.3.14		ce77743158970a43c9b8f118dde3e1be0c2ce07a
aws.sdk.kotlin	ec2instanceconnect-jvm	1.3.15		d38c52b2639123c8acca140d53d3f5e1d5ed580e
aws.sdk.kotlin	ec2instanceconnect-jvm	1.3.16		8e84d24d6eb84d1fa3dc228713d9363084e22df1
aws.sdk.kotlin	ec2instanceconnect-jvm	1.3.17		f0bd9de9af0c4c1a78455863251d9032bcd0506d
aws.sdk.kotlin	ec2instanceconnect-jvm	1.3.18		e3d23fff2f6f05463c9f2a6df36933839affe768
aws.sdk.kotlin	ec2instanceconnect-jvm	1.3.19		7c28212383adc0b3c92ac3f249e8f3c680edc632
aws.sdk.kotlin	ec2instanceconnect-jvm	1.3.2		ee0be74da92645237bf3a539f9d7fd18a3fb665c
aws.sdk.kotlin	ec2instanceconnect-jvm	1.3.20		ed527754fa9821513fc0fea5cf3da1f60c383ecc
aws.sdk.kotlin	ec2instanceconnect-jvm	1.3.21		f98ab12411e70c200a7e6fd3f941256d601e56c5
aws.sdk.kotlin	ec2instanceconnect-jvm	1.3.22		a54c7ec01d3729f67b5693a7165a9a2e89a41292
aws.sdk.kotlin	ec2instanceconnect-jvm	1.3.23		43d748dbae16ead82974bb0634025926b6a945f5
aws.sdk.kotlin	ec2instanceconnect-jvm	1.3.24		2bc21f1be2ece21f7d47880d060e0d05f000c112
aws.sdk.kotlin	ec2instanceconnect-jvm	1.3.25		26a40312812726a1e51db41f10be7a94e0eb9975
aws.sdk.kotlin	ec2instanceconnect-jvm	1.3.26		e9d79b5b1a490aff175180b6a27070e6a168a275
aws.sdk.kotlin	ec2instanceconnect-jvm	1.3.27		9c78295ee4a9399feea00be3b8d20bcf255c0de4
aws.sdk.kotlin	ec2instanceconnect-jvm	1.3.28		af04ecd39fbd7f57351366260ad48c1122a70cfc
aws.sdk.kotlin	ec2instanceconnect-jvm	1.3.29		c14bad8493ce032f0c2d12947f74d7186537784e
aws.sdk.kotlin	ec2instanceconnect-jvm	1.3.3		3826423c5de6de9b421c71a9042e8f4551e3bc33
aws.sdk.kotlin	ec2instanceconnect-jvm	1.3.30		db963e43dda05a6f335c6cc54c4d056196911722
aws.sdk.kotlin	ec2instanceconnect-jvm	1.3.31		38afbaa3bd58524cbe1586fabddbccc9d5c2b957
aws.sdk.kotlin	ec2instanceconnect-jvm	1.3.32		67d3b33718c1630c98d2df3a1add74a6763d5b57
aws.sdk.kotlin	ec2instanceconnect-jvm	1.3.33		03763eebadd5e6b77e4adf9074eeb932a1f87148
aws.sdk.kotlin	ec2instanceconnect-jvm	1.3.34		acf1ed42940fc595493fff5fb59c3fa20724d23c
aws.sdk.kotlin	ec2instanceconnect-jvm	1.3.35		bbc132228befcd4d09071927fe2c98e504afc195
aws.sdk.kotlin	ec2instanceconnect-jvm	1.3.36		86db673fe4fff1e5140e0cb7723b4dcc978e6cae
aws.sdk.kotlin	ec2instanceconnect-jvm	1.3.37		ff3ac497b1bdd3c382ddde35056c1be01de7a25a
aws.sdk.kotlin	ec2instanceconnect-jvm	1.3.38		712c0dfe820aaca9ce12cf5c902b11efa4f537e9
aws.sdk.kotlin	ec2instanceconnect-jvm	1.3.39		849dffc13279f9d2eb5917dc177dab04c54757ff
aws.sdk.kotlin	ec2instanceconnect-jvm	1.3.4		733ac1a84d23530f58bf652c70c4726139dd9e9b
aws.sdk.kotlin	ec2instanceconnect-jvm	1.3.40		206b4a23fd4fff7147222393449527cbd717cf83
aws.sdk.kotlin	ec2instanceconnect-jvm	1.3.41		b942915b2023b589cc50a342b79f66522aff5d2f
aws.sdk.kotlin	ec2instanceconnect-jvm	1.3.42		7b133a970cc61c7c3088131309963d330ab9d5a8
aws.sdk.kotlin	ec2instanceconnect-jvm	1.3.43		7d570df76b0075fceb3ba876256ad2fb2ccb4204
aws.sdk.kotlin	ec2instanceconnect-jvm	1.3.44		941fee5ff5ab25739f1588a3a6a18910e9cdade8
aws.sdk.kotlin	ec2instanceconnect-jvm	1.3.45		7ae2abdd2a97bc1aa110a1bc13ace6b25e4dbacf
aws.sdk.kotlin	ec2instanceconnect-jvm	1.3.46		2d0e33c8fa2e1c8c4892918b4be374ff85e4d8e8
aws.sdk.kotlin	ec2instanceconnect-jvm	1.3.47		beb51a9ff701078662029ffc47b559b1f922ba1c
aws.sdk.kotlin	ec2instanceconnect-jvm	1.3.48		a1b8e05c73938556153d1a6c05c2f7e180c04e5b
aws.sdk.kotlin	ec2instanceconnect-jvm	1.3.49		3109e177a7c00143f849fe5d21bcf29d902f8862
aws.sdk.kotlin	ec2instanceconnect-jvm	1.3.5		6e459fb45e44b5b8466f7b9e595e63abade71278
aws.sdk.kotlin	ec2instanceconnect-jvm	1.3.50		e7f093875b803f7cd0928c2f092908fa0bf660e4
aws.sdk.kotlin	ec2instanceconnect-jvm	1.3.51		19876c488acb50fa41690155ca7dd542336e8309
aws.sdk.kotlin	ec2instanceconnect-jvm	1.3.52		36cbbb476fa0cd89c58e833fc3785dcc329ebcca
aws.sdk.kotlin	ec2instanceconnect-jvm	1.3.53		f5d085596b2aa3c12b330dc4390ecf425e6c7006
aws.sdk.kotlin	ec2instanceconnect-jvm	1.3.54		fbead12221fad1d4b2868f0c6be95cb7d765188f
aws.sdk.kotlin	ec2instanceconnect-jvm	1.3.55		00b5a423a077bbd4485e99b396152ca12c643f09
aws.sdk.kotlin	ec2instanceconnect-jvm	1.3.56		a632766726729c4696163fbd511a3575d3fdfade
aws.sdk.kotlin	ec2instanceconnect-jvm	1.3.57		f09b39a10cc735548026eee618d44d547b7cea4d
aws.sdk.kotlin	ec2instanceconnect-jvm	1.3.58		3be7245821f387bc5e3a04c441ece6f3015a454a
aws.sdk.kotlin	ec2instanceconnect-jvm	1.3.59		586c9303a67c678419a6c0177442ed3043c29908
aws.sdk.kotlin	ec2instanceconnect-jvm	1.3.6		a7335edfd9f7d01f2f3c80e520371d69f746cbde
aws.sdk.kotlin	ec2instanceconnect-jvm	1.3.60		111acc485d4f6cde2a562d8cb864401648f81f98
aws.sdk.kotlin	ec2instanceconnect-jvm	1.3.61		03975c687052f70f6e5ebaee983030d1770550b0
aws.sdk.kotlin	ec2instanceconnect-jvm	1.3.62		c6fdcebe24428bc5a4d8e03a3ee39e1ba00c3816
aws.sdk.kotlin	ec2instanceconnect-jvm	1.3.63		bc982fda4e2bc80e41c38f18c6ada44bb334874b
aws.sdk.kotlin	ec2instanceconnect-jvm	1.3.64		4dda29c493b1ab449e813c774888ef5e33d5209e
aws.sdk.kotlin	ec2instanceconnect-jvm	1.3.65		80b355ef8a455f59652d22befb1383be29df4701
aws.sdk.kotlin	ec2instanceconnect-jvm	1.3.66		327bcb1a0db2143d7179b285805fd591ec7b6399
aws.sdk.kotlin	ec2instanceconnect-jvm	1.3.67		3bbb13da5ffb8f8007036149cf315e3c17fcda6c
aws.sdk.kotlin	ec2instanceconnect-jvm	1.3.68		7b9b1a705138c3997aa56f91c0b4add4a54f6ddf
aws.sdk.kotlin	ec2instanceconnect-jvm	1.3.69		3f5143c7ac0d5b64f66e736b09b8e95057b56059
aws.sdk.kotlin	ec2instanceconnect-jvm	1.3.7		263a8cd2815912d02d5ae70a5014276495d9277b
aws.sdk.kotlin	ec2instanceconnect-jvm	1.3.70		8e49bfcc7c6eced14810285cccb332e7f67f2b70
aws.sdk.kotlin	ec2instanceconnect-jvm	1.3.71		a4f4dab33be73999b6a45988ef0ae4ef6f9747f6
aws.sdk.kotlin	ec2instanceconnect-jvm	1.3.72		b845085b85a3d83669f0e8386eaa7dd752899032
aws.sdk.kotlin	ec2instanceconnect-jvm	1.3.73		6cb72c367a7db6cac8aa4718ab772c6fdb078c3e
aws.sdk.kotlin	ec2instanceconnect-jvm	1.3.74		71ebb444ee8760b69f4c20c8cddb532ef40a6f8e
aws.sdk.kotlin	ec2instanceconnect-jvm	1.3.75		8a4b64d80d2af840d930f6fb197b9426156e8595
aws.sdk.kotlin	ec2instanceconnect-jvm	1.3.76		fc79a011ca9f1278a27bd6aa568ba6786bbe2a37
aws.sdk.kotlin	ec2instanceconnect-jvm	1.3.77		c4196fb2296c2582ea0fc80f5cf63cd6aad8d18f
aws.sdk.kotlin	ec2instanceconnect-jvm	1.3.78		5ed6b83e8ecacba2758d6051a37ae5440b504687
aws.sdk.kotlin	ec2instanceconnect-jvm	1.3.79		6b97a7de4695f6f6ec40caf5bb7e330b39d1ce6a
aws.sdk.kotlin	ec2instanceconnect-jvm	1.3.8		bb596ffa75d4693c6cc8a5f8773ce2f3091d334f
aws.sdk.kotlin	ec2instanceconnect-jvm	1.3.80		5c356527ed3ff261d9fca01adad78782856010d0
aws.sdk.kotlin	ec2instanceconnect-jvm	1.3.81		a788ebf2c73f3659a8b0c72c414e4c9df0ec28d8
aws.sdk.kotlin	ec2instanceconnect-jvm	1.3.82		0c8e1d8f1c4b1e569cbd6ef9f63281a6da1ab325
aws.sdk.kotlin	ec2instanceconnect-jvm	1.3.83		a77a98e912c199a82f1cca8fc256aedcac939a24
aws.sdk.kotlin	ec2instanceconnect-jvm	1.3.84		02bee7f9cd1ec7cbba71b3ff74502414976479ee
aws.sdk.kotlin	ec2instanceconnect-jvm	1.3.85		918de217697bccaba9c5db37b316d536bb0cce10
aws.sdk.kotlin	ec2instanceconnect-jvm	1.3.86		b3736a761ec53af10498c7e583177a7db8f8bbe3
aws.sdk.kotlin	ec2instanceconnect-jvm	1.3.87		9fa561c190ef46fe823c932b27e140c1434af62c
aws.sdk.kotlin	ec2instanceconnect-jvm	1.3.88		6caa7efb853348dae616a68c7490719013c634e1
aws.sdk.kotlin	ec2instanceconnect-jvm	1.3.89		7e6775570c983ad2d76a80bcc4d0b09145460109
aws.sdk.kotlin	ec2instanceconnect-jvm	1.3.9		7827f5b17851171120c794bd2aee43349c7057c9
aws.sdk.kotlin	ec2instanceconnect-jvm	1.3.90		57d8db4c981d4d86876985824fae848b13b1b7e9
aws.sdk.kotlin	ec2instanceconnect-jvm	1.3.91		e9567bdfcdf14232336aa74e8171e8082378714f
aws.sdk.kotlin	ec2instanceconnect-jvm	1.3.92		eaf8cf7b1cb7318e49034c6a19b0b86e9619a868
aws.sdk.kotlin	ec2instanceconnect-jvm	1.3.93		e5819b221215cad3642a372e2ae142eb7273d8ff
aws.sdk.kotlin	ec2instanceconnect-jvm	1.3.94		4c64d39a578c1c1a6a9f63718acfb99f0005b68e
aws.sdk.kotlin	ec2instanceconnect-jvm	1.3.95		871868852e4b903d9f6a36556452e85ee89695e0
aws.sdk.kotlin	ec2instanceconnect-jvm	1.3.96		07657751222ed92a37e4997f2dc48baa8f818a4c
aws.sdk.kotlin	ec2instanceconnect-jvm	1.3.97		d2e733b6cbc6aa5a11ddc3ad811fe2bdf55d7be6
aws.sdk.kotlin	ec2instanceconnect-jvm	1.3.98		1022144fc802219f7a63e3487f43c6c5fcbc84dc
aws.sdk.kotlin	ec2instanceconnect-jvm	1.3.99		1adefd26c5c9285b8eee33c4bee3bc1ae986c51a
aws.sdk.kotlin	ec2instanceconnect-jvm	1.4.0		78095caf1cdb7100d0121d8668d8f4d7176ce802
aws.sdk.kotlin	ec2instanceconnect-jvm	1.4.1		f8a5273eadee03529c82ee53005eb2555bbfe88b
aws.sdk.kotlin	ec2instanceconnect-jvm	1.4.10		445eaa5dd623aab4fb512eec63a1c77d154b248b
aws.sdk.kotlin	ec2instanceconnect-jvm	1.4.11		3154f6985dfdc35b01f28cb767960bc6f9de0463
aws.sdk.kotlin	ec2instanceconnect-jvm	1.4.12		ad20cd842ea6461f4bd9acfc0604641ba508f4b6
aws.sdk.kotlin	ec2instanceconnect-jvm	1.4.13		832f7890d269b47671b0f891d25f58a8cfbcf71b
aws.sdk.kotlin	ec2instanceconnect-jvm	1.4.14		c9bf0490fcec4bd8555aa71526b2cd96f8df244d
aws.sdk.kotlin	ec2instanceconnect-jvm	1.4.15		aa4e32c83ed6dee8a43d21774274f2189a3485f5
aws.sdk.kotlin	ec2instanceconnect-jvm	1.4.16		86a2876934eb48ffb82749ef340092419751b3ac
aws.sdk.kotlin	ec2instanceconnect-jvm	1.4.17		732b3c7a8f2f8051e38de9cda930c154bc4b9df7
aws.sdk.kotlin	ec2instanceconnect-jvm	1.4.18		e247b1bb67ee600643f5ee90d2ca2adf6c920a42
aws.sdk.kotlin	ec2instanceconnect-jvm	1.4.19		7be9ec9d3e022cca3e5771cd16db8c4e053841cd
aws.sdk.kotlin	ec2instanceconnect-jvm	1.4.2		3a22d30855357a9d62717e1f6138bcb1176ac3ba
aws.sdk.kotlin	ec2instanceconnect-jvm	1.4.20		78cd026a791b916dd92c96d120dee6179d689d17
aws.sdk.kotlin	ec2instanceconnect-jvm	1.4.21		fd83e9fe62ae46a045278927a38d4e82fae7c2b9
aws.sdk.kotlin	ec2instanceconnect-jvm	1.4.22		bdc39fa273239709ce8a4aa60348789e89e76579
aws.sdk.kotlin	ec2instanceconnect-jvm	1.4.23		186ad4f8d8bc7ee4e68c4c2ed2fa5d8b6f6f157b
aws.sdk.kotlin	ec2instanceconnect-jvm	1.4.24		b7a208ced2883b02fc013dc4ebc25a1b4b39e05a
aws.sdk.kotlin	ec2instanceconnect-jvm	1.4.25		96df3c92aba7d03bae15f07eac7bae5b9f925889
aws.sdk.kotlin	ec2instanceconnect-jvm	1.4.26		0f0256b2e9e3ca50151ea4d59f15dbc178330304
aws.sdk.kotlin	ec2instanceconnect-jvm	1.4.27		109a64c531b48dd7fbde476d33d1664549b00361
aws.sdk.kotlin	ec2instanceconnect-jvm	1.4.28		ebd5c1b75a38a900a98441f5cb46cbdfc34e24c7
aws.sdk.kotlin	ec2instanceconnect-jvm	1.4.29		462cf777e0b302a5f768237e42e83b9db19c46da
aws.sdk.kotlin	ec2instanceconnect-jvm	1.4.3		0fbb74fe3c1e9079557525c732eb00f1d1b0e93e
aws.sdk.kotlin	ec2instanceconnect-jvm	1.4.30		976df255faf10d1fd01787f666eb53c78cbb646d
aws.sdk.kotlin	ec2instanceconnect-jvm	1.4.31		7e8f5abb132e968575b301cc1bc9a44262375b55
aws.sdk.kotlin	ec2instanceconnect-jvm	1.4.32		ffe99b39f816dd24d0239fa4352665af6f27fdd1
aws.sdk.kotlin	ec2instanceconnect-jvm	1.4.33		b8d6de59cfd5b86c941240a98d1704e338ad6f45
aws.sdk.kotlin	ec2instanceconnect-jvm	1.4.34		5a983ac1c18a88ec5607d190a833a4751c7673d2
aws.sdk.kotlin	ec2instanceconnect-jvm	1.4.35		57ad115bed59e6bd7e7c3dedc010313fd4e7ee5d
aws.sdk.kotlin	ec2instanceconnect-jvm	1.4.36		bbe6ed32fd546db700ec37e8c51cff9845b106b0
aws.sdk.kotlin	ec2instanceconnect-jvm	1.4.37		b71e4f924cf1e58d682da2e40f6ca39921141037
aws.sdk.kotlin	ec2instanceconnect-jvm	1.4.38		b235f5463ce6d65d464356f8327188bc38889cd4
aws.sdk.kotlin	ec2instanceconnect-jvm	1.4.39		e8c2e570a8ab4ec293bf35d3a960c42c109dfbaf
aws.sdk.kotlin	ec2instanceconnect-jvm	1.4.4		2c024f1b161849d3582ac9d5a4a16408942ff3cc
aws.sdk.kotlin	ec2instanceconnect-jvm	1.4.40		531d8abe69c294a56a3c7522aa0925bded5d6675
aws.sdk.kotlin	ec2instanceconnect-jvm	1.4.41		bf021993e26a1b9fe2c82f93949148ac279b7eea
aws.sdk.kotlin	ec2instanceconnect-jvm	1.4.42		4beab132ca088bd2c2b9de1d396cfe7db9dc61d6
aws.sdk.kotlin	ec2instanceconnect-jvm	1.4.43		0a458eb753d12b54f396058d53ba1bd6fc3575b7
aws.sdk.kotlin	ec2instanceconnect-jvm	1.4.44		461de9ae2fe4f79b2a67301916bc5c11a0b0898d
aws.sdk.kotlin	ec2instanceconnect-jvm	1.4.45		64ae313f161a599adceb377093bad29e3c4db1e6
aws.sdk.kotlin	ec2instanceconnect-jvm	1.4.46		2357999b5936ac6bf56bbc14e04443c187abe857
aws.sdk.kotlin	ec2instanceconnect-jvm	1.4.47		986794804de9816e3dc281c4aeaecebb50fa8d1b
aws.sdk.kotlin	ec2instanceconnect-jvm	1.4.48		938e20680165dfe010a63e5f26770573711d70de
aws.sdk.kotlin	ec2instanceconnect-jvm	1.4.49		85a5579c82205cc12b2752a10de6dd5960dd3355
aws.sdk.kotlin	ec2instanceconnect-jvm	1.4.5		f5940c917b59caf8a83007f657b0df47181c925c
aws.sdk.kotlin	ec2instanceconnect-jvm	1.4.50		bac46d7256f4ded365418e04cc241ce38a7299da
aws.sdk.kotlin	ec2instanceconnect-jvm	1.4.51		1ff5b4fc4e874feb06ea67c15eb3a9cd9667d817
aws.sdk.kotlin	ec2instanceconnect-jvm	1.4.52		cab17f293bbd770060a57b173e533ef894d0f6fb
aws.sdk.kotlin	ec2instanceconnect-jvm	1.4.53		8ac9b839780e71a0058e87786ae7c14b7bfb817a
aws.sdk.kotlin	ec2instanceconnect-jvm	1.4.54		0ffbd84b043ed3248f41a69e6d1bc31a22557a0a
aws.sdk.kotlin	ec2instanceconnect-jvm	1.4.55		7b62643c83c0e1375e5ee2bdb477892e387ae11e
aws.sdk.kotlin	ec2instanceconnect-jvm	1.4.56		f7b144723f10c0f291b455bb6cbc8302ad4c2723
aws.sdk.kotlin	ec2instanceconnect-jvm	1.4.57		b008417757286412a07a9de201a461f5dea38892
aws.sdk.kotlin	ec2instanceconnect-jvm	1.4.58		32663dcd284c0ddac09b54342aa5f352e358e94f
aws.sdk.kotlin	ec2instanceconnect-jvm	1.4.59		af75bb8280b109725b6c645e5d862e88354bf3d4
aws.sdk.kotlin	ec2instanceconnect-jvm	1.4.6		2c6335b25f464ed84dd448e2c2598c37ce1f3e80
aws.sdk.kotlin	ec2instanceconnect-jvm	1.4.60		a813696b32a359f3aebc5fbd5052b3e5db43fee2
aws.sdk.kotlin	ec2instanceconnect-jvm	1.4.61		6dae7ff9e1d497f1b60a0f815fdbc6f3fb7f9be5
aws.sdk.kotlin	ec2instanceconnect-jvm	1.4.62		359b8276830891a14603a5f420d2a300605af18f
aws.sdk.kotlin	ec2instanceconnect-jvm	1.4.63		0b91c01fb35c119bcb6204d51459ae7f7f62399b
aws.sdk.kotlin	ec2instanceconnect-jvm	1.4.64		fd89a30b5009948c0b85acc28c096d1858d64d4d
aws.sdk.kotlin	ec2instanceconnect-jvm	1.4.65		f66fa0a2e44cd35f71acb69493026b8173a5d2f0
aws.sdk.kotlin	ec2instanceconnect-jvm	1.4.66		a1b960714a3d5c63121b6112b16851734813296d
aws.sdk.kotlin	ec2instanceconnect-jvm	1.4.67		06cc5ce7bc4ccafaef20ca3d61e79696d0578300
aws.sdk.kotlin	ec2instanceconnect-jvm	1.4.68		7370732b68b0069a39acf64ae8924f1802471d40
aws.sdk.kotlin	ec2instanceconnect-jvm	1.4.69		712c7e5ac7c77ac14904953e7869c8ddf7d74ca1
aws.sdk.kotlin	ec2instanceconnect-jvm	1.4.7		51f6d941a3d8a8853a14307d7f2a1582a7926130
aws.sdk.kotlin	ec2instanceconnect-jvm	1.4.70		32534e782e0ca52503e28f3c3871306166d3d563
aws.sdk.kotlin	ec2instanceconnect-jvm	1.4.71		97ab2a023f631a55022749926834bfd4ab01ff27
aws.sdk.kotlin	ec2instanceconnect-jvm	1.4.72		900860d79c8fd37f7cba2c1b673cc7beaee089d4
aws.sdk.kotlin	ec2instanceconnect-jvm	1.4.73		74bec1b9d6a3bc626f4a8ea4f601d50f4e49b3da
aws.sdk.kotlin	ec2instanceconnect-jvm	1.4.74		1b8f4d986bff88e2df3326d477c082d2b0a9d63b
aws.sdk.kotlin	ec2instanceconnect-jvm	1.4.75		80ebdab17559f1a4287f812a2d2a224811168211
aws.sdk.kotlin	ec2instanceconnect-jvm	1.4.76		7e216b881f282b9d84bfa3be8ffaf46e1e6ad540
aws.sdk.kotlin	ec2instanceconnect-jvm	1.4.8		8834c476d66b12dd053116582b7bea1aeca450da
aws.sdk.kotlin	ec2instanceconnect-jvm	1.4.9		d3519f7f4e3e049fb1279a50091bf8b9f70a0b16
br.com.devsrsouza.compose.icons	octicons-iosx64	1.1.0		N/A
br.com.devsrsouza.compose.icons	octicons-iosx64	1.1.0	metadata	ddc2a499e6f718d318bdd974ede024695ea80878
br.com.devsrsouza.compose.icons	octicons-iosx64	1.1.1		N/A
br.com.devsrsouza.compose.icons	octicons-iosx64	1.1.1	metadata	62047d4d237442133278c0988c42e09021b3ca9c
cn.herodotus.stirrup	rest-module-servlet-identity	3.3.0.0		a20da1d5d04e42af0d280a848e6646ab0e2fa389
cn.herodotus.stirrup	rest-module-servlet-identity	3.3.0.1		a9fe2bcca5798717b2f64a63445f5486d649f631
com.avsystem.scex	scex-core	1.17.0		674008dd517eb9f8c5a6051fa8c47fa01a97a29d
com.avsystem.scex	scex-core	1.17.1		7563ea043a5403b4605986d6a13fc771da57eaf2
com.avsystem.scex	scex-core	1.17.10		f39d30b4ffc65ed96fc619d2cf5dfeea2ad1d840
com.avsystem.scex	scex-core	1.17.11		e99418d93d5ff065261ef246593bacd3cc5d5e20
