ai.hypergraph	kaliningraph-js	0.2.1		N/A
com.sap.cds	cds4j-runtime	1.23.0		9e3301b8a024355f7b517cc76f22a272f97130d7
com.sap.cds	cds4j-runtime	1.24.0		35babdcc2a9dedf63e747db82333e544c1364b23
com.sap.cds	cds4j-runtime	1.24.1		83553551ccf0eff833794ad2ac34b0cf6fcafe02
com.sap.cds	cds4j-runtime	1.25.0		48fc16cecb005cd4d15fb49a90c806609636535f
com.sap.cds	cds4j-runtime	1.26.0		2d2579bf72ad9c099d69000cbd6cc1bf9504b6a5
com.sap.cds	cds4j-runtime	1.26.1		a0ff6d9c0c4431d68a457377ccc92b2568edc357
com.sap.cds	cds4j-runtime	1.26.2		2281a8bcb2fda53964d894f319cd889e4fb45ea6
com.sap.cds	cds4j-runtime	1.27.0		567f1bb045ebd21f80eabab4a3e6e33b7defd852
com.sap.cds	cds4j-runtime	1.28.0		e30fbfc69d8b88d5186ca6a4016de6bc0e2b9f1a
com.sap.cds	cds4j-runtime	1.29.0		7ea28580ae30e1edcb16cf68515130441c1e0d8f
com.sap.cds	cds4j-runtime	1.3.0		a9adb21ce163bed7db7d3bd2e28b3f74636a4537
com.sap.cds	cds4j-runtime	1.30.0		1683e09f323aedd223b5bc7b188281ff0ee83a24
com.sap.cds	cds4j-runtime	1.31.0		dda223a037b4a28a4123b65952bf89cab952b54a
com.sap.cds	cds4j-runtime	1.31.1		77ec9fa12cdd0271830ff3169d0b457a52840d91
com.sap.cds	cds4j-runtime	1.31.2		617d6fff8a30445c53c10a256bfb43ca5cb09b20
com.sap.cds	cds4j-runtime	1.32.0		fd552f43aef0f2cd33c51477185e8d83c518fc4f
com.sap.cds	cds4j-runtime	1.32.1		76fbc2124aea3b253d1a683d4b6a414dc6bd1a68
com.sap.cds	cds4j-runtime	1.33.0		90e521ef64aecdd1c7495877f6a13b9104b81b39
com.sap.cds	cds4j-runtime	1.33.1		88b3637b0400b7f91ab9ec5efc2566e7e177492a
com.sap.cds	cds4j-runtime	1.34.0		ea95ce58d119042ec56c38b6dc4b146ffc8d913b
com.sap.cds	cds4j-runtime	1.34.1		92eacc023525256e59742342e89e3791a4e1d799
com.sap.cds	cds4j-runtime	1.34.2		f3a774b844f8a44a19058f1eb388a0d5c5ffa0e9
com.sap.cds	cds4j-runtime	1.35.0		a918bdf732553169df3000a79bad6de88023522d
com.sap.cds	cds4j-runtime	1.35.1		e82532f586c4463c6cbb174a196714f5fef29ea7
com.sap.cds	cds4j-runtime	1.36.0		3c93b1979f8a22ed8b851c33effad21e27b0e7b7
com.sap.cds	cds4j-runtime	1.37.0		4fb4b3e45956dac0f5215e95a62555f24f449914
com.sap.cds	cds4j-runtime	1.37.1		70f2db5d131f457ffbef0e0e7f29baa02539fbeb
com.sap.cds	cds4j-runtime	1.38.0		d79428656f71fd1883c08a3716faf0311111549a
com.sap.cds	cds4j-runtime	1.38.1		5f00f97df658a6138092c23d2cd6d29bdb4ff16a
com.sap.cds	cds4j-runtime	1.38.2		0dd03fcc3c047e24891746dab2121bb293ecbee0
com.sap.cds	cds4j-runtime	1.38.3		a205fc0b893a2c9da10fb2308cd83001a6578823
com.sap.cds	cds4j-runtime	1.38.4		ae8fbbd3c401df6abc353981eaa95c9adc687a74
com.sap.cds	cds4j-runtime	1.38.5		4b56701a8b06f53e59c70a16034a245c957067ff
com.sap.cds	cds4j-runtime	1.38.6		dd08963d8353a70548d20dd664e72cb893170f70
com.sap.cds	cds4j-runtime	1.38.7		5d4dc730e842b81b5a9dbfa429b0c5ff95d58977
com.sap.cds	cds4j-runtime	1.38.8		3d7e3aaca2665ad1104f4a59ac3ad691462dbcb8
com.sap.cds	cds4j-runtime	1.4.0		791b45685d1a78b4eac3d5c9fb065d10dc9d9776
com.sap.cds	cds4j-runtime	1.4.1		e10b44ec620de840690dabdafae62ba54b70512f
com.sap.cds	cds4j-runtime	1.5.0		7a9bb829ad29b6e27f28cee0d981cb5e63cd1b6f
com.sap.cds	cds4j-runtime	1.5.1		630dc6d027cc8ba000648f702df447f2aa1454a6
com.sap.cds	cds4j-runtime	1.6.0		589f4b4136d76f9889644d0ea35897de3eb791fb
com.sap.cds	cds4j-runtime	1.7.0		8bd31d1d857571fb00d377cc80775a95095c5977
com.sap.cds	cds4j-runtime	1.8.0		705541f5a1391eecd24ff849ae73cc381582c101
com.sap.cds	cds4j-runtime	1.9.0		d20fe4e62d229cee750a356ef5aa9622a6f0482f
com.sap.cds	cds4j-runtime	2.0.0		7a4ddc69ae9dfafe8956a1a0c368b47dc8423d58
com.sap.cds	cds4j-runtime	2.0.2		9ef71d24cceeb4fec0ca00895e76736b12a2e407
com.sap.cds	cds4j-runtime	2.1.0		766b85f3bef2374c3e0a01b0a1a9a10241ba46e6
com.sap.cds	cds4j-runtime	2.1.1		d00e68ed34840594444c76e9dafc9afd4e577ced
com.sap.cds	cds4j-runtime	2.10.0		e0a914d6f686a60070e0c0d57143de63f335da9f
com.sap.cds	cds4j-runtime	2.10.1		30f240a2664f672d9111480ee813852bb95f9c8f
com.sap.cds	cds4j-runtime	2.10.3		6c5b907664d3d00b5416f4866b52f25f86f732c9
com.sap.cds	cds4j-runtime	2.10.4		b19ae2e80493f9335264fd927bd871430d787e1c
com.sap.cds	cds4j-runtime	2.10.5		9b965c5bbea74ef863098e388d783fb3cde41697
com.sap.cds	cds4j-runtime	2.10.6		1b4a635d888ba7c09167fe2a2671e8fa6385874f
com.sap.cds	cds4j-runtime	2.10.7		781044421b9ff0cf0422f5a1132bf17a17abccf0
com.sap.cds	cds4j-runtime	2.2.0		27d490b9ed38998f06f6c109c075f497cb41e3ad
com.sap.cds	cds4j-runtime	2.3.0		1c1ec415c25c636646e3efaa1d3b0d18e4b2ce52
com.sap.cds	cds4j-runtime	2.3.1		12f09d4aa7ba75c91741f47187982c626fd5a7e6
com.sap.cds	cds4j-runtime	2.4.0		e6290d9a5b3169a2c8ecd4e36bd59e950bac3e7c
com.sap.cds	cds4j-runtime	2.4.1		e055ab1e565ef02710a0e73d64fad2fda7ae5f05
com.sap.cds	cds4j-runtime	2.5.0		01a53fff79bd046567894d32c7c1d5029e836a09
com.sap.cds	cds4j-runtime	2.6.0		8a8a504b594640bfcb68a98e6f0ab5edf5d8b72e
com.sap.cds	cds4j-runtime	2.6.1		6288055d8ddcd7a51f4a97b678c07dfaa1e6abf1
com.sap.cds	cds4j-runtime	2.7.0		02b2d2b8e7742ab75b579d628383d71b3ae9564e
com.sap.cds	cds4j-runtime	2.7.1		b656da979baa5b9162a63b0bc05372275f83930d
com.sap.cds	cds4j-runtime	2.8.0		208835cd8e5f1daa883c9f1e32c7a286c430eb2e
com.sap.cds	cds4j-runtime	2.8.1		12806904526ff0f91c107da367ddf9ae9d091e38
com.sap.cds	cds4j-runtime	2.8.2		3d728a3dd8d6a7fe059a5c8b9c107d877644824e
com.sap.cds	cds4j-runtime	2.9.0		8672e184e63267ef5e43d8797e32fc16c8ce4070
com.sap.cds	cds4j-runtime	2.9.2		d34cf0e5d6ff7d7f72cf086bc999514c66a9b8a7
com.sap.cds	cds4j-runtime	3.0.0		ee2b45dab5248dfe9783def6a7167f185a9f6c6d
com.sap.cds	cds4j-runtime	3.1.0		8461dcb8086a7bc83b8892b46def99a8f0ac0507
com.sap.cds	cds4j-runtime	3.2.0		fb0893d7ea064716ca478a42eb58bf1280d67083
com.sap.cds	cds4j-runtime	3.3.0		d465e4936cbd16c1af82299718b866fd097dc050
com.sap.cds	cds4j-runtime	3.3.1		b858e8770a28b3da7fea8df2efb38e333dccb259
com.sap.cds	cds4j-runtime	3.4.0		2127a1a85085dfb28cca755ae9acb52b0d2ded21
com.sap.cds	cds4j-runtime	3.5.0		c6fe4af947e47f0ea92b36cc49867109333921c3
com.sap.cds	cds4j-runtime	3.6.0		469afcb241f3ff1c5dbfbd8926ae30c561344612
com.sap.cds	cds4j-runtime	3.6.1		bc977633d40afa26192eb0b5a27b3909b8dd27b9
com.sap.cds	cds4j-runtime	3.7.0		868bb4af3f9892a7ffca8c2fe10e9d463f95ab00
com.sap.cds	cds4j-runtime	3.7.2		3d8e5b31673af91b61f775e3ba19f1c591c8fd59
com.sap.cds	cds4j-runtime	3.8.0		0f188f639ff43664863cf228a58ee34f02efc1d9
com.sap.cds	cds4j-runtime	3.8.1		b227d67ac9541a7370c3e2d9f26600e8c4d60d83
com.sap.cds	cds4j-runtime	3.9.0		e2617e89fe8bcd5400d2e00605c4746e3f0aa3df
com.sap.cds	cds4j-runtime	3.9.1		c888b6ec6fff397c5fd35ed24f1e2fc10b5b557f
com.sap.cloud.security.ams.dcl	rt.opa	0.17.1		ef40cc4c5e15bcc658dd4c2456fea44a83b1e9d5
com.sap.cloud.security.ams.dcl	rt.opa	0.17.2		235cd0f8a71439317f9d3bf09e0e27727ad2bc92
com.sap.cloud.security.ams.dcl	rt.opa	0.18.0		09d76664ee8d180ea53a29b57977cad8687c3950
com.sap.cloud.security.ams.dcl	rt.opa	0.19.0		974404d513135439e7295f2bc3fcf2227e4aed94
com.sap.cloud.security.ams.dcl	rt.opa	0.20.0		e9d46f37f09bf774c13eee9de6f6fd0d0659d531
com.sap.cloud.security.ams.dcl	rt.opa	0.22.0		356a78eb833c1fd79b1f7179f4756cb921e38099
com.sap.cloud.security.ams.dcl	rt.opa	0.24.0		c2da56f5cdd22cfa04e595694a8445703efb39b2
com.sap.cloud.security.ams.dcl	rt.opa	0.26.0		a97c81dc0a9e1719ffb15dfc1b4035c4c5117cc5
com.sap.cloud.security.ams.dcl	rt.opa	0.27.0		d0774ba4e1bdb64a354b41a577fa73004b0e6368
com.sksamuel.exts	exts_2.12.0-M4	1.28.0		e6fc74086971cca5e8dc4cd9c9565be7d8319e06
com.sksamuel.exts	exts_2.12.0-M4	1.29.0		577762eaf1e18ca82c59f0403f5e0ef1ce57be3f
com.sksamuel.exts	exts_2.12.0-M4	1.30.0		7b41d600fb94ead53114cd02e16a1c8ea2330f66
com.sksamuel.exts	exts_2.12.0-M4	1.31.1		105995acbb70ebd8178482ac941392b0869df487
com.sksamuel.exts	exts_2.12.0-M4	1.32.0		b12069548b0b764ce192c13d541af7d0ffefba04
com.sksamuel.exts	exts_2.12.0-M4	1.33.0		c8738c4c4911bd34761a2d5b3d304df6bb3e9d88
com.sksamuel.exts	exts_2.12.0-M4	1.34.0		34643208a13d224c3d46661fccaf76742026c995
com.sksamuel.exts	exts_2.12.0-M4	1.35.0		d7148935b441df28b82d59c8fd5e9734c99ce7b8
com.spring4all	swagger-spring-boot-starter	1.6.0.RELEASE		1f925fce7896c3f23ad2e729045d399a7f97712b
com.spring4all	swagger-spring-boot-starter	1.7.0.RELEASE		aaddc3363dfa6a1ba4c2bfb50fcd4bc1aa8c3b3c
com.spring4all	swagger-spring-boot-starter	1.7.1.RELEASE		c3e31fd031f0ff2e24ef8b33b690977021255711
com.spring4all	swagger-spring-boot-starter	1.8.0.RELEASE		c61d5760bb106e14c800578b5aa930d11b9d05a6
com.spring4all	swagger-spring-boot-starter	1.9.0.RELEASE		6fe4c094f5880d2463fb3a63ed5bf86057554371
com.spring4all	swagger-spring-boot-starter	1.9.1.RELEASE		345fe9d1016cf4212131644978045cbffe4afe79
com.spring4all	swagger-spring-boot-starter	2.0.0.RELEASE		7725370f423cfafbfbd51672db3eae7559d1e180
com.spring4all	swagger-spring-boot-starter	2.0.1.RELEASE		1033889ab0800c416ec3156f593abd27c3005bf4
com.spring4all	swagger-spring-boot-starter	2.0.2		c5482f1272d565443c47f79db72047982cd6f383
com.spring4all	swagger-spring-boot-starter	2.0.2.RELEASE		bbd699155d5ab21b1e4145d9acd6b2a9995e5ccb
com.squidpony	squidstoregrid	4.0.0-beta1		866b157be3a972dbcd807c9e1c30139b28bb499b
com.squidpony	squidstoregrid	4.0.0-beta2		9f18c87e937082316a9a565fb74053831efee7d6
dev.schlaubi.lavakord	lavasearch	6.0.0		8eb228b14a80469048e386937e96cd272a3f4821
dev.schlaubi.lavakord	lavasearch	6.1.0		8eb228b14a80469048e386937e96cd272a3f4821
dev.schlaubi.lavakord	lavasearch	6.1.1		8eb228b14a80469048e386937e96cd272a3f4821
dev.schlaubi.lavakord	lavasearch	6.1.2		8eb228b14a80469048e386937e96cd272a3f4821
dev.schlaubi.lavakord	lavasearch	6.1.3		8eb228b14a80469048e386937e96cd272a3f4821
dev.schlaubi.lavakord	lavasearch	6.2.0		1f496b37bcda2c45a6baa6a3389dedd300118fb9
dev.schlaubi.lavakord	lavasearch	7.0.1		4df30cb6e64e6f44e1abd7be82b4bad57b27de53
dev.schlaubi.lavakord	lavasearch	7.0.3		4df30cb6e64e6f44e1abd7be82b4bad57b27de53
dev.schlaubi.lavakord	lavasearch	7.1.0		ffb856c3096a31c94a1d8f308465c7630bfba67f
dev.schlaubi.lavakord	lavasearch	8.0.1		0a233491daf5af5c4e6cc30fd5cf9b6591c4f5b0
dev.schlaubi.lavakord	lavasearch	8.1.0		0a233491daf5af5c4e6cc30fd5cf9b6591c4f5b0
dev.schlaubi.lavakord	lavasearch	9.0.0		74d5573d3804e0243281483f84870cde33e950b7
dev.schlaubi.lavakord	lavasearch	9.0.1		74d5573d3804e0243281483f84870cde33e950b7
dev.schlaubi.lavakord	lavasearch	9.1.0		74d5573d3804e0243281483f84870cde33e950b7
io.edurt.datacap	datacap-plugin-timescale	2024.02.1		ffe5a8bf0ae068d107229f9f52ca317951271a22
io.edurt.datacap	datacap-plugin-timescale	2024.03.1		accea5d6c8a7e21e119950ae91c982a7f65aa2e3
io.edurt.datacap	datacap-plugin-timescale	2024.03.2		ed7137fe0b05dcdf665b46391c811271184dd8dd
io.edurt.datacap	datacap-plugin-timescale	2024.03.3		87f5e38315acf69c9a3baad6bc46f4806836a361
io.edurt.datacap	datacap-plugin-timescale	2024.03.4		e1b61dbcf139675f739695f8e25c5e2e3f16d4ac
io.edurt.datacap	datacap-plugin-timescale	2024.03.5		698a12c56e5c079c997223d5099c6ed340f60672
io.edurt.datacap	datacap-plugin-timescale	2024.03.6		9296e7987851cb36dfe57e5dae3bcfd3b11c4743
io.edurt.datacap	datacap-plugin-timescale	2024.03.7		3bfb22543b78dc2c673861a0b849047518ea9ae1
io.edurt.datacap	datacap-plugin-timescale	2024.03.8		c10e53919b5d043516e6c5680e90624415b0a6e4
io.edurt.datacap	datacap-plugin-timescale	2024.03.9		f1ca81ab39f9c0b6f336f71a7286681a0db69c95
io.edurt.datacap	datacap-plugin-timescale	2024.3.10		dd2f26dc31d4fbbdcc6a45a5ca5984c9f5d03bb4
io.edurt.datacap	datacap-plugin-timescale	2024.3.11		68bd5c23813f72620080e5a787742838fdd1e30a
io.edurt.datacap	datacap-plugin-timescale	2024.3.9		1e83525bf2f45c69f224c3008ecf79529f143342
io.edurt.datacap	datacap-plugin-timescale	2024.4.0		550b145b5134970e21b1683d4fc71d3f44f143ec
io.edurt.datacap	datacap-plugin-timescale	2024.4.1		679d568bcdfa3e5763763881583392228dda52f3
io.edurt.datacap	datacap-plugin-timescale	2025.1.0		a0be2f335fb7dabb3913ff717978056a0b663384
io.eqoty.secretk	secret-std-msgs-iosx64	2.0.0		N/A
io.eqoty.secretk	secret-std-msgs-iosx64	2.0.0	metadata	9890e9adaef2fc2392e47b983df1fb52027c3c4c
io.eqoty.secretk	secret-std-msgs-iosx64	2.1.0		N/A
io.eqoty.secretk	secret-std-msgs-iosx64	2.1.0	metadata	92686b4f224dfba70b943fe0968c5c855c442616
io.eqoty.secretk	secret-std-msgs-iosx64	2.2.0		N/A
io.eqoty.secretk	secret-std-msgs-iosx64	2.2.0	metadata	30996d2f063573d554e8f0d183cbce4b8f552404
io.eqoty.secretk	secret-std-msgs-iosx64	2.3.0		N/A
io.eqoty.secretk	secret-std-msgs-iosx64	2.3.0	metadata	8895e1a59bf50a625ab132089445dca397639dc9
io.eqoty.secretk	secret-std-msgs-iosx64	2.4.0		N/A
io.eqoty.secretk	secret-std-msgs-iosx64	2.4.0	metadata	c757d609f577d06a48646a2e3985fd78dca7f752
io.eqoty.secretk	secret-std-msgs-iosx64	2.5.0		N/A
io.eqoty.secretk	secret-std-msgs-iosx64	2.5.0	metadata	3a218dddcc0f502a6d83d39ddb54c447e5bef21a
io.eqoty.secretk	secret-std-msgs-iosx64	2.6.0		N/A
io.eqoty.secretk	secret-std-msgs-iosx64	2.6.0	metadata	c75ca4e8188e701120f6ff1906897b3d9a78277c
io.eqoty.secretk	secret-std-msgs-iosx64	3.0.0		N/A
io.eqoty.secretk	secret-std-msgs-iosx64	3.0.0	metadata	dc71823fd8c52825ec2e262ed3739715e9ca96b7
io.eqoty.secretk	secret-std-msgs-iosx64	3.0.1		N/A
io.eqoty.secretk	secret-std-msgs-iosx64	3.0.1	metadata	9b8d5aaa04c2698920f5a4f3d7ccf6fc4718f66f
io.eqoty.secretk	secret-std-msgs-iosx64	3.0.2		N/A
io.eqoty.secretk	secret-std-msgs-iosx64	3.0.2	metadata	ea708e45d36e1040edd771c22d876ae7de664d5d
io.eqoty.secretk	secret-std-msgs-iosx64	3.0.3		N/A
io.eqoty.secretk	secret-std-msgs-iosx64	3.0.3	metadata	c4be754bf23b1f7f518c56d0c01ea0690868f612
io.eqoty.secretk	secret-std-msgs-iosx64	3.0.4		N/A
io.eqoty.secretk	secret-std-msgs-iosx64	3.0.4	metadata	e34f8f279540c50c759d6cc45db05403c2dd7687
io.eqoty.secretk	secret-std-msgs-iosx64	3.0.5		N/A
io.eqoty.secretk	secret-std-msgs-iosx64	3.0.5	metadata	a341033ab835aafb54678f6ecc92245adcadc771
io.eqoty.secretk	secret-std-msgs-iosx64	3.1.0		N/A
io.eqoty.secretk	secret-std-msgs-iosx64	3.1.0	metadata	4ee2934f196f93f049ab1162b0461e90d111bb40
io.eqoty.secretk	secret-std-msgs-iosx64	3.1.1		N/A
io.eqoty.secretk	secret-std-msgs-iosx64	3.1.1	metadata	6c276b9ed0d5ba22eb6b0d3d861331d964a206b7
io.eqoty.secretk	secret-std-msgs-iosx64	3.1.2		N/A
io.eqoty.secretk	secret-std-msgs-iosx64	3.1.2	metadata	0f14534c87c9132344c116c4c163dbf3634781b4
io.eqoty.secretk	secret-std-msgs-iosx64	4.0.0		N/A
io.eqoty.secretk	secret-std-msgs-iosx64	4.0.0	metadata	eb6d9c1db662347d71390e7880f6f223e2a9f2fd
io.eqoty.secretk	secret-std-msgs-iosx64	5.0.0		N/A
io.eqoty.secretk	secret-std-msgs-iosx64	5.0.0	metadata	bd35c4aea8196d6d2f7f7e66a14561178544ef90
io.eqoty.secretk	secret-std-msgs-iosx64	5.0.1		N/A
io.eqoty.secretk	secret-std-msgs-iosx64	5.0.1	metadata	ddf17c2413f213a09e1dab2c77914bc232e7ab6c
io.eqoty.secretk	secret-std-msgs-iosx64	5.1.0		N/A
io.eqoty.secretk	secret-std-msgs-iosx64	5.1.0	metadata	8a9eaff5af4f6164b75003313ba3675fa0b0c97a
io.eqoty.secretk	secret-std-msgs-iosx64	5.1.1		N/A
io.eqoty.secretk	secret-std-msgs-iosx64	5.1.1	metadata	853fd40336216027dbf80918091d9984722f9cc1
io.eqoty.secretk	secret-std-msgs-iosx64	6.0.0		N/A
io.eqoty.secretk	secret-std-msgs-iosx64	6.0.0	metadata	a9dce1076b33857cd573be740b684a184da87cdf
io.eqoty.secretk	secret-std-msgs-iosx64	6.0.2		N/A
io.eqoty.secretk	secret-std-msgs-iosx64	6.0.2	metadata	77d47aa06afe2fc32d981361c02be1567af1e1e6
io.eqoty.secretk	secret-std-msgs-iosx64	6.0.3		N/A
io.eqoty.secretk	secret-std-msgs-iosx64	6.0.3	metadata	8e6e7fc4f70429d01300af6e60ff3dd70064a494
io.eqoty.secretk	secret-std-msgs-iosx64	6.1.0		N/A
io.eqoty.secretk	secret-std-msgs-iosx64	6.1.0	metadata	56618da3f0bf0bb0b8af2c167f6cd9ecbbe5a7f0
io.eqoty.secretk	secret-std-msgs-iosx64	6.2.0		N/A
io.eqoty.secretk	secret-std-msgs-iosx64	6.2.0	metadata	e820b6d2aaa8c6646a25903a56f06939efe19092
io.eqoty.secretk	secret-std-msgs-iosx64	6.2.1		N/A
io.eqoty.secretk	secret-std-msgs-iosx64	6.2.1	metadata	79b5562b77a984ba7e91013efee6d00d8cc2ccd4
io.eqoty.secretk	secret-std-msgs-iosx64	6.2.2		N/A
io.eqoty.secretk	secret-std-msgs-iosx64	6.2.2	metadata	09978ec5e7c8ff8953620b4c4bfbdb7520b7b5a5
io.eqoty.secretk	secret-std-msgs-iosx64	6.3.0		N/A
io.eqoty.secretk	secret-std-msgs-iosx64	6.3.0	metadata	53782db16446503d14acbc72817a2ef8dd69307a
io.eqoty.secretk	secret-std-msgs-iosx64	6.4.0		N/A
io.eqoty.secretk	secret-std-msgs-iosx64	6.4.0	metadata	bb3fec52994e1616ef26f543f0a69c49f0023b0c
io.eqoty.secretk	secret-std-msgs-iosx64	6.4.1-rc		N/A
io.eqoty.secretk	secret-std-msgs-iosx64	6.4.1-rc	metadata	f56c5f1d93a35ba466df3b8baec0df5c091129e4
io.github.Mr-JoKerY	api-client-sdk	0.0.1		722aea14418fc26b9fc4ab56fdc5bf27c311dfd3
io.github.bonacinavalerio	WebViewNativeSections	0.1		N/A
io.github.bonacinavalerio	WebViewNativeSections	1.0		N/A
io.github.charlietap	leftright-suspend-macosarm64	0.2.4		N/A
io.github.charlietap	leftright-suspend-macosarm64	0.2.4	metadata	ec4af36becbbbac7082d8065805af8314b68e9d1
io.github.gianluigip	spectacle-dsl	0.0.1		4a8c3fd52e2cd56a8587b7449db57971051db596
io.github.gianluigip	spectacle-dsl	0.0.1	all	e7c873da6ba689223f7914eea7164c3a1cfb5d97
io.github.gianluigip	spectacle-dsl	0.0.2		1fc39563a806306129abb31b3f17756afb1c1bd9
io.github.gianluigip	spectacle-dsl	0.0.2	all	7a212525218e04599c0b896af46e12cc16594b95
io.github.gianluigip	spectacle-dsl	0.0.3		7329eb684f2a977be0615cd9cd97288e7ab22994
io.github.gianluigip	spectacle-dsl	0.0.3	all	aba17175005924fe24fe2c361e07a25aa7995f2c
io.github.gianluigip	spectacle-dsl	0.1.0		0dd709f58fa6cd4e0a1dadf4d1ebf9fc28438d39
io.github.gianluigip	spectacle-dsl	0.1.0	all	adcef47fe3d2848ded5d1817638edb440e5abf07
io.github.gianluigip	spectacle-dsl	0.2.0		7b64011575cade32da781c6581be655151e07e51
io.github.gianluigip	spectacle-dsl	0.2.0	all	ba35d72ee0d6aecc24bd6b1bd7c6de48f042ee02
io.github.gianluigip	spectacle-dsl	1.0.0		233728f36b59f000ca318e91b91eddfeb909ee1b
io.github.gianluigip	spectacle-dsl	1.0.0	all	32e9c38122fb82ea04d77464edafa057fe13db0d
io.github.gianluigip	spectacle-dsl	1.1.0		3dd32d0fcf76d6cf58ec81e21f1c5a89b9ab0332
io.github.gianluigip	spectacle-dsl	1.1.0	all	76024d13591ccc80e9ef1a211136efe6eebbd99f
io.github.gianluigip	spectacle-dsl	1.2.0		5d6c909f4e022b3495b82776609c24dcf3611b90
io.github.gianluigip	spectacle-dsl	1.2.0	all	a37e28e73b2dbf283cb21b4eaabaed745d09b7e6
io.github.gianluigip	spectacle-dsl	1.3.0		96f6e4c4e2717497353a9642d4ef0361663c16ca
io.github.gianluigip	spectacle-dsl	1.3.0	all	86583c6950eea838e4fd19175d86f727d51dfa57
io.github.gianluigip	spectacle-dsl	1.4.0		d6f2beca26dddde688ce841bba1ac2df3cadb48b
io.github.gianluigip	spectacle-dsl	1.4.0	all	b3173d8799847d50377db1020a3584ce76ce114b
io.github.gianluigip	spectacle-dsl	2.0.0		028e7e19d450f7db66c7283439f4fdeea10f72cd
io.github.gianluigip	spectacle-dsl	2.0.0	all	df0b0ddd3de1f5a242e8713615608fa5319cbd81
io.github.gianluigip	spectacle-dsl	2.0.1		4873df1a60329a35713e819a6f495cec99965427
io.github.gianluigip	spectacle-dsl	2.0.1	all	6639cb8b3a135fd67805fc6e94b5b8c45ac72909
io.github.gianluigip	spectacle-dsl	2.0.2		fbe236d2d9c8a15f4f50e6d0c55e3d94474f7c41
io.github.gianluigip	spectacle-dsl	2.0.2	all	e23a9f67381e0effaab2c457fa30ec8c59d356bc
io.github.gianluigip	spectacle-dsl	2.0.3		c778aeb0ad9d2dff96d8a8bd54fc5f0076cd9d3c
io.github.gianluigip	spectacle-dsl	2.0.3	all	289f6351c151d325b27344dfdc65aac8e89ef215
io.github.gianluigip	spectacle-dsl	2.1.0		c8d33db851af0804862dca773169071641ad774c
io.github.gianluigip	spectacle-dsl	2.1.1		545b1791dbd0432bd409685d49c5c86fe8d65673
io.github.gianluigip	spectacle-dsl	2.2.0		c6ceba7a32559e799ebfac46814fb60d4fecc2ae
io.github.gianluigip	spectacle-dsl	2.2.1		6a7a73a8607b5922f89c7acf26f287970471a4e0
io.github.gianluigip	spectacle-dsl	2.2.2		30af77c09f104140a8aeca60b38c76e716beb13f
io.github.gianluigip	spectacle-dsl	2.2.3		6025f0877881076eb429d1e76bfac50ba4b716c1
io.github.iamazy.elasticsearch.dsl	elasticsearch-sql-all	7.10.0		acacd3c0555ddd756e9c9d3ff882bbbe962dede2
io.github.iamazy.elasticsearch.dsl	elasticsearch-sql-all	7.10.0.1		d5017747ae0d9e757633387f645bfd1528f56225
io.github.iamazy.elasticsearch.dsl	elasticsearch-sql-all	7.10.0.2		9dbafb72da3eda13f8af252936eda546e0f3df4a
io.github.iamazy.elasticsearch.dsl	elasticsearch-sql-all	7.10.1		277ff977c384ebef3c02f85658c6989d8737dbb5
io.github.iamazy.elasticsearch.dsl	elasticsearch-sql-all	7.10.2		92b54f177f0d471ea72cab5ebdec180e578d809d
io.github.iamazy.elasticsearch.dsl	elasticsearch-sql-all	7.11.0		792246f65e245c81896353e5bf1e731818772457
io.github.iamazy.elasticsearch.dsl	elasticsearch-sql-all	7.11.1		08b4844e37052870c754fc94f347393dc5f756fd
io.github.iamazy.elasticsearch.dsl	elasticsearch-sql-all	7.11.2		38a9390d3a017a867b6e8d4a90e5f5e324b9b195
io.github.iamazy.elasticsearch.dsl	elasticsearch-sql-all	7.12.0		d4f03fb58d35b7efc9cddc51cd00b20a016fc4e1
io.github.iamazy.elasticsearch.dsl	elasticsearch-sql-all	7.12.1		7bb2c90de389b2c456f88a40ab68098f1964d03c
io.github.iamazy.elasticsearch.dsl	elasticsearch-sql-all	7.13.0		c26e2337c05c271926090baa7eeae2fd878224b8
io.github.iamazy.elasticsearch.dsl	elasticsearch-sql-all	7.13.1		5e5460e3ad490da7bf314f4a5f4439f8b488bdce
io.github.iamazy.elasticsearch.dsl	elasticsearch-sql-all	7.13.2		dffa638b8b1a9d4f81f026bf2c51c0581e8c7b13
io.github.iamazy.elasticsearch.dsl	elasticsearch-sql-all	7.13.3		57cfe6bcd066a7ba792d4c6865d808d8a3243298
io.github.iamazy.elasticsearch.dsl	elasticsearch-sql-all	7.13.4		d684c310d4e410176bd1c03d69b0af53df465728
io.github.iamazy.elasticsearch.dsl	elasticsearch-sql-all	7.14.0		6f07fd0ff2c41a827468b81eb91caad46589323e
io.github.iamazy.elasticsearch.dsl	elasticsearch-sql-all	7.14.1		ef1e34ee2f922461890bc2cbb969c5460481f1f4
io.github.iamazy.elasticsearch.dsl	elasticsearch-sql-all	7.14.2		e3520055cd80ba18c6f06b375ff818c8747a66d5
io.github.iamazy.elasticsearch.dsl	elasticsearch-sql-all	7.15.0		db64e3bf084768d81e8954160f82526fa11b37ba
io.github.iamazy.elasticsearch.dsl	elasticsearch-sql-all	7.15.1		59cf2cf1371dee5e1fb6c16ac1a13261a53bb319
