cn.supzx.utils	zx-common	1.0.0		N/A
org.webjars.bowergithub.hhurz	tableexport.jquery.plugin	1.26.0		6556b03ea1cf7b23212b27c729dfbade591d7433
org.webjars.bowergithub.hhurz	tableexport.jquery.plugin	1.9.10		68bfc074f85b9a13ab4f35c694aed336e9663f1f
org.webjars.bowergithub.hhurz	tableexport.jquery.plugin	1.9.11		321c08e9fd0106236eb94b174ef5dab37c02f698
org.webjars.bowergithub.jshttp	accepts	1.3.5		bd111a9aa20d49d86c714bdc896318d6f6bd4146
org.wildfly	wildfly-microprofile-reactive-streams-operators-cdi-provider-jakarta	26.0.0.Beta1		628ddefc9905c24f498e438f0d649fee444a4b33
org.wildfly	wildfly-microprofile-reactive-streams-operators-cdi-provider-jakarta	26.0.0.Final		b3fb47b5fb2c2b4b55c94a9b686a70936d1e6f9a
org.wildfly	wildfly-microprofile-reactive-streams-operators-cdi-provider-jakarta	26.0.1.Final		ad531517b67748a741cc3bed9bfc3c6aa656af5e
org.wildfly	wildfly-microprofile-reactive-streams-operators-cdi-provider-jakarta	26.1.0.Beta1		038b5f1495c2bcf0f49a36939b0a2035a8c2b910
org.wildfly	wildfly-microprofile-reactive-streams-operators-cdi-provider-jakarta	26.1.0.Final		71abfbe50025b28a0c1157a7b3ec22793047b7c3
org.wildfly	wildfly-microprofile-reactive-streams-operators-cdi-provider-jakarta	26.1.1.Final		6a01cfb637b9f1e60d6c4d46adf794c791cefaf0
org.wildfly	wildfly-microprofile-reactive-streams-operators-cdi-provider-jakarta	26.1.2.Final		89cfb750498db52b7b00e4ae5aeadd57e3cf45c5
org.wildfly	wildfly-microprofile-reactive-streams-operators-cdi-provider-jakarta	26.1.3.Final		7b530c1518a7da9d2bf52e3fd01599dc83281a9d
org.wildfly	wildfly-microprofile-reactive-streams-operators-cdi-provider-jakarta	27.0.0.Alpha1		e833066d9ceba83979f220494f4163057fd0a3a2
org.wildfly	wildfly-microprofile-reactive-streams-operators-cdi-provider-jakarta	27.0.0.Alpha2		40d6e722543c14f6cc5717250b3c9342de211f00
org.wildfly	wildfly-microprofile-reactive-streams-operators-cdi-provider-jakarta	27.0.0.Alpha3		b79811bd333180babfed3f4d0af94a636493b31a
org.wildfly	wildfly-microprofile-reactive-streams-operators-cdi-provider-jakarta	27.0.0.Alpha4		aaf537d1a38c5291a8c7564106a4bf8b8700c964
org.wildfly	wildfly-microprofile-reactive-streams-operators-cdi-provider-jakarta	27.0.0.Alpha5		feba38291ad40558cdf836c1ed19cf30437e24ef
org.wildfly	wildfly-microprofile-reactive-streams-operators-cdi-provider-jakarta	27.0.0.Beta1		4eec11ec405137d7c94c1df031f4e61db2731aed
pl.iterators	kebs-slick-macros_2.11	1.3.0		0fdecd3a09768393eab8bc4d8543ad422bfc7fa9
pl.iterators	kebs-slick-macros_2.11	1.4.0		e0994ac159b89d067e6a92462534596a49d59e62
pl.iterators	kebs-slick-macros_2.11	1.4.1		5e345e1fa4e31eebdaebc1d988846b25b93b8d7d
pl.iterators	kebs-slick-macros_2.11	1.4.2		d26937edc27ae07fc2fbc3acc92a5194a72803de
pl.iterators	kebs-slick-macros_2.11	1.4.3		26d442a049d74e2cf8013841e2eee892e95ad824
pl.iterators	kebs-slick-macros_2.11	1.4.4		154aaee224bdf029589967438b8701517cfb107a
pl.iterators	kebs-slick-macros_2.11	1.4.5		a36c83f4b7622c0238bb0ba6b0184f6529328bbf
pl.iterators	kebs-slick-macros_2.11	1.5.0		73d5fda508ff2e32e73756789a406c20902999dc
qa.justtestlah	justtestlah-core	1.7		22ab7054b4db4582d6be6413435ed72e034c8f76
qa.justtestlah	justtestlah-core	1.7-RC1		aff0eca894024b737ff55f85192feee15dfff089
qa.justtestlah	justtestlah-core	1.7-RC2		5372242b8650bdb3c2f273efd86d9482dde132f6
qa.justtestlah	justtestlah-core	1.7-RC3		90426baaa8dbafe1c75b14be56b5b71dd526f9a9
qa.justtestlah	justtestlah-core	1.7-RC4		7ee29ae28c2ded151e4f9411dc05f366e33302b0
qa.justtestlah	justtestlah-core	1.7-RC5		763009b827fbd8e5390ad9c1460ef2a1190ef41d
qa.justtestlah	justtestlah-core	1.8		60c113f69f2849476ba9cf52369741e07cccbac3
qa.justtestlah	justtestlah-core	1.8-RC1		cc4da9f2e4c474e5f804bc55ad0970e7cef55b3d
qa.justtestlah	justtestlah-core	1.8-RC2		b38d0607d82ccf42cc36804241fa3f82d2e68b86
qa.justtestlah	justtestlah-core	1.8-RC3		371674190c1f49c029b26baf283e8e35e44878e2
qa.justtestlah	justtestlah-core	1.9-RC1		acdaa840a7cf5625a112df72adfb23b0f8e751e6
qa.justtestlah	justtestlah-core	1.9-RC2		2f95d20979811336ee3f37791beaee2f139b1b54
qa.justtestlah	justtestlah-core	1.9-RC3		32d3db7f3cdd6b5b9af2e6f6d70c6dceb5fc2f3a
qa.justtestlah	justtestlah-core	1.9-RC4		5c8ac3c31fc924e3e7cced1f3c405d620722a77a
se.mithlond.services.shared.authorization	mithlond-services-shared-authorization-reactor	1.0.1		N/A
se.mithlond.services.shared.authorization	mithlond-services-shared-authorization-reactor	1.1.0		N/A
sk.seges.acris	acris-recorder-jpa	2.0.0		35b3a77b7d58a104ab1fd063839b62db6bff2b03
space.kscience	visionforge-core-js	0.5.0		N/A
tz.co.asoft	raven-email-console-watchosx64	3.0.11		N/A
tz.co.asoft	raven-email-console-watchosx64	3.0.11	metadata	7bc00da30d3380192ba64c25bc4b3a2947e457ca
tz.co.asoft	raven-email-console-watchosx64	3.0.12		N/A
tz.co.asoft	raven-email-console-watchosx64	3.0.12	metadata	3d4b35d6d1aa2a7b437fc839fc31f411126c74f3
tz.co.asoft	raven-email-console-watchosx64	3.0.13		N/A
tz.co.asoft	raven-email-console-watchosx64	3.0.13	metadata	35a0117174ae885fe72c0974d9b65da7c4080bef
tz.co.asoft	raven-email-console-watchosx64	3.0.8		N/A
tz.co.asoft	raven-email-console-watchosx64	3.0.8	metadata	12debc478d5c5c9549ea1fb107dc58ed0b30a7b4
tz.co.asoft	raven-email-console-watchosx64	3.0.9		N/A
tz.co.asoft	raven-email-console-watchosx64	3.0.9	metadata	b74bed97ff01cce37989e84e2fa69745cbe9ee44
tz.co.asoft	response-core-iossimulatorarm64	3.0.11		N/A
tz.co.asoft	response-core-iossimulatorarm64	3.0.11	metadata	80abf71acebd384626db5220cdfb82eb6dca8ca4
tz.co.asoft	response-core-iossimulatorarm64	3.0.12		N/A
tz.co.asoft	response-core-iossimulatorarm64	3.0.12	metadata	465dc34bac3ad81047883d9ab5294938967525e8
tz.co.asoft	response-core-iossimulatorarm64	3.0.13		N/A
tz.co.asoft	response-core-iossimulatorarm64	3.0.13	metadata	51841a0f8a52dc5bcf96d7f42f6d562abdd20ae2
tz.co.asoft	response-core-iossimulatorarm64	3.0.14		N/A
tz.co.asoft	response-core-iossimulatorarm64	3.0.14	metadata	3670be3160fa09c905004a99757e80cc3a2a849f
tz.co.asoft	response-core-iossimulatorarm64	3.0.15		N/A
tz.co.asoft	response-core-iossimulatorarm64	3.0.15	metadata	f072f9e500c95fbb820e4f791b7928a925d5b088
tz.co.asoft	response-core-iossimulatorarm64	3.1.1	metadata	f6b4ff0f719599ff6f9ff7cd28f187bcee685639
tz.co.asoft	response-core-iossimulatorarm64	3.1.11	metadata	5d0bd02a39b359c77bd0ef2f1f1fcb894db3d833
tz.co.asoft	response-core-iossimulatorarm64	3.1.12	metadata	65834114e93b8fadab84f3776f29d7db6bad14a6
