cn.lovecyy	relaxed	1.6.0		N/A
software.amazon.awssdk	transcribestreaming	2.15.41		acfaaf959e2c92765a4d57778bb800ad55e63fe2
software.amazon.awssdk	transcribestreaming	2.15.42		f70bbeeb22c6fdf9e39d27ca33d7b4ede2720a22
software.amazon.awssdk	transcribestreaming	2.15.43		474ee2d5545122b6ddaf055de118b13f7ad36045
software.amazon.awssdk	transcribestreaming	2.15.44		d68f4a41389067bcc3bd917700d9a4387bb8e543
software.amazon.awssdk	transcribestreaming	2.15.45		5c20c895285597d9650f7a4a5e7b0b6e71c1b662
software.amazon.awssdk	transcribestreaming	2.15.46		d3515859bf8888cb860e49fe82d210c1ec3d9c01
software.amazon.awssdk	transcribestreaming	2.15.47		2a1928390ee5a099eeb1c63491251371ac4c8204
software.amazon.awssdk	transcribestreaming	2.15.48		454844a90c642550c99a74158272af10be60e0d3
software.amazon.awssdk	transcribestreaming	2.15.49		05d23ee11987b49f8810df9e9858b924a28fc4ef
software.amazon.awssdk	transcribestreaming	2.15.5		38d654a4a588e3b252eae7146a7facc74f42c36a
software.amazon.awssdk	transcribestreaming	2.15.50		84a74b23ab26d4a28746588ce029e67590ae9ae1
software.amazon.awssdk	transcribestreaming	2.15.51		c7ffb91180df815e940acb79cafa1b21e51d8e51
software.amazon.awssdk	transcribestreaming	2.15.52		725256e2259635c8ac95b168ecdf111565acfe6d
software.amazon.awssdk	transcribestreaming	2.15.53		2e37d1742abb9db6a659b983a7bf88050cc264c7
software.amazon.awssdk	transcribestreaming	2.15.54		07a66885c5ef5d5c55f77d1fc19dea5cd53abe99
software.amazon.awssdk	transcribestreaming	2.15.55		a9454e43160e53e15b0119f71949052a6063a0a9
software.amazon.awssdk	transcribestreaming	2.15.56		4b8c37728294e6b8c8c3181a0bddc30371546a2d
software.amazon.awssdk	transcribestreaming	2.15.57		c31a9398a566495680288f3085636b8813351a07
software.amazon.awssdk	transcribestreaming	2.15.58		efc0f814a6beb1cbb0e7fe1760fac8c9dc7409d8
software.amazon.awssdk	transcribestreaming	2.15.59		f660ebe192710453770e8cc240787e638186fb63
software.amazon.awssdk	transcribestreaming	2.15.6		cfeb4e7b99c47b1e068e88d1f5c7097e98fc0d18
software.amazon.awssdk	transcribestreaming	2.15.60		d4a2136d5b7543afffef514726ede2717c4f8b5b
software.amazon.awssdk	transcribestreaming	2.15.61		a17d7baf9e1c5b9519410d2adf7841ede20f3e87
software.amazon.awssdk	transcribestreaming	2.15.62		f1c60402f8886bc478e1d859b79779e7593d75b9
software.amazon.awssdk	transcribestreaming	2.15.63		5709ec5523e6e1b2a290b7b8ece6a77866bc9390
software.amazon.awssdk	transcribestreaming	2.15.64		c316b79b508050fda5d377e12d445b4f0fb13c0e
software.amazon.awssdk	transcribestreaming	2.15.65		d2ad896b60bbe54eec7771e4a354d8bd6bbb5cdf
software.amazon.awssdk	transcribestreaming	2.15.66		4cf10bf60ddde37a586fb0e9bac697edcee385dd
software.amazon.awssdk	transcribestreaming	2.15.67		8d768037e92074c6edc3a6364020880e8f109dd6
software.amazon.awssdk	transcribestreaming	2.15.68		a136bdd73f241afd1f3407bac2be48493e23939e
software.amazon.awssdk	transcribestreaming	2.15.69		42eb923df7480576eb3450c02980d89e897c7a1d
software.amazon.awssdk	transcribestreaming	2.15.7		977219398887aed5c5e7aae0c8562558b3f1e377
software.amazon.awssdk	transcribestreaming	2.15.70		9b5f30cb79ef7c5ae9bafbb6fb63da7e10681f88
software.amazon.awssdk	transcribestreaming	2.15.71		3d0272860c67eb8e8294157993ae399f341e493d
software.amazon.awssdk	transcribestreaming	2.15.72		e06fd6d0bc6bb9d9b3e82b0001ffe697a6920384
software.amazon.awssdk	transcribestreaming	2.15.73		0bdf8aceaa387f8690df77997d48e4298e7bc9be
software.amazon.awssdk	transcribestreaming	2.15.74		b6af4e37ab4d84e08c7c47d80edad2ca5cc4e6ee
software.amazon.awssdk	transcribestreaming	2.15.75		89024e6ba98b648f3f4dedecbbbdc453757dcc77
software.amazon.awssdk	transcribestreaming	2.15.76		9a3221506df3a8d1e2ac075096d45979f4deec7d
software.amazon.awssdk	transcribestreaming	2.15.77		a34ca15ce0e88fea9501fb08844536dc518e5925
software.amazon.awssdk	transcribestreaming	2.15.78		90e6aa985e20b557f570d871d1d2dfabd3b0e097
software.amazon.awssdk	transcribestreaming	2.15.79		bdbf81d86683dc3430c9e3ad53a8d92fe8b8e466
software.amazon.awssdk	transcribestreaming	2.15.8		a0fee144ebb57c0713d5fefee1e0786ed38b983e
software.amazon.awssdk	transcribestreaming	2.15.80		9376bd05a918e9cb13bcb8b6182e1115a27f9928
software.amazon.awssdk	transcribestreaming	2.15.81		8f2316101e9e8f8119343cbe4675499cf2a11fc3
software.amazon.awssdk	transcribestreaming	2.15.82		c1ca0f8fb834365b2a6f862bdda40f234bb55ae2
software.amazon.awssdk	transcribestreaming	2.15.9		732ea19451f4ecf1c1b3fc72b8571a0169446ddc
software.amazon.awssdk	transcribestreaming	2.16.0		4f3d8325f6cae2f6bf433d48301b61b1f2bbbf92
software.amazon.awssdk	transcribestreaming	2.16.1		43cf1ab0e6e6ee5be5f143003360e7cd056d85fa
software.amazon.awssdk	transcribestreaming	2.16.10		5d25a7fa2c6619e794b9a6fc57f4709589d6ed9e
software.amazon.awssdk	transcribestreaming	2.16.100		36b25b9a00d8c34fa3f80cb217606389a770482b
software.amazon.awssdk	transcribestreaming	2.16.101		af1274aa25325e349109cfaa5ccbb6cc6f392348
software.amazon.awssdk	transcribestreaming	2.16.102		7156ada2825d341dbd41554c09cb466efbc3ca89
software.amazon.awssdk	transcribestreaming	2.16.103		81d585f1f6bf839abcf065045021f7ce6ae06d8e
software.amazon.awssdk	transcribestreaming	2.16.104		cc3a681182f61273ac8f7650b9e8deba0dc2bbca
software.amazon.awssdk	transcribestreaming	2.16.11		8bc2881eebb55a6c9879b586ead353d66ee80f48
software.amazon.awssdk	transcribestreaming	2.16.12		afa8fa0f5c5e99d24f1ef66c2f552cb9fa965b43
software.amazon.awssdk	transcribestreaming	2.16.13		55f9c184acda2b7a63f73643dab8e5b5adfbd726
software.amazon.awssdk	transcribestreaming	2.16.14		ba3f830a121643072b3ee01f5ade4fa2ece7f7e2
software.amazon.awssdk	transcribestreaming	2.16.15		04c70eb1a65329cdc740d503b3cdb983b039da17
software.amazon.awssdk	transcribestreaming	2.16.16		58d0f5f38b6591edc298b250defdc9f525014311
software.amazon.awssdk	transcribestreaming	2.16.17		de939c357253d71c1da415979f0302d2e58917b6
software.amazon.awssdk	transcribestreaming	2.16.18		ee2e44b757938945bcfd703f01ca2754478f0270
software.amazon.awssdk	transcribestreaming	2.16.19		ebea92365c0fbaa99e846ffb18d13e312561b418
software.amazon.awssdk	transcribestreaming	2.16.2		d15fe128e2f370415b9da80c9a4cb36b3dee4f6e
software.amazon.awssdk	transcribestreaming	2.16.20		580f6c88eec98aa6c68b2cb4ec3318d42c5afbc9
software.amazon.awssdk	transcribestreaming	2.16.21		eab5067051bf79c5d9d61489f296c9423d57ffd7
software.amazon.awssdk	transcribestreaming	2.16.22		e2e22f5b5133657538588051b9eb495b91469880
software.amazon.awssdk	transcribestreaming	2.16.23		28888a26dc1afe1f6e12918bd4ab91d80417c3b7
software.amazon.awssdk	transcribestreaming	2.16.24		c6baad263ac79b333c40dfe32922d2a8379d0092
software.amazon.awssdk	transcribestreaming	2.16.25		ca4d588942195a815b26ea151596a4421dfb391a
software.amazon.awssdk	transcribestreaming	2.16.26		3967f23b3a38ac78f464bd80adbbc04e2e8282dc
software.amazon.awssdk	transcribestreaming	2.16.27		73ed3d7e65dd8ff1c945b585ee1507bc0c648a8e
software.amazon.awssdk	transcribestreaming	2.16.28		1e9011808486cf60a5c42928653140c80d796a4c
software.amazon.awssdk	transcribestreaming	2.16.29		40632c0808b8a24a64c789561ebb388c23c081dd
software.amazon.awssdk	transcribestreaming	2.16.3		d895033f20b22f33190ed9c1bf6da304c3bd6c3c
software.amazon.awssdk	transcribestreaming	2.16.30		a9028770dfa3ec627f2d8f4b25a75481efbafb4c
software.amazon.awssdk	transcribestreaming	2.16.31		f90bcf4e692438a5e7cb2e67a16c4b64fee89191
software.amazon.awssdk	transcribestreaming	2.16.32		5450f945fcb7da291cca70ebb0fbde986f62f235
software.amazon.awssdk	transcribestreaming	2.16.33		c7f22c13864f05827554a28f44099566b388287a
software.amazon.awssdk	transcribestreaming	2.16.34		f3431798a8704db7d6b5dd7762fe395658b5da55
software.amazon.awssdk	transcribestreaming	2.16.35		95feffa6c250de63fcba75f6f33abb51c56810c6
software.amazon.awssdk	transcribestreaming	2.16.36		0998c503f9d521abc5e2b6d160e6eaaa18217faf
software.amazon.awssdk	transcribestreaming	2.16.37		d4d7739b8e08d607e43f953d032a98c1c4df2dac
software.amazon.awssdk	transcribestreaming	2.16.38		4486423a2ed450e0d23a04af499a06de5359d492
software.amazon.awssdk	transcribestreaming	2.16.39		a27f94756626f92c8edd65760687b4065a4bc1f4
software.amazon.awssdk	transcribestreaming	2.16.4		999aa56ce7efc6b6bb62bb312d62f1bd50175510
software.amazon.awssdk	transcribestreaming	2.16.40		bb665c635039b72b2ad66cc37a5833ae4977e3da
software.amazon.awssdk	transcribestreaming	2.16.41		ac1132c2a53f837f52b7579a76be018068a629e3
software.amazon.awssdk	transcribestreaming	2.16.42		67a52cffbf57de9aa20c23aa71350c2f901ab2b0
software.amazon.awssdk	transcribestreaming	2.16.43		37ea1884e14273eebc541a40d94babbceb6322f3
software.amazon.awssdk	transcribestreaming	2.16.44		e951832b8913145649716c16a935ab19adfd6002
software.amazon.awssdk	transcribestreaming	2.16.45		88e634a30bdff64f4a9499a1ae0bf8d975aab7bd
software.amazon.awssdk	transcribestreaming	2.16.46		f3bdbae5bc411625550139addc5acdb52b6bb584
software.amazon.awssdk	transcribestreaming	2.16.47		f2c20cdaa89c51164bcda8a9e42fd22191ed1877
software.amazon.awssdk	transcribestreaming	2.16.48		a8f29529b3a7f66db366039a0f9368e2251b7186
software.amazon.awssdk	transcribestreaming	2.16.49		1e3e78e0e9d9a54fd149991a966f37506849cd0d
software.amazon.awssdk	transcribestreaming	2.16.5		08a05ddebfd79644968ebc26e89f9098e7b0db9c
software.amazon.awssdk	transcribestreaming	2.16.50		64ca737160cb9d4e46f756f3569dda78f7a8a6d7
software.amazon.awssdk	transcribestreaming	2.16.51		2c831f13ef570c58532398ef5fda1407ce7de18f
software.amazon.awssdk	transcribestreaming	2.16.52		f4ded79c8a231c03a668f61f2b2e4130e4d2f4be
software.amazon.awssdk	transcribestreaming	2.16.53		0cd3f1206a46a4d374ce78c59ea7bd9a3837a621
software.amazon.awssdk	transcribestreaming	2.16.54		34ab6ec5ff7078ac95028c6c8de5e0772260f767
software.amazon.awssdk	transcribestreaming	2.16.55		d49b6e2e291ce2b7b7067bdb72018388f359beba
software.amazon.awssdk	transcribestreaming	2.16.56		fd5e851addd7fa6d847a82bb97caed28e0e10de4
software.amazon.awssdk	transcribestreaming	2.16.57		36615b986b62a9cd45ca342178231bc9e27e05cf
software.amazon.awssdk	transcribestreaming	2.16.58		db8053bee447fd23d3a88da36e9749e42921ba02
software.amazon.awssdk	transcribestreaming	2.16.59		80cc90a9818d6b37aab692b476b06ff3eb812bdf
software.amazon.awssdk	transcribestreaming	2.16.6		a96d123e0a00e2b732b7121234da5dde0550989e
software.amazon.awssdk	transcribestreaming	2.16.60		1e4a2dd8db9ca1699cf9114b870638a5bf2f6478
software.amazon.awssdk	transcribestreaming	2.16.61		ea00f9b6b530ec949ba1fec4db5374cce25783c5
software.amazon.awssdk	transcribestreaming	2.16.62		ee370bfc9ed05be5eaddda6e2290fbcfe59f26c8
software.amazon.awssdk	transcribestreaming	2.16.63		9f2474f2d974b9ff287365412f5420499499964b
software.amazon.awssdk	transcribestreaming	2.16.64		213e4d1a00fcf661a90323558c266dee6d470287
software.amazon.awssdk	transcribestreaming	2.16.65		56a33a8c1277073a304cbe8a6f2f54c50adc7c41
software.amazon.awssdk	transcribestreaming	2.16.66		14c7e3242a38781f3c9979d0d628ec6f2742d46b
software.amazon.awssdk	transcribestreaming	2.16.67		8e1440e89d520cc22e40538321cc8a1787d8ef29
software.amazon.awssdk	transcribestreaming	2.16.68		2ad5cf882a88366d12515dac076729eae75deba6
software.amazon.awssdk	transcribestreaming	2.16.69		863914ee4d5272b9bba6074dcabf340f9edaa99b
software.amazon.awssdk	transcribestreaming	2.16.7		9dffdc61904fd48867d6d4ebb40f54f48f665122
software.amazon.awssdk	transcribestreaming	2.16.70		c28691e4323cfd4eccab2af3ff8ea255dd77d3ec
software.amazon.awssdk	transcribestreaming	2.16.71		7c7c45efcb1b75eac1562754bc76daffa74070c3
software.amazon.awssdk	transcribestreaming	2.16.72		68612aaa0114987f4b9a528139e763219ab0e542
software.amazon.awssdk	transcribestreaming	2.16.73		8a67373cee4dfd5cd8755d0acd31cbb3c31816b8
software.amazon.awssdk	transcribestreaming	2.16.74		4109373f12697aaca4f85144f45772ec3dfe16df
software.amazon.awssdk	transcribestreaming	2.16.75		40e823c34d8e5783bc7fc70db245a13fb1e353d3
software.amazon.awssdk	transcribestreaming	2.16.76		a859f71b8ad1a8d7b73f96ef670a8564e4293d38
software.amazon.awssdk	transcribestreaming	2.16.77		903681261e8d2c62c3a18cb2e12c4ffdb10a1d8c
software.amazon.awssdk	transcribestreaming	2.16.78		521211cd35f9201924cc5aa1f5bc496f9ae40f71
software.amazon.awssdk	transcribestreaming	2.16.79		7ea32e28d71b80b61376a568ce4cd508a32fff1b
software.amazon.awssdk	transcribestreaming	2.16.8		b01f8c08b7ef68fc0f9bbb217c0212bf2fc00f14
software.amazon.awssdk	transcribestreaming	2.16.80		a08b265d742e4c4be19995ae009abe624d41687c
software.amazon.awssdk	transcribestreaming	2.16.81		be6c30cbd495334f6de24b9cb3db94017bf01b3b
software.amazon.awssdk	transcribestreaming	2.16.82		12635d62ea7eae050b38a4a10a9793e54aa92fa3
software.amazon.awssdk	transcribestreaming	2.16.83		3c71990c49bbdb2771a1ccb3a2634c8c21a03251
software.amazon.awssdk	transcribestreaming	2.16.84		e0cb3ba84a781af0d35527def3c94a77ebce150e
software.amazon.awssdk	transcribestreaming	2.16.85		5b70e44e4b7bfa5365dffbfbbe0116831d886d68
software.amazon.awssdk	transcribestreaming	2.16.86		6a0457bc1f8507c6ae1d3153a78f079d641fcbd4
software.amazon.awssdk	transcribestreaming	2.16.87		60c214cad73ee9178dbe7cd9c6e98377372574cf
software.amazon.awssdk	transcribestreaming	2.16.88		9dee0eae3639d813c4b8303f65e17f08da0b0567
software.amazon.awssdk	transcribestreaming	2.16.89		deb20bc5298422865d96882b1030c4680b2076ea
software.amazon.awssdk	transcribestreaming	2.16.9		1be5844b85a45bad38b1157f7cd8a1c990380fd6
software.amazon.awssdk	transcribestreaming	2.16.90		822ed52cb6d11019b0fd1c4ee0011944a3d3e00d
software.amazon.awssdk	transcribestreaming	2.16.91		8325c5f1dbf1f1dd5b62c68f51372f92f6e8fe6b
software.amazon.awssdk	transcribestreaming	2.16.92		99a645b9762d9877ce8be02e2b0e3faf09459ed5
software.amazon.awssdk	transcribestreaming	2.16.93		bf280e55a6ed21142df026d8ddd7384486597e8f
software.amazon.awssdk	transcribestreaming	2.16.94		9e083023d744a18e453b806c0de6d1468c997dc9
software.amazon.awssdk	transcribestreaming	2.16.95		8f07f5e51664780a17014a67643cacc0ae8bd9b8
software.amazon.awssdk	transcribestreaming	2.16.96		81b87790b02dea6dd0acc62c2fcc4f09a3e4c803
software.amazon.awssdk	transcribestreaming	2.16.97		bddb158bcdc5f1e53e9cf7f86e259537859984df
software.amazon.awssdk	transcribestreaming	2.16.98		d894241cf0e78cf10a099290512594e432b2464f
software.amazon.awssdk	transcribestreaming	2.16.99		6e608babc450150297d26ca805866bada75e8246
software.amazon.awssdk	transcribestreaming	2.17.0		b2b5a0b9b2c0ac3bb3f9bcc0b0f8c0d1d447cfae
software.amazon.awssdk	transcribestreaming	2.17.1		79084951d786f8ac79d4e6e408da2255803002a0
software.amazon.awssdk	transcribestreaming	2.17.10		f2da5bd581124736bd6bad3089748a98ffb4778e
software.amazon.awssdk	transcribestreaming	2.17.100		3752d16b753d3f4a004a59c55ae791803c9097fc
software.amazon.awssdk	transcribestreaming	2.17.101		e4cca1df511ede11def53cb8952d95328b9cb92e
software.amazon.awssdk	transcribestreaming	2.17.102		179a531920568fe5e5662214ccce42920c1d635b
software.amazon.awssdk	transcribestreaming	2.17.103		6755ffa53d2fa68b249b29eeb4cfa7273ca594c4
software.amazon.awssdk	transcribestreaming	2.17.104		340262aa5d1a511d6d8874c232c48cf083921baa
software.amazon.awssdk	transcribestreaming	2.17.105		408b06f2eb2bd077cfd527d0f4ce94aa74463d71
software.amazon.awssdk	transcribestreaming	2.17.106		e918bd68742da392cc9cf8fb155bdb6ad1a48f5b
software.amazon.awssdk	transcribestreaming	2.17.107		700eeb2e8c0f630e47332afc90c897a624a5edca
software.amazon.awssdk	transcribestreaming	2.17.108		d12b08ea1c12511e3d1f40445c4a50eca305a1d0
software.amazon.awssdk	transcribestreaming	2.17.109		47e3a36306fe2872bf89275d9a374171be732df9
software.amazon.awssdk	transcribestreaming	2.17.11		b07159677d444d8a4007c48d3174365c6c7c6c97
software.amazon.awssdk	transcribestreaming	2.17.110		d8d34977b2d8393537b9eb0e342719fec8c25eeb
software.amazon.awssdk	transcribestreaming	2.17.111		d46c355951249844a607adc45efbb5c84967b57e
software.amazon.awssdk	transcribestreaming	2.17.112		daf919d98d33dd74af2d250e8313c988d029a23d
software.amazon.awssdk	transcribestreaming	2.17.113		eb33da5633ca1975b44cd75f398f3212fc2cad40
software.amazon.awssdk	transcribestreaming	2.17.114		226e8d94e87f2a9a31c207524c33ca1e89defe39
software.amazon.awssdk	transcribestreaming	2.17.115		f71ebefa0d71a6bf7c17f430ed7d6f6cddb42692
software.amazon.awssdk	transcribestreaming	2.17.116		c4a3d084dc406ab2b9ee4ab72dd5e32cb163f573
software.amazon.awssdk	transcribestreaming	2.17.117		72e495438e6f710ca5091994b044ddad6051744e
software.amazon.awssdk	transcribestreaming	2.17.118		b55e1087823c55d733ce97ed2117802992ed2d3f
software.amazon.awssdk	transcribestreaming	2.17.119		94e5e111930aba4007840ad7fdb4a2d790251c93
software.amazon.awssdk	transcribestreaming	2.17.12		d1739636ccc1758a70aa312af4048d9d67c3e28e
software.amazon.awssdk	transcribestreaming	2.17.120		a9256345d727efafea77eee51f8bb52f8a974006
software.amazon.awssdk	transcribestreaming	2.17.121		1bbedd7f188a77f75e0a0eeb99b07e9c37d57016
software.amazon.awssdk	transcribestreaming	2.17.122		67a71641b8c8aaace1766f85f837f148e8177a1f
software.amazon.awssdk	transcribestreaming	2.17.123		fabd64ddc95157ff7fd1b48f7b3fdf40a64e4de5
software.amazon.awssdk	transcribestreaming	2.17.124		44dd175f95ec417842eea4f5df5f2b604c43162d
software.amazon.awssdk	transcribestreaming	2.17.125		259c870e1b3baabd3f7d8b76d7ed683f00855088
software.amazon.awssdk	transcribestreaming	2.17.126		1efe933ff5565309b17b1c87555c1e2eb6cd9fce
software.amazon.awssdk	transcribestreaming	2.17.127		6a4b34fe2dfee90afce601432ddbdb7466258402
software.amazon.awssdk	transcribestreaming	2.17.128		07478fd3f24e72e3f0a090fd4caf082d8aa61075
software.amazon.awssdk	transcribestreaming	2.17.129		26c031a9ac5ecf77f86a7baf2a3bd0a5609b9aa0
software.amazon.awssdk	transcribestreaming	2.17.13		fa8c7fc5aa076e42ef1630e3a3d4ef5874a081cb
software.amazon.awssdk	transcribestreaming	2.17.130		d574cd50183e1e4cefe3489eddce72a48708bee6
software.amazon.awssdk	transcribestreaming	2.17.131		3b1ae4a6ebceaabb5357efaafe237ade75938ab9
software.amazon.awssdk	transcribestreaming	2.17.132		7d952e94b023948469e4deb296ef2869c2deb457
software.amazon.awssdk	transcribestreaming	2.17.133		997ad245e49a548a183dc0cefc29680294fc2465
software.amazon.awssdk	transcribestreaming	2.17.134		36daf9ea33e79e24bd39335379b11d39a4635bc4
software.amazon.awssdk	transcribestreaming	2.17.135		16a2db56d26ee679a4e5afde9177d7f7b1802530
software.amazon.awssdk	transcribestreaming	2.17.136		b3d242034176cb3f7af6c0dad8cc4586a189c4cb
software.amazon.awssdk	transcribestreaming	2.17.137		9c47e8006e9af86e520b50654856ede3d34cdb33
software.amazon.awssdk	transcribestreaming	2.17.138		682816e200ef9ba8011ad12f26455612f4d8bf0e
software.amazon.awssdk	transcribestreaming	2.17.139		22804347f84727f489b50451e3fe1ac5f3080b0d
software.amazon.awssdk	transcribestreaming	2.17.14		846bcc732f75f15f636245e698c809f9b7ba1061
software.amazon.awssdk	transcribestreaming	2.17.140		e1944c8ccabc8200d38d92a8ac75f091ca250684
software.amazon.awssdk	transcribestreaming	2.17.141		53831c644d1a2d7d317299e93595115e31dacde6
software.amazon.awssdk	transcribestreaming	2.17.142		641801727f2d3c5e664be79e66aaa8b8b33663bf
software.amazon.awssdk	transcribestreaming	2.17.143		44983ba988e6ae7f977570d7835f1041e01624db
software.amazon.awssdk	transcribestreaming	2.17.144		aacf76c703a1ff2988e0a41bd4d6d08ad2f78acd
software.amazon.awssdk	transcribestreaming	2.17.145		a58737f560a2b7ef6c2f5e49c81b67c137195ec2
software.amazon.awssdk	transcribestreaming	2.17.146		d1bfcaff8ef1b26e103fb5e0eacd696eedccd188
software.amazon.awssdk	transcribestreaming	2.17.147		932b8cdee159bca0933c50ae7f8a185297a28d76
software.amazon.awssdk	transcribestreaming	2.17.148		15222964c2241388d53d1a484238129a58bf247b
software.amazon.awssdk	transcribestreaming	2.17.149		805c1b718fa40ed59b91c549e191d0dabd0bd970
software.amazon.awssdk	transcribestreaming	2.17.15		ab6337d07a9e7811377fe1cc7306c77d742c6d5b
software.amazon.awssdk	transcribestreaming	2.17.150		4abaf1557e78cd5554b432dde7a758b1125b51f8
software.amazon.awssdk	transcribestreaming	2.17.151		7d82be7aff801c3316a11ad4b471134ef6212bac
software.amazon.awssdk	transcribestreaming	2.17.152		3261b24af91456efb15f31e3758e4aac7f797d06
software.amazon.awssdk	transcribestreaming	2.17.153		b40372a7bed5d8358793ec7e7625870e380262dd
software.amazon.awssdk	transcribestreaming	2.17.154		822f6e3c1812ce5eeb1dcb3c8113198bdc3c55cb
