ch.poole.android	numberpicker	1.0.10		N/A
io.codemodder	codemodder-plugin-defectdojo	0.97.1		8c3ad54843521e345713d0043e588ac7bf5debec
io.codemodder	codemodder-plugin-defectdojo	0.97.2		3bc913cf19c7cb38657e0813362b0c1e564af8bc
io.codemodder	codemodder-plugin-defectdojo	0.97.3		3bb91616acd20588c27c67fd51f02fa748eebe5d
io.codemodder	codemodder-plugin-defectdojo	0.97.4		f4544480be7b067068bf71e6a81ba516760c622e
io.codemodder	codemodder-plugin-defectdojo	0.97.5		6bbd38ada67959f50baf1a5810fad94f805b9d8c
io.codemodder	codemodder-plugin-defectdojo	0.97.6		40c3539316b524af04b7c6c51f78951e4a8e8e93
io.codemodder	codemodder-plugin-defectdojo	0.97.7		5b957dcb6d3bf7c1fe1239460b0f73fd6a613af9
io.codemodder	codemodder-plugin-defectdojo	0.97.8		e46a51d86ab9fe6922dec79cefa9a62170ea5416
io.codemodder	codemodder-plugin-defectdojo	0.97.9		a016caf8dc61360e2473be95fb2d56534982b74b
io.codemodder	codemodder-plugin-defectdojo	0.98.0		271387a91734a3259dc183973c24c47ad131f76b
io.codemodder	codemodder-plugin-defectdojo	0.98.1		8d2bfd5517deded8fec7c5ad6702264b53e94844
io.codemodder	codemodder-plugin-defectdojo	0.98.2		99ac735b68547342e1cf09c94f22f4fa4822f1f9
io.codemodder	codemodder-plugin-defectdojo	0.98.3		5374177072865796c705a5afe0b04f49b9ca907e
io.codemodder	codemodder-plugin-defectdojo	0.98.4		46adfa878f68d6d3ec5d58b175492c8fd5555ab4
io.codemodder	codemodder-plugin-defectdojo	0.98.5		361e2680f591dbb3be1ec50f963687314067a66d
io.codemodder	codemodder-plugin-defectdojo	0.98.6		e98d360211eb9a7b8a8087aa87241764cd0fc9f4
io.codemodder	codemodder-plugin-defectdojo	0.98.7		0d39443beb9ff3da051384d09fe4d9540e3609f4
io.codemodder	codemodder-plugin-defectdojo	0.98.8		87e38d4007edf729c3e92def1a627471c7479d44
io.codemodder	codemodder-plugin-defectdojo	0.98.9		52f3529668d045c010e66398c4ae738bfb8daecc
io.codemodder	codemodder-plugin-defectdojo	0.99.0		30610262e659dec271c53885935112b301de61df
io.codemodder	codemodder-plugin-defectdojo	v0.72.2		6e093a90774bc9351c9bec208558426041bdfceb
io.codemodder	codemodder-plugin-defectdojo	v0.78.0		430f6abafd1a7a9e3bb7cae72930c153c82ebecb
io.codemodder	codemodder-plugin-defectdojo	v0.87.0		5f041f49d7e73ffb3cf90a8772e8b1f9cd929e48
io.codemodder	codemodder-plugin-defectdojo	v0.91.0		c26443cdc34989ccb8f31c2c0f381f1473c22716
io.gitee.h8778	accurate-bridge-outside	1.5.8		f8c7a799c260eb7e7cb34799da71b59f6c33290e
io.gitee.h8778	accurate-bridge-outside	1.6.4		c20133cf516394ee48e7e73e644cc1d309bb874f
io.gitee.h8778	accurate-bridge-outside	1.6.5		b398cd2530b23c9af6825968be9ac7c96de27b1b
io.gitee.h8778	accurate-bridge-outside	1.6.5.1		bc14a3fdaf8b8088c5742952159635e1167077ad
io.github.abhriyaroy	KCrypt-android-debug	0.0.11		N/A
io.github.abhriyaroy	KCrypt-android-debug	0.0.12		N/A
io.github.abhriyaroy	KCrypt-android-debug	0.0.13		N/A
io.github.abhriyaroy	KCrypt-android-debug	0.0.14		N/A
io.github.abhriyaroy	KCrypt-android-debug	0.0.15		N/A
io.github.abhriyaroy	KCrypt-android-debug	0.0.5		N/A
io.github.abhriyaroy	KCrypt-android-debug	0.0.6		N/A
io.github.abhriyaroy	KCrypt-android-debug	0.0.7		N/A
io.github.abhriyaroy	KCrypt-android-debug	0.0.8		N/A
io.github.abhriyaroy	KCrypt-android-debug	0.0.9		N/A
io.github.andreypfau	kotlinx-crypto-md-linuxx64	0.0.1		N/A
io.github.andreypfau	kotlinx-crypto-md-linuxx64	0.0.2		N/A
io.github.andreypfau	kotlinx-crypto-md-linuxx64	0.0.3		N/A
io.github.cerve-development	ui-state-iosx64	0.7.1		N/A
io.github.cerve-development	ui-state-iosx64	0.7.1	metadata	ae4bd50c6f1f7a0bfac3f761a4cd7d2397e5f9d4
io.github.cerve-development	ui-state-iosx64	0.7.3		N/A
io.github.cerve-development	ui-state-iosx64	0.7.3	metadata	acd97f9a5b95833231e0dfed27a4b54bd4797a42
io.github.cerve-development	ui-state-iosx64	0.7.4		N/A
io.github.cerve-development	ui-state-iosx64	0.7.4	metadata	acd97f9a5b95833231e0dfed27a4b54bd4797a42
io.github.cerve-development	ui-state-iosx64	0.7.5		N/A
io.github.cerve-development	ui-state-iosx64	0.7.5	metadata	acd97f9a5b95833231e0dfed27a4b54bd4797a42
io.github.cerve-development	ui-state-iosx64	0.7.6		N/A
io.github.cerve-development	ui-state-iosx64	0.7.6	metadata	acd97f9a5b95833231e0dfed27a4b54bd4797a42
io.github.cerve-development	ui-state-iosx64	0.7.7		N/A
io.github.cerve-development	ui-state-iosx64	0.7.7	metadata	acd97f9a5b95833231e0dfed27a4b54bd4797a42
io.github.cerve-development	ui-state-iosx64	0.7.8		N/A
io.github.cerve-development	ui-state-iosx64	0.7.8	metadata	acd97f9a5b95833231e0dfed27a4b54bd4797a42
io.github.cerve-development	ui-state-iosx64	0.7.9		N/A
io.github.cerve-development	ui-state-iosx64	0.7.9	metadata	acd97f9a5b95833231e0dfed27a4b54bd4797a42
io.github.cerve-development	ui-state-iosx64	0.8.0		N/A
io.github.cerve-development	ui-state-iosx64	0.8.0	metadata	acd97f9a5b95833231e0dfed27a4b54bd4797a42
io.github.cerve-development	ui-state-iosx64	0.8.1		N/A
io.github.cerve-development	ui-state-iosx64	0.8.1	metadata	acd97f9a5b95833231e0dfed27a4b54bd4797a42
io.github.cerve-development	ui-state-iosx64	0.8.2		N/A
io.github.cerve-development	ui-state-iosx64	0.8.2	metadata	acd97f9a5b95833231e0dfed27a4b54bd4797a42
io.github.cerve-development	ui-state-iosx64	0.8.3		N/A
io.github.cerve-development	ui-state-iosx64	0.8.3	metadata	acd97f9a5b95833231e0dfed27a4b54bd4797a42
io.github.cerve-development	ui-state-iosx64	0.8.4		N/A
io.github.cerve-development	ui-state-iosx64	0.8.4	metadata	acd97f9a5b95833231e0dfed27a4b54bd4797a42
io.github.cerve-development	ui-state-iosx64	0.8.5		N/A
io.github.cerve-development	ui-state-iosx64	0.8.5	metadata	acd97f9a5b95833231e0dfed27a4b54bd4797a42
io.github.cerve-development	ui-state-iosx64	0.8.6		N/A
io.github.cerve-development	ui-state-iosx64	0.8.6	metadata	acd97f9a5b95833231e0dfed27a4b54bd4797a42
io.github.cerve-development	ui-state-iosx64	0.8.7		N/A
io.github.cerve-development	ui-state-iosx64	0.8.7	metadata	acd97f9a5b95833231e0dfed27a4b54bd4797a42
io.github.cerve-development	ui-state-iosx64	0.9.0		N/A
io.github.cerve-development	ui-state-iosx64	0.9.0	metadata	1d061f6c62dd1dcbec172e3b65c77d864d2f8c35
io.github.cerve-development	ui-state-iosx64	0.9.1		N/A
io.github.cerve-development	ui-state-iosx64	0.9.1	metadata	0998e243135b8146f5a96228c28517d2a44eecf4
io.github.cerve-development	ui-state-iosx64	0.9.2		N/A
io.github.cerve-development	ui-state-iosx64	0.9.2	metadata	b8ee457c719cc3dc7784b54f015a7bf80fc13f33
io.github.cerve-development	ui-state-iosx64	0.9.3		N/A
io.github.cerve-development	ui-state-iosx64	0.9.3	metadata	5993aa6ca7b25a8d9b29bbc3c31f0b11fe69e826
io.github.cerve-development	ui-state-iosx64	0.9.4		N/A
io.github.cerve-development	ui-state-iosx64	0.9.4	metadata	0ff60081195d6986bb3e5795ccb09870f6700f81
io.github.cerve-development	ui-state-iosx64	0.9.5		N/A
io.github.cerve-development	ui-state-iosx64	0.9.5	metadata	1b53a99f2a3cf2afd162f2f60ed1537493b0ae3e
io.github.cerve-development	ui-state-iosx64	0.9.6		N/A
io.github.cerve-development	ui-state-iosx64	0.9.6	metadata	cf6da270817f29f4f4a3b0c26a1f1fdb1842108f
io.github.cerve-development	ui-state-iosx64	0.9.7		N/A
io.github.cerve-development	ui-state-iosx64	0.9.7	metadata	ce9a0495b040d449d6c39c798d98a1d0f23ced2f
io.github.cerve-development	ui-state-iosx64	0.9.8		N/A
io.github.cerve-development	ui-state-iosx64	0.9.8	metadata	ce8c60587bcddcd01d1a04ea38a7893527d52fc4
io.github.cerve-development	ui-state-iosx64	0.9.9		N/A
io.github.cerve-development	ui-state-iosx64	0.9.9	metadata	cd382e5dc90748da192cbd3eb1e50d6fe0c9978b
io.github.isharipov	commons-listeners-starter	0.0.1		40ea1fe4b571e7141b9a13ac3e2c27d782bb8029
io.github.martylinzy	reditrt	0.1.0		c9b7a24955f41831386ac845eca97acdf1feb627
io.github.merseyside	time-android	1.0.0		N/A
io.github.merseyside	time-android	1.0.1		N/A
io.github.merseyside	time-android	1.0.2		N/A
io.github.merseyside	time-android	1.0.3		N/A
io.github.merseyside	time-android	1.0.4		N/A
io.github.merseyside	time-android	1.0.5		N/A
io.github.merseyside	time-android	1.0.6		N/A
io.github.merseyside	time-android	1.0.7		N/A
io.github.merseyside	time-android	1.0.8		N/A
io.github.merseyside	time-android	1.1.0		N/A
io.github.merseyside	time-android	1.1.1		N/A
io.github.merseyside	time-android	1.1.2		N/A
io.github.merseyside	time-android	1.1.3		N/A
io.github.merseyside	time-android	1.1.4		N/A
io.github.merseyside	time-android	1.1.5		N/A
io.github.merseyside	time-android	1.1.6		N/A
io.github.merseyside	time-android	1.1.7		N/A
io.github.merseyside	time-android	1.1.9		N/A
io.github.merseyside	time-android	1.2.0		N/A
io.github.vigoo	zio-aws-medialive_3	3.16.100.1		d2644e6501ae6eae6cbc5f08364ced32b768aac1
io.github.vigoo	zio-aws-medialive_3	3.16.101.1		f871d029d74b7af043d5b7a728f3552c999e5514
io.github.vigoo	zio-aws-medialive_3	3.16.102.1		1785444f707a8890064ede9df51432a5b6cd0aab
io.github.vigoo	zio-aws-medialive_3	3.16.102.2		f767c5ff11399251a2ad415d678fbbe4dc0e1002
io.github.vigoo	zio-aws-medialive_3	3.16.104.1		3e94273bc9b8f00d9b1af214058fdcd290c7926d
io.github.vigoo	zio-aws-medialive_3	3.16.78.4		c8db80b661eeb8d2dd438761e21a85f3c7e1faa3
io.github.vigoo	zio-aws-medialive_3	3.16.78.5		9db956063a4648dd493c660e2c6d079b449fc48c
io.github.vigoo	zio-aws-medialive_3	3.16.78.6		37f7e4b056216c2b66fda3f196590e1e4089fa62
io.github.vigoo	zio-aws-medialive_3	3.16.79.1		af626fbc685fd20b1c104c9242a725aede7d91f4
io.github.vigoo	zio-aws-medialive_3	3.16.79.2		0be82e536cfa334ef8ab7cdf7721144566e358e9
io.github.vigoo	zio-aws-medialive_3	3.16.79.3		50f86bb674eabc1e6b3dab091a9bfb9e527187a8
io.github.vigoo	zio-aws-medialive_3	3.16.87.1		badb25af2a9d519cd6242e68ec7070ba0e69b404
io.github.vigoo	zio-aws-medialive_3	3.16.88.1		81bcfb65367ac71f33f3e92e9b52f8fffc16b1ba
io.github.vigoo	zio-aws-medialive_3	3.16.89.1		2046b7eff7409431ee2b6aace740e5f6df942861
io.github.vigoo	zio-aws-medialive_3	3.16.90.1		2b53f479a72e4cc3f1cfaa6ebc5aa6d17bce3934
io.github.vigoo	zio-aws-medialive_3	3.16.91.1		784403ddd8a5b2c285241482945412ae413d1afa
io.github.vigoo	zio-aws-medialive_3	3.16.92.1		f4900a9a4087701b5db079b9b84832468076a5b0
io.github.vigoo	zio-aws-medialive_3	3.16.92.2		9d930fd6eeaf79ccc405bbdb296639109e596bca
io.github.vigoo	zio-aws-medialive_3	3.16.94.1		752d4c14b70e9bc9420bd6213e0e53dc6588e39e
io.github.vigoo	zio-aws-medialive_3	3.16.95.1		a490247a073bda9d200daeca94697a8af5840cc9
io.github.vigoo	zio-aws-medialive_3	3.16.95.2		677822b4761ba7768e1fcd7ab1a764e6a79a7cd8
io.github.vigoo	zio-aws-medialive_3	3.16.96.1		4cb2a758e49f1c30443ab7303c7c89c933963908
io.github.vigoo	zio-aws-medialive_3	3.16.97.1		4c4d9444940467e845c0974af7f6298397b8c9b9
io.github.vigoo	zio-aws-medialive_3	3.16.97.2		a134eddd5f75cf04611cb1a0289d2bb2964ea877
io.github.vigoo	zio-aws-medialive_3	3.16.97.3		a911a215d5b88248fabaa7fd5b4b6c9aa85fbd6b
io.github.vigoo	zio-aws-medialive_3	3.16.99.1		ed4d5190eb88b8a84bbe86b0c5740793135362cc
io.github.vigoo	zio-aws-medialive_3	3.17.1.1		4b17925a8bb380ec29bfbfcb2a6b1f4abd0544b6
io.github.vigoo	zio-aws-medialive_3	3.17.100.1		8547110e251559c15b621c90b8e1e082f37fef28
io.github.vigoo	zio-aws-medialive_3	3.17.100.3		8bc9358065e12098413abd82ff34883c89acac66
io.github.vigoo	zio-aws-medialive_3	3.17.101.1		7fcedf38dacb1513a7c7a9faead0801b05ab9cfd
io.github.vigoo	zio-aws-medialive_3	3.17.102.4		b625e54f1de65a21f0d3873d5ff74534aeb972cd
io.github.vigoo	zio-aws-medialive_3	3.17.102.5		c0bbb407f74197c40ef388f8c81cee80c40c2414
io.github.vigoo	zio-aws-medialive_3	3.17.102.6		0a08a6cdbadb2131b2c4909ce0dd7747fc092401
io.github.vigoo	zio-aws-medialive_3	3.17.103.1		1f9bcb191a88fbb89624f1358c785fe43e5c0c59
io.github.vigoo	zio-aws-medialive_3	3.17.104.1		e8c13c73386de9c5350c7644d4aff139e7361b5c
io.github.vigoo	zio-aws-medialive_3	3.17.104.2		2910496322735220b909e07315ecddd5f5e3134e
io.github.vigoo	zio-aws-medialive_3	3.17.104.3		ebea025fc3a3a76fd3c105765dd0ea34d3f87173
io.github.vigoo	zio-aws-medialive_3	3.17.104.4		4dc018eaf1e1060ca250a73ac1ef37bfa6513002
io.github.vigoo	zio-aws-medialive_3	3.17.104.5		638edb712d42c1f88ebff3c419f2033e81fc575b
io.github.vigoo	zio-aws-medialive_3	3.17.104.7		415ff188db748aff151175759b7e8040c6c2e82d
io.github.vigoo	zio-aws-medialive_3	3.17.11.1		ed636ad583506515f413074c74c873436a66c676
io.github.vigoo	zio-aws-medialive_3	3.17.12.1		415b21e6d681f3438395b096503997fab7b2b2ef
io.github.vigoo	zio-aws-medialive_3	3.17.12.2		066182c6b0fbba82c495be13e51ff7597a7e1407
io.github.vigoo	zio-aws-medialive_3	3.17.12.3		64b711ee09a52af5638d7283d9acdf925d32f9d8
io.github.vigoo	zio-aws-medialive_3	3.17.19.1		237e6339f2a1611eb9c1a6114b7c1f5addbb8671
io.github.vigoo	zio-aws-medialive_3	3.17.2.1		fe6ca9220a319fc00ae04704b76e5d2e212f847f
io.github.vigoo	zio-aws-medialive_3	3.17.20.1		5fd4fc3d32164cee7e4a03eb08ee9e42026a6e79
io.github.vigoo	zio-aws-medialive_3	3.17.21.1		0688ceac4352d4cc655ccccb60f0f2521470305d
io.github.vigoo	zio-aws-medialive_3	3.17.21.2		e9a5f04b05cdcdc5fb7ffc33be91c285cc7118f5
io.github.vigoo	zio-aws-medialive_3	3.17.22.1		466fcc0f205f5646bcd5bf13e29ec21ca00d404e
io.github.vigoo	zio-aws-medialive_3	3.17.23.1		b086fb0946b1a01bb7e21388d36acf87ba126220
io.github.vigoo	zio-aws-medialive_3	3.17.24.1		063f0214b5fdee7b95c042af38092994ea0729bc
io.github.vigoo	zio-aws-medialive_3	3.17.24.2		d0d69c1b1c8fe40f31bd12dd6623eb1ae242f099
io.github.vigoo	zio-aws-medialive_3	3.17.25.1		c239c668b159450542e2563a0e83290c638d8b91
io.github.vigoo	zio-aws-medialive_3	3.17.26.1		f604d477db4a0cb97c170cbea43324baa5c018f4
io.github.vigoo	zio-aws-medialive_3	3.17.26.2		ddfe1e8c7f3148498cf25a1604727786ecf9e7e7
io.github.vigoo	zio-aws-medialive_3	3.17.27.1		7a4d1a7bc245cef9461281bbb942d885a3fdf27a
io.github.vigoo	zio-aws-medialive_3	3.17.27.2		e15cab2194cc28800eb20bd8326a6be69258a3f7
io.github.vigoo	zio-aws-medialive_3	3.17.29.1		c0bc900f76515d262d9b26586c6fa2f401cf5dea
io.github.vigoo	zio-aws-medialive_3	3.17.30.1		87b24bde6e2aacaf6326d99be3697dea4bd57928
io.github.vigoo	zio-aws-medialive_3	3.17.31.1		86ff66c0ce5d34b52f1dcf4430f6e362a526dbfa
io.github.vigoo	zio-aws-medialive_3	3.17.31.2		30596aa2c6e190f5a07f93a61ad75b64f0364dda
io.github.vigoo	zio-aws-medialive_3	3.17.33.1		571283649b439fee1fbd9de7438ae70e3bacf629
io.github.vigoo	zio-aws-medialive_3	3.17.34.1		ff63608d88335cb1fe1e3024aee35c47a2c9100b
io.github.vigoo	zio-aws-medialive_3	3.17.35.1		addf9cc2bdae7deb6f38dfbe1476399be5f9d5a5
io.github.vigoo	zio-aws-medialive_3	3.17.36.1		6f2dae66e78dfc19588d3b17530e2e23152a1068
io.github.vigoo	zio-aws-medialive_3	3.17.37.1		a401c4c2ba3ba013b3c451ecddc8782652987a4e
io.github.vigoo	zio-aws-medialive_3	3.17.38.1		940cb3c18237bc5edb3765338568a0e44441d2be
io.github.vigoo	zio-aws-medialive_3	3.17.39.1		c9e42ae998be415624904d104c73f78daf05a82a
io.github.vigoo	zio-aws-medialive_3	3.17.40.1		eece197cb33c408a0378d976a756680c909504e0
io.github.vigoo	zio-aws-medialive_3	3.17.41.1		560b7add1db3febde697cabb7241fecaf5441b73
io.github.vigoo	zio-aws-medialive_3	3.17.41.2		80e8d20300a5979ca7d11188ed8c6b6e06a47452
io.github.vigoo	zio-aws-medialive_3	3.17.42.1		0357987d883f99c4c2646f2a7343b2f07492b0e8
io.github.vigoo	zio-aws-medialive_3	3.17.42.2		683a6dce8e5a770536bbe4810cb3ab480317e406
io.github.vigoo	zio-aws-medialive_3	3.17.42.3		189ae2616726fe1a3940205a1802bcb2f4edd15a
io.github.vigoo	zio-aws-medialive_3	3.17.42.4		fd974022736a2ade7a9957bcbcb66b7ef4da332b
io.github.vigoo	zio-aws-medialive_3	3.17.42.5		aab35f842e8a71c2e3c20897e586264ac64d21f7
io.github.vigoo	zio-aws-medialive_3	3.17.42.6		c431ce1cd392c6cb5ab455eb893a5a77c721a896
io.github.vigoo	zio-aws-medialive_3	3.17.42.7		04a7135447f2e9f6909b7e71e700b6f0264906e5
io.github.vigoo	zio-aws-medialive_3	3.17.42.8		e12cb9d3bc44889b5802adaabce5477136d87c89
io.github.vigoo	zio-aws-medialive_3	3.17.42.9		50265f5e4db7dd19b94bada4332dd7c91f84410c
io.github.vigoo	zio-aws-medialive_3	3.17.5.1		c91eb5ff302d64ee05b1d654ac7b5daa4bbc54c7
io.github.vigoo	zio-aws-medialive_3	3.17.56.1		11198fc28a8b3eac9a593087b3ed7eb40fbb1024
io.github.vigoo	zio-aws-medialive_3	3.17.57.1		3bb50f876e6e576a1ff37deb86463efb8da9d5db
io.github.vigoo	zio-aws-medialive_3	3.17.57.2		657c4e3d23a026592dc994ce745ce4d10126b8fa
io.github.vigoo	zio-aws-medialive_3	3.17.58.1		2e32610663ea276c364284f905c793f8e30f1b24
io.github.vigoo	zio-aws-medialive_3	3.17.59.1		0eeb123321700f7aa5309a0a28fe72270e60574b
io.github.vigoo	zio-aws-medialive_3	3.17.61.1		37dd83b5b582968eb69d769fdb792dd33fd85240
io.github.vigoo	zio-aws-medialive_3	3.17.61.2		dfabcbe4a284ae37a74e4b6e651c787563163ca1
io.github.vigoo	zio-aws-medialive_3	3.17.62.1		339002cfe0cc91cc99ffef463ad9e115c6b99e55
io.github.vigoo	zio-aws-medialive_3	3.17.63.1		3f0e0477a7244585870c9427cf2bd3176d8688ab
io.github.vigoo	zio-aws-medialive_3	3.17.63.2		23f3ffb9c9ce55427161375a53637431d176db3d
io.github.vigoo	zio-aws-medialive_3	3.17.64.1		e753836fb62a984d54fa4e6fb8fc0d2d263049e6
io.github.vigoo	zio-aws-medialive_3	3.17.65.1		2d7229670aaf35b166cce27dd0089d58ad88a596
io.github.vigoo	zio-aws-medialive_3	3.17.68.1		09ef05a1631a34649b89b0c400b9604df8d4d291
io.github.vigoo	zio-aws-medialive_3	3.17.70.1		1b2f0bf91a79d25f4f430d99baa46aa2589bc2d9
io.github.vigoo	zio-aws-medialive_3	3.17.71.1		5c5554c9ed311a8103390c5e14d5950848a364d6
io.github.vigoo	zio-aws-medialive_3	3.17.71.2		f034095d3bd5b6b464cd5ff9cf1444f3c238c75f
io.github.vigoo	zio-aws-medialive_3	3.17.71.3		f872a147c7f3c24965c186b9630e71a72b09757b
io.github.vigoo	zio-aws-medialive_3	3.17.74.1		42dd9f0fc0df2fe5842bcdfb3eaef00a71b5d41d
io.github.vigoo	zio-aws-medialive_3	3.17.75.1		7b5ac2693d499a52d6e527d524d4a338dc84d279
io.github.vigoo	zio-aws-medialive_3	3.17.76.1		8f56c42fd72bea99abe370260d05f5a62d46e12e
io.github.vigoo	zio-aws-medialive_3	3.17.77.1		e79a8b423ecf0d1c8a6f72284c45c1869c37b166
io.github.vigoo	zio-aws-medialive_3	3.17.78.1		7bc9ad99afc9ca9b539cf223fa5f591c79294420
io.github.vigoo	zio-aws-medialive_3	3.17.79.1		3c4a14eb9c5f96462246bb179fbe1b71770ff2d2
io.github.vigoo	zio-aws-medialive_3	3.17.8.1		7f85ef16fc8b32c6456a87b980a23ce80e347c8a
io.github.vigoo	zio-aws-medialive_3	3.17.8.2		0cc2c77a0f8516f0b6826931a5d8f038d5d9a1fd
io.github.vigoo	zio-aws-medialive_3	3.17.8.3		964386f78c707a11b1b2614017bdb188b41d7ee3
io.github.vigoo	zio-aws-medialive_3	3.17.8.4		d0d6de04d291e97cfc289dc4b0b9a1a8642a1230
io.github.vigoo	zio-aws-medialive_3	3.17.8.5		c31a6b97b613a02271e322ad9591d9b27dc1a756
io.github.vigoo	zio-aws-medialive_3	3.17.80.1		5a6b62d4220d3bcf0bc0db452a0db1f2d0ef9687
io.github.vigoo	zio-aws-medialive_3	3.17.81.1		0fdd24cea125766513d289c18ad01b8f5d0fdfa7
io.github.vigoo	zio-aws-medialive_3	3.17.87.2		365ed8cc4f7e921c715e13f5f73ee1c16699e576
io.github.vigoo	zio-aws-medialive_3	3.17.88.1		d23587f578471bddefe3deae6a406523bcaa3f0e
io.github.vigoo	zio-aws-medialive_3	3.17.9.1		4bab1d0584f1c3b211247cfe22b5e06983aa3d3d
io.github.vigoo	zio-aws-medialive_3	3.17.90.1		21a1ef6008d5c6f5e33b3ee413b05a5e657f99ab
io.github.vigoo	zio-aws-medialive_3	3.17.94.1		3a2f65b0385eb7da2e5dfc2f7bfc0c92cb02b1c8
io.github.vigoo	zio-aws-medialive_3	3.17.94.2		037014e80cc272a2c13618ed7b1ca140a70401bf
io.github.vigoo	zio-aws-medialive_3	3.17.97.1		b3455ed70c0db91925689022b40b959d0ede301a
io.github.vigoo	zio-aws-medialive_3	3.17.98.1		42b758c0748e89c8c70a62d583456b3919912605
io.github.vigoo	zio-aws-medialive_3	3.17.99.1		19fbad36307141134b5dd1286b36e5fb8a7a0f4d
io.github.vigoo	zio-aws-medialive_3	4.0.2		b5e4f6cf31af7985d0b8b331564e26d79894710c
io.github.vigoo	zio-aws-medialive_3	4.0.4		643e7def17797d4b4d330330c2031056e8a5cdc1
io.github.vigoo	zio-aws-medialive_3	4.0.5		04445da46aa3cb5b70e230979c3fad27888552b1
io.github.vigoo	zio-aws-medialive_3	4.17.104.1		b5df1026d03a21a26f6f75793b66ef787e5a48b6
io.github.vigoo	zio-aws-medialive_3	4.17.104.2		604e411625af012f81444262dabbbe9ca59c4a6f
io.github.vigoo	zio-aws-medialive_3	4.17.280.4		231a3257774602317a613dc45f1f3824f1d68de3
io.github.x-team-plus	framework-redis	1.0.0		7ba09bb835aca29bf5d4738a1d235c8fa3abbe35
io.github.x-team-plus	framework-redis	1.0.1		6e4af55c936190ff71fea6f8dbb3a6a7fd4d6101
io.github.yearnlune.search.example	mongodb-search-example	1.1.1		N/A
io.github.yearnlune.search.example	mongodb-search-example	1.1.2		N/A
io.github.yearnlune.search.example	mongodb-search-example	1.1.3		N/A
io.github.yearnlune.search.example	mongodb-search-example	1.1.4		N/A
io.github.yearnlune.search.example	mongodb-search-example	1.1.5		N/A
io.github.yearnlune.search.example	mongodb-search-example	1.1.6		N/A
io.github.yearnlune.search.example	mongodb-search-example	1.1.7		N/A
io.github.yearnlune.search.example	mongodb-search-example	1.1.8		N/A
io.github.yearnlune.search.example	mongodb-search-example	1.1.9		N/A
io.insert-koin	koin-core-viewmodel-navigation-macosx64	4.0.0		N/A
io.insert-koin	koin-core-viewmodel-navigation-macosx64	4.0.0	metadata	43245d69c0c3f923e7a25cdbdc1b7844f7cc0157
io.insert-koin	koin-core-viewmodel-navigation-macosx64	4.0.0-RC2		N/A
io.insert-koin	koin-core-viewmodel-navigation-macosx64	4.0.0-RC2	metadata	e61df6ac4c6b0eba0923b20aabf6d3b874a9cfd8
io.insert-koin	koin-core-viewmodel-navigation-macosx64	4.0.1-Beta1		N/A
io.insert-koin	koin-core-viewmodel-navigation-macosx64	4.0.1-Beta1	metadata	28a375a0fa20a27cb51d8dbf31f01f82297001f4
io.insert-koin	koin-core-viewmodel-navigation-macosx64	4.1.0-Beta1		N/A
io.insert-koin	koin-core-viewmodel-navigation-macosx64	4.1.0-Beta1	metadata	8119d39271d62c46d210a638fbee776b281c7259
io.jobial	scase-aws_2.12	0.1.1		9da402759eec735c59aaec7828a14565d350810d
io.jobial	scase-aws_2.12	0.2.0		4c5efccfa97d5b2524f39df960b67cd3c2b2e009
io.jobial	scase-aws_2.12	0.2.1		23291964b62917384073febeb657e219ea57e963
io.jobial	scase-aws_2.12	0.3.0		95890d0ab99ca1a0f4c24520b99948a0672fcb68
io.jobial	scase-aws_2.12	0.4.0		74d015b0f710a2b38dd730bf4a3b39d82f833fd5
io.jobial	scase-aws_2.12	0.5.0		aa552affd6f6b08c663b88badc19ffe426bf7359
io.jobial	scase-aws_2.12	0.5.1		d79cafe50022c86e0bbc3a6643a118a513116ce1
io.jobial	scase-aws_2.12	0.5.2		3189216afe39431a71e98bb6c80bc375b0c5ca59
io.jobial	scase-aws_2.12	0.5.3		ba710ae1cad874e5cb167e042bbe2d56025b5b46
io.jobial	scase-aws_2.12	0.5.4		dc421fecba96a189b4db907cd13c8d92e16c6aae
io.jobial	scase-aws_2.12	0.5.5		f8a180f3901437678e058045bcbae816b762d592
io.jobial	scase-aws_2.12	0.5.6		8220e90bcfc98fae3e19165e2591ac4ea8ce52ee
io.jobial	scase-aws_2.12	0.5.7		c45baa1edb6ee295612d1880db0848249c3a7202
