cn.entertech.android	cushionbleui	1.0.0-alpha01		N/A
org.jvnet.hudson.plugins	tasks	4.12		50598419601dd79d387ed4ec7464935600ea1671
org.jvnet.hudson.plugins	tasks	4.13		806c1a78e308b13575ddc04ef96fc8f731817d4a
org.jvnet.hudson.plugins	tasks	4.2		d993664d8c7204bc3f2b9f1361c90006b83b1261
org.jvnet.hudson.plugins	tasks	4.3		9753174089fb0f2f1f164bf3bcd297dbf389e2a2
org.jvnet.hudson.plugins	tasks	4.4		cd6a421fe5ef337af232fecd83cca202fbc80892
org.jvnet.hudson.plugins	tasks	4.5		d01958936f9cf87a4262fcf01cce40fc083e8ba6
org.jvnet.hudson.plugins	tasks	4.6		77d655e657bd4b712c8db4fb90a54da3ea9c5937
org.jvnet.hudson.plugins	tasks	4.7		6fa345e10a2a3525647ec780689c75745ac95b1c
org.jvnet.hudson.plugins	tasks	4.8		3b8602ee82ada4216840394da5099f4d06be72b8
org.jvnet.hudson.plugins	tasks	4.9		03b5c2487bf129423861ec22dcd76c0d52b0a3ea
org.linqs	list-classes-maven-plugin	1.0.1		be71520418e14e6248b14d72c0ec9dfc0702fb34
org.linqs	list-classes-maven-plugin	1.1.0		7eb2c6491ea49b52c2f61fbc633c62dd1fd5c998
org.openani.mediamp	mediamp-avkit-iosarm64	0.0.23		N/A
org.openani.mediamp	mediamp-avkit-iosarm64	0.0.23	metadata	729a3a7970efda79e8aae86292791e87cd8b43d9
org.openani.mediamp	mediamp-avkit-iosarm64	0.0.24		N/A
org.openani.mediamp	mediamp-avkit-iosarm64	0.0.24	metadata	85cc50cf4734d9644c59e60c9ce8837f2a459d1f
org.openani.mediamp	mediamp-avkit-iosarm64	0.0.25		N/A
org.openani.mediamp	mediamp-avkit-iosarm64	0.0.25	metadata	2d2f3ae01eae26afbf1a0ca53f8a0004ffc5bd53
org.openani.mediamp	mediamp-avkit-iosarm64	0.0.26		N/A
org.openani.mediamp	mediamp-avkit-iosarm64	0.0.26	metadata	c6f4e20b79ebc9494e2e01a509db2d9df3f09165
org.openbase.bco	registry.user.activity	1.5-alpha-0		N/A
org.openbase.bco	registry.user.activity	1.5.0		N/A
org.openbase.bco	registry.user.activity	1.5.1		N/A
org.openbase.bco	registry.user.activity	1.5.3		N/A
org.openbase.bco	registry.user.activity	1.5.4		N/A
org.openbase.bco	registry.user.activity	1.6.0		N/A
org.openbase.bco	registry.user.activity	1.6.1		N/A
org.openbase.bco	registry.user.activity	1.6.2		N/A
org.openbase.bco	registry.user.activity	1.6.3		N/A
org.openbase.bco	registry.user.activity	1.6.4		N/A
org.openbase.bco	registry.user.activity	1.6.5		N/A
org.openbase.bco	registry.user.activity	1.6.6		N/A
org.openbase.bco	registry.user.activity	1.6.7		N/A
org.openbase.bco	registry.user.activity	1.6.8		N/A
org.opendaylight.mdsal.binding.model.ietf	rfc8346-ietf-l3-unicast-topology-state	10.0.0		5f9f1b6d50ac5de39f1ad30a5125313506db4e69
org.opendaylight.mdsal.binding.model.ietf	rfc8346-ietf-l3-unicast-topology-state	10.0.1		dc7481d67793ac5849486910aad49d7d6f241b84
org.opendaylight.mdsal.binding.model.ietf	rfc8346-ietf-l3-unicast-topology-state	10.0.2		91ef1bd0c2fccdfc4da74a8a5043a92b4fa76dec
org.opendaylight.mdsal.binding.model.ietf	rfc8346-ietf-l3-unicast-topology-state	10.0.3		e7f2b7024be9566dcd4cc98785b9e18215babbec
org.opendaylight.mdsal.binding.model.ietf	rfc8346-ietf-l3-unicast-topology-state	10.0.4		7615859404f7120033d8ca9f78b559d3fb0af171
org.opendaylight.mdsal.binding.model.ietf	rfc8346-ietf-l3-unicast-topology-state	10.0.5		f190c7724c08eee18a623fe9cb8ebc9026eff3f5
org.opendaylight.mdsal.binding.model.ietf	rfc8346-ietf-l3-unicast-topology-state	10.0.6		b186c2fad8d7707a225d8f6091f563269c4e8693
org.opendaylight.mdsal.binding.model.ietf	rfc8346-ietf-l3-unicast-topology-state	10.0.7		7d44a35929ac7d3fbc5a04ec64c240ea92621146
org.opendaylight.mdsal.binding.model.ietf	rfc8346-ietf-l3-unicast-topology-state	10.0.8		e49fc04d2a2a7dee86b8cdd3abef4b42201ebee5
org.opendaylight.mdsal.binding.model.ietf	rfc8346-ietf-l3-unicast-topology-state	10.0.9		b8768cef2711324833179563ce7689e14d80afa4
org.opendaylight.mdsal.binding.model.ietf	rfc8346-ietf-l3-unicast-topology-state	11.0.0		23cd7eaf2453c27dce87c2ed88c749d6ba61b6d9
org.opendaylight.mdsal.binding.model.ietf	rfc8346-ietf-l3-unicast-topology-state	11.0.1		506139efa9ece4a4783a3d3a1c12af4522c31ee9
org.opendaylight.mdsal.binding.model.ietf	rfc8346-ietf-l3-unicast-topology-state	11.0.10		a95f07de9893deb728bea02a1256c33e15276104
org.opendaylight.mdsal.binding.model.ietf	rfc8346-ietf-l3-unicast-topology-state	11.0.11		dfa9035618ef39bce7d850ca8e87abf42ea32d98
org.opendaylight.mdsal.binding.model.ietf	rfc8346-ietf-l3-unicast-topology-state	11.0.12		3ef285b6d077e680aceb55cae6631e514eec912b
org.opendaylight.mdsal.binding.model.ietf	rfc8346-ietf-l3-unicast-topology-state	11.0.13		c4471996fd3727105efe7c8adabe2e5ae6dd3ed9
org.opendaylight.mdsal.binding.model.ietf	rfc8346-ietf-l3-unicast-topology-state	11.0.14		792159119510d87f23a658a824d3697eadda0a68
org.opendaylight.mdsal.binding.model.ietf	rfc8346-ietf-l3-unicast-topology-state	11.0.15		04772b82621b92873b6980270289848ac58fbbb0
org.opendaylight.mdsal.binding.model.ietf	rfc8346-ietf-l3-unicast-topology-state	11.0.16		1fd52d144ed07457eec1371753fe6fe6def804eb
org.opendaylight.mdsal.binding.model.ietf	rfc8346-ietf-l3-unicast-topology-state	11.0.2		2a346ad4c470a1bcaa68f10229605c12fbb57136
org.opendaylight.mdsal.binding.model.ietf	rfc8346-ietf-l3-unicast-topology-state	11.0.3		4e110cafff8e0c2254176b36a36e4997d311415a
org.opendaylight.mdsal.binding.model.ietf	rfc8346-ietf-l3-unicast-topology-state	11.0.4		ba18bc27107660176123293a7996c33d97a5f05e
org.opendaylight.mdsal.binding.model.ietf	rfc8346-ietf-l3-unicast-topology-state	11.0.5		5a9e7c26449d45202ef6af199d4ac77a341570cb
org.opendaylight.mdsal.binding.model.ietf	rfc8346-ietf-l3-unicast-topology-state	11.0.6		716e7e7d8b0db74fb7d2e3d94764cb1db4a1996f
org.opendaylight.mdsal.binding.model.ietf	rfc8346-ietf-l3-unicast-topology-state	11.0.7		d2094130fe2d293d249e8d90386abd862c3cd628
org.opendaylight.mdsal.binding.model.ietf	rfc8346-ietf-l3-unicast-topology-state	11.0.8		a68d0cf9ab0c3cd2da40faeecab5b0f403a12137
org.opendaylight.mdsal.binding.model.ietf	rfc8346-ietf-l3-unicast-topology-state	11.0.9		0c914e95151399aa4218cb8b7157cadc49b56440
org.opendaylight.mdsal.binding.model.ietf	rfc8346-ietf-l3-unicast-topology-state	12.0.0		b68316255bfbead77dad35c20abd702b12ce85b9
org.opendaylight.mdsal.binding.model.ietf	rfc8346-ietf-l3-unicast-topology-state	12.0.1		f845c8006c1f3bae51eca669d94dd3e534ae0321
org.opendaylight.mdsal.binding.model.ietf	rfc8346-ietf-l3-unicast-topology-state	12.0.2		47ce1cf8b3d21f1cd80292dcaa67e05eef0ed333
org.opendaylight.mdsal.binding.model.ietf	rfc8346-ietf-l3-unicast-topology-state	12.0.3		0dcc0a29c8f45f321187878d1ceb75e8a187e688
org.opendaylight.mdsal.binding.model.ietf	rfc8346-ietf-l3-unicast-topology-state	12.0.4		ed1d33827ac92b77eb6c4fd5682a0a530b37f3e0
org.opendaylight.mdsal.binding.model.ietf	rfc8346-ietf-l3-unicast-topology-state	12.0.5		0d978be29fabf8b58cc1587c2f07192148b807c0
org.opendaylight.mdsal.binding.model.ietf	rfc8346-ietf-l3-unicast-topology-state	12.0.6		4a5fb8f9f389010842f1369087dc2bb09e64b579
org.opendaylight.mdsal.binding.model.ietf	rfc8346-ietf-l3-unicast-topology-state	12.0.7		24613013a541e0a173b8b7dcef452cfe7607a67d
org.opendaylight.mdsal.binding.model.ietf	rfc8346-ietf-l3-unicast-topology-state	12.0.8		5601024d8464c3551b901dbd4c5e940dc396bcf0
org.opendaylight.mdsal.binding.model.ietf	rfc8346-ietf-l3-unicast-topology-state	13.0.0		cc9aeb0c9ae987f0557a0ac43b3382e9fbb5bc77
org.opendaylight.mdsal.binding.model.ietf	rfc8346-ietf-l3-unicast-topology-state	13.0.1		6e701cd781604aded60ba8c5a9abcf4eba0598bb
org.opendaylight.mdsal.binding.model.ietf	rfc8346-ietf-l3-unicast-topology-state	13.0.2		d20f15a62b86f3e8d40c933a39ebb4811672500b
org.opendaylight.mdsal.binding.model.ietf	rfc8346-ietf-l3-unicast-topology-state	13.0.3		4fb508b9463bd3516b9249e539ac942f7e1feabe
org.opendaylight.mdsal.binding.model.ietf	rfc8346-ietf-l3-unicast-topology-state	13.0.4		2f3deb4b0fb4e6e6d0a19e82cb8960125ca2bffa
org.opendaylight.mdsal.binding.model.ietf	rfc8346-ietf-l3-unicast-topology-state	13.0.5		4d9602c4c759fc856af0fce3c67868ccea081b87
org.opendaylight.mdsal.binding.model.ietf	rfc8346-ietf-l3-unicast-topology-state	13.0.6		22ac28697b137fd1c9ce41b78a9d4a6a008810b0
org.opendaylight.mdsal.binding.model.ietf	rfc8346-ietf-l3-unicast-topology-state	13.0.7		f8f6c4e3dd08fd3a5148f3931ef37eafb4c7d37a
org.opendaylight.mdsal.binding.model.ietf	rfc8346-ietf-l3-unicast-topology-state	13.0.8		f3bd3ced26dfb3a2b9f1a4d6a19264f712c98883
org.opendaylight.mdsal.binding.model.ietf	rfc8346-ietf-l3-unicast-topology-state	14.0.0		be287b8676115ef0b75c5fa80d817de086ab4e25
org.opendaylight.mdsal.binding.model.ietf	rfc8346-ietf-l3-unicast-topology-state	14.0.1		268861e7b32836f106ab82f3b838c3e5e739c91d
org.opendaylight.mdsal.binding.model.ietf	rfc8346-ietf-l3-unicast-topology-state	14.0.10		94a3c58606f52eaef64a05f02d6ebe4b679b72e0
org.opendaylight.mdsal.binding.model.ietf	rfc8346-ietf-l3-unicast-topology-state	14.0.11		141810fc636bd161e45cff35cc4393817d485ae4
org.opendaylight.mdsal.binding.model.ietf	rfc8346-ietf-l3-unicast-topology-state	14.0.12		8f9b804470ffb121f1a81e0640ea5a8085943203
org.opendaylight.mdsal.binding.model.ietf	rfc8346-ietf-l3-unicast-topology-state	14.0.2		55af44c78e8d4a99bfa34eb194e5cb876307580b
org.opendaylight.mdsal.binding.model.ietf	rfc8346-ietf-l3-unicast-topology-state	14.0.3		1a379f2f16785f7acb372e1dc1b71a8e28aa88c0
org.opendaylight.mdsal.binding.model.ietf	rfc8346-ietf-l3-unicast-topology-state	14.0.4		3b96ea38a0da162b2ff6930731551e14ef539d57
org.opendaylight.mdsal.binding.model.ietf	rfc8346-ietf-l3-unicast-topology-state	14.0.6		5d43045730b4806ef843eff49b7493ce310abf8c
org.opendaylight.mdsal.binding.model.ietf	rfc8346-ietf-l3-unicast-topology-state	14.0.8		1404e858b3616b0f90ba01d0173c5f20c7923873
org.opendaylight.mdsal.binding.model.ietf	rfc8346-ietf-l3-unicast-topology-state	14.0.9		4b806a9fb4984ed4f45059978db9c33bd4ac52d2
org.opendaylight.mdsal.binding.model.ietf	rfc8346-ietf-l3-unicast-topology-state	7.0.0		5d8ae081ab2f31c3fb1b9b0931ee5fa5d8a6a57d
org.opendaylight.mdsal.binding.model.ietf	rfc8346-ietf-l3-unicast-topology-state	7.0.1		22d72babac9de8a6dd5fdac3487de02e52ed8f80
org.opendaylight.mdsal.binding.model.ietf	rfc8346-ietf-l3-unicast-topology-state	7.0.10		2fce1b7de74c2e0771f54bfcdc1ff9ad4cddd160
org.opendaylight.mdsal.binding.model.ietf	rfc8346-ietf-l3-unicast-topology-state	7.0.11		5c47d54207869103ba1c6a3e4e0cdb98056cf503
org.opendaylight.mdsal.binding.model.ietf	rfc8346-ietf-l3-unicast-topology-state	7.0.12		19bb9229b1fae0679cff71a6b21946512bd3dc23
org.opendaylight.mdsal.binding.model.ietf	rfc8346-ietf-l3-unicast-topology-state	7.0.13		0a6b4ce22da658475fd8bdae41ea8af60099a10f
org.opendaylight.mdsal.binding.model.ietf	rfc8346-ietf-l3-unicast-topology-state	7.0.14		9db4decf7ad9f17d44e0c2d378be3e2746ab02d9
org.opendaylight.mdsal.binding.model.ietf	rfc8346-ietf-l3-unicast-topology-state	7.0.2		3d562f25fc33f657a66af3ebbbfb7b9139b7c2ca
org.opendaylight.mdsal.binding.model.ietf	rfc8346-ietf-l3-unicast-topology-state	7.0.3		10a74c567bd5d64e398d83f4adbc1eb6a1fc8c8b
org.opendaylight.mdsal.binding.model.ietf	rfc8346-ietf-l3-unicast-topology-state	7.0.4		81dad8636e5b8ae9ecdbb48522354b81c6ce2547
org.opendaylight.mdsal.binding.model.ietf	rfc8346-ietf-l3-unicast-topology-state	7.0.5		3467b76dce320e9ac807a9445e2bc404aeecf223
org.opendaylight.mdsal.binding.model.ietf	rfc8346-ietf-l3-unicast-topology-state	7.0.6		83fcfc830d6fcbc4fdbb12afe56a31f530a5b520
org.opendaylight.mdsal.binding.model.ietf	rfc8346-ietf-l3-unicast-topology-state	7.0.7		87628bc24a449e0bc391a1c7e9fc42127f4ba8a2
org.opendaylight.mdsal.binding.model.ietf	rfc8346-ietf-l3-unicast-topology-state	7.0.8		876e0014ce456a06add72361c2551902f8d4f525
org.opendaylight.mdsal.binding.model.ietf	rfc8346-ietf-l3-unicast-topology-state	7.0.9		781c1c094522490a44e8fb4a6669e671a6a438fe
org.opendaylight.mdsal.binding.model.ietf	rfc8346-ietf-l3-unicast-topology-state	8.0.0		ae2e082321df37e42acfecfed63d9ab79a919c1d
org.opendaylight.mdsal.binding.model.ietf	rfc8346-ietf-l3-unicast-topology-state	8.0.1		883f4341ada759ab75340e0905f300a33eb320dc
org.opendaylight.mdsal.binding.model.ietf	rfc8346-ietf-l3-unicast-topology-state	8.0.10		89ea763080380bdbcf452bad94c0c85f62a7cca6
org.opendaylight.mdsal.binding.model.ietf	rfc8346-ietf-l3-unicast-topology-state	8.0.11		84a1b069b6e1b2a9fdcfc8709a9ccced63f70517
org.opendaylight.mdsal.binding.model.ietf	rfc8346-ietf-l3-unicast-topology-state	8.0.12		08fb39c5bc8c74cb61918a5c51a4f4a024a60022
org.opendaylight.mdsal.binding.model.ietf	rfc8346-ietf-l3-unicast-topology-state	8.0.13		0a759a4af252552e8b3a2e869616350693a24958
org.opendaylight.mdsal.binding.model.ietf	rfc8346-ietf-l3-unicast-topology-state	8.0.14		ae7eee085d9e8cf21aa57ad2677a5427c92b51f8
org.opendaylight.mdsal.binding.model.ietf	rfc8346-ietf-l3-unicast-topology-state	8.0.15		4456437c0941040f9cd5e396b44a2918d8659ce9
org.opendaylight.mdsal.binding.model.ietf	rfc8346-ietf-l3-unicast-topology-state	8.0.16		ad81742d8b1ad40585fe2427c5b7ae225191fd23
org.opendaylight.mdsal.binding.model.ietf	rfc8346-ietf-l3-unicast-topology-state	8.0.2		f19b0048cfd413676c5cec1408dc63721267cf69
org.opendaylight.mdsal.binding.model.ietf	rfc8346-ietf-l3-unicast-topology-state	8.0.3		f8a6ac7ae601e8e4b77240051c49ffc13ea51541
org.opendaylight.mdsal.binding.model.ietf	rfc8346-ietf-l3-unicast-topology-state	8.0.4		13fabccde889cd036b7de6bda49d89bebc00a779
org.opendaylight.mdsal.binding.model.ietf	rfc8346-ietf-l3-unicast-topology-state	8.0.5		5882389ac438126d3c4903f05a0a250f4582aa20
org.opendaylight.mdsal.binding.model.ietf	rfc8346-ietf-l3-unicast-topology-state	8.0.6		794cbc0fb7f48dc82110231bd12a77fac8b316c3
org.opendaylight.mdsal.binding.model.ietf	rfc8346-ietf-l3-unicast-topology-state	8.0.7		fd0dda19dcb645ddd4ab095945f36df52b8920ab
org.opendaylight.mdsal.binding.model.ietf	rfc8346-ietf-l3-unicast-topology-state	8.0.8		9a4f294e1076fa0e221ddd2bac2516c2cbba7a49
org.opendaylight.mdsal.binding.model.ietf	rfc8346-ietf-l3-unicast-topology-state	8.0.9		77461d097c7786fda9cfbde3c7ebc65d9ca681fc
org.opendaylight.mdsal.binding.model.ietf	rfc8346-ietf-l3-unicast-topology-state	9.0.0		3ca8f958dcf96a17c37c8f6c095e52233eb92700
org.opendaylight.mdsal.binding.model.ietf	rfc8346-ietf-l3-unicast-topology-state	9.0.1		6eaddd3267cc5b3c57aa2cb908df3e16b9e3c877
org.opendaylight.mdsal.binding.model.ietf	rfc8346-ietf-l3-unicast-topology-state	9.0.2		80e365e8884bbfda4e250bf780c7e5d80f90c7be
org.opendaylight.mdsal.binding.model.ietf	rfc8346-ietf-l3-unicast-topology-state	9.0.3		a3ccee06d1cf2765c19ab9da3ca899d552beed4b
org.opendaylight.mdsal.binding.model.ietf	rfc8346-ietf-l3-unicast-topology-state	9.0.4		f14372486d95a7dea650d81c3eb5af7d20f8e654
org.opendaylight.mdsal.binding.model.ietf	rfc8346-ietf-l3-unicast-topology-state	9.0.5		5de22d15c2e15be8194ecbc4d5d6eaf0afe9e319
org.opendaylight.mdsal.binding.model.ietf	rfc8346-ietf-l3-unicast-topology-state	9.0.6		e0719acef0e43b9cc2a302d445d31ee84d8b297d
org.opendaylight.mdsal.binding.model.ietf	rfc8346-ietf-l3-unicast-topology-state	9.0.7		3f79a70c45e7ba102fc019fa90b2eda9351cb03e
org.opendaylight.mdsal.binding.model.ietf	rfc8346-ietf-l3-unicast-topology-state	9.0.8		4c87a9311a029f4b995b46c913b8e868c85d3f55
org.operaton.connect	operaton-connect-http-client	1.0.0-beta-1		26889b5b74ac833b549a488435047b7ace0d186b
org.operaton.connect	operaton-connect-http-client	1.0.0-beta-2		54c27b03a54aa335cb2d238cbe87918f637279af
org.operaton.connect	operaton-connect-http-client	1.0.0-beta-3		afeafe56acb2e32797c56db971e57f11d283278e
org.ow2.jonas	jonas-services-api	5.0.0		260912a650846fcfd305c8b8e8cc82e13da89f5c
org.ow2.jonas	jonas-services-api	5.0.1		15cad1091fe9142e70386dc3fa95fe985d853107
org.ow2.jonas	jonas-services-api	5.0.2		1c2b593621930790214d70bbeb5f66f7c69ec197
org.ow2.jonas	jonas-services-api	5.0.3		c7bd254317e493f17f11fe29942354d64494dcf1
org.ow2.jonas	jonas-services-api	5.0.4		3a829c0581af6b2cbd2854e24493b11fd4f5da8d
org.ow2.jonas	jonas-services-api	5.0.5		a611c560b297086c87362e4afa5b4568acfb2908
org.ow2.jonas	jonas-services-api	5.1.0		cfd54725aca720c5747a1ea34bf45597b7139bb4
org.ow2.jonas	jonas-services-api	5.1.0-M1		e5a72019660acd1cec86dbbf9e800c10eb3a9e84
org.ow2.jonas	jonas-services-api	5.1.0-M2		f1560f2808341e2dc0688e2d9965adbdfaaab201
org.ow2.jonas	jonas-services-api	5.1.0-M3		e4b801effe1ccc615f1e3724285084e93e85bc31
org.ow2.jonas	jonas-services-api	5.1.0-M4		0336ddbd97b4c008e83761ad912456b1429249b1
org.ow2.jonas	jonas-services-api	5.1.0-M5		f0de7578643a62595b0f0a3ec494cfdc37895785
org.ow2.jonas	jonas-services-api	5.1.0-RC1		06b9a8f7dab7662c4f9ed731c97c4d75aff53517
org.ow2.jonas	jonas-services-api	5.1.0-RC2		40cd18e668c0705f6eb12fdfa8b804f3a6543fd5
org.ow2.jonas	jonas-services-api	5.1.0-RC3		670f4be4a720647506a916368ab2c427a49db10f
org.ow2.jonas	jonas-services-api	5.1.0-RC4		4692522157e71d36f700ba93493aca7a53be1d9a
org.ow2.jonas	jonas-services-api	5.1.0-cxf-2.2		d272c7b0729dd76833036ae3c2e0c4c93a580b84
org.ow2.jonas	jonas-services-api	5.1.1		e8edb3613f5ea7c39c99ead17030e9a4d6723330
org.ow2.jonas	jonas-services-api	5.1.2		f48c18edb9b2a398ef469b0c4f45d8031a66a255
org.ow2.jonas	jonas-services-api	5.1.3		22af4ed0586e7a71f4483f2c0414fe4de91960fd
org.ow2.jonas	jonas-services-api	5.1.4		6acbfa310a175a052c23340cfd63296a9993d4cf
org.ow2.jonas	jonas-services-api	5.1.5		2e74a8321746b42670fb01039b8a2047e9e06504
org.ow2.jonas	jonas-services-api	5.1.6		22624a39d976cd18d5292db194895a5986c1c88d
org.ow2.jonas	jonas-services-api	5.1.7		afa12b9e86518516e65ff2dbd20b18d8da98f090
org.ow2.jonas	jonas-services-api	5.2.0		e80d927cbb879eb87dfc98477ae9d108b2dbd33c
org.ow2.jonas	jonas-services-api	5.2.0-M1		6486eb06300d064b80ab39532439d7754c177a81
org.ow2.jonas	jonas-services-api	5.2.0-M2		17d4ec92126bbcf1a6b329f8fd4ae84af9ec6295
org.ow2.jonas	jonas-services-api	5.2.0-M2-SR1		4ab62929bb6fa394be6b0ddd5c33b837e04dd0d8
org.ow2.jonas	jonas-services-api	5.2.0-M2-SR2		bfd81dd7115056795a9a1def1d1e1be613ec0337
org.ow2.jonas	jonas-services-api	5.2.0-M3		5e785d34fcea342653e4bef67ac545bfeca547dc
org.ow2.jonas	jonas-services-api	5.2.0-M4		5ef5b45d0f742cc15785863cf439fd8d84b534ff
org.ow2.jonas	jonas-services-api	5.2.0-M5		78016b0c51922a9910f5bf5f58ad04d9a9c98382
org.ow2.jonas	jonas-services-api	5.2.0-RC1		bedbdd074505be5d07117e159d64013592bbd0ec
org.ow2.jonas	jonas-services-api	5.2.1		c362a83959de4c9228ee44d1c39819a284c914f4
org.ow2.jonas	jonas-services-api	5.2.2		678f36090d340d4326b9932b515d331502a51e54
org.ow2.jonas	jonas-services-api	5.2.3		f28b2e5c764e72939febaa93200fc389aef97f13
org.ow2.jonas	jonas-services-api	5.2.4		2e7778e91df627dc94c581e00d03804cf8da7751
org.ow2.jonas	jonas-services-api	5.3.0		a1febce868bbd817fb6877a3cbb483afcb9e0d38
org.ow2.jonas	jonas-services-api	5.3.0-M1		8d4f40c644732ae03764b91aa39b580654c65eec
org.ow2.jonas	jonas-services-api	5.3.0-M2		a177467e409fcf600336171339ae6cba6b5f5bdf
org.ow2.jonas	jonas-services-api	5.3.0-M3		3bb577dfcd4147f7640233d138bfe086accb4e14
org.ow2.jonas	jonas-services-api	5.3.0-M4		cc9a3b06835af0336b115755100a02d386c4a8c1
org.ow2.jonas	jonas-services-api	5.3.0-M5		c3cc1cba753096cbaa8f1d153a109711f1597f7a
org.ow2.jonas	jonas-services-api	5.3.0-M6		ee5ff08ccef51c09bf15eb8737f7346a5d79789a
org.ow2.jonas	jonas-services-api	5.3.0-M7		45b0001b54602f27d844a4d610322457ee7c0ced
org.ow2.jonas	jonas-services-api	5.3.0-RC1		6bcce71666ee42e4b3e07c42523f6f4d1aa3851e
org.scalameta	semanticdb3_2.10	3.0.0		226edd7610f4708c3dd7bbc5c99573c6f7c84461
org.scalameta	semanticdb3_2.10	3.1.0		2a089d6177f3f80fb11aa2d969e0aa8bc08e1fb0
org.scalameta	semanticdb3_2.10	3.2.0		9699ec9f4c3b6ebe93a04ed146b19c645e2ff9f8
org.scalameta	semanticdb3_2.10	3.3.0		f37e7c44387ab62956fd8ab5af3fe9be5c3f0878
org.scalameta	semanticdb3_2.10	3.3.1		df337278cd674ad0b4806444437d5605b03836e4
org.scalameta	semanticdb3_2.10	3.4.0		43325eda64630f678e3499281a228a0a4d4ae901
org.scalameta	semanticdb3_2.10	3.5.0		21c707f1df4dbe17b579b8b55b278a558f35a77f
org.scalameta	semanticdb3_2.10	3.6.0		746627cb1fff2d80654fc2e52f50598bcfd79094
org.scalameta	semanticdb3_2.10	3.7.0		bdf2c0b589913c6b694e104de4603edf8cf97815
org.scalameta	semanticdb3_2.10	3.7.1		74b49275daa0a5a5e0af2770a94e79ecedd78b02
org.scalameta	semanticdb3_2.10	3.7.2		d25ad61fa9a483afb5d48dc8191bd341624485a0
org.scalameta	semanticdb3_2.10	3.7.3		a13a6e5113d397d7a69ee6d95f0af74b5140de9c
org.scalameta	semanticdb3_2.10	3.7.4		dce5f2b82bd51947a7fe90cf50eeef0218041636
org.tahomarobotics	simulation-model-offseason2018	2018.1.0		9cf1bf3489841ef250940694c9f83d5abcce697f
org.webjars.npm	lodash.topairs	4.1.1		02f994fd2c8bc33f65120852b9c61ea747175c59
org.webjars.npm	lodash.topairs	4.3.0		d73da1b71eaf9c279274ffccd488bb4305bf1cde
org.webjars.npm	smithy__util-uri-escape	2.0.0		ae2d71552b87b1294002816936f993a0268c18d2
ru.tinkoff.dolyame.sdk-sources	public-api	2.0.7		N/A
ru.tinkoff.dolyame.sdk-sources	public-api	2.0.8		N/A
ru.tinkoff.dolyame.sdk-sources	public-api	2.1.2		N/A
ru.tinkoff.dolyame.sdk-sources	public-api	2.1.3		N/A
ru.tinkoff.dolyame.sdk-sources	public-api	2.1.4		N/A
ru.tinkoff.dolyame.sdk-sources	public-api	2.1.5		N/A
ru.tinkoff.dolyame.sdk-sources	public-api	2.1.6		N/A
rubygems	ruby-maven	3.3.0		N/A
rubygems	ruby-maven	3.3.1		N/A
rubygems	ruby-maven	3.3.2		N/A
rubygems	ruby-maven	3.3.3		N/A
rubygems	ruby-maven	3.3.7		N/A
rubygems	ruby-maven	3.3.8		N/A
uk.org.feedthecoffers	scribe-java-extras	0.1		440a5fe25fa1d34e8b925eed13c6acfa43b89d66
