au.net.causal.maven.native-security	maven-native-security-parent	1.0		N/A
org.wvlet.airframe	airframe-http-finagle_2.12	20.9.0		e3a9f3946a8bd26c70ecaad14a6f419017c2e3c7
org.wvlet.airframe	airframe-http-finagle_2.12	20.9.1		0efbf760c83d7e42b42d7db1b7254490b8f8145c
org.wvlet.airframe	airframe-http-finagle_2.12	20.9.2		bfae5c9b871ab40b3caa4ca7eb9ee087e4f554d5
org.wvlet.airframe	airframe-http-finagle_2.12	2025.1.0		8ccdee5374966e148997c1a1afa4956f364038cc
org.wvlet.airframe	airframe-http-finagle_2.12	2025.1.1		e5a4bf60d0e735a0622fddd463fb2a10a8c665d8
org.wvlet.airframe	airframe-http-finagle_2.12	2025.1.10		c50b905b2718902f5c7112958601f77279a738e5
org.wvlet.airframe	airframe-http-finagle_2.12	2025.1.2		93bcb14428d160d837ad95a3a07538c5cfff24f9
org.wvlet.airframe	airframe-http-finagle_2.12	2025.1.3		03ea98b38be592e63e2df15e5eaad8eaf2ee4d17
org.wvlet.airframe	airframe-http-finagle_2.12	2025.1.4		10c8f3d1f13975c90cbe3556028e2b195173108b
org.wvlet.airframe	airframe-http-finagle_2.12	2025.1.5		53cfd1eab434eb0d45148c550c03ddae5e494d77
org.wvlet.airframe	airframe-http-finagle_2.12	2025.1.6		c437848140cf41f28d62566403c4a53294fa2d5b
org.wvlet.airframe	airframe-http-finagle_2.12	2025.1.7		171c54763cccdfd465cb3f0e695c35708926a10b
org.wvlet.airframe	airframe-http-finagle_2.12	2025.1.8		e6325062e0c335111a4849963af6aa6ecb960747
org.wvlet.airframe	airframe-http-finagle_2.12	2025.1.9		2a8fc1373a6681ba30275c18d810954f8cf90b9b
org.wvlet.airframe	airframe-http-finagle_2.12	21.1.0		955b1bc8d93623804096d4eeb1ed3c3ee1888160
org.wvlet.airframe	airframe-http-finagle_2.12	21.1.1		c9862ee889075199206fa360aa41dcb095af9a90
org.wvlet.airframe	airframe-http-finagle_2.12	21.10.0		3027ec74cac02279deb7896ad72e3e8962fa6f87
org.wvlet.airframe	airframe-http-finagle_2.12	21.11.0		6a3fc4d922eae0b879ff3ebd6d211ba00fb20304
org.wvlet.airframe	airframe-http-finagle_2.12	21.12.0		4c1aed0f7f8d7b2115c22c36166b831b9734867b
org.wvlet.airframe	airframe-http-finagle_2.12	21.12.1		7f8c6ba6be0f4afa74985eb9df9e1abc92e8e932
org.wvlet.airframe	airframe-http-finagle_2.12	21.2.0		890fa9df9d2abaeb41180b14a3cba2780fa7e99f
org.wvlet.airframe	airframe-http-finagle_2.12	21.3.0		ef8398c096b64e4936fe97dab56903740fcc142c
org.wvlet.airframe	airframe-http-finagle_2.12	21.3.1		3a35aed6aa4344af2c4523c17c91d073471a78fe
org.wvlet.airframe	airframe-http-finagle_2.12	21.4.0		8a80e1aa91f0ec5f6ac1a22002a0f2a5c38d8538
org.wvlet.airframe	airframe-http-finagle_2.12	21.4.1		f67d76b239130234524b1bcc52666c3b5e3c80d6
org.wvlet.airframe	airframe-http-finagle_2.12	21.5.0		8867a4d261b74b28707fac4c7a2687a35fc3272d
org.wvlet.airframe	airframe-http-finagle_2.12	21.5.1		42cbc00a4d0305d0dc940059d90fa6d93d9e89dd
org.wvlet.airframe	airframe-http-finagle_2.12	21.5.2		b51f98263e806e7f936cceeebf88320f227847cb
org.wvlet.airframe	airframe-http-finagle_2.12	21.5.3		24c49eeb049f0021d15008d963a4b7c48d5c13a6
org.wvlet.airframe	airframe-http-finagle_2.12	21.5.4		79cdfc032c53ce500d23edc04cd111472c38c08c
org.wvlet.airframe	airframe-http-finagle_2.12	21.6.0		fa3b2a444e6a9b5664e4a4b0e30f55ec9dbc9ec8
org.wvlet.airframe	airframe-http-finagle_2.12	21.7.0		b4a228dfffbeb354f2cad33f0a18c85366641073
org.wvlet.airframe	airframe-http-finagle_2.12	21.8.0		7167c873101c112581186bd2d999bece405d6df7
org.wvlet.airframe	airframe-http-finagle_2.12	21.8.1		b182c4456b9c97a423ab7a903685f505699fa078
org.wvlet.airframe	airframe-http-finagle_2.12	21.9.0		678c9a1cefe1f813c8535bdf8b00a11800758999
org.wvlet.airframe	airframe-http-finagle_2.12	22.1.0		c3439cbc9a6ba52f36a58d6e797a1a5a1b2f1e11
org.wvlet.airframe	airframe-http-finagle_2.12	22.10.0		808d2cb29a49f49632a2757c368270369d556dfc
org.wvlet.airframe	airframe-http-finagle_2.12	22.10.1		311cb5f4b17c14ddee7297b2919787ba62a31202
org.wvlet.airframe	airframe-http-finagle_2.12	22.10.2		82bb395b2efecddd6e506e779b571aeb4dff0834
org.wvlet.airframe	airframe-http-finagle_2.12	22.10.3		322d68bd0f74573e136b7894b9094c1497284639
org.wvlet.airframe	airframe-http-finagle_2.12	22.10.4		4adaf253da5e51307446a93c9c023c841a80443b
org.wvlet.airframe	airframe-http-finagle_2.12	22.11.0		213d4a9a8b0759daa1b0a49e684eb450d4a4f869
org.wvlet.airframe	airframe-http-finagle_2.12	22.11.1		735e647a65dd96cd46049281ecbd4e4c064b6aa8
org.wvlet.airframe	airframe-http-finagle_2.12	22.11.2		f8f9544052e588b26d47148a84a9442725f706ae
org.wvlet.airframe	airframe-http-finagle_2.12	22.11.3		9e8fb8e8b31ad37f9ff3fdc860454533201b78c4
org.wvlet.airframe	airframe-http-finagle_2.12	22.11.4		4efbfdfc7cd71f6eebd00d5a95fb3e0aa06dc286
org.wvlet.airframe	airframe-http-finagle_2.12	22.12.0		ea934f07262ba5588f02212f5a38d8e183666b18
org.wvlet.airframe	airframe-http-finagle_2.12	22.12.1		266e84e3cba831879cfef8b7aa0333cf2f9cb9dc
org.wvlet.airframe	airframe-http-finagle_2.12	22.12.2		d71d15b7b9107e19668ac6f1522e97987aae70c2
org.wvlet.airframe	airframe-http-finagle_2.12	22.12.3		6cfe93ab867f43973628c6bd8e104d088635d383
org.wvlet.airframe	airframe-http-finagle_2.12	22.12.4		e0c6115d60e62a651f4b0faf6e59165e3698ad2b
org.wvlet.airframe	airframe-http-finagle_2.12	22.12.5		cfc4a0b81dfde29ae3d55113976c9a340c507b8a
org.wvlet.airframe	airframe-http-finagle_2.12	22.12.6		587adcc665ac53f717647ac2c07c031669b5323f
org.wvlet.airframe	airframe-http-finagle_2.12	22.2.0		46c17645e1aaac7314be2cd8b96f3c527b200d62
org.wvlet.airframe	airframe-http-finagle_2.12	22.3.0		652058147bdf18e18cccf5387b75c49a6cef843b
org.wvlet.airframe	airframe-http-finagle_2.12	22.4.0		33e56c9974d2852644b87578e99d727e306b5763
org.wvlet.airframe	airframe-http-finagle_2.12	22.4.1		1d5835ebfbeaa22cbe824cd97d75b0c1b2c5b4e4
org.wvlet.airframe	airframe-http-finagle_2.12	22.4.2		95c76673fdf70413554a030bc2c550d46bb060de
org.wvlet.airframe	airframe-http-finagle_2.12	22.5.0		8fca56ae309cd3422160db4fbe71c88d97dcb2bb
org.wvlet.airframe	airframe-http-finagle_2.12	22.6.0		a9f0780f934ab83cf86b9d268839630c4a452619
org.wvlet.airframe	airframe-http-finagle_2.12	22.6.1		e21cb7fb0dcf1fa8ffe16ee08f3f96b975034f4c
org.wvlet.airframe	airframe-http-finagle_2.12	22.6.2		14cc78212eee90f8051f1aa8929b7c89770ca729
org.wvlet.airframe	airframe-http-finagle_2.12	22.6.3		5cc28dd014a6fc7e88110a9aadc3716228b984d6
org.wvlet.airframe	airframe-http-finagle_2.12	22.6.4		80d316ff1f094f0519e0b8d0ba73d2704b424aa8
org.wvlet.airframe	airframe-http-finagle_2.12	22.7.0		da6e48bdba4f1c8f1c2d9c46b4665c8783cfd1a2
org.wvlet.airframe	airframe-http-finagle_2.12	22.7.1		1a262c5f5f9731ef4e72a82c130223531f347874
org.wvlet.airframe	airframe-http-finagle_2.12	22.7.2		06d82bc28e70391835dd5900369fce09377c8e6a
org.wvlet.airframe	airframe-http-finagle_2.12	22.7.3		bc3ab9c757c814308ed477abfbf6328d11de1c21
org.wvlet.airframe	airframe-http-finagle_2.12	22.8.0		7d6aa9f1c46e53ac807df77e322ea3df861b2e79
org.wvlet.airframe	airframe-http-finagle_2.12	22.9.0		ed066133f02c4ddf6b4662b203fff21ac7c8afd8
org.wvlet.airframe	airframe-http-finagle_2.12	22.9.1		f44774fd4b293b5b31b47ccbc539b8e634a5d30d
org.wvlet.airframe	airframe-http-finagle_2.12	22.9.2		d80553f64ca3b3a0a6255925bb629f7a1c6e0aa6
org.wvlet.airframe	airframe-http-finagle_2.12	22.9.3		c9175fb35f351dc4fcd13e887688d5177146e447
org.wvlet.airframe	airframe-http-finagle_2.12	23.1.0		8468f9eb775782f19907f2f9806cd2abd46c1dda
org.wvlet.airframe	airframe-http-finagle_2.12	23.1.1		28911b64607f387733fa3b372f2d5672dfe2153f
org.wvlet.airframe	airframe-http-finagle_2.12	23.1.2		cdd1db92ea13ea9890c01f2bb0ba6e14841c8ad6
org.wvlet.airframe	airframe-http-finagle_2.12	23.1.3		21e9bd4007e3e7b5a2f5d412d9ee09630b3ec5be
org.wvlet.airframe	airframe-http-finagle_2.12	23.1.4		07fab5b098ef2ae66d68dec6e5177b7c433ea9c0
org.wvlet.airframe	airframe-http-finagle_2.12	23.10.0		2251dd8b07978a7519fd2c6ca9a07c6a8d3c2101
org.wvlet.airframe	airframe-http-finagle_2.12	23.11.0		a213f3fbbc496acca4fa310f8c9384ac41f3f992
org.wvlet.airframe	airframe-http-finagle_2.12	23.11.1		de89236ae19f9d0a8cb64102924faa982fb94e60
org.wvlet.airframe	airframe-http-finagle_2.12	23.11.2		7dfe44c8ef5a2095cd991710dec7880f6be84101
org.wvlet.airframe	airframe-http-finagle_2.12	23.11.3		19b6ccea3477ba55db6d300f581d315a2973dadb
org.wvlet.airframe	airframe-http-finagle_2.12	23.12.0		6cab3f4473b8999238a6e0f9d29e08d40aa314e0
org.wvlet.airframe	airframe-http-finagle_2.12	23.12.1		4d58a9f11248aa98ccc08667f5ad2d1e950bb3da
org.wvlet.airframe	airframe-http-finagle_2.12	23.2.0		dde4f6ea0b305da8d31c7c4c76ee7894c68bfb0b
org.wvlet.airframe	airframe-http-finagle_2.12	23.2.1		54baf031377f698bfda1d28ce8d47458349bfff2
org.wvlet.airframe	airframe-http-finagle_2.12	23.2.2		5f8b45c273ce981cfe9d3a7f925907d062677427
org.wvlet.airframe	airframe-http-finagle_2.12	23.2.3		7da8bf00d7a1e01e74d094df14acf6062d38c428
org.wvlet.airframe	airframe-http-finagle_2.12	23.2.4		c74ddd5fda4dd91d071edf2ce397229d079e9cc2
org.wvlet.airframe	airframe-http-finagle_2.12	23.2.5		1ca3120f9d7e6a92ba9578ea0aca10f375a8bf7f
org.wvlet.airframe	airframe-http-finagle_2.12	23.3.0		721bf57cc00b413100d610f05a2eaab77ce45938
org.wvlet.airframe	airframe-http-finagle_2.12	23.3.1		d1427fd3e13ebf5405f8ed1536932376ddd0dffb
org.wvlet.airframe	airframe-http-finagle_2.12	23.3.2		f191ac0ab90f924f47a73356a3d9319b45d58db8
org.wvlet.airframe	airframe-http-finagle_2.12	23.3.3		5eb62ca95bd12e5559fcf21b5f64a82bd9206a0b
org.wvlet.airframe	airframe-http-finagle_2.12	23.3.4		5c7949c9d1577b575911be2977f4ef51de35bbc4
org.wvlet.airframe	airframe-http-finagle_2.12	23.4.0		d301bd73f777aca17dd23fc04e656a7222d80ecf
org.wvlet.airframe	airframe-http-finagle_2.12	23.4.1		e2938f2270d53b3523c15512a8ca8fdf275984d2
org.wvlet.airframe	airframe-http-finagle_2.12	23.4.2		915522d284c9eb80079c2de6aac7ff142636cedb
org.wvlet.airframe	airframe-http-finagle_2.12	23.4.3		7adc8c9210c9157aa642523ddae0da7bfe100bb2
org.wvlet.airframe	airframe-http-finagle_2.12	23.4.4		399579793303478183a363b16c299a46bb13ef9c
org.wvlet.airframe	airframe-http-finagle_2.12	23.4.5		47c7b0bc631c6715834ff350e754e2e79e342114
org.wvlet.airframe	airframe-http-finagle_2.12	23.4.6		110c97d11cd1cd83ca50b09ad8a98a6b41333bff
org.wvlet.airframe	airframe-http-finagle_2.12	23.4.7		8468e6f8b0334ccbba09640a944cedbe66adfaf4
org.wvlet.airframe	airframe-http-finagle_2.12	23.4.8		08cb670afbbf403e858019ae034cedfb6aef7ac5
org.wvlet.airframe	airframe-http-finagle_2.12	23.5.0		be73d4382b6f1cabbcc3dafef26518af8edc4003
org.wvlet.airframe	airframe-http-finagle_2.12	23.5.2		50ce131699de1ff4d69122584cce74470052adc9
org.wvlet.airframe	airframe-http-finagle_2.12	23.5.3		ad4f8d588ba06913ba427c77cfd70791d0e20478
org.wvlet.airframe	airframe-http-finagle_2.12	23.5.4		b87ffe1b24a7f3fadee2eeef698b865d89c6c618
org.wvlet.airframe	airframe-http-finagle_2.12	23.5.5		abd05e3107e9f31b2798b26b9d48ba5656533949
org.wvlet.airframe	airframe-http-finagle_2.12	23.5.6		704f8c1a842d2a0ca6b0022670d8c85e97dade31
org.wvlet.airframe	airframe-http-finagle_2.12	23.5.7		da266c268ae86d5154a163501dbc8e2ce38b06cf
org.wvlet.airframe	airframe-http-finagle_2.12	23.6.0		209eccbac3820b1e6bebe270526fc16beca1936d
org.wvlet.airframe	airframe-http-finagle_2.12	23.6.1		9fe77bf6944dd6267156611ce6a66e6a16e526f2
org.wvlet.airframe	airframe-http-finagle_2.12	23.6.2		d1d5a81b6d4ae8ac0a4a23eab258c4c894e45344
org.wvlet.airframe	airframe-http-finagle_2.12	23.7.0		056876e9959b99d2305d670b74b103d1d50e1ef6
org.wvlet.airframe	airframe-http-finagle_2.12	23.7.1		5d9e9d4b41be0080c73a6a5623e99743b56b2caf
org.wvlet.airframe	airframe-http-finagle_2.12	23.7.2		84a9218d89686cd8ad2e1762b2e616ab54a0f3e5
org.wvlet.airframe	airframe-http-finagle_2.12	23.7.3		d1894eae770e9a8bf178baca11e96588d5ad032b
org.wvlet.airframe	airframe-http-finagle_2.12	23.7.4		09d5197f9bc0136c2843f1fc0c0421e473478709
org.wvlet.airframe	airframe-http-finagle_2.12	23.8.0		cc06e9108851766faf8e585d5b6f66cee916b62e
org.wvlet.airframe	airframe-http-finagle_2.12	23.8.1		7ee48bcfa27c579503b1dab55b920d5ad00c2e95
org.wvlet.airframe	airframe-http-finagle_2.12	23.8.2		383431c482a8012da77b180625160f03e2b5ecea
org.wvlet.airframe	airframe-http-finagle_2.12	23.8.3		26bde4b00fe53940a673f85603213977f90368d3
org.wvlet.airframe	airframe-http-finagle_2.12	23.8.4		8a899eebe527a36fcd786b6f837532321d055074
org.wvlet.airframe	airframe-http-finagle_2.12	23.8.5		44d030eced61fc27a94bfa58a554630b343e3c37
org.wvlet.airframe	airframe-http-finagle_2.12	23.8.6		7eb1be123fb5c842ce2e926b8a39cba03984e292
org.wvlet.airframe	airframe-http-finagle_2.12	23.9.0		33610b25f26ba8bb00bf067c7ce405bfc533e7b1
org.wvlet.airframe	airframe-http-finagle_2.12	23.9.1		90d7b9dee8943119c6a521f02039cba90ec1a465
org.wvlet.airframe	airframe-http-finagle_2.12	23.9.2		e2ffadee7c17b443882bd05c5b8d311c58e0cfdb
org.wvlet.airframe	airframe-http-finagle_2.12	23.9.3		c80d912d2866af879c663fe60e73ebabdb182ed3
org.wvlet.airframe	airframe-http-finagle_2.12	24.1.0		91ab1197fef56fcc57766dc6e74a96414257e196
org.wvlet.airframe	airframe-http-finagle_2.12	24.1.1		a4a42f96a9128c37cef2f7fb64beae5db632f8bc
org.wvlet.airframe	airframe-http-finagle_2.12	24.1.2		262a48d1337f103abfb22cd09f9eb6a442f7c3e1
org.wvlet.airframe	airframe-http-finagle_2.12	24.10.0		1c607f375bb5e1d75ec91886eee7bc3c56985a2a
org.wvlet.airframe	airframe-http-finagle_2.12	24.11.0		77d92cc3e423eda5e0423035afb389b9d0afbc33
org.wvlet.airframe	airframe-http-finagle_2.12	24.12.0		da7d70f1735ed963a58c676c0e79abe5ec3ebe4e
org.wvlet.airframe	airframe-http-finagle_2.12	24.12.1		d272f88c568c26eeeaa183fd4710de7b37eefe71
org.wvlet.airframe	airframe-http-finagle_2.12	24.12.2		790d294906c4377846cb440a319f8df3d1fe8e1e
org.wvlet.airframe	airframe-http-finagle_2.12	24.2.0		ef9a9252a8de8cb519745554c537bbe1dc229255
org.wvlet.airframe	airframe-http-finagle_2.12	24.2.1		2d798c0fb54c8efa236ee92c35d08ca790c7c6c2
org.wvlet.airframe	airframe-http-finagle_2.12	24.2.2		3e11b1c90dab95a7caf506364c1d0eaea4d4ee93
org.wvlet.airframe	airframe-http-finagle_2.12	24.2.3		d45b275fe305053e6787af27586148307e157a9e
org.wvlet.airframe	airframe-http-finagle_2.12	24.3.0		456dc72eafb651eadd3d092dd4212f1acd741c04
org.wvlet.airframe	airframe-http-finagle_2.12	24.4.0		d8dc9434a64504fbefe77b0e30776c58e704ff2d
org.wvlet.airframe	airframe-http-finagle_2.12	24.4.1		7a99710bb2adc96e268417805164fb550a007567
org.wvlet.airframe	airframe-http-finagle_2.12	24.4.2		ddbb817c61a6bd219965821395074f7a3591f7cb
org.wvlet.airframe	airframe-http-finagle_2.12	24.4.3		ff9361209d070214d2fa978204d796f61201ea14
org.wvlet.airframe	airframe-http-finagle_2.12	24.5.0		e9fb23a879eb3e2f2687dfa5e56944b440d71258
org.wvlet.airframe	airframe-http-finagle_2.12	24.5.1		6d248c7e63c50fcb941e13ffdbe01c35d481aeec
org.wvlet.airframe	airframe-http-finagle_2.12	24.5.2		c3bfa5bf58b385c18d1eb32688e2d61ee6d8b820
org.wvlet.airframe	airframe-http-finagle_2.12	24.6.0		32dac67b396bd7687fd91d6c509878a90648376b
org.wvlet.airframe	airframe-http-finagle_2.12	24.6.1		90e5462a4b4eedbd1b7d612329dc48a82ca180c2
org.wvlet.airframe	airframe-http-finagle_2.12	24.7.0		6d4aca6d5a3c15493031382fbe986d7540531ec7
org.wvlet.airframe	airframe-http-finagle_2.12	24.7.1		7c3d74588f11e62a5d7f3c9473463a1c31fcf102
org.wvlet.airframe	airframe-http-finagle_2.12	24.8.0		816c7ceb2ed588f6ba480f92caf879aa55967755
org.wvlet.airframe	airframe-http-finagle_2.12	24.9.0		80cefca53dfaa98bf7d066a30136a873d7b84969
org.wvlet.airframe	airframe-http-finagle_2.12	24.9.1		ac2477a5a332448a9bfa65e7a708d0995c56dc10
org.wvlet.airframe	airframe-http-finagle_2.12	24.9.2		9516e7c4bdbdbd43f92f50ecbb905416d71bed8b
org.wvlet.airframe	airframe-http-finagle_2.12	24.9.3		ce208d63bec9f8726fd9eb28a503011cced7bc7d
pt.ulisboa	ewp-host-plugin-skeleton	0.1.0		b6819df3c0ae18db8e086001f6d02da153dbbca9
pt.ulisboa	ewp-host-plugin-skeleton	0.1.1		7029626780cc655502c6f8fa540a4d5c0ef6e6af
pt.ulisboa	ewp-host-plugin-skeleton	0.1.2		5b1007e3d73dfe5f3902593e3bb1c7698f562b98
pt.ulisboa	ewp-host-plugin-skeleton	0.1.3		2f00ad0a715d4bb5a553305b7e55424869eb485c
pt.ulisboa	ewp-host-plugin-skeleton	0.1.4		23b66ea8483ef9edf3f9b224a3f02e5cfd522be9
pt.ulisboa	ewp-host-plugin-skeleton	0.10.0		fb9fb53dbdf257cd2ccaa295d5c91844ee6e3f99
pt.ulisboa	ewp-host-plugin-skeleton	0.11.0		b49a684011c9dc25a06435fd937d35c33f543708
pt.ulisboa	ewp-host-plugin-skeleton	0.12.0		aa07f5fff7a6126bfe47fd74c99ca21394276dd6
pt.ulisboa	ewp-host-plugin-skeleton	0.12.1		8cb0655e3659856846c2a8e1436525bf7db473ce
pt.ulisboa	ewp-host-plugin-skeleton	0.12.2		618e972ef1ee7f3fc70a150f28d0dbfbf394ff3d
pt.ulisboa	ewp-host-plugin-skeleton	0.13.0		42a400ff98adbf4704c105b5812b67839e5b500e
pt.ulisboa	ewp-host-plugin-skeleton	0.13.1		d8ef2e25764f0f8f620d4afb6aaecfc32bfc45f6
pt.ulisboa	ewp-host-plugin-skeleton	0.14.0		71447941d8fac893758942034034225c91bdde41
pt.ulisboa	ewp-host-plugin-skeleton	0.15.0		680a8c59551bbd7441f8253746e53d75822bc6a3
pt.ulisboa	ewp-host-plugin-skeleton	0.16.0		35a502d40f8a524d361892647b154282be095c95
pt.ulisboa	ewp-host-plugin-skeleton	0.17.0		6f5d360ec1168bd56450c4706a5487aacd9fc394
pt.ulisboa	ewp-host-plugin-skeleton	0.17.1		f5b538ed5de2b8101a54c6b6455451a5d9be591a
pt.ulisboa	ewp-host-plugin-skeleton	0.17.2		a7d12031c4dad68338623808086384f80e2c187f
pt.ulisboa	ewp-host-plugin-skeleton	0.17.3		60c946980bcbd0ba7f1b3f9139e0937b32ef292e
pt.ulisboa	ewp-host-plugin-skeleton	0.17.4		07926b4937feaa417c13e796ad01d1449b2ec947
pt.ulisboa	ewp-host-plugin-skeleton	0.18.0		c77e4a4ed07636282f589ae625561b865df13fb9
pt.ulisboa	ewp-host-plugin-skeleton	0.19.0		d8749147506af8880e831fc7ec481551a7466e8e
pt.ulisboa	ewp-host-plugin-skeleton	0.2.0		4cb747cf1f0803882c485a300315fbab9af99f28
pt.ulisboa	ewp-host-plugin-skeleton	0.2.1		bd70ed0d569f7d1f4ec000e610847692309b6585
pt.ulisboa	ewp-host-plugin-skeleton	0.2.2		0dd80268e93bce0f566d06ad0d2a3afd59bfa206
pt.ulisboa	ewp-host-plugin-skeleton	0.20.0		8c5eb7e0cc5ed9777aca1fbc54312fa3457b754c
pt.ulisboa	ewp-host-plugin-skeleton	0.20.1		0e6b5f8dee26d71f78059995935383bb21706744
pt.ulisboa	ewp-host-plugin-skeleton	0.20.3		b9ae9da59060abdefed1d3a941f756cec0fe2947
pt.ulisboa	ewp-host-plugin-skeleton	0.21.0		1f66fcc327e7b5b0d8722a42c35220fd9301dc90
pt.ulisboa	ewp-host-plugin-skeleton	0.22.0		8d97e217d5a69b68ee4c778405f8c20fee629cea
pt.ulisboa	ewp-host-plugin-skeleton	0.23.0		96555600aca7006fcdbfb58904f9dcaa2aa87f6c
pt.ulisboa	ewp-host-plugin-skeleton	0.24.0		c4c9eefb515f0b3e4bbdf7422a78e1ab9fe69ef7
pt.ulisboa	ewp-host-plugin-skeleton	0.24.1		71a4a904d322ca9473f6b3c6f3c02b3ba9932098
pt.ulisboa	ewp-host-plugin-skeleton	0.25.0		9dec4e4f0104db34beef740377c4afffd424b630
pt.ulisboa	ewp-host-plugin-skeleton	0.26.0		9f2d528f543979a0a94aea2b588579a09e9e7f4b
pt.ulisboa	ewp-host-plugin-skeleton	0.27.0		5054deb60a4a033f33493cf97644f8dda6fa25b3
pt.ulisboa	ewp-host-plugin-skeleton	0.3.1		eb06cf932a1e84eb86b877f5a9007f71e2dc8561
pt.ulisboa	ewp-host-plugin-skeleton	0.4.0		334749b7a5e6e43ab6b3da9fc275465ddf594241
pt.ulisboa	ewp-host-plugin-skeleton	0.5.0		4ef33899db5dba3f90c3caf5e881379ed374ef13
pt.ulisboa	ewp-host-plugin-skeleton	0.6.0		2e4f54821c166a74b17177f5bb50e5ed0207df26
pt.ulisboa	ewp-host-plugin-skeleton	0.7.0		9f393981663eb5ddac47e7afc9e40fc144afdc56
pt.ulisboa	ewp-host-plugin-skeleton	0.8.0		6a62d3d11d3471730328d07c9250465d98a80756
pt.ulisboa	ewp-host-plugin-skeleton	0.9.0		0cbd4ba8dcf3491e9d7ffa676964717c4adad9b4
ru.trylogic.maven.plugins	redis-maven-plugin	1.2.3		341e4989b5e1298566372cf2890fe538658d2123
ru.trylogic.maven.plugins	redis-maven-plugin	1.4.5		3dc6a0b748e3e0233ac45e50c161ab1f131d47f9
ru.trylogic.maven.plugins	redis-maven-plugin	1.4.6		7a5b4a39c32ed7227c23b45c8815f6c43f517ebd
se.l4.lect	lect-html	0.1.0		148727eb209bfcc3d2a25bdf5717f019987f8b93
se.l4.lect	lect-html	0.2.0		9e1b6f1998974b412db1a49da4932d614960e2ef
se.signatureservice.support	signservice-transactionsigning	2401.1		fe634e7127d0c36ce42ed6c8f0d2f2ad04228d2e
se.signatureservice.support	signservice-transactionsigning	2401.2		21cc60c8f4add6f1e75785ce973c56a4877b1bdd
se.signatureservice.support	signservice-transactionsigning	2403.1		3cdaea3679fb89ec15f5ef3b69320e8adb72a1db
se.signatureservice.support	signservice-transactionsigning	2403.2		ec25b9af176673637e7bb906e5c0c88a9d1a0135
se.signatureservice.support	signservice-transactionsigning	2403.3		793d646f1e0c4a1d6e09adcc786f449ae79a2159
se.signatureservice.support	signservice-transactionsigning	2408.1		60efc37fba6597a63db0d87c56b904d3fc07f370
se.signatureservice.support	signservice-transactionsigning	2408.3		f4e67e8e54f148125fad8f86eeb4d7157e2edc4a
se.signatureservice.support	signservice-transactionsigning	2501.2		fed17e12b4926165ef3c35f55fa55ef5a8cf6505
se.signatureservice.support	signservice-transactionsigning	2502.1		64310e180aeb235314cc3306791d04a9309e63a2
se.signatureservice.support	signservice-transactionsigning	2502.3		1d3812d9372f10911f6cdb0890537b1074d2c1b8
