co.elastic.otel.android	api	1.0.0		N/A
org.seleniumhq.selenium	selenium-edge-driver	3.3.1		c1229659187677d66bf04f0786838fbd5a9605d6
org.seleniumhq.selenium	selenium-edge-driver	3.4.0		cbccda6be9f86ec1ae0c79f94cdb4e2615e6c107
org.seleniumhq.selenium	selenium-edge-driver	3.5.1		abd2b24d3785251cb725bf26bcf9a1e3aac0e443
org.seleniumhq.selenium	selenium-edge-driver	3.5.2		abd2b24d3785251cb725bf26bcf9a1e3aac0e443
org.seleniumhq.selenium	selenium-edge-driver	3.5.3		abd2b24d3785251cb725bf26bcf9a1e3aac0e443
org.seleniumhq.selenium	selenium-edge-driver	3.6.0		fa020cb369b1948cc8af8154d5d08a7320cd8104
org.seleniumhq.selenium	selenium-edge-driver	3.7.0		9c2074fad741d2c371a41e4c9d8fe80a43b1956b
org.seleniumhq.selenium	selenium-edge-driver	3.7.1		9c2074fad741d2c371a41e4c9d8fe80a43b1956b
org.seleniumhq.selenium	selenium-edge-driver	3.8.0		9c2074fad741d2c371a41e4c9d8fe80a43b1956b
org.seleniumhq.selenium	selenium-edge-driver	3.8.1		9c2074fad741d2c371a41e4c9d8fe80a43b1956b
org.seleniumhq.selenium	selenium-edge-driver	3.9.0		a3b962d9fd8789574e8eb20ecc019977035983bd
org.seleniumhq.selenium	selenium-edge-driver	3.9.1		0da79503cffe978e87de259c83efc69442241cd6
org.seleniumhq.selenium	selenium-edge-driver	4.0.0		1b3326e233462331c2bf5f1d4a8d0f1ec5688ce8
org.seleniumhq.selenium	selenium-edge-driver	4.0.0-alpha-1		619e3c72fcb4881d8f805302ee661b2e0cad9099
org.seleniumhq.selenium	selenium-edge-driver	4.0.0-alpha-2		b1f2bdcb3594973629c8610d61e251b5497f6115
org.seleniumhq.selenium	selenium-edge-driver	4.0.0-alpha-3		20047ba68fab57d1379553f172c24f552516768e
org.seleniumhq.selenium	selenium-edge-driver	4.0.0-alpha-4		eb91d6b5fba23d3d749b83bb59817407d0ffc061
org.seleniumhq.selenium	selenium-edge-driver	4.0.0-alpha-5		eb91d6b5fba23d3d749b83bb59817407d0ffc061
org.seleniumhq.selenium	selenium-edge-driver	4.0.0-alpha-6		302f9ea0c973b53fed8364660b30df30caf26988
org.seleniumhq.selenium	selenium-edge-driver	4.0.0-alpha-7		6077db94e77fff8bd5e458f4b53671b284e7d2ff
org.seleniumhq.selenium	selenium-edge-driver	4.0.0-beta-1		5560af347b0c9958f88788147fc7dea95ff98f9e
org.seleniumhq.selenium	selenium-edge-driver	4.0.0-beta-2		5560af347b0c9958f88788147fc7dea95ff98f9e
org.seleniumhq.selenium	selenium-edge-driver	4.0.0-beta-3		fc99cc10715d547617bf74ca1b3a436b85e67933
org.seleniumhq.selenium	selenium-edge-driver	4.0.0-beta-4		a49c4537286e7bb02b807f3e4892fd9641c5d3d4
org.seleniumhq.selenium	selenium-edge-driver	4.0.0-rc-1		d4fe70287fe5c95b3f8e71797554eb426931b97b
org.seleniumhq.selenium	selenium-edge-driver	4.0.0-rc-2		b4628881f65d7705350b27453b7632843ccad575
org.seleniumhq.selenium	selenium-edge-driver	4.0.0-rc-3		1fe2b893c7ed704d0136cb6b536d62de3c8fc401
org.seleniumhq.selenium	selenium-edge-driver	4.1.0		7c2329a986ee32153d0a9fbe0b7f3bd5e5ee417c
org.seleniumhq.selenium	selenium-edge-driver	4.1.1		7c2329a986ee32153d0a9fbe0b7f3bd5e5ee417c
org.seleniumhq.selenium	selenium-edge-driver	4.1.2		22dbf4288a65cad955da4d53504b4c045e0f0727
org.seleniumhq.selenium	selenium-edge-driver	4.1.3		3f216e94ed0f71d4a96b4df0880cff1c194d9b02
org.seleniumhq.selenium	selenium-edge-driver	4.1.4		3f216e94ed0f71d4a96b4df0880cff1c194d9b02
org.seleniumhq.selenium	selenium-edge-driver	4.10.0		b97c77805e7fc5d0b4d47461f966667e3b17f13d
org.seleniumhq.selenium	selenium-edge-driver	4.11.0		91dcb5b665538d843d9be36ba13eafbcfbc1ec6d
org.seleniumhq.selenium	selenium-edge-driver	4.12.0		0ba8a5a790cfa9f84bd5bfebe0450dae1770c6f4
org.seleniumhq.selenium	selenium-edge-driver	4.12.1		5f818b6057c9a9abc3b4ac9c1b9d5dd5e478d753
org.seleniumhq.selenium	selenium-edge-driver	4.13.0		5f818b6057c9a9abc3b4ac9c1b9d5dd5e478d753
org.seleniumhq.selenium	selenium-edge-driver	4.14.0		b2012a2724f76269df0c70c2f94446b6009b3402
org.seleniumhq.selenium	selenium-edge-driver	4.14.1		8af7904869e9944a54e25f3110d2d0558a1e8486
org.seleniumhq.selenium	selenium-edge-driver	4.15.0		79fcf990272f82f291c40db6c7bd6c8c2aca569f
org.seleniumhq.selenium	selenium-edge-driver	4.16.0		026ae0f34701921b6177d612fe83f4dbc177319e
org.seleniumhq.selenium	selenium-edge-driver	4.16.1		026ae0f34701921b6177d612fe83f4dbc177319e
org.seleniumhq.selenium	selenium-edge-driver	4.17.0		ff61796fa837f6864e5185b564819479f1bddd9b
org.seleniumhq.selenium	selenium-edge-driver	4.18.0		ff61796fa837f6864e5185b564819479f1bddd9b
org.seleniumhq.selenium	selenium-edge-driver	4.18.1		ff61796fa837f6864e5185b564819479f1bddd9b
org.seleniumhq.selenium	selenium-edge-driver	4.19.0		4eb8d3bb8c2c2ad0cc683d5eff5762f9b64b8c0f
org.seleniumhq.selenium	selenium-edge-driver	4.19.1		4eb8d3bb8c2c2ad0cc683d5eff5762f9b64b8c0f
org.seleniumhq.selenium	selenium-edge-driver	4.2.0		3f216e94ed0f71d4a96b4df0880cff1c194d9b02
org.seleniumhq.selenium	selenium-edge-driver	4.2.1		a1fc2e33de4575b2d77b7c3531c040d2be2b74a0
org.seleniumhq.selenium	selenium-edge-driver	4.2.2		a1fc2e33de4575b2d77b7c3531c040d2be2b74a0
org.seleniumhq.selenium	selenium-edge-driver	4.20.0		0d633b841f4b4f49c5478654cf6d832e699f8264
org.seleniumhq.selenium	selenium-edge-driver	4.21.0		97d8d034f1f08ab049920c413f2c12abb50fe4a5
org.seleniumhq.selenium	selenium-edge-driver	4.22.0		b37ab3b7d580accd9b9d689ca79349f03975a2af
org.seleniumhq.selenium	selenium-edge-driver	4.23.0		b37ab3b7d580accd9b9d689ca79349f03975a2af
org.seleniumhq.selenium	selenium-edge-driver	4.23.1		b37ab3b7d580accd9b9d689ca79349f03975a2af
org.seleniumhq.selenium	selenium-edge-driver	4.24.0		b37ab3b7d580accd9b9d689ca79349f03975a2af
org.seleniumhq.selenium	selenium-edge-driver	4.25.0		b37ab3b7d580accd9b9d689ca79349f03975a2af
org.seleniumhq.selenium	selenium-edge-driver	4.26.0		b37ab3b7d580accd9b9d689ca79349f03975a2af
org.seleniumhq.selenium	selenium-edge-driver	4.27.0		b37ab3b7d580accd9b9d689ca79349f03975a2af
org.seleniumhq.selenium	selenium-edge-driver	4.28.0		9b186596b864abd55af8b2781dd9f5fe6432bd24
org.seleniumhq.selenium	selenium-edge-driver	4.28.1		a332f0a9452efe144ee8d79816f9e19fe39e58b4
org.seleniumhq.selenium	selenium-edge-driver	4.29.0		a332f0a9452efe144ee8d79816f9e19fe39e58b4
org.seleniumhq.selenium	selenium-edge-driver	4.3.0		daceb51bee91b43c75e1d7531e6cf72e6489a5b1
org.seleniumhq.selenium	selenium-edge-driver	4.30.0		a332f0a9452efe144ee8d79816f9e19fe39e58b4
org.seleniumhq.selenium	selenium-edge-driver	4.31.0		a332f0a9452efe144ee8d79816f9e19fe39e58b4
org.seleniumhq.selenium	selenium-edge-driver	4.4.0		4695bdcdf44c73987115763f64edfa043c2d5035
org.seleniumhq.selenium	selenium-edge-driver	4.5.0		cda189a357832cef14f64403c7e8aa3c293d6428
org.seleniumhq.selenium	selenium-edge-driver	4.5.1		d43704e2ed4c9763e6b2b22b0c4c297e6adcf86d
org.seleniumhq.selenium	selenium-edge-driver	4.5.2		d43704e2ed4c9763e6b2b22b0c4c297e6adcf86d
org.seleniumhq.selenium	selenium-edge-driver	4.5.3		d43704e2ed4c9763e6b2b22b0c4c297e6adcf86d
org.seleniumhq.selenium	selenium-edge-driver	4.6.0		d43704e2ed4c9763e6b2b22b0c4c297e6adcf86d
org.seleniumhq.selenium	selenium-edge-driver	4.7.0		07afe613b13207589a3509cec264ab2b5503146a
org.seleniumhq.selenium	selenium-edge-driver	4.7.1		07afe613b13207589a3509cec264ab2b5503146a
org.seleniumhq.selenium	selenium-edge-driver	4.7.2		512658cfa5c4cf7c356b532228a54b91e9a15de5
org.seleniumhq.selenium	selenium-edge-driver	4.8.0		87054c38095dd3ef14ce9f75051c98e2d0be2bb5
org.seleniumhq.selenium	selenium-edge-driver	4.8.1		87054c38095dd3ef14ce9f75051c98e2d0be2bb5
org.seleniumhq.selenium	selenium-edge-driver	4.8.2		bd412f768f3fcad0a1c9ad4a03f2351383e9da76
org.seleniumhq.selenium	selenium-edge-driver	4.8.3		bd412f768f3fcad0a1c9ad4a03f2351383e9da76
org.seleniumhq.selenium	selenium-edge-driver	4.9.0		f1f96c4ac937f21bc77e01cd1b87a61865bcaf1f
org.seleniumhq.selenium	selenium-edge-driver	4.9.1		bbe6e7f88fd365d38b0f075c2310bbf5060c62c4
org.springframework.ai	spring-ai-vertex-ai-embedding-spring-boot-starter	1.0.0-M5		9245855382cbd220f51b13d3f490339fc61eacc8
org.springframework.ai	spring-ai-vertex-ai-embedding-spring-boot-starter	1.0.0-M6		3296b5da2c3ba3fab7996fb3c091b08ac1ab6e3d
org.switchyard.console.wildfly	switchyard-console-wildfly-extension	2.1.0.Final		4b67ea15b94d9937eb9fd33e5f9a3b3ebf48d64c
org.testingisdocumenting.znai	znai-testing-examples	1.30		f0b9db9279bd36e38b8758eeeea8d46ca051aef1
org.testingisdocumenting.znai	znai-testing-examples	1.31		aa830c9cb43b6dab15d8579bf9cd85f58e625b69
org.testingisdocumenting.znai	znai-testing-examples	1.32		4ac3022020ee1c31f9653a7df287899f94903ffe
org.testingisdocumenting.znai	znai-testing-examples	1.33		91007fb2d6a1f55bcfb2133c2f24ca33414a13f7
org.testingisdocumenting.znai	znai-testing-examples	1.34		040a4b12ed014f05157e704fde401f16d59e0d25
org.testingisdocumenting.znai	znai-testing-examples	1.35		ce7b5a490591741e243d8ead267a6d3e091c8d26
org.testingisdocumenting.znai	znai-testing-examples	1.36		ffaa9c74dc7a1ba1a4513c7034cdb1e88e4b5e98
org.testingisdocumenting.znai	znai-testing-examples	1.37		26f70a44147ffdb2b3b3ff1d663e3c813961a7de
org.testingisdocumenting.znai	znai-testing-examples	1.38		b8027676ac111fd707a0009107e75d92e7f9879a
org.testingisdocumenting.znai	znai-testing-examples	1.39		43afd740612afede786a3bae75fa7b311b6aeb23
org.testingisdocumenting.znai	znai-testing-examples	1.40		b3d4b801a6ef7ce6be294bc9831a41e856074ac6
org.testingisdocumenting.znai	znai-testing-examples	1.40.1		8914137d303b910af542623355fc0ae4a0ef7a7f
org.testingisdocumenting.znai	znai-testing-examples	1.40.2		88d746e889c9330807347e90926aa35dffdef976
org.testingisdocumenting.znai	znai-testing-examples	1.41		e7518c5780d3ea56ab206c5bd3e8bb0515e76c94
org.testingisdocumenting.znai	znai-testing-examples	1.42		27c3d4c30daaaf4937b628d99deb19bcfd6c3afa
org.testingisdocumenting.znai	znai-testing-examples	1.43		3607c4aa0c4b2a98cd12a9ae652cdc116d423601
org.testingisdocumenting.znai	znai-testing-examples	1.43.1		5a6b9eeb9b89b7ffde40e130c1e5782ef8798381
org.testingisdocumenting.znai	znai-testing-examples	1.44		40b921ff871fd8f71803774779180f05734a2887
org.testingisdocumenting.znai	znai-testing-examples	1.45.1		dcd3a85a0dde3811ec678e58c76bd7155c8b5c0f
org.testingisdocumenting.znai	znai-testing-examples	1.46		de6c9f1b5b3b887d412b6de147d1180778df0ea5
org.testingisdocumenting.znai	znai-testing-examples	1.47		9eb977e37f6146fc00918ba7e3db209290850e5f
org.testingisdocumenting.znai	znai-testing-examples	1.48		496dbed6d132e3984c772bba70e7993dea4cca09
org.testingisdocumenting.znai	znai-testing-examples	1.49		957f4a28ba3461e27871ec2071cacfbb2f5191d6
org.testingisdocumenting.znai	znai-testing-examples	1.50		68e1b1882826e07f4eb26606a999cd656904b2c1
org.testingisdocumenting.znai	znai-testing-examples	1.51		8a8d9457352dadd6373e21307874a0268dd25225
org.testingisdocumenting.znai	znai-testing-examples	1.52		9d0b5ba0ab5597e03daacf5fa2094160fce9ef65
org.testingisdocumenting.znai	znai-testing-examples	1.53		9e759a3f013d3313a080dddf3151b07b752391db
org.testingisdocumenting.znai	znai-testing-examples	1.54		49fcc63274d5fc4d0227b82c4f57440381f834eb
org.testingisdocumenting.znai	znai-testing-examples	1.55		7698e2c0040cb1309fb9d33f79b489fadb4bfda5
org.testingisdocumenting.znai	znai-testing-examples	1.56		221738d5f2986f7d46b53443c256b3f0a2b405dc
org.testingisdocumenting.znai	znai-testing-examples	1.57		831c352c8923c5d75daef378ef5365782c418d91
org.testingisdocumenting.znai	znai-testing-examples	1.58		28136eac47ad154237f8ee538613519d7fe77bce
org.testingisdocumenting.znai	znai-testing-examples	1.59		22286172d5333fb9f6a79fa7069bb9b6d52ae895
org.testingisdocumenting.znai	znai-testing-examples	1.59.1		3828e763d0043e0fe1d99377eba090b32ae71d73
org.testingisdocumenting.znai	znai-testing-examples	1.60		eec2eecb68cda5ca6a4779d614314fbfd1194f9a
org.testingisdocumenting.znai	znai-testing-examples	1.61		549267bab4de98ab413ad1382727acdff56cbda4
org.testingisdocumenting.znai	znai-testing-examples	1.61.1		93c8b462852e6253439eb7bf9592ffa176014ebd
org.testingisdocumenting.znai	znai-testing-examples	1.61.2		882ea093a66692962d8e02d7c636fdd5b825cc8b
org.testingisdocumenting.znai	znai-testing-examples	1.62		97539f8b04e838fd983ae9e4d61b575765e09b46
org.testingisdocumenting.znai	znai-testing-examples	1.63		c59f1bfab93f5ec70d0e4094557b799e8c309309
org.testingisdocumenting.znai	znai-testing-examples	1.64		a5a645ebcc3f561ec367cb72040fa9f0c0a28de5
org.testingisdocumenting.znai	znai-testing-examples	1.65		3e398c744d2eca7a1da9f30739ceeee64e858c43
org.testingisdocumenting.znai	znai-testing-examples	1.66		9c71d319753aee942715fbfa7bb4451c99b80f94
org.testingisdocumenting.znai	znai-testing-examples	1.67		e9b064c1f76ca957e93969d1e7931b078cbc3a99
org.testingisdocumenting.znai	znai-testing-examples	1.68		7e1a756a05e7ade1327adec082603920731caaa1
org.testingisdocumenting.znai	znai-testing-examples	1.69		da1d3cc8c0377f120a3b4aaca46e79e8939372ec
org.testingisdocumenting.znai	znai-testing-examples	1.70		f9cf54cadcf08f69447d1b4b06e9223ab9988486
org.testingisdocumenting.znai	znai-testing-examples	1.71		e08704066556b2637ff21b675734319483b0880c
org.testingisdocumenting.znai	znai-testing-examples	1.72		051f2bbb735b0ea960a330ca949b1246477d4024
org.testingisdocumenting.znai	znai-testing-examples	1.73		4880958402f7e9f95fb36293dde9b992d9b4109f
org.testingisdocumenting.znai	znai-testing-examples	1.74.2		c1338eadffc68dc933cef965852c2a2c55b17b66
org.uberfire	uberfire-widgets-properties-editor	0.4.0.Beta4		N/A
org.uberfire	uberfire-widgets-properties-editor	0.4.0.Beta5		N/A
org.uberfire	uberfire-widgets-properties-editor	0.4.0.CR1		N/A
org.uberfire	uberfire-widgets-properties-editor	0.4.0.CR2		N/A
org.uberfire	uberfire-widgets-properties-editor	0.4.0.Final		N/A
org.uberfire	uberfire-widgets-properties-editor	0.5.0.20140419-M1		N/A
org.uberfire	uberfire-widgets-properties-editor	0.5.0.CR10		N/A
org.uberfire	uberfire-widgets-properties-editor	0.5.0.CR11		N/A
org.uberfire	uberfire-widgets-properties-editor	0.5.0.CR12		N/A
org.uberfire	uberfire-widgets-properties-editor	0.5.0.CR13		N/A
org.uberfire	uberfire-widgets-properties-editor	0.5.0.CR4		N/A
org.uberfire	uberfire-widgets-properties-editor	0.5.0.CR5		N/A
org.uberfire	uberfire-widgets-properties-editor	0.5.0.CR6		N/A
org.uberfire	uberfire-widgets-properties-editor	0.5.0.CR7		N/A
org.uberfire	uberfire-widgets-properties-editor	0.5.0.CR8		N/A
org.uberfire	uberfire-widgets-properties-editor	0.5.0.CR9		N/A
org.uberfire	uberfire-widgets-properties-editor	0.5.0.Final		N/A
org.uberfire	uberfire-widgets-properties-editor	0.5.1.Final		N/A
org.uberfire	uberfire-widgets-properties-editor	0.5.2.Final		N/A
org.uberfire	uberfire-widgets-properties-editor	0.5.3.Final		N/A
org.uberfire	uberfire-widgets-properties-editor	0.5.4.Final		N/A
org.uberfire	uberfire-widgets-properties-editor	0.5.5.Final		N/A
org.uberfire	uberfire-widgets-properties-editor	0.5.6.Final		N/A
org.uberfire	uberfire-widgets-properties-editor	0.5.7.Final		N/A
org.uberfire	uberfire-widgets-properties-editor	0.7.0.Beta1		N/A
org.uberfire	uberfire-widgets-properties-editor	0.7.0.Beta3		N/A
org.uberfire	uberfire-widgets-properties-editor	0.7.0.CR1		N/A
org.uberfire	uberfire-widgets-properties-editor	0.7.0.CR2		N/A
org.uberfire	uberfire-widgets-properties-editor	0.7.0.CR3		N/A
org.uberfire	uberfire-widgets-properties-editor	0.7.0.Final		N/A
org.uberfire	uberfire-widgets-properties-editor	0.7.1.Final		N/A
org.uberfire	uberfire-widgets-properties-editor	0.7.2.Final		N/A
org.uberfire	uberfire-widgets-properties-editor	0.7.3.Final		N/A
org.uberfire	uberfire-widgets-properties-editor	0.7.4.Final		N/A
org.uberfire	uberfire-widgets-properties-editor	0.8.0.Beta1		N/A
org.uberfire	uberfire-widgets-properties-editor	0.8.0.Beta2		N/A
org.uberfire	uberfire-widgets-properties-editor	0.8.0.CR1		N/A
org.uberfire	uberfire-widgets-properties-editor	0.8.0.CR2		N/A
org.uberfire	uberfire-widgets-properties-editor	0.8.0.Final		N/A
org.uberfire	uberfire-widgets-properties-editor	0.9.0.Beta1		N/A
org.uberfire	uberfire-widgets-properties-editor	0.9.0.CR1		N/A
org.uberfire	uberfire-widgets-properties-editor	0.9.0.CR2		N/A
org.uberfire	uberfire-widgets-properties-editor	0.9.0.Final		N/A
org.uberfire	uberfire-widgets-properties-editor	1.0.0.Beta1		N/A
org.uberfire	uberfire-widgets-properties-editor	1.0.0.Beta2		N/A
org.uberfire	uberfire-widgets-properties-editor	1.0.0.Beta3		N/A
org.uberfire	uberfire-widgets-properties-editor	1.0.0.Beta4		N/A
org.uberfire	uberfire-widgets-properties-editor	1.0.0.Beta5		N/A
org.uberfire	uberfire-widgets-properties-editor	1.0.0.Beta6		N/A
org.uberfire	uberfire-widgets-properties-editor	1.0.0.Beta7		N/A
org.uberfire	uberfire-widgets-properties-editor	1.0.0.Beta8		N/A
org.uberfire	uberfire-widgets-properties-editor	1.0.0.CR1		N/A
org.uberfire	uberfire-widgets-properties-editor	1.0.0.CR2		N/A
org.uberfire	uberfire-widgets-properties-editor	1.0.0.CR3		N/A
org.uberfire	uberfire-widgets-properties-editor	1.0.0.Final		N/A
org.uberfire	uberfire-widgets-properties-editor	1.1.0.Beta1		N/A
org.uberfire	uberfire-widgets-properties-editor	1.1.0.Beta2		N/A
org.uberfire	uberfire-widgets-properties-editor	1.1.0.Beta3		N/A
org.uberfire	uberfire-widgets-properties-editor	1.1.0.Final		N/A
org.uberfire	uberfire-widgets-properties-editor	1.2.0.Final		N/A
org.uberfire	uberfire-widgets-properties-editor	1.3.0.Final		N/A
org.uberfire	uberfire-widgets-properties-editor	1.4.0.Final		N/A
org.uberfire	uberfire-widgets-properties-editor	2.10.0.Final		N/A
org.uberfire	uberfire-widgets-properties-editor	2.11.0.Final		N/A
org.uberfire	uberfire-widgets-properties-editor	2.12.0.Final		N/A
org.uberfire	uberfire-widgets-properties-editor	2.13.0.Final		N/A
org.uberfire	uberfire-widgets-properties-editor	2.14.0.Final		N/A
org.uberfire	uberfire-widgets-properties-editor	2.15.0.Final		N/A
org.uberfire	uberfire-widgets-properties-editor	2.16.0.Final		N/A
org.uberfire	uberfire-widgets-properties-editor	2.17.0.Final		N/A
org.uberfire	uberfire-widgets-properties-editor	2.18.0.Final		N/A
org.uberfire	uberfire-widgets-properties-editor	2.19.0.Final		N/A
org.uberfire	uberfire-widgets-properties-editor	2.2.0.Final		N/A
org.uberfire	uberfire-widgets-properties-editor	2.20.0.Final		N/A
org.uberfire	uberfire-widgets-properties-editor	2.3.0.Final		N/A
org.uberfire	uberfire-widgets-properties-editor	2.4.0.Final		N/A
org.uberfire	uberfire-widgets-properties-editor	2.5.0.Final		N/A
org.uberfire	uberfire-widgets-properties-editor	2.6.0.Final		N/A
org.uberfire	uberfire-widgets-properties-editor	2.7.0.Final		N/A
org.uberfire	uberfire-widgets-properties-editor	2.8.0.Final		N/A
org.uberfire	uberfire-widgets-properties-editor	2.9.0.Final		N/A
org.webjars.npm	quickselect	2.0.0		54d4aa9676e2ed542b58926a4ed30578f4af76f4
org.webjars.npm	quickselect	3.0.0		7f82ee79e2ea3a483c2de6bd4166983ee5bdaf48
org.webjars.npm	tensorflow__tfjs-layers	3.13.0		3d80f528fa72be6043b014b0ab286f45be8adc8a
org.webjars.npm	tensorflow__tfjs-layers	4.0.0		de8e6577a38a7c4e51947b35dacb34c0b9a953b3
org.wildfly.swarm.servers	full	2018.3.0		0aa1f9518ce88881d5ec6811f2ca50197c83f18b
org.wildfly.swarm.servers	full	2018.3.0	hollowswarm	0d4e41ab65cf66128159b39c5137c318071f668b
org.wildfly.swarm.servers	full	2018.3.1		ce06e9466f26ef3ee7e86a90d526a0f1a2d0788b
org.wildfly.swarm.servers	full	2018.3.1	hollowswarm	08bb1d9d4ce23f6b95bf8607df0fdf74220d187b
org.wildfly.swarm.servers	full	2018.3.2		85a5222e2c32cc521b2252abe4de0100e392cd12
org.wildfly.swarm.servers	full	2018.3.2	hollowswarm	c85a2f6a9c5bb8db0c228ce5a11f9b656db8df92
org.wildfly.swarm.servers	full	2018.3.3		303915a083cfe4c4ec8f7081b974ae6625b24d46
org.wildfly.swarm.servers	full	2018.3.3	hollowswarm	67d3b14829f2d5ca0ced963b15d2d49a47595a61
org.wildfly.swarm.servers	full	2018.4.0		cf314f528ac73f661373f92e2af24dd6abd4ccc1
org.wildfly.swarm.servers	full	2018.4.0	hollowswarm	735356b364e4aa2859be60eab8a40fb3f836430c
org.wildfly.swarm.servers	full	2018.4.1		a73cf0a7e1d113c5acd4cc39b261d13cbb3563ea
org.wildfly.swarm.servers	full	2018.4.1	hollowswarm	2f0e4c89b42e836e85612041e14c59bac2cb2ae5
org.wildfly.swarm.servers	full	2018.5.0		6f32df8861d507eb28e27b4bbb3ae1a187efc8b6
org.wildfly.swarm.servers	full	2018.5.0	hollowswarm	7ee04a76dfe3079d75c93eba2926e3ae3a6ee377
org.wso2.messaging	broker-coordination	1.0.41		8341266c4e8eb6daf1f6570a718e052a0995a7ef
org.wso2.messaging	broker-coordination	1.0.42		9e561cd941e8046a37c2e5b5d98d53cfd908c5d3
org.wso2.messaging	broker-coordination	1.0.43		5dc2ca63a5d05ab27ec0430aa55f0a7713be8138
org.wso2.messaging	broker-coordination	1.0.44		55287032feee960ef1b89e5e7b30497d3fa05418
org.wso2.messaging	broker-coordination	1.0.45		8eb95b33b3fab31fb75df4dd328ee8325e6170bb
org.wso2.messaging	broker-coordination	1.0.46		268a705a39587112a305d256aba11231ab9dc675
org.wso2.messaging	broker-coordination	1.0.47		189671b6021cd2efa5f9a9418ac3b9463f993cc9
org.wso2.messaging	broker-coordination	1.0.48		04256ba6b39e0d281a6ce64f364a9a9417fb9240
org.wso2.messaging	broker-coordination	1.0.49		057077d02b4337b8a9647c079609b568b41fc952
org.wso2.messaging	broker-coordination	1.0.50		1d2d89b1e67da5969c1a5041a4a35b04fe6033a5
org.wso2.messaging	broker-coordination	1.0.51		313ecb5e4d78c5e918913f582aef8d084d64eba6
org.wso2.messaging	broker-coordination	1.0.52		a6e2e21dd0f6ea4f24b636f9135b7abae783e9a1
org.wso2.messaging	broker-coordination	1.0.53		24061dc01b232a3b54c857cb3cc5af5fa10e762c
org.wso2.messaging	broker-coordination	4.0.0		caf834e7c5b9382f0ad9d71e6c0b94b3e73cce52
org.wso2.messaging	broker-coordination	4.0.1		908c389b47c756d0863c4f294785386769972377
org.wso2.messaging	broker-coordination	4.0.10		824e9a02a04b4d48140d5160ce1eec400cc9089a
org.wso2.messaging	broker-coordination	4.0.11		e72a405dc84a38ee3339d443db7ba2c7b5420a7f
org.wso2.messaging	broker-coordination	4.0.12		d15d6f98d199cbe5a1c741938f347123ab8b2f9f
org.wso2.messaging	broker-coordination	4.0.13		41689bc0ab8d584418cbacde5485a4a7b2d18e9c
org.wso2.messaging	broker-coordination	4.0.14		8c035b4e75ecad4d8cb4bf3c6ee86669bab9abc0
org.wso2.messaging	broker-coordination	4.0.15		7bfa74c597ceacebb795b4046686bde8c2399e51
org.wso2.messaging	broker-coordination	4.0.16		9425bb3bba6fe18aad4edb95e81eef4c0b86f7a3
org.wso2.messaging	broker-coordination	4.0.17		563e769b0baf78df189308d7283fec0ec61f347e
org.wso2.messaging	broker-coordination	4.0.18		55d97cbbc3049d9c7194e47744f19de835aa9c42
org.wso2.messaging	broker-coordination	4.0.19		1489a3cbd48c759f6670503531c836d48b70bcf4
org.wso2.messaging	broker-coordination	4.0.2		928e8aabaa39793765f60c958a43a78cfa07fac0
org.wso2.messaging	broker-coordination	4.0.20		6d601f1f4c96728b3179541e12e7dfaa8af76da2
org.wso2.messaging	broker-coordination	4.0.21		e1363526aef198375570a97f958f893c307ddbbb
org.wso2.messaging	broker-coordination	4.0.22		9b822cf9855d95be502189ae7a53887659363d06
org.wso2.messaging	broker-coordination	4.0.23		10d3a8ad987c224706c3472e693b9d0df2b12938
org.wso2.messaging	broker-coordination	4.0.24		63d5f6fd10c0c3c090179cbe260387fb9f70babf
org.wso2.messaging	broker-coordination	4.0.25		5c1f3aec62aa39055eecc61fc4ef7927026104e8
org.wso2.messaging	broker-coordination	4.0.26		1ebf7d8ade7d14b2b9564928ae17e2faf4be77ba
org.wso2.messaging	broker-coordination	4.0.27		65f48203ff9b0b3c266c850c355cd6f2df916eff
org.wso2.messaging	broker-coordination	4.0.28		db43d2fa5e050a6ef5a0c4a28c0e021addf3d29b
org.wso2.messaging	broker-coordination	4.0.29		3748e3540340dacb3917298f6cf527ce2dc9bbf5
org.wso2.messaging	broker-coordination	4.0.3		4f358649af53b1af323b48680505635c236ca197
org.wso2.messaging	broker-coordination	4.0.30		0343c119457598a82e3c26e4d473a45266785b4c
org.wso2.messaging	broker-coordination	4.0.31		6ec77935d4b71cae6276a46f2ec33661ce0d019b
org.wso2.messaging	broker-coordination	4.0.32		fd25d96ed11156606ee800212539e56e589c7b33
