activesoap	retroweaver	1.1		8de137dad861a59f75a1e7289553e0dc090b18dc
org.noear	solon.extend.hotplug	1.9.3		421aeb44e71c4d74ee93dad1dee2a36f14bfc8d0
org.noear	solon.extend.hotplug	1.9.3-M1		ec465afaffee97fda0d440a57ef7965ffbb4b430
org.noear	solon.extend.hotplug	1.9.3-M2		1fe30edd9ff08ac19184133bd1716ce3e9b670aa
org.noear	solon.extend.hotplug	1.9.4		808508b039b3fd8e8338c44e31c6ac40bcbb260b
org.noear	solon.extend.hotplug	1.9.4-M1		5347d7fcfb75539df6f28775937d023286fd871f
org.noear	solon.extend.hotplug	1.9.4-M2		1533916900021c9d6c8eb428315688c5505785e3
org.noear	solon.extend.hotplug	1.9.4-M3		33b18cd1accb97babf026180c4649eabfb2e3015
org.ow2.weblab.service	blank-lines-remover	1.1		4794758ccf518fde8e50d12220d4168881d59169
org.ow2.weblab.service	blank-lines-remover	1.2		768c56b0f40408604ebb1661e12040b1c818e451
org.ow2.weblab.service	blank-lines-remover	1.2.1		ca3cafcffb8733278202ae7e7c2f7c4fb5c6d03e
org.ow2.weblab.service	blank-lines-remover	1.3		fa10761f55cce569b627481047f8816a7f8b8586
org.rundeck.gradle	rundeck-plugin	0.1.7		eb64daa24efff23920fe01ab3cd17a403635de45
org.rundeck.gradle	rundeck-plugin	0.1.8		06bd156118d8b05e214841b11d32bfa19aaab996
org.rundeck.gradle	rundeck-plugin	0.1.9		4fd6e4fb16d989ab5a325e9c84e01e835251024d
org.webjars.npm	github-com-AndreaLombardo-BootSideMenu	1.0.0		7f93fd93925c363a549fc5c95b8d6d2284e7b108
org.webjars.npm	ignore-by-default	1.0.1		32788a71a6c9c90496b524eeedf15e545cb27578
org.webjars.npm	types__leaflet	1.0.37		612a2ecfd7c3e6ff4388e7155e7d0e46d3b6ee1d
org.webjars.npm	types__leaflet	1.0.39		64701388d3445fd9410f0aa79c65ed4cce615791
org.webjars.npm	types__leaflet	1.2.5		44a7cfd92156e04a16979b13a1b097341205109e
org.wicketeer	wicket-modelfactory-parent	0.6		N/A
org.wicketeer	wicket-modelfactory-parent	0.9.10		N/A
org.wicketeer	wicket-modelfactory-parent	0.9.11		N/A
org.wicketeer	wicket-modelfactory-parent	0.9.12		N/A
org.wicketeer	wicket-modelfactory-parent	0.9.13		N/A
org.wicketeer	wicket-modelfactory-parent	0.9.2		N/A
org.wicketeer	wicket-modelfactory-parent	0.9.3		N/A
org.wicketeer	wicket-modelfactory-parent	0.9.4		N/A
org.wicketeer	wicket-modelfactory-parent	0.9.7		N/A
org.wicketeer	wicket-modelfactory-parent	0.9.8		N/A
org.wicketeer	wicket-modelfactory-parent	0.9.9		N/A
org.wildfly.swarm	topology-consul-modules	1.0.0.Alpha7		24e8894344161df4c45cc513bd6959d23615f9e0
org.wildfly.swarm	topology-consul-modules	1.0.0.Alpha8		a850ef658b1980aca34fc5b4f0370267d6e097ea
org.wildfly.swarm	topology-consul-modules	1.0.0.Beta1		a15b216fc1bcccfbe0afd6a9d2ac2da8bba2f03d
org.wildfly.swarm	topology-consul-modules	1.0.0.Beta2		4b2199c6cc7a443683092405b0d4d94f3a29423c
org.wildfly.swarm	topology-consul-modules	1.0.0.CR1		c7c4e9dcdfd7a848f94d4a51a8be98f704cf7dd8
org.wildfly.swarm	topology-consul-modules	1.0.0.CR2		571d6ead294df450174bf4eb2257f2eeeaff027b
org.wildfly.swarm	topology-consul-modules	1.0.0.Final		53e3e9d8657478b361de3f378c6a8a502a18fc91
org.wildfly.swarm	topology-consul-modules	1.0.1.Final		862942775e6781f3861fb21ba07e82e35f4da33a
org.wildfly.swarm	wildfly-swarm-mail	1.0.0.Alpha4		693e7cddaf80e0708458139a49cdb3d14e56304c
org.wildfly.swarm	wildfly-swarm-mail	1.0.0.Alpha5		fe2add676e4c95aae781fabbeaed7508d27b9ac3
org.xipki	ocsp-server-netty	4.0.0		8037721abe0f3e8e34cfaf6fda4d056cf301b888
org.znerd	confluence-client	0.0.1		ab43ec9a1b93e766ae196c86131f2dd674c0b223
org.znerd	confluence-client	0.0.2		0099a3b97b352e9c3698e35976e6f429df42e950
org.znerd	confluence-client	0.0.3		1f5a5a8ddd15ede641c8e3a65d00d511cc652b63
org.znerd	confluence-client	0.0.4		42c84e70f58b10d1978ae487278a40f927fb7f2d
org.znerd	confluence-client	0.0.5		c62c73013335a83f8cdc9328dd51a25923866ff6
software.amazon.awssdk	b2bi	2.21.31		34c0b1e39cab22625e198375454d99819c6d6262
software.amazon.awssdk	b2bi	2.21.32		9fcee945934a3e0f64985c8e28a375ebe1ee9f13
software.amazon.awssdk	b2bi	2.21.33		390393b0cf2353af49d5cf580745354007722e3b
software.amazon.awssdk	b2bi	2.21.34		a11d0f7d804c7eeb8c439d931f31b5191bbd658b
software.amazon.awssdk	b2bi	2.21.35		d9255e9db101f487d68aca704b06b3eff108a14b
software.amazon.awssdk	b2bi	2.21.36		e1a0e2591af983521f324b70198a3d54aedf92d7
software.amazon.awssdk	b2bi	2.21.37		b1f7a0373358cf782d5475af5e22c982a87fafd6
software.amazon.awssdk	b2bi	2.21.38		e317b7fa58c67ffc07f7a1e15a919873a4fc335b
software.amazon.awssdk	b2bi	2.21.39		72a9d76f28f78305ce4034049b27b76396748174
software.amazon.awssdk	b2bi	2.21.40		1e1373d1876307001dee968053304776f85d01b5
software.amazon.awssdk	b2bi	2.21.41		b8e04ed4fd399c58e1216c95098d153157506615
software.amazon.awssdk	b2bi	2.21.42		6acdd3290b047df9d893f9354cc0cc61a25347e8
software.amazon.awssdk	b2bi	2.21.43		f3c08beb8dd01e061b984ce53a30110865c6a236
software.amazon.awssdk	b2bi	2.21.44		56fa330b3e9832228af235510b67b95b969790bd
software.amazon.awssdk	b2bi	2.21.45		d1c6f950e9f7caf1910deca7d0fc0d1dd25a4c47
software.amazon.awssdk	b2bi	2.21.46		2f5095b3af77bc09c52ef441c21511fb0217e043
software.amazon.awssdk	b2bi	2.22.0		0e8b092a0e497b361c762b686d5d092ff10028fe
software.amazon.awssdk	b2bi	2.22.1		de2b786f1bb07bd043dabc83d8fdc00a4bf1a326
software.amazon.awssdk	b2bi	2.22.10		e746062162cb7f6dc119022bda48954a5358626e
software.amazon.awssdk	b2bi	2.22.11		b87e51536333b073d4ad58aeb3a13caf480fb8e0
software.amazon.awssdk	b2bi	2.22.12		f6643a8dc8649270ff62d20c7264b00d3289e86a
software.amazon.awssdk	b2bi	2.22.13		68802f7b4b90d0d2ae4915c85408b78d074f2621
software.amazon.awssdk	b2bi	2.22.2		273ba090c7d1efc3530017e1b7b327cf6bfe3d0f
software.amazon.awssdk	b2bi	2.22.3		fe21607f59ddac1b0c339ea017ddb400326b559c
software.amazon.awssdk	b2bi	2.22.4		002c8994c8ce5568aaaebd497b4c9014c136ee0f
software.amazon.awssdk	b2bi	2.22.5		aa02fbee761ea82f2cbc4a5cda53c30fd46c216f
software.amazon.awssdk	b2bi	2.22.6		3e502a18ed9c967752930a46befce43b665d4297
software.amazon.awssdk	b2bi	2.22.7		29fcb92ffc8d1edc80d28263255022be78a1a32d
software.amazon.awssdk	b2bi	2.22.8		71f59144c0c09875e5c966ec833445e52adcdf48
software.amazon.awssdk	b2bi	2.22.9		f108e9d87108a36a38dea8ac8188bbd2352383e3
software.amazon.awssdk	b2bi	2.23.0		2becbaae004f028c16ab1cb52d1d3b463bd5f183
software.amazon.awssdk	b2bi	2.23.1		c00398d9f3ac0d99dd656b65b3a959525df06f86
software.amazon.awssdk	b2bi	2.23.10		932dab0bbd5072ad8d16df9c82a556ab87f37ebf
software.amazon.awssdk	b2bi	2.23.11		84c4fd624f1e2f1f425df23ef8cf8a85c864e712
software.amazon.awssdk	b2bi	2.23.12		b5bf53270877eec593295c849b4bad64d3effc40
software.amazon.awssdk	b2bi	2.23.13		e53b486cda25be04e1ba59ff1fdcd0c9a32bcc76
software.amazon.awssdk	b2bi	2.23.14		ccee495b0ee36bac53288c8554a6b1c10f4efb81
software.amazon.awssdk	b2bi	2.23.15		be0854c8bd9e0224004b7da07abf9e4404e9e7bd
software.amazon.awssdk	b2bi	2.23.16		cccc6107518744f3b719d7e9297bda057e6b066e
software.amazon.awssdk	b2bi	2.23.17		58eea689f429dedb5d07629a3c2572942bd5ad2a
software.amazon.awssdk	b2bi	2.23.18		dcd589753d4025135e8352a8c298ba30d1e4fe66
software.amazon.awssdk	b2bi	2.23.19		c2c2c56c3d272c63846dde2b774b2732fa71a843
software.amazon.awssdk	b2bi	2.23.2		1323092e87a04b147d7659d459fc64855d9bca7e
software.amazon.awssdk	b2bi	2.23.20		6150c4604b86b3a5eb8996550631fbf0883820f3
software.amazon.awssdk	b2bi	2.23.21		f757730eb7cd357d58a817be62d6c99d70dac542
software.amazon.awssdk	b2bi	2.23.3		5fa96aa476b959e70774c62e9a8a80e9c887ddd9
software.amazon.awssdk	b2bi	2.23.4		cbf2b16adeb16fe6155240297ed61d32c8a81c89
software.amazon.awssdk	b2bi	2.23.5		afb91ed6df4c33e643f9eb3f516e5f699abbe5e0
software.amazon.awssdk	b2bi	2.23.6		9bad4a217d7a01e721a3a067139a3e62941a8f7e
software.amazon.awssdk	b2bi	2.23.7		838ccd422c9701b8403b77248b50478d66141b52
software.amazon.awssdk	b2bi	2.23.8		f49d2e2969a80c91837c38e7750922704bcedcca
software.amazon.awssdk	b2bi	2.23.9		90dc3eec2adb516c90a73454126d14f92f379c9e
software.amazon.awssdk	b2bi	2.24.0		bae2cf25b06a187ae08cf9ed8ba19b9e4e6b558b
software.amazon.awssdk	b2bi	2.24.1		003fdd2bb912bb6eab2ff014577a7ccac229d634
software.amazon.awssdk	b2bi	2.24.10		669c47c9947fa3424dcc2cfa590b5aefdb3db0c2
software.amazon.awssdk	b2bi	2.24.11		a40ba21b52a43e187112d97fe42538c1bc0ea79f
software.amazon.awssdk	b2bi	2.24.12		5dfb7d8cd6fca7f73de98a9c990a97ac1cef1cb3
software.amazon.awssdk	b2bi	2.24.13		023a743bf7c40bb5039adfafb28bbb9da0eba7c9
software.amazon.awssdk	b2bi	2.24.2		adb6313547afddb5a002ca2edfc926b1db92406b
software.amazon.awssdk	b2bi	2.24.3		c2efd31bf41a5fd0e7f6b0b7ba7b27ca04eeecc9
software.amazon.awssdk	b2bi	2.24.4		5036b847ae97685f86a0ea8f9f175065b99d300f
software.amazon.awssdk	b2bi	2.24.5		1050860c918da09c622de946d504079f0f83040b
software.amazon.awssdk	b2bi	2.24.6		7e98c43bc51f44097506d0f42ebcbbf060d35dc4
software.amazon.awssdk	b2bi	2.24.7		7ae9d960887ec38e13edcd3d40889c569e2844f3
software.amazon.awssdk	b2bi	2.24.8		3e7d5d6a5af5d0466a37ec8e2c1fff95373e2b61
software.amazon.awssdk	b2bi	2.24.9		68ff11a007b701997e369c18eba017be21a7f7dd
software.amazon.awssdk	b2bi	2.25.0		c8410289b8be61a21c271cd2803db22ea3c5aac6
software.amazon.awssdk	b2bi	2.25.1		ae858add04404636471306ecb5393afe1c0cb920
software.amazon.awssdk	b2bi	2.25.10		8ec6a9985907553e426dde78ccb9c3c106dd5685
software.amazon.awssdk	b2bi	2.25.11		2afd12c8376c5609ee3f7154a1abac9cd5bd9da4
software.amazon.awssdk	b2bi	2.25.12		be69f6643e4168464a80095a789446780dddc180
software.amazon.awssdk	b2bi	2.25.13		37b5bff441fecba8641fb699b298a01fbbb74848
software.amazon.awssdk	b2bi	2.25.14		e51a080df2ea221dd9edf8951840acfbd8a4e0a0
software.amazon.awssdk	b2bi	2.25.15		e2ecf10e81ccb099153efc651dd2b530808d82c2
software.amazon.awssdk	b2bi	2.25.16		7169238a7a75db23c152c2a30fbe7849ddcf5fec
software.amazon.awssdk	b2bi	2.25.17		7a165938284a951f1f82059f3b3a728d8c8e418c
software.amazon.awssdk	b2bi	2.25.18		144c79b003d02bf0dce0d9437b1285847acc0a5d
software.amazon.awssdk	b2bi	2.25.19		d7cf283caa71a0bfa57cd7e7e15e09cc753da706
software.amazon.awssdk	b2bi	2.25.2		f17770a2999f2596023da3098b543f32868c0cf1
software.amazon.awssdk	b2bi	2.25.20		6293f3b095aeff01ea7f95cc659799d5ffbc03f2
software.amazon.awssdk	b2bi	2.25.21		67303996524b3a230810a0a9e546b78e478294e6
software.amazon.awssdk	b2bi	2.25.22		dfeef2fa7c1b1d0066d9a965cdf1cd4e9909445d
software.amazon.awssdk	b2bi	2.25.23		6db5d8079b7549582980b2df6404295129ac85a9
software.amazon.awssdk	b2bi	2.25.24		97122a7b14f901adcc0b11e6b6072e16393d3253
software.amazon.awssdk	b2bi	2.25.25		8342cf1a184f23ddbce40ce673227c39abf55b69
software.amazon.awssdk	b2bi	2.25.26		ec5d7d7855d1c0afe586b1186a1736591ce09124
software.amazon.awssdk	b2bi	2.25.27		74d2b9844f9177a3b8966882b4b2ff17ad5b6759
software.amazon.awssdk	b2bi	2.25.28		5247293613650ebfd7ae3c8614f1291348d3afd6
software.amazon.awssdk	b2bi	2.25.29		81a0401642f1b0170466473aead0c7a912de8ea7
software.amazon.awssdk	b2bi	2.25.3		9e083591fd3ac8c56becf303721de54efc584e1e
software.amazon.awssdk	b2bi	2.25.30		9dce8c07eb74307a8f3383cfe04e0ae2776dc11b
software.amazon.awssdk	b2bi	2.25.31		83e1e850472aee76768e29292e2e302f63ed1408
software.amazon.awssdk	b2bi	2.25.32		d758219869a8cb1a052b431ebb9f2d9a0d61be98
software.amazon.awssdk	b2bi	2.25.33		3db434cf2fa82b2c31b9d28e389ea34321209a7e
software.amazon.awssdk	b2bi	2.25.34		62fd1943f3a110777485a8ef651cc77342ebb9f5
software.amazon.awssdk	b2bi	2.25.35		31bb2df8b0f35b4a4eb97360c42fc6037f06b96d
software.amazon.awssdk	b2bi	2.25.36		73d4444de3b7ca9898133e60b538ce8321e5ccbd
software.amazon.awssdk	b2bi	2.25.37		16118f08a20daf0aa936d0b2c6dca8eb1cd10aca
software.amazon.awssdk	b2bi	2.25.38		be05d8cbe4d159031bf2c3069c74a9f6b8b3ec15
software.amazon.awssdk	b2bi	2.25.39		283ab437cf318826624049af656825e91893f971
software.amazon.awssdk	b2bi	2.25.4		0b5413b2356339a38720598af3550d2f632514ad
software.amazon.awssdk	b2bi	2.25.40		0b62b5d7c7fe1684e7181ba8fe34bf6eb2b7f92e
software.amazon.awssdk	b2bi	2.25.41		7a01d252ef0588df18b5a2c3c410e2c53a418861
software.amazon.awssdk	b2bi	2.25.42		3cbe3a2358d6633b4b297a337220ebd536d6a277
software.amazon.awssdk	b2bi	2.25.43		446be0b4cb05bf1417df8eeebfbeaffe8736203f
software.amazon.awssdk	b2bi	2.25.44		7733f99fe05d1df8c828bf7ac680547b40e3ceeb
software.amazon.awssdk	b2bi	2.25.45		17f202b74eebdf18c4d4502dc4445d7cf67b977f
software.amazon.awssdk	b2bi	2.25.46		59633801070a46d20bbace7b8d4ca51df420b649
software.amazon.awssdk	b2bi	2.25.47		159db3639a7aa8204c239493a4be7381b6300b20
software.amazon.awssdk	b2bi	2.25.48		3bc9e118907692725036223780c8bb10043678c2
software.amazon.awssdk	b2bi	2.25.49		95df2ec42cca0001f26ee97c3417abf67e3e9e81
software.amazon.awssdk	b2bi	2.25.5		23d39364902ee8fa77781a0260633fffc892e850
software.amazon.awssdk	b2bi	2.25.50		13be01541eb103967673fa6564a81b48c233e9ca
software.amazon.awssdk	b2bi	2.25.51		c4212d1dd0f80e684a4f9d986de2321741874470
software.amazon.awssdk	b2bi	2.25.52		02dc36d354f9323053aab816ddd8db7ef86b8231
software.amazon.awssdk	b2bi	2.25.53		df92391a4b5bce956e0f94c6e03a221c74004718
software.amazon.awssdk	b2bi	2.25.54		28e626c916cc6aa6be73392114dbbc25e539a70f
software.amazon.awssdk	b2bi	2.25.55		a006feaa231a3bddc9839c7b007fca2e1635f56e
software.amazon.awssdk	b2bi	2.25.56		f0f89559d22c00e7c0c05fe1b62bb35bf8daf7f8
software.amazon.awssdk	b2bi	2.25.57		58b286e209e4bbb2c6e05da3d29a9fb1349e06f1
software.amazon.awssdk	b2bi	2.25.58		c36bcb2f3c7cd81ec69fd01f948044fdd9e37aca
software.amazon.awssdk	b2bi	2.25.59		43bdcee68a109e948ba8809952ada91df579a4e5
software.amazon.awssdk	b2bi	2.25.6		65852816e63153a6f5a530f716ebddf379543cf8
software.amazon.awssdk	b2bi	2.25.60		cfca2a359287a651e77a43a6e06f1e80ead138cc
software.amazon.awssdk	b2bi	2.25.61		9c3f516aaed51c7ddc8c5a6a97f23fe71f138f69
software.amazon.awssdk	b2bi	2.25.62		79432e80513b4134634254a238cd711f0b9e01cb
software.amazon.awssdk	b2bi	2.25.63		62d76dab7ac54c76f4249c7115b1422c3dc41772
software.amazon.awssdk	b2bi	2.25.64		0943b2d88096e9c096c081162c4179bba0a50a94
software.amazon.awssdk	b2bi	2.25.65		f359980340162434ff0e530ef1aa5c2d8e1f23c3
software.amazon.awssdk	b2bi	2.25.66		bda5814cb0eb7ac74f22c67995bd21afc339976f
software.amazon.awssdk	b2bi	2.25.67		bdea8ed8854142fa7249de2d9037acbf561cafef
software.amazon.awssdk	b2bi	2.25.68		4effa4437c6d8da5d7c47fc1db4616166c0a9638
software.amazon.awssdk	b2bi	2.25.69		86a9d724a53634d8c2c0a61a68b6d8026d55ecba
software.amazon.awssdk	b2bi	2.25.7		7e53ae61a3c288d9f220941696393e0919ae7a06
software.amazon.awssdk	b2bi	2.25.70		f82c7839f8322f07e617c98f2cc516ce7bc86d94
software.amazon.awssdk	b2bi	2.25.8		7246bacbefe16325300fad9a04176ca38fadf91c
software.amazon.awssdk	b2bi	2.25.9		f03b7e55722d1322ed0003e423b7b25ca7d788f0
software.amazon.awssdk	b2bi	2.26.0		33db7c72f2a87adc6cab336335fff15f0cb2b441
software.amazon.awssdk	b2bi	2.26.1		b52001199c921b5a5a4c9c37f4c85495d2db5e62
software.amazon.awssdk	b2bi	2.26.10		634511f33fe1d7f69cead58bdec2cca0691a6bd7
software.amazon.awssdk	b2bi	2.26.11		4691b13eb7a92a4c612b3c401c18ca1d3d1fadaa
software.amazon.awssdk	b2bi	2.26.12		c73de11413132bee86dfbf0f9468bfa8f157f842
software.amazon.awssdk	b2bi	2.26.13		34a38d55ffc58bea3b912feb227e77da085f80a6
software.amazon.awssdk	b2bi	2.26.14		0a5c3514cf751541b3490b41ed6583897744c08b
software.amazon.awssdk	b2bi	2.26.15		a3f48234aa68e0589024fa97fb76bd0fb5af43f6
software.amazon.awssdk	b2bi	2.26.16		63bfffc94772a8a42c92168745c38bd16cd2d2a6
software.amazon.awssdk	b2bi	2.26.17		815ea92276569a1e08b5f302efdcf0aa88e29cbf
software.amazon.awssdk	b2bi	2.26.18		546ca3f229a1499a8bdfa8a618c42a41775e0efe
software.amazon.awssdk	b2bi	2.26.19		cf5881b4549404fe249d52671da048fa0c3c1d3a
software.amazon.awssdk	b2bi	2.26.2		5133b8a8b9048dbf683ce5a1f4b3bf9493aa0292
software.amazon.awssdk	b2bi	2.26.20		de2c9bf86a9c1375df7c886cd91d0f90a735dda5
software.amazon.awssdk	b2bi	2.26.21		011678271f685f8bc971a99d1bb34151e34c4d1e
software.amazon.awssdk	b2bi	2.26.22		5655d55744cb81db857b12b7bafe57fe0484c792
software.amazon.awssdk	b2bi	2.26.23		7a20d3ba56c17e47ee678f38fec01c94ecf75ff4
software.amazon.awssdk	b2bi	2.26.24		1ecca6385bbd1715ef602fb039df81402bde85df
software.amazon.awssdk	b2bi	2.26.25		c2afac304bc458ca08829493383a903225c29816
software.amazon.awssdk	b2bi	2.26.26		78fe5c1cb5b2ee1dde1b7eaabd40789b4893bc00
software.amazon.awssdk	b2bi	2.26.27		911cc7f572abbd98ffccfc3a6ddf32bcc4002bfa
software.amazon.awssdk	b2bi	2.26.28		83f8557332ab2ed3a5c65b6779887e997d7adbb9
software.amazon.awssdk	b2bi	2.26.29		df231f5a7cc1a159c68843cb3dd541519e02fc3a
software.amazon.awssdk	b2bi	2.26.3		aea3086051f768d8b5d8f00464abd31d3f29303c
software.amazon.awssdk	b2bi	2.26.30		47b7ba68c5b7bc8dc8432169bb629b83d680a840
software.amazon.awssdk	b2bi	2.26.31		8252cdfc05324ee2819dd5f17a3d74325f2688a5
software.amazon.awssdk	b2bi	2.26.4		1f27bf1387edd7887a02faf1f446ad717ab620bb
software.amazon.awssdk	b2bi	2.26.5		cffc6a2c6f11288cb3e8b5d7f97f61fe4c03e48b
software.amazon.awssdk	b2bi	2.26.6		918266d3d7770a808e9092bc2571729d1f6fc867
software.amazon.awssdk	b2bi	2.26.7		f908847dfe36035db6cd3184733d41898be2d57a
software.amazon.awssdk	b2bi	2.26.8		e88445746d402ef30db02cad092b09a1916a3737
software.amazon.awssdk	b2bi	2.26.9		d22206f3443e32f89de83991811958799b1f2e3c
software.amazon.awssdk	b2bi	2.27.0		e6d56aba221c87f6839653bf6e6cee791c055d51
software.amazon.awssdk	b2bi	2.27.1		b3bdaf7002027aaa6512f885c7c562f041dbf944
software.amazon.awssdk	b2bi	2.27.10		a8fe60a4ef16ba358226a2ab4861890a90e86441
software.amazon.awssdk	b2bi	2.27.11		0ca05a5608da995f03f31797bab779a36e24b45b
software.amazon.awssdk	b2bi	2.27.12		6abc56324524bbfc7354dbd89e79d5e21eed3efe
software.amazon.awssdk	b2bi	2.27.13		d13cde157a84185518d9e496047f178d9399d024
software.amazon.awssdk	b2bi	2.27.14		09c29690182f8b609e84e078a07dd13a34e79c26
software.amazon.awssdk	b2bi	2.27.15		ea0f149c70a8b54858baec78c628e064d0bdaf9a
software.amazon.awssdk	b2bi	2.27.16		9d682712a0203a96c630113450616ed29a85ed1d
software.amazon.awssdk	b2bi	2.27.17		afb03d82edf018c4da5d8ca875ce457446838561
software.amazon.awssdk	b2bi	2.27.18		54ceb8a60f171f7c92c1a30ad864b187631bb251
software.amazon.awssdk	b2bi	2.27.19		b841eebfc8c23600b8a6f01facee08efff443b5d
software.amazon.awssdk	b2bi	2.27.2		0653dff03b6650759d253767ed66b20c99b07e1f
software.amazon.awssdk	b2bi	2.27.20		75eed94203f74d3849aaf7bbfdf262a22aca5b1e
software.amazon.awssdk	b2bi	2.27.21		6e5ca281d3d9416a7a2caea3f9292b3c79433f23
software.amazon.awssdk	b2bi	2.27.22		613a0e5bad52a5e93cbc9caced9b7818326af09b
software.amazon.awssdk	b2bi	2.27.23		53b444a47e8906ec85470e3734fb5f12f04f06c3
software.amazon.awssdk	b2bi	2.27.24		5db3dabda42616a5bced38b6263354e3ba537871
software.amazon.awssdk	b2bi	2.27.3		3335b9cf305789a0ff3c82406745b77257983dc8
software.amazon.awssdk	b2bi	2.27.4		735727e4bd8e1fd32030c4cefebd514c6d0c61e7
software.amazon.awssdk	b2bi	2.27.5		9a5b433353afbd98d16c1e852e4d2b04671103bb
software.amazon.awssdk	b2bi	2.27.6		2b40d430d94c25458e2929b30140f0899cdcfb11
software.amazon.awssdk	b2bi	2.27.7		6b5dcb0ef76beb276b30ac1dd0186ba0fc3a1d67
software.amazon.awssdk	b2bi	2.27.8		29866af2f0eab97034d82f0b7a1f42fae0b8db67
software.amazon.awssdk	b2bi	2.27.9		20c344a55aa02a2e3d33d65e6c4aff42e7efb290
software.amazon.awssdk	b2bi	2.28.0		d7aa5507bee413a41c87dc2c7c51ac4734d8868f
software.amazon.awssdk	b2bi	2.28.1		a6227bed01b98fcaa3db459f40127619f60ccc17
software.amazon.awssdk	b2bi	2.28.10		0a412ecdd0a2837a06694eed6afa32f8af7be75d
software.amazon.awssdk	b2bi	2.28.11		813fa83dc270afdd91de4c97925513d40c1a5a1c
software.amazon.awssdk	b2bi	2.28.12		7a2174d5a974a411e99367224fc460f16f324a14
software.amazon.awssdk	b2bi	2.28.13		f9e34f9a8d39f380dee8987acb319c4fb0988790
software.amazon.awssdk	b2bi	2.28.14		1bf1a2fe1c5e0908508ce1aad75afa6d5c44de8e
software.amazon.awssdk	b2bi	2.28.15		fd8a9708434170204c12257fb863a90db7e32b56
software.amazon.awssdk	b2bi	2.28.16		0c042d2f7ff4b7e66fc6f2c0e30e736dfdaef9f9
software.amazon.awssdk	b2bi	2.28.17		7aa8b5fed30f2d8ac366c9f61e26e7facd1f2257
software.amazon.awssdk	b2bi	2.28.18		a9df5512c28b1ba24e995221184ff55b8b50bca3
software.amazon.awssdk	b2bi	2.28.19		af75b8e81ffc09f9b3b368b372a32a51769ff879
software.amazon.awssdk	b2bi	2.28.2		30cce8ec08b2ee4a24d89c401544c940ec13fdf9
software.amazon.awssdk	b2bi	2.28.20		7d2b8dc260b2aa2697c905c642f12cf85b61a60b
software.amazon.awssdk	b2bi	2.28.21		d035173695ee3ae3823584f1e5a844214adc2708
software.amazon.awssdk	b2bi	2.28.22		83790ca6abb9dcf3a807adc711da4db9cfb1e2b5
software.amazon.awssdk	b2bi	2.28.23		d79cba0d1f9bdd5d3cee4cf6710f4d1953fb3b12
software.amazon.awssdk	b2bi	2.28.24		b33719b0a8fb3dd8a386569f54eda83fa1b13b86
software.amazon.awssdk	b2bi	2.28.25		dc950fe1274a4f0ae8aa0b783abf3984f1453698
software.amazon.awssdk	b2bi	2.28.26		db2750158de2bd7e7937226127cf494a1f417b61
software.amazon.awssdk	b2bi	2.28.27		e0c6d3df27275017b38152a121056fc52ebbdf31
software.amazon.awssdk	b2bi	2.28.28		249eafc55d23fcdc9b7132cbe11262674af38eee
software.amazon.awssdk	b2bi	2.28.29		8168430709fef0f672cdd43d388ed53f1ce945d4
software.amazon.awssdk	b2bi	2.28.3		0bb27d5d0ef65d9f6d0be52095698723303be940
software.amazon.awssdk	b2bi	2.28.4		1221c7336f4be4b26fb59c372e1926b94f2118e1
software.amazon.awssdk	b2bi	2.28.5		07c69b0df320838d9d47bd64a6d53f70f2c0f201
software.amazon.awssdk	b2bi	2.28.6		6ba57f34b5be0553eacf7fc3623bbe04838d7bbd
software.amazon.awssdk	b2bi	2.28.7		1029d71a9e25c2982d0dc1c63ef6aa28379605b7
software.amazon.awssdk	b2bi	2.28.8		dba19fd94084dfeca9a337d56324210db2207337
software.amazon.awssdk	b2bi	2.28.9		1efcfcb93bf9f2db0e3f46bebd75324ccf0801d4
software.amazon.awssdk	b2bi	2.29.0		995e064e9044d3250fb567bd7c9e1a4b9b238588
software.amazon.awssdk	b2bi	2.29.1		dcc15fe5b006a518aa1cbaf929fe540424e00cc1
software.amazon.awssdk	b2bi	2.29.10		7bcbabeed09290b8a7f3014df7bf2f3cf9a72c1a
software.amazon.awssdk	b2bi	2.29.11		a91f0258f25c86c0851d4182721e610686dcf1b1
software.amazon.awssdk	b2bi	2.29.12		2b640a48591c1a36c5dbf430666e35b538c2ef89
software.amazon.awssdk	b2bi	2.29.13		6c03bfe0ea04e9cbc5d7624525074a5adcbb8d43
software.amazon.awssdk	b2bi	2.29.14		3da5cb4b3fb2936720c291cab69a7e2306af0673
software.amazon.awssdk	b2bi	2.29.15		6299026b2928fbeafcd8c4364bab049cabf6f8db
software.amazon.awssdk	b2bi	2.29.16		84c82c0357586408bcc66786746cfd643b3e6a98
software.amazon.awssdk	b2bi	2.29.17		87c36c5fe837ffe7114541277d523443de779e7e
software.amazon.awssdk	b2bi	2.29.18		c02be921c869fbd38677e1895bd4f94ae39d41e6
software.amazon.awssdk	b2bi	2.29.19		ba012f4d57e07b85fa03a72baa449ec2038cf35f
software.amazon.awssdk	b2bi	2.29.2		06d3cc2b2f821637f2b1590ea49547518d820b7f
software.amazon.awssdk	b2bi	2.29.20		e3a4a2c14963b1457209a151191890d25f75a374
software.amazon.awssdk	b2bi	2.29.21		d969e439910f4370ac0d4f8e8d408168869cc017
