cn.bingoogolapple	bga-okvolley	1.0.0		N/A
io.dropwizard	dropwizard-jetty	2.1.7		20c178ff88f5435765718639f65260aa27af7043
io.dropwizard	dropwizard-jetty	2.1.8		35b1e1310eca6b7c20a06aa45fca3e3c26d205c2
io.dropwizard	dropwizard-jetty	2.1.9		101b542f1dde9583f75bbf247e691a986cb5c6ff
io.dropwizard	dropwizard-jetty	3.0.0		ff4c76f3d366719ac89063b37de5559d05cc41ce
io.dropwizard	dropwizard-jetty	3.0.0-beta.1		e40eee3ef4c6093494c91cab03e812a5b53469c3
io.dropwizard	dropwizard-jetty	3.0.0-beta.2		2ecec96eebcf4291cda980c4bdaf1b43b8164adc
io.dropwizard	dropwizard-jetty	3.0.0-beta.3		d458f0fbe3b9a770f128af6d57187d77be219cb8
io.dropwizard	dropwizard-jetty	3.0.0-beta.4		899aa53750ea568d11d1f51faca0b1a2517af04d
io.dropwizard	dropwizard-jetty	3.0.0-beta.5		69c6646e4b4f12931fe929a94658abb019ad1610
io.dropwizard	dropwizard-jetty	3.0.1		65784b7c2e6d52fa7e7d53d782707b324a73cbfa
io.dropwizard	dropwizard-jetty	3.0.10		7a224ed23d4d1c311adacf9f89fd3a6783fc9e8f
io.dropwizard	dropwizard-jetty	3.0.11		f900b874f759e1f42ae6d60e4a41a559c40184f6
io.dropwizard	dropwizard-jetty	3.0.12		c78117ca5fff326c60c45e69937de43e269ee9c4
io.dropwizard	dropwizard-jetty	3.0.13		781c830740fac4950f917da48bd22f96034b2624
io.dropwizard	dropwizard-jetty	3.0.2		37289a9e59d124fa82728841e153a746c3c447ad
io.dropwizard	dropwizard-jetty	3.0.3		8ee66ce83e045cbf270db2a965da19716e34bc18
io.dropwizard	dropwizard-jetty	3.0.4		53c3ed104d5812e94d2bd76c21e9cf6be874c22f
io.dropwizard	dropwizard-jetty	3.0.5		c320855b3d9bcf278beb206452de33fdce6a19fb
io.dropwizard	dropwizard-jetty	3.0.6		84db113ebf365f9a42c690d426196de4acd5d626
io.dropwizard	dropwizard-jetty	3.0.7		89c6b39e646f90e3207e99e78fb610319dbdba2d
io.dropwizard	dropwizard-jetty	3.0.8		c6c112cf72897fcc8516e484511e454e6c565413
io.dropwizard	dropwizard-jetty	3.0.9		98977b3698fd788500b01483f3cd0e998c1d32c1
io.dropwizard	dropwizard-jetty	4.0.0		bd63df20781d80c54bf517b00ccb5ee4eb2e5302
io.dropwizard	dropwizard-jetty	4.0.0-beta.1		e7bcc1b5b2849ea1995694ccb3b412b0df9b76d6
io.dropwizard	dropwizard-jetty	4.0.0-beta.2		2c5883fcde80a4d057fcd4c3e22171377e35fed6
io.dropwizard	dropwizard-jetty	4.0.0-beta.3		89787c93f1ae58c600578392b046fa1358bcdc6d
io.dropwizard	dropwizard-jetty	4.0.0-beta.4		a1095fe2d8044124bd39ed28bd6ac90f58e87ca8
io.dropwizard	dropwizard-jetty	4.0.1		dbeab786aad867cb8db72a74b32004b8e63693e7
io.dropwizard	dropwizard-jetty	4.0.10		40570736d8cff2d4c9b38cab6395cc3b639000b2
io.dropwizard	dropwizard-jetty	4.0.11		05a1edd15f69562d0e5b5a8697a226677352add7
io.dropwizard	dropwizard-jetty	4.0.12		17723f18ae141e2b0342f29a67788e687381a103
io.dropwizard	dropwizard-jetty	4.0.13		b2366782048472224b996ccc7f5161a53d399b15
io.dropwizard	dropwizard-jetty	4.0.2		694abc4ce6857b131a0cb5d38406111162a95114
io.dropwizard	dropwizard-jetty	4.0.3		3874b3616c59fac4f5fcae643e33d5cc43fb9a8c
io.dropwizard	dropwizard-jetty	4.0.4		dbb356745e8f36adb81edf749ef6c3fcbdce644f
io.dropwizard	dropwizard-jetty	4.0.5		642944c8b6bd082194d63e724a22dac0d93932d8
io.dropwizard	dropwizard-jetty	4.0.6		f5d0499ddce6dfc4a8b7c6de07621cb32bcdb8b8
io.dropwizard	dropwizard-jetty	4.0.7		895787fadc04a109f55b06f6a8252a5dd6b8ff2e
io.dropwizard	dropwizard-jetty	4.0.8		2f1185e29a382d70921f0667595dc49cca150d5c
io.dropwizard	dropwizard-jetty	4.0.9		47abbf1fc330131bc04f34cdb9ec9505d5f0b1a1
io.dropwizard	dropwizard-jetty	5.0.0-alpha.1		b919b78a581262e7a1e0d6c888bc464e15329bb7
io.dropwizard	dropwizard-jetty	5.0.0-alpha.2		20a51166581ba17a71905b913aa3df7e63c24d65
io.dropwizard	dropwizard-jetty	5.0.0-alpha.3		16128d273e7fcbc79dfb1be8e0c2bcd004ac2dba
io.dropwizard	dropwizard-jetty	5.0.0-alpha.4		1933007b408eac76bd41f53459dceea9fb2168e1
io.dropwizard	dropwizard-jetty	5.0.0-alpha.5		198d1532adbeaa9569c8f25fd1cc8a38cedbba4d
io.dropwizard	dropwizard-jetty	5.0.0-rc.1		2a0c027f241a4b12e072f119122b209a3d5c193a
io.dropwizard	dropwizard-jetty	5.0.0-rc.2		7bad9b83f20fd61c7d7cd5995e24a7be61a3a074
io.gitee.rocksdev	security-sdk-database-field	1.0.0		9139ebe1594c7e6f6cf4245f8bb22bdf05612b39
io.gitee.rocksdev	security-sdk-database-field	1.0.1		75c28d0d1583b4f283749c10751190a5f2f934e3
io.github.asharapov.logtrace	logtrace-parent	0.8.0		N/A
io.github.asharapov.logtrace	logtrace-parent	0.8.1		N/A
io.github.jeqo.kafka	kafka-streams-rest-armeria	0.1.10		580258c4b6ff902f82143e212ecc90322dcaf77f
io.github.jeqo.kafka	kafka-streams-rest-armeria	0.1.15-RC2		f44df0fb6ba2b8b3daa2828572eb3b399ff3f1d0
io.github.jeqo.kafka	kafka-streams-rest-armeria	0.1.16-RC1		3965c5fa03dca0a792670218e6712974502d3eff
io.github.jeqo.kafka	kafka-streams-rest-armeria	0.1.17		ab6c1fdf99d38ea2ddd9cb09c0fafe145cb56e56
io.github.llmagentbuilder	core	0.0.10		473867cc2c94493a29a00177a9476246a3807151
io.github.llmagentbuilder	core	0.1.0		4f7f8344b593ca8dc09ea4a4f3424db951fc0713
io.github.llmagentbuilder	core	0.1.1		56dfef6bb6a842d28a00d569e01fb8e4fd5dcf17
io.github.llmagentbuilder	core	0.1.2		ff737224c8671cb6aadc83e1ba2bf4c10007ff38
io.github.llmagentbuilder	core	0.1.3		7dc034c5fd9941fb8b2018a8a43f9b35543d5a08
io.github.llmagentbuilder	core	0.2.0		a2b6163a15c914d7907e0d6209567d42e5576768
io.github.llmagentbuilder	core	0.2.1		3e6e31fa8edcd43c578dc18ab34a9339408bfe3f
io.github.llmagentbuilder	core	0.3.0		d68b11bd4827bea1a4ba244a6b14051514af50ab
io.github.llmagentbuilder	core	0.3.1		c7073e2014da689eb8881f23c025ae937bfb8f07
io.github.llmagentbuilder	core	0.3.3		a4e964b4d039945b9d0d13579cbeaa3ff48dfc2b
io.github.llmagentbuilder	core	0.3.4		26839f401946e70c48326809f8aa172198773011
io.github.llmagentbuilder	core	0.4.0		bf10f744114a329f737952d63911782324a62504
io.github.llmagentbuilder	core	0.4.1		52e4361e4de14d0d1d8240388e9a0b83eae2cdd7
io.github.llmagentbuilder	core	0.4.2		26d0aa55ab4a4a3046a3af11449c8e830837d36c
io.github.llmagentbuilder	core	0.4.3		928c95de66ece03dbf21591d907a1992b9c4dc21
io.github.seniortesting	sparrow-kube	1.0.3		473b02075b184ffd0ffd52521ffd5781ff228a32
io.github.tantantan277	shared-android	1.0		N/A
io.github.tantantan277	shared-android	1.1		N/A
io.github.tantantan277	shared-android	1.2		N/A
io.gravitee.exchange	gravitee-exchange-controller-embedded	1.0.1		50b1321c1c1c0f92ac982f61300bc65eb956879b
io.gravitee.exchange	gravitee-exchange-controller-embedded	1.0.2		a84dcd068a4510dd80099b434d09fe5fac833548
io.gravitee.exchange	gravitee-exchange-controller-embedded	1.1.0		a6cb9fba80d5f69561b73e80f0d99d47f2e0abda
io.gravitee.exchange	gravitee-exchange-controller-embedded	1.2.0		950a3ec1db2f2b119212846b02dfa998094916df
io.gravitee.exchange	gravitee-exchange-controller-embedded	1.2.1		374e04db5c465aad56819064e6dbebac86c399b9
io.gravitee.exchange	gravitee-exchange-controller-embedded	1.2.2		d0afa8d124290a4bbf45cccf64239583c5d27372
io.gravitee.exchange	gravitee-exchange-controller-embedded	1.2.3		46523b2805d21beaf78e7151a1525c1e3c5c91e5
io.gravitee.exchange	gravitee-exchange-controller-embedded	1.2.4		3e9ae814eb6360a8236db5a167385f3e8fae391d
io.gravitee.exchange	gravitee-exchange-controller-embedded	1.2.5		6926264c5d6f35fb7c880695ccffe9edc62bb7c3
io.gravitee.exchange	gravitee-exchange-controller-embedded	1.3.0		61754280f23221990bf69c93e0ad238dff253aed
io.gravitee.exchange	gravitee-exchange-controller-embedded	1.4.0		0c7a5d092b8e312c7866ee6e941205bc7e692971
io.gravitee.exchange	gravitee-exchange-controller-embedded	1.4.1		91ae7595c28957d082b0cc23169c6fd1f3e5f867
io.gravitee.exchange	gravitee-exchange-controller-embedded	1.4.2		04868b8184e8c9afe67379c63eb87a0c02599ba9
io.gravitee.exchange	gravitee-exchange-controller-embedded	1.5.0		d01bf61b7eae4972e13ce83e633d1b146b9b0014
io.gravitee.exchange	gravitee-exchange-controller-embedded	1.5.1		780251c304fef6776286be1735005cf947f0fd21
io.gravitee.exchange	gravitee-exchange-controller-embedded	1.5.2		99b15e6fbc945c2a38a00383dc627d2e0668266c
io.gravitee.exchange	gravitee-exchange-controller-embedded	1.6.0		c49c9be26b1a0c4f6ef2b4c43b1565341ed3e3e4
io.gravitee.exchange	gravitee-exchange-controller-embedded	1.6.1		f9f94eb6ad158373c1c77431040324cbc92e7280
io.gravitee.exchange	gravitee-exchange-controller-embedded	1.7.0		4be679aaffd3bc4bb105269b09e36b5f5f5c9403
io.gravitee.exchange	gravitee-exchange-controller-embedded	1.7.1		9d1fe4967d08cb774cec1912b190a5c0d999a44b
io.gravitee.exchange	gravitee-exchange-controller-embedded	1.7.2		2cef9253947a734d1e3747c5793f227e355341e3
io.gravitee.exchange	gravitee-exchange-controller-embedded	1.7.3		4fbc7834b11fb03eb0eed294bd8f4e4bb3c3b11b
io.gravitee.exchange	gravitee-exchange-controller-embedded	1.7.4		2bed0432cb42916303dfdaf38c669beb4a36f520
io.gravitee.exchange	gravitee-exchange-controller-embedded	1.8.0		49b92697b1e9f9f2f6a989d2c3f62d5210da099f
io.gravitee.exchange	gravitee-exchange-controller-embedded	1.8.2		ba2718367993edc4d4c6decc4385fbd9b3858206
io.gravitee.exchange	gravitee-exchange-controller-embedded	1.8.3		a5ef7a70eb0d4c6b9511a88d8f9f9f6a866afcce
io.isomarcte	shash-cats_2.13	0.0.3		dee5a68e8f0d40403d60483e7555ea7fcbedd9dd
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-adm	3.0.0		7215c8bd86fb2c63cbf4c8f859f5a655d0db56aa
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-adm	3.0.0-M10		7c2a81b55243cb3020dbfbff8dac29c5ed6a30d1
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-adm	3.0.0-M11		d03af4b328dfa344417f81d90f2c05ac949a259f
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-adm	3.0.0-M12		5f61be336bcebf38615fd366e9ac005559146ade
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-adm	3.0.0-M13		23ffb38fb1200b479f742ca4d5ea047d48b425a2
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-adm	3.0.0-M14		13f28494b61498cb6d22e3f74c946b9cecc5ee79
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-adm	3.0.0-M3		174caca92bcf6ce39bc17d348b43ca934fa87e96
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-adm	3.0.0-M4		5ea741f7669d2823f64a3e5b6b434ee382e15f3d
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-adm	3.0.0-M5		8f15f68eb95555d2a39247feb56104dd3665f75a
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-adm	3.0.0-M6		030c9a1fd87ebf6c41aa69e95e0c6fb2bcf2dc83
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-adm	3.0.0-M7		f1a424de18867a9cc0ed06260f81a584ed50f84a
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-adm	3.0.0-M8		00c50772f3f22443a0482e945974ae94cc95b470
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-adm	3.0.0-M9		20accf3d36666c434653d74c1da75f7c5f200c72
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-adm	3.0.1		9eec570979a34f919b1b456bb7cfc6d4ed8378a9
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-adm	3.0.2		554e562702cba1ea7c1eeca7a2153339c5b77dcf
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-adm	3.0.3		0c708a49b59d765bfb34278fa9031584af96bb21
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-adm	3.0.4		9845bd2349cd294a424dab36bebfa5b217d69da9
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-adm	3.0.5		ef867e039c111f1e9ee295abd1c816cf91fe845a
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-adm	3.0.6		25d89941fa032a359bfbd38dd7bd6a1d4f84bfb0
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-adm	3.0.7		b6a308c3bfa3462b18136855734a6c5696b54ba5
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-adm	3.1.0		2a3eb337040c877252589b6deb63a5e433d128ec
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-adm	3.2.0		e4b13f7525ea26147358f1a69fffc163cd1a8796
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-adm	3.3.0		281847d4277ad7c08fe6be53714a2ffc2005b9ee
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-adm	3.4.0		7deed1f984ab8d28b44579bfdfca75cd7eeaa85e
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-adm	3.5.0		ac910177a33aa019720bb1e72ddaebd1416a99f9
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-adm	3.5.1		70118aecc7e474a9787b98766f3a6fa6fc4d5a31
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-adm	3.6.0		8881400cafcbdaed04fff9856d8a3390d781b2a4
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-adm	3.6.1		3645d6cac63b9d68a73455d36149d0c9015e8e33
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-adm	3.6.2		d922b5117f86fc5dd29bbaeb6eb30407ade31336
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-adm	3.7.0		bfd280ec6f58f5ac37cf5bd2045993a0c9588abf
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-adm	3.7.1		5846dba1124b492b9a01fcc1db27185b9819f9fb
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-adm	3.7.2		d3d4a279ed7af6cfa261086a6529ff502af412cd
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-adm	3.8.0		2bea92172fd2d752301165ed21e02bebba597b20
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-adm	3.9.0		416c34af1f00f9fc28f065d79d7d43d3f27057c7
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-adm	3.9.1		ae096dbdbd8220f3bcde8655a322d50c01fc77ce
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-adm	4.0.0		b026c7411ee60c25252a727c148c7f52c0af91f3
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-adm	4.1.0		e5b43c7630748d38b55fd39c489d29bcecc91184
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-adm	4.1.1		c34fea6c9f3eea2fc9ee7583ef15b74467c4f116
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-adm	4.2.0		1276023c007dd6984d2ca88dd93861cb43835da7
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-adm	4.2.1		16772fdfc639b57721e54b08b083a3b6a149ac6e
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-adm	4.3.0		ab4a82e91daf511883f3fdbeaefec4f7e4ee3adb
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-adm	4.3.1		738b1999a817a45e1b29e920c6b95df00d89c7d9
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-adm	4.3.10		a20d1509a5e7958f1347159c917208c55cb482fc
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-adm	4.3.11		6532241ccda808dc7909bead99e1470bf31da736
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-adm	4.3.2		b29dd90e1c665615b2afb4ba759678c7c4c4bf5f
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-adm	4.3.3		108c05a071a1b9e1fa1c0cb63ea151c853b079b8
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-adm	4.3.4		c18113ffc6cb3e29c8760af2716757275b0b6843
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-adm	4.3.5		7c24444d48249d587857170e2c576dbd7f068043
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-adm	4.3.6		fe0581ac45f4f95073890c791c1af7ed7fc2333c
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-adm	4.3.7		ba18ab70fb04d84db9020e2db094c3f8ec21c5f3
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-adm	4.3.8		6a95195d3feec409076ded58adac59f008c3ff5c
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-adm	4.3.9		13e75a578b8e98e3c15e0a520236f5bd3fd7bea0
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-adm	5.0.0		25b6a7f18a167acc5463945edf37dcc2a75c1db6
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-adm	5.0.1		499978f0dbbfdf11451a3d2de1bdf0bdd7c3eee9
io.monix	monix-connect_2.12	0.0.1		31c904b2ba2af5ce648d4559e43f9f88971de0d4
io.monix	monix-connect_2.12	0.1.0		10fc07989e9716320e3cdd27706c4a7438dad8fe
io.monix	monix-connect_2.12	0.3.3		f02dfbeca6021432e9bf5f5b3dee3fd8342c452a
io.monix	monix-connect_2.12	0.4.1		ca2ac4289a2a3e799bf558201a7d20ff31324df4
io.quarkiverse.googlecloudservices	quarkus-google-cloud-common-parent	0.1.2		N/A
io.quarkiverse.googlecloudservices	quarkus-google-cloud-common-parent	0.10.0		N/A
io.quarkiverse.googlecloudservices	quarkus-google-cloud-common-parent	0.11.0		N/A
io.quarkiverse.googlecloudservices	quarkus-google-cloud-common-parent	0.2.0		N/A
io.quarkiverse.googlecloudservices	quarkus-google-cloud-common-parent	0.3.0		N/A
io.quarkiverse.googlecloudservices	quarkus-google-cloud-common-parent	0.4.0		N/A
io.quarkiverse.googlecloudservices	quarkus-google-cloud-common-parent	0.5.0		N/A
io.quarkiverse.googlecloudservices	quarkus-google-cloud-common-parent	0.6.0		N/A
io.quarkiverse.googlecloudservices	quarkus-google-cloud-common-parent	0.7.0		N/A
io.quarkiverse.googlecloudservices	quarkus-google-cloud-common-parent	0.8.0		N/A
io.quarkiverse.googlecloudservices	quarkus-google-cloud-common-parent	0.8.0.CR1		N/A
io.quarkiverse.googlecloudservices	quarkus-google-cloud-common-parent	0.8.0.CR3		N/A
io.quarkiverse.googlecloudservices	quarkus-google-cloud-common-parent	0.9.0		N/A
io.quarkiverse.googlecloudservices	quarkus-google-cloud-common-parent	1.0.0		N/A
io.quarkiverse.googlecloudservices	quarkus-google-cloud-common-parent	1.1.0		N/A
io.quarkiverse.googlecloudservices	quarkus-google-cloud-common-parent	1.1.1		N/A
io.quarkiverse.googlecloudservices	quarkus-google-cloud-common-parent	1.2.0		N/A
io.quarkiverse.googlecloudservices	quarkus-google-cloud-common-parent	1.2.1		N/A
io.quarkiverse.googlecloudservices	quarkus-google-cloud-common-parent	1.2.2		N/A
io.quarkiverse.googlecloudservices	quarkus-google-cloud-common-parent	1.3.0		N/A
io.quarkiverse.googlecloudservices	quarkus-google-cloud-common-parent	1.4.0		N/A
io.quarkiverse.googlecloudservices	quarkus-google-cloud-common-parent	2.0.0		N/A
io.quarkiverse.googlecloudservices	quarkus-google-cloud-common-parent	2.1.0		N/A
io.quarkiverse.googlecloudservices	quarkus-google-cloud-common-parent	2.10.0		N/A
io.quarkiverse.googlecloudservices	quarkus-google-cloud-common-parent	2.11.0		N/A
io.quarkiverse.googlecloudservices	quarkus-google-cloud-common-parent	2.12.0		N/A
io.quarkiverse.googlecloudservices	quarkus-google-cloud-common-parent	2.12.1		N/A
io.quarkiverse.googlecloudservices	quarkus-google-cloud-common-parent	2.13.0		N/A
io.quarkiverse.googlecloudservices	quarkus-google-cloud-common-parent	2.14.0		N/A
io.quarkiverse.googlecloudservices	quarkus-google-cloud-common-parent	2.15.0		N/A
io.quarkiverse.googlecloudservices	quarkus-google-cloud-common-parent	2.16.0		N/A
io.quarkiverse.googlecloudservices	quarkus-google-cloud-common-parent	2.16.1		N/A
io.quarkiverse.googlecloudservices	quarkus-google-cloud-common-parent	2.2.0		N/A
io.quarkiverse.googlecloudservices	quarkus-google-cloud-common-parent	2.3.0		N/A
io.quarkiverse.googlecloudservices	quarkus-google-cloud-common-parent	2.4.0		N/A
io.quarkiverse.googlecloudservices	quarkus-google-cloud-common-parent	2.5.0		N/A
io.quarkiverse.googlecloudservices	quarkus-google-cloud-common-parent	2.6.0		N/A
io.quarkiverse.googlecloudservices	quarkus-google-cloud-common-parent	2.7.0		N/A
io.quarkiverse.googlecloudservices	quarkus-google-cloud-common-parent	2.8.0		N/A
io.quarkiverse.googlecloudservices	quarkus-google-cloud-common-parent	2.9.0		N/A
love.forte.simbot.logger	simbot-logger-iossimulatorarm64	4.0.0		N/A
love.forte.simbot.logger	simbot-logger-iossimulatorarm64	4.0.0	metadata	58df714763b04bcae69fd588fc2f4ff4f974449a
love.forte.simbot.logger	simbot-logger-iossimulatorarm64	4.0.0-RC1		N/A
love.forte.simbot.logger	simbot-logger-iossimulatorarm64	4.0.0-RC1	metadata	f1c60f409ce1bd38dc8e666ca82532de640e58ee
love.forte.simbot.logger	simbot-logger-iossimulatorarm64	4.0.0-RC2		N/A
love.forte.simbot.logger	simbot-logger-iossimulatorarm64	4.0.0-RC2	metadata	46bf5513dd94b0e3dfa2ab7ecabb8541635aad78
love.forte.simbot.logger	simbot-logger-iossimulatorarm64	4.0.0-RC3		N/A
love.forte.simbot.logger	simbot-logger-iossimulatorarm64	4.0.0-RC3	metadata	b083ced3b489d02bebedba5dac0325d386a9ed88
love.forte.simbot.logger	simbot-logger-iossimulatorarm64	4.0.0-beta1		N/A
love.forte.simbot.logger	simbot-logger-iossimulatorarm64	4.0.0-beta1	metadata	144a17a1ec5ceafacfb80a1abe87c707f3004306
love.forte.simbot.logger	simbot-logger-iossimulatorarm64	4.0.0-beta2		N/A
love.forte.simbot.logger	simbot-logger-iossimulatorarm64	4.0.0-beta2	metadata	5ce97c270ebe7820dd2520fbf8f3891f393b4b53
love.forte.simbot.logger	simbot-logger-iossimulatorarm64	4.0.0-beta3		N/A
love.forte.simbot.logger	simbot-logger-iossimulatorarm64	4.0.0-beta3	metadata	419cce6954245438ff1862c3bc9b15dd157bcaf9
love.forte.simbot.logger	simbot-logger-iossimulatorarm64	4.0.0-dev1		N/A
love.forte.simbot.logger	simbot-logger-iossimulatorarm64	4.0.0-dev1	metadata	58559e372a0c5251f686f98fa95a46680d068f70
love.forte.simbot.logger	simbot-logger-iossimulatorarm64	4.0.0-dev10		N/A
love.forte.simbot.logger	simbot-logger-iossimulatorarm64	4.0.0-dev10	metadata	d68bf768bfed1c652f3f089f92990547f3d52b68
love.forte.simbot.logger	simbot-logger-iossimulatorarm64	4.0.0-dev11		N/A
love.forte.simbot.logger	simbot-logger-iossimulatorarm64	4.0.0-dev11	metadata	a563213b6160fd377fcb8f2e6d94aa49abbfffc1
love.forte.simbot.logger	simbot-logger-iossimulatorarm64	4.0.0-dev12		N/A
love.forte.simbot.logger	simbot-logger-iossimulatorarm64	4.0.0-dev12	metadata	a529a3f4810551f591deaad5c059d5759f5fa925
love.forte.simbot.logger	simbot-logger-iossimulatorarm64	4.0.0-dev13		N/A
love.forte.simbot.logger	simbot-logger-iossimulatorarm64	4.0.0-dev13	metadata	8406db9460a63162c66e8aed5f3054f262c9b277
love.forte.simbot.logger	simbot-logger-iossimulatorarm64	4.0.0-dev14		N/A
love.forte.simbot.logger	simbot-logger-iossimulatorarm64	4.0.0-dev14	metadata	c3a7e5b63d0c8ecaad6b0ad3549e4420f14a0d6f
love.forte.simbot.logger	simbot-logger-iossimulatorarm64	4.0.0-dev15		N/A
love.forte.simbot.logger	simbot-logger-iossimulatorarm64	4.0.0-dev15	metadata	cdc0a7d4c3e085545c5cff0afc9b9cf9f8ea169d
love.forte.simbot.logger	simbot-logger-iossimulatorarm64	4.0.0-dev16		N/A
love.forte.simbot.logger	simbot-logger-iossimulatorarm64	4.0.0-dev16	metadata	5acc72d1100a6834511eb476fe39f5d4a485b1f9
love.forte.simbot.logger	simbot-logger-iossimulatorarm64	4.0.0-dev17		N/A
love.forte.simbot.logger	simbot-logger-iossimulatorarm64	4.0.0-dev17	metadata	cf6244aa778250ef292eabd42222d280ecaee022
love.forte.simbot.logger	simbot-logger-iossimulatorarm64	4.0.0-dev18		N/A
love.forte.simbot.logger	simbot-logger-iossimulatorarm64	4.0.0-dev18	metadata	e1ad2c66f5a4deebabe98bba3cc519ab9945f815
love.forte.simbot.logger	simbot-logger-iossimulatorarm64	4.0.0-dev2		N/A
love.forte.simbot.logger	simbot-logger-iossimulatorarm64	4.0.0-dev2	metadata	97a525b99ae3478fcc3f2bf0f0e26dcecc10b0bc
love.forte.simbot.logger	simbot-logger-iossimulatorarm64	4.0.0-dev3		N/A
love.forte.simbot.logger	simbot-logger-iossimulatorarm64	4.0.0-dev3	metadata	e07e2189e26642eab00e4749f9440a220bb0fd47
love.forte.simbot.logger	simbot-logger-iossimulatorarm64	4.0.0-dev4		N/A
love.forte.simbot.logger	simbot-logger-iossimulatorarm64	4.0.0-dev4	metadata	e4900111645542c055126b6393024e515edea5dc
love.forte.simbot.logger	simbot-logger-iossimulatorarm64	4.0.0-dev5		N/A
love.forte.simbot.logger	simbot-logger-iossimulatorarm64	4.0.0-dev5	metadata	619a4881180941be4624c4ee0342124d644bc2d3
love.forte.simbot.logger	simbot-logger-iossimulatorarm64	4.0.0-dev6		N/A
love.forte.simbot.logger	simbot-logger-iossimulatorarm64	4.0.0-dev6	metadata	c4ceaf124be16812adce1f834eb3d90b8d714fc8
love.forte.simbot.logger	simbot-logger-iossimulatorarm64	4.0.0-dev7		N/A
love.forte.simbot.logger	simbot-logger-iossimulatorarm64	4.0.0-dev7	metadata	153caa4822d1e5525d5677499d6fa1456879ddf3
love.forte.simbot.logger	simbot-logger-iossimulatorarm64	4.0.0-dev9		N/A
love.forte.simbot.logger	simbot-logger-iossimulatorarm64	4.0.0-dev9	metadata	20c34b08d541d7b8affd4d961b6bafe49bbccbe1
love.forte.simbot.logger	simbot-logger-iossimulatorarm64	4.0.1		N/A
love.forte.simbot.logger	simbot-logger-iossimulatorarm64	4.0.1	metadata	424d3a52230531845af837b4eeb3e52ab835dd7e
love.forte.simbot.logger	simbot-logger-iossimulatorarm64	4.1.0		N/A
love.forte.simbot.logger	simbot-logger-iossimulatorarm64	4.1.0	metadata	655abeb6db6f936ee8e8b037cceaba89621f0dea
love.forte.simbot.logger	simbot-logger-iossimulatorarm64	4.10.0		N/A
love.forte.simbot.logger	simbot-logger-iossimulatorarm64	4.10.0	metadata	9a564d6608aa5d2a5ab51d5ba0e9fdc6690e02ee
