cloud.keveri.dev	keveri-spi	1.0		2c119c925c75d3d7e6c07acbb2e548c078e0ce73
dev.jordond.compass	autocomplete	1.2.1		322ece550edf7064d8305ace8a4f7c8f145024b6
dev.jordond.compass	autocomplete	1.2.2		322ece550edf7064d8305ace8a4f7c8f145024b6
dev.jordond.compass	autocomplete	1.2.3		322ece550edf7064d8305ace8a4f7c8f145024b6
dev.jordond.compass	autocomplete	1.2.4		c820a6d51fd08092ffc5d0fde885915629236ab6
dev.jordond.compass	autocomplete	2.0.0		47cd38a6564e5221c72a8278b21297593c732da6
dev.jordond.compass	autocomplete	2.0.1		5c9b166bf9e69d5129bda4af00e0118ce458432e
dev.kilua	kilua-rpc-jooby-common-jvm	0.0.31		a5721126784b059524368b4902805d78167f7fc6
dev.kilua	kilua-rpc-jooby-common-jvm	0.0.32		a5721126784b059524368b4902805d78167f7fc6
dev.kilua	kilua-rpc-jooby-common-jvm	0.0.33		75018140eaa1c1482f796928d740ecc3835c1d28
dev.zio	zio-logging-jsconsole_sjs1_2.11	0.2.9		2c84015362be53412cdcaec381ea1cad8b678c56
dev.zio	zio-logging-jsconsole_sjs1_2.11	0.3.0		6324b69f344fa7fb22d22ed81d1440d1575c2ca0
dev.zio	zio-logging-jsconsole_sjs1_2.11	0.3.1		e2912c190e45fccab511f2055224a728ceeafc91
dev.zio	zio-logging-jsconsole_sjs1_2.11	0.3.2		58aaf99196622748b99ceeb6cc147ad67a886503
dev.zio	zio-logging-jsconsole_sjs1_2.11	0.4.0		9ea99b9e87848cb5e38d4c19349e75cd83a23700
dev.zio	zio-logging-jsconsole_sjs1_2.11	0.5.0		06be9df885bfa1a12e84b97066ff6b8c9e1a33ad
dev.zio	zio-logging-jsconsole_sjs1_2.11	0.5.1		ef1568e68e39fb99aa70256c255e4814d8de82ef
dev.zio	zio-logging-jsconsole_sjs1_2.11	0.5.10		1bad971f6894e970c07a7437ac622cfc862c1c04
dev.zio	zio-logging-jsconsole_sjs1_2.11	0.5.11		4ea9ad6d16411eb5156e92370111acb8e45eac35
dev.zio	zio-logging-jsconsole_sjs1_2.11	0.5.12		deea1bcc6c610edcd0fce5aee1febd0631b03a4f
dev.zio	zio-logging-jsconsole_sjs1_2.11	0.5.13		775033040d41d55d07c6bfc5141293d0937e7f4a
dev.zio	zio-logging-jsconsole_sjs1_2.11	0.5.14		36c507afc75bd51d2859f50f2867daabd429be96
dev.zio	zio-logging-jsconsole_sjs1_2.11	0.5.15		8c93a8b2af3474b1ac7728f6b754375d962dfda3
dev.zio	zio-logging-jsconsole_sjs1_2.11	0.5.16		85d7f1624447f1ec9b32311d9557e45bc06a0cfa
dev.zio	zio-logging-jsconsole_sjs1_2.11	0.5.2		477c10c4e303df3e36bb1bc00f56b72e4baaf43a
dev.zio	zio-logging-jsconsole_sjs1_2.11	0.5.3		8d168e5c764e77d4bc6ca0979019ec6c60c9f0a8
dev.zio	zio-logging-jsconsole_sjs1_2.11	0.5.4		2ad51320dacfcfbdd72b43f54cd518caba99630a
dev.zio	zio-logging-jsconsole_sjs1_2.11	0.5.5		1690bd5368af1d968be3dea84a7794aa036c29a8
dev.zio	zio-logging-jsconsole_sjs1_2.11	0.5.6		c0de78e5a07ad508b0f43cbf64d9f4bb8a1547ed
dev.zio	zio-logging-jsconsole_sjs1_2.11	0.5.7		7e1b6c1a6295d9c18cfc3a6127de4f3e40c11839
dev.zio	zio-logging-jsconsole_sjs1_2.11	0.5.8		989bd17a681e8fc8bff123d80edfbe8dbd766a6d
dev.zio	zio-logging-jsconsole_sjs1_2.11	0.5.9		d4f8b6f18d529f458ae1a9c377b526e680ebaee5
edu.gemini	lucuma-react-table_sjs1_3	0.1.0		4602429b657b30fab0f35eeb0acecc0cce431ba2
edu.gemini	lucuma-react-table_sjs1_3	0.10.0		b3fcb53cf7b84ce569248f105bd0777c9169680b
edu.gemini	lucuma-react-table_sjs1_3	0.11.0		4b89527b06a5eb2f3557f6273d90322897b471e1
edu.gemini	lucuma-react-table_sjs1_3	0.2.0		ba173167c9aa02353ffd5ee592ec10320dad4346
edu.gemini	lucuma-react-table_sjs1_3	0.3.0		85039be5afcc6d80dd911a0f9dda59173cd691ae
edu.gemini	lucuma-react-table_sjs1_3	0.4.0		617f99b983c17804c43eddb4773451fa4a4eea2c
edu.gemini	lucuma-react-table_sjs1_3	0.5.0		7b07d5fdf3a637b2ff25799b5354fddaa8bc3e5f
edu.gemini	lucuma-react-table_sjs1_3	0.5.1		e32b5a833b683c5f5b7634a33593287754bed892
edu.gemini	lucuma-react-table_sjs1_3	0.6.0		6de0856680d346fda5b891057ad6e72e38fda5f0
edu.gemini	lucuma-react-table_sjs1_3	0.7.0		b723b2221a03a53be95ebc2c649cfefef9bdfd94
edu.gemini	lucuma-react-table_sjs1_3	0.8.0		ca064c81ffd9db7eed118427501a1f9727d1d41a
edu.gemini	lucuma-react-table_sjs1_3	0.9.0		ce321fffb2a4f86fd1379fa099a9516db8979f2e
io.confluent.parallelconsumer	parallel-consumer-example-reactor	0.4.0.0		88aa5bbc1e8db5d3fc67491fa18855b219d1e56f
io.confluent.parallelconsumer	parallel-consumer-example-reactor	0.4.0.1		1fcafe86c23846dd1775c56342a4d5876bff2264
io.confluent.parallelconsumer	parallel-consumer-example-reactor	0.5.0.0		ed52b67773a5c88f408b7229612f9515cc25bbe5
io.confluent.parallelconsumer	parallel-consumer-example-reactor	0.5.1.0		df4f4326af79646325c0462118dd30527785b9e8
io.confluent.parallelconsumer	parallel-consumer-example-reactor	0.5.2.0		9249fd22428201884ea64c5c0641834991568980
io.confluent.parallelconsumer	parallel-consumer-example-reactor	0.5.2.1		1b72eda36157ff9eb001a0806769d26b0ade823d
io.confluent.parallelconsumer	parallel-consumer-example-reactor	0.5.2.2		61cdef7a5dbd202d2cab1d33172c352c5960f1f3
io.confluent.parallelconsumer	parallel-consumer-example-reactor	0.5.2.3		5e7a1e97eafe84f6ffa28da9c416701b94341bec
io.confluent.parallelconsumer	parallel-consumer-example-reactor	0.5.2.4		84c7858289baba3cfbd5987a25bd9e22713dce69
io.confluent.parallelconsumer	parallel-consumer-example-reactor	0.5.2.5		f6056412143218dbd8d9db298561433671481964
io.confluent.parallelconsumer	parallel-consumer-example-reactor	0.5.2.6		22eb4d14a202b0c24a3ebd78c8bac2e49a799e50
io.confluent.parallelconsumer	parallel-consumer-example-reactor	0.5.2.7		e2222430a6c59a9fa4aae4be423d579f908aff4a
io.confluent.parallelconsumer	parallel-consumer-example-reactor	0.5.2.8		f759dbc4deba0fbbedc0909bdbca9659c90e4211
io.confluent.parallelconsumer	parallel-consumer-example-reactor	0.5.3.0		5d7da0892c13938a371115d2730ac34d4d1f604f
io.confluent.parallelconsumer	parallel-consumer-example-reactor	0.5.3.1		4c70ceaec5388416c1f9eb37580899005b0c38ca
io.confluent.parallelconsumer	parallel-consumer-example-reactor	0.5.3.2		b1ac42eecf584ef924f49d8c28f226f3e28dc67f
io.deephaven	deephaven-client-session	0.4.0		3cc495f96e09ba3f8fef6ac3accf88f7bfa8e114
io.deephaven	deephaven-client-session	0.4.1		ca6b930b5dc880d21928e4ca2587643514507593
io.deephaven	deephaven-client-session	0.5.0		ff1e4abedbd7a3f4910c0f46fcf0db8b13e697a2
io.deephaven	deephaven-client-session	0.5.1		13173adbc75bc23471843b35455de14dfbde9071
io.deephaven	deephaven-client-session	0.5.2		5a6d35a59155c65bf19613b68c91f37e4d41cef6
io.dropwizard.metrics5	metrics-jetty12	5.0.0-rc20		e7367d43e310e35a4b063d829347db413da6954f
io.dropwizard.metrics5	metrics-jetty12	5.0.0-rc21		20ca4f45d96f364c524ee2d0802350a5daeaa5ef
io.dropwizard.metrics5	metrics-jetty12	5.0.0-rc22		71c044341dbe38cde07243aa28bfb5df8bf20650
io.dropwizard.metrics5	metrics-jetty12	5.0.0-rc23		0ea68fc655f612dbe0d9433c71a334313fa9cfa8
io.dropwizard.metrics5	metrics-jetty12	5.0.0-rc24		c1e504f84b361070c18d86037c43af2dedcbfc46
io.dropwizard.metrics5	metrics-jetty12	5.0.0-rc25		7a832928a0b4df2377012242e67e6a3dbdb0d269
io.github.bxcf	UbiLib	0.0.1		N/A
io.github.hoc081098	kmp-viewmodel-wasm-js	0.7.0		N/A
io.github.hoc081098	kmp-viewmodel-wasm-js	0.7.1		N/A
io.github.hoc081098	kmp-viewmodel-wasm-js	0.8.0		N/A
io.github.jklingsporn	vertx-jooq-rx-async	3.0.0		fae6b4aee305ef6b752e719aa0899e0aa3346e5f
io.github.jklingsporn	vertx-jooq-rx-async	3.0.0-BETA		d26b6bcf9f40ff5f9f2f2c87c1e5f5b16bcab1bb
io.github.jklingsporn	vertx-jooq-rx-async	3.0.1		76886418eb27913c170795dcc5fad7992dffa214
io.github.jklingsporn	vertx-jooq-rx-async	3.0.2		d650d610323650f891f6d5b80d6da56deb86d6b1
io.github.jklingsporn	vertx-jooq-rx-async	3.1.0		6f1d7786b9bb05ad69659ff83b7dc44e564e7c83
io.github.jklingsporn	vertx-jooq-rx-async	4.0.0		2540eff4099f29ea8a376a036185f59daa67bf63
io.github.jklingsporn	vertx-jooq-rx-async	4.0.0-BETA		155a4dc4fc7b2659918886be07b0361c56d48ae6
io.github.jklingsporn	vertx-jooq-rx-async	4.0.0-BETA2		9919ed997e7ddd7aabffbc38460861ffeb3a0f1b
io.github.jklingsporn	vertx-jooq-rx-async	4.1.0		9208d2428ada5e7e9d1d079307e0dec451d7d0de
io.github.jklingsporn	vertx-jooq-rx-async	4.2.0		b747294215a050aa24c54bdf91e278d323e71637
io.github.jklingsporn	vertx-jooq-rx-async	5.0.0		1669bfc6bff6a270345e542af7ecb8797153ef07
io.github.jklingsporn	vertx-jooq-rx-async	5.0.1		557ee5a5916125baf7c99d3b503938e2bfccf998
io.github.jklingsporn	vertx-jooq-rx-async	5.1.0		01d782ef18aeb4b3b45268de45f1b4906b2a9ad4
io.github.jklingsporn	vertx-jooq-rx-async	5.1.1		d60efdaca9c6b74624b8b55ecc2356a4d825c6e9
io.github.jklingsporn	vertx-jooq-rx-async	5.1.2		cd26a35915510e0a5cf1a339a2629f0ba285d9a9
io.github.jklingsporn	vertx-jooq-rx-async	5.2.0		19af1aa0acf95bc95d164b333bc3946a2082bfc6
io.github.jklingsporn	vertx-jooq-rx-async	5.2.1		c54cc6b8c95abbaaeb01470214d54278497347ca
io.github.metcle	plugin-toolkit	1.0.0		8753ae4806c6cedf4c9993a103834968495b4660
io.github.woody230.ktx	serialization-yaml-json-conversion-jvm	6.0.0		06ae7fbd361774863dc09646062e7e7e761064af
io.github.woody230.ktx	serialization-yaml-json-conversion-jvm	6.1.0		06ae7fbd361774863dc09646062e7e7e761064af
io.github.woody230.ktx	serialization-yaml-json-conversion-jvm	6.2.0		2099a5195f4675b30ee26ef066a564ffdcfcd577
io.github.woody230.ktx	serialization-yaml-json-conversion-jvm	6.3.0		2099a5195f4675b30ee26ef066a564ffdcfcd577
io.github.woody230.ktx	serialization-yaml-json-conversion-jvm	6.4.0		2099a5195f4675b30ee26ef066a564ffdcfcd577
io.github.woody230.ktx	serialization-yaml-json-conversion-jvm	6.5.0		a98a2d0e9bd57acca5f0ec3d9425cfb6ebac4620
io.github.woody230.ktx	serialization-yaml-json-conversion-jvm	6.6.0		a98a2d0e9bd57acca5f0ec3d9425cfb6ebac4620
io.github.woody230.ktx	serialization-yaml-json-conversion-jvm	7.0.0		a98a2d0e9bd57acca5f0ec3d9425cfb6ebac4620
io.jbotsim	jbotsim-serialization-common	1.0.0		c608f0bd9154cfb6e823b4feb97d3db630700226
io.jbotsim	jbotsim-serialization-common	1.1.0		a567ab09bef2de280d1b974ad2b9c88e68cb8eaf
io.jbotsim	jbotsim-serialization-common	1.1.1		c73d27f11458b7287567763c0cd464652ae2af9f
io.jbotsim	jbotsim-serialization-common	1.2.0		8539e3d1cd5b11fe453a3efa9d9b37b5d50d0f8d
io.kotest	kotest-assertions-kotlinx-time-iosarm32	4.2.1		N/A
io.kotest	kotest-assertions-kotlinx-time-iosarm32	4.2.1	metadata	f2f23e375ae95bd31a643390cb91483b1665d79c
io.kotest	kotest-assertions-kotlinx-time-iosarm32	4.2.2		N/A
io.kotest	kotest-assertions-kotlinx-time-iosarm32	4.2.2	metadata	96f20525b561c48d4f0d571500ccb02fd1c61fa0
io.kotest	kotest-assertions-kotlinx-time-iosarm32	4.2.3		N/A
io.kotest	kotest-assertions-kotlinx-time-iosarm32	4.2.3	metadata	c70dd78c08411c548b4ec07dbbb42cd4bf503354
io.kotest	kotest-assertions-kotlinx-time-iosarm32	4.2.4		N/A
io.kotest	kotest-assertions-kotlinx-time-iosarm32	4.2.4	metadata	2f4ec498bbe65d4bb26b4b1abbf03e5917a65593
io.kotest	kotest-assertions-kotlinx-time-iosarm32	4.2.5		N/A
io.kotest	kotest-assertions-kotlinx-time-iosarm32	4.2.5	metadata	211bb6596d45b58e56848d82f45dc06619332f09
io.kotest	kotest-assertions-kotlinx-time-iosarm32	4.2.6		N/A
io.kotest	kotest-assertions-kotlinx-time-iosarm32	4.2.6	metadata	2f1d08b72f899ebf0fee93e5f434fde566bf863f
io.kotest	kotest-assertions-kotlinx-time-iosarm32	4.3.0		N/A
io.kotest	kotest-assertions-kotlinx-time-iosarm32	4.3.0	metadata	8305691403d3f50154fd1d40ca7f4ae37f361e1b
io.kotest	kotest-assertions-kotlinx-time-iosarm32	4.3.1		N/A
io.kotest	kotest-assertions-kotlinx-time-iosarm32	4.3.1	metadata	eac5e09f89f6c380d577da1711ce9fa35f5c4851
io.kotest	kotest-assertions-kotlinx-time-iosarm32	4.3.2		N/A
io.kotest	kotest-assertions-kotlinx-time-iosarm32	4.3.2	metadata	2d8484088dd24cd3a671706f3793c50a9be338b9
io.kotest	kotest-assertions-kotlinx-time-iosarm32	4.4.0		N/A
io.kotest	kotest-assertions-kotlinx-time-iosarm32	4.4.0	metadata	5c91244540bc2907aaef99b44f918ba02b0fa2be
io.kotest	kotest-assertions-kotlinx-time-iosarm32	4.4.0.RC1		N/A
io.kotest	kotest-assertions-kotlinx-time-iosarm32	4.4.0.RC1	metadata	41fff185cc087c3879548b47940c5243e2d7854c
io.kotest	kotest-assertions-kotlinx-time-iosarm32	4.4.0.RC2		N/A
io.kotest	kotest-assertions-kotlinx-time-iosarm32	4.4.0.RC2	metadata	a95a997fa9fc79a66f4c3bdf04889e4a7afaba2e
io.kotest	kotest-assertions-kotlinx-time-iosarm32	4.4.0.RC3		N/A
io.kotest	kotest-assertions-kotlinx-time-iosarm32	4.4.0.RC3	metadata	636481526bf03e738b4dd3f79d662a006d8acbf9
io.kotest	kotest-assertions-kotlinx-time-iosarm32	4.4.1		N/A
io.kotest	kotest-assertions-kotlinx-time-iosarm32	4.4.1	metadata	d6b32723c566afce22940c6476558eb86695f5c9
io.kotest	kotest-assertions-kotlinx-time-iosarm32	4.4.2		N/A
io.kotest	kotest-assertions-kotlinx-time-iosarm32	4.4.2	metadata	021c7adaa7ec6dddac62173d6e7c6c63e3f11ec2
io.kotest	kotest-assertions-kotlinx-time-iosarm32	4.4.3		N/A
io.kotest	kotest-assertions-kotlinx-time-iosarm32	4.4.3	metadata	45be59cd7d58cc877316f9baf3605779b00b9a15
io.ktor	ktor-server-forwarded-header-watchossimulatorarm64	2.0.0		6a1b704a818895f5a3d7e88a89762ddaa4228916
io.ktor	ktor-server-forwarded-header-watchossimulatorarm64	2.0.0	metadata	993b85f2729ace5dabbd684a20d21c8133a93227
io.ktor	ktor-server-forwarded-header-watchossimulatorarm64	2.0.0-beta-1		16a0e08f881537dcb1630d35071062e5f3befaf5
io.ktor	ktor-server-forwarded-header-watchossimulatorarm64	2.0.0-beta-1	metadata	9092b7963ff23eefcabefdf097dfa1a9d9e0b6a2
io.ktor	ktor-server-forwarded-header-watchossimulatorarm64	2.0.0-rc-1		6f5fbedbcf9bfff6f085f8c2077633f750c28c6e
io.ktor	ktor-server-forwarded-header-watchossimulatorarm64	2.0.0-rc-1	metadata	2751b1a5023810930cc0e861b260649cc85205ff
io.ktor	ktor-server-forwarded-header-watchossimulatorarm64	2.0.1		e78ccfb264ebec1dc9c25f1ca8c1e1e3eaa438eb
io.ktor	ktor-server-forwarded-header-watchossimulatorarm64	2.0.1	metadata	5d8fa8726bd056fb790ba32d6f52d698b8a05f63
io.ktor	ktor-server-forwarded-header-watchossimulatorarm64	2.0.2		3e35c9dfa6ab1d84455074cc442b981bf417277a
io.ktor	ktor-server-forwarded-header-watchossimulatorarm64	2.0.2	metadata	a9d1c32a2b45ca04f88c84aad545f67644f60ac5
io.ktor	ktor-server-forwarded-header-watchossimulatorarm64	2.0.3		2cf5070036eb4503e28403575653afbd6debca40
io.ktor	ktor-server-forwarded-header-watchossimulatorarm64	2.0.3	metadata	f2b83a036b785a4f1504b7b110d51c79bdd97d85
io.ktor	ktor-server-forwarded-header-watchossimulatorarm64	2.1.0		e4280ade4c8a6813954728ac77cc349ad1883336
io.ktor	ktor-server-forwarded-header-watchossimulatorarm64	2.1.0	metadata	b03cd19745c80ba2aae63e44f37f8bd2fe6a33b8
io.ktor	ktor-server-forwarded-header-watchossimulatorarm64	2.1.1		cc30791a046d5b748b53b3b2e9edc5dce084ae0b
io.ktor	ktor-server-forwarded-header-watchossimulatorarm64	2.1.1	metadata	fa3aeb02f972623e5e5aad6b21394558b4fe2537
io.ktor	ktor-server-forwarded-header-watchossimulatorarm64	2.1.2		4447cc72bdf08e21edd0c14967237dbc141ce3b1
io.ktor	ktor-server-forwarded-header-watchossimulatorarm64	2.1.2	metadata	7115ea54176a598e50010414d4d0ab91db845bef
io.ktor	ktor-server-forwarded-header-watchossimulatorarm64	2.1.3		d2339b14399ce67b33bb806895f6d6bdd6296147
io.ktor	ktor-server-forwarded-header-watchossimulatorarm64	2.1.3	metadata	38cb13c80a4688714aa477c7b49229456a5713e0
io.ktor	ktor-server-forwarded-header-watchossimulatorarm64	2.2.0		97a4cadf01b869ac54a835d7fca69c93d6f01871
io.ktor	ktor-server-forwarded-header-watchossimulatorarm64	2.2.0	metadata	b1f26df6a82e92367b9e89c91d47ab40fc6bc9c4
io.ktor	ktor-server-forwarded-header-watchossimulatorarm64	2.2.1		0498010af7c9ac9751e0c7b31c6ad256ce38be27
io.ktor	ktor-server-forwarded-header-watchossimulatorarm64	2.2.1	metadata	0ad184545b30c454544328408b052f294753e132
io.ktor	ktor-server-forwarded-header-watchossimulatorarm64	2.2.2		c82ca70f9e20ca804254c5be0a3abee074f5f674
io.ktor	ktor-server-forwarded-header-watchossimulatorarm64	2.2.2	metadata	d1e9e9f40282f240c39c7190fe8a90015205fc35
io.ktor	ktor-server-forwarded-header-watchossimulatorarm64	2.2.3		a8259f42e361b7ecc4a74e432c4feafca4315926
io.ktor	ktor-server-forwarded-header-watchossimulatorarm64	2.2.3	metadata	0780c39d17badd72f2f0e10bde0421ba3e1d5568
io.ktor	ktor-server-forwarded-header-watchossimulatorarm64	2.2.4		829c53ad229c5bfa7090f4a4c232a1685e95b99c
io.ktor	ktor-server-forwarded-header-watchossimulatorarm64	2.2.4	metadata	feac1c554a4a7f9411102e6eff429b568f760259
io.ktor	ktor-server-forwarded-header-watchossimulatorarm64	2.3.0		02fe9223ecc7dfb7c0f7271ecccac4b4cdddb0db
io.ktor	ktor-server-forwarded-header-watchossimulatorarm64	2.3.0	metadata	f3b0e1518d45c67e1f8063442211bb0a75332f3e
io.ktor	ktor-server-forwarded-header-watchossimulatorarm64	2.3.1		35d0cf50d7ba9c0d70d41c362c962bfc1f0711e3
io.ktor	ktor-server-forwarded-header-watchossimulatorarm64	2.3.1	metadata	c691d0c33fd93f7a7391519d4c80c6c94e3cb430
io.ktor	ktor-server-forwarded-header-watchossimulatorarm64	2.3.10		7f4f1840526c4a265bcd71ec247b971e5c396663
io.ktor	ktor-server-forwarded-header-watchossimulatorarm64	2.3.10	metadata	69d02c424f57fd34514f7fa8b7582ba5ab01fd9a
io.ktor	ktor-server-forwarded-header-watchossimulatorarm64	2.3.11		0a89acbaad570eb8594757935ac3f438a6b7b72b
io.ktor	ktor-server-forwarded-header-watchossimulatorarm64	2.3.11	metadata	bcc92098d5ba27185a51fc579820412b59a1a7cc
io.ktor	ktor-server-forwarded-header-watchossimulatorarm64	2.3.12		a68f4756e37df863a37976ad2c46bad049517ab2
io.ktor	ktor-server-forwarded-header-watchossimulatorarm64	2.3.12	metadata	4f708ef2196580df7864d918c934eb4a2f8db9bc
io.ktor	ktor-server-forwarded-header-watchossimulatorarm64	2.3.13		5f5633473fb779bf5b89743f11ee8dae52684b25
io.ktor	ktor-server-forwarded-header-watchossimulatorarm64	2.3.13	metadata	3c77e9b33724efa114b36d39e9f3e996d10c1c88
io.ktor	ktor-server-forwarded-header-watchossimulatorarm64	2.3.2		c2e26e49a05b8aaa05d19d00fadcba94a8446f4f
io.ktor	ktor-server-forwarded-header-watchossimulatorarm64	2.3.2	metadata	73da4a1413672fcea11bd9bdefa88f245bffef4f
io.ktor	ktor-server-forwarded-header-watchossimulatorarm64	2.3.3		c1699da3589b0266a8938c43e4dc275ef78ace26
io.ktor	ktor-server-forwarded-header-watchossimulatorarm64	2.3.3	metadata	4c958b103be9f5e7d9802855789871ec2976c33f
io.ktor	ktor-server-forwarded-header-watchossimulatorarm64	2.3.4		8d0f25dccef8b0c768a490392c3622e24ed8f455
io.ktor	ktor-server-forwarded-header-watchossimulatorarm64	2.3.4	metadata	2460d967c0f72d57467b1b31ecdb69a01dc69b60
io.ktor	ktor-server-forwarded-header-watchossimulatorarm64	2.3.5		e18d05ad1ee2dffb74a9ba89f567c453e4d10086
io.ktor	ktor-server-forwarded-header-watchossimulatorarm64	2.3.5	metadata	2f7383c936583bc2512c4ffa55a5dad958b2d56a
io.ktor	ktor-server-forwarded-header-watchossimulatorarm64	2.3.6		c108cf8b5317400637868e4fc1ab361e4738382d
io.ktor	ktor-server-forwarded-header-watchossimulatorarm64	2.3.6	metadata	2426e97e6db88c031149b1c4365a4a3858be723a
io.ktor	ktor-server-forwarded-header-watchossimulatorarm64	2.3.7		8034d53e4a76142eee57f217dcd5ded4788aa8d6
io.ktor	ktor-server-forwarded-header-watchossimulatorarm64	2.3.7	metadata	b2aeefc5866d3db4b75e2fd8c1d8f6520caa9988
io.ktor	ktor-server-forwarded-header-watchossimulatorarm64	2.3.8		2ce930a262d570c8c75dbdd3880761e5c834ddaa
io.ktor	ktor-server-forwarded-header-watchossimulatorarm64	2.3.8	metadata	58dc01f890ebd07cd17ebf7dd3091753bffd344e
io.ktor	ktor-server-forwarded-header-watchossimulatorarm64	2.3.9		2c28106b94d061ed01ccf485685497583066ae1c
io.ktor	ktor-server-forwarded-header-watchossimulatorarm64	2.3.9	metadata	89d08fb3d4c8a8c2ee16d8f6b03fe21e5da8a018
io.ktor	ktor-server-forwarded-header-watchossimulatorarm64	3.0.0		2d5cd074a66f76867b5e00ff70e4967adc3d5895
io.ktor	ktor-server-forwarded-header-watchossimulatorarm64	3.0.0	metadata	7303afaa0915a9b30878cf3328b2acd6612e881b
io.ktor	ktor-server-forwarded-header-watchossimulatorarm64	3.0.0-beta-1		2d885d8f5e3541e45efcbb58d3034b781ec53cd9
io.ktor	ktor-server-forwarded-header-watchossimulatorarm64	3.0.0-beta-1	metadata	c33343e7e35c39f8b824d37b27f18e5ea7649ff3
io.ktor	ktor-server-forwarded-header-watchossimulatorarm64	3.0.0-beta-2		22cbc55bb69713dba37b423643d31e18ef604477
io.ktor	ktor-server-forwarded-header-watchossimulatorarm64	3.0.0-beta-2	metadata	eb598cb5d24548dfd5277c70d1b77d0cf6d0517b
io.ktor	ktor-server-forwarded-header-watchossimulatorarm64	3.0.0-rc-1		bda0404cd3c3335dead6fa135ad220d151016d86
io.ktor	ktor-server-forwarded-header-watchossimulatorarm64	3.0.0-rc-1	metadata	a29d9fff9a70d5b365b22b33ad027cb3843638ca
io.ktor	ktor-server-forwarded-header-watchossimulatorarm64	3.0.0-rc-2		0edfb86a14e4eea4914441d1664e4c8adf8daa11
io.ktor	ktor-server-forwarded-header-watchossimulatorarm64	3.0.0-rc-2	metadata	e0bdc6ee9aafd470f08485a12aab98b239011871
io.ktor	ktor-server-forwarded-header-watchossimulatorarm64	3.0.1		2a8e1ba7969ae8f87ead57f1cac8a16de6852e06
io.ktor	ktor-server-forwarded-header-watchossimulatorarm64	3.0.1	metadata	2a39418776a4cb2dcc8afe6f29b74e8262289508
io.ktor	ktor-server-forwarded-header-watchossimulatorarm64	3.0.2		7b81bc8b3ca56f81594ab06d04e62e0aaed4790e
io.ktor	ktor-server-forwarded-header-watchossimulatorarm64	3.0.2	metadata	3cd3ab6e68e10a1fba5e0dfd8bc7b08c08c78dbd
io.ktor	ktor-server-forwarded-header-watchossimulatorarm64	3.0.3		515b1bb62b48803dfbefa49d151a4ca0a7594855
