ch.ethz.inf.vs	cf-root	0.18.7-final		N/A
com.yang-bo	bindingreacttoreact_sjs0.6_2.13	0.0.0+315-144716d3		5fd0b2f2c19c2f3eb632a2a069d3c00ba64c893b
com.yang-bo	bindingreacttoreact_sjs0.6_2.13	0.0.0+316-6d5484d4		8adc5e05e55ef559b9cc6999c3658b7695c058df
com.yang-bo	bindingreacttoreact_sjs0.6_2.13	1.0.0		aea324fa49e43c28a116ccd2ea847cf0db959fc2
com.yang-bo	bindingreacttoreact_sjs0.6_2.13	1.0.0+1-098d7e4a		6bb4d1b4200c8617fe80a51d2f693b942e27551d
com.yang-bo	bindingreacttoreact_sjs0.6_2.13	1.0.0+3-fc652291		cca6fed16738cd9fc6a61cbda87f2147f22db155
com.yang-bo	bindingreacttoreact_sjs0.6_2.13	1.0.0+4-530f6ced		6f3f9d1760bf4782df2b5c2bd7713acf70da1ed2
com.yang-bo	bindingreacttoreact_sjs0.6_2.13	1.0.1		2976a2b4d75fb40ad2f3865258da8b7b49ae998a
com.yang-bo	bindingreacttoreact_sjs0.6_2.13	1.0.1+1-970f7423		e20b29ba7b02fbb415e21bd10c8ae31de4ab1992
com.yang-bo	bindingreacttoreact_sjs0.6_2.13	1.0.1+2-2c8a6dac		c4654f48fa1757d3d04ef39e626114a7547de3d2
com.yang-bo	bindingreacttoreact_sjs0.6_2.13	1.0.2		cc496c46fb3ef731825b74e19d4ab3dcca58c5e7
com.yang-bo	bindingreacttoreact_sjs0.6_2.13	1.0.2+1-b87bbfe3		181a81fe8a9a665a74d552cad13c04f214940581
com.yang-bo	bindingreacttoreact_sjs0.6_2.13	1.0.2+10-6806714a		fa9cc4823e8fde95210a9768709cd969fbb176e5
com.yang-bo	bindingreacttoreact_sjs0.6_2.13	1.0.2+11-470f04e5		7ef59546666e0082dbcc516d29d43d1d61e1ac7e
com.yang-bo	bindingreacttoreact_sjs0.6_2.13	1.0.2+12-e1b3a860		ae7a603444fdf427622e5ab1619df197e94be3d0
com.yang-bo	bindingreacttoreact_sjs0.6_2.13	1.0.2+13-47be22c2		32a863252fdccef2b9131524f22a3df5208208e4
com.yang-bo	bindingreacttoreact_sjs0.6_2.13	1.0.2+14-dc6d6af2		e07eec94c004e91c255445f6f2e33bf48766bc55
com.yang-bo	bindingreacttoreact_sjs0.6_2.13	1.0.2+15-ff6e56f4		f22244c69be9da362fcdcf476c160e83a99b3284
com.yang-bo	bindingreacttoreact_sjs0.6_2.13	1.0.2+16-ec8e3bea		aedaff0006e9e06a933e7c90e215bbacf6f4e2a2
com.yang-bo	bindingreacttoreact_sjs0.6_2.13	1.0.2+17-7fcd9360		a4cd0ef6b8a5376761398660e00d940137d8e756
com.yang-bo	bindingreacttoreact_sjs0.6_2.13	1.0.2+18-7a2993f1		be5275885ccca163e9dc33d270ace26b15ca45e3
com.yang-bo	bindingreacttoreact_sjs0.6_2.13	1.0.2+19-9b91946c		a7c29f7c24b20598ebbde685d5c995a60d93aa88
com.yang-bo	bindingreacttoreact_sjs0.6_2.13	1.0.2+20-d0d6a810		64b8ce92a228ef3f952469ed4e86c6023401992d
com.yang-bo	bindingreacttoreact_sjs0.6_2.13	1.0.2+21-1fee1c19		f7b67dafe010fe10bece9bf40890822ce1b5b654
com.yang-bo	bindingreacttoreact_sjs0.6_2.13	1.0.2+22-0635175a		494495a87cc2a5d8b300849dcc62f9afa1d9e17e
com.yang-bo	bindingreacttoreact_sjs0.6_2.13	1.0.2+23-25c85cc8		e0514a452df72744b76d416759fbd2ed01bf19c1
com.yang-bo	bindingreacttoreact_sjs0.6_2.13	1.0.2+24-319a3d55		17f40559b35e9203342ea661d792621f2f86a9ab
com.yang-bo	bindingreacttoreact_sjs0.6_2.13	1.0.2+25-657ff76e		c211ad1a632850d58efdb46e64f7e4197e153d2e
com.yang-bo	bindingreacttoreact_sjs0.6_2.13	1.0.2+26-c26113ee		800ddcaf371749de9b07dc76b35052bb0dd418a3
com.yang-bo	bindingreacttoreact_sjs0.6_2.13	1.0.2+59-fa71cc9d		9400d9edb5d637b9a6705b071449b4e680829d96
com.yang-bo	bindingreacttoreact_sjs0.6_2.13	1.0.2+60-134f9ceb		d2c114e045a2a904c591747cb50c551132058654
com.yang-bo	bindingreacttoreact_sjs0.6_2.13	1.0.2+60-b7bcd211		2e9587f6c67fb06d8915bf3b0c9e50b86c6e3b6c
com.yang-bo	bindingreacttoreact_sjs0.6_2.13	1.0.2+60-e1d60774		fd5b500ae8db19be27f008e2eb7d0b3005686239
com.yang-bo	bindingreacttoreact_sjs0.6_2.13	1.0.2+61-2b310f58		1335e6c90325caaf6699291a5467ef0f21a81224
com.yang-bo	bindingreacttoreact_sjs0.6_2.13	1.0.2+62-419bef3c		bb77b640cbb9bf279c62ff3ac6823f54c6ee237f
com.yang-bo	bindingreacttoreact_sjs0.6_2.13	1.0.2+63-36c6ae03		aee80614f5028bf8a3741bef74713a6eacb068ef
com.yang-bo	bindingreacttoreact_sjs0.6_2.13	1.0.2+63-a9621eca		064d2cfada8506494845a89e2ee0eae0c7500b79
com.yang-bo	bindingreacttoreact_sjs0.6_2.13	1.0.2+65-54053d4f		9dafc5c33e09a95e14b1e7f0474ced38d5d05c3f
com.yang-bo	bindingreacttoreact_sjs0.6_2.13	1.0.2+67-8d5775b3		4acaeac36b92d92f5477c89dbc5805216f1e95e0
com.yang-bo	bindingreacttoreact_sjs0.6_2.13	1.0.2+68-99fb1cad		cd6adb23ab2861ec1e8167a410fcfadffe3d3139
com.yang-bo	bindingreacttoreact_sjs0.6_2.13	1.0.2+69-031fe2dd		2ad40bc2d43370b654e8ca605954359de1cd2f77
com.yang-bo	bindingreacttoreact_sjs0.6_2.13	1.0.2+69-9642369e		ae959dd2b6587e30bdc082a7d4a0551e8d53c49d
com.yang-bo	bindingreacttoreact_sjs0.6_2.13	1.0.2+7-2186f68f		c60d4ff75a03517692ea66010683d9c99d49cc6a
com.yang-bo	bindingreacttoreact_sjs0.6_2.13	1.0.2+70-f8720854		0540b1295b81cd19036da5167586a754fd26601c
com.yang-bo	bindingreacttoreact_sjs0.6_2.13	1.0.2+71-c0a9066d		6e28022938dfbc8db90f8456fdee962cd5174b49
com.yang-bo	bindingreacttoreact_sjs0.6_2.13	1.0.2+72-bfe75e8e		a8dd243e273d095d424f6b3a8702a3c7f3557db4
com.yang-bo	bindingreacttoreact_sjs0.6_2.13	1.0.2+73-4414dcf1		aff3c27cfb7aca4b3ab9feea0dddef3576e41bfb
com.yang-bo	bindingreacttoreact_sjs0.6_2.13	1.0.2+75-690823a5		80f9fc283813a109952190d54f809835f0dd9617
com.yang-bo	bindingreacttoreact_sjs0.6_2.13	1.0.2+77-1eb564ef		372fd470ac4c7363418d50d061fd53289146648d
com.yang-bo	bindingreacttoreact_sjs0.6_2.13	1.0.2+79-c2ed3391		ad6fe1e1ef14d45795abc332d64404559091ffba
com.yang-bo	bindingreacttoreact_sjs0.6_2.13	1.0.2+8-3884bf75		b715ad1f607c33a4e42ac533e49727fb13522328
com.yang-bo	bindingreacttoreact_sjs0.6_2.13	1.0.2+80-78fc7734		7c19d307f4914f77cd5e312efd1348210e3e1566
com.yang-bo	bindingreacttoreact_sjs0.6_2.13	1.0.2+81-eec67ca4		90e9c106eb4bdf813010d5b3e7a480fb36b08aff
de.l11n.gettext	gettext4kXokio	1.0.3		b5b4fb4cebb2373319d31c4f732fd5947a380542
dev.adamko.gradle	dev-publish-plugin	0.3.0		28823baf47712e570345c5c40768d7df11948187
dev.adamko.gradle	dev-publish-plugin	0.4.0		1a5798e672c0c64bf6ecdc9d2e636b27f23f5798
dev.adamko.gradle	dev-publish-plugin	0.4.1		aa9cd05585dbb2363d377a485deb321b0fde6925
es.ucm.fdi.grasia.faerie.demos	talkingAgents.behavior.spectator	1.2.6		16dcb09c36d3698fed6e0d1122f70779afe96862
es.ucm.fdi.grasia.faerie.demos	talkingAgents.behavior.spectator	1.2.7		66128a8c94ab8b157f5e8129b2b2aa495ea4b6ac
es.ucm.fdi.grasia.faerie.demos	talkingAgents.behavior.spectator	1.2.8		de290cfeaae0d160689580340959b9de55fe1fec
es.ucm.fdi.grasia.faerie.demos	talkingAgents.behavior.spectator	1.2.9		027d9d7c4b951856d8aa2138988fc38ba7a10961
io.apptik.comm	jus-util	0.5.0		N/A
io.apptik.comm	jus-util	0.5.1		N/A
io.apptik.comm	jus-util	0.5.2		N/A
io.buildo	enumero-circe-support_2.13	1.4.2		cbe7a081bbc778a9e077c520e6d3217e3bcee311
io.buildo	enumero-circe-support_2.13	1.4.4		61197971d425bb985e5f363f75cc9523fb43c677
io.burkard	aws-cdk-scala-iam_2.12	0.1.2		1c2e99cdaffaf87a6635743e4edd4bc7099a1135
io.burkard	aws-cdk-scala-iam_2.12	0.1.3		a159da70ff63bc5180171d4e2dd5cb28fedb6c7a
io.burkard	aws-cdk-scala-iam_2.12	0.1.4		5088d14e3a3e9252d9f600c739ae530a4cfaab83
io.burkard	aws-cdk-scala-iam_2.12	0.1.5		7014f5a2ea61a7fce6f0d9376b3817213652b868
io.burkard	aws-cdk-scala-iam_2.12	0.1.6		d4679f794cbe0ab78b0b7a33359c009d94651268
io.burkard	aws-cdk-scala-iam_2.12	0.1.7		dc19e920beb96a70a61bae6b9bef50bc69e83b0f
io.burkard	aws-cdk-scala-iam_2.12	0.2.0		a08cce16cbabe0fe49814620937ba335b5373cbe
io.burkard	aws-cdk-scala-iam_2.12	0.3.0		5f9eeca4e7c9d1ba46098da0cfdad7e4c1f69f8e
io.burkard	aws-cdk-scala-iam_2.12	0.4.0		99221ea326bb61d62a4113656c31d39d743beae9
io.burkard	aws-cdk-scala-iam_2.12	0.4.1		37365ab7371f9622e4ca7ee5c7b19a5ab533d4c6
io.burkard	aws-cdk-scala-iam_2.12	0.5.0		675bd2f61be844b7d0822397e524d0e783a54f2e
io.burkard	aws-cdk-scala-transfer_3	0.1.2		cf2e0fed3ed91129a121b0f261a552ca4f2fa088
io.burkard	aws-cdk-scala-transfer_3	0.1.3		c662b6311272192ce35485e45f46399d8b13b731
io.burkard	aws-cdk-scala-transfer_3	0.1.4		0c7aabce66b563b2858b9055ebb1429bcddebf9b
io.burkard	aws-cdk-scala-transfer_3	0.1.5		c380e8d1dd58b907065e26c070f3080ab5c7d459
io.burkard	aws-cdk-scala-transfer_3	0.1.6		79aea85a74ac68890cbf6b6e86d9fe9b9ffcf61d
io.burkard	aws-cdk-scala-transfer_3	0.1.7		56cec81363457638851e3f5e03bcaa7f5a47c00e
io.burkard	aws-cdk-scala-transfer_3	0.2.0		67f157221a5de581a9836ec5a0ee397c3ef078bd
io.burkard	aws-cdk-scala-transfer_3	0.3.0		556fd9c6e408bd10395040c0edb08922bfdc89e1
io.burkard	aws-cdk-scala-transfer_3	0.4.0		d8ba6560d85715d66953c2666a12f47ab9feacca
io.burkard	aws-cdk-scala-transfer_3	0.4.1		cf9ee18fb14289318fa048d3763190e9a4a57ed3
io.burkard	aws-cdk-scala-transfer_3	0.5.0		4cab746b96efc9f0e41e596ebe51960db6d56a17
io.chrisdavenport	log4cats-log4s_sjs0.6_2.12	0.0.5		70afefb3d338a963d75bfc1eda1e2f078b849a99
io.chrisdavenport	log4cats-log4s_sjs0.6_2.12	0.0.6		d7aa82f4aac2a554fa9d5720a9b1d7eb2514fe94
io.chrisdavenport	log4cats-log4s_sjs0.6_2.12	0.0.7		f2c7f491a24732fc516e8401f4abc9de8c859d40
io.chrisdavenport	log4cats-log4s_sjs0.6_2.12	0.1.0		b3957dd8f41cb795e83632a759cc35e9ab1c8da6
io.chrisdavenport	log4cats-log4s_sjs0.6_2.12	0.1.1		7c30730b5d692a3fcda550e7df0320d0cde0a072
io.chrisdavenport	log4cats-log4s_sjs0.6_2.12	0.2.0		775f99c1f6eb06b69bfab63abf19fd26e9b05f44
io.chrisdavenport	log4cats-log4s_sjs0.6_2.12	0.2.0-M1		2b69761da375a7ccda00e0457977466a72252b6f
io.chrisdavenport	log4cats-log4s_sjs0.6_2.12	0.2.0-RC1		527960744720673754b517b7800c2b9b9328816c
io.chrisdavenport	log4cats-log4s_sjs0.6_2.12	0.2.0-RC2		5d571662bf74c12b42354b4719a114907fef8cdb
io.chrisdavenport	log4cats-log4s_sjs0.6_2.12	0.3.0		009949c0b5436a4f8feca0aef6044ddbcb59f44a
io.chrisdavenport	log4cats-log4s_sjs0.6_2.12	0.3.0-M1		7aa7dab7f0045db4b27a3b2bd53df733d18fd967
io.chrisdavenport	log4cats-log4s_sjs0.6_2.12	0.3.0-M2		0b60b7641f3facc4e75a0d366bf3372c56f1e9ad
io.chrisdavenport	log4cats-log4s_sjs0.6_2.12	0.4.0-M1		9f0591bda4e932fa66c1986ff1a0ca492b48c2fe
io.edurt.datacap	datacap-plugin-kylin	2024.4.0		180dbab67c28a40cabcc5bb3c763ea508076a17d
io.edurt.datacap	datacap-plugin-kylin	2024.4.1		bf2606d600120cc9d75e17492087aa990ed93ad6
io.edurt.datacap	datacap-plugin-kylin	2025.1.0		82b75a0456429edab68c486e1a3fe8e240d5d6b2
io.exoquery	controller-core-macosx64	2.0.0		N/A
io.exoquery	controller-core-macosx64	2.0.0	metadata	accd390f961260a532441a3108fc15cdc7548056
io.exoquery	controller-core-macosx64	3.0.0		N/A
io.exoquery	controller-core-macosx64	3.0.0	metadata	1d974798d1b76ceee91381a970b2adec0b741c12
io.exoquery	controller-core-macosx64	3.1.0		N/A
io.exoquery	controller-core-macosx64	3.1.0	metadata	891f6d6e93f61104eb79af9cd3c7e1e9455fc409
io.exoquery	controller-core-macosx64	3.2.0		N/A
io.exoquery	controller-core-macosx64	3.2.0	metadata	597e9553230afab4e033cd76576d54c61e6782ac
io.exoquery	controller-core-macosx64	3.2.1	metadata	105a7767edb52eec66aa9a5ca713bcd395368c75
io.github.crystalizeFavors	rfcemaillibrary	1.0		99f6018dd02aef1111c2c798c5126e6a062919e5
io.github.dashingqi	overscrolllayout	0.0.1		N/A
io.github.joker-pper	http-request	1.0.2		07e9e8fcba3910664b2de3d488afc19e0757dcf9
io.github.joker-pper	http-request	1.0.3		be643e1b8f9b795cb056ced76f9a5ff99897adf6
io.github.mattvass	json-resultset-mapper	1.0		3bfaeeff73da89c7ee85f6c0bd9b0883ee6d3a47
io.github.mattvass	json-resultset-mapper	1.0.1		9c708a90438ed7e00f188ee6c3ccfaa0b7b0810b
io.github.minyushov	numeric-keyboard	1.2.0		N/A
io.quarkiverse.quarkus-reactive-h2-client	quarkus-reactive-h2-client-deployment	0.1.1		9ed259b4709188b8495b68852d08477c9d81ddd4
io.quarkiverse.quarkus-reactive-h2-client	quarkus-reactive-h2-client-deployment	0.2.0		af328d5f7065d946c635b2aa0f61299a25816724
io.quarkiverse.quarkus-reactive-h2-client	quarkus-reactive-h2-client-deployment	0.2.1		def261e9fcf31d674787c2567759761af58db321
io.quarkiverse.quarkus-reactive-h2-client	quarkus-reactive-h2-client-deployment	0.2.2		ce4592d20e6f323232faad573a610000d7bc4ab0
io.quarkiverse.quarkus-reactive-h2-client	quarkus-reactive-h2-client-deployment	0.3.0		48743ab230a210ffd5bb5ab6b6af4745169090ad
io.quarkiverse.quarkus-reactive-h2-client	quarkus-reactive-h2-client-deployment	0.3.1		1aa8fd59285fa2c7b83acbfee398ba92dfe23fa9
io.quarkiverse.quarkus-reactive-h2-client	quarkus-reactive-h2-client-deployment	0.3.2		ee3f21311d1413e63f0b838e1ad36bff252f784a
io.quarkiverse.quarkus-reactive-h2-client	quarkus-reactive-h2-client-deployment	0.3.3		8b3598ad11488a4c05c28b631a0e7fba9362887a
io.quarkiverse.quarkus-reactive-h2-client	quarkus-reactive-h2-client-deployment	0.3.4		a4abe36f16e311175068ef825c36aea92cbd3676
io.quarkiverse.quarkus-reactive-h2-client	quarkus-reactive-h2-client-deployment	0.3.5		4370f9a9e22da5531f5f50a649448e347aa58362
io.quarkiverse.quarkus-reactive-h2-client	quarkus-reactive-h2-client-deployment	0.4.0		f09c865558b3cd81b99b5544f8ff9193c8190d95
io.quarkiverse.quarkus-reactive-h2-client	quarkus-reactive-h2-client-deployment	0.4.1		4e401a6d2ab1ce3b5cc6656cad37df194b8b82d4
io.quarkiverse.quarkus-reactive-h2-client	quarkus-reactive-h2-client-deployment	0.4.2		ffdea2a46f393112ae2e1869616ed2a7d61b8efc
io.quarkiverse.quarkus-reactive-h2-client	quarkus-reactive-h2-client-deployment	0.4.3		753f2263d654b7df3c46acf7424960634ad42b08
io.quarkiverse.quarkus-reactive-h2-client	quarkus-reactive-h2-client-deployment	0.5.0		119c5d6ecd3a448bab2f85b71065f8bec573fd1b
io.quarkiverse.quarkus-reactive-h2-client	quarkus-reactive-h2-client-deployment	0.5.1		952d769a92d9b28c3563dd8afafdcc1e456a8126
io.quarkiverse.quarkus-reactive-h2-client	quarkus-reactive-h2-client-deployment	0.5.2		4f38249dc1a1801ae21a3d84b20ff2abb839753c
io.thorntail.testsuite	testsuite-ribbon-secured	2.0.0.Final		a5df09a6ec075d418ad5270ab635ae36c65c307f
io.thorntail.testsuite	testsuite-ribbon-secured	2.1.0.Final		3cc46ce91d5215986a12d8ffac5071a2d898bd3f
io.thorntail.testsuite	testsuite-ribbon-secured	2.2.0.Final		ee7fc66c6398019e823a80348257d11b99f368a7
io.thorntail.testsuite	testsuite-ribbon-secured	2.2.1.Final		38b7b49c862b7622924ef9f3bc4c64680659ab26
io.xiaper	xiaper-spring-boot-starter-wechat	2.1.4.RELEASE		a3d2fc296f0fe17a40e8314030a78eeeb4ffc448
net.exoego	aws-sdk-scalajs-facade-apigateway_sjs0.6_2.13	0.24.0-v2-473-0		5d37311efecce56eaa3149856bd22563adce2f56
net.exoego	aws-sdk-scalajs-facade-apigateway_sjs0.6_2.13	0.24.1-v2-473-0		e4bba18b3776c8a2ed8e474b352923ee2b81cc08
net.exoego	aws-sdk-scalajs-facade-apigateway_sjs0.6_2.13	0.24.2-v2-437-0		3db9627d43e4c1758666d2b81054c3e7f2294a2b
net.exoego	aws-sdk-scalajs-facade-apigateway_sjs0.6_2.13	0.25.0-v2-518-0		1f21818ca4fa322abcb13ddac41a17f2c20e8368
net.exoego	aws-sdk-scalajs-facade-apigateway_sjs0.6_2.13	0.26.0-v2.524.0		ce0dd78c259874d1825660123544152d0928ccde
net.exoego	aws-sdk-scalajs-facade-apigateway_sjs0.6_2.13	0.26.1-v2-524.0		877cfa32e25f06c38c6071698562546d2d635c0d
net.exoego	aws-sdk-scalajs-facade-apigateway_sjs0.6_2.13	0.26.1-v2.524.0		337210072c5572fd92dcabc2b54e8a9132169a74
net.exoego	aws-sdk-scalajs-facade-apigateway_sjs0.6_2.13	0.27.0-v2.571.0		80af45abae8d8069b6cf80bd6c7a57473c03082f
net.exoego	aws-sdk-scalajs-facade-apigateway_sjs0.6_2.13	0.28.0-v2.596.0		327567c330efcd76a70154d1e624f256f3e22471
net.exoego	aws-sdk-scalajs-facade-apigateway_sjs0.6_2.13	0.29.0-v2.624.0		8e6014a118455327114c9f6cf79c387877fdc517
net.exoego	aws-sdk-scalajs-facade-apigateway_sjs0.6_2.13	0.30.0-v2.715.0		f79a9f1633197c827935f58a6d691abebf0626bd
org.apache.camel.quarkus	camel-quarkus-corda-parent	1.1.0		N/A
org.apache.camel.quarkus	camel-quarkus-corda-parent	1.2.0		N/A
org.apache.camel.quarkus	camel-quarkus-corda-parent	1.3.0		N/A
org.apache.camel.quarkus	camel-quarkus-corda-parent	1.4.0		N/A
org.apache.camel.quarkus	camel-quarkus-corda-parent	1.5.0		N/A
org.apache.camel.quarkus	camel-quarkus-corda-parent	1.6.0		N/A
org.apache.camel.quarkus	camel-quarkus-corda-parent	1.7.0		N/A
org.apache.camel.quarkus	camel-quarkus-corda-parent	1.8.0		N/A
org.apache.camel.quarkus	camel-quarkus-corda-parent	1.8.1		N/A
org.apache.camel.quarkus	camel-quarkus-corda-parent	2.0.0		N/A
org.apache.camel.quarkus	camel-quarkus-corda-parent	2.0.0-M1		N/A
org.apache.camel.quarkus	camel-quarkus-corda-parent	2.0.0-M2		N/A
org.apache.camel.quarkus	camel-quarkus-corda-parent	2.1.0		N/A
org.apache.camel.quarkus	camel-quarkus-corda-parent	2.10.0		N/A
org.apache.camel.quarkus	camel-quarkus-corda-parent	2.11.0		N/A
org.apache.camel.quarkus	camel-quarkus-corda-parent	2.12.0		N/A
org.apache.camel.quarkus	camel-quarkus-corda-parent	2.13.0		N/A
org.apache.camel.quarkus	camel-quarkus-corda-parent	2.13.1		N/A
org.apache.camel.quarkus	camel-quarkus-corda-parent	2.13.2		N/A
org.apache.camel.quarkus	camel-quarkus-corda-parent	2.13.3		N/A
org.apache.camel.quarkus	camel-quarkus-corda-parent	2.14.0		N/A
org.apache.camel.quarkus	camel-quarkus-corda-parent	2.15.0		N/A
org.apache.camel.quarkus	camel-quarkus-corda-parent	2.16.0		N/A
org.apache.camel.quarkus	camel-quarkus-corda-parent	2.2.0		N/A
org.apache.camel.quarkus	camel-quarkus-corda-parent	2.2.1		N/A
org.apache.camel.quarkus	camel-quarkus-corda-parent	2.3.0		N/A
org.apache.camel.quarkus	camel-quarkus-corda-parent	2.4.0		N/A
org.apache.camel.quarkus	camel-quarkus-corda-parent	2.5.0		N/A
org.apache.camel.quarkus	camel-quarkus-corda-parent	2.6.0		N/A
org.apache.camel.quarkus	camel-quarkus-corda-parent	2.7.0		N/A
org.apache.camel.quarkus	camel-quarkus-corda-parent	2.7.1		N/A
org.apache.camel.quarkus	camel-quarkus-corda-parent	2.7.2		N/A
org.apache.camel.quarkus	camel-quarkus-corda-parent	2.8.0		N/A
org.apache.camel.quarkus	camel-quarkus-corda-parent	2.8.0-M1		N/A
org.apache.camel.quarkus	camel-quarkus-corda-parent	2.9.0		N/A
org.apache.camel.quarkus	camel-quarkus-corda-parent	3.0.0-M1		N/A
org.apache.camel.quarkus	camel-quarkus-corda-parent	3.0.0-M2		N/A
org.apache.camel.quarkus	camel-quarkus-corda-parent	3.0.0-RC1		N/A
org.apache.camel.quarkus	camel-quarkus-corda-parent	3.0.0-RC2		N/A
org.apache.distributedlog	distributedlog-service_2.10	0.4.0-incubating		6a5b8b2554842d51791ccc80c1a5d054a7a98b27
org.apache.geronimo.configs	openejb	1.2-beta		N/A
org.apache.geronimo.configs	openejb	2.0.1		N/A
org.apache.geronimo.configs	openejb	2.0.2		N/A
org.apache.geronimo.configs	openejb	2.1		N/A
org.apache.geronimo.configs	openejb	2.1.1		N/A
org.apache.geronimo.configs	openejb	2.1.2		N/A
org.apache.geronimo.configs	openejb	2.1.3		N/A
org.apache.geronimo.configs	openejb	2.1.4		N/A
org.apache.geronimo.configs	openejb	2.1.5		N/A
org.apache.geronimo.configs	openejb	2.1.6		N/A
org.apache.geronimo.configs	openejb	2.1.7		N/A
org.apache.geronimo.configs	openejb	2.1.8		N/A
org.apache.geronimo.configs	openejb	2.2		N/A
org.apache.geronimo.configs	openejb	2.2.1		N/A
org.apache.geronimo.configs	openejb	3.0-M1		N/A
org.apache.geronimo.configs	openejb	3.0-beta-1		N/A
org.apache.geronimo.configs	openejb	3.0.0		N/A
org.apache.geronimo.configs	openejb	3.0.1		N/A
org.apache.kerby	tool-dist	1.0.0		N/A
org.apache.kerby	tool-dist	1.0.0-RC1		N/A
org.apache.kerby	tool-dist	1.0.0-RC2		N/A
org.apache.kerby	tool-dist	1.0.1		N/A
org.apache.kerby	tool-dist	1.1.0		N/A
org.apache.kerby	tool-dist	1.1.1		N/A
org.apache.kerby	tool-dist	2.0.0		N/A
org.apache.kerby	tool-dist	2.0.1		N/A
org.apache.kerby	tool-dist	2.0.2		N/A
org.apache.kerby	tool-dist	2.0.3		N/A
org.apache.kerby	tool-dist	2.1.0		N/A
org.apache.myfaces.tomahawk	tomahawk-project	1.1.10		N/A
org.apache.myfaces.tomahawk	tomahawk-project	1.1.11		N/A
org.apache.myfaces.tomahawk	tomahawk-project	1.1.12		N/A
org.apache.myfaces.tomahawk	tomahawk-project	1.1.13		N/A
org.apache.myfaces.tomahawk	tomahawk-project	1.1.14		N/A
org.apache.myfaces.tomahawk	tomahawk-project	1.1.5		N/A
org.apache.myfaces.tomahawk	tomahawk-project	1.1.6		N/A
org.apache.myfaces.tomahawk	tomahawk-project	1.1.7		N/A
org.apache.myfaces.tomahawk	tomahawk-project	1.1.8		N/A
org.apache.myfaces.tomahawk	tomahawk-project	1.1.9		N/A
org.apache.taverna.engine	taverna-activity-archetype	3.1.0-incubating		fafbd2761a9b57f4f7e309a47f97a855fa62114f
org.appverse.web.framework.poms.modules.backend.security	appverse-web-modules-backend-security-pom	1.4-RELEASE		N/A
org.appverse.web.framework.poms.modules.backend.security	appverse-web-modules-backend-security-pom	1.4.1-MILESTONE_2		N/A
org.appverse.web.framework.poms.modules.backend.security	appverse-web-modules-backend-security-pom	1.5.0-RELEASE		N/A
org.appverse.web.framework.poms.modules.backend.security	appverse-web-modules-backend-security-pom	1.5.1		N/A
org.appverse.web.framework.poms.modules.backend.security	appverse-web-modules-backend-security-pom	1.5.2-RELEASE		N/A
org.appverse.web.framework.poms.modules.backend.security	appverse-web-modules-backend-security-pom	1.5.3-RELEASE		N/A
org.appverse.web.framework.poms.modules.backend.security	appverse-web-modules-backend-security-pom	1.5.4-RELEASE		N/A
org.cache2k	cache2k-server-side	1.0.0.CR1		798e18872cbc7a3b156ee70734518c6be82032ba
org.cache2k	cache2k-server-side	1.0.0.CR2		23a010afe1a1f5ef28cbd1819f5fdf6e1be2036b
org.cache2k	cache2k-server-side	1.0.0.CR3		98f636c934b67a799679c97131f179f698885761
org.cache2k	cache2k-server-side	1.0.0.CR4		016e5b4df9f5d9ef1aa904cffc4f5ab9c3ecd788
org.cache2k	cache2k-server-side	1.0.0.Final		95931ff203361e687052ffc742fd308681adff7e
org.cache2k	cache2k-server-side	1.0.1.Final		20e724a86c4da1f70a06ecf15ad0c9699d52cfb7
org.cache2k	cache2k-server-side	1.0.2.Final		6d38b4c2bc74b05de8ccd4b1613299be8afdb398
org.deeplearning4j	dl4j-spark-nlp_2.11	0.4-rc3.10		443afd542fd1c32867f9297394024d2eadfd6a3f
org.deeplearning4j	dl4j-spark-nlp_2.11	0.4.0		548d2b22e5d671be6b16ea9aa931a1c8b0b33cd3
org.deeplearning4j	dl4j-spark-nlp_2.11	0.5.0		de86ea5828c0ec57b30aaab476415fc4b4c16bb6
org.deeplearning4j	dl4j-spark-nlp_2.11	0.6.0		177aa2dd9f895db568f8b3b1743935d0668837bf
org.deeplearning4j	dl4j-spark-nlp_2.11	0.7.0		0e3faa33534eb02b5191efaa385591155e94e044
org.deeplearning4j	dl4j-spark-nlp_2.11	0.7.1		1fc1d642d96da5261aa3505d4e5fe96e324c897a
org.deeplearning4j	dl4j-spark-nlp_2.11	0.7.2		b910291185eeeb647143d222116848c709853394
org.deeplearning4j	dl4j-spark-nlp_2.11	0.8.0_spark_1		cc1d59b6e65aa4ebc177316e97a7b050fa4834dd
org.deeplearning4j	dl4j-spark-nlp_2.11	0.8.0_spark_2		cafeb47985756bdd84510ef5eb13fb412f2ad5f9
org.deeplearning4j	dl4j-spark-nlp_2.11	0.9.0_spark_1		0a3e48f7b70b0e3175de3851e251d4854aa3b108
org.deeplearning4j	dl4j-spark-nlp_2.11	0.9.0_spark_2		10121dc9bc163b1871feb3f31246aa36f082d7c9
org.deeplearning4j	dl4j-spark-nlp_2.11	0.9.1_spark_1		9c1e40599e838d2a844197725920e3ad3d2fb7c0
org.deeplearning4j	dl4j-spark-nlp_2.11	0.9.1_spark_2		e5e53f6994171e185ed0d1dbd3db2ba90f488d3e
org.deeplearning4j	dl4j-spark-nlp_2.11	1.0.0-M1		74568ac3bcd3c58fb6122172788b9e6952a54b0c
