app.tulz	tuplez-apply_3.0.0-RC3	0.3.6		87a81bb149a14a68baa650da52d3bbe013a34985
org.faktorips	faktorips-runtime-groovy	24.1.2.release		fff66b2533b038b7fef72730383e46b2910c3d50
org.faktorips	faktorips-runtime-groovy	24.1.3.release		0060669c3e628f7a609d642bb71f68fbac22406e
org.faktorips	faktorips-runtime-groovy	24.1.4.release		97d0f51bb5a7233858664d98a4dcd1992b3d1319
org.faktorips	faktorips-runtime-groovy	24.1.6.release		ec36ca9f4a622fa50aded054d7b886abdbcf038f
org.faktorips	faktorips-runtime-groovy	24.1.7.release		0f4b935a2370fc8974e2e0b215273d2f7d09e183
org.faktorips	faktorips-runtime-groovy	24.1.8.release		a00898d2fc901088db24bf4d0cf4452af4cf986a
org.faktorips	faktorips-runtime-groovy	24.1.9.release		b996adae080caa7924806e248fea3e6930bd0a66
org.faktorips	faktorips-runtime-groovy	24.7.0.a20240423-01		dd10b0be857168a16c43985f1222bd8a44b46d77
org.faktorips	faktorips-runtime-groovy	24.7.0.rc01		cb641e734a9c9da3860817f85378affa6635b2a5
org.faktorips	faktorips-runtime-groovy	24.7.0.release		5e008c35350e882045159a2a5c09d6ffb2f254f4
org.faktorips	faktorips-runtime-groovy	24.7.1.release		b6c374af8bdc3f145de565da1aa0f4403a68aaa1
org.faktorips	faktorips-runtime-groovy	24.7.2.release		c73fc8592dd18e9a73dd08a5bb45eb51392455cf
org.faktorips	faktorips-runtime-groovy	24.7.3.release		a3923604421c3cd302547d9a624ed97ffefb940e
org.faktorips	faktorips-runtime-groovy	24.7.4.release		4fb93567bca3baae478e81b6596a20bed97e8b8d
org.faktorips	faktorips-runtime-groovy	24.7.5.release		bbfa766d98e0a4c947ff33f7bde0c9e5e86accef
org.faktorips	faktorips-runtime-groovy	24.7.6.release		236217a14a14aa6a56a9adbd2be4e4295a645998
org.faktorips	faktorips-runtime-groovy	24.7.7.release		6d52034fdee39cfa539c796f2af70852ec20bf79
org.faktorips	faktorips-runtime-groovy	24.7.8.release		9186f479071fcb4578b569591fe8634b2a33ebb2
org.faktorips	faktorips-runtime-groovy	25.1.0.a20241030-01		943cb99a4e67537b68a3ba30beb37317776388eb
org.faktorips	faktorips-runtime-groovy	25.1.0.rc02		ffa7b677d9d62e4a92c5644d2555a3860f264966
org.faktorips	faktorips-runtime-groovy	25.1.0.release		1dc5c84b72f73da3e5599c20b9d1041a1c55a90c
org.faktorips	faktorips-runtime-groovy	25.1.1.release		eef7f48ebe6c1cf06ef4d47ff2cf33f5ceeddaa3
org.faktorips	faktorips-runtime-groovy	25.1.2.release		9e228f6777b490931e4d555f12728a0e5504d4dc
org.faktorips	faktorips-runtime-groovy	25.1.3.release		74e9fc1e0fec526a4e3a70397243b7494134ee95
org.faktorips	faktorips-runtime-groovy	25.7.0.a20250225-01		9fe1905e724f3c97b3906a1b7ab4e9faae03687a
org.faktorips	faktorips-runtime-groovy	25.7.0.a20250331-01		77eac337dc9d40a7ebf574ee5ec5a39869a0a234
org.faktorips	faktorips-runtime-groovy	25.7.0.a20250430-01		41bb2b5a7a9da4a2b3d5968a3b57a5c25e68924c
org.faktorips	faktorips-runtime-groovy	3.14.0		6dee93749935531509ed6740d7a211bb13e14fc0
org.faktorips	faktorips-runtime-groovy	3.15.0		a4da366ad6af80348531b56ef58db53113799222
org.faktorips	faktorips-runtime-groovy	3.16.0		2b21f7b00502fc754badc586f8a296403e278ced
org.faktorips	faktorips-runtime-groovy	3.17.0		c7a37fdc3a34c46706ddd81b772b4cd1215bef21
org.faktorips	faktorips-runtime-groovy	3.18.0		a0e57c75345e9124129f1c0c3b82f579e0ae0745
org.faktorips	faktorips-runtime-groovy	3.19.0		92a3be7fe56751713dbf2059a580ab169bcaec36
org.faktorips	faktorips-runtime-groovy	3.20.0		26d6847f239012bbd22bb02dfdd7c51ba01eadf7
org.faktorips	faktorips-runtime-groovy	3.21.0		6777c9630265c4c4c940af2dbc898753bb529ff5
org.faktorips	faktorips-runtime-groovy	3.22.0		b681c8f5c219a0748fba4c40f743aa6581af7dfa
org.finos.tracdap	tracdap-api-metadata	0.4.10		7c86d430e9f17cb3a1283ac0c0fe6124a0d48b3e
org.finos.tracdap	tracdap-api-metadata	0.4.3		a78c3a1a958e95b84da5444f405b0c2799ef2d02
org.finos.tracdap	tracdap-api-metadata	0.4.4		d481cca5cdd1ba93031e25d9e6797d3d1160861f
org.finos.tracdap	tracdap-api-metadata	0.4.5		32e40c68681635f470481c07eab6c148c5ee1e86
org.finos.tracdap	tracdap-api-metadata	0.4.6		f8a5914b6476c3bc3af417ebe8d802646e4bf5b6
org.finos.tracdap	tracdap-api-metadata	0.4.7		0a5cfda1250316a278482f297c55db9c8a4cc456
org.finos.tracdap	tracdap-api-metadata	0.4.8		f67663e5ff90d97ea917369016e02b3d0f41d8ff
org.finos.tracdap	tracdap-api-metadata	0.4.9		d84bca360ccbb346057bbf3bdcc00bc0810fb214
org.finos.tracdap	tracdap-api-metadata	0.5.0		6ea3a7f7c417341e773280531d6d7942a679e2f1
org.finos.tracdap	tracdap-api-metadata	0.5.0-rc.1		4dac3ca1f439619240914ec1117dfcef0004ad1e
org.finos.tracdap	tracdap-api-metadata	0.5.0-rc.2		96af7ac425e3bb35814dcef12983e18e3bf9f01d
org.finos.tracdap	tracdap-api-metadata	0.5.0-rc.3		5f24ad9c21945344c2c6b16604b74eba5465d992
org.finos.tracdap	tracdap-api-metadata	0.5.0-rc.4		654d869af1b4ba926ac543a808033e5ecb382c62
org.finos.tracdap	tracdap-api-metadata	0.5.1		a9cd01b3327a6259f8338509e593bd03992aaf80
org.finos.tracdap	tracdap-api-metadata	0.5.10		770391097fa3dce52ede172f1a6b84b90d521576
org.finos.tracdap	tracdap-api-metadata	0.5.11		0eccd122ab19e0a367482dc4eba40de93c6a2300
org.finos.tracdap	tracdap-api-metadata	0.5.18		13352abee211f8c821d796f24f360b8a16e3f2ad
org.finos.tracdap	tracdap-api-metadata	0.5.19		a422e4ba54594f95a86e3dcb38a3b613a67ee5e5
org.finos.tracdap	tracdap-api-metadata	0.5.2		61f6ff683c2be0787b118438e55b7a4786e198a1
org.finos.tracdap	tracdap-api-metadata	0.5.20		6fb6e73f784204790469d26568fcee3cfd37eb46
org.finos.tracdap	tracdap-api-metadata	0.5.21		995206c5cd36df2a0e611621e84353997586c664
org.finos.tracdap	tracdap-api-metadata	0.5.22		40f255775376dd4fc3d9580c7b7bd3eb3ee672c4
org.finos.tracdap	tracdap-api-metadata	0.5.23		89c0cbda9c8aee14225e0b7302d38989789c3134
org.finos.tracdap	tracdap-api-metadata	0.5.24		462d87695c41959f596a416a94b4ab1e98439706
org.finos.tracdap	tracdap-api-metadata	0.5.25		e75fe2505611473c5f9b640466c756abe5afc289
org.finos.tracdap	tracdap-api-metadata	0.5.27		2fab2174186ce170a77d3ed75f2bbccf76470355
org.finos.tracdap	tracdap-api-metadata	0.5.28		147e83974fa1a65c4cbcfe5b0f08adfd1fa1d01c
org.finos.tracdap	tracdap-api-metadata	0.5.29		81f03ae4ad9cd08a1ee65b98104a742d7f210fd2
org.finos.tracdap	tracdap-api-metadata	0.5.3		221ced8194d0bd7fae452621b98f6f052e4e8018
org.finos.tracdap	tracdap-api-metadata	0.5.30		94a59b2aab618a10858ec3979b02d97e06cfbc40
org.finos.tracdap	tracdap-api-metadata	0.5.4		7358a98cc8dd5e41e1295cebc8c678428aae5619
org.finos.tracdap	tracdap-api-metadata	0.5.5		7b6fe26ee091f217119c4c85d436696d9a8347bf
org.finos.tracdap	tracdap-api-metadata	0.5.6		5c7afedde9633a7b0275566a32b04e55359ce22c
org.finos.tracdap	tracdap-api-metadata	0.5.7		93a0da5f146ca0d163fc354abe62326c4d4bada7
org.finos.tracdap	tracdap-api-metadata	0.5.8		b864c062ed1b55ffe069465f443519fcc784681c
org.finos.tracdap	tracdap-api-metadata	0.5.9		d989b1184378d05b4c7d5b249614da4ffbc3d864
org.finos.tracdap	tracdap-api-metadata	0.6.0		60e7fadab8224af043e9bbbd8ea2f86dba0a2464
org.finos.tracdap	tracdap-api-metadata	0.6.0-rc1		7d424f30e61bb15aed91f5615283d2f9bfa00364
org.finos.tracdap	tracdap-api-metadata	0.6.0-rc2		92b24174ada4b7126af6b87020e93e38f4cd831a
org.finos.tracdap	tracdap-api-metadata	0.6.0-rc3		9442f39866f5457f12721db1b634004f88808df8
org.finos.tracdap	tracdap-api-metadata	0.6.1		08013a39ab508557a83991e9152fc37bc5b142ac
org.finos.tracdap	tracdap-api-metadata	0.6.1-dev2		8b8c80c3e25db0c2b383b1115187078111a5ad05
org.finos.tracdap	tracdap-api-metadata	0.6.1-dev3		c71cbee2e636287d694b7bba40a6a94996a6b567
org.finos.tracdap	tracdap-api-metadata	0.6.2		f4dfc3608ba10fbae5b82f08cff38efde7fc996b
org.finos.tracdap	tracdap-api-metadata	0.6.3		f3b3e4a0f335f3060276a8b48a8c3a61e8371c03
org.finos.tracdap	tracdap-api-metadata	0.6.4		2619848e5234acc57602c7478d4048d09b7b158f
org.finos.tracdap	tracdap-api-metadata	0.6.5		5950535eef969a9f3a5295baa6bf285330d8447a
org.finos.tracdap	tracdap-api-metadata	0.6.6		9526853f04593019ad49c21859b09589c5a394ce
org.finos.tracdap	tracdap-api-metadata	0.7.0		c6f82cca9a94dc1daed448a57061ca73f11041fa
org.finos.tracdap	tracdap-api-metadata	0.7.0-rc1		fb4ff0d400bb7fcaedd84accf8db291b59841d4e
org.finos.tracdap	tracdap-api-metadata	0.7.1		0dd698972359023174cc0aa71bbc1273a9151341
org.glassfish.external	commons-codec-repackaged	10.0-b28		152bb383bba4a34fca815268bc11d1d55a03e05c
org.glassfish.external	commons-codec-repackaged	3.0		a409e981106d1c72fa4c81da48deab7221177089
org.glassfish.external	commons-codec-repackaged	3.0-Prelude		17b2a9930a88f32a758cc90253b02944bbb70454
org.glassfish.external	commons-codec-repackaged	3.0-Prelude-Embedded-b10		b20cdf47cc923fdb66cdf7e9418d1b0977efbce8
org.glassfish.external	commons-codec-repackaged	3.0-Prelude-Embedded-b11		3845d6a3b46a5d36b1407d3d7f410bd8002a249b
org.glassfish.external	commons-codec-repackaged	3.0-Prelude-Embedded-b12		bece51f360707699dcd7f473c6fa4d2a87fcdac5
org.glassfish.external	commons-codec-repackaged	3.0-Prelude-Embedded-b13		ea2535ed26f5272b4b043148ace105fdb7a366c4
org.glassfish.external	commons-codec-repackaged	3.0-Prelude-Embedded-b14		b29399f55c4505bfbe982259dc467e160ee31f2b
org.glassfish.external	commons-codec-repackaged	3.0-Prelude-Embedded-m2		aa86ed8b89d47fa77cfa6ebaf06217b714ebe1be
org.glassfish.external	commons-codec-repackaged	3.0-Prelude-b28b		0b51729db1297484e23699ce38c2e7992c811f0e
org.glassfish.external	commons-codec-repackaged	3.0-Preview		cb69f1bc3bd67e8cf5781e0099d16dab6952d73f
org.glassfish.external	commons-codec-repackaged	3.0-Preview-b47a		6669486170b4d69cf5cc9e7983539e72e4d42a7b
org.glassfish.external	commons-codec-repackaged	3.0-Preview-b47b		9803e2aebb1afd2c2d9f1e429168e5da15bfc68b
org.glassfish.external	commons-codec-repackaged	3.0-Preview-b47c		e03a50617d8bdc0080980663eb15a5d7452e0c21
org.glassfish.external	commons-codec-repackaged	3.0-b29		7c23e8298b730be303d4ca5a6f5ea56c2ebc6ab7
org.glassfish.external	commons-codec-repackaged	3.0-b30		88c366870fa6f8f155cbf135bd9e456986f0df28
org.glassfish.external	commons-codec-repackaged	3.0-b31		ab8dfb601c3dafa7dd6589fc0fa63df1abfa6dce
org.glassfish.external	commons-codec-repackaged	3.0-b32		4a089d132386877cad9ff972d3712de6eabed99a
org.glassfish.external	commons-codec-repackaged	3.0-b33		d24c79fa2152a392bc259baf755f47a9590e7686
org.glassfish.external	commons-codec-repackaged	3.0-b34		cf410b237310c20b7efa4effc0becffa6dccc762
org.glassfish.external	commons-codec-repackaged	3.0-b35		12495ccf81faa645f64e887db1bafa54c15d7f88
org.glassfish.external	commons-codec-repackaged	3.0-b36		6f185825924ebf6b90327fcf725e5e9f5660b34a
org.glassfish.external	commons-codec-repackaged	3.0-b37		cc8e2bec5155eb314ddb837be8c91218d1f8b358
org.glassfish.external	commons-codec-repackaged	3.0-b38		dd1a79e14060896c7357d9679ae2c3743de64c18
org.glassfish.external	commons-codec-repackaged	3.0-b39		d681bf4a6e71fac9e6afc025b1aa27a1c0128d96
org.glassfish.external	commons-codec-repackaged	3.0-b40		4fc72b76db0a86717e2facefa1d4b990fc02deeb
org.glassfish.external	commons-codec-repackaged	3.0-b41		b60edcea36a359c02220ccae9ffdd5e7ed03065a
org.glassfish.external	commons-codec-repackaged	3.0-b42		9e5c42f40fe50457f7791e897405302b5c742f2c
org.glassfish.external	commons-codec-repackaged	3.0-b43		9fbe632cb4d5d8388d5c9fb6bd02cdaec8cacd20
org.glassfish.external	commons-codec-repackaged	3.0-b44		b1225ca58facda00e22862ce00a8ef044ef2e1e6
org.glassfish.external	commons-codec-repackaged	3.0-b45		04d20dbc0e6ccc3000e89a08ecc7cdb2656d1177
org.glassfish.external	commons-codec-repackaged	3.0-b46		da2a116676c9109dc7970e7dd5137d3fe7c55c77
org.glassfish.external	commons-codec-repackaged	3.0-b47		e06866f402f8f2b003eb699c2faf3ef29193987c
org.glassfish.external	commons-codec-repackaged	3.0-b48		5160009fc8f1017967f23aa49cf2e802a0ad36f1
org.glassfish.external	commons-codec-repackaged	3.0-b49		88614d52f025b33933765d0250f773b97ddf860c
org.glassfish.external	commons-codec-repackaged	3.0-b50		1ac7a24eebabb1cd2b151a233303001d4a8afdef
org.glassfish.external	commons-codec-repackaged	3.0-b51		0dd9d58c038d96a16f9f233d463f38280a8eed7e
org.glassfish.external	commons-codec-repackaged	3.0-b52		c4840215f3dc42f438a780b86e4dc9fc12cf9ef6
org.glassfish.external	commons-codec-repackaged	3.0-b53		0599763798719c600048ae1e88f8dfa132206732
org.glassfish.external	commons-codec-repackaged	3.0-b54		3feef9e2419aa3c39a4a3d1f4a3b285a1338c4d2
org.glassfish.external	commons-codec-repackaged	3.0-b55		fa9d68e9a55bfcf50f908a210340d5db907ef03e
org.glassfish.external	commons-codec-repackaged	3.0-b56		e39327b962219132afd878175342c5a0eeec269a
org.glassfish.external	commons-codec-repackaged	3.0-b57		aad0f5c73080363267ebbf08df043ceda2ebd8ba
org.glassfish.external	commons-codec-repackaged	3.0-b58		dad97f8c96ad09e3dd41541d7c87cd1baa02b067
org.glassfish.external	commons-codec-repackaged	3.0-b59		2a1fea9fb8caac539c2ed1bff112dc71278e8388
org.glassfish.external	commons-codec-repackaged	3.0-b60		e954571104286625ba511350f6e92e29fd4e1b43
org.glassfish.external	commons-codec-repackaged	3.0-b61		c752c119afce7165b70e61844da89bb977e47e50
org.glassfish.external	commons-codec-repackaged	3.0-b62		592517036ce4413d460cf7f73b92b3b852c6c0eb
org.glassfish.external	commons-codec-repackaged	3.0-b63		9866c210b19f3234889598068d3e4f7dcdd636b6
org.glassfish.external	commons-codec-repackaged	3.0-b64		940e1a7365e29f0602520128cefe15630903c97c
org.glassfish.external	commons-codec-repackaged	3.0-b65		5c5b5b8497b5b3455087e74cd37aea8e15242450
org.glassfish.external	commons-codec-repackaged	3.0-b66		62828877c6effe2fb4e118d51c1c4aa8066ccc9b
org.glassfish.external	commons-codec-repackaged	3.0-b67		869de936b0fb35c2d7cc49b75593caf88fe0dade
org.glassfish.external	commons-codec-repackaged	3.0-b68		c2ed7b72c4c193b11c0074d1dabcddae4b4da891
org.glassfish.external	commons-codec-repackaged	3.0-b69		0bb47f72af408d7eb3fc6ebc736567c9951a37e6
org.glassfish.external	commons-codec-repackaged	3.0-b70		08da2d07f54251939cd196be48902a0ca5bd5f0c
org.glassfish.external	commons-codec-repackaged	3.0-b71		d3cfd69a5ea348f61aad42549f1ef34de89f16a6
org.glassfish.external	commons-codec-repackaged	3.0-b72		b8ae744f0bd1aac5624e0ef0756ab83e54b97d59
org.glassfish.external	commons-codec-repackaged	3.0-b73		d695c615036b01c1560dd2c8ffdb5029a1ee155d
org.glassfish.external	commons-codec-repackaged	3.0-b74		c7807f522634e0a87826030b4fb1ea5015083c18
org.glassfish.external	commons-codec-repackaged	3.0-b74a		76b72daa82ed8e2c1914995db3abd94b1e750efd
org.glassfish.external	commons-codec-repackaged	3.0-b74b		4c50ce85fc4e4e5d68cbbc68b2e7d9683539762c
org.glassfish.external	commons-codec-repackaged	3.0.1		438c1cc34589c47c716d2a2daed7890895971761
org.glassfish.external	commons-codec-repackaged	3.0.1-b01		6c5654a8060c19d30944243e73ca01f16f1cc2f2
org.glassfish.external	commons-codec-repackaged	3.0.1-b02		0dc3ee341e9032470fe85c450ed90646b36d49bc
org.glassfish.external	commons-codec-repackaged	3.0.1-b03		b8b27a70992bd207476eddf42f96cbdc21517579
org.glassfish.external	commons-codec-repackaged	3.0.1-b04		87c7880c5b2a609696c400f542dfd6b0253849d7
org.glassfish.external	commons-codec-repackaged	3.0.1-b05		072170c1bb2479a71447b4a4a2233190f6844c01
org.glassfish.external	commons-codec-repackaged	3.0.1-b06		1711bff48fe7bd133eab2e0169cfe75a88b85491
org.glassfish.external	commons-codec-repackaged	3.0.1-b07		ecd271345b86e8556f5e2d7465000ade350ea51c
org.glassfish.external	commons-codec-repackaged	3.0.1-b08		0787983a7b2212abb7843ddb1d82ed069d8b8f0d
org.glassfish.external	commons-codec-repackaged	3.0.1-b09		ca80e937c2f983a894c0331323b34faf9cd8ce5b
org.glassfish.external	commons-codec-repackaged	3.0.1-b10		9e31061100adffb47345e1bf83156ca21bf534b1
org.glassfish.external	commons-codec-repackaged	3.0.1-b11		10372bcdc792f6b5d6f548135f8f7498aead562c
org.glassfish.external	commons-codec-repackaged	3.0.1-b12		d5d53bc8aed9bdf1a4275d08fa12c4da344b2944
org.glassfish.external	commons-codec-repackaged	3.0.1-b14		4bbf32e5bdb6c6689e9a8c81eaef158486dc7066
org.glassfish.external	commons-codec-repackaged	3.0.1-b15		44d7d9caa77ee273962cded3b0e8fc87af9beb36
org.glassfish.external	commons-codec-repackaged	3.0.1-b16		b00cacd493d6781c8a5b09d6ad5a082d97d4e441
org.glassfish.external	commons-codec-repackaged	3.0.1-b17		44f9ca7d22c31e85a763c78bb84eddd29321025a
org.glassfish.external	commons-codec-repackaged	3.0.1-b18		6f400779c5b1f63aa180e88d16f5089adbf16c9a
org.glassfish.external	commons-codec-repackaged	3.0.1-b19		f25b3404b9f935cee7fc2fcdf3d283afbeb06b34
org.glassfish.external	commons-codec-repackaged	3.0.1-b20		d55f1c001788a98b3afeeed7f7974009a9ada3ca
org.glassfish.external	commons-codec-repackaged	3.1-b01		8b31ad64b45389c3c0e551d663e88c7b179404c6
org.glassfish.external	commons-codec-repackaged	3.1-b02		d93367b4964789feed4d130403f0a925d264ef73
org.glassfish.external	commons-codec-repackaged	3.1-b03		ccaf1002008afdfe29afcdd181c1fefc184d1e02
org.glassfish.external	commons-codec-repackaged	3.1-b04		4452712da754b42d01e2dbfcdc191dfdbe9aad4d
org.glassfish.external	commons-codec-repackaged	3.1-b05		5d32c1f9b1acc4cb9a08ee3f8205a5874aac25b1
org.glassfish.external	commons-codec-repackaged	3.1-b06		3f2a2a183b1e290fc9f02860c398b63e0a851cfe
org.glassfish.external	commons-codec-repackaged	3.1-b07		d4509cb618639442d05f366d250cb60678d1c79f
org.glassfish.external	commons-codec-repackaged	3.1-b08		efe3164149268c4a21ce9913718b04dca06cd70c
org.glassfish.external	commons-codec-repackaged	3.1-b09		ea8c608534e929983f3ca83293a5ff9c7fdbfee9
org.glassfish.external	commons-codec-repackaged	3.1-b10		e2e08a379ccd9e84ee3f2fcab17ade747759914e
org.glassfish.external	commons-codec-repackaged	3.1-b11		f12d9d34891dc3970c11363e88953d4dd21aa567
org.glassfish.external	commons-codec-repackaged	3.1-b12		5b81d31a115d3ab691ecdddd8fa566191afe639e
org.glassfish.external	commons-codec-repackaged	3.1-b13		02588efcb6905a005a3c471a72c924c611014f1d
org.glassfish.external	commons-codec-repackaged	3.1-b14		02779b52bc469f3896481ef8e689ec595c5bac3b
org.glassfish.external	commons-codec-repackaged	3.1-b15		28d44838178eced44342ba0d8eb6fa9172465f60
org.glassfish.external	commons-codec-repackaged	3.1-b16		ca976418f03e5cfe5b43968b8a143fbfb3979906
org.glassfish.external	commons-codec-repackaged	3.1-b17		da7bbd9f3b828d883f94275f2770339b8f05b30e
org.glassfish.external	commons-codec-repackaged	3.1-b18		d619d7b80955347573db3752f1ee468ce7bf8c2c
org.glassfish.external	commons-codec-repackaged	3.1-b19		2b7ad702fb5872ba701168cdde2b5eaaa2258a2e
org.glassfish.external	commons-codec-repackaged	3.1-b20		6344b1e27fd45c77fe4029003d242f910f43dc70
org.glassfish.external	commons-codec-repackaged	3.1-b21		3bb0059dda1004501415c417ac36f9c53ed2df56
org.glassfish.external	commons-codec-repackaged	3.1-b22		abb688d8a90daacfea9d253698be58e41f85672f
org.glassfish.external	commons-codec-repackaged	3.1-b23		4862548433b5edc8a2f27a110a7df132e95420c8
org.glassfish.external	commons-codec-repackaged	3.1-b24		ececba44420e9d6ed23ae4c5bdece45c9a82595c
org.glassfish.external	commons-codec-repackaged	3.1-b25		2d17bb6dd6cc7d664aa3b5e0d185f65fc39d7e20
org.glassfish.external	commons-codec-repackaged	3.1-b26		c763a5c9f15155681c2e88d8a4731f1391c37711
org.glassfish.external	commons-codec-repackaged	3.1-b27		1a1840ebd53b3d1e20251f89a170a4894cc84eeb
org.glassfish.external	commons-codec-repackaged	3.1-b28		2b3a72d7dfb7c634bafec5246d32ccc900074fc3
org.glassfish.external	commons-codec-repackaged	3.1-b30		f97681bfa153f685227d3ff8f7c01cf75355084a
org.glassfish.external	commons-codec-repackaged	3.1-b31		a4e14e2e96729ab2aa07e60ef4da181c914f2e59
org.glassfish.external	commons-codec-repackaged	3.1-b32		bbdd6e8ae569a338a8885ae692a9b25cf36a9d48
org.glassfish.external	commons-codec-repackaged	3.1-b33		d0089cf9f6ed9aa2527ed3aa4a18b3e63f2f5227
org.glassfish.external	commons-codec-repackaged	3.1-b34		b0b7f713e0e367ded6d318375538fe8615735e45
org.glassfish.external	commons-codec-repackaged	3.1-b35		763e2df41ad27f805c814e389b65b271f3794682
org.glassfish.external	commons-codec-repackaged	3.1-b36		ff874e504e159c1bae728218426372ae205e1b97
org.jolokia	jolokia-spring	1.1.0		fadc781b10b54e9e4a6cc5e3f1023780445f6033
org.jolokia	jolokia-spring	1.1.0	plugin	0fcf73a904929e306aabdb8927230f24d942bfb8
org.jolokia	jolokia-spring	1.1.1		46d94f25b3e1beb7c924fcebdb7e9d75a47cc0ae
org.jolokia	jolokia-spring	1.1.1	plugin	b2e580b110534563e067bc79f2d215dadc4225ae
org.jolokia	jolokia-spring	1.1.2		00bbd07026226e700c83ec31ca4b335a8b290ac3
org.jolokia	jolokia-spring	1.1.2	plugin	5e7a5981fb0049b7bf9a3009a02713c7a303a7b1
org.jolokia	jolokia-spring	1.1.3		47f9d9cbd316639d0855dc6290a7182101733219
org.jolokia	jolokia-spring	1.1.3	plugin	7b7961fb8fc87255195e1fd0d7a99c26152e5645
org.jolokia	jolokia-spring	1.1.4		2f9364915b5925781d8411f6f740f2e19514f788
org.jolokia	jolokia-spring	1.1.4	plugin	2cee4f284abcaf8d3c86479264abffd5e87eee1f
org.jolokia	jolokia-spring	1.1.5		e9a8d8710c19381327afe4a7e5af9cc4aa5e7ef4
org.jolokia	jolokia-spring	1.1.5	plugin	fe84d5ed35da98935f86f89a00d66278b8687f67
org.jolokia	jolokia-spring	1.2.0		37dade322dc64c539ac528674e302f5666efc17a
org.jolokia	jolokia-spring	1.2.0	plugin	2f903ff71437b28209945ecc318e3d8573de7274
org.jolokia	jolokia-spring	1.2.1		0ff2701d3055f2bf6f7426b91aee01209a42bfba
org.jolokia	jolokia-spring	1.2.1	plugin	043814f3da1d95526bd3c9cd84dc818f67c0e7ce
org.jolokia	jolokia-spring	1.2.2		2dfe5235b2a5009ed39a4cd5fce1b86f6333fc2b
org.jolokia	jolokia-spring	1.2.2	plugin	06d7c5c9fb27693e45517a9542d46548488e47ac
org.jolokia	jolokia-spring	1.2.3		debae0fed424ed3afedba904699f45c1999ac940
org.jolokia	jolokia-spring	1.2.3	plugin	82f0b02163ab4568f2e4ab479cf309efbd72483b
org.jolokia	jolokia-spring	1.3.0		0f9e1265b313f96e24066788dd4d6dc0f0cd3fb2
org.jolokia	jolokia-spring	1.3.0	plugin	4f4a235f69cc11f9f57347bfe71d39873df5cb58
org.jolokia	jolokia-spring	1.3.1		aa68b2d16d8571015e085e5b2e8711d3c6264f0a
org.jolokia	jolokia-spring	1.3.1	plugin	ec0670b2c3d19bf2ec515f78768157d24445c094
org.jolokia	jolokia-spring	1.3.2		325bfc506d010f7d747583d1759bb47551f5f7f6
org.jolokia	jolokia-spring	1.3.2	plugin	311dd0abf070f67029bba5bf92e6d32fd649fe0f
org.jolokia	jolokia-spring	1.3.3		868b5804ab5d6cdb8ca47f5a13bd64b251d4032f
org.jolokia	jolokia-spring	1.3.3	plugin	d35b46c8c6d67292756f44ae0e1e969467bfa8dd
org.jolokia	jolokia-spring	1.3.4		a54962ed163168ecce0bb63e6b3521d100c27353
org.jolokia	jolokia-spring	1.3.4	plugin	d5c730caf3ea0a0e30f5ad8e3c5dba7eb236cec6
org.jolokia	jolokia-spring	1.3.5		312ef6e343daa368bbdf996c233c812fff0e0dce
org.jolokia	jolokia-spring	1.3.5	plugin	11fdad956eef347cdbdc9e3f6a2cd6b5ff45826a
org.jolokia	jolokia-spring	1.3.6		350cd5196efce5630e61c63e7b519c2eeec89d89
org.jolokia	jolokia-spring	1.3.6	plugin	1e841aeba6148af000ddf1ec4e61397a73b6c128
org.jolokia	jolokia-spring	1.3.7		5bca75c276c0667d2ec1437b6a3cc1dc9d2f120f
org.jolokia	jolokia-spring	1.3.7	plugin	9b47c91deeff2203a544ee91e35bf17e0d185671
org.jolokia	jolokia-spring	1.4.0		dee47d3f170ef6f50ba21c0d0b76693a465020d2
org.jolokia	jolokia-spring	1.4.0	plugin	502359e0958650bec63a35e31ad088d7c67ae2ba
org.jolokia	jolokia-spring	1.5.0		78713fbeefd645758c47baef74692bad9c808bfa
org.jolokia	jolokia-spring	1.5.0	plugin	7de52ff283a65d64ded340043c544d70c0e2fdfb
org.jolokia	jolokia-spring	1.6.0		983819d1bfb24d7a0d9f2cb4b16be72a147f882e
org.jolokia	jolokia-spring	1.6.0	plugin	33c617d0ae2010f4901903037e78d1ec6f6cdb63
org.jolokia	jolokia-spring	1.6.1		f1f625a986f15543178ddc93425c42afe7554a4c
org.jolokia	jolokia-spring	1.6.1	plugin	c5d65c07624e90f11dc6c742ad5eb45923e33969
org.jolokia	jolokia-spring	1.6.2		44de478ff149e74e6a44c8240de35f96a4618fe0
org.jolokia	jolokia-spring	1.6.2	plugin	cded46c9b7c05e53a162d627a54878039231f371
org.jolokia	jolokia-spring	1.7.0		56a7bb9627b7c6b5af940aefe64b9aedfc29fc17
org.jolokia	jolokia-spring	1.7.0	plugin	9744d38c4cd83c9238954103ac9a96b401d5b59e
org.jolokia	jolokia-spring	1.7.1		eeea1e87d6c720a556caebfcc04c75453a727586
org.jolokia	jolokia-spring	1.7.1	plugin	8a7f3884cdab767bc226892f7129104d3d6855b6
org.jolokia	jolokia-spring	1.7.2		61edba347376eee11acb96fd596010adda756eea
org.jolokia	jolokia-spring	1.7.2	plugin	553650555a4c25e6c1f77c46a1084bfb2a53eeda
org.julienrf	endpoints-openapi-circe_sjs0.6_2.12	0.3.0		b888875708697278e3ce5f3c3888397529b3cf8d
