ai.x	safe_2.11	0.1.0		04dface0537f95aeeb8a0425eb2cd0a6b513921d
org.owasp	dependency-check-core	2.1.0		93681a4c8c6a794c51e4d9b94ad82d89a7cdd3ff
org.owasp	dependency-check-core	2.1.1		640cac047936c30e83efb957490a19020e8d60fd
org.owasp	dependency-check-core	3.0.0		52f214f106f8339431bc6adc66610fc6b7de4f47
org.owasp	dependency-check-core	3.0.1		6fa90737540107449986d3f82ee1dad1c6fd37ff
org.owasp	dependency-check-core	3.0.2		40cf15ddda34d0713b2a3f43fcbae1e8c0c121a8
org.owasp	dependency-check-core	3.1.0		6769ad2c92a2067a7cb9cd7ba0214224d8ebda1a
org.owasp	dependency-check-core	3.1.1		0f9efd4f0dc02c926c842c08bf633c9b33ad1d86
org.owasp	dependency-check-core	3.1.2		a018668cc1e6f9ef92ecc988005d134e19b6fcfc
org.owasp	dependency-check-core	3.2.0		1ef3a82e5f9b2f19a8c9b02742a5bef285a12fe2
org.owasp	dependency-check-core	3.2.1		b9be50e71ab45730dd4c81b1ec27248d355d7e48
org.owasp	dependency-check-core	3.3.0		01c4dd4f7a613b9547defc8ddbc6164cfe8e8a0e
org.owasp	dependency-check-core	3.3.1		c2287fa5706cca9f82ec59b41534e881122985c9
org.owasp	dependency-check-core	3.3.2		bc9b4a88973353cc33f26cd819eaf35fb0d5d526
org.owasp	dependency-check-core	3.3.3		f4047d04f220df7a0cf179b31be732cd71c873cf
org.owasp	dependency-check-core	3.3.4		542c291f4a965bc975ae656e30ed7010aa63d387
org.owasp	dependency-check-core	4.0.0		d548935379d99d3473d753e048f853e4876997c3
org.owasp	dependency-check-core	4.0.1		b33d1fe3211d7cb583e87eb96b2f7b2a20e5d1fd
org.owasp	dependency-check-core	4.0.2		0a1ac4cc1ce96a68bfc3cec110de32c36b3d08f8
org.owasp	dependency-check-core	5.0.0		3cc9284881d4f89750d5e7a33ce1dbfaf9270d4e
org.owasp	dependency-check-core	5.0.0-M1		a5532de9856475a3209dd5c411ed2840abe82687
org.owasp	dependency-check-core	5.0.0-M2		26930343e658254a3f66a2dd64a729bfbe6d49a3
org.owasp	dependency-check-core	5.0.0-M3		e507a69fe3929a0bb5296106e11198ee1c9989d8
org.owasp	dependency-check-core	5.1.0		2439a8eb88cf394f5283f9a50795560d9ad6157e
org.owasp	dependency-check-core	5.1.1		0d3ce36ff9d7b4e6700fa32ed80fb98fe0bcd93a
org.owasp	dependency-check-core	5.2.0		8911b220d91c5db4faf3775948066c8b06e25e1b
org.owasp	dependency-check-core	5.2.1		b44c19dd79cf0ae85ce20c5251527339dc47397f
org.owasp	dependency-check-core	5.2.2		3f0982fcf8926f839ef27e2b426f30d13cea2c7d
org.owasp	dependency-check-core	5.2.3		c5d75202f329c4fc1b7505b06a04cf2d9aac209f
org.owasp	dependency-check-core	5.2.4		b72279eb70bbb0fd0570e684ed022d7edfb9617b
org.owasp	dependency-check-core	5.3.0		fd77d516a0c53ee3ca94e222ef288d30764f710a
org.owasp	dependency-check-core	5.3.1		e373c501da1f8710f4a51a2cb40d7c42dfd6c0fd
org.owasp	dependency-check-core	5.3.2		4133f59ffec44031978b97245ca549ca32b1c83a
org.owasp	dependency-check-core	6.0.0		ec31a914f829a6a864b0c6497f05fe9cee0caf24
org.owasp	dependency-check-core	6.0.1		cbfcecfee334210658858bf9d6e92543acbcaec7
org.owasp	dependency-check-core	6.0.2		1861f81d6a9926379ad681451ccec14dec3bde8b
org.owasp	dependency-check-core	6.0.3		6a036c9e29178e492e2065d2dc6d70c4a2c03bb7
org.owasp	dependency-check-core	6.0.4		a3907de86fc3280d6ee025506465fcd6bee12b91
org.owasp	dependency-check-core	6.0.5		a929a7f47b93b0d8336eb2768bf46af199e8af2b
org.owasp	dependency-check-core	6.1.0		b0e9abb5f3d517d19cab2ffd163b67c7699c5c97
org.owasp	dependency-check-core	6.1.1		8abcff516fab11d4414485625676b0862a471ffa
org.owasp	dependency-check-core	6.1.2		99bec43c38795e74ad617da907d54e2979135050
org.owasp	dependency-check-core	6.1.3		a8f94a10997db6b3f3c6e642e43be94defa7e1ef
org.owasp	dependency-check-core	6.1.4		2c769f158ac8a6f92add331f8b66689c966b0c5c
org.owasp	dependency-check-core	6.1.5		37cfdcf0941459381e0e78d5a117272b2a633d1b
org.owasp	dependency-check-core	6.1.6		2272aa88f2e67401106e6087006a1b32f3152111
org.owasp	dependency-check-core	6.2.0		f58c9e6ff67e1fd831e5ca43631f1ecf7d244916
org.owasp	dependency-check-core	6.2.1		591b099deb2aca9f01276434dddfee1d2317b8da
org.owasp	dependency-check-core	6.2.2		153390105f526b8c3ff695efe1d08f0d7cd16500
org.owasp	dependency-check-core	6.3.0		a83d5bef6da848d305d8f17a3e6ba1364f44c24c
org.owasp	dependency-check-core	6.3.1		cc37f6616959658a119e8401f603b945ad9ed529
org.owasp	dependency-check-core	6.3.2		d95dea74d373ab33d51a33394967bbecabd099a2
org.owasp	dependency-check-core	6.4.0		02b0d0c43efef28f44d3dcc6a7d8319e1dae3cbb
org.owasp	dependency-check-core	6.4.1		769a9793438deadcd7e8c4d84669a9732e1f5961
org.owasp	dependency-check-core	6.5.0		a866bfa899407ccda184ff2acca0ec98e8041fa8
org.owasp	dependency-check-core	6.5.1		964b2d513f5570a22ddd432541c881b3f0226b1e
org.owasp	dependency-check-core	6.5.2		9c86ba46651d0efca7e4a5d94106f478503de34a
org.owasp	dependency-check-core	6.5.3		99734d88fe113019efe17481eac4fea20e92e407
org.owasp	dependency-check-core	7.0.0		9d99711df59b6e1ac91e5cef5859bae3808ff9e9
org.owasp	dependency-check-core	7.0.1		e7615814f256838414f634627e71abdca4de000f
org.owasp	dependency-check-core	7.0.2		eaab584b374564b07f997ae200e80c146cdd2812
org.owasp	dependency-check-core	7.0.3		e055be075ca7117e8901877c45ea52d94973ae68
org.owasp	dependency-check-core	7.0.4		aac39b133011efcc853b07e7ebefcf50e613d4d4
org.owasp	dependency-check-core	7.1.0		5c33d042e781fc5a0514c98c704e6e2d99cbebe5
org.owasp	dependency-check-core	7.1.1		1fa2a0d0f399f30a958ff3d49a43e2d61e6bdda2
org.owasp	dependency-check-core	7.1.2		bd15cd916a81d9bd76c76416d2984e0da57870dc
org.owasp	dependency-check-core	7.2.0		70aadbd09b9a7466a4d762bddb7e97d44b82bdb1
org.owasp	dependency-check-core	7.2.1		8d8a7d3a62a279f4b55e02560b8461a92b230fa2
org.owasp	dependency-check-core	7.3.0		e6766d7b9ce0bb15f84af4d97baa0bc5bc209b55
org.owasp	dependency-check-core	7.3.1		60841d27d6ec0f6762ce2699c9fad42c850ea554
org.owasp	dependency-check-core	7.3.2		d5525a67e8e61190c683dbf2cae6d5d83e237459
org.owasp	dependency-check-core	7.4.0		aa4cc327651181539777b60d34c4941f7e6560c5
org.owasp	dependency-check-core	7.4.1		cc9851cade678aedcd0dbcd11e78d370013ab338
org.owasp	dependency-check-core	7.4.2		24132e73b50cba3befceebc2db753558a3a1b4d9
org.owasp	dependency-check-core	7.4.3		3e1e35f146adb03933baa8015a3c269790fa2454
org.owasp	dependency-check-core	7.4.4		ead2bf81cc5b7f57adc50fea571e5b97583746cf
org.owasp	dependency-check-core	8.0.0		0485e5e9c39533a126dab068de17dfedf5ba4c5a
org.owasp	dependency-check-core	8.0.1		8c3efb78067f898a423a85f0d355191f79f3ec86
org.owasp	dependency-check-core	8.0.2		f1bcd6509ec4d8fd857504178c34a5f0844f4e5d
org.owasp	dependency-check-core	8.1.0		aaae9dbe088bbc332baa55334cd05a80179121a1
org.owasp	dependency-check-core	8.1.1		8972ae4ec07a27e0630802d131531018de3298c8
org.owasp	dependency-check-core	8.1.2		3a02f60a164c150c15f5afcfb4980604f476c92f
org.owasp	dependency-check-core	8.2.0		d06bbdb6146b355397931d5d21d90dc9e41044de
org.owasp	dependency-check-core	8.2.1		375917d8c1f14300d76fe63c6aab1b4d215b0bfb
org.owasp	dependency-check-core	8.3.0		f64e24e0796fb5310b5c7a91ae2d2755eff748d5
org.owasp	dependency-check-core	8.3.1		a5815da1586cd5e5aac320832b9043dacb7738cc
org.owasp	dependency-check-core	8.4.0		2b570e5e14ef3e0875bb16f28e8985c8ba1df371
org.owasp	dependency-check-core	8.4.1		854487d4a69c46c44b7395ef54fb3ce81e5a8b63
org.owasp	dependency-check-core	8.4.2		0b0850ad50965758a8a88c3ca304a60e300c3115
org.owasp	dependency-check-core	8.4.3		ffff9977766ebc11e6ecaa0fcd51347547f26003
org.owasp	dependency-check-core	9.0.0		a0e3757aaca5f0af2d754035667b5fe5a2545b69
org.owasp	dependency-check-core	9.0.1		8316baa973ae1305e4a4ae78d2088549756428cc
org.owasp	dependency-check-core	9.0.10		f6ceadf9689b3bd7d9ed04769260f598e79d4006
org.owasp	dependency-check-core	9.0.2		b8b48dd502537085f161391eff604a8cbdc07074
org.owasp	dependency-check-core	9.0.3		054cf2e9238ce2dbff1a89b44d2b8a03b61712fe
org.owasp	dependency-check-core	9.0.4		2051fec1a65e99020de08998ccddaa08c208144d
org.owasp	dependency-check-core	9.0.5		08c34efafc2defe3dcf527bf083777ba8968b3e3
org.owasp	dependency-check-core	9.0.6		9a10bd8c67b3f94e7713222275a9787a9f53c0d9
org.owasp	dependency-check-core	9.0.7		994deca6b0d62ce5bf2fdc6423f702948cd04cc4
org.owasp	dependency-check-core	9.0.8		84cdd45e3007d019e6aeff10a0c23a7f61c00b2b
org.owasp	dependency-check-core	9.0.9		aff9405b08b91088a603aa64066c0a152ae067ff
org.owasp	dependency-check-core	9.1.0		4937ecda8a6e81213ed8850de45ad3f505fc422a
org.owasp	dependency-check-core	9.2.0		f90190f6f61a656938f46eac7bdc427bcd3a5151
org.robolectric	shadows-core-v19	3.1.1		ccb6d14b3cbaad12ae3bd408e2d6a3c3b2f73df7
org.robolectric	shadows-core-v19	3.1.2		77d850a73d5e4b342c962754e79e66a7002769fb
org.robolectric	shadows-core-v19	3.1.3		e692ff56e5346b6bd5f4f57e8764bd3ad1123392
org.robolectric	shadows-core-v19	3.1.4		8b2dd59fd6db3c6c3a2c3ec3ce0174df71164602
org.rogach	scallop_native0.3_2.11	3.0.0		47a41ea0baf5b257d8f8fc85fd11296314078901
org.rogach	scallop_native0.3_2.11	3.0.1		1614e9a47d05d23d5dea0dcbafcea43b01b21131
org.rogach	scallop_native0.3_2.11	3.0.2		374f884981e138f4cc0016b6af0088685cd578cd
org.rogach	scallop_native0.3_2.11	3.0.3		648720f9055002854143f585737617e25111340d
org.rogach	scallop_native0.3_2.11	3.1.0		5bb3641cfbf1624ab779440536332ddf0fd706ff
org.rogach	scallop_native0.3_2.11	3.1.1		ac5e96c101f1a07bf2c9861f861252051c37ce51
org.rogach	scallop_native0.3_2.11	3.1.2		bee8f4ac2d6b8439a0c6471b0aded3a821b7cd77
org.rogach	scallop_native0.3_2.11	3.1.3		4d0a26dc72928712c32ef2602087e8d1492f374d
org.rogach	scallop_native0.3_2.11	3.1.4		3bd7a1e27341d9ae45a8d0c55a0be49bb805e44e
org.rogach	scallop_native0.3_2.11	3.1.5		5f37d46b1b95278815024186b81ac6a7ccfd34a7
org.rogach	scallop_native0.3_2.11	3.2.0		b56dd2c6bdd101c4b44498d5867093c8b9ab875e
org.rogach	scallop_native0.3_2.11	3.3.0		e7d953297e364316e4aa1e96f9341cd73f2aba62
org.rogach	scallop_native0.3_2.11	3.3.1		5828c2df72522067e052579604b756a8229791aa
org.rogach	scallop_native0.3_2.11	3.3.2		8ea07b334e5f13e178c1c275f73e7a3d4ba2e31c
org.rogach	scallop_native0.3_2.11	3.4.0		2333ddd0ef84797466c6f9d5c82b914a28c7af32
org.rogach	scallop_native0.3_2.11	3.5.0		258c0c915752a9a1ea3f35d0498e45a4ffbcc57e
org.rogach	scallop_native0.3_2.11	3.5.1		14e37329cf56bdf3803bc4bc692f2d9df00919e1
org.rogach	scallop_native0.3_2.11	4.0.0		3c65e7253876b3639e1da4126f2e621acfab069f
org.rogach	scallop_native0.3_2.11	4.0.1		4a49ab2bf9e0edce598bca37b3e26e679135ebe4
org.simplex3d	simplex3d-algorithm-mesh_2.10	0.4.6		8bcb3c5ca1978d766af97301520cd450c9ff146b
org.skinny-framework	skinny-micro-json4s_2.13.0-RC1	2.0.2-RC1		48361d5742f92665f578a559cc8f3524a59ae4d5
org.skinny-framework	skinny-micro-json4s_2.13.0-RC1	2.0.2-RC2		eb47a725e8bc1ad3fa22f5ce7339441f876b7e07
org.skinny-framework	skinny-micro-json4s_2.13.0-RC1	2.0.2-RC3		39bbabf690acd3a26eb079f924a329eb823d964e
org.tinygroup	org.tinygroup.publicComponent	2.0.10		762be220515d6c806a2b3beb97856d1a3b4c2809
org.tinygroup	org.tinygroup.publicComponent	2.0.16		99ce585ad5581c320d2c314dd9f3bed165dfd456
org.tinygroup	org.tinygroup.publicComponent	2.0.19		184ae50b0adb93c89edc6336f04536c4e936ca8e
org.tinygroup	org.tinygroup.publicComponent	2.0.26		ca5e1dcdfc2c126e35c8ae21a9d0751ffa6d7617
org.tinygroup	org.tinygroup.publicComponent	2.0.27		ed09f2b0972270498dbf94853ca06ab954066f35
org.tinygroup	org.tinygroup.publicComponent	2.0.29		355282028f0dccafd0c4150663a2fc1dfdb4fef7
org.tinygroup	org.tinygroup.publicComponent	2.0.30		49683ad8efd548e00f8d8a632a50d0bdfaa8f89c
org.tinygroup	org.tinygroup.publicComponent	2.0.31		cf52f96892527ea168bef96588fa1bfd1b0ca5fb
org.tinygroup	org.tinygroup.publicComponent	2.1.0		71fdb034bc1a61827e3c69a0c85a4ae2704adf0e
org.tinygroup	org.tinygroup.publicComponent	2.1.1		89f58340427278a747ef7dc8de4824ee74886896
org.tinygroup	org.tinygroup.publicComponent	2.2.0		b38833bf5d07d530d9857e7338ad33d578a8792a
org.typelevel	literally_sjs1_3	1.0-1-707eae7		812319671017a7eecb2b85c977a156d3fae1ed25
org.typelevel	literally_sjs1_3	1.0-10-0ed90fc		da9cd4e4a3c17c8c3d4aa3e4084ae68883dd2bfd
org.typelevel	literally_sjs1_3	1.0-12-91895c0		59bfa595909ace4aeba09d263864b461133dd277
org.typelevel	literally_sjs1_3	1.0-14-0ad4a07		0fc322e4195e90724a961dee3a6077aceb329ab5
org.typelevel	literally_sjs1_3	1.0-16-5b47705		abd66b57a9fbb7dae1ffc9eae7cbb508410dc2b9
org.typelevel	literally_sjs1_3	1.0-19-a0f9c3d		201fc37f413b58179fdd747ee6ce3b21b27c0221
org.typelevel	literally_sjs1_3	1.0-2-c5d4fc6		3bb264cd11903a3f1d89096c1b7f10ca4bcfa19b
org.typelevel	literally_sjs1_3	1.0-21-228e3a7		942e1bdae23c694549391d196cfcf26038ff2d06
org.typelevel	literally_sjs1_3	1.0-23-f528985		36e3bd98a5bb858f398e2728008809d3b590c860
org.typelevel	literally_sjs1_3	1.0-25-2266d45		f969c55f0328eac96eba96733bdccf699fe0a9b0
org.typelevel	literally_sjs1_3	1.0-28-45dd9be		f0dd6afb632cd3e72062615954cb3862d01ab5fa
org.typelevel	literally_sjs1_3	1.0-30-9f23ed5		a4b3abb7ee54f75467814aa60e18a94698385ed9
org.typelevel	literally_sjs1_3	1.0-33-3b6c0b3		ba691dfee253be234a4944af5ae62aed5168499d
org.typelevel	literally_sjs1_3	1.0-35-cc73836		61ba05d135131b04e432816dc1137a46d14e4933
org.typelevel	literally_sjs1_3	1.0-37-a7dcd75		765c62e8a71afdec3f69af5ec1589401205c55e5
org.typelevel	literally_sjs1_3	1.0-4-88a3ecd		a9071b592aea0a2b071db528992a0b77148fabd7
org.typelevel	literally_sjs1_3	1.0-40-b5e57bd		d45005fe9a6b3d2ff3351653a97ab4c9b87065ff
org.typelevel	literally_sjs1_3	1.0-45-34243f5		c0df53407ce5ffa253893ad4451211a446a115ba
org.typelevel	literally_sjs1_3	1.0-47-6a7011c		f2a6bc609c52afa39b0f375064931aa7476dd154
org.typelevel	literally_sjs1_3	1.0-49-da42553		1ae93bdcba9c1c5ba129fe9b7a5c2f1e6a7c4d21
org.typelevel	literally_sjs1_3	1.0-5-1374164		d3a2e3cbbd095624708ef7a4b95fdfa8fd47c517
org.typelevel	literally_sjs1_3	1.0-53-2df15f9		c9b3badc10154fd900c73f6d848f7e422a46398e
org.typelevel	literally_sjs1_3	1.0-55-e782012		cdb0ef41bce0b0b82731dcb5563b83dad314a794
org.typelevel	literally_sjs1_3	1.0-57-4d2d050		107004d89b8a93fc55eb636f24c00192239c29c3
org.typelevel	literally_sjs1_3	1.0-6-e28f09e		da6d367b63780c15a60d7d1c4898b8bce33b38c4
org.typelevel	literally_sjs1_3	1.0-60-b70d795		9068709b662ac3d69486a6cadce3a62f9346b524
org.typelevel	literally_sjs1_3	1.0-62-387aa3c		3d8b1d499694b363224ee04725b61ad50b6b36e9
org.typelevel	literally_sjs1_3	1.0-65-61023ee		e8a8c658347ce2c0422996cbd3c7cfb0a78f7a8f
org.typelevel	literally_sjs1_3	1.0-67-99cbb28		4fd955f274cdff33791c9b4f32d3876dbbbb8715
org.typelevel	literally_sjs1_3	1.0-8-b862921		767d91c223f3ff31571e3e6e2cba93aa42fdf9da
org.typelevel	literally_sjs1_3	1.0.2		ca169f110656f257380867a88de7639fa9aa8484
org.typelevel	literally_sjs1_3	1.1.0		209ab5397de63ad3b67f1c3fff7f31515b4945f9
org.typelevel	literally_sjs1_3	1.2.0		1859bf17d04f1d0448f3f8db6b0caab74fb94bb6
org.typelevel	vault_2.12	2.1.0		2b4aeedd078b30925d0d8c790dfba2a05dd732f1
org.typelevel	vault_2.12	2.1.0-M11		231ca33931b468c84c882ab435b9486c102ccf07
org.typelevel	vault_2.12	2.1.0-M13		d3913e9c006097e477a9264e39e6443a344bde93
org.typelevel	vault_2.12	2.1.0-M14		beaebc995cc77c8ec21cbe760082127b258ac704
org.typelevel	vault_2.12	2.1.10		049f0270cdca5dee31706a112c5ccf4a9d45d052
org.typelevel	vault_2.12	2.1.11		7272218d502ff04e174da4d66022a9affc455bef
org.typelevel	vault_2.12	2.1.13		941935899618a02faa3b649be74fb403e370e2e8
org.typelevel	vault_2.12	2.1.7		a06a00898eb504ff2668f22eebeba289a6e16781
org.typelevel	vault_2.12	2.1.8		e92ec8c25043002f1a55e496e941d0f9e66cbbca
org.typelevel	vault_2.12	2.1.9		06e08d16796dd8147153ff5e6f51b45f4e62beba
org.typelevel	vault_2.12	2.2.0		7be14ee6375cb8f7103ad2bccf83033c8a7ad410
org.typelevel	vault_2.12	2.2.1		e7cfe0a4fa7e6af52a12ef7da4a67580ead223c6
org.typelevel	vault_2.12	3.0.0		a10a100b6d4f14514439f5eb82882b7079f3b911
org.typelevel	vault_2.12	3.0.0-M1		da9ddf4adc5cce40017824fde1b20f5ebf9c828e
org.typelevel	vault_2.12	3.0.0-M2		0b2a7bbac932c4435713a064657d293f27af9ed0
org.typelevel	vault_2.12	3.0.0-M4		c1e72b4c90533bf895f0a74da4494a20fac374f9
org.typelevel	vault_2.12	3.0.0-RC1		f472da77109ae2f9c7ecb66e9510baedd917f35e
org.typelevel	vault_2.12	3.0.0-RC2		d783c25c61e574cadfbdb9e708d173ad6cba8173
org.typelevel	vault_2.12	3.0.0-RC3		25c994e675f7c2b4cc0c0c964fcd5aed5f521a51
org.typelevel	vault_2.12	3.0.1		66e7c6f0229319e3778c9e66bade6e4a26e765b4
org.typelevel	vault_2.12	3.0.2		11d13f80b24decc1f5d93f52fa8574bbc865dbe6
org.typelevel	vault_2.12	3.0.3		4e217b4d2e911593d47c44ecce9f48f4b161c566
org.typelevel	vault_2.12	3.0.4		c489c2ac2748cc99e943b94c7815a0c35ce4ee08
org.typelevel	vault_2.12	3.1.0		83f48073d6b09e384a542d89079e89817b459e6a
org.typelevel	vault_2.12	3.2.1		acaa8f0a1479e0f22156197659e108373a047f1e
org.typelevel	vault_2.12	3.2.1-33-97a8eb2		233442c3c9e27dbfd3ee8a0d5a18eabd3c02d324
org.typelevel	vault_2.12	3.3.0		4da316826e8d242f21e5e7b4e1a1cf7107cd4ec1
org.typelevel	vault_2.12	3.4.0		38adc1ba54b2352063d404647937abd44672f1b4
org.typelevel	vault_2.12	3.5.0		df026b0406582f1852b06b72ed0fa0e70895db81
org.typelevel	vault_2.12	3.6.0		c32880b68f085349cc8ec3aa278e2415d97422ec
org.wartremover	wartremover-inspector-common_3	3.0.0		fe461349a457afe83c964befa88fcac6491b5acf
org.wartremover	wartremover-inspector-common_3	3.0.0-RC5		f5e5b5942441047c5e4d50a4cf0e0036347df497
org.wartremover	wartremover-inspector-common_3	3.0.0-RC6		3943c9b1c102137cbd4a4f979b8b924794b5df1c
org.wartremover	wartremover-inspector-common_3	3.0.1		5f10d45455078bdac4441fe2e7ad38f184663ba3
org.wartremover	wartremover-inspector-common_3	3.0.10		a8bfd03b17ff4d2188551027ca7c9591feee016c
org.wartremover	wartremover-inspector-common_3	3.0.11		22e292e429bfa6182c62683fd3dcb475a3f7eaa4
org.wartremover	wartremover-inspector-common_3	3.0.12		046148198a97cea61513c9e89f8968a36bc30a43
org.wartremover	wartremover-inspector-common_3	3.0.13		465258d02993bceaacc43e4f6d2d1185d84fd9e8
org.wartremover	wartremover-inspector-common_3	3.0.14		052e0fb5569101a652a7b9b6dc8aa317c7b09679
org.wartremover	wartremover-inspector-common_3	3.0.2		e9ecac158ee32a52aafb6aa10d013ffa2601e93a
org.wartremover	wartremover-inspector-common_3	3.0.3		cdb828a3fa18178bf39b92158889bb741a4d69ae
org.wartremover	wartremover-inspector-common_3	3.0.4		f52f44df5cd5193f1532eb3d3ad0cab33903ff95
org.wartremover	wartremover-inspector-common_3	3.0.5		a4a6b47d640561453ab4ecd05c92b17a648b325a
org.wartremover	wartremover-inspector-common_3	3.0.6		1274c63beb4d55cf84ddcea97caac375f2fb7945
org.wartremover	wartremover-inspector-common_3	3.0.7		968f1410ad079c53f2e67e5a821575fc475f45bc
org.wartremover	wartremover-inspector-common_3	3.0.8		b54007a9a5898d25903998affa701d8bab84dba7
org.wartremover	wartremover-inspector-common_3	3.0.9		f8eea0d82b82ae3db5903c6c812cf295e5238b26
org.wartremover	wartremover-inspector-common_3	3.1.0		714bb68d8032637991c083bab9d1b00f2912c528
org.wartremover	wartremover-inspector-common_3	3.1.1		85d7c5a66e72a6be86515419fecce01e9cdf4754
org.wartremover	wartremover-inspector-common_3	3.1.2		4d99c46d9c8ccd6d7b837c11cf5e336df1fe68a5
org.wartremover	wartremover-inspector-common_3	3.1.3		c79b1533cd9427d62f6eac7a90ebcfbaae93f4f5
org.wartremover	wartremover-inspector-common_3	3.1.4		33ad556a6d837db71883f36c0e2484de8e41203e
org.wartremover	wartremover-inspector-common_3	3.1.5		4fccd746723bf6294d13b8b7a1c6cef6e27adfc2
org.wartremover	wartremover-inspector-common_3	3.1.6		42dd46d6c42d162f514485bf7733d967b2b3d14f
org.wartremover	wartremover-inspector-common_3	3.1.7		f2068ea6e6e47924e984dd73d70ad1e10d731adc
org.wartremover	wartremover-inspector-common_3	3.1.8		9fbd61b21f8a1a4de19d2704e34851c19fffc54c
org.wartremover	wartremover-inspector-common_3	3.2.0		8a0820fbe21812619fc9135b46d5a7b47d5a2aca
org.wartremover	wartremover-inspector-common_3	3.2.1		a334ab7430314265435704cc5593cb5c61b66a0e
org.wartremover	wartremover-inspector-common_3	3.2.2		b10d68f42231995fa8c0e8835c70b50fdcecb820
org.wartremover	wartremover-inspector-common_3	3.2.3		e4d659a81fb7f3e005b7d76bfc4b7f53b738da99
org.wartremover	wartremover-inspector-common_3	3.2.4		2b9961d4298020b2c0f22ebe9ae8e0a3faf46b7f
org.wartremover	wartremover-inspector-common_3	3.2.5		b2cb1926217c6db7229599fa6206c9dc088a8a3c
org.wartremover	wartremover-inspector-common_3	3.2.6		6c7f9b8d8063835a6026ca7a91fb869b96f2e976
org.wartremover	wartremover-inspector-common_3	3.2.7		3395337ee98bfa178e7a456a5cdfaa532b2ec1ff
org.wartremover	wartremover-inspector-common_3	3.3.0		219afb17973b57ec256851cdf556f0b330f6b8a6
org.wartremover	wartremover-inspector-common_3	3.3.1		56027de6134c49b892f6ff5cb16b3a501f688f2a
org.wartremover	wartremover-inspector-common_3	3.3.2		4c4eab37074439e3b6380a9af248d691962b2650
org.wartremover	wartremover-inspector-common_3	3.3.3		de9800704cbb58f2beaa1eebbd491b78162b440f
org.webjars.npm	jquery-ui-sortable-animation	1.0.3		6bc57221576ca3d48eccc0b117bb944faa1566ab
org.webjars.npm	react-medium-editor	1.3.0		406a5dc05bd1de7c67405bb75bc6c9c72143d544
org.wildfly.swarm	topology-jgroups-test	1.0.0.Alpha7		c52bbf83f20fd56fe5d9afa56171964fa7c8633c
org.wildfly.swarm	topology-jgroups-test	1.0.0.Alpha8		0cfb29253dd9be54a3ce9f4da19a6ea57baf0c97
org.wildfly.swarm	topology-jgroups-test	1.0.0.Beta1		9eb1f3da5b16888bd4cd541bd6597ff63f207c9c
org.wildfly.swarm	topology-jgroups-test	1.0.0.Beta2		e0292f952d17332d7bad94881ac41fe648a6f129
org.wildfly.swarm	topology-jgroups-test	1.0.0.CR1		5f1c34b2dc3b2e67ce6664291442c506dc01127c
org.wildfly.swarm	topology-jgroups-test	1.0.0.CR2		36f8bbdff1289d5a3843d139840565cc18ef7020
org.wildfly.swarm	topology-jgroups-test	1.0.0.Final		08aff1a25f08074243161d5f6745ba9f65c9da04
org.wildfly.swarm	topology-jgroups-test	1.0.1.Final		5ca0f7be829a6936f3eb3918101503166a69a93c
org.xworker	xworker_ant	1.0.0		db6d5723e22115a4384467fcc3fc7e6d6f5dcd9a
org.xworker	xworker_ant	2.0.1		3ad10af42656ffafca39dedf52db287888234cb0
org.xworker	xworker_ant	2.0.2		9f9bfdf8fc715bf71275fc28c14fe16d5204d511
org.xworker	xworker_ant	2.0.3		43e8719c79b2308468ded54dfb45a8b3c22ea942
pro.respawn.flowmvi	core	1.1.0		09181064a322521f1770d285273ad2c45ecaebc4
pro.respawn.flowmvi	core	1.1.1		09181064a322521f1770d285273ad2c45ecaebc4
pro.respawn.flowmvi	core	1.1.2		09181064a322521f1770d285273ad2c45ecaebc4
pro.respawn.flowmvi	core	1.1.3		21a8cf7247e13a527dc470b390a1abc420adf994
pro.respawn.flowmvi	core	1.1.4		3c7679be15295b689206dd622c2bfe08e7337c6f
pro.respawn.flowmvi	core	1.2.0-alpha01		540fdad5f5ca2055e3ca96fc360e295712a18f30
pro.respawn.flowmvi	core	2.0.0-alpha01		20ebff043e6d60c701c8fa7940f0c4d7e674683f
pro.respawn.flowmvi	core	2.0.0-alpha02		fbf495c0cff3826bd479b2379a00427c5d9b674e
pro.respawn.flowmvi	core	2.0.0-beta01		9f344604a8b4d26a374a60fc7ff446e1e02d4a42
pro.respawn.flowmvi	core	2.0.0-beta02		ebc59a5da64ac972e5a1de11f61aa7b0c866b290
pro.respawn.flowmvi	core	2.0.0-beta03		43bdebf3155c194d1d8a5d4b51efb0639f75aab0
pro.respawn.flowmvi	core	2.0.0-beta04		3361598170be45604bcbacead740cc9ec5667773
pro.respawn.flowmvi	core	2.0.0-beta05		5f6f892c97b180a818449c1c62e3b29d15f2e171
pro.respawn.flowmvi	core	2.0.0-beta06		5f6f892c97b180a818449c1c62e3b29d15f2e171
