ai.swim	swim-java	3.10.0		2b44bef698d49a982d1754fd7782ef21a940f5ca
org.apache.isis.core	isis-core-unittestsupport	1.15.1		6d4d0b14a70be928d7c902ee18f82f206eb52422
org.apache.isis.core	isis-core-unittestsupport	1.16.0		4be3b3ca145862d93efb99f6eba44d67af435a3f
org.apache.isis.core	isis-core-unittestsupport	1.16.1		1023b91e0afe6342224ec5826c481a9f5cad3221
org.apache.isis.core	isis-core-unittestsupport	1.16.2		2add9a740607dcfd6a69421d635758becd03439e
org.apache.isis.core	isis-core-unittestsupport	1.17.0		4b9feeb18b5ed5eb0da4d2c1b14b509f63f06a98
org.apache.isis.core	isis-core-unittestsupport	1.2.0		11be17e0fc08023ce6dfbd93b9b5e692fe6705dc
org.apache.isis.core	isis-core-unittestsupport	1.3.0		f488b8f1458797196c71da2ea06137e81b2e3e87
org.apache.isis.core	isis-core-unittestsupport	1.4.0		c560ea055f1a76b0524fd3bc084c983cf31fa2f4
org.apache.isis.core	isis-core-unittestsupport	1.5.0		dfee8be32516d6072138fc8af0d34bb30a645ddb
org.apache.isis.core	isis-core-unittestsupport	1.6.0		03f210c97e7c1cdd93db986a8f4dce58c63228dd
org.apache.isis.core	isis-core-unittestsupport	1.7.0		c02d118d1cf7654130f7fc994c6b914f9049df2c
org.apache.isis.core	isis-core-unittestsupport	1.8.0		9be9cca1916a97a6f3e987d32d2348c348a8d6ff
org.apache.isis.core	isis-core-unittestsupport	1.9.0		e0c3da64623de0d07414fd16be3aec7f587aa605
org.apache.isis.core	isis-core-unittestsupport	2.0.0-M1		71c90471c97ce6aeecc388df62b824c2a5abd94f
org.apache.isis.core	isis-core-unittestsupport	2.0.0-M2		fb7f41d29b7abb13ad00b51318d3365c7f6c9f85
org.apache.kylin	kylin-query-booter	5.0.0		f12907514cbf4e6d456ee459a1554da35c9e76ef
org.apache.kylin	kylin-query-booter	5.0.0-alpha		56dbfc46f7d4b6000d78b13abf1dd65eabd63f0e
org.apache.kylin	kylin-query-booter	5.0.0-beta		a8c734154fc98d1ed56af4bb5a984edf672fd525
org.apache.kylin	kylin-query-booter	5.0.2		a08f35841c30715d704ec71998e5e8af2423ca1e
org.apache.nifi	nifi-hl7-bundle	0.1.0-incubating		N/A
org.apache.nifi	nifi-hl7-bundle	0.2.0-incubating		N/A
org.apache.nifi	nifi-hl7-bundle	0.2.1		N/A
org.apache.nifi	nifi-hl7-bundle	0.3.0		N/A
org.apache.nifi	nifi-hl7-bundle	0.4.0		N/A
org.apache.nifi	nifi-hl7-bundle	0.4.1		N/A
org.apache.nifi	nifi-hl7-bundle	0.5.0		N/A
org.apache.nifi	nifi-hl7-bundle	0.5.1		N/A
org.apache.nifi	nifi-hl7-bundle	0.6.0		N/A
org.apache.nifi	nifi-hl7-bundle	0.6.1		N/A
org.apache.nifi	nifi-hl7-bundle	0.7.0		N/A
org.apache.nifi	nifi-hl7-bundle	0.7.1		N/A
org.apache.nifi	nifi-hl7-bundle	0.7.2		N/A
org.apache.nifi	nifi-hl7-bundle	0.7.3		N/A
org.apache.nifi	nifi-hl7-bundle	0.7.4		N/A
org.apache.nifi	nifi-hl7-bundle	1.0.0		N/A
org.apache.nifi	nifi-hl7-bundle	1.0.0-BETA		N/A
org.apache.nifi	nifi-hl7-bundle	1.0.1		N/A
org.apache.nifi	nifi-hl7-bundle	1.1.0		N/A
org.apache.nifi	nifi-hl7-bundle	1.1.1		N/A
org.apache.nifi	nifi-hl7-bundle	1.1.2		N/A
org.apache.nifi	nifi-hl7-bundle	1.10.0		N/A
org.apache.nifi	nifi-hl7-bundle	1.11.0		N/A
org.apache.nifi	nifi-hl7-bundle	1.11.1		N/A
org.apache.nifi	nifi-hl7-bundle	1.11.2		N/A
org.apache.nifi	nifi-hl7-bundle	1.11.3		N/A
org.apache.nifi	nifi-hl7-bundle	1.11.4		N/A
org.apache.nifi	nifi-hl7-bundle	1.12.0		N/A
org.apache.nifi	nifi-hl7-bundle	1.12.1		N/A
org.apache.nifi	nifi-hl7-bundle	1.13.0		N/A
org.apache.nifi	nifi-hl7-bundle	1.13.1		N/A
org.apache.nifi	nifi-hl7-bundle	1.13.2		N/A
org.apache.nifi	nifi-hl7-bundle	1.14.0		N/A
org.apache.nifi	nifi-hl7-bundle	1.15.0		N/A
org.apache.nifi	nifi-hl7-bundle	1.15.1		N/A
org.apache.nifi	nifi-hl7-bundle	1.15.2		N/A
org.apache.nifi	nifi-hl7-bundle	1.15.3		N/A
org.apache.nifi	nifi-hl7-bundle	1.16.0		N/A
org.apache.nifi	nifi-hl7-bundle	1.16.1		N/A
org.apache.nifi	nifi-hl7-bundle	1.16.2		N/A
org.apache.nifi	nifi-hl7-bundle	1.16.3		N/A
org.apache.nifi	nifi-hl7-bundle	1.17.0		N/A
org.apache.nifi	nifi-hl7-bundle	1.18.0		N/A
org.apache.nifi	nifi-hl7-bundle	1.19.0		N/A
org.apache.nifi	nifi-hl7-bundle	1.19.1		N/A
org.apache.nifi	nifi-hl7-bundle	1.2.0		N/A
org.apache.nifi	nifi-hl7-bundle	1.20.0		N/A
org.apache.nifi	nifi-hl7-bundle	1.21.0		N/A
org.apache.nifi	nifi-hl7-bundle	1.22.0		N/A
org.apache.nifi	nifi-hl7-bundle	1.23.0		N/A
org.apache.nifi	nifi-hl7-bundle	1.23.1		N/A
org.apache.nifi	nifi-hl7-bundle	1.23.2		N/A
org.apache.nifi	nifi-hl7-bundle	1.24.0		N/A
org.apache.nifi	nifi-hl7-bundle	1.25.0		N/A
org.apache.nifi	nifi-hl7-bundle	1.26.0		N/A
org.apache.nifi	nifi-hl7-bundle	1.27.0		N/A
org.apache.nifi	nifi-hl7-bundle	1.28.0		N/A
org.apache.nifi	nifi-hl7-bundle	1.28.1		N/A
org.apache.nifi	nifi-hl7-bundle	1.3.0		N/A
org.apache.nifi	nifi-hl7-bundle	1.4.0		N/A
org.apache.nifi	nifi-hl7-bundle	1.5.0		N/A
org.apache.nifi	nifi-hl7-bundle	1.6.0		N/A
org.apache.nifi	nifi-hl7-bundle	1.7.0		N/A
org.apache.nifi	nifi-hl7-bundle	1.7.1		N/A
org.apache.nifi	nifi-hl7-bundle	1.8.0		N/A
org.apache.nifi	nifi-hl7-bundle	1.9.0		N/A
org.apache.nifi	nifi-hl7-bundle	1.9.1		N/A
org.apache.nifi	nifi-hl7-bundle	1.9.2		N/A
org.apache.nifi	nifi-hl7-bundle	2.0.0		N/A
org.apache.nifi	nifi-hl7-bundle	2.0.0-M1		N/A
org.apache.nifi	nifi-hl7-bundle	2.0.0-M2		N/A
org.apache.nifi	nifi-hl7-bundle	2.0.0-M3		N/A
org.apache.nifi	nifi-hl7-bundle	2.0.0-M4		N/A
org.apache.nifi	nifi-hl7-bundle	2.1.0		N/A
org.apache.nifi	nifi-hl7-bundle	2.2.0		N/A
org.apache.nifi	nifi-hl7-bundle	2.3.0		N/A
org.apache.nifi	nifi-hl7-bundle	2.4.0		N/A
org.apache.tephra	tephra-hbase-compat-1.4-base	0.16.0		N/A
org.apache.tephra	tephra-hbase-compat-1.4-base	0.16.1		N/A
org.guvnor	guvnor-inbox-client	6.0.0.Beta4		8065f9795ac11d8afceca8f1f253d699c3f49f71
org.guvnor	guvnor-inbox-client	6.0.0.Beta5		d685fa6046460b14eebd4af9453d2b970b49d2bf
org.guvnor	guvnor-inbox-client	6.0.0.CR1		5e96dc447868566b7299777f6642bc535a278381
org.guvnor	guvnor-inbox-client	6.0.0.CR2		80f109032c310fde08696a17164f7791c9ca65cd
org.guvnor	guvnor-inbox-client	6.0.0.CR3		d6bb0560a549f27005d33fcda75021f579092f06
org.guvnor	guvnor-inbox-client	6.0.0.CR4		b1f50f3833a355dc32be53123a05af8fc4add0d7
org.guvnor	guvnor-inbox-client	6.0.0.CR4-Pre1		192772d88b89b0620937e43e8cbab61114c45ead
org.guvnor	guvnor-inbox-client	6.0.0.CR5		c115f3562b4cd3d84ce1325f9da9f4ab72e03c89
org.guvnor	guvnor-inbox-client	6.0.0.Final		76acf6c73c47538c66bfb610f27bf1d48b38a35c
org.guvnor	guvnor-inbox-client	6.0.1.Final		f527400280107a496282d736598c47ed37df6e24
org.guvnor	guvnor-inbox-client	6.1.0.Beta1		1c4500a70bbf435d8dc5b9cd9758f1b5bbd80440
org.guvnor	guvnor-inbox-client	6.1.0.Beta2		e6e0247579e6df7923a8b8e20b66ab63ab0b6b94
org.guvnor	guvnor-inbox-client	6.1.0.Beta3		e9a4c2a33f93a3248b37a81fa90b250013b76b8c
org.guvnor	guvnor-inbox-client	6.1.0.Beta4		094d810d4399981017f9e2addc3c4aa65660d7d0
org.guvnor	guvnor-inbox-client	6.1.0.CR1		f32a32066d05a2f0f3562a979ee68d5a742bc716
org.guvnor	guvnor-inbox-client	6.1.0.CR2		d0e1e14ca469eb150c9d912792158d1abe04c067
org.guvnor	guvnor-inbox-client	6.1.0.Final		bb40656ac0172d5bb9a43b3f6f25ead4f1346de1
org.guvnor	guvnor-inbox-client	6.2.0.Beta1		3df6c81b225e91c4860bcb179561d77dba2bbe1e
org.guvnor	guvnor-inbox-client	6.2.0.Beta2		c7bbf87dca8ab7cfaaefb6bf2b800e88631f6627
org.guvnor	guvnor-inbox-client	6.2.0.Beta3		bc90ad9fda3dda29c33320c0b511278155feb2ce
org.guvnor	guvnor-inbox-client	6.2.0.CR1		9a670c64b6552af9ef6591595fe067bc13122c75
org.guvnor	guvnor-inbox-client	6.2.0.CR2		fb69c02a43aa8206cbd396e6e9a3e69474557e01
org.guvnor	guvnor-inbox-client	6.2.0.CR3		e6dc60a32bc1b7ef31e528d7e1e8dcdb4a0233d5
org.guvnor	guvnor-inbox-client	6.2.0.CR4		f6fb4a4227b807c35f779e3d735dbf77c572b8a1
org.guvnor	guvnor-inbox-client	6.2.0.Final		7034d73116a923acbf738ccaf3f466e66532ccd1
org.guvnor	guvnor-inbox-client	6.3.0.Beta1		f03ff41351c79bb7f1b1ba05802ee62ac6fe61e3
org.guvnor	guvnor-inbox-client	6.3.0.Beta2		603f3189d68c8293956a0f8811d2ab7254b8c41e
org.guvnor	guvnor-inbox-client	6.3.0.CR1		6606c79c6e5d359ab4b74c66e9e21a58cbebc8fa
org.guvnor	guvnor-inbox-client	6.3.0.CR2		e12fe5c70848c6fb17cd7d973d10a165d6647b3f
org.guvnor	guvnor-inbox-client	6.3.0.Final		f4173d36ad9bbf38c5c42e07179342234d6f8e6d
org.guvnor	guvnor-inbox-client	6.4.0.Beta1		eb3795d94b23ad9ba1462b4e01753501164214ca
org.guvnor	guvnor-inbox-client	6.4.0.Beta2		3ce59d3742745c147c97cf506315e5aeda94cda1
org.guvnor	guvnor-inbox-client	6.4.0.CR1		2004b347ced7b7d89b5e953e0cb84187a2e3e3f5
org.guvnor	guvnor-inbox-client	6.4.0.CR2		3a74962409952fb35859277980b4f48577e634e4
org.guvnor	guvnor-inbox-client	6.4.0.Final		628580e5e4be885605e1d9f5001a2de6b2a7a62d
org.guvnor	guvnor-inbox-client	6.5.0.Beta1		7ef4d72b0de0bc89f23b33b44cad7e264408a767
org.guvnor	guvnor-inbox-client	6.5.0.CR1		bbbae31e96856d6952509a7af9313920857258b7
org.guvnor	guvnor-inbox-client	6.5.0.CR2		3fa9a59bf979bc288f87246c64ec42ad047a426e
org.guvnor	guvnor-inbox-client	6.5.0.Final		5ca07eac7699c3e640f4404a92e8280cbdd6587d
org.guvnor	guvnor-inbox-client	7.0.0.Beta1		87acf17afe4661a80e66daaabc01bfca2223b7b3
org.log4s	log4s-testing_sjs0.6_2.13.0-M2	1.6.0		d75956b2317a5619884440f931cc89ad086769f3
org.log4s	log4s-testing_sjs0.6_2.13.0-M2	1.6.1		584f31ce14f953de03678e1ec59fd8db48c51a33
org.openmole.scaladget	highlightjs_sjs1_2.13	1.3.6		a8085e473eea7241de9f4f0974030f63f9af4f88
org.openmole.scaladget	highlightjs_sjs1_2.13	1.3.7		7b103facb2d75b47e049224795ba6521932116e5
org.openmole.scaladget	highlightjs_sjs1_2.13	1.9.0		3f4391eb4791726227a56984bbc83c6b0743c035
org.openmole.scaladget	highlightjs_sjs1_2.13	1.9.1		63b9b4a1fe5d8f80590d9b31525435b8beb8e903
org.openmole.scaladget	highlightjs_sjs1_2.13	1.9.2		4f616a03cd447a7dc8968fc470159bd177401c67
org.openmole.scaladget	highlightjs_sjs1_2.13	1.9.3		85ec28a5953a578717571f319a7036a7d02c91a7
org.openmole.scaladget	highlightjs_sjs1_2.13	1.9.4		83346725113ea7edb79506aaf9aef0e66a6b2a9a
org.restcomm.media.core	media-core-component	8.0.0-31		32fee7d3d5116efa0228246572ba90fadcad5865
org.restheart	restheart-commons	5.0.0		f193d0b963236cf638429b9b04d2158e8c622255
org.restheart	restheart-commons	5.0.0-RC2		d55a1600f2fb733f50884c88e322c64575c6c773
org.restheart	restheart-commons	5.0.0-RC3		1f63d3d5e6b0966eb1d118bd9838e5bbf6192fcf
org.restheart	restheart-commons	5.0.0-RC4		9695ce73a61810f5ea95ddd881fc548d7ebfe9c2
org.restheart	restheart-commons	5.0.1		80fa7033bff9c7d1e655dff1e9305dbe6dd56bc9
org.restheart	restheart-commons	5.1.0		4e51b5dc47347617bb405ee4b1d6ced1a7abcb2d
org.restheart	restheart-commons	5.1.1		fec82023de8247a5205b2a8e37c676e4864a5b9c
org.restheart	restheart-commons	5.1.2		86248b4ee6235016d3b9e29c90f796127a541e71
org.restheart	restheart-commons	5.1.3		402691ea3ae2030fe96a7c227ae91e6212ca52be
org.restheart	restheart-commons	5.1.4		f02ed13640f2717e69b28d71129183d3d64eb958
org.restheart	restheart-commons	5.1.5		feb0316957d97a99716b85d66dea63ac383ceefb
org.restheart	restheart-commons	5.1.6		bb9b5cfe4c160665f3724d6efd6c7549288ee28b
org.restheart	restheart-commons	5.1.7		0004ec551df8558dda9e0fe4aefb61eaa9410dd8
org.restheart	restheart-commons	5.2.0		178c89812e64bba5a3b46532dee2371d17ab8fbb
org.restheart	restheart-commons	5.3.0		0a7777c7d761ef1bd794ed1891d062315e3edbb0
org.restheart	restheart-commons	5.3.1		2ac4ac38cad7aaf24cbd4ab6368bb4b4aaf47d92
org.restheart	restheart-commons	5.3.2		128235aa99efcc9f6184d98d970279e9810c61cb
org.restheart	restheart-commons	5.3.3		fa740173877d9699847e538773a24053ba13d45b
org.restheart	restheart-commons	5.3.4		ab409c6705d99daf8fc96cd837b76de75b61f98a
org.restheart	restheart-commons	5.3.5		1b2dce0ba4d553df6d572f8e6992709e1fcccdc3
org.restheart	restheart-commons	5.4.0		0ed8b4230be186da3b4007f8f8de40645a52ddf3
org.restheart	restheart-commons	5.4.1		835fb1486a9b162cc3c9e2d974912836a0323bf7
org.restheart	restheart-commons	5.4.2		1d7f49d02c27a27960c4bba383e28b837c21b178
org.restheart	restheart-commons	5.4.6		1767a846f338980035b7da9333f63966dbb67101
org.restheart	restheart-commons	5.4.7		f6f985017a342871d837dfbe86fc4f87a099cd68
org.restheart	restheart-commons	5.4.8		744de990cf5319d9d17cc7e2d3c110e4f7e5fd79
org.restheart	restheart-commons	5.4.9		a2896ec51c95122ec9919c0edd03ec4a4c6f3a11
org.restheart	restheart-commons	6.0.0		26c2969ec5bb6f33000c61121d9bbe9d2292475f
org.restheart	restheart-commons	6.0.0-RC1		90e1201778d0d21e9d4030c21f80e9f7fa36387a
org.restheart	restheart-commons	6.0.1		fc77d3562f054000feae06fe001a4bf62783fd23
org.restheart	restheart-commons	6.0.2		f51cd61df59576b326a09449e160210ec2d32b76
org.restheart	restheart-commons	6.0.3		b723c41432e86e3a78aaad5c165c7db13f39c5cd
org.restheart	restheart-commons	6.0.4		94ccd837eb013b393c93559b1a658218d16768a0
org.restheart	restheart-commons	6.0.5		7840d2387c945ea7ad90c200cc26500470f05041
org.restheart	restheart-commons	6.1.0		970dd4de32543b4f9aba14d41e2ec7566f8df7ee
org.restheart	restheart-commons	6.1.1		3487bf2c71c264a4dd0f080b07693df1d38cbb2f
org.restheart	restheart-commons	6.1.2		d39f7e631b3252a882aa4fa627a0538d674f0cdc
org.restheart	restheart-commons	6.1.3		76e1666b572390260e1f7973450f91c9bea32c24
org.restheart	restheart-commons	6.1.4		aade1244933b841aa87267000b6beb0970c4eae0
org.restheart	restheart-commons	6.1.5		daa949cb66d22489777526755f91010f8e959d18
org.restheart	restheart-commons	6.1.6		5e2aa12b52ae7ab67cf812cdac3f71b3ef409d15
org.restheart	restheart-commons	6.1.7		a960ad05d3d6aae9e2116f23a42912b9aba131ac
org.restheart	restheart-commons	6.1.8		88b258cb739aee92ba3179b7ea183492b2d73ec9
org.restheart	restheart-commons	6.2.0		5c97669396ec354f88683787d07e69b12ddfdfb8
org.restheart	restheart-commons	6.2.1		23d5f7a6a6f9585bcda6b25f9d194c2cdb70d210
org.restheart	restheart-commons	6.2.2		59085a859a123f419c084417d1b335fdd88e43b1
org.restheart	restheart-commons	6.2.3		d47900a9ada1c9dc82bdc32d672d58c41ff87c39
org.restheart	restheart-commons	6.2.4		50487e734204d4105378845866e5387368a983a6
org.restheart	restheart-commons	6.3.0		fe4c2aa87b795c19584a84210447b984c9746eec
org.restheart	restheart-commons	6.3.1		e198fccc0c89e28c3762a6a25010fd99149a69dc
org.restheart	restheart-commons	6.3.2		a2ecae808ab64115a30db3cef13f4deef306b2f6
org.restheart	restheart-commons	6.3.3		b43cc6c2f27540f2261468342c89cb7213ac1603
org.restheart	restheart-commons	6.3.4		bcac2c4d3be70891a7069fd3024fd1f9e085fc06
org.restheart	restheart-commons	6.3.5		487400fcc46d06b99db27ea50e88c02e50569429
org.restheart	restheart-commons	6.3.6		3fc32cffd68c1a4c57dd874866f263e54d849650
org.restheart	restheart-commons	6.3.7		bf5fea0c805fee1fd9405c8164e01be5635f4182
org.restheart	restheart-commons	6.4.0		813666bdd81efd1de74fd5e0c916db9eb323cf8b
org.restheart	restheart-commons	6.4.1		644e06768312083d384bdbf4aecffc3d92c71683
org.restheart	restheart-commons	6.5.0		4d9e56819a3a5f0e468398382bb5c9c63e12ab8f
org.restheart	restheart-commons	6.5.1		4b3433bc66f64c18b24059eb9f5f36dfb1f3ca6d
org.restheart	restheart-commons	6.5.2		95d9f1b8e67ec2ca932c3a6df9fb660ffd8dab15
org.restheart	restheart-commons	6.6.0		7cfeea3ab0cfca6071e6b2a389dbfd65fab97f06
org.restheart	restheart-commons	6.6.1		b774a5ba9e026aeec4e5e7600d5ff22e8ae470cc
org.restheart	restheart-commons	6.6.2		488f1bde36d17a93494c8bb4fb3f53a730d50e12
org.restheart	restheart-commons	6.6.3		fd2b4c1bf017a8f9084c5702de652332c6cee97a
org.restheart	restheart-commons	6.6.4		dd81a9ac413b4d6bcad03d2aa69d79c2c85a29ee
org.restheart	restheart-commons	7.0.0		a0bc37a2d1c22fbda7b1d671ce2a4469932bf754
org.restheart	restheart-commons	7.1.0		52656dd7c8737df624c609ed6624a57b80276100
org.restheart	restheart-commons	7.1.1		e2085e2bed6403eb86e496162c7472a2fd059c5d
org.restheart	restheart-commons	7.2.0		1678d61a8b1e3305a0a2db43915ed3d5b032f565
org.restheart	restheart-commons	7.2.2		e0fc0933eb10f7f2fedb77feb75ef54fd9523724
org.restheart	restheart-commons	7.2.3		85b2d6f20b74dbca9f06b87e2dd15b59be48c8eb
org.restheart	restheart-commons	7.2.4		d80bae0fd116939eae084cda15a23c3b6c81c862
org.restheart	restheart-commons	7.2.5		f3e09d6bbaf1383b474e3e5e9e1ad19b1c354a93
org.restheart	restheart-commons	7.2.6		c8ccd6b1d3ca02ed9d4fef9ca345913b7ed9b3e8
org.restheart	restheart-commons	7.2.7		4510e5d51eb8c9c33cb1714e7fb7c2d378bb54f7
org.restheart	restheart-commons	7.3.0		659ca88f70056993babd357b2f7301c9797520ba
org.restheart	restheart-commons	7.3.1		f3fd47026b5a6315f1e6678148a3998eba4b7570
org.restheart	restheart-commons	7.3.2		0352825a970db4e47cc69e2681738ec85439dc35
org.restheart	restheart-commons	7.3.3		c9dd1a7c6bfff8decf2e9aea6a58868612fba5da
org.restheart	restheart-commons	7.3.4		bec6e58ea7b9324fc233a043927acef731b5e505
org.restheart	restheart-commons	7.3.5		9b66b64ce66a129250ad1be041635c7ddf39d3ef
org.restheart	restheart-commons	7.4.0		94e909cb7efe26f3ed422164962687bd04a7da05
org.restheart	restheart-commons	7.4.1		2bfb9ff5456ee744a1b3d59a82e33e316e08a509
org.restheart	restheart-commons	7.4.2		bc74550fee62dbbabf62cfb0b2f79efbec45db6c
org.restheart	restheart-commons	7.4.3		6d2505c4dc50d4377ac3a41452a05c73ee422dcb
org.restheart	restheart-commons	7.4.4		5118487e3b971ea90c9981ab779a3726fcf7101d
org.restheart	restheart-commons	7.4.5		0cfe1bc3ae96d5a42b76236e608a004a70498055
org.restheart	restheart-commons	7.4.6		0e61086962a30e89d00b5a07cd9888570610dfbb
org.restheart	restheart-commons	7.5.0		a828b6e8a21e242665d0a42e57334ed5095b0259
org.restheart	restheart-commons	7.5.1		da7ff0da90c2b785bb0db8af8bd3e154f8cc4050
org.restheart	restheart-commons	7.5.2		c2cb0da658a31824a91dabed21671e7b2aa5c072
org.restheart	restheart-commons	7.6.0		bfb84da596ae08b1eba7afb13a21813b3a0283fb
org.restheart	restheart-commons	7.6.1		350d05ce266a97a5a93e14d284becd68afcddbc1
org.restheart	restheart-commons	7.6.2		dba9657828978ab1aef7ad540d4837c73714c894
org.restheart	restheart-commons	7.6.3		a60ecbf6f1bd6f05aad10c2d9681557ee16525b7
org.restheart	restheart-commons	7.6.4		fa240834be920b58781263e3f89002d8630e5f15
org.restheart	restheart-commons	7.6.5		1c40c9f93d90dd85322754fe03d1a7769e34fc33
org.restheart	restheart-commons	7.7.0		841a4dd059b26bb6326211f34002af9028310757
org.restheart	restheart-commons	7.7.1		ab7a07bae6eef111d7518af94e2654156ad9348b
org.restheart	restheart-commons	7.7.10		d1a97a6f2ab069affcf31e3b2ec445eb98ba173a
org.restheart	restheart-commons	7.7.11		4ec58303ba01159ab0174f31e5f069eaed93e502
org.restheart	restheart-commons	7.7.2		eaa439909bf938783f16ba7e98b32dba9d46026a
org.restheart	restheart-commons	7.7.3		bf29e77ca5092fb91c8639519d77324b84587a90
org.restheart	restheart-commons	7.7.4		5e8315317314286d0227ea4774ab5b7036865734
org.restheart	restheart-commons	7.7.5		d30625ee07947932f488811395314eb7fb2064ce
org.restheart	restheart-commons	7.7.6		5dba2614d8d39531203681d9c83ca6e96df456a8
org.restheart	restheart-commons	7.7.7		ab5d5bfe994667183faf3562ec1aeb852854c4b1
org.restheart	restheart-commons	7.7.8		7dc2ccadcfb759d4021824109c3d218f0dea11ba
org.restheart	restheart-commons	7.7.9		584f8c099fa6145f5d5d2a6faf2e28c02399f1e9
org.restheart	restheart-commons	8.0.0		0968b912a037b29f0b6e5dab4c8ee99d2a02e9f6
org.restheart	restheart-commons	8.0.0-beta		f60e9baa20afa28a840fd0d5372b68356bf51edc
org.restheart	restheart-commons	8.0.1		d407588787e45a6f0cba9212f9d85d581256c5cf
org.restheart	restheart-commons	8.0.10		f15fbd156d7d19ab101bfb344b38d32640faf2f6
org.restheart	restheart-commons	8.0.11		a71e3e4fae59f803ad823faf3032298b51a6e647
org.restheart	restheart-commons	8.0.12		c6876fceef9b1ca430ab25a25ba60613b7dd8feb
org.restheart	restheart-commons	8.0.13		5d47642d8a7fbc600c9f5b88c3d205e10c0ce4bb
org.restheart	restheart-commons	8.0.14		d1781cf8310a4d5e5be3c76d1812e46b87b68ad1
org.restheart	restheart-commons	8.0.2		314e036baa27cf251a87ff55c73c5fece94795ef
org.restheart	restheart-commons	8.0.3		5ca2d2ab1077f60e24d662f2e7ae434e4f6193dd
org.restheart	restheart-commons	8.0.4		7f562bab50ea882e5e9d63f1efcaf9da66f59faa
org.restheart	restheart-commons	8.0.5		e446b8bf790ef74616b97085fe989ad80ca0b134
org.restheart	restheart-commons	8.0.6		e606a001a03a4f62c7414570a0836cc8a4ab22d7
org.restheart	restheart-commons	8.0.7		c7b3db23f3475f09d2c1cc1b81e037907f1b7dc6
org.restheart	restheart-commons	8.0.8		2646446bb830e7a7ea3152a37274cb27ea4e6868
org.restheart	restheart-commons	8.0.9		df1d45d13184f5d9b8cf6e4b91b7bcc3ab693a27
org.restheart	restheart-commons	8.1.0		6d936de75776990380ae4a70e2798ab2e9592353
org.restheart	restheart-commons	8.1.1		4ddc49dfbd858d44c1df0d322e0f506a9fadc363
org.restheart	restheart-commons	8.1.2		b3b33126e82224f7990306e02de311ee0fa419ee
org.restheart	restheart-commons	8.1.3		81a2f6cfc6800372148dbb560ba7bfebcbfc6c03
org.restheart	restheart-commons	8.1.4		3af1e96288430a3ac39333111b8c9a7457ec350c
org.restheart	restheart-commons	8.1.5		b70718407e848da1c56a40ea718d6b0fe6c4c23e
org.restheart	restheart-commons	8.1.6		8df48e9f7d46682ca147a8811cf35ab3e07aeccf
org.restheart	restheart-commons	8.1.7		9b736b012239b7e3a2f131a74805910a9a423e73
org.restheart	restheart-commons	8.2.0		579402a5ea4349d5d119f90201daeddfdcd918c9
org.restheart	restheart-commons	8.3.0		f171c8a7effc1fd1fe9e5b763b10bd03a6280836
org.restheart	restheart-commons	8.3.1		6ed2e0dbdfece02089691ac27deaa4ddaf86bed2
org.restheart	restheart-commons	8.3.2		8cbc058da8778233fab1f34c3b82b4069e75c9d0
org.restheart	restheart-commons	8.3.3		39f3aa3a721e69fd5d13d3823bf61d2c731dca6c
org.restheart	restheart-commons	8.3.4		076c46e0e08537f4a6b85a0bc148f40c111979bc
org.restheart	restheart-commons	8.4.0		36d6d9aa056e3e681c997af1d844c503e0e048e3
org.rhq	groovy-script-server-plugin	4.0.0.B02		0f2c7b0d1f021d610fe2bc1a991c7caa62319f02
org.rhq	groovy-script-server-plugin	4.0.0.Beta1		0479367f5839817d249c5720bca3356bd71fe007
org.rhq	groovy-script-server-plugin	4.0.1		1866ebb65fc01aaad0dee012cf1e7f010b0c7ec3
org.rhq	groovy-script-server-plugin	4.2.0		65da0ec6548f2629612b63627d8330849802166d
org.rhq	groovy-script-server-plugin	4.3.0		d67e00b0571cd7155d425484c901547ef226d0a4
org.rhq	groovy-script-server-plugin	4.4.0		ebb5eef043f881e81326cb67702dc508a45e2951
org.smartboot	smart-flow-spring-extension	1.0.3		8b226facaa5e477eff5419f427ead79c16a4e5d8
org.sonatype.sisu	sisu-eclipse-registry	2.2.1		055a7d9fe25fd89c6b75533fa79a4b0880d73415
org.sonatype.sisu	sisu-eclipse-registry	2.2.2		4db29bed08b43464fd2a0ef717f367ed843cc6c8
org.sonatype.sisu	sisu-eclipse-registry	2.2.3		c3e30438111e545052767b9105820758120f10bd
org.sonatype.sisu	sisu-eclipse-registry	2.3.0		ab44eb0a0237a8bff820b131bde704c7c6a2bac6
org.sonatype.sisu	sisu-eclipse-registry	2.3.1		aab5998330a53203d3edf6fba30cac6b74141d7f
org.sonatype.sisu	sisu-eclipse-registry	2.3.2		3292a67202c86175d3b5014f85150457b05ad957
org.sonatype.sisu	sisu-eclipse-registry	2.3.3		f4f3b1b8032492e77ef826271a728e1c13ef2a96
org.sonatype.sisu	sisu-eclipse-registry	2.3.4		825e2c2624ab05b756fea28f2c2a4d795faf44d6
org.sonatype.spice.inject	guice-plexus-locators	0.1.0		eefb5dd107082021052bd8ba8905ecaf6a6aca5c
org.sonatype.spice.inject	guice-plexus-locators	1.0.0		9307625b87722b0b40be14743b26a12b48c7b5fd
org.sonatype.spice.inject	guice-plexus-locators	1.0.1		0e716b621423306ccaf7beb1e6e4cce2eda13215
org.sonatype.spice.inject	guice-plexus-locators	1.0.2		ade616d9a7b2e4713a2b6b33eeee296d0dbfca68
