co.jsilval.apimanager	apimanager	1.0.0		N/A
org.http4s	http4s-jawn_2.10	0.13.0a		37f9a1bdb3e172879fcd3a0e34bcfb494686cd5a
org.http4s	http4s-jawn_2.10	0.13.1		86373e27b4830176d5dd6f295371a157edf562c3
org.http4s	http4s-jawn_2.10	0.13.1a		4d4b1494deb0188014f4841efdc1c344a026b18d
org.http4s	http4s-jawn_2.10	0.13.2		0a53cbd0a625feb5c09fb7b0a92cefeecf569f95
org.http4s	http4s-jawn_2.10	0.13.2a		38099d81383e5e2a60761004878760cfb2d9c2aa
org.http4s	http4s-jawn_2.10	0.13.3		ecd407d55d467d9e4f24f0d6521edd41c7455386
org.http4s	http4s-jawn_2.10	0.13.3a		b7028c2a197da3be36e2a2e1623a2156a8122538
org.http4s	http4s-jawn_2.10	0.14.0		65f85ffda210074975535f5c6eaee0ea449d1f6c
org.http4s	http4s-jawn_2.10	0.14.0a		714bccee229c5b7fddc7f5122c5a914838363841
org.http4s	http4s-jawn_2.10	0.14.1		dabcec72b0fe401063607a9cd3188f8a9e6c23f1
org.http4s	http4s-jawn_2.10	0.14.10		a677b9d7a00fb4f57c58708aa2002d0973228255
org.http4s	http4s-jawn_2.10	0.14.10a		0b8eb117b58df35f6dc0e0acfdb6cb69e0fdee61
org.http4s	http4s-jawn_2.10	0.14.11		4d08b7d9fb5288571c7c17c532e6578abf159be5
org.http4s	http4s-jawn_2.10	0.14.11a		312f7184d7db2970f48f6b3db283b92e7700f8b4
org.http4s	http4s-jawn_2.10	0.14.1a		7d817a2574c6f7eae84119f35120cfa4efd99e53
org.http4s	http4s-jawn_2.10	0.14.2		554c778fb38de3a3e9ef1c2b6450bf738b3d1192
org.http4s	http4s-jawn_2.10	0.14.2a		4f7e0e3b640021914bbc906f40f3156ef534e757
org.http4s	http4s-jawn_2.10	0.14.3		cfb913386a783b90797ffc15ae7877f10bca637d
org.http4s	http4s-jawn_2.10	0.14.3a		5035ecf5ccebd8a3099f517cec57b1608fc9328b
org.http4s	http4s-jawn_2.10	0.14.4		9ad01385041392e6307d057eb76f512bbaac4610
org.http4s	http4s-jawn_2.10	0.14.4a		fdbe9ce7d49f7fa8e26492633e5f864e5e08faec
org.http4s	http4s-jawn_2.10	0.14.5		442af419e08b358583bb7bfd8b38211d1b99ac3a
org.http4s	http4s-jawn_2.10	0.14.5a		43445347b7704f3745fc7866cdb1a7fd690c0658
org.http4s	http4s-jawn_2.10	0.14.6		a2719b4c57042033b79f9f3539c863ff22b99239
org.http4s	http4s-jawn_2.10	0.14.6a		515b70251ec88042604470775e16a250bba9dba8
org.http4s	http4s-jawn_2.10	0.14.7		bbf2e8e2c1ce160179c1c14b275af571e1f890e2
org.http4s	http4s-jawn_2.10	0.14.7a		5a9b94c77f21931b4c717e33fadd0c293c4c61d9
org.http4s	http4s-jawn_2.10	0.14.8		fe259d624bfd8a5a34b3b0c24c61a49fbca23923
org.http4s	http4s-jawn_2.10	0.14.8a		626f2ae3828a7433218979dc92f6c3aa776e5c98
org.http4s	http4s-jawn_2.10	0.14.9		1ac60ece0d71db257efa7ada7f8c54a6a37ae228
org.http4s	http4s-jawn_2.10	0.14.9a		ddac7f108516282b3e1fdf18dabf5249e3fd68d7
org.http4s	http4s-jawn_2.10	0.15.0		3b19f90f6fb294a733f9c9800e6bc5d7aad4bc6e
org.http4s	http4s-jawn_2.10	0.15.0a		e9590cb7d051d5967282fc267e7b99373b01c272
org.http4s	http4s-jawn_2.10	0.15.1		69cd144cdd18f18d32fe2f36367f0b3d3c5f161e
org.http4s	http4s-jawn_2.10	0.15.10		dea4e0f81334fcc68f7d80383804c601e1cabe0a
org.http4s	http4s-jawn_2.10	0.15.10a		d4a000c9d34d342eae52c1ff29d3fe760f284df9
org.http4s	http4s-jawn_2.10	0.15.11		a58895c23920b9fc855eae9e07d16e6e4bb2c935
org.http4s	http4s-jawn_2.10	0.15.11a		71844d70ff9d15e3d02e583593630cebfd1460a5
org.http4s	http4s-jawn_2.10	0.15.12		bbc7282dd5d6ecc70ab2fe11ab73a5369c2ba52c
org.http4s	http4s-jawn_2.10	0.15.12a		6c840cf15022400341a4a80488449b144d60dbb1
org.http4s	http4s-jawn_2.10	0.15.13		7311c49da45cd76549bfe6c6d4b529fa807a6611
org.http4s	http4s-jawn_2.10	0.15.13a		8efd28fd732c912895a2afdc312615a6341ed819
org.http4s	http4s-jawn_2.10	0.15.14		7cff226f2212bd595be7633dbaf2d6cf44592b01
org.http4s	http4s-jawn_2.10	0.15.14a		f7e44e81de02e5ffb089a55c9439763f8a53a99a
org.http4s	http4s-jawn_2.10	0.15.15		d36e66b305bd2de9e821e03901fdf12ba1240475
org.http4s	http4s-jawn_2.10	0.15.15a		251f94fe97d5843fdb6ebfdf9d3fa9210113c23e
org.http4s	http4s-jawn_2.10	0.15.16		484dd54a11e09e636348c1a74d90b079d4d600bb
org.http4s	http4s-jawn_2.10	0.15.16a		17bd8ed5869da4eec0fee129cfa6b9e60113aeee
org.http4s	http4s-jawn_2.10	0.15.1a		2d156fe8416bdbb8c7fe97b27d210e13e3281010
org.http4s	http4s-jawn_2.10	0.15.2		7a9fc08e8b17f80f2397bf46d850564a9b3f2d3f
org.http4s	http4s-jawn_2.10	0.15.2a		236a207b6199973970c481002af625c75bb8c1f8
org.http4s	http4s-jawn_2.10	0.15.3		1f311672ecbf74732bbe6f5ffecf36dd4b6217fb
org.http4s	http4s-jawn_2.10	0.15.3a		29fd47aa482a3bdbc484ba3f0d86cd8ea00d71f1
org.http4s	http4s-jawn_2.10	0.15.4		73cf34c50030d8f5dbf3180b9d68433a9067c1e0
org.http4s	http4s-jawn_2.10	0.15.4a		6060b4355ad6b0c0613d52474846cebbe22df119
org.http4s	http4s-jawn_2.10	0.15.5		ec6452e7558b4621bfbd69f66a98f926060523ab
org.http4s	http4s-jawn_2.10	0.15.5a		da50e278294e8f2514f86be6f14e7800306d18d9
org.http4s	http4s-jawn_2.10	0.15.6		94933dc001bf40246f9af1cb9e1b260840d24a3c
org.http4s	http4s-jawn_2.10	0.15.6a		21b38dab55f70c9f91a88bf83451769d406a415e
org.http4s	http4s-jawn_2.10	0.15.7		c43c80605ae81c02144f81a08a98107f50b0882a
org.http4s	http4s-jawn_2.10	0.15.7a		91086789fdcdc81eba9190ce2f404e85bb8afb73
org.http4s	http4s-jawn_2.10	0.15.8		442edae9e57c6d2c34c61c4724187a3c97ef88e6
org.http4s	http4s-jawn_2.10	0.15.8a		de35b1f98d946ae4039f22246f20a581ea8c029b
org.http4s	http4s-jawn_2.10	0.15.9		a5a5da09f0c6b2801135c2f2d957664fa32ea05b
org.http4s	http4s-jawn_2.10	0.15.9a		d10e330b506cc136e85fff87af17f5a9c867f7eb
org.http4s	http4s-jawn_2.10	0.16.0		e0102c500abb18a80d918d6a09b324f6090f5e78
org.http4s	http4s-jawn_2.10	0.16.0-M1		ebc41d249b76002a604cb8161bf43c965f0d5931
org.http4s	http4s-jawn_2.10	0.16.0-M2		e1950ed3d76e167c131fa6793bf754e92b8eb9e7
org.http4s	http4s-jawn_2.10	0.16.0-M3		14cd4a5a8c533e0b9566c5232ac08a7668e7e1d5
org.http4s	http4s-jawn_2.10	0.16.0-RC2		a9b542f8c5ea51f3c954a6a7bca7dd0318b36756
org.http4s	http4s-jawn_2.10	0.16.0-RC3		090be843386761196877e86d73162c7a7462ae91
org.http4s	http4s-jawn_2.10	0.16.0a		b820aa62bae7141cdc0866acec2022ffee1f9e5d
org.http4s	http4s-jawn_2.10	0.16.0a-M1		2de0a4988f23502d22ba0584f993dd2e565b76c1
org.http4s	http4s-jawn_2.10	0.16.0a-M2		52544e84b462b59c3b221ce6e35a1784c4b2a8d5
org.http4s	http4s-jawn_2.10	0.16.0a-M3		8ccfa428ef23f5daf696fd1537d4395917496142
org.http4s	http4s-jawn_2.10	0.16.0a-RC1		95e7ec8c545d27ec74a8f84196280622e5c2a5fa
org.http4s	http4s-jawn_2.10	0.16.0a-RC2		82255c63a3d3aaf34766d3e0ef5131942c3a0e9a
org.http4s	http4s-jawn_2.10	0.16.0a-RC3		a360f50b3c6c9b633c0e054fb87a73da1b8be2be
org.http4s	http4s-jawn_2.10	0.16.1		2c8b8830a972e7430612767ca476cd92394e0915
org.http4s	http4s-jawn_2.10	0.16.1a		827c95f1a4ac0caee4e630e611df9f8656bd77b2
org.http4s	http4s-jawn_2.10	0.16.2		3934e7108efbd4d3c0571b61c5d7afda2555df7b
org.http4s	http4s-jawn_2.10	0.16.2a		ad4cb5e56536bc61e45a290f8625db803a53909f
org.http4s	http4s-jawn_2.10	0.16.3		26aaa9546f4defad0be69e6f307b4ae10c13e385
org.http4s	http4s-jawn_2.10	0.16.3a		78d6f11648b1aa71a92696bb165e8627b834d767
org.http4s	http4s-jawn_2.10	0.16.4		9ef7170e0167d1bdd21470fc50520439ad87b041
org.http4s	http4s-jawn_2.10	0.16.4a		95018a7fcd6303e3009939cc494cdda73000e02e
org.http4s	http4s-jawn_2.10	0.16.5		fd1ae406d897d90ad07c89ae516277841b76cdc4
org.http4s	http4s-jawn_2.10	0.16.5a		2f5b2e55b857aca021f91dcbf81e68e5dc6ce072
org.http4s	http4s-jawn_2.10	0.16.6		320abcc5bcbc4607e6d29a460a6ef5b1d2d59f36
org.http4s	http4s-jawn_2.10	0.16.6a		91133165a731f753beeb1b9c1efa9a94edddadb8
org.http4s	http4s-jawn_2.10	0.5.0		0845a478c7ed6be86a2041ad7bd0b4bc36a7346c
org.http4s	http4s-jawn_2.10	0.5.1		3793fecbcf8bdd39a65dabf5bc24c63db087a3a1
org.http4s	http4s-jawn_2.10	0.5.2		725ea30eea19fc7fff727dc98aea50823d617ddb
org.http4s	http4s-jawn_2.10	0.5.3		d7eb8df8fa40c396bb87e2980f33ba90e020c4b0
org.http4s	http4s-jawn_2.10	0.5.4		d758eae2d6b590952f2eb3ac9f1be2e960c951e0
org.http4s	http4s-jawn_2.10	0.6.0		e4d835e2b8deaaaed351337aec2ae90e06e74cf4
org.http4s	http4s-jawn_2.10	0.6.1		56d09389a33fe61f8c9e089efaa2fe74900b98e6
org.http4s	http4s-jawn_2.10	0.6.2		a19f98e8c2e8a1eddf78f4092c978087824a7eb6
org.http4s	http4s-jawn_2.10	0.6.4		be4ce3c15e3119560d2049820fa32ebbbec6ebf3
org.http4s	http4s-jawn_2.10	0.6.5		f05a55f52c25075767c1b61fd810de79a991cab7
org.http4s	http4s-jawn_2.10	0.7.0		f64fd6e19a25cc4e177337f6e2f70493f0a80521
org.http4s	http4s-jawn_2.10	0.8.0		adbf137ca7ad1203fa3661efe6a2783482851441
org.http4s	http4s-jawn_2.10	0.8.1		be3202cad2c30bac65509f776adb629ceecb78b6
org.http4s	http4s-jawn_2.10	0.8.2		33145d3d693e03d163fe416a8d4f3e6692a9b2e9
org.http4s	http4s-jawn_2.10	0.8.3		c4b21411da3a9b9fd2fad73f16db59d700cdc527
org.http4s	http4s-jawn_2.10	0.8.4		d580667acb00cda37143a94099ec7951219418fd
org.http4s	http4s-jawn_2.10	0.8.5		11ab7695561119eb269267f9124497f561f6acfd
org.http4s	http4s-jawn_2.10	0.8.6		a48c1b138b336e549044eb7569dcbb6cfda5d585
org.http4s	http4s-jawn_2.10	0.9.0		5859c969929dc1e888f1d23585a6c490b89b03a8
org.http4s	http4s-jawn_2.10	0.9.1		966c1a1ef1dd15884f02426ed8b771991a3a08e5
org.http4s	http4s-jawn_2.10	0.9.2		bea41d33fd3affc0078e76ad0b440c2e5c2e9454
org.http4s	http4s-jawn_2.10	0.9.3		a528381cad28c4ad08133bf8734c7a3038998ca0
org.ikasan	ikasan-flow	0.9.0		N/A
org.ikasan	ikasan-flow	0.9.0-RC1		N/A
org.ikasan	ikasan-flow	0.9.0-RC2		N/A
org.ikasan	ikasan-flow	0.9.0-RC3		N/A
org.ikasan	ikasan-flow	0.9.1		N/A
org.ikasan	ikasan-flow	0.9.3		N/A
org.ikasan	ikasan-flow	0.9.4		N/A
org.ikasan	ikasan-flow	1.0.0		N/A
org.ikasan	ikasan-flow	1.0.0-rc1		N/A
org.ikasan	ikasan-flow	1.0.0-rc2		N/A
org.ikasan	ikasan-flow	1.0.0-rc3		N/A
org.ikasan	ikasan-flow	1.0.0-rc4		N/A
org.ikasan	ikasan-flow	1.0.0-rc5		N/A
org.ikasan	ikasan-flow	1.0.1		N/A
org.ikasan	ikasan-flow	1.0.2		N/A
org.ikasan	ikasan-flow	1.0.3		N/A
org.ikasan	ikasan-flow	1.0.4		N/A
org.ikasan	ikasan-flow	1.0.5		N/A
org.ikasan	ikasan-flow	1.0.6		N/A
org.ikasan	ikasan-flow	1.0.7		N/A
org.ikasan	ikasan-flow	1.0.8		N/A
org.ikasan	ikasan-flow	1.1.0		N/A
org.ikasan	ikasan-flow	1.1.1		N/A
org.ikasan	ikasan-flow	1.1.2		N/A
org.ikasan	ikasan-flow	1.1.3		N/A
org.ikasan	ikasan-flow	1.1.4		N/A
org.ikasan	ikasan-flow	1.1.5		N/A
org.ikasan	ikasan-flow	1.2.0		N/A
org.ikasan	ikasan-flow	1.2.1		N/A
org.ikasan	ikasan-flow	1.2.2		N/A
org.ikasan	ikasan-flow	1.2.3		N/A
org.ikasan	ikasan-flow	1.2.4		N/A
org.ikasan	ikasan-flow	1.2.5		N/A
org.ikasan	ikasan-flow	1.2.6		N/A
org.ikasan	ikasan-flow	1.3.0		N/A
org.ikasan	ikasan-flow	1.3.1		N/A
org.ikasan	ikasan-flow	1.4.0		N/A
org.ikasan	ikasan-flow	1.4.1		N/A
org.ikasan	ikasan-flow	1.4.2		N/A
org.ikasan	ikasan-flow	1.4.3		N/A
org.ikasan	ikasan-flow	1.5.0		N/A
org.ikasan	ikasan-flow	1.5.1		N/A
org.ikasan	ikasan-flow	2.0.0		N/A
org.ikasan	ikasan-flow	2.0.0-beta		N/A
org.ikasan	ikasan-flow	2.0.0-rc1		N/A
org.ikasan	ikasan-flow	2.0.0-rc2		N/A
org.ikasan	ikasan-flow	2.0.0-rc3		N/A
org.ikasan	ikasan-flow	2.0.1		N/A
org.ikasan	ikasan-flow	2.0.2		N/A
org.ikasan	ikasan-flow	2.0.3		N/A
org.ikasan	ikasan-flow	2.0.4		N/A
org.ikasan	ikasan-flow	2.1.0		N/A
org.ikasan	ikasan-flow	2.1.1		N/A
org.ikasan	ikasan-flow	2.1.2		N/A
org.ikasan	ikasan-flow	2.1.3		N/A
org.ikasan	ikasan-flow	3.0.0		N/A
org.ikasan	ikasan-flow	3.0.1		N/A
org.ikasan	ikasan-flow	3.1.0		N/A
org.ikasan	ikasan-flow	3.1.0-beta		N/A
org.ikasan	ikasan-flow	3.1.1		N/A
org.ikasan	ikasan-flow	3.1.2		N/A
org.ikasan	ikasan-flow	3.2.0		N/A
org.ikasan	ikasan-flow	3.2.1		N/A
org.ikasan	ikasan-flow	3.2.2		N/A
org.ikasan	ikasan-flow	3.2.3		N/A
org.ikasan	ikasan-flow	3.3.0		N/A
org.ikasan	ikasan-flow	3.3.1		N/A
org.ikasan	ikasan-flow	3.3.2		N/A
org.ikasan	ikasan-flow	3.3.3		N/A
org.ikasan	ikasan-flow	3.3.4		N/A
org.ikasan	ikasan-flow	3.3.5		N/A
org.ikasan	ikasan-flow	3.3.6		N/A
org.ikasan	ikasan-flow	3.3.7		N/A
org.ikasan	ikasan-flow	4.0.0		N/A
org.ikasan	ikasan-flow	4.0.1		N/A
org.ikasan	ikasan-flow	4.0.2		N/A
org.ikasan	ikasan-flow	4.0.3		N/A
org.ikasan	ikasan-flow	4.0.4		N/A
org.ikasan	ikasan-flow	4.0.5		N/A
org.imajine.image	org-imajine-image-examples-customoperation	1.0-ALPHA-1		700b291804de85cfabcdcc67f300bd995de45ebd
org.imajine.image	org-imajine-image-examples-customoperation	1.0-ALPHA-2		8aa54f99bf61f95d1814b73ec2f4d157a8c38311
org.imajine.image	org-imajine-image-examples-customoperation	1.0-ALPHA-3		6240ba6d3fb482742d93e8e854f3ef13ce7133ef
org.jetbrains.compose.hot-reload	test-gradle-plugin	1.0.0-alpha-01		23a22b49f6cb09fda5f0c53a4a05fa3212cfc6c6
org.jetbrains.compose.hot-reload	test-gradle-plugin	1.0.0-alpha01		7c106bb1c8f3ee269ecef49725f9654e570bc07d
org.jetbrains.compose.hot-reload	test-gradle-plugin	1.0.0-alpha02		54bff729b6ecabd0af8fcd653b2bd4d1700103f9
org.jetbrains.compose.hot-reload	test-gradle-plugin	1.0.0-alpha03		80b975970cef17705aef4c1148181a22f1727a85
org.jetbrains.compose.hot-reload	test-gradle-plugin	1.0.0-alpha04		9777753399e752ee6d5a757233ae61a8e813fe42
org.jetbrains.compose.hot-reload	test-gradle-plugin	1.0.0-alpha05		7fff7e30a7ee316a79be471de7640137f120d3ff
org.jetbrains.compose.hot-reload	test-gradle-plugin	1.0.0-alpha06		194301fe89de8949151af976a6c522906393557e
org.jetbrains.compose.hot-reload	test-gradle-plugin	1.0.0-alpha07		9a80c025ffc14cb69d2e20badc2d0aa5d5a5e797
org.jetbrains.compose.hot-reload	test-gradle-plugin	1.0.0-alpha08		b125933bf636f2c9b860505676bae99c101d5b93
org.jetbrains.compose.hot-reload	test-gradle-plugin	1.0.0-alpha09		N/A
org.jetbrains.compose.runtime	runtime-saveable-tvosarm64	1.6.0		N/A
org.jetbrains.compose.runtime	runtime-saveable-tvosarm64	1.6.0	metadata	2ad14aed781c4a73ed4dbb421966d408a0a06686
org.jetbrains.compose.runtime	runtime-saveable-tvosarm64	1.6.0-beta01		N/A
org.jetbrains.compose.runtime	runtime-saveable-tvosarm64	1.6.0-beta01	metadata	2ad14aed781c4a73ed4dbb421966d408a0a06686
org.jetbrains.compose.runtime	runtime-saveable-tvosarm64	1.6.0-beta02		N/A
org.jetbrains.compose.runtime	runtime-saveable-tvosarm64	1.6.0-beta02	metadata	2ad14aed781c4a73ed4dbb421966d408a0a06686
org.jetbrains.compose.runtime	runtime-saveable-tvosarm64	1.6.0-rc01		N/A
org.jetbrains.compose.runtime	runtime-saveable-tvosarm64	1.6.0-rc01	metadata	2ad14aed781c4a73ed4dbb421966d408a0a06686
org.jetbrains.compose.runtime	runtime-saveable-tvosarm64	1.6.0-rc02		N/A
org.jetbrains.compose.runtime	runtime-saveable-tvosarm64	1.6.0-rc02	metadata	2ad14aed781c4a73ed4dbb421966d408a0a06686
org.jetbrains.compose.runtime	runtime-saveable-tvosarm64	1.6.0-rc03		N/A
org.jetbrains.compose.runtime	runtime-saveable-tvosarm64	1.6.0-rc03	metadata	2ad14aed781c4a73ed4dbb421966d408a0a06686
org.jetbrains.compose.runtime	runtime-saveable-tvosarm64	1.6.1		N/A
org.jetbrains.compose.runtime	runtime-saveable-tvosarm64	1.6.1	metadata	2ad14aed781c4a73ed4dbb421966d408a0a06686
org.jetbrains.compose.runtime	runtime-saveable-tvosarm64	1.6.10		N/A
org.jetbrains.compose.runtime	runtime-saveable-tvosarm64	1.6.10	metadata	2ad14aed781c4a73ed4dbb421966d408a0a06686
org.jetbrains.compose.runtime	runtime-saveable-tvosarm64	1.6.10-beta01		N/A
org.jetbrains.compose.runtime	runtime-saveable-tvosarm64	1.6.10-beta01	metadata	2ad14aed781c4a73ed4dbb421966d408a0a06686
org.jetbrains.compose.runtime	runtime-saveable-tvosarm64	1.6.10-beta02		N/A
org.jetbrains.compose.runtime	runtime-saveable-tvosarm64	1.6.10-beta02	metadata	2ad14aed781c4a73ed4dbb421966d408a0a06686
org.jetbrains.compose.runtime	runtime-saveable-tvosarm64	1.6.10-beta03		N/A
org.jetbrains.compose.runtime	runtime-saveable-tvosarm64	1.6.10-beta03	metadata	2ad14aed781c4a73ed4dbb421966d408a0a06686
org.jetbrains.compose.runtime	runtime-saveable-tvosarm64	1.6.10-rc01		N/A
org.jetbrains.compose.runtime	runtime-saveable-tvosarm64	1.6.10-rc01	metadata	2ad14aed781c4a73ed4dbb421966d408a0a06686
org.jetbrains.compose.runtime	runtime-saveable-tvosarm64	1.6.10-rc02		N/A
org.jetbrains.compose.runtime	runtime-saveable-tvosarm64	1.6.10-rc02	metadata	2ad14aed781c4a73ed4dbb421966d408a0a06686
org.jetbrains.compose.runtime	runtime-saveable-tvosarm64	1.6.10-rc03		N/A
org.jetbrains.compose.runtime	runtime-saveable-tvosarm64	1.6.10-rc03	metadata	2ad14aed781c4a73ed4dbb421966d408a0a06686
org.jetbrains.compose.runtime	runtime-saveable-tvosarm64	1.6.11		N/A
org.jetbrains.compose.runtime	runtime-saveable-tvosarm64	1.6.11	metadata	2ad14aed781c4a73ed4dbb421966d408a0a06686
org.jetbrains.compose.runtime	runtime-saveable-tvosarm64	1.6.2		N/A
org.jetbrains.compose.runtime	runtime-saveable-tvosarm64	1.6.2	metadata	2ad14aed781c4a73ed4dbb421966d408a0a06686
org.jetbrains.compose.runtime	runtime-saveable-tvosarm64	1.7.0		N/A
org.jetbrains.compose.runtime	runtime-saveable-tvosarm64	1.7.0	metadata	2ad14aed781c4a73ed4dbb421966d408a0a06686
org.jetbrains.compose.runtime	runtime-saveable-tvosarm64	1.7.0-alpha01		N/A
org.jetbrains.compose.runtime	runtime-saveable-tvosarm64	1.7.0-alpha01	metadata	2ad14aed781c4a73ed4dbb421966d408a0a06686
org.jetbrains.compose.runtime	runtime-saveable-tvosarm64	1.7.0-alpha02		N/A
org.jetbrains.compose.runtime	runtime-saveable-tvosarm64	1.7.0-alpha02	metadata	2ad14aed781c4a73ed4dbb421966d408a0a06686
org.jetbrains.compose.runtime	runtime-saveable-tvosarm64	1.7.0-alpha03		N/A
org.jetbrains.compose.runtime	runtime-saveable-tvosarm64	1.7.0-alpha03	metadata	2ad14aed781c4a73ed4dbb421966d408a0a06686
org.jetbrains.compose.runtime	runtime-saveable-tvosarm64	1.7.0-beta01		N/A
org.jetbrains.compose.runtime	runtime-saveable-tvosarm64	1.7.0-beta01	metadata	2ad14aed781c4a73ed4dbb421966d408a0a06686
org.jetbrains.compose.runtime	runtime-saveable-tvosarm64	1.7.0-beta02		N/A
org.jetbrains.compose.runtime	runtime-saveable-tvosarm64	1.7.0-beta02	metadata	2ad14aed781c4a73ed4dbb421966d408a0a06686
org.jetbrains.compose.runtime	runtime-saveable-tvosarm64	1.7.0-rc01		N/A
org.jetbrains.compose.runtime	runtime-saveable-tvosarm64	1.7.0-rc01	metadata	2ad14aed781c4a73ed4dbb421966d408a0a06686
org.jetbrains.compose.runtime	runtime-saveable-tvosarm64	1.7.1		N/A
org.jetbrains.compose.runtime	runtime-saveable-tvosarm64	1.7.1	metadata	2ad14aed781c4a73ed4dbb421966d408a0a06686
org.jetbrains.compose.runtime	runtime-saveable-tvosarm64	1.7.3		N/A
org.jetbrains.compose.runtime	runtime-saveable-tvosarm64	1.7.3	metadata	2ad14aed781c4a73ed4dbb421966d408a0a06686
org.jetbrains.compose.runtime	runtime-saveable-tvosarm64	1.8.0	metadata	2ad14aed781c4a73ed4dbb421966d408a0a06686
org.jetbrains.compose.runtime	runtime-saveable-tvosarm64	1.8.0-alpha01		N/A
org.jetbrains.compose.runtime	runtime-saveable-tvosarm64	1.8.0-alpha01	metadata	2ad14aed781c4a73ed4dbb421966d408a0a06686
org.jetbrains.compose.runtime	runtime-saveable-tvosarm64	1.8.0-alpha02		N/A
org.jetbrains.compose.runtime	runtime-saveable-tvosarm64	1.8.0-alpha02	metadata	2ad14aed781c4a73ed4dbb421966d408a0a06686
org.jetbrains.compose.runtime	runtime-saveable-tvosarm64	1.8.0-alpha03		N/A
org.jetbrains.compose.runtime	runtime-saveable-tvosarm64	1.8.0-alpha03	metadata	2ad14aed781c4a73ed4dbb421966d408a0a06686
org.jetbrains.compose.runtime	runtime-saveable-tvosarm64	1.8.0-alpha04		N/A
org.jetbrains.compose.runtime	runtime-saveable-tvosarm64	1.8.0-alpha04	metadata	2ad14aed781c4a73ed4dbb421966d408a0a06686
org.jetbrains.compose.runtime	runtime-saveable-tvosarm64	1.8.0-beta01		N/A
org.jetbrains.compose.runtime	runtime-saveable-tvosarm64	1.8.0-beta01	metadata	2ad14aed781c4a73ed4dbb421966d408a0a06686
org.jetbrains.compose.runtime	runtime-saveable-tvosarm64	1.8.0-beta02		N/A
org.jetbrains.compose.runtime	runtime-saveable-tvosarm64	1.8.0-beta02	metadata	2ad14aed781c4a73ed4dbb421966d408a0a06686
org.jetbrains.compose.runtime	runtime-saveable-tvosarm64	1.8.0-rc01		N/A
org.jetbrains.compose.runtime	runtime-saveable-tvosarm64	1.8.0-rc01	metadata	2ad14aed781c4a73ed4dbb421966d408a0a06686
org.jpmml	pmml-python	1.1.0		08d4e53157f34b3a3c892909e4b9e9efdc34f026
org.jpmml	pmml-python	1.1.1		069ff106807ab33b7b06365545570b311ba90931
org.jpmml	pmml-python	1.1.10		b8ca247ee0aa329976a702b521a2ddc258224740
org.jpmml	pmml-python	1.1.11		ab07a19c067f0ed5a564e257cc6282f512d0f749
org.jpmml	pmml-python	1.1.12		a11d5f51d7707e8aefedcad5ba07545d8703dad7
org.jpmml	pmml-python	1.1.13		cac7551dae923fc8c17d995d9af0866cacd4968e
org.jpmml	pmml-python	1.1.14		b791b1cb20eb3a39986f020bf3b847809f6e8d86
org.jpmml	pmml-python	1.1.15		0180b82af3cc35ea6cfc9b2e41fba73496a05bdc
org.jpmml	pmml-python	1.1.16		0f52578d7bc0be7f14acd9ff6b9b35917ec19339
org.jpmml	pmml-python	1.1.17		03d528e6b940a838deae59ebeeec5b1aa4bb6114
org.jpmml	pmml-python	1.1.18		5da6cf30a8ff0dfe3afb1fe41c7708f287e51829
org.jpmml	pmml-python	1.1.19		4a32352b2b8ff8764a136387bf522de941794beb
org.jpmml	pmml-python	1.1.2		e4fa6316c19aedace8f7e0d99a3ae844baf84afe
org.jpmml	pmml-python	1.1.20		83037c8e5515ac2676e67979424f057aec798a5a
org.jpmml	pmml-python	1.1.21		9589221f02fc9f285026047510fbdc75261fc8bf
org.jpmml	pmml-python	1.1.22		cd9471f3161498b9645265e05839c1ed0365fec8
org.jpmml	pmml-python	1.1.3		626c69a1a0e68a5e0ab7550d359d64d3530c7070
org.jpmml	pmml-python	1.1.4		d03eb34c18fec74091d5978bc4bb8264c72cd4b4
org.jpmml	pmml-python	1.1.5		5bfe4fc24a61a1fcd21fa8493355d7caf67c3d6b
org.jpmml	pmml-python	1.1.6		adaa3ed6b1889d87125dbc965b61fac9c680f1f7
org.jpmml	pmml-python	1.1.7		676a7e2e39b0befd2589e1b1f63bf1ea15192e06
org.jpmml	pmml-python	1.1.8		0fe8b2ab5e9e39e6723c703c73b6fe2efc030c77
org.jpmml	pmml-python	1.1.9		3fd168f729c0ca37ae6aa157a53a184a1cb499e4
org.jpmml	pmml-python	1.2.0		5aceb7df5c015a7c833aedd0a165817dab6821cb
org.jpmml	pmml-python	1.2.1		9e5507835eca92828600dc04c57736f489213f4c
org.jpmml	pmml-python	1.2.2		adff9e2a0a01ac31d2e4c07fb25c30a74f9092f9
org.jpmml	pmml-python	1.2.3		6cdfcabc08d51b3283d193a6983067531ff55cec
org.jpmml	pmml-python	1.2.4		10f2a839defc85e353e6be70b99300ff7b7ad3fc
org.jpmml	pmml-python	1.2.5		e421635155a72793efd050ebcf91aaba9ea8efd9
org.jpmml	pmml-python	1.2.6		51aa72d735bd70a2a6ef2040568deea88aec070b
org.jpmml	pmml-python	1.2.7		cb65833e22ff192b16ee566391de106e8ed9beb1
org.jpmml	pmml-python	1.2.8		24c45d370f477c34afb1bd7534ca79ae01e302a2
org.jpmml	pmml-python	1.3.0		d63a5a0c239838f1b97ae291010f3b215bd4e3bd
org.jpmml	pmml-python	1.3.1		3d8678231454700fed3d1eb738e8ffbb927ecc2c
